ABBV,Date
46.14897537231445,2016-09-15
46.0907096862793,2016-09-16
45.828453063964844,2016-09-19
46.09798049926758,2016-09-20
46.695335388183594,2016-09-21
47.40924835205078,2016-09-22
47.33639907836914,2016-09-23
46.67348098754883,2016-09-26
47.03772735595703,2016-09-27
46.78276062011719,2016-09-28
45.76288986206055,2016-09-29
45.945011138916016,2016-09-30
46.06156921386719,2016-10-03
45.89402389526367,2016-10-04
46.17810821533203,2016-10-05
45.770172119140625,2016-10-06
45.84303283691406,2016-10-07
46.11983871459961,2016-10-10
45.449642181396484,2016-10-11
45.00117874145508,2016-10-12
44.957061767578125,2016-10-13
44.23657989501953,2016-10-14
44.21451187133789,2016-10-17
45.25114059448242,2016-10-18
45.162925720214844,2016-10-19
45.4055290222168,2016-10-20
44.83209228515625,2016-10-21
44.93501281738281,2016-10-24
45.25114059448242,2016-10-25
44.86149215698242,2016-10-26
45.18497848510742,2016-10-27
42.34712600708008,2016-10-28
41.00907897949219,2016-10-31
41.50165557861328,2016-11-01
41.751625061035156,2016-11-02
41.0899543762207,2016-11-03
41.20022964477539,2016-11-04
43.31022644042969,2016-11-07
43.236717224121094,2016-11-08
46.052513122558594,2016-11-09
47.052371978759766,2016-11-10
46.390689849853516,2016-11-11
46.295108795166016,2016-11-14
46.221595764160156,2016-11-15
45.24379348754883,2016-11-16
45.36142349243164,2016-11-17
44.493892669677734,2016-11-18
44.420372009277344,2016-11-21
43.324947357177734,2016-11-22
44.24393081665039,2016-11-23
44.486541748046875,2016-11-25
43.714595794677734,2016-11-28
45.280555725097656,2016-11-29
44.69974899291992,2016-11-30
43.4940299987793,2016-12-01
43.692527770996094,2016-12-02
44.74386215209961,2016-12-05
45.30259704589844,2016-12-06
44.1042366027832,2016-12-07
44.773277282714844,2016-12-08
45.24379348754883,2016-12-09
45.61138916015625,2016-12-12
45.574623107910156,2016-12-13
45.33936309814453,2016-12-14
45.5966796875,2016-12-15
45.74372482299805,2016-12-16
45.74372482299805,2016-12-19
45.699607849121094,2016-12-20
45.1776237487793,2016-12-21
45.33201599121094,2016-12-22
45.83195495605469,2016-12-23
45.94956970214844,2016-12-27
45.78048324584961,2016-12-28
46.11867141723633,2016-12-29
46.037803649902344,2016-12-30
45.88340759277344,2017-01-03
46.53038787841797,2017-01-04
46.88327407836914,2017-01-05
46.89796829223633,2017-01-06
47.20676803588867,2017-01-09
47.10382080078125,2017-01-10
45.40324783325195,2017-01-11
45.50721740722656,2017-01-12
46.03446578979492,2017-01-13
45.93792724609375,2017-01-17
45.789405822753906,2017-01-18
45.58148193359375,2017-01-19
45.410682678222656,2017-01-20
45.26958084106445,2017-01-23
44.98738479614258,2017-01-24
45.58148193359375,2017-01-25
45.499794006347656,2017-01-26
44.556678771972656,2017-01-27
44.87600326538086,2017-01-30
45.3809814453125,2017-01-31
45.21760177612305,2017-02-01
45.21760177612305,2017-02-02
45.05421829223633,2017-02-03
45.039371490478516,2017-02-06
44.972537994384766,2017-02-07
44.94282913208008,2017-02-08
45.18046569824219,2017-02-09
44.868568420410156,2017-02-10
44.93540954589844,2017-02-13
45.16561508178711,2017-02-14
45.781986236572266,2017-02-15
45.655738830566406,2017-02-16
45.8711051940918,2017-02-17
45.9156608581543,2017-02-21
45.566627502441406,2017-02-22
45.99732971191406,2017-02-23
46.10873031616211,2017-02-24
46.20527267456055,2017-02-27
45.92308044433594,2017-02-28
46.658260345458984,2017-03-01
46.97016143798828,2017-03-02
47.0369987487793,2017-03-03
47.19293975830078,2017-03-06
47.296905517578125,2017-03-07
47.63109588623047,2017-03-08
47.8984375,2017-03-09
48.923213958740234,2017-03-10
48.900962829589844,2017-03-13
48.767276763916016,2017-03-14
49.4207763671875,2017-03-15
48.93808364868164,2017-03-16
48.78211975097656,2017-03-17
48.86382293701172,2017-03-20
48.52964782714844,2017-03-21
48.6558837890625,2017-03-22
48.75242233276367,2017-03-23
48.73015213012695,2017-03-24
49.08659744262695,2017-03-27
48.99749755859375,2017-03-28
48.841529846191406,2017-03-29
48.611324310302734,2017-03-30
48.3885383605957,2017-03-31
48.29199981689453,2017-04-03
48.35142517089844,2017-04-04
48.240020751953125,2017-04-05
48.32914352416992,2017-04-06
48.67074203491211,2017-04-07
48.24745178222656,2017-04-10
48.134952545166016,2017-04-11
48.27745819091797,2017-04-12
48.097450256347656,2017-04-13
48.232452392578125,2017-04-17
47.73745346069336,2017-04-18
47.587459564208984,2017-04-19
47.834957122802734,2017-04-20
47.86494827270508,2017-04-21
48.494956970214844,2017-04-24
48.824951171875,2017-04-25
48.77995300292969,2017-04-26
49.552433013916016,2017-04-27
49.45494842529297,2017-04-28
49.859962463378906,2017-05-01
49.97245407104492,2017-05-02
50.05495071411133,2017-05-03
50.422447204589844,2017-05-04
50.242454528808594,2017-05-05
49.657447814941406,2017-05-08
49.6274528503418,2017-05-09
49.484954833984375,2017-05-10
48.974952697753906,2017-05-11
49.54494857788086,2017-05-12
50.00245666503906,2017-05-15
50.137447357177734,2017-05-16
49.02745819091797,2017-05-17
49.22245788574219,2017-05-18
49.18495178222656,2017-05-19
49.079959869384766,2017-05-22
49.379947662353516,2017-05-23
49.44744873046875,2017-05-24
49.739952087402344,2017-05-25
49.54494857788086,2017-05-26
49.51494216918945,2017-05-30
49.51494216918945,2017-05-31
50.03245162963867,2017-06-01
50.43745040893555,2017-06-02
50.632450103759766,2017-06-05
50.9024543762207,2017-06-06
51.56245422363281,2017-06-07
51.56995391845703,2017-06-08
52.25244140625,2017-06-09
52.14745330810547,2017-06-12
52.25244140625,2017-06-13
52.88993835449219,2017-06-14
52.9499397277832,2017-06-15
53.287445068359375,2017-06-16
53.50494384765625,2017-06-19
53.414955139160156,2017-06-20
53.50494384765625,2017-06-21
54.88494110107422,2017-06-22
54.47993469238281,2017-06-23
54.55494689941406,2017-06-26
54.29243850708008,2017-06-27
54.689945220947266,2017-06-28
54.35995864868164,2017-06-29
54.3824462890625,2017-06-30
54.314964294433594,2017-07-03
54.35995864868164,2017-07-05
53.797454833984375,2017-07-06
54.022438049316406,2017-07-07
53.8724365234375,2017-07-10
53.879947662353516,2017-07-11
54.39453887939453,2017-07-12
54.96209716796875,2017-07-13
55.32530975341797,2017-07-14
55.015052795410156,2017-07-17
54.659393310546875,2017-07-18
55.06803512573242,2017-07-19
56.00640106201172,2017-07-20
56.47556686401367,2017-07-21
55.93070983886719,2017-07-24
54.87882614135742,2017-07-25
54.93180847167969,2017-07-26
54.28102493286133,2017-07-27
53.30482482910156,2017-07-28
52.903751373291016,2017-07-31
53.25941467285156,2017-08-01
53.50914001464844,2017-08-02
53.721012115478516,2017-08-03
53.721012115478516,2017-08-04
53.895084381103516,2017-08-07
54.08426284790039,2017-08-08
54.50047302246094,2017-08-09
53.30482482910156,2017-08-10
53.4486083984375,2017-08-11
53.59238815307617,2017-08-14
53.22915267944336,2017-08-15
53.2896842956543,2017-08-16
52.85834884643555,2017-08-17
52.94158172607422,2017-08-18
53.50157928466797,2017-08-21
54.29615783691406,2017-08-22
54.122100830078125,2017-08-23
54.56858444213867,2017-08-24
54.84858322143555,2017-08-25
55.48423385620117,2017-08-28
55.91558837890625,2017-08-29
55.93827819824219,2017-08-30
56.98259353637695,2017-08-31
57.07338333129883,2017-09-01
56.94473648071289,2017-09-05
58.306880950927734,2017-09-06
61.886260986328125,2017-09-07
64.58026885986328,2017-09-08
65.83643341064453,2017-09-11
66.40399932861328,2017-09-12
66.94886779785156,2017-09-13
67.51641845703125,2017-09-14
66.1164779663086,2017-09-15
64.56511688232422,2017-09-18
65.35970306396484,2017-09-19
66.1467056274414,2017-09-20
66.1467056274414,2017-09-21
66.19967651367188,2017-09-22
65.51104736328125,2017-09-25
64.58782196044922,2017-09-26
64.1337890625,2017-09-27
67.31964874267578,2017-09-28
67.2439956665039,2017-09-29
68.40180206298828,2017-10-02
67.879638671875,2017-10-03
68.03101348876953,2017-10-04
68.24288177490234,2017-10-05
68.47745513916016,2017-10-06
68.69692993164062,2017-10-09
68.99205017089844,2017-10-10
69.90771484375,2017-10-11
69.66387939453125,2017-10-12
69.09234619140625,2017-10-13
69.37430572509766,2017-10-16
70.23538208007812,2017-10-17
73.1844253540039,2017-10-18
73.51970672607422,2017-10-19
73.23013305664062,2017-10-20
72.01851654052734,2017-10-23
69.86961364746094,2017-10-24
69.93058776855469,2017-10-25
68.24649810791016,2017-10-26
70.05250549316406,2017-10-27
69.31334686279297,2017-10-30
68.77230072021484,2017-10-31
70.4411392211914,2017-11-01
69.35905456542969,2017-11-02
70.34207153320312,2017-11-03
70.83738708496094,2017-11-06
71.59942626953125,2017-11-07
72.93294525146484,2017-11-08
73.07011413574219,2017-11-09
72.71955871582031,2017-11-10
72.48336029052734,2017-11-13
72.20137786865234,2017-11-14
71.44700622558594,2017-11-15
71.98802947998047,2017-11-16
71.33271026611328,2017-11-17
71.32506561279297,2017-11-20
72.1480484008789,2017-11-21
71.98802947998047,2017-11-22
72.17852020263672,2017-11-24
72.71195220947266,2017-11-27
72.71195220947266,2017-11-28
73.01675415039062,2017-11-29
73.85496520996094,2017-11-30
73.39777374267578,2017-12-01
72.55955505371094,2017-12-04
72.70433044433594,2017-12-05
71.93468475341797,2017-12-06
71.81275939941406,2017-12-07
73.11583709716797,2017-12-08
73.5120620727539,2017-12-11
73.38253021240234,2017-12-12
74.1826400756836,2017-12-13
73.38253021240234,2017-12-14
74.25884246826172,2017-12-15
74.82275390625,2017-12-18
74.61699676513672,2017-12-19
74.22838592529297,2017-12-20
74.60938262939453,2017-12-21
74.8379898071289,2017-12-22
74.48743438720703,2017-12-26
74.74652862548828,2017-12-27
74.51795196533203,2017-12-28
73.6949462890625,2017-12-29
74.99039459228516,2018-01-02
76.16390991210938,2018-01-03
75.72956085205078,2018-01-04
77.0478515625,2018-01-05
75.81336212158203,2018-01-08
76.38488006591797,2018-01-09
75.96578979492188,2018-01-10
76.18834686279297,2018-01-11
77.00955963134766,2018-01-12
78.65965270996094,2018-01-16
80.09486389160156,2018-01-17
79.6727294921875,2018-01-18
80.30974578857422,2018-01-19
81.72959899902344,2018-01-22
80.8777084350586,2018-01-23
80.97747802734375,2018-01-24
83.1187515258789,2018-01-25
94.56195068359375,2018-01-26
93.8712387084961,2018-01-29
88.93628692626953,2018-01-30
86.12728118896484,2018-01-31
89.28934478759766,2018-02-01
88.39137268066406,2018-02-02
84.04740142822266,2018-02-05
85.34445190429688,2018-02-06
87.2017822265625,2018-02-07
83.25688171386719,2018-02-08
85.42121124267578,2018-02-09
85.90473937988281,2018-02-12
85.85100555419922,2018-02-13
86.78733825683594,2018-02-14
88.18415832519531,2018-02-15
91.02385711669922,2018-02-16
90.54801177978516,2018-02-20
90.4942855834961,2018-02-21
90.22566986083984,2018-02-22
91.13898468017578,2018-02-23
93.2802734375,2018-02-26
90.76290893554688,2018-02-27
88.89791870117188,2018-02-28
87.37061309814453,2018-03-01
88.29161834716797,2018-03-02
88.76744842529297,2018-03-05
87.9231948852539,2018-03-06
88.0460205078125,2018-03-07
89.80355072021484,2018-03-08
91.55342864990234,2018-03-09
90.79358673095703,2018-03-12
91.90646362304688,2018-03-13
91.28478240966797,2018-03-14
88.2071762084961,2018-03-15
87.27085876464844,2018-03-16
85.98147583007812,2018-03-19
86.45732879638672,2018-03-20
86.30379486083984,2018-03-21
75.29037475585938,2018-03-22
74.79922485351562,2018-03-23
73.1260757446289,2018-03-26
70.61640167236328,2018-03-27
72.35090637207031,2018-03-28
72.642578125,2018-03-29
70.19429016113281,2018-04-02
69.52656555175781,2018-04-03
71.33015441894531,2018-04-04
70.76988983154297,2018-04-05
68.90489959716797,2018-04-06
69.4421615600586,2018-04-09
71.85205841064453,2018-04-10
71.86741638183594,2018-04-11
71.43315887451172,2018-04-12
71.20828247070312,2018-04-13
71.80536651611328,2018-04-16
72.57305145263672,2018-04-17
73.13911437988281,2018-04-18
72.12329864501953,2018-04-19
71.80536651611328,2018-04-20
72.24736785888672,2018-04-23
70.84383392333984,2018-04-24
71.23931121826172,2018-04-25
75.5584716796875,2018-04-26
76.55879211425781,2018-04-27
74.86832427978516,2018-04-30
79.14874267578125,2018-05-01
77.83052062988281,2018-05-02
77.76071166992188,2018-05-03
77.67539978027344,2018-05-04
77.25666809082031,2018-05-07
77.07833862304688,2018-05-08
78.45861053466797,2018-05-09
79.75357055664062,2018-05-10
80.78490447998047,2018-05-11
82.11090087890625,2018-05-14
80.78490447998047,2018-05-15
81.45177459716797,2018-05-16
81.66889953613281,2018-05-17
82.18069458007812,2018-05-18
82.37455749511719,2018-05-21
82.37455749511719,2018-05-22
81.88603210449219,2018-05-23
79.97843933105469,2018-05-24
78.3810806274414,2018-05-25
77.1325912475586,2018-05-29
79.87765502929688,2018-05-30
76.72161865234375,2018-05-31
76.03148651123047,2018-06-01
76.84568786621094,2018-06-04
76.95425415039062,2018-06-05
77.528076171875,2018-06-06
77.01628112792969,2018-06-07
77.87702941894531,2018-06-08
77.365234375,2018-06-11
76.69837951660156,2018-06-12
75.66703796386719,2018-06-13
76.57429504394531,2018-06-14
77.21015930175781,2018-06-15
76.36493682861328,2018-06-18
76.0004653930664,2018-06-19
76.18656921386719,2018-06-20
74.09291076660156,2018-06-21
72.49551391601562,2018-06-22
72.1543197631836,2018-06-25
71.43315887451172,2018-06-26
70.96015167236328,2018-06-27
71.67355346679688,2018-06-28
71.84413146972656,2018-06-29
72.20084381103516,2018-07-02
72.58856201171875,2018-07-03
73.26316833496094,2018-07-05
75.15523529052734,2018-07-06
75.24830627441406,2018-07-09
76.64407348632812,2018-07-10
73.63538360595703,2018-07-11
74.89659881591797,2018-07-12
75.69561004638672,2018-07-13
75.39794158935547,2018-07-16
74.73991394042969,2018-07-17
73.94873809814453,2018-07-18
70.46280670166016,2018-07-19
69.64811706542969,2018-07-20
70.0319595336914,2018-07-23
71.70834350585938,2018-07-24
72.94605255126953,2018-07-25
73.5884017944336,2018-07-26
70.94064331054688,2018-07-27
71.63783264160156,2018-07-30
72.24885559082031,2018-07-31
73.56490325927734,2018-08-01
74.51276397705078,2018-08-02
75.6172866821289,2018-08-03
76.03245544433594,2018-08-06
73.6823959350586,2018-08-07
73.42389678955078,2018-08-08
74.78692626953125,2018-08-09
75.04544067382812,2018-08-10
75.8131332397461,2018-08-13
75.13943481445312,2018-08-14
76.33795166015625,2018-08-15
76.941162109375,2018-08-16
77.40333557128906,2018-08-17
76.47897338867188,2018-08-20
76.56513977050781,2018-08-21
76.48681640625,2018-08-22
76.10297393798828,2018-08-23
76.29879760742188,2018-08-24
76.78447723388672,2018-08-27
76.18914794921875,2018-08-28
76.43981170654297,2018-08-29
75.82096099853516,2018-08-30
75.18645477294922,2018-08-31
74.07406616210938,2018-09-04
74.56759643554688,2018-09-05
73.43170928955078,2018-09-06
73.7685546875,2018-09-07
73.49440002441406,2018-09-10
72.99304962158203,2018-09-11
73.04004669189453,2018-09-12
75.46060943603516,2018-09-13
74.9514389038086,2018-09-14
74.70860290527344,2018-09-17
72.54653930664062,2018-09-18
71.30098724365234,2018-09-19
72.60137939453125,2018-09-20
72.27235412597656,2018-09-21
73.18103790283203,2018-09-24
73.46305847167969,2018-09-25
73.77640533447266,2018-09-26
73.74506378173828,2018-09-27
74.08973693847656,2018-09-28
74.41876220703125,2018-10-01
73.81555938720703,2018-10-02
75.20992279052734,2018-10-03
73.51005554199219,2018-10-04
73.93306732177734,2018-10-05
74.26991271972656,2018-10-08
74.08190155029297,2018-10-09
72.91471862792969,2018-10-10
71.05033111572266,2018-10-11
71.80245971679688,2018-10-12
70.60694122314453,2018-10-15
72.76840209960938,2018-10-16
73.05341339111328,2018-10-17
71.177001953125,2018-10-18
69.6489486694336,2018-10-19
66.71952056884766,2018-10-22
65.68235778808594,2018-10-23
62.87169647216797,2018-10-24
64.70854187011719,2018-10-25
63.96428680419922,2018-10-26
64.41559600830078,2018-10-29
64.59768676757812,2018-10-30
61.63658142089844,2018-10-31
63.50508499145508,2018-11-01
62.990447998046875,2018-11-02
65.38150024414062,2018-11-05
66.236572265625,2018-11-06
68.84929656982422,2018-11-07
69.45893096923828,2018-11-08
70.29817199707031,2018-11-09
71.0107421875,2018-11-12
69.84689331054688,2018-11-13
69.91814422607422,2018-11-14
71.36701202392578,2018-11-15
72.46753692626953,2018-11-16
70.84446716308594,2018-11-19
69.74394989013672,2018-11-20
68.2079849243164,2018-11-21
67.7962875366211,2018-11-23
68.27925872802734,2018-11-26
69.41934967041016,2018-11-27
70.41693115234375,2018-11-28
71.18492126464844,2018-11-29
74.63689422607422,2018-11-30
74.15393829345703,2018-12-03
71.6916275024414,2018-12-04
71.51746368408203,2018-12-06
68.84929656982422,2018-12-07
69.3639144897461,2018-12-10
69.80729675292969,2018-12-11
70.14775085449219,2018-12-12
69.44309997558594,2018-12-13
67.78047180175781,2018-12-14
67.24209594726562,2018-12-17
66.1732406616211,2018-12-18
66.125732421875,2018-12-19
67.59043884277344,2018-12-20
67.23416900634766,2018-12-21
66.6324462890625,2018-12-24
70.49610900878906,2018-12-26
71.18492126464844,2018-12-27
72.1429214477539,2018-12-28
72.9900894165039,2018-12-31
70.64653778076172,2019-01-02
68.31883239746094,2019-01-03
70.51985931396484,2019-01-04
71.54912567138672,2019-01-07
71.88164520263672,2019-01-08
69.52227783203125,2019-01-09
69.8310546875,2019-01-10
69.91814422607422,2019-01-11
67.9305648803711,2019-01-14
68.52362060546875,2019-01-15
68.5636978149414,2019-01-16
69.88607025146484,2019-01-17
71.72940063476562,2019-01-18
71.05619049072266,2019-01-22
70.88789367675781,2019-01-23
68.82816314697266,2019-01-24
64.54845428466797,2019-01-25
61.82353591918945,2019-01-28
62.0880241394043,2019-01-29
63.36231994628906,2019-01-30
64.34809875488281,2019-01-31
64.51640319824219,2019-02-01
62.93754577636719,2019-02-04
63.86721420288086,2019-02-05
63.37834930419922,2019-02-06
63.45048141479492,2019-02-07
63.851200103759766,2019-02-08
63.931331634521484,2019-02-11
64.0595703125,2019-02-12
64.74882507324219,2019-02-13
64.53242492675781,2019-02-14
64.79689025878906,2019-02-15
64.53242492675781,2019-02-19
64.10765838623047,2019-02-20
63.11386489868164,2019-02-21
64.13172149658203,2019-02-22
64.34809875488281,2019-02-25
64.52439880371094,2019-02-26
63.642822265625,2019-02-27
63.50657272338867,2019-02-28
64.19580078125,2019-03-01
63.68289566040039,2019-03-04
63.24210739135742,2019-03-05
62.584903717041016,2019-03-06
62.70512771606445,2019-03-07
62.17617416381836,2019-03-08
62.57689666748047,2019-03-11
63.10585403442383,2019-03-12
63.25812530517578,2019-03-13
64.07559967041016,2019-03-14
65.18962097167969,2019-03-15
64.63661193847656,2019-03-18
64.7728500366211,2019-03-19
64.46028137207031,2019-03-20
65.10945892333984,2019-03-21
63.92332458496094,2019-03-22
63.72295379638672,2019-03-25
64.72476959228516,2019-03-26
64.02751159667969,2019-03-27
64.0836181640625,2019-03-28
64.5885238647461,2019-03-29
64.74079132080078,2019-04-01
66.57611846923828,2019-04-02
66.5841293334961,2019-04-03
66.36773681640625,2019-04-04
66.88066864013672,2019-04-05
67.30545043945312,2019-04-08
66.27155303955078,2019-04-09
66.47993469238281,2019-04-10
65.53422546386719,2019-04-11
65.59919738769531,2019-04-12
65.80221557617188,2019-04-15
65.13631439208984,2019-04-16
63.32539367675781,2019-04-17
62.99244689941406,2019-04-18
63.46345901489258,2019-04-22
63.877601623535156,2019-04-23
63.8857307434082,2019-04-24
64.42980194091797,2019-04-25
64.72215270996094,2019-04-26
65.20941162109375,2019-04-29
64.47040557861328,2019-04-30
64.06439208984375,2019-05-01
63.72330856323242,2019-05-02
63.9182014465332,2019-05-03
64.36483764648438,2019-05-06
63.301021575927734,2019-05-07
63.33351516723633,2019-05-08
63.26854705810547,2019-05-09
62.89498519897461,2019-05-10
62.42401123046875,2019-05-13
63.69895553588867,2019-05-14
63.975067138671875,2019-05-15
64.55974578857422,2019-05-16
64.52727508544922,2019-05-17
64.8196029663086,2019-05-20
65.68040466308594,2019-05-21
66.25698852539062,2019-05-22
65.899658203125,2019-05-23
65.0145034790039,2019-05-24
63.366004943847656,2019-05-28
63.390350341796875,2019-05-29
63.02492904663086,2019-05-30
62.29404830932617,2019-05-31
61.47386169433594,2019-06-03
62.32655334472656,2019-06-04
62.57828903198242,2019-06-05
62.5864143371582,2019-06-06
62.878753662109375,2019-06-07
62.48896026611328,2019-06-10
63.47968292236328,2019-06-11
63.804534912109375,2019-06-12
64.11310577392578,2019-06-13
63.90196228027344,2019-06-14
63.86948776245117,2019-06-17
63.544654846191406,2019-06-18
63.02492904663086,2019-06-19
63.61774444580078,2019-06-20
63.975067138671875,2019-06-21
63.70707321166992,2019-06-24
53.35314178466797,2019-06-25
55.220909118652344,2019-06-26
56.84506607055664,2019-06-27
59.05390548706055,2019-06-28
59.60608673095703,2019-07-01
60.28012466430664,2019-07-02
60.87294006347656,2019-07-03
59.27315139770508,2019-07-05
57.83580017089844,2019-07-08
57.85203552246094,2019-07-09
58.184974670410156,2019-07-10
57.85203552246094,2019-07-11
57.942718505859375,2019-07-12
57.93447494506836,2019-07-15
57.01934051513672,2019-07-16
56.3267936706543,2019-07-17
56.269081115722656,2019-07-18
56.50817108154297,2019-07-19
56.06296157836914,2019-07-22
55.840362548828125,2019-07-23
55.61775588989258,2019-07-24
54.958187103271484,2019-07-25
55.8651008605957,2019-07-26
55.38690948486328,2019-07-29
55.38690948486328,2019-07-30
54.92521667480469,2019-07-31
54.24916458129883,2019-08-01
53.8781623840332,2019-08-02
53.77922821044922,2019-08-05
53.39997100830078,2019-08-06
53.14439010620117,2019-08-07
53.96059799194336,2019-08-08
54.06778335571289,2019-08-09
53.20209884643555,2019-08-12
53.59784698486328,2019-08-13
52.352909088134766,2019-08-14
51.924198150634766,2019-08-15
53.119651794433594,2019-08-16
54.8757438659668,2019-08-19
54.7520751953125,2019-08-20
55.6837158203125,2019-08-21
55.667232513427734,2019-08-22
54.389320373535156,2019-08-23
54.79330825805664,2019-08-26
54.1419792175293,2019-08-27
54.47175979614258,2019-08-28
54.59542465209961,2019-08-29
54.19969177246094,2019-08-30
53.91938018798828,2019-09-03
54.72734451293945,2019-09-04
55.263240814208984,2019-09-05
55.74967575073242,2019-09-06
54.991172790527344,2019-09-09
56.211360931396484,2019-09-10
57.291412353515625,2019-09-11
58.39617156982422,2019-09-12
58.13235092163086,2019-09-13
58.190067291259766,2019-09-16
59.031002044677734,2019-09-17
58.758934020996094,2019-09-18
59.08870315551758,2019-09-19
59.68232345581055,2019-09-20
60.12752151489258,2019-09-23
60.14402389526367,2019-09-24
59.43497848510742,2019-09-25
61.0344352722168,2019-09-26
61.71047592163086,2019-09-27
62.42776107788086,2019-09-30
60.37485885620117,2019-10-01
59.467960357666016,2019-10-02
60.88602066040039,2019-10-03
61.553836822509766,2019-10-04
61.28175735473633,2019-10-07
60.6222038269043,2019-10-08
60.432586669921875,2019-10-09
61.38069534301758,2019-10-10
61.58981704711914,2019-10-11
61.698570251464844,2019-10-14
62.31754684448242,2019-10-15
62.52667236328125,2019-10-16
62.85289764404297,2019-10-17
63.9570426940918,2019-10-18
64.65969848632812,2019-10-21
65.13648223876953,2019-10-22
65.03610229492188,2019-10-23
64.24147033691406,2019-10-24
64.01558685302734,2019-10-25
65.52127075195312,2019-10-28
65.63836669921875,2019-10-29
66.63379669189453,2019-10-30
66.54176330566406,2019-10-31
68.38201904296875,2019-11-01
69.41925811767578,2019-11-04
68.45729064941406,2019-11-05
68.65805053710938,2019-11-06
68.59950256347656,2019-11-07
71.27623748779297,2019-11-08
71.65263366699219,2019-11-11
72.3050765991211,2019-11-12
72.48912048339844,2019-11-13
73.30049133300781,2019-11-14
74.13697052001953,2019-11-15
74.22061920166016,2019-11-18
74.46319580078125,2019-11-19
72.94078826904297,2019-11-20
72.37200927734375,2019-11-21
71.97886657714844,2019-11-22
73.40922546386719,2019-11-25
73.37577819824219,2019-11-26
73.88603973388672,2019-11-27
73.3841323852539,2019-11-29
72.79861450195312,2019-12-02
71.89519500732422,2019-12-03
72.94078826904297,2019-12-04
72.53929138183594,2019-12-05
72.75679016113281,2019-12-06
72.3050765991211,2019-12-09
72.40547180175781,2019-12-10
72.52255249023438,2019-12-11
74.22061920166016,2019-12-12
73.47615814208984,2019-12-13
74.80615234375,2019-12-16
75.34986877441406,2019-12-17
74.7225112915039,2019-12-18
74.25406646728516,2019-12-19
74.68905639648438,2019-12-20
75.49205017089844,2019-12-23
75.15748596191406,2019-12-24
75.1407470703125,2019-12-26
74.61376953125,2019-12-27
74.04495239257812,2019-12-30
74.06168365478516,2019-12-31
74.90653991699219,2020-01-02
74.19552612304688,2020-01-03
74.78106689453125,2020-01-06
74.3544692993164,2020-01-07
74.88143920898438,2020-01-08
75.45860290527344,2020-01-09
74.49666595458984,2020-01-10
74.04495239257812,2020-01-13
74.77405548095703,2020-01-14
75.6727066040039,2020-01-15
75.6727066040039,2020-01-16
74.60449981689453,2020-01-17
74.59600830078125,2020-01-21
73.93474578857422,2020-01-22
72.29004669189453,2020-01-23
70.82340240478516,2020-01-24
71.23033142089844,2020-01-27
71.01839447021484,2020-01-28
70.53514862060547,2020-01-29
69.33131408691406,2020-01-30
68.68701171875,2020-01-31
69.77216339111328,2020-02-03
71.51859283447266,2020-02-04
73.44304656982422,2020-02-05
73.90931701660156,2020-02-06
78.24144744873047,2020-02-07
80.32701110839844,2020-02-10
81.38673400878906,2020-02-11
82.90425872802734,2020-02-12
80.83567810058594,2020-02-13
79.73357391357422,2020-02-14
79.36054229736328,2020-02-18
79.80986022949219,2020-02-19
79.88615417480469,2020-02-20
80.50504302978516,2020-02-21
78.96208953857422,2020-02-24
75.60486602783203,2020-02-25
74.95208740234375,2020-02-26
72.417236328125,2020-02-27
72.6630859375,2020-02-28
75.1894760131836,2020-03-02
74.23994445800781,2020-03-03
77.78366088867188,2020-03-04
76.81721496582031,2020-03-05
75.2996826171875,2020-03-06
72.29004669189453,2020-03-09
74.2060317993164,2020-03-10
71.93399810791016,2020-03-11
66.64386749267578,2020-03-12
72.3748550415039,2020-03-13
62.96449661254883,2020-03-16
61.904781341552734,2020-03-17
60.21769714355469,2020-03-18
60.24312973022461,2020-03-19
58.34410858154297,2020-03-20
54.68170928955078,2020-03-23
57.216556549072266,2020-03-24
57.57263946533203,2020-03-25
62.59148406982422,2020-03-26
61.608062744140625,2020-03-27
63.78684997558594,2020-03-30
64.59223175048828,2020-03-31
62.24388885498047,2020-04-01
63.69358444213867,2020-04-02
62.20150375366211,2020-04-03
64.20223999023438,2020-04-06
63.91401672363281,2020-04-07
66.6014633178711,2020-04-08
67.6103286743164,2020-04-09
68.07660675048828,2020-04-13
70.66646575927734,2020-04-14
70.39974212646484,2020-04-15
70.43416595458984,2020-04-16
71.8022232055664,2020-04-17
72.2668685913086,2020-04-20
69.1435317993164,2020-04-21
70.09858703613281,2020-04-22
70.58903503417969,2020-04-23
71.92269897460938,2020-04-24
72.86914825439453,2020-04-27
71.20854187011719,2020-04-28
72.0689697265625,2020-04-29
70.72669219970703,2020-04-30
71.2773666381836,2020-05-01
70.43416595458984,2020-05-04
73.45425415039062,2020-05-05
73.49726867675781,2020-05-06
72.46476745605469,2020-05-07
72.24105072021484,2020-05-08
75.63111114501953,2020-05-11
77.83379364013672,2020-05-12
76.46572875976562,2020-05-13
77.38638305664062,2020-05-14
78.04888153076172,2020-05-15
78.70281219482422,2020-05-18
78.47051239013672,2020-05-19
78.46189880371094,2020-05-20
80.03646087646484,2020-05-21
79.24488830566406,2020-05-22
78.04888153076172,2020-05-26
77.42079162597656,2020-05-27
77.46379089355469,2020-05-28
79.7353286743164,2020-05-29
78.04029083251953,2020-06-01
78.33284759521484,2020-06-02
78.20377349853516,2020-06-03
