DVN,Date
7.285752773284912,1993-03-31
7.168238162994385,1993-04-01
6.894045829772949,1993-04-02
7.050727367401123,1993-04-05
7.0898942947387695,1993-04-06
7.246581554412842,1993-04-07
7.168238162994385,1993-04-08
7.168238162994385,1993-04-12
7.285752773284912,1993-04-13
7.285752773284912,1993-04-14
7.324920654296875,1993-04-15
7.403259754180908,1993-04-16
7.481604099273682,1993-04-19
7.520778179168701,1993-04-20
7.520778179168701,1993-04-21
7.481604099273682,1993-04-22
7.403259754180908,1993-04-23
7.324920654296875,1993-04-26
7.207408905029297,1993-04-27
7.050727367401123,1993-04-28
6.894045829772949,1993-04-29
6.7765350341796875,1993-04-30
6.7765350341796875,1993-05-03
6.737362384796143,1993-05-04
6.737362384796143,1993-05-05
6.8548760414123535,1993-05-06
7.0898942947387695,1993-05-07
6.7765350341796875,1993-05-10
6.933216571807861,1993-05-11
6.972386837005615,1993-05-12
6.8548760414123535,1993-05-13
6.894045829772949,1993-05-14
6.815702438354492,1993-05-17
6.737362384796143,1993-05-18
6.7765350341796875,1993-05-19
6.463166236877441,1993-05-20
6.424000263214111,1993-05-21
6.424000263214111,1993-05-24
6.228141784667969,1993-05-25
6.306488037109375,1993-05-26
6.424000263214111,1993-05-27
6.698191165924072,1993-05-28
7.129068851470947,1993-06-01
7.755799770355225,1993-06-02
7.520778179168701,1993-06-03
7.559946060180664,1993-06-04
7.520778179168701,1993-06-07
7.559946060180664,1993-06-08
7.569360733032227,1993-06-09
7.608577251434326,1993-06-10
7.490920543670654,1993-06-11
7.5301408767700195,1993-06-14
7.922335624694824,1993-06-15
7.843896389007568,1993-06-16
8.000776290893555,1993-06-17
8.353747367858887,1993-06-18
8.471405029296875,1993-06-21
8.275311470031738,1993-06-22
8.314529418945312,1993-06-23
8.236089706420898,1993-06-24
8.236089706420898,1993-06-25
8.15765380859375,1993-06-28
8.392969131469727,1993-06-29
8.432188987731934,1993-06-30
8.471405029296875,1993-07-01
8.079216003417969,1993-07-02
7.922335624694824,1993-07-06
7.961556434631348,1993-07-07
7.883115291595459,1993-07-08
7.922335624694824,1993-07-09
7.843896389007568,1993-07-12
7.883115291595459,1993-07-13
8.11843204498291,1993-07-14
7.961556434631348,1993-07-15
7.843896389007568,1993-07-16
7.608577251434326,1993-07-19
7.255602836608887,1993-07-20
6.9810662269592285,1993-07-21
7.059504508972168,1993-07-22
7.216385364532471,1993-07-23
7.216385364532471,1993-07-26
7.255602836608887,1993-07-27
7.216385364532471,1993-07-28
7.177163124084473,1993-07-29
6.9810662269592285,1993-07-30
7.020290374755859,1993-08-02
7.09872579574585,1993-08-03
7.020290374755859,1993-08-04
6.667314529418945,1993-08-05
6.471212863922119,1993-08-06
6.784973621368408,1993-08-09
6.902627944946289,1993-08-10
7.059504508972168,1993-08-11
7.412483215332031,1993-08-12
7.412483215332031,1993-08-13
7.412483215332031,1993-08-16
7.569360733032227,1993-08-17
7.6477952003479,1993-08-18
7.765452861785889,1993-08-19
7.726234436035156,1993-08-20
7.6870222091674805,1993-08-23
7.726234436035156,1993-08-24
7.569360733032227,1993-08-25
7.5301408767700195,1993-08-26
7.569360733032227,1993-08-27
7.608577251434326,1993-08-30
7.6477952003479,1993-08-31
7.6870222091674805,1993-09-01
7.6870222091674805,1993-09-02
7.608577251434326,1993-09-03
7.608577251434326,1993-09-07
7.6477952003479,1993-09-08
7.617952346801758,1993-09-09
7.775026798248291,1993-09-10
7.853565216064453,1993-09-13
8.01063346862793,1993-09-14
8.206971168518066,1993-09-15
8.167703628540039,1993-09-16
8.128434181213379,1993-09-17
7.853565216064453,1993-09-20
7.892829418182373,1993-09-21
7.971368312835693,1993-09-22
7.892829418182373,1993-09-23
7.971368312835693,1993-09-24
8.089165687561035,1993-09-27
8.01063346862793,1993-09-28
7.932095050811768,1993-09-29
8.01063346862793,1993-09-30
8.128434181213379,1993-10-01
8.324777603149414,1993-10-04
8.324777603149414,1993-10-05
8.246236801147461,1993-10-06
7.971368312835693,1993-10-07
7.69649076461792,1993-10-08
7.578685760498047,1993-10-11
7.460879802703857,1993-10-12
7.539417266845703,1993-10-13
7.343080043792725,1993-10-14
7.107472896575928,1993-10-15
6.871868133544922,1993-10-18
6.754062175750732,1993-10-19
6.7147979736328125,1993-10-20
6.7147979736328125,1993-10-21
6.7147979736328125,1993-10-22
6.675526142120361,1993-10-25
6.596993923187256,1993-10-26
6.596993923187256,1993-10-27
6.518457889556885,1993-10-28
6.322118759155273,1993-10-29
6.479187965393066,1993-11-01
6.479187965393066,1993-11-02
6.439922332763672,1993-11-03
6.400650978088379,1993-11-04
6.754062175750732,1993-11-05
6.6362624168396,1993-11-08
6.793331146240234,1993-11-09
6.479187965393066,1993-11-10
6.518457889556885,1993-11-11
6.479187965393066,1993-11-12
6.439922332763672,1993-11-15
6.282848834991455,1993-11-16
6.282848834991455,1993-11-17
6.282848834991455,1993-11-18
6.282848834991455,1993-11-19
6.204312801361084,1993-11-22
6.282848834991455,1993-11-23
6.2435784339904785,1993-11-24
6.1257781982421875,1993-11-26
5.8116350173950195,1993-11-29
5.772365093231201,1993-11-30
5.693831920623779,1993-12-01
5.615296840667725,1993-12-02
5.536762237548828,1993-12-03
5.576030731201172,1993-12-06
5.654566287994385,1993-12-07
5.654566287994385,1993-12-08
5.664005756378174,1993-12-09
5.664005756378174,1993-12-10
5.664005756378174,1993-12-13
5.624668598175049,1993-12-14
5.546006679534912,1993-12-15
5.428006172180176,1993-12-16
5.624668598175049,1993-12-17
5.742671489715576,1993-12-20
5.742671489715576,1993-12-21
5.742671489715576,1993-12-22
6.0573410987854,1993-12-23
6.25400447845459,1993-12-27
6.293339252471924,1993-12-28
6.41133975982666,1993-12-29
6.332670211791992,1993-12-30
6.490006923675537,1993-12-31
6.490006923675537,1994-01-03
6.372005462646484,1994-01-04
6.608006477355957,1994-01-05
6.883338928222656,1994-01-06
7.001338481903076,1994-01-07
6.962006568908691,1994-01-10
6.8046698570251465,1994-01-11
6.450671195983887,1994-01-12
6.41133975982666,1994-01-13
6.490006923675537,1994-01-14
6.568670749664307,1994-01-17
6.608006477355957,1994-01-18
6.608006477355957,1994-01-19
6.568670749664307,1994-01-20
6.608006477355957,1994-01-21
6.52933931350708,1994-01-24
6.490006923675537,1994-01-25
6.450671195983887,1994-01-26
6.41133975982666,1994-01-27
6.450671195983887,1994-01-28
6.450671195983887,1994-01-31
6.490006923675537,1994-02-01
6.490006923675537,1994-02-02
6.490006923675537,1994-02-03
6.490006923675537,1994-02-04
6.372005462646484,1994-02-07
6.52933931350708,1994-02-08
6.686674118041992,1994-02-09
6.726006507873535,1994-02-10
6.568670749664307,1994-02-11
6.490006923675537,1994-02-14
6.647338390350342,1994-02-15
6.52933931350708,1994-02-16
6.41133975982666,1994-02-17
6.372005462646484,1994-02-18
6.293339252471924,1994-02-22
6.332670211791992,1994-02-23
6.214669227600098,1994-02-24
6.096670150756836,1994-02-25
6.1360039710998535,1994-02-28
6.018004417419434,1994-03-01
6.332670211791992,1994-03-02
6.450671195983887,1994-03-03
6.293339252471924,1994-03-04
6.332670211791992,1994-03-07
6.25400447845459,1994-03-08
6.105886459350586,1994-03-09
5.908924579620361,1994-03-10
5.908924579620361,1994-03-11
5.987707138061523,1994-03-14
6.066497325897217,1994-03-15
5.987707138061523,1994-03-16
6.027101039886475,1994-03-17
6.224064826965332,1994-03-18
6.224064826965332,1994-03-21
6.18467378616333,1994-03-22
6.066497325897217,1994-03-23
5.987707138061523,1994-03-24
6.105886459350586,1994-03-25
5.948317050933838,1994-03-28
5.908924579620361,1994-03-29
5.869531154632568,1994-03-30
5.593786716461182,1994-03-31
5.514997482299805,1994-04-04
5.751352787017822,1994-04-05
5.790744304656982,1994-04-06
5.987707138061523,1994-04-07
5.908924579620361,1994-04-08
5.908924579620361,1994-04-11
5.908924579620361,1994-04-12
5.830138206481934,1994-04-13
5.830138206481934,1994-04-14
5.987707138061523,1994-04-15
6.105886459350586,1994-04-18
6.027101039886475,1994-04-19
5.987707138061523,1994-04-20
5.987707138061523,1994-04-21
5.987707138061523,1994-04-22
6.105886459350586,1994-04-25
6.3816375732421875,1994-04-26
6.617994785308838,1994-04-28
6.814957141876221,1994-04-29
6.854349136352539,1994-05-02
6.814957141876221,1994-05-03
6.775564670562744,1994-05-04
6.69678258895874,1994-05-05
6.893744468688965,1994-05-06
7.090708255767822,1994-05-09
7.36646032333374,1994-05-10
7.287672519683838,1994-05-11
7.327064037322998,1994-05-12
7.327064037322998,1994-05-13
7.327064037322998,1994-05-16
7.248278617858887,1994-05-17
7.169495105743408,1994-05-18
7.130102634429932,1994-05-19
7.051313877105713,1994-05-20
7.090708255767822,1994-05-23
7.090708255767822,1994-05-24
7.090708255767822,1994-05-25
6.972530841827393,1994-05-26
6.854349136352539,1994-05-27
6.69678258895874,1994-05-31
6.6573872566223145,1994-06-01
6.69678258895874,1994-06-02
6.69678258895874,1994-06-03
6.814957141876221,1994-06-06
6.933136940002441,1994-06-07
7.0119218826293945,1994-06-08
7.021392345428467,1994-06-09
7.139726638793945,1994-06-10
7.297512054443359,1994-06-13
7.455299377441406,1994-06-14
7.691972732543945,1994-06-15
8.046985626220703,1994-06-16
7.889200210571289,1994-06-17
7.731414794921875,1994-06-20
7.4947404861450195,1994-06-21
7.4947404861450195,1994-06-22
7.4947404861450195,1994-06-23
7.4947404861450195,1994-06-24
7.415853023529053,1994-06-27
7.415853023529053,1994-06-28
7.336958408355713,1994-06-29
7.100281238555908,1994-06-30
7.2580647468566895,1994-07-01
7.1791768074035645,1994-07-05
7.060835361480713,1994-07-06
6.903049468994141,1994-07-07
7.218619346618652,1994-07-08
7.1791768074035645,1994-07-11
7.297512054443359,1994-07-12
7.139726638793945,1994-07-13
7.100281238555908,1994-07-14
7.1791768074035645,1994-07-15
7.2580647468566895,1994-07-18
7.218619346618652,1994-07-19
7.060835361480713,1994-07-20
6.9424967765808105,1994-07-21
6.9819440841674805,1994-07-22
6.903049468994141,1994-07-25
6.311359405517578,1994-07-26
6.311359405517578,1994-07-27
6.232469081878662,1994-07-28
6.390254020690918,1994-07-29
6.50859260559082,1994-08-01
6.390254020690918,1994-08-02
6.626930236816406,1994-08-03
6.824160575866699,1994-08-04
6.7847137451171875,1994-08-05
6.705822944641113,1994-08-08
6.705822944641113,1994-08-09
6.705822944641113,1994-08-10
6.705822944641113,1994-08-11
6.705822944641113,1994-08-12
6.626930236816406,1994-08-15
6.626930236816406,1994-08-16
6.50859260559082,1994-08-17
6.46914529800415,1994-08-18
6.46914529800415,1994-08-19
6.46914529800415,1994-08-22
6.46914529800415,1994-08-23
6.50859260559082,1994-08-24
6.548037528991699,1994-08-25
6.626930236816406,1994-08-26
6.548037528991699,1994-08-29
6.626930236816406,1994-08-30
6.626930236816406,1994-08-31
6.548037528991699,1994-09-01
6.548037528991699,1994-09-02
6.50859260559082,1994-09-06
6.46914529800415,1994-09-07
6.705822944641113,1994-09-08
6.912808418273926,1994-09-09
6.873310565948486,1994-09-12
6.873310565948486,1994-09-13
6.991814613342285,1994-09-14
6.991814613342285,1994-09-15
6.9523115158081055,1994-09-16
6.912808418273926,1994-09-19
6.991814613342285,1994-09-20
6.991814613342285,1994-09-21
6.912808418273926,1994-09-22
6.754805564880371,1994-09-23
6.399288177490234,1994-09-26
6.399288177490234,1994-09-27
6.399288177490234,1994-09-28
6.5572943687438965,1994-09-29
6.596796035766602,1994-09-30
6.478290557861328,1994-10-03
6.241280555725098,1994-10-04
6.241280555725098,1994-10-05
6.241280555725098,1994-10-06
6.438791751861572,1994-10-07
6.833807945251465,1994-10-10
6.912808418273926,1994-10-11
6.9523115158081055,1994-10-12
6.9523115158081055,1994-10-13
6.9523115158081055,1994-10-14
6.833807945251465,1994-10-17
6.833807945251465,1994-10-18
6.991814613342285,1994-10-19
6.9523115158081055,1994-10-20
6.71530294418335,1994-10-21
6.794305324554443,1994-10-24
6.71530294418335,1994-10-25
6.71530294418335,1994-10-26
6.754805564880371,1994-10-27
6.833807945251465,1994-10-28
6.912808418273926,1994-10-31
6.636298656463623,1994-11-01
6.5572943687438965,1994-11-02
6.5572943687438965,1994-11-03
6.438791751861572,1994-11-04
6.320281982421875,1994-11-07
6.280782699584961,1994-11-08
6.320281982421875,1994-11-09
6.399288177490234,1994-11-10
6.359786033630371,1994-11-11
6.320281982421875,1994-11-14
6.241280555725098,1994-11-15
6.083273887634277,1994-11-16
5.8462629318237305,1994-11-17
5.885765552520752,1994-11-18
5.806761264801025,1994-11-21
5.64875602722168,1994-11-22
5.569751739501953,1994-11-23
5.490746021270752,1994-11-25
5.64875602722168,1994-11-28
5.964767932891846,1994-11-29
6.083273887634277,1994-11-30
5.964767932891846,1994-12-01
5.964767932891846,1994-12-02
5.964767932891846,1994-12-05
5.68825626373291,1994-12-06
5.64875602722168,1994-12-07
5.609255790710449,1994-12-08
5.539612770080566,1994-12-09
5.816591739654541,1994-12-12
5.697887897491455,1994-12-13
6.014434337615967,1994-12-14
6.09357213973999,1994-12-15
5.856161117553711,1994-12-16
5.65831995010376,1994-12-19
5.579183101654053,1994-12-20
5.618751525878906,1994-12-21
5.539612770080566,1994-12-22
5.618751525878906,1994-12-23
5.539612770080566,1994-12-27
5.262631893157959,1994-12-28
5.618751525878906,1994-12-29
5.777023792266846,1994-12-30
5.579183101654053,1995-01-03
5.65831995010376,1995-01-04
5.697887897491455,1995-01-05
5.697887897491455,1995-01-06
5.579183101654053,1995-01-09
5.579183101654053,1995-01-10
5.697887897491455,1995-01-11
5.65831995010376,1995-01-12
5.539612770080566,1995-01-13
5.500041484832764,1995-01-16
5.500041484832764,1995-01-17
5.500041484832764,1995-01-18
5.460474491119385,1995-01-19
5.460474491119385,1995-01-20
5.500041484832764,1995-01-23
5.381337642669678,1995-01-24
5.420904636383057,1995-01-25
5.420904636383057,1995-01-26
5.341770172119141,1995-01-27
5.341770172119141,1995-01-30
5.381337642669678,1995-01-31
5.460474491119385,1995-02-01
5.381337642669678,1995-02-02
5.460474491119385,1995-02-03
5.697887897491455,1995-02-06
5.816591739654541,1995-02-07
5.856161117553711,1995-02-08
5.8957295417785645,1995-02-09
5.8957295417785645,1995-02-10
5.8957295417785645,1995-02-13
6.172708988189697,1995-02-14
6.09357213973999,1995-02-15
5.816591739654541,1995-02-16
5.856161117553711,1995-02-17
5.816591739654541,1995-02-21
5.737456798553467,1995-02-22
5.777023792266846,1995-02-23
5.697887897491455,1995-02-24
5.697887897491455,1995-02-27
5.697887897491455,1995-02-28
5.777023792266846,1995-03-01
5.816591739654541,1995-03-02
5.777023792266846,1995-03-03
5.856161117553711,1995-03-06
5.875940799713135,1995-03-07
6.054004669189453,1995-03-08
6.063514709472656,1995-03-09
6.023883819580078,1995-03-10
6.063514709472656,1995-03-13
6.340929985046387,1995-03-14
6.340929985046387,1995-03-15
6.499454021453857,1995-03-16
6.539083957672119,1995-03-17
6.340929985046387,1995-03-20
6.222039699554443,1995-03-21
6.182406425476074,1995-03-22
6.222039699554443,1995-03-23
6.301300048828125,1995-03-24
6.459824562072754,1995-03-27
6.459824562072754,1995-03-28
6.618346214294434,1995-03-29
6.776871681213379,1995-03-30
6.65797758102417,1995-03-31
6.737240791320801,1995-04-03
6.776871681213379,1995-04-04
6.856132507324219,1995-04-05
6.856132507324219,1995-04-06
6.895764350891113,1995-04-07
6.895764350891113,1995-04-10
7.093916416168213,1995-04-11
7.133546829223633,1995-04-12
6.816502094268799,1995-04-13
6.816502094268799,1995-04-17
6.776871681213379,1995-04-18
6.65797758102417,1995-04-19
6.6976094245910645,1995-04-20
6.65797758102417,1995-04-21
6.578718662261963,1995-04-24
6.618346214294434,1995-04-25
6.65797758102417,1995-04-26
6.65797758102417,1995-04-27
6.578718662261963,1995-04-28
6.6976094245910645,1995-05-01
6.618346214294434,1995-05-02
6.65797758102417,1995-05-03
6.578718662261963,1995-05-04
6.578718662261963,1995-05-05
6.459824562072754,1995-05-08
6.539083957672119,1995-05-09
6.459824562072754,1995-05-10
6.380561351776123,1995-05-11
6.420192241668701,1995-05-12
6.578718662261963,1995-05-15
6.499454021453857,1995-05-16
6.539083957672119,1995-05-17
6.737240791320801,1995-05-18
6.618346214294434,1995-05-19
6.65797758102417,1995-05-22
6.737240791320801,1995-05-23
6.935388565063477,1995-05-24
6.856132507324219,1995-05-25
6.856132507324219,1995-05-26
6.816502094268799,1995-05-30
6.816502094268799,1995-05-31
6.895764350891113,1995-06-01
6.737240791320801,1995-06-02
6.895764350891113,1995-06-05
6.97502326965332,1995-06-06
7.133546829223633,1995-06-07
7.133546829223633,1995-06-08
7.093916416168213,1995-06-09
7.093916416168213,1995-06-12
7.103442192077637,1995-06-13
7.182806491851807,1995-06-14
7.222494602203369,1995-06-15
7.381229877471924,1995-06-16
7.301860809326172,1995-06-19
7.103442192077637,1995-06-20
6.905025005340576,1995-06-21
6.7859721183776855,1995-06-22
6.7462849617004395,1995-06-23
6.666919231414795,1995-06-26
6.666919231414795,1995-06-27
6.666919231414795,1995-06-28
6.666919231414795,1995-06-29
6.825652122497559,1995-06-30
6.706604480743408,1995-07-03
6.8653388023376465,1995-07-05
6.825652122497559,1995-07-06
6.7859721183776855,1995-07-07
6.8653388023376465,1995-07-10
6.944701671600342,1995-07-11
6.825652122497559,1995-07-12
6.666919231414795,1995-07-13
6.587550163269043,1995-07-14
6.508181095123291,1995-07-17
6.468496799468994,1995-07-18
6.349444389343262,1995-07-19
6.2303924560546875,1995-07-20
6.309759616851807,1995-07-21
6.151023864746094,1995-07-24
5.91292142868042,1995-07-25
5.873237133026123,1995-07-26
6.0319719314575195,1995-07-27
6.111339569091797,1995-07-28
6.2303924560546875,1995-07-31
6.309759616851807,1995-08-01
6.349444389343262,1995-08-02
6.270076274871826,1995-08-03
6.309759616851807,1995-08-04
6.349444389343262,1995-08-07
6.2303924560546875,1995-08-08
6.071658134460449,1995-08-09
6.2303924560546875,1995-08-10
6.270076274871826,1995-08-11
6.2303924560546875,1995-08-14
6.2303924560546875,1995-08-15
6.2303924560546875,1995-08-16
6.42881441116333,1995-08-17
6.468496799468994,1995-08-18
6.706604480743408,1995-08-21
6.627233505249023,1995-08-22
6.42881441116333,1995-08-23
6.42881441116333,1995-08-24
6.508181095123291,1995-08-25
6.587550163269043,1995-08-28
6.547865390777588,1995-08-29
6.627233505249023,1995-08-30
6.706604480743408,1995-08-31
7.143128871917725,1995-09-01
7.182806491851807,1995-09-05
7.222494602203369,1995-09-06
7.500280380249023,1995-09-07
7.460601329803467,1995-09-08
7.5399651527404785,1995-09-11
7.460601329803467,1995-09-12
7.430399417877197,1995-09-13
7.390664577484131,1995-09-14
7.390664577484131,1995-09-15
7.430399417877197,1995-09-18
7.152258396148682,1995-09-19
6.993316650390625,1995-09-20
7.072784423828125,1995-09-21
6.953580856323242,1995-09-22
7.271456241607666,1995-09-25
7.271456241607666,1995-09-26
6.953580856323242,1995-09-27
6.953580856323242,1995-09-28
6.953580856323242,1995-09-29
6.993316650390625,1995-10-02
7.152258396148682,1995-10-03
7.231726169586182,1995-10-04
7.231726169586182,1995-10-05
7.152258396148682,1995-10-06
7.112517833709717,1995-10-09
7.033050060272217,1995-10-10
7.033050060272217,1995-10-11
6.913845539093018,1995-10-12
6.913845539093018,1995-10-13
6.913845539093018,1995-10-16
6.874115943908691,1995-10-17
6.993316650390625,1995-10-18
6.913845539093018,1995-10-19
6.993316650390625,1995-10-20
6.993316650390625,1995-10-23
7.112517833709717,1995-10-24
7.191990852355957,1995-10-25
6.953580856323242,1995-10-26
7.072784423828125,1995-10-27
7.072784423828125,1995-10-30
6.913845539093018,1995-10-31
6.874115943908691,1995-11-01
6.834374904632568,1995-11-02
7.112517833709717,1995-11-03
7.231726169586182,1995-11-06
7.231726169586182,1995-11-07
7.311195373535156,1995-11-08
7.390664577484131,1995-11-09
7.311195373535156,1995-11-10
7.390664577484131,1995-11-13
7.4701313972473145,1995-11-14
7.390664577484131,1995-11-15
7.390664577484131,1995-11-16
7.311195373535156,1995-11-17
7.271456241607666,1995-11-20
7.231726169586182,1995-11-21
7.191990852355957,1995-11-22
7.231726169586182,1995-11-24
7.271456241607666,1995-11-27
7.5893354415893555,1995-11-28
7.6290717124938965,1995-11-29
7.668811798095703,1995-11-30
7.668811798095703,1995-12-01
7.6290717124938965,1995-12-04
7.549603462219238,1995-12-05
7.748275279998779,1995-12-06
7.867484092712402,1995-12-07
7.827746868133545,1995-12-08
7.867484092712402,1995-12-11
7.867484092712402,1995-12-12
7.837245941162109,1995-12-13
7.916812896728516,1995-12-14
7.598546028137207,1995-12-15
7.518982410430908,1995-12-18
7.518982410430908,1995-12-19
7.638329029083252,1995-12-20
7.717895984649658,1995-12-21
7.837245941162109,1995-12-22
8.036161422729492,1995-12-26
8.195293426513672,1995-12-27
8.195293426513672,1995-12-28
8.115729331970215,1995-12-29
8.075944900512695,1996-01-02
8.036161422729492,1996-01-03
7.996379852294922,1996-01-04
8.155508041381836,1996-01-05
8.075944900512695,1996-01-08
8.155508041381836,1996-01-09
8.115729331970215,1996-01-10
7.916812896728516,1996-01-11
7.757680892944336,1996-01-12
7.399635314941406,1996-01-15
7.001801490783691,1996-01-16
6.842669486999512,1996-01-17
7.001801490783691,1996-01-18
7.0415849685668945,1996-01-19
7.0415849685668945,1996-01-22
7.240503311157227,1996-01-23
7.081369400024414,1996-01-24
7.200717449188232,1996-01-25
7.479199409484863,1996-01-26
7.598546028137207,1996-01-29
7.757680892944336,1996-01-30
7.837245941162109,1996-01-31
7.439418792724609,1996-02-01
7.479199409484863,1996-02-02
7.518982410430908,1996-02-05
7.518982410430908,1996-02-06
7.439418792724609,1996-02-07
7.160937309265137,1996-02-08
7.280282974243164,1996-02-09
7.240503311157227,1996-02-12
7.200717449188232,1996-02-13
7.160937309265137,1996-02-14
6.882458209991455,1996-02-15
6.9620184898376465,1996-02-16
6.9620184898376465,1996-02-20
6.922236919403076,1996-02-21
7.001801490783691,1996-02-22
7.0415849685668945,1996-02-23
7.001801490783691,1996-02-26
7.0415849685668945,1996-02-27
7.081369400024414,1996-02-28
7.121151447296143,1996-02-29
7.081369400024414,1996-03-01
7.001801490783691,1996-03-04
7.001801490783691,1996-03-05
6.9620184898376465,1996-03-06
7.001801490783691,1996-03-07
6.882458209991455,1996-03-08
6.723324775695801,1996-03-11
6.484623908996582,1996-03-12
6.534029960632324,1996-03-13
6.653554916381836,1996-03-14
6.454346179962158,1996-03-15
6.773078441619873,1996-03-18
6.81292200088501,1996-03-19
6.852758884429932,1996-03-20
7.012126922607422,1996-03-21
7.131652355194092,1996-03-22
7.291018009185791,1996-03-25
7.370704174041748,1996-03-26
7.569910049438477,1996-03-27
7.64959192276001,1996-03-28
7.490227699279785,1996-03-29
7.6097493171691895,1996-04-01
7.64959192276001,1996-04-02
7.490227699279785,1996-04-03
7.569910049438477,1996-04-04
7.410545349121094,1996-04-08
7.330860137939453,1996-04-09
7.370704174041748,1996-04-10
7.330860137939453,1996-04-11
7.291018009185791,1996-04-12
7.012126922607422,1996-04-15
7.171496391296387,1996-04-16
7.490227699279785,1996-04-17
7.450388431549072,1996-04-18
7.689438819885254,1996-04-19
7.729275226593018,1996-04-22
7.64959192276001,1996-04-23
7.64959192276001,1996-04-24
7.769120693206787,1996-04-25
7.968328475952148,1996-04-26
8.207378387451172,1996-04-29
8.12769603729248,1996-04-30
8.087854385375977,1996-05-01
7.848802089691162,1996-05-02
8.048009872436523,1996-05-03
8.087854385375977,1996-05-06
8.207378387451172,1996-05-07
8.048009872436523,1996-05-08
7.968328475952148,1996-05-09
7.848802089691162,1996-05-10
7.769120693206787,1996-05-13
7.769120693206787,1996-05-14
7.689438819885254,1996-05-15
7.450388431549072,1996-05-16
7.64959192276001,1996-05-17
7.689438819885254,1996-05-20
7.888647079467773,1996-05-21
7.968328475952148,1996-05-22
8.048009872436523,1996-05-23
8.008172035217285,1996-05-24
8.008172035217285,1996-05-28
7.928487300872803,1996-05-29
7.968328475952148,1996-05-30
8.12769603729248,1996-05-31
8.207378387451172,1996-06-03
8.326904296875,1996-06-04
8.167533874511719,1996-06-05
8.12769603729248,1996-06-06
8.048009872436523,1996-06-07
7.888647079467773,1996-06-10
7.808963298797607,1996-06-11
7.778643608093262,1996-06-12
7.858425140380859,1996-06-13
7.8185343742370605,1996-06-14
7.778643608093262,1996-06-17
7.898318290710449,1996-06-18
7.898318290710449,1996-06-19
7.8185343742370605,1996-06-20
7.858425140380859,1996-06-21
7.978098392486572,1996-06-24
7.898318290710449,1996-06-25
7.898318290710449,1996-06-26
7.738754749298096,1996-06-27
7.8185343742370605,1996-06-28
7.938204288482666,1996-07-01
8.057877540588379,1996-07-02
8.137655258178711,1996-07-03
8.097769737243652,1996-07-05
8.177549362182617,1996-07-08
8.297222137451172,1996-07-09
8.616339683532715,1996-07-10
8.616339683532715,1996-07-11
8.536563873291016,1996-07-12
8.57645034790039,1996-07-15
8.337114334106445,1996-07-16
8.257329940795898,1996-07-17
8.257329940795898,1996-07-18
8.297222137451172,1996-07-19
7.858425140380859,1996-07-22
7.619077205657959,1996-07-23
7.260068893432617,1996-07-24
7.4595208168029785,1996-07-25
7.579193592071533,1996-07-26
7.579193592071533,1996-07-29
7.4595208168029785,1996-07-30
7.4595208168029785,1996-07-31
7.978098392486572,1996-08-01
8.097769737243652,1996-08-02
7.938204288482666,1996-08-05
8.137655258178711,1996-08-06
8.057877540588379,1996-08-07
8.057877540588379,1996-08-08
7.738754749298096,1996-08-09
7.619077205657959,1996-08-12
7.658977508544922,1996-08-13
7.858425140380859,1996-08-14
7.778643608093262,1996-08-15
7.738754749298096,1996-08-16
7.658977508544922,1996-08-19
7.619077205657959,1996-08-20
7.658977508544922,1996-08-21
7.539299488067627,1996-08-22
7.4595208168029785,1996-08-23
7.419629096984863,1996-08-26
7.299956798553467,1996-08-27
7.339847087860107,1996-08-28
7.299956798553467,1996-08-29
7.260068893432617,1996-08-30
7.299956798553467,1996-09-03
7.379737377166748,1996-09-04
7.4595208168029785,1996-09-05
7.4994120597839355,1996-09-06
7.539299488067627,1996-09-09
7.4595208168029785,1996-09-10
7.708759307861328,1996-09-11
7.708759307861328,1996-09-12
7.828586101531982,1996-09-13
7.988354682922363,1996-09-16
7.948407173156738,1996-09-17
7.948407173156738,1996-09-18
7.828586101531982,1996-09-19
7.908462047576904,1996-09-20
8.028290748596191,1996-09-23
7.868526458740234,1996-09-24
7.868526458740234,1996-09-25
7.868526458740234,1996-09-26
7.988354682922363,1996-09-27
8.148115158081055,1996-09-30
8.188054084777832,1996-10-01
8.347823143005371,1996-10-02
8.347823143005371,1996-10-03
8.30788516998291,1996-10-04
8.26794147491455,1996-10-07
8.30788516998291,1996-10-08
8.427708625793457,1996-10-09
8.587477684020996,1996-10-10
8.587477684020996,1996-10-11
8.70729923248291,1996-10-14
8.587477684020996,1996-10-15
8.587477684020996,1996-10-16
9.586023330688477,1996-10-17
9.466193199157715,1996-10-18
9.785727500915527,1996-10-21
9.665899276733398,1996-10-22
9.985438346862793,1996-10-23
10.864157676696777,1996-10-24
11.063870429992676,1996-10-25
11.303516387939453,1996-10-28
11.02392578125,1996-10-29
10.624505043029785,1996-10-30
11.14374828338623,1996-10-31
10.983981132507324,1996-11-01
11.02392578125,1996-11-04
11.183686256408691,1996-11-05
11.263572692871094,1996-11-06
11.303516387939453,1996-11-07
11.423340797424316,1996-11-08
11.503226280212402,1996-11-11
11.463286399841309,1996-11-12
11.383393287658691,1996-11-13
11.103800773620605,1996-11-14
11.183686256408691,1996-11-15
11.223625183105469,1996-11-18
11.223625183105469,1996-11-19
11.183686256408691,1996-11-20
11.303516387939453,1996-11-21
11.503226280212402,1996-11-22
11.543167114257812,1996-11-25
11.543167114257812,1996-11-26
