TSN,Date
13.245797157287598,2004-12-27
13.343036651611328,2004-12-28
13.470181465148926,2004-12-29
13.642204284667969,2004-12-30
13.761872291564941,2004-12-31
13.470181465148926,2005-01-03
13.477660179138184,2005-01-04
13.328072547912598,2005-01-05
13.141083717346191,2005-01-06
13.2158842086792,2005-01-07
13.208404541015625,2005-01-10
13.245797157287598,2005-01-11
13.223360061645508,2005-01-12
13.148571014404297,2005-01-13
13.043862342834473,2005-01-14
13.268239974975586,2005-01-18
13.3131103515625,2005-01-19
13.133609771728516,2005-01-20
13.118650436401367,2005-01-21
13.11117172241211,2005-01-24
13.118650436401367,2005-01-25
13.298152923583984,2005-01-26
13.515055656433105,2005-01-27
13.27571964263916,2005-01-28
12.841919898986816,2005-01-31
12.797042846679688,2005-02-01
12.752168655395508,2005-02-02
12.595105171203613,2005-02-03
12.767129898071289,2005-02-04
12.677380561828613,2005-02-07
12.41560173034668,2005-02-08
12.161304473876953,2005-02-09
12.363247871398926,2005-02-10
12.4679594039917,2005-02-11
12.452996253967285,2005-02-14
12.475438117980957,2005-02-15
12.505354881286621,2005-02-16
12.475438117980957,2005-02-17
12.744686126708984,2005-02-18
12.550230026245117,2005-02-22
12.54274845123291,2005-02-23
12.834436416625977,2005-02-24
12.991874694824219,2005-02-25
12.759474754333496,2005-02-28
13.164298057556152,2005-03-01
13.321728706359863,2005-03-02
12.991874694824219,2005-03-03
12.946897506713867,2005-03-04
12.886918067932129,2005-03-07
12.781962394714355,2005-03-08
12.669508934020996,2005-03-09
12.879422187805176,2005-03-10
13.096830368041992,2005-03-11
13.134307861328125,2005-03-14
13.051847457885742,2005-03-15
12.946897506713867,2005-03-16
12.879422187805176,2005-03-17
12.804454803466797,2005-03-18
12.796954154968262,2005-03-21
12.647022247314453,2005-03-22
12.60953426361084,2005-03-23
12.744479179382324,2005-03-24
12.729487419128418,2005-03-28
12.54206657409668,2005-03-29
12.57955265045166,2005-03-30
12.504584312438965,2005-03-31
12.392134666442871,2005-04-01
12.332161903381348,2005-04-04
12.309670448303223,2005-04-05
12.407124519348145,2005-04-06
12.564560890197754,2005-04-07
12.572056770324707,2005-04-08
12.437113761901855,2005-04-11
12.54206657409668,2005-04-12
12.557063102722168,2005-04-13
12.594545364379883,2005-04-14
12.572056770324707,2005-04-15
12.317166328430176,2005-04-18
12.294672012329102,2005-04-19
11.97231388092041,2005-04-20
12.242194175720215,2005-04-21
12.0322847366333,2005-04-22
12.212213516235352,2005-04-25
11.964818000793457,2005-04-26
12.399626731872559,2005-04-27
12.549564361572266,2005-04-28
12.662019729614258,2005-04-29
13.051847457885742,2005-05-02
13.276742935180664,2005-05-03
13.509150505065918,2005-05-04
13.584120750427246,2005-05-05
13.614104270935059,2005-05-06
13.494153022766113,2005-05-09
13.644091606140137,2005-05-10
13.80902099609375,2005-05-11
13.96645450592041,2005-05-12
13.9364652633667,2005-05-13
14.056407928466797,2005-05-16
14.13138198852539,2005-05-17
14.258827209472656,2005-05-18
14.243830680847168,2005-05-19
14.303800582885742,2005-05-20
14.20634937286377,2005-05-23
14.243830680847168,2005-05-24
14.056407928466797,2005-05-25
14.138875007629395,2005-05-26
14.146383285522461,2005-05-27
13.868414878845215,2005-05-31
13.943541526794434,2005-06-01
14.003650665283203,2005-06-02
13.898469924926758,2005-06-03
13.853395462036133,2005-06-06
13.860910415649414,2005-06-07
13.770755767822266,2005-06-08
13.88344669342041,2005-06-09
13.800808906555176,2005-06-10
13.913491249084473,2005-06-13
14.011159896850586,2005-06-14
14.108823776245117,2005-06-15
14.116340637207031,2005-06-16
14.011159896850586,2005-06-17
13.830853462219238,2005-06-20
13.628011703491211,2005-06-21
13.68060302734375,2005-06-22
13.597963333129883,2005-06-23
13.522836685180664,2005-06-24
13.102129936218262,2005-06-27
13.237353324890137,2005-06-28
13.214813232421875,2005-06-29
13.372579574584961,2005-06-30
13.372579574584961,2005-07-01
13.312480926513672,2005-07-05
13.410143852233887,2005-07-06
13.537861824035645,2005-07-07
13.718162536621094,2005-07-08
13.658066749572754,2005-07-11
13.673089981079102,2005-07-12
13.76324462890625,2005-07-13
13.913491249084473,2005-07-14
14.627196311950684,2005-07-15
14.296643257141113,2005-07-18
14.198973655700684,2005-07-19
14.319180488586426,2005-07-20
14.123852729797363,2005-07-21
14.198973655700684,2005-07-22
13.875927925109863,2005-07-25
13.860910415649414,2005-07-26
13.868414878845215,2005-07-27
13.898469924926758,2005-07-28
14.003650665283203,2005-07-29
13.485274314880371,2005-08-01
13.500295639038086,2005-08-02
13.515320777893066,2005-08-03
13.372579574584961,2005-08-04
13.41765308380127,2005-08-05
13.42517375946045,2005-08-08
13.365073204040527,2005-08-09
13.297457695007324,2005-08-10
13.229841232299805,2005-08-11
13.229841232299805,2005-08-12
13.244861602783203,2005-08-15
13.132180213928223,2005-08-16
13.229841232299805,2005-08-17
13.244861602783203,2005-08-18
13.252385139465332,2005-08-19
13.207300186157227,2005-08-22
13.184761047363281,2005-08-23
13.274916648864746,2005-08-24
13.297457695007324,2005-08-25
13.222332000732422,2005-08-26
13.28994369506836,2005-08-29
13.056524276733398,2005-08-30
13.387826919555664,2005-08-31
13.417950630187988,2005-09-01
13.470653533935547,2005-09-02
13.673958778381348,2005-09-06
13.726664543151855,2005-09-07
13.666428565979004,2005-09-08
13.576075553894043,2005-09-09
13.689021110534668,2005-09-12
13.591134071350098,2005-09-13
13.28994369506836,2005-09-14
13.342649459838867,2005-09-15
13.553483963012695,2005-09-16
13.357712745666504,2005-09-19
13.22970199584961,2005-09-20
12.99628734588623,2005-09-21
13.124287605285645,2005-09-22
13.312528610229492,2005-09-23
13.192054748535156,2005-09-26
13.071578979492188,2005-09-27
13.25229549407959,2005-09-28
13.433009147644043,2005-09-29
13.591134071350098,2005-09-30
13.726664543151855,2005-10-03
13.583603858947754,2005-10-04
13.417950630187988,2005-10-05
13.545949935913086,2005-10-06
13.628779411315918,2005-10-07
13.553483963012695,2005-10-10
13.327592849731445,2005-10-11
13.380297660827637,2005-10-12
13.402885437011719,2005-10-13
13.463126182556152,2005-10-14
13.463126182556152,2005-10-17
13.53841781616211,2005-10-18
13.591134071350098,2005-10-19
13.621245384216309,2005-10-20
13.342649459838867,2005-10-21
13.583603858947754,2005-10-24
13.493242263793945,2005-10-25
13.380297660827637,2005-10-26
12.958630561828613,2005-10-27
13.176997184753418,2005-10-28
13.402885437011719,2005-10-31
13.470653533935547,2005-11-01
13.591134071350098,2005-11-02
13.73420238494873,2005-11-03
13.945022583007812,2005-11-04
14.042913436889648,2005-11-07
13.967615127563477,2005-11-08
14.020323753356934,2005-11-09
14.080567359924316,2005-11-10
13.929965019226074,2005-11-11
12.431553840637207,2005-11-14
12.476729393005371,2005-11-15
12.311080932617188,2005-11-16
12.49179744720459,2005-11-17
12.604732513427734,2005-11-18
12.589685440063477,2005-11-21
12.649917602539062,2005-11-22
12.431553840637207,2005-11-23
12.634857177734375,2005-11-25
12.56709098815918,2005-11-28
12.748237609863281,2005-11-29
12.702946662902832,2005-11-30
12.952028274536133,2005-12-01
12.73314094543457,2005-12-02
12.476520538330078,2005-12-05
12.355752944946289,2005-12-06
12.295370101928711,2005-12-07
12.46897029876709,2005-12-08
12.44632625579834,2005-12-09
12.53689956665039,2005-12-12
12.567089080810547,2005-12-13
12.650115966796875,2005-12-14
12.66521167755127,2005-12-15
12.72559928894043,2005-12-16
12.680304527282715,2005-12-19
12.755782127380371,2005-12-20
12.8840970993042,2005-12-21
12.914289474487305,2005-12-22
13.012410163879395,2005-12-23
13.01995849609375,2005-12-27
13.027504920959473,2005-12-28
13.042597770690918,2005-12-29
12.906742095947266,2005-12-30
12.612377166748047,2006-01-03
12.687850952148438,2006-01-04
12.650115966796875,2006-01-05
12.687850952148438,2006-01-06
12.702946662902832,2006-01-09
12.642568588256836,2006-01-10
12.680304527282715,2006-01-11
12.748237609863281,2006-01-12
12.491613388061523,2006-01-13
12.44632625579834,2006-01-17
12.506704330444336,2006-01-18
12.44632625579834,2006-01-19
12.265180587768555,2006-01-20
12.4387788772583,2006-01-23
11.948173522949219,2006-01-24
11.691546440124512,2006-01-25
11.70664119720459,2006-01-26
11.600971221923828,2006-01-27
10.77071475982666,2006-01-30
10.815998077392578,2006-01-31
10.929215431213379,2006-02-01
10.876383781433105,2006-02-02
10.793354988098145,2006-02-03
10.642399787902832,2006-02-06
10.627305030822754,2006-02-07
10.672595024108887,2006-02-08
10.9594087600708,2006-02-09
10.974505424499512,2006-02-10
11.004690170288086,2006-02-13
11.125460624694824,2006-02-14
11.102815628051758,2006-02-15
11.06507396697998,2006-02-16
11.06507396697998,2006-02-17
10.823549270629883,2006-02-21
10.725427627563477,2006-02-22
10.687686920166016,2006-02-23
10.649947166442871,2006-02-24
10.649948120117188,2006-02-27
10.241207122802734,2006-02-28
10.438008308410645,2006-03-01
10.309330940246582,2006-03-02
10.097392082214355,2006-03-03
9.961146354675293,2006-03-06
9.961146354675293,2006-03-07
9.961146354675293,2006-03-08
10.324468612670898,2006-03-09
10.332036972045898,2006-03-10
9.885453224182129,2006-03-13
10.036836624145508,2006-03-14
9.794625282287598,2006-03-15
9.961146354675293,2006-03-16
10.112531661987305,2006-03-17
10.256342887878418,2006-03-20
10.324468612670898,2006-03-21
10.385025978088379,2006-03-22
10.460718154907227,2006-03-23
10.430438041687012,2006-03-24
10.407730102539062,2006-03-27
10.483427047729492,2006-03-28
10.256342887878418,2006-03-29
10.279052734375,2006-03-30
10.400163650512695,2006-03-31
10.422870635986328,2006-04-03
10.362312316894531,2006-04-04
10.150376319885254,2006-04-05
10.036836624145508,2006-04-06
10.036836624145508,2006-04-07
10.021697998046875,2006-04-10
9.893023490905762,2006-04-11
9.915730476379395,2006-04-12
9.900588989257812,2006-04-13
9.968718528747559,2006-04-17
10.097392082214355,2006-04-18
10.044408798217773,2006-04-19
9.779484748840332,2006-04-20
10.634810447692871,2006-04-21
10.385025978088379,2006-04-24
10.385025978088379,2006-04-25
10.914873123168945,2006-04-26
11.013270378112793,2006-04-27
11.051118850708008,2006-04-28
11.134379386901855,2006-05-01
11.08139705657959,2006-05-02
11.073822975158691,2006-05-03
11.058686256408691,2006-05-04
11.3387451171875,2006-05-05
11.255491256713867,2006-05-08
11.3387451171875,2006-05-09
11.876168251037598,2006-05-10
11.89130687713623,2006-05-11
11.633951187133789,2006-05-12
12.019983291625977,2006-05-15
11.830755233764648,2006-05-16
11.482566833496094,2006-05-17
11.770196914672852,2006-05-18
12.481711387634277,2006-05-19
12.988850593566895,2006-05-22
12.587679862976074,2006-05-23
12.262200355529785,2006-05-24
12.41358470916748,2006-05-25
12.383307456970215,2006-05-26
12.18602466583252,2006-05-30
12.148085594177246,2006-05-31
12.064621925354004,2006-06-01
12.072206497192383,2006-06-02
11.836987495422363,2006-06-05
11.844574928283691,2006-06-06
11.935626983642578,2006-06-07
11.738343238830566,2006-06-08
11.639703750610352,2006-06-09
11.487944602966309,2006-06-12
11.169258117675781,2006-06-13
11.169258117675781,2006-06-14
11.063027381896973,2006-06-15
11.009917259216309,2006-06-16
11.10855770111084,2006-06-19
11.055440902709961,2006-06-20
11.199605941772461,2006-06-21
11.290661811828613,2006-06-22
11.38930606842041,2006-06-23
11.336189270019531,2006-06-26
10.941625595092773,2006-06-27
10.835395812988281,2006-06-28
11.267900466918945,2006-06-29
11.275483131408691,2006-06-30
11.267900466918945,2006-07-03
10.964386940002441,2006-07-05
11.275483131408691,2006-07-06
10.964386940002441,2006-07-07
11.59417724609375,2006-07-10
11.753520965576172,2006-07-11
11.503124237060547,2006-07-12
11.184433937072754,2006-07-13
10.903681755065918,2006-07-14
10.782282829284668,2006-07-17
10.84298324584961,2006-07-18
11.063027381896973,2006-07-19
11.138904571533203,2006-07-20
10.820219039916992,2006-07-21
11.0250883102417,2006-07-24
10.880924224853516,2006-07-25
10.880924224853516,2006-07-26
10.7367525100708,2006-07-27
11.055440902709961,2006-07-28
10.7367525100708,2006-07-31
10.448419570922852,2006-08-01
10.592586517333984,2006-08-02
10.349774360656738,2006-08-03
10.228368759155273,2006-08-04
10.04626178741455,2006-08-07
10.00832462310791,2006-08-08
9.962800025939941,2006-08-09
10.114555358886719,2006-08-10
10.205605506896973,2006-08-11
10.228368759155273,2006-08-14
10.273894309997559,2006-08-15
10.48635482788086,2006-08-16
10.865743637084961,2006-08-17
10.820219039916992,2006-08-18
10.99474048614502,2006-08-21
11.047853469848633,2006-08-22
10.99474048614502,2006-08-23
10.812628746032715,2006-08-24
10.979562759399414,2006-08-25
10.99474048614502,2006-08-28
11.38171672821045,2006-08-29
11.229552268981934,2006-08-30
11.206729888916016,2006-08-31
11.19151496887207,2006-09-01
11.237162590026855,2006-09-05
11.351286888122559,2006-09-06
11.503447532653809,2006-09-07
11.564313888549805,2006-09-08
11.389328002929688,2006-09-11
11.419758796691895,2006-09-12
11.602352142333984,2006-09-13
12.005582809448242,2006-09-14
12.134917259216309,2006-09-15
12.18056583404541,2006-09-18
12.24143123626709,2006-09-19
12.104488372802734,2006-09-20
12.081660270690918,2006-09-21
12.134917259216309,2006-09-22
12.27186107635498,2006-09-25
12.644660949707031,2006-09-26
12.545759201049805,2006-09-27
12.24143123626709,2006-09-28
12.081660270690918,2006-09-29
11.96753978729248,2006-10-02
11.784948348999023,2006-10-03
11.640393257141113,2006-10-04
11.625178337097168,2006-10-05
11.564313888549805,2006-10-06
11.488229751586914,2006-10-09
11.43497371673584,2006-10-10
11.351286888122559,2006-10-11
11.404540061950684,2006-10-12
11.488229751586914,2006-10-13
11.396929740905762,2006-10-16
11.412148475646973,2006-10-17
11.404540061950684,2006-10-18
11.290420532226562,2006-10-19
11.069784164428711,2006-10-20
11.039353370666504,2006-10-23
10.89479923248291,2006-10-24
10.910017013549805,2006-10-25
10.917623519897461,2006-10-26
10.902406692504883,2006-10-27
11.054566383361816,2006-10-30
10.993701934814453,2006-10-31
10.932835578918457,2006-11-01
10.833932876586914,2006-11-02
10.803498268127441,2006-11-03
10.864365577697754,2006-11-06
10.993701934814453,2006-11-07
10.864365577697754,2006-11-08
10.925230979919434,2006-11-09
10.917623519897461,2006-11-10
11.358892440795898,2006-11-13
11.921892166137695,2006-11-14
11.533880233764648,2006-11-15
11.67843246459961,2006-11-16
11.693650245666504,2006-11-17
11.716474533081055,2006-11-20
11.792552947998047,2006-11-21
11.85342025756836,2006-11-22
11.87624454498291,2006-11-24
11.838201522827148,2006-11-27
11.792552947998047,2006-11-28
12.112922668457031,2006-11-29
12.120549201965332,2006-11-30
12.051901817321777,2006-12-01
12.37226676940918,2006-12-04
12.654499053955078,2006-12-05
12.68500804901123,2006-12-06
12.654499053955078,2006-12-07
12.692632675170898,2006-12-08
12.486681938171387,2006-12-11
12.967230796813965,2006-12-12
12.471426010131836,2006-12-13
12.66211986541748,2006-12-14
12.738398551940918,2006-12-15
12.746025085449219,2006-12-18
12.692632675170898,2006-12-19
12.951976776123047,2006-12-20
12.746025085449219,2006-12-21
12.70788860321045,2006-12-22
12.66211986541748,2006-12-26
12.669745445251465,2006-12-27
12.631609916687012,2006-12-28
12.547701835632324,2006-12-29
12.471426010131836,2007-01-03
12.418034553527832,2007-01-04
12.585844993591309,2007-01-05
12.418034553527832,2007-01-08
12.4485445022583,2007-01-09
12.66211986541748,2007-01-10
12.776538848876953,2007-01-11
12.761283874511719,2007-01-12
12.4332857131958,2007-01-16
12.13580322265625,2007-01-17
11.998504638671875,2007-01-18
12.074783325195312,2007-01-19
12.13580322265625,2007-01-22
12.166315078735352,2007-01-23
12.479057312011719,2007-01-24
12.509560585021973,2007-01-25
12.730774879455566,2007-01-26
13.18080997467041,2007-01-29
13.24183177947998,2007-01-30
13.53931713104248,2007-01-31
13.638477325439453,2007-02-01
13.821547508239746,2007-02-02
13.852056503295898,2007-02-05
13.935961723327637,2007-02-06
13.844426155090332,2007-02-07
13.920714378356934,2007-02-08
13.821547508239746,2007-02-09
13.996978759765625,2007-02-12
14.309718132019043,2007-02-13
14.2029390335083,2007-02-14
14.41651439666748,2007-02-15
14.44702434539795,2007-02-16
14.591948509216309,2007-02-20
14.44702434539795,2007-02-21
14.225818634033203,2007-02-22
14.149541854858398,2007-02-23
14.149541854858398,2007-02-26
13.774969100952148,2007-02-27
13.950789451599121,2007-02-28
13.79790210723877,2007-03-01
13.599151611328125,2007-03-02
13.568573951721191,2007-03-05
13.683239936828613,2007-03-06
13.744388580322266,2007-03-07
13.79790210723877,2007-03-08
13.752041816711426,2007-03-09
14.019596099853516,2007-03-12
13.645021438598633,2007-03-13
13.759676933288574,2007-03-14
13.973721504211426,2007-03-15
13.93549633026123,2007-03-16
13.836121559143066,2007-03-19
14.004300117492676,2007-03-20
14.0807466506958,2007-03-21
14.493525505065918,2007-03-22
14.547041893005371,2007-03-23
14.592909812927246,2007-03-26
14.52410888671875,2007-03-27
14.66934871673584,2007-03-28
14.493525505065918,2007-03-29
14.8375244140625,2007-03-30
15.05156135559082,2007-04-02
15.173871994018555,2007-04-03
15.189163208007812,2007-04-04
15.043917655944824,2007-04-05
15.005697250366211,2007-04-09
14.998059272766113,2007-04-10
15.235030174255371,2007-04-11
15.426133155822754,2007-04-12
15.632532119750977,2007-04-13
15.976518630981445,2007-04-16
15.624884605407715,2007-04-17
15.655458450317383,2007-04-18
15.88478946685791,2007-04-19
15.907718658447266,2007-04-20
16.205852508544922,2007-04-23
16.106473922729492,2007-04-24
16.358734130859375,2007-04-25
16.205852508544922,2007-04-26
16.205852508544922,2007-04-27
16.022388458251953,2007-04-30
16.167627334594727,2007-05-01
16.19820785522461,2007-05-02
16.312870025634766,2007-05-03
16.32815170288086,2007-05-04
16.38930892944336,2007-05-07
16.572769165039062,2007-05-08
16.679790496826172,2007-05-09
16.565122604370117,2007-05-10
16.54219627380371,2007-05-11
16.565122604370117,2007-05-14
16.72565269470215,2007-05-15
17.084945678710938,2007-05-16
16.97027015686035,2007-05-17
16.855609893798828,2007-05-18
16.847970962524414,2007-05-21
16.649213790893555,2007-05-22
16.817384719848633,2007-05-23
16.580419540405273,2007-05-24
16.8785400390625,2007-05-25
17.161388397216797,2007-05-29
17.054166793823242,2007-05-30
17.069482803344727,2007-05-31
17.015884399414062,2007-06-01
17.47536277770996,2007-06-04
17.291561126708984,2007-06-05
17.038854598999023,2007-06-06
16.587038040161133,2007-06-07
16.69424819946289,2007-06-08
16.671276092529297,2007-06-11
16.587038040161133,2007-06-12
16.801456451416016,2007-06-13
16.740198135375977,2007-06-14
17.253278732299805,2007-06-15
17.674467086791992,2007-06-18
17.582563400268555,2007-06-19
17.61319923400879,2007-06-20
18.44024658203125,2007-06-21
17.66680145263672,2007-06-22
17.66680145263672,2007-06-25
17.804645538330078,2007-06-26
17.636171340942383,2007-06-27
17.7969913482666,2007-06-28
17.643827438354492,2007-06-29
17.858251571655273,2007-07-02
18.17222785949707,2007-07-03
18.1109619140625,2007-07-05
18.133935928344727,2007-07-06
17.97311782836914,2007-07-09
17.804645538330078,2007-07-10
17.766355514526367,2007-07-11
18.04204559326172,2007-07-12
18.31007194519043,2007-07-13
18.21051597595215,2007-07-16
17.97311782836914,2007-07-17
17.911855697631836,2007-07-18
18.179887771606445,2007-07-19
18.12627601623535,2007-07-20
18.17222785949707,2007-07-23
17.59787368774414,2007-07-24
17.2762451171875,2007-07-25
16.855064392089844,2007-07-26
16.395587921142578,2007-07-27
16.832088470458984,2007-07-30
16.311355590820312,2007-07-31
15.974406242370605,2007-08-01
15.920804023742676,2007-08-02
15.622142791748047,2007-08-03
16.334331512451172,2007-08-06
16.46451187133789,2007-08-07
15.966753005981445,2007-08-08
15.231590270996094,2007-08-09
15.292845726013184,2007-08-10
15.537903785705566,2007-08-13
15.269883155822754,2007-08-14
14.9635591506958,2007-08-15
14.818063735961914,2007-08-16
15.323488235473633,2007-08-17
15.54555892944336,2007-08-20
15.836562156677246,2007-08-21
16.05864715576172,2007-08-22
16.541095733642578,2007-08-23
16.740198135375977,2007-08-24
16.219457626342773,2007-08-27
15.974406242370605,2007-08-28
16.31199836730957,2007-08-29
16.158550262451172,2007-08-30
16.534507751464844,2007-08-31
16.887449264526367,2007-09-04
14.70842456817627,2007-09-05
14.28642749786377,2007-09-06
14.225049018859863,2007-09-07
14.033234596252441,2007-09-10
14.194355010986328,2007-09-11
14.194355010986328,2007-09-12
14.271085739135742,2007-09-13
14.117630004882812,2007-09-14
13.841414451599121,2007-09-17
13.90279483795166,2007-09-18
14.179015159606934,2007-09-19
14.386170387268066,2007-09-20
14.432208061218262,2007-09-21
14.378499984741211,2007-09-24
13.887452125549316,2007-09-25
13.85676097869873,2007-09-26
13.74167251586914,2007-09-27
13.695635795593262,2007-09-28
13.695635795593262,2007-10-01
13.680292129516602,2007-10-02
13.534506797790527,2007-10-03
13.5498628616333,2007-10-04
13.572877883911133,2007-10-05
13.795379638671875,2007-10-08
14.10995864868164,2007-10-09
14.21737289428711,2007-10-10
14.1253023147583,2007-10-11
13.933485984802246,2007-10-12
13.826071739196777,2007-10-15
13.657268524169922,2007-10-16
13.810726165771484,2007-10-17
13.710979461669922,2007-10-18
12.943718910217285,2007-10-19
12.659832000732422,2007-10-22
12.460341453552246,2007-10-23
12.283870697021484,2007-10-24
12.138092994689941,2007-10-25
12.122749328613281,2007-10-26
12.107406616210938,2007-10-29
12.115077018737793,2007-10-30
12.122749328613281,2007-10-31
11.854207038879395,2007-11-01
11.601008415222168,2007-11-02
11.570321083068848,2007-11-05
11.51661205291748,2007-11-06
11.202033042907715,2007-11-07
11.547298431396484,2007-11-08
11.317122459411621,2007-11-09
10.994869232177734,2007-11-12
11.570321083068848,2007-11-13
11.861881256103516,2007-11-14
11.38617992401123,2007-11-15
11.554974555969238,2007-11-16
11.38617992401123,2007-11-19
11.50893497467041,2007-11-20
11.263412475585938,2007-11-21
11.378506660461426,2007-11-23
10.933487892150879,2007-11-26
10.82607650756836,2007-11-27
11.280044555664062,2007-11-28
11.372376441955566,2007-11-29
11.47240924835205,2007-11-30
11.195406913757324,2007-12-03
11.156930923461914,2007-12-04
11.264657974243164,2007-12-05
11.8263521194458,2007-12-06
11.757101058959961,2007-12-07
11.78787899017334,2007-12-10
11.564740180969238,2007-12-11
11.603212356567383,2007-12-12
11.526268005371094,2007-12-13
11.087688446044922,2007-12-14
10.895323753356934,2007-12-17
11.372376441955566,2007-12-18
11.264657974243164,2007-12-19
11.395462036132812,2007-12-20
11.803262710571289,2007-12-21
11.8417387008667,2007-12-24
11.872517585754395,2007-12-26
11.803262710571289,2007-12-27
11.849431991577148,2007-12-28
11.795575141906738,2007-12-31
11.626296997070312,2008-01-02
10.964576721191406,2008-01-03
10.702963829040527,2008-01-04
11.141545295715332,2008-01-07
10.749128341674805,2008-01-08
10.895323753356934,2008-01-09
11.149238586425781,2008-01-10
10.864542007446289,2008-01-11
10.79529857635498,2008-01-14
10.679879188537598,2008-01-15
10.779911041259766,2008-01-16
10.487518310546875,2008-01-17
10.24898910522461,2008-01-18
10.349017143249512,2008-01-22
10.4336576461792,2008-01-23
10.379796981811523,2008-01-24
10.202824592590332,2008-01-25
10.764517784118652,2008-01-28
10.50290584564209,2008-01-29
10.779911041259766,2008-01-30
10.941490173339844,2008-01-31
11.087688446044922,2008-02-01
10.810687065124512,2008-02-04
10.61063003540039,2008-02-05
10.579849243164062,2008-02-06
10.518294334411621,2008-02-07
10.52599048614502,2008-02-08
10.4336576461792,2008-02-11
10.479822158813477,2008-02-12
10.649102210998535,2008-02-13
10.52599048614502,2008-02-14
10.487518310546875,2008-02-15
10.933794021606445,2008-02-19
11.449320793151855,2008-02-20
11.041522979736328,2008-02-21
11.210795402526855,2008-02-22
11.203102111816406,2008-02-25
11.018438339233398,2008-02-26
11.435098648071289,2008-02-27
11.473677635192871,2008-02-28
11.118746757507324,2008-02-29
11.543124198913574,2008-03-03
11.512258529663086,2008-03-04
12.492189407348633,2008-03-05
12.538484573364258,2008-03-06
12.198981285095215,2008-03-07
12.090960502624512,2008-03-10
12.391879081726074,2008-03-11
12.692808151245117,2008-03-12
12.80854606628418,2008-03-13
12.307007789611816,2008-03-14
12.044659614562988,2008-03-17
12.777680397033691,2008-03-18
12.92428207397461,2008-03-19
13.032307624816895,2008-03-20
13.078604698181152,2008-03-24
12.816259384155273,2008-03-25
12.71595287322998,2008-03-26
12.422745704650879,2008-03-27
12.445890426635742,2008-03-28
12.307007789611816,2008-03-31
12.986010551452637,2008-04-01
12.569350242614746,2008-04-02
12.685089111328125,2008-04-03
12.978296279907227,2008-04-04
13.11718463897705,2008-04-07
12.939719200134277,2008-04-08
12.692808151245117,2008-04-09
13.086315155029297,2008-04-10
13.001443862915039,2008-04-11
13.209776878356934,2008-04-14
13.541563034057617,2008-04-15
13.788474082946777,2008-04-16
14.220573425292969,2008-04-17
14.675814628601074,2008-04-18
14.99989128112793,2008-04-21
14.482914924621582,2008-04-22
14.019959449768066,2008-04-23
13.950515747070312,2008-04-24
14.004522323608398,2008-04-25
14.073968887329102,2008-04-28
13.773042678833008,2008-04-29
13.73446273803711,2008-04-30
13.749896049499512,2008-05-01
13.73446273803711,2008-05-02
13.850204467773438,2008-05-05
13.665016174316406,2008-05-06
13.63415241241455,2008-05-07
13.749896049499512,2008-05-08
13.387240409851074,2008-05-09
13.719027519226074,2008-05-12
13.865633964538574,2008-05-13
14.012239456176758,2008-05-14
14.359458923339844,2008-05-15
14.089397430419922,2008-05-16
14.135702133178711,2008-05-19
13.96593952178955,2008-05-20
13.865633964538574,2008-05-21
14.16656494140625,2008-05-22
13.749896049499512,2008-05-23
13.896498680114746,2008-05-27
14.06662654876709,2008-05-28
14.445554733276367,2008-05-29
14.569284439086914,2008-05-30
14.267694473266602,2008-06-02
13.130916595458984,2008-06-03
13.231444358825684,2008-06-04
13.146382331848145,2008-06-05
12.512262344360352,2008-06-06
12.11787223815918,2008-06-09
11.816277503967285,2008-06-10
11.476019859313965,2008-06-11
11.499218940734863,2008-06-12
11.568818092346191,2008-06-13
11.398683547973633,2008-06-16
11.522416114807129,2008-06-17
10.578971862792969,2008-06-18
11.189888954162598,2008-06-19
11.506945610046387,2008-06-20
11.112555503845215,2008-06-23
11.120296478271484,2008-06-24
11.599748611450195,2008-06-25
11.352285385131836,2008-06-26
11.321356773376465,2008-06-27
11.553349494934082,2008-06-30
11.104823112487793,2008-07-01
11.066164016723633,2008-07-02
11.097097396850586,2008-07-03
11.035224914550781,2008-07-07
11.622944831848145,2008-07-08
11.553349494934082,2008-07-09
11.8394775390625,2008-07-10
11.360023498535156,2008-07-11
11.522416114807129,2008-07-14
11.901341438293457,2008-07-15
12.473593711853027,2008-07-16
12.465863227844238,2008-07-17
12.65146255493164,2008-07-18
12.558662414550781,2008-07-21
12.612796783447266,2008-07-22
12.898924827575684,2008-07-23
12.473593711853027,2008-07-24
12.55093002319336,2008-07-25
11.669344902038574,2008-07-28
11.785345077514648,2008-07-29
12.17973804473877,2008-07-30
11.522416114807129,2008-07-31
11.499218940734863,2008-08-01
11.592018127441406,2008-08-04
12.496795654296875,2008-08-05
12.690129280090332,2008-08-06
12.241605758666992,2008-08-07
12.612796783447266,2008-08-08
13.06131649017334,2008-08-11
13.200519561767578,2008-08-12
12.674659729003906,2008-08-13
13.03038501739502,2008-08-14
12.95305061340332,2008-08-15
12.75972843170166,2008-08-18
12.403999328613281,2008-08-19
12.628257751464844,2008-08-20
12.597328186035156,2008-08-21
12.380800247192383,2008-08-22
12.53546142578125,2008-08-25
11.793076515197754,2008-08-26
11.901629447937012,2008-08-27
11.622502326965332,2008-08-28
11.25808334350586,2008-08-29
11.552718162536621,2008-09-02
11.769821166992188,2008-09-03
10.761862754821777,2008-09-04
11.033233642578125,2008-09-05
10.653312683105469,2008-09-08
