AMC,Date
10.610107421875,2017-08-31
11.20395565032959,2017-09-01
11.481083869934082,2017-09-05
11.401906967163086,2017-09-06
10.926828384399414,2017-09-07
10.72596549987793,2017-09-08
11.3285493850708,2017-09-11
11.408890724182129,2017-09-12
12.212335586547852,2017-09-13
12.895262718200684,2017-09-14
13.618362426757812,2017-09-15
13.377327919006348,2017-09-18
12.573884963989258,2017-09-19
12.332852363586426,2017-09-20
12.694400787353516,2017-09-21
12.77474594116211,2017-09-22
12.172163009643555,2017-09-25
12.373023986816406,2017-09-26
12.453369140625,2017-09-27
12.051647186279297,2017-09-28
11.810613632202148,2017-09-29
11.810613632202148,2017-10-02
12.77474594116211,2017-10-03
12.694400787353516,2017-10-04
12.895262718200684,2017-10-05
12.212335586547852,2017-10-06
11.248204231262207,2017-10-09
11.127687454223633,2017-10-10
11.047344207763672,2017-10-11
11.127687454223633,2017-10-12
11.047344207763672,2017-10-13
11.047344207763672,2017-10-16
11.047344207763672,2017-10-17
10.926828384399414,2017-10-18
11.449063301086426,2017-10-19
11.248204231262207,2017-10-20
11.368719100952148,2017-10-23
11.489238739013672,2017-10-24
11.288376808166504,2017-10-25
11.810613632202148,2017-10-26
11.850785255432129,2017-10-27
11.167858123779297,2017-10-30
11.167858123779297,2017-10-31
10.806309700012207,2017-11-01
10.324243545532227,2017-11-02
9.560973167419434,2017-11-03
9.802006721496582,2017-11-06
9.882349967956543,2017-11-07
9.48062801361084,2017-11-08
9.159250259399414,2017-11-09
8.837873458862305,2017-11-10
9.360111236572266,2017-11-13
9.802006721496582,2017-11-14
10.083211898803711,2017-11-15
10.002866744995117,2017-11-16
10.404587745666504,2017-11-17
10.243901252746582,2017-11-20
10.203727722167969,2017-11-21
10.605448722839355,2017-11-22
11.127687454223633,2017-11-24
11.971301078796387,2017-11-27
12.975605010986328,2017-11-28
12.373023986816406,2017-11-29
11.449063301086426,2017-11-30
11.408321380615234,2017-12-01
11.652785301208496,2017-12-04
11.775016784667969,2017-12-05
11.612040519714355,2017-12-06
11.693528175354004,2017-12-07
11.937994003295898,2017-12-08
12.426921844482422,2017-12-11
12.426921844482422,2017-12-12
12.34543228149414,2017-12-13
12.875104904174805,2017-12-14
12.304689407348633,2017-12-15
12.426921844482422,2017-12-18
12.426921844482422,2017-12-19
12.100969314575195,2017-12-20
12.549152374267578,2017-12-21
12.141712188720703,2017-12-22
11.734272003173828,2017-12-26
11.489809036254883,2017-12-27
12.100969314575195,2017-12-28
12.304689407348633,2017-12-29
12.549152374267578,2018-01-02
12.223200798034668,2018-01-03
11.775016784667969,2018-01-04
11.489809036254883,2018-01-05
11.245345115661621,2018-01-08
11.326831817626953,2018-01-09
11.367578506469727,2018-01-10
11.489809036254883,2018-01-11
11.775016784667969,2018-01-12
11.123112678527832,2018-01-16
11.204601287841797,2018-01-17
10.919392585754395,2018-01-18
10.756415367126465,2018-01-19
10.797160148620605,2018-01-22
10.919392585754395,2018-01-23
10.756415367126465,2018-01-24
10.715672492980957,2018-01-25
10.471207618713379,2018-01-26
10.471207618713379,2018-01-29
10.267488479614258,2018-01-30
10.430464744567871,2018-01-31
11.00088119506836,2018-02-01
11.367578506469727,2018-02-02
10.878649711608887,2018-02-05
11.204601287841797,2018-02-06
11.571295738220215,2018-02-07
11.204601287841797,2018-02-08
10.960136413574219,2018-02-09
11.326831817626953,2018-02-12
11.286088943481445,2018-02-13
11.612040519714355,2018-02-14
11.937994003295898,2018-02-15
11.734272003173828,2018-02-16
11.815760612487793,2018-02-20
11.734272003173828,2018-02-21
11.652785301208496,2018-02-22
12.100969314575195,2018-02-23
12.589897155761719,2018-02-26
12.83436107635498,2018-02-27
12.223200798034668,2018-02-28
12.019479751586914,2018-03-01
12.83436107635498,2018-03-02
12.83436107635498,2018-03-05
12.997337341308594,2018-03-06
12.793618202209473,2018-03-07
12.671384811401367,2018-03-08
12.960309982299805,2018-03-09
12.91903305053711,2018-03-12
12.176085472106934,2018-03-13
12.423736572265625,2018-03-14
12.176085472106934,2018-03-15
11.722062110900879,2018-03-16
11.680787086486816,2018-03-19
11.598237991333008,2018-03-20
11.680787086486816,2018-03-21
11.391863822937012,2018-03-22
11.47441291809082,2018-03-23
11.515689849853516,2018-03-26
11.226764678955078,2018-03-27
11.144214630126953,2018-03-28
11.598237991333008,2018-03-29
11.680787086486816,2018-04-02
12.588835716247559,2018-04-03
12.712658882141113,2018-04-04
13.496882438659668,2018-04-05
13.579434394836426,2018-04-06
13.579434394836426,2018-04-09
13.868354797363281,2018-04-10
13.785808563232422,2018-04-11
13.620707511901855,2018-04-12
13.992182731628418,2018-04-13
14.157279968261719,2018-04-16
14.363655090332031,2018-04-17
14.487478256225586,2018-04-18
14.239828109741211,2018-04-19
14.03345775604248,2018-04-20
14.157279968261719,2018-04-23
14.198554039001465,2018-04-24
14.239828109741211,2018-04-25
14.198554039001465,2018-04-26
14.198554039001465,2018-04-27
14.404930114746094,2018-04-30
13.538156509399414,2018-05-01
13.620707511901855,2018-05-02
13.661981582641602,2018-05-03
13.455606460571289,2018-05-04
14.198554039001465,2018-05-07
13.868354797363281,2018-05-08
13.24923324584961,2018-05-09
13.579434394836426,2018-05-10
13.455606460571289,2018-05-11
13.538156509399414,2018-05-14
13.661981582641602,2018-05-15
13.703256607055664,2018-05-16
13.703256607055664,2018-05-17
13.290509223937988,2018-05-18
13.24923324584961,2018-05-21
12.877758979797363,2018-05-22
12.54755973815918,2018-05-23
12.588835716247559,2018-05-24
12.423736572265625,2018-05-25
11.928437232971191,2018-05-29
12.258636474609375,2018-05-30
12.217360496520996,2018-05-31
12.217360496520996,2018-06-01
12.010986328125,2018-06-04
12.176085472106934,2018-06-05
12.134811401367188,2018-06-06
12.093537330627441,2018-06-07
12.093536376953125,2018-06-08
12.511996269226074,2018-06-11
13.097843170166016,2018-06-12
12.930459022521973,2018-06-13
13.181536674499512,2018-06-14
13.055997848510742,2018-06-15
13.390766143798828,2018-06-18
13.599997520446777,2018-06-19
13.89292049407959,2018-06-20
14.395073890686035,2018-06-21
13.89292049407959,2018-06-22
13.809228897094727,2018-06-25
13.265229225158691,2018-06-26
13.055997848510742,2018-06-27
13.516304969787598,2018-06-28
13.307074546813965,2018-06-29
13.181536674499512,2018-07-02
13.265229225158691,2018-07-03
14.060303688049316,2018-07-05
14.478764533996582,2018-07-06
14.353228569030762,2018-07-09
14.520612716674805,2018-07-10
14.562458992004395,2018-07-11
14.227691650390625,2018-07-12
14.269536972045898,2018-07-13
13.976614952087402,2018-07-16
14.102152824401855,2018-07-17
13.683690071105957,2018-07-18
13.767385482788086,2018-07-19
13.348919868469238,2018-07-20
13.014151573181152,2018-07-23
12.972305297851562,2018-07-24
12.763075828552246,2018-07-25
13.139690399169922,2018-07-26
13.139690399169922,2018-07-27
12.846766471862793,2018-07-30
13.64184284210205,2018-07-31
13.432613372802734,2018-08-01
13.85107421875,2018-08-02
14.353228569030762,2018-08-03
14.478764533996582,2018-08-06
14.395073890686035,2018-08-07
14.64615249633789,2018-08-08
14.143998146057129,2018-08-09
14.604305267333984,2018-08-10
14.604305267333984,2018-08-13
14.64615249633789,2018-08-14
14.81353759765625,2018-08-15
15.14830493927002,2018-08-16
15.357538223266602,2018-08-17
15.524920463562012,2018-08-20
15.775996208190918,2018-08-21
15.90153694152832,2018-08-22
16.068920135498047,2018-08-23
16.02707290649414,2018-08-24
15.650459289550781,2018-08-27
16.02707290649414,2018-08-28
15.859688758850098,2018-08-29
15.734151840209961,2018-08-30
15.94338321685791,2018-08-31
16.110767364501953,2018-09-04
16.152612686157227,2018-09-05
16.52922821044922,2018-09-06
16.825145721435547,2018-09-07
16.825145721435547,2018-09-10
16.740596771240234,2018-09-11
16.95197105407715,2018-09-12
16.994245529174805,2018-09-13
16.740596771240234,2018-09-14
16.86742401123047,2018-09-17
16.909696578979492,2018-09-18
17.45926284790039,2018-09-19
17.54380989074707,2018-09-20
18.051101684570312,2018-09-21
18.598102569580078,2018-09-24
18.14226722717285,2018-09-25
18.37018585205078,2018-09-26
18.64368438720703,2018-09-27
18.689271926879883,2018-09-28
18.105802536010742,2018-10-01
18.014633178710938,2018-10-02
18.315486907958984,2018-10-03
18.206083297729492,2018-10-04
17.959932327270508,2018-10-05
17.86876678466797,2018-10-08
17.877883911132812,2018-10-09
17.093847274780273,2018-10-10
16.783876419067383,2018-10-11
17.194128036499023,2018-10-12
17.567914962768555,2018-10-15
18.37018585205078,2018-10-16
18.060216903686523,2018-10-17
17.905231475830078,2018-10-18
18.060216903686523,2018-10-19
18.051097869873047,2018-10-22
17.959932327270508,2018-10-23
16.25510597229004,2018-10-24
17.05738067626953,2018-10-25
16.25510597229004,2018-10-26
17.06649398803711,2018-10-29
17.540563583374023,2018-10-30
17.558799743652344,2018-10-31
17.540563583374023,2018-11-01
17.32176399230957,2018-11-02
17.485864639282227,2018-11-05
16.792993545532227,2018-11-06
16.75652503967285,2018-11-07
16.528608322143555,2018-11-08
14.276780128479004,2018-11-09
13.848292350769043,2018-11-12
14.167377471923828,2018-11-13
14.295013427734375,2018-11-14
13.438041687011719,2018-11-15
12.808988571166992,2018-11-16
12.298452377319336,2018-11-19
12.116117477416992,2018-11-20
12.70870304107666,2018-11-21
12.654003143310547,2018-11-23
12.909273147583008,2018-11-26
12.261983871459961,2018-11-27
12.617537498474121,2018-11-28
12.726937294006348,2018-11-29
12.444318771362305,2018-11-30
12.963973045349121,2018-12-03
13.000438690185547,2018-12-04
13.337757110595703,2018-12-06
13.189868927001953,2018-12-07
13.217598915100098,2018-12-10
13.975530624389648,2018-12-11
14.114175796508789,2018-12-12
13.735209465026855,2018-12-13
13.411703109741211,2018-12-14
13.005005836486816,2018-12-17
12.903334617614746,2018-12-18
12.357992172241211,2018-12-19
11.99751091003418,2018-12-20
11.40595531463623,2018-12-21
11.332010269165039,2018-12-24
11.720219612121582,2018-12-26
11.276552200317383,2018-12-27
11.479900360107422,2018-12-28
11.350496292114258,2018-12-31
11.914324760437012,2019-01-02
12.071456909179688,2019-01-03
12.515124320983887,2019-01-04
13.051222801208496,2019-01-07
13.46716022491455,2019-01-08
12.894089698791504,2019-01-09
12.690742492675781,2019-01-10
12.968034744262695,2019-01-11
13.060465812683105,2019-01-14
13.22684097290039,2019-01-15
13.032736778259277,2019-01-16
13.04197883605957,2019-01-17
13.365488052368164,2019-01-18
12.487395286560059,2019-01-22
12.746201515197754,2019-01-23
13.171382904052734,2019-01-24
12.949549674987793,2019-01-25
12.949549674987793,2019-01-28
13.115922927856445,2019-01-29
13.051222801208496,2019-01-30
13.541105270385742,2019-01-31
13.115922927856445,2019-02-01
13.263812065124512,2019-02-04
13.005005836486816,2019-02-05
12.746201515197754,2019-02-06
12.311776161193848,2019-02-07
12.681499481201172,2019-02-08
12.173130989074707,2019-02-11
12.256319046020508,2019-02-12
12.487395286560059,2019-02-13
12.616798400878906,2019-02-14
12.746201515197754,2019-02-15
12.200859069824219,2019-02-19
12.635284423828125,2019-02-20
12.663013458251953,2019-02-21
12.820146560668945,2019-02-22
12.60755443572998,2019-02-25
12.533610343933105,2019-02-26
12.820146560668945,2019-02-27
12.968034744262695,2019-02-28
14.788920402526855,2019-03-01
14.326767921447754,2019-03-04
14.43768310546875,2019-03-05
13.984773635864258,2019-03-06
13.679752349853516,2019-03-07
13.792187690734863,2019-03-08
13.72659969329834,2019-03-11
13.51109790802002,2019-03-12
13.520466804504395,2019-03-13
13.567314147949219,2019-03-14
13.586054801940918,2019-03-15
14.054539680480957,2019-03-18
13.820298194885254,2019-03-19
14.017060279846191,2019-03-20
14.448066711425781,2019-03-21
14.110758781433105,2019-03-22
14.3356294631958,2019-03-25
13.998320579528809,2019-03-26
13.904624938964844,2019-03-27
13.83903694152832,2019-03-28
13.913993835449219,2019-03-29
14.045169830322266,2019-04-01
13.848404884338379,2019-04-02
13.68912124633789,2019-04-03
14.063908576965332,2019-04-04
14.035799980163574,2019-04-05
15.281968116760254,2019-04-08
15.13205337524414,2019-04-09
15.13205337524414,2019-04-10
15.103946685791016,2019-04-11
15.394404411315918,2019-04-12
15.459994316101074,2019-04-15
15.544319152832031,2019-04-16
15.544319152832031,2019-04-17
15.038355827331543,2019-04-18
14.298151016235352,2019-04-22
14.288782119750977,2019-04-23
14.466805458068848,2019-04-24
14.3356294631958,2019-04-25
14.429326057434082,2019-04-26
14.523024559020996,2019-04-29
14.20445442199707,2019-04-30
13.782818794250488,2019-05-01
13.77344799041748,2019-05-02
13.670382499694824,2019-05-03
13.932733535766602,2019-05-06
14.026430130004883,2019-05-07
13.72659969329834,2019-05-08
12.770892143249512,2019-05-09
12.948914527893066,2019-05-10
12.45232105255127,2019-05-13
12.64908504486084,2019-05-14
12.724042892456055,2019-05-15
12.555387496948242,2019-05-16
12.302407264709473,2019-05-17
12.180601119995117,2019-05-20
12.377364158630371,2019-05-21
12.218080520629883,2019-05-22
12.13375186920166,2019-05-23
11.89013957977295,2019-05-24
11.712115287780762,2019-05-28
11.299850463867188,2019-05-29
11.25300121307373,2019-05-30
11.224891662597656,2019-05-31
11.149933815002441,2019-06-03
11.037498474121094,2019-06-04
10.475317001342773,2019-06-05
10.390989303588867,2019-06-06
10.257405281066895,2019-06-07
10.438697814941406,2019-06-10
10.5341157913208,2019-06-11
10.200153350830078,2019-06-12
10.44823932647705,2019-06-13
10.457781791687012,2019-06-14
10.66770076751709,2019-06-17
10.887162208557129,2019-06-18
11.001662254333496,2019-06-19
10.429157257080078,2019-06-20
10.114277839660645,2019-06-21
9.551314353942871,2019-06-24
9.045598983764648,2019-06-25
9.016974449157715,2019-06-26
9.05514144897461,2019-06-27
8.902473449707031,2019-06-28
8.845222473144531,2019-07-01
8.787972450256348,2019-07-02
8.683012962341309,2019-07-03
8.969265937805176,2019-07-05
8.454010009765625,2019-07-08
8.501718521118164,2019-07-09
8.797513961791992,2019-07-10
9.016974449157715,2019-07-11
9.02651596069336,2019-07-12
9.05514144897461,2019-07-15
9.331853866577148,2019-07-16
9.360478401184082,2019-07-17
9.179183959960938,2019-07-18
10.057027816772461,2019-07-19
9.932984352111816,2019-07-22
9.828024864196777,2019-07-23
10.286029815673828,2019-07-24
10.438697814941406,2019-07-25
10.734493255615234,2019-07-26
10.92532730102539,2019-07-29
11.20203971862793,2019-07-30
11.287915229797363,2019-07-31
10.744034767150879,2019-08-01
11.08753776550293,2019-08-02
10.591367721557617,2019-08-05
10.801285743713379,2019-08-06
10.829911231994629,2019-08-07
11.459668159484863,2019-08-08
11.621878623962402,2019-08-09
11.221123695373535,2019-08-12
11.135247230529785,2019-08-13
10.257405281066895,2019-08-14
10.343280792236328,2019-08-15
10.63907527923584,2019-08-16
10.868078231811523,2019-08-19
10.820369720458984,2019-08-20
10.887162208557129,2019-08-21
10.982580184936523,2019-08-22
10.50549030303955,2019-08-23
10.791744232177734,2019-08-26
10.362363815307617,2019-08-27
10.734493255615234,2019-08-28
10.78220272064209,2019-08-29
10.600908279418945,2019-08-30
10.877619743347168,2019-09-03
11.17341423034668,2019-09-04
11.469209671020508,2019-09-05
11.178112983703613,2019-09-06
11.333365440368652,2019-09-09
11.304254531860352,2019-09-10
11.391583442687988,2019-09-11
11.352770805358887,2019-09-12
11.60505485534668,2019-09-13
11.556538581848145,2019-09-16
11.149003028869629,2019-09-17
10.838500022888184,2019-09-18
10.450371742248535,2019-09-19
10.527997970581055,2019-09-20
10.40185546875,2019-09-23
10.392152786254883,2019-09-24
10.489184379577637,2019-09-25
10.498887062072754,2019-09-26
10.460074424743652,2019-09-27
10.382448196411133,2019-09-30
10.30482292175293,2019-10-01
9.916693687438965,2019-10-02
9.635300636291504,2019-10-03
9.528564453125,2019-10-04
9.489752769470215,2019-10-07
9.53826904296875,2019-10-08
9.111327171325684,2019-10-09
8.888152122497559,2019-10-10
8.946372032165527,2019-10-11
8.684385299682617,2019-10-14
8.897855758666992,2019-10-15
9.062809944152832,2019-10-16
9.062809944152832,2019-10-17
9.082216262817383,2019-10-18
8.946372032165527,2019-10-21
9.470345497131348,2019-10-22
9.577081680297852,2019-10-23
9.315093994140625,2019-10-24
9.431532859802246,2019-10-25
9.615893363952637,2019-10-28
9.518861770629883,2019-10-29
9.1210298538208,2019-10-30
9.091919898986816,2019-10-31
9.334500312805176,2019-11-01
9.46064281463623,2019-11-04
9.489752769470215,2019-11-05
9.402421951293945,2019-11-06
8.965777397155762,2019-11-07
9.334500312805176,2019-11-08
9.256875038146973,2019-11-11
9.00459098815918,2019-11-12
8.538836479187012,2019-11-13
8.616462707519531,2019-11-14
8.50002384185791,2019-11-15
8.21863079071045,2019-11-18
8.21863079071045,2019-11-19
7.888720512390137,2019-11-20
7.70435905456543,2019-11-21
7.7237653732299805,2019-11-22
8.131301879882812,2019-11-25
7.66554594039917,2019-11-26
8.179817199707031,2019-11-27
8.130122184753418,2019-11-29
8.617134094238281,2019-12-02
8.219573974609375,2019-12-03
7.881646156311035,2019-12-04
7.822011947631836,2019-12-05
8.000914573669434,2019-12-06
8.179816246032715,2019-12-09
8.050610542297363,2019-12-10
8.110243797302246,2019-12-11
8.249390602111816,2019-12-12
8.169878005981445,2019-12-13
8.29908561706543,2019-12-16
8.070487976074219,2019-12-17
7.911463260650635,2019-12-18
7.752439022064209,2019-12-19
7.682866096496582,2019-12-20
7.275365829467773,2019-12-23
7.464207649230957,2019-12-24
7.295244216918945,2019-12-26
7.25548791885376,2019-12-27
7.1958537101745605,2019-12-30
7.1958537101745605,2019-12-31
7.4145121574401855,2020-01-02
7.275365829467773,2020-01-03
7.076585292816162,2020-01-06
7.086524486541748,2020-01-07
6.579634189605713,2020-01-08
6.420609951019287,2020-01-09
6.430548667907715,2020-01-10
6.519999980926514,2020-01-13
6.808231830596924,2020-01-14
7.066646575927734,2020-01-15
7.285305023193359,2020-01-16
7.235610008239746,2020-01-17
7.136219501495361,2020-01-21
6.927499771118164,2020-01-22
6.7585368156433105,2020-01-23
6.698902130126953,2020-01-24
6.321219444274902,2020-01-27
6.748597621917725,2020-01-28
6.728719711303711,2020-01-29
6.798292636871338,2020-01-30
6.480244159698486,2020-01-31
6.410670757293701,2020-02-03
6.6094512939453125,2020-02-04
6.957317352294922,2020-02-05
6.708841323852539,2020-02-06
6.510061264038086,2020-02-07
6.748597621917725,2020-02-10
6.897683143615723,2020-02-11
6.81817102432251,2020-02-12
6.957317352294922,2020-02-13
7.056707382202148,2020-02-14
6.997073173522949,2020-02-18
7.2654266357421875,2020-02-19
7.712683200836182,2020-02-20
7.4145121574401855,2020-02-21
7.007012367248535,2020-02-24
6.510061264038086,2020-02-25
5.89384126663208,2020-02-26
6.052865982055664,2020-02-27
6.221829414367676,2020-02-28
6.072743892669678,2020-03-02
5.77457332611084,2020-03-03
5.784512519836426,2020-03-04
4.889999866485596,2020-03-05
4.53000020980835,2020-03-06
3.8499999046325684,2020-03-09
4.199999809265137,2020-03-10
3.640000104904175,2020-03-11
2.9100000858306885,2020-03-12
3.2200000286102295,2020-03-13
2.5999999046325684,2020-03-16
2.4800000190734863,2020-03-17
2.4700000286102295,2020-03-18
3.369999885559082,2020-03-19
3.190000057220459,2020-03-20
3.1500000953674316,2020-03-23
3.559999942779541,2020-03-24
3.4600000381469727,2020-03-25
3.700000047683716,2020-03-26
3.5999999046325684,2020-03-27
3.0399999618530273,2020-03-30
3.1600000858306885,2020-03-31
2.619999885559082,2020-04-01
2.240000009536743,2020-04-02
2.2699999809265137,2020-04-03
2.880000114440918,2020-04-06
3.140000104904175,2020-04-07
3.299999952316284,2020-04-08
2.5999999046325684,2020-04-09
2.0799999237060547,2020-04-13
2.180000066757202,2020-04-14
2.4100000858306885,2020-04-15
2.440000057220459,2020-04-16
3.200000047683716,2020-04-17
3.180000066757202,2020-04-20
3.25,2020-04-21
3.180000066757202,2020-04-22
3.109999895095825,2020-04-23
3.049999952316284,2020-04-24
3.359999895095825,2020-04-27
4.139999866485596,2020-04-28
5.190000057220459,2020-04-29
4.920000076293945,2020-04-30
4.570000171661377,2020-05-01
4.300000190734863,2020-05-04
3.890000104904175,2020-05-05
3.9200000762939453,2020-05-06
3.990000009536743,2020-05-07
4.099999904632568,2020-05-08
5.320000171661377,2020-05-11
5.119999885559082,2020-05-12
4.599999904632568,2020-05-13
4.550000190734863,2020-05-14
4.519999980926514,2020-05-15
4.71999979019165,2020-05-18
4.559999942779541,2020-05-19
4.659999847412109,2020-05-20
4.630000114440918,2020-05-21
4.579999923706055,2020-05-22
5.110000133514404,2020-05-26
5.599999904632568,2020-05-27
5.070000171661377,2020-05-28
5.130000114440918,2020-05-29
5.309999942779541,2020-06-01
5.590000152587891,2020-06-02
5.449999809265137,2020-06-03
5.380000114440918,2020-06-04
5.909999847412109,2020-06-05
6.449999809265137,2020-06-08
5.989999771118164,2020-06-09
6.289999961853027,2020-06-10
5.170000076293945,2020-06-11
5.889999866485596,2020-06-12
5.800000190734863,2020-06-15
5.559999942779541,2020-06-16
5.420000076293945,2020-06-17
5.630000114440918,2020-06-18
5.519999980926514,2020-06-19
5.329999923706055,2020-06-22
5.099999904632568,2020-06-23
4.789999961853027,2020-06-24
4.269999980926514,2020-06-25
4.179999828338623,2020-06-26
4.420000076293945,2020-06-29
4.289999961853027,2020-06-30
4.570000171661377,2020-07-01
4.53000020980835,2020-07-02
4.28000020980835,2020-07-06
4.130000114440918,2020-07-07
4.429999828338623,2020-07-08
4.570000171661377,2020-07-09
4.599999904632568,2020-07-10
4.260000228881836,2020-07-13
4.21999979019165,2020-07-14
4.5,2020-07-15
4.380000114440918,2020-07-16
4.269999980926514,2020-07-17
4.150000095367432,2020-07-20
4.150000095367432,2020-07-21
4.03000020980835,2020-07-22
4.059999942779541,2020-07-23
4.0,2020-07-24
3.869999885559082,2020-07-27
4.150000095367432,2020-07-28
4.159999847412109,2020-07-29
4.119999885559082,2020-07-30
4.039999961853027,2020-07-31
4.110000133514404,2020-08-03
4.099999904632568,2020-08-04
4.150000095367432,2020-08-05
4.139999866485596,2020-08-06
4.75,2020-08-07
4.46999979019165,2020-08-10
4.559999942779541,2020-08-11
4.639999866485596,2020-08-12
5.309999942779541,2020-08-13
5.539999961853027,2020-08-14
5.599999904632568,2020-08-17
5.349999904632568,2020-08-18
5.389999866485596,2020-08-19
5.690000057220459,2020-08-20
5.190000057220459,2020-08-21
5.409999847412109,2020-08-24
5.539999961853027,2020-08-25
5.599999904632568,2020-08-26
6.519999980926514,2020-08-27
6.300000190734863,2020-08-28
5.880000114440918,2020-08-31
6.070000171661377,2020-09-01
7.039999961853027,2020-09-02
6.599999904632568,2020-09-03
7.019999980926514,2020-09-04
6.420000076293945,2020-09-08
6.260000228881836,2020-09-09
5.940000057220459,2020-09-10
5.789999961853027,2020-09-11
5.539999961853027,2020-09-14
5.519999980926514,2020-09-15
5.760000228881836,2020-09-16
5.71999979019165,2020-09-17
5.670000076293945,2020-09-18
5.320000171661377,2020-09-21
5.210000038146973,2020-09-22
4.78000020980835,2020-09-23
4.610000133514404,2020-09-24
4.880000114440918,2020-09-25
4.909999847412109,2020-09-28
4.860000133514404,2020-09-29
4.710000038146973,2020-09-30
4.650000095367432,2020-10-01
4.650000095367432,2020-10-02
4.130000114440918,2020-10-05
4.059999942779541,2020-10-06
4.039999961853027,2020-10-07
4.139999866485596,2020-10-08
4.050000190734863,2020-10-09
4.079999923706055,2020-10-12
3.5399999618530273,2020-10-13
2.9600000381469727,2020-10-14
2.7799999713897705,2020-10-15
3.0399999618530273,2020-10-16
3.5399999618530273,2020-10-19
3.0899999141693115,2020-10-20
3.0,2020-10-21
3.119999885559082,2020-10-22
2.9700000286102295,2020-10-23
2.75,2020-10-26
2.7899999618530273,2020-10-27
2.609999895095825,2020-10-28
2.5199999809265137,2020-10-29
2.359999895095825,2020-10-30
2.1500000953674316,2020-11-02
2.3399999141693115,2020-11-03
2.309999942779541,2020-11-04
2.4600000381469727,2020-11-05
2.490000009536743,2020-11-06
3.7699999809265137,2020-11-09
3.509999990463257,2020-11-10
3.130000114440918,2020-11-11
2.940000057220459,2020-11-12
2.9700000286102295,2020-11-13
3.109999895095825,2020-11-16
2.9800000190734863,2020-11-17
3.259999990463257,2020-11-18
3.190000057220459,2020-11-19
3.3499999046325684,2020-11-20
3.809999942779541,2020-11-23
4.579999923706055,2020-11-24
4.489999771118164,2020-11-25
4.449999809265137,2020-11-27
4.269999980926514,2020-11-30
4.150000095367432,2020-12-01
4.320000171661377,2020-12-02
3.630000114440918,2020-12-03
3.509999990463257,2020-12-04
3.559999942779541,2020-12-07
3.9800000190734863,2020-12-08
3.859999895095825,2020-12-09
4.090000152587891,2020-12-10
3.9200000762939453,2020-12-11
3.190000057220459,2020-12-14
2.859999895095825,2020-12-15
2.7799999713897705,2020-12-16
2.8499999046325684,2020-12-17
2.799999952316284,2020-12-18
2.680000066757202,2020-12-21
2.5899999141693115,2020-12-22
2.559999942779541,2020-12-23
2.509999990463257,2020-12-24
2.390000104904175,2020-12-28
2.2899999618530273,2020-12-29
2.1600000858306885,2020-12-30
2.119999885559082,2020-12-31
2.009999990463257,2021-01-04
1.9800000190734863,2021-01-05
2.009999990463257,2021-01-06
2.049999952316284,2021-01-07
2.140000104904175,2021-01-08
2.200000047683716,2021-01-11
2.2899999618530273,2021-01-12
2.180000066757202,2021-01-13
2.180000066757202,2021-01-14
2.3299999237060547,2021-01-15
3.059999942779541,2021-01-19
2.9700000286102295,2021-01-20
2.9800000190734863,2021-01-21
3.509999990463257,2021-01-22
4.420000076293945,2021-01-25
4.960000038146973,2021-01-26
19.899999618530273,2021-01-27
8.630000114440918,2021-01-28
13.260000228881836,2021-01-29
13.300000190734863,2021-02-01
7.820000171661377,2021-02-02
8.970000267028809,2021-02-03
7.090000152587891,2021-02-04
6.829999923706055,2021-02-05
6.179999828338623,2021-02-08
5.5,2021-02-09
5.800000190734863,2021-02-10
5.610000133514404,2021-02-11
5.590000152587891,2021-02-12
5.650000095367432,2021-02-16
5.550000190734863,2021-02-17
5.510000228881836,2021-02-18
5.699999809265137,2021-02-19
6.550000190734863,2021-02-22
7.699999809265137,2021-02-23
9.09000015258789,2021-02-24
8.289999961853027,2021-02-25
8.010000228881836,2021-02-26
9.180000305175781,2021-03-01
8.930000305175781,2021-03-02
8.579999923706055,2021-03-03
8.029999732971191,2021-03-04
8.050000190734863,2021-03-05
9.289999961853027,2021-03-08
10.5,2021-03-09
9.850000381469727,2021-03-10
10.279999732971191,2021-03-11
11.15999984741211,2021-03-12
14.039999961853027,2021-03-15
13.020000457763672,2021-03-16
13.5600004196167,2021-03-17
14.0,2021-03-18
13.930000305175781,2021-03-19
12.489999771118164,2021-03-22
10.65999984741211,2021-03-23
9.020000457763672,2021-03-24
10.9399995803833,2021-03-25
10.239999771118164,2021-03-26
10.350000381469727,2021-03-29
10.350000381469727,2021-03-30
10.210000038146973,2021-03-31
9.359999656677246,2021-04-01
10.609999656677246,2021-04-05
10.199999809265137,2021-04-06
9.850000381469727,2021-04-07
9.789999961853027,2021-04-08
9.420000076293945,2021-04-09
8.619999885559082,2021-04-12
8.84000015258789,2021-04-13
9.350000381469727,2021-04-14
9.899999618530273,2021-04-15
9.329999923706055,2021-04-16
9.65999984741211,2021-04-19
9.279999732971191,2021-04-20
9.779999732971191,2021-04-21
9.989999771118164,2021-04-22
10.15999984741211,2021-04-23
11.5,2021-04-26
11.460000038146973,2021-04-27
10.850000381469727,2021-04-28
10.199999809265137,2021-04-29
10.029999732971191,2021-04-30
9.710000038146973,2021-05-03
9.390000343322754,2021-05-04
9.170000076293945,2021-05-05
9.0,2021-05-06
9.510000228881836,2021-05-07
9.739999771118164,2021-05-10
10.050000190734863,2021-05-11
10.319999694824219,2021-05-12
12.770000457763672,2021-05-13
12.979999542236328,2021-05-14
