X,Date
19.392860412597656,1998-11-06
18.713207244873047,1998-11-09
17.942928314208984,1998-11-10
18.124177932739258,1998-11-11
17.353891372680664,1998-11-12
17.62575340270996,1998-11-13
18.08357048034668,1998-11-16
17.717317581176758,1998-11-17
18.358251571655273,1998-11-18
17.992008209228516,1998-11-19
18.31247329711914,1998-11-20
17.76310157775879,1998-11-23
17.946224212646484,1998-11-24
17.579971313476562,1998-11-25
17.625757217407227,1998-11-27
17.900436401367188,1998-11-30
17.488418579101562,1998-12-01
16.84746742248535,1998-12-02
16.710132598876953,1998-12-03
17.213727951049805,1998-12-04
16.89325714111328,1998-12-07
16.80170249938965,1998-12-08
16.710132598876953,1998-12-09
16.84746742248535,1998-12-10
16.435441970825195,1998-12-11
16.206531524658203,1998-12-14
16.664363861083984,1998-12-15
17.305294036865234,1998-12-16
17.488418579101562,1998-12-17
17.488418579101562,1998-12-18
17.488418579101562,1998-12-21
16.89325714111328,1998-12-22
17.167945861816406,1998-12-23
17.213727951049805,1998-12-24
17.030597686767578,1998-12-28
16.75591468811035,1998-12-29
16.572786331176758,1998-12-30
16.84746742248535,1998-12-31
17.167945861816406,1999-01-04
17.946224212646484,1999-01-05
20.097938537597656,1999-01-06
19.731685638427734,1999-01-07
20.693096160888672,1999-01-08
19.869037628173828,1999-01-11
19.411222457885742,1999-01-12
19.044971466064453,1999-01-13
18.5871639251709,1999-01-14
18.861841201782227,1999-01-15
18.358251571655273,1999-01-19
19.09075164794922,1999-01-20
19.77747344970703,1999-01-21
19.18231773376465,1999-01-22
19.411222457885742,1999-01-25
19.31966209411621,1999-01-26
18.08357048034668,1999-01-27
18.541378021240234,1999-01-28
19.09075164794922,1999-01-29
19.18231773376465,1999-02-01
18.678730010986328,1999-02-02
18.49559783935547,1999-02-03
19.54857063293457,1999-02-04
20.693096160888672,1999-02-05
20.50997543334961,1999-02-08
19.6401309967041,1999-02-09
19.36543846130371,1999-02-10
19.731685638427734,1999-02-11
20.424854278564453,1999-02-12
19.731691360473633,1999-02-16
18.530227661132812,1999-02-17
18.668861389160156,1999-02-18
18.668861389160156,1999-02-19
18.299179077148438,1999-02-22
19.177162170410156,1999-02-23
18.761281967163086,1999-02-24
19.084747314453125,1999-02-25
18.761281967163086,1999-02-26
18.761281967163086,1999-03-01
18.946123123168945,1999-03-02
18.484018325805664,1999-03-03
17.92949867248535,1999-03-04
18.06812858581543,1999-03-05
17.9757137298584,1999-03-08
17.374969482421875,1999-03-09
17.374969482421875,1999-03-10
17.42119026184082,1999-03-11
17.23634147644043,1999-03-12
17.65223503112793,1999-03-15
17.282556533813477,1999-03-16
17.559803009033203,1999-03-17
18.021909713745117,1999-03-18
17.790870666503906,1999-03-19
17.559803009033203,1999-03-22
16.912879943847656,1999-03-23
17.051502227783203,1999-03-24
17.65223503112793,1999-03-25
17.328771591186523,1999-03-26
17.23634147644043,1999-03-29
17.09770965576172,1999-03-30
17.374969482421875,1999-03-31
17.883285522460938,1999-04-01
18.06812858581543,1999-04-05
17.559803009033203,1999-04-06
17.698444366455078,1999-04-07
17.83707618713379,1999-04-08
18.252962112426758,1999-04-09
18.761281967163086,1999-04-12
19.546838760375977,1999-04-13
21.395248413085938,1999-04-14
21.16419792175293,1999-04-15
21.533884048461914,1999-04-16
21.672510147094727,1999-04-19
21.16419792175293,1999-04-20
21.811132431030273,1999-04-21
21.995988845825195,1999-04-22
22.64293098449707,1999-04-23
22.180822372436523,1999-04-26
22.180822372436523,1999-04-27
23.01259994506836,1999-04-28
23.47470474243164,1999-04-29
22.365665435791016,1999-04-30
22.4118709564209,1999-05-03
23.983013153076172,1999-05-04
25.045846939086914,1999-05-05
25.045846939086914,1999-05-06
24.214065551757812,1999-05-07
23.844383239746094,1999-05-10
23.936805725097656,1999-05-11
23.2436466217041,1999-05-12
23.151227951049805,1999-05-13
23.2436466217041,1999-05-14
22.544944763183594,1999-05-17
21.054370880126953,1999-05-18
21.566757202148438,1999-05-19
21.287267684936523,1999-05-20
21.287267684936523,1999-05-21
21.3338565826416,1999-05-24
20.728307723999023,1999-05-25
21.287267684936523,1999-05-26
20.49540138244629,1999-05-27
20.076173782348633,1999-05-28
21.19409942626953,1999-06-01
21.19409942626953,1999-06-02
20.355667114257812,1999-06-03
20.728307723999023,1999-06-04
20.681726455688477,1999-06-07
20.541990280151367,1999-06-08
19.610370635986328,1999-06-09
20.448822021484375,1999-06-10
19.84328269958496,1999-06-11
20.40224838256836,1999-06-14
20.774887084960938,1999-06-15
20.40224838256836,1999-06-16
20.821468353271484,1999-06-17
20.774887084960938,1999-06-18
20.26251220703125,1999-06-21
19.377477645874023,1999-06-22
19.517213821411133,1999-06-23
18.818510055541992,1999-06-24
19.56378746032715,1999-06-25
19.284311294555664,1999-06-28
20.029605865478516,1999-06-29
20.122764587402344,1999-06-30
20.40224838256836,1999-07-01
20.49540138244629,1999-07-02
20.49540138244629,1999-07-06
20.728307723999023,1999-07-07
20.681726455688477,1999-07-08
21.8928165435791,1999-07-09
21.520172119140625,1999-07-12
21.613344192504883,1999-07-13
21.287267684936523,1999-07-14
21.3338565826416,1999-07-15
21.706497192382812,1999-07-16
21.380443572998047,1999-07-19
21.380443572998047,1999-07-20
21.380443572998047,1999-07-21
22.2188777923584,1999-07-22
21.706497192382812,1999-07-23
21.42701530456543,1999-07-26
21.24070167541504,1999-07-27
20.169343948364258,1999-07-28
19.656957626342773,1999-07-29
19.33089256286621,1999-07-30
19.517213821411133,1999-08-02
19.33089256286621,1999-08-03
19.144567489624023,1999-08-04
19.284311294555664,1999-08-05
19.00483512878418,1999-08-06
19.33089256286621,1999-08-09
18.86508560180664,1999-08-10
19.84328269958496,1999-08-11
19.889867782592773,1999-08-12
20.26251220703125,1999-08-13
20.544580459594727,1999-08-16
21.014707565307617,1999-08-17
20.68561363220215,1999-08-18
21.014707565307617,1999-08-19
21.719907760620117,1999-08-20
21.5788516998291,1999-08-23
22.00197410583496,1999-08-24
21.813926696777344,1999-08-25
21.5318546295166,1999-08-26
20.779647827148438,1999-08-27
20.497568130493164,1999-08-30
20.309507369995117,1999-08-31
20.591594696044922,1999-09-01
20.497568130493164,1999-09-02
20.873668670654297,1999-09-03
20.92067527770996,1999-09-07
20.638612747192383,1999-09-08
20.497568130493164,1999-09-09
20.732629776000977,1999-09-10
20.68561363220215,1999-09-13
20.309507369995117,1999-09-14
20.121458053588867,1999-09-15
20.074459075927734,1999-09-16
19.980424880981445,1999-09-17
19.604320526123047,1999-09-20
19.416278839111328,1999-09-21
18.993154525756836,1999-09-22
19.3692626953125,1999-09-23
19.18121910095215,1999-09-24
19.087182998657227,1999-09-27
18.47602081298828,1999-09-28
18.805110931396484,1999-09-29
19.3692626953125,1999-09-30
19.275243759155273,1999-10-01
19.69835090637207,1999-10-04
19.510290145874023,1999-10-05
19.040164947509766,1999-10-06
18.523021697998047,1999-10-07
18.946147918701172,1999-10-08
18.946147918701172,1999-10-11
18.47602081298828,1999-10-12
18.005882263183594,1999-10-13
17.58277130126953,1999-10-14
16.8305721282959,1999-10-15
16.783559799194336,1999-10-18
16.689533233642578,1999-10-19
16.924592971801758,1999-10-20
16.783559799194336,1999-10-21
17.676801681518555,1999-10-22
18.711084365844727,1999-10-25
18.617055892944336,1999-10-26
19.040164947509766,1999-10-27
18.6640625,1999-10-28
19.228219985961914,1999-10-29
18.805110931396484,1999-11-01
19.463285446166992,1999-11-02
19.275243759155273,1999-11-03
19.228219985961914,1999-11-04
18.805110931396484,1999-11-05
18.570037841796875,1999-11-08
18.523021697998047,1999-11-09
18.3349666595459,1999-11-10
18.240955352783203,1999-11-11
18.381990432739258,1999-11-12
18.951974868774414,1999-11-15
18.52447509765625,1999-11-16
18.7144718170166,1999-11-17
18.99947738647461,1999-11-18
18.856975555419922,1999-11-19
18.99947738647461,1999-11-22
18.951974868774414,1999-11-23
18.809484481811523,1999-11-24
18.7144718170166,1999-11-26
18.76197624206543,1999-11-29
19.236963272094727,1999-11-30
19.189470291137695,1999-12-01
20.851930618286133,1999-12-02
22.229381561279297,1999-12-03
20.851930618286133,1999-12-06
21.041915893554688,1999-12-07
21.374406814575195,1999-12-08
21.469409942626953,1999-12-09
22.41938591003418,1999-12-10
22.894371032714844,1999-12-13
22.846866607666016,1999-12-14
23.048744201660156,1999-12-15
22.656877517700195,1999-12-16
23.321847915649414,1999-12-17
22.561870574951172,1999-12-20
23.131864547729492,1999-12-21
23.08436393737793,1999-12-22
23.606842041015625,1999-12-23
23.939332962036133,1999-12-27
24.176828384399414,1999-12-28
24.27182388305664,1999-12-29
24.31932830810547,1999-12-30
25.07930564880371,1999-12-31
24.176828384399414,2000-01-03
23.274362564086914,2000-01-04
23.511850357055664,2000-01-05
23.654342651367188,2000-01-06
24.27182388305664,2000-01-07
24.081830978393555,2000-01-10
23.70184326171875,2000-01-11
22.94186782836914,2000-01-12
23.939332962036133,2000-01-13
23.4643497467041,2000-01-14
21.896888732910156,2000-01-18
21.99189567565918,2000-01-19
21.2794132232666,2000-01-20
20.61443519592285,2000-01-21
19.901952743530273,2000-01-24
20.139448165893555,2000-01-25
19.426965713500977,2000-01-26
19.996946334838867,2000-01-27
19.426965713500977,2000-01-28
18.904481887817383,2000-01-31
18.904481887817383,2000-02-01
18.856975555419922,2000-02-02
18.571985244750977,2000-02-03
18.476987838745117,2000-02-04
18.144500732421875,2000-02-07
18.097003936767578,2000-02-08
18.04949378967285,2000-02-09
17.527008056640625,2000-02-10
17.432016372680664,2000-02-11
18.05630874633789,2000-02-14
18.96871566772461,2000-02-15
19.30487823486328,2000-02-16
18.632566452026367,2000-02-17
17.96025276184082,2000-02-18
18.200374603271484,2000-02-22
17.720149993896484,2000-02-23
17.28795051574707,2000-02-24
16.61563491821289,2000-02-25
16.903778076171875,2000-02-28
16.80773162841797,2000-02-29
16.471576690673828,2000-03-01
16.471576690673828,2000-03-02
17.04783821105957,2000-03-03
16.375526428222656,2000-03-06
15.895310401916504,2000-03-07
16.087404251098633,2000-03-08
16.375526428222656,2000-03-09
16.71169090270996,2000-03-10
16.471576690673828,2000-03-13
16.51960563659668,2000-03-14
17.96025276184082,2000-03-15
18.632566452026367,2000-03-16
17.86421012878418,2000-03-17
17.86421012878418,2000-03-20
18.392459869384766,2000-03-21
18.008285522460938,2000-03-22
17.912233352661133,2000-03-23
17.720149993896484,2000-03-24
17.19190788269043,2000-03-27
16.951793670654297,2000-03-28
17.6721248626709,2000-03-29
18.872684478759766,2000-03-30
19.20883560180664,2000-03-31
19.400920867919922,2000-04-03
19.016746520996094,2000-04-04
18.96871566772461,2000-04-05
19.20883560180664,2000-04-06
18.632566452026367,2000-04-07
18.96871566772461,2000-04-10
19.400920867919922,2000-04-11
19.593021392822266,2000-04-12
19.496963500976562,2000-04-13
18.200374603271484,2000-04-14
18.296415328979492,2000-04-17
18.82465934753418,2000-04-18
19.160808563232422,2000-04-19
18.680601119995117,2000-04-20
18.05630874633789,2000-04-24
18.632566452026367,2000-04-25
19.064769744873047,2000-04-26
19.064769744873047,2000-04-27
19.25685691833496,2000-04-28
19.400920867919922,2000-05-01
18.77663803100586,2000-05-02
19.496963500976562,2000-05-03
18.392459869384766,2000-05-04
18.34444236755371,2000-05-05
17.6721248626709,2000-05-08
18.05630874633789,2000-05-09
17.6721248626709,2000-05-10
18.05630874633789,2000-05-11
18.34444236755371,2000-05-12
18.247385025024414,2000-05-15
19.023868560791016,2000-05-16
19.023868560791016,2000-05-17
19.26650619506836,2000-05-18
20.285648345947266,2000-05-19
20.14005470275879,2000-05-22
18.538564682006836,2000-05-23
18.58708953857422,2000-05-24
17.907657623291016,2000-05-25
17.567970275878906,2000-05-26
18.150312423706055,2000-05-30
17.519418716430664,2000-05-31
17.567970275878906,2000-06-01
17.95618438720703,2000-06-02
17.47089195251465,2000-06-05
17.4223575592041,2000-06-06
16.791461944580078,2000-06-07
16.88852882385254,2000-06-08
16.597354888916016,2000-06-09
16.621612548828125,2000-06-12
16.35470199584961,2000-06-13
16.791461944580078,2000-06-14
16.35470199584961,2000-06-15
16.23337173461914,2000-06-16
15.966450691223145,2000-06-19
15.578216552734375,2000-06-20
15.092909812927246,2000-06-21
14.607609748840332,2000-06-22
14.753196716308594,2000-06-23
15.092909812927246,2000-06-26
15.14144229888916,2000-06-27
14.668268203735352,2000-06-28
15.044382095336914,2000-06-29
14.413487434387207,2000-06-30
14.995855331420898,2000-07-03
14.898789405822754,2000-07-05
14.510544776916504,2000-07-06
14.462018013000488,2000-07-07
14.704663276672363,2000-07-10
15.14144229888916,2000-07-11
14.995855331420898,2000-07-12
15.092909812927246,2000-07-13
14.995855331420898,2000-07-14
14.656135559082031,2000-07-17
14.704663276672363,2000-07-18
14.656135559082031,2000-07-19
14.607609748840332,2000-07-20
14.704663276672363,2000-07-21
14.704663276672363,2000-07-24
14.559070587158203,2000-07-25
14.1708345413208,2000-07-26
14.122309684753418,2000-07-27
13.685531616210938,2000-07-28
13.928186416625977,2000-07-31
14.364956855773926,2000-08-01
13.976713180541992,2000-08-02
13.928186416625977,2000-08-03
13.976713180541992,2000-08-04
13.976713180541992,2000-08-07
13.928186416625977,2000-08-08
13.976713180541992,2000-08-09
13.976713180541992,2000-08-10
13.976713180541992,2000-08-11
14.025932312011719,2000-08-14
13.976716995239258,2000-08-15
14.0751371383667,2000-08-16
13.829071044921875,2000-08-17
13.878284454345703,2000-08-18
13.5830078125,2000-08-21
13.4353609085083,2000-08-22
13.238507270812988,2000-08-23
13.4353609085083,2000-08-24
13.484577178955078,2000-08-25
13.632220268249512,2000-08-28
13.4353609085083,2000-08-29
13.829071044921875,2000-08-30
13.68143367767334,2000-08-31
13.533782958984375,2000-09-01
14.173564910888672,2000-09-05
14.419642448425293,2000-09-06
14.173564910888672,2000-09-07
14.222785949707031,2000-09-08
14.222785949707031,2000-09-11
14.173564910888672,2000-09-12
14.124356269836426,2000-09-13
13.779861450195312,2000-09-14
13.386146545410156,2000-09-15
13.336932182312012,2000-09-18
12.943224906921387,2000-09-19
12.69715690612793,2000-09-20
12.5003023147583,2000-09-21
12.647941589355469,2000-09-22
12.303444862365723,2000-09-25
11.958940505981445,2000-09-26
12.008163452148438,2000-09-27
11.81130599975586,2000-09-28
11.958940505981445,2000-09-29
11.860525131225586,2000-10-02
12.401873588562012,2000-10-03
12.352662086486816,2000-10-04
12.008163452148438,2000-10-05
12.008163452148438,2000-10-06
11.81130599975586,2000-10-09
11.860525131225586,2000-10-10
11.614452362060547,2000-10-11
11.319171905517578,2000-10-12
11.12231731414795,2000-10-13
11.02388858795166,2000-10-16
10.974674224853516,2000-10-17
10.827031135559082,2000-10-18
10.974674224853516,2000-10-19
10.974674224853516,2000-10-20
10.77781867980957,2000-10-23
11.368379592895508,2000-10-24
11.073098182678223,2000-10-25
10.827031135559082,2000-10-26
11.02388858795166,2000-10-27
11.762092590332031,2000-10-30
12.549513816833496,2000-10-31
12.057376861572266,2000-11-01
11.614452362060547,2000-11-02
11.712883949279785,2000-11-03
11.663666725158691,2000-11-06
11.614452362060547,2000-11-07
11.516023635864258,2000-11-08
11.417597770690918,2000-11-09
11.417597770690918,2000-11-10
11.46681022644043,2000-11-13
11.41673469543457,2000-11-14
11.016148567199707,2000-11-15
11.016148567199707,2000-11-16
10.916004180908203,2000-11-17
10.865930557250977,2000-11-20
10.665634155273438,2000-11-21
10.36520004272461,2000-11-22
10.41526985168457,2000-11-24
10.76578140258789,2000-11-27
11.266517639160156,2000-11-28
11.066225051879883,2000-11-29
11.41673469543457,2000-11-30
12.818793296813965,2000-12-01
13.01909065246582,2000-12-04
13.119234085083008,2000-12-05
12.918939590454102,2000-12-06
12.468282699584961,2000-12-07
12.818793296813965,2000-12-08
12.718648910522461,2000-12-11
13.369600296020508,2000-12-12
13.269455909729004,2000-12-13
13.119234085083008,2000-12-14
12.718648910522461,2000-12-15
12.868863105773926,2000-12-18
13.41967487335205,2000-12-19
12.818793296813965,2000-12-20
13.369600296020508,2000-12-21
13.670040130615234,2000-12-22
13.670040130615234,2000-12-26
13.670040130615234,2000-12-27
14.320989608764648,2000-12-28
14.421142578125,2000-12-29
13.770182609558105,2001-01-02
13.92041301727295,2001-01-03
14.220850944519043,2001-01-04
13.720118522644043,2001-01-05
14.07062816619873,2001-01-08
13.770182609558105,2001-01-09
13.569890975952148,2001-01-10
13.319526672363281,2001-01-11
13.01909065246582,2001-01-12
13.619964599609375,2001-01-16
13.369600296020508,2001-01-17
13.319526672363281,2001-01-18
12.969016075134277,2001-01-19
13.119234085083008,2001-01-22
13.16930866241455,2001-01-23
12.518352508544922,2001-01-24
12.217911720275879,2001-01-25
12.318058967590332,2001-01-26
12.490315437316895,2001-01-29
12.650546073913574,2001-01-30
12.53037166595459,2001-01-31
13.387624740600586,2001-02-01
13.139263153076172,2001-02-02
12.762713432312012,2001-02-05
12.963004112243652,2001-02-06
12.754697799682617,2001-02-07
12.4822998046875,2001-02-08
12.410195350646973,2001-02-09
12.82680892944336,2001-02-12
12.594468116760254,2001-02-13
12.257973670959473,2001-02-14
12.770723342895508,2001-02-15
12.46142864227295,2001-02-16
12.127714157104492,2001-02-20
11.745157241821289,2001-02-21
11.647488594055176,2001-02-22
11.68818187713623,2001-02-23
12.41258716583252,2001-02-26
12.640495300292969,2001-02-27
12.40445327758789,2001-02-28
12.559100151062012,2001-03-01
13.039322853088379,2001-03-02
13.023048400878906,2001-03-05
13.023048400878906,2001-03-06
13.185837745666504,2001-03-07
13.332345962524414,2001-03-08
13.714897155761719,2001-03-09
13.055603981018066,2001-03-12
13.014902114868164,2001-03-13
12.681190490722656,2001-03-14
12.656771659851074,2001-03-15
12.41258716583252,2001-03-16
12.949787139892578,2001-03-19
12.84398078918457,2001-03-20
12.249801635742188,2001-03-21
12.005620956420898,2001-03-22
11.91609001159668,2001-03-23
12.038175582885742,2001-03-26
12.127714157104492,2001-03-27
11.964923858642578,2001-03-28
11.964923858642578,2001-03-29
11.95678424835205,2001-03-30
11.785855293273926,2001-04-02
11.256795883178711,2001-04-03
11.737018585205078,2001-04-04
11.8428316116333,2001-04-05
11.313767433166504,2001-04-06
12.2335205078125,2001-04-09
12.34747314453125,2001-04-10
12.819559097290039,2001-04-11
12.819559097290039,2001-04-12
12.68933391571045,2001-04-16
12.59166145324707,2001-04-17
13.096301078796387,2001-04-18
12.949787139892578,2001-04-19
12.860258102416992,2001-04-20
12.933509826660156,2001-04-23
15.383472442626953,2001-04-24
15.220683097839355,2001-04-25
15.261387825012207,2001-04-26
15.285796165466309,2001-04-27
14.984633445739746,2001-04-30
15.318359375,2001-05-01
15.595093727111816,2001-05-02
15.367189407348633,2001-05-03
15.81486701965332,2001-05-04
15.912532806396484,2001-05-07
15.391608238220215,2001-05-08
15.505561828613281,2001-05-09
15.66834545135498,2001-05-10
15.513703346252441,2001-05-11
15.644618034362793,2001-05-14
15.8573579788208,2001-05-15
16.577404022216797,2001-05-16
16.52013397216797,2001-05-17
16.642864227294922,2001-05-18
17.068347930908203,2001-05-21
16.585588455200195,2001-05-22
16.10283660888672,2001-05-23
16.045555114746094,2001-05-24
16.16827964782715,2001-05-25
16.22556495666504,2001-05-29
15.890087127685547,2001-05-30
15.97191333770752,2001-05-31
16.291027069091797,2001-06-01
16.39739227294922,2001-06-04
17.788389205932617,2001-06-05
17.24016761779785,2001-06-06
17.362905502319336,2001-06-07
17.387454986572266,2001-06-08
17.29744529724121,2001-06-11
17.19108772277832,2001-06-12
17.011072158813477,2001-06-13
16.503772735595703,2001-06-14
16.233739852905273,2001-06-15
16.479228973388672,2001-06-18
16.610137939453125,2001-06-19
17.043806076049805,2001-06-20
16.888330459594727,2001-06-21
16.315570831298828,2001-06-22
16.037372589111328,2001-06-25
15.955554962158203,2001-06-26
16.021011352539062,2001-06-27
16.282840728759766,2001-06-28
16.487398147583008,2001-06-29
16.651039123535156,2001-07-02
16.446489334106445,2001-07-03
16.454668045043945,2001-07-05
16.10283660888672,2001-07-06
16.56103515625,2001-07-09
16.274662017822266,2001-07-10
16.20101547241211,2001-07-11
16.814699172973633,2001-07-12
16.89652442932129,2001-07-13
16.93743324279785,2001-07-16
17.510194778442383,2001-07-17
17.387454986572266,2001-07-18
17.256542205810547,2001-07-19
17.182899475097656,2001-07-20
15.97191333770752,2001-07-23
15.3009614944458,2001-07-24
15.69371509552002,2001-07-25
16.029193878173828,2001-07-26
16.06192398071289,2001-07-27
16.045555114746094,2001-07-30
16.119197845458984,2001-07-31
16.07010841369629,2001-08-01
15.955554962158203,2001-08-02
16.012826919555664,2001-08-03
15.636431694030762,2001-08-06
16.06192398071289,2001-08-07
15.759173393249512,2001-08-08
15.80826187133789,2001-08-09
16.012826919555664,2001-08-10
16.430126190185547,2001-08-13
16.85773277282715,2001-08-14
16.08475112915039,2001-08-15
16.709712982177734,2001-08-16
16.364341735839844,2001-08-17
16.249204635620117,2001-08-20
16.249204635620117,2001-08-21
16.290327072143555,2001-08-22
16.331443786621094,2001-08-23
16.7343807220459,2001-08-24
16.553470611572266,2001-08-27
16.578144073486328,2001-08-28
16.339672088623047,2001-08-29
16.38079261779785,2001-08-30
16.356117248535156,2001-08-31
16.569923400878906,2001-09-04
16.208106994628906,2001-09-05
15.846271514892578,2001-09-06
14.744348526000977,2001-09-07
13.979578018188477,2001-09-10
13.247710227966309,2001-09-17
13.165480613708496,2001-09-18
12.474721908569336,2001-09-19
11.51259994506836,2001-09-20
11.052092552185059,2001-09-21
11.16722297668457,2001-09-24
11.18366813659668,2001-09-25
11.010978698730469,2001-09-26
11.51259994506836,2001-09-27
11.4961576461792,2001-09-28
11.84152603149414,2001-10-01
11.611278533935547,2001-10-02
11.96488094329834,2001-10-03
12.071783065795898,2001-10-04
12.005997657775879,2001-10-05
11.241230964660645,2001-10-08
11.70173168182373,2001-10-09
12.071783065795898,2001-10-10
12.129344940185547,2001-10-11
11.997774124145508,2001-10-12
11.742850303649902,2001-10-15
11.84152603149414,2001-10-16
11.529047012329102,2001-10-17
10.986308097839355,2001-10-18
11.043871879577637,2001-10-19
12.12112045288086,2001-10-22
12.3513765335083,2001-10-23
12.474721908569336,2001-10-24
12.663861274719238,2001-10-25
12.992792129516602,2001-10-26
12.252695083618164,2001-10-29
11.808636665344238,2001-10-30
11.833306312561035,2001-10-31
11.800415992736816,2001-11-01
11.644170761108398,2001-11-02
11.742850303649902,2001-11-05
11.677062034606934,2001-11-06
11.677062034606934,2001-11-07
11.578384399414062,2001-11-08
11.742850303649902,2001-11-09
11.611278533935547,2001-11-12
12.030667304992676,2001-11-13
12.57340145111084,2001-11-14
12.532286643981934,2001-11-15
12.606298446655273,2001-11-16
12.540075302124023,2001-11-19
13.24364948272705,2001-11-20
13.74028491973877,2001-11-21
14.212087631225586,2001-11-23
13.914111137390137,2001-11-26
14.137591361999512,2001-11-27
13.81478214263916,2001-11-28
13.682343482971191,2001-11-29
13.980324745178223,2001-11-30
13.376079559326172,2001-12-03
14.029988288879395,2001-12-04
15.114312171936035,2001-12-05
15.081206321716309,2001-12-06
15.122601509094238,2001-12-07
14.882539749145508,2001-12-10
14.874269485473633,2001-12-11
14.865992546081543,2001-12-12
14.16242504119873,2001-12-13
13.61612319946289,2001-12-14
13.549904823303223,2001-12-17
13.698895454406738,2001-12-18
13.657515525817871,2001-12-19
13.61612319946289,2001-12-20
13.806504249572754,2001-12-21
14.32796573638916,2001-12-24
14.311416625976562,2001-12-26
14.617673873901367,2001-12-27
14.865992546081543,2001-12-28
14.990151405334473,2001-12-31
14.485239028930664,2002-01-02
15.00670337677002,2002-01-03
15.271583557128906,2002-01-04
15.230196952819824,2002-01-07
15.238466262817383,2002-01-08
15.056375503540039,2002-01-09
14.948762893676758,2002-01-10
15.039815902709961,2002-01-11
14.849446296691895,2002-01-14
14.692176818847656,2002-01-15
14.650782585144043,2002-01-16
15.15570068359375,2002-01-17
15.130870819091797,2002-01-18
14.568012237548828,2002-01-22
15.023262977600098,2002-01-23
14.973603248596191,2002-01-24
15.379182815551758,2002-01-25
16.16553497314453,2002-01-28
15.908924102783203,2002-01-29
16.148975372314453,2002-01-30
16.538005828857422,2002-01-31
16.182083129882812,2002-02-01
15.354351997375488,2002-02-04
15.379182815551758,2002-02-05
15.205355644226074,2002-02-06
14.808052062988281,2002-02-07
14.816324234008789,2002-02-08
15.561284065246582,2002-02-11
15.24675464630127,2002-02-12
15.867546081542969,2002-02-13
14.923930168151855,2002-02-14
15.455153465270996,2002-02-15
14.658324241638184,2002-02-19
15.139751434326172,2002-02-20
14.948833465576172,2002-02-21
14.915632247924805,2002-02-22
15.231046676635742,2002-02-25
15.139751434326172,2002-02-26
15.347250938415527,2002-02-27
14.708128929138184,2002-02-28
14.20180892944336,2002-03-01
14.733034133911133,2002-03-04
14.50061321258545,2002-03-05
14.733034133911133,2002-03-06
14.940530776977539,2002-03-07
14.74133014678955,2002-03-08
14.890740394592285,2002-03-11
14.6417236328125,2002-03-12
13.944498062133789,2002-03-13
14.118803024291992,2002-03-14
14.102203369140625,2002-03-15
13.819994926452637,2002-03-18
14.11050033569336,2002-03-19
14.102203369140625,2002-03-20
14.019203186035156,2002-03-21
13.969404220581055,2002-03-22
13.695494651794434,2002-03-25
14.11050033569336,2002-03-26
15.148046493530273,2002-03-27
15.065040588378906,2002-03-28
14.899031639099121,2002-04-01
15.031837463378906,2002-04-02
14.74963092803955,2002-04-03
15.05673885345459,2002-04-04
15.421950340270996,2002-04-05
15.148046493530273,2002-04-08
14.990334510803223,2002-04-09
15.687562942504883,2002-04-10
15.695862770080566,2002-04-11
15.52155590057373,2002-04-12
14.973730087280273,2002-04-15
15.32235050201416,2002-04-16
15.421950340270996,2002-04-17
15.480060577392578,2002-04-18
15.430245399475098,2002-04-19
14.948833465576172,2002-04-22
15.156343460083008,2002-04-23
14.6749267578125,2002-04-24
14.74133014678955,2002-04-25
14.824336051940918,2002-04-26
14.293109893798828,2002-04-29
14.973730087280273,2002-04-30
14.899031639099121,2002-05-01
15.405348777770996,2002-05-02
15.222739219665527,2002-05-03
15.347250938415527,2002-05-06
15.26424503326416,2002-05-07
16.061079025268555,2002-05-08
15.753961563110352,2002-05-09
15.687562942504883,2002-05-10
15.513261795043945,2002-05-13
15.746289253234863,2002-05-14
16.02093505859375,2002-05-15
16.170738220214844,2002-05-16
16.8365478515625,2002-05-17
16.636798858642578,2002-05-20
16.52028465270996,2002-05-21
16.861515045166016,2002-05-22
17.310935974121094,2002-05-23
17.302614212036133,2002-05-24
16.911441802978516,2002-05-28
17.13616371154785,2002-05-29
17.1112003326416,2002-05-30
17.09454345703125,2002-05-31
17.385831832885742,2002-06-03
17.41080093383789,2002-06-04
18.068275451660156,2002-06-05
17.693777084350586,2002-06-06
17.469057083129883,2002-06-07
17.66880226135254,2002-06-10
16.478670120239258,2002-06-11
16.686737060546875,2002-06-12
16.578550338745117,2002-06-13
16.56190299987793,2002-06-14
16.437053680419922,2002-06-17
16.711706161499023,2002-06-18
16.453706741333008,2002-06-19
16.653444290161133,2002-06-20
16.52028465270996,2002-06-21
16.595199584960938,2002-06-24
16.35383415222168,2002-06-25
16.21235466003418,2002-06-26
16.253971099853516,2002-06-27
16.553579330444336,2002-06-28
16.412090301513672,2002-07-01
16.312223434448242,2002-07-02
16.02093505859375,2002-07-03
16.21235466003418,2002-07-05
16.179061889648438,2002-07-08
16.270614624023438,2002-07-09
15.87944507598877,2002-07-10
15.829519271850586,2002-07-11
15.28853988647461,2002-07-12
14.988929748535156,2002-07-15
14.506218910217285,2002-07-16
14.797518730163574,2002-07-17
14.198287010192871,2002-07-18
13.357710838317871,2002-07-19
12.725194931030273,2002-07-22
12.525459289550781,2002-07-23
12.983194351196289,2002-07-24
13.52415943145752,2002-07-25
13.31610107421875,2002-07-26
