DGX,Date
22.783523559570312,2003-05-16
22.426258087158203,2003-05-19
22.31461524963379,2003-05-20
22.40019989013672,2003-05-21
22.329492568969727,2003-05-22
22.191797256469727,2003-05-23
22.85051727294922,2003-05-27
23.241281509399414,2003-05-28
23.1147403717041,2003-05-29
23.579936981201172,2003-05-30
24.350311279296875,2003-06-02
23.721364974975586,2003-06-03
23.538997650146484,2003-06-04
23.736244201660156,2003-06-05
23.04403305053711,2003-06-06
22.73886489868164,2003-06-09
23.256174087524414,2003-06-10
23.818117141723633,2003-06-11
23.18545913696289,2003-06-12
22.88772964477539,2003-06-13
23.5576114654541,2003-06-16
24.004207611083984,2003-06-17
24.160507202148438,2003-06-18
23.393863677978516,2003-06-19
23.49806785583496,2003-06-20
23.33432388305664,2003-06-23
23.63948631286621,2003-06-24
23.37526512145996,2003-06-25
23.758583068847656,2003-06-26
23.699031829833984,2003-06-27
23.743698120117188,2003-06-30
23.382701873779297,2003-07-01
24.216331481933594,2003-07-02
24.480567932128906,2003-07-03
25.243488311767578,2003-07-07
25.288150787353516,2003-07-08
25.481672286987305,2003-07-09
25.17650604248047,2003-07-10
24.942039489746094,2003-07-11
24.72991371154785,2003-07-14
24.581035614013672,2003-07-15
24.26842498779297,2003-07-16
24.320537567138672,2003-07-17
24.488021850585938,2003-07-18
23.978153228759766,2003-07-21
22.16574478149414,2003-07-22
21.707998275756836,2003-07-23
22.13596534729004,2003-07-24
21.875459671020508,2003-07-25
22.55278778076172,2003-07-28
22.64582633972168,2003-07-29
22.75747299194336,2003-07-30
22.240171432495117,2003-07-31
21.719161987304688,2003-08-01
21.722881317138672,2003-08-04
21.48841667175293,2003-08-05
21.298608779907227,2003-08-06
21.399099349975586,2003-08-07
21.65216827392578,2003-08-08
21.905231475830078,2003-08-11
21.97222137451172,2003-08-12
21.864290237426758,2003-08-13
21.808473587036133,2003-08-14
22.07270622253418,2003-08-15
22.01688575744629,2003-08-18
21.949888229370117,2003-08-19
21.81962776184082,2003-08-20
22.001998901367188,2003-08-21
21.707998275756836,2003-08-22
21.518190383911133,2003-08-25
21.704265594482422,2003-08-26
21.763813018798828,2003-08-27
21.979660034179688,2003-08-28
22.329492568969727,2003-08-29
22.43369483947754,2003-09-02
22.630931854248047,2003-09-03
22.995655059814453,2003-09-04
22.459745407104492,2003-09-05
22.619770050048828,2003-09-08
22.307161331176758,2003-09-09
22.243896484375,2003-09-10
22.61604881286621,2003-09-11
22.776077270507812,2003-09-12
22.534181594848633,2003-09-15
22.374147415161133,2003-09-16
22.31831932067871,2003-09-17
23.338041305541992,2003-09-18
23.818117141723633,2003-09-19
23.5576114654541,2003-09-22
22.921220779418945,2003-09-23
22.307161331176758,2003-09-24
22.396484375,2003-09-25
22.36671257019043,2003-09-26
22.5192928314209,2003-09-29
22.567678451538086,2003-09-30
22.86540412902832,2003-10-01
23.073816299438477,2003-10-02
23.003093719482422,2003-10-03
22.824462890625,2003-10-06
22.70537567138672,2003-10-07
22.701648712158203,2003-10-08
22.74258041381836,2003-10-09
22.534181594848633,2003-10-10
22.441133499145508,2003-10-13
22.47090721130371,2003-10-14
22.180622100830078,2003-10-15
22.54534339904785,2003-10-16
22.26622772216797,2003-10-17
22.515573501586914,2003-10-20
23.37153434753418,2003-10-21
23.814403533935547,2003-10-22
25.10579490661621,2003-10-23
25.4295711517334,2003-10-24
24.860166549682617,2003-10-27
25.12067222595215,2003-10-28
25.195112228393555,2003-10-29
25.1690616607666,2003-10-30
25.17650604248047,2003-10-31
25.43701171875,2003-11-03
25.209997177124023,2003-11-04
24.81922721862793,2003-11-05
24.8713321685791,2003-11-06
24.692691802978516,2003-11-07
24.581035614013672,2003-11-10
24.919710159301758,2003-11-11
25.355131149291992,2003-11-12
25.85011863708496,2003-11-13
26.12550163269043,2003-11-14
26.54604721069336,2003-11-17
26.252037048339844,2003-11-18
26.426958084106445,2003-11-19
26.501379013061523,2003-11-20
26.646530151367188,2003-11-21
26.683731079101562,2003-11-24
26.96657943725586,2003-11-25
27.041019439697266,2003-11-26
27.156375885009766,2003-11-28
27.48015785217285,2003-12-01
27.584369659423828,2003-12-02
27.1861515045166,2003-12-03
26.992631912231445,2003-12-04
26.66513442993164,2003-12-05
26.810277938842773,2003-12-08
26.400907516479492,2003-12-09
26.32274627685547,2003-12-10
26.98519515991211,2003-12-11
26.71351432800293,2003-12-12
26.42322540283203,2003-12-15
26.12550163269043,2003-12-16
26.039905548095703,2003-12-17
26.121784210205078,2003-12-18
25.678911209106445,2003-12-19
25.98408317565918,2003-12-22
25.95802879333496,2003-12-23
25.998973846435547,2003-12-24
26.162729263305664,2003-12-26
26.687456130981445,2003-12-29
27.148937225341797,2003-12-30
27.208480834960938,2003-12-31
26.888437271118164,2004-01-02
26.981468200683594,2004-01-05
27.22761344909668,2004-01-06
27.45882225036621,2004-01-07
27.23505973815918,2004-01-08
27.24997901916504,2004-01-09
27.447647094726562,2004-01-12
27.414060592651367,2004-01-13
28.294185638427734,2004-01-14
28.63355827331543,2004-01-15
28.64473533630371,2004-01-16
28.920705795288086,2004-01-20
29.02885627746582,2004-01-21
29.245141983032227,2004-01-22
29.051231384277344,2004-01-23
29.137006759643555,2004-01-26
30.886035919189453,2004-01-27
30.76671600341797,2004-01-28
31.009113311767578,2004-01-29
31.699003219604492,2004-01-30
31.479007720947266,2004-02-02
31.475265502929688,2004-02-03
31.855661392211914,2004-02-04
31.400691986083984,2004-02-05
31.658004760742188,2004-02-06
31.460351943969727,2004-02-09
31.710220336914062,2004-02-10
31.78479766845703,2004-02-11
30.9979190826416,2004-02-12
30.856204986572266,2004-02-13
30.72943115234375,2004-02-17
30.658571243286133,2004-02-18
29.729965209960938,2004-02-19
29.90896224975586,2004-02-20
29.815746307373047,2004-02-23
29.894044876098633,2004-02-24
30.52802085876465,2004-02-25
30.636180877685547,2004-02-26
30.904674530029297,2004-02-27
30.501930236816406,2004-03-01
30.0357608795166,2004-03-02
30.539220809936523,2004-03-03
30.66228675842285,2004-03-04
30.56157684326172,2004-03-05
30.460893630981445,2004-03-08
30.404964447021484,2004-03-09
30.79281234741211,2004-03-10
30.140188217163086,2004-03-11
30.505659103393555,2004-03-12
30.625001907348633,2004-03-15
30.54294776916504,2004-03-16
30.658571243286133,2004-03-17
30.94198989868164,2004-03-18
30.71077537536621,2004-03-19
30.42734146118164,2004-03-22
30.654834747314453,2004-03-23
30.300519943237305,2004-03-24
30.21103858947754,2004-03-25
30.617528915405273,2004-03-26
31.15456771850586,2004-03-29
31.199308395385742,2004-03-30
30.889760971069336,2004-03-31
30.76671600341797,2004-04-01
30.76671600341797,2004-04-02
31.140316009521484,2004-04-05
31.065597534179688,2004-04-06
31.19635581970215,2004-04-07
31.21503448486328,2004-04-08
31.42052459716797,2004-04-12
31.364482879638672,2004-04-13
31.15152931213379,2004-04-14
30.635950088500977,2004-04-15
30.706926345825195,2004-04-16
30.546279907226562,2004-04-19
30.635950088500977,2004-04-20
30.76671600341797,2004-04-21
31.60733413696289,2004-04-22
32.18642044067383,2004-04-23
31.764238357543945,2004-04-26
31.633481979370117,2004-04-27
31.850181579589844,2004-04-28
31.513919830322266,2004-04-29
31.513919830322266,2004-04-30
32.107975006103516,2004-05-03
31.816545486450195,2004-05-04
32.28730010986328,2004-05-05
32.13037109375,2004-05-06
31.439193725585938,2004-05-07
30.94977378845215,2004-05-10
31.21503448486328,2004-05-11
30.81529426574707,2004-05-12
30.93856430053711,2004-05-13
30.91240692138672,2004-05-14
30.673297882080078,2004-05-17
30.706926345825195,2004-05-18
30.542539596557617,2004-05-19
30.617244720458984,2004-05-20
30.785404205322266,2004-05-21
31.058124542236328,2004-05-24
31.74929428100586,2004-05-25
31.66335678100586,2004-05-26
32.01081848144531,2004-05-27
32.18642044067383,2004-05-28
32.76551055908203,2004-06-01
32.82154846191406,2004-06-02
32.90748977661133,2004-06-03
33.10175323486328,2004-06-04
32.98967742919922,2004-06-07
32.877593994140625,2004-06-08
32.67958068847656,2004-06-09
32.76551055908203,2004-06-10
32.48158264160156,2004-06-14
32.6721076965332,2004-06-15
32.95232009887695,2004-06-16
32.5488166809082,2004-06-17
32.63848876953125,2004-06-18
32.23872375488281,2004-06-21
32.62355041503906,2004-06-22
32.49277114868164,2004-06-23
32.5114631652832,2004-06-24
32.61606979370117,2004-06-25
31.4093017578125,2004-06-28
31.29350471496582,2004-06-29
31.738080978393555,2004-06-30
31.87258529663086,2004-07-01
31.55072593688965,2004-07-02
31.438444137573242,2004-07-06
31.78276252746582,2004-07-07
31.588144302368164,2004-07-08
31.591903686523438,2004-07-09
31.636798858642578,2004-07-12
31.771554946899414,2004-07-13
31.5133056640625,2004-07-14
31.543235778808594,2004-07-15
31.520782470703125,2004-07-16
31.55072593688965,2004-07-19
31.588144302368164,2004-07-20
30.607553482055664,2004-07-21
31.468385696411133,2004-07-22
31.273771286010742,2004-07-23
30.659963607788086,2004-07-26
30.364294052124023,2004-07-27
30.577632904052734,2004-07-28
30.734825134277344,2004-07-29
30.719850540161133,2004-07-30
31.09412384033203,2004-08-02
30.484067916870117,2004-08-03
30.69363784790039,2004-08-04
30.484067916870117,2004-08-05
29.709321975708008,2004-08-06
30.1023006439209,2004-08-09
30.573894500732422,2004-08-10
31.00429916381836,2004-08-11
30.562644958496094,2004-08-12
30.83213996887207,2004-08-13
31.404748916625977,2004-08-16
31.614351272583008,2004-08-17
31.670473098754883,2004-08-18
31.442184448242188,2004-08-19
31.569429397583008,2004-08-20
31.25130271911621,2004-08-23
30.993061065673828,2004-08-24
30.888256072998047,2004-08-25
31.12405776977539,2004-08-26
31.681718826293945,2004-08-27
31.221357345581055,2004-08-30
32.037269592285156,2004-08-31
32.46766662597656,2004-09-01
32.508853912353516,2004-09-02
32.30299377441406,2004-09-03
32.243125915527344,2004-09-07
31.850128173828125,2004-09-08
31.681718826293945,2004-09-09
31.756555557250977,2004-09-10
31.846385955810547,2004-09-13
31.621826171875,2004-09-14
31.5133056640625,2004-09-15
31.715394973754883,2004-09-16
31.53200912475586,2004-09-17
31.50954818725586,2004-09-20
32.03352737426758,2004-09-21
31.977380752563477,2004-09-22
31.93247413635254,2004-09-23
32.33293151855469,2004-09-24
32.299251556396484,2004-09-27
32.778316497802734,2004-09-28
32.87936019897461,2004-09-29
33.01783752441406,2004-09-30
32.93549346923828,2004-10-01
32.834468841552734,2004-10-04
32.97666931152344,2004-10-05
32.84546661376953,2004-10-06
32.52679443359375,2004-10-07
32.34309387207031,2004-10-08
32.31684494018555,2004-10-11
32.39558029174805,2004-10-12
31.915700912475586,2004-10-13
31.761981964111328,2004-10-14
31.994428634643555,2004-10-15
32.32809066772461,2004-10-18
31.73200225830078,2004-10-19
32.03565979003906,2004-10-20
32.03190994262695,2004-10-21
32.0394287109375,2004-10-22
31.893203735351562,2004-10-25
32.46306610107422,2004-10-26
32.841712951660156,2004-10-27
32.5980224609375,2004-10-28
32.8192024230957,2004-10-29
33.05166244506836,2004-11-01
32.93918228149414,2004-11-02
33.34782409667969,2004-11-03
33.737728118896484,2004-11-04
34.02265548706055,2004-11-05
33.77896499633789,2004-11-08
34.213863372802734,2004-11-09
33.96267318725586,2004-11-10
34.24760437011719,2004-11-11
34.51004409790039,2004-11-12
34.851192474365234,2004-11-15
34.51004409790039,2004-11-16
34.13138961791992,2004-11-17
34.49129867553711,2004-11-18
34.28509521484375,2004-11-19
34.704986572265625,2004-11-22
34.600013732910156,2004-11-23
34.45005416870117,2004-11-24
34.53630065917969,2004-11-26
34.862457275390625,2004-11-29
35.14738082885742,2004-11-30
35.44730758666992,2004-12-01
35.3723258972168,2004-12-02
35.49228286743164,2004-12-03
35.792232513427734,2004-12-06
35.244842529296875,2004-12-07
35.91593933105469,2004-12-08
36.212120056152344,2004-12-09
36.043399810791016,2004-12-10
36.08838653564453,2004-12-13
35.88595962524414,2004-12-14
35.36482620239258,2004-12-15
35.21485900878906,2004-12-16
35.28983688354492,2004-12-17
35.27861785888672,2004-12-20
35.56727600097656,2004-12-21
35.4622802734375,2004-12-22
35.72846603393555,2004-12-23
35.571014404296875,2004-12-27
35.85969924926758,2004-12-28
35.8934440612793,2004-12-29
36.03216552734375,2004-12-30
35.82218551635742,2004-12-31
35.51478958129883,2005-01-03
35.11738586425781,2005-01-04
34.63751220703125,2005-01-05
34.54001998901367,2005-01-06
34.32973861694336,2005-01-07
34.32222366333008,2005-01-10
34.055606842041016,2005-01-11
35.11457443237305,2005-01-12
34.72779846191406,2005-01-13
35.01693344116211,2005-01-14
34.9042854309082,2005-01-18
34.66020584106445,2005-01-19
34.352272033691406,2005-01-20
33.79275131225586,2005-01-21
33.77022171020508,2005-01-24
33.42474365234375,2005-01-25
33.61626052856445,2005-01-26
36.00453567504883,2005-01-27
35.538902282714844,2005-01-28
35.786739349365234,2005-01-31
36.237369537353516,2005-02-01
36.481449127197266,2005-02-02
36.51898956298828,2005-02-03
37.25502014160156,2005-02-04
37.16115188598633,2005-02-07
37.0072021484375,2005-02-08
36.88326644897461,2005-02-09
37.371421813964844,2005-02-10
37.555442810058594,2005-02-11
37.356414794921875,2005-02-14
37.54792022705078,2005-02-15
37.42400360107422,2005-02-16
37.13860321044922,2005-02-17
37.022212982177734,2005-02-18
36.47393798828125,2005-02-22
36.85322189331055,2005-02-23
37.15739822387695,2005-02-24
37.34138870239258,2005-02-25
37.32636642456055,2005-02-28
37.22871780395508,2005-03-01
37.352657318115234,2005-03-02
37.514122009277344,2005-03-03
37.65681838989258,2005-03-04
37.634281158447266,2005-03-07
37.55167007446289,2005-03-08
37.337642669677734,2005-03-09
37.42023849487305,2005-03-10
37.3188591003418,2005-03-11
37.435272216796875,2005-03-14
37.34889602661133,2005-03-15
37.063507080078125,2005-03-16
37.623016357421875,2005-03-17
37.589229583740234,2005-03-18
37.72064971923828,2005-03-21
37.48784637451172,2005-03-22
37.60049057006836,2005-03-23
37.50661087036133,2005-03-24
37.810787200927734,2005-03-28
38.208839416503906,2005-03-29
39.425514221191406,2005-03-30
39.478084564208984,2005-03-31
39.43301773071289,2005-04-01
39.1508903503418,2005-04-04
39.538352966308594,2005-04-05
39.48191452026367,2005-04-06
39.80165481567383,2005-04-07
39.651180267333984,2005-04-08
39.79789733886719,2005-04-11
39.97092056274414,2005-04-12
39.56468963623047,2005-04-13
38.883827209472656,2005-04-14
38.91014099121094,2005-04-15
38.80857467651367,2005-04-18
39.4405403137207,2005-04-19
38.50013732910156,2005-04-20
39.00043487548828,2005-04-21
39.045562744140625,2005-04-22
39.515769958496094,2005-04-25
39.470645904541016,2005-04-26
39.59852600097656,2005-04-27
39.184749603271484,2005-04-28
39.79789733886719,2005-04-29
39.80918502807617,2005-05-02
39.779090881347656,2005-05-03
40.16653060913086,2005-05-04
39.963417053222656,2005-05-05
39.96718215942383,2005-05-06
40.136451721191406,2005-05-09
39.940826416015625,2005-05-10
40.04991149902344,2005-05-11
39.7452278137207,2005-05-12
39.59852600097656,2005-05-13
40.121395111083984,2005-05-16
40.58407211303711,2005-05-17
40.91886901855469,2005-05-18
40.869956970214844,2005-05-19
41.001609802246094,2005-05-20
40.80601119995117,2005-05-23
40.34708786010742,2005-05-24
40.24927520751953,2005-05-25
40.08002853393555,2005-05-26
40.016075134277344,2005-05-27
39.49696350097656,2005-05-31
39.79036331176758,2005-06-01
39.87312698364258,2005-06-02
40.03487777709961,2005-06-03
39.65496063232422,2005-06-06
39.81669998168945,2005-06-07
39.542110443115234,2005-06-08
39.542110443115234,2005-06-09
39.39539337158203,2005-06-10
39.57219314575195,2005-06-13
40.016075134277344,2005-06-14
40.027347564697266,2005-06-15
39.989742279052734,2005-06-16
40.384700775146484,2005-06-17
40.36214065551758,2005-06-20
40.36214065551758,2005-06-21
40.32451248168945,2005-06-22
40.24927520751953,2005-06-23
39.850547790527344,2005-06-24
39.76026916503906,2005-06-27
40.3320426940918,2005-06-28
40.196617126464844,2005-06-29
40.076263427734375,2005-06-30
39.948341369628906,2005-07-01
40.36214065551758,2005-07-05
40.11345291137695,2005-07-06
39.89491653442383,2005-07-07
39.940128326416016,2005-07-08
39.925048828125,2005-07-11
39.78940200805664,2005-07-12
39.51811218261719,2005-07-13
39.51057815551758,2005-07-14
39.79695129394531,2005-07-15
39.90245056152344,2005-07-18
40.23402786254883,2005-07-19
39.33726119995117,2005-07-20
38.8172721862793,2005-07-21
38.900169372558594,2005-07-22
38.523380279541016,2005-07-25
39.09610366821289,2005-07-26
39.216678619384766,2005-07-27
39.314659118652344,2005-07-28
38.689151763916016,2005-07-29
38.967994689941406,2005-08-01
38.83988952636719,2005-08-02
37.67182159423828,2005-08-03
36.142066955566406,2005-08-04
35.79540252685547,2005-08-05
37.08402633666992,2005-08-08
37.31011962890625,2005-08-09
37.83008575439453,2005-08-10
37.94310760498047,2005-08-11
37.78487777709961,2005-08-12
37.69443130493164,2005-08-15
37.78487777709961,2005-08-16
37.528648376464844,2005-08-17
37.287498474121094,2005-08-18
37.66427993774414,2005-08-19
37.792396545410156,2005-08-22
37.64167404174805,2005-08-23
37.67937088012695,2005-08-24
37.60398864746094,2005-08-25
37.41562271118164,2005-08-26
38.01093292236328,2005-08-29
37.61908721923828,2005-08-30
37.66427993774414,2005-08-31
37.83008575439453,2005-09-01
37.87528610229492,2005-09-02
38.28976058959961,2005-09-06
38.176727294921875,2005-09-07
38.38020706176758,2005-09-08
38.80973434448242,2005-09-09
38.794677734375,2005-09-12
38.80973434448242,2005-09-13
38.39527130126953,2005-09-14
38.01847839355469,2005-09-15
37.94310760498047,2005-09-16
37.822540283203125,2005-09-19
37.77732849121094,2005-09-20
37.50603103637695,2005-09-21
37.73211669921875,2005-09-22
38.22948455810547,2005-09-23
38.561065673828125,2005-09-26
38.387718200683594,2005-09-27
38.221954345703125,2005-09-28
38.432926177978516,2005-09-29
38.086307525634766,2005-09-30
37.920223236083984,2005-10-03
37.62578582763672,2005-10-04
37.3162841796875,2005-10-05
37.04449462890625,2005-10-06
37.18037414550781,2005-10-07
37.263423919677734,2005-10-10
36.984100341796875,2005-10-11
36.765174865722656,2005-10-12
36.54623794555664,2005-10-13
37.067142486572266,2005-10-14
37.08978271484375,2005-10-17
37.233238220214844,2005-10-18
37.43705368041992,2005-10-19
37.00674819946289,2005-10-20
35.82151412963867,2005-10-21
35.24020767211914,2005-10-24
34.72685241699219,2005-10-25
34.45507049560547,2005-10-26
34.53056716918945,2005-10-27
35.104331970214844,2005-10-28
35.262840270996094,2005-10-31
35.68561935424805,2005-11-01
35.93474578857422,2005-11-02
35.65541076660156,2005-11-03
36.0102424621582,2005-11-04
36.13102722167969,2005-11-07
36.727420806884766,2005-11-08
36.583980560302734,2005-11-09
37.18037414550781,2005-11-10
37.1577262878418,2005-11-11
36.3952522277832,2005-11-14
36.765174865722656,2005-11-15
36.81800079345703,2005-11-16
37.10488510131836,2005-11-17
37.11245346069336,2005-11-18
37.57293701171875,2005-11-21
37.92776870727539,2005-11-22
37.769229888916016,2005-11-23
38.04856491088867,2005-11-25
37.83716583251953,2005-11-28
38.33544921875,2005-11-29
37.81452941894531,2005-11-30
38.53171920776367,2005-12-01
38.34299087524414,2005-12-02
37.92776870727539,2005-12-05
38.34299087524414,2005-12-06
37.769229888916016,2005-12-07
38.395816802978516,2005-12-08
38.833675384521484,2005-12-09
39.173404693603516,2005-12-12
39.61124801635742,2005-12-13
39.64145278930664,2005-12-14
39.38478469848633,2005-12-15
39.31682586669922,2005-12-16
39.02240753173828,2005-12-19
39.490474700927734,2005-12-20
39.377235412597656,2005-12-21
39.56596755981445,2005-12-22
39.55085754394531,2005-12-23
39.22625732421875,2005-12-27
39.0978889465332,2005-12-28
39.15074920654297,2005-12-29
38.863868713378906,2005-12-30
38.750640869140625,2006-01-03
38.909175872802734,2006-01-04
38.96202850341797,2006-01-05
39.26398468017578,2006-01-06
39.294254302978516,2006-01-09
38.507747650146484,2006-01-10
38.507747650146484,2006-01-11
38.36405944824219,2006-01-12
38.40187454223633,2006-01-13
38.78000259399414,2006-01-17
39.052249908447266,2006-01-18
38.69681930541992,2006-01-19
38.11451721191406,2006-01-20
37.055763244628906,2006-01-23
37.501956939697266,2006-01-24
37.40363311767578,2006-01-25
38.22794723510742,2006-01-26
38.08425521850586,2006-01-27
37.44901657104492,2006-01-30
37.380950927734375,2006-01-31
37.88008117675781,2006-02-01
38.45481872558594,2006-02-02
38.318687438964844,2006-02-03
37.94813919067383,2006-02-06
38.02375030517578,2006-02-07
38.90856170654297,2006-02-08
39.21105194091797,2006-02-09
39.15812683105469,2006-02-10
39.294254302978516,2006-02-13
39.30935287475586,2006-02-14
39.68748092651367,2006-02-15
40.1563606262207,2006-02-16
39.92948532104492,2006-02-17
39.92193603515625,2006-02-21
40.042930603027344,2006-02-22
40.51178741455078,2006-02-23
40.12611770629883,2006-02-24
40.020225524902344,2006-02-27
39.9824104309082,2006-02-28
40.194183349609375,2006-03-01
40.572269439697266,2006-03-02
40.66303634643555,2006-03-03
40.489105224609375,2006-03-06
40.1563606262207,2006-03-07
40.1563606262207,2006-03-08
39.952171325683594,2006-03-09
39.92948532104492,2006-03-10
39.657222747802734,2006-03-13
39.5362434387207,2006-03-14
39.4984245300293,2006-03-15
39.279117584228516,2006-03-16
39.2186164855957,2006-03-17
39.25642395019531,2006-03-20
39.112735748291016,2006-03-21
39.339603424072266,2006-03-22
39.30180358886719,2006-03-23
39.61186981201172,2006-03-24
39.57404708862305,2006-03-27
39.36229705810547,2006-03-28
39.233741760253906,2006-03-29
39.014442443847656,2006-03-30
38.79512023925781,2006-03-31
38.795127868652344,2006-04-03
38.9239387512207,2006-04-04
38.855743408203125,2006-04-05
38.43899917602539,2006-04-06
38.0753059387207,2006-04-07
37.954063415527344,2006-04-10
37.69642639160156,2006-04-11
37.81766891479492,2006-04-12
37.6812858581543,2006-04-13
37.491851806640625,2006-04-17
38.22685623168945,2006-04-18
38.249568939208984,2006-04-19
41.81840896606445,2006-04-20
41.53047561645508,2006-04-21
41.57594680786133,2006-04-24
42.568565368652344,2006-04-25
42.33366012573242,2006-04-26
42.25789260864258,2006-04-27
42.22758865356445,2006-04-28
41.51533508300781,2006-05-01
41.62897872924805,2006-05-02
41.75779724121094,2006-05-03
42.121498107910156,2006-05-04
42.962581634521484,2006-05-05
42.78071594238281,2006-05-08
43.5535774230957,2006-05-09
44.227943420410156,2006-05-10
43.72028350830078,2006-05-11
43.871829986572266,2006-05-12
44.265804290771484,2006-05-15
44.440120697021484,2006-05-16
44.43254470825195,2006-05-17
43.9703254699707,2006-05-18
43.591468811035156,2006-05-19
43.24293518066406,2006-05-22
43.265655517578125,2006-05-23
42.803470611572266,2006-05-24
43.159576416015625,2006-05-25
42.6140251159668,2006-05-26
42.310943603515625,2006-05-30
42.23515701293945,2006-05-31
43.04591369628906,2006-06-01
43.3489990234375,2006-06-02
43.1292724609375,2006-06-05
43.41719436645508,2006-06-06
43.15199661254883,2006-06-07
43.326271057128906,2006-06-08
43.136844635009766,2006-06-09
42.97014236450195,2006-06-12
43.265655517578125,2006-06-13
43.65966796875,2006-06-14
43.75817108154297,2006-06-15
43.424774169921875,2006-06-16
43.37931442260742,2006-06-19
43.46265411376953,2006-06-20
44.29615020751953,2006-06-21
43.95517349243164,2006-06-22
43.909698486328125,2006-06-23
44.15219497680664,2006-06-26
45.106910705566406,2006-06-27
44.94778823852539,2006-06-28
45.099342346191406,2006-06-29
45.40241241455078,2006-06-30
45.50093078613281,2006-07-03
45.77416229248047,2006-07-05
46.252323150634766,2006-07-06
46.19918441772461,2006-07-07
46.02460861206055,2006-07-10
45.576812744140625,2006-07-11
45.62995910644531,2006-07-12
44.97722625732422,2006-07-13
44.020904541015625,2006-07-14
44.400390625,2006-07-17
44.650882720947266,2006-07-18
44.984806060791016,2006-07-19
44.87096405029297,2006-07-20
45.42503356933594,2006-07-21
46.49518585205078,2006-07-24
46.388938903808594,2006-07-25
45.76657485961914,2006-07-26
45.16694641113281,2006-07-27
45.09108352661133,2006-07-28
45.62995910644531,2006-07-31
45.69826889038086,2006-08-01
46.03219985961914,2006-08-02
46.176429748535156,2006-08-03
46.290252685546875,2006-08-04
46.593849182128906,2006-08-07
46.472415924072266,2006-08-08
46.4344596862793,2006-08-09
47.01889419555664,2006-08-10
46.745662689208984,2006-08-11
47.01889419555664,2006-08-14
47.48944854736328,2006-08-15
47.55776596069336,2006-08-16
47.595703125,2006-08-17
47.43631362915039,2006-08-18
47.3756103515625,2006-08-21
48.05109405517578,2006-08-22
47.85377883911133,2006-08-23
48.233253479003906,2006-08-24
48.19529342651367,2006-08-25
48.5899658203125,2006-08-28
48.74177551269531,2006-08-29
48.62034225463867,2006-08-30
48.78730392456055,2006-08-31
47.679195404052734,2006-09-01
47.46669006347656,2006-09-05
47.542579650878906,2006-09-06
47.519805908203125,2006-09-07
47.922061920166016,2006-09-08
47.603302001953125,2006-09-11
47.82340621948242,2006-09-12
47.610904693603516,2006-09-13
47.299713134765625,2006-09-14
47.542579650878906,2006-09-15
46.889862060546875,2006-09-18
46.82914352416992,2006-09-19
47.05683135986328,2006-09-20
47.011295318603516,2006-09-21
47.15549850463867,2006-09-22
47.05683135986328,2006-09-25
47.56534957885742,2006-09-26
47.254173278808594,2006-09-27
47.034061431884766,2006-09-28
46.41928482055664,2006-09-29
46.29765701293945,2006-10-02
38.01121139526367,2006-10-03
38.2012825012207,2006-10-04
38.695411682128906,2006-10-05
38.99949645996094,2006-10-06
38.110042572021484,2006-10-09
37.81355667114258,2006-10-10
37.91999053955078,2006-10-11
37.02291488647461,2006-10-12
37.524658203125,2006-10-13
37.86676788330078,2006-10-16
37.89717483520508,2006-10-17
38.01121139526367,2006-10-18
38.99190902709961,2006-10-19
39.105926513671875,2006-10-20
38.6422119140625,2006-10-23
38.36851501464844,2006-10-24
37.72993850708008,2006-10-25
37.441036224365234,2006-10-26
37.78315353393555,2006-10-27
37.64630126953125,2006-10-30
37.81355667114258,2006-10-31
37.66911315917969,2006-11-01
37.71472930908203,2006-11-02
37.67672348022461,2006-11-03
38.09482192993164,2006-11-06
38.832252502441406,2006-11-07
38.695411682128906,2006-11-08
38.231666564941406,2006-11-09
38.254486083984375,2006-11-10
38.938690185546875,2006-11-13
39.88896560668945,2006-11-14
40.43632888793945,2006-11-15
40.717613220214844,2006-11-16
40.565555572509766,2006-11-17
40.139827728271484,2006-11-20
39.53165054321289,2006-11-21
39.995399475097656,2006-11-22
39.714115142822266,2006-11-24
39.03751754760742,2006-11-27
38.59659194946289,2006-11-28
39.06792449951172,2006-11-29
40.42112731933594,2006-11-30
40.13225555419922,2006-12-01
40.337493896484375,2006-12-04
40.512359619140625,2006-12-05
40.770816802978516,2006-12-06
40.39071273803711,2006-12-07
40.512359619140625,2006-12-08
40.892459869384766,2006-12-11
40.595970153808594,2006-12-12
39.94217300415039,2006-12-13
39.88136291503906,2006-12-14
39.729305267333984,2006-12-15
39.4404296875,2006-12-18
39.364410400390625,2006-12-19
39.98777770996094,2006-12-20
40.3451042175293,2006-12-21
40.3451042175293,2006-12-22
40.45152282714844,2006-12-26
40.73281478881836,2006-12-27
40.542755126953125,2006-12-28
40.29187774658203,2006-12-29
39.14393997192383,2007-01-03
39.4100341796875,2007-01-04
39.029911041259766,2007-01-05
39.38029479980469,2007-01-08
39.30412292480469,2007-01-09
39.02991485595703,2007-01-10
38.67952346801758,2007-01-11
38.192039489746094,2007-01-12
37.917816162109375,2007-01-16
37.33891677856445,2007-01-17
38.169189453125,2007-01-18
38.58050537109375,2007-01-19
38.108245849609375,2007-01-22
38.26820373535156,2007-01-23
38.8928108215332,2007-01-24
39.075599670410156,2007-01-25
39.18223571777344,2007-01-26
39.81446838378906,2007-01-29
40.08868408203125,2007-01-30
39.97443389892578,2007-01-31
