UNP,Date
3.4283909797668457,1991-05-15
3.444387674331665,1991-05-16
3.487044334411621,1991-05-17
3.4710476398468018,1991-05-20
3.460383176803589,1991-05-21
3.492375612258911,1991-05-22
3.4817118644714355,1991-05-23
3.503037691116333,1991-05-24
3.5563571453094482,1991-05-28
3.6576626300811768,1991-05-29
3.6736581325531006,1991-05-30
3.742971420288086,1991-05-31
3.769631862640381,1991-06-03
3.833613395690918,1991-06-04
3.8229501247406006,1991-06-05
3.855165481567383,1991-06-06
3.8122119903564453,1991-06-07
3.817579984664917,1991-06-10
3.8122119903564453,1991-06-11
3.8122119903564453,1991-06-12
3.80684232711792,1991-06-13
3.871274709701538,1991-06-14
3.855165481567383,1991-06-17
3.8122119903564453,1991-06-18
3.7477805614471436,1991-06-19
3.6135480403900146,1991-06-20
3.667241096496582,1991-06-21
3.6403961181640625,1991-06-24
3.629652976989746,1991-06-25
3.575962781906128,1991-06-26
3.597439765930176,1991-06-27
3.586700201034546,1991-06-28
3.667241096496582,1991-07-01
3.688716411590576,1991-07-02
3.677978515625,1991-07-03
3.726304292678833,1991-07-05
3.763887882232666,1991-07-08
3.7477805614471436,1991-07-09
3.7316720485687256,1991-07-10
3.7370400428771973,1991-07-11
3.7370400428771973,1991-07-12
3.715564727783203,1991-07-15
3.7101945877075195,1991-07-16
3.753147840499878,1991-07-17
3.8122119903564453,1991-07-18
3.7907352447509766,1991-07-19
3.8122119903564453,1991-07-22
3.785365581512451,1991-07-23
3.7746264934539795,1991-07-24
3.8014729022979736,1991-07-25
3.833688497543335,1991-07-26
3.839057207107544,1991-07-29
3.8497962951660156,1991-07-30
3.8659024238586426,1991-07-31
3.8122119903564453,1991-08-01
3.7961039543151855,1991-08-02
3.785365581512451,1991-08-05
3.8497962951660156,1991-08-06
3.833688497543335,1991-08-07
3.7961039543151855,1991-08-08
3.7746264934539795,1991-08-09
3.74241042137146,1991-08-12
3.683347702026367,1991-08-13
3.694087266921997,1991-08-14
3.688716411590576,1991-08-15
3.6457624435424805,1991-08-16
3.549116611480713,1991-08-19
3.5544843673706055,1991-08-20
3.688716411590576,1991-08-21
3.7316720485687256,1991-08-22
3.7961039543151855,1991-08-23
3.8014729022979736,1991-08-26
3.7746264934539795,1991-08-27
3.8014729022979736,1991-08-28
3.8014729022979736,1991-08-29
3.80684232711792,1991-08-30
3.720932960510254,1991-09-03
3.8229501247406006,1991-09-04
3.8659024238586426,1991-09-05
3.9142255783081055,1991-09-06
3.8927512168884277,1991-09-09
3.7977540493011475,1991-09-10
3.781524419784546,1991-09-11
3.862673044204712,1991-09-12
3.900540351867676,1991-09-13
3.9492321014404297,1991-09-16
3.9546403884887695,1991-09-17
3.911360263824463,1991-09-18
3.9221808910369873,1991-09-19
4.008738994598389,1991-09-20
4.046607494354248,1991-09-23
4.122348785400391,1991-09-24
4.0736565589904785,1991-09-25
4.041198253631592,1991-09-26
3.997920274734497,1991-09-27
4.046607494354248,1991-09-30
4.111526012420654,1991-10-01
4.1764445304870605,1991-10-02
4.079067707061768,1991-10-03
4.014151573181152,1991-10-04
4.014151573181152,1991-10-07
4.014151573181152,1991-10-08
3.960049629211426,1991-10-09
4.089886665344238,1991-10-10
4.079067707061768,1991-10-11
4.154807090759277,1991-10-14
4.1764445304870605,1991-10-15
4.198086738586426,1991-10-16
4.263006687164307,1991-10-17
4.29546594619751,1991-10-18
4.306283473968506,1991-10-21
4.306283473968506,1991-10-22
4.360384941101074,1991-10-23
4.29546594619751,1991-10-24
4.1764445304870605,1991-10-25
4.219727993011475,1991-10-28
4.252185344696045,1991-10-29
4.208907604217529,1991-10-30
4.230545997619629,1991-10-31
4.263006687164307,1991-11-01
4.2738261222839355,1991-11-04
4.252185344696045,1991-11-05
4.241364479064941,1991-11-06
4.317103385925293,1991-11-07
4.317103385925293,1991-11-08
4.382023334503174,1991-11-11
4.414483547210693,1991-11-12
4.4036641120910645,1991-11-13
4.425302505493164,1991-11-14
4.219727993011475,1991-11-15
4.208907604217529,1991-11-18
4.068249702453613,1991-11-19
3.981689214706421,1991-11-20
3.992509603500366,1991-11-21
3.9167726039886475,1991-11-22
3.938410758972168,1991-11-25
3.938410758972168,1991-11-26
3.8807430267333984,1991-11-27
3.9024219512939453,1991-11-29
4.021664619445801,1991-12-02
4.1734232902526855,1991-12-03
4.260143756866455,1991-12-04
4.260143756866455,1991-12-05
4.227625370025635,1991-12-06
4.054181098937988,1991-12-09
3.95662260055542,1991-12-10
3.848222494125366,1991-12-11
3.9674618244171143,1991-12-12
4.043342113494873,1991-12-13
4.075863361358643,1991-12-16
4.021664619445801,1991-12-17
4.021664619445801,1991-12-18
4.021664619445801,1991-12-19
4.043342113494873,1991-12-20
4.30350399017334,1991-12-23
4.325183868408203,1991-12-24
4.325183868408203,1991-12-26
4.314342975616455,1991-12-27
4.3793840408325195,1991-12-30
4.48778772354126,1991-12-31
4.357705593109131,1992-01-02
4.325183868408203,1992-01-03
4.249303340911865,1992-01-06
4.216785430908203,1992-01-07
4.075863361358643,1992-01-08
4.075863361358643,1992-01-09
4.075863361358643,1992-01-10
4.130064487457275,1992-01-13
4.216785430908203,1992-01-14
4.249303340911865,1992-01-15
4.292662620544434,1992-01-16
4.270984649658203,1992-01-17
4.184263229370117,1992-01-20
4.140903949737549,1992-01-21
4.054181098937988,1992-01-22
4.032504558563232,1992-01-23
4.043342113494873,1992-01-24
3.94578218460083,1992-01-27
3.9132628440856934,1992-01-28
3.9024219512939453,1992-01-29
3.924103021621704,1992-01-30
3.94578218460083,1992-01-31
3.9891433715820312,1992-02-03
4.162583351135254,1992-02-04
4.119219779968262,1992-02-05
4.205945014953613,1992-02-06
4.227625370025635,1992-02-07
4.227625370025635,1992-02-10
4.227625370025635,1992-02-11
4.314342975616455,1992-02-12
4.249303340911865,1992-02-13
4.205945014953613,1992-02-14
4.227625370025635,1992-02-18
4.270984649658203,1992-02-19
4.346865653991699,1992-02-20
4.227625370025635,1992-02-21
4.260143756866455,1992-02-24
4.260143756866455,1992-02-25
4.227625370025635,1992-02-26
4.162583351135254,1992-02-27
4.119219779968262,1992-02-28
4.130064487457275,1992-03-02
4.195100784301758,1992-03-03
4.162583351135254,1992-03-04
4.126773357391357,1992-03-05
4.061270713806152,1992-03-06
4.148608684539795,1992-03-09
4.126773357391357,1992-03-10
4.126773357391357,1992-03-11
4.104938983917236,1992-03-12
4.148608684539795,1992-03-13
4.148608684539795,1992-03-16
4.20319938659668,1992-03-17
4.170444965362549,1992-03-18
4.23594856262207,1992-03-19
4.2686991691589355,1992-03-20
4.257782936096191,1992-03-23
4.170444965362549,1992-03-24
4.192280292510986,1992-03-25
4.09402322769165,1992-03-26
4.072187900543213,1992-03-27
4.072187900543213,1992-03-30
4.104938983917236,1992-03-31
4.13769006729126,1992-04-01
4.072187900543213,1992-04-02
4.148608684539795,1992-04-03
4.246866703033447,1992-04-06
4.170444965362549,1992-04-07
4.072187900543213,1992-04-08
4.148608684539795,1992-04-09
4.159528732299805,1992-04-10
4.181363105773926,1992-04-13
4.246866703033447,1992-04-14
4.366959095001221,1992-04-15
4.497966289520264,1992-04-16
4.366959095001221,1992-04-20
4.366959095001221,1992-04-21
4.290535926818848,1992-04-22
4.443377494812012,1992-04-23
4.443377494812012,1992-04-24
4.508882522583008,1992-04-27
4.541635513305664,1992-04-28
4.661726951599121,1992-04-29
4.650808334350586,1992-04-30
4.71631383895874,1992-05-01
4.672645568847656,1992-05-04
4.705395698547363,1992-05-05
4.770901203155518,1992-05-06
4.738147735595703,1992-05-07
4.770901203155518,1992-05-08
4.759982585906982,1992-05-11
4.803652286529541,1992-05-12
4.770901203155518,1992-05-13
4.650808334350586,1992-05-14
4.552554130554199,1992-05-15
4.694477558135986,1992-05-18
4.661726951599121,1992-05-19
4.596221446990967,1992-05-20
4.552554130554199,1992-05-21
4.596221446990967,1992-05-22
4.759982585906982,1992-05-26
4.683562278747559,1992-05-27
4.6289753913879395,1992-05-28
4.650808334350586,1992-05-29
4.618056774139404,1992-06-01
4.618056774139404,1992-06-02
4.705395698547363,1992-06-03
4.724292278289795,1992-06-04
4.7133073806762695,1992-06-05
4.702320575714111,1992-06-08
4.7133073806762695,1992-06-09
4.724292278289795,1992-06-10
4.691332817077637,1992-06-11
4.691332817077637,1992-06-12
4.64738655090332,1992-06-15
4.636398792266846,1992-06-16
4.4386372566223145,1992-06-17
4.350746154785156,1992-06-18
4.4386372566223145,1992-06-19
4.383706569671631,1992-06-22
4.427651882171631,1992-06-23
4.4386372566223145,1992-06-24
4.460613250732422,1992-06-25
4.471598148345947,1992-06-26
4.526532173156738,1992-06-29
4.4056782722473145,1992-06-30
4.482585906982422,1992-07-01
4.4056782722473145,1992-07-02
4.317785263061523,1992-07-06
4.306798934936523,1992-07-07
4.262851238250732,1992-07-08
4.4056782722473145,1992-07-09
4.4056782722473145,1992-07-10
4.372718811035156,1992-07-13
4.504559516906738,1992-07-14
4.526532173156738,1992-07-15
4.4056782722473145,1992-07-16
4.383706569671631,1992-07-17
4.36173152923584,1992-07-20
4.416665077209473,1992-07-21
4.372718811035156,1992-07-22
4.4056782722473145,1992-07-23
4.383706569671631,1992-07-24
4.372718811035156,1992-07-27
4.427651882171631,1992-07-28
4.537518501281738,1992-07-29
4.5704803466796875,1992-07-30
4.559491157531738,1992-07-31
4.537518501281738,1992-08-03
4.504559516906738,1992-08-04
4.526532173156738,1992-08-05
4.614423751831055,1992-08-06
4.614423751831055,1992-08-07
4.6034417152404785,1992-08-10
4.592451572418213,1992-08-11
4.559491157531738,1992-08-12
4.537518501281738,1992-08-13
4.614423751831055,1992-08-14
4.559491157531738,1992-08-17
4.6034417152404785,1992-08-18
4.5704803466796875,1992-08-19
4.58146858215332,1992-08-20
4.537518501281738,1992-08-21
4.449626445770264,1992-08-24
4.394693374633789,1992-08-25
4.394693374633789,1992-08-26
4.4386372566223145,1992-08-27
4.58146858215332,1992-08-28
4.548506736755371,1992-08-31
4.460613250732422,1992-09-01
4.5929765701293945,1992-09-02
4.604045867919922,1992-09-03
4.637248992919922,1992-09-04
4.637248992919922,1992-09-08
4.615114688873291,1992-09-09
4.714717388153076,1992-09-10
4.648313045501709,1992-09-11
4.847528457641602,1992-09-14
4.814328193664551,1992-09-15
4.792191982269287,1992-09-16
4.814328193664551,1992-09-17
4.847528457641602,1992-09-18
4.825392723083496,1992-09-21
4.77005672454834,1992-09-22
4.792191982269287,1992-09-23
4.758988857269287,1992-09-24
4.670449256896973,1992-09-25
4.781124591827393,1992-09-28
4.836461544036865,1992-09-29
4.814328193664551,1992-09-30
4.792191982269287,1992-10-01
4.792191982269287,1992-10-02
4.6261796951293945,1992-10-05
4.681519031524658,1992-10-06
4.615114688873291,1992-10-07
4.5044379234313965,1992-10-08
4.482306003570557,1992-10-09
4.581912517547607,1992-10-12
4.5929765701293945,1992-10-13
4.6593828201293945,1992-10-14
4.681519031524658,1992-10-15
4.6925859451293945,1992-10-16
4.6925859451293945,1992-10-19
4.7368550300598145,1992-10-20
4.891798496246338,1992-10-21
4.869662284851074,1992-10-22
4.902866363525391,1992-10-23
4.95820426940918,1992-10-26
4.991405010223389,1992-10-27
4.936066627502441,1992-10-28
4.9250030517578125,1992-10-29
4.9139323234558105,1992-10-30
5.035674095153809,1992-11-02
4.9250030517578125,1992-11-03
4.9139323234558105,1992-11-04
4.936066627502441,1992-11-05
4.95820426940918,1992-11-06
5.013537883758545,1992-11-09
5.035674095153809,1992-11-10
4.980338096618652,1992-11-11
5.057807922363281,1992-11-12
5.057807922363281,1992-11-13
5.046741008758545,1992-11-16
5.013537883758545,1992-11-17
5.068875789642334,1992-11-18
5.113149166107178,1992-11-19
5.135279655456543,1992-11-20
5.068875789642334,1992-11-23
5.157417297363281,1992-11-24
5.257019996643066,1992-11-25
5.301292896270752,1992-11-27
5.334494590759277,1992-11-30
5.234886646270752,1992-12-01
5.168484687805176,1992-12-02
5.257144451141357,1992-12-03
5.279418468475342,1992-12-04
5.30169677734375,1992-12-07
5.234866142272949,1992-12-08
5.30169677734375,1992-12-09
5.323971748352051,1992-12-10
5.30169677734375,1992-12-11
5.234866142272949,1992-12-14
5.223728656768799,1992-12-15
5.134627342224121,1992-12-16
5.312834739685059,1992-12-17
5.335108757019043,1992-12-18
5.279418468475342,1992-12-21
5.268279552459717,1992-12-22
5.268279552459717,1992-12-23
5.312834739685059,1992-12-24
5.268279552459717,1992-12-28
5.323971748352051,1992-12-29
5.323971748352051,1992-12-30
5.212592124938965,1992-12-31
5.290555000305176,1993-01-04
5.257144451141357,1993-01-05
5.268279552459717,1993-01-06
5.257144451141357,1993-01-07
5.34624719619751,1993-01-08
5.390802383422852,1993-01-11
5.446488380432129,1993-01-12
5.413074493408203,1993-01-13
5.468764781951904,1993-01-14
5.513315677642822,1993-01-15
5.502178192138672,1993-01-18
5.368522644042969,1993-01-19
5.312834739685059,1993-01-20
5.30169677734375,1993-01-21
5.223728656768799,1993-01-22
5.30169677734375,1993-01-25
5.368522644042969,1993-01-26
5.257144451141357,1993-01-27
5.168038845062256,1993-01-28
5.20145320892334,1993-01-29
5.3796610832214355,1993-02-01
5.34624719619751,1993-02-02
5.368522644042969,1993-02-03
5.491040229797363,1993-02-04
5.513315677642822,1993-02-05
5.468764781951904,1993-02-08
5.390802383422852,1993-02-09
5.401937007904053,1993-02-10
5.446488380432129,1993-02-11
5.390802383422852,1993-02-12
5.257144451141357,1993-02-16
5.134627342224121,1993-02-17
5.10120964050293,1993-02-18
5.20145320892334,1993-02-19
5.257144451141357,1993-02-22
5.246005535125732,1993-02-23
5.335108757019043,1993-02-24
5.3796610832214355,1993-02-25
5.257144451141357,1993-02-26
5.190315246582031,1993-03-01
5.335108757019043,1993-03-02
5.4242143630981445,1993-03-03
5.367735862731934,1993-03-04
5.334116458892822,1993-03-05
5.446176528930664,1993-03-08
5.423766136169434,1993-03-09
5.334116458892822,1993-03-10
5.334116458892822,1993-03-11
5.3453240394592285,1993-03-12
5.244466304779053,1993-03-15
5.278085708618164,1993-03-16
5.244466304779053,1993-03-17
5.300497531890869,1993-03-18
5.3453240394592285,1993-03-19
5.322909355163574,1993-03-22
5.378938674926758,1993-03-23
5.457382678985596,1993-03-24
5.468588829040527,1993-03-25
5.446176528930664,1993-03-26
5.513412952423096,1993-03-29
5.491001129150391,1993-03-30
5.434970378875732,1993-03-31
5.513412952423096,1993-04-01
5.457382678985596,1993-04-02
5.603063583374023,1993-04-05
5.6815080642700195,1993-04-06
5.715123176574707,1993-04-07
5.7263312339782715,1993-04-08
5.838391304016113,1993-04-12
5.883218288421631,1993-04-13
5.838391304016113,1993-04-14
5.759947299957275,1993-04-15
5.849598407745361,1993-04-16
5.759947299957275,1993-04-19
5.659093379974365,1993-04-20
5.636682033538818,1993-04-21
5.446176528930664,1993-04-22
5.367735862731934,1993-04-23
5.412558078765869,1993-04-26
5.457382678985596,1993-04-27
5.434970378875732,1993-04-28
5.468588829040527,1993-04-29
5.513412952423096,1993-04-30
5.580648899078369,1993-05-03
5.614270210266113,1993-05-04
5.670300006866455,1993-05-05
5.647888660430908,1993-05-06
5.591858386993408,1993-05-07
5.569445610046387,1993-05-10
5.558238983154297,1993-05-11
5.547031402587891,1993-05-12
5.491001129150391,1993-05-13
5.513412952423096,1993-05-14
5.479793548583984,1993-05-17
5.502208709716797,1993-05-18
5.558238983154297,1993-05-19
5.6815080642700195,1993-05-20
5.670300006866455,1993-05-21
5.647888660430908,1993-05-24
5.670300006866455,1993-05-25
5.703917980194092,1993-05-26
5.636682033538818,1993-05-27
5.535825252532959,1993-05-28
5.636682033538818,1993-06-01
5.6815080642700195,1993-06-02
5.489432334899902,1993-06-03
5.5232462882995605,1993-06-04
5.557063579559326,1993-06-07
5.444343566894531,1993-06-08
5.5232462882995605,1993-06-09
5.478160381317139,1993-06-10
5.410528659820557,1993-06-11
5.3316240310668945,1993-06-14
5.410528659820557,1993-06-15
5.421799659729004,1993-06-16
5.433071136474609,1993-06-17
5.410528659820557,1993-06-18
5.433071136474609,1993-06-21
5.534517765045166,1993-06-22
5.489432334899902,1993-06-23
5.489432334899902,1993-06-24
5.50070333480835,1993-06-25
5.545791149139404,1993-06-28
5.534517765045166,1993-06-29
5.50070333480835,1993-06-30
5.466888427734375,1993-07-01
5.455617427825928,1993-07-02
5.3316240310668945,1993-07-06
5.275264263153076,1993-07-07
5.444343566894531,1993-07-08
5.354167461395264,1993-07-09
5.3879852294921875,1993-07-12
5.365442276000977,1993-07-13
5.421799659729004,1993-07-14
5.410528659820557,1993-07-15
5.433071136474609,1993-07-16
5.421799659729004,1993-07-19
5.466888427734375,1993-07-20
5.5232462882995605,1993-07-21
5.534517765045166,1993-07-22
5.624695777893066,1993-07-23
5.669784069061279,1993-07-26
5.669784069061279,1993-07-27
5.669784069061279,1993-07-28
5.714872360229492,1993-07-29
5.737415313720703,1993-07-30
5.816319465637207,1993-08-02
5.737415313720703,1993-08-03
5.692326068878174,1993-08-04
5.647241115570068,1993-08-05
5.624695777893066,1993-08-06
5.737415313720703,1993-08-09
5.7712273597717285,1993-08-10
5.793771743774414,1993-08-11
5.759960651397705,1993-08-12
5.759960651397705,1993-08-13
5.748684883117676,1993-08-16
5.805044651031494,1993-08-17
5.850135803222656,1993-08-18
5.951584339141846,1993-08-19
5.917769432067871,1993-08-20
5.917769432067871,1993-08-23
5.974125862121582,1993-08-24
5.996670722961426,1993-08-25
5.951584339141846,1993-08-26
5.929037094116211,1993-08-27
5.940309524536133,1993-08-30
5.974125862121582,1993-08-31
5.897009372711182,1993-09-01
5.806282997131348,1993-09-02
5.817623138427734,1993-09-03
5.783605098724365,1993-09-07
5.681543350219727,1993-09-08
5.624841690063477,1993-09-09
5.590818881988525,1993-09-10
5.738243579864502,1993-09-13
5.692885398864746,1993-09-14
5.647520542144775,1993-09-15
5.658860683441162,1993-09-16
5.568137168884277,1993-09-17
5.556798934936523,1993-09-20
5.534116744995117,1993-09-21
5.63618278503418,1993-09-22
5.522777557373047,1993-09-23
5.624841690063477,1993-09-24
5.704225063323975,1993-09-27
5.704225063323975,1993-09-28
5.760923385620117,1993-09-29
5.670202255249023,1993-09-30
5.738243579864502,1993-10-01
5.749588489532471,1993-10-04
5.681543350219727,1993-10-05
5.545456409454346,1993-10-06
5.602159023284912,1993-10-07
5.500096321105957,1993-10-08
5.568137168884277,1993-10-11
5.443394184112549,1993-10-12
5.398035049438477,1993-10-13
5.261947154998779,1993-10-14
5.386691093444824,1993-10-15
5.307308197021484,1993-10-18
5.329990863800049,1993-10-19
5.3753509521484375,1993-10-20
5.4887566566467285,1993-10-21
5.556798934936523,1993-10-22
5.534116744995117,1993-10-25
5.51143741607666,1993-10-26
5.568137168884277,1993-10-27
5.647520542144775,1993-10-28
5.738243579864502,1993-10-29
5.670202255249023,1993-11-01
5.681543350219727,1993-11-02
5.658860683441162,1993-11-03
5.613499641418457,1993-11-04
5.624841690063477,1993-11-05
5.624841690063477,1993-11-08
5.602159023284912,1993-11-09
5.704225063323975,1993-11-10
5.647520542144775,1993-11-11
5.726902008056641,1993-11-12
5.760923385620117,1993-11-15
5.817623138427734,1993-11-16
5.726902008056641,1993-11-17
5.749588489532471,1993-11-18
5.840308666229248,1993-11-19
5.851650238037109,1993-11-22
5.794947147369385,1993-11-23
5.772266387939453,1993-11-24
5.806282997131348,1993-11-26
5.840308666229248,1993-11-29
5.760923385620117,1993-11-30
5.670202255249023,1993-12-01
5.63824462890625,1993-12-02
5.683898448944092,1993-12-03
5.63824462890625,1993-12-06
5.661072731018066,1993-12-07
5.626833438873291,1993-12-08
5.59259033203125,1993-12-09
5.604000568389893,1993-12-10
5.615415573120117,1993-12-13
5.63824462890625,1993-12-14
5.512697219848633,1993-12-15
5.524111270904541,1993-12-16
5.524111270904541,1993-12-17
5.478455066680908,1993-12-20
5.569764137268066,1993-12-21
5.604000568389893,1993-12-22
5.63824462890625,1993-12-23
5.661072731018066,1993-12-27
5.740967273712158,1993-12-28
5.809448719024658,1993-12-29
5.740967273712158,1993-12-30
5.718136787414551,1993-12-31
5.706725597381592,1994-01-03
5.763788223266602,1994-01-04
5.900753021240234,1994-01-05
6.060539722442627,1994-01-06
5.992062091827393,1994-01-07
6.014888286590576,1994-01-10
6.014888286590576,1994-01-11
5.93499231338501,1994-01-12
5.969235897064209,1994-01-13
6.117609977722168,1994-01-14
6.094780921936035,1994-01-17
6.106193542480469,1994-01-18
6.060539722442627,1994-01-19
5.832273960113525,1994-01-20
5.661072731018066,1994-01-21
5.6724853515625,1994-01-24
5.649658203125,1994-01-25
5.615415573120117,1994-01-26
5.763788223266602,1994-01-27
5.866511821746826,1994-01-28
5.969235897064209,1994-01-31
5.946409225463867,1994-02-01
5.912164211273193,1994-02-02
5.877926826477051,1994-02-03
5.752379894256592,1994-02-04
5.900753021240234,1994-02-07
5.775204181671143,1994-02-08
5.6724853515625,1994-02-09
5.59259033203125,1994-02-10
5.6724853515625,1994-02-11
5.6953125,1994-02-14
5.683898448944092,1994-02-15
5.649658203125,1994-02-16
5.615415573120117,1994-02-17
5.524111270904541,1994-02-18
5.535522937774658,1994-02-22
5.512697219848633,1994-02-23
5.387146472930908,1994-02-24
5.524111270904541,1994-02-25
5.45562744140625,1994-02-28
5.352910041809082,1994-03-01
5.467044353485107,1994-03-02
5.45562744140625,1994-03-03
5.444215297698975,1994-03-04
5.45562744140625,1994-03-07
5.512697219848633,1994-03-08
5.387146472930908,1994-03-09
5.343479633331299,1994-03-10
5.3664631843566895,1994-03-11
5.320496559143066,1994-03-14
5.389448165893555,1994-03-15
5.446905136108398,1994-03-16
5.446905136108398,1994-03-17
5.515851020812988,1994-03-18
5.48137903213501,1994-03-21
5.4239182472229,1994-03-22
5.469888687133789,1994-03-23
5.3664631843566895,1994-03-24
5.3664631843566895,1994-03-25
5.343479633331299,1994-03-28
5.240060806274414,1994-03-29
5.171112060546875,1994-03-30
5.217075824737549,1994-03-31
5.194096088409424,1994-04-04
5.251550197601318,1994-04-05
5.274532794952393,1994-04-06
5.251550197601318,1994-04-07
5.263041019439697,1994-04-08
5.3664631843566895,1994-04-11
5.343479633331299,1994-04-12
5.320496559143066,1994-04-13
5.354972839355469,1994-04-14
5.320496559143066,1994-04-15
5.320496559143066,1994-04-18
5.217075824737549,1994-04-19
5.171112060546875,1994-04-20
5.343479633331299,1994-04-21
5.331989288330078,1994-04-22
5.4354095458984375,1994-04-25
5.412430763244629,1994-04-26
5.320496559143066,1994-04-28
5.4239182472229,1994-04-29
5.389448165893555,1994-05-02
5.377952575683594,1994-05-03
5.309006214141846,1994-05-04
5.320496559143066,1994-05-05
5.274532794952393,1994-05-06
5.182600975036621,1994-05-09
5.263041019439697,1994-05-10
5.286025047302246,1994-05-11
5.320496559143066,1994-05-12
5.251550197601318,1994-05-13
5.182600975036621,1994-05-16
5.20558500289917,1994-05-17
5.354972839355469,1994-05-18
5.412430763244629,1994-05-19
5.389448165893555,1994-05-20
5.389448165893555,1994-05-23
5.469888687133789,1994-05-24
5.4239182472229,1994-05-25
5.377952575683594,1994-05-26
5.389448165893555,1994-05-27
5.4239182472229,1994-05-31
5.458393096923828,1994-06-01
5.389448165893555,1994-06-02
5.400938034057617,1994-06-03
5.377952575683594,1994-06-06
5.309006214141846,1994-06-07
5.343479633331299,1994-06-08
5.345794677734375,1994-06-09
5.311081886291504,1994-06-10
5.3226542472839355,1994-06-13
5.415218353271484,1994-06-14
5.357364177703857,1994-06-15
5.403649806976318,1994-06-16
5.368936538696289,1994-06-17
5.276371479034424,1994-06-20
5.241656303405762,1994-06-21
5.230088233947754,1994-06-22
5.19537353515625,1994-06-23
5.137516498565674,1994-06-24
5.230088233947754,1994-06-27
5.253227233886719,1994-06-28
5.3226542472839355,1994-06-29
5.241656303405762,1994-06-30
5.18380069732666,1994-07-01
5.218513488769531,1994-07-05
5.230088233947754,1994-07-06
5.264800071716309,1994-07-07
5.287940502166748,1994-07-08
5.253227233886719,1994-07-11
5.19537353515625,1994-07-12
5.160659313201904,1994-07-13
5.206944942474365,1994-07-14
5.206944942474365,1994-07-15
5.264800071716309,1994-07-18
5.253227233886719,1994-07-19
5.264800071716309,1994-07-20
5.334224700927734,1994-07-21
5.334224700927734,1994-07-22
5.3920793533325195,1994-07-25
5.473073482513428,1994-07-26
5.415218353271484,1994-07-27
5.3226542472839355,1994-07-28
5.461503028869629,1994-07-29
5.507791519165039,1994-08-01
5.507791519165039,1994-08-02
5.496216773986816,1994-08-03
5.438363075256348,1994-08-04
5.368936538696289,1994-08-05
5.357364177703857,1994-08-08
5.3920793533325195,1994-08-09
5.4499359130859375,1994-08-10
5.380506992340088,1994-08-11
5.3920793533325195,1994-08-12
5.345794677734375,1994-08-15
5.368936538696289,1994-08-16
5.345794677734375,1994-08-17
5.206944942474365,1994-08-18
5.172232627868652,1994-08-19
5.241656303405762,1994-08-22
5.241656303405762,1994-08-23
5.287940502166748,1994-08-24
5.264800071716309,1994-08-25
5.3226542472839355,1994-08-26
5.357364177703857,1994-08-29
5.287940502166748,1994-08-30
5.334224700927734,1994-08-31
5.3226542472839355,1994-09-01
5.368936538696289,1994-09-02
5.3226542472839355,1994-09-06
5.3226542472839355,1994-09-07
5.339439392089844,1994-09-08
5.26949405670166,1994-09-09
5.246175765991211,1994-09-12
5.26949405670166,1994-09-13
5.234519004821777,1994-09-14
5.281148433685303,1994-09-15
5.2578349113464355,1994-09-16
5.176223278045654,1994-09-19
5.141252040863037,1994-09-20
5.082962989807129,1994-09-21
5.036327838897705,1994-09-22
4.943062782287598,1994-09-23
4.931406021118164,1994-09-26
5.02467155456543,1994-09-27
5.071306228637695,1994-09-28
5.013009071350098,1994-09-29
5.001355171203613,1994-09-30
4.978038787841797,1994-10-03
4.873113632202148,1994-10-04
4.838136672973633,1994-10-05
4.663267612457275,1994-10-06
4.628293514251709,1994-10-07
4.674927234649658,1994-10-10
4.698241710662842,1994-10-11
4.70989990234375,1994-10-12
4.768194198608398,1994-10-13
4.814823627471924,1994-10-14
4.826484203338623,1994-10-17
4.803164958953857,1994-10-18
4.721559524536133,1994-10-19
4.616634368896484,1994-10-20
4.570002555847168,1994-10-21
4.546684741973877,1994-10-24
4.604976177215576,1994-10-25
4.616634368896484,1994-10-26
4.535029888153076,1994-10-27
4.581660747528076,1994-10-28
4.558343887329102,1994-10-31
4.68658447265625,1994-11-01
4.674927234649658,1994-11-02
4.663267612457275,1994-11-03
4.651609897613525,1994-11-04
4.593318939208984,1994-11-07
4.616634368896484,1994-11-08
4.430104732513428,1994-11-09
4.336837291717529,1994-11-10
4.371815204620361,1994-11-11
4.220256805419922,1994-11-14
4.371815204620361,1994-11-15
4.441763401031494,1994-11-16
4.418445110321045,1994-11-17
4.430104732513428,1994-11-18
4.395132064819336,1994-11-21
4.29020357131958,1994-11-22
4.348496913909912,1994-11-23
4.301863670349121,1994-11-25
4.266887664794922,1994-11-28
4.336837291717529,1994-11-29
4.336837291717529,1994-11-30
4.2785468101501465,1994-12-01
4.231916904449463,1994-12-02
4.266887664794922,1994-12-05
4.220256805419922,1994-12-06
4.196941375732422,1994-12-07
4.237431049346924,1994-12-08
4.202120780944824,1994-12-09
4.284515857696533,1994-12-12
4.237431049346924,1994-12-13
4.413992881774902,1994-12-14
4.461073398590088,1994-12-15
4.472842693328857,1994-12-16
4.449303150177002,1994-12-19
4.284515857696533,1994-12-20
4.3786797523498535,1994-12-21
4.425760746002197,1994-12-22
4.413992881774902,1994-12-23
4.413992881774902,1994-12-27
4.413992881774902,1994-12-28
4.355138778686523,1994-12-29
4.272744655609131,1994-12-30
4.413992881774902,1995-01-03
4.413992881774902,1995-01-04
4.508155345916748,1995-01-05
4.555238246917725,1995-01-06
4.472842693328857,1995-01-09
