EOG,Date
3.7420501708984375,1997-03-17
3.7644565105438232,1997-03-18
3.786865711212158,1997-03-19
3.809272050857544,1997-03-20
3.786865711212158,1997-03-21
3.7644565105438232,1997-03-24
3.719641923904419,1997-03-25
3.786865711212158,1997-03-26
3.7420501708984375,1997-03-27
3.719641923904419,1997-03-31
3.7644565105438232,1997-04-01
3.5179738998413086,1997-04-02
3.5179738998413086,1997-04-03
3.450751543045044,1997-04-04
3.338714361190796,1997-04-07
3.293898820877075,1997-04-08
3.383528232574463,1997-04-09
3.2490856647491455,1997-04-10
3.1422476768493652,1997-04-11
3.2544703483581543,1997-04-14
3.27691650390625,1997-04-15
3.344249963760376,1997-04-16
3.3218042850494385,1997-04-17
3.2993602752685547,1997-04-18
3.344249963760376,1997-04-21
3.434028387069702,1997-04-22
3.38913893699646,1997-04-23
3.3666937351226807,1997-04-24
3.3218042850494385,1997-04-25
3.232025623321533,1997-04-28
3.411583185195923,1997-04-29
3.344249963760376,1997-04-30
3.3666937351226807,1997-05-01
3.4564743041992188,1997-05-02
3.52380633354187,1997-05-05
3.4789164066314697,1997-05-06
3.6135857105255127,1997-05-07
3.7258081436157227,1997-05-08
3.703364133834839,1997-05-09
3.8829190731048584,1997-05-12
3.74825382232666,1997-05-13
3.7706973552703857,1997-05-14
3.7258081436157227,1997-05-15
3.703364133834839,1997-05-16
3.7258081436157227,1997-05-19
3.7258081436157227,1997-05-20
3.7258081436157227,1997-05-21
3.8155860900878906,1997-05-22
3.7931437492370605,1997-05-23
3.703364133834839,1997-05-27
3.83803129196167,1997-05-28
3.8155860900878906,1997-05-29
3.83803129196167,1997-05-30
3.7706973552703857,1997-06-02
3.74825382232666,1997-06-03
3.703364133834839,1997-06-04
3.7258081436157227,1997-06-05
3.6584744453430176,1997-06-06
3.5013599395751953,1997-06-09
3.411583185195923,1997-06-10
3.3666937351226807,1997-06-11
3.38913893699646,1997-06-12
3.411583185195923,1997-06-13
3.411583185195923,1997-06-16
3.5013599395751953,1997-06-17
3.38913893699646,1997-06-18
3.38913893699646,1997-06-19
3.38913893699646,1997-06-20
3.2993602752685547,1997-06-23
3.232025623321533,1997-06-24
3.232025623321533,1997-06-25
3.2544703483581543,1997-06-26
3.2993602752685547,1997-06-27
3.2544703483581543,1997-06-30
3.355470895767212,1997-07-01
3.3330259323120117,1997-07-02
3.265692949295044,1997-07-03
3.265692949295044,1997-07-07
3.2544703483581543,1997-07-08
3.232025623321533,1997-07-09
3.2544703483581543,1997-07-10
3.293588399887085,1997-07-11
3.349794626235962,1997-07-14
3.4622037410736084,1997-07-15
3.4172399044036865,1997-07-16
3.5746119022369385,1997-07-17
3.540888786315918,1997-07-18
3.507166862487793,1997-07-21
3.484684944152832,1997-07-22
3.405998706817627,1997-07-23
3.4959278106689453,1997-07-24
3.5746119022369385,1997-07-25
3.5633726119995117,1997-07-28
3.540888786315918,1997-07-29
3.6420576572418213,1997-07-30
3.664541482925415,1997-07-31
3.664541482925415,1997-08-01
3.7432260513305664,1997-08-04
4.091695308685303,1997-08-05
4.159139156341553,1997-08-06
4.316514015197754,1997-08-07
4.13665771484375,1997-08-08
4.114177227020264,1997-08-11
3.979285717010498,1997-08-12
3.9680445194244385,1997-08-13
4.091695308685303,1997-08-14
4.013007640838623,1997-08-15
4.001766681671143,1997-08-18
4.0692138671875,1997-08-19
4.13665771484375,1997-08-20
4.046730041503906,1997-08-21
4.0692138671875,1997-08-22
4.091695308685303,1997-08-25
4.125418186187744,1997-08-26
4.13665771484375,1997-08-27
4.181621074676514,1997-08-28
4.338996887207031,1997-08-29
4.361478805541992,1997-09-02
4.462644577026367,1997-09-03
4.406440258026123,1997-09-04
4.327754974365234,1997-09-05
4.2490668296813965,1997-09-08
4.2827911376953125,1997-09-09
4.305273532867432,1997-09-10
4.13665771484375,1997-09-11
4.181621074676514,1997-09-12
4.159139156341553,1997-09-15
4.192861080169678,1997-09-16
4.114177227020264,1997-09-17
4.13665771484375,1997-09-18
4.0579705238342285,1997-09-19
4.102936744689941,1997-09-22
4.091695308685303,1997-09-23
4.181621074676514,1997-09-24
4.13665771484375,1997-09-25
4.147899627685547,1997-09-26
4.091695308685303,1997-09-29
4.001766681671143,1997-09-30
4.001766681671143,1997-10-01
4.013007640838623,1997-10-02
4.0692138671875,1997-10-03
4.159139156341553,1997-10-06
4.147899627685547,1997-10-07
4.114177227020264,1997-10-08
4.0692138671875,1997-10-09
4.0521016120910645,1997-10-10
4.0295915603637695,1997-10-13
3.9845690727233887,1997-10-14
3.96205997467041,1997-10-15
3.9508004188537598,1997-10-16
3.8945200443267822,1997-10-17
4.0408477783203125,1997-10-20
4.0746169090271,1997-10-21
4.119638442993164,1997-10-22
4.007080554962158,1997-10-23
4.119638442993164,1997-10-24
3.8157336711883545,1997-10-27
3.7256832122802734,1997-10-28
3.804476499557495,1997-10-29
3.6806602478027344,1997-10-30
3.793220281600952,1997-10-31
3.838243007659912,1997-11-03
3.804476499557495,1997-11-04
3.804476499557495,1997-11-05
3.7369418144226074,1997-11-06
3.6581499576568604,1997-11-07
3.7481977939605713,1997-11-10
3.6356377601623535,1997-11-11
3.568103313446045,1997-11-12
3.500568389892578,1997-11-13
3.534334182739258,1997-11-14
3.6243810653686523,1997-11-17
3.5230820178985596,1997-11-18
3.511823892593384,1997-11-19
3.613126039505005,1997-11-20
3.601870536804199,1997-11-21
3.568103313446045,1997-11-24
3.444286823272705,1997-11-25
3.399265766143799,1997-11-26
3.4330317974090576,1997-11-28
3.3542423248291016,1997-12-01
3.4105210304260254,1997-12-02
3.342987060546875,1997-12-03
3.4217770099639893,1997-12-04
3.4555442333221436,1997-12-05
3.4780564308166504,1997-12-08
3.4330317974090576,1997-12-09
3.444286823272705,1997-12-10
3.399265766143799,1997-12-11
3.4217770099639893,1997-12-12
3.4330317974090576,1997-12-15
3.4780564308166504,1997-12-16
3.545591354370117,1997-12-17
3.4780564308166504,1997-12-18
3.500568389892578,1997-12-19
3.6243810653686523,1997-12-22
3.613126039505005,1997-12-23
3.669407606124878,1997-12-24
3.6468935012817383,1997-12-26
3.6806602478027344,1997-12-29
3.669407606124878,1997-12-30
3.8157336711883545,1997-12-31
3.7144272327423096,1998-01-02
3.601870536804199,1998-01-05
3.534334182739258,1998-01-06
3.568103313446045,1998-01-07
3.601870536804199,1998-01-08
3.4330317974090576,1998-01-09
3.4780564308166504,1998-01-12
3.562380075454712,1998-01-13
3.573654890060425,1998-01-14
3.6074745655059814,1998-01-15
3.6525683403015137,1998-01-16
3.754026412963867,1998-01-20
3.8329412937164307,1998-01-21
3.6638407707214355,1998-01-22
3.596201181411743,1998-01-23
3.584926128387451,1998-01-26
3.6300196647644043,1998-01-27
3.618746757507324,1998-01-28
3.6525683403015137,1998-01-29
3.6074745655059814,1998-01-30
3.4947407245635986,1998-02-02
3.539832353591919,1998-02-03
3.6525683403015137,1998-02-04
3.6976609230041504,1998-02-05
3.7878475189208984,1998-02-06
3.754026412963867,1998-02-09
3.754026412963867,1998-02-10
3.7089345455169678,1998-02-11
3.7089345455169678,1998-02-12
3.7089345455169678,1998-02-13
3.596201181411743,1998-02-17
3.6751160621643066,1998-02-18
3.6300196647644043,1998-02-19
3.6525683403015137,1998-02-20
3.596201181411743,1998-02-23
3.6525683403015137,1998-02-24
3.6525683403015137,1998-02-25
3.8216676712036133,1998-02-26
3.855487585067749,1998-02-27
3.94567608833313,1998-03-02
3.990769147872925,1998-03-03
3.9682230949401855,1998-03-04
3.934401035308838,1998-03-05
3.8329412937164307,1998-03-06
3.742753505706787,1998-03-09
3.844215154647827,1998-03-10
3.9118542671203613,1998-03-11
3.979497194290161,1998-03-12
4.035860538482666,1998-03-13
3.8329412937164307,1998-03-16
3.7991230487823486,1998-03-17
3.9231293201446533,1998-03-18
3.979497194290161,1998-03-19
4.024586200714111,1998-03-20
4.283876895904541,1998-03-23
4.126046657562256,1998-03-24
4.148595809936523,1998-03-25
4.148595809936523,1998-03-26
4.1035027503967285,1998-03-27
4.126046657562256,1998-03-30
4.137321472167969,1998-03-31
4.250054836273193,1998-04-01
4.216236114501953,1998-04-02
4.216236114501953,1998-04-03
4.159869194030762,1998-04-06
4.238781929016113,1998-04-07
4.159869194030762,1998-04-08
4.295149326324463,1998-04-09
4.187691688537598,1998-04-13
4.221554279327393,1998-04-14
4.311855316162109,1998-04-15
4.1651153564453125,1998-04-16
4.244126319885254,1998-04-17
4.244126319885254,1998-04-20
4.244126319885254,1998-04-21
4.1764020919799805,1998-04-22
4.063527584075928,1998-04-23
4.063527584075928,1998-04-24
4.052242279052734,1998-04-27
4.119963645935059,1998-04-28
4.1538310050964355,1998-04-29
4.221554279327393,1998-04-30
4.198977947235107,1998-05-01
4.1764020919799805,1998-05-04
4.1538310050964355,1998-05-05
4.029663562774658,1998-05-06
4.018376350402832,1998-05-07
4.063527584075928,1998-05-08
4.029663562774658,1998-05-11
3.9732272624969482,1998-05-12
3.9167888164520264,1998-05-13
3.770052194595337,1998-05-14
3.792628288269043,1998-05-15
3.815201759338379,1998-05-18
3.758761405944824,1998-05-19
3.792628288269043,1998-05-20
3.736187696456909,1998-05-21
3.736187696456909,1998-05-22
3.6120264530181885,1998-05-26
3.555586576461792,1998-05-27
3.6120264530181885,1998-05-28
3.668461561203003,1998-05-29
3.5781641006469727,1998-06-01
3.600736379623413,1998-06-02
3.589449882507324,1998-06-03
3.589449882507324,1998-06-04
3.589449882507324,1998-06-05
3.5104353427886963,1998-06-08
3.4539971351623535,1998-06-09
3.3636977672576904,1998-06-10
3.3298356533050537,1998-06-11
3.4314234256744385,1998-06-12
3.295973062515259,1998-06-15
3.295973062515259,1998-06-16
3.374985694885254,1998-06-17
3.3298356533050537,1998-06-18
3.318547248840332,1998-06-19
3.4765732288360596,1998-06-22
3.600736379623413,1998-06-23
3.6458873748779297,1998-06-24
3.668461561203003,1998-06-25
3.6571760177612305,1998-06-26
3.6120264530181885,1998-06-29
3.6571760177612305,1998-06-30
3.634598731994629,1998-07-01
3.6458873748779297,1998-07-02
3.600736379623413,1998-07-06
3.521723747253418,1998-07-07
3.566873073577881,1998-07-08
3.521723747253418,1998-07-09
3.408848285675049,1998-07-10
3.244692802429199,1998-07-13
3.312525987625122,1998-07-14
3.244692802429199,1998-07-15
3.244692802429199,1998-07-16
3.244692802429199,1998-07-17
3.165553569793701,1998-07-20
3.0864133834838867,1998-07-21
3.052497625350952,1998-07-22
3.052497625350952,1998-07-23
2.9959702491760254,1998-07-24
2.9733591079711914,1998-07-27
2.9055259227752686,1998-07-28
2.916830539703369,1998-07-29
2.928135395050049,1998-07-30
2.8716084957122803,1998-07-31
2.8942198753356934,1998-08-03
2.8263866901397705,1998-08-04
2.7811641693115234,1998-08-05
2.7811641693115234,1998-08-06
2.837691068649292,1998-08-07
2.7133309841156006,1998-08-10
2.656804084777832,1998-08-11
2.7133309841156006,1998-08-12
2.645498514175415,1998-08-13
2.7133309841156006,1998-08-14
2.6681084632873535,1998-08-17
2.7359414100646973,1998-08-18
2.8263866901397705,1998-08-19
2.8716084957122803,1998-08-20
2.837691068649292,1998-08-21
2.7698588371276855,1998-08-24
2.7133309841156006,1998-08-25
2.6228866577148438,1998-08-26
2.543748378753662,1998-08-27
2.430692434310913,1998-08-28
2.351555109024048,1998-08-31
2.44199800491333,1998-09-01
2.396775245666504,1998-09-02
2.396775245666504,1998-09-03
2.5324432849884033,1998-09-04
2.566359043121338,1998-09-08
2.5889697074890137,1998-09-09
2.600276470184326,1998-09-10
2.7811641693115234,1998-09-11
2.837691068649292,1998-09-14
2.928135395050049,1998-09-15
2.984663963317871,1998-09-16
2.9733591079711914,1998-09-17
2.984663963317871,1998-09-18
3.029886484146118,1998-09-21
2.9733591079711914,1998-09-22
3.267303466796875,1998-09-23
3.165553569793701,1998-09-24
3.3916640281677246,1998-09-25
3.244692802429199,1998-09-28
3.244692802429199,1998-09-29
3.165553569793701,1998-09-30
2.9959702491760254,1998-10-01
3.041193962097168,1998-10-02
2.984663963317871,1998-10-05
2.9733591079711914,1998-10-06
2.9055259227752686,1998-10-07
2.80377459526062,1998-10-08
2.8829147815704346,1998-10-09
2.8603031635284424,1998-10-12
2.979011297225952,1998-10-13
3.0696253776550293,1998-10-14
3.0243184566497803,1998-10-15
3.0583012104034424,1998-10-16
2.967684030532837,1998-10-19
2.9903359413146973,1998-10-20
3.0469727516174316,1998-10-21
3.160242795944214,1998-10-22
3.160242795944214,1998-10-23
3.1715707778930664,1998-10-26
3.160242795944214,1998-10-27
3.1149349212646484,1998-10-28
3.103607654571533,1998-10-29
3.0243184566497803,1998-10-30
3.160242795944214,1998-11-02
3.160242795944214,1998-11-03
3.160242795944214,1998-11-04
3.194223642349243,1998-11-05
3.2848410606384277,1998-11-06
3.273512840270996,1998-11-09
3.1489152908325195,1998-11-10
3.126260995864868,1998-11-11
3.2282066345214844,1998-11-12
3.2395336627960205,1998-11-13
3.216879367828369,1998-11-16
3.1489152908325195,1998-11-17
3.1489152908325195,1998-11-18
3.0583012104034424,1998-11-19
3.0583012104034424,1998-11-20
3.00166392326355,1998-11-23
2.9450297355651855,1998-11-24
2.9223742485046387,1998-11-25
2.956357479095459,1998-11-27
2.718489170074463,1998-11-30
2.59389066696167,1998-12-01
2.5485827922821045,1998-12-02
2.4466400146484375,1998-12-03
2.571237325668335,1998-12-04
2.6731810569763184,1998-12-07
2.5485827922821045,1998-12-08
2.582564115524292,1998-12-09
2.5372562408447266,1998-12-10
2.474597692489624,1998-12-11
2.3383800983428955,1998-12-14
2.8151373863220215,1998-12-15
2.9967589378356934,1998-12-16
2.974057197570801,1998-12-17
3.0535171031951904,1998-12-18
2.9967589378356934,1998-12-21
3.0081100463867188,1998-12-22
3.0081100463867188,1998-12-23
3.0648677349090576,1998-12-24
3.0421648025512695,1998-12-28
3.1102728843688965,1998-12-29
3.1102728843688965,1998-12-30
3.13297438621521,1998-12-31
3.178382396697998,1999-01-04
3.178382396697998,1999-01-05
3.235138416290283,1999-01-06
3.1102728843688965,1999-01-07
3.2691919803619385,1999-01-08
3.13297438621521,1999-01-11
3.144326686859131,1999-01-12
3.104300022125244,1999-01-13
3.0815587043762207,1999-01-14
3.058817148208618,1999-01-15
3.183899164199829,1999-01-19
3.183899164199829,1999-01-20
3.2180120944976807,1999-01-21
3.2748656272888184,1999-01-22
3.2180120944976807,1999-01-25
3.138413667678833,1999-01-26
3.047445774078369,1999-01-27
3.047445774078369,1999-01-28
3.138413667678833,1999-01-29
3.047445774078369,1999-02-01
2.8655073642730713,1999-02-02
2.990591526031494,1999-02-03
3.0019595623016357,1999-02-04
3.0815587043762207,1999-02-05
3.092930316925049,1999-02-08
3.104300022125244,1999-02-09
3.0360748767852783,1999-02-10
3.02470326423645,1999-02-11
3.092930316925049,1999-02-12
3.0019595623016357,1999-02-16
2.990591526031494,1999-02-17
2.967848062515259,1999-02-18
2.979219675064087,1999-02-19
2.990591526031494,1999-02-22
2.9564766883850098,1999-02-23
2.967848062515259,1999-02-24
3.0360748767852783,1999-02-25
3.0019595623016357,1999-02-26
2.9109933376312256,1999-03-01
2.9451069831848145,1999-03-02
2.9109933376312256,1999-03-03
3.013331651687622,1999-03-04
3.047445774078369,1999-03-05
3.104300022125244,1999-03-08
2.967848062515259,1999-03-09
3.161156415939331,1999-03-10
3.161156415939331,1999-03-11
3.138413667678833,1999-03-12
3.1156721115112305,1999-03-15
3.161156415939331,1999-03-16
3.263495683670044,1999-03-17
3.149784564971924,1999-03-18
3.1952695846557617,1999-03-19
3.138413667678833,1999-03-22
3.1270415782928467,1999-03-23
3.0815587043762207,1999-03-24
3.0019595623016357,1999-03-25
3.058817148208618,1999-03-26
3.138413667678833,1999-03-29
3.013331651687622,1999-03-30
3.02470326423645,1999-03-31
3.047445774078369,1999-04-01
3.058817148208618,1999-04-05
3.02470326423645,1999-04-06
2.979219675064087,1999-04-07
2.9564766883850098,1999-04-08
2.979219675064087,1999-04-09
3.0815587043762207,1999-04-12
3.166764974594116,1999-04-13
3.1098084449768066,1999-04-14
3.246504306793213,1999-04-15
3.4515464305877686,1999-04-16
3.462935209274292,1999-04-19
3.3262431621551514,1999-04-20
3.4173710346221924,1999-04-21
3.3945906162261963,1999-04-22
3.303459644317627,1999-04-23
3.1895482540130615,1999-04-26
3.360416889190674,1999-04-27
3.462935209274292,1999-04-28
3.4857192039489746,1999-04-29
3.462935209274292,1999-04-30
3.462935209274292,1999-05-03
3.508500814437866,1999-05-04
3.4287633895874023,1999-05-05
3.3490242958068848,1999-05-06
3.4173710346221924,1999-05-07
3.519892930984497,1999-05-10
3.531285047531128,1999-05-11
3.531285047531128,1999-05-12
3.565458297729492,1999-05-13
3.49711012840271,1999-05-14
3.4857192039489746,1999-05-17
3.4515464305877686,1999-05-18
3.531285047531128,1999-05-19
3.4743285179138184,1999-05-20
3.519892930984497,1999-05-21
3.4173710346221924,1999-05-24
3.4059808254241943,1999-05-25
3.4515464305877686,1999-05-26
3.440154790878296,1999-05-27
3.4743285179138184,1999-05-28
3.4287633895874023,1999-06-01
3.5540661811828613,1999-06-02
3.5540661811828613,1999-06-03
3.656588077545166,1999-06-04
3.7363264560699463,1999-06-07
3.816065788269043,1999-06-08
3.7932815551757812,1999-06-09
3.7932815551757812,1999-06-10
3.816065788269043,1999-06-11
3.804673671722412,1999-06-14
3.816065788269043,1999-06-15
3.7591092586517334,1999-06-16
3.8958041667938232,1999-06-17
3.884413242340088,1999-06-18
3.8502392768859863,1999-06-21
3.8388476371765137,1999-06-22
3.7818915843963623,1999-06-23
3.72493577003479,1999-06-24
3.7135462760925293,1999-06-25
3.645197629928589,1999-06-28
3.679373264312744,1999-06-29
3.690762758255005,1999-06-30
3.7021524906158447,1999-07-01
3.7591092586517334,1999-07-02
3.7021524906158447,1999-07-06
3.7135462760925293,1999-07-07
3.72493577003479,1999-07-08
3.645197629928589,1999-07-09
3.6110241413116455,1999-07-12
3.5936834812164307,1999-07-13
3.5936834812164307,1999-07-14
3.582272529602051,1999-07-15
3.6165003776550293,1999-07-16
3.6050899028778076,1999-07-19
3.7305846214294434,1999-07-20
3.6507251262664795,1999-07-21
3.6963601112365723,1999-07-22
3.901712656021118,1999-07-23
3.7191779613494873,1999-07-26
3.6507251262664795,1999-07-27
3.6735410690307617,1999-07-28
3.935938596725464,1999-07-29
3.901712656021118,1999-07-30
3.935938596725464,1999-08-02
3.8560779094696045,1999-08-03
4.015798091888428,1999-08-04
4.209740161895752,1999-08-05
4.551995277404785,1999-08-06
4.5177717208862305,1999-08-09
4.0842485427856445,1999-08-10
4.2325592041015625,1999-08-11
4.289601802825928,1999-08-12
4.278192520141602,1999-08-13
4.2325592041015625,1999-08-16
4.2439680099487305,1999-08-17
4.2211503982543945,1999-08-18
4.312418460845947,1999-08-19
4.32382869720459,1999-08-20
4.312418460845947,1999-08-23
4.301009178161621,1999-08-24
4.301009178161621,1999-08-25
4.2325592041015625,1999-08-26
4.2325592041015625,1999-08-27
4.255377769470215,1999-08-30
4.358052730560303,1999-08-31
4.392281532287598,1999-09-01
4.266785621643066,1999-09-02
4.278192520141602,1999-09-03
4.369462490081787,1999-09-07
4.380868911743164,1999-09-08
4.6090407371521,1999-09-09
4.5177717208862305,1999-09-10
4.44932222366333,1999-09-13
4.301009178161621,1999-09-14
4.186923503875732,1999-09-15
4.2439680099487305,1999-09-16
4.255377769470215,1999-09-17
4.415094375610352,1999-09-20
4.175516605377197,1999-09-21
4.175516605377197,1999-09-22
4.072842121124268,1999-09-23
3.821852922439575,1999-09-24
3.9701638221740723,1999-09-27
3.7191779613494873,1999-09-28
3.844670057296753,1999-09-29
3.878894567489624,1999-09-30
3.878894567489624,1999-10-01
3.901712656021118,1999-10-04
3.833261013031006,1999-10-05
3.776216983795166,1999-10-06
3.913120746612549,1999-10-07
3.7305846214294434,1999-10-08
3.833261013031006,1999-10-11
3.9701638221740723,1999-10-12
3.8271327018737793,1999-10-13
3.861402988433838,1999-10-14
3.6557674407958984,1999-10-15
3.678614616394043,1999-10-18
3.861402988433838,1999-10-19
4.055616855621338,1999-10-20
3.9071011543273926,1999-10-21
4.078466415405273,1999-10-22
3.9413747787475586,1999-10-25
3.861402988433838,1999-10-26
3.861402988433838,1999-10-27
3.7585880756378174,1999-10-28
3.8042829036712646,1999-10-29
3.8385558128356934,1999-11-01
3.5186755657196045,1999-11-02
3.598646640777588,1999-11-03
3.461554765701294,1999-11-04
3.3473122119903564,1999-11-05
3.427281141281128,1999-11-08
3.5415244102478027,1999-11-09
3.6100685596466064,1999-11-10
3.5415244102478027,1999-11-11
3.5872209072113037,1999-11-12
3.678614616394043,1999-11-15
3.552947521209717,1999-11-16
3.815706253051758,1999-11-17
3.724315643310547,1999-11-18
3.5872209072113037,1999-11-19
3.552947521209717,1999-11-22
3.5186755657196045,1999-11-23
3.6100685596466064,1999-11-24
3.6100685596466064,1999-11-26
3.427281141281128,1999-11-29
3.3815863132476807,1999-11-30
3.4158575534820557,1999-12-01
3.2673423290252686,1999-12-02
3.175948143005371,1999-12-03
3.0160062313079834,1999-12-06
2.7646732330322266,1999-12-07
2.8560681343078613,1999-12-08
2.8903417587280273,1999-12-09
2.8560681343078613,1999-12-10
2.924614191055298,1999-12-13
2.9017651081085205,1999-12-14
2.9474637508392334,1999-12-15
3.095978260040283,1999-12-16
3.1416752338409424,1999-12-17
3.1188268661499023,1999-12-20
3.1074018478393555,1999-12-21
3.0731301307678223,1999-12-22
3.1188268661499023,1999-12-23
3.0160062313079834,1999-12-27
3.1074018478393555,1999-12-28
3.164523124694824,1999-12-29
3.1188268661499023,1999-12-30
3.2102205753326416,1999-12-31
2.8332200050354004,2000-01-03
2.8332200050354004,2000-01-04
2.7532498836517334,2000-01-05
2.9817354679107666,2000-01-06
2.9474637508392334,2000-01-07
2.9703118801116943,2000-01-10
2.9931600093841553,2000-01-11
2.9986538887023926,2000-01-12
3.055880069732666,2000-01-13
3.1131060123443604,2000-01-14
3.1245510578155518,2000-01-18
3.135995626449585,2000-01-19
3.067323923110962,2000-01-20
2.9757637977600098,2000-01-21
2.9070911407470703,2000-01-24
2.861309766769409,2000-01-25
2.895646333694458,2000-01-26
2.826975107192993,2000-01-27
2.7926387786865234,2000-01-28
2.9070911407470703,2000-01-31
2.9299826622009277,2000-02-01
3.0215439796447754,2000-02-02
2.952873706817627,2000-02-03
2.872756004333496,2000-02-04
2.849864959716797,2000-02-07
2.8384201526641846,2000-02-08
2.7583024501800537,2000-02-09
2.9070911407470703,2000-02-10
2.861309766769409,2000-02-11
2.884199619293213,2000-02-14
2.9757637977600098,2000-02-15
2.9185383319854736,2000-02-16
2.964318037033081,2000-02-17
2.872756004333496,2000-02-18
2.8384201526641846,2000-02-22
2.7010765075683594,2000-02-23
2.5637340545654297,2000-02-24
2.540844440460205,2000-02-25
2.5980701446533203,2000-02-28
2.7926387786865234,2000-02-29
2.861309766769409,2000-03-01
3.2504498958587646,2000-03-02
3.1703312397003174,2000-03-03
3.181776523590088,2000-03-06
3.422126293182373,2000-03-07
3.45646333694458,2000-03-08
3.4335720539093018,2000-03-09
3.3992369174957275,2000-03-10
3.342010021209717,2000-03-13
3.38779354095459,2000-03-14
3.3534557819366455,2000-03-15
3.4335720539093018,2000-03-16
3.38779354095459,2000-03-17
3.364900827407837,2000-03-20
3.422126293182373,2000-03-21
3.4679081439971924,2000-03-22
3.479351043701172,2000-03-23
3.3763461112976074,2000-03-24
3.3763461112976074,2000-03-27
3.5365798473358154,2000-03-28
3.8627703189849854,2000-03-29
4.211848258972168,2000-03-30
3.8799374103546143,2000-03-31
4.25762939453125,2000-04-03
4.154625415802002,2000-04-04
4.085953712463379,2000-04-05
4.25762939453125,2000-04-06
4.326300621032715,2000-04-07
4.120288848876953,2000-04-10
4.291965007781982,2000-04-11
4.4579057693481445,2000-04-12
4.492286205291748,2000-04-13
4.263086318969727,2000-04-14
4.205786228179932,2000-04-17
4.354765892028809,2000-04-18
4.251626968383789,2000-04-19
4.366228103637695,2000-04-20
4.263086318969727,2000-04-24
4.331845283508301,2000-04-25
4.331845283508301,2000-04-26
4.40060567855835,2000-04-27
4.561044216156006,2000-04-28
4.744403839111328,2000-05-01
4.927761077880859,2000-05-02
4.813161373138428,2000-05-03
5.07673978805542,2000-05-04
5.214259624481201,2000-05-05
5.317396640777588,2000-05-08
5.237179279327393,2000-05-09
5.271557807922363,2000-05-10
5.397618770599365,2000-05-11
5.443458557128906,2000-05-12
5.4090776443481445,2000-05-15
5.134039402008057,2000-05-16
5.4778361320495605,2000-05-17
5.592435359954834,2000-05-18
5.695574760437012,2000-05-19
5.718495845794678,2000-05-22
5.707036018371582,2000-05-23
5.6497368812561035,2000-05-24
5.546596050262451,2000-05-25
5.500756740570068,2000-05-26
5.707036018371582,2000-05-30
5.9591546058654785,2000-05-31
5.878937721252441,2000-06-01
5.592435359954834,2000-06-02
5.535137176513672,2000-06-05
5.752875804901123,2000-06-06
5.729954242706299,2000-06-07
5.901854038238525,2000-06-08
5.810175895690918,2000-06-09
5.970614910125732,2000-06-12
6.096672058105469,2000-06-13
6.142511367797852,2000-06-14
6.096672058105469,2000-06-15
6.348790168762207,2000-06-16
6.265707492828369,2000-06-19
6.1539692878723145,2000-06-20
6.165433883666992,2000-06-21
5.924774646759033,2000-06-22
6.062292575836182,2000-06-23
5.9591546058654785,2000-06-26
6.039371967315674,2000-06-27
6.1310529708862305,2000-06-28
6.188353061676025,2000-06-29
6.12532377243042,2000-06-30
6.039371967315674,2000-07-03
5.42053747177124,2000-07-05
5.271557807922363,2000-07-06
5.500756740570068,2000-07-07
5.569518089294434,2000-07-10
5.936234474182129,2000-07-11
5.764337062835693,2000-07-12
5.862539291381836,2000-07-13
5.782230854034424,2000-07-14
5.5757246017456055,2000-07-17
5.782230854034424,2000-07-18
5.67897891998291,2000-07-19
5.3233232498168945,2000-07-20
5.151233673095703,2000-07-21
5.013562202453613,2000-07-24
4.956200122833252,2000-07-25
5.105343818664551,2000-07-26
5.415106296539307,2000-07-27
5.5068888664245605,2000-07-28
5.426578044891357,2000-07-31
5.667505741119385,2000-08-01
5.874014854431152,2000-08-02
5.782230854034424,2000-08-03
6.000213146209717,2000-08-04
6.048972129821777,2000-08-07
6.023159503936768,2000-08-08
6.080520153045654,2000-08-09
6.275557518005371,2000-08-10
6.287029266357422,2000-08-11
6.378811359405518,2000-08-14
6.5164875984191895,2000-08-15
6.470595359802246,2000-08-16
6.654157638549805,2000-08-17
6.6312127113342285,2000-08-18
6.677101135253906,2000-08-21
6.734464645385742,2000-08-22
6.929500579833984,2000-08-23
6.9753899574279785,2000-08-24
6.963915824890137,2000-08-25
6.963915824890137,2000-08-28
7.1474833488464355,2000-08-29
6.952446460723877,2000-08-30
7.0212812423706055,2000-08-31
7.067171573638916,2000-09-01
7.067171573638916,2000-09-05
7.204843044281006,2000-09-06
7.2163166999816895,2000-09-07
7.113064289093018,2000-09-08
7.285154819488525,2000-09-11
7.388406753540039,2000-09-12
7.204843044281006,2000-09-13
7.273682117462158,2000-09-14
7.250733375549316,2000-09-15
7.333914756774902,2000-09-18
7.124536037445068,2000-09-19
7.285154819488525,2000-09-20
7.0212812423706055,2000-09-21
6.9753899574279785,2000-09-22
6.826247692108154,2000-09-25
7.1474833488464355,2000-09-26
7.250733375549316,2000-09-27
7.158952713012695,2000-09-28
7.136007308959961,2000-09-29
7.285154819488525,2000-10-02
7.250733375549316,2000-10-03
6.906556129455566,2000-10-04
6.7803568840026855,2000-10-05
6.963915824890137,2000-10-06
6.952446460723877,2000-10-09
7.445772171020508,2000-10-10
7.755534648895264,2000-10-11
7.732590675354004,2000-10-12
7.635677814483643,2000-10-13
7.509369850158691,2000-10-16
7.807912826538086,2000-10-17
