RF,Date
2.213473320007324,1990-06-26
2.1978862285614014,1990-06-27
2.213473320007324,1990-06-28
2.182297468185425,1990-06-29
2.229063034057617,1990-07-02
2.1978862285614014,1990-07-03
2.213473320007324,1990-07-05
2.1978862285614014,1990-07-06
2.213473320007324,1990-07-09
2.1978862285614014,1990-07-10
2.1978862285614014,1990-07-11
2.1978862285614014,1990-07-12
2.1978862285614014,1990-07-13
2.229063034057617,1990-07-16
2.213473320007324,1990-07-17
2.213473320007324,1990-07-18
2.229063034057617,1990-07-19
2.1978862285614014,1990-07-20
2.182297468185425,1990-07-23
2.1978862285614014,1990-07-24
2.213473320007324,1990-07-25
2.182297468185425,1990-07-26
2.182297468185425,1990-07-27
2.182297468185425,1990-07-30
2.182297468185425,1990-07-31
2.16671085357666,1990-08-01
2.1511218547821045,1990-08-02
2.1043593883514404,1990-08-03
2.0575950145721436,1990-08-06
2.0731828212738037,1990-08-07
2.1043593883514404,1990-08-08
2.0887715816497803,1990-08-09
2.0108320713043213,1990-08-10
1.9640692472457886,1990-08-13
1.9640692472457886,1990-08-14
1.9796571731567383,1990-08-15
1.9796571731567383,1990-08-16
1.948480486869812,1990-08-17
1.9328935146331787,1990-08-20
1.917305588722229,1990-08-21
1.917305588722229,1990-08-22
1.8549535274505615,1990-08-23
1.8705415725708008,1990-08-24
1.9328935146331787,1990-08-27
1.9952443838119507,1990-08-28
2.0264198780059814,1990-08-29
2.0575950145721436,1990-08-30
2.0575950145721436,1990-08-31
2.0264198780059814,1990-09-04
2.0420079231262207,1990-09-05
2.0264198780059814,1990-09-06
2.0108320713043213,1990-09-07
2.0715556144714355,1990-09-10
2.039928913116455,1990-09-11
2.00830340385437,1990-09-12
2.00830340385437,1990-09-13
1.960862636566162,1990-09-14
2.00830340385437,1990-09-17
1.9766758680343628,1990-09-18
2.00830340385437,1990-09-19
1.9924896955490112,1990-09-20
1.9924896955490112,1990-09-21
2.00830340385437,1990-09-24
1.9450501203536987,1990-09-25
1.9134212732315063,1990-09-26
1.881794810295105,1990-09-27
1.881794810295105,1990-09-28
1.881794810295105,1990-10-01
1.881794810295105,1990-10-02
1.9134212732315063,1990-10-03
1.8976086378097534,1990-10-04
1.9134212732315063,1990-10-05
1.960862636566162,1990-10-08
1.9766758680343628,1990-10-09
1.9766758680343628,1990-10-10
1.9924896955490112,1990-10-11
2.039928913116455,1990-10-12
2.1506223678588867,1990-10-15
2.1664364337921143,1990-10-16
2.103181838989258,1990-10-17
2.1506223678588867,1990-10-18
2.103181838989258,1990-10-19
2.103181838989258,1990-10-22
2.055741548538208,1990-10-23
2.024115800857544,1990-10-24
2.024115800857544,1990-10-25
1.960862636566162,1990-10-26
1.9766758680343628,1990-10-29
1.9766758680343628,1990-10-30
1.9766758680343628,1990-10-31
1.960862636566162,1990-11-01
1.9924896955490112,1990-11-02
1.9766758680343628,1990-11-05
1.9450501203536987,1990-11-06
1.9450501203536987,1990-11-07
1.9292359352111816,1990-11-08
1.9766758680343628,1990-11-09
2.039928913116455,1990-11-12
2.1189956665039062,1990-11-13
2.1664364337921143,1990-11-14
2.1348092555999756,1990-11-15
2.1506223678588867,1990-11-16
2.1189956665039062,1990-11-19
2.0715556144714355,1990-11-20
2.055741548538208,1990-11-21
2.0873684883117676,1990-11-23
2.0873684883117676,1990-11-26
2.103181838989258,1990-11-27
2.1348092555999756,1990-11-28
2.1506223678588867,1990-11-29
2.1506223678588867,1990-11-30
2.1506223678588867,1990-12-03
2.1980626583099365,1990-12-04
2.2771308422088623,1990-12-05
2.2138760089874268,1990-12-06
2.2138760089874268,1990-12-07
2.2914340496063232,1990-12-10
2.2433602809906006,1990-12-11
2.275407552719116,1990-12-12
2.275407552719116,1990-12-13
2.2113120555877686,1990-12-14
2.1472160816192627,1990-12-17
2.227337121963501,1990-12-18
2.2593843936920166,1990-12-19
2.2914340496063232,1990-12-20
2.275407552719116,1990-12-21
2.275407552719116,1990-12-24
2.275407552719116,1990-12-26
2.275407552719116,1990-12-27
2.2914340496063232,1990-12-28
2.275407552719116,1990-12-31
2.2593843936920166,1991-01-02
2.2593843936920166,1991-01-03
2.275407552719116,1991-01-04
2.275407552719116,1991-01-07
2.2433602809906006,1991-01-08
2.275407552719116,1991-01-09
2.2914340496063232,1991-01-10
2.3395049571990967,1991-01-11
2.3234808444976807,1991-01-14
2.3234808444976807,1991-01-15
2.4036011695861816,1991-01-16
2.4036011695861816,1991-01-17
2.4036011695861816,1991-01-18
2.4356491565704346,1991-01-21
2.4356491565704346,1991-01-22
2.4356491565704346,1991-01-23
2.4837188720703125,1991-01-24
2.4997458457946777,1991-01-25
2.4997458457946777,1991-01-28
2.579864263534546,1991-01-29
2.6279375553131104,1991-01-30
2.579864263534546,1991-01-31
2.6119132041931152,1991-02-01
2.6760094165802,1991-02-04
2.77215313911438,1991-02-05
2.756129026412964,1991-02-06
2.77215313911438,1991-02-07
2.740105152130127,1991-02-08
2.7881760597229004,1991-02-11
2.7881760597229004,1991-02-12
2.836249589920044,1991-02-13
2.8202247619628906,1991-02-14
2.8522729873657227,1991-02-15
2.836249589920044,1991-02-19
2.836249589920044,1991-02-20
2.8682963848114014,1991-02-21
2.8682963848114014,1991-02-22
2.900346279144287,1991-02-25
2.884321689605713,1991-02-26
2.884321689605713,1991-02-27
2.900346279144287,1991-02-28
2.884321689605713,1991-03-01
2.900346279144287,1991-03-04
2.948418140411377,1991-03-05
2.964442253112793,1991-03-06
2.948418140411377,1991-03-07
2.948418140411377,1991-03-08
2.979506015777588,1991-03-11
2.9957008361816406,1991-03-12
2.947122812271118,1991-03-13
2.979506015777588,1991-03-14
2.9147372245788574,1991-03-15
2.8337724208831787,1991-03-18
2.8175771236419678,1991-03-19
2.8013851642608643,1991-03-20
2.8175771236419678,1991-03-21
2.8499627113342285,1991-03-22
2.8499627113342285,1991-03-25
2.898543119430542,1991-03-26
2.979506015777588,1991-03-27
3.044278621673584,1991-03-28
3.1090524196624756,1991-04-01
3.060473918914795,1991-04-02
3.060473918914795,1991-04-03
2.9633142948150635,1991-04-04
3.011892795562744,1991-04-05
3.0280871391296387,1991-04-08
3.0280871391296387,1991-04-09
3.044278621673584,1991-04-10
3.044278621673584,1991-04-11
3.1090524196624756,1991-04-12
3.222404718399048,1991-04-15
3.2871744632720947,1991-04-16
3.2871744632720947,1991-04-17
3.254789113998413,1991-04-18
3.222404718399048,1991-04-19
3.1576297283172607,1991-04-22
3.222404718399048,1991-04-23
3.2709803581237793,1991-04-24
3.3033666610717773,1991-04-25
3.3195602893829346,1991-04-26
3.254789113998413,1991-04-29
3.254789113998413,1991-04-30
3.3519465923309326,1991-05-01
3.3195602893829346,1991-05-02
3.3033666610717773,1991-05-03
3.3195602893829346,1991-05-06
3.2709803581237793,1991-05-07
3.2871744632720947,1991-05-08
3.3033666610717773,1991-05-09
3.3033666610717773,1991-05-10
3.3033666610717773,1991-05-13
3.254789113998413,1991-05-14
3.222404718399048,1991-05-15
3.2385942935943604,1991-05-16
3.2385942935943604,1991-05-17
3.206210136413574,1991-05-20
3.1738228797912598,1991-05-21
3.1738228797912598,1991-05-22
3.1738228797912598,1991-05-23
3.206210136413574,1991-05-24
3.222404718399048,1991-05-28
3.222404718399048,1991-05-29
3.222404718399048,1991-05-30
3.222404718399048,1991-05-31
3.190016746520996,1991-06-03
3.206210136413574,1991-06-04
3.254789113998413,1991-06-05
3.2871744632720947,1991-06-06
3.416717767715454,1991-06-07
3.382728099822998,1991-06-10
3.3500430583953857,1991-06-11
3.3500430583953857,1991-06-12
3.3500430583953857,1991-06-13
3.3500430583953857,1991-06-14
3.3500430583953857,1991-06-17
3.382728099822998,1991-06-18
3.3337016105651855,1991-06-19
3.3010170459747314,1991-06-20
3.251995325088501,1991-06-21
3.2029683589935303,1991-06-24
3.153944730758667,1991-06-25
3.17028546333313,1991-06-26
3.2029683589935303,1991-06-27
3.17028546333313,1991-06-28
3.17028546333313,1991-07-01
3.2193105220794678,1991-07-02
3.2029683589935303,1991-07-03
3.2029683589935303,1991-07-05
3.2029683589935303,1991-07-08
3.1866261959075928,1991-07-09
3.1866261959075928,1991-07-10
3.2029683589935303,1991-07-11
3.1866261959075928,1991-07-12
3.3500430583953857,1991-07-15
3.399068593978882,1991-07-16
3.4317514896392822,1991-07-17
3.4644365310668945,1991-07-18
3.448094129562378,1991-07-19
3.4807770252227783,1991-07-22
3.5134592056274414,1991-07-23
3.4154107570648193,1991-07-24
3.3663854598999023,1991-07-25
3.3663854598999023,1991-07-26
3.3663854598999023,1991-07-29
3.399068593978882,1991-07-30
3.4317514896392822,1991-07-31
3.4644365310668945,1991-08-01
3.5134592056274414,1991-08-02
3.5298025608062744,1991-08-05
3.595170259475708,1991-08-06
3.546144485473633,1991-08-07
3.5624849796295166,1991-08-08
3.595170259475708,1991-08-09
3.595170259475708,1991-08-12
3.644191265106201,1991-08-13
3.595170259475708,1991-08-14
3.578826665878296,1991-08-15
3.497116804122925,1991-08-16
3.4644365310668945,1991-08-19
3.546144485473633,1991-08-20
3.6605358123779297,1991-08-21
3.676877498626709,1991-08-22
3.676877498626709,1991-08-23
3.6605358123779297,1991-08-26
3.595170259475708,1991-08-27
3.595170259475708,1991-08-28
3.595170259475708,1991-08-29
3.611508846282959,1991-08-30
3.6278507709503174,1991-09-03
3.595170259475708,1991-09-04
3.6278507709503174,1991-09-05
3.6605358123779297,1991-09-06
3.7086663246154785,1991-09-09
3.6592159271240234,1991-09-10
3.6262519359588623,1991-09-11
3.6262519359588623,1991-09-12
3.609767198562622,1991-09-13
3.560319662094116,1991-09-16
3.510868549346924,1991-09-17
3.4614217281341553,1991-09-18
3.5438361167907715,1991-09-19
3.576803207397461,1991-09-20
3.6262519359588623,1991-09-23
3.6592159271240234,1991-09-24
3.675697088241577,1991-09-25
3.6921823024749756,1991-09-26
3.675697088241577,1991-09-27
3.7416341304779053,1991-09-30
3.857011079788208,1991-10-01
3.7910799980163574,1991-10-02
3.7745988368988037,1991-10-03
3.7416341304779053,1991-10-04
3.7086663246154785,1991-10-07
3.675697088241577,1991-10-08
3.6262519359588623,1991-10-09
3.593284845352173,1991-10-10
3.576803207397461,1991-10-11
3.576803207397461,1991-10-14
3.6921823024749756,1991-10-15
3.7745988368988037,1991-10-16
3.7086663246154785,1991-10-17
3.7416341304779053,1991-10-18
3.7086663246154785,1991-10-21
3.6921823024749756,1991-10-22
3.7086663246154785,1991-10-23
3.6592159271240234,1991-10-24
3.6592159271240234,1991-10-25
3.6262519359588623,1991-10-28
3.6427340507507324,1991-10-29
3.6427340507507324,1991-10-30
3.7086663246154785,1991-10-31
3.758112907409668,1991-11-01
3.7745988368988037,1991-11-04
3.8405280113220215,1991-11-05
3.807560920715332,1991-11-06
3.8240466117858887,1991-11-07
3.8405280113220215,1991-11-08
3.8405280113220215,1991-11-11
3.8405280113220215,1991-11-12
3.7745988368988037,1991-11-13
3.7745988368988037,1991-11-14
3.6921823024749756,1991-11-15
3.675697088241577,1991-11-18
3.593284845352173,1991-11-19
3.6427340507507324,1991-11-20
3.6592159271240234,1991-11-21
3.6921823024749756,1991-11-22
3.6592159271240234,1991-11-25
3.6427340507507324,1991-11-26
3.6262519359588623,1991-11-27
3.593284845352173,1991-11-29
3.6262519359588623,1991-12-02
3.7086663246154785,1991-12-03
3.725149631500244,1991-12-04
3.7086663246154785,1991-12-05
3.7745988368988037,1991-12-06
3.8563811779022217,1991-12-09
3.839756965637207,1991-12-10
3.8065125942230225,1991-12-11
3.7898881435394287,1991-12-12
3.7732672691345215,1991-12-13
3.7566471099853516,1991-12-16
3.740023136138916,1991-12-17
3.7233991622924805,1991-12-18
3.706778049468994,1991-12-19
3.7566471099853516,1991-12-20
3.7898881435394287,1991-12-23
3.8563811779022217,1991-12-24
3.872999906539917,1991-12-26
3.8563811779022217,1991-12-27
3.9228708744049072,1991-12-30
3.9727351665496826,1991-12-31
3.9228708744049072,1992-01-02
3.9727351665496826,1992-01-03
3.9561126232147217,1992-01-06
3.9228708744049072,1992-01-07
3.9228708744049072,1992-01-08
3.9561126232147217,1992-01-09
3.9727351665496826,1992-01-10
4.039224147796631,1992-01-13
4.105712413787842,1992-01-14
4.072469234466553,1992-01-15
4.039224147796631,1992-01-16
3.8896231651306152,1992-01-17
3.6569108963012695,1992-01-20
3.6070444583892822,1992-01-21
3.6569108963012695,1992-01-22
3.690156936645508,1992-01-23
3.740023136138916,1992-01-24
3.740023136138916,1992-01-27
3.839756965637207,1992-01-28
3.839756965637207,1992-01-29
3.8563811779022217,1992-01-30
3.823134183883667,1992-01-31
3.872999906539917,1992-02-03
3.872999906539917,1992-02-04
3.9228708744049072,1992-02-05
3.9394898414611816,1992-02-06
3.9561126232147217,1992-02-07
3.906247138977051,1992-02-10
3.9394898414611816,1992-02-11
3.906247138977051,1992-02-12
3.9394898414611816,1992-02-13
3.872999906539917,1992-02-14
3.690156936645508,1992-02-18
3.6236672401428223,1992-02-19
3.7233991622924805,1992-02-20
3.706778049468994,1992-02-21
3.690156936645508,1992-02-24
3.6070444583892822,1992-02-25
3.6735336780548096,1992-02-26
3.706778049468994,1992-02-27
3.6569108963012695,1992-02-28
3.690156936645508,1992-03-02
3.706778049468994,1992-03-03
3.6569108963012695,1992-03-04
3.6070444583892822,1992-03-05
3.6070444583892822,1992-03-06
3.6238210201263428,1992-03-09
3.523158073425293,1992-03-10
3.5902669429779053,1992-03-11
3.556713342666626,1992-03-12
3.6238210201263428,1992-03-13
3.674151659011841,1992-03-16
3.741260290145874,1992-03-17
3.774815320968628,1992-03-18
3.741260290145874,1992-03-19
3.690930128097534,1992-03-20
3.6573755741119385,1992-03-23
3.640599489212036,1992-03-24
3.7244815826416016,1992-03-25
3.7915918827056885,1992-03-26
3.8754756450653076,1992-03-27
3.8754756450653076,1992-03-30
3.858696460723877,1992-03-31
3.8922536373138428,1992-04-01
3.8754756450653076,1992-04-02
3.858696460723877,1992-04-03
3.8922536373138428,1992-04-06
3.8754756450653076,1992-04-07
3.7580385208129883,1992-04-08
3.808368682861328,1992-04-09
3.858696460723877,1992-04-10
3.9090263843536377,1992-04-13
3.9929158687591553,1992-04-14
4.110352039337158,1992-04-15
4.110352039337158,1992-04-16
3.8754756450653076,1992-04-20
3.9090263843536377,1992-04-21
3.8754756450653076,1992-04-22
3.8922536373138428,1992-04-23
3.9090263843536377,1992-04-24
3.9090263843536377,1992-04-27
3.9090263843536377,1992-04-28
4.0264692306518555,1992-04-29
4.110352039337158,1992-04-30
4.060020923614502,1992-05-01
4.110352039337158,1992-05-04
4.110352039337158,1992-05-05
4.1606855392456055,1992-05-06
4.060020923614502,1992-05-07
4.060020923614502,1992-05-08
4.043245315551758,1992-05-11
3.959360361099243,1992-05-12
3.9090263843536377,1992-05-13
3.9425830841064453,1992-05-14
4.009690284729004,1992-05-15
4.076799392700195,1992-05-18
4.2277913093566895,1992-05-19
4.244565963745117,1992-05-20
4.244565963745117,1992-05-21
4.211017608642578,1992-05-22
4.1606855392456055,1992-05-26
4.194239616394043,1992-05-27
4.211017608642578,1992-05-28
4.294899940490723,1992-05-29
4.294899940490723,1992-06-01
4.3955607414245605,1992-06-02
4.3955607414245605,1992-06-03
4.3620076179504395,1992-06-04
4.3620076179504395,1992-06-05
4.3452301025390625,1992-06-08
4.3452301025390625,1992-06-09
4.3452301025390625,1992-06-10
4.3452301025390625,1992-06-11
4.395950794219971,1992-06-12
4.395950794219971,1992-06-15
4.412858009338379,1992-06-16
4.362137317657471,1992-06-17
4.176155090332031,1992-06-18
4.159249305725098,1992-06-19
4.074710845947266,1992-06-22
4.074710845947266,1992-06-23
4.074710845947266,1992-06-24
4.159249305725098,1992-06-25
4.176155090332031,1992-06-26
4.1930623054504395,1992-06-29
4.277599811553955,1992-06-30
4.328323841094971,1992-07-01
4.2945051193237305,1992-07-02
4.260692596435547,1992-07-06
4.328323841094971,1992-07-07
4.328323841094971,1992-07-08
4.480489253997803,1992-07-09
4.480489253997803,1992-07-10
4.51430606842041,1992-07-13
4.51430606842041,1992-07-14
4.480489253997803,1992-07-15
4.463583946228027,1992-07-16
4.463583946228027,1992-07-17
4.480489253997803,1992-07-20
4.480489253997803,1992-07-21
4.379046440124512,1992-07-22
4.412858009338379,1992-07-23
4.446674346923828,1992-07-24
4.480489253997803,1992-07-27
4.56502628326416,1992-07-28
4.581934452056885,1992-07-29
4.497396945953369,1992-07-30
4.497396945953369,1992-07-31
4.446674346923828,1992-08-03
4.429768085479736,1992-08-04
4.412858009338379,1992-08-05
4.362137317657471,1992-08-06
4.3452301025390625,1992-08-07
4.2945051193237305,1992-08-10
4.328323841094971,1992-08-11
4.328323841094971,1992-08-12
4.277599811553955,1992-08-13
4.328323841094971,1992-08-14
4.379046440124512,1992-08-17
4.260692596435547,1992-08-18
4.277599811553955,1992-08-19
4.277599811553955,1992-08-20
4.311415195465088,1992-08-21
4.226876258850098,1992-08-24
4.108523845672607,1992-08-25
4.1930623054504395,1992-08-26
4.328323841094971,1992-08-27
4.311415195465088,1992-08-28
4.277599811553955,1992-08-31
4.277599811553955,1992-09-01
4.2945051193237305,1992-09-02
4.277599811553955,1992-09-03
4.277599811553955,1992-09-04
4.226876258850098,1992-09-08
4.295053482055664,1992-09-09
4.295053482055664,1992-09-10
4.32913875579834,1992-09-11
4.363229751586914,1992-09-14
4.346184253692627,1992-09-15
4.278012275695801,1992-09-16
4.278012275695801,1992-09-17
4.278012275695801,1992-09-18
4.278012275695801,1992-09-21
4.2609639167785645,1992-09-22
4.2268757820129395,1992-09-23
4.192789077758789,1992-09-24
4.2268757820129395,1992-09-25
4.209834098815918,1992-09-28
4.209834098815918,1992-09-29
4.2609639167785645,1992-09-30
4.3120951652526855,1992-10-01
4.32913875579834,1992-10-02
4.32913875579834,1992-10-05
4.465491771697998,1992-10-06
4.465491771697998,1992-10-07
4.414361000061035,1992-10-08
4.363229751586914,1992-10-09
4.363229751586914,1992-10-12
4.32913875579834,1992-10-13
4.363229751586914,1992-10-14
4.397315979003906,1992-10-15
4.431402683258057,1992-10-16
4.465491771697998,1992-10-19
4.4825358390808105,1992-10-20
4.533665180206299,1992-10-21
4.516623020172119,1992-10-22
4.499579429626465,1992-10-23
4.4825358390808105,1992-10-26
4.516623020172119,1992-10-27
4.56775426864624,1992-10-28
4.584798812866211,1992-10-29
4.550713062286377,1992-10-30
4.67002010345459,1992-11-02
4.721149921417236,1992-11-03
4.635928153991699,1992-11-04
4.687062740325928,1992-11-05
4.687062740325928,1992-11-06
4.652976036071777,1992-11-09
4.7552385330200195,1992-11-10
4.738193511962891,1992-11-11
4.704104423522949,1992-11-12
4.738193511962891,1992-11-13
4.704104423522949,1992-11-16
4.652976036071777,1992-11-17
4.67002010345459,1992-11-18
4.618885040283203,1992-11-19
4.618885040283203,1992-11-20
4.618885040283203,1992-11-23
4.56775426864624,1992-11-24
4.584798812866211,1992-11-25
4.550713062286377,1992-11-27
4.56775426864624,1992-11-30
4.584798812866211,1992-12-01
4.635928153991699,1992-12-02
4.7552385330200195,1992-12-03
4.840456485748291,1992-12-04
4.908632755279541,1992-12-07
4.959765911102295,1992-12-08
5.04556941986084,1992-12-09
5.062734603881836,1992-12-10
4.976923942565918,1992-12-11
4.873958587646484,1992-12-14
4.873958587646484,1992-12-15
4.891116142272949,1992-12-16
4.994087219238281,1992-12-17
4.994087219238281,1992-12-18
4.891116142272949,1992-12-21
4.822469711303711,1992-12-22
4.839633464813232,1992-12-23
4.8567914962768555,1992-12-24
4.839633464813232,1992-12-28
4.908277988433838,1992-12-29
4.976923942565918,1992-12-30
4.976923942565918,1992-12-31
4.873958587646484,1993-01-04
4.839633464813232,1993-01-05
4.822469711303711,1993-01-06
4.788146018981934,1993-01-07
4.7538228034973145,1993-01-08
4.788146018981934,1993-01-11
4.788146018981934,1993-01-12
4.805306911468506,1993-01-13
4.805306911468506,1993-01-14
4.822469711303711,1993-01-15
4.8567914962768555,1993-01-18
4.8567914962768555,1993-01-19
4.994087219238281,1993-01-20
5.01124906539917,1993-01-21
5.062734603881836,1993-01-22
5.0970611572265625,1993-01-25
5.0970611572265625,1993-01-26
4.994087219238281,1993-01-27
4.976923942565918,1993-01-28
4.94260311126709,1993-01-29
5.01124906539917,1993-02-01
5.04556941986084,1993-02-02
5.04556941986084,1993-02-03
5.217193126678467,1993-02-04
5.217193126678467,1993-02-05
5.268674850463867,1993-02-08
5.234354496002197,1993-02-09
5.234354496002197,1993-02-10
5.251513481140137,1993-02-11
5.2858357429504395,1993-02-12
5.200029373168945,1993-02-16
5.114219665527344,1993-02-17
5.01124906539917,1993-02-18
5.04556941986084,1993-02-19
5.028409481048584,1993-02-22
5.062734603881836,1993-02-23
5.131380081176758,1993-02-24
5.234354496002197,1993-02-25
5.303000450134277,1993-02-26
5.323594570159912,1993-03-01
5.455738067626953,1993-03-02
5.531248092651367,1993-03-03
5.587885856628418,1993-03-04
5.474618434906006,1993-03-05
5.550127983093262,1993-03-08
5.58967399597168,1993-03-09
5.665727138519287,1993-03-10
5.684738636016846,1993-03-11
5.6276984214782715,1993-03-12
5.58967399597168,1993-03-15
5.6276984214782715,1993-03-16
5.665727138519287,1993-03-17
5.665727138519287,1993-03-18
5.741777420043945,1993-03-19
5.70375394821167,1993-03-22
5.722767353057861,1993-03-23
5.665727138519287,1993-03-24
5.7798004150390625,1993-03-25
5.7798004150390625,1993-03-26
5.760789394378662,1993-03-29
5.817827224731445,1993-03-30
5.836839199066162,1993-03-31
5.741777420043945,1993-04-01
5.6276984214782715,1993-04-02
5.58967399597168,1993-04-05
5.513627529144287,1993-04-06
5.437575817108154,1993-04-07
5.532639980316162,1993-04-08
5.570660591125488,1993-04-12
5.646716117858887,1993-04-13
5.798810958862305,1993-04-14
5.741777420043945,1993-04-15
5.722767353057861,1993-04-16
5.6276984214782715,1993-04-19
5.475602149963379,1993-04-20
5.361526012420654,1993-04-21
5.285477638244629,1993-04-22
5.285477638244629,1993-04-23
5.209425449371338,1993-04-26
5.304488658905029,1993-04-27
5.399549961090088,1993-04-28
5.475602149963379,1993-04-29
5.513627529144287,1993-04-30
5.456587314605713,1993-05-03
5.532639980316162,1993-05-04
5.532639980316162,1993-05-05
5.494615077972412,1993-05-06
5.342513084411621,1993-05-07
5.399549961090088,1993-05-10
5.399549961090088,1993-05-11
5.304488658905029,1993-05-12
5.171402931213379,1993-05-13
5.000290870666504,1993-05-14
5.038313865661621,1993-05-17
5.000290870666504,1993-05-18
4.848190784454346,1993-05-19
4.905226230621338,1993-05-20
4.9242377281188965,1993-05-21
5.038313865661621,1993-05-24
5.0953521728515625,1993-05-25
5.076339244842529,1993-05-26
5.0192999839782715,1993-05-27
4.962263107299805,1993-05-28
4.9242377281188965,1993-06-01
4.9242377281188965,1993-06-02
4.8862152099609375,1993-06-03
4.810164928436279,1993-06-04
4.639049053192139,1993-06-07
4.7531232833862305,1993-06-08
4.848190784454346,1993-06-09
4.791148662567139,1993-06-10
4.907711029052734,1993-06-11
4.831024169921875,1993-06-14
4.754344940185547,1993-06-15
4.696832180023193,1993-06-16
4.658488750457764,1993-06-17
4.735169887542725,1993-06-18
4.716002941131592,1993-06-21
4.811855316162109,1993-06-22
4.888538360595703,1993-06-23
4.984391689300537,1993-06-24
5.080245494842529,1993-06-25
5.118587493896484,1993-06-28
5.137756824493408,1993-06-29
5.176098823547363,1993-06-30
5.367807388305664,1993-07-01
5.329464912414551,1993-07-02
5.348636627197266,1993-07-06
5.367807388305664,1993-07-07
5.348636627197266,1993-07-08
5.367807388305664,1993-07-09
5.252780437469482,1993-07-12
5.176098823547363,1993-07-13
5.118587493896484,1993-07-14
5.080245494842529,1993-07-15
5.099417686462402,1993-07-16
5.099417686462402,1993-07-19
5.118587493896484,1993-07-20
5.156928062438965,1993-07-21
5.118587493896484,1993-07-22
5.137756824493408,1993-07-23
5.099417686462402,1993-07-26
5.099417686462402,1993-07-27
5.118587493896484,1993-07-28
5.061072826385498,1993-07-29
5.061072826385498,1993-07-30
5.041905403137207,1993-08-02
5.099417686462402,1993-08-03
5.022733211517334,1993-08-04
4.926881313323975,1993-08-05
4.907711029052734,1993-08-06
4.888538360595703,1993-08-09
4.811855316162109,1993-08-10
4.792683124542236,1993-08-11
4.850196838378906,1993-08-12
4.850196838378906,1993-08-13
4.811855316162109,1993-08-16
4.811855316162109,1993-08-17
4.850196838378906,1993-08-18
4.850196838378906,1993-08-19
4.888538360595703,1993-08-20
4.888538360595703,1993-08-23
5.041905403137207,1993-08-24
5.061072826385498,1993-08-25
5.003560543060303,1993-08-26
4.926881313323975,1993-08-27
4.984391689300537,1993-08-30
4.9652204513549805,1993-08-31
4.907711029052734,1993-09-01
4.888538360595703,1993-09-02
4.926881313323975,1993-09-03
4.907711029052734,1993-09-07
4.869369029998779,1993-09-08
4.986886978149414,1993-09-09
5.199508190155029,1993-09-10
5.141519546508789,1993-09-13
5.044876575469971,1993-09-14
4.948230743408203,1993-09-15
4.948230743408203,1993-09-16
4.92889928817749,1993-09-17
4.967560291290283,1993-09-20
5.006217002868652,1993-09-21
5.064201831817627,1993-09-22
5.08353328704834,1993-09-23
5.122190475463867,1993-09-24
5.23816442489624,1993-09-27
5.257491588592529,1993-09-28
5.334809303283691,1993-09-29
5.373469829559326,1993-09-30
5.373469829559326,1993-10-01
5.373469829559326,1993-10-04
5.334809303283691,1993-10-05
5.315481185913086,1993-10-06
5.276824474334717,1993-10-07
5.276824474334717,1993-10-08
5.296149730682373,1993-10-11
5.315481185913086,1993-10-12
5.257491588592529,1993-10-13
5.257491588592529,1993-10-14
5.218835830688477,1993-10-15
5.122190475463867,1993-10-18
5.122190475463867,1993-10-19
5.102860450744629,1993-10-20
5.141519546508789,1993-10-21
5.122190475463867,1993-10-22
5.16085147857666,1993-10-25
5.08353328704834,1993-10-26
5.122190475463867,1993-10-27
5.199508190155029,1993-10-28
5.180180549621582,1993-10-29
5.23816442489624,1993-11-01
5.257491588592529,1993-11-02
5.08353328704834,1993-11-03
4.967560291290283,1993-11-04
4.967560291290283,1993-11-05
4.870913028717041,1993-11-08
4.832256317138672,1993-11-09
4.832256317138672,1993-11-10
4.832256317138672,1993-11-11
4.8902411460876465,1993-11-12
4.8902411460876465,1993-11-15
4.8902411460876465,1993-11-16
4.870913028717041,1993-11-17
4.774268627166748,1993-11-18
4.909572124481201,1993-11-19
4.600306987762451,1993-11-22
4.658295631408691,1993-11-23
4.716278553009033,1993-11-24
4.716278553009033,1993-11-26
4.716278553009033,1993-11-29
4.677624225616455,1993-11-30
4.658295631408691,1993-12-01
4.6389641761779785,1993-12-02
4.6389641761779785,1993-12-03
4.677624225616455,1993-12-06
4.716278553009033,1993-12-07
4.754939079284668,1993-12-08
4.754939079284668,1993-12-09
4.754939079284668,1993-12-10
4.756497383117676,1993-12-13
4.756497383117676,1993-12-14
4.737003803253174,1993-12-15
4.71751070022583,1993-12-16
4.737003803253174,1993-12-17
4.873461723327637,1993-12-20
4.89295768737793,1993-12-21
4.834475994110107,1993-12-22
4.853967189788818,1993-12-23
4.912447929382324,1993-12-27
4.990427017211914,1993-12-28
5.087896347045898,1993-12-29
5.029414176940918,1993-12-30
5.048905372619629,1993-12-31
4.990427017211914,1994-01-03
5.009920597076416,1994-01-04
5.048905372619629,1994-01-05
5.048905372619629,1994-01-06
5.048905372619629,1994-01-07
5.107387542724609,1994-01-10
5.165871620178223,1994-01-11
5.185365200042725,1994-01-12
5.204856872558594,1994-01-13
5.087896347045898,1994-01-14
5.087896347045898,1994-01-17
5.107387542724609,1994-01-18
5.048905372619629,1994-01-19
5.009920597076416,1994-01-20
5.029414176940918,1994-01-21
4.970931053161621,1994-01-24
5.029414176940918,1994-01-25
5.029414176940918,1994-01-26
5.009920597076416,1994-01-27
