COO,Date
4.38887357711792,1989-09-18
4.38887357711792,1989-09-19
4.38887357711792,1989-09-20
4.38887357711792,1989-09-21
4.38887357711792,1989-09-22
4.754616737365723,1989-09-25
4.754616737365723,1989-09-26
4.5717453956604,1989-09-27
4.38887357711792,1989-09-28
4.38887357711792,1989-09-29
4.38887357711792,1989-10-02
4.206006050109863,1989-10-03
4.206006050109863,1989-10-04
4.206006050109863,1989-10-05
4.023136138916016,1989-10-06
4.206006050109863,1989-10-09
4.023136138916016,1989-10-10
4.023136138916016,1989-10-11
4.023136138916016,1989-10-12
3.6573963165283203,1989-10-13
3.6573963165283203,1989-10-16
3.6573963165283203,1989-10-17
3.6573963165283203,1989-10-18
3.840266227722168,1989-10-19
3.6573963165283203,1989-10-20
3.6573963165283203,1989-10-23
3.6573963165283203,1989-10-24
3.474526882171631,1989-10-25
3.291656494140625,1989-10-26
3.474526882171631,1989-10-27
3.291656494140625,1989-10-30
3.6573963165283203,1989-10-31
3.474526882171631,1989-11-01
3.291656494140625,1989-11-02
3.291656494140625,1989-11-03
3.291656494140625,1989-11-06
3.291656494140625,1989-11-07
3.291656494140625,1989-11-08
3.291656494140625,1989-11-09
3.6573963165283203,1989-11-10
4.023136138916016,1989-11-13
3.840266227722168,1989-11-14
3.6573963165283203,1989-11-15
3.6573963165283203,1989-11-16
3.6573963165283203,1989-11-17
3.840266227722168,1989-11-20
3.840266227722168,1989-11-21
3.840266227722168,1989-11-22
3.840266227722168,1989-11-24
4.023136138916016,1989-11-27
4.754616737365723,1989-11-28
4.5717453956604,1989-11-29
4.754616737365723,1989-11-30
4.38887357711792,1989-12-01
4.38887357711792,1989-12-04
4.38887357711792,1989-12-05
4.5717453956604,1989-12-06
4.38887357711792,1989-12-07
4.5717453956604,1989-12-08
4.38887357711792,1989-12-11
4.38887357711792,1989-12-12
4.5717453956604,1989-12-13
4.5717453956604,1989-12-14
4.5717453956604,1989-12-15
4.38887357711792,1989-12-18
4.38887357711792,1989-12-19
4.38887357711792,1989-12-20
4.38887357711792,1989-12-21
4.38887357711792,1989-12-22
4.023136138916016,1989-12-26
4.38887357711792,1989-12-27
4.38887357711792,1989-12-28
4.754616737365723,1989-12-29
4.937485218048096,1990-01-02
4.937485218048096,1990-01-03
5.12035608291626,1990-01-04
5.851833343505859,1990-01-05
5.66896390914917,1990-01-08
6.034703731536865,1990-01-09
6.217573165893555,1990-01-10
6.217573165893555,1990-01-11
6.217573165893555,1990-01-12
5.851833343505859,1990-01-15
6.034703731536865,1990-01-16
6.217573165893555,1990-01-17
6.4004435539245605,1990-01-18
6.7661848068237305,1990-01-19
6.4004435539245605,1990-01-22
6.4004435539245605,1990-01-23
6.034703731536865,1990-01-24
6.217573165893555,1990-01-25
6.949053764343262,1990-01-26
6.949053764343262,1990-01-29
6.58331298828125,1990-01-30
6.58331298828125,1990-01-31
6.58331298828125,1990-02-01
6.58331298828125,1990-02-02
6.034703731536865,1990-02-05
5.851833343505859,1990-02-06
6.217573165893555,1990-02-07
5.851833343505859,1990-02-08
6.034703731536865,1990-02-09
5.851833343505859,1990-02-12
5.66896390914917,1990-02-13
5.486095428466797,1990-02-14
5.486095428466797,1990-02-15
5.66896390914917,1990-02-16
5.486095428466797,1990-02-20
5.486095428466797,1990-02-21
5.486095428466797,1990-02-22
5.486095428466797,1990-02-23
5.486095428466797,1990-02-26
5.486095428466797,1990-02-27
5.486095428466797,1990-02-28
5.486095428466797,1990-03-01
5.486095428466797,1990-03-02
5.303223609924316,1990-03-05
5.486095428466797,1990-03-06
5.486095428466797,1990-03-07
5.486095428466797,1990-03-08
5.303223609924316,1990-03-09
5.303223609924316,1990-03-12
5.66896390914917,1990-03-13
5.66896390914917,1990-03-14
5.851833343505859,1990-03-15
6.217573165893555,1990-03-16
6.7661848068237305,1990-03-19
6.58331298828125,1990-03-20
6.58331298828125,1990-03-21
6.4004435539245605,1990-03-22
6.217573165893555,1990-03-23
6.217573165893555,1990-03-26
6.034703731536865,1990-03-27
6.4004435539245605,1990-03-28
6.4004435539245605,1990-03-29
6.58331298828125,1990-03-30
6.217573165893555,1990-04-02
6.4004435539245605,1990-04-03
6.4004435539245605,1990-04-04
6.58331298828125,1990-04-05
6.4004435539245605,1990-04-06
6.58331298828125,1990-04-09
6.58331298828125,1990-04-10
6.58331298828125,1990-04-11
6.7661848068237305,1990-04-12
6.7661848068237305,1990-04-16
6.58331298828125,1990-04-17
6.4004435539245605,1990-04-18
6.217573165893555,1990-04-19
6.217573165893555,1990-04-20
5.851833343505859,1990-04-23
5.851833343505859,1990-04-24
6.034703731536865,1990-04-25
5.851833343505859,1990-04-26
5.851833343505859,1990-04-27
5.851833343505859,1990-04-30
5.851833343505859,1990-05-01
5.851833343505859,1990-05-02
5.851833343505859,1990-05-03
5.851833343505859,1990-05-04
5.851833343505859,1990-05-07
5.851833343505859,1990-05-08
5.66896390914917,1990-05-09
5.851833343505859,1990-05-10
6.034703731536865,1990-05-11
6.034703731536865,1990-05-14
5.851833343505859,1990-05-15
5.851833343505859,1990-05-16
5.851833343505859,1990-05-17
5.851833343505859,1990-05-18
5.851833343505859,1990-05-21
5.66896390914917,1990-05-22
5.66896390914917,1990-05-23
5.66896390914917,1990-05-24
5.851833343505859,1990-05-25
6.034703731536865,1990-05-29
6.034703731536865,1990-05-30
6.034703731536865,1990-05-31
5.851833343505859,1990-06-01
5.851833343505859,1990-06-04
5.66896390914917,1990-06-05
5.66896390914917,1990-06-06
5.66896390914917,1990-06-07
5.851833343505859,1990-06-08
5.66896390914917,1990-06-11
5.851833343505859,1990-06-12
5.66896390914917,1990-06-13
5.66896390914917,1990-06-14
5.66896390914917,1990-06-15
5.851833343505859,1990-06-18
5.66896390914917,1990-06-19
5.303223609924316,1990-06-20
5.303223609924316,1990-06-21
5.12035608291626,1990-06-22
4.937485218048096,1990-06-25
4.754616737365723,1990-06-26
4.937485218048096,1990-06-27
5.303223609924316,1990-06-28
5.66896390914917,1990-06-29
5.486095428466797,1990-07-02
5.12035608291626,1990-07-03
5.303223609924316,1990-07-05
4.937485218048096,1990-07-06
5.12035608291626,1990-07-09
4.937485218048096,1990-07-10
5.303223609924316,1990-07-11
5.303223609924316,1990-07-12
6.034703731536865,1990-07-13
5.851833343505859,1990-07-16
5.851833343505859,1990-07-17
5.851833343505859,1990-07-18
5.851833343505859,1990-07-19
5.851833343505859,1990-07-20
5.66896390914917,1990-07-23
5.851833343505859,1990-07-24
5.66896390914917,1990-07-25
5.486095428466797,1990-07-26
5.66896390914917,1990-07-27
5.486095428466797,1990-07-30
5.66896390914917,1990-07-31
5.486095428466797,1990-08-01
5.486095428466797,1990-08-02
5.486095428466797,1990-08-03
5.303223609924316,1990-08-06
5.486095428466797,1990-08-07
5.12035608291626,1990-08-08
5.12035608291626,1990-08-09
5.486095428466797,1990-08-10
5.486095428466797,1990-08-13
5.66896390914917,1990-08-14
5.486095428466797,1990-08-15
5.486095428466797,1990-08-16
5.303223609924316,1990-08-17
5.303223609924316,1990-08-20
5.12035608291626,1990-08-21
4.937485218048096,1990-08-22
4.754616737365723,1990-08-23
4.754616737365723,1990-08-24
4.937485218048096,1990-08-27
4.937485218048096,1990-08-28
4.937485218048096,1990-08-29
4.754616737365723,1990-08-30
5.12035608291626,1990-08-31
4.5717453956604,1990-09-04
4.38887357711792,1990-09-05
4.38887357711792,1990-09-06
4.206006050109863,1990-09-07
4.206006050109863,1990-09-10
4.206006050109863,1990-09-11
4.023136138916016,1990-09-12
4.206006050109863,1990-09-13
4.5717453956604,1990-09-14
4.937485218048096,1990-09-17
4.937485218048096,1990-09-18
4.5717453956604,1990-09-19
4.38887357711792,1990-09-20
4.38887357711792,1990-09-21
4.023136138916016,1990-09-24
3.840266227722168,1990-09-25
4.206006050109863,1990-09-26
4.206006050109863,1990-09-27
4.023136138916016,1990-09-28
3.840266227722168,1990-10-01
4.023136138916016,1990-10-02
3.840266227722168,1990-10-03
3.840266227722168,1990-10-04
3.6573963165283203,1990-10-05
3.6573963165283203,1990-10-08
3.6573963165283203,1990-10-09
3.840266227722168,1990-10-10
4.023136138916016,1990-10-11
4.206006050109863,1990-10-12
4.5717453956604,1990-10-15
4.38887357711792,1990-10-16
4.206006050109863,1990-10-17
4.754616737365723,1990-10-18
4.5717453956604,1990-10-19
4.38887357711792,1990-10-22
4.754616737365723,1990-10-23
5.12035608291626,1990-10-24
5.12035608291626,1990-10-25
5.303223609924316,1990-10-26
5.12035608291626,1990-10-29
5.12035608291626,1990-10-30
5.303223609924316,1990-10-31
5.851833343505859,1990-11-01
5.851833343505859,1990-11-02
5.66896390914917,1990-11-05
5.66896390914917,1990-11-06
5.486095428466797,1990-11-07
5.851833343505859,1990-11-08
6.217573165893555,1990-11-09
5.851833343505859,1990-11-12
5.851833343505859,1990-11-13
5.851833343505859,1990-11-14
5.66896390914917,1990-11-15
5.851833343505859,1990-11-16
5.66896390914917,1990-11-19
5.66896390914917,1990-11-20
5.486095428466797,1990-11-21
5.303223609924316,1990-11-23
5.303223609924316,1990-11-26
5.66896390914917,1990-11-27
5.851833343505859,1990-11-28
5.66896390914917,1990-11-29
5.66896390914917,1990-11-30
5.66896390914917,1990-12-03
5.303223609924316,1990-12-04
5.486095428466797,1990-12-05
5.486095428466797,1990-12-06
5.303223609924316,1990-12-07
5.12035608291626,1990-12-10
5.303223609924316,1990-12-11
5.303223609924316,1990-12-12
5.303223609924316,1990-12-13
5.12035608291626,1990-12-14
5.12035608291626,1990-12-17
4.754616737365723,1990-12-18
5.303223609924316,1990-12-19
5.12035608291626,1990-12-20
5.303223609924316,1990-12-21
5.303223609924316,1990-12-24
5.486095428466797,1990-12-26
5.303223609924316,1990-12-27
5.303223609924316,1990-12-28
5.303223609924316,1990-12-31
5.851833343505859,1991-01-02
5.66896390914917,1991-01-03
5.851833343505859,1991-01-04
5.851833343505859,1991-01-07
5.851833343505859,1991-01-08
5.66896390914917,1991-01-09
5.486095428466797,1991-01-10
5.66896390914917,1991-01-11
5.486095428466797,1991-01-14
5.486095428466797,1991-01-15
5.486095428466797,1991-01-16
5.66896390914917,1991-01-17
5.851833343505859,1991-01-18
5.66896390914917,1991-01-21
5.66896390914917,1991-01-22
5.66896390914917,1991-01-23
5.851833343505859,1991-01-24
5.851833343505859,1991-01-25
5.66896390914917,1991-01-28
5.486095428466797,1991-01-29
6.034703731536865,1991-01-30
6.4004435539245605,1991-01-31
6.7661848068237305,1991-02-01
6.58331298828125,1991-02-04
6.7661848068237305,1991-02-05
6.58331298828125,1991-02-06
6.4004435539245605,1991-02-07
7.4976630210876465,1991-02-08
7.4976630210876465,1991-02-11
7.314792633056641,1991-02-12
7.314792633056641,1991-02-13
7.314792633056641,1991-02-14
7.314792633056641,1991-02-15
7.131923198699951,1991-02-19
6.58331298828125,1991-02-20
6.7661848068237305,1991-02-21
6.7661848068237305,1991-02-22
6.949053764343262,1991-02-25
6.949053764343262,1991-02-26
6.7661848068237305,1991-02-27
6.7661848068237305,1991-02-28
6.949053764343262,1991-03-01
7.131923198699951,1991-03-04
7.314792633056641,1991-03-05
7.4976630210876465,1991-03-06
7.4976630210876465,1991-03-07
6.949053764343262,1991-03-08
7.131923198699951,1991-03-11
6.58331298828125,1991-03-12
6.7661848068237305,1991-03-13
6.949053764343262,1991-03-14
6.7661848068237305,1991-03-15
6.949053764343262,1991-03-18
6.58331298828125,1991-03-19
6.4004435539245605,1991-03-20
6.58331298828125,1991-03-21
6.58331298828125,1991-03-22
6.7661848068237305,1991-03-25
6.7661848068237305,1991-03-26
6.4004435539245605,1991-03-27
7.131923198699951,1991-03-28
7.680532455444336,1991-04-01
7.680532455444336,1991-04-02
8.412012100219727,1991-04-03
8.229142189025879,1991-04-04
8.229142189025879,1991-04-05
8.412012100219727,1991-04-08
8.046272277832031,1991-04-09
8.229142189025879,1991-04-10
8.229142189025879,1991-04-11
8.229142189025879,1991-04-12
8.229142189025879,1991-04-15
8.046272277832031,1991-04-16
8.046272277832031,1991-04-17
8.046272277832031,1991-04-18
7.680532455444336,1991-04-19
7.131923198699951,1991-04-22
6.949053764343262,1991-04-23
7.314792633056641,1991-04-24
7.314792633056641,1991-04-25
7.680532455444336,1991-04-26
7.4976630210876465,1991-04-29
7.314792633056641,1991-04-30
7.4976630210876465,1991-05-01
7.314792633056641,1991-05-02
7.314792633056641,1991-05-03
6.949053764343262,1991-05-06
7.314792633056641,1991-05-07
7.131923198699951,1991-05-08
7.131923198699951,1991-05-09
7.131923198699951,1991-05-10
7.314792633056641,1991-05-13
7.314792633056641,1991-05-14
7.131923198699951,1991-05-15
7.131923198699951,1991-05-16
7.4976630210876465,1991-05-17
7.863403797149658,1991-05-20
8.229142189025879,1991-05-21
8.229142189025879,1991-05-22
7.863403797149658,1991-05-23
7.863403797149658,1991-05-24
7.4976630210876465,1991-05-28
7.314792633056641,1991-05-29
7.131923198699951,1991-05-30
6.949053764343262,1991-05-31
7.131923198699951,1991-06-03
6.949053764343262,1991-06-04
6.949053764343262,1991-06-05
7.131923198699951,1991-06-06
7.131923198699951,1991-06-07
6.949053764343262,1991-06-10
6.58331298828125,1991-06-11
6.58331298828125,1991-06-12
6.58331298828125,1991-06-13
6.949053764343262,1991-06-14
6.949053764343262,1991-06-17
7.314792633056641,1991-06-18
7.4976630210876465,1991-06-19
7.314792633056641,1991-06-20
7.314792633056641,1991-06-21
6.949053764343262,1991-06-24
7.131923198699951,1991-06-25
6.7661848068237305,1991-06-26
6.949053764343262,1991-06-27
6.949053764343262,1991-06-28
6.7661848068237305,1991-07-01
6.4004435539245605,1991-07-02
6.4004435539245605,1991-07-03
6.4004435539245605,1991-07-05
6.4004435539245605,1991-07-08
6.034703731536865,1991-07-09
6.7661848068237305,1991-07-10
6.7661848068237305,1991-07-11
6.7661848068237305,1991-07-12
6.7661848068237305,1991-07-15
6.58331298828125,1991-07-16
6.217573165893555,1991-07-17
6.217573165893555,1991-07-18
6.217573165893555,1991-07-19
6.58331298828125,1991-07-22
6.58331298828125,1991-07-23
6.4004435539245605,1991-07-24
6.58331298828125,1991-07-25
6.4004435539245605,1991-07-26
6.58331298828125,1991-07-29
6.7661848068237305,1991-07-30
6.949053764343262,1991-07-31
6.7661848068237305,1991-08-01
6.949053764343262,1991-08-02
6.949053764343262,1991-08-05
6.58331298828125,1991-08-06
6.58331298828125,1991-08-07
6.4004435539245605,1991-08-08
6.58331298828125,1991-08-09
6.7661848068237305,1991-08-12
6.58331298828125,1991-08-13
6.4004435539245605,1991-08-14
6.4004435539245605,1991-08-15
6.4004435539245605,1991-08-16
6.217573165893555,1991-08-19
6.217573165893555,1991-08-20
6.58331298828125,1991-08-21
6.58331298828125,1991-08-22
6.949053764343262,1991-08-23
6.7661848068237305,1991-08-26
6.7661848068237305,1991-08-27
6.58331298828125,1991-08-28
6.4004435539245605,1991-08-29
6.4004435539245605,1991-08-30
6.58331298828125,1991-09-03
6.4004435539245605,1991-09-04
6.4004435539245605,1991-09-05
6.4004435539245605,1991-09-06
6.4004435539245605,1991-09-09
6.4004435539245605,1991-09-10
6.4004435539245605,1991-09-11
6.217573165893555,1991-09-12
6.217573165893555,1991-09-13
6.217573165893555,1991-09-16
6.217573165893555,1991-09-17
6.4004435539245605,1991-09-18
6.4004435539245605,1991-09-19
6.4004435539245605,1991-09-20
6.58331298828125,1991-09-23
6.58331298828125,1991-09-24
6.58331298828125,1991-09-25
6.4004435539245605,1991-09-26
6.217573165893555,1991-09-27
6.4004435539245605,1991-09-30
6.4004435539245605,1991-10-01
6.4004435539245605,1991-10-02
6.217573165893555,1991-10-03
5.851833343505859,1991-10-04
5.66896390914917,1991-10-07
5.851833343505859,1991-10-08
5.851833343505859,1991-10-09
5.66896390914917,1991-10-10
5.486095428466797,1991-10-11
5.303223609924316,1991-10-14
5.486095428466797,1991-10-15
5.303223609924316,1991-10-16
5.486095428466797,1991-10-17
5.486095428466797,1991-10-18
4.754616737365723,1991-10-21
4.937485218048096,1991-10-22
4.754616737365723,1991-10-23
5.12035608291626,1991-10-24
5.12035608291626,1991-10-25
4.937485218048096,1991-10-28
4.937485218048096,1991-10-29
4.754616737365723,1991-10-30
4.5717453956604,1991-10-31
4.754616737365723,1991-11-01
5.12035608291626,1991-11-04
4.937485218048096,1991-11-05
4.754616737365723,1991-11-06
4.754616737365723,1991-11-07
4.5717453956604,1991-11-08
4.38887357711792,1991-11-11
5.12035608291626,1991-11-12
5.66896390914917,1991-11-13
6.217573165893555,1991-11-14
5.486095428466797,1991-11-15
5.66896390914917,1991-11-18
5.486095428466797,1991-11-19
5.303223609924316,1991-11-20
5.66896390914917,1991-11-21
5.486095428466797,1991-11-22
5.851833343505859,1991-11-25
6.034703731536865,1991-11-26
5.66896390914917,1991-11-27
5.851833343505859,1991-11-29
5.486095428466797,1991-12-02
5.486095428466797,1991-12-03
5.12035608291626,1991-12-04
5.303223609924316,1991-12-05
5.303223609924316,1991-12-06
5.12035608291626,1991-12-09
5.303223609924316,1991-12-10
5.12035608291626,1991-12-11
4.937485218048096,1991-12-12
4.937485218048096,1991-12-13
4.937485218048096,1991-12-16
4.937485218048096,1991-12-17
4.937485218048096,1991-12-18
4.754616737365723,1991-12-19
4.754616737365723,1991-12-20
4.754616737365723,1991-12-23
4.754616737365723,1991-12-24
4.754616737365723,1991-12-26
4.937485218048096,1991-12-27
4.754616737365723,1991-12-30
4.937485218048096,1991-12-31
4.754616737365723,1992-01-02
4.937485218048096,1992-01-03
4.754616737365723,1992-01-06
4.754616737365723,1992-01-07
4.754616737365723,1992-01-08
4.937485218048096,1992-01-09
5.303223609924316,1992-01-10
5.12035608291626,1992-01-13
5.486095428466797,1992-01-14
5.851833343505859,1992-01-15
5.851833343505859,1992-01-16
5.851833343505859,1992-01-17
5.66896390914917,1992-01-20
5.66896390914917,1992-01-21
5.851833343505859,1992-01-22
5.851833343505859,1992-01-23
6.217573165893555,1992-01-24
6.4004435539245605,1992-01-27
6.4004435539245605,1992-01-28
6.217573165893555,1992-01-29
6.034703731536865,1992-01-30
6.4004435539245605,1992-01-31
6.217573165893555,1992-02-03
6.217573165893555,1992-02-04
5.851833343505859,1992-02-05
5.66896390914917,1992-02-06
5.66896390914917,1992-02-07
5.303223609924316,1992-02-10
5.303223609924316,1992-02-11
5.12035608291626,1992-02-12
4.754616737365723,1992-02-13
4.937485218048096,1992-02-14
4.937485218048096,1992-02-18
4.937485218048096,1992-02-19
5.12035608291626,1992-02-20
5.303223609924316,1992-02-21
5.303223609924316,1992-02-24
5.486095428466797,1992-02-25
4.937485218048096,1992-02-26
5.12035608291626,1992-02-27
4.937485218048096,1992-02-28
4.937485218048096,1992-03-02
4.937485218048096,1992-03-03
4.937485218048096,1992-03-04
4.937485218048096,1992-03-05
4.754616737365723,1992-03-06
5.303223609924316,1992-03-09
5.486095428466797,1992-03-10
5.303223609924316,1992-03-11
5.303223609924316,1992-03-12
5.12035608291626,1992-03-13
4.754616737365723,1992-03-16
4.754616737365723,1992-03-17
4.5717453956604,1992-03-18
4.937485218048096,1992-03-19
5.12035608291626,1992-03-20
5.12035608291626,1992-03-23
5.303223609924316,1992-03-24
5.303223609924316,1992-03-25
5.303223609924316,1992-03-26
5.303223609924316,1992-03-27
5.66896390914917,1992-03-30
5.486095428466797,1992-03-31
5.303223609924316,1992-04-01
5.12035608291626,1992-04-02
4.937485218048096,1992-04-03
5.12035608291626,1992-04-06
5.12035608291626,1992-04-07
4.754616737365723,1992-04-08
4.5717453956604,1992-04-09
4.5717453956604,1992-04-10
4.5717453956604,1992-04-13
4.754616737365723,1992-04-14
4.754616737365723,1992-04-15
4.937485218048096,1992-04-16
4.5717453956604,1992-04-20
4.38887357711792,1992-04-21
4.5717453956604,1992-04-22
4.5717453956604,1992-04-23
4.5717453956604,1992-04-24
4.38887357711792,1992-04-27
4.937485218048096,1992-04-28
5.12035608291626,1992-04-29
5.12035608291626,1992-04-30
4.754616737365723,1992-05-01
4.754616737365723,1992-05-04
4.754616737365723,1992-05-05
4.754616737365723,1992-05-06
4.5717453956604,1992-05-07
4.754616737365723,1992-05-08
4.754616737365723,1992-05-11
4.754616737365723,1992-05-12
4.754616737365723,1992-05-13
4.754616737365723,1992-05-14
4.754616737365723,1992-05-15
4.5717453956604,1992-05-18
4.5717453956604,1992-05-19
4.38887357711792,1992-05-20
4.5717453956604,1992-05-21
4.38887357711792,1992-05-22
4.5717453956604,1992-05-26
4.38887357711792,1992-05-27
4.5717453956604,1992-05-28
4.5717453956604,1992-05-29
4.38887357711792,1992-06-01
4.38887357711792,1992-06-02
4.5717453956604,1992-06-03
4.38887357711792,1992-06-04
4.38887357711792,1992-06-05
4.38887357711792,1992-06-08
4.5717453956604,1992-06-09
4.5717453956604,1992-06-10
4.754616737365723,1992-06-11
4.5717453956604,1992-06-12
4.38887357711792,1992-06-15
4.38887357711792,1992-06-16
4.206006050109863,1992-06-17
4.206006050109863,1992-06-18
4.206006050109863,1992-06-19
4.206006050109863,1992-06-22
3.840266227722168,1992-06-23
4.023136138916016,1992-06-24
3.840266227722168,1992-06-25
3.6573963165283203,1992-06-26
3.6573963165283203,1992-06-29
3.6573963165283203,1992-06-30
3.6573963165283203,1992-07-01
3.474526882171631,1992-07-02
4.023136138916016,1992-07-06
4.023136138916016,1992-07-07
4.023136138916016,1992-07-08
4.023136138916016,1992-07-09
4.023136138916016,1992-07-10
3.840266227722168,1992-07-13
3.6573963165283203,1992-07-14
3.840266227722168,1992-07-15
4.023136138916016,1992-07-16
4.023136138916016,1992-07-17
3.840266227722168,1992-07-20
3.840266227722168,1992-07-21
3.6573963165283203,1992-07-22
3.840266227722168,1992-07-23
3.840266227722168,1992-07-24
4.206006050109863,1992-07-27
4.023136138916016,1992-07-28
4.023136138916016,1992-07-29
4.023136138916016,1992-07-30
3.840266227722168,1992-07-31
3.840266227722168,1992-08-03
3.840266227722168,1992-08-04
3.840266227722168,1992-08-05
3.840266227722168,1992-08-06
4.023136138916016,1992-08-07
3.840266227722168,1992-08-10
4.023136138916016,1992-08-11
3.840266227722168,1992-08-12
3.840266227722168,1992-08-13
3.840266227722168,1992-08-14
3.6573963165283203,1992-08-17
3.6573963165283203,1992-08-18
3.474526882171631,1992-08-19
3.6573963165283203,1992-08-20
3.474526882171631,1992-08-21
3.474526882171631,1992-08-24
3.474526882171631,1992-08-25
3.474526882171631,1992-08-26
3.291656494140625,1992-08-27
3.291656494140625,1992-08-28
3.291656494140625,1992-08-31
3.291656494140625,1992-09-01
3.1087865829467773,1992-09-02
3.1087865829467773,1992-09-03
3.291656494140625,1992-09-04
3.1087865829467773,1992-09-08
2.9259166717529297,1992-09-09
2.7430477142333984,1992-09-10
2.9259166717529297,1992-09-11
2.9259166717529297,1992-09-14
2.9259166717529297,1992-09-15
2.9259166717529297,1992-09-16
2.9259166717529297,1992-09-17
2.9259166717529297,1992-09-18
3.1087865829467773,1992-09-21
2.9259166717529297,1992-09-22
3.291656494140625,1992-09-23
3.291656494140625,1992-09-24
3.291656494140625,1992-09-25
3.1087865829467773,1992-09-28
3.1087865829467773,1992-09-29
3.1087865829467773,1992-09-30
2.7430477142333984,1992-10-01
2.7430477142333984,1992-10-02
2.7430477142333984,1992-10-05
2.7430477142333984,1992-10-06
2.7430477142333984,1992-10-07
2.9259166717529297,1992-10-08
2.9259166717529297,1992-10-09
2.7430477142333984,1992-10-12
2.7430477142333984,1992-10-13
2.7430477142333984,1992-10-14
2.56017804145813,1992-10-15
2.7430477142333984,1992-10-16
2.56017804145813,1992-10-19
2.3773083686828613,1992-10-20
2.3773083686828613,1992-10-21
2.56017804145813,1992-10-22
2.3773083686828613,1992-10-23
2.19443678855896,1992-10-26
2.19443678855896,1992-10-27
2.19443678855896,1992-10-28
2.19443678855896,1992-10-29
2.011568069458008,1992-10-30
1.4629583358764648,1992-11-02
1.4629583358764648,1992-11-03
1.6458282470703125,1992-11-04
1.6458282470703125,1992-11-05
1.8286981582641602,1992-11-06
1.6458282470703125,1992-11-09
1.6458282470703125,1992-11-10
1.6458282470703125,1992-11-11
1.6458282470703125,1992-11-12
1.6458282470703125,1992-11-13
1.4629583358764648,1992-11-16
1.4629583358764648,1992-11-17
1.4629583358764648,1992-11-18
1.4629583358764648,1992-11-19
1.6458282470703125,1992-11-20
1.6458282470703125,1992-11-23
1.8286981582641602,1992-11-24
1.6458282470703125,1992-11-25
1.6458282470703125,1992-11-27
1.8286981582641602,1992-11-30
1.6458282470703125,1992-12-01
1.8286981582641602,1992-12-02
1.8286981582641602,1992-12-03
1.8286981582641602,1992-12-04
1.6458282470703125,1992-12-07
1.8286981582641602,1992-12-08
1.6458282470703125,1992-12-09
1.8286981582641602,1992-12-10
1.6458282470703125,1992-12-11
1.4629583358764648,1992-12-14
1.4629583358764648,1992-12-15
1.6458282470703125,1992-12-16
1.4629583358764648,1992-12-17
1.4629583358764648,1992-12-18
1.4629583358764648,1992-12-21
1.6458282470703125,1992-12-22
1.6458282470703125,1992-12-23
1.6458282470703125,1992-12-24
1.6458282470703125,1992-12-28
1.6458282470703125,1992-12-29
1.6458282470703125,1992-12-30
1.8286981582641602,1992-12-31
1.8286981582641602,1993-01-04
1.8286981582641602,1993-01-05
1.8286981582641602,1993-01-06
1.6458282470703125,1993-01-07
1.8286981582641602,1993-01-08
1.8286981582641602,1993-01-11
1.6458282470703125,1993-01-12
1.6458282470703125,1993-01-13
1.8286981582641602,1993-01-14
1.6458282470703125,1993-01-15
1.8286981582641602,1993-01-18
1.6458282470703125,1993-01-19
1.4629583358764648,1993-01-20
1.6458282470703125,1993-01-21
1.6458282470703125,1993-01-22
1.6458282470703125,1993-01-25
1.6458282470703125,1993-01-26
1.6458282470703125,1993-01-27
1.6458282470703125,1993-01-28
1.6458282470703125,1993-01-29
1.6458282470703125,1993-02-01
1.3715238571166992,1993-02-02
1.1886541843414307,1993-02-03
1.005784034729004,1993-02-04
1.1886541843414307,1993-02-05
1.005784034729004,1993-02-08
1.005784034729004,1993-02-09
1.09721839427948,1993-02-10
1.1886541843414307,1993-02-11
1.1886541843414307,1993-02-12
1.09721839427948,1993-02-16
1.1886541843414307,1993-02-17
1.09721839427948,1993-02-18
1.005784034729004,1993-02-19
0.9143490791320801,1993-02-22
1.005784034729004,1993-02-23
1.005784034729004,1993-02-24
0.8229141235351562,1993-02-25
0.8229141235351562,1993-02-26
0.9143490791320801,1993-03-01
0.8229141235351562,1993-03-02
0.9143490791320801,1993-03-03
0.9143490791320801,1993-03-04
0.9143490791320801,1993-03-05
0.9143490791320801,1993-03-08
0.8229141235351562,1993-03-09
0.8229141235351562,1993-03-10
0.8229141235351562,1993-03-11
0.7314791679382324,1993-03-12
0.8229141235351562,1993-03-15
0.8229141235351562,1993-03-16
0.9143490791320801,1993-03-17
0.9143490791320801,1993-03-18
0.9143490791320801,1993-03-19
0.8229141235351562,1993-03-22
0.8229141235351562,1993-03-23
0.8229141235351562,1993-03-24
1.005784034729004,1993-03-25
0.9143490791320801,1993-03-26
1.005784034729004,1993-03-29
0.9143490791320801,1993-03-30
0.9143490791320801,1993-03-31
0.9143490791320801,1993-04-01
0.9143490791320801,1993-04-02
0.9143490791320801,1993-04-05
0.8229141235351562,1993-04-06
0.8229141235351562,1993-04-07
0.8229141235351562,1993-04-08
0.8229141235351562,1993-04-12
0.7314791679382324,1993-04-13
0.7314791679382324,1993-04-14
0.6400445103645325,1993-04-15
0.7314791679382324,1993-04-16
0.6857619285583496,1993-04-19
0.6400445103645325,1993-04-20
0.6400445103645325,1993-04-21
0.6857619285583496,1993-04-22
0.6400445103645325,1993-04-23
0.5943270921707153,1993-04-26
0.6400445103645325,1993-04-27
0.6400445103645325,1993-04-28
0.6400445103645325,1993-04-29
0.6400445103645325,1993-04-30
