MSI,Date
1.9190595149993896,1977-12-23
1.9190595149993896,1977-12-27
1.899343490600586,1977-12-28
1.9190595149993896,1977-12-29
1.925632119178772,1977-12-30
1.899343490600586,1978-01-03
1.905914545059204,1978-01-04
1.905914545059204,1978-01-05
1.8927713632583618,1978-01-06
1.8796265125274658,1978-01-09
1.8796265125274658,1978-01-10
1.8730560541152954,1978-01-11
1.8467670679092407,1978-01-12
1.8599106073379517,1978-01-13
1.8533391952514648,1978-01-16
1.8533391952514648,1978-01-17
1.905914545059204,1978-01-18
1.8927713632583618,1978-01-19
1.8599106073379517,1978-01-20
1.8599106073379517,1978-01-23
1.899343490600586,1978-01-24
1.905914545059204,1978-01-25
1.8927713632583618,1978-01-26
1.8796265125274658,1978-01-27
1.912487506866455,1978-01-30
1.899343490600586,1978-01-31
1.925632119178772,1978-02-01
1.925632119178772,1978-02-02
1.8796265125274658,1978-02-03
1.8927713632583618,1978-02-06
1.886197805404663,1978-02-07
1.886197805404663,1978-02-08
1.886197805404663,1978-02-09
1.905914545059204,1978-02-10
1.912487506866455,1978-02-13
1.905914545059204,1978-02-14
1.905914545059204,1978-02-15
1.899343490600586,1978-02-16
1.899343490600586,1978-02-17
1.8927713632583618,1978-02-21
1.899343490600586,1978-02-22
1.899343490600586,1978-02-23
1.9190595149993896,1978-02-24
1.886197805404663,1978-02-27
1.8401938676834106,1978-02-28
1.8730560541152954,1978-03-01
1.8664823770523071,1978-03-02
1.8533391952514648,1978-03-03
1.8467670679092407,1978-03-06
1.8664823770523071,1978-03-07
1.8927713632583618,1978-03-08
1.8927713632583618,1978-03-09
1.8927713632583618,1978-03-10
1.925632119178772,1978-03-13
1.9782088994979858,1978-03-14
1.9584925174713135,1978-03-15
2.0110692977905273,1978-03-16
2.0110692977905273,1978-03-17
2.0242128372192383,1978-03-20
2.017641067504883,1978-03-21
2.0439302921295166,1978-03-22
2.050503969192505,1978-03-23
2.030785083770752,1978-03-27
2.030785083770752,1978-03-28
2.0704755783081055,1978-03-29
2.083705186843872,1978-03-30
2.063861608505249,1978-03-31
2.0440149307250977,1978-04-03
2.0572457313537598,1978-04-04
2.063861608505249,1978-04-05
2.0572457313537598,1978-04-06
2.050631046295166,1978-04-07
2.063861608505249,1978-04-10
1.9977113008499146,1978-04-11
2.024170398712158,1978-04-12
2.024170398712158,1978-04-13
2.0373995304107666,1978-04-14
2.083705186843872,1978-04-17
2.136624813079834,1978-04-18
2.2093892097473145,1978-04-19
2.2490789890289307,1978-04-20
2.2490789890289307,1978-04-21
2.30861234664917,1978-04-24
2.381375551223755,1978-04-25
2.354917526245117,1978-04-26
2.315227746963501,1978-04-27
2.368147373199463,1978-04-28
2.381375551223755,1978-05-01
2.4012229442596436,1978-05-02
2.3615317344665527,1978-05-03
2.341688394546509,1978-05-04
2.394606828689575,1978-05-05
2.354917526245117,1978-05-08
2.335071563720703,1978-05-09
2.3615317344665527,1978-05-10
2.368147373199463,1978-05-11
2.50044584274292,1978-05-12
2.5599803924560547,1978-05-15
2.606285572052002,1978-05-16
2.619515895843506,1978-05-17
2.50044584274292,1978-05-18
2.473984956741333,1978-05-19
2.5401358604431152,1978-05-22
2.487215757369995,1978-05-23
2.4475269317626953,1978-05-24
2.381375551223755,1978-05-25
2.381375551223755,1978-05-26
2.4276821613311768,1978-05-30
2.4475269317626953,1978-05-31
2.473984956741333,1978-06-01
2.5335195064544678,1978-06-02
2.645975112915039,1978-06-05
2.6790504455566406,1978-06-06
2.619515895843506,1978-06-07
2.612900733947754,1978-06-08
2.5665969848632812,1978-06-09
2.487215757369995,1978-06-12
2.5136756896972656,1978-06-13
2.454141616821289,1978-06-14
2.4078361988067627,1978-06-15
2.4012229442596436,1978-06-16
2.4210665225982666,1978-06-19
2.4276821613311768,1978-06-20
2.4144506454467773,1978-06-21
2.4475269317626953,1978-06-22
2.4012229442596436,1978-06-23
2.3747622966766357,1978-06-26
2.394717216491699,1978-06-27
2.401369571685791,1978-06-28
2.4479334354400635,1978-06-29
2.4479334354400635,1978-06-30
2.4346296787261963,1978-07-03
2.4479334354400635,1978-07-05
2.4479334354400635,1978-07-06
2.4412832260131836,1978-07-07
2.4479334354400635,1978-07-10
2.481194019317627,1978-07-11
2.507802724838257,1978-07-12
2.501150369644165,1978-07-13
2.554365396499634,1978-07-14
2.5743215084075928,1978-07-17
2.5277578830718994,1978-07-18
2.5743215084075928,1978-07-19
2.5743215084075928,1978-07-20
2.5277578830718994,1978-07-21
2.534409284591675,1978-07-24
2.5610179901123047,1978-07-25
2.6009294986724854,1978-07-26
2.627537488937378,1978-07-27
2.6474950313568115,1978-07-28
2.6607983112335205,1978-07-31
2.6142334938049316,1978-08-01
2.694059133529663,1978-08-02
2.7539258003234863,1978-08-03
2.8071415424346924,1978-08-04
2.867008924484253,1978-08-07
2.853703498840332,1978-08-08
2.9002692699432373,1978-08-09
2.8204452991485596,1978-08-10
2.8071415424346924,1978-08-11
2.8204452991485596,1978-08-14
2.767230272293091,1978-08-15
2.8204452991485596,1978-08-16
2.8071415424346924,1978-08-17
2.773883104324341,1978-08-18
2.7605772018432617,1978-08-21
2.7472736835479736,1978-08-22
2.7273192405700684,1978-08-23
2.700711250305176,1978-08-24
2.6607983112335205,1978-08-25
2.6208865642547607,1978-08-28
2.594278573989868,1978-08-29
2.594278573989868,1978-08-30
2.594278573989868,1978-08-31
2.5809757709503174,1978-09-01
2.634190797805786,1978-09-05
2.6741020679473877,1978-09-06
2.6607983112335205,1978-09-07
2.740621566772461,1978-09-08
2.694059133529663,1978-09-11
2.640841484069824,1978-09-12
2.6607983112335205,1978-09-13
2.6142334938049316,1978-09-14
2.5610179901123047,1978-09-15
2.487844944000244,1978-09-18
2.514453649520874,1978-09-19
2.4479334354400635,1978-09-20
2.4479334354400635,1978-09-21
2.4346296787261963,1978-09-22
2.4346296787261963,1978-09-25
2.454695701599121,1978-09-26
2.4413180351257324,1978-09-27
2.4346296787261963,1978-09-28
2.401186943054199,1978-09-29
2.414564371109009,1978-10-02
2.3744308948516846,1978-10-03
2.300858736038208,1978-10-04
2.327613115310669,1978-10-05
2.3409905433654785,1978-10-06
2.3677449226379395,1978-10-09
2.394498586654663,1978-10-10
2.4346296787261963,1978-10-11
2.3878087997436523,1978-10-12
2.3811216354370117,1978-10-13
2.3476791381835938,1978-10-16
2.260727643966675,1978-10-17
2.2540388107299805,1978-10-18
2.2072196006774902,1978-10-19
2.2473502159118652,1978-10-20
2.2540388107299805,1978-10-23
2.287482500076294,1978-10-24
2.2473502159118652,1978-10-25
2.1470227241516113,1978-10-26
2.153712511062622,1978-10-27
2.2072196006774902,1978-10-30
2.2540388107299805,1978-10-31
2.3543670177459717,1978-11-01
2.300858736038208,1978-11-02
2.300858736038208,1978-11-03
2.2473502159118652,1978-11-06
2.1938424110412598,1978-11-07
2.2205963134765625,1978-11-08
2.2205963134765625,1978-11-09
2.233973979949951,1978-11-10
2.173776626586914,1978-11-13
2.1269571781158447,1978-11-14
2.153712511062622,1978-11-15
2.153712511062622,1978-11-16
2.153712511062622,1978-11-17
2.173776626586914,1978-11-20
2.160399913787842,1978-11-21
2.153712511062622,1978-11-22
2.160399913787842,1978-11-24
2.1470227241516113,1978-11-27
2.1202685832977295,1978-11-28
2.0935144424438477,1978-11-29
2.133645534515381,1978-11-30
2.1871540546417236,1978-12-01
2.2072196006774902,1978-12-04
2.280792713165283,1978-12-05
2.3075482845306396,1978-12-06
2.314234733581543,1978-12-07
2.2540388107299805,1978-12-08
2.2139079570770264,1978-12-11
2.140333652496338,1978-12-12
2.153712511062622,1978-12-13
2.140333652496338,1978-12-14
2.140333652496338,1978-12-15
2.0935144424438477,1978-12-18
2.113579750061035,1978-12-19
2.1269571781158447,1978-12-20
2.1269571781158447,1978-12-21
2.1269571781158447,1978-12-22
2.1566109657287598,1978-12-26
2.136392593383789,1978-12-27
2.136392593383789,1978-12-28
2.1498703956604004,1978-12-29
2.1566109657287598,1979-01-02
2.1700901985168457,1979-01-03
2.21052622795105,1979-01-04
2.237483024597168,1979-01-05
2.183567762374878,1979-01-08
2.1700901985168457,1979-01-09
2.143131732940674,1979-01-10
2.1498703956604004,1979-01-11
2.2577004432678223,1979-01-12
2.2577004432678223,1979-01-15
2.1700901985168457,1979-01-16
2.190307378768921,1979-01-17
2.1566109657287598,1979-01-18
2.143131732940674,1979-01-19
2.136392593383789,1979-01-22
2.143131732940674,1979-01-23
2.1229138374328613,1979-01-24
2.1566109657287598,1979-01-25
2.1566109657287598,1979-01-26
2.1296517848968506,1979-01-29
2.143131732940674,1979-01-30
2.143131732940674,1979-01-31
2.1566109657287598,1979-02-01
2.136392593383789,1979-02-02
2.102696418762207,1979-02-05
2.0892155170440674,1979-02-06
2.021821975708008,1979-02-07
2.0487802028656006,1979-02-08
2.0487802028656006,1979-02-09
2.0487802028656006,1979-02-12
2.0353009700775146,1979-02-13
1.9948641061782837,1979-02-14
2.008343458175659,1979-02-15
1.9813857078552246,1979-02-16
1.974646806716919,1979-02-20
1.954429030418396,1979-02-21
1.961167573928833,1979-02-22
1.9679067134857178,1979-02-23
1.9813857078552246,1979-02-26
1.954429030418396,1979-02-27
1.954429030418396,1979-02-28
1.9881255626678467,1979-03-01
2.015082359313965,1979-03-02
2.021821975708008,1979-03-05
1.9948641061782837,1979-03-06
2.001603603363037,1979-03-07
2.008343458175659,1979-03-08
2.0353009700775146,1979-03-09
2.008343458175659,1979-03-12
2.042041063308716,1979-03-13
2.021821975708008,1979-03-14
2.015082359313965,1979-03-15
2.0353009700775146,1979-03-16
2.062258720397949,1979-03-19
2.075737237930298,1979-03-20
2.0892155170440674,1979-03-21
2.0824763774871826,1979-03-22
2.0824763774871826,1979-03-23
2.0919857025146484,1979-03-26
2.0919857025146484,1979-03-27
2.085193157196045,1979-03-28
2.0987772941589355,1979-03-29
2.085193157196045,1979-03-30
2.0987772941589355,1979-04-02
2.10556960105896,1979-04-03
2.10556960105896,1979-04-04
2.1191558837890625,1979-04-05
2.1123621463775635,1979-04-06
2.1191558837890625,1979-04-09
2.1327388286590576,1979-04-10
2.1599063873291016,1979-04-11
2.1666994094848633,1979-04-12
2.1666994094848633,1979-04-16
2.200659990310669,1979-04-17
2.295750856399536,1979-04-18
2.2685811519622803,1979-04-19
2.2414133548736572,1979-04-20
2.3093349933624268,1979-04-23
2.288957357406616,1979-04-24
2.28216552734375,1979-04-25
2.288957357406616,1979-04-26
2.3093349933624268,1979-04-27
2.3229193687438965,1979-04-30
2.295750856399536,1979-05-01
2.302542209625244,1979-05-02
2.3093349933624268,1979-05-03
2.28216552734375,1979-05-04
2.261789560317993,1979-05-07
2.28216552734375,1979-05-08
2.288957357406616,1979-05-09
2.275373697280884,1979-05-10
2.28216552734375,1979-05-11
2.288957357406616,1979-05-14
2.295750856399536,1979-05-15
2.295750856399536,1979-05-16
2.343297004699707,1979-05-17
2.3229193687438965,1979-05-18
2.4180080890655518,1979-05-21
2.397631883621216,1979-05-22
2.3365039825439453,1979-05-23
2.3229193687438965,1979-05-24
2.3297109603881836,1979-05-25
2.343297004699707,1979-05-29
2.295750856399536,1979-05-30
2.36367130279541,1979-05-31
2.390841007232666,1979-06-01
2.377255439758301,1979-06-04
2.49951434135437,1979-06-05
2.465554714202881,1979-06-06
2.465554714202881,1979-06-07
2.4315943717956543,1979-06-08
2.4383842945098877,1979-06-11
2.5130999088287354,1979-06-12
2.465554714202881,1979-06-13
2.4315943717956543,1979-06-14
2.4587621688842773,1979-06-15
2.4180080890655518,1979-06-18
2.4315943717956543,1979-06-19
2.4383842945098877,1979-06-20
2.4587621688842773,1979-06-21
2.485930919647217,1979-06-22
2.479137659072876,1979-06-25
2.4818742275238037,1979-06-26
2.5023844242095947,1979-06-27
2.5160579681396484,1979-06-28
2.49554705619812,1979-06-29
2.4887101650238037,1979-07-02
2.475037097930908,1979-07-03
2.475037097930908,1979-07-05
2.4613614082336426,1979-07-06
2.4613614082336426,1979-07-09
2.4613614082336426,1979-07-10
2.447688579559326,1979-07-11
2.4203407764434814,1979-07-12
2.3314571380615234,1979-07-13
2.3314571380615234,1979-07-16
2.2562482357025146,1979-07-17
2.2972710132598877,1979-07-18
2.317782163619995,1979-07-19
2.283596992492676,1979-07-20
2.2767598628997803,1979-07-23
2.2699227333068848,1979-07-24
2.2699227333068848,1979-07-25
2.2972710132598877,1979-07-26
2.3588075637817383,1979-07-27
2.365640640258789,1979-07-30
2.413501501083374,1979-07-31
2.447688579559326,1979-08-01
2.475037097930908,1979-08-02
2.447688579559326,1979-08-03
2.5023844242095947,1979-08-06
2.5502445697784424,1979-08-07
2.5844292640686035,1979-08-08
2.5570826530456543,1979-08-09
2.5570826530456543,1979-08-10
2.5912671089172363,1979-08-13
2.611778974533081,1979-08-14
2.6664764881134033,1979-08-15
2.6664764881134033,1979-08-16
2.7074992656707764,1979-08-17
2.7621965408325195,1979-08-20
2.728008985519409,1979-08-21
2.7006609439849854,1979-08-22
2.6664764881134033,1979-08-23
2.673312187194824,1979-08-24
2.7074992656707764,1979-08-27
2.6801507472991943,1979-08-28
2.6664764881134033,1979-08-29
2.6254522800445557,1979-08-30
2.6596384048461914,1979-08-31
2.6391255855560303,1979-09-04
2.6254522800445557,1979-09-05
2.6391255855560303,1979-09-06
2.6528007984161377,1979-09-07
2.6801507472991943,1979-09-10
2.6322898864746094,1979-09-11
2.6528007984161377,1979-09-12
2.7211735248565674,1979-09-13
2.734846353530884,1979-09-14
2.7211735248565674,1979-09-17
2.71433424949646,1979-09-18
2.673312187194824,1979-09-19
2.775869607925415,1979-09-20
2.803218364715576,1979-09-21
2.789543628692627,1979-09-24
2.8473141193389893,1979-09-25
2.8335607051849365,1979-09-26
2.8817031383514404,1979-09-27
2.8679487705230713,1979-09-28
2.8335607051849365,1979-10-01
2.943603754043579,1979-10-02
2.984865188598633,1979-10-03
3.033008337020874,1979-10-04
2.998623847961426,1979-10-05
2.902334690093994,1979-10-08
2.7235190868377686,1979-10-09
2.744152069091797,1979-10-10
2.709763765335083,1979-10-11
2.6409876346588135,1979-10-12
2.6409876346588135,1979-10-15
2.5859670639038086,1979-10-16
2.5790886878967285,1979-10-17
2.592845916748047,1979-10-18
2.441537380218506,1979-10-19
2.434661388397217,1979-10-22
2.4621713161468506,1979-10-23
2.5034360885620117,1979-10-24
2.537825584411621,1979-10-25
2.5790886878967285,1979-10-26
2.634108781814575,1979-10-29
2.6960089206695557,1979-10-30
2.6409876346588135,1979-10-31
2.64786434173584,1979-11-01
2.6684978008270264,1979-11-02
2.613476514816284,1979-11-05
2.572213888168335,1979-11-06
2.5240697860717773,1979-11-07
2.544701099395752,1979-11-08
2.620354652404785,1979-11-09
2.730396270751953,1979-11-12
2.702885627746582,1979-11-13
2.6960089206695557,1979-11-14
2.6960089206695557,1979-11-15
2.6960089206695557,1979-11-16
2.68225359916687,1979-11-19
2.6409876346588135,1979-11-20
2.6409876346588135,1979-11-21
2.6960089206695557,1979-11-23
2.7166404724121094,1979-11-26
2.709763765335083,1979-11-27
2.6960089206695557,1979-11-28
2.702885627746582,1979-11-29
2.730396270751953,1979-11-30
2.709763765335083,1979-12-03
2.8060498237609863,1979-12-04
2.8473141193389893,1979-12-05
2.8335607051849365,1979-12-06
2.8060498237609863,1979-12-07
2.7785403728485107,1979-12-10
2.764784812927246,1979-12-11
2.7579076290130615,1979-12-12
2.744152069091797,1979-12-13
2.8335607051849365,1979-12-14
2.861070156097412,1979-12-17
2.792294979095459,1979-12-18
2.840437889099121,1979-12-19
2.8679487705230713,1979-12-20
2.8541948795318604,1979-12-21
2.8473141193389893,1979-12-24
2.8667032718658447,1979-12-26
2.852853536605835,1979-12-27
2.852853536605835,1979-12-28
2.8320815563201904,1979-12-31
2.6589720249176025,1980-01-02
2.603574514389038,1980-01-03
2.6866679191589355,1980-01-04
2.7559139728546143,1980-01-07
3.0051891803741455,1980-01-08
2.977494955062866,1980-01-09
3.0190412998199463,1980-01-10
2.9636478424072266,1980-01-11
2.9844188690185547,1980-01-14
3.0398123264312744,1980-01-15
3.1159815788269043,1980-01-16
3.088282585144043,1980-01-17
3.081357955932617,1980-01-18
3.150603771209717,1980-01-21
3.109056234359741,1980-01-22
3.1229043006896973,1980-01-23
3.0605876445770264,1980-01-24
3.1021337509155273,1980-01-25
3.282167434692383,1980-01-28
3.3098642826080322,1980-01-29
3.2406222820281982,1980-01-30
3.254469156265259,1980-01-31
3.2683181762695312,1980-02-01
3.282167434692383,1980-02-04
3.289090871810913,1980-02-05
3.420654773712158,1980-02-06
3.427579879760742,1980-02-07
3.4137320518493652,1980-02-08
3.33756422996521,1980-02-11
3.2752444744110107,1980-02-12
3.406806707382202,1980-02-13
3.296015739440918,1980-02-14
3.2683181762695312,1980-02-15
3.212923288345337,1980-02-19
3.199075937271118,1980-02-20
3.2267720699310303,1980-02-21
3.2683181762695312,1980-02-22
3.212923288345337,1980-02-25
3.192150831222534,1980-02-26
3.1021337509155273,1980-02-27
3.095207929611206,1980-02-28
3.1159815788269043,1980-02-29
3.0744361877441406,1980-03-03
3.0467374324798584,1980-03-04
2.970569133758545,1980-03-05
2.9844188690185547,1980-03-06
3.0190412998199463,1980-03-07
3.0744361877441406,1980-03-10
3.2198479175567627,1980-03-11
3.136754274368286,1980-03-12
3.1021337509155273,1980-03-13
3.1159815788269043,1980-03-14
2.9913439750671387,1980-03-17
2.9497973918914795,1980-03-18
2.9359471797943115,1980-03-19
2.908250570297241,1980-03-20
2.845930576324463,1980-03-21
2.7399561405181885,1980-03-24
2.774817943572998,1980-03-25
2.7887585163116455,1980-03-26
2.7190418243408203,1980-03-27
2.893341064453125,1980-03-28
2.907282590866089,1980-03-31
2.8445353507995605,1980-04-01
2.8375627994537354,1980-04-02
2.8515076637268066,1980-04-03
2.6005184650421143,1980-04-07
2.6911532878875732,1980-04-08
2.7190418243408203,1980-04-09
2.746929407119751,1980-04-10
2.6981258392333984,1980-04-11
2.6493215560913086,1980-04-14
2.642350435256958,1980-04-15
2.5517170429229736,1980-04-16
2.5098836421966553,1980-04-17
2.3983333110809326,1980-04-18
2.307699680328369,1980-04-21
2.4262211322784424,1980-04-22
2.5098836421966553,1980-04-23
2.5796022415161133,1980-04-24
2.5865743160247803,1980-04-25
2.6841816902160645,1980-04-28
2.656294345855713,1980-04-29
2.670236110687256,1980-04-30
2.5796022415161133,1980-05-01
2.572632312774658,1980-05-02
2.5796022415161133,1980-05-05
2.5656583309173584,1980-05-06
2.5865743160247803,1980-05-07
2.5098836421966553,1980-05-08
2.481996536254883,1980-05-09
2.495941400527954,1980-05-12
2.5796022415161133,1980-05-13
2.537770986557007,1980-05-14
2.5865743160247803,1980-05-15
2.572632312774658,1980-05-16
2.5796022415161133,1980-05-19
2.614462375640869,1980-05-20
2.5935471057891846,1980-05-21
2.6284070014953613,1980-05-22
2.621433973312378,1980-05-23
2.621433973312378,1980-05-27
2.6772091388702393,1980-05-28
2.6005184650421143,1980-05-29
2.642350435256958,1980-05-30
2.656294345855713,1980-06-02
2.614462375640869,1980-06-03
2.6981258392333984,1980-06-04
2.642350435256958,1980-06-05
2.614462375640869,1980-06-06
2.5865743160247803,1980-06-09
2.6493215560913086,1980-06-10
2.7050962448120117,1980-06-11
2.7190418243408203,1980-06-12
2.7399561405181885,1980-06-13
2.7260122299194336,1980-06-16
2.7050962448120117,1980-06-17
2.6911532878875732,1980-06-18
2.6284070014953613,1980-06-19
2.662121534347534,1980-06-20
2.662121534347534,1980-06-23
2.6902167797088623,1980-06-24
2.753434419631958,1980-06-25
2.760458469390869,1980-06-26
2.7464094161987305,1980-06-27
2.7042648792266846,1980-06-30
2.760458469390869,1980-07-01
2.8026020526885986,1980-07-02
2.8798670768737793,1980-07-03
2.9079649448394775,1980-07-07
2.893916130065918,1980-07-08
2.9079649448394775,1980-07-09
2.950108528137207,1980-07-10
2.978205680847168,1980-07-11
3.0343992710113525,1980-07-14
2.9641566276550293,1980-07-15
2.9641566276550293,1980-07-16
3.0414206981658936,1980-07-17
3.1538047790527344,1980-07-18
3.1046383380889893,1980-07-21
3.0976123809814453,1980-07-22
3.0203499794006348,1980-07-23
2.978205680847168,1980-07-24
2.9922547340393066,1980-07-25
2.9992780685424805,1980-07-28
3.0343992710113525,1980-07-29
3.0554707050323486,1980-07-30
3.0484440326690674,1980-07-31
2.971181631088257,1980-08-01
2.9360594749450684,1980-08-04
2.9360594749450684,1980-08-05
2.9922547340393066,1980-08-06
3.0063037872314453,1980-08-07
3.0905888080596924,1980-08-08
3.1889266967773438,1980-08-11
3.27321720123291,1980-08-12
3.167853355407715,1980-08-13
3.3013112545013428,1980-08-14
3.343456983566284,1980-08-15
3.2310712337493896,1980-08-18
3.1889266967773438,1980-08-19
3.294287919998169,1980-08-20
3.3364317417144775,1980-08-21
3.455841302871704,1980-08-22
3.371551990509033,1980-08-25
3.4136946201324463,1980-08-26
3.3645291328430176,1980-08-27
3.2380967140197754,1980-08-28
3.202976703643799,1980-08-29
3.1959519386291504,1980-09-02
3.27321720123291,1980-09-03
3.3153598308563232,1980-09-04
3.357504367828369,1980-09-05
3.202976703643799,1980-09-08
3.2661914825439453,1980-09-09
3.343456983566284,1980-09-10
3.343456983566284,1980-09-11
3.3013112545013428,1980-09-12
3.343456983566284,1980-09-15
3.4488182067871094,1980-09-16
3.5541765689849854,1980-09-17
3.6173958778381348,1980-09-18
3.7719268798828125,1980-09-19
3.891331672668457,1980-09-22
3.769906759262085,1980-09-23
3.776963710784912,1980-09-24
3.699308395385742,1980-09-25
3.5157551765441895,1980-09-26
3.4310359954833984,1980-09-29
3.586350202560425,1980-09-30
3.5439939498901367,1980-10-01
3.593411445617676,1980-10-02
3.699308395385742,1980-10-03
3.8828632831573486,1980-10-06
3.8828632831573486,1980-10-07
3.875802755355835,1980-10-08
3.7910830974578857,1980-10-09
3.7628467082977295,1980-10-10
3.7840235233306885,1980-10-13
3.7910830974578857,1980-10-14
3.925220489501953,1980-10-15
3.9746391773223877,1980-10-16
3.925220489501953,1980-10-17
3.9040441513061523,1980-10-20
3.925220489501953,1980-10-21
4.009937763214111,1980-10-22
3.9040441513061523,1980-10-23
3.8546230792999268,1980-10-24
3.833444595336914,1980-10-27
3.769906759262085,1980-10-28
3.8052046298980713,1980-10-29
3.5016355514526367,1980-10-30
3.6569502353668213,1980-10-31
3.8263843059539795,1980-11-03
4.009937763214111,1980-11-05
3.918161392211914,1980-11-06
3.8899238109588623,1980-11-07
3.875802755355835,1980-11-10
3.8969829082489014,1980-11-11
4.0664143562316895,1980-11-12
4.1934895515441895,1980-11-13
4.235848903656006,1980-11-14
4.3488030433654785,1980-11-17
4.482941150665283,1980-11-18
4.4899983406066895,1980-11-19
4.511178016662598,1980-11-20
4.468823432922363,1980-11-21
4.511178016662598,1980-11-24
4.560596466064453,1980-11-25
4.715911388397217,1980-11-26
4.638254165649414,1980-11-28
4.461760997772217,1980-12-01
4.391160011291504,1980-12-02
4.3064494132995605,1980-12-03
4.264087200164795,1980-12-04
4.235848903656006,1980-12-05
4.038176536560059,1980-12-08
4.024056911468506,1980-12-09
3.9534592628479004,1980-12-10
3.918161392211914,1980-12-11
4.0664143562316895,1980-12-12
4.108773708343506,1980-12-15
4.045235633850098,1980-12-16
3.9746391773223877,1980-12-17
3.9534592628479004,1980-12-18
3.875802755355835,1980-12-19
3.926927328109741,1980-12-22
3.877220869064331,1980-12-23
3.9340317249298096,1980-12-24
4.104458332061768,1980-12-26
3.9908409118652344,1980-12-29
4.083154201507568,1980-12-30
4.147066116333008,1980-12-31
4.104458332061768,1981-01-02
4.09025764465332,1981-01-05
4.005043029785156,1981-01-06
3.912726640701294,1981-01-07
3.877220869064331,1981-01-08
3.8346168994903564,1981-01-09
3.756503105163574,1981-01-12
3.6996917724609375,1981-01-13
3.6925930976867676,1981-01-14
3.706794261932373,1981-01-15
3.7351999282836914,1981-01-16
3.6996917724609375,1981-01-19
3.6925930976867676,1981-01-20
3.6854915618896484,1981-01-21
3.6925930976867676,1981-01-22
3.756503105163574,1981-01-23
3.756503105163574,1981-01-26
3.806211233139038,1981-01-27
3.8417179584503174,1981-01-28
3.8133132457733154,1981-01-29
3.664188861846924,1981-01-30
3.5789754390716553,1981-02-02
3.706794261932373,1981-02-03
3.728098154067993,1981-02-04
3.827514171600342,1981-02-05
3.9198291301727295,1981-02-06
3.8985252380371094,1981-02-09
3.8985252380371094,1981-02-10
3.848818778991699,1981-02-11
3.8346168994903564,1981-02-12
3.7991106510162354,1981-02-13
3.7778048515319824,1981-02-17
3.6996917724609375,1981-02-18
3.5647711753845215,1981-02-19
3.4511525630950928,1981-02-20
3.4795587062835693,1981-02-23
3.4795587062835693,1981-02-24
3.415649890899658,1981-02-25
3.4582552909851074,1981-02-26
3.5718741416931152,1981-02-27
3.6286826133728027,1981-03-02
3.5150628089904785,1981-03-03
3.4511525630950928,1981-03-04
3.4085469245910645,1981-03-05
3.4937593936920166,1981-03-06
3.5718741416931152,1981-03-09
3.6357836723327637,1981-03-10
3.6073784828186035,1981-03-11
3.784907341003418,1981-03-12
3.713897466659546,1981-03-13
3.8346168994903564,1981-03-16
3.806211233139038,1981-03-17
3.912726640701294,1981-03-18
3.891425609588623,1981-03-19
3.9056270122528076,1981-03-20
3.9056270122528076,1981-03-23
3.955334186553955,1981-03-24
4.033446311950684,1981-03-25
3.9979429244995117,1981-03-26
3.9850854873657227,1981-03-27
3.9779438972473145,1981-03-30
4.127919673919678,1981-03-31
4.135061264038086,1981-04-01
4.120779514312744,1981-04-02
4.106497764587402,1981-04-03
4.08506965637207,1981-04-06
4.08506965637207,1981-04-07
4.2279052734375,1981-04-08
4.327890872955322,1981-04-09
4.4707231521606445,1981-04-10
4.534999847412109,1981-04-13
4.513574123382568,1981-04-14
4.477863311767578,1981-04-15
4.456440448760986,1981-04-16
4.5992751121521,1981-04-20
4.6135573387146,1981-04-21
4.7778191566467285,1981-04-22
4.899226188659668,1981-04-23
4.813527584075928,1981-04-24
4.806386947631836,1981-04-27
4.663551330566406,1981-04-28
4.542141914367676,1981-04-29
4.435015678405762,1981-04-30
4.40644645690918,1981-05-01
4.270757675170898,1981-05-04
4.292180061340332,1981-05-05
4.270757675170898,1981-05-06
4.285037517547607,1981-05-07
4.277895450592041,1981-05-08
4.199337482452393,1981-05-11
4.263616561889648,1981-05-12
4.2279052734375,1981-05-13
4.313605308532715,1981-05-14
4.4135894775390625,1981-05-15
4.420729160308838,1981-05-18
4.435015678405762,1981-05-19
4.513574123382568,1981-05-20
4.534999847412109,1981-05-21
4.577851295471191,1981-05-22
4.7064008712768555,1981-05-26
4.942078590393066,1981-05-27
5.113478660583496,1981-05-28
4.913512229919434,1981-05-29
4.713541507720947,1981-06-01
4.699259281158447,1981-06-02
4.742110729217529,1981-06-03
4.442155361175537,1981-06-04
4.477863311767578,1981-06-05
4.4707231521606445,1981-06-08
4.4707231521606445,1981-06-09
4.392163276672363,1981-06-10
4.356455326080322,1981-06-11
4.299322128295898,1981-06-12
4.213621616363525,1981-06-15
4.08506965637207,1981-06-16
4.099352836608887,1981-06-17
3.9779438972473145,1981-06-18
4.135061264038086,1981-06-19
4.1364970207214355,1981-06-22
4.2226762771606445,1981-06-23
4.2154927253723145,1981-06-24
4.193949222564697,1981-06-25
4.186766624450684,1981-06-26
4.165224552154541,1981-06-29
4.107772350311279,1981-06-30
4.021592140197754,1981-07-01
3.906693696975708,1981-07-02
3.7989702224731445,1981-07-06
3.863607883453369,1981-07-07
3.863607883453369,1981-07-08
3.885148763656616,1981-07-09
3.87796950340271,1981-07-10
3.935418128967285,1981-07-13
3.892329454421997,1981-07-14
3.949782133102417,1981-07-15
3.985689878463745,1981-07-16
4.000051498413086,1981-07-17
3.9569616317749023,1981-07-20
