UNH,Date
4.3315653800964355,1995-06-23
4.3315653800964355,1995-06-26
4.130096912384033,1995-06-27
4.092324733734131,1995-06-28
4.130096912384033,1995-06-29
4.167873382568359,1995-06-30
4.230831623077393,1995-07-03
4.193056583404541,1995-07-05
4.079731464385986,1995-07-06
4.067139625549316,1995-07-07
4.104916095733643,1995-07-10
4.193056583404541,1995-07-11
4.30638313293457,1995-07-12
4.4700751304626465,1995-07-13
4.482666969299316,1995-07-14
4.633767127990723,1995-07-17
4.533031940460205,1995-07-18
4.356750011444092,1995-07-19
4.457483768463135,1995-07-20
4.407116413116455,1995-07-21
4.495258808135986,1995-07-24
4.60858678817749,1995-07-25
4.60858678817749,1995-07-26
4.60858678817749,1995-07-27
4.533031940460205,1995-07-28
4.533031940460205,1995-07-31
4.558218002319336,1995-08-01
4.533031940460205,1995-08-02
4.268606662750244,1995-08-03
4.130096912384033,1995-08-04
4.205648899078369,1995-08-07
4.1552815437316895,1995-08-08
4.1552815437316895,1995-08-09
4.1552815437316895,1995-08-10
4.180465221405029,1995-08-11
4.180465221405029,1995-08-14
4.205648899078369,1995-08-15
4.318976402282715,1995-08-16
4.381934642791748,1995-08-17
4.419708728790283,1995-08-18
4.39452600479126,1995-08-21
4.3441596031188965,1995-08-22
4.2434234619140625,1995-08-23
4.205648899078369,1995-08-24
4.2182393074035645,1995-08-25
4.230831623077393,1995-08-28
4.256013870239258,1995-08-29
4.268606662750244,1995-08-30
4.256013870239258,1995-08-31
4.2182393074035645,1995-09-01
4.381934642791748,1995-09-05
4.444894313812256,1995-09-06
4.432300090789795,1995-09-07
4.633767127990723,1995-09-08
4.570810317993164,1995-09-11
4.583401679992676,1995-09-12
4.60858678817749,1995-09-13
4.5959930419921875,1995-09-14
4.658951759338379,1995-09-15
4.709319114685059,1995-09-18
4.772278308868408,1995-09-19
4.797461032867432,1995-09-20
4.873012065887451,1995-09-21
4.835238933563232,1995-09-22
4.784872055053711,1995-09-25
4.784872055053711,1995-09-26
4.734502792358398,1995-09-27
4.847829341888428,1995-09-28
4.923377990722656,1995-09-29
4.986338138580322,1995-10-02
4.961155891418457,1995-10-03
4.910788059234619,1995-10-04
4.998931407928467,1995-10-05
4.935970306396484,1995-10-06
4.9485626220703125,1995-10-09
4.898195266723633,1995-10-10
4.82264518737793,1995-10-11
4.898195266723633,1995-10-12
4.910788059234619,1995-10-13
4.923377990722656,1995-10-16
4.973748207092285,1995-10-17
5.0618896484375,1995-10-18
5.024112701416016,1995-10-19
4.998931407928467,1995-10-20
5.124846458435059,1995-10-23
5.490009307861328,1995-10-24
5.414458751678467,1995-10-25
5.464824676513672,1995-10-26
5.351499557495117,1995-10-27
5.427049160003662,1995-10-30
5.351499557495117,1995-10-31
5.477416038513184,1995-11-01
5.792211532592773,1995-11-02
5.867759704589844,1995-11-03
5.792211532592773,1995-11-06
5.792211532592773,1995-11-07
5.792211532592773,1995-11-08
5.779618740081787,1995-11-09
5.741844654083252,1995-11-10
5.867759704589844,1995-11-13
5.855167865753174,1995-11-14
5.804802894592285,1995-11-15
5.804802894592285,1995-11-16
5.8803534507751465,1995-11-17
5.578152656555176,1995-11-20
5.754436492919922,1995-11-21
5.867759704589844,1995-11-22
5.829986095428467,1995-11-24
5.8929443359375,1995-11-27
6.069231033325195,1995-11-28
6.0314531326293945,1995-11-29
6.333657264709473,1995-11-30
6.169962406158447,1995-12-01
6.094411373138428,1995-12-04
6.220330715179443,1995-12-05
6.308473587036133,1995-12-06
6.283289432525635,1995-12-07
6.207738876342773,1995-12-08
6.358840465545654,1995-12-11
6.358840465545654,1995-12-12
6.384024143218994,1995-12-13
6.346249103546143,1995-12-14
6.54771614074707,1995-12-15
6.270698547363281,1995-12-18
6.081820964813232,1995-12-19
6.0314531326293945,1995-12-20
6.245513439178467,1995-12-21
6.333657264709473,1995-12-22
6.321062088012695,1995-12-26
6.5099406242370605,1995-12-27
6.5854926109313965,1995-12-28
6.5854926109313965,1995-12-29
6.5099406242370605,1996-01-02
6.5351243019104,1996-01-03
6.598083019256592,1996-01-04
6.333657264709473,1996-01-05
6.207738876342773,1996-01-08
5.855167865753174,1996-01-09
5.8425774574279785,1996-01-10
5.855167865753174,1996-01-11
5.7166595458984375,1996-01-12
5.867759704589844,1996-01-15
5.9684977531433105,1996-01-16
6.006272315979004,1996-01-17
6.107003211975098,1996-01-18
5.955903053283691,1996-01-19
5.8425774574279785,1996-01-22
5.804802894592285,1996-01-23
6.107003211975098,1996-01-24
6.144781112670898,1996-01-25
6.245513439178467,1996-01-26
6.2329230308532715,1996-01-29
6.2329230308532715,1996-01-30
6.321062088012695,1996-01-31
6.358840465545654,1996-02-01
6.3966145515441895,1996-02-02
6.321062088012695,1996-02-05
6.29587984085083,1996-02-06
6.308473587036133,1996-02-07
6.5099406242370605,1996-02-08
6.497349739074707,1996-02-09
6.76177453994751,1996-02-12
6.786960601806641,1996-02-13
6.749185085296631,1996-02-14
6.749185085296631,1996-02-15
6.54771614074707,1996-02-16
6.459573745727539,1996-02-20
6.472166061401367,1996-02-21
6.54771614074707,1996-02-22
6.560309410095215,1996-02-23
6.497349739074707,1996-02-26
6.5351243019104,1996-02-27
6.384024143218994,1996-02-28
6.560309410095215,1996-02-29
6.736593246459961,1996-03-01
6.686224937438965,1996-03-04
6.635858058929443,1996-03-05
6.54771614074707,1996-03-06
6.572899341583252,1996-03-07
6.29587984085083,1996-03-08
6.3966145515441895,1996-03-11
6.333657264709473,1996-03-12
6.313196659088135,1996-03-13
6.308473587036133,1996-03-14
6.2329230308532715,1996-03-15
6.258103847503662,1996-03-18
6.333657264709473,1996-03-19
6.2329230308532715,1996-03-20
6.283289432525635,1996-03-21
6.207738876342773,1996-03-22
6.195146560668945,1996-03-25
6.1195969581604,1996-03-26
6.207738876342773,1996-03-27
6.1195969581604,1996-03-28
6.195146560668945,1996-03-29
6.460415363311768,1996-04-01
6.435225963592529,1996-04-02
6.3974480628967285,1996-04-03
6.296700954437256,1996-04-04
6.145579814910889,1996-04-08
6.132984638214111,1996-04-09
5.8811187744140625,1996-04-10
6.057425022125244,1996-04-11
6.107800006866455,1996-04-12
6.208547115325928,1996-04-15
6.309294700622559,1996-04-16
6.132984638214111,1996-04-17
6.0448317527771,1996-04-18
6.0448317527771,1996-04-19
5.830742835998535,1996-04-22
5.906304836273193,1996-04-23
5.8685221672058105,1996-04-24
5.9188971519470215,1996-04-25
5.8811187744140625,1996-04-26
5.855932712554932,1996-04-29
5.89371395111084,1996-04-30
5.805560111999512,1996-05-01
5.729997634887695,1996-05-02
5.729997634887695,1996-05-03
5.65443754196167,1996-05-06
5.478131294250488,1996-05-07
5.465535640716553,1996-05-08
5.503317832946777,1996-05-09
5.377381324768066,1996-05-10
5.465535640716553,1996-05-13
5.440348148345947,1996-05-14
5.541096210479736,1996-05-15
5.5662841796875,1996-05-16
5.5662841796875,1996-05-17
5.503317832946777,1996-05-20
5.36478853225708,1996-05-21
5.415162563323975,1996-05-22
5.327006816864014,1996-05-23
5.352194786071777,1996-05-24
5.289229393005371,1996-05-28
5.226260185241699,1996-05-29
5.402568817138672,1996-05-30
5.528501033782959,1996-05-31
5.604062557220459,1996-06-03
5.352194786071777,1996-06-04
5.5159101486206055,1996-06-05
5.541096210479736,1996-06-06
5.314416885375977,1996-06-07
5.125513076782227,1996-06-10
5.087732791900635,1996-06-11
5.301819801330566,1996-06-12
5.289229393005371,1996-06-13
5.264040946960449,1996-06-14
5.264040946960449,1996-06-17
5.289229393005371,1996-06-18
5.125513076782227,1996-06-19
4.861052989959717,1996-06-20
4.911425590515137,1996-06-21
4.861052989959717,1996-06-24
4.911425590515137,1996-06-25
4.986987113952637,1996-06-26
5.0751423835754395,1996-06-27
5.087732791900635,1996-06-28
5.138105392456055,1996-07-01
5.024767875671387,1996-07-02
4.986987113952637,1996-07-03
4.886241912841797,1996-07-05
4.8484578132629395,1996-07-08
4.596590518951416,1996-07-09
4.458064079284668,1996-07-10
3.123163938522339,1996-07-11
3.3372511863708496,1996-07-12
3.286877393722534,1996-07-15
3.236504077911377,1996-07-16
3.3498451709747314,1996-07-17
3.4505908489227295,1996-07-18
3.437997817993164,1996-07-19
3.488370418548584,1996-07-22
3.3750317096710205,1996-07-23
3.261690139770508,1996-07-24
3.2742841243743896,1996-07-25
3.3750317096710205,1996-07-26
3.3750317096710205,1996-07-29
3.4002184867858887,1996-07-30
3.4002184867858887,1996-07-31
3.4757792949676514,1996-08-01
3.5387463569641113,1996-08-02
3.664680242538452,1996-08-05
3.7906126976013184,1996-08-06
3.853580951690674,1996-08-07
3.954329490661621,1996-08-08
3.992108106613159,1996-08-09
3.8913631439208984,1996-08-12
3.765425443649292,1996-08-13
3.8032071590423584,1996-08-14
3.853580951690674,1996-08-15
3.9165470600128174,1996-08-16
3.954329490661621,1996-08-19
3.8913631439208984,1996-08-20
3.9291391372680664,1996-08-21
4.055074691772461,1996-08-22
4.017293453216553,1996-08-23
3.954329490661621,1996-08-26
4.017293453216553,1996-08-27
4.004702568054199,1996-08-28
3.9165470600128174,1996-08-29
3.8913631439208984,1996-08-30
3.8913631439208984,1996-09-03
4.080260753631592,1996-09-04
3.992108106613159,1996-09-05
3.9039525985717773,1996-09-06
3.9291391372680664,1996-09-09
3.8913631439208984,1996-09-10
4.042481422424316,1996-09-11
4.15582275390625,1996-09-12
4.269162654876709,1996-09-13
4.332128524780273,1996-09-16
4.306943416595459,1996-09-17
4.31953763961792,1996-09-18
4.269162654876709,1996-09-19
4.281756401062012,1996-09-20
4.256568908691406,1996-09-23
4.193602085113525,1996-09-24
4.15582275390625,1996-09-25
4.1684160232543945,1996-09-26
4.130636215209961,1996-09-27
4.193602085113525,1996-09-30
4.105450630187988,1996-10-01
4.130636215209961,1996-10-02
4.1684160232543945,1996-10-03
4.118043422698975,1996-10-04
4.0676655769348145,1996-10-07
3.992108106613159,1996-10-08
3.966921329498291,1996-10-09
3.9291391372680664,1996-10-10
3.9039525985717773,1996-10-11
3.941734552383423,1996-10-14
3.954329490661621,1996-10-15
3.941734552383423,1996-10-16
3.979512929916382,1996-10-17
4.017293453216553,1996-10-18
3.878767490386963,1996-10-21
3.6898677349090576,1996-10-22
3.6520872116088867,1996-10-23
3.576526641845703,1996-10-24
3.6269001960754395,1996-10-25
3.6520872116088867,1996-10-28
3.765425443649292,1996-10-29
3.7780213356018066,1996-10-30
3.8032071590423584,1996-10-31
3.8283932209014893,1996-11-01
3.7528343200683594,1996-11-04
3.740239381790161,1996-11-05
4.042481422424316,1996-11-06
4.470654487609863,1996-11-07
4.382505893707275,1996-11-08
4.432875633239746,1996-11-11
4.407690525054932,1996-11-12
4.470654487609863,1996-11-13
4.36991024017334,1996-11-14
4.382505893707275,1996-11-15
4.420285701751709,1996-11-18
4.281756401062012,1996-11-19
4.281756401062012,1996-11-20
4.24397611618042,1996-11-21
4.432875633239746,1996-11-22
4.546217918395996,1996-11-25
4.420285701751709,1996-11-26
4.332128524780273,1996-11-27
4.344723701477051,1996-11-29
4.344723701477051,1996-12-02
4.3950982093811035,1996-12-03
4.508439064025879,1996-12-04
4.709932327270508,1996-12-05
4.772899150848389,1996-12-06
4.785494327545166,1996-12-09
4.798084735870361,1996-12-10
4.735118389129639,1996-12-11
4.672151565551758,1996-12-12
4.508439064025879,1996-12-13
4.735118389129639,1996-12-16
4.6595587730407715,1996-12-17
4.735118389129639,1996-12-18
4.735118389129639,1996-12-19
4.722524642944336,1996-12-20
4.672151565551758,1996-12-23
4.697338104248047,1996-12-24
4.6847453117370605,1996-12-26
4.621778964996338,1996-12-27
4.546217918395996,1996-12-30
4.533623695373535,1996-12-31
4.558811187744141,1997-01-02
4.6847453117370605,1997-01-03
4.697338104248047,1997-01-06
4.709932327270508,1997-01-07
4.609186172485352,1997-01-08
4.583998680114746,1997-01-09
4.634369850158691,1997-01-10
4.470654487609863,1997-01-13
4.3950982093811035,1997-01-14
4.458064079284668,1997-01-15
4.483250617980957,1997-01-16
4.3573174476623535,1997-01-17
4.382505893707275,1997-01-20
4.558811187744141,1997-01-21
4.458064079284668,1997-01-22
4.596590518951416,1997-01-23
4.772899150848389,1997-01-24
4.646965980529785,1997-01-27
4.672151565551758,1997-01-28
4.6847453117370605,1997-01-29
4.697338104248047,1997-01-30
4.911425590515137,1997-01-31
4.924018859863281,1997-02-03
4.772899150848389,1997-02-04
4.621778964996338,1997-02-05
4.596590518951416,1997-02-06
4.709932327270508,1997-02-07
4.823270797729492,1997-02-10
4.722524642944336,1997-02-11
4.89883279800415,1997-02-12
5.1003265380859375,1997-02-13
5.478131294250488,1997-02-14
5.352194786071777,1997-02-18
5.1758880615234375,1997-02-19
5.2136688232421875,1997-02-20
5.163294315338135,1997-02-21
5.138105392456055,1997-02-24
5.1758880615234375,1997-02-25
5.125513076782227,1997-02-26
5.062547206878662,1997-02-27
5.037359714508057,1997-02-28
5.1758880615234375,1997-03-03
5.188481330871582,1997-03-04
5.301819801330566,1997-03-05
5.2136688232421875,1997-03-06
5.415162563323975,1997-03-07
5.427756309509277,1997-03-10
5.553689479827881,1997-03-11
5.528501033782959,1997-03-12
5.440348148345947,1997-03-13
5.440348148345947,1997-03-14
5.440348148345947,1997-03-17
5.301819801330566,1997-03-18
5.150701999664307,1997-03-19
5.226260185241699,1997-03-20
5.150701999664307,1997-03-21
5.427756309509277,1997-03-24
5.238853931427002,1997-03-25
5.251448154449463,1997-03-26
5.087732791900635,1997-03-27
4.798084735870361,1997-03-31
4.91452169418335,1997-04-01
5.027935981750488,1997-04-02
4.8893208503723145,1997-04-03
5.053134918212891,1997-04-04
5.090941905975342,1997-04-07
5.065736293792725,1997-04-08
5.15394926071167,1997-04-09
5.292562484741211,1997-04-10
5.090941905975342,1997-04-11
5.040535926818848,1997-04-14
5.009031772613525,1997-04-15
4.990128517150879,1997-04-16
5.078339099884033,1997-04-17
4.750706195831299,1997-04-18
4.662497043609619,1997-04-21
4.5364813804626465,1997-04-22
4.4986772537231445,1997-04-23
4.4356689453125,1997-04-24
4.486074924468994,1997-04-25
4.511279582977295,1997-04-28
4.738104343414307,1997-04-29
4.901920795440674,1997-04-30
4.8011088371276855,1997-05-01
4.927123546600342,1997-05-02
4.939722061157227,1997-05-05
4.939722061157227,1997-05-06
5.090941905975342,1997-05-07
5.15394926071167,1997-05-08
5.103540420532227,1997-05-09
5.229557037353516,1997-05-12
5.2421555519104,1997-05-13
5.204351902008057,1997-05-14
5.116143703460693,1997-05-15
5.128744602203369,1997-05-16
5.1791510581970215,1997-05-19
5.2421555519104,1997-05-20
5.216953277587891,1997-05-21
5.166549205780029,1997-05-22
5.216953277587891,1997-05-23
5.330364227294922,1997-05-27
5.342966556549072,1997-05-28
5.368169784545898,1997-05-29
5.695806503295898,1997-05-30
5.55718994140625,1997-06-02
5.468979835510254,1997-06-03
5.481581687927246,1997-06-04
5.443777561187744,1997-06-05
5.506786823272705,1997-06-06
5.62019681930542,1997-06-09
5.645399570465088,1997-06-10
5.62019681930542,1997-06-11
5.658000946044922,1997-06-12
5.683203220367432,1997-06-13
5.4563798904418945,1997-06-16
5.393373966217041,1997-06-17
5.254757881164551,1997-06-18
5.418576717376709,1997-06-19
5.531986713409424,1997-06-20
5.468979835510254,1997-06-23
5.4563798904418945,1997-06-24
5.506786823272705,1997-06-25
5.4563798904418945,1997-06-26
5.292562484741211,1997-06-27
5.2421555519104,1997-06-30
5.267358303070068,1997-07-01
5.292562484741211,1997-07-02
5.342966556549072,1997-07-03
5.355569362640381,1997-07-07
5.292562484741211,1997-07-08
5.1224446296691895,1997-07-09
5.147646903991699,1997-07-10
5.216953277587891,1997-07-11
5.1224446296691895,1997-07-14
5.292562484741211,1997-07-15
5.437479496002197,1997-07-16
5.418576717376709,1997-07-17
5.342966556549072,1997-07-18
5.380773544311523,1997-07-21
5.342966556549072,1997-07-22
5.525689125061035,1997-07-23
5.708406448364258,1997-07-24
5.607595920562744,1997-07-25
5.531986713409424,1997-07-28
5.607595920562744,1997-07-29
5.714706897735596,1997-07-30
5.746209621429443,1997-07-31
5.695806503295898,1997-08-01
6.048642635345459,1997-08-04
5.777714252471924,1997-08-05
5.853323936462402,1997-08-06
5.116143703460693,1997-08-07
5.216953277587891,1997-08-08
5.015331745147705,1997-08-11
4.939722061157227,1997-08-12
4.86411714553833,1997-08-13
4.983829498291016,1997-08-14
5.034235000610352,1997-08-15
5.027935981750488,1997-08-18
5.109841346740723,1997-08-19
5.0594377517700195,1997-08-20
4.983829498291016,1997-08-21
5.009031772613525,1997-08-22
4.939722061157227,1997-08-25
4.952327251434326,1997-08-26
4.91452169418335,1997-08-27
4.8893208503723145,1997-08-28
4.901920795440674,1997-08-29
5.046835899353027,1997-09-02
5.116143703460693,1997-09-03
5.166549205780029,1997-09-04
5.342966556549072,1997-09-05
5.261059761047363,1997-09-08
5.336667060852051,1997-09-09
5.32406759262085,1997-09-10
5.292562484741211,1997-09-11
5.405974388122559,1997-09-12
5.387073993682861,1997-09-15
5.412275791168213,1997-09-16
5.405974388122559,1997-09-17
5.450078010559082,1997-09-18
5.437479496002197,1997-09-19
5.450078010559082,1997-09-22
5.292562484741211,1997-09-23
5.1791510581970215,1997-09-24
5.103540420532227,1997-09-25
5.034235000610352,1997-09-26
4.933423042297363,1997-09-29
5.040535926818848,1997-09-30
5.15394926071167,1997-10-01
4.91452169418335,1997-10-02
4.8893208503723145,1997-10-03
4.85781717300415,1997-10-06
5.0594377517700195,1997-10-07
5.380773544311523,1997-10-08
5.298863887786865,1997-10-09
5.223254680633545,1997-10-10
5.254757881164551,1997-10-13
5.235857009887695,1997-10-14
5.172850131988525,1997-10-15
5.210653305053711,1997-10-16
5.229557037353516,1997-10-17
5.3177666664123535,1997-10-20
5.32406759262085,1997-10-21
5.380773544311523,1997-10-22
5.261059761047363,1997-10-23
5.204351902008057,1997-10-24
4.341160774230957,1997-10-27
4.788511753082275,1997-10-28
4.794809818267822,1997-10-29
4.725500583648682,1997-10-30
4.668795585632324,1997-10-31
4.731800556182861,1997-11-03
4.8956193923950195,1997-11-04
5.0594377517700195,1997-11-05
5.380773544311523,1997-11-06
5.342966556549072,1997-11-07
5.3177666664123535,1997-11-10
5.30516242980957,1997-11-11
5.254757881164551,1997-11-12
5.32406759262085,1997-11-13
5.368169784545898,1997-11-14
5.424877643585205,1997-11-17
5.298863887786865,1997-11-18
5.355569362640381,1997-11-19
5.424877643585205,1997-11-20
5.361870288848877,1997-11-21
5.292562484741211,1997-11-24
5.1413445472717285,1997-11-25
5.210653305053711,1997-11-26
5.248457908630371,1997-11-28
5.298863887786865,1997-12-01
5.330364227294922,1997-12-02
5.267358303070068,1997-12-03
5.191751003265381,1997-12-04
5.235857009887695,1997-12-05
5.286261081695557,1997-12-08
5.210653305053711,1997-12-09
5.097241401672363,1997-12-10
5.065736293792725,1997-12-11
4.958627223968506,1997-12-12
4.977530002593994,1997-12-15
5.027935981750488,1997-12-16
5.0027313232421875,1997-12-17
4.782209873199463,1997-12-18
4.794809818267822,1997-12-19
4.744404315948486,1997-12-22
4.681397438049316,1997-12-23
4.738104343414307,1997-12-24
4.782209873199463,1997-12-26
4.85781717300415,1997-12-29
4.958627223968506,1997-12-30
5.009031772613525,1997-12-31
5.009031772613525,1998-01-02
5.0027313232421875,1998-01-05
5.027935981750488,1998-01-06
5.07204008102417,1998-01-07
5.090941905975342,1998-01-08
4.990128517150879,1998-01-09
4.901920795440674,1998-01-12
4.8389153480529785,1998-01-13
4.927123546600342,1998-01-14
4.738104343414307,1998-01-15
4.851513862609863,1998-01-16
4.832612991333008,1998-01-20
4.832612991333008,1998-01-21
4.8389153480529785,1998-01-22
4.769608497619629,1998-01-23
4.719200611114502,1998-01-26
4.8389153480529785,1998-01-27
4.91452169418335,1998-01-28
4.990128517150879,1998-01-29
5.166549205780029,1998-01-30
5.279962062835693,1998-02-02
5.254757881164551,1998-02-03
5.286261081695557,1998-02-04
5.261059761047363,1998-02-05
5.267358303070068,1998-02-06
5.462680816650391,1998-02-09
5.481581687927246,1998-02-10
5.412275791168213,1998-02-11
5.645399570465088,1998-02-12
5.865922451019287,1998-02-13
5.7273077964782715,1998-02-17
5.891127586364746,1998-02-18
5.910027980804443,1998-02-19
5.910027980804443,1998-02-20
6.010838031768799,1998-02-23
6.010838031768799,1998-02-24
6.099046230316162,1998-02-25
6.1368513107299805,1998-02-26
6.117949485778809,1998-02-27
6.168356418609619,1998-03-02
6.32587194442749,1998-03-03
6.477088451385498,1998-03-04
6.388881206512451,1998-03-05
6.45188570022583,1998-03-06
6.508591175079346,1998-03-09
6.666106224060059,1998-03-10
6.6283040046691895,1998-03-11
6.735415935516357,1998-03-12
6.609404563903809,1998-03-13
6.571600437164307,1998-03-16
6.552694797515869,1998-03-17
6.609404563903809,1998-03-18
6.53379487991333,1998-03-19
6.4644880294799805,1998-03-20
6.521193027496338,1998-03-23
6.685011386871338,1998-03-24
6.716513633728027,1998-03-25
6.729115962982178,1998-03-26
6.640905380249023,1998-03-27
6.568288803100586,1998-03-30
6.530467510223389,1998-03-31
6.511557579040527,1998-04-01
6.921286106109619,1998-04-02
7.03475284576416,1998-04-03
6.921286106109619,1998-04-06
6.870858669281006,1998-04-07
6.927590370178223,1998-04-08
7.066268444061279,1998-04-09
7.053659915924072,1998-04-13
7.312106609344482,1998-04-14
7.1293044090271,1998-04-15
7.04735803604126,1998-04-16
7.041057109832764,1998-04-17
7.041057109832764,1998-04-20
7.041057109832764,1998-04-21
7.0977864265441895,1998-04-22
6.826733112335205,1998-04-23
6.744788646697998,1998-04-24
6.511557579040527,1998-04-27
6.631322860717773,1998-04-28
6.732181549072266,1998-04-29
7.085180282592773,1998-04-30
7.022143363952637,1998-05-01
7.02844762802124,1998-05-04
7.085180282592773,1998-05-05
7.059963703155518,1998-05-06
7.0977864265441895,1998-05-07
7.324711799621582,1998-05-08
7.267981052398682,1998-05-11
7.242772102355957,1998-05-12
7.299499988555908,1998-05-13
7.3373212814331055,1998-05-14
7.091483116149902,1998-05-15
6.984321594238281,1998-05-18
6.770000457763672,1998-05-19
6.650234222412109,1998-05-20
6.858250141143799,1998-05-21
6.688055992126465,1998-05-22
6.555681228637695,1998-05-26
6.467432975769043,1998-05-27
6.30354118347168,1998-05-28
6.454823970794678,1998-05-29
6.379182815551758,1998-06-01
6.272021293640137,1998-06-02
6.30354118347168,1998-06-03
6.278325080871582,1998-06-04
6.341362953186035,1998-06-05
6.341362953186035,1998-06-08
6.417003154754639,1998-06-09
6.448521137237549,1998-06-10
6.435914039611816,1998-06-11
6.442216396331787,1998-06-12
6.328752517700195,1998-06-15
6.246807098388672,1998-06-16
6.347664833068848,1998-06-17
6.461129188537598,1998-06-18
6.39178991317749,1998-06-19
6.297236442565918,1998-06-22
6.253110885620117,1998-06-23
6.423306941986084,1998-06-24
6.461129188537598,1998-06-25
6.580897331237793,1998-06-26
6.637630462646484,1998-06-29
6.423306941986084,1998-06-30
6.6250200271606445,1998-07-01
6.561985492706299,1998-07-02
6.555681228637695,1998-07-06
6.549376010894775,1998-07-07
6.555681228637695,1998-07-08
6.4989495277404785,1998-07-09
6.410699844360352,1998-07-10
6.328752517700195,1998-07-13
6.297236442565918,1998-07-14
6.202683448791504,1998-07-15
6.202683448791504,1998-07-16
6.265719413757324,1998-07-17
6.183773040771484,1998-07-20
6.038788318634033,1998-07-21
5.881202697753906,1998-07-22
5.704704284667969,1998-07-23
5.72361421585083,1998-07-24
5.698400497436523,1998-07-27
5.818167686462402,1998-07-28
5.824470520019531,1998-07-29
5.5975422859191895,1998-07-30
5.698400497436523,1998-07-31
5.5660271644592285,1998-08-03
5.3012776374816895,1998-08-04
5.332793712615967,1998-08-05
3.8199448585510254,1998-08-06
3.66235613822937,1998-08-07
3.366090774536133,1998-08-10
3.529981851577759,1998-08-11
3.51737642288208,1998-08-12
3.2337169647216797,1998-08-13
3.1580746173858643,1998-08-14
3.2211086750030518,1998-08-17
3.2526254653930664,1998-08-18
3.2589309215545654,1998-08-19
3.309358596801758,1998-08-20
3.435429573059082,1998-08-21
3.454339027404785,1998-08-24
3.5488932132720947,1998-08-25
3.555196523666382,1998-08-26
3.4921607971191406,1998-08-27
3.599321126937866,1998-08-28
3.6434459686279297,1998-08-31
3.7947309017181396,1998-09-01
3.706481456756592,1998-09-02
3.706481456756592,1998-09-03
3.630838632583618,1998-09-04
3.744302749633789,1998-09-08
3.5804100036621094,1998-09-09
3.593017578125,1998-09-10
3.630838632583618,1998-09-11
3.744302749633789,1998-09-14
3.7947309017181396,1998-09-15
3.826251268386841,1998-09-16
3.9964425563812256,1998-09-17
4.160335540771484,1998-09-18
4.046873569488525,1998-09-21
4.053176403045654,1998-09-22
4.198156356811523,1998-09-23
3.9397130012512207,1998-09-24
3.7947309017181396,1998-09-25
3.826251268386841,1998-09-28
3.6875715255737305,1998-09-29
3.529981851577759,1998-09-30
3.366090774536133,1998-10-01
3.7127845287323,1998-10-02
3.78212571144104,1998-10-05
3.832551956176758,1998-10-06
3.832551956176758,1998-10-07
3.5488932132720947,1998-10-08
3.744302749633789,1998-10-09
3.763211250305176,1998-10-12
3.719090223312378,1998-10-13
3.78212571144104,1998-10-14
3.9901416301727295,1998-10-15
3.9081947803497314,1998-10-16
4.002748966217041,1998-10-19
3.801034688949585,1998-10-20
3.7884294986724854,1998-10-21
3.719090223312378,1998-10-22
3.6875715255737305,1998-10-23
3.6875715255737305,1998-10-26
3.7127845287323,1998-10-27
3.744302749633789,1998-10-28
4.147729396820068,1998-10-29
4.336833477020264,1998-10-30
4.500728130340576,1998-11-02
4.588978290557861,1998-11-03
4.633101940155029,1998-11-04
4.683529853820801,1998-11-05
5.011314868927002,1998-11-06
4.960887908935547,1998-11-09
4.916761875152588,1998-11-10
4.721351623535156,1998-11-11
4.626798152923584,1998-11-12
4.570066452026367,1998-11-13
4.456602573394775,1998-11-16
4.588978290557861,1998-11-17
4.803297996520996,1998-11-18
4.897850036621094,1998-11-19
4.841119766235352,1998-11-20
4.727652549743652,1998-11-23
4.733957290649414,1998-11-24
4.633101940155029,1998-11-25
4.689834117889404,1998-11-27
4.5511555671691895,1998-11-30
4.53224515914917,1998-12-01
4.841119766235352,1998-12-02
4.614192962646484,1998-12-03
4.715047836303711,1998-12-04
4.83481502532959,1998-12-07
4.8600263595581055,1998-12-08
4.368352890014648,1998-12-09
4.336833477020264,1998-12-10
4.5637617111206055,1998-12-11
4.336833477020264,1998-12-14
4.317924976348877,1998-12-15
4.4187822341918945,1998-12-16
4.39356803894043,1998-12-17
4.368352890014648,1998-12-18
4.500728130340576,1998-12-21
4.412476539611816,1998-12-22
4.475512504577637,1998-12-23
4.500728130340576,1998-12-24
4.48812198638916,1998-12-28
4.437691688537598,1998-12-29
4.4944257736206055,1998-12-30
4.343138217926025,1998-12-31
4.570066452026367,1999-01-04
4.645709991455078,1999-01-05
4.841119766235352,1999-01-06
4.759172439575195,1999-01-07
4.588978290557861,1999-01-08
4.658314228057861,1999-01-11
4.5511555671691895,1999-01-12
4.330531597137451,1999-01-13
4.305318355560303,1999-01-14
4.557459831237793,1999-01-15
4.4502973556518555,1999-01-19
4.39356803894043,1999-01-20
4.204460620880127,1999-01-21
4.437691688537598,1999-01-22
4.3620500564575195,1999-01-25
4.166640758514404,1999-01-26
4.305318355560303,1999-01-27
4.48812198638916,1999-01-28
4.51333475112915,1999-01-29
4.790689945220947,1999-02-01
4.740262508392334,1999-02-02
4.752869606018066,1999-02-03
4.639406204223633,1999-02-04
4.5637617111206055,1999-02-05
4.48812198638916,1999-02-08
4.235980987548828,1999-02-09
4.28640604019165,1999-02-10
4.399870872497559,1999-02-11
4.4944257736206055,1999-02-12
4.790689945220947,1999-02-16
4.721351623535156,1999-02-17
