Date,CTXS
2012-04-30,68.1608
2012-05-01,69.5064
2012-05-02,69.4586
2012-05-03,68.0175
2012-05-04,65.9634
2012-05-07,66.035
2012-05-08,64.9443
2012-05-09,65.1752
2012-05-10,62.3806
2012-05-11,63.2643
2012-05-14,62.2532
2012-05-15,62.7389
2012-05-16,61.4252
2012-05-17,59.9045
2012-05-18,59.5701
2012-05-21,61.9029
2012-05-22,62.6194
2012-05-23,63.2404
2012-05-24,60.2627
2012-05-25,60.0557
2012-05-29,60.3981
2012-05-30,58.8854
2012-05-31,58.1847
2012-06-01,56.3615
2012-06-04,57.5478
2012-06-05,58.6624
2012-06-06,61.2659
2012-06-07,60.4379
2012-06-08,61.4013
2012-06-11,59.8567
2012-06-12,61.1226
2012-06-13,60.3901
2012-06-14,61.1067
2012-06-15,63.7898
2012-06-18,64.0525
2012-06-19,64.4666
2012-06-20,64.4029
2012-06-21,62.1417
2012-06-22,63.8057
2012-06-25,62.285
2012-06-26,63.535
2012-06-27,64.1083
2012-06-28,62.1975
2012-06-29,66.8312
2012-07-02,66.871
2012-07-03,68.1688
2012-07-05,66.7038
2012-07-06,61.664
2012-07-09,60.9554
2012-07-10,60.621
2012-07-11,59.8567
2012-07-12,60.4857
2012-07-13,61.0111
2012-07-16,60.8041
2012-07-17,60.9713
2012-07-18,64.8806
2012-07-19,65.7882
2012-07-20,64.2914
2012-07-23,61.9188
2012-07-24,61.1147
2012-07-25,59.801
2012-07-26,59.0924
2012-07-27,61.9506
2012-07-30,58.3201
2012-07-31,57.8662
2012-08-01,55.1991
2012-08-02,55.2627
2012-08-03,57.6752
2012-08-06,57.8742
2012-08-07,59.2038
2012-08-08,58.3121
2012-08-09,60.1513
2012-08-10,60.7166
2012-08-13,60.4936
2012-08-14,60.0876
2012-08-15,59.7611
2012-08-16,61.1863
2012-08-17,62.1656
2012-08-20,61.1147
2012-08-21,61.5127
2012-08-22,61.8471
2012-08-23,61.3455
2012-08-24,61.3057
2012-08-27,61.4411
2012-08-28,61.3376
2012-08-29,62.078
2012-08-30,61.2898
2012-08-31,61.8551
2012-09-04,62.1019
2012-09-05,61.7994
2012-09-06,65.0876
2012-09-07,64.164
2012-09-10,63.965
2012-09-11,63.8376
2012-09-12,63.9172
2012-09-13,63.9411
2012-09-14,65.0796
2012-09-17,64.6576
2012-09-18,64.2914
2012-09-19,64.7532
2012-09-20,64.6736
2012-09-21,64.6417
2012-09-24,61.3057
2012-09-25,59.9283
2012-09-26,59.0844
2012-09-27,60.3662
2012-09-28,60.9315
2012-10-01,60.422
2012-10-02,60.1035
2012-10-03,59.8806
2012-10-04,59.4347
2012-10-05,56.9825
2012-10-08,56.2102
2012-10-09,54.2516
2012-10-10,54.6975
2012-10-11,53.8376
2012-10-12,53.9013
2012-10-15,53.1768
2012-10-16,54.6576
2012-10-17,51.7914
2012-10-18,51.6799
2012-10-19,51.0828
2012-10-22,50.8758
2012-10-23,50.8041
2012-10-24,51.0191
2012-10-25,50.2309
2012-10-26,50.0159
2012-10-31,49.1879
2012-11-01,50.7325
2012-11-02,49.9761
2012-11-05,50.0955
2012-11-06,51.242
2012-11-07,49.4427
2012-11-08,48.2166
2012-11-09,47.906
2012-11-12,47.2054
2012-11-13,46.1226
2012-11-14,45.6529
2012-11-15,45.9952
2012-11-16,47.1417
2012-11-19,48.6943
2012-11-20,47.8981
2012-11-21,49.2834
2012-11-23,49.1799
2012-11-26,49.4984
2012-11-27,47.9936
2012-11-28,48.4475
2012-11-29,49.801
2012-11-30,48.6943
2012-12-03,47.9697
2012-12-04,48.5828
2012-12-05,47.6911
2012-12-06,47.8105
2012-12-07,49.3869
2012-12-10,49.8089
2012-12-11,52.2134
2012-12-12,50.9395
2012-12-13,51.1783
2012-12-14,51.7675
2012-12-17,52.6911
2012-12-18,53.5271
2012-12-19,52.9061
2012-12-20,52.2054
2012-12-21,52.6672
2012-12-24,51.9904
2012-12-26,52.1497
2012-12-27,51.8551
2012-12-28,51.1943
2012-12-31,52.2452
2013-01-02,54.2755
2013-01-03,52.4443
2013-01-04,52.9857
2013-01-07,54.2675
2013-01-08,54.5064
2013-01-09,56.3296
2013-01-10,56.1147
2013-01-11,56.9029
2013-01-14,56.2978
2013-01-15,55.5096
2013-01-16,54.8328
2013-01-17,54.6258
2013-01-18,53.8615
2013-01-22,53.7978
2013-01-23,54.8169
2013-01-24,55.2787
2013-01-25,56.9666
2013-01-28,56.8551
2013-01-29,54.7213
2013-01-30,53.328
2013-01-31,58.2484
2013-02-01,58.9411
2013-02-04,57.8662
2013-02-05,58.3678
2013-02-06,57.8424
2013-02-07,57.2293
2013-02-08,58.0494
2013-02-11,57.6433
2013-02-12,58.5908
2013-02-13,57.6354
2013-02-14,57.3328
2013-02-15,57.8185
2013-02-19,58.4873
2013-02-20,57.4602
2013-02-21,56.8471
2013-02-22,58.0494
2013-02-25,56.6959
2013-02-26,56.3376
2013-02-27,56.5605
2013-02-28,56.4491
2013-03-01,56.8153
2013-03-04,58.0334
2013-03-05,58.7898
2013-03-06,59.1799
2013-03-07,59.1242
2013-03-08,59.2596
2013-03-11,59.4347
2013-03-12,58.957
2013-03-13,59.3551
2013-03-14,59.8328
2013-03-15,58.75
2013-03-18,57.4761
2013-03-19,56.7675
2013-03-20,57.7707
2013-03-21,57.3328
2013-03-22,56.5366
2013-03-25,55.8201
2013-03-26,56.5207
2013-03-27,56.8471
2013-03-28,57.4443
2013-04-01,56.871
2013-04-02,56.9347
2013-04-03,56.0908
2013-04-04,55.5175
2013-04-05,54.8567
2013-04-08,54.172
2013-04-09,53.5191
2013-04-10,54.7373
2013-04-11,55.0398
2013-04-12,56.043
2013-04-15,54.9045
2013-04-16,56.6083
2013-04-17,54.992
2013-04-18,53.6067
2013-04-19,53.4793
2013-04-22,53.4634
2013-04-23,53.9968
2013-04-24,53.8694
2013-04-25,50.1115
2013-04-26,49.2038
2013-04-29,49.4825
2013-04-30,49.4904
2013-05-01,49.5303
2013-05-02,49.9522
2013-05-03,50.5494
2013-05-06,51.0908
2013-05-07,51.051
2013-05-08,51.4092
2013-05-09,52.1895
2013-05-10,52.9936
2013-05-13,52.3885
2013-05-14,52.3885
2013-05-15,51.8869
2013-05-16,53.2086
2013-05-17,53.2166
2013-05-20,52.6991
2013-05-21,52.8424
2013-05-22,51.2819
2013-05-23,50.6768
2013-05-24,50.5016
2013-05-28,51.3774
2013-05-29,51.1465
2013-05-30,52.0064
2013-05-31,51.258
2013-06-03,50.4299
2013-06-04,49.6895
2013-06-05,50.0319
2013-06-06,50.008
2013-06-07,50.6449
2013-06-10,50.4538
2013-06-11,49.992
2013-06-12,49.3233
2013-06-13,49.3312
2013-06-14,48.75
2013-06-17,48.8455
2013-06-18,49.5223
2013-06-19,48.7659
2013-06-20,48.7819
2013-06-21,47.7627
2013-06-24,46.6083
2013-06-25,46.6083
2013-06-26,47.4841
2013-06-27,48.3997
2013-06-28,48.0573
2013-07-01,48.7182
2013-07-02,48.6465
2013-07-03,49.2834
2013-07-05,50.4459
2013-07-08,50.4061
2013-07-09,51.0828
2013-07-10,51.9825
2013-07-11,53.1927
2013-07-12,53.6704
2013-07-15,52.9936
2013-07-16,52.9299
2013-07-17,52.078
2013-07-18,51.5605
2013-07-19,51.8073
2013-07-22,52.5478
2013-07-23,52.6035
2013-07-24,53.7341
2013-07-25,54.1242
2013-07-26,53.965
2013-07-29,54.9204
2013-07-30,56.1863
2013-07-31,57.3408
2013-08-01,57.9697
2013-08-02,58.2166
2013-08-05,58.1927
2013-08-06,57.8822
2013-08-07,57.3089
2013-08-08,57.9697
2013-08-09,58.0892
2013-08-12,58.3917
2013-08-13,58.6545
2013-08-14,58.5589
2013-08-15,57.7787
2013-08-16,57.0064
2013-08-19,56.9268
2013-08-20,57.1178
2013-08-21,57.086
2013-08-22,58.3041
2013-08-23,57.8901
2013-08-26,57.3248
2013-08-27,56.0032
2013-08-28,55.9395
2013-08-29,56.672
2013-08-30,56.3455
2013-09-03,56.6879
2013-09-04,56.7675
2013-09-05,56.5844
2013-09-06,56.8312
2013-09-09,57.293
2013-09-10,57.2134
2013-09-11,57.7229
2013-09-12,58.6943
2013-09-13,58.75
2013-09-16,58.6306
2013-09-17,58.9172
2013-09-18,59.6736
2013-09-19,60.7723
2013-09-20,60.5733
2013-09-23,59.2197
2013-09-24,57.5557
2013-09-25,57.1258
2013-09-26,57.3726
2013-09-27,56.3694
2013-09-30,56.2182
2013-10-01,56.4729
2013-10-02,56.3535
2013-10-03,54.8328
2013-10-04,56.1147
2013-10-07,56.0908
2013-10-08,53.8296
2013-10-09,53.0733
2013-10-10,46.7755
2013-10-11,47.0382
2013-10-14,46.6083
2013-10-15,45.4936
2013-10-16,45.5494
2013-10-17,45.5812
2013-10-18,45.5892
2013-10-21,45.3025
2013-10-22,45.1115
2013-10-23,44.6417
2013-10-24,46.8073
2013-10-25,46.1624
2013-10-28,45.9315
2013-10-29,45.5494
2013-10-30,45.3981
2013-10-31,45.207
2013-11-01,45.2389
2013-11-04,45.9076
2013-11-05,45.6768
2013-11-06,47.5557
2013-11-07,47.5319
2013-11-08,47.6035
2013-11-11,47.9538
2013-11-12,48.5271
2013-11-13,46.1943
2013-11-14,43.758
2013-11-15,45.3025
2013-11-18,45.5175
2013-11-19,45.0239
2013-11-20,45.7006
2013-11-21,46.6879
2013-11-22,46.9745
2013-11-25,46.8631
2013-11-26,46.7914
2013-11-27,46.9108
2013-11-29,47.2293
2013-12-02,46.3137
2013-12-03,46.3057
2013-12-04,47.7707
2013-12-05,46.8233
2013-12-06,47.7946
2013-12-09,47.2373
2013-12-10,46.9427
2013-12-11,46.1226
2013-12-12,45.6847
2013-12-13,46.1704
2013-12-16,46.7436
2013-12-17,46.1226
2013-12-18,47.1576
2013-12-19,47.0701
2013-12-20,49.1481
2013-12-23,48.75
2013-12-24,48.7102
2013-12-26,48.758
2013-12-27,49.1003
2013-12-30,50.1115
2013-12-31,50.3583
2014-01-02,49.7532
2014-01-03,49.7452
2014-01-06,48.5748
2014-01-07,47.8503
2014-01-08,48.7819
2014-01-09,48.0494
2014-01-10,47.8742
2014-01-13,46.8073
2014-01-14,47.8185
2014-01-15,50.1433
2014-01-16,48.8455
2014-01-17,48.121
2014-01-21,48.957
2014-01-22,48.7261
2014-01-23,47.508
2014-01-24,46.8949
2014-01-27,46.2898
2014-01-28,46.7596
2014-01-29,45.8599
2014-01-30,42.4283
2014-01-31,43.0494
2014-02-03,41.9745
2014-02-04,42.6911
2014-02-05,42.9697
2014-02-06,43.1768
2014-02-07,44.0127
2014-02-10,44.1162
2014-02-11,44.6258
2014-02-12,44.785
2014-02-13,45.8917
2014-02-14,45.4936
2014-02-18,45.7643
2014-02-19,45.5733
2014-02-20,48.2404
2014-02-21,47.6115
2014-02-24,47.4602
2014-02-25,47.9697
2014-02-26,48.3997
2014-02-27,48.5032
2014-02-28,47.8105
2014-03-03,47.6274
2014-03-04,48.3917
2014-03-05,49.8089
2014-03-06,48.6704
2014-03-07,48.5589
2014-03-10,48.3678
2014-03-11,48.0334
2014-03-12,48.2882
2014-03-13,47.7866
2014-03-14,47.6115
2014-03-17,48.3997
2014-03-18,48.8057
2014-03-19,49.2436
2014-03-20,49.6576
2014-03-21,49.379
2014-03-24,48.6783
2014-03-25,48.4873
2014-03-26,46.3057
2014-03-27,46.3615
2014-03-28,45.7564
2014-03-31,45.7325
2014-04-01,46.5605
2014-04-02,46.7516
2014-04-03,45.4299
2014-04-04,45.008
2014-04-07,43.8854
2014-04-08,44.9045
2014-04-09,45.422
2014-04-10,43.9729
2014-04-11,43.4395
2014-04-14,43.535
2014-04-15,43.8694
2014-04-16,44.5143
2014-04-17,44.586
2014-04-21,45.0319
2014-04-22,45.828
2014-04-23,44.578
2014-04-24,47.7707
2014-04-25,47.3089
2014-04-28,46.7994
2014-04-29,46.4729
2014-04-30,47.2213
2014-05-01,47.1656
2014-05-02,46.9745
2014-05-05,47.1815
2014-05-06,47.0621
2014-05-07,47.8742
2014-05-08,47.8503
2014-05-09,47.7229
2014-05-12,48.5987
2014-05-13,48.0653
2014-05-14,47.922
2014-05-15,48.4236
2014-05-16,48.1449
2014-05-19,48.551
2014-05-20,48.551
2014-05-21,48.7978
2014-05-22,48.9013
2014-05-23,48.9172
2014-05-27,48.6624
2014-05-28,48.4554
2014-05-29,49.0924
2014-05-30,49.3392
2014-06-02,48.8854
2014-06-03,48.4395
2014-06-04,48.2086
2014-06-05,48.7261
2014-06-06,49.4108
2014-06-09,49.9682
2014-06-10,51.0748
2014-06-11,51.4252
2014-06-12,50.6688
2014-06-13,50.6927
2014-06-16,51.1146
2014-06-17,51.5605
2014-06-18,51.879
2014-06-19,51.7197
2014-06-20,51.6959
2014-06-23,51.7994
2014-06-24,51.2182
2014-06-25,51.4331
2014-06-26,51.242
2014-06-27,51.1146
2014-06-30,49.801
2014-07-01,50.2866
2014-07-02,50.5573
2014-07-03,50.5892
2014-07-07,50.5175
2014-07-08,49.8487
2014-07-09,50.0159
2014-07-10,49.9602
2014-07-11,50.0159
2014-07-14,50.4777
2014-07-15,50.6369
2014-07-16,50.4936
2014-07-17,50.4299
2014-07-18,50.6529
2014-07-21,50.4777
2014-07-22,51.0191
2014-07-23,51.035
2014-07-24,53.2006
2014-07-25,53.6385
2014-07-28,54.6497
2014-07-29,55.0717
2014-07-30,54.9283
2014-07-31,53.9252
2014-08-01,53.6624
2014-08-04,54.0446
2014-08-05,54.1242
2014-08-06,54.5223
2014-08-07,54.6656
2014-08-08,54.4506
2014-08-11,54.9283
2014-08-12,54.6258
2014-08-13,55.1672
2014-08-14,55.0319
2014-08-15,54.8965
2014-08-18,55.4379
2014-08-19,55.3424
2014-08-20,55.3264
2014-08-21,55.8121
2014-08-22,55.8041
2014-08-25,55.7723
2014-08-26,55.6131
2014-08-27,55.7166
2014-08-28,55.5175
2014-08-29,55.9395
2014-09-02,56.1783
2014-09-03,56.2659
2014-09-04,56.2659
2014-09-05,56.3933
2014-09-08,57.0541
2014-09-09,56.6083
2014-09-10,57.0382
2014-09-11,57.4841
2014-09-12,57.301
2014-09-15,57.0462
2014-09-16,56.9825
2014-09-17,56.9108
2014-09-18,57.8662
2014-09-19,57.0382
2014-09-22,56.1385
2014-09-23,56.1863
2014-09-24,56.9905
2014-09-25,55.8519
2014-09-26,56.1385
2014-09-29,56.5366
2014-09-30,56.7994
2014-10-01,54.793
2014-10-02,54.8885
2014-10-03,55.414
2014-10-06,54.7771
2014-10-07,53.7659
2014-10-08,54.2596
2014-10-09,53.5589
2014-10-10,52.2771
2014-10-13,51.5287
2014-10-14,51.7038
2014-10-15,51.7038
2014-10-16,50.9634
2014-10-17,51.3854
2014-10-20,51.8949
2014-10-21,52.5478
2014-10-22,51.5764
2014-10-23,49.2357
2014-10-24,50.629
2014-10-27,50.3901
2014-10-28,51.0271
2014-10-29,50.1911
2014-10-30,50.7404
2014-10-31,51.1385
2014-11-03,51.2819
2014-11-04,51.4889
2014-11-05,51.2819
2014-11-06,52.5398
2014-11-07,52.8026
2014-11-10,53.1927
2014-11-11,53.0812
2014-11-12,52.7389
2014-11-13,52.4283
2014-11-14,52.6194
2014-11-17,52.3328
2014-11-18,51.7994
2014-11-19,51.449
2014-11-20,51.664
2014-11-21,51.9666
2014-11-24,52.0621
2014-11-25,52.4363
2014-11-26,52.4124
2014-11-28,52.7946
2014-12-01,52.5717
2014-12-02,52.6991
2014-12-03,52.0462
2014-12-04,52.3726
2014-12-05,52.7229
2014-12-08,51.035
2014-12-09,51.1783
2014-12-10,49.8806
2014-12-11,49.6099
2014-12-12,47.7707
2014-12-15,47.9936
2014-12-16,47.5
2014-12-17,48.758
2014-12-18,50.3901
2014-12-19,50.2627
2014-12-22,50.6369
2014-12-23,51.4889
2014-12-24,51.3376
2014-12-26,51.457
2014-12-29,51.6401
2014-12-30,51.2182
2014-12-31,50.7962
2015-01-02,50.5414
2015-01-05,49.4188
2015-01-06,48.0334
2015-01-07,48.75
2015-01-08,48.9729
2015-01-09,48.6545
2015-01-12,48.6863
2015-01-13,46.879
2015-01-14,45.8041
2015-01-15,45.3662
2015-01-16,46.4809
2015-01-20,46.9506
2015-01-21,46.8392
2015-01-22,47.8105
2015-01-23,48.543
2015-01-26,48.535
2015-01-27,47.8583
2015-01-28,47.1258
2015-01-29,48.3758
2015-01-30,47.1815
2015-02-02,47.9299
2015-02-03,49.1401
2015-02-04,48.7102
2015-02-05,49.0924
2015-02-06,49.4984
2015-02-09,49.6656
2015-02-10,50.4538
2015-02-11,50.7404
2015-02-12,50.7245
2015-02-13,51.3615
2015-02-17,51.0828
2015-02-18,50.7325
2015-02-19,51.1863
2015-02-20,51.6879
2015-02-23,50.215
2015-02-24,50.6768
2015-02-25,51.0589
2015-02-26,50.5334
2015-02-27,50.6927
2015-03-02,50.6927
2015-03-03,49.6975
2015-03-04,49.3551
2015-03-05,49.379
2015-03-06,48.6943
2015-03-09,49.0048
2015-03-10,47.5796
2015-03-11,47.301
2015-03-12,48.2882
2015-03-13,47.9777
2015-03-16,49.0685
2015-03-17,49.0924
2015-03-18,49.6417
2015-03-19,50.1433
2015-03-20,50.7882
2015-03-23,50.9236
2015-03-24,50.7962
2015-03-25,50.0398
2015-03-26,50.4618
2015-03-27,50.6449
2015-03-30,50.9713
2015-03-31,50.8519
2015-04-01,50.0398
2015-04-02,49.5064
2015-04-06,50.2787
2015-04-07,50.3662
2015-04-08,51.25
2015-04-09,51.4729
2015-04-10,50.7962
2015-04-13,50.5334
2015-04-14,50.9634
2015-04-15,52.1497
2015-04-16,52.0621
2015-04-17,50.9713
2015-04-20,50.828
2015-04-21,51.1306
2015-04-22,51.5685
2015-04-23,53.6147
2015-04-24,53.336
2015-04-27,53.3041
2015-04-28,53.75
2015-04-29,54.5541
2015-04-30,53.4713
2015-05-01,53.2962
2015-05-04,53.1847
2015-05-05,52.7627
2015-05-06,52.4204
2015-05-07,52.508
2015-05-08,53.0175
2015-05-11,52.8662
2015-05-12,52.6433
2015-05-13,52.5557
2015-05-14,53.1449
2015-05-15,52.2373
2015-05-18,52.4841
2015-05-19,52.3965
2015-05-20,52.5319
2015-05-21,52.6991
2015-05-22,52.2373
2015-05-26,52.0701
2015-05-27,52.4682
2015-05-28,52.1338
2015-05-29,51.7596
2015-06-01,52.3646
2015-06-02,53.3519
2015-06-03,52.7627
2015-06-04,52.5796
2015-06-05,52.7787
2015-06-08,52.5398
2015-06-09,51.3137
2015-06-10,52.5239
2015-06-11,56.043
2015-06-12,57.2532
2015-06-15,55.7484
2015-06-16,56.0032
2015-06-17,55.8121
2015-06-18,56.3217
2015-06-19,56.1385
2015-06-22,56.5685
2015-06-23,57.8662
2015-06-24,57.0701
2015-06-25,57.0143
2015-06-26,56.4968
2015-06-29,55.5653
2015-06-30,55.8599
2015-07-01,55.2389
2015-07-02,55.3901
2015-07-06,54.7611
2015-07-07,54.4905
2015-07-08,54.0605
2015-07-09,54.8487
2015-07-10,55.0637
2015-07-13,55.828
2015-07-14,56.4411
2015-07-15,55.6131
2015-07-16,56.035
2015-07-17,55.5016
2015-07-20,55.215
2015-07-21,55.4379
2015-07-22,55.1991
2015-07-23,55.4618
2015-07-24,55.1592
2015-07-27,54.6258
2015-07-28,55.4379
2015-07-29,59.9283
2015-07-30,60.3185
2015-07-31,60.199
2015-08-03,60.4061
2015-08-04,60.5573
2015-08-05,61.2739
2015-08-06,60.2866
2015-08-07,59.9204
2015-08-10,60.6131
2015-08-11,59.8726
2015-08-12,60.844
2015-08-13,61.1465
2015-08-14,61.7436
2015-08-17,61.8949
2015-08-18,62.1736
2015-08-19,61.7994
2015-08-20,60.3981
2015-08-21,58.8455
2015-08-24,53.3599
2015-08-25,52.707
2015-08-26,54.4666
2015-08-27,55.4061
2015-08-28,54.6895
2015-08-31,54.2277
2015-09-01,52.0701
2015-09-02,53.6545
2015-09-03,54.0366
2015-09-04,54.0526
2015-09-08,55.6051
2015-09-09,54.8806
2015-09-10,55.6529
2015-09-11,56.0987
2015-09-14,56.2898
2015-09-15,57.5239
2015-09-16,58.0971
2015-09-17,58.1927
2015-09-18,57.5637
2015-09-21,58.0494
2015-09-22,57.4443
2015-09-23,57.6433
2015-09-24,58.0971
2015-09-25,57.2611
2015-09-28,55.1433
2015-09-29,53.8376
2015-09-30,55.1592
2015-10-01,55.8121
2015-10-02,56.9825
2015-10-05,57.8822
2015-10-06,57.0382
2015-10-07,57.6672
2015-10-08,59.3471
2015-10-09,60.5255
2015-10-12,60.2866
2015-10-13,59.379
2015-10-14,58.5669
2015-10-15,59.594
2015-10-16,60.0876
2015-10-19,60.4061
2015-10-20,60.4459
2015-10-21,57.2611
2015-10-22,64.1561
2015-10-23,64.6019
2015-10-26,65.4299
2015-10-27,65.4698
2015-10-28,67.0143
2015-10-29,65.0557
2015-10-30,65.3662
2015-11-02,65.8838
2015-11-03,65.0876
2015-11-04,65.8599
2015-11-05,65.3822
2015-11-06,65.3025
2015-11-09,64.0207
2015-11-10,64.5621
2015-11-11,64.4029
2015-11-12,63.8933
2015-11-13,62.0303
2015-11-16,63.2325
2015-11-17,62.4363
2015-11-18,56.1624
2015-11-19,57.8185
2015-11-20,59.7532
2015-11-23,60.3742
2015-11-24,61.2102
2015-11-25,60.7962
2015-11-27,61.1863
2015-11-30,61.043
2015-12-01,61.9666
2015-12-02,61.457
2015-12-03,60.0319
2015-12-04,60.6768
2015-12-07,60.9873
2015-12-08,62.5159
2015-12-09,60.9475
2015-12-10,61.1783
2015-12-11,59.7771
2015-12-14,60.0796
2015-12-15,62.3806
2015-12-16,63.0334
2015-12-17,61.8312
2015-12-18,59.4825
2015-12-21,59.3153
2015-12-22,59.9602
2015-12-23,60.5494
2015-12-24,60.6768
2015-12-28,60.4936
2015-12-29,61.672
2015-12-30,61.2739
2015-12-31,60.2309
2016-01-04,59.0526
2016-01-05,58.5589
2016-01-06,58.9092
2016-01-07,56.4729
2016-01-08,55.4777
2016-01-11,54.8328
2016-01-12,56.3615
2016-01-13,53.5589
2016-01-14,53.6465
2016-01-15,52.7866
2016-01-19,52.6035
2016-01-20,52.9459
2016-01-21,52.086
2016-01-22,53.6943
2016-01-25,52.5876
2016-01-26,54.2914
2016-01-27,52.4682
2016-01-28,54.5462
2016-01-29,56.0987
2016-02-01,56.4491
2016-02-02,52.7627
2016-02-03,54.2118
2016-02-04,53.4554
2016-02-05,50.9156
2016-02-08,50.2946
2016-02-09,49.6258
2016-02-10,49.586
2016-02-11,49.6656
2016-02-12,51.2022
2016-02-16,52.285
2016-02-17,55.1115
2016-02-18,54.578
2016-02-19,55.1592
2016-02-22,55.6449
2016-02-23,54.7452
2016-02-24,55.3981
2016-02-25,57.0143
2016-02-26,56.9586
2016-02-29,56.25
2016-03-01,59.7771
2016-03-02,58.9411
2016-03-03,58.8774
2016-03-04,59.2357
2016-03-07,59.9363
2016-03-08,58.8854
2016-03-09,59.7611
2016-03-10,60.2627
2016-03-11,60.8838
2016-03-14,61.1704
2016-03-15,61.2739
2016-03-16,61.3615
2016-03-17,61.449
2016-03-18,61.3615
2016-03-21,62.1178
2016-03-22,62.0621
2016-03-23,61.0271
2016-03-24,61.051
2016-03-28,60.9873
2016-03-29,62.1019
2016-03-30,61.9347
2016-03-31,62.5637
2016-04-01,63.328
2016-04-04,63.1131
2016-04-05,62.508
2016-04-06,63.2166
2016-04-07,61.5127
2016-04-08,62.5
2016-04-11,62.5398
2016-04-12,62.2213
2016-04-13,63.4554
2016-04-14,64.3392
2016-04-15,64.1322
2016-04-18,64.785
2016-04-19,63.8057
2016-04-20,64.1083
2016-04-21,66.9029
2016-04-22,66.0032
2016-04-25,65.9156
2016-04-26,66.2341
2016-04-27,66.7994
2016-04-28,65.3264
2016-04-29,65.1592
2016-05-02,65.8201
2016-05-03,64.2436
2016-05-04,63.8535
2016-05-05,63.9013
2016-05-06,64.6815
2016-05-09,64.8169
2016-05-10,66.449
2016-05-11,65.7962
2016-05-12,66.0271
2016-05-13,65.4777
2016-05-16,66.0748
2016-05-17,65.5255
2016-05-18,65.8758
2016-05-19,65.4777
2016-05-20,66.25
2016-05-23,66.6242
2016-05-24,68.3838
2016-05-25,66.1943
2016-05-26,67.5637
2016-05-27,68.0733
2016-05-31,67.6115
2016-06-01,68.3201
2016-06-02,68.8615
2016-06-03,67.9061
2016-06-06,68.5589
2016-06-07,69.4984
2016-06-08,70.207
2016-06-09,69.8089
2016-06-10,68.4873
2016-06-13,68.0971
2016-06-14,67.9459
2016-06-15,67.2691
2016-06-16,67.2134
2016-06-17,66.7277
2016-06-20,67.7866
2016-06-21,67.8662
2016-06-22,67.7627
2016-06-23,68.75
2016-06-24,64.1322
2016-06-27,61.3217
2016-06-28,63.0971
2016-06-29,64.1959
2016-06-30,63.7659
2016-07-01,63.9809
2016-07-05,63.1051
2016-07-06,63.3519
2016-07-07,64.2436
2016-07-08,66.5127
2016-07-11,66.2739
2016-07-12,66.8551
2016-07-13,66.9506
2016-07-14,67.5876
2016-07-15,67.5478
2016-07-18,67.4602
2016-07-19,67.7468
2016-07-20,68.4634
2016-07-21,67.8503
2016-07-22,69.3312
2016-07-25,70.2866
2016-07-26,71.1226
2016-07-27,70.0478
2016-07-28,70.9076
2016-07-29,70.9634
2016-08-01,68.965
2016-08-02,66.457
2016-08-03,67.5239
2016-08-04,66.8471
2016-08-05,67.6752
2016-08-08,67.6353
2016-08-09,67.7787
2016-08-10,68.1608
2016-08-11,69.4108
2016-08-12,69.3949
2016-08-15,69.6338
2016-08-16,68.9889
2016-08-17,69.2596
2016-08-18,69.9761
2016-08-19,69.7452
2016-08-22,69.6338
2016-08-23,70.3105
2016-08-24,70.1115
2016-08-25,70.2866
2016-08-26,70.1672
2016-08-29,70.4936
2016-08-30,69.9682
2016-08-31,69.4268
2016-09-01,69.4905
2016-09-02,69.2516
2016-09-06,69.6975
2016-09-07,69.4427
2016-09-08,68.6624
2016-09-09,66.25
2016-09-12,66.9188
2016-09-13,66.3774
2016-09-14,66.2659
2016-09-15,66.7675
2016-09-16,66.0589
2016-09-19,66.3774
2016-09-20,66.2341
2016-09-21,67.285
2016-09-22,67.8026
2016-09-23,67.6035
2016-09-26,67.3248
2016-09-27,67.8742
2016-09-28,68.4952
2016-09-29,67.6274
2016-09-30,67.8503
2016-10-03,67.0064
2016-10-04,66.9666
2016-10-05,67.6433
2016-10-06,67.6035
2016-10-07,67.1178
2016-10-10,67.4363
2016-10-11,66.1385
2016-10-12,66.3455
2016-10-13,66.3933
2016-10-14,66.5924
2016-10-17,66.2182
2016-10-18,67.9299
2016-10-19,68.7102
2016-10-20,68.742
2016-10-21,67.8344
2016-10-24,68.6067
2016-10-25,67.5955
2016-10-26,66.7994
2016-10-27,66.3694
2016-10-28,67.293
2016-10-31,67.5159
2016-11-01,67.6672
2016-11-02,66.7198
2016-11-03,66.4411
2016-11-04,66.2818
2016-11-07,68.0892
2016-11-08,67.8662
2016-11-09,68.4315
2016-11-10,69.0446
2016-11-11,68.1131
2016-11-14,66.5127
2016-11-15,68.5111
2016-11-16,69.0048
2016-11-17,70.0478
2016-11-18,69.1242
2016-11-21,70.0478
2016-11-22,70.3981
2016-11-23,69.8089
2016-11-25,70.3105
2016-11-28,69.6338
2016-11-29,70.0159
2016-11-30,69.0526
2016-12-01,68.0494
2016-12-02,68.1688
2016-12-05,70.8519
2016-12-06,69.7611
2016-12-07,70.9236
2016-12-08,71.6561
2016-12-09,71.1147
2016-12-12,70.7564
2016-12-13,72.0143
2016-12-14,72.0143
2016-12-15,73.0573
2016-12-16,72.2054
2016-12-19,72.8105
2016-12-20,73.0334
2016-12-21,73.2962
2016-12-22,72.0143
2016-12-23,72.3248
2016-12-27,72.4283
2016-12-28,71.7198
