UHS,Date
0.970075786113739,1989-10-27
0.970075786113739,1989-10-30
0.970075786113739,1989-10-31
0.9278984069824219,1989-11-01
0.9278984069824219,1989-11-02
0.9278984069824219,1989-11-03
0.8997803926467896,1989-11-06
0.9560168981552124,1989-11-07
0.9278984069824219,1989-11-08
0.8997803926467896,1989-11-09
0.8716621398925781,1989-11-10
0.8716621398925781,1989-11-13
0.8294849395751953,1989-11-14
0.8294849395751953,1989-11-15
0.843544065952301,1989-11-16
0.843544065952301,1989-11-17
0.8716621398925781,1989-11-20
0.8716621398925781,1989-11-21
0.9560168981552124,1989-11-22
0.9560168981552124,1989-11-24
0.970075786113739,1989-11-27
0.9841347336769104,1989-11-28
0.970075786113739,1989-11-29
0.970075786113739,1989-11-30
1.0263118743896484,1989-12-01
1.012252926826477,1989-12-04
1.0263118743896484,1989-12-05
1.012252926826477,1989-12-06
1.040371060371399,1989-12-07
0.9981935024261475,1989-12-08
0.9841347336769104,1989-12-11
0.9841347336769104,1989-12-12
1.012252926826477,1989-12-13
0.9841347336769104,1989-12-14
0.9841347336769104,1989-12-15
0.970075786113739,1989-12-18
0.9419575929641724,1989-12-19
0.9560168981552124,1989-12-20
0.9419575929641724,1989-12-21
0.970075786113739,1989-12-22
0.9419575929641724,1989-12-26
0.9841347336769104,1989-12-27
1.012252926826477,1989-12-28
1.040371060371399,1989-12-29
1.0544302463531494,1990-01-02
1.1106663942337036,1990-01-03
1.096606969833374,1990-01-04
1.0684895515441895,1990-01-05
1.0684895515441895,1990-01-08
1.1247252225875854,1990-01-09
1.1106663942337036,1990-01-10
1.0684895515441895,1990-01-11
1.0684895515441895,1990-01-12
1.0544302463531494,1990-01-15
1.0825481414794922,1990-01-16
1.0684895515441895,1990-01-17
1.0684895515441895,1990-01-18
1.1106663942337036,1990-01-19
1.0684895515441895,1990-01-22
1.0684895515441895,1990-01-23
1.0684895515441895,1990-01-24
1.040371060371399,1990-01-25
1.040371060371399,1990-01-26
0.9981935024261475,1990-01-29
0.9981935024261475,1990-01-30
1.012252926826477,1990-01-31
0.9981935024261475,1990-02-01
1.040371060371399,1990-02-02
1.040371060371399,1990-02-05
1.040371060371399,1990-02-06
1.040371060371399,1990-02-07
1.0263118743896484,1990-02-08
1.0263118743896484,1990-02-09
1.012252926826477,1990-02-12
1.012252926826477,1990-02-13
1.012252926826477,1990-02-14
1.040371060371399,1990-02-15
1.0263118743896484,1990-02-16
1.0263118743896484,1990-02-20
1.012252926826477,1990-02-21
0.9981935024261475,1990-02-22
0.9841347336769104,1990-02-23
0.9841347336769104,1990-02-26
0.9841347336769104,1990-02-27
1.012252926826477,1990-02-28
1.012252926826477,1990-03-01
0.9981935024261475,1990-03-02
0.9841347336769104,1990-03-05
0.9981935024261475,1990-03-06
0.970075786113739,1990-03-07
0.970075786113739,1990-03-08
0.9560168981552124,1990-03-09
0.9560168981552124,1990-03-12
0.9981935024261475,1990-03-13
0.970075786113739,1990-03-14
0.970075786113739,1990-03-15
0.9841347336769104,1990-03-16
0.9981935024261475,1990-03-19
0.970075786113739,1990-03-20
0.970075786113739,1990-03-21
0.9841347336769104,1990-03-22
0.9841347336769104,1990-03-23
0.970075786113739,1990-03-26
0.9560168981552124,1990-03-27
0.9560168981552124,1990-03-28
0.9560168981552124,1990-03-29
0.9560168981552124,1990-03-30
0.9419575929641724,1990-04-02
0.9419575929641724,1990-04-03
0.9419575929641724,1990-04-04
0.9419575929641724,1990-04-05
0.9419575929641724,1990-04-06
0.9560168981552124,1990-04-09
0.9419575929641724,1990-04-10
0.9138393402099609,1990-04-11
0.9278984069824219,1990-04-12
0.9138393402099609,1990-04-16
0.9278984069824219,1990-04-17
0.9138393402099609,1990-04-18
0.9138393402099609,1990-04-19
0.8997803926467896,1990-04-20
0.8576033711433411,1990-04-23
0.8576033711433411,1990-04-24
0.8716621398925781,1990-04-25
0.8716621398925781,1990-04-26
0.8576033711433411,1990-04-27
0.8576033711433411,1990-04-30
0.8716621398925781,1990-05-01
0.8997803926467896,1990-05-02
0.9138393402099609,1990-05-03
0.8857215046882629,1990-05-04
0.8997803926467896,1990-05-07
0.9138393402099609,1990-05-08
0.9138393402099609,1990-05-09
0.9138393402099609,1990-05-10
0.9138393402099609,1990-05-11
0.8997803926467896,1990-05-14
0.9278984069824219,1990-05-15
0.9560168981552124,1990-05-16
0.970075786113739,1990-05-17
0.970075786113739,1990-05-18
0.9419575929641724,1990-05-21
0.970075786113739,1990-05-22
1.040371060371399,1990-05-23
1.0544302463531494,1990-05-24
1.040371060371399,1990-05-25
1.0544302463531494,1990-05-29
1.0684895515441895,1990-05-30
1.0684895515441895,1990-05-31
1.040371060371399,1990-06-01
1.040371060371399,1990-06-04
1.0544302463531494,1990-06-05
1.040371060371399,1990-06-06
1.012252926826477,1990-06-07
1.012252926826477,1990-06-08
1.012252926826477,1990-06-11
1.0263118743896484,1990-06-12
1.0263118743896484,1990-06-13
1.0263118743896484,1990-06-14
1.0263118743896484,1990-06-15
1.0263118743896484,1990-06-18
1.0544302463531494,1990-06-19
1.0263118743896484,1990-06-20
1.040371060371399,1990-06-21
1.0544302463531494,1990-06-22
1.040371060371399,1990-06-25
1.0263118743896484,1990-06-26
1.040371060371399,1990-06-27
1.0263118743896484,1990-06-28
1.0544302463531494,1990-06-29
1.0263118743896484,1990-07-02
1.0544302463531494,1990-07-03
1.0263118743896484,1990-07-05
1.0544302463531494,1990-07-06
1.0825481414794922,1990-07-09
1.0825481414794922,1990-07-10
1.096606969833374,1990-07-11
1.1106663942337036,1990-07-12
1.1247252225875854,1990-07-13
1.096606969833374,1990-07-16
1.0825481414794922,1990-07-17
1.0684895515441895,1990-07-18
1.1106663942337036,1990-07-19
1.1106663942337036,1990-07-20
1.096606969833374,1990-07-23
1.1247252225875854,1990-07-24
1.096606969833374,1990-07-25
1.096606969833374,1990-07-26
1.0825481414794922,1990-07-27
1.1106663942337036,1990-07-30
1.0825481414794922,1990-07-31
1.1106663942337036,1990-08-01
1.1106663942337036,1990-08-02
1.0684895515441895,1990-08-03
1.0263118743896484,1990-08-06
1.040371060371399,1990-08-07
1.0263118743896484,1990-08-08
1.0544302463531494,1990-08-09
1.040371060371399,1990-08-10
1.012252926826477,1990-08-13
1.0544302463531494,1990-08-14
1.0544302463531494,1990-08-15
1.012252926826477,1990-08-16
1.012252926826477,1990-08-17
1.012252926826477,1990-08-20
0.970075786113739,1990-08-21
0.9138393402099609,1990-08-22
0.8294849395751953,1990-08-23
0.8154259324073792,1990-08-24
0.8716621398925781,1990-08-27
0.8576033711433411,1990-08-28
0.8857215046882629,1990-08-29
0.8997803926467896,1990-08-30
0.8716621398925781,1990-08-31
0.8997803926467896,1990-09-04
0.8857215046882629,1990-09-05
0.8716621398925781,1990-09-06
0.8716621398925781,1990-09-07
0.8716621398925781,1990-09-10
0.8997803926467896,1990-09-11
0.8716621398925781,1990-09-12
0.8716621398925781,1990-09-13
0.8716621398925781,1990-09-14
0.8716621398925781,1990-09-17
0.8716621398925781,1990-09-18
0.8716621398925781,1990-09-19
0.8294849395751953,1990-09-20
0.8294849395751953,1990-09-21
0.8013670444488525,1990-09-24
0.8013670444488525,1990-09-25
0.7591896057128906,1990-09-26
0.7170125246047974,1990-09-27
0.7451307773590088,1990-09-28
0.7451307773590088,1990-10-01
0.8013670444488525,1990-10-02
0.7732486724853516,1990-10-03
0.7732486724853516,1990-10-04
0.7873079180717468,1990-10-05
0.8013670444488525,1990-10-08
0.7732486724853516,1990-10-09
0.7732486724853516,1990-10-10
0.7732486724853516,1990-10-11
0.7310716509819031,1990-10-12
0.7451307773590088,1990-10-15
0.7732486724853516,1990-10-16
0.7591896057128906,1990-10-17
0.7873079180717468,1990-10-18
0.7732486724853516,1990-10-19
0.8013670444488525,1990-10-22
0.7732486724853516,1990-10-23
0.8013670444488525,1990-10-24
0.8013670444488525,1990-10-25
0.7873079180717468,1990-10-26
0.7732486724853516,1990-10-29
0.7873079180717468,1990-10-30
0.7591896057128906,1990-10-31
0.7451307773590088,1990-11-01
0.7170125246047974,1990-11-02
0.7591896057128906,1990-11-05
0.7873079180717468,1990-11-06
0.7591896057128906,1990-11-07
0.7591896057128906,1990-11-08
0.7591896057128906,1990-11-09
0.8013670444488525,1990-11-12
0.8294849395751953,1990-11-13
0.8294849395751953,1990-11-14
0.8997803926467896,1990-11-15
0.8997803926467896,1990-11-16
0.8857215046882629,1990-11-19
0.8716621398925781,1990-11-20
0.8576033711433411,1990-11-21
0.8013670444488525,1990-11-23
0.8013670444488525,1990-11-26
0.8154259324073792,1990-11-27
0.8154259324073792,1990-11-28
0.7873079180717468,1990-11-29
0.8013670444488525,1990-11-30
0.843544065952301,1990-12-03
0.8154259324073792,1990-12-04
0.8154259324073792,1990-12-05
0.8294849395751953,1990-12-06
0.8716621398925781,1990-12-07
0.8716621398925781,1990-12-10
0.8997803926467896,1990-12-11
0.9560168981552124,1990-12-12
1.012252926826477,1990-12-13
1.0263118743896484,1990-12-14
1.012252926826477,1990-12-17
0.9981935024261475,1990-12-18
0.9981935024261475,1990-12-19
1.012252926826477,1990-12-20
1.012252926826477,1990-12-21
1.012252926826477,1990-12-24
0.9981935024261475,1990-12-26
0.9841347336769104,1990-12-27
1.0263118743896484,1990-12-28
1.0263118743896484,1990-12-31
0.9981935024261475,1991-01-02
1.096606969833374,1991-01-03
1.0684895515441895,1991-01-04
1.0684895515441895,1991-01-07
1.0263118743896484,1991-01-08
0.9419575929641724,1991-01-09
0.9419575929641724,1991-01-10
0.9419575929641724,1991-01-11
0.9278984069824219,1991-01-14
0.9138393402099609,1991-01-15
0.9278984069824219,1991-01-16
0.9419575929641724,1991-01-17
0.9419575929641724,1991-01-18
0.9841347336769104,1991-01-21
1.0544302463531494,1991-01-22
1.0544302463531494,1991-01-23
1.0544302463531494,1991-01-24
1.0684895515441895,1991-01-25
1.0544302463531494,1991-01-28
1.0825481414794922,1991-01-29
1.096606969833374,1991-01-30
1.1247252225875854,1991-01-31
1.1387848854064941,1991-02-01
1.1387848854064941,1991-02-04
1.1387848854064941,1991-02-05
1.1669026613235474,1991-02-06
1.1387848854064941,1991-02-07
1.2090801000595093,1991-02-08
1.448083758354187,1991-02-11
1.5464973449707031,1991-02-12
1.504320740699768,1991-02-13
1.4762022495269775,1991-02-14
1.504320740699768,1991-02-15
1.4621433019638062,1991-02-19
1.4340250492095947,1991-02-20
1.448083758354187,1991-02-21
1.4762022495269775,1991-02-22
1.448083758354187,1991-02-25
1.4340250492095947,1991-02-26
1.4621433019638062,1991-02-27
1.5324382781982422,1991-02-28
1.4902615547180176,1991-03-01
1.4902615547180176,1991-03-04
1.4762022495269775,1991-03-05
1.448083758354187,1991-03-06
1.448083758354187,1991-03-07
1.419966220855713,1991-03-08
1.4621433019638062,1991-03-11
1.4621433019638062,1991-03-12
1.4902615547180176,1991-03-13
1.5464973449707031,1991-03-14
1.5324382781982422,1991-03-15
1.504320740699768,1991-03-18
1.448083758354187,1991-03-19
1.4340250492095947,1991-03-20
1.4621433019638062,1991-03-21
1.4621433019638062,1991-03-22
1.5183792114257812,1991-03-25
1.5605568885803223,1991-03-26
1.602734088897705,1991-03-27
1.5746158361434937,1991-03-28
1.5886749029159546,1991-04-01
1.5183792114257812,1991-04-02
1.5886749029159546,1991-04-03
1.6167932748794556,1991-04-04
1.602734088897705,1991-04-05
1.602734088897705,1991-04-08
1.644911289215088,1991-04-09
1.6308518648147583,1991-04-10
1.644911289215088,1991-04-11
1.644911289215088,1991-04-12
1.644911289215088,1991-04-15
1.644911289215088,1991-04-16
1.6589698791503906,1991-04-17
1.6589698791503906,1991-04-18
1.6730291843414307,1991-04-19
1.6589698791503906,1991-04-22
1.6730291843414307,1991-04-23
1.6730291843414307,1991-04-24
1.6308518648147583,1991-04-25
1.6589698791503906,1991-04-26
1.6308518648147583,1991-04-29
1.5183792114257812,1991-04-30
1.6308518648147583,1991-05-01
1.6589698791503906,1991-05-02
1.6730291843414307,1991-05-03
1.687088131904602,1991-05-06
1.7011475563049316,1991-05-07
1.687088131904602,1991-05-08
1.7855019569396973,1991-05-09
1.7855019569396973,1991-05-10
1.7855019569396973,1991-05-13
1.7714430093765259,1991-05-14
1.7573837041854858,1991-05-15
1.7573837041854858,1991-05-16
1.7433242797851562,1991-05-17
1.7433242797851562,1991-05-20
1.7011475563049316,1991-05-21
1.6730291843414307,1991-05-22
1.6589698791503906,1991-05-23
1.6589698791503906,1991-05-24
1.687088131904602,1991-05-28
1.6730291843414307,1991-05-29
1.6589698791503906,1991-05-30
1.687088131904602,1991-05-31
1.6589698791503906,1991-06-03
1.7152067422866821,1991-06-04
1.7152067422866821,1991-06-05
1.7011475563049316,1991-06-06
1.7011475563049316,1991-06-07
1.687088131904602,1991-06-10
1.6589698791503906,1991-06-11
1.644911289215088,1991-06-12
1.6308518648147583,1991-06-13
1.6167932748794556,1991-06-14
1.6589698791503906,1991-06-17
1.5746158361434937,1991-06-18
1.4762022495269775,1991-06-19
1.5605568885803223,1991-06-20
1.687088131904602,1991-06-21
1.6308518648147583,1991-06-24
1.602734088897705,1991-06-25
1.6308518648147583,1991-06-26
1.6730291843414307,1991-06-27
1.6167932748794556,1991-06-28
1.644911289215088,1991-07-01
1.6589698791503906,1991-07-02
1.644911289215088,1991-07-03
1.6730291843414307,1991-07-05
1.687088131904602,1991-07-08
1.687088131904602,1991-07-09
1.7011475563049316,1991-07-10
1.7573837041854858,1991-07-11
1.7433242797851562,1991-07-12
1.7573837041854858,1991-07-15
1.7573837041854858,1991-07-16
1.687088131904602,1991-07-17
1.7433242797851562,1991-07-18
1.8979743719100952,1991-07-19
1.9823293685913086,1991-07-22
1.9260929822921753,1991-07-23
1.9260929822921753,1991-07-24
1.954210877418518,1991-07-25
1.9120337963104248,1991-07-26
1.8979743719100952,1991-07-29
1.8979743719100952,1991-07-30
1.8557968139648438,1991-07-31
1.8557968139648438,1991-08-01
1.8698562383651733,1991-08-02
1.8417381048202515,1991-08-05
1.7855019569396973,1991-08-06
1.799560785293579,1991-08-07
1.799560785293579,1991-08-08
1.799560785293579,1991-08-09
1.7573837041854858,1991-08-12
1.7433242797851562,1991-08-13
1.8136200904846191,1991-08-14
1.8136200904846191,1991-08-15
1.799560785293579,1991-08-16
1.7573837041854858,1991-08-19
1.7573837041854858,1991-08-20
1.7433242797851562,1991-08-21
1.7433242797851562,1991-08-22
1.7152067422866821,1991-08-23
1.7433242797851562,1991-08-26
1.687088131904602,1991-08-27
1.687088131904602,1991-08-28
1.7573837041854858,1991-08-29
1.7855019569396973,1991-08-30
1.799560785293579,1991-09-03
1.8276786804199219,1991-09-04
1.8417381048202515,1991-09-05
1.8417381048202515,1991-09-06
1.8557968139648438,1991-09-09
1.8417381048202515,1991-09-10
1.8417381048202515,1991-09-11
1.8417381048202515,1991-09-12
1.8276786804199219,1991-09-13
1.8417381048202515,1991-09-16
1.7855019569396973,1991-09-17
1.7855019569396973,1991-09-18
1.799560785293579,1991-09-19
1.8276786804199219,1991-09-20
1.8136200904846191,1991-09-23
1.799560785293579,1991-09-24
1.7433242797851562,1991-09-25
1.7573837041854858,1991-09-26
1.7433242797851562,1991-09-27
1.7714430093765259,1991-09-30
1.7855019569396973,1991-10-01
1.7573837041854858,1991-10-02
1.7714430093765259,1991-10-03
1.7433242797851562,1991-10-04
1.6589698791503906,1991-10-07
1.7714430093765259,1991-10-08
1.7433242797851562,1991-10-09
1.7573837041854858,1991-10-10
1.7855019569396973,1991-10-11
1.799560785293579,1991-10-14
1.7855019569396973,1991-10-15
1.7433242797851562,1991-10-16
1.729265570640564,1991-10-17
1.6730291843414307,1991-10-18
1.6167932748794556,1991-10-21
1.5183792114257812,1991-10-22
1.504320740699768,1991-10-23
1.4762022495269775,1991-10-24
1.419966220855713,1991-10-25
1.4059070348739624,1991-10-28
1.4621433019638062,1991-10-29
1.4621433019638062,1991-10-30
1.4621433019638062,1991-10-31
1.4621433019638062,1991-11-01
1.419966220855713,1991-11-04
1.4621433019638062,1991-11-05
1.4340250492095947,1991-11-06
1.448083758354187,1991-11-07
1.4621433019638062,1991-11-08
1.4621433019638062,1991-11-11
1.4902615547180176,1991-11-12
1.504320740699768,1991-11-13
1.5605568885803223,1991-11-14
1.4902615547180176,1991-11-15
1.4621433019638062,1991-11-18
1.4340250492095947,1991-11-19
1.448083758354187,1991-11-20
1.3918484449386597,1991-11-21
1.3215521574020386,1991-11-22
1.2512578964233398,1991-11-25
1.2231394052505493,1991-11-26
1.2371984720230103,1991-11-27
1.2371984720230103,1991-11-29
1.2231394052505493,1991-12-02
1.2371984720230103,1991-12-03
1.2371984720230103,1991-12-04
1.2371984720230103,1991-12-05
1.2371984720230103,1991-12-06
1.2231394052505493,1991-12-09
1.293434739112854,1991-12-10
1.3215521574020386,1991-12-11
1.3637295961380005,1991-12-12
1.37778902053833,1991-12-13
1.37778902053833,1991-12-16
1.37778902053833,1991-12-17
1.3637295961380005,1991-12-18
1.3637295961380005,1991-12-19
1.37778902053833,1991-12-20
1.3496702909469604,1991-12-23
1.3637295961380005,1991-12-24
1.3356115818023682,1991-12-26
1.3637295961380005,1991-12-27
1.3215521574020386,1991-12-30
1.5464973449707031,1991-12-31
1.4762022495269775,1992-01-02
1.4621433019638062,1992-01-03
1.448083758354187,1992-01-06
1.4059070348739624,1992-01-07
1.3918484449386597,1992-01-08
1.4902615547180176,1992-01-09
1.687088131904602,1992-01-10
1.5746158361434937,1992-01-13
1.5605568885803223,1992-01-14
1.5746158361434937,1992-01-15
1.5464973449707031,1992-01-16
1.5464973449707031,1992-01-17
1.5464973449707031,1992-01-20
1.5183792114257812,1992-01-21
1.504320740699768,1992-01-22
1.6308518648147583,1992-01-23
1.6730291843414307,1992-01-24
1.644911289215088,1992-01-27
1.6167932748794556,1992-01-28
1.5886749029159546,1992-01-29
1.5464973449707031,1992-01-30
1.729265570640564,1992-01-31
1.7433242797851562,1992-02-03
1.729265570640564,1992-02-04
1.7152067422866821,1992-02-05
1.7011475563049316,1992-02-06
1.687088131904602,1992-02-07
1.7011475563049316,1992-02-10
1.687088131904602,1992-02-11
1.729265570640564,1992-02-12
1.7011475563049316,1992-02-13
1.7152067422866821,1992-02-14
1.687088131904602,1992-02-18
1.644911289215088,1992-02-19
1.6589698791503906,1992-02-20
1.6308518648147583,1992-02-21
1.6308518648147583,1992-02-24
1.6589698791503906,1992-02-25
1.7152067422866821,1992-02-26
1.687088131904602,1992-02-27
1.6730291843414307,1992-02-28
1.6730291843414307,1992-03-02
1.6589698791503906,1992-03-03
1.6589698791503906,1992-03-04
1.5605568885803223,1992-03-05
1.644911289215088,1992-03-06
1.602734088897705,1992-03-09
1.5605568885803223,1992-03-10
1.504320740699768,1992-03-11
1.4762022495269775,1992-03-12
1.4762022495269775,1992-03-13
1.5183792114257812,1992-03-16
1.5464973449707031,1992-03-17
1.5746158361434937,1992-03-18
1.5746158361434937,1992-03-19
1.5464973449707031,1992-03-20
1.5324382781982422,1992-03-23
1.5464973449707031,1992-03-24
1.5605568885803223,1992-03-25
1.5464973449707031,1992-03-26
1.5464973449707031,1992-03-27
1.5324382781982422,1992-03-30
1.5183792114257812,1992-03-31
1.504320740699768,1992-04-01
1.5183792114257812,1992-04-02
1.4902615547180176,1992-04-03
1.3496702909469604,1992-04-06
1.3918484449386597,1992-04-07
1.3637295961380005,1992-04-08
1.3496702909469604,1992-04-09
1.3356115818023682,1992-04-10
1.293434739112854,1992-04-13
1.3356115818023682,1992-04-14
1.3356115818023682,1992-04-15
1.3496702909469604,1992-04-16
1.3637295961380005,1992-04-20
1.4059070348739624,1992-04-21
1.4762022495269775,1992-04-22
1.504320740699768,1992-04-23
1.4902615547180176,1992-04-24
1.4762022495269775,1992-04-27
1.448083758354187,1992-04-28
1.4340250492095947,1992-04-29
1.448083758354187,1992-04-30
1.4762022495269775,1992-05-01
1.5183792114257812,1992-05-04
1.5605568885803223,1992-05-05
1.5324382781982422,1992-05-06
1.4621433019638062,1992-05-07
1.4762022495269775,1992-05-08
1.504320740699768,1992-05-11
1.504320740699768,1992-05-12
1.5464973449707031,1992-05-13
1.4902615547180176,1992-05-14
1.448083758354187,1992-05-15
1.448083758354187,1992-05-18
1.448083758354187,1992-05-19
1.419966220855713,1992-05-20
1.4059070348739624,1992-05-21
1.448083758354187,1992-05-22
1.4762022495269775,1992-05-26
1.448083758354187,1992-05-27
1.4340250492095947,1992-05-28
1.448083758354187,1992-05-29
1.448083758354187,1992-06-01
1.4059070348739624,1992-06-02
1.4059070348739624,1992-06-03
1.3215521574020386,1992-06-04
1.3074930906295776,1992-06-05
1.3496702909469604,1992-06-08
1.3496702909469604,1992-06-09
1.3496702909469604,1992-06-10
1.3215521574020386,1992-06-11
1.37778902053833,1992-06-12
1.3356115818023682,1992-06-15
1.3215521574020386,1992-06-16
1.3074930906295776,1992-06-17
1.293434739112854,1992-06-18
1.293434739112854,1992-06-19
1.4059070348739624,1992-06-22
1.37778902053833,1992-06-23
1.3215521574020386,1992-06-24
1.265316367149353,1992-06-25
1.2512578964233398,1992-06-26
1.2793750762939453,1992-06-29
1.265316367149353,1992-06-30
1.265316367149353,1992-07-01
1.293434739112854,1992-07-02
1.3074930906295776,1992-07-06
1.293434739112854,1992-07-07
1.2793750762939453,1992-07-08
1.419966220855713,1992-07-09
1.3496702909469604,1992-07-10
1.37778902053833,1992-07-13
1.3918484449386597,1992-07-14
1.3637295961380005,1992-07-15
1.3496702909469604,1992-07-16
1.3637295961380005,1992-07-17
1.3215521574020386,1992-07-20
1.3356115818023682,1992-07-21
1.3356115818023682,1992-07-22
1.3356115818023682,1992-07-23
1.3496702909469604,1992-07-24
1.3074930906295776,1992-07-27
1.3356115818023682,1992-07-28
1.3637295961380005,1992-07-29
1.3637295961380005,1992-07-30
1.37778902053833,1992-07-31
1.3637295961380005,1992-08-03
1.3918484449386597,1992-08-04
1.3496702909469604,1992-08-05
1.3496702909469604,1992-08-06
1.3356115818023682,1992-08-07
1.3637295961380005,1992-08-10
1.448083758354187,1992-08-11
1.37778902053833,1992-08-12
1.3496702909469604,1992-08-13
1.37778902053833,1992-08-14
1.37778902053833,1992-08-17
1.419966220855713,1992-08-18
1.3918484449386597,1992-08-19
1.37778902053833,1992-08-20
1.3637295961380005,1992-08-21
1.4059070348739624,1992-08-24
1.3637295961380005,1992-08-25
1.37778902053833,1992-08-26
1.37778902053833,1992-08-27
1.3918484449386597,1992-08-28
1.4762022495269775,1992-08-31
1.4762022495269775,1992-09-01
1.4762022495269775,1992-09-02
1.4762022495269775,1992-09-03
1.4762022495269775,1992-09-04
1.4621433019638062,1992-09-08
1.504320740699768,1992-09-09
1.4902615547180176,1992-09-10
1.4621433019638062,1992-09-11
1.4621433019638062,1992-09-14
1.4762022495269775,1992-09-15
1.4621433019638062,1992-09-16
1.4621433019638062,1992-09-17
1.419966220855713,1992-09-18
1.419966220855713,1992-09-21
1.419966220855713,1992-09-22
1.4621433019638062,1992-09-23
1.4621433019638062,1992-09-24
1.448083758354187,1992-09-25
1.448083758354187,1992-09-28
1.4621433019638062,1992-09-29
1.4902615547180176,1992-09-30
1.4621433019638062,1992-10-01
1.448083758354187,1992-10-02
1.4340250492095947,1992-10-05
1.4340250492095947,1992-10-06
1.4340250492095947,1992-10-07
1.4340250492095947,1992-10-08
1.4340250492095947,1992-10-09
1.419966220855713,1992-10-12
1.419966220855713,1992-10-13
1.4059070348739624,1992-10-14
1.4059070348739624,1992-10-15
1.419966220855713,1992-10-16
1.3918484449386597,1992-10-19
1.4340250492095947,1992-10-20
1.419966220855713,1992-10-21
1.419966220855713,1992-10-22
1.4059070348739624,1992-10-23
1.419966220855713,1992-10-26
1.4059070348739624,1992-10-27
1.419966220855713,1992-10-28
1.3918484449386597,1992-10-29
1.37778902053833,1992-10-30
1.3496702909469604,1992-11-02
1.3637295961380005,1992-11-03
1.3496702909469604,1992-11-04
1.3215521574020386,1992-11-05
1.3637295961380005,1992-11-06
1.37778902053833,1992-11-09
1.3918484449386597,1992-11-10
1.37778902053833,1992-11-11
1.448083758354187,1992-11-12
1.419966220855713,1992-11-13
1.448083758354187,1992-11-16
1.4621433019638062,1992-11-17
1.4621433019638062,1992-11-18
1.4762022495269775,1992-11-19
1.5324382781982422,1992-11-20
1.5324382781982422,1992-11-23
1.5324382781982422,1992-11-24
1.5464973449707031,1992-11-25
1.5464973449707031,1992-11-27
1.5746158361434937,1992-11-30
1.6167932748794556,1992-12-01
1.6308518648147583,1992-12-02
1.6730291843414307,1992-12-03
1.7011475563049316,1992-12-04
1.687088131904602,1992-12-07
1.687088131904602,1992-12-08
1.6308518648147583,1992-12-09
1.602734088897705,1992-12-10
1.6167932748794556,1992-12-11
1.602734088897705,1992-12-14
1.6167932748794556,1992-12-15
1.5605568885803223,1992-12-16
1.5605568885803223,1992-12-17
1.5605568885803223,1992-12-18
1.5464973449707031,1992-12-21
1.5605568885803223,1992-12-22
1.5605568885803223,1992-12-23
1.6167932748794556,1992-12-24
1.644911289215088,1992-12-28
1.644911289215088,1992-12-29
1.602734088897705,1992-12-30
1.5886749029159546,1992-12-31
1.6308518648147583,1993-01-04
1.6589698791503906,1993-01-05
1.644911289215088,1993-01-06
1.6167932748794556,1993-01-07
1.5886749029159546,1993-01-08
1.5746158361434937,1993-01-11
1.6308518648147583,1993-01-12
1.644911289215088,1993-01-13
1.7011475563049316,1993-01-14
1.7011475563049316,1993-01-15
1.7714430093765259,1993-01-18
1.7855019569396973,1993-01-19
1.7573837041854858,1993-01-20
1.729265570640564,1993-01-21
1.6730291843414307,1993-01-22
1.7433242797851562,1993-01-25
1.729265570640564,1993-01-26
1.7152067422866821,1993-01-27
1.7152067422866821,1993-01-28
1.7011475563049316,1993-01-29
1.7573837041854858,1993-02-01
1.7714430093765259,1993-02-02
1.7855019569396973,1993-02-03
1.799560785293579,1993-02-04
1.7433242797851562,1993-02-05
1.7433242797851562,1993-02-08
1.7152067422866821,1993-02-09
1.7152067422866821,1993-02-10
1.7433242797851562,1993-02-11
1.7152067422866821,1993-02-12
1.6167932748794556,1993-02-16
1.5886749029159546,1993-02-17
1.6167932748794556,1993-02-18
1.6308518648147583,1993-02-19
1.5464973449707031,1993-02-22
1.6167932748794556,1993-02-23
1.6167932748794556,1993-02-24
1.602734088897705,1993-02-25
1.644911289215088,1993-02-26
1.5886749029159546,1993-03-01
1.5183792114257812,1993-03-02
1.5464973449707031,1993-03-03
1.504320740699768,1993-03-04
1.5183792114257812,1993-03-05
1.504320740699768,1993-03-08
1.5324382781982422,1993-03-09
1.5324382781982422,1993-03-10
1.4902615547180176,1993-03-11
1.448083758354187,1993-03-12
1.5183792114257812,1993-03-15
1.5324382781982422,1993-03-16
1.4762022495269775,1993-03-17
1.4621433019638062,1993-03-18
1.4621433019638062,1993-03-19
1.4621433019638062,1993-03-22
1.4621433019638062,1993-03-23
1.4902615547180176,1993-03-24
1.4621433019638062,1993-03-25
1.448083758354187,1993-03-26
1.4621433019638062,1993-03-29
1.419966220855713,1993-03-30
1.504320740699768,1993-03-31
1.5886749029159546,1993-04-01
1.5886749029159546,1993-04-02
1.5324382781982422,1993-04-05
1.5183792114257812,1993-04-06
1.504320740699768,1993-04-07
1.4621433019638062,1993-04-08
1.4621433019638062,1993-04-12
1.5605568885803223,1993-04-13
1.5464973449707031,1993-04-14
1.504320740699768,1993-04-15
1.5183792114257812,1993-04-16
1.5464973449707031,1993-04-19
1.5886749029159546,1993-04-20
1.5886749029159546,1993-04-21
1.602734088897705,1993-04-22
1.602734088897705,1993-04-23
1.602734088897705,1993-04-26
1.5464973449707031,1993-04-27
1.5464973449707031,1993-04-28
1.602734088897705,1993-04-29
1.5324382781982422,1993-04-30
1.5886749029159546,1993-05-03
