CTAS,Date
5.283756256103516,1991-10-29
5.373310565948486,1991-10-30
5.403163909912109,1991-10-31
5.4927167892456055,1991-11-01
5.4927167892456055,1991-11-04
5.373310565948486,1991-11-05
5.418087482452393,1991-11-06
5.313607215881348,1991-11-07
5.403163909912109,1991-11-08
5.358386039733887,1991-11-11
5.403163909912109,1991-11-12
5.433013439178467,1991-11-13
5.433013439178467,1991-11-14
5.343459606170654,1991-11-15
5.253902435302734,1991-11-18
5.224052429199219,1991-11-19
5.134496212005615,1991-11-20
5.224052429199219,1991-11-21
5.283756256103516,1991-11-22
5.253902435302734,1991-11-25
5.253902435302734,1991-11-26
5.283756256103516,1991-11-27
5.253902435302734,1991-11-29
5.373310565948486,1991-12-02
5.343459606170654,1991-12-03
5.403163909912109,1991-12-04
5.433013439178467,1991-12-05
5.433013439178467,1991-12-06
5.433013439178467,1991-12-09
5.313607215881348,1991-12-10
5.343459606170654,1991-12-11
5.373310565948486,1991-12-12
5.373310565948486,1991-12-13
5.373310565948486,1991-12-16
5.313607215881348,1991-12-17
5.403163909912109,1991-12-18
5.343459606170654,1991-12-19
5.373310565948486,1991-12-20
5.403163909912109,1991-12-23
5.403163909912109,1991-12-24
5.462865352630615,1991-12-26
5.373310565948486,1991-12-27
5.671828269958496,1991-12-30
5.9703450202941895,1991-12-31
5.940495491027832,1992-01-02
6.0300493240356445,1992-01-03
6.209158420562744,1992-01-06
6.6867852210998535,1992-01-07
6.567380428314209,1992-01-08
6.6569342613220215,1992-01-09
6.77634334564209,1992-01-10
6.806193828582764,1992-01-13
6.627082824707031,1992-01-14
6.627082824707031,1992-01-15
6.806193828582764,1992-01-16
6.925600051879883,1992-01-17
6.7912678718566895,1992-01-20
6.731565475463867,1992-01-21
6.955451011657715,1992-01-22
6.836044788360596,1992-01-23
6.836044788360596,1992-01-24
6.806193828582764,1992-01-27
6.746488094329834,1992-01-28
6.8658952713012695,1992-01-29
6.895748615264893,1992-01-30
6.955451011657715,1992-01-31
6.895748615264893,1992-02-03
6.746488094329834,1992-02-04
6.8658952713012695,1992-02-05
6.895748615264893,1992-02-06
6.9853057861328125,1992-02-07
6.925600051879883,1992-02-10
6.836044788360596,1992-02-11
7.074860095977783,1992-02-12
7.104712009429932,1992-02-13
7.104712009429932,1992-02-14
7.34352445602417,1992-02-18
7.642042636871338,1992-02-19
7.522634029388428,1992-02-20
7.1345624923706055,1992-02-21
7.283820629119873,1992-02-24
7.403228759765625,1992-02-25
7.31367301940918,1992-02-26
7.224118709564209,1992-02-27
7.224118709564209,1992-02-28
7.34352445602417,1992-03-02
7.160174369812012,1992-03-03
7.220095157623291,1992-03-04
6.950466632843018,1992-03-05
6.8006696701049805,1992-03-06
6.830627918243408,1992-03-09
7.0702996253967285,1992-03-10
7.01038122177124,1992-03-11
7.01038122177124,1992-03-12
7.0702996253967285,1992-03-13
6.890544891357422,1992-03-16
6.920505046844482,1992-03-17
6.950466632843018,1992-03-18
7.130217552185059,1992-03-19
6.980424404144287,1992-03-20
7.130217552185059,1992-03-23
7.190134525299072,1992-03-24
7.145197868347168,1992-03-25
7.175154685974121,1992-03-26
6.950466632843018,1992-03-27
6.830627918243408,1992-03-30
6.770711898803711,1992-03-31
6.770711898803711,1992-04-01
6.590958118438721,1992-04-02
6.471122741699219,1992-04-03
6.471122741699219,1992-04-06
6.471122741699219,1992-04-07
6.650875091552734,1992-04-08
6.830627918243408,1992-04-09
6.830627918243408,1992-04-10
7.01038122177124,1992-04-13
7.250055313110352,1992-04-14
7.250055313110352,1992-04-15
7.0702996253967285,1992-04-16
6.830627918243408,1992-04-20
6.830627918243408,1992-04-21
6.890544891357422,1992-04-22
6.830627918243408,1992-04-23
6.950466632843018,1992-04-24
6.590958118438721,1992-04-27
6.231451988220215,1992-04-28
6.351285457611084,1992-04-29
6.351285457611084,1992-04-30
6.351285457611084,1992-05-01
6.471122741699219,1992-05-04
6.890544891357422,1992-05-05
6.950466632843018,1992-05-06
7.0702996253967285,1992-05-07
7.01038122177124,1992-05-08
7.0702996253967285,1992-05-11
7.0702996253967285,1992-05-12
6.950466632843018,1992-05-13
7.0702996253967285,1992-05-14
6.770711898803711,1992-05-15
6.710792064666748,1992-05-18
6.890544891357422,1992-05-19
7.01038122177124,1992-05-20
7.01038122177124,1992-05-21
6.770711898803711,1992-05-22
6.890544891357422,1992-05-26
6.590958118438721,1992-05-27
6.531040191650391,1992-05-28
6.830627918243408,1992-05-29
7.01038122177124,1992-06-01
7.190134525299072,1992-06-02
7.0702996253967285,1992-06-03
7.0702996253967285,1992-06-04
7.190134525299072,1992-06-05
7.130217552185059,1992-06-08
6.890544891357422,1992-06-09
7.01038122177124,1992-06-10
6.890544891357422,1992-06-11
7.01038122177124,1992-06-12
6.650875091552734,1992-06-15
6.231451988220215,1992-06-16
6.171534061431885,1992-06-17
5.812026500701904,1992-06-18
5.9917778968811035,1992-06-19
5.812026500701904,1992-06-22
5.9318623542785645,1992-06-23
5.901904582977295,1992-06-24
5.9917778968811035,1992-06-25
5.752108573913574,1992-06-26
6.051697731018066,1992-06-29
6.351285457611084,1992-06-30
6.590958118438721,1992-07-01
6.710792064666748,1992-07-02
6.710792064666748,1992-07-06
6.471122741699219,1992-07-07
6.471122741699219,1992-07-08
6.531040191650391,1992-07-09
6.411205291748047,1992-07-10
6.471122741699219,1992-07-13
6.531040191650391,1992-07-14
6.38124418258667,1992-07-15
6.411205291748047,1992-07-16
6.051697731018066,1992-07-17
5.9917778968811035,1992-07-20
6.1116156578063965,1992-07-21
5.901904582977295,1992-07-22
5.871944904327393,1992-07-23
5.9917778968811035,1992-07-24
5.9917778968811035,1992-07-27
6.1116156578063965,1992-07-28
6.261409282684326,1992-07-29
6.351285457611084,1992-07-30
6.471122741699219,1992-07-31
6.291367530822754,1992-08-03
6.411205291748047,1992-08-04
6.411205291748047,1992-08-05
6.171534061431885,1992-08-06
6.231451988220215,1992-08-07
6.231451988220215,1992-08-10
6.231451988220215,1992-08-11
6.351285457611084,1992-08-12
6.351285457611084,1992-08-13
6.231451988220215,1992-08-14
6.261409282684326,1992-08-17
6.231451988220215,1992-08-18
6.231451988220215,1992-08-19
6.351285457611084,1992-08-20
6.171534061431885,1992-08-21
6.1116156578063965,1992-08-24
5.9318623542785645,1992-08-25
5.812026500701904,1992-08-26
5.9318623542785645,1992-08-27
5.9917778968811035,1992-08-28
5.9917778968811035,1992-08-31
6.231451988220215,1992-09-01
6.351285457611084,1992-09-02
6.351285457611084,1992-09-03
6.411205291748047,1992-09-04
6.351285457611084,1992-09-08
6.411205291748047,1992-09-09
6.38124418258667,1992-09-10
6.411205291748047,1992-09-11
6.471122741699219,1992-09-14
6.411205291748047,1992-09-15
6.441164970397949,1992-09-16
6.590958118438721,1992-09-17
6.501080513000488,1992-09-18
6.531040191650391,1992-09-21
6.411205291748047,1992-09-22
6.411205291748047,1992-09-23
6.471122741699219,1992-09-24
6.411205291748047,1992-09-25
6.471122741699219,1992-09-28
6.351285457611084,1992-09-29
6.471122741699219,1992-09-30
6.351285457611084,1992-10-01
6.171534061431885,1992-10-02
6.051697731018066,1992-10-05
6.171534061431885,1992-10-06
5.9917778968811035,1992-10-07
5.9917778968811035,1992-10-08
6.1116156578063965,1992-10-09
6.231451988220215,1992-10-12
6.231451988220215,1992-10-13
6.261409282684326,1992-10-14
6.231451988220215,1992-10-15
6.1116156578063965,1992-10-16
6.051697731018066,1992-10-19
5.9917778968811035,1992-10-20
5.9318623542785645,1992-10-21
5.901904582977295,1992-10-22
6.051697731018066,1992-10-23
6.051697731018066,1992-10-26
6.1116156578063965,1992-10-27
6.1116156578063965,1992-10-28
6.291367530822754,1992-10-29
6.291367530822754,1992-10-30
6.38124418258667,1992-11-02
6.411205291748047,1992-11-03
6.291367530822754,1992-11-04
6.321328163146973,1992-11-05
6.441164970397949,1992-11-06
6.531040191650391,1992-11-09
6.710792064666748,1992-11-10
6.770711898803711,1992-11-11
6.770711898803711,1992-11-12
6.770711898803711,1992-11-13
6.770711898803711,1992-11-16
6.770711898803711,1992-11-17
6.770711898803711,1992-11-18
6.710792064666748,1992-11-19
6.830627918243408,1992-11-20
6.830627918243408,1992-11-23
6.770711898803711,1992-11-24
6.710792064666748,1992-11-25
6.710792064666748,1992-11-27
6.710792064666748,1992-11-30
6.590958118438721,1992-12-01
6.471122741699219,1992-12-02
6.531040191650391,1992-12-03
6.531040191650391,1992-12-04
6.531040191650391,1992-12-07
6.471122741699219,1992-12-08
6.471122741699219,1992-12-09
6.531040191650391,1992-12-10
6.38124418258667,1992-12-11
6.351285457611084,1992-12-14
6.351285457611084,1992-12-15
6.291367530822754,1992-12-16
6.351285457611084,1992-12-17
6.351285457611084,1992-12-18
6.291367530822754,1992-12-21
6.231451988220215,1992-12-22
6.171534061431885,1992-12-23
6.171534061431885,1992-12-24
6.231451988220215,1992-12-28
6.291367530822754,1992-12-29
6.351285457611084,1992-12-30
6.471122741699219,1992-12-31
6.770711898803711,1993-01-04
6.890544891357422,1993-01-05
6.950466632843018,1993-01-06
6.890544891357422,1993-01-07
6.950466632843018,1993-01-08
6.770711898803711,1993-01-11
6.830627918243408,1993-01-12
6.890544891357422,1993-01-13
6.890544891357422,1993-01-14
6.830627918243408,1993-01-15
6.830627918243408,1993-01-18
6.710792064666748,1993-01-19
6.710792064666748,1993-01-20
6.531040191650391,1993-01-21
6.590958118438721,1993-01-22
6.590958118438721,1993-01-25
6.710792064666748,1993-01-26
6.531040191650391,1993-01-27
6.890544891357422,1993-01-28
7.0702996253967285,1993-01-29
7.0702996253967285,1993-02-01
7.130217552185059,1993-02-02
7.0702996253967285,1993-02-03
7.130217552185059,1993-02-04
7.0702996253967285,1993-02-05
7.130217552185059,1993-02-08
6.950466632843018,1993-02-09
7.10025691986084,1993-02-10
7.130217552185059,1993-02-11
7.130217552185059,1993-02-12
6.890544891357422,1993-02-16
6.740750789642334,1993-02-17
6.650875091552734,1993-02-18
6.890544891357422,1993-02-19
6.830627918243408,1993-02-22
6.890544891357422,1993-02-23
6.770711898803711,1993-02-24
6.710792064666748,1993-02-25
6.650875091552734,1993-02-26
6.710792064666748,1993-03-01
6.950466632843018,1993-03-02
7.164806365966797,1993-03-03
7.164806365966797,1993-03-04
7.194910526275635,1993-03-05
7.315327167510986,1993-03-08
7.285224914550781,1993-03-09
7.285224914550781,1993-03-10
7.285224914550781,1993-03-11
7.225014686584473,1993-03-12
7.225014686584473,1993-03-15
7.225014686584473,1993-03-16
7.285224914550781,1993-03-17
7.315327167510986,1993-03-18
7.405640602111816,1993-03-19
7.345430850982666,1993-03-22
7.37553596496582,1993-03-23
7.345430850982666,1993-03-24
7.345430850982666,1993-03-25
7.225014686584473,1993-03-26
7.2551188468933105,1993-03-29
7.285224914550781,1993-03-30
7.345430850982666,1993-03-31
7.345430850982666,1993-04-01
7.225014686584473,1993-04-02
7.465847969055176,1993-04-05
6.984180927276611,1993-04-06
6.984180927276611,1993-04-07
6.923971652984619,1993-04-08
6.863765716552734,1993-04-12
6.954078197479248,1993-04-13
6.984180927276611,1993-04-14
6.923971652984619,1993-04-15
6.562723636627197,1993-04-16
6.472410678863525,1993-04-19
6.261679649353027,1993-04-20
6.442305564880371,1993-04-21
6.321888446807861,1993-04-22
6.3820953369140625,1993-04-23
6.321888446807861,1993-04-26
6.321888446807861,1993-04-27
6.261679649353027,1993-04-28
6.231574535369873,1993-04-29
6.351991653442383,1993-04-30
6.502513408660889,1993-05-03
6.622931957244873,1993-05-04
6.502513408660889,1993-05-05
6.502513408660889,1993-05-06
6.622931957244873,1993-05-07
6.442305564880371,1993-05-10
6.442305564880371,1993-05-11
6.3820953369140625,1993-05-12
6.502513408660889,1993-05-13
6.442305564880371,1993-05-14
6.442305564880371,1993-05-17
6.261679649353027,1993-05-18
6.261679649353027,1993-05-19
6.201470375061035,1993-05-20
6.321888446807861,1993-05-21
6.321888446807861,1993-05-24
6.321888446807861,1993-05-25
6.291783809661865,1993-05-26
6.502513408660889,1993-05-27
6.622931957244873,1993-05-28
6.893869400024414,1993-06-01
6.984180927276611,1993-06-02
6.74334716796875,1993-06-03
6.683140277862549,1993-06-04
6.773449897766113,1993-06-07
6.562723636627197,1993-06-08
6.622931957244873,1993-06-09
6.261679649353027,1993-06-10
6.291783809661865,1993-06-11
6.111156463623047,1993-06-14
6.17136812210083,1993-06-15
6.3820953369140625,1993-06-16
6.321888446807861,1993-06-17
6.321888446807861,1993-06-18
6.442305564880371,1993-06-21
6.502513408660889,1993-06-22
6.201470375061035,1993-06-23
6.081053256988525,1993-06-24
6.141262054443359,1993-06-25
6.502513408660889,1993-06-28
6.261679649353027,1993-06-29
6.442305564880371,1993-06-30
6.3820953369140625,1993-07-01
6.291783809661865,1993-07-02
6.3820953369140625,1993-07-06
6.261679649353027,1993-07-07
6.261679649353027,1993-07-08
6.3820953369140625,1993-07-09
6.502513408660889,1993-07-12
6.3820953369140625,1993-07-13
6.562723636627197,1993-07-14
6.863765716552734,1993-07-15
6.74334716796875,1993-07-16
6.74334716796875,1993-07-19
6.622931957244873,1993-07-20
6.622931957244873,1993-07-21
6.442305564880371,1993-07-22
6.291783809661865,1993-07-23
6.201470375061035,1993-07-26
6.321888446807861,1993-07-27
6.321888446807861,1993-07-28
6.321888446807861,1993-07-29
6.201470375061035,1993-07-30
6.321888446807861,1993-08-02
6.442305564880371,1993-08-03
6.442305564880371,1993-08-04
6.502513408660889,1993-08-05
6.502513408660889,1993-08-06
6.502513408660889,1993-08-09
6.562723636627197,1993-08-10
6.562723636627197,1993-08-11
6.53261661529541,1993-08-12
6.502513408660889,1993-08-13
6.502513408660889,1993-08-16
6.683140277862549,1993-08-17
6.923971652984619,1993-08-18
6.923971652984619,1993-08-19
6.954078197479248,1993-08-20
6.863765716552734,1993-08-23
6.954078197479248,1993-08-24
6.984180927276611,1993-08-25
6.803554534912109,1993-08-26
6.893869400024414,1993-08-27
6.923971652984619,1993-08-30
7.044387340545654,1993-08-31
6.773449897766113,1993-09-01
6.74334716796875,1993-09-02
6.683140277862549,1993-09-03
6.74334716796875,1993-09-07
6.622931957244873,1993-09-08
6.7132439613342285,1993-09-09
6.74334716796875,1993-09-10
6.863765716552734,1993-09-13
6.74334716796875,1993-09-14
6.803554534912109,1993-09-15
6.622931957244873,1993-09-16
6.442305564880371,1993-09-17
6.201470375061035,1993-09-20
6.141262054443359,1993-09-21
6.321888446807861,1993-09-22
6.442305564880371,1993-09-23
6.562723636627197,1993-09-24
6.683140277862549,1993-09-27
6.65303373336792,1993-09-28
6.683140277862549,1993-09-29
6.622931957244873,1993-09-30
6.74334716796875,1993-10-01
6.683140277862549,1993-10-04
6.803554534912109,1993-10-05
6.74334716796875,1993-10-06
6.803554534912109,1993-10-07
6.74334716796875,1993-10-08
6.65303373336792,1993-10-11
6.683140277862549,1993-10-12
6.502513408660889,1993-10-13
6.502513408660889,1993-10-14
6.622931957244873,1993-10-15
6.683140277862549,1993-10-18
6.74334716796875,1993-10-19
6.74334716796875,1993-10-20
6.622931957244873,1993-10-21
6.74334716796875,1993-10-22
6.773449897766113,1993-10-25
6.893869400024414,1993-10-26
7.044387340545654,1993-10-27
7.104598045349121,1993-10-28
7.044387340545654,1993-10-29
7.074492931365967,1993-11-01
7.285224914550781,1993-11-02
7.225014686584473,1993-11-03
7.194910526275635,1993-11-04
7.225014686584473,1993-11-05
7.2551188468933105,1993-11-08
7.345430850982666,1993-11-09
7.405640602111816,1993-11-10
7.526057720184326,1993-11-11
7.465847969055176,1993-11-12
7.285224914550781,1993-11-15
7.225014686584473,1993-11-16
6.923971652984619,1993-11-17
7.044387340545654,1993-11-18
7.044387340545654,1993-11-19
6.984180927276611,1993-11-22
7.014286518096924,1993-11-23
6.984180927276611,1993-11-24
6.984180927276611,1993-11-26
6.863765716552734,1993-11-29
6.923971652984619,1993-11-30
7.104598045349121,1993-12-01
7.044387340545654,1993-12-02
7.225014686584473,1993-12-03
7.194910526275635,1993-12-06
7.225014686584473,1993-12-07
7.225014686584473,1993-12-08
7.225014686584473,1993-12-09
7.225014686584473,1993-12-10
7.164806365966797,1993-12-13
6.984180927276611,1993-12-14
7.104598045349121,1993-12-15
7.044387340545654,1993-12-16
7.285224914550781,1993-12-17
7.345430850982666,1993-12-20
7.405640602111816,1993-12-21
7.586262226104736,1993-12-22
7.706681728363037,1993-12-23
7.9475178718566895,1993-12-27
8.007722854614258,1993-12-28
8.067934036254883,1993-12-29
8.067934036254883,1993-12-30
8.188348770141602,1993-12-31
8.188348770141602,1994-01-03
8.128143310546875,1994-01-04
8.067934036254883,1994-01-05
7.887305736541748,1994-01-06
7.526057720184326,1994-01-07
7.766890048980713,1994-01-10
7.766890048980713,1994-01-11
7.827099323272705,1994-01-12
8.067934036254883,1994-01-13
7.9475178718566895,1994-01-14
8.007722854614258,1994-01-17
7.9475178718566895,1994-01-18
7.9475178718566895,1994-01-19
8.037830352783203,1994-01-20
7.9475178718566895,1994-01-21
8.067934036254883,1994-01-24
8.037830352783203,1994-01-25
8.007722854614258,1994-01-26
8.007722854614258,1994-01-27
8.188348770141602,1994-01-28
8.158246994018555,1994-01-31
8.188348770141602,1994-02-01
7.9475178718566895,1994-02-02
7.9475178718566895,1994-02-03
7.766890048980713,1994-02-04
7.465847969055176,1994-02-07
7.646474838256836,1994-02-08
7.646474838256836,1994-02-09
7.706681728363037,1994-02-10
7.526057720184326,1994-02-11
7.646474838256836,1994-02-14
7.766890048980713,1994-02-15
7.646474838256836,1994-02-16
7.766890048980713,1994-02-17
7.646474838256836,1994-02-18
7.706681728363037,1994-02-22
7.706681728363037,1994-02-23
7.646474838256836,1994-02-24
7.586262226104736,1994-02-25
7.646474838256836,1994-02-28
7.706681728363037,1994-03-01
7.526057720184326,1994-03-02
7.405640602111816,1994-03-03
7.465847969055176,1994-03-04
7.507015705108643,1994-03-07
7.416205406188965,1994-03-08
7.446476459503174,1994-03-09
7.35566520690918,1994-03-10
7.325396537780762,1994-03-11
7.385934829711914,1994-03-14
7.325396537780762,1994-03-15
7.264854431152344,1994-03-16
7.325396537780762,1994-03-17
7.385934829711914,1994-03-18
7.446476459503174,1994-03-21
7.47674560546875,1994-03-22
7.507015705108643,1994-03-23
7.385934829711914,1994-03-24
7.507015705108643,1994-03-25
7.507015705108643,1994-03-28
7.47674560546875,1994-03-29
7.47674560546875,1994-03-30
7.507015705108643,1994-03-31
7.567557334899902,1994-04-04
7.8702592849731445,1994-04-05
7.809718132019043,1994-04-06
7.567557334899902,1994-04-07
7.507015705108643,1994-04-08
7.567557334899902,1994-04-11
7.567557334899902,1994-04-12
7.567557334899902,1994-04-13
7.567557334899902,1994-04-14
7.62809419631958,1994-04-15
7.62809419631958,1994-04-18
7.62809419631958,1994-04-19
7.204314231872559,1994-04-20
7.446476459503174,1994-04-21
7.446476459503174,1994-04-22
7.507015705108643,1994-04-25
7.446476459503174,1994-04-26
7.537286281585693,1994-04-28
7.446476459503174,1994-04-29
7.749177932739258,1994-05-02
7.688638687133789,1994-05-03
7.507015705108643,1994-05-04
7.688638687133789,1994-05-05
7.597824573516846,1994-05-06
7.567557334899902,1994-05-09
7.688638687133789,1994-05-10
7.567557334899902,1994-05-11
7.567557334899902,1994-05-12
7.688638687133789,1994-05-13
7.688638687133789,1994-05-16
7.567557334899902,1994-05-17
7.749177932739258,1994-05-18
7.62809419631958,1994-05-19
7.749177932739258,1994-05-20
7.62809419631958,1994-05-23
7.62809419631958,1994-05-24
7.62809419631958,1994-05-25
7.749177932739258,1994-05-26
7.809718132019043,1994-05-27
7.5524210929870605,1994-05-31
7.325396537780762,1994-06-01
7.416205406188965,1994-06-02
7.446476459503174,1994-06-03
7.62809419631958,1994-06-06
7.749177932739258,1994-06-07
7.718907833099365,1994-06-08
7.749177932739258,1994-06-09
7.809718132019043,1994-06-10
7.809718132019043,1994-06-13
7.930798053741455,1994-06-14
7.749177932739258,1994-06-15
7.885394096374512,1994-06-16
8.051878929138184,1994-06-17
7.930798053741455,1994-06-20
7.809718132019043,1994-06-21
7.8702592849731445,1994-06-22
7.749177932739258,1994-06-23
7.567557334899902,1994-06-24
7.688638687133789,1994-06-27
7.62809419631958,1994-06-28
7.809718132019043,1994-06-29
7.930798053741455,1994-06-30
7.8702592849731445,1994-07-01
7.749177932739258,1994-07-05
7.749177932739258,1994-07-06
7.8399882316589355,1994-07-07
7.8399882316589355,1994-07-08
7.991341590881348,1994-07-11
7.809718132019043,1994-07-12
7.809718132019043,1994-07-13
7.991341590881348,1994-07-14
7.8702592849731445,1994-07-15
7.809718132019043,1994-07-18
7.718907833099365,1994-07-19
7.991341590881348,1994-07-20
7.749177932739258,1994-07-21
7.809718132019043,1994-07-22
7.718907833099365,1994-07-25
7.62809419631958,1994-07-26
7.597824573516846,1994-07-27
7.507015705108643,1994-07-28
7.567557334899902,1994-07-29
7.567557334899902,1994-08-01
7.718907833099365,1994-08-02
7.749177932739258,1994-08-03
7.749177932739258,1994-08-04
7.567557334899902,1994-08-05
7.62809419631958,1994-08-08
7.416205406188965,1994-08-09
7.385934829711914,1994-08-10
7.537286281585693,1994-08-11
7.62809419631958,1994-08-12
7.597824573516846,1994-08-15
7.446476459503174,1994-08-16
7.537286281585693,1994-08-17
7.567557334899902,1994-08-18
7.681072235107422,1994-08-19
7.446476459503174,1994-08-22
7.567557334899902,1994-08-23
7.567557334899902,1994-08-24
7.507015705108643,1994-08-25
7.567557334899902,1994-08-26
7.567557334899902,1994-08-29
7.749177932739258,1994-08-30
7.688638687133789,1994-08-31
7.749177932739258,1994-09-01
7.749177932739258,1994-09-02
7.930798053741455,1994-09-06
8.051878929138184,1994-09-07
7.991341590881348,1994-09-08
7.991341590881348,1994-09-09
7.930798053741455,1994-09-12
7.991341590881348,1994-09-13
7.930798053741455,1994-09-14
8.051878929138184,1994-09-15
8.112421989440918,1994-09-16
8.142690658569336,1994-09-19
8.17296314239502,1994-09-20
8.082151412963867,1994-09-21
7.688638687133789,1994-09-22
7.688638687133789,1994-09-23
7.749177932739258,1994-09-26
7.688638687133789,1994-09-27
8.051878929138184,1994-09-28
8.051878929138184,1994-09-29
8.354580879211426,1994-09-30
8.233501434326172,1994-10-03
8.233501434326172,1994-10-04
8.475663185119629,1994-10-05
8.263772964477539,1994-10-06
8.294042587280273,1994-10-07
8.354580879211426,1994-10-10
8.233501434326172,1994-10-11
8.112421989440918,1994-10-12
8.157828330993652,1994-10-13
8.17296314239502,1994-10-14
8.384851455688477,1994-10-17
8.53620433807373,1994-10-18
8.475663185119629,1994-10-19
8.596742630004883,1994-10-20
8.415122985839844,1994-10-21
8.475663185119629,1994-10-24
8.415122985839844,1994-10-25
8.490800857543945,1994-10-26
8.657283782958984,1994-10-27
8.717825889587402,1994-10-28
8.596742630004883,1994-10-31
8.566473960876465,1994-11-01
8.53620433807373,1994-11-02
8.475663185119629,1994-11-03
8.596742630004883,1994-11-04
8.657283782958984,1994-11-07
8.657283782958984,1994-11-08
8.53620433807373,1994-11-09
8.44539737701416,1994-11-10
8.233501434326172,1994-11-11
8.233501434326172,1994-11-14
8.233501434326172,1994-11-15
8.324311256408691,1994-11-16
8.233501434326172,1994-11-17
8.294042587280273,1994-11-18
8.44539737701416,1994-11-21
8.415122985839844,1994-11-22
8.233501434326172,1994-11-23
8.354580879211426,1994-11-25
8.263772964477539,1994-11-28
8.354580879211426,1994-11-29
8.354580879211426,1994-11-30
8.53620433807373,1994-12-01
8.657283782958984,1994-12-02
8.657283782958984,1994-12-05
8.475663185119629,1994-12-06
8.415122985839844,1994-12-07
8.354580879211426,1994-12-08
8.294042587280273,1994-12-09
8.294042587280273,1994-12-12
8.17296314239502,1994-12-13
8.354580879211426,1994-12-14
8.53620433807373,1994-12-15
8.475663185119629,1994-12-16
8.596742630004883,1994-12-19
8.717825889587402,1994-12-20
8.657283782958984,1994-12-21
8.475663185119629,1994-12-22
8.475663185119629,1994-12-23
8.566473960876465,1994-12-27
8.596742630004883,1994-12-28
8.475663185119629,1994-12-29
8.596742630004883,1994-12-30
8.657283782958984,1995-01-03
8.959988594055176,1995-01-04
8.899450302124023,1995-01-05
8.899450302124023,1995-01-06
8.717825889587402,1995-01-09
8.657283782958984,1995-01-10
8.53620433807373,1995-01-11
8.717825889587402,1995-01-12
8.717825889587402,1995-01-13
9.141610145568848,1995-01-16
9.323227882385254,1995-01-17
9.020528793334961,1995-01-18
8.959988594055176,1995-01-19
8.596742630004883,1995-01-20
8.354580879211426,1995-01-23
8.475663185119629,1995-01-24
8.294042587280273,1995-01-25
8.354580879211426,1995-01-26
8.596742630004883,1995-01-27
8.53620433807373,1995-01-30
8.354580879211426,1995-01-31
8.44539737701416,1995-02-01
8.657283782958984,1995-02-02
8.657283782958984,1995-02-03
8.778365135192871,1995-02-06
8.838909149169922,1995-02-07
8.884310722351074,1995-02-08
9.020528793334961,1995-02-09
8.899450302124023,1995-02-10
8.838909149169922,1995-02-13
8.899450302124023,1995-02-14
9.020528793334961,1995-02-15
9.020528793334961,1995-02-16
9.081070899963379,1995-02-17
9.081070899963379,1995-02-21
9.050798416137695,1995-02-22
9.141610145568848,1995-02-23
9.111337661743164,1995-02-24
9.020528793334961,1995-02-27
9.202153205871582,1995-02-28
9.141610145568848,1995-03-01
9.202153205871582,1995-03-02
9.323227882385254,1995-03-03
9.493629455566406,1995-03-06
9.189345359802246,1995-03-07
9.493629455566406,1995-03-08
9.67619800567627,1995-03-09
9.615344047546387,1995-03-10
9.615344047546387,1995-03-13
9.67619800567627,1995-03-14
9.67619800567627,1995-03-15
9.67619800567627,1995-03-16
9.797914505004883,1995-03-17
9.645771980285645,1995-03-20
9.554484367370605,1995-03-21
9.52405834197998,1995-03-22
9.493629455566406,1995-03-23
9.67619800567627,1995-03-24
9.554484367370605,1995-03-27
9.432772636413574,1995-03-28
9.21977424621582,1995-03-29
9.006776809692383,1995-03-30
9.128486633300781,1995-03-31
9.280632019042969,1995-04-03
9.341489791870117,1995-04-04
9.554484367370605,1995-04-05
9.615344047546387,1995-04-06
9.615344047546387,1995-04-07
9.493629455566406,1995-04-10
9.250202178955078,1995-04-11
9.250202178955078,1995-04-12
9.432772636413574,1995-04-13
9.311058044433594,1995-04-17
9.311058044433594,1995-04-18
9.432772636413574,1995-04-19
9.615344047546387,1995-04-20
9.615344047546387,1995-04-21
9.737055778503418,1995-04-24
9.584912300109863,1995-04-25
9.615344047546387,1995-04-26
9.493629455566406,1995-04-27
9.371916770935059,1995-04-28
9.250202178955078,1995-05-01
9.250202178955078,1995-05-02
9.280632019042969,1995-05-03
9.098058700561523,1995-05-04
9.006776809692383,1995-05-05
8.82420825958252,1995-05-08
8.702495574951172,1995-05-09
8.763351440429688,1995-05-10
8.519926071166992,1995-05-11
8.550350189208984,1995-05-12
8.519926071166992,1995-05-15
8.580779075622559,1995-05-16
8.641636848449707,1995-05-17
8.641636848449707,1995-05-18
8.519926071166992,1995-05-19
8.641636848449707,1995-05-22
8.550350189208984,1995-05-23
8.641636848449707,1995-05-24
8.519926071166992,1995-05-25
8.580779075622559,1995-05-26
8.580779075622559,1995-05-30
8.39820671081543,1995-05-31
8.459067344665527,1995-06-01
8.39820671081543,1995-06-02
8.367780685424805,1995-06-05
8.459067344665527,1995-06-06
8.82420825958252,1995-06-07
8.702495574951172,1995-06-08
8.580779075622559,1995-06-09
8.702495574951172,1995-06-12
8.702495574951172,1995-06-13
8.641636848449707,1995-06-14
9.006776809692383,1995-06-15
9.067635536193848,1995-06-16
9.098058700561523,1995-06-19
9.189345359802246,1995-06-20
9.128486633300781,1995-06-21
9.189345359802246,1995-06-22
9.189345359802246,1995-06-23
9.006776809692383,1995-06-26
9.067635536193848,1995-06-27
9.067635536193848,1995-06-28
8.885066032409668,1995-06-29
