TTD,Date
84.9000015258789,2024-02-28
85.43000030517578,2024-02-29
83.88999938964844,2024-03-01
83.44999694824219,2024-03-04
81.44999694824219,2024-03-05
82.18000030517578,2024-03-06
81.83000183105469,2024-03-07
81.58999633789062,2024-03-08
81.44999694824219,2024-03-11
80.43000030517578,2024-03-12
80.16000366210938,2024-03-13
77.52999877929688,2024-03-14
76.72000122070312,2024-03-15
78.3499984741211,2024-03-18
79.76000213623047,2024-03-19
83.47000122070312,2024-03-20
85.05999755859375,2024-03-21
85.05999755859375,2024-03-22
87.55000305175781,2024-03-25
87.05000305175781,2024-03-26
87.20999908447266,2024-03-27
87.41999816894531,2024-03-28
87.30999755859375,2024-04-01
87.08999633789062,2024-04-02
86.94000244140625,2024-04-03
84.55999755859375,2024-04-04
85.83000183105469,2024-04-05
86.68000030517578,2024-04-08
86.83999633789062,2024-04-09
