ATVI,Date
0.6073995232582092,2000-07-25
0.6034525632858276,2000-07-26
0.6328356862068176,2000-07-27
0.6214333772659302,2000-07-28
0.6398517489433289,2000-07-31
0.6442382335662842,2000-08-01
0.6490623354911804,2000-08-02
0.7446666359901428,2000-08-03
0.7674723863601685,2000-08-04
0.8038715720176697,2000-08-07
0.8086965084075928,2000-08-08
0.9503501653671265,2000-08-09
0.8586910367012024,2000-08-10
0.8727248311042786,2000-08-11
0.9047393798828125,2000-08-14
0.9231595396995544,2000-08-15
0.9323684573173523,2000-08-16
0.954735517501831,2000-08-17
0.9455249905586243,2000-08-18
0.941140353679657,2000-08-21
0.9639444947242737,2000-08-22
1.0139408111572266,2000-08-23
1.009993553161621,2000-08-24
1.0231496095657349,2000-08-25
1.0139408111572266,2000-08-28
1.0051684379577637,2000-08-29
1.009993553161621,2000-08-30
1.0231496095657349,2000-08-31
1.0139408111572266,2000-09-01
1.0192023515701294,2000-09-05
1.009993553161621,2000-09-06
1.0209567546844482,2000-09-07
1.0599889755249023,2000-09-08
1.096827507019043,2000-09-11
1.1007747650146484,2000-09-12
1.0784074068069458,2000-09-13
1.0920027494430542,2000-09-14
1.0665663480758667,2000-09-15
1.0371830463409424,2000-09-18
1.0192023515701294,2000-09-19
1.0599889755249023,2000-09-20
1.0599889755249023,2000-09-21
1.069198727607727,2000-09-22
1.0643736124038696,2000-09-25
1.0665663480758667,2000-09-26
0.9231595396995544,2000-09-27
1.0231496095657349,2000-09-28
1.096827507019043,2000-09-29
1.0139408111572266,2000-10-02
1.0507782697677612,2000-10-03
1.08717942237854,2000-10-04
1.096827507019043,2000-10-05
1.08717942237854,2000-10-06
1.0784074068069458,2000-10-09
1.055603265762329,2000-10-10
1.0415695905685425,2000-10-11
0.9915736317634583,2000-10-12
1.08717942237854,2000-10-13
1.069198727607727,2000-10-16
1.0192023515701294,2000-10-17
1.0415695905685425,2000-10-18
1.0599889755249023,2000-10-19
1.055603265762329,2000-10-20
1.0920027494430542,2000-10-23
1.0415695905685425,2000-10-24
1.009993553161621,2000-10-25
1.009993553161621,2000-10-26
0.9915736317634583,2000-10-27
1.0599889755249023,2000-10-30
1.009993553161621,2000-10-31
1.0003451108932495,2000-11-01
0.9915736317634583,2000-11-02
0.9503501653671265,2000-11-03
1.0051684379577637,2000-11-06
1.0051684379577637,2000-11-07
0.9775396585464478,2000-11-08
0.9867501258850098,2000-11-09
0.9253525733947754,2000-11-10
0.9047393798828125,2000-11-13
0.9503501653671265,2000-11-14
0.9323684573173523,2000-11-15
0.941140353679657,2000-11-16
0.9091257452964783,2000-11-17
0.8727248311042786,2000-11-20
0.8635159730911255,2000-11-21
0.8135198950767517,2000-11-22
0.8315006494522095,2000-11-24
0.8543062806129456,2000-11-27
0.8863200545310974,2000-11-28
0.8135198950767517,2000-11-29
0.7587002515792847,2000-11-30
0.8819352388381958,2000-12-01
0.8222917914390564,2000-12-04
0.8402724862098694,2000-12-05
0.8499207496643066,2000-12-06
0.8363255262374878,2000-12-07
0.8635159730911255,2000-12-08
0.913511335849762,2000-12-11
0.913511335849762,2000-12-12
0.941140353679657,2000-12-13
0.913511335849762,2000-12-14
0.913511335849762,2000-12-15
0.913511335849762,2000-12-18
0.9231595396995544,2000-12-19
1.0231496095657349,2000-12-20
1.0139408111572266,2000-12-21
1.0735841989517212,2000-12-22
1.0920027494430542,2000-12-26
1.096827507019043,2000-12-27
1.08717942237854,2000-12-28
1.1055978536605835,2000-12-29
1.0231496095657349,2001-01-02
1.1007747650146484,2001-01-03
1.201642394065857,2001-01-04
1.1924316883087158,2001-01-05
1.1876085996627808,2001-01-08
1.1876085996627808,2001-01-09
1.2792667150497437,2001-01-10
1.2792667150497437,2001-01-11
1.3112804889678955,2001-01-12
1.3068959712982178,2001-01-16
1.3476814031600952,2001-01-17
1.3476814031600952,2001-01-18
1.3389095067977905,2001-01-19
1.3389095067977905,2001-01-22
1.3520671129226685,2001-01-23
1.3520671129226685,2001-01-24
1.3520671129226685,2001-01-25
1.3546974658966064,2001-01-26
1.3296995162963867,2001-01-29
1.3226839303970337,2001-01-30
1.3248755931854248,2001-01-31
1.3520671129226685,2001-02-01
1.462144374847412,2001-02-02
1.5073156356811523,2001-02-05
1.5349438190460205,2001-02-06
1.5489773750305176,2001-02-07
1.590201735496521,2001-02-08
1.5257350206375122,2001-02-09
1.5349438190460205,2001-02-12
1.580554485321045,2001-02-13
1.6358115673065186,2001-02-14
1.6770358085632324,2001-02-15
1.6266026496887207,2001-02-16
1.6358115673065186,2001-02-20
1.60818350315094,2001-02-21
1.5941498279571533,2001-02-22
1.6445835828781128,2001-02-23
1.74545156955719,2001-02-26
1.6901923418045044,2001-02-27
1.6770358085632324,2001-02-28
1.6266026496887207,2001-03-01
1.6994030475616455,2001-03-02
1.6950165033340454,2001-03-05
1.6901923418045044,2001-03-06
1.72264564037323,2001-03-07
1.8002707958221436,2001-03-08
1.8002707958221436,2001-03-09
1.7178224325180054,2001-03-12
1.7770265340805054,2001-03-13
1.7314175367355347,2001-03-14
1.7178224325180054,2001-03-15
1.6994030475616455,2001-03-16
1.7037882804870605,2001-03-19
1.6994030475616455,2001-03-20
1.6722126007080078,2001-03-21
1.7178224325180054,2001-03-22
1.7362408638000488,2001-03-23
1.7498362064361572,2001-03-26
1.772641897201538,2001-03-27
1.809041142463684,2001-03-28
1.7770265340805054,2001-03-29
1.7770265340805054,2001-03-30
1.7590466737747192,2001-04-02
1.7178224325180054,2001-04-03
1.6858078241348267,2001-04-04
1.6494067907333374,2001-04-05
1.6494067907333374,2001-04-06
1.629672884941101,2001-04-09
1.6577402353286743,2001-04-10
1.6739667654037476,2001-04-11
1.6739667654037476,2001-04-12
1.7533444166183472,2001-04-16
1.8270217180252075,2001-04-17
1.9620977640151978,2001-04-18
1.9414854049682617,2001-04-19
1.8980680704116821,2001-04-20
1.8831567764282227,2001-04-23
1.9256970882415771,2001-04-24
1.9090317487716675,2001-04-25
1.927451252937317,2001-04-26
1.9713062047958374,2001-04-27
1.9927966594696045,2001-04-30
2.0756826400756836,2001-05-01
2.0283191204071045,2001-05-02
1.9756933450698853,2001-05-03
1.963851809501648,2001-05-04
2.0099005699157715,2001-05-07
1.9927966594696045,2001-05-08
2.1191000938415527,2001-05-09
2.1638336181640625,2001-05-10
2.097611665725708,2001-05-11
2.0655972957611084,2001-05-14
1.9919195175170898,2001-05-15
2.0651586055755615,2001-05-16
2.126117467880249,2001-05-17
2.075244426727295,2001-05-18
2.1309409141540527,2001-05-21
2.2002339363098145,2001-05-22
2.274348497390747,2001-05-23
2.463366985321045,2001-05-24
2.505906820297241,2001-05-25
2.458542823791504,2001-05-29
2.373901605606079,2001-05-30
2.489680051803589,2001-05-31
2.5984413623809814,2001-06-01
2.5673041343688965,2001-06-04
2.5751986503601074,2001-06-05
2.711150884628296,2001-06-06
2.915517568588257,2001-06-07
2.8321914672851562,2001-06-08
2.879117012023926,2001-06-11
2.9185867309570312,2001-06-12
2.991386890411377,2001-06-13
2.7089576721191406,2001-06-14
2.751936674118042,2001-06-15
2.616422176361084,2001-06-18
2.599318265914917,2001-06-19
2.5374815464019775,2001-06-20
2.6637864112854004,2001-06-21
2.48134708404541,2001-06-22
2.530904531478882,2001-06-25
2.6664180755615234,2001-06-26
2.667733907699585,2001-06-27
2.8076329231262207,2001-06-28
2.869030714035034,2001-06-29
2.8111414909362793,2001-07-02
2.740095615386963,2001-07-03
2.733516216278076,2001-07-05
2.6607167720794678,2001-07-06
2.6278252601623535,2001-07-09
2.6300175189971924,2001-07-10
2.619492769241333,2001-07-11
2.6576461791992188,2001-07-12
2.821666955947876,2001-07-13
2.7322003841400146,2001-07-16
2.9282357692718506,2001-07-17
2.7909672260284424,2001-07-18
2.812457323074341,2001-07-19
2.7506206035614014,2001-07-20
2.5624802112579346,2001-07-23
2.592740774154663,2001-07-24
2.745357036590576,2001-07-25
2.756322145462036,2001-07-26
2.7681632041931152,2001-07-27
2.58703875541687,2001-07-30
2.4795923233032227,2001-07-31
2.458542823791504,2001-08-01
2.412933111190796,2001-08-02
2.301978588104248,2001-08-03
2.3296070098876953,2001-08-06
2.426966905593872,2001-08-07
2.320397138595581,2001-08-08
2.4133713245391846,2001-08-09
2.4326679706573486,2001-08-10
2.455472230911255,2001-08-13
2.5260791778564453,2001-08-14
2.5651118755340576,2001-08-15
2.498011827468872,2001-08-16
2.3796017169952393,2001-08-17
2.3712704181671143,2001-08-20
2.387934923171997,2001-08-21
2.3993380069732666,2001-08-22
2.3274147510528564,2001-08-23
2.48134708404541,2001-08-24
2.580899953842163,2001-08-27
2.7379026412963867,2001-08-28
2.8032467365264893,2001-08-29
2.751936674118042,2001-08-30
2.708519697189331,2001-08-31
2.617738723754883,2001-09-04
2.527833938598633,2001-09-05
2.5585334300994873,2001-09-06
2.496258020401001,2001-09-07
2.3848652839660645,2001-09-10
2.2638230323791504,2001-09-17
2.0756826400756836,2001-09-18
2.083577871322632,2001-09-19
1.871316909790039,2001-09-20
1.9879717826843262,2001-09-21
1.9191192388534546,2001-09-24
1.8309695720672607,2001-09-25
1.7888685464859009,2001-09-26
1.7796579599380493,2001-09-27
1.9897269010543823,2001-09-28
1.8353554010391235,2001-10-01
1.8822801113128662,2001-10-02
2.179182767868042,2001-10-03
2.320397138595581,2001-10-04
2.194093942642212,2001-10-05
2.223038673400879,2001-10-08
2.307678699493408,2001-10-09
2.3502190113067627,2001-10-10
2.5493240356445312,2001-10-11
2.390127420425415,2001-10-12
2.412933111190796,2001-10-15
2.5493240356445312,2001-10-16
2.5585334300994873,2001-10-17
2.652822732925415,2001-10-18
2.5673041343688965,2001-10-19
2.679574966430664,2001-10-22
2.7120277881622314,2001-10-23
2.838770866394043,2001-10-24
2.820789098739624,2001-10-25
2.7703559398651123,2001-10-26
2.746673583984375,2001-10-29
2.667733907699585,2001-10-30
2.6422972679138184,2001-10-31
2.7988622188568115,2001-11-01
2.847102642059326,2001-11-02
2.9225337505340576,2001-11-05
2.9435856342315674,2001-11-06
2.820789098739624,2001-11-07
2.68571400642395,2001-11-08
2.760706901550293,2001-11-09
2.8484175205230713,2001-11-12
2.879117012023926,2001-11-13
2.778249740600586,2001-11-14
2.5984413623809814,2001-11-15
2.522571086883545,2001-11-16
2.6422972679138184,2001-11-19
2.649752616882324,2001-11-20
2.4940648078918457,2001-11-21
2.368199586868286,2001-11-23
2.3388164043426514,2001-11-26
2.3519742488861084,2001-11-27
2.3388164043426514,2001-11-28
2.54362154006958,2001-11-29
2.7247462272644043,2001-11-30
2.736586332321167,2001-12-03
2.6431751251220703,2001-12-04
2.849294662475586,2001-12-05
2.7782487869262695,2001-12-06
2.7957921028137207,2001-12-07
2.8023695945739746,2001-12-10
2.982177495956421,2001-12-11
3.060239791870117,2001-12-12
2.8286828994750977,2001-12-13
2.786144256591797,2001-12-14
2.9571797847747803,2001-12-17
2.8286828994750977,2001-12-18
2.825613021850586,2001-12-19
2.697115898132324,2001-12-20
2.758514165878296,2001-12-21
2.7247462272644043,2001-12-24
2.9427082538604736,2001-12-26
2.938321590423584,2001-12-27
2.905869722366333,2001-12-28
2.8519272804260254,2001-12-31
2.896660089492798,2002-01-02
2.8887650966644287,2002-01-03
2.941831111907959,2002-01-04
2.854997396469116,2002-01-07
2.8506104946136475,2002-01-08
2.8010542392730713,2002-01-09
2.8045623302459717,2002-01-10
2.6322107315063477,2002-01-11
2.5769529342651367,2002-01-14
2.6466822624206543,2002-01-15
2.695362091064453,2002-01-16
2.712465524673462,2002-01-17
2.674311637878418,2002-01-18
2.6756277084350586,2002-01-22
2.7190439701080322,2002-01-23
3.0177001953125,2002-01-24
2.916393756866455,2002-01-25
2.9111313819885254,2002-01-28
2.8506104946136475,2002-01-29
2.860259771347046,2002-01-30
2.8813107013702393,2002-01-31
2.830876350402832,2002-02-01
2.8010542392730713,2002-02-04
2.7813186645507812,2002-02-05
2.6620328426361084,2002-02-06
2.710273265838623,2002-02-07
2.803684711456299,2002-02-08
2.807194709777832,2002-02-11
2.8466639518737793,2002-02-12
2.9084997177124023,2002-02-13
2.9615659713745117,2002-02-14
2.927358627319336,2002-02-15
2.819911479949951,2002-02-19
2.8826262950897217,2002-02-20
2.809826135635376,2002-02-21
2.9282357692718506,2002-02-22
2.974721908569336,2002-02-25
2.992264986038208,2002-02-26
3.184790849685669,2002-02-27
3.131286144256592,2002-02-28
3.2694320678710938,2002-03-01
3.3860883712768555,2002-03-04
3.3400399684906006,2002-03-05
3.2746951580047607,2002-03-06
3.3255667686462402,2002-03-07
3.5413365364074707,2002-03-08
3.531249761581421,2002-03-11
3.4110846519470215,2002-03-12
3.352756977081299,2002-03-13
3.336530923843384,2002-03-14
3.211542844772339,2002-03-15
3.229962110519409,2002-03-18
3.1554067134857178,2002-03-19
3.0821681022644043,2002-03-20
3.2233829498291016,2002-03-21
3.0764670372009277,2002-03-22
3.0755903720855713,2002-03-25
3.135671615600586,2002-03-26
3.195754051208496,2002-03-27
3.2707483768463135,2002-03-28
3.2619760036468506,2002-04-01
3.103219509124756,2002-04-02
3.113744020462036,2002-04-03
3.1698789596557617,2002-04-04
3.133478879928589,2002-04-05
3.1839139461517334,2002-04-08
3.174264430999756,2002-04-09
3.282587766647339,2002-04-10
3.2106659412384033,2002-04-11
3.2729406356811523,2002-04-12
3.384772300720215,2002-04-15
3.473360300064087,2002-04-16
3.43257474899292,2002-04-17
3.465904951095581,2002-04-18
3.4483625888824463,2002-04-19
3.391350030899048,2002-04-22
3.2488203048706055,2002-04-23
3.3132874965667725,2002-04-24
3.4088926315307617,2002-04-25
3.278203248977661,2002-04-26
3.251889705657959,2002-04-29
3.451432704925537,2002-04-30
3.525109052658081,2002-05-01
3.4808149337768555,2002-05-02
3.352756977081299,2002-05-03
3.4373979568481445,2002-05-06
3.3606514930725098,2002-05-07
3.722459077835083,2002-05-08
3.5413365364074707,2002-05-09
3.4856393337249756,2002-05-10
3.6720261573791504,2002-05-13
3.5851919651031494,2002-05-14
3.5610711574554443,2002-05-15
3.589576482772827,2002-05-16
3.6189610958099365,2002-05-17
3.6053659915924072,2002-05-20
3.5373899936676025,2002-05-21
3.547914505004883,2002-05-22
3.800523281097412,2002-05-23
3.7299158573150635,2002-05-24
3.6807963848114014,2002-05-28
3.6180832386016846,2002-05-29
3.640010356903076,2002-05-30
3.576859712600708,2002-05-31
3.5391435623168945,2002-06-03
3.7948219776153564,2002-06-04
3.5185317993164062,2002-06-05
3.2532052993774414,2002-06-06
3.292675495147705,2002-06-07
3.3992443084716797,2002-06-10
3.258467674255371,2002-06-11
3.20452618598938,2002-06-12
3.1532142162323,2002-06-13
3.0703275203704834,2002-06-14
3.179527521133423,2002-06-17
3.243995189666748,2002-06-18
3.1641783714294434,2002-06-19
3.136549711227417,2002-06-20
3.087430477142334,2002-06-21
3.0764670372009277,2002-06-24
3.135671615600586,2002-06-25
3.061117649078369,2002-06-26
3.179527521133423,2002-06-27
3.1861069202423096,2002-06-28
3.037874698638916,2002-07-01
2.8782405853271484,2002-07-02
2.8887650966644287,2002-07-03
2.985686779022217,2002-07-05
2.8541202545166016,2002-07-08
2.7751784324645996,2002-07-09
2.8519272804260254,2002-07-10
2.905869722366333,2002-07-11
2.977792263031006,2002-07-12
2.998403549194336,2002-07-15
3.1071650981903076,2002-07-16
3.0962026119232178,2002-07-17
2.952794075012207,2002-07-18
2.807194709777832,2002-07-19
2.639228105545044,2002-07-22
2.695362091064453,2002-07-23
3.0128769874572754,2002-07-24
2.894465923309326,2002-07-25
2.9321820735931396,2002-07-26
3.0694501399993896,2002-07-29
3.087430477142334,2002-07-30
3.1492671966552734,2002-07-31
3.039189100265503,2002-08-01
2.952794075012207,2002-08-02
2.867276191711426,2002-08-05
2.982177495956421,2002-08-06
3.0676958560943604,2002-08-07
3.007176160812378,2002-08-08
3.0514700412750244,2002-08-09
2.9479711055755615,2002-08-12
2.8519272804260254,2002-08-13
2.9944565296173096,2002-08-14
2.984809637069702,2002-08-15
3.001035213470459,2002-08-16
3.2992537021636963,2002-08-19
3.249696731567383,2002-08-20
3.2882895469665527,2002-08-21
3.3439865112304688,2002-08-22
3.36942195892334,2002-08-23
3.4242422580718994,2002-08-26
3.1510214805603027,2002-08-27
2.922973155975342,2002-08-28
3.1019036769866943,2002-08-29
3.0505926609039307,2002-08-30
2.9813003540039062,2002-09-03
3.040505886077881,2002-09-04
2.8826262950897217,2002-09-05
2.938321590423584,2002-09-06
3.007176160812378,2002-09-09
3.1839139461517334,2002-09-10
3.0997111797332764,2002-09-11
2.9677059650421143,2002-09-12
2.9589340686798096,2002-09-13
2.924288749694824,2002-09-16
2.894465923309326,2002-09-17
2.965951442718506,2002-09-18
2.8295609951019287,2002-09-19
2.7694785594940186,2002-09-20
2.712465524673462,2002-09-23
2.797106981277466,2002-09-24
2.8506104946136475,2002-09-25
2.847540855407715,2002-09-26
2.749743938446045,2002-09-27
2.6234383583068848,2002-09-30
2.4230198860168457,2002-10-01
2.469067096710205,2002-10-02
2.2344398498535156,2002-10-03
2.172165870666504,2002-10-04
2.2322473526000977,2002-10-07
2.203303098678589,2002-10-08
2.0063915252685547,2002-10-09
2.231370210647583,2002-10-10
2.3866190910339355,2002-10-11
2.311187982559204,2002-10-14
2.412494421005249,2002-10-15
2.3138198852539062,2002-10-16
2.4208269119262695,2002-10-17
2.430912494659424,2002-10-18
2.606335163116455,2002-10-21
2.1822526454925537,2002-10-22
2.2300546169281006,2002-10-23
2.15769362449646,2002-10-24
2.0941030979156494,2002-10-25
1.998059630393982,2002-10-28
1.996743083000183,2002-10-29
2.2278616428375244,2002-10-30
2.2475976943969727,2002-10-31
2.3138198852539062,2002-11-01
2.3866190910339355,2002-11-04
2.3651299476623535,2002-11-05
2.4835405349731445,2002-11-06
2.3703932762145996,2002-11-07
2.2642626762390137,2002-11-08
2.1414663791656494,2002-11-11
2.1892683506011963,2002-11-12
2.1971633434295654,2002-11-13
2.215144395828247,2002-11-14
2.1269938945770264,2002-11-15
2.103311777114868,2002-11-18
2.058140993118286,2002-11-19
2.082260847091675,2002-11-20
2.1980416774749756,2002-11-21
2.2914533615112305,2002-11-22
2.3221511840820312,2002-11-25
2.235755681991577,2002-11-26
2.3344311714172363,2002-11-27
2.368199586868286,2002-11-29
2.3453941345214844,2002-12-02
2.2914533615112305,2002-12-03
2.2300546169281006,2002-12-04
2.1822526454925537,2002-12-05
2.118222951889038,2002-12-06
1.986655831336975,2002-12-09
1.8651772737503052,2002-12-10
1.7836055755615234,2002-12-11
1.8441263437271118,2002-12-12
1.6941401958465576,2002-12-13
1.7156295776367188,2002-12-16
1.7243998050689697,2002-12-17
1.3937288522720337,2002-12-18
1.4538118839263916,2002-12-19
1.4770554304122925,2002-12-20
1.5217880010604858,2002-12-23
1.5152099132537842,2002-12-24
1.5055607557296753,2002-12-26
1.538014531135559,2002-12-27
1.5665205717086792,2002-12-30
1.5998501777648926,2002-12-31
1.7020334005355835,2003-01-02
1.6327426433563232,2003-01-03
1.6248483657836914,2003-01-06
1.6086219549179077,2003-01-07
1.550731897354126,2003-01-08
1.6007272005081177,2003-01-09
1.651161789894104,2003-01-10
1.6722126007080078,2003-01-13
1.6678271293640137,2003-01-14
1.662563443183899,2003-01-15
1.5932717323303223,2003-01-16
1.5450315475463867,2003-01-17
1.575729489326477,2003-01-21
1.5371372699737549,2003-01-22
1.5130159854888916,2003-01-23
1.499860167503357,2003-01-24
1.5143325328826904,2003-01-27
1.538014531135559,2003-01-28
1.5902025699615479,2003-01-29
1.575729489326477,2003-01-30
1.5954644680023193,2003-01-31
1.6059906482696533,2003-02-03
1.5941489934921265,2003-02-04
1.5691509246826172,2003-02-05
1.5713437795639038,2003-02-06
1.5665205717086792,2003-02-07
1.5678362846374512,2003-02-10
1.5647666454315186,2003-02-11
1.5327509641647339,2003-02-12
1.5231034755706787,2003-02-13
1.5910789966583252,2003-02-14
1.644582748413086,2003-02-18
1.644582748413086,2003-02-19
1.6073062419891357,2003-02-20
1.6454607248306274,2003-02-21
1.5954644680023193,2003-02-24
1.5954644680023193,2003-02-25
1.572221040725708,2003-02-26
1.5985342264175415,2003-02-27
1.6336195468902588,2003-02-28
1.611691951751709,2003-03-03
1.6033594608306885,2003-03-04
1.587571144104004,2003-03-05
1.6257261037826538,2003-03-06
1.6415128707885742,2003-03-07
1.6138837337493896,2003-03-10
1.615199327468872,2003-03-11
1.62046217918396,2003-03-12
1.611691951751709,2003-03-13
1.6086219549179077,2003-03-14
1.6752821207046509,2003-03-17
1.6327426433563232,2003-03-18
1.6169536113739014,2003-03-19
1.6401972770690918,2003-03-20
1.6393200159072876,2003-03-21
1.5862557888031006,2003-03-24
1.611691951751709,2003-03-25
1.613006830215454,2003-03-26
1.6160765886306763,2003-03-27
1.6169536113739014,2003-03-28
1.5845015048980713,2003-03-31
1.5902025699615479,2003-04-01
1.6007272005081177,2003-04-02
1.5787993669509888,2003-04-03
1.5665205717086792,2003-04-04
1.5612579584121704,2003-04-07
1.5459085702896118,2003-04-08
1.5174025297164917,2003-04-09
1.5130159854888916,2003-04-10
1.4985445737838745,2003-04-11
1.5406458377838135,2003-04-14
1.5283653736114502,2003-04-15
1.5406458377838135,2003-04-16
1.5774837732315063,2003-04-17
1.574413776397705,2003-04-21
1.6555476188659668,2003-04-22
1.7103660106658936,2003-04-23
1.7072961330413818,2003-04-24
1.6897547245025635,2003-04-25
1.7243998050689697,2003-04-28
1.6761596202850342,2003-04-29
1.6774752140045166,2003-04-30
1.72264564037323,2003-05-01
1.7638704776763916,2003-05-02
1.838862657546997,2003-05-05
1.935346007347107,2003-05-06
1.9809563159942627,2003-05-07
1.9265739917755127,2003-05-08
1.8528974056243896,2003-05-09
1.8528974056243896,2003-05-12
1.8476347923278809,2003-05-13
1.853774905204773,2003-05-14
1.848512053489685,2003-05-15
1.8204444646835327,2003-05-16
1.7441357374191284,2003-05-19
1.7292242050170898,2003-05-20
1.7432585954666138,2003-05-21
1.7577310800552368,2003-05-22
1.7695709466934204,2003-05-23
1.8059717416763306,2003-05-27
1.8213216066360474,2003-05-28
1.8125492334365845,2003-05-29
1.8616678714752197,2003-05-30
1.8498274087905884,2003-06-02
1.8717557191848755,2003-06-03
1.9230656623840332,2003-06-04
1.9612213373184204,2003-06-05
1.978324294090271,2003-06-06
1.9208736419677734,2003-06-09
1.9620970487594604,2003-06-10
2.0163590908050537,2003-06-11
2.0195486545562744,2003-06-12
2.008146047592163,2003-06-13
2.0410380363464355,2003-06-16
2.142781972885132,2003-06-17
2.1462903022766113,2003-06-18
2.0888404846191406,2003-06-19
2.108574390411377,2003-06-20
2.036212682723999,2003-06-23
2.009899377822876,2003-06-24
2.0967345237731934,2003-06-25
2.1313793659210205,2003-06-26
2.1627678871154785,2003-06-27
2.116469383239746,2003-06-30
2.1182236671447754,2003-07-01
2.111645460128784,2003-07-02
2.157867431640625,2003-07-03
2.170849561691284,2003-07-07
2.190584897994995,2003-07-08
2.1954097747802734,2003-07-09
2.174264430999756,2003-07-10
2.1612021923065186,2003-07-11
2.1445369720458984,2003-07-14
2.1462903022766113,2003-07-15
2.133134603500366,2003-07-16
2.0458619594573975,2003-07-17
2.0493695735931396,2003-07-18
1.8568434715270996,2003-07-21
1.9537649154663086,2003-07-22
1.870001196861267,2003-07-23
1.9208736419677734,2003-07-24
1.9191192388534546,2003-07-25
1.9572737216949463,2003-07-28
1.9506945610046387,2003-07-29
1.9160488843917847,2003-07-30
1.9357839822769165,2003-07-31
1.9226267337799072,2003-08-01
1.9506057500839233,2003-08-04
1.917729139328003,2003-08-05
1.878332495689392,2003-08-06
1.850265383720398,2003-08-07
1.8419322967529297,2003-08-08
1.8664926290512085,2003-08-11
1.8730700016021729,2003-08-12
1.8914308547973633,2003-08-13
1.8993841409683228,2003-08-14
1.9125401973724365,2003-08-15
2.0063908100128174,2003-08-18
2.0590174198150635,2003-08-19
2.0243725776672363,2003-08-20
2.023056983947754,2003-08-21
2.0559487342834473,2003-08-22
2.065596580505371,2003-08-25
2.0756826400756836,2003-08-26
2.087085247039795,2003-08-27
2.0970146656036377,2003-08-28
2.124800682067871,2003-08-29
2.1923227310180664,2003-09-02
2.220407485961914,2003-09-03
2.180936336517334,2003-09-04
2.151115894317627,2003-09-05
2.2414567470550537,2003-09-08
2.289259672164917,2003-09-09
2.2085649967193604,2003-09-10
2.225282907485962,2003-09-11
2.0607717037200928,2003-09-12
2.0787534713745117,2003-09-15
2.080507278442383,2003-09-16
2.101996421813965,2003-09-17
2.0541937351226807,2003-09-18
1.9884107112884521,2003-09-19
1.9884107112884521,2003-09-22
1.9734992980957031,2003-09-23
2.057559013366699,2003-09-24
2.0097806453704834,2003-09-25
1.9308867454528809,2003-09-26
1.9620970487594604,2003-09-29
1.9686760902404785,2003-09-30
2.0476150512695312,2003-10-01
2.0541937351226807,2003-10-02
2.0787534713745117,2003-10-03
2.1445369720458984,2003-10-06
2.190584897994995,2003-10-07
2.2038848400115967,2003-10-08
2.170849561691284,2003-10-09
2.1875154972076416,2003-10-10
2.23356294631958,2003-10-13
2.3124332427978516,2003-10-14
2.261193037033081,2003-10-15
2.294084072113037,2003-10-16
2.240140676498413,2003-10-17
2.2532989978790283,2003-10-20
2.3125030994415283,2003-10-21
2.2234764099121094,2003-10-22
2.21865177154541,2003-10-23
2.207249164581299,2003-10-24
2.200671672821045,2003-10-27
2.2712793350219727,2003-10-28
2.319082021713257,2003-10-29
2.4374916553497314,2003-10-30
2.481785535812378,2003-10-31
2.519501209259033,2003-11-03
2.519501209259033,2003-11-04
2.488363742828369,2003-11-05
2.460296392440796,2003-11-06
2.5607266426086426,2003-11-07
2.557217597961426,2003-11-10
2.5673046112060547,2003-11-11
2.7186052799224854,2003-11-12
2.6479990482330322,2003-11-13
2.5637950897216797,2003-11-14
2.5177481174468994,2003-11-17
2.3945131301879883,2003-11-18
2.4440698623657227,2003-11-19
2.4949429035186768,2003-11-20
2.508098602294922,2003-11-21
2.5392372608184814,2003-11-24
2.5177481174468994,2003-11-25
2.516432046890259,2003-11-26
2.516432046890259,2003-11-28
2.5738818645477295,2003-12-01
2.4835405349731445,2003-12-02
2.460296392440796,2003-12-03
2.5887691974639893,2003-12-04
2.5673046112060547,2003-12-05
2.5920095443725586,2003-12-08
2.412494421005249,2003-12-09
2.4572272300720215,2003-12-10
2.488363742828369,2003-12-11
2.5822157859802246,2003-12-12
2.4734530448913574,2003-12-15
2.7102739810943604,2003-12-16
2.698870897293091,2003-12-17
3.1247079372406006,2003-12-18
3.0326123237609863,2003-12-19
3.0098071098327637,2003-12-22
3.0672571659088135,2003-12-23
3.0786592960357666,2003-12-24
3.0672571659088135,2003-12-26
3.083484411239624,2003-12-29
3.0308568477630615,2003-12-30
2.9948959350585938,2003-12-31
3.090062141418457,2004-01-02
3.07208251953125,2004-01-05
3.086993455886841,2004-01-06
3.0260329246520996,2004-01-07
3.0391900539398193,2004-01-08
3.0098071098327637,2004-01-09
2.9668285846710205,2004-01-12
2.8598203659057617,2004-01-13
3.0966408252716064,2004-01-14
3.0295417308807373,2004-01-15
3.0571699142456055,2004-01-16
3.0672571659088135,2004-01-20
3.0703275203704834,2004-01-21
3.0738351345062256,2004-01-22
3.0655038356781006,2004-01-23
3.067366600036621,2004-01-26
2.9536712169647217,2004-01-27
2.959810495376587,2004-01-28
3.0409436225891113,2004-01-29
3.1084821224212646,2004-01-30
3.1181297302246094,2004-02-02
3.111551284790039,2004-02-03
3.016385078430176,2004-02-04
3.085237741470337,2004-02-05
3.229962110519409,2004-02-06
3.2597830295562744,2004-02-09
3.289166212081909,2004-02-10
3.3729312419891357,2004-02-11
3.312410593032837,2004-02-12
3.3584587574005127,2004-02-13
3.450554370880127,2004-02-17
