MDB,Date
39.5,2018-03-12
37.86000061035156,2018-03-13
40.66999816894531,2018-03-14
39.72999954223633,2018-03-15
39.279998779296875,2018-03-16
39.619998931884766,2018-03-19
39.97999954223633,2018-03-20
40.119998931884766,2018-03-21
40.20000076293945,2018-03-22
38.720001220703125,2018-03-23
44.79999923706055,2018-03-26
41.939998626708984,2018-03-27
41.709999084472656,2018-03-28
43.400001525878906,2018-03-29
44.20000076293945,2018-04-02
42.790000915527344,2018-04-03
42.439998626708984,2018-04-04
43.0,2018-04-05
40.77000045776367,2018-04-06
40.08000183105469,2018-04-09
40.56999969482422,2018-04-10
40.689998626708984,2018-04-11
40.209999084472656,2018-04-12
39.65999984741211,2018-04-13
39.459999084472656,2018-04-16
38.349998474121094,2018-04-17
38.470001220703125,2018-04-18
37.81999969482422,2018-04-19
37.77000045776367,2018-04-20
36.75,2018-04-23
34.77000045776367,2018-04-24
34.900001525878906,2018-04-25
37.38999938964844,2018-04-26
36.2599983215332,2018-04-27
35.9900016784668,2018-04-30
36.5099983215332,2018-05-01
37.11000061035156,2018-05-02
38.54999923706055,2018-05-03
36.970001220703125,2018-05-04
37.7599983215332,2018-05-07
41.0099983215332,2018-05-08
41.20000076293945,2018-05-09
40.75,2018-05-10
43.209999084472656,2018-05-11
43.31999969482422,2018-05-14
42.060001373291016,2018-05-15
42.13999938964844,2018-05-16
41.4900016784668,2018-05-17
43.380001068115234,2018-05-18
43.529998779296875,2018-05-21
43.25,2018-05-22
44.45000076293945,2018-05-23
44.45000076293945,2018-05-24
44.9900016784668,2018-05-25
45.7599983215332,2018-05-29
46.29999923706055,2018-05-30
47.130001068115234,2018-05-31
46.52000045776367,2018-06-01
48.25,2018-06-04
49.2400016784668,2018-06-05
51.2599983215332,2018-06-06
49.58000183105469,2018-06-07
51.91999816894531,2018-06-08
53.86000061035156,2018-06-11
56.22999954223633,2018-06-12
57.209999084472656,2018-06-13
58.61000061035156,2018-06-14
59.22999954223633,2018-06-15
59.20000076293945,2018-06-18
58.790000915527344,2018-06-19
58.41999816894531,2018-06-20
56.86000061035156,2018-06-21
56.939998626708984,2018-06-22
53.45000076293945,2018-06-25
51.52000045776367,2018-06-26
48.0,2018-06-27
49.209999084472656,2018-06-28
49.630001068115234,2018-06-29
50.029998779296875,2018-07-02
50.22999954223633,2018-07-03
51.18000030517578,2018-07-05
51.90999984741211,2018-07-06
52.90999984741211,2018-07-09
52.790000915527344,2018-07-10
53.2400016784668,2018-07-11
57.880001068115234,2018-07-12
56.939998626708984,2018-07-13
56.689998626708984,2018-07-16
57.720001220703125,2018-07-17
57.709999084472656,2018-07-18
57.709999084472656,2018-07-19
57.75,2018-07-20
58.95000076293945,2018-07-23
58.810001373291016,2018-07-24
60.560001373291016,2018-07-25
61.380001068115234,2018-07-26
59.560001373291016,2018-07-27
55.4900016784668,2018-07-30
54.11000061035156,2018-07-31
54.09000015258789,2018-08-01
58.209999084472656,2018-08-02
57.88999938964844,2018-08-03
58.869998931884766,2018-08-06
60.16999816894531,2018-08-07
60.029998779296875,2018-08-08
61.58000183105469,2018-08-09
63.099998474121094,2018-08-10
62.9900016784668,2018-08-13
64.22000122070312,2018-08-14
63.68000030517578,2018-08-15
64.06999969482422,2018-08-16
64.75,2018-08-17
65.0,2018-08-20
64.98999786376953,2018-08-21
66.44999694824219,2018-08-22
68.25,2018-08-23
70.2300033569336,2018-08-24
70.81999969482422,2018-08-27
71.86000061035156,2018-08-28
71.91000366210938,2018-08-29
70.19000244140625,2018-08-30
71.95999908447266,2018-08-31
73.6500015258789,2018-09-04
72.04000091552734,2018-09-05
78.6500015258789,2018-09-06
79.94000244140625,2018-09-07
83.30000305175781,2018-09-10
84.7699966430664,2018-09-11
81.94000244140625,2018-09-12
81.19999694824219,2018-09-13
81.98999786376953,2018-09-14
81.58000183105469,2018-09-17
83.55999755859375,2018-09-18
83.0,2018-09-19
82.18000030517578,2018-09-20
81.30000305175781,2018-09-21
82.25,2018-09-24
84.01000213623047,2018-09-25
83.3499984741211,2018-09-26
80.37000274658203,2018-09-27
81.55000305175781,2018-09-28
78.86000061035156,2018-10-01
76.11000061035156,2018-10-02
76.19999694824219,2018-10-03
73.94999694824219,2018-10-04
72.75,2018-10-05
70.86000061035156,2018-10-08
68.16999816894531,2018-10-09
64.19999694824219,2018-10-10
63.099998474121094,2018-10-11
64.69000244140625,2018-10-12
65.13999938964844,2018-10-15
70.30000305175781,2018-10-16
70.52999877929688,2018-10-17
68.79000091552734,2018-10-18
65.04000091552734,2018-10-19
69.13999938964844,2018-10-22
71.26000213623047,2018-10-23
66.98999786376953,2018-10-24
72.5199966430664,2018-10-25
71.26000213623047,2018-10-26
73.5999984741211,2018-10-29
77.29000091552734,2018-10-30
81.5,2018-10-31
80.91000366210938,2018-11-01
79.69000244140625,2018-11-02
78.12999725341797,2018-11-05
76.05999755859375,2018-11-06
82.0999984741211,2018-11-07
81.3499984741211,2018-11-08
75.41999816894531,2018-11-09
69.83000183105469,2018-11-12
69.3499984741211,2018-11-13
71.81999969482422,2018-11-14
79.23999786376953,2018-11-15
82.9000015258789,2018-11-16
73.25,2018-11-19
70.05999755859375,2018-11-20
73.94999694824219,2018-11-21
76.12000274658203,2018-11-23
80.55999755859375,2018-11-26
79.55000305175781,2018-11-27
83.98999786376953,2018-11-28
81.9000015258789,2018-11-29
82.9000015258789,2018-11-30
84.9800033569336,2018-12-03
83.7300033569336,2018-12-04
90.73999786376953,2018-12-06
84.3499984741211,2018-12-07
83.05000305175781,2018-12-10
85.1500015258789,2018-12-11
89.05999755859375,2018-12-12
89.55999755859375,2018-12-13
90.58000183105469,2018-12-14
82.87999725341797,2018-12-17
84.38999938964844,2018-12-18
85.55000305175781,2018-12-19
79.7699966430664,2018-12-20
72.94999694824219,2018-12-21
71.77999877929688,2018-12-24
79.69000244140625,2018-12-26
82.29000091552734,2018-12-27
80.5,2018-12-28
83.73999786376953,2018-12-31
79.94999694824219,2019-01-02
75.88999938964844,2019-01-03
81.7300033569336,2019-01-04
85.69999694824219,2019-01-07
89.98999786376953,2019-01-08
86.62000274658203,2019-01-09
75.19999694824219,2019-01-10
74.4800033569336,2019-01-11
73.73999786376953,2019-01-14
78.4000015258789,2019-01-15
74.05000305175781,2019-01-16
75.5999984741211,2019-01-17
80.33999633789062,2019-01-18
81.2300033569336,2019-01-22
84.08999633789062,2019-01-23
84.2699966430664,2019-01-24
86.9000015258789,2019-01-25
88.38999938964844,2019-01-28
86.98999786376953,2019-01-29
88.19000244140625,2019-01-30
92.36000061035156,2019-01-31
92.66999816894531,2019-02-01
95.2699966430664,2019-02-04
97.08999633789062,2019-02-05
95.06999969482422,2019-02-06
95.87000274658203,2019-02-07
98.3499984741211,2019-02-08
99.29000091552734,2019-02-11
100.26000213623047,2019-02-12
98.29000091552734,2019-02-13
99.29000091552734,2019-02-14
100.30000305175781,2019-02-15
100.0199966430664,2019-02-19
100.48999786376953,2019-02-20
103.11000061035156,2019-02-21
106.20999908447266,2019-02-22
107.91999816894531,2019-02-25
98.2699966430664,2019-02-26
100.4800033569336,2019-02-27
101.55999755859375,2019-02-28
104.16000366210938,2019-03-01
96.7699966430664,2019-03-04
101.02999877929688,2019-03-05
97.08999633789062,2019-03-06
99.45999908447266,2019-03-07
99.80000305175781,2019-03-08
104.56999969482422,2019-03-11
104.87999725341797,2019-03-12
104.26000213623047,2019-03-13
130.94000244140625,2019-03-14
134.22999572753906,2019-03-15
137.97999572753906,2019-03-18
138.75999450683594,2019-03-19
143.72999572753906,2019-03-20
154.63999938964844,2019-03-21
152.75999450683594,2019-03-22
151.00999450683594,2019-03-25
150.2899932861328,2019-03-26
146.1699981689453,2019-03-27
146.17999267578125,2019-03-28
147.02000427246094,2019-03-29
147.9499969482422,2019-04-01
144.6999969482422,2019-04-02
146.6300048828125,2019-04-03
139.9499969482422,2019-04-04
135.66000366210938,2019-04-05
132.8699951171875,2019-04-08
136.3300018310547,2019-04-09
143.5800018310547,2019-04-10
143.7100067138672,2019-04-11
142.80999755859375,2019-04-12
144.7899932861328,2019-04-15
138.13999938964844,2019-04-16
132.19000244140625,2019-04-17
125.37999725341797,2019-04-18
130.41000366210938,2019-04-22
137.3300018310547,2019-04-23
135.16000366210938,2019-04-24
137.66000366210938,2019-04-25
138.97999572753906,2019-04-26
137.5,2019-04-29
140.9199981689453,2019-04-30
133.6199951171875,2019-05-01
132.36000061035156,2019-05-02
134.4600067138672,2019-05-03
136.49000549316406,2019-05-06
