EL,Date
27.78492546081543,2010-03-31
28.089031219482422,2010-04-01
27.733524322509766,2010-04-05
27.103899002075195,2010-04-06
27.18956184387207,2010-04-07
27.429424285888672,2010-04-08
28.03763771057129,2010-04-09
28.23465919494629,2010-04-12
28.204669952392578,2010-04-13
28.573026657104492,2010-04-14
28.78718376159668,2010-04-15
29.078439712524414,2010-04-16
28.87713623046875,2010-04-19
29.36113739013672,2010-04-20
28.967082977294922,2010-04-21
29.541025161743164,2010-04-22
29.76804542541504,2010-04-23
29.973613739013672,2010-04-26
28.722930908203125,2010-04-27
28.52591323852539,2010-04-28
28.358861923217773,2010-04-29
28.23465919494629,2010-04-30
28.324594497680664,2010-05-03
27.866308212280273,2010-05-04
26.898311614990234,2010-05-05
26.03739356994629,2010-05-06
25.069398880004883,2010-05-07
26.906883239746094,2010-05-10
27.043943405151367,2010-05-11
27.369455337524414,2010-05-12
27.069631576538086,2010-05-13
26.14447021484375,2010-05-14
26.457138061523438,2010-05-17
25.883197784423828,2010-05-18
25.733287811279297,2010-05-19
24.863801956176758,2010-05-20
25.227874755859375,2010-05-21
25.095090866088867,2010-05-24
24.65821075439453,2010-05-25
24.187063217163086,2010-05-26
25.137922286987305,2010-05-27
24.958030700683594,2010-05-28
24.808120727539062,2010-06-01
25.137922286987305,2010-06-02
25.48914337158203,2010-06-03
23.703060150146484,2010-06-04
23.510324478149414,2010-06-07
24.01573371887207,2010-06-08
24.4097843170166,2010-06-09
24.88949966430664,2010-06-10
24.782421112060547,2010-06-11
24.910921096801758,2010-06-14
25.80609893798828,2010-06-15
25.46344757080078,2010-06-16
25.5833683013916,2010-06-17
25.67332649230957,2010-06-18
25.26214027404785,2010-06-21
24.739587783813477,2010-06-22
24.55970001220703,2010-06-23
24.204191207885742,2010-06-24
24.08426856994629,2010-06-25
24.067136764526367,2010-06-28
23.724475860595703,2010-06-29
23.870101928710938,2010-06-30
24.375524520874023,2010-07-01
24.581111907958984,2010-07-02
25.12506866455078,2010-07-06
25.866064071655273,2010-07-07
26.341495513916016,2010-07-08
26.63702964782715,2010-07-09
26.619903564453125,2010-07-12
27.296642303466797,2010-07-13
27.89200782775879,2010-07-14
27.810623168945312,2010-07-15
27.185279846191406,2010-07-16
26.902584075927734,2010-07-19
26.73554801940918,2010-07-20
26.195873260498047,2010-07-21
26.671300888061523,2010-07-22
26.842622756958008,2010-07-23
26.971126556396484,2010-07-26
27.16814422607422,2010-07-27
26.5556583404541,2010-07-28
26.72269630432129,2010-07-29
26.662731170654297,2010-07-30
27.176713943481445,2010-08-02
26.889739990234375,2010-08-03
27.103899002075195,2010-08-04
27.11674690246582,2010-08-05
27.180999755859375,2010-08-06
27.382312774658203,2010-08-09
26.966846466064453,2010-08-10
25.848934173583984,2010-08-11
25.185039520263672,2010-08-12
24.76529312133789,2010-08-13
24.598247528076172,2010-08-16
25.082246780395508,2010-08-17
25.15077781677246,2010-08-18
24.859519958496094,2010-08-19
24.581111907958984,2010-08-20
24.225608825683594,2010-08-23
24.187063217163086,2010-08-24
24.379798889160156,2010-08-25
24.2641544342041,2010-08-26
24.568265914916992,2010-08-27
23.861543655395508,2010-08-30
24.01573371887207,2010-08-31
24.87665557861328,2010-09-01
24.9965763092041,2010-09-02
25.32210350036621,2010-09-03
24.662500381469727,2010-09-07
24.9965763092041,2010-09-08
24.992300033569336,2010-09-09
25.11651039123535,2010-09-10
25.20217514038086,2010-09-13
25.25785255432129,2010-09-14
25.403480529785156,2010-09-15
25.352083206176758,2010-09-16
25.21502113342285,2010-09-17
25.848934173583984,2010-09-20
25.83607292175293,2010-09-21
25.853219985961914,2010-09-22
25.716154098510742,2010-09-23
26.30294418334961,2010-09-24
26.255834579467773,2010-09-27
26.898311614990234,2010-09-28
27.46796989440918,2010-09-29
27.082483291625977,2010-09-30
27.10818099975586,2010-10-01
26.9539852142334,2010-10-04
27.313779830932617,2010-10-05
26.791227340698242,2010-10-06
26.98396873474121,2010-10-07
28.123292922973633,2010-10-08
28.011926651000977,2010-10-11
28.697240829467773,2010-10-12
28.495929718017578,2010-10-13
28.483083724975586,2010-10-14
28.795757293701172,2010-10-15
28.714372634887695,2010-10-18
28.059051513671875,2010-10-19
28.371721267700195,2010-10-20
28.3160400390625,2010-10-21
28.380287170410156,2010-10-22
28.050479888916016,2010-10-25
27.75922966003418,2010-10-26
27.74209213256836,2010-10-27
27.58790397644043,2010-10-28
30.48331642150879,2010-10-29
29.922225952148438,2010-11-01
30.217771530151367,2010-11-02
30.40622329711914,2010-11-03
30.89449691772461,2010-11-04
30.907346725463867,2010-11-05
30.766008377075195,2010-11-08
30.419071197509766,2010-11-09
30.192066192626953,2010-11-10
30.787439346313477,2010-11-11
30.744600296020508,2010-11-12
31.147220611572266,2010-11-15
30.401947021484375,2010-11-16
30.984451293945312,2010-11-17
31.90106201171875,2010-11-18
32.28226089477539,2010-11-19
32.66345977783203,2010-11-22
32.35506057739258,2010-11-23
32.839599609375,2010-11-24
32.78767395019531,2010-11-26
32.40266418457031,2010-11-29
32.41130447387695,2010-11-30
33.37602615356445,2010-12-01
33.76106262207031,2010-12-02
33.45390701293945,2010-12-03
33.69617462158203,2010-12-06
33.76106262207031,2010-12-07
33.488521575927734,2010-12-08
33.8432502746582,2010-12-09
33.78268814086914,2010-12-10
33.185691833496094,2010-12-13
34.150390625,2010-12-14
33.925445556640625,2010-12-15
33.88651657104492,2010-12-16
34.306148529052734,2010-12-17
34.210975646972656,2010-12-20
34.643577575683594,2010-12-21
34.52677917480469,2010-12-22
34.57435607910156,2010-12-23
34.45756912231445,2010-12-27
34.43593215942383,2010-12-28
34.49217987060547,2010-12-29
34.466224670410156,2010-12-30
34.911808013916016,2010-12-31
34.79932403564453,2011-01-03
35.35740280151367,2011-01-04
35.73810577392578,2011-01-05
35.07620620727539,2011-01-06
34.8771858215332,2011-01-07
35.18001937866211,2011-01-10
35.824615478515625,2011-01-11
36.13175964355469,2011-01-12
36.25290298461914,2011-01-13
36.33509063720703,2011-01-14
36.25722885131836,2011-01-18
36.21397399902344,2011-01-19
36.1750373840332,2011-01-20
36.2269401550293,2011-01-21
36.10581588745117,2011-01-24
35.09783172607422,2011-01-25
35.236270904541016,2011-01-26
35.240596771240234,2011-01-27
34.643577575683594,2011-01-28
34.82528305053711,2011-01-31
35.20166015625,2011-02-01
34.85123825073242,2011-02-02
39.77437210083008,2011-02-03
40.232940673828125,2011-02-04
39.51911544799805,2011-02-07
40.00798034667969,2011-02-08
40.19832229614258,2011-02-09
40.159393310546875,2011-02-10
40.730445861816406,2011-02-11
40.990020751953125,2011-02-14
40.553062438964844,2011-02-15
40.76506423950195,2011-02-16
40.56172180175781,2011-02-17
40.87320327758789,2011-02-18
39.30714416503906,2011-02-22
39.108154296875,2011-02-23
39.566707611083984,2011-02-24
40.22861862182617,2011-02-25
40.842918395996094,2011-02-28
39.679203033447266,2011-03-01
40.1637077331543,2011-03-02
39.76139450073242,2011-03-03
39.973365783691406,2011-03-04
39.320125579833984,2011-03-07
39.97769546508789,2011-03-08
40.107479095458984,2011-03-09
39.908485412597656,2011-03-10
40.17669677734375,2011-03-11
39.37204360961914,2011-03-14
38.53277587890625,2011-03-15
37.866546630859375,2011-03-16
38.134765625,2011-03-17
38.65390396118164,2011-03-18
39.757057189941406,2011-03-21
39.2941780090332,2011-03-22
39.142757415771484,2011-03-23
40.00798034667969,2011-03-24
40.86888122558594,2011-03-25
41.517799377441406,2011-03-28
41.12411880493164,2011-03-29
41.474525451660156,2011-03-30
41.68650817871094,2011-03-31
41.5004768371582,2011-04-01
41.314483642578125,2011-04-04
41.20198440551758,2011-04-05
41.085166931152344,2011-04-06
41.535099029541016,2011-04-07
41.12411880493164,2011-04-08
41.119808197021484,2011-04-11
40.881858825683594,2011-04-12
41.52212905883789,2011-04-13
41.076534271240234,2011-04-14
41.695167541503906,2011-04-15
40.88618087768555,2011-04-18
40.95539474487305,2011-04-19
40.946754455566406,2011-04-20
40.9207878112793,2011-04-21
40.609310150146484,2011-04-25
40.87751388549805,2011-04-26
41.29283142089844,2011-04-27
41.96771240234375,2011-04-28
41.9633903503418,2011-04-29
41.79034423828125,2011-05-02
41.60863494873047,2011-05-03
41.44858169555664,2011-05-04
41.9633903503418,2011-05-05
42.421958923339844,2011-05-06
44.360069274902344,2011-05-09
44.260536193847656,2011-05-10
43.269866943359375,2011-05-11
43.83658981323242,2011-05-12
43.334754943847656,2011-05-13
43.31312942504883,2011-05-16
43.36073303222656,2011-05-17
44.126441955566406,2011-05-18
44.03992462158203,2011-05-19
43.542415618896484,2011-05-20
42.53009796142578,2011-05-23
42.76371383666992,2011-05-24
42.78535461425781,2011-05-25
43.08817672729492,2011-05-26
43.44292068481445,2011-05-27
44.34708023071289,2011-05-31
43.38667297363281,2011-06-01
43.0362663269043,2011-06-02
42.43492889404297,2011-06-03
42.01096725463867,2011-06-06
41.872535705566406,2011-06-07
41.197662353515625,2011-06-08
41.872535705566406,2011-06-09
41.56536865234375,2011-06-10
41.876869201660156,2011-06-13
43.08817672729492,2011-06-14
42.02827835083008,2011-06-15
41.89849853515625,2011-06-16
42.1018180847168,2011-06-17
42.93243408203125,2011-06-20
44.30381774902344,2011-06-21
43.927452087402344,2011-06-22
43.49484634399414,2011-06-23
43.628944396972656,2011-06-24
43.74140930175781,2011-06-27
44.63692092895508,2011-06-28
45.480533599853516,2011-06-29
45.50648498535156,2011-06-30
45.458885192871094,2011-07-01
45.84392166137695,2011-07-05
46.09482955932617,2011-07-06
45.76603698730469,2011-07-07
45.809295654296875,2011-07-08
45.11713790893555,2011-07-11
44.961387634277344,2011-07-12
45.55838394165039,2011-07-13
45.42861557006836,2011-07-14
45.493499755859375,2011-07-15
45.35506820678711,2011-07-18
46.25056838989258,2011-07-19
45.917449951171875,2011-07-20
46.393333435058594,2011-07-21
46.388999938964844,2011-07-22
46.24624252319336,2011-07-25
46.04292297363281,2011-07-26
45.27287292480469,2011-07-27
45.61031723022461,2011-07-28
45.385353088378906,2011-07-29
45.27287292480469,2011-08-01
44.03559494018555,2011-08-02
43.57703399658203,2011-08-03
41.06354904174805,2011-08-04
41.30150604248047,2011-08-05
37.849239349365234,2011-08-08
39.38935852050781,2011-08-09
39.52778625488281,2011-08-10
42.482521057128906,2011-08-11
43.628944396972656,2011-08-12
40.782352447509766,2011-08-15
40.6439208984375,2011-08-16
41.1370964050293,2011-08-17
39.58401870727539,2011-08-18
38.31646728515625,2011-08-19
38.277523040771484,2011-08-22
39.830604553222656,2011-08-23
40.3583869934082,2011-08-24
40.328102111816406,2011-08-25
41.4918327331543,2011-08-26
41.876869201660156,2011-08-29
42.19267272949219,2011-08-30
42.24890899658203,2011-08-31
42.469547271728516,2011-09-01
41.54374694824219,2011-09-02
41.18035125732422,2011-09-06
42.1407585144043,2011-09-07
42.15373992919922,2011-09-08
40.83427429199219,2011-09-09
40.40166473388672,2011-09-12
41.35773468017578,2011-09-13
42.08884811401367,2011-09-14
42.83293533325195,2011-09-15
43.996646881103516,2011-09-16
43.788997650146484,2011-09-19
44.507144927978516,2011-09-20
43.08817672729492,2011-09-21
40.6439208984375,2011-09-22
41.15874099731445,2011-09-23
40.93809509277344,2011-09-26
42.01530075073242,2011-09-27
39.32444381713867,2011-09-28
38.47652816772461,2011-09-29
38.00065994262695,2011-09-30
36.425968170166016,2011-10-03
37.80165100097656,2011-10-04
38.05689239501953,2011-10-05
38.84857940673828,2011-10-06
39.65755844116211,2011-10-07
40.730445861816406,2011-10-10
40.734764099121094,2011-10-11
41.76004409790039,2011-10-12
41.85090255737305,2011-10-13
42.383018493652344,2011-10-14
41.37935256958008,2011-10-17
41.461551666259766,2011-10-18
40.84724044799805,2011-10-19
41.27120590209961,2011-10-20
41.946083068847656,2011-10-21
42.98003005981445,2011-10-24
41.79467010498047,2011-10-25
42.00664520263672,2011-10-26
44.18701171875,2011-10-27
43.87119674682617,2011-10-28
42.59067916870117,2011-10-31
42.292179107666016,2011-11-01
43.62029266357422,2011-11-02
51.44624710083008,2011-11-03
51.02226638793945,2011-11-04
50.90980911254883,2011-11-07
50.85356140136719,2011-11-08
49.720115661621094,2011-11-09
50.17436218261719,2011-11-10
49.7763671875,2011-11-11
49.90182113647461,2011-11-14
50.06620788574219,2011-11-15
49.46055603027344,2011-11-16
48.88084030151367,2011-11-17
48.68185806274414,2011-11-18
47.12876892089844,2011-11-21
48.01131820678711,2011-11-22
46.9980583190918,2011-11-23
46.83209228515625,2011-11-25
49.02892303466797,2011-11-28
48.50046920776367,2011-11-29
51.527095794677734,2011-11-30
50.48326110839844,2011-12-01
50.697269439697266,2011-12-02
50.077117919921875,2011-12-05
49.01145553588867,2011-12-06
49.68404006958008,2011-12-07
48.64458084106445,2011-12-08
47.71430969238281,2011-12-09
47.41295623779297,2011-12-12
47.00242614746094,2011-12-13
46.10708999633789,2011-12-14
46.44776916503906,2011-12-15
47.220794677734375,2011-12-16
46.950016021728516,2011-12-19
47.6095085144043,2011-12-20
48.35195541381836,2011-12-21
48.29082107543945,2011-12-22
49.53990936279297,2011-12-23
49.94171142578125,2011-12-27
49.308441162109375,2011-12-28
49.710243225097656,2011-12-29
49.05512237548828,2011-12-30
49.10316848754883,2012-01-03
49.290950775146484,2012-01-04
49.20798110961914,2012-01-05
48.69699478149414,2012-01-06
48.522300720214844,2012-01-09
48.959041595458984,2012-01-10
48.58780288696289,2012-01-11
48.94593811035156,2012-01-12
48.98524475097656,2012-01-13
50.260528564453125,2012-01-17
50.43960189819336,2012-01-18
50.74095916748047,2012-01-19
50.675437927246094,2012-01-20
50.208126068115234,2012-01-23
50.73222351074219,2012-01-24
51.719261169433594,2012-01-25
50.65360641479492,2012-01-26
50.64487838745117,2012-01-27
50.41777038574219,2012-01-30
50.601192474365234,2012-01-31
51.4484748840332,2012-02-01
51.40480422973633,2012-02-02
50.208126068115234,2012-02-03
50.14697265625,2012-02-06
50.173179626464844,2012-02-07
49.849998474121094,2012-02-08
50.35662841796875,2012-02-09
49.70150375366211,2012-02-10
48.478614807128906,2012-02-13
48.181636810302734,2012-02-14
48.1991081237793,2012-02-15
48.98524475097656,2012-02-16
48.95030212402344,2012-02-17
49.037654876708984,2012-02-21
49.26475524902344,2012-02-22
50.085845947265625,2012-02-23
49.649078369140625,2012-02-24
50.487640380859375,2012-02-27
50.92438507080078,2012-02-28
51.13401794433594,2012-02-29
51.23011779785156,2012-03-01
50.96805953979492,2012-03-02
51.40480422973633,2012-03-05
50.74969482421875,2012-03-06
51.00300979614258,2012-03-07
51.45722961425781,2012-03-08
51.59696578979492,2012-03-09
52.22589111328125,2012-03-12
53.92917251586914,2012-03-13
54.47075271606445,2012-03-14
55.36171340942383,2012-03-15
55.61502456665039,2012-03-16
54.881290435791016,2012-03-19
54.357200622558594,2012-03-20
54.82013702392578,2012-03-21
54.488216400146484,2012-03-22
54.374671936035156,2012-03-23
54.71531677246094,2012-03-26
54.6541862487793,2012-03-27
54.374671936035156,2012-03-28
54.357200622558594,2012-03-29
54.103878021240234,2012-03-30
54.496952056884766,2012-04-02
54.72406768798828,2012-04-03
54.45329284667969,2012-04-04
55.160823822021484,2012-04-05
54.296051025390625,2012-04-09
53.09938049316406,2012-04-10
53.23912811279297,2012-04-11
54.514434814453125,2012-04-12
54.994850158691406,2012-04-13
54.75027084350586,2012-04-16
55.265621185302734,2012-04-17
55.08219909667969,2012-04-18
54.837623596191406,2012-04-19
55.929481506347656,2012-04-20
54.59305191040039,2012-04-23
54.05147171020508,2012-04-24
56.453575134277344,2012-04-25
56.794227600097656,2012-04-26
56.977664947509766,2012-04-27
57.08247756958008,2012-04-30
55.91201400756836,2012-05-01
56.4273796081543,2012-05-02
56.034297943115234,2012-05-03
53.038246154785156,2012-05-04
53.80690002441406,2012-05-07
52.29575729370117,2012-05-08
51.72800827026367,2012-05-09
51.684322357177734,2012-05-10
50.80210494995117,2012-05-11
50.173179626464844,2012-05-14
49.325904846191406,2012-05-15
49.841251373291016,2012-05-16
48.11175537109375,2012-05-17
47.64006805419922,2012-05-18
48.09428405761719,2012-05-21
47.77110290527344,2012-05-22
47.73616027832031,2012-05-23
48.1204833984375,2012-05-24
48.00693893432617,2012-05-25
48.73192596435547,2012-05-29
48.69699478149414,2012-05-30
47.299415588378906,2012-05-31
45.79702377319336,2012-06-01
46.42593002319336,2012-06-04
47.30815124511719,2012-06-05
48.02440643310547,2012-06-06
47.92832946777344,2012-06-07
48.050621032714844,2012-06-08
47.762367248535156,2012-06-11
48.36505889892578,2012-06-12
47.43916320800781,2012-06-13
47.43042755126953,2012-06-14
48.103023529052734,2012-06-15
48.373802185058594,2012-06-18
49.39578628540039,2012-06-19
49.046390533447266,2012-06-20
47.59640121459961,2012-06-21
47.97199249267578,2012-06-22
47.072303771972656,2012-06-25
47.04610061645508,2012-06-26
47.08103561401367,2012-06-27
46.225013732910156,2012-06-28
47.27320098876953,2012-06-29
47.779823303222656,2012-07-02
48.20783615112305,2012-07-03
48.478614807128906,2012-07-05
47.73616027832031,2012-07-06
46.259979248046875,2012-07-09
44.993404388427734,2012-07-10
44.198524475097656,2012-07-11
44.1635856628418,2012-07-12
45.09822463989258,2012-07-13
44.88858413696289,2012-07-16
44.8536376953125,2012-07-17
45.9367790222168,2012-07-18
47.762367248535156,2012-07-19
46.47834014892578,2012-07-20
45.823219299316406,2012-07-23
45.77081298828125,2012-07-24
45.7183952331543,2012-07-25
46.906341552734375,2012-07-26
47.779823303222656,2012-07-27
47.019893646240234,2012-07-30
45.75333023071289,2012-07-31
44.45185852050781,2012-08-01
44.443119049072266,2012-08-02
46.37351608276367,2012-08-03
46.74038314819336,2012-08-06
47.535247802734375,2012-08-07
47.4915771484375,2012-08-08
48.26898193359375,2012-08-09
48.583438873291016,2012-08-10
48.050621032714844,2012-08-13
52.52287292480469,2012-08-14
53.22166442871094,2012-08-15
53.53611755371094,2012-08-16
53.815635681152344,2012-08-17
52.92467498779297,2012-08-20
52.72378158569336,2012-08-21
52.24335861206055,2012-08-22
51.998779296875,2012-08-23
52.496665954589844,2012-08-24
52.24335861206055,2012-08-27
52.575286865234375,2012-08-28
52.54035568237305,2012-08-29
52.24335861206055,2012-08-30
52.36564636230469,2012-08-31
52.217140197753906,2012-09-04
52.05119323730469,2012-09-05
53.23912811279297,2012-09-06
53.28281021118164,2012-09-07
53.125587463378906,2012-09-10
52.60148620605469,2012-09-11
52.086143493652344,2012-09-12
52.933406829833984,2012-09-13
53.48371505737305,2012-09-14
53.27408218383789,2012-09-17
53.54484939575195,2012-09-18
53.780696868896484,2012-09-19
53.82436752319336,2012-09-20
53.99906539916992,2012-09-21
53.66714859008789,2012-09-24
53.63218688964844,2012-09-25
52.97708511352539,2012-09-26
53.868045806884766,2012-09-27
53.780696868896484,2012-09-28
55.169532775878906,2012-10-01
54.767738342285156,2012-10-02
55.29183578491211,2012-10-03
55.29183578491211,2012-10-04
55.90326690673828,2012-10-05
55.414127349853516,2012-10-08
54.62798309326172,2012-10-09
54.488216400146484,2012-10-10
55.169532775878906,2012-10-11
55.038516998291016,2012-10-12
55.40537643432617,2012-10-15
56.7418327331543,2012-10-16
56.34001541137695,2012-10-17
56.15658187866211,2012-10-18
54.9686393737793,2012-10-19
54.671661376953125,2012-10-22
54.32224655151367,2012-10-23
53.745750427246094,2012-10-24
53.54484939575195,2012-10-25
53.09938049316406,2012-10-26
53.82436752319336,2012-10-31
53.431312561035156,2012-11-01
52.43553161621094,2012-11-02
51.885231018066406,2012-11-05
52.217140197753906,2012-11-06
51.1514892578125,2012-11-07
50.05964279174805,2012-11-08
50.21685791015625,2012-11-09
50.18193054199219,2012-11-12
49.753902435302734,2012-11-13
49.21235656738281,2012-11-14
49.273494720458984,2012-11-15
49.45692825317383,2012-11-16
50.40028762817383,2012-11-19
50.68853759765625,2012-11-20
51.09907531738281,2012-11-21
52.077396392822266,2012-11-23
51.815364837646484,2012-11-26
51.265045166015625,2012-11-27
51.33578872680664,2012-11-28
51.30040740966797,2012-11-29
51.512664794921875,2012-11-30
52.36162185668945,2012-12-03
52.228973388671875,2012-12-04
52.467750549316406,2012-12-05
52.856868743896484,2012-12-06
53.65275955200195,2012-12-07
53.13984680175781,2012-12-10
53.41399002075195,2012-12-11
53.41399002075195,2012-12-12
52.98067855834961,2012-12-13
53.88269805908203,2012-12-14
53.7854118347168,2012-12-17
53.85615539550781,2012-12-18
53.36092758178711,2012-12-19
53.051414489746094,2012-12-20
52.90108108520508,2012-12-21
52.131710052490234,2012-12-24
51.24735641479492,2012-12-26
51.68949890136719,2012-12-27
51.229671478271484,2012-12-28
52.93644714355469,2012-12-31
53.95344161987305,2013-01-02
55.03232955932617,2013-01-03
55.439125061035156,2013-01-04
54.82892608642578,2013-01-07
55.48334503173828,2013-01-08
55.262245178222656,2013-01-09
56.42072296142578,2013-01-10
56.71256637573242,2013-01-11
56.800987243652344,2013-01-14
56.89826965332031,2013-01-15
56.57106399536133,2013-01-16
56.800987243652344,2013-01-17
55.580623626708984,2013-01-18
55.545249938964844,2013-01-22
55.18266296386719,2013-01-23
55.30647277832031,2013-01-24
55.934349060058594,2013-01-25
55.83707809448242,2013-01-28
56.34999084472656,2013-01-29
55.598304748535156,2013-01-30
53.88269805908203,2013-01-31
55.46565246582031,2013-02-01
53.98881149291992,2013-02-04
57.22547912597656,2013-02-05
56.00510787963867,2013-02-06
55.83707809448242,2013-02-07
55.492183685302734,2013-02-08
54.634368896484375,2013-02-11
55.421424865722656,2013-02-12
55.978572845458984,2013-02-13
56.19080352783203,2013-02-14
55.810546875,2013-02-15
56.243858337402344,2013-02-19
56.341148376464844,2013-02-20
55.73979949951172,2013-02-21
55.9874153137207,2013-02-22
54.634368896484375,2013-02-25
55.28183364868164,2013-02-26
56.70090866088867,2013-02-27
56.851688385009766,2013-02-28
57.179832458496094,2013-03-01
57.55234909057617,2013-03-04
58.40378189086914,2013-03-05
58.46586608886719,2013-03-06
58.448143005371094,2013-03-07
58.270751953125,2013-03-08
58.315101623535156,2013-03-11
58.386043548583984,2013-03-12
57.66764831542969,2013-03-13
57.66764831542969,2013-03-14
56.17761993408203,2013-03-15
55.379398345947266,2013-03-18
55.21087646484375,2013-03-19
56.54124450683594,2013-03-20
55.91155242919922,2013-03-21
56.665428161621094,2013-03-22
56.12440872192383,2013-03-25
56.754127502441406,2013-03-26
56.35499954223633,2013-03-27
56.78960418701172,2013-03-28
56.4614372253418,2013-04-01
57.89824295043945,2013-04-02
57.54347610473633,2013-04-03
57.23305130004883,2013-04-04
56.02683639526367,2013-04-05
57.1088981628418,2013-04-08
57.188716888427734,2013-04-09
58.084495544433594,2013-04-10
59.92042922973633,2013-04-11
60.523529052734375,2013-04-12
59.77851486206055,2013-04-15
60.213104248046875,2013-04-16
59.166534423828125,2013-04-17
59.6099967956543,2013-04-18
61.79182815551758,2013-04-19
61.720863342285156,2013-04-22
62.42155838012695,2013-04-23
61.037940979003906,2013-04-24
61.1355094909668,2013-04-25
61.09115982055664,2013-04-26
61.12663650512695,2013-04-29
61.508018493652344,2013-04-30
61.01133346557617,2013-05-01
62.616676330566406,2013-05-02
63.17543411254883,2013-05-03
62.084529876708984,2013-05-06
62.359466552734375,2013-05-07
62.09341049194336,2013-05-08
61.43705749511719,2013-05-09
63.015777587890625,2013-05-10
62.989166259765625,2013-05-13
63.680973052978516,2013-05-14
63.530181884765625,2013-05-15
62.77632141113281,2013-05-16
62.838382720947266,2013-05-17
63.379417419433594,2013-05-20
63.077857971191406,2013-05-21
62.20866775512695,2013-05-22
62.3772087097168,2013-05-23
62.927093505859375,2013-05-24
63.015777587890625,2013-05-28
61.539756774902344,2013-05-29
61.868751525878906,2013-05-30
60.26823425292969,2013-05-31
60.01925277709961,2013-06-03
59.992591857910156,2013-06-04
59.11231994628906,2013-06-05
58.65883255004883,2013-06-06
60.57054138183594,2013-06-07
60.10818862915039,2013-06-10
60.2415657043457,2013-06-11
59.94814682006836,2013-06-12
60.508331298828125,2013-06-13
60.828407287597656,2013-06-14
62.42002868652344,2013-06-17
61.993221282958984,2013-06-18
60.8017463684082,2013-06-19
58.24981689453125,2013-06-20
58.4987907409668,2013-06-21
57.56514358520508,2013-06-24
57.56514358520508,2013-06-25
58.36540222167969,2013-06-26
59.10342025756836,2013-06-27
58.480995178222656,2013-06-28
59.521324157714844,2013-07-01
59.974815368652344,2013-07-02
59.79697799682617,2013-07-03
60.40162658691406,2013-07-05
60.39271545410156,2013-07-08
59.21011734008789,2013-07-09
59.60136413574219,2013-07-10
60.5172004699707,2013-07-11
60.87286376953125,2013-07-12
59.96593475341797,2013-07-15
59.37904357910156,2013-07-16
58.97893524169922,2013-07-17
59.3434944152832,2013-07-18
60.08152770996094,2013-07-19
59.2812614440918,2013-07-22
57.751869201660156,2013-07-23
57.53847122192383,2013-07-24
58.05418395996094,2013-07-25
58.863346099853516,2013-07-26
58.68552017211914,2013-07-29
58.3298454284668,2013-07-30
58.37430191040039,2013-07-31
59.38795471191406,2013-08-01
59.47688674926758,2013-08-02
59.82365417480469,2013-08-05
59.95701599121094,2013-08-06
59.254581451416016,2013-08-07
58.68552017211914,2013-08-08
59.21011734008789,2013-08-09
59.20122528076172,2013-08-12
59.08562469482422,2013-08-13
57.91191864013672,2013-08-14
59.894771575927734,2013-08-15
59.79697799682617,2013-08-16
59.352386474609375,2013-08-19
59.450191497802734,2013-08-20
58.97005081176758,2013-08-21
59.81474304199219,2013-08-22
60.59721755981445,2013-08-23
59.81474304199219,2013-08-26
58.36540222167969,2013-08-27
58.294071197509766,2013-08-28
58.28515625,2013-08-29
58.276248931884766,2013-08-30
59.07869338989258,2013-09-03
60.01490020751953,2013-09-04
60.06839370727539,2013-09-05
60.25564193725586,2013-09-06
61.95863342285156,2013-09-09
61.4949836730957,2013-09-10
62.136959075927734,2013-09-11
62.70758056640625,2013-09-12
63.126651763916016,2013-09-13
63.403038024902344,2013-09-16
63.59919357299805,2013-09-17
64.34818267822266,2013-09-18
64.58001708984375,2013-09-19
63.97370910644531,2013-09-20
63.09098434448242,2013-09-23
63.75967788696289,2013-09-24
63.429813385009766,2013-09-25
63.073177337646484,2013-09-26
62.787845611572266,2013-09-27
62.32419967651367,2013-09-30
62.85916519165039,2013-10-01
62.77894592285156,2013-10-02
61.91403579711914,2013-10-03
62.39552307128906,2013-10-04
61.780303955078125,2013-10-07
61.26314926147461,2013-10-08
61.31666946411133,2013-10-09
62.975074768066406,2013-10-10
63.31390380859375,2013-10-11
63.88454055786133,2013-10-14
62.85916519165039,2013-10-15
63.296058654785156,2013-10-16
63.938011169433594,2013-10-17
64.24118041992188,2013-10-18
63.367374420166016,2013-10-21
64.13419342041016,2013-10-22
63.54569625854492,2013-10-23
63.65269470214844,2013-10-24
63.75967788696289,2013-10-25
63.80427169799805,2013-10-28
64.9188232421875,2013-10-29
63.64378356933594,2013-10-30
63.26929473876953,2013-10-31
62.359867095947266,2013-11-01
62.53817367553711,2013-11-04
63.0820426940918,2013-11-05
63.52788162231445,2013-11-06
62.69868087768555,2013-11-07
63.26929473876953,2013-11-08
63.21583938598633,2013-11-11
63.019657135009766,2013-11-12
65.1149673461914,2013-11-13
65.48052978515625,2013-11-14
65.68559265136719,2013-11-15
64.96338653564453,2013-11-18
64.6958999633789,2013-11-19
65.35569763183594,2013-11-20
65.98873901367188,2013-11-21
66.88038635253906,2013-11-22
66.26516723632812,2013-11-25
67.1144790649414,2013-11-26
67.27540588378906,2013-11-27
67.01609802246094,2013-11-29
66.94462585449219,2013-12-02
66.59593963623047,2013-12-03
65.35325622558594,2013-12-04
65.02247619628906,2013-12-05
65.89859771728516,2013-12-06
66.05953979492188,2013-12-09
65.8002700805664,2013-12-10
65.99695587158203,2013-12-11
65.3264389038086,2013-12-12
