ANET,Date
74.625,2018-03-14
73.9749984741211,2018-03-15
73.43000030517578,2018-03-16
69.34750366210938,2018-03-19
71.3550033569336,2018-03-20
70.67500305175781,2018-03-21
68.43499755859375,2018-03-22
66.05249786376953,2018-03-23
67.74500274658203,2018-03-26
63.42499923706055,2018-03-27
61.28499984741211,2018-03-28
63.82500076293945,2018-03-29
63.377498626708984,2018-04-02
63.377498626708984,2018-04-03
64.73999786376953,2018-04-04
65.68499755859375,2018-04-05
64.68000030517578,2018-04-06
64.875,2018-04-09
66.79750061035156,2018-04-10
66.6449966430664,2018-04-11
67.22250366210938,2018-04-12
61.04999923706055,2018-04-13
59.86000061035156,2018-04-16
64.19999694824219,2018-04-17
64.625,2018-04-18
64.09249877929688,2018-04-19
65.1624984741211,2018-04-20
63.54499816894531,2018-04-23
63.01499938964844,2018-04-24
63.255001068115234,2018-04-25
64.87750244140625,2018-04-26
65.6875,2018-04-27
66.13749694824219,2018-04-30
66.31749725341797,2018-05-01
66.36499786376953,2018-05-02
66.9625015258789,2018-05-03
61.26250076293945,2018-05-04
63.09000015258789,2018-05-07
64.82250213623047,2018-05-08
64.8550033569336,2018-05-09
65.16500091552734,2018-05-10
64.97750091552734,2018-05-11
63.380001068115234,2018-05-14
62.38750076293945,2018-05-15
62.282501220703125,2018-05-16
61.86750030517578,2018-05-17
62.022499084472656,2018-05-18
63.5625,2018-05-21
62.404998779296875,2018-05-22
63.994998931884766,2018-05-23
63.15250015258789,2018-05-24
63.9375,2018-05-25
63.96500015258789,2018-05-29
62.912498474121094,2018-05-30
62.88999938964844,2018-05-31
65.30500030517578,2018-06-01
67.06999969482422,2018-06-04
68.6875,2018-06-05
69.56500244140625,2018-06-06
67.7249984741211,2018-06-07
68.4375,2018-06-08
67.91999816894531,2018-06-11
68.66000366210938,2018-06-12
70.28500366210938,2018-06-13
70.27999877929688,2018-06-14
71.65499877929688,2018-06-15
69.80500030517578,2018-06-18
68.44999694824219,2018-06-19
70.93499755859375,2018-06-20
69.83000183105469,2018-06-21
68.1624984741211,2018-06-22
64.97000122070312,2018-06-25
65.59500122070312,2018-06-26
63.5724983215332,2018-06-27
64.56749725341797,2018-06-28
64.37249755859375,2018-06-29
65.33999633789062,2018-07-02
63.967498779296875,2018-07-03
64.47750091552734,2018-07-05
65.59750366210938,2018-07-06
67.61499786376953,2018-07-09
67.13749694824219,2018-07-10
67.33000183105469,2018-07-11
69.58999633789062,2018-07-12
66.62249755859375,2018-07-13
67.70999908447266,2018-07-16
68.47000122070312,2018-07-17
68.67250061035156,2018-07-18
69.0625,2018-07-19
67.20999908447266,2018-07-20
67.09750366210938,2018-07-23
66.57499694824219,2018-07-24
68.57749938964844,2018-07-25
69.06999969482422,2018-07-26
67.81999969482422,2018-07-27
64.46499633789062,2018-07-30
63.932498931884766,2018-07-31
65.6500015258789,2018-08-01
67.9625015258789,2018-08-02
64.38500213623047,2018-08-03
67.8324966430664,2018-08-06
67.20249938964844,2018-08-07
66.13999938964844,2018-08-08
67.33499908447266,2018-08-09
67.2125015258789,2018-08-10
67.31999969482422,2018-08-13
67.86499786376953,2018-08-14
66.3949966430664,2018-08-15
66.98249816894531,2018-08-16
67.26000213623047,2018-08-17
68.43000030517578,2018-08-20
67.9574966430664,2018-08-21
69.33999633789062,2018-08-22
70.65249633789062,2018-08-23
77.1449966430664,2018-08-24
76.19750213623047,2018-08-27
76.05000305175781,2018-08-28
75.54750061035156,2018-08-29
74.46749877929688,2018-08-30
74.74500274658203,2018-08-31
72.45500183105469,2018-09-04
68.07250213623047,2018-09-05
66.94249725341797,2018-09-06
66.76249694824219,2018-09-07
67.25250244140625,2018-09-10
66.80249786376953,2018-09-11
66.9625015258789,2018-09-12
67.51499938964844,2018-09-13
67.8125,2018-09-14
66.2699966430664,2018-09-17
66.79000091552734,2018-09-18
67.55000305175781,2018-09-19
68.26249694824219,2018-09-20
67.32250213623047,2018-09-21
68.55249786376953,2018-09-24
68.63999938964844,2018-09-25
65.96749877929688,2018-09-26
66.3324966430664,2018-09-27
66.46499633789062,2018-09-28
64.91000366210938,2018-10-01
64.0374984741211,2018-10-02
65.35749816894531,2018-10-03
64.43499755859375,2018-10-04
62.817501068115234,2018-10-05
60.8025016784668,2018-10-08
59.662498474121094,2018-10-09
56.4474983215332,2018-10-10
53.8650016784668,2018-10-11
55.592498779296875,2018-10-12
55.20750045776367,2018-10-15
58.39500045776367,2018-10-16
59.73749923706055,2018-10-17
58.272499084472656,2018-10-18
57.439998626708984,2018-10-19
58.04499816894531,2018-10-22
58.20750045776367,2018-10-23
55.95500183105469,2018-10-24
57.67250061035156,2018-10-25
54.88249969482422,2018-10-26
54.46500015258789,2018-10-29
57.1150016784668,2018-10-30
57.587501525878906,2018-10-31
60.2400016784668,2018-11-01
64.44249725341797,2018-11-02
62.2400016784668,2018-11-05
61.27750015258789,2018-11-06
63.38750076293945,2018-11-07
63.04999923706055,2018-11-08
61.10749816894531,2018-11-09
59.154998779296875,2018-11-12
59.09000015258789,2018-11-13
57.372501373291016,2018-11-14
61.04999923706055,2018-11-15
59.842498779296875,2018-11-16
55.75,2018-11-19
54.845001220703125,2018-11-20
54.755001068115234,2018-11-21
54.810001373291016,2018-11-23
56.592498779296875,2018-11-26
56.185001373291016,2018-11-27
58.849998474121094,2018-11-28
59.07749938964844,2018-11-29
59.619998931884766,2018-11-30
60.97249984741211,2018-12-03
57.432498931884766,2018-12-04
59.60749816894531,2018-12-06
56.272499084472656,2018-12-07
57.442501068115234,2018-12-10
57.279998779296875,2018-12-11
57.997501373291016,2018-12-12
57.1775016784668,2018-12-13
55.102500915527344,2018-12-14
52.54249954223633,2018-12-17
53.022499084472656,2018-12-18
50.51250076293945,2018-12-19
49.3025016784668,2018-12-20
48.29249954223633,2018-12-21
47.224998474121094,2018-12-24
50.130001068115234,2018-12-26
51.20750045776367,2018-12-27
51.439998626708984,2018-12-28
52.67499923706055,2018-12-31
52.63750076293945,2019-01-02
49.900001525878906,2019-01-03
50.61750030517578,2019-01-04
52.47999954223633,2019-01-07
53.56999969482422,2019-01-08
54.23749923706055,2019-01-09
54.4900016784668,2019-01-10
54.525001525878906,2019-01-11
53.89500045776367,2019-01-14
55.712501525878906,2019-01-15
55.310001373291016,2019-01-16
55.25749969482422,2019-01-17
58.02000045776367,2019-01-18
55.747501373291016,2019-01-22
55.5724983215332,2019-01-23
56.61249923706055,2019-01-24
56.814998626708984,2019-01-25
53.83000183105469,2019-01-28
51.60499954223633,2019-01-29
52.560001373291016,2019-01-30
53.69499969482422,2019-01-31
55.125,2019-02-01
54.60749816894531,2019-02-04
56.00749969482422,2019-02-05
56.16749954223633,2019-02-06
55.06999969482422,2019-02-07
56.584999084472656,2019-02-08
57.29499816894531,2019-02-11
59.61249923706055,2019-02-12
59.099998474121094,2019-02-13
60.19499969482422,2019-02-14
65.98750305175781,2019-02-15
67.3949966430664,2019-02-19
67.68000030517578,2019-02-20
67.625,2019-02-21
68.74250030517578,2019-02-22
69.82499694824219,2019-02-25
70.13249969482422,2019-02-26
70.99749755859375,2019-02-27
71.3125,2019-02-28
71.63500213623047,2019-03-01
71.0999984741211,2019-03-04
69.44499969482422,2019-03-05
68.7750015258789,2019-03-06
69.05750274658203,2019-03-07
68.63749694824219,2019-03-08
70.44999694824219,2019-03-11
71.27249908447266,2019-03-12
73.12750244140625,2019-03-13
73.15249633789062,2019-03-14
74.19000244140625,2019-03-15
74.80000305175781,2019-03-18
73.79499816894531,2019-03-19
74.61250305175781,2019-03-20
78.75499725341797,2019-03-21
75.04000091552734,2019-03-22
75.30750274658203,2019-03-25
77.44999694824219,2019-03-26
77.8324966430664,2019-03-27
78.07499694824219,2019-03-28
78.61499786376953,2019-03-29
79.58999633789062,2019-04-01
79.60749816894531,2019-04-02
80.4375,2019-04-03
78.2874984741211,2019-04-04
77.76499938964844,2019-04-05
79.2249984741211,2019-04-08
79.29750061035156,2019-04-09
80.5625,2019-04-10
80.55750274658203,2019-04-11
81.19249725341797,2019-04-12
81.83499908447266,2019-04-15
82.13500213623047,2019-04-16
82.01000213623047,2019-04-17
80.84500122070312,2019-04-18
81.9000015258789,2019-04-22
80.26499938964844,2019-04-23
81.30750274658203,2019-04-24
79.52749633789062,2019-04-25
80.0999984741211,2019-04-26
79.22000122070312,2019-04-29
78.07250213623047,2019-04-30
77.61499786376953,2019-05-01
77.7125015258789,2019-05-02
69.60250091552734,2019-05-03
68.32749938964844,2019-05-06
66.4175033569336,2019-05-07
66.5625,2019-05-08
66.85749816894531,2019-05-09
66.05500030517578,2019-05-10
60.974998474121094,2019-05-13
62.220001220703125,2019-05-14
62.17499923706055,2019-05-15
63.404998779296875,2019-05-16
62.529998779296875,2019-05-17
61.23749923706055,2019-05-20
63.23749923706055,2019-05-21
63.28499984741211,2019-05-22
63.595001220703125,2019-05-23
63.98500061035156,2019-05-24
63.334999084472656,2019-05-28
61.875,2019-05-29
61.99250030517578,2019-05-30
61.147499084472656,2019-05-31
60.34000015258789,2019-06-03
63.6775016784668,2019-06-04
65.90750122070312,2019-06-05
64.29499816894531,2019-06-06
61.61000061035156,2019-06-07
62.51750183105469,2019-06-10
60.75,2019-06-11
60.970001220703125,2019-06-12
60.502498626708984,2019-06-13
59.02000045776367,2019-06-14
59.650001525878906,2019-06-17
60.51499938964844,2019-06-18
60.790000915527344,2019-06-19
62.182498931884766,2019-06-20
63.34749984741211,2019-06-21
63.022499084472656,2019-06-24
61.595001220703125,2019-06-25
63.82749938964844,2019-06-26
64.49749755859375,2019-06-27
64.90499877929688,2019-06-28
65.70999908447266,2019-07-01
66.32499694824219,2019-07-02
67.21499633789062,2019-07-03
67.68499755859375,2019-07-05
67.0,2019-07-08
67.63749694824219,2019-07-09
67.59750366210938,2019-07-10
67.9749984741211,2019-07-11
68.56500244140625,2019-07-12
69.41000366210938,2019-07-15
68.87750244140625,2019-07-16
69.35749816894531,2019-07-17
68.87249755859375,2019-07-18
70.68499755859375,2019-07-19
71.83999633789062,2019-07-22
69.0875015258789,2019-07-23
69.79750061035156,2019-07-24
66.85250091552734,2019-07-25
68.24500274658203,2019-07-26
68.05750274658203,2019-07-29
68.56999969482422,2019-07-30
68.36250305175781,2019-07-31
68.05500030517578,2019-08-01
61.029998779296875,2019-08-02
57.73749923706055,2019-08-05
58.95500183105469,2019-08-06
58.75,2019-08-07
58.622501373291016,2019-08-08
57.182498931884766,2019-08-09
56.11750030517578,2019-08-12
57.70500183105469,2019-08-13
54.85749816894531,2019-08-14
54.17250061035156,2019-08-15
55.29499816894531,2019-08-16
55.86750030517578,2019-08-19
54.79750061035156,2019-08-20
56.6349983215332,2019-08-21
56.81999969482422,2019-08-22
55.849998474121094,2019-08-23
55.79999923706055,2019-08-26
55.94499969482422,2019-08-27
55.619998931884766,2019-08-28
56.852500915527344,2019-08-29
56.654998779296875,2019-08-30
56.0724983215332,2019-09-03
56.557498931884766,2019-09-04
58.845001220703125,2019-09-05
58.92499923706055,2019-09-06
57.782501220703125,2019-09-09
59.48500061035156,2019-09-10
61.70249938964844,2019-09-11
62.48500061035156,2019-09-12
60.939998626708984,2019-09-13
61.04750061035156,2019-09-16
61.11249923706055,2019-09-17
61.650001525878906,2019-09-18
61.032501220703125,2019-09-19
60.01499938964844,2019-09-20
60.1875,2019-09-23
59.5099983215332,2019-09-24
60.38999938964844,2019-09-25
61.002498626708984,2019-09-26
60.69499969482422,2019-09-27
59.72999954223633,2019-09-30
57.587501525878906,2019-10-01
57.08250045776367,2019-10-02
56.084999084472656,2019-10-03
57.14250183105469,2019-10-04
57.73500061035156,2019-10-07
57.275001525878906,2019-10-08
57.50749969482422,2019-10-09
56.93000030517578,2019-10-10
59.11000061035156,2019-10-11
58.692501068115234,2019-10-14
60.24250030517578,2019-10-15
59.77000045776367,2019-10-16
60.377498626708984,2019-10-17
59.85749816894531,2019-10-18
60.959999084472656,2019-10-21
60.375,2019-10-22
61.65250015258789,2019-10-23
59.83000183105469,2019-10-24
61.09000015258789,2019-10-25
62.224998474121094,2019-10-28
61.4900016784668,2019-10-29
61.567501068115234,2019-10-30
61.14250183105469,2019-10-31
46.32500076293945,2019-11-01
47.817501068115234,2019-11-04
47.19499969482422,2019-11-05
47.60749816894531,2019-11-06
48.61000061035156,2019-11-07
48.15250015258789,2019-11-08
47.79249954223633,2019-11-11
48.49250030517578,2019-11-12
47.662498474121094,2019-11-13
47.63999938964844,2019-11-14
48.154998779296875,2019-11-15
48.255001068115234,2019-11-18
48.5,2019-11-19
48.5099983215332,2019-11-20
48.0,2019-11-21
48.622501373291016,2019-11-22
49.477500915527344,2019-11-25
49.067501068115234,2019-11-26
48.900001525878906,2019-11-27
48.782501220703125,2019-11-29
48.282501220703125,2019-12-02
47.997501373291016,2019-12-03
48.42499923706055,2019-12-04
47.912498474121094,2019-12-05
47.5525016784668,2019-12-06
47.58000183105469,2019-12-09
48.03499984741211,2019-12-10
47.807498931884766,2019-12-11
48.17499923706055,2019-12-12
48.22999954223633,2019-12-13
49.65999984741211,2019-12-16
49.75,2019-12-17
50.005001068115234,2019-12-18
50.9375,2019-12-19
51.537498474121094,2019-12-20
51.217498779296875,2019-12-23
51.15999984741211,2019-12-24
51.40250015258789,2019-12-26
51.10749816894531,2019-12-27
50.782501220703125,2019-12-30
50.849998474121094,2019-12-31
51.18000030517578,2020-01-02
50.212501525878906,2020-01-03
50.71500015258789,2020-01-06
51.212501525878906,2020-01-07
51.744998931884766,2020-01-08
51.70000076293945,2020-01-09
51.8650016784668,2020-01-10
52.787498474121094,2020-01-13
53.26250076293945,2020-01-14
53.34749984741211,2020-01-15
54.8125,2020-01-16
55.467498779296875,2020-01-17
55.310001373291016,2020-01-21
55.68000030517578,2020-01-22
57.51499938964844,2020-01-23
59.51250076293945,2020-01-24
58.74250030517578,2020-01-27
59.18000030517578,2020-01-28
58.76250076293945,2020-01-29
57.935001373291016,2020-01-30
55.834999084472656,2020-01-31
56.317501068115234,2020-02-03
57.83000183105469,2020-02-04
57.477500915527344,2020-02-05
58.130001068115234,2020-02-06
57.942501068115234,2020-02-07
58.102500915527344,2020-02-10
57.875,2020-02-11
58.6150016784668,2020-02-12
59.404998779296875,2020-02-13
55.86750030517578,2020-02-14
56.4474983215332,2020-02-18
56.255001068115234,2020-02-19
57.06999969482422,2020-02-20
55.8650016784668,2020-02-21
53.4375,2020-02-24
51.497501373291016,2020-02-25
50.78499984741211,2020-02-26
48.29499816894531,2020-02-27
48.279998779296875,2020-02-28
49.147499084472656,2020-03-02
47.9375,2020-03-03
50.407501220703125,2020-03-04
49.13999938964844,2020-03-05
47.69499969482422,2020-03-06
46.42250061035156,2020-03-09
49.9900016784668,2020-03-10
45.54999923706055,2020-03-11
40.72249984741211,2020-03-12
44.189998626708984,2020-03-13
39.2599983215332,2020-03-16
42.04999923706055,2020-03-17
44.25,2020-03-18
44.470001220703125,2020-03-19
41.119998931884766,2020-03-20
40.470001220703125,2020-03-23
46.63999938964844,2020-03-24
47.08250045776367,2020-03-25
50.14250183105469,2020-03-26
47.8224983215332,2020-03-27
51.432498931884766,2020-03-30
50.63750076293945,2020-03-31
48.192501068115234,2020-04-01
48.525001525878906,2020-04-02
48.65999984741211,2020-04-03
51.900001525878906,2020-04-06
52.28499984741211,2020-04-07
53.647499084472656,2020-04-08
52.477500915527344,2020-04-09
50.52000045776367,2020-04-13
51.82749938964844,2020-04-14
51.04750061035156,2020-04-15
51.3025016784668,2020-04-16
52.505001068115234,2020-04-17
52.997501373291016,2020-04-20
50.01250076293945,2020-04-21
52.842498779296875,2020-04-22
52.307498931884766,2020-04-23
54.20249938964844,2020-04-24
54.477500915527344,2020-04-27
54.50749969482422,2020-04-28
55.5099983215332,2020-04-29
54.82500076293945,2020-04-30
51.90999984741211,2020-05-01
52.75,2020-05-04
55.11000061035156,2020-05-05
52.002498626708984,2020-05-06
52.60749816894531,2020-05-07
54.502498626708984,2020-05-08
56.14500045776367,2020-05-11
55.275001525878906,2020-05-12
53.43000030517578,2020-05-13
51.397499084472656,2020-05-14
52.61249923706055,2020-05-15
53.904998779296875,2020-05-18
54.939998626708984,2020-05-19
56.17499923706055,2020-05-20
55.77000045776367,2020-05-21
55.04249954223633,2020-05-22
55.587501525878906,2020-05-26
56.82749938964844,2020-05-27
55.72999954223633,2020-05-28
58.3650016784668,2020-05-29
58.65999984741211,2020-06-01
57.61249923706055,2020-06-02
57.817501068115234,2020-06-03
57.165000915527344,2020-06-04
58.79249954223633,2020-06-05
57.9474983215332,2020-06-08
57.849998474121094,2020-06-09
58.192501068115234,2020-06-10
54.70000076293945,2020-06-11
55.69499969482422,2020-06-12
56.462501525878906,2020-06-15
57.38999938964844,2020-06-16
56.6349983215332,2020-06-17
54.86249923706055,2020-06-18
54.502498626708984,2020-06-19
54.217498779296875,2020-06-22
53.904998779296875,2020-06-23
52.3125,2020-06-24
52.994998931884766,2020-06-25
52.657501220703125,2020-06-26
51.727500915527344,2020-06-29
52.50749969482422,2020-06-30
52.36000061035156,2020-07-01
52.627498626708984,2020-07-02
53.61249923706055,2020-07-06
52.69499969482422,2020-07-07
53.525001525878906,2020-07-08
54.6974983215332,2020-07-09
54.02750015258789,2020-07-10
52.82500076293945,2020-07-13
53.932498931884766,2020-07-14
53.78499984741211,2020-07-15
53.779998779296875,2020-07-16
54.89250183105469,2020-07-17
56.36000061035156,2020-07-20
57.1974983215332,2020-07-21
58.45750045776367,2020-07-22
59.82500076293945,2020-07-23
59.20249938964844,2020-07-24
61.45750045776367,2020-07-27
60.209999084472656,2020-07-28
61.72999954223633,2020-07-29
62.34749984741211,2020-07-30
64.94249725341797,2020-07-31
65.12750244140625,2020-08-03
65.99749755859375,2020-08-04
58.782501220703125,2020-08-05
59.095001220703125,2020-08-06
57.70000076293945,2020-08-07
55.61750030517578,2020-08-10
54.994998931884766,2020-08-11
54.060001373291016,2020-08-12
54.07749938964844,2020-08-13
53.16749954223633,2020-08-14
53.752498626708984,2020-08-17
54.8650016784668,2020-08-18
55.162498474121094,2020-08-19
55.345001220703125,2020-08-20
55.64250183105469,2020-08-21
54.70750045776367,2020-08-24
54.85749816894531,2020-08-25
55.51250076293945,2020-08-26
55.54499816894531,2020-08-27
55.5099983215332,2020-08-28
55.86249923706055,2020-08-31
56.025001525878906,2020-09-01
57.130001068115234,2020-09-02
54.20500183105469,2020-09-03
52.775001525878906,2020-09-04
51.79750061035156,2020-09-08
52.95249938964844,2020-09-09
51.532501220703125,2020-09-10
50.95249938964844,2020-09-11
51.38249969482422,2020-09-14
51.595001220703125,2020-09-15
51.45249938964844,2020-09-16
50.6150016784668,2020-09-17
50.244998931884766,2020-09-18
48.775001525878906,2020-09-21
49.98249816894531,2020-09-22
49.619998931884766,2020-09-23
49.6150016784668,2020-09-24
50.15999984741211,2020-09-25
51.26250076293945,2020-09-28
52.6150016784668,2020-09-29
51.73249816894531,2020-09-30
51.76250076293945,2020-10-01
50.974998474121094,2020-10-02
51.5,2020-10-05
51.70000076293945,2020-10-06
52.997501373291016,2020-10-07
55.622501373291016,2020-10-08
56.90250015258789,2020-10-09
57.0625,2020-10-12
56.459999084472656,2020-10-13
57.00749969482422,2020-10-14
56.557498931884766,2020-10-15
56.36249923706055,2020-10-16
55.407501220703125,2020-10-19
55.494998931884766,2020-10-20
53.57749938964844,2020-10-21
53.49250030517578,2020-10-22
53.52750015258789,2020-10-23
52.217498779296875,2020-10-26
52.63750076293945,2020-10-27
51.095001220703125,2020-10-28
50.790000915527344,2020-10-29
52.224998474121094,2020-10-30
54.029998779296875,2020-11-02
62.372501373291016,2020-11-03
63.61000061035156,2020-11-04
64.25,2020-11-05
65.75,2020-11-06
65.41999816894531,2020-11-09
64.3499984741211,2020-11-10
66.30249786376953,2020-11-11
66.77249908447266,2020-11-12
68.46499633789062,2020-11-13
68.31500244140625,2020-11-16
69.44499969482422,2020-11-17
68.00749969482422,2020-11-18
68.21749877929688,2020-11-19
67.125,2020-11-20
67.11499786376953,2020-11-23
68.07749938964844,2020-11-24
67.63749694824219,2020-11-25
68.13999938964844,2020-11-27
67.67500305175781,2020-11-30
68.25,2020-12-01
67.8949966430664,2020-12-02
67.42250061035156,2020-12-03
67.52749633789062,2020-12-04
68.90249633789062,2020-12-07
70.92500305175781,2020-12-08
69.39749908447266,2020-12-09
69.09249877929688,2020-12-10
69.33499908447266,2020-12-11
68.62000274658203,2020-12-14
69.89749908447266,2020-12-15
71.42500305175781,2020-12-16
71.34249877929688,2020-12-17
71.93000030517578,2020-12-18
71.81500244140625,2020-12-21
72.70500183105469,2020-12-22
71.62249755859375,2020-12-23
72.20999908447266,2020-12-24
72.73500061035156,2020-12-28
71.875,2020-12-29
72.23999786376953,2020-12-30
72.64250183105469,2020-12-31
70.79000091552734,2021-01-04
71.50250244140625,2021-01-05
71.46749877929688,2021-01-06
73.99250030517578,2021-01-07
76.52999877929688,2021-01-08
75.73999786376953,2021-01-11
79.06999969482422,2021-01-12
77.40750122070312,2021-01-13
78.2750015258789,2021-01-14
79.26750183105469,2021-01-15
79.48999786376953,2021-01-19
78.61250305175781,2021-01-20
77.91500091552734,2021-01-21
77.80249786376953,2021-01-22
76.92250061035156,2021-01-25
76.75,2021-01-26
76.42250061035156,2021-01-27
77.34249877929688,2021-01-28
76.88999938964844,2021-01-29
79.05000305175781,2021-02-01
79.10749816894531,2021-02-02
79.19000244140625,2021-02-03
79.99500274658203,2021-02-04
80.47750091552734,2021-02-05
80.02249908447266,2021-02-08
79.99749755859375,2021-02-09
79.63749694824219,2021-02-10
79.51249694824219,2021-02-11
80.82749938964844,2021-02-12
79.66500091552734,2021-02-16
78.05249786376953,2021-02-17
77.2125015258789,2021-02-18
77.73750305175781,2021-02-19
73.04000091552734,2021-02-22
71.7699966430664,2021-02-23
71.58999633789062,2021-02-24
70.06500244140625,2021-02-25
69.95999908447266,2021-02-26
71.98500061035156,2021-03-01
71.07499694824219,2021-03-02
69.73500061035156,2021-03-03
67.81500244140625,2021-03-04
68.26499938964844,2021-03-05
66.9574966430664,2021-03-08
69.00749969482422,2021-03-09
68.02249908447266,2021-03-10
68.8949966430664,2021-03-11
69.90249633789062,2021-03-12
71.65750122070312,2021-03-15
71.75749969482422,2021-03-16
72.3324966430664,2021-03-17
70.94999694824219,2021-03-18
71.30500030517578,2021-03-19
72.5625,2021-03-22
71.50250244140625,2021-03-23
71.11499786376953,2021-03-24
73.0,2021-03-25
77.81749725341797,2021-03-26
76.92250061035156,2021-03-29
74.71499633789062,2021-03-30
75.47250366210938,2021-03-31
77.01000213623047,2021-04-01
77.90499877929688,2021-04-05
76.96749877929688,2021-04-06
76.95500183105469,2021-04-07
77.8125,2021-04-08
78.88749694824219,2021-04-09
78.50250244140625,2021-04-12
78.5824966430664,2021-04-13
78.11750030517578,2021-04-14
78.70999908447266,2021-04-15
79.1675033569336,2021-04-16
78.70249938964844,2021-04-19
77.38249969482422,2021-04-20
79.1050033569336,2021-04-21
78.2074966430664,2021-04-22
79.66000366210938,2021-04-23
80.26750183105469,2021-04-26
79.75499725341797,2021-04-27
80.19000244140625,2021-04-28
80.62750244140625,2021-04-29
78.7925033569336,2021-04-30
78.67749786376953,2021-05-03
76.38500213623047,2021-05-04
79.18499755859375,2021-05-05
81.81500244140625,2021-05-06
82.12999725341797,2021-05-07
81.55000305175781,2021-05-10
81.68499755859375,2021-05-11
78.94249725341797,2021-05-12
79.47000122070312,2021-05-13
81.59500122070312,2021-05-14
81.44750213623047,2021-05-17
81.41999816894531,2021-05-18
80.89250183105469,2021-05-19
83.98249816894531,2021-05-20
83.03250122070312,2021-05-21
84.11499786376953,2021-05-24
84.57499694824219,2021-05-25
84.61499786376953,2021-05-26
84.27999877929688,2021-05-27
84.84500122070312,2021-05-28
83.71749877929688,2021-06-01
83.5425033569336,2021-06-02
85.96749877929688,2021-06-03
87.58000183105469,2021-06-04
88.12750244140625,2021-06-07
88.68000030517578,2021-06-08
89.93250274658203,2021-06-09
92.29000091552734,2021-06-10
90.99749755859375,2021-06-11
91.2249984741211,2021-06-14
90.43499755859375,2021-06-15
91.96499633789062,2021-06-16
92.51000213623047,2021-06-17
90.72750091552734,2021-06-18
92.375,2021-06-21
91.0875015258789,2021-06-22
91.15249633789062,2021-06-23
90.875,2021-06-24
90.55500030517578,2021-06-25
90.70500183105469,2021-06-28
90.94000244140625,2021-06-29
90.57749938964844,2021-06-30
90.84750366210938,2021-07-01
91.39749908447266,2021-07-02
93.73249816894531,2021-07-06
93.63749694824219,2021-07-07
92.54000091552734,2021-07-08
94.50749969482422,2021-07-09
92.7249984741211,2021-07-12
92.49500274658203,2021-07-13
92.3125,2021-07-14
92.01249694824219,2021-07-15
90.86250305175781,2021-07-16
90.52999877929688,2021-07-19
90.92250061035156,2021-07-20
91.7925033569336,2021-07-21
93.34249877929688,2021-07-22
95.24500274658203,2021-07-23
94.34249877929688,2021-07-26
93.65750122070312,2021-07-27
94.26249694824219,2021-07-28
95.25250244140625,2021-07-29
95.09750366210938,2021-07-30
94.29499816894531,2021-08-02
94.7925033569336,2021-08-03
95.52999877929688,2021-08-04
95.1500015258789,2021-08-05
94.4000015258789,2021-08-06
93.875,2021-08-09
92.92500305175781,2021-08-10
92.2750015258789,2021-08-11
91.74749755859375,2021-08-12
91.01750183105469,2021-08-13
91.37750244140625,2021-08-16
91.15750122070312,2021-08-17
90.51750183105469,2021-08-18
91.70999908447266,2021-08-19
92.46499633789062,2021-08-20
92.5625,2021-08-23
94.11250305175781,2021-08-24
93.52999877929688,2021-08-25
92.30750274658203,2021-08-26
93.21499633789062,2021-08-27
93.0250015258789,2021-08-30
92.38249969482422,2021-08-31
89.8949966430664,2021-09-01
90.97750091552734,2021-09-02
90.77999877929688,2021-09-03
89.86499786376953,2021-09-07
89.88999938964844,2021-09-08
89.53250122070312,2021-09-09
87.7300033569336,2021-09-10
89.57499694824219,2021-09-13
89.44000244140625,2021-09-14
89.72000122070312,2021-09-15
91.23249816894531,2021-09-16
89.78250122070312,2021-09-17
88.49250030517578,2021-09-20
87.88500213623047,2021-09-21
87.54000091552734,2021-09-22
89.47750091552734,2021-09-23
90.0374984741211,2021-09-24
89.19750213623047,2021-09-27
86.6449966430664,2021-09-28
86.49500274658203,2021-09-29
85.91000366210938,2021-09-30
87.62000274658203,2021-10-01
85.93000030517578,2021-10-04
88.23750305175781,2021-10-05
88.37999725341797,2021-10-06
91.02999877929688,2021-10-07
92.9800033569336,2021-10-08
94.39749908447266,2021-10-11
93.73750305175781,2021-10-12
95.97250366210938,2021-10-13
98.80750274658203,2021-10-14
97.44499969482422,2021-10-15
95.93000030517578,2021-10-18
97.41000366210938,2021-10-19
98.67749786376953,2021-10-20
98.87000274658203,2021-10-21
97.62999725341797,2021-10-22
96.51000213623047,2021-10-25
100.89749908447266,2021-10-26
100.69750213623047,2021-10-27
101.76000213623047,2021-10-28
102.42250061035156,2021-10-29
102.14250183105469,2021-11-01
122.96749877929688,2021-11-02
128.4499969482422,2021-11-03
130.96499633789062,2021-11-04
132.63499450683594,2021-11-05
131.60499572753906,2021-11-08
132.83999633789062,2021-11-09
130.5399932861328,2021-11-10
130.3524932861328,2021-11-11
131.4499969482422,2021-11-12
132.04249572753906,2021-11-15
131.8175048828125,2021-11-16
132.0800018310547,2021-11-17
132.5500030517578,2021-11-18
128.9600067138672,2021-11-19
128.16000366210938,2021-11-22
126.51000213623047,2021-11-23
127.77999877929688,2021-11-24
124.97000122070312,2021-11-26
126.5999984741211,2021-11-29
124.05999755859375,2021-11-30
121.38999938964844,2021-12-01
123.27999877929688,2021-12-02
121.19999694824219,2021-12-03
121.6500015258789,2021-12-06
126.30999755859375,2021-12-07
125.4800033569336,2021-12-08
128.66000366210938,2021-12-09
