TPR,Date
22.728158950805664,2005-06-29
22.734933853149414,2005-06-30
22.721391677856445,2005-07-01
23.561166763305664,2005-07-05
23.114192962646484,2005-07-06
23.500213623046875,2005-07-07
23.879465103149414,2005-07-08
23.77788543701172,2005-07-11
23.947195053100586,2005-07-12
23.994596481323242,2005-07-13
23.540855407714844,2005-07-14
23.886253356933594,2005-07-15
23.865928649902344,2005-07-18
24.529617309570312,2005-07-19
24.48898696899414,2005-07-20
24.089414596557617,2005-07-21
24.346765518188477,2005-07-22
23.662748336791992,2005-07-25
23.703386306762695,2005-07-26
23.655977249145508,2005-07-27
24.11649513244629,2005-07-28
23.77788543701172,2005-07-29
24.075870513916016,2005-08-01
23.534080505371094,2005-08-02
24.00136947631836,2005-08-03
23.68307876586914,2005-08-04
22.822980880737305,2005-08-05
23.005828857421875,2005-08-08
23.330907821655273,2005-08-09
23.439268112182617,2005-08-10
23.635656356811523,2005-08-11
23.500213623046875,2005-08-12
23.51375961303711,2005-08-15
22.897472381591797,2005-08-16
22.7823429107666,2005-08-17
22.653669357299805,2005-08-18
22.34213638305664,2005-08-19
21.868072509765625,2005-08-22
22.105100631713867,2005-08-23
23.01937484741211,2005-08-24
23.20899772644043,2005-08-25
22.80265998840332,2005-08-26
22.626567840576172,2005-08-29
21.989974975585938,2005-08-30
22.477582931518555,2005-08-31
21.94257164001465,2005-09-01
21.536218643188477,2005-09-02
21.901931762695312,2005-09-06
22.538536071777344,2005-09-07
22.260868072509766,2005-09-08
22.497907638549805,2005-09-09
22.497907638549805,2005-09-12
22.348907470703125,2005-09-13
22.017057418823242,2005-09-14
21.840986251831055,2005-09-15
21.780031204223633,2005-09-16
21.427860260009766,2005-09-19
20.737075805664062,2005-09-20
20.48650550842285,2005-09-21
21.414321899414062,2005-09-22
21.956106185913086,2005-09-23
21.868072509765625,2005-09-26
22.159286499023438,2005-09-27
21.156963348388672,2005-09-28
21.12310791015625,2005-09-29
21.23824119567871,2005-09-30
21.096010208129883,2005-10-03
20.865753173828125,2005-10-04
20.784482955932617,2005-10-05
21.14341926574707,2005-10-06
21.231456756591797,2005-10-07
20.906387329101562,2005-10-10
20.68290138244629,2005-10-11
19.59931755065918,2005-10-12
19.802490234375,2005-10-13
20.62872314453125,2005-10-14
20.865753173828125,2005-10-17
20.669357299804688,2005-10-18
21.44818115234375,2005-10-19
21.475269317626953,2005-10-20
21.847745895385742,2005-10-21
21.163742065429688,2005-10-24
21.820667266845703,2005-10-25
21.935792922973633,2005-10-26
21.319501876831055,2005-10-27
21.441408157348633,2005-10-28
21.79356575012207,2005-10-31
21.96965789794922,2005-11-01
22.321823120117188,2005-11-02
23.005828857421875,2005-11-03
23.17514419555664,2005-11-04
23.540855407714844,2005-11-07
22.978740692138672,2005-11-08
22.92456817626953,2005-11-09
23.703386306762695,2005-11-10
23.439268112182617,2005-11-11
23.297048568725586,2005-11-14
22.53176498413086,2005-11-15
22.95842933654785,2005-11-16
23.18191909790039,2005-11-17
23.317367553710938,2005-11-18
23.5882625579834,2005-11-21
23.574716567993164,2005-11-22
24.339996337890625,2005-11-23
24.814067840576172,2005-11-25
23.886253356933594,2005-11-28
24.224868774414062,2005-11-29
23.317367553710938,2005-11-30
23.83883285522461,2005-12-01
23.723709106445312,2005-12-02
23.703386306762695,2005-12-05
24.082645416259766,2005-12-06
23.66952133178711,2005-12-07
23.703386306762695,2005-12-08
23.77788543701172,2005-12-09
23.500213623046875,2005-12-12
23.19546127319336,2005-12-13
23.229320526123047,2005-12-14
23.229320526123047,2005-12-15
22.944883346557617,2005-12-16
22.430177688598633,2005-12-19
22.77557373046875,2005-12-20
23.005828857421875,2005-12-21
22.856847763061523,2005-12-22
22.61980628967285,2005-12-23
22.06447410583496,2005-12-27
22.79589080810547,2005-12-28
22.734933853149414,2005-12-29
22.579166412353516,2005-12-30
22.552082061767578,2006-01-03
22.152503967285156,2006-01-04
22.484359741210938,2006-01-05
22.558856964111328,2006-01-06
23.38508415222168,2006-01-09
23.215778350830078,2006-01-10
22.721391677856445,2006-01-11
22.18637466430664,2006-01-12
22.477582931518555,2006-01-13
22.050928115844727,2006-01-17
22.21346664428711,2006-01-18
22.260868072509766,2006-01-19
21.50235939025879,2006-01-20
21.719074249267578,2006-01-23
23.628889083862305,2006-01-24
23.9268798828125,2006-01-25
24.231632232666016,2006-01-26
24.31967544555664,2006-01-27
24.48898696899414,2006-01-30
24.346765518188477,2006-01-31
24.549936294555664,2006-02-01
24.719249725341797,2006-02-02
24.509302139282227,2006-02-03
24.847917556762695,2006-02-06
24.191007614135742,2006-02-07
24.312911987304688,2006-02-08
24.12327766418457,2006-02-09
24.021690368652344,2006-02-10
23.9268798828125,2006-02-13
24.14359474182129,2006-02-14
24.008142471313477,2006-02-15
24.434804916381836,2006-02-16
24.516077041625977,2006-02-17
24.441579818725586,2006-02-21
24.786970138549805,2006-02-22
24.522844314575195,2006-02-23
24.47543716430664,2006-02-24
24.570255279541016,2006-02-27
24.191007614135742,2006-02-28
24.29936408996582,2006-03-01
24.543174743652344,2006-03-02
24.461902618408203,2006-03-03
24.1097412109375,2006-03-06
23.947195053100586,2006-03-07
23.852384567260742,2006-03-08
23.9268798828125,2006-03-09
24.719249725341797,2006-03-10
24.7734317779541,2006-03-13
25.037548065185547,2006-03-14
24.834375381469727,2006-03-15
24.563486099243164,2006-03-16
24.075870513916016,2006-03-17
24.1097412109375,2006-03-20
23.886253356933594,2006-03-21
24.102956771850586,2006-03-22
23.90656280517578,2006-03-23
24.01491928100586,2006-03-24
23.68307876586914,2006-03-27
23.2631778717041,2006-03-28
23.649211883544922,2006-03-29
23.655977249145508,2006-03-30
23.418949127197266,2006-03-31
23.317367553710938,2006-04-03
23.236095428466797,2006-04-04
23.357990264892578,2006-04-05
23.872690200805664,2006-04-06
23.94042205810547,2006-04-07
23.5882625579834,2006-04-10
23.18868637084961,2006-04-11
22.80265998840332,2006-04-12
22.68752670288086,2006-04-13
22.978740692138672,2006-04-17
23.649211883544922,2006-04-18
23.425722122192383,2006-04-19
23.845609664916992,2006-04-20
23.75079345703125,2006-04-21
23.83883285522461,2006-04-24
22.25409698486328,2006-04-25
22.166057586669922,2006-04-26
22.132192611694336,2006-04-27
22.36245346069336,2006-04-28
21.956106185913086,2006-05-01
22.227008819580078,2006-05-02
22.49112892150879,2006-05-03
22.369216918945312,2006-05-04
21.576847076416016,2006-05-05
21.617490768432617,2006-05-08
21.617490768432617,2006-05-09
21.434633255004883,2006-05-10
21.177282333374023,2006-05-11
20.757400512695312,2006-05-12
20.75062370300293,2006-05-15
20.540678024291992,2006-05-16
20.283323287963867,2006-05-17
20.662578582763672,2006-05-18
20.33751106262207,2006-05-19
19.924394607543945,2006-05-22
19.9582576751709,2006-05-23
19.253923416137695,2006-05-24
20.005661010742188,2006-05-25
20.249469757080078,2006-05-26
19.639949798583984,2006-05-30
19.694133758544922,2006-05-31
20.31719207763672,2006-06-01
20.249469757080078,2006-06-02
20.09370231628418,2006-06-05
19.890531539916992,2006-06-06
19.6467227935791,2006-06-07
19.36905860900879,2006-06-08
19.416465759277344,2006-06-09
18.90176773071289,2006-06-12
18.793405532836914,2006-06-13
18.97625732421875,2006-06-14
20.09370231628418,2006-06-15
20.188512802124023,2006-06-16
19.971792221069336,2006-06-19
19.579002380371094,2006-06-20
19.60608673095703,2006-06-21
19.409696578979492,2006-06-22
19.301332473754883,2006-06-23
19.30810546875,2006-06-26
18.840808868408203,2006-06-27
19.39614486694336,2006-06-28
20.039520263671875,2006-06-29
20.249469757080078,2006-06-30
19.971792221069336,2006-07-03
19.497726440429688,2006-07-05
19.81603240966797,2006-07-06
19.287782669067383,2006-07-07
19.179420471191406,2006-07-10
19.1387882232666,2006-07-11
18.69858741760254,2006-07-12
18.542823791503906,2006-07-13
17.89944076538086,2006-07-14
17.750446319580078,2006-07-17
17.323793411254883,2006-07-18
18.14324951171875,2006-07-19
17.994260787963867,2006-07-20
17.818178176879883,2006-07-21
18.441232681274414,2006-07-24
18.91530990600586,2006-07-25
18.49541664123535,2006-07-26
18.664722442626953,2006-07-27
19.05752182006836,2006-07-28
19.44355010986328,2006-07-31
19.97857093811035,2006-08-01
19.86344337463379,2006-08-02
20.425552368164062,2006-08-03
20.330730438232422,2006-08-04
20.208833694458008,2006-08-07
20.188512802124023,2006-08-08
20.114015579223633,2006-08-09
20.412004470825195,2006-08-10
20.310420989990234,2006-08-11
20.296871185302734,2006-08-14
20.852203369140625,2006-08-15
21.23824119567871,2006-08-16
21.116336822509766,2006-08-17
21.19760513305664,2006-08-18
20.825117111206055,2006-08-21
21.2856388092041,2006-08-22
20.69644546508789,2006-08-23
19.829574584960938,2006-08-24
19.6467227935791,2006-08-25
19.985342025756836,2006-08-28
20.276554107666016,2006-08-29
20.52713394165039,2006-08-30
20.445863723754883,2006-08-31
20.9334774017334,2006-09-01
20.994430541992188,2006-09-05
20.743852615356445,2006-09-06
20.865753173828125,2006-09-07
21.59039878845215,2006-09-08
21.278865814208984,2006-09-11
22.640127182006836,2006-09-12
22.816205978393555,2006-09-13
22.91779136657715,2006-09-14
22.931337356567383,2006-09-15
22.829750061035156,2006-09-18
23.080324172973633,2006-09-19
23.44603729248047,2006-09-20
23.02614402770996,2006-09-21
22.7823429107666,2006-09-22
23.297048568725586,2006-09-25
23.466360092163086,2006-09-26
23.297048568725586,2006-09-27
23.080324172973633,2006-09-28
23.297048568725586,2006-09-29
23.16159439086914,2006-10-02
23.418949127197266,2006-10-03
24.04200553894043,2006-10-04
24.44835662841797,2006-10-05
23.94042205810547,2006-10-06
24.00136947631836,2006-10-09
24.23841094970703,2006-10-10
23.967510223388672,2006-10-11
24.14359474182129,2006-10-12
24.71246910095215,2006-10-13
24.908876419067383,2006-10-16
24.590566635131836,2006-10-17
24.461902618408203,2006-10-18
23.947195053100586,2006-10-19
23.886253356933594,2006-10-20
24.604127883911133,2006-10-23
26.5545654296875,2006-10-24
27.05572509765625,2006-10-25
26.85256004333496,2006-10-26
26.419113159179688,2006-10-27
27.089590072631836,2006-10-30
26.845792770385742,2006-10-31
26.85256004333496,2006-11-01
26.832231521606445,2006-11-02
26.148223876953125,2006-11-03
26.649385452270508,2006-11-06
26.74419593811035,2006-11-07
26.398807525634766,2006-11-08
26.15500259399414,2006-11-09
26.236265182495117,2006-11-10
26.581655502319336,2006-11-13
27.36048126220703,2006-11-14
28.57951545715332,2006-11-15
28.67433738708496,2006-11-16
28.47115135192871,2006-11-17
28.308618545532227,2006-11-20
28.57951545715332,2006-11-21
28.89105224609375,2006-11-22
28.97231674194336,2006-11-24
28.51856803894043,2006-11-27
28.33570671081543,2006-11-28
29.060352325439453,2006-11-29
29.263521194458008,2006-11-30
28.870737075805664,2006-12-01
29.344791412353516,2006-12-04
29.56151008605957,2006-12-05
29.636005401611328,2006-12-06
29.500568389892578,2006-12-07
29.209354400634766,2006-12-08
29.12131118774414,2006-12-11
28.748825073242188,2006-12-12
28.728511810302734,2006-12-13
29.297388076782227,2006-12-14
29.14162826538086,2006-12-15
28.464378356933594,2006-12-18
29.15516471862793,2006-12-19
29.988183975219727,2006-12-20
29.703733444213867,2006-12-21
29.514110565185547,2006-12-22
29.412521362304688,2006-12-26
29.331254959106445,2006-12-27
29.55474090576172,2006-12-28
29.094223022460938,2006-12-29
29.676647186279297,2007-01-03
30.47579574584961,2007-01-04
29.798540115356445,2007-01-05
29.805320739746094,2007-01-08
30.103300094604492,2007-01-09
30.103300094604492,2007-01-10
30.895668029785156,2007-01-11
31.0311222076416,2007-01-12
31.3832950592041,2007-01-16
31.058216094970703,2007-01-17
30.509639739990234,2007-01-18
30.47579574584961,2007-01-19
29.785001754760742,2007-01-22
29.737592697143555,2007-01-23
30.34034538269043,2007-01-24
29.676647186279297,2007-01-25
29.690176010131836,2007-01-26
30.150714874267578,2007-01-29
30.353878021240234,2007-01-30
31.058216094970703,2007-01-31
31.66773223876953,2007-02-01
31.90475845336914,2007-02-02
31.53228759765625,2007-02-05
31.86412239074707,2007-02-06
32.12825012207031,2007-02-07
32.17567825317383,2007-02-08
31.73545265197754,2007-02-09
31.972482681274414,2007-02-12
32.67681884765625,2007-02-13
33.44208908081055,2007-02-14
33.38114929199219,2007-02-15
33.84844970703125,2007-02-16
34.4240837097168,2007-02-20
33.828128814697266,2007-02-21
33.67913055419922,2007-02-22
33.84166717529297,2007-02-23
33.13734436035156,2007-02-26
31.159807205200195,2007-02-27
31.958932876586914,2007-02-28
32.6294059753418,2007-03-01
32.27724838256836,2007-03-02
31.606773376464844,2007-03-05
32.39237594604492,2007-03-06
32.656490325927734,2007-03-07
33.29309844970703,2007-03-08
33.40145492553711,2007-03-09
33.861976623535156,2007-03-12
33.0086669921875,2007-03-13
33.04929733276367,2007-03-14
33.29987335205078,2007-03-15
33.028987884521484,2007-03-16
33.42177200317383,2007-03-19
33.861976623535156,2007-03-20
34.01774978637695,2007-03-21
34.39700698852539,2007-03-22
34.51213455200195,2007-03-23
34.464717864990234,2007-03-26
34.302181243896484,2007-03-27
33.76716613769531,2007-03-28
33.72652816772461,2007-03-29
33.89585494995117,2007-03-30
33.990657806396484,2007-04-02
34.51891326904297,2007-04-03
34.97267150878906,2007-04-04
34.810115814208984,2007-04-05
34.74239730834961,2007-04-09
34.83720397949219,2007-04-10
34.70853805541992,2007-04-11
35.79888153076172,2007-04-12
35.209693908691406,2007-04-13
35.873390197753906,2007-04-16
35.37223434448242,2007-04-17
35.71761703491211,2007-04-18
35.10134506225586,2007-04-19
36.42871856689453,2007-04-20
36.13072967529297,2007-04-23
34.03806686401367,2007-04-24
34.369903564453125,2007-04-25
34.72885513305664,2007-04-26
34.70853805541992,2007-04-27
33.069610595703125,2007-04-30
32.57522964477539,2007-05-01
32.913848876953125,2007-05-02
32.33818817138672,2007-05-03
33.279563903808594,2007-05-04
32.64295196533203,2007-05-07
32.879981994628906,2007-05-08
33.40824508666992,2007-05-09
32.58877182006836,2007-05-10
32.39914321899414,2007-05-11
32.074073791503906,2007-05-14
31.220748901367188,2007-05-15
32.14178466796875,2007-05-16
32.439781188964844,2007-05-17
32.480411529541016,2007-05-18
32.900299072265625,2007-05-21
33.340511322021484,2007-05-22
33.3608283996582,2007-05-23
32.920623779296875,2007-05-24
32.9544792175293,2007-05-25
33.259239196777344,2007-05-29
34.64081954956055,2007-05-30
34.78302764892578,2007-05-31
34.76947784423828,2007-06-01
34.91171646118164,2007-06-04
34.09223937988281,2007-06-05
33.266021728515625,2007-06-06
32.412696838378906,2007-06-07
33.19829177856445,2007-06-08
32.554908752441406,2007-06-11
32.15534591674805,2007-06-12
33.11024856567383,2007-06-13
33.096702575683594,2007-06-14
32.97479248046875,2007-06-15
32.934173583984375,2007-06-18
33.570777893066406,2007-06-19
32.521053314208984,2007-06-20
32.5278205871582,2007-06-21
31.911531448364258,2007-06-22
31.498411178588867,2007-06-25
31.572906494140625,2007-06-26
31.992822647094727,2007-06-27
32.060523986816406,2007-06-28
32.094390869140625,2007-06-29
31.99957847595215,2007-07-02
32.22306442260742,2007-07-03
32.439781188964844,2007-07-05
33.4353141784668,2007-07-06
33.4759521484375,2007-07-09
33.279563903808594,2007-07-10
32.9951286315918,2007-07-11
34.336055755615234,2007-07-12
33.753631591796875,2007-07-13
33.076393127441406,2007-07-16
33.266021728515625,2007-07-17
33.1644287109375,2007-07-18
33.78071975708008,2007-07-19
33.096702575683594,2007-07-20
33.21860122680664,2007-07-23
33.18475341796875,2007-07-24
32.57522964477539,2007-07-25
31.715137481689453,2007-07-26
30.855031967163086,2007-07-27
32.419464111328125,2007-07-30
30.787334442138672,2007-07-31
32.107933044433594,2007-08-01
32.480411529541016,2007-08-02
31.125938415527344,2007-08-03
31.647401809692383,2007-08-06
32.879981994628906,2007-08-07
31.342641830444336,2007-08-08
29.90013885498047,2007-08-09
30.469013214111328,2007-08-10
31.07853126525879,2007-08-13
29.75113296508789,2007-08-14
29.392196655273438,2007-08-15
29.405750274658203,2007-08-16
30.015260696411133,2007-08-17
30.157468795776367,2007-08-20
29.656335830688477,2007-08-21
29.57505226135254,2007-08-22
29.89336395263672,2007-08-23
30.47579574584961,2007-08-24
28.97907829284668,2007-08-27
28.078351974487305,2007-08-28
28.362791061401367,2007-08-29
29.14162826538086,2007-08-30
30.157468795776367,2007-08-31
30.096529006958008,2007-09-04
31.02435302734375,2007-09-05
31.119165420532227,2007-09-06
30.252290725708008,2007-09-07
29.75113296508789,2007-09-10
31.071762084960938,2007-09-11
31.153018951416016,2007-09-12
32.15534591674805,2007-09-13
32.46687698364258,2007-09-14
31.505197525024414,2007-09-17
32.39237594604492,2007-09-18
33.909385681152344,2007-09-19
33.00188064575195,2007-09-20
32.6971321105957,2007-09-21
32.28401184082031,2007-09-24
31.803176879882812,2007-09-25
31.823486328125,2007-09-26
32.23661422729492,2007-09-27
32.01310729980469,2007-09-28
31.8776798248291,2007-10-01
31.965713500976562,2007-10-02
31.776086807250977,2007-10-03
31.125938415527344,2007-10-04
32.114707946777344,2007-10-05
31.59323501586914,2007-10-08
30.543516159057617,2007-10-09
30.68573570251465,2007-10-10
29.981403350830078,2007-10-11
29.778236389160156,2007-10-12
28.267990112304688,2007-10-15
28.308618545532227,2007-10-16
29.189029693603516,2007-10-17
28.91813850402832,2007-10-18
27.956451416015625,2007-10-19
28.08513069152832,2007-10-22
24.786970138549805,2007-10-23
24.651521682739258,2007-10-24
23.825298309326172,2007-10-25
24.48898696899414,2007-10-26
25.125593185424805,2007-10-29
24.312911987304688,2007-10-30
24.75988006591797,2007-10-31
23.79820442199707,2007-11-01
23.825298309326172,2007-11-02
22.978740692138672,2007-11-05
22.61980628967285,2007-11-06
22.396312713623047,2007-11-07
21.874841690063477,2007-11-08
22.06447410583496,2007-11-09
22.816205978393555,2007-11-12
24.339996337890625,2007-11-13
23.628889083862305,2007-11-14
23.202232360839844,2007-11-15
23.24286651611328,2007-11-16
23.31058692932129,2007-11-19
23.845609664916992,2007-11-20
23.5882625579834,2007-11-21
24.31967544555664,2007-11-23
23.54761505126953,2007-11-26
23.703386306762695,2007-11-27
25.179771423339844,2007-11-28
24.23841094970703,2007-11-29
25.15268325805664,2007-11-30
24.637985229492188,2007-12-03
24.204544067382812,2007-12-04
24.61089324951172,2007-12-05
24.834375381469727,2007-12-06
24.786970138549805,2007-12-07
25.308439254760742,2007-12-10
24.251953125,2007-12-11
23.73725128173828,2007-12-12
23.85914421081543,2007-12-13
23.16159439086914,2007-12-14
22.32859230041504,2007-12-17
21.08246612548828,2007-12-18
20.594863891601562,2007-12-19
21.394001007080078,2007-12-20
21.3127384185791,2007-12-21
21.387229919433594,2007-12-24
20.913164138793945,2007-12-26
20.947023391723633,2007-12-27
20.6354923248291,2007-12-28
20.709983825683594,2007-12-31
20.689666748046875,2008-01-02
20.120790481567383,2008-01-03
19.02366065979004,2008-01-04
19.159114837646484,2008-01-07
19.118473052978516,2008-01-08
18.502180099487305,2008-01-09
19.551912307739258,2008-01-10
18.183889389038086,2008-01-11
17.418601989746094,2008-01-14
16.67363929748535,2008-01-15
17.425376892089844,2008-01-16
16.883583068847656,2008-01-17
17.059661865234375,2008-01-18
18.61732292175293,2008-01-22
19.768625259399414,2008-01-23
20.95379638671875,2008-01-24
20.608400344848633,2008-01-25
20.791257858276367,2008-01-28
21.00119972229004,2008-01-29
20.791257858276367,2008-01-30
21.71230125427246,2008-01-31
22.105100631713867,2008-02-01
21.15019989013672,2008-02-04
20.215604782104492,2008-02-05
20.229148864746094,2008-02-06
20.554224014282227,2008-02-07
20.62872314453125,2008-02-08
20.777719497680664,2008-02-11
21.292415618896484,2008-02-12
21.861297607421875,2008-02-13
21.224689483642578,2008-02-14
21.03506088256836,2008-02-15
20.48650550842285,2008-02-19
20.30364227294922,2008-02-20
20.134336471557617,2008-02-21
20.33751106262207,2008-02-22
20.974111557006836,2008-02-25
22.01028823852539,2008-02-26
22.017057418823242,2008-02-27
21.2721004486084,2008-02-28
20.533906936645508,2008-02-29
20.831893920898438,2008-03-03
20.344280242919922,2008-03-04
20.249469757080078,2008-03-05
19.45032501220703,2008-03-06
19.27423858642578,2008-03-07
18.25160789489746,2008-03-10
19.179420471191406,2008-03-11
19.030433654785156,2008-03-12
19.22006607055664,2008-03-13
18.983028411865234,2008-03-14
18.23806381225586,2008-03-17
19.382591247558594,2008-03-18
18.834033966064453,2008-03-19
20.242692947387695,2008-03-20
22.091552734375,2008-03-24
21.644577026367188,2008-03-25
21.02151870727539,2008-03-26
20.913164138793945,2008-03-27
19.775392532348633,2008-03-28
20.418781280517578,2008-03-31
21.73262596130371,2008-04-01
21.421092987060547,2008-04-02
21.827430725097656,2008-04-03
22.29472541809082,2008-04-04
22.1186466217041,2008-04-07
21.414321899414062,2008-04-08
20.845436096191406,2008-04-09
20.974111557006836,2008-04-10
21.014745712280273,2008-04-11
20.852203369140625,2008-04-14
21.17051124572754,2008-04-15
20.980880737304688,2008-04-16
21.671669006347656,2008-04-17
22.24732780456543,2008-04-18
22.01028823852539,2008-04-21
21.46849822998047,2008-04-22
22.68752670288086,2008-04-23
23.351219177246094,2008-04-24
24.245174407958984,2008-04-25
24.245174407958984,2008-04-28
24.42803382873535,2008-04-29
24.089414596557617,2008-04-30
24.40772247314453,2008-05-01
24.27227020263672,2008-05-02
23.89301300048828,2008-05-05
24.177453994750977,2008-05-06
23.77788543701172,2008-05-07
23.215778350830078,2008-05-08
23.154817581176758,2008-05-09
23.608579635620117,2008-05-12
23.865928649902344,2008-05-13
25.09173011779785,2008-05-14
25.362621307373047,2008-05-15
24.820831298828125,2008-05-16
24.678613662719727,2008-05-19
24.31967544555664,2008-05-20
23.087100982666016,2008-05-21
23.19546127319336,2008-05-22
22.822980880737305,2008-05-23
23.269962310791016,2008-05-27
24.130046844482422,2008-05-28
25.19331932067871,2008-05-29
24.583803176879883,2008-05-30
23.93364715576172,2008-06-02
24.387399673461914,2008-06-03
24.482215881347656,2008-06-04
24.963056564331055,2008-06-05
24.00136947631836,2008-06-06
23.41217803955078,2008-06-09
23.398637771606445,2008-06-10
22.32859230041504,2008-06-11
22.14573097229004,2008-06-12
22.79589080810547,2008-06-13
22.585939407348633,2008-06-16
22.5994873046875,2008-06-17
21.908702850341797,2008-06-18
21.929025650024414,2008-06-19
21.08246612548828,2008-06-20
20.351055145263672,2008-06-23
20.188512802124023,2008-06-24
20.68290138244629,2008-06-25
20.07338523864746,2008-06-26
19.83635902404785,2008-06-27
19.55867576599121,2008-06-30
19.734764099121094,2008-07-01
19.206520080566406,2008-07-02
19.511272430419922,2008-07-03
18.922077178955078,2008-07-07
19.504507064819336,2008-07-08
18.150026321411133,2008-07-09
17.10706901550293,2008-07-10
16.76845932006836,2008-07-11
17.20188331604004,2008-07-14
17.70981788635254,2008-07-15
18.44800567626953,2008-07-16
19.267475128173828,2008-07-17
18.983028411865234,2008-07-18
18.61054039001465,2008-07-21
19.14556312561035,2008-07-22
19.992111206054688,2008-07-23
18.678272247314453,2008-07-24
18.007797241210938,2008-07-25
17.865585327148438,2008-07-28
17.60823631286621,2008-07-29
17.445693969726562,2008-07-30
17.276378631591797,2008-07-31
16.82940673828125,2008-08-01
16.998714447021484,2008-08-04
18.156795501708984,2008-08-05
18.732446670532227,2008-08-06
18.556367874145508,2008-08-07
20.242692947387695,2008-08-08
20.852203369140625,2008-08-11
20.784482955932617,2008-08-12
20.445863723754883,2008-08-13
21.03506088256836,2008-08-14
21.12310791015625,2008-08-15
20.520360946655273,2008-08-18
19.91084861755371,2008-08-19
19.17266273498535,2008-08-20
19.21328353881836,2008-08-21
19.186203002929688,2008-08-22
17.879127502441406,2008-08-25
19.084613800048828,2008-08-26
19.490957260131836,2008-08-27
19.890531539916992,2008-08-28
19.633180618286133,2008-08-29
19.680587768554688,2008-09-02
19.70090103149414,2008-09-03
19.39614486694336,2008-09-04
19.36905860900879,2008-09-05
20.777719497680664,2008-09-08
20.039520263671875,2008-09-09
19.843116760253906,2008-09-10
20.439090728759766,2008-09-11
20.04629898071289,2008-09-12
19.37583351135254,2008-09-15
19.93793296813965,2008-09-16
18.69181251525879,2008-09-17
19.31487274169922,2008-09-18
19.971792221069336,2008-09-19
18.759546279907227,2008-09-22
18.23128890991211,2008-09-23
17.533735275268555,2008-09-24
17.174795150756836,2008-09-25
17.601457595825195,2008-09-26
16.11830711364746,2008-09-29
16.95807647705078,2008-09-30
16.22666358947754,2008-10-01
15.264986038208008,2008-10-02
14.594514846801758,2008-10-03
13.808914184570312,2008-10-06
12.691468238830566,2008-10-07
12.447663307189941,2008-10-08
11.648524284362793,2008-10-09
12.427349090576172,2008-10-10
13.707335472106934,2008-10-13
13.036863327026367,2008-10-14
10.991600036621094,2008-10-15
11.973597526550293,2008-10-16
12.258038520812988,2008-10-17
12.616975784301758,2008-10-20
13.795370101928711,2008-10-21
12.711785316467285,2008-10-22
12.928499221801758,2008-10-23
11.939732551574707,2008-10-24
10.896782875061035,2008-10-27
13.124909400939941,2008-10-28
12.616975784301758,2008-10-29
13.219719886779785,2008-10-30
13.951131820678711,2008-10-31
13.69378662109375,2008-11-03
13.646388053894043,2008-11-04
13.192630767822266,2008-11-05
11.750106811523438,2008-11-06
11.634981155395508,2008-11-07
11.384398460388184,2008-11-10
10.971285820007324,2008-11-11
10.368537902832031,2008-11-12
11.844921112060547,2008-11-13
10.971285820007324,2008-11-14
10.680069923400879,2008-11-17
10.375311851501465,2008-11-18
9.420404434204102,2008-11-19
9.108872413635254,2008-11-20
9.982513427734375,2008-11-21
11.296357154846191,2008-11-24
11.912649154663086,2008-11-25
12.122587203979492,2008-11-26
12.122587203979492,2008-11-28
11.411490440368652,2008-12-01
11.662066459655762,2008-12-02
12.413805961608887,2008-12-03
12.224178314208984,2008-12-04
13.334846496582031,2008-12-05
14.154309272766113,2008-12-08
13.571883201599121,2008-12-09
14.384571075439453,2008-12-10
13.659928321838379,2008-12-11
13.714103698730469,2008-12-12
13.456748008728027,2008-12-15
14.276216506958008,2008-12-16
14.912820816040039,2008-12-17
14.736735343933105,2008-12-18
14.222031593322754,2008-12-19
13.741192817687988,2008-12-22
13.56511116027832,2008-12-23
13.78860092163086,2008-12-24
13.78860092163086,2008-12-26
13.38225269317627,2008-12-29
13.78860092163086,2008-12-30
14.066268920898438,2008-12-31
14.912820816040039,2009-01-02
14.831555366516113,2009-01-05
14.838323593139648,2009-01-06
14.601287841796875,2009-01-07
14.154309272766113,2009-01-08
12.264808654785156,2009-01-09
11.689156532287598,2009-01-12
11.634981155395508,2009-01-13
10.869698524475098,2009-01-14
11.384398460388184,2009-01-15
11.51307201385498,2009-01-16
10.747795104980469,2009-01-20
9.968966484069824,2009-01-21
9.779337882995605,2009-01-22
9.752253532409668,2009-01-23
9.80643367767334,2009-01-26
9.69807243347168,2009-01-27
10.415946960449219,2009-01-28
10.057007789611816,2009-01-29
9.887696266174316,2009-01-30
9.461038589477539,2009-02-02
10.03669261932373,2009-02-03
9.914787292480469,2009-02-04
10.097641944885254,2009-02-05
10.747795104980469,2009-02-06
10.246636390686035,2009-02-09
9.691295623779297,2009-02-10
9.616804122924805,2009-02-11
9.677752494812012,2009-02-12
9.461038589477539,2009-02-13
9.461038589477539,2009-02-17
9.257864952087402,2009-02-18
9.312043190002441,2009-02-19
9.305270195007324,2009-02-20
9.047921180725098,2009-02-23
9.664213180541992,2009-02-24
9.386540412902832,2009-02-25
9.20368766784668,2009-02-26
9.467812538146973,2009-02-27
8.804118156433105,2009-03-02
8.81088924407959,2009-03-03
9.054694175720215,2009-03-04
8.316505432128906,2009-03-05
7.991428375244141,2009-03-06
7.944021701812744,2009-03-09
8.905701637268066,2009-03-10
9.47458553314209,2009-03-11
9.792881965637207,2009-03-12
9.948651313781738,2009-03-13
