ZION,Date
2.457712411880493,1987-03-05
2.4169750213623047,1987-03-06
2.457712411880493,1987-03-09
2.430555820465088,1987-03-10
2.430555820465088,1987-03-11
2.4509241580963135,1987-03-12
2.437344789505005,1987-03-13
2.430555820465088,1987-03-16
2.444136381149292,1987-03-17
2.4712913036346436,1987-03-18
2.484869956970215,1987-03-19
2.484869956970215,1987-03-20
2.5256049633026123,1987-03-23
2.484869956970215,1987-03-24
2.484869956970215,1987-03-25
2.5045785903930664,1987-03-26
2.5045785903930664,1987-03-27
2.477205514907837,1987-03-30
2.5182650089263916,1987-03-31
2.5045785903930664,1987-04-01
2.477205514907837,1987-04-02
2.5182650089263916,1987-04-03
2.477205514907837,1987-04-06
2.5045785903930664,1987-04-07
2.5045785903930664,1987-04-08
2.477205514907837,1987-04-09
2.477205514907837,1987-04-10
2.449834108352661,1987-04-13
2.3814029693603516,1987-04-14
2.3540289402008057,1987-04-15
2.3540289402008057,1987-04-16
2.3129703998565674,1987-04-20
2.2992851734161377,1987-04-21
2.2582263946533203,1987-04-22
2.2582263946533203,1987-04-23
2.203481912612915,1987-04-24
2.1897947788238525,1987-04-27
2.1897947788238525,1987-04-28
2.2308530807495117,1987-04-29
2.2719128131866455,1987-04-30
2.3266570568084717,1987-05-01
2.3266570568084717,1987-05-04
2.4361467361450195,1987-05-05
2.449834108352661,1987-05-06
2.449834108352661,1987-05-07
2.4361467361450195,1987-05-08
2.395087718963623,1987-05-11
2.360872507095337,1987-05-12
2.3403446674346924,1987-05-13
2.3540289402008057,1987-05-14
2.3266570568084717,1987-05-15
2.2992851734161377,1987-05-18
2.2719128131866455,1987-05-19
2.1897947788238525,1987-05-20
2.203481912612915,1987-05-21
2.1761088371276855,1987-05-22
2.203481912612915,1987-05-26
2.1761088371276855,1987-05-27
2.1624224185943604,1987-05-28
2.1897947788238525,1987-05-29
2.1624224185943604,1987-06-01
2.1897947788238525,1987-06-02
2.1897947788238525,1987-06-03
2.1624224185943604,1987-06-04
2.203481912612915,1987-06-05
2.203481912612915,1987-06-08
2.2308530807495117,1987-06-09
2.244539499282837,1987-06-10
2.2582263946533203,1987-06-11
2.3129703998565674,1987-06-12
2.3129703998565674,1987-06-15
2.3129703998565674,1987-06-16
2.2719128131866455,1987-06-17
2.2719128131866455,1987-06-18
2.285599946975708,1987-06-19
2.3266570568084717,1987-06-22
2.2992851734161377,1987-06-23
2.3198132514953613,1987-06-24
2.366872787475586,1987-06-25
2.366872787475586,1987-06-26
2.366872787475586,1987-06-29
2.366872787475586,1987-06-30
2.366872787475586,1987-07-01
2.366872787475586,1987-07-02
2.366872787475586,1987-07-06
2.3390274047851562,1987-07-07
2.366872787475586,1987-07-08
2.3529505729675293,1987-07-09
2.3807971477508545,1987-07-10
2.3529505729675293,1987-07-13
2.408642530441284,1987-07-14
2.3807971477508545,1987-07-15
2.4225642681121826,1987-07-16
2.3807971477508545,1987-07-17
2.3529505729675293,1987-07-20
2.3529505729675293,1987-07-21
2.3111822605133057,1987-07-22
2.3529505729675293,1987-07-23
2.3390274047851562,1987-07-24
2.3529505729675293,1987-07-27
2.3111822605133057,1987-07-28
2.3111822605133057,1987-07-29
2.3390274047851562,1987-07-30
2.325106382369995,1987-07-31
2.325106382369995,1987-08-03
2.3390274047851562,1987-08-04
2.2833364009857178,1987-08-05
2.2833364009857178,1987-08-06
2.2972593307495117,1987-08-07
2.2972593307495117,1987-08-10
2.2972593307495117,1987-08-11
2.2833364009857178,1987-08-12
2.2972593307495117,1987-08-13
2.255491018295288,1987-08-14
2.2972593307495117,1987-08-17
2.2972593307495117,1987-08-18
2.2972593307495117,1987-08-19
2.325106382369995,1987-08-20
2.3529505729675293,1987-08-21
2.3947181701660156,1987-08-24
2.366872787475586,1987-08-25
2.3947181701660156,1987-08-26
2.3529505729675293,1987-08-27
2.3529505729675293,1987-08-28
2.3947181701660156,1987-08-31
2.3390274047851562,1987-09-01
2.2972593307495117,1987-09-02
2.241568088531494,1987-09-03
2.241568088531494,1987-09-04
2.2276453971862793,1987-09-08
2.1858766078948975,1987-09-09
2.171954393386841,1987-09-10
2.1858766078948975,1987-09-11
2.220684051513672,1987-09-14
2.199800968170166,1987-09-15
2.2276453971862793,1987-09-16
2.171954393386841,1987-09-17
2.158032178878784,1987-09-18
2.158032178878784,1987-09-21
2.171954393386841,1987-09-22
2.171954393386841,1987-09-23
2.1441094875335693,1987-09-24
2.1924543380737305,1987-09-25
2.1854279041290283,1987-09-28
2.206509828567505,1987-09-29
2.1924543380737305,1987-09-30
2.1924543380737305,1987-10-01
2.164346933364868,1987-10-02
2.1924543380737305,1987-10-05
2.164346933364868,1987-10-06
2.164346933364868,1987-10-07
2.1502938270568848,1987-10-08
2.1502938270568848,1987-10-09
2.1502938270568848,1987-10-12
2.178400754928589,1987-10-13
2.094076156616211,1987-10-14
2.0659677982330322,1987-10-15
1.967587947845459,1987-10-16
1.8832628726959229,1987-10-19
1.7989375591278076,1987-10-20
1.8129910230636597,1987-10-21
1.7286664247512817,1987-10-22
1.6865038871765137,1987-10-23
1.602178692817688,1987-10-26
1.3492027521133423,1987-10-27
1.2648789882659912,1987-10-28
1.3632581233978271,1987-10-29
1.489744782447815,1987-10-30
1.5881248712539673,1987-11-02
1.51785409450531,1987-11-03
1.4967725276947021,1987-11-04
1.503799557685852,1987-11-05
1.489744782447815,1987-11-06
1.4756910800933838,1987-11-09
1.489744782447815,1987-11-10
1.503799557685852,1987-11-11
1.51785409450531,1987-11-12
1.51785409450531,1987-11-13
1.5389354228973389,1987-11-16
1.51785409450531,1987-11-17
1.5459612607955933,1987-11-18
1.5248810052871704,1987-11-19
1.4335283041000366,1987-11-20
1.4616367816925049,1987-11-23
1.4335283041000366,1987-11-24
1.4335283041000366,1987-11-25
1.4194738864898682,1987-11-27
1.4616367816925049,1987-11-30
1.4194738864898682,1987-12-01
1.4335283041000366,1987-12-02
1.4054207801818848,1987-12-03
1.391365647315979,1987-12-04
1.3632581233978271,1987-12-07
1.3773115873336792,1987-12-08
1.3210948705673218,1987-12-09
1.3210948705673218,1987-12-10
1.3210948705673218,1987-12-11
1.3210948705673218,1987-12-14
1.3070404529571533,1987-12-15
1.3210948705673218,1987-12-16
1.2789323329925537,1987-12-17
1.2929874658584595,1987-12-18
1.3351486921310425,1987-12-21
1.3351486921310425,1987-12-22
1.2929874658584595,1987-12-23
1.3135470151901245,1987-12-24
1.2707133293151855,1987-12-28
1.2564351558685303,1987-12-29
1.2849913835525513,1987-12-30
1.2778522968292236,1987-12-31
1.3563791513442993,1988-01-04
1.3992122411727905,1988-01-05
1.4420448541641235,1988-01-06
1.4706006050109863,1988-01-07
1.4277681112289429,1988-01-08
1.4277681112289429,1988-01-11
1.3706562519073486,1988-01-12
1.3706562519073486,1988-01-13
1.3992122411727905,1988-01-14
1.4420448541641235,1988-01-15
1.3849347829818726,1988-01-18
1.4277681112289429,1988-01-19
1.3706562519073486,1988-01-20
1.4134896993637085,1988-01-21
1.3849347829818726,1988-01-22
1.3706562519073486,1988-01-25
1.3706562519073486,1988-01-26
1.3706562519073486,1988-01-27
1.4134896993637085,1988-01-28
1.3849347829818726,1988-01-29
1.3706562519073486,1988-02-01
1.3421012163162231,1988-02-02
1.3849347829818726,1988-02-03
1.3992122411727905,1988-02-04
1.4277681112289429,1988-02-05
1.4277681112289429,1988-02-08
1.4134896993637085,1988-02-09
1.4277681112289429,1988-02-10
1.4134896993637085,1988-02-11
1.4277681112289429,1988-02-12
1.3992122411727905,1988-02-16
1.4277681112289429,1988-02-17
1.4563230276107788,1988-02-18
1.4206287860870361,1988-02-19
1.4706006050109863,1988-02-22
1.4848783016204834,1988-02-23
1.4277681112289429,1988-02-24
1.4563230276107788,1988-02-25
1.4277681112289429,1988-02-26
1.4848783016204834,1988-02-29
1.4563230276107788,1988-03-01
1.4706006050109863,1988-03-02
1.4063516855239868,1988-03-03
1.4563230276107788,1988-03-04
1.4563230276107788,1988-03-07
1.4420448541641235,1988-03-08
1.4420448541641235,1988-03-09
1.4420448541641235,1988-03-10
1.4277681112289429,1988-03-11
1.4277681112289429,1988-03-14
1.4277681112289429,1988-03-15
1.4420448541641235,1988-03-16
1.4420448541641235,1988-03-17
1.3849347829818726,1988-03-18
1.4420448541641235,1988-03-21
1.4420448541641235,1988-03-22
1.4420448541641235,1988-03-23
1.4277681112289429,1988-03-24
1.4051692485809326,1988-03-25
1.4051692485809326,1988-03-28
1.4631136655807495,1988-03-29
1.4631136655807495,1988-03-30
1.4631136655807495,1988-03-31
1.4341415166854858,1988-04-04
1.4486284255981445,1988-04-05
1.4920867681503296,1988-04-06
1.4631136655807495,1988-04-07
1.5210593938827515,1988-04-08
1.5210593938827515,1988-04-11
1.5210593938827515,1988-04-12
1.4486284255981445,1988-04-13
1.4920867681503296,1988-04-14
1.4920867681503296,1988-04-15
1.4920867681503296,1988-04-18
1.4920867681503296,1988-04-19
1.4486284255981445,1988-04-20
1.4920867681503296,1988-04-21
1.4486284255981445,1988-04-22
1.4486284255981445,1988-04-25
1.4486284255981445,1988-04-26
1.5210593938827515,1988-04-27
1.4848430156707764,1988-04-28
1.4993300437927246,1988-04-29
1.5065728425979614,1988-05-02
1.5065728425979614,1988-05-03
1.5210593938827515,1988-05-04
1.4631136655807495,1988-05-05
1.4631136655807495,1988-05-06
1.4631136655807495,1988-05-09
1.4631136655807495,1988-05-10
1.4776004552841187,1988-05-11
1.4631136655807495,1988-05-12
1.4631136655807495,1988-05-13
1.4631136655807495,1988-05-16
1.5210593938827515,1988-05-17
1.4631136655807495,1988-05-18
1.4631136655807495,1988-05-19
1.4631136655807495,1988-05-20
1.4486284255981445,1988-05-23
1.4486284255981445,1988-05-24
1.4486284255981445,1988-05-25
1.4776004552841187,1988-05-26
1.4631136655807495,1988-05-27
1.4631136655807495,1988-05-31
1.4920867681503296,1988-06-01
1.5065728425979614,1988-06-02
1.5065728425979614,1988-06-03
1.5065728425979614,1988-06-06
1.5065728425979614,1988-06-07
1.4631136655807495,1988-06-08
1.5065728425979614,1988-06-09
1.4703569412231445,1988-06-10
1.4631136655807495,1988-06-13
1.5065728425979614,1988-06-14
1.4486284255981445,1988-06-15
1.5065728425979614,1988-06-16
1.5065728425979614,1988-06-17
1.4776004552841187,1988-06-20
1.4486284255981445,1988-06-21
1.4920867681503296,1988-06-22
1.4486284255981445,1988-06-23
1.4920867681503296,1988-06-24
1.513242483139038,1988-06-27
1.513242483139038,1988-06-28
1.513242483139038,1988-06-29
1.513242483139038,1988-06-30
1.513242483139038,1988-07-01
1.469167947769165,1988-07-05
1.513242483139038,1988-07-06
1.513242483139038,1988-07-07
1.469167947769165,1988-07-08
1.5279345512390137,1988-07-11
1.5573177337646484,1988-07-12
1.498551845550537,1988-07-13
1.5279345512390137,1988-07-14
1.5279345512390137,1988-07-15
1.4838594198226929,1988-07-18
1.4544754028320312,1988-07-19
1.4104008674621582,1988-07-20
1.336942195892334,1988-07-21
1.351635456085205,1988-07-22
1.351635456085205,1988-07-25
1.3663262128829956,1988-07-26
1.3663262128829956,1988-07-27
1.3663262128829956,1988-07-28
1.3663262128829956,1988-07-29
1.3957092761993408,1988-08-01
1.351635456085205,1988-08-02
1.3957092761993408,1988-08-03
1.3663262128829956,1988-08-04
1.3663262128829956,1988-08-05
1.3663262128829956,1988-08-08
1.4104008674621582,1988-08-09
1.4104008674621582,1988-08-10
1.3957092761993408,1988-08-11
1.4104008674621582,1988-08-12
1.3663262128829956,1988-08-15
1.3663262128829956,1988-08-16
1.4104008674621582,1988-08-17
1.4397845268249512,1988-08-18
1.4177467823028564,1988-08-19
1.4177467823028564,1988-08-22
1.4104008674621582,1988-08-23
1.3810172080993652,1988-08-24
1.403055191040039,1988-08-25
1.4177467823028564,1988-08-26
1.4397845268249512,1988-08-29
1.4397845268249512,1988-08-30
1.3663262128829956,1988-08-31
1.3663262128829956,1988-09-01
1.4250928163528442,1988-09-02
1.3663262128829956,1988-09-06
1.3810172080993652,1988-09-07
1.3810172080993652,1988-09-08
1.3810172080993652,1988-09-09
1.3663262128829956,1988-09-12
1.2855215072631836,1988-09-13
1.351635456085205,1988-09-14
1.351635456085205,1988-09-15
1.351635456085205,1988-09-16
1.351635456085205,1988-09-19
1.3810172080993652,1988-09-20
1.3736720085144043,1988-09-21
1.3736720085144043,1988-09-22
1.3810172080993652,1988-09-23
1.351635456085205,1988-09-26
1.3731272220611572,1988-09-27
1.4029775857925415,1988-09-28
1.4179033041000366,1988-09-29
1.4029775857925415,1988-09-30
1.4179033041000366,1988-10-03
1.4477533102035522,1988-10-04
1.4477533102035522,1988-10-05
1.4477533102035522,1988-10-06
1.4776039123535156,1988-10-07
1.4029775857925415,1988-10-10
1.4179033041000366,1988-10-11
1.4776039123535156,1988-10-12
1.432827115058899,1988-10-13
1.4776039123535156,1988-10-14
1.432827115058899,1988-10-17
1.4925293922424316,1988-10-18
1.4477533102035522,1988-10-19
1.4925293922424316,1988-10-20
1.4179033041000366,1988-10-21
1.4029775857925415,1988-10-24
1.4776039123535156,1988-10-25
1.4179033041000366,1988-10-26
1.4776039123535156,1988-10-27
1.5074536800384521,1988-10-28
1.4701414108276367,1988-10-31
1.432827115058899,1988-11-01
1.4477533102035522,1988-11-02
1.4552162885665894,1988-11-03
1.4179033041000366,1988-11-04
1.432827115058899,1988-11-07
1.4179033041000366,1988-11-08
1.3880517482757568,1988-11-09
1.3731272220611572,1988-11-10
1.380589485168457,1988-11-11
1.3731272220611572,1988-11-14
1.3731272220611572,1988-11-15
1.380589485168457,1988-11-16
1.3880517482757568,1988-11-17
1.4029775857925415,1988-11-18
1.432827115058899,1988-11-21
1.3880517482757568,1988-11-22
1.3880517482757568,1988-11-23
1.3731272220611572,1988-11-25
1.3731272220611572,1988-11-28
1.3731272220611572,1988-11-29
1.3582017421722412,1988-11-30
1.3880517482757568,1988-12-01
1.3880517482757568,1988-12-02
1.4029775857925415,1988-12-05
1.3582017421722412,1988-12-06
1.3432765007019043,1988-12-07
1.3582017421722412,1988-12-08
1.328350305557251,1988-12-09
1.3134251832962036,1988-12-12
1.2985002994537354,1988-12-13
1.3134251832962036,1988-12-14
1.2238733768463135,1988-12-15
1.253724455833435,1988-12-16
1.253724455833435,1988-12-19
1.19402277469635,1988-12-20
1.2089483737945557,1988-12-21
1.2238733768463135,1988-12-22
1.2985002994537354,1988-12-23
1.3051774501800537,1988-12-27
1.3203541040420532,1988-12-28
1.3051774501800537,1988-12-29
1.3355302810668945,1988-12-30
1.3507078886032104,1989-01-03
1.3507078886032104,1989-01-04
1.3051774501800537,1989-01-05
1.3355302810668945,1989-01-06
1.3355302810668945,1989-01-09
1.2444722652435303,1989-01-10
1.2444722652435303,1989-01-11
1.267236590385437,1989-01-12
1.290001630783081,1989-01-13
1.290001630783081,1989-01-16
1.290001630783081,1989-01-17
1.2824128866195679,1989-01-18
1.290001630783081,1989-01-19
1.290001630783081,1989-01-20
1.290001630783081,1989-01-23
1.2596486806869507,1989-01-24
1.2748245000839233,1989-01-25
1.2824128866195679,1989-01-26
1.2824128866195679,1989-01-27
1.2596486806869507,1989-01-30
1.290001630783081,1989-01-31
1.290001630783081,1989-02-01
1.2596486806869507,1989-02-02
1.290001630783081,1989-02-03
1.290001630783081,1989-02-06
1.2748245000839233,1989-02-07
1.290001630783081,1989-02-08
1.290001630783081,1989-02-09
1.290001630783081,1989-02-10
1.2596486806869507,1989-02-13
1.3051774501800537,1989-02-14
1.2596486806869507,1989-02-15
1.3051774501800537,1989-02-16
1.3051774501800537,1989-02-17
1.3051774501800537,1989-02-21
1.3051774501800537,1989-02-22
1.3507078886032104,1989-02-23
1.3355302810668945,1989-02-24
1.4417668581008911,1989-02-27
1.4114128351211548,1989-02-28
1.3658833503723145,1989-03-01
1.3962364196777344,1989-03-02
1.3658833503723145,1989-03-03
1.3962364196777344,1989-03-06
1.4114128351211548,1989-03-07
1.4265902042388916,1989-03-08
1.3810607194900513,1989-03-09
1.4265902042388916,1989-03-10
1.3962364196777344,1989-03-13
1.3962364196777344,1989-03-14
1.4569423198699951,1989-03-15
1.4569423198699951,1989-03-16
1.3962364196777344,1989-03-17
1.4417668581008911,1989-03-20
1.4872958660125732,1989-03-21
1.4721189737319946,1989-03-22
1.434178113937378,1989-03-23
1.3962364196777344,1989-03-27
1.4184390306472778,1989-03-28
1.4492738246917725,1989-03-29
1.4492738246917725,1989-03-30
1.4030202627182007,1989-03-31
1.4492738246917725,1989-04-03
1.4801095724105835,1989-04-04
1.4492738246917725,1989-04-05
1.4955275058746338,1989-04-06
1.4492738246917725,1989-04-07
1.4646917581558228,1989-04-10
1.4184390306472778,1989-04-11
1.4801095724105835,1989-04-12
1.5186545848846436,1989-04-13
1.5263632535934448,1989-04-14
1.5880348682403564,1989-04-17
1.5880348682403564,1989-04-18
1.5726162195205688,1989-04-19
1.541780948638916,1989-04-20
1.541780948638916,1989-04-21
1.541780948638916,1989-04-24
1.5726162195205688,1989-04-25
1.5571988821029663,1989-04-26
1.5880348682403564,1989-04-27
1.580325722694397,1989-04-28
1.580325722694397,1989-05-01
1.5571988821029663,1989-05-02
1.541780948638916,1989-05-03
1.541780948638916,1989-05-04
1.603452205657959,1989-05-05
1.541780948638916,1989-05-08
1.541780948638916,1989-05-09
1.541780948638916,1989-05-10
1.5649080276489258,1989-05-11
1.5880348682403564,1989-05-12
1.5263632535934448,1989-05-15
1.5726162195205688,1989-05-16
1.5726162195205688,1989-05-17
1.5263632535934448,1989-05-18
1.5263632535934448,1989-05-19
1.5263632535934448,1989-05-22
1.5726162195205688,1989-05-23
1.5726162195205688,1989-05-24
1.541780948638916,1989-05-25
1.5263632535934448,1989-05-26
1.5263632535934448,1989-05-30
1.5263632535934448,1989-05-31
1.5494900941848755,1989-06-01
1.5726162195205688,1989-06-02
1.5263632535934448,1989-06-05
1.5726162195205688,1989-06-06
1.5263632535934448,1989-06-07
1.5726162195205688,1989-06-08
1.5726162195205688,1989-06-09
1.541780948638916,1989-06-12
1.5880348682403564,1989-06-13
1.5571988821029663,1989-06-14
1.541780948638916,1989-06-15
1.541780948638916,1989-06-16
1.541780948638916,1989-06-19
1.541780948638916,1989-06-20
1.5726162195205688,1989-06-21
1.5726162195205688,1989-06-22
1.541780948638916,1989-06-23
1.541780948638916,1989-06-26
1.541780948638916,1989-06-27
1.595592737197876,1989-06-28
1.5643068552017212,1989-06-29
1.5643068552017212,1989-06-30
1.5643068552017212,1989-07-03
1.5486642122268677,1989-07-05
1.595592737197876,1989-07-06
1.595592737197876,1989-07-07
1.587772250175476,1989-07-10
1.5643068552017212,1989-07-11
1.5643068552017212,1989-07-12
1.5643068552017212,1989-07-13
1.587772250175476,1989-07-14
1.5643068552017212,1989-07-17
1.587772250175476,1989-07-18
1.611236333847046,1989-07-19
1.595592737197876,1989-07-20
1.5799506902694702,1989-07-21
1.5799506902694702,1989-07-24
1.6581653356552124,1989-07-25
1.6581653356552124,1989-07-26
1.6581653356552124,1989-07-27
1.6894510984420776,1989-07-28
1.7207379341125488,1989-07-31
1.7050949335098267,1989-08-01
1.752023696899414,1989-08-02
1.752023696899414,1989-08-03
1.7363805770874023,1989-08-04
1.6894510984420776,1989-08-07
1.7207379341125488,1989-08-08
1.6894510984420776,1989-08-09
1.7129154205322266,1989-08-10
1.7363805770874023,1989-08-11
1.7050949335098267,1989-08-14
1.7050949335098267,1989-08-15
1.6894510984420776,1989-08-16
1.7207379341125488,1989-08-17
1.7207379341125488,1989-08-18
1.752023696899414,1989-08-21
1.7676670551300049,1989-08-22
1.8615256547927856,1989-08-23
1.8615256547927856,1989-08-24
1.9006319046020508,1989-08-25
2.0023138523101807,1989-08-28
1.9553836584091187,1989-08-29
1.9240964651107788,1989-08-30
1.9240964651107788,1989-08-31
1.9240964651107788,1989-09-01
1.8615256547927856,1989-09-05
1.9240964651107788,1989-09-06
1.8458820581436157,1989-09-07
1.9084542989730835,1989-09-08
1.9084542989730835,1989-09-11
1.9084542989730835,1989-09-12
1.8615256547927856,1989-09-13
1.8302395343780518,1989-09-14
1.8458820581436157,1989-09-15
1.8458820581436157,1989-09-18
1.8458820581436157,1989-09-19
1.8458820581436157,1989-09-20
1.8928114175796509,1989-09-21
1.8458820581436157,1989-09-22
1.8928114175796509,1989-09-25
1.9156091213226318,1989-09-26
1.9472713470458984,1989-09-27
1.9631025791168213,1989-09-28
1.9631025791168213,1989-09-29
1.9868502616882324,1989-10-02
1.9631025791168213,1989-10-03
1.9472713470458984,1989-10-04
1.9472713470458984,1989-10-05
1.9551877975463867,1989-10-06
1.9472713470458984,1989-10-09
1.9631025791168213,1989-10-10
1.9551877975463867,1989-10-11
1.9472713470458984,1989-10-12
1.9156091213226318,1989-10-13
1.8047895431518555,1989-10-16
1.8364505767822266,1989-10-17
1.852283239364624,1989-10-18
1.9314398765563965,1989-10-19
1.9156091213226318,1989-10-20
1.9314398765563965,1989-10-23
1.9156091213226318,1989-10-24
1.9156091213226318,1989-10-25
1.9235234260559082,1989-10-26
1.9631025791168213,1989-10-27
1.9156091213226318,1989-10-30
1.9631025791168213,1989-10-31
1.9156091213226318,1989-11-01
1.994766116142273,1989-11-02
2.0422613620758057,1989-11-03
1.9789352416992188,1989-11-06
2.0105974674224854,1989-11-07
2.0422613620758057,1989-11-08
2.0422613620758057,1989-11-09
2.0105974674224854,1989-11-10
1.9156091213226318,1989-11-13
1.9314398765563965,1989-11-14
1.8997771739959717,1989-11-15
1.8997771739959717,1989-11-16
1.8997771739959717,1989-11-17
1.8364505767822266,1989-11-20
1.8364505767822266,1989-11-21
1.8047895431518555,1989-11-22
1.8047895431518555,1989-11-24
1.8364505767822266,1989-11-27
1.852283239364624,1989-11-28
1.820620059967041,1989-11-29
1.8681142330169678,1989-11-30
1.8364505767822266,1989-12-01
1.8364505767822266,1989-12-04
1.8364505767822266,1989-12-05
1.8364505767822266,1989-12-06
1.8364505767822266,1989-12-07
1.820620059967041,1989-12-08
1.8047895431518555,1989-12-11
1.8047895431518555,1989-12-12
1.788956880569458,1989-12-13
1.7731255292892456,1989-12-14
1.8047895431518555,1989-12-15
1.757293701171875,1989-12-18
1.757293701171875,1989-12-19
1.7493784427642822,1989-12-20
1.757293701171875,1989-12-21
1.7097995281219482,1989-12-22
1.7097995281219482,1989-12-26
1.781041145324707,1989-12-27
1.781041145324707,1989-12-28
1.781041145324707,1989-12-29
1.7970869541168213,1990-01-02
1.8291780948638916,1990-01-03
1.8291780948638916,1990-01-04
1.8291780948638916,1990-01-05
1.8291780948638916,1990-01-08
1.8291780948638916,1990-01-09
1.8291780948638916,1990-01-10
1.8291780948638916,1990-01-11
1.7970869541168213,1990-01-12
1.8452228307724,1990-01-15
1.8452228307724,1990-01-16
1.781041145324707,1990-01-17
1.732904314994812,1990-01-18
1.781041145324707,1990-01-19
1.781041145324707,1990-01-22
1.700813889503479,1990-01-23
1.6687239408493042,1990-01-24
1.700813889503479,1990-01-25
1.700813889503479,1990-01-26
1.6687239408493042,1990-01-29
1.6526769399642944,1990-01-30
1.6687239408493042,1990-01-31
1.6847692728042603,1990-02-01
1.732904314994812,1990-02-02
1.7649952173233032,1990-02-05
1.7649952173233032,1990-02-06
1.7730181217193604,1990-02-07
1.732904314994812,1990-02-08
1.700813889503479,1990-02-09
1.700813889503479,1990-02-12
1.700813889503479,1990-02-13
1.700813889503479,1990-02-14
1.700813889503479,1990-02-15
1.748950719833374,1990-02-16
1.700813889503479,1990-02-20
1.7569727897644043,1990-02-21
1.700813889503479,1990-02-22
1.748950719833374,1990-02-23
1.700813889503479,1990-02-26
1.748950719833374,1990-02-27
1.7649952173233032,1990-02-28
1.748950719833374,1990-03-01
1.7649952173233032,1990-03-02
1.7409290075302124,1990-03-05
1.732904314994812,1990-03-06
1.748950719833374,1990-03-07
1.7649952173233032,1990-03-08
1.7730181217193604,1990-03-09
1.7730181217193604,1990-03-12
1.732904314994812,1990-03-13
1.7409290075302124,1990-03-14
1.748950719833374,1990-03-15
1.7730181217193604,1990-03-16
1.781041145324707,1990-03-19
1.7730181217193604,1990-03-20
1.7970869541168213,1990-03-21
1.781041145324707,1990-03-22
1.781041145324707,1990-03-23
1.781041145324707,1990-03-26
1.8044497966766357,1990-03-27
1.8044497966766357,1990-03-28
1.8044497966766357,1990-03-29
1.7719380855560303,1990-03-30
1.8044497966766357,1990-04-02
1.8044497966766357,1990-04-03
1.7881945371627808,1990-04-04
1.7881945371627808,1990-04-05
1.7556813955307007,1990-04-06
1.7556813955307007,1990-04-09
1.7556813955307007,1990-04-10
1.8044497966766357,1990-04-11
1.7881945371627808,1990-04-12
1.8044497966766357,1990-04-16
1.7881945371627808,1990-04-17
1.820707082748413,1990-04-18
1.812577486038208,1990-04-19
1.7881945371627808,1990-04-20
1.8044497966766357,1990-04-23
1.7881945371627808,1990-04-24
1.796322226524353,1990-04-25
1.885730504989624,1990-04-26
1.8369630575180054,1990-04-27
1.9182443618774414,1990-04-30
1.901987910270691,1990-05-01
1.967013955116272,1990-05-02
1.885730504989624,1990-05-03
1.8938604593276978,1990-05-04
1.8938604593276978,1990-05-07
1.885730504989624,1990-05-08
1.8694761991500854,1990-05-09
1.8450912237167358,1990-05-10
1.8450912237167358,1990-05-11
1.901987910270691,1990-05-14
1.8369630575180054,1990-05-15
1.8532198667526245,1990-05-16
1.8532198667526245,1990-05-17
1.8369630575180054,1990-05-18
1.8369630575180054,1990-05-21
1.8532198667526245,1990-05-22
1.8532198667526245,1990-05-23
1.8532198667526245,1990-05-24
1.8532198667526245,1990-05-25
1.8532198667526245,1990-05-29
1.8613474369049072,1990-05-30
1.9182443618774414,1990-05-31
1.8532198667526245,1990-06-01
1.8532198667526245,1990-06-04
1.8694761991500854,1990-06-05
1.901987910270691,1990-06-06
1.93450129032135,1990-06-07
1.8694761991500854,1990-06-08
1.885730504989624,1990-06-11
1.8694761991500854,1990-06-12
1.885730504989624,1990-06-13
1.8938604593276978,1990-06-14
1.885730504989624,1990-06-15
1.9101165533065796,1990-06-18
1.8776030540466309,1990-06-19
1.8532198667526245,1990-06-20
1.8776030540466309,1990-06-21
1.8369630575180054,1990-06-22
1.8369630575180054,1990-06-25
1.8450912237167358,1990-06-26
1.860568881034851,1990-06-27
1.860568881034851,1990-06-28
1.8852665424346924,1990-06-29
1.860568881034851,1990-07-02
1.909962773323059,1990-07-03
1.844103455543518,1990-07-05
1.909962773323059,1990-07-06
1.811172604560852,1990-07-09
1.8770339488983154,1990-07-10
1.8276375532150269,1990-07-11
1.8934987783432007,1990-07-12
1.844103455543518,1990-07-13
1.844103455543518,1990-07-16
1.860568881034851,1990-07-17
1.844103455543518,1990-07-18
1.844103455543518,1990-07-19
1.844103455543518,1990-07-20
1.8770339488983154,1990-07-23
1.860568881034851,1990-07-24
1.860568881034851,1990-07-25
1.8688005208969116,1990-07-26
1.909962773323059,1990-07-27
1.9264297485351562,1990-07-30
1.9675929546356201,1990-07-31
1.9675929546356201,1990-08-01
1.9922904968261719,1990-08-02
1.9593589305877686,1990-08-03
1.8770339488983154,1990-08-06
1.844103455543518,1990-08-07
1.844103455543518,1990-08-08
1.844103455543518,1990-08-09
1.844103455543518,1990-08-10
1.8194055557250977,1990-08-13
1.7947072982788086,1990-08-14
1.811172604560852,1990-08-15
1.7947072982788086,1990-08-16
1.778242588043213,1990-08-17
1.7947072982788086,1990-08-20
1.778242588043213,1990-08-21
1.7453114986419678,1990-08-22
1.6465208530426025,1990-08-23
1.7123814821243286,1990-08-24
1.6629860401153564,1990-08-27
1.6465208530426025,1990-08-28
1.6629860401153564,1990-08-29
1.6629860401153564,1990-08-30
1.6465208530426025,1990-08-31
1.6465208530426025,1990-09-04
1.6465208530426025,1990-09-05
1.6465208530426025,1990-09-06
