IBM,Date
18.454967498779297,1997-03-13
18.55183219909668,1997-03-14
18.019006729125977,1997-03-17
18.00286865234375,1997-03-18
17.809118270874023,1997-03-19
17.679946899414062,1997-03-20
17.11483383178711,1997-03-21
17.663799285888672,1997-03-24
17.550777435302734,1997-03-25
18.115886688232422,1997-03-26
17.696090698242188,1997-03-27
17.72838020324707,1997-03-31
17.663799285888672,1997-04-01
17.27629280090332,1997-04-02
16.937227249145508,1997-04-03
16.695030212402344,1997-04-04
17.11483383178711,1997-04-07
17.64765167236328,1997-04-08
17.195568084716797,1997-04-09
17.179418563842773,1997-04-10
17.22786521911621,1997-04-11
17.63151741027832,1997-04-14
17.809118270874023,1997-04-15
17.76067543029785,1997-04-16
17.7929744720459,1997-04-17
18.051305770874023,1997-04-18
17.74453353881836,1997-04-21
18.083606719970703,1997-04-22
18.390377044677734,1997-04-23
19.8435115814209,1997-04-24
19.47215461730957,1997-04-25
19.423709869384766,1997-04-28
20.45705795288086,1997-04-29
20.731548309326172,1997-04-30
20.844575881958008,1997-05-01
20.941450119018555,1997-05-02
21.458133697509766,1997-05-05
21.37739372253418,1997-05-06
20.9921932220459,1997-05-07
21.671958923339844,1997-05-08
21.688154220581055,1997-05-09
22.465042114257812,1997-05-12
22.48122787475586,1997-05-13
22.51360321044922,1997-05-14
22.51360321044922,1997-05-15
22.011856079101562,1997-05-16
21.85000991821289,1997-05-19
22.497406005859375,1997-05-20
22.67545509338379,1997-05-21
22.335554122924805,1997-05-22
22.448854446411133,1997-05-23
23.209569931030273,1997-05-27
23.33903694152832,1997-05-28
22.724002838134766,1997-05-29
22.400297164916992,1997-05-30
22.56214714050293,1997-06-02
21.85000991821289,1997-06-03
21.591028213500977,1997-06-04
21.461559295654297,1997-06-05
22.1737117767334,1997-06-06
22.497406005859375,1997-06-09
22.335554122924805,1997-06-10
22.56214714050293,1997-06-11
22.82111167907715,1997-06-12
23.047698974609375,1997-06-13
23.112455368041992,1997-06-16
23.2742919921875,1997-06-17
23.047698974609375,1997-06-18
23.209569931030273,1997-06-19
23.2742919921875,1997-06-20
22.724002838134766,1997-06-23
23.77605438232422,1997-06-24
23.792217254638672,1997-06-25
23.46851921081543,1997-06-26
23.63038444519043,1997-06-27
23.37141990661621,1997-06-30
23.77605438232422,1997-07-01
24.196857452392578,1997-07-02
24.552940368652344,1997-07-03
24.472003936767578,1997-07-07
24.79570770263672,1997-07-08
24.909006118774414,1997-07-09
24.79570770263672,1997-07-10
24.79570770263672,1997-07-11
24.666227340698242,1997-07-14
24.860445022583008,1997-07-15
25.28126335144043,1997-07-16
25.799190521240234,1997-07-17
27.06162452697754,1997-07-18
26.867401123046875,1997-07-21
26.67319107055664,1997-07-22
27.223487854003906,1997-07-23
27.91944694519043,1997-07-24
27.70903968811035,1997-07-25
27.191110610961914,1997-07-28
26.640817642211914,1997-07-29
27.450077056884766,1997-07-30
27.385339736938477,1997-07-31
27.126365661621094,1997-08-01
27.514808654785156,1997-08-04
27.579566955566406,1997-08-05
27.93562126159668,1997-08-06
27.85779571533203,1997-08-07
27.306486129760742,1997-08-08
26.722742080688477,1997-08-11
26.83623695373535,1997-08-12
27.079477310180664,1997-08-13
26.884889602661133,1997-08-14
25.928178787231445,1997-08-15
26.982179641723633,1997-08-18
28.003740310668945,1997-08-19
28.019948959350586,1997-08-20
27.43621063232422,1997-08-21
27.59835433959961,1997-08-22
27.241621017456055,1997-08-25
26.803800582885742,1997-08-26
26.949739456176758,1997-08-27
26.236284255981445,1997-08-28
26.301132202148438,1997-08-29
26.998395919799805,1997-09-02
26.868671417236328,1997-09-03
26.91730308532715,1997-09-04
26.884889602661133,1997-09-05
26.690296173095703,1997-09-08
25.944414138793945,1997-09-09
25.166059494018555,1997-09-10
25.425514221191406,1997-09-11
25.360645294189453,1997-09-12
24.97148895263672,1997-09-15
25.847110748291016,1997-09-16
25.847110748291016,1997-09-17
25.620098114013672,1997-09-18
25.74982261657715,1997-09-19
26.949739456176758,1997-09-22
26.787588119506836,1997-09-23
26.349775314331055,1997-09-24
26.365995407104492,1997-09-25
26.625438690185547,1997-09-26
27.241621017456055,1997-09-29
27.501062393188477,1997-09-30
26.852455139160156,1997-10-01
27.12811279296875,1997-10-02
27.063262939453125,1997-10-03
27.192981719970703,1997-10-06
27.71187400817871,1997-10-07
27.306486129760742,1997-10-08
27.14434051513672,1997-10-09
27.22541046142578,1997-10-10
27.111888885498047,1997-10-13
26.803800582885742,1997-10-14
26.38220977783203,1997-10-15
25.91196632385254,1997-10-16
24.76069450378418,1997-10-17
25.2957763671875,1997-10-20
27.29025650024414,1997-10-21
27.2740535736084,1997-10-22
26.04169273376465,1997-10-23
25.425514221191406,1997-10-24
23.349964141845703,1997-10-27
25.78224754333496,1997-10-28
25.49036979675293,1997-10-29
24.857969284057617,1997-10-30
25.55523109436035,1997-10-31
26.365995407104492,1997-11-03
26.44706916809082,1997-11-04
26.657875061035156,1997-11-05
26.271198272705078,1997-11-06
25.865015029907227,1997-11-07
25.39386749267578,1997-11-10
25.735042572021484,1997-11-11
25.11766815185547,1997-11-12
25.76754379272461,1997-11-13
26.38492202758789,1997-11-14
26.904821395874023,1997-11-17
26.54738998413086,1997-11-18
26.791099548339844,1997-11-19
27.229751586914062,1997-11-20
27.44097137451172,1997-11-21
26.807334899902344,1997-11-24
27.912124633789062,1997-11-25
28.529512405395508,1997-11-26
28.46453094482422,1997-11-28
29.260618209838867,1997-12-01
28.789466857910156,1997-12-02
28.691978454589844,1997-12-03
28.3995361328125,1997-12-04
29.179397583007812,1997-12-05
29.341856002807617,1997-12-08
28.691978454589844,1997-12-09
27.684680938720703,1997-12-10
26.41741371154785,1997-12-11
26.09248161315918,1997-12-12
26.222454071044922,1997-12-15
26.969802856445312,1997-12-16
26.51490020751953,1997-12-17
25.995012283325195,1997-12-18
26.54738998413086,1997-12-19
26.66111946105957,1997-12-22
25.637563705444336,1997-12-23
25.76754379272461,1997-12-24
26.43366241455078,1997-12-26
26.709861755371094,1997-12-29
26.807334899902344,1997-12-30
27.19727897644043,1997-12-31
27.457216262817383,1998-01-02
27.668437957763672,1998-01-05
27.359739303588867,1998-01-06
27.09978485107422,1998-01-07
27.08354377746582,1998-01-08
26.011253356933594,1998-01-09
26.02750015258789,1998-01-12
26.54738998413086,1998-01-13
26.677366256713867,1998-01-14
26.88857650756836,1998-01-15
27.29474639892578,1998-01-16
28.172077178955078,1998-01-20
26.02750015258789,1998-01-21
25.83252716064453,1998-01-22
25.78378677368164,1998-01-23
25.507591247558594,1998-01-26
25.085172653198242,1998-01-27
25.21514129638672,1998-01-28
25.52384376525879,1998-01-29
25.670061111450195,1998-01-30
26.141220092773438,1998-02-02
25.83252716064453,1998-02-03
25.556333541870117,1998-02-04
25.881271362304688,1998-02-05
25.526371002197266,1998-02-06
25.526371002197266,1998-02-09
26.275238037109375,1998-02-10
26.74733543395996,1998-02-11
26.79617691040039,1998-02-12
26.665937423706055,1998-02-13
26.56827163696289,1998-02-17
26.76363182067871,1998-02-18
26.76363182067871,1998-02-19
26.7310733795166,1998-02-20
26.79617691040039,1998-02-23
26.69851303100586,1998-02-24
27.4148006439209,1998-02-25
27.479915618896484,1998-02-26
27.203168869018555,1998-02-27
26.551982879638672,1998-03-02
26.60082244873047,1998-03-03
25.786853790283203,1998-03-04
25.770559310913086,1998-03-05
25.558935165405273,1998-03-06
25.037988662719727,1998-03-09
25.396129608154297,1998-03-10
25.819406509399414,1998-03-11
26.112445831298828,1998-03-12
25.94964599609375,1998-03-13
26.37291717529297,1998-03-16
26.275238037109375,1998-03-17
26.45430564880371,1998-03-18
26.79617691040039,1998-03-19
26.584535598754883,1998-03-20
26.40546417236328,1998-03-23
26.958974838256836,1998-03-24
27.61016082763672,1998-03-25
27.365957260131836,1998-03-26
27.186904907226562,1998-03-27
26.893861770629883,1998-03-30
27.05665397644043,1998-03-31
27.203168869018555,1998-04-01
27.56133270263672,1998-04-02
27.268291473388672,1998-04-03
27.61016082763672,1998-04-06
27.268291473388672,1998-04-07
27.219457626342773,1998-04-08
27.707828521728516,1998-04-09
27.1380558013916,1998-04-13
27.67527961730957,1998-04-14
28.586938858032227,1998-04-15
28.082271575927734,1998-04-16
28.065990447998047,1998-04-17
28.96139144897461,1998-04-20
30.735830307006836,1998-04-21
29.889297485351562,1998-04-22
30.60560417175293,1998-04-23
30.57304573059082,1998-04-24
30.03582191467285,1998-04-27
30.13348388671875,1998-04-28
30.100929260253906,1998-04-29
30.182336807250977,1998-04-30
30.442808151245117,1998-05-01
30.377687454223633,1998-05-04
30.686996459960938,1998-05-05
30.597620010375977,1998-05-06
30.56500816345215,1998-05-07
31.315269470214844,1998-05-08
31.135854721069336,1998-05-11
31.217405319213867,1998-05-12
31.8045711517334,1998-05-13
32.83211135864258,1998-05-14
32.60376739501953,1998-05-15
32.522216796875,1998-05-18
32.62007141113281,1998-05-19
32.22861862182617,1998-05-20
32.26124954223633,1998-05-21
31.820884704589844,1998-05-22
31.576231002807617,1998-05-26
31.3804988861084,1998-05-27
31.331581115722656,1998-05-28
30.662864685058594,1998-05-29
30.581310272216797,1998-06-01
30.157251358032227,1998-06-02
29.716875076293945,1998-06-03
30.28773307800293,1998-06-04
31.021682739257812,1998-06-05
31.00537109375,1998-06-08
31.119548797607422,1998-06-09
30.597620010375977,1998-06-10
30.271425247192383,1998-06-11
30.336658477783203,1998-06-12
29.292831420898438,1998-06-15
28.705663681030273,1998-06-16
28.966602325439453,1998-06-17
28.39576530456543,1998-06-18
27.694435119628906,1998-06-19
28.21634864807129,1998-06-22
29.162324905395508,1998-06-23
29.227582931518555,1998-06-24
29.341760635375977,1998-06-25
29.48853874206543,1998-06-26
29.782114028930664,1998-06-29
29.961530685424805,1998-06-30
30.467134475708008,1998-07-01
30.059398651123047,1998-07-02
29.667959213256836,1998-07-06
29.716875076293945,1998-07-07
30.01046371459961,1998-07-08
30.5487003326416,1998-07-09
30.92383575439453,1998-07-10
31.15216827392578,1998-07-13
31.217405319213867,1998-07-14
30.53237533569336,1998-07-15
30.89119529724121,1998-07-16
31.36419677734375,1998-07-17
31.837200164794922,1998-07-20
33.435577392578125,1998-07-21
33.25614929199219,1998-07-22
32.32648849487305,1998-07-23
32.42433547973633,1998-07-24
32.75055694580078,1998-07-27
32.7342414855957,1998-07-28
33.37034225463867,1998-07-29
34.80562210083008,1998-07-30
34.577274322509766,1998-07-31
34.642513275146484,1998-08-03
33.09305953979492,1998-08-04
33.59867858886719,1998-08-05
33.917598724365234,1998-08-06
33.75421142578125,1998-08-07
33.95026397705078,1998-08-10
33.59082794189453,1998-08-11
33.460121154785156,1998-08-12
32.986331939697266,1998-08-13
32.773921966552734,1998-08-14
32.70858383178711,1998-08-17
33.68886947631836,1998-08-18
33.96659851074219,1998-08-19
33.47646713256836,1998-08-20
33.42744827270508,1998-08-21
33.607154846191406,1998-08-24
33.57447814941406,1998-08-25
34.21165466308594,1998-08-26
32.74124526977539,1998-08-27
32.03871536254883,1998-08-28
29.440988540649414,1998-08-31
30.8297061920166,1998-09-01
31.499582290649414,1998-09-02
31.82634162902832,1998-09-03
31.205480575561523,1998-09-04
32.92098617553711,1998-09-08
32.28379821777344,1998-09-09
32.022377014160156,1998-09-10
33.084354400634766,1998-09-11
33.75421142578125,1998-09-14
33.982933044433594,1998-09-15
34.1136360168457,1998-09-16
33.13335418701172,1998-09-17
32.594200134277344,1998-09-18
33.5091438293457,1998-09-21
33.394771575927734,1998-09-22
34.522090911865234,1998-09-23
34.12997817993164,1998-09-24
34.89786911010742,1998-09-25
34.93052673339844,1998-09-28
34.358707427978516,1998-09-29
33.59082794189453,1998-09-30
32.773921966552734,1998-10-01
32.62687683105469,1998-10-02
31.434207916259766,1998-10-05
31.17281150817871,1998-10-06
31.564916610717773,1998-10-07
32.28379821777344,1998-10-08
33.28041076660156,1998-10-09
34.21165466308594,1998-10-12
33.5091438293457,1998-10-13
34.1136360168457,1998-10-14
35.68207550048828,1998-10-15
35.53504943847656,1998-10-16
36.43363952636719,1998-10-19
36.04153060913086,1998-10-20
37.29953384399414,1998-10-21
37.07080841064453,1998-10-22
37.00545883178711,1998-10-23
37.3975715637207,1998-10-26
37.74067306518555,1998-10-27
38.21446990966797,1998-10-28
38.884307861328125,1998-10-29
38.818973541259766,1998-10-30
38.78629684448242,1998-11-02
38.52489471435547,1998-11-03
38.655574798583984,1998-11-04
38.949676513671875,1998-11-05
39.252689361572266,1998-11-06
39.6290283203125,1998-11-09
40.83982849121094,1998-11-10
41.13434600830078,1998-11-11
41.330665588378906,1998-11-12
41.21614456176758,1998-11-13
41.723384857177734,1998-11-16
41.36341094970703,1998-11-17
41.62519454956055,1998-11-18
41.51067352294922,1998-11-19
41.91973114013672,1998-11-20
43.605010986328125,1998-11-23
43.26140594482422,1998-11-24
43.654117584228516,1998-11-25
44.50495529174805,1998-11-27
43.22868347167969,1998-11-30
44.47220993041992,1998-12-01
43.8340950012207,1998-12-02
42.80329132080078,1998-12-03
42.99961853027344,1998-12-04
43.76864242553711,1998-12-07
44.03044891357422,1998-12-08
44.357696533203125,1998-12-09
43.19599533081055,1998-12-10
43.98135757446289,1998-12-11
42.639671325683594,1998-12-14
43.19599533081055,1998-12-15
43.0323600769043,1998-12-16
43.4741325378418,1998-12-17
44.91402053833008,1998-12-18
46.173866271972656,1998-12-21
47.711910247802734,1998-12-22
48.43184280395508,1998-12-23
49.20088195800781,1998-12-24
49.54445266723633,1998-12-28
48.988162994384766,1998-12-29
48.88997268676758,1998-12-30
48.26822280883789,1998-12-31
47.90825271606445,1999-01-04
49.642662048339844,1999-01-05
49.41355895996094,1999-01-06
49.78990173339844,1999-01-07
49.10270309448242,1999-01-08
49.54445266723633,1999-01-11
48.448204040527344,1999-01-12
48.562713623046875,1999-01-13
47.286495208740234,1999-01-14
48.41545867919922,1999-01-15
50.3298454284668,1999-01-19
50.91888427734375,1999-01-20
51.573368072509766,1999-01-21
47.057403564453125,1999-01-22
47.646453857421875,1999-01-25
48.59547805786133,1999-01-26
46.681095123291016,1999-01-27
46.77925109863281,1999-01-28
47.97370529174805,1999-01-29
47.057403564453125,1999-02-01
46.27203369140625,1999-02-02
45.879337310791016,1999-02-03
44.390403747558594,1999-02-04
43.45777893066406,1999-02-05
43.77757263183594,1999-02-08
42.663455963134766,1999-02-09
44.269100189208984,1999-02-10
46.79220199584961,1999-02-11
45.284881591796875,1999-02-12
45.21931838989258,1999-02-16
44.69507598876953,1999-02-17
45.67808532714844,1999-02-18
44.989990234375,1999-02-19
46.64476013183594,1999-02-22
46.38260269165039,1999-02-23
45.54704284667969,1999-02-24
45.51425552368164,1999-02-25
44.49845886230469,1999-02-26
44.13802719116211,1999-03-01
43.97417449951172,1999-03-02
43.7120475769043,1999-03-03
44.8261604309082,1999-03-04
46.75943374633789,1999-03-05
46.89049530029297,1999-03-08
47.75886917114258,1999-03-09
47.57859420776367,1999-03-10
47.93906021118164,1999-03-11
46.661128997802734,1999-03-12
47.709686279296875,1999-03-15
47.447566986083984,1999-03-16
46.67752456665039,1999-03-17
46.56283187866211,1999-03-18
44.18718338012695,1999-03-19
43.77757263183594,1999-03-22
43.351600646972656,1999-03-23
44.43290710449219,1999-03-24
44.908084869384766,1999-03-25
45.18658447265625,1999-03-26
46.628379821777344,1999-03-29
46.80859375,1999-03-30
46.46452713012695,1999-03-31
46.39898681640625,1999-04-01
48.217594146728516,1999-04-05
47.97183609008789,1999-04-06
48.88932800292969,1999-04-07
49.02040100097656,1999-04-08
48.84020233154297,1999-04-09
48.086517333984375,1999-04-12
47.185420989990234,1999-04-13
47.02159118652344,1999-04-14
46.59556198120117,1999-04-15
44.66231155395508,1999-04-16
43.7120475769043,1999-04-19
44.49845886230469,1999-04-20
45.05548858642578,1999-04-21
50.986454010009766,1999-04-22
52.362728118896484,1999-04-23
55.01689529418945,1999-04-26
55.57392120361328,1999-04-27
53.738948822021484,1999-04-28
53.68980026245117,1999-04-29
54.83666229248047,1999-04-30
55.63947677612305,1999-05-03
55.57392120361328,1999-05-04
55.60670471191406,1999-05-05
54.9151725769043,1999-05-06
57.01469421386719,1999-05-07
57.37554168701172,1999-05-10
57.998802185058594,1999-05-11
59.17980194091797,1999-05-12
64.55978393554688,1999-05-13
62.7883186340332,1999-05-14
62.32901382446289,1999-05-17
62.59149932861328,1999-05-18
61.90259552001953,1999-05-19
61.11528396606445,1999-05-20
60.45915985107422,1999-05-21
58.72053909301758,1999-05-24
58.04800033569336,1999-05-25
62.00098419189453,1999-05-26
60.885623931884766,1999-05-27
60.885623931884766,1999-05-28
58.78611755371094,1999-06-01
59.704654693603516,1999-06-02
59.2782096862793,1999-06-03
60.885623931884766,1999-06-04
63.247596740722656,1999-06-07
61.213680267333984,1999-06-08
61.41051483154297,1999-06-09
60.49196243286133,1999-06-10
59.99991989135742,1999-06-11
60.623199462890625,1999-06-14
60.820030212402344,1999-06-15
63.345970153808594,1999-06-16
63.08354187011719,1999-06-17
63.37881088256836,1999-06-18
65.47830963134766,1999-06-21
64.7566146850586,1999-06-22
64.52698516845703,1999-06-23
64.33014678955078,1999-06-24
64.62539672851562,1999-06-25
64.33014678955078,1999-06-28
65.41268157958984,1999-06-29
67.84024810791016,1999-06-30
68.7587890625,1999-07-01
69.41485595703125,1999-07-02
68.7587890625,1999-07-06
69.71013641357422,1999-07-07
70.3333969116211,1999-07-08
72.1048812866211,1999-07-09
72.33450317382812,1999-07-12
72.3673324584961,1999-07-13
72.03924560546875,1999-07-14
71.54716491699219,1999-07-15
71.51435089111328,1999-07-16
70.66148376464844,1999-07-19
67.31539154052734,1999-07-20
67.70901489257812,1999-07-21
65.0190658569336,1999-07-22
65.51110076904297,1999-07-23
64.55978393554688,1999-07-26
66.26563262939453,1999-07-27
67.38099670410156,1999-07-28
65.80634307861328,1999-07-29
65.97038269042969,1999-07-30
64.16609954833984,1999-08-02
62.65709686279297,1999-08-03
62.197872161865234,1999-08-04
64.65818786621094,1999-08-05
64.88540649414062,1999-08-06
64.1958236694336,1999-08-09
62.68533706665039,1999-08-10
64.7868881225586,1999-08-11
63.63762283325195,1999-08-12
64.81973266601562,1999-08-13
66.92127990722656,1999-08-16
67.51234436035156,1999-08-17
65.08243560791016,1999-08-18
64.58989715576172,1999-08-19
63.96599578857422,1999-08-20
65.37796783447266,1999-08-23
64.09733581542969,1999-08-24
64.29438781738281,1999-08-25
64.58989715576172,1999-08-26
65.14812469482422,1999-08-27
64.7212142944336,1999-08-30
65.44365692138672,1999-08-31
66.85562133789062,1999-09-01
66.1332015991211,1999-09-02
67.70118713378906,1999-09-03
69.35123443603516,1999-09-07
68.6944808959961,1999-09-08
70.79607391357422,1999-09-09
70.92736053466797,1999-09-10
69.54823303222656,1999-09-13
70.04080200195312,1999-09-14
69.31842041015625,1999-09-15
68.30045318603516,1999-09-16
65.87051391601562,1999-09-17
68.36610412597656,1999-09-20
66.78993225097656,1999-09-21
65.77198791503906,1999-09-22
64.09733581542969,1999-09-23
65.67350769042969,1999-09-24
64.6227035522461,1999-09-27
64.88540649414062,1999-09-28
63.07939910888672,1999-09-29
63.57194900512695,1999-09-30
61.86443328857422,1999-10-01
62.98086929321289,1999-10-04
64.09733581542969,1999-10-05
62.61966323852539,1999-10-06
61.142024993896484,1999-10-07
59.63154983520508,1999-10-08
60.02556610107422,1999-10-11
57.792686462402344,1999-10-12
55.19857406616211,1999-10-13
56.21651077270508,1999-10-14
56.67619705200195,1999-10-15
56.21651077270508,1999-10-18
56.282188415527344,1999-10-19
56.21651077270508,1999-10-20
47.810306549072266,1999-10-21
49.353633880615234,1999-10-22
49.32079315185547,1999-10-25
50.17456817626953,1999-10-26
48.861087799072266,1999-10-27
49.8790283203125,1999-10-28
51.61936950683594,1999-10-29
50.8312873840332,1999-11-01
49.813358306884766,1999-11-02
49.583473205566406,1999-11-03
48.10584259033203,1999-11-04
47.416263580322266,1999-11-05
49.419334411621094,1999-11-08
49.25493240356445,1999-11-09
51.03048324584961,1999-11-10
49.97831726074219,1999-11-11
50.438636779785156,1999-11-12
49.485111236572266,1999-11-15
49.781028747558594,1999-11-16
49.32070541381836,1999-11-17
51.556575775146484,1999-11-18
54.68022537231445,1999-11-19
56.751708984375,1999-11-22
55.79817199707031,1999-11-23
54.97614288330078,1999-11-24
55.239173889160156,1999-11-26
54.811744689941406,1999-11-29
54.21990203857422,1999-11-30
54.408966064453125,1999-12-01
55.37895965576172,1999-12-02
58.85601806640625,1999-12-03
61.02614212036133,1999-12-06
61.354942321777344,1999-12-07
62.22626495361328,1999-12-08
59.64518356323242,1999-12-09
57.343528747558594,1999-12-10
57.713462829589844,1999-12-13
57.47507095336914,1999-12-14
56.291385650634766,1999-12-15
57.44216537475586,1999-12-16
57.8696174621582,1999-12-17
57.450401306152344,1999-12-20
57.93540573120117,1999-12-21
56.81745910644531,1999-12-22
57.146244049072266,1999-12-23
57.73810577392578,1999-12-27
57.77100372314453,1999-12-28
57.343528747558594,1999-12-29
57.2120246887207,1999-12-30
56.751708984375,1999-12-31
61.02614212036133,2000-01-03
58.954681396484375,2000-01-04
61.02614212036133,2000-01-05
59.97395706176758,2000-01-06
59.7109375,2000-01-07
62.07833480834961,2000-01-10
62.60443878173828,2000-01-11
62.86744689941406,2000-01-12
62.209815979003906,2000-01-13
62.933223724365234,2000-01-14
60.89459991455078,2000-01-18
62.86744689941406,2000-01-19
62.60443878173828,2000-01-20
63.919647216796875,2000-01-21
63.919647216796875,2000-01-24
62.670162200927734,2000-01-25
61.420719146728516,2000-01-26
59.7109375,2000-01-27
58.691673278808594,2000-01-28
59.05332946777344,2000-01-31
57.8696174621582,2000-02-01
59.7109375,2000-02-02
61.61799621582031,2000-02-03
60.82887649536133,2000-02-04
60.039730072021484,2000-02-07
62.57156753540039,2000-02-08
61.814483642578125,2000-02-09
62.736122131347656,2000-02-10
60.76124954223633,2000-02-11
61.12330627441406,2000-02-14
61.682857513427734,2000-02-15
60.958709716796875,2000-02-16
61.48535919189453,2000-02-17
59.24715805053711,2000-02-18
58.457176208496094,2000-02-22
57.272254943847656,2000-02-23
58.19388198852539,2000-02-24
56.877288818359375,2000-02-25
55.03399658203125,2000-02-28
54.11240005493164,2000-02-29
52.7957763671875,2000-03-01
54.309871673583984,2000-03-02
56.877288818359375,2000-03-03
54.27696228027344,2000-03-06
54.244049072265625,2000-03-07
55.95563888549805,2000-03-08
56.877288818359375,2000-03-09
55.42899703979492,2000-03-10
56.712677001953125,2000-03-13
57.206382751464844,2000-03-14
56.35062026977539,2000-03-15
57.40388870239258,2000-03-16
57.930545806884766,2000-03-17
59.37881088256836,2000-03-20
59.77378845214844,2000-03-21
60.16878128051758,2000-03-22
60.695369720458984,2000-03-23
63.52609634399414,2000-03-24
66.81761169433594,2000-03-27
64.51355743408203,2000-03-28
62.670318603515625,2000-03-29
64.64520263671875,2000-03-30
62.34115982055664,2000-03-31
64.2502212524414,2000-04-03
63.82233810424805,2000-04-04
65.83015441894531,2000-04-05
64.64520263671875,2000-04-06
64.84270477294922,2000-04-07
64.31608581542969,2000-04-10
62.86781311035156,2000-04-11
59.90547180175781,2000-04-12
58.259700775146484,2000-04-13
55.297332763671875,2000-04-14
58.91796875,2000-04-17
58.720523834228516,2000-04-18
55.297332763671875,2000-04-19
54.77069091796875,2000-04-20
56.087303161621094,2000-04-24
59.24715805053711,2000-04-25
58.19388198852539,2000-04-26
58.259700775146484,2000-04-27
58.720523834228516,2000-04-28
58.983829498291016,2000-05-01
58.654666900634766,2000-05-02
56.943092346191406,2000-05-03
56.67977523803711,2000-05-04
56.811405181884766,2000-05-05
57.868629455566406,2000-05-08
57.473148345947266,2000-05-09
54.30949783325195,2000-05-10
55.06746292114258,2000-05-11
55.06746292114258,2000-05-12
54.93563461303711,2000-05-15
57.473148345947266,2000-05-16
56.87996292114258,2000-05-17
55.92428207397461,2000-05-18
56.122013092041016,2000-05-19
57.60496520996094,2000-05-22
56.616329193115234,2000-05-23
57.802730560302734,2000-05-24
56.15499496459961,2000-05-25
56.385643005371094,2000-05-26
58.49479293823242,2000-05-30
56.583370208740234,2000-05-31
55.89130783081055,2000-06-01
57.3742790222168,2000-06-02
59.483394622802734,2000-06-05
59.252716064453125,2000-06-06
63.800472259521484,2000-06-07
63.14137268066406,2000-06-08
63.10840606689453,2000-06-09
62.663551330566406,2000-06-12
62.91069030761719,2000-06-13
61.16408157348633,2000-06-14
61.59248733520508,2000-06-15
59.714111328125,2000-06-16
63.47093963623047,2000-06-19
61.36182403564453,2000-06-20
60.373165130615234,2000-06-21
58.95612335205078,2000-06-22
58.98905563354492,2000-06-23
60.3237419128418,2000-06-26
57.868629455566406,2000-06-27
59.994197845458984,2000-06-28
60.10954666137695,2000-06-29
57.7697639465332,2000-06-30
57.73678207397461,2000-07-03
55.364044189453125,2000-07-05
53.386741638183594,2000-07-06
55.39697265625,2000-07-07
54.4742546081543,2000-07-10
53.782203674316406,2000-07-11
55.16633605957031,2000-07-12
54.83676528930664,2000-07-13
54.803829193115234,2000-07-14
55.627716064453125,2000-07-17
54.4742546081543,2000-07-18
57.34135055541992,2000-07-19
61.823184967041016,2000-07-20
60.50502014160156,2000-07-21
59.318641662597656,2000-07-24
59.05499267578125,2000-07-25
57.934547424316406,2000-07-26
58.16520309448242,2000-07-27
58.95612335205078,2000-07-28
59.18680191040039,2000-07-31
58.26408386230469,2000-08-01
60.24136734008789,2000-08-02
61.16408157348633,2000-08-03
61.09817886352539,2000-08-04
61.328853607177734,2000-08-07
62.75016784667969,2000-08-08
62.6841926574707,2000-08-09
63.2120361328125,2000-08-10
63.67391586303711,2000-08-11
65.0595703125,2000-08-14
64.39971923828125,2000-08-15
64.59767150878906,2000-08-16
64.66365814208984,2000-08-17
63.57494354248047,2000-08-18
64.10281372070312,2000-08-21
64.06982421875,2000-08-22
65.0595703125,2000-08-23
65.88436889648438,2000-08-24
68.09481048583984,2000-08-25
69.41447448730469,2000-08-28
70.1402587890625,2000-08-29
68.78763580322266,2000-08-30
69.68666076660156,2000-08-31
70.53614807128906,2000-09-01
69.24951171875,2000-09-05
69.38147735595703,2000-09-06
70.40421295166016,2000-09-07
68.3587417602539,2000-09-08
65.71940612792969,2000-09-11
65.98332977294922,2000-09-12
67.40196990966797,2000-09-13
66.97308349609375,2000-09-14
65.98332977294922,2000-09-15
65.0595703125,2000-09-18
65.95036315917969,2000-09-19
65.85134887695312,2000-09-20
64.13583374023438,2000-09-21
65.38948822021484,2000-09-22
64.92759704589844,2000-09-25
62.88212585449219,2000-09-26
62.28826141357422,2000-09-27
60.83659744262695,2000-09-28
59.450950622558594,2000-09-29
62.18928909301758,2000-10-02
58.36225891113281,2000-10-03
60.37474060058594,2000-10-04
59.747886657714844,2000-10-05
61.23250961303711,2000-10-06
62.25528335571289,2000-10-09
60.63871765136719,2000-10-10
59.12106704711914,2000-10-11
54.43625259399414,2000-10-12
57.570457458496094,2000-10-13
58.6591682434082,2000-10-16
59.648895263671875,2000-10-17
50.37831115722656,2000-10-18
50.906166076660156,2000-10-19
50.0153694152832,2000-10-20
49.025630950927734,2000-10-23
48.26679229736328,2000-10-24
46.2213249206543,2000-10-25
48.959632873535156,2000-10-26
49.45452117919922,2000-10-27
49.25656509399414,2000-10-30
51.994876861572266,2000-10-31
52.02787780761719,2000-11-01
53.809417724609375,2000-11-02
52.85264587402344,2000-11-03
52.95161437988281,2000-11-06
54.007328033447266,2000-11-07
52.85383224487305,2000-11-08
52.55653381347656,2000-11-09
49.15404510498047,2000-11-10
51.499427795410156,2000-11-13
52.58954620361328,2000-11-14
52.52349090576172,2000-11-15
51.928897857666016,2000-11-16
53.877864837646484,2000-11-17
54.57156753540039,2000-11-20
52.06101989746094,2000-11-21
