CNXT,Date
31.41626739501953,2018-04-09
32.03272247314453,2018-04-10
32.2071533203125,2018-04-11
32.09664535522461,2018-04-12
31.726778030395508,2018-04-13
31.79161834716797,2018-04-16
31.0482234954834,2018-04-17
31.206212997436523,2018-04-18
31.21078109741211,2018-04-19
30.49843406677246,2018-04-20
30.0920352935791,2018-04-23
30.639991760253906,2018-04-24
30.804380416870117,2018-04-25
30.292951583862305,2018-04-26
30.461904525756836,2018-04-27
30.566932678222656,2018-04-30
30.306652069091797,2018-05-01
30.146827697753906,2018-05-02
30.804380416870117,2018-05-03
30.90483856201172,2018-05-04
31.242746353149414,2018-05-07
31.388866424560547,2018-05-08
31.56239128112793,2018-05-09
32.02815246582031,2018-05-10
31.645496368408203,2018-05-11
31.95509147644043,2018-05-14
31.68111228942871,2018-05-15
32.047332763671875,2018-05-16
31.73590660095215,2018-05-17
31.54412269592285,2018-05-18
32.16514587402344,2018-05-21
32.17427444458008,2018-05-22
31.525859832763672,2018-05-23
31.343204498291016,2018-05-24
30.96055030822754,2018-05-25
30.393409729003906,2018-05-29
30.155961990356445,2018-05-30
30.41167640686035,2018-05-31
30.186100006103516,2018-06-01
30.01897430419922,2018-06-04
30.694791793823242,2018-06-05
30.79524803161621,2018-06-06
30.458253860473633,2018-06-07
30.155961990356445,2018-06-08
29.991573333740234,2018-06-11
30.26555061340332,2018-06-12
29.685632705688477,2018-06-13
29.608001708984375,2018-06-14
28.877391815185547,2018-06-15
28.56231689453125,2018-06-18
27.206119537353516,2018-06-19
27.3814697265625,2018-06-20
26.621631622314453,2018-06-21
27.152238845825195,2018-06-22
26.700172424316406,2018-06-25
26.740358352661133,2018-06-26
25.859058380126953,2018-06-27
26.082807540893555,2018-06-28
26.80428695678711,2018-06-29
26.247196197509766,2018-07-02
26.356786727905273,2018-07-03
25.343063354492188,2018-07-05
25.671838760375977,2018-07-06
26.621631622314453,2018-07-09
26.694692611694336,2018-07-10
25.795129776000977,2018-07-11
26.923009872436523,2018-07-12
26.912050247192383,2018-07-13
26.859081268310547,2018-07-16
26.90474510192871,2018-07-17
26.466379165649414,2018-07-18
26.124818801879883,2018-07-19
26.498340606689453,2018-07-20
26.539438247680664,2018-07-23
26.923009872436523,2018-07-24
27.13214683532715,2018-07-25
26.356786727905273,2018-07-26
26.31112289428711,2018-07-27
25.729373931884766,2018-07-30
26.082807540893555,2018-07-31
25.15127944946289,2018-08-01
24.4754638671875,2018-08-02
24.107418060302734,2018-08-03
23.343015670776367,2018-08-06
24.224313735961914,2018-08-07
23.543935775756836,2018-08-08
24.463590621948242,2018-08-09
24.3293399810791,2018-08-10
24.484594345092773,2018-08-13
24.311988830566406,2018-08-14
23.332969665527344,2018-08-15
23.5914249420166,2018-08-16
23.60786247253418,2018-08-17
23.393245697021484,2018-08-20
23.890974044799805,2018-08-21
23.55946159362793,2018-08-22
23.37771987915039,2018-08-23
23.798734664916992,2018-08-24
24.466331481933594,2018-08-27
24.40879249572754,2018-08-28
24.26997947692871,2018-08-29
23.562198638916016,2018-08-30
23.327489852905273,2018-08-31
23.441650390625,2018-09-04
23.214244842529297,2018-09-05
23.050769805908203,2018-09-06
22.754873275756836,2018-09-07
22.333858489990234,2018-09-10
22.069015502929688,2018-09-11
22.574960708618164,2018-09-12
22.466285705566406,2018-09-13
21.984994888305664,2018-09-14
21.790470123291016,2018-09-17
22.384090423583984,2018-09-18
22.744831085205078,2018-09-19
22.76766014099121,2018-09-20
23.151229858398438,2018-09-21
22.922914505004883,2018-09-24
22.90464973449707,2018-09-25
23.288219451904297,2018-09-26
22.882732391357422,2018-09-27
23.04163932800293,2018-09-28
22.913782119750977,2018-10-01
22.63980484008789,2018-10-02
22.521080017089844,2018-10-03
22.14664077758789,2018-10-04
22.197782516479492,2018-10-05
21.81786346435547,2018-10-08
21.72654151916504,2018-10-09
21.009628295898438,2018-10-10
20.502765655517578,2018-10-11
20.466236114501953,2018-10-12
20.192258834838867,2018-10-15
19.90914535522461,2018-10-16
19.71735954284668,2018-10-17
19.269859313964844,2018-10-18
19.86439323425293,2018-10-19
21.00049591064453,2018-10-22
20.648887634277344,2018-10-23
20.050701141357422,2018-10-24
20.31098175048828,2018-10-25
20.036088943481445,2018-10-26
19.333789825439453,2018-10-29
19.556625366210938,2018-10-30
20.173992156982422,2018-10-31
20.914648056030273,2018-11-01
21.21693992614746,2018-11-02
21.27903938293457,2018-11-05
21.02789306640625,2018-11-06
21.087255477905273,2018-11-07
20.402307510375977,2018-11-08
20.210519790649414,2018-11-09
20.648887634277344,2018-11-12
21.333837509155273,2018-11-13
21.1237850189209,2018-11-14
21.617860794067383,2018-11-15
21.872663497924805,2018-11-16
21.479957580566406,2018-11-19
20.648887634277344,2018-11-20
21.171276092529297,2018-11-21
20.411441802978516,2018-11-23
20.2872371673584,2018-11-26
20.24248695373535,2018-11-27
20.92743492126465,2018-11-28
20.405960083007812,2018-11-29
20.7045955657959,2018-11-30
21.56397819519043,2018-12-03
21.27903938293457,2018-12-04
20.78679084777832,2018-12-06
20.594091415405273,2018-12-07
20.447969436645508,2018-12-10
20.605052947998047,2018-12-11
20.643409729003906,2018-12-12
20.731082916259766,2018-12-13
20.274452209472656,2018-12-14
19.921932220458984,2018-12-17
20.070791244506836,2018-12-18
19.506393432617188,2018-12-19
19.611421585083008,2018-12-20
19.174880981445312,2018-12-21
19.32556915283203,2018-12-24
19.571237564086914,2018-12-26
19.122825622558594,2018-12-27
19.164836883544922,2018-12-28
19.124652862548828,2018-12-31
18.996795654296875,2019-01-02
18.584915161132812,2019-01-03
19.47443199157715,2019-01-04
19.73927879333496,2019-01-07
19.744760513305664,2019-01-08
19.963027954101562,2019-01-09
19.976728439331055,2019-01-10
20.055267333984375,2019-01-11
19.8242130279541,2019-01-14
20.097278594970703,2019-01-15
20.240659713745117,2019-01-16
20.17490577697754,2019-01-17
20.29819679260254,2019-01-18
19.94293785095215,2019-01-22
19.993165969848633,2019-01-23
20.22878646850586,2019-01-24
20.61235809326172,2019-01-25
20.321941375732422,2019-01-28
20.137460708618164,2019-01-29
20.192258834838867,2019-01-30
20.191343307495117,2019-01-31
20.607791900634766,2019-02-01
20.5849609375,2019-02-04
20.749347686767578,2019-02-05
20.60048484802246,2019-02-06
20.413265228271484,2019-02-07
20.400480270385742,2019-02-08
21.242509841918945,2019-02-11
21.426076889038086,2019-02-12
21.963987350463867,2019-02-13
22.043441772460938,2019-02-14
22.058053970336914,2019-02-15
22.9503116607666,2019-02-19
23.089128494262695,2019-02-20
22.943008422851562,2019-02-21
23.763118743896484,2019-02-22
25.196027755737305,2019-02-25
25.194202423095703,2019-02-26
24.53026008605957,2019-02-27
24.704692840576172,2019-02-28
25.160409927368164,2019-03-01
25.964082717895508,2019-03-04
26.6398983001709,2019-03-05
26.87186622619629,2019-03-06
26.21979522705078,2019-03-07
25.526628494262695,2019-03-08
26.977806091308594,2019-03-11
27.502931594848633,2019-03-12
26.402448654174805,2019-03-13
25.466354370117188,2019-03-14
25.891021728515625,2019-03-15
26.574142456054688,2019-03-18
26.475509643554688,2019-03-19
26.329387664794922,2019-03-20
26.54857063293457,2019-03-21
25.90015411376953,2019-03-22
25.79969596862793,2019-03-25
25.480052947998047,2019-03-26
25.352197647094727,2019-03-27
25.4617862701416,2019-03-28
26.484642028808594,2019-03-29
27.754079818725586,2019-04-01
27.507497787475586,2019-04-02
27.7723445892334,2019-04-03
27.872802734375,2019-04-04
28.128517150878906,2019-04-05
27.56229591369629,2019-04-08
27.29288101196289,2019-04-09
27.288312911987305,2019-04-10
26.63076400756836,2019-04-11
27.249956130981445,2019-04-12
26.320255279541016,2019-04-15
26.80428695678711,2019-04-16
27.27918243408203,2019-04-17
26.941274642944336,2019-04-18
26.54857063293457,2019-04-22
26.3704833984375,2019-04-23
26.4937744140625,2019-04-24
25.664531707763672,2019-04-25
25.60791015625,2019-04-26
24.978670120239258,2019-04-29
25.041685104370117,2019-04-30
25.059951782226562,2019-05-01
24.887344360351562,2019-05-02
25.23347282409668,2019-05-03
23.562198638916016,2019-05-06
22.82245635986328,2019-05-07
22.922914505004883,2019-05-08
22.75761604309082,2019-05-09
23.352148056030273,2019-05-10
22.055313110351562,2019-05-13
22.721996307373047,2019-05-14
22.985933303833008,2019-05-15
23.105567932128906,2019-05-16
22.18317222595215,2019-05-17
21.949377059936523,2019-05-20
22.538433074951172,2019-05-21
22.429752349853516,2019-05-22
21.836130142211914,2019-05-23
21.734758377075195,2019-05-24
22.365825653076172,2019-05-28
22.49459457397461,2019-05-29
22.39322280883789,2019-05-30
22.394134521484375,2019-05-31
22.411487579345703,2019-06-03
22.329294204711914,2019-06-04
22.02791976928711,2019-06-05
21.644346237182617,2019-06-06
21.75484848022461,2019-06-07
21.90919303894043,2019-06-10
22.685466766357422,2019-06-11
22.449846267700195,2019-06-12
22.603273391723633,2019-06-13
22.11924171447754,2019-06-14
22.055313110351562,2019-06-17
22.703731536865234,2019-06-18
22.758525848388672,2019-06-19
23.4434757232666,2019-06-20
23.39781379699707,2019-06-21
23.461742401123047,2019-06-24
23.059904098510742,2019-06-25
23.39781379699707,2019-06-26
23.562198638916016,2019-06-27
23.571331024169922,2019-06-28
24.532085418701172,2019-07-01
24.388702392578125,2019-07-02
24.167694091796875,2019-07-03
23.763118743896484,2019-07-05
23.502838134765625,2019-07-08
23.612428665161133,2019-07-09
23.61699676513672,2019-07-10
23.37497901916504,2019-07-11
23.480005264282227,2019-07-12
23.85444450378418,2019-07-15
23.764028549194336,2019-07-16
23.842571258544922,2019-07-17
23.598730087280273,2019-07-18
23.626129150390625,2019-07-19
23.484573364257812,2019-07-22
23.753986358642578,2019-07-23
24.046228408813477,2019-07-24
24.155820846557617,2019-07-25
24.298290252685547,2019-07-26
24.292810440063477,2019-07-29
24.247146606445312,2019-07-30
24.00969886779785,2019-07-31
23.23342514038086,2019-08-01
23.33388328552246,2019-08-02
22.301897048950195,2019-08-05
22.57587432861328,2019-08-06
22.611492156982422,2019-08-07
22.895517349243164,2019-08-08
22.466285705566406,2019-08-09
22.694599151611328,2019-08-12
23.352148056030273,2019-08-13
22.740262985229492,2019-08-14
23.050769805908203,2019-08-15
23.461742401123047,2019-08-16
23.982301712036133,2019-08-19
23.83526611328125,2019-08-20
24.03527069091797,2019-08-21
23.884580612182617,2019-08-22
23.288219451904297,2019-08-23
23.598730087280273,2019-08-26
24.014265060424805,2019-08-27
23.93024444580078,2019-08-28
24.219749450683594,2019-08-29
23.85079002380371,2019-08-30
24.440757751464844,2019-09-03
24.722043991088867,2019-09-04
25.075477600097656,2019-09-05
25.059951782226562,2019-09-06
25.49831771850586,2019-09-09
25.352197647094727,2019-09-10
25.160409927368164,2019-09-11
25.270002365112305,2019-09-12
25.503799438476562,2019-09-13
25.425256729125977,2019-09-16
24.886430740356445,2019-09-17
24.804237365722656,2019-09-18
25.270002365112305,2019-09-19
24.804237365722656,2019-09-20
24.76770782470703,2019-09-23
24.813369750976562,2019-09-24
24.566789627075195,2019-09-25
23.92750358581543,2019-09-26
23.904672622680664,2019-09-27
23.94211769104004,2019-09-30
23.763118743896484,2019-10-01
23.704666137695312,2019-10-02
23.926591873168945,2019-10-03
23.953075408935547,2019-10-04
23.871795654296875,2019-10-07
23.60786247253418,2019-10-08
23.973169326782227,2019-10-09
24.758573532104492,2019-10-10
24.87729835510254,2019-10-11
25.02524757385254,2019-10-14
24.703779220581055,2019-10-15
24.636198043823242,2019-10-16
24.837116241455078,2019-10-17
24.49738121032715,2019-10-18
24.703779220581055,2019-10-21
24.8909969329834,2019-10-22
24.863601684570312,2019-10-23
24.806978225708008,2019-10-24
25.352197647094727,2019-10-25
25.759510040283203,2019-10-28
25.352197647094727,2019-10-29
25.443523406982422,2019-10-30
25.06269073486328,2019-10-31
25.589645385742188,2019-11-01
25.699235916137695,2019-11-04
26.165000915527344,2019-11-05
25.810653686523438,2019-11-06
26.36318016052246,2019-11-07
26.165000915527344,2019-11-08
25.73941993713379,2019-11-11
25.463613510131836,2019-11-12
25.606996536254883,2019-11-13
25.859970092773438,2019-11-14
25.584165573120117,2019-11-15
25.644441604614258,2019-11-18
26.165000915527344,2019-11-19
25.874582290649414,2019-11-20
25.90380859375,2019-11-21
25.34032440185547,2019-11-22
25.214292526245117,2019-11-25
25.323883056640625,2019-11-26
25.467267990112305,2019-11-27
25.091915130615234,2019-11-29
24.98871612548828,2019-12-02
24.91291618347168,2019-12-03
25.231645584106445,2019-12-04
25.66270637512207,2019-12-05
25.936683654785156,2019-12-06
25.55311393737793,2019-12-09
25.80243492126465,2019-12-10
25.691017150878906,2019-12-11
26.1467342376709,2019-12-12
26.028013229370117,2019-12-13
26.65816307067871,2019-12-16
27.04173469543457,2019-12-17
26.950407028198242,2019-12-18
26.776885986328125,2019-12-19
26.80428695678711,2019-12-20
26.18498420715332,2019-12-23
26.536378860473633,2019-12-24
26.941905975341797,2019-12-26
26.662073135375977,2019-12-27
26.81804656982422,2019-12-30
27.284130096435547,2019-12-31
28.267671585083008,2020-01-02
27.99150848388672,2020-01-03
28.264001846313477,2020-01-06
28.625490188598633,2020-01-07
28.528236389160156,2020-01-08
28.919084548950195,2020-01-09
29.010831832885742,2020-01-10
29.781518936157227,2020-01-13
29.564990997314453,2020-01-14
29.561323165893555,2020-01-15
29.70812225341797,2020-01-16
29.818218231201172,2020-01-17
29.442049026489258,2020-01-21
29.831981658935547,2020-01-22
28.966794967651367,2020-01-23
28.629159927368164,2020-01-24
27.218069076538086,2020-01-27
27.52450942993164,2020-01-28
27.707088470458984,2020-01-29
27.26302719116211,2020-01-30
26.419858932495117,2020-01-31
25.5335693359375,2020-02-03
27.552032470703125,2020-02-04
27.928203582763672,2020-02-05
28.047475814819336,2020-02-06
27.821773529052734,2020-02-07
28.259414672851562,2020-02-10
28.696136474609375,2020-02-11
29.34112548828125,2020-02-12
28.625490188598633,2020-02-13
28.586956024169922,2020-02-14
29.561323165893555,2020-02-18
29.5429744720459,2020-02-19
29.818218231201172,2020-02-20
30.45128059387207,2020-02-21
30.06593894958496,2020-02-24
30.76322364807129,2020-02-25
29.966848373413086,2020-02-26
29.818218231201172,2020-02-27
28.82733726501465,2020-02-28
29.90079116821289,2020-03-02
30.084287643432617,2020-03-03
30.46045684814453,2020-03-04
30.38705825805664,2020-03-05
29.813629150390625,2020-03-06
28.579614639282227,2020-03-09
30.20355796813965,2020-03-10
28.992483139038086,2020-03-11
26.735471725463867,2020-03-12
28.441993713378906,2020-03-13
25.102352142333984,2020-03-16
26.304256439208984,2020-03-17
25.44182014465332,2020-03-18
26.038185119628906,2020-03-19
25.157400131225586,2020-03-20
24.65278434753418,2020-03-23
25.675779342651367,2020-03-24
26.267555236816406,2020-03-25
26.680423736572266,2020-03-26
25.314289093017578,2020-03-27
25.817989349365234,2020-03-30
25.72165298461914,2020-03-31
25.46934700012207,2020-04-01
26.597850799560547,2020-04-02
26.48775291442871,2020-04-03
27.157516479492188,2020-04-06
27.36853790283203,2020-04-07
27.414409637451172,2020-04-08
27.7080078125,2020-04-09
26.781347274780273,2020-04-13
27.662132263183594,2020-04-14
27.295137405395508,2020-04-15
27.411659240722656,2020-04-16
27.634607315063477,2020-04-17
27.831865310668945,2020-04-20
27.28596305847168,2020-04-21
27.89150047302246,2020-04-22
27.795166015625,2020-04-23
27.570383071899414,2020-04-24
27.881410598754883,2020-04-27
28.152067184448242,2020-04-28
28.377769470214844,2020-04-29
28.120872497558594,2020-04-30
27.20339012145996,2020-05-01
27.249265670776367,2020-05-04
27.634607315063477,2020-05-05
28.625490188598633,2020-05-06
28.937435150146484,2020-05-07
29.249378204345703,2020-05-08
28.726411819458008,2020-05-11
28.900733947753906,2020-05-12
29.00074005126953,2020-05-13
28.932846069335938,2020-05-14
28.469518661499023,2020-05-15
28.903488159179688,2020-05-18
28.812654495239258,2020-05-19
28.7713680267334,2020-05-20
28.13279914855957,2020-05-21
27.76580810546875,2020-05-22
28.092430114746094,2020-05-26
27.666719436645508,2020-05-27
27.552032470703125,2020-05-28
28.094266891479492,2020-05-29
29.09891128540039,2020-06-01
29.090654373168945,2020-06-02
29.249378204345703,2020-06-03
28.87320899963379,2020-06-04
29.60260772705078,2020-06-05
29.371402740478516,2020-06-08
29.4237003326416,2020-06-09
29.827392578125,2020-06-10
29.368648529052734,2020-06-11
29.845739364624023,2020-06-12
29.93749237060547,2020-06-15
30.047588348388672,2020-06-16
30.26778793334961,2020-06-17
30.56138038635254,2020-06-18
30.955900192260742,2020-06-19
31.6623592376709,2020-06-22
32.14862823486328,2020-06-23
31.634836196899414,2020-06-24
31.6623592376709,2020-06-25
31.699058532714844,2020-06-26
31.845855712890625,2020-06-29
32.735816955566406,2020-06-30
32.900962829589844,2020-07-01
33.18538284301758,2020-07-02
36.084632873535156,2020-07-06
36.295654296875,2020-07-07
37.497554779052734,2020-07-08
38.26824188232422,2020-07-09
38.4150390625,2020-07-10
39.607765197753906,2020-07-13
39.30500030517578,2020-07-14
38.82790756225586,2020-07-15
36.56172180175781,2020-07-16
36.91954040527344,2020-07-17
37.726924896240234,2020-07-20
37.84619903564453,2020-07-21
37.781978607177734,2020-07-22
38.12144470214844,2020-07-23
36.37822723388672,2020-07-24
36.52227020263672,2020-07-27
36.699344635009766,2020-07-28
38.286590576171875,2020-07-29
37.745277404785156,2020-07-30
38.44806671142578,2020-07-31
40.02981185913086,2020-08-03
39.4747314453125,2020-08-04
40.00228500366211,2020-08-05
39.52519607543945,2020-08-06
38.45174026489258,2020-08-07
38.32329177856445,2020-08-10
37.644351959228516,2020-08-11
37.3782844543457,2020-08-12
37.05716323852539,2020-08-13
37.488380432128906,2020-08-14
38.271915435791016,2020-08-17
38.22237014770508,2020-08-18
37.13973617553711,2020-08-19
37.13056182861328,2020-08-20
37.53425598144531,2020-08-21
38.286590576171875,2020-08-24
38.231544494628906,2020-08-25
37.8140869140625,2020-08-26
37.975563049316406,2020-08-27
39.28664779663086,2020-08-28
38.543487548828125,2020-08-31
39.28664779663086,2020-09-01
39.28664779663086,2020-09-02
38.515960693359375,2020-09-03
38.598533630371094,2020-09-04
36.74522018432617,2020-09-08
35.967193603515625,2020-09-09
35.2038459777832,2020-09-10
36.093807220458984,2020-09-11
36.5250244140625,2020-09-14
37.31039047241211,2020-09-15
36.71769332885742,2020-09-16
36.94706726074219,2020-09-17
37.259010314941406,2020-09-18
37.02046203613281,2020-09-21
36.8452262878418,2020-09-22
36.66264724731445,2020-09-23
36.21308135986328,2020-09-24
36.26812744140625,2020-09-25
36.35070037841797,2020-09-28
37.04798889160156,2020-09-29
37.27735900878906,2020-09-30
37.873722076416016,2020-10-01
37.40580749511719,2020-10-02
37.873722076416016,2020-10-05
37.91959762573242,2020-10-06
38.17649459838867,2020-10-07
38.341644287109375,2020-10-08
39.32334899902344,2020-10-09
40.00228500366211,2020-10-12
40.387630462646484,2020-10-13
40.10596466064453,2020-10-14
39.8463134765625,2020-10-15
39.88301467895508,2020-10-16
39.47931671142578,2020-10-19
40.360107421875,2020-10-20
39.94723892211914,2020-10-21
39.68208312988281,2020-10-22
38.91873550415039,2020-10-23
38.80863952636719,2020-10-26
39.41968536376953,2020-10-27
39.35729217529297,2020-10-28
40.13715744018555,2020-10-29
39.635292053222656,2020-10-30
40.33258056640625,2020-11-02
40.52524948120117,2020-11-03
42.05744934082031,2020-11-04
42.738224029541016,2020-11-05
41.83082962036133,2020-11-06
42.305171966552734,2020-11-09
41.79596710205078,2020-11-10
40.81884765625,2020-11-11
40.761043548583984,2020-11-12
40.8527946472168,2020-11-13
41.19960021972656,2020-11-16
40.75920867919922,2020-11-17
40.01788330078125,2020-11-18
40.387630462646484,2020-11-19
40.779396057128906,2020-11-20
40.515159606933594,2020-11-23
40.37386703491211,2020-11-24
39.8463134765625,2020-11-25
40.08027267456055,2020-11-27
40.06008529663086,2020-11-30
41.2491455078125,2020-12-01
40.97481918334961,2020-12-02
41.323463439941406,2020-12-03
41.74091720581055,2020-12-04
41.68128204345703,2020-12-07
41.832664489746094,2020-12-08
40.98399353027344,2020-12-09
41.323463439941406,2020-12-10
40.456443786621094,2020-12-11
40.80600357055664,2020-12-14
41.55649948120117,2020-12-15
41.503292083740234,2020-12-16
41.565677642822266,2020-12-17
41.9106559753418,2020-12-18
42.6722297668457,2020-12-21
42.210693359375,2020-12-22
42.501564025878906,2020-12-23
42.733707427978516,2020-12-24
42.923641204833984,2020-12-28
42.760318756103516,2020-12-29
43.8641471862793,2020-12-30
44.55415344238281,2020-12-31
46.3397331237793,2021-01-04
47.82251739501953,2021-01-05
47.584869384765625,2021-01-06
48.83275604248047,2021-01-07
48.39966583251953,2021-01-08
47.62432098388672,2021-01-11
49.06765365600586,2021-01-12
48.34644317626953,2021-01-13
47.42521286010742,2021-01-14
47.093055725097656,2021-01-15
46.90586853027344,2021-01-19
48.2913932800293,2021-01-20
49.39247131347656,2021-01-21
49.53927993774414,2021-01-22
49.64112854003906,2021-01-25
49.0621452331543,2021-01-26
48.5574836730957,2021-01-27
47.42521286010742,2021-01-28
46.86274719238281,2021-01-29
47.60505294799805,2021-02-01
48.90340805053711,2021-02-02
48.86211395263672,2021-02-03
48.442787170410156,2021-02-04
48.24459457397461,2021-02-05
49.59708786010742,2021-02-08
51.15143966674805,2021-02-09
52.47273254394531,2021-02-10
52.7470817565918,2021-02-11
52.87187194824219,2021-02-12
53.34257888793945,2021-02-16
53.649967193603516,2021-02-17
50.99361801147461,2021-02-18
51.034908294677734,2021-02-19
48.68594741821289,2021-02-22
48.135406494140625,2021-02-23
47.35547637939453,2021-02-24
45.823143005371094,2021-02-25
45.190025329589844,2021-02-26
46.90586853027344,2021-03-01
46.30945587158203,2021-03-02
46.02500915527344,2021-03-03
44.061424255371094,2021-03-04
44.24493408203125,2021-03-05
41.56564712524414,2021-03-08
41.89596939086914,2021-03-09
41.56197738647461,2021-03-10
42.951171875,2021-03-11
42.25749206542969,2021-03-12
41.11604309082031,2021-03-15
41.50141906738281,2021-03-16
41.877620697021484,2021-03-17
41.65098190307617,2021-03-18
41.14265060424805,2021-03-19
41.30873107910156,2021-03-22
40.51962661743164,2021-03-23
39.77731704711914,2021-03-24
39.996612548828125,2021-03-25
41.54729461669922,2021-03-26
40.91417694091797,2021-03-29
41.221561431884766,2021-03-30
41.327083587646484,2021-03-31
42.13453674316406,2021-04-01
42.474037170410156,2021-04-05
42.35475158691406,2021-04-06
41.726219177246094,2021-04-07
41.81338882446289,2021-04-08
41.10686492919922,2021-04-09
40.23517990112305,2021-04-12
40.70222091674805,2021-04-13
41.27202606201172,2021-04-14
41.29037857055664,2021-04-15
41.134395599365234,2021-04-16
42.71443557739258,2021-04-19
42.50339889526367,2021-04-20
43.33012390136719,2021-04-21
43.446651458740234,2021-04-22
44.23575973510742,2021-04-23
43.622825622558594,2021-04-26
43.85955810546875,2021-04-27
44.804649353027344,2021-04-28
44.92026138305664,2021-04-29
45.06156921386719,2021-04-30
44.878055572509766,2021-05-03
44.38715744018555,2021-05-04
44.687198638916016,2021-05-05
44.105464935302734,2021-05-06
43.25855255126953,2021-05-07
42.9016227722168,2021-05-10
43.00989532470703,2021-05-11
42.89794921875,2021-05-12
42.977779388427734,2021-05-13
44.35137176513672,2021-05-14
45.318485260009766,2021-05-17
45.30931091308594,2021-05-18
45.43868637084961,2021-05-19
46.061710357666016,2021-05-20
45.20195388793945,2021-05-21
46.01950454711914,2021-05-24
47.71607971191406,2021-05-25
47.365570068359375,2021-05-26
47.6858024597168,2021-05-27
47.789485931396484,2021-05-28
48.39232635498047,2021-06-01
47.80508041381836,2021-06-02
47.05268096923828,2021-06-03
47.970245361328125,2021-06-04
47.65827178955078,2021-06-07
47.33712387084961,2021-06-08
47.33529281616211,2021-06-09
48.20881271362305,2021-06-10
47.6215705871582,2021-06-11
47.65827178955078,2021-06-14
47.08020782470703,2021-06-15
45.235904693603516,2021-06-16
46.20484924316406,2021-06-17
46.4443359375,2021-06-18
46.922386169433594,2021-06-21
46.869171142578125,2021-06-22
47.627994537353516,2021-06-23
47.53899002075195,2021-06-24
48.520782470703125,2021-06-25
49.44844055175781,2021-06-28
49.19977951049805,2021-06-29
49.76041030883789,2021-06-30
48.68410873413086,2021-07-01
47.76838302612305,2021-07-02
47.32427978515625,2021-07-06
48.93827438354492,2021-07-07
48.40425109863281,2021-07-08
48.822662353515625,2021-07-09
49.88703536987305,2021-07-12
49.346588134765625,2021-07-13
49.046546936035156,2021-07-14
49.746646881103516,2021-07-15
48.49509048461914,2021-07-16
48.26386260986328,2021-07-19
48.799720764160156,2021-07-20
50.1613883972168,2021-07-21
50.04669189453125,2021-07-22
48.86028289794922,2021-07-23
47.184810638427734,2021-07-26
44.602787017822266,2021-07-27
47.21784210205078,2021-07-28
48.1262321472168,2021-07-29
48.151004791259766,2021-07-30
48.53363037109375,2021-08-02
48.29414367675781,2021-08-03
49.53927993774414,2021-08-04
49.252079010009766,2021-08-05
48.53913497924805,2021-08-06
48.743751525878906,2021-08-09
48.579505920410156,2021-08-10
48.52995681762695,2021-08-11
47.92436599731445,2021-08-12
47.448150634765625,2021-08-13
46.77924346923828,2021-08-16
45.36803436279297,2021-08-17
45.5919189453125,2021-08-18
46.403045654296875,2021-08-19
45.566226959228516,2021-08-20
46.89669418334961,2021-08-23
47.75920486450195,2021-08-24
47.7867317199707,2021-08-25
46.763648986816406,2021-08-26
46.97285461425781,2021-08-27
46.733367919921875,2021-08-30
45.94976806640625,2021-08-31
46.24522399902344,2021-09-01
45.73322296142578,2021-09-02
45.373538970947266,2021-09-03
47.06185531616211,2021-09-07
46.69666290283203,2021-09-08
46.74988555908203,2021-09-09
46.90862274169922,2021-09-10
46.53425598144531,2021-09-13
46.77741241455078,2021-09-14
46.611331939697266,2021-09-15
45.361610412597656,2021-09-16
45.8387451171875,2021-09-17
44.584434509277344,2021-09-20
45.03404235839844,2021-09-21
45.715789794921875,2021-09-22
45.932334899902344,2021-09-23
45.96995544433594,2021-09-24
46.703086853027344,2021-09-27
45.810298919677734,2021-09-28
45.318485260009766,2021-09-29
46.57554626464844,2021-09-30
46.09841537475586,2021-10-01
45.5423698425293,2021-10-04
45.593753814697266,2021-10-05
45.66165542602539,2021-10-06
46.45259475708008,2021-10-07
46.83062744140625,2021-10-08
46.129608154296875,2021-10-11
45.358856201171875,2021-10-12
46.870086669921875,2021-10-13
46.55811309814453,2021-10-14
47.25087356567383,2021-10-15
47.38300323486328,2021-10-18
48.410675048828125,2021-10-19
47.919776916503906,2021-10-20
47.640838623046875,2021-10-21
48.01887512207031,2021-10-22
48.5611572265625,2021-10-25
48.52720642089844,2021-10-26
48.202388763427734,2021-10-27
48.1170539855957,2021-10-28
48.6501579284668,2021-10-29
48.9144172668457,2021-11-01
48.77311325073242,2021-11-02
48.742835998535156,2021-11-03
49.1171989440918,2021-11-04
48.946533203125,2021-11-05
49.54845428466797,2021-11-08
49.42366409301758,2021-11-09
49.06581497192383,2021-11-10
49.94025421142578,2021-11-11
49.9035530090332,2021-11-12
49.51175308227539,2021-11-15
49.19977951049805,2021-11-16
49.59433364868164,2021-11-17
48.96580123901367,2021-11-18
49.45394515991211,2021-11-19
50.35866165161133,2021-11-22
50.02008056640625,2021-11-23
49.66773986816406,2021-11-24
49.16307830810547,2021-11-26
49.5732307434082,2021-11-29
49.83290100097656,2021-11-30
49.098846435546875,2021-12-01
49.286949157714844,2021-12-02
49.424583435058594,2021-12-03
49.31906509399414,2021-12-06
48.81532287597656,2021-12-07
50.14211654663086,2021-12-08
50.513729095458984,2021-12-09
50.71376037597656,2021-12-10
50.73486328125,2021-12-13
50.75505065917969,2021-12-14
50.31370162963867,2021-12-15
50.69816207885742,2021-12-16
49.76499938964844,2021-12-17
48.540000915527344,2021-12-20
