EBAY,Date
12.48224925994873,2011-05-16
12.59022045135498,2011-05-17
12.67890739440918,2011-05-18
12.68662166595459,2011-05-19
12.524663925170898,2011-05-20
12.196897506713867,2011-05-23
11.884550094604492,2011-05-24
11.838277816772461,2011-05-25
11.822853088378906,2011-05-26
11.830564498901367,2011-05-27
12.019515037536621,2011-05-31
11.815142631530762,2011-06-01
12.061932563781738,2011-06-02
11.684032440185547,2011-06-03
11.398682594299316,2011-06-06
11.537501335144043,2011-06-07
11.788147926330566,2011-06-08
11.822853088378906,2011-06-09
11.552926063537598,2011-06-10
11.514364242553711,2011-06-13
11.475804328918457,2011-06-14
11.05163288116455,2011-06-15
10.978361129760742,2011-06-16
11.117183685302734,2011-06-17
11.113327980041504,2011-06-20
11.483514785766602,2011-06-21
11.31770133972168,2011-06-22
11.27914047241211,2011-06-23
10.932089805603027,2011-06-24
11.070908546447754,2011-06-27
11.167314529418945,2011-06-28
11.89997673034668,2011-06-29
12.44368839263916,2011-06-30
12.624924659729004,2011-07-01
12.5863676071167,2011-07-05
12.694336891174316,2011-07-06
12.852437973022461,2011-07-07
12.887144088745117,2011-07-08
12.690478324890137,2011-07-11
12.439831733703613,2011-07-12
12.486104965209961,2011-07-13
12.412840843200684,2011-07-14
12.651918411254883,2011-07-15
12.609502792358398,2011-07-18
13.0182466506958,2011-07-19
12.790740013122559,2011-07-20
12.894854545593262,2011-07-21
12.917991638183594,2011-07-22
13.033674240112305,2011-07-25
13.272751808166504,2011-07-26
12.864004135131836,2011-07-27
12.860147476196289,2011-07-28
12.628783226013184,2011-07-29
12.732897758483887,2011-08-01
12.243170738220215,2011-08-02
12.4359769821167,2011-08-03
11.583773612976074,2011-08-04
11.298420906066895,2011-08-05
10.392234802246094,2011-08-08
11.630046844482422,2011-08-09
11.240583419799805,2011-08-10
11.645472526550293,2011-08-11
11.772725105285645,2011-08-12
11.911544799804688,2011-08-15
11.707170486450195,2011-08-16
11.664751052856445,2011-08-17
10.773990631103516,2011-08-18
10.473212242126465,2011-08-19
10.550336837768555,2011-08-22
11.151887893676758,2011-08-23
11.202016830444336,2011-08-24
10.92437744140625,2011-08-25
11.360119819641113,2011-08-26
11.75730037689209,2011-08-29
11.934682846069336,2011-08-30
11.903834342956543,2011-08-31
11.71873950958252,2011-09-01
11.340838432312012,2011-09-02
11.28685188293457,2011-09-06
11.471948623657227,2011-09-07
11.76501178741455,2011-09-08
10.974507331848145,2011-09-09
11.344696998596191,2011-09-12
11.336983680725098,2011-09-13
11.622336387634277,2011-09-14
12.354995727539062,2011-09-15
12.991256713867188,2011-09-16
12.763745307922363,2011-09-19
12.621068954467773,2011-09-20
12.432120323181152,2011-09-21
12.212322235107422,2011-09-22
12.370420455932617,2011-09-23
12.551660537719727,2011-09-26
12.540091514587402,2011-09-27
12.200753211975098,2011-09-28
11.826708793640137,2011-09-29
11.371686935424805,2011-09-30
10.839544296264648,2011-10-03
11.31770133972168,2011-10-04
11.772725105285645,2011-10-05
12.12363052368164,2011-10-06
11.980952262878418,2011-10-07
12.455255508422852,2011-10-10
12.659631729125977,2011-10-11
12.628783226013184,2011-10-12
12.624924659729004,2011-10-13
12.991256713867188,2011-10-14
12.810017585754395,2011-10-17
13.06066608428955,2011-10-18
12.79459285736084,2011-10-19
12.39741325378418,2011-10-20
12.385847091674805,2011-10-21
12.48224925994873,2011-10-24
12.212322235107422,2011-10-25
11.984810829162598,2011-10-26
12.451397895812988,2011-10-27
12.821589469909668,2011-10-28
12.274020195007324,2011-10-31
11.911544799804688,2011-11-01
12.254737854003906,2011-11-02
12.744467735290527,2011-11-03
12.613357543945312,2011-11-04
12.520809173583984,2011-11-07
12.694336891174316,2011-11-08
12.023370742797852,2011-11-09
11.857559204101562,2011-11-10
12.247025489807129,2011-11-11
12.112062454223633,2011-11-14
12.127488136291504,2011-11-15
11.776577949523926,2011-11-16
11.43338680267334,2011-11-17
11.49508285522461,2011-11-18
11.086334228515625,2011-11-21
11.198163032531738,2011-11-22
11.009210586547852,2011-11-23
10.885817527770996,2011-11-25
11.43724250793457,2011-11-28
11.086334228515625,2011-11-29
11.410249710083008,2011-11-30
11.444952964782715,2011-12-01
11.414105415344238,2011-12-02
11.838277816772461,2011-12-05
11.915399551391602,2011-12-06
11.930826187133789,2011-12-07
11.965529441833496,2011-12-08
12.200753211975098,2011-12-09
12.0040922164917,2011-12-12
11.892264366149902,2011-12-13
11.672462463378906,2011-12-14
11.414105415344238,2011-12-15
11.722596168518066,2011-12-16
11.479658126831055,2011-12-19
11.811283111572266,2011-12-20
11.699459075927734,2011-12-21
11.803572654724121,2011-12-22
11.892264366149902,2011-12-23
11.923112869262695,2011-12-27
11.726451873779297,2011-12-28
11.707170486450195,2011-12-29
11.695603370666504,2011-12-30
12.08507251739502,2012-01-03
11.630046844482422,2012-01-04
11.842132568359375,2012-01-05
11.811283111572266,2012-01-06
11.76501178741455,2012-01-09
12.031084060668945,2012-01-10
12.15447998046875,2012-01-11
12.17761516571045,2012-01-12
11.807428359985352,2012-01-13
11.772725105285645,2012-01-17
11.699459075927734,2012-01-18
12.150623321533203,2012-01-19
12.312581062316895,2012-01-20
12.335716247558594,2012-01-23
12.320293426513672,2012-01-24
12.316437721252441,2012-01-25
12.22774600982666,2012-01-26
12.281730651855469,2012-01-27
12.17761516571045,2012-01-30
12.18532657623291,2012-01-31
12.416694641113281,2012-02-01
12.609502792358398,2012-02-02
12.70590591430664,2012-02-03
12.5863676071167,2012-02-06
12.675056457519531,2012-02-07
12.744467735290527,2012-02-08
12.825443267822266,2012-02-09
12.736754417419434,2012-02-10
12.786882400512695,2012-02-13
12.709758758544922,2012-02-14
12.84472370147705,2012-02-15
13.307458877563477,2012-02-16
13.519542694091797,2012-02-17
13.550392150878906,2012-02-21
13.36915397644043,2012-02-22
13.88973331451416,2012-02-23
14.020841598510742,2012-02-24
14.09796142578125,2012-02-27
14.121102333068848,2012-02-28
13.781763076782227,2012-02-29
14.024696350097656,2012-03-01
13.978421211242676,2012-03-02
13.774049758911133,2012-03-05
13.538823127746582,2012-03-06
13.723918914794922,2012-03-07
13.797183990478516,2012-03-08
13.978421211242676,2012-03-09
13.95142936706543,2012-03-12
14.394883155822754,2012-03-13
14.506710052490234,2012-03-14
14.202078819274902,2012-03-15
14.533703804016113,2012-03-16
14.572264671325684,2012-03-19
14.41801643371582,2012-03-20
14.42958927154541,2012-03-21
14.506710052490234,2012-03-22
14.302336692810059,2012-03-23
14.684091567993164,2012-03-26
14.603113174438477,2012-03-27
14.360179901123047,2012-03-28
14.263775825500488,2012-03-29
14.229068756103516,2012-03-30
14.109529495239258,2012-04-02
14.124956130981445,2012-04-03
13.777902603149414,2012-04-04
13.73548698425293,2012-04-05
13.997703552246094,2012-04-09
13.677645683288574,2012-04-10
13.789472579956055,2012-04-11
14.059398651123047,2012-04-12
13.928291320800781,2012-04-13
13.689212799072266,2012-04-16
13.91286849975586,2012-04-17
13.831888198852539,2012-04-18
15.663544654846191,2012-04-19
15.536295890808105,2012-04-20
15.28950023651123,2012-04-23
15.15453815460205,2012-04-24
15.370481491088867,2012-04-25
15.829360961914062,2012-04-26
15.89876651763916,2012-04-27
15.817791938781738,2012-04-30
15.713677406311035,2012-05-01
15.871779441833496,2012-05-02
15.570999145507812,2012-05-03
15.208521842956543,2012-05-04
15.451457023620605,2012-05-07
15.497732162475586,2012-05-08
15.640409469604492,2012-05-09
15.891057014465332,2012-05-10
15.709819793701172,2012-05-11
15.52087116241455,2012-05-14
15.443747520446777,2012-05-15
15.370481491088867,2012-05-16
15.050423622131348,2012-05-17
14.792062759399414,2012-05-18
15.235517501831055,2012-05-21
15.123686790466309,2012-05-22
15.301070213317871,2012-05-23
15.293360710144043,2012-05-24
15.559429168701172,2012-05-25
15.999025344848633,2012-05-29
15.266365051269531,2012-05-30
15.112119674682617,2012-05-31
14.969446182250977,2012-06-01
15.10055160522461,2012-06-04
15.331920623779297,2012-06-05
15.786945343017578,2012-06-06
15.771514892578125,2012-06-07
15.829360961914062,2012-06-08
15.783085823059082,2012-06-11
15.775374412536621,2012-06-12
15.490021705627441,2012-06-13
15.47459602355957,2012-06-14
15.682825088500977,2012-06-15
16.3846378326416,2012-06-18
16.774105072021484,2012-06-19
16.56201934814453,2012-06-20
16.130136489868164,2012-06-21
16.50417709350586,2012-06-22
16.12242317199707,2012-06-25
16.38849639892578,2012-06-26
16.30751609802246,2012-06-27
15.72524642944336,2012-06-28
16.199542999267578,2012-06-29
15.894916534423828,2012-07-02
15.887197494506836,2012-07-03
15.783085823059082,2012-07-05
15.582564353942871,2012-07-06
15.686681747436523,2012-07-09
15.301070213317871,2012-07-10
15.088984489440918,2012-07-11
15.158393859863281,2012-07-12
15.405184745788574,2012-07-13
14.884607315063477,2012-07-16
15.06584644317627,2012-07-17
15.601849555969238,2012-07-18
16.9476318359375,2012-07-19
17.29468536376953,2012-07-20
17.059463500976562,2012-07-23
16.781818389892578,2012-07-24
16.654569625854492,2012-07-25
16.88593292236328,2012-07-26
17.43735694885254,2012-07-27
17.583892822265625,2012-07-30
17.082597732543945,2012-07-31
16.92449378967285,2012-08-01
16.878223419189453,2012-08-02
17.159717559814453,2012-08-03
17.263835906982422,2012-08-06
17.58774185180664,2012-08-07
17.329387664794922,2012-08-08
17.071029663085938,2012-08-09
16.963064193725586,2012-08-10
17.47592544555664,2012-08-13
17.491344451904297,2012-08-14
17.344812393188477,2012-08-15
17.65715980529785,2012-08-16
18.073617935180664,2012-08-17
17.89238166809082,2012-08-20
17.6802921295166,2012-08-21
18.123748779296875,2012-08-22
18.05048179626465,2012-08-23
18.162307739257812,2012-08-24
18.116031646728516,2012-08-27
18.10061264038086,2012-08-28
18.312698364257812,2012-08-29
17.95022201538086,2012-08-30
18.304983139038086,2012-08-31
18.2625675201416,2012-09-04
18.185447692871094,2012-09-05
18.860265731811523,2012-09-06
18.98751449584961,2012-09-07
18.713735580444336,2012-09-10
18.636611938476562,2012-09-11
18.505502700805664,2012-09-12
18.848697662353516,2012-09-13
19.26901626586914,2012-09-14
19.465675354003906,2012-09-17
19.26515769958496,2012-09-18
19.43097496032715,2012-09-19
19.311431884765625,2012-09-20
19.076210021972656,2012-09-21
19.014514923095703,2012-09-24
18.520923614501953,2012-09-25
18.331979751586914,2012-09-26
18.941246032714844,2012-09-27
18.65203857421875,2012-09-28
18.598047256469727,2012-10-01
18.663606643676758,2012-10-02
18.73686981201172,2012-10-03
19.083919525146484,2012-10-04
18.790857315063477,2012-10-05
18.47850799560547,2012-10-08
17.822967529296875,2012-10-09
18.031206130981445,2012-10-10
18.312698364257812,2012-10-11
18.45151710510254,2012-10-12
18.27799415588379,2012-10-15
18.601905822753906,2012-10-16
18.586483001708984,2012-10-17
19.60064125061035,2012-10-18
19.26901626586914,2012-10-19
19.33842658996582,2012-10-22
19.02993392944336,2012-10-23
18.848697662353516,2012-10-24
18.64046859741211,2012-10-25
19.091629028320312,2012-10-26
18.609617233276367,2012-10-31
18.979806900024414,2012-11-01
18.775428771972656,2012-11-02
19.02993392944336,2012-11-05
19.083919525146484,2012-11-06
18.663606643676758,2012-11-07
18.459226608276367,2012-11-08
18.405244827270508,2012-11-09
18.304983139038086,2012-11-12
18.40909767150879,2012-11-13
17.919370651245117,2012-11-14
17.93865203857422,2012-11-15
18.22400665283203,2012-11-16
18.47850799560547,2012-11-19
18.609617233276367,2012-11-20
18.752294540405273,2012-11-21
18.89883041381836,2012-11-23
19.8204402923584,2012-11-26
19.724037170410156,2012-11-27
19.847429275512695,2012-11-28
20.128931045532227,2012-11-29
20.368005752563477,2012-11-30
20.067228317260742,2012-12-03
20.04794692993164,2012-12-04
20.059518814086914,2012-12-05
20.04794692993164,2012-12-06
19.951549530029297,2012-12-07
19.731752395629883,2012-12-10
20.04794692993164,2012-12-11
19.997821807861328,2012-12-12
19.67391014099121,2012-12-13
19.419401168823242,2012-12-14
19.78573226928711,2012-12-17
20.017101287841797,2012-12-18
19.79730224609375,2012-12-19
20.105792999267578,2012-12-20
19.801162719726562,2012-12-21
19.69704246520996,2012-12-24
19.373130798339844,2012-12-26
19.392412185668945,2012-12-27
19.207317352294922,2012-12-28
19.666189193725586,2012-12-31
20.664932250976562,2013-01-02
20.22532844543457,2013-01-03
20.352584838867188,2013-01-04
20.634082794189453,2013-01-07
20.31402587890625,2013-01-08
20.344867706298828,2013-01-09
20.43741226196289,2013-01-10
20.707345962524414,2013-01-11
20.506826400756836,2013-01-14
20.24846839904785,2013-01-15
20.39885902404785,2013-01-16
20.888586044311523,2013-01-17
20.904003143310547,2013-01-18
20.58009147644043,2013-01-22
20.58394432067871,2013-01-23
21.281906127929688,2013-01-24
21.798627853393555,2013-01-25
21.57497215270996,2013-01-28
21.463146209716797,2013-01-29
21.509418487548828,2013-01-30
21.582677841186523,2013-01-31
22.06084442138672,2013-02-01
21.474716186523438,2013-02-04
21.756208419799805,2013-02-05
21.63667106628418,2013-02-06
21.644384384155273,2013-02-07
21.833328247070312,2013-02-08
21.75235366821289,2013-02-11
21.895029067993164,2013-02-12
21.999143600463867,2013-02-13
21.914310455322266,2013-02-14
21.864179611206055,2013-02-15
21.856468200683594,2013-02-19
21.413021087646484,2013-02-20
21.06210708618164,2013-02-21
21.21635627746582,2013-02-22
20.672639846801758,2013-02-25
20.753620147705078,2013-02-26
20.880868911743164,2013-02-27
21.096813201904297,2013-02-28
21.170085906982422,2013-03-01
21.393733978271484,2013-03-04
21.308900833129883,2013-03-05
20.657217025756836,2013-03-06
20.42970848083496,2013-03-07
20.487548828125,2013-03-08
20.344867706298828,2013-03-11
20.4219913482666,2013-03-12
19.65848731994629,2013-03-13
19.974685668945312,2013-03-14
19.43868637084961,2013-03-15
19.322998046875,2013-03-18
19.704753875732422,2013-03-19
20.213764190673828,2013-03-20
20.40656852722168,2013-03-21
20.541534423828125,2013-03-22
19.78573226928711,2013-03-25
20.086515426635742,2013-03-26
20.07880210876465,2013-03-27
20.907865524291992,2013-03-28
21.482425689697266,2013-04-01
21.655946731567383,2013-04-02
21.401447296142578,2013-04-03
21.51327896118164,2013-04-04
21.409162521362305,2013-04-05
21.54412269592285,2013-04-08
21.621244430541992,2013-04-09
22.095550537109375,2013-04-10
22.2806396484375,2013-04-11
22.09940528869629,2013-04-12
21.532556533813477,2013-04-15
21.983720779418945,2013-04-16
21.6328125,2013-04-17
20.368005752563477,2013-04-18
20.202194213867188,2013-04-19
19.90913200378418,2013-04-22
20.240753173828125,2013-04-23
20.42584800720215,2013-04-24
20.190622329711914,2013-04-25
20.260038375854492,2013-04-26
20.375720977783203,2013-04-29
20.202194213867188,2013-04-30
20.20604705810547,2013-05-01
20.649505615234375,2013-05-02
20.904003143310547,2013-05-03
20.85773468017578,2013-05-06
20.799890518188477,2013-05-07
21.193218231201172,2013-05-08
21.274194717407227,2013-05-09
21.459287643432617,2013-05-10
21.33589744567871,2013-05-13
21.698368072509766,2013-05-14
21.84489631652832,2013-05-15
21.517127990722656,2013-05-16
21.8680362701416,2013-05-17
21.57497215270996,2013-05-20
21.189359664916992,2013-05-21
20.977272033691406,2013-05-22
21.00812339782715,2013-05-23
21.06982421875,2013-05-24
21.413021087646484,2013-05-28
21.227922439575195,2013-05-29
21.247203826904297,2013-05-30
20.861589431762695,2013-05-31
20.595521926879883,2013-06-03
20.27931785583496,2013-06-04
19.805015563964844,2013-06-05
19.866710662841797,2013-06-06
19.839719772338867,2013-06-07
20.533817291259766,2013-06-10
20.071086883544922,2013-06-11
19.569793701171875,2013-06-12
19.851289749145508,2013-06-13
19.77802276611328,2013-06-14
20.07880210876465,2013-06-17
20.267745971679688,2013-06-18
20.14049530029297,2013-06-19
19.565935134887695,2013-06-20
19.716323852539062,2013-06-21
19.596786499023438,2013-06-24
19.912988662719727,2013-06-25
19.79344940185547,2013-06-26
20.105792999267578,2013-06-27
19.94383430480957,2013-06-28
20.39885902404785,2013-07-01
20.564664840698242,2013-07-02
20.50296974182129,2013-07-03
20.765186309814453,2013-07-05
20.711200714111328,2013-07-08
21.011978149414062,2013-07-09
21.16236686706543,2013-07-10
21.54798126220703,2013-07-11
21.99529266357422,2013-07-12
21.767784118652344,2013-07-15
21.906597137451172,2013-07-16
22.12639617919922,2013-07-17
20.637939453125,2013-07-18
20.125072479248047,2013-07-19
20.17134666442871,2013-07-22
19.912988662719727,2013-07-23
20.090368270874023,2013-07-24
19.858999252319336,2013-07-25
20.14820671081543,2013-07-26
19.912988662719727,2013-07-29
20.04409408569336,2013-07-30
19.932270050048828,2013-07-31
20.20990562438965,2013-08-01
20.260038375854492,2013-08-02
20.325590133666992,2013-08-05
20.707345962524414,2013-08-06
20.44127082824707,2013-08-07
20.657217025756836,2013-08-08
20.564664840698242,2013-08-09
20.545391082763672,2013-08-12
20.86930274963379,2013-08-13
20.911720275878906,2013-08-14
20.506826400756836,2013-08-15
20.40656852722168,2013-08-16
20.07880210876465,2013-08-19
20.04794692993164,2013-08-20
19.650768280029297,2013-08-21
19.69704246520996,2013-08-22
19.916841506958008,2013-08-23
20.03638458251953,2013-08-26
19.515806198120117,2013-08-27
19.446395874023438,2013-08-28
19.662336349487305,2013-08-29
19.276721954345703,2013-08-30
19.403980255126953,2013-09-03
19.839719772338867,2013-09-04
20.03252410888672,2013-09-05
20.371862411499023,2013-09-06
20.310169219970703,2013-09-09
20.62636947631836,2013-09-10
20.930999755859375,2013-09-11
20.83460235595703,2013-09-12
20.753620147705078,2013-09-13
20.68806266784668,2013-09-16
21.065963745117188,2013-09-17
21.085243225097656,2013-09-18
20.99655532836914,2013-09-19
21.189359664916992,2013-09-20
21.1160945892334,2013-09-23
21.274194717407227,2013-09-24
20.904003143310547,2013-09-25
21.841047286987305,2013-09-26
21.509418487548828,2013-09-27
21.517127990722656,2013-09-30
21.582677841186523,2013-10-01
21.451580047607422,2013-10-02
21.173938751220703,2013-10-03
21.43229866027832,2013-10-04
21.042827606201172,2013-10-07
20.42584800720215,2013-10-08
20.179058074951172,2013-10-09
20.59937858581543,2013-10-10
20.9657039642334,2013-10-11
21.119951248168945,2013-10-14
20.811464309692383,2013-10-15
20.637939453125,2013-10-16
19.812726974487305,2013-10-17
20.128931045532227,2013-10-18
20.028671264648438,2013-10-21
19.986249923706055,2013-10-22
19.947696685791016,2013-10-23
20.18291473388672,2013-10-24
19.912988662719727,2013-10-25
20.040241241455078,2013-10-28
20.56852912902832,2013-10-29
20.333303451538086,2013-10-30
20.325590133666992,2013-10-31
20.028671264648438,2013-11-01
19.808874130249023,2013-11-04
19.69704246520996,2013-11-05
20.545391082763672,2013-11-06
20.2716064453125,2013-11-07
20.43741226196289,2013-11-08
20.368005752563477,2013-11-11
20.371862411499023,2013-11-12
20.44898796081543,2013-11-13
20.391145706176758,2013-11-14
20.28316879272461,2013-11-15
20.082651138305664,2013-11-18
20.101938247680664,2013-11-19
19.43097496032715,2013-11-20
19.361560821533203,2013-11-21
19.407833099365234,2013-11-22
18.910400390625,2013-11-25
18.802425384521484,2013-11-26
19.010658264160156,2013-11-27
19.481101989746094,2013-11-29
19.801162719726562,2013-12-02
20.02481460571289,2013-12-03
19.700904846191406,2013-12-04
19.824298858642578,2013-12-05
20.0556640625,2013-12-06
19.932270050048828,2013-12-09
20.02096176147461,2013-12-10
19.808874130249023,2013-12-11
19.808874130249023,2013-12-12
19.878278732299805,2013-12-13
20.47983169555664,2013-12-16
20.27546501159668,2013-12-17
20.487548828125,2013-12-18
20.591663360595703,2013-12-19
21.046689987182617,2013-12-20
21.324329376220703,2013-12-23
21.274194717407227,2013-12-24
20.846168518066406,2013-12-26
20.892440795898438,2013-12-27
20.826881408691406,2013-12-30
21.15850830078125,2013-12-31
20.799890518188477,2014-01-02
20.537675857543945,2014-01-03
19.96697425842285,2014-01-06
20.38728904724121,2014-01-07
20.194486618041992,2014-01-08
20.07880210876465,2014-01-09
20.11350440979004,2014-01-10
20.260038375854492,2014-01-13
20.4219913482666,2014-01-14
20.74205207824707,2014-01-15
20.7227725982666,2014-01-16
20.51453971862793,2014-01-17
20.880868911743164,2014-01-21
20.981130599975586,2014-01-22
21.185504913330078,2014-01-23
20.9657039642334,2014-01-24
20.391145706176758,2014-01-27
20.49911117553711,2014-01-28
20.125072479248047,2014-01-29
20.506826400756836,2014-01-30
20.51453971862793,2014-01-31
20.202194213867188,2014-02-03
20.402713775634766,2014-02-04
20.637939453125,2014-02-05
20.9657039642334,2014-02-06
21.050540924072266,2014-02-07
20.73819351196289,2014-02-10
20.94257164001465,2014-02-11
21.14308738708496,2014-02-12
21.177793502807617,2014-02-13
21.119951248168945,2014-02-14
21.266477584838867,2014-02-18
21.108388900756836,2014-02-19
21.193218231201172,2014-02-20
21.050540924072266,2014-02-21
21.709938049316406,2014-02-24
21.6520938873291,2014-02-25
22.11097526550293,2014-02-26
22.496580123901367,2014-02-27
22.662397384643555,2014-02-28
22.485013961791992,2014-03-03
22.77422332763672,2014-03-04
22.697101593017578,2014-03-05
22.86677360534668,2014-03-06
22.77422332763672,2014-03-07
22.450307846069336,2014-03-10
22.188093185424805,2014-03-11
22.357763290405273,2014-03-12
21.864179611206055,2014-03-13
21.879600524902344,2014-03-14
22.14181900024414,2014-03-17
22.303775787353516,2014-03-18
22.095550537109375,2014-03-19
22.026138305664062,2014-03-20
21.96443748474121,2014-03-21
21.802478790283203,2014-03-24
21.721506118774414,2014-03-25
21.440006256103516,2014-03-26
21.27804946899414,2014-03-27
21.281906127929688,2014-03-28
21.301189422607422,2014-03-31
21.60968017578125,2014-04-01
21.382165908813477,2014-04-02
21.046689987182617,2014-04-03
20.823026657104492,2014-04-04
20.418136596679688,2014-04-07
21.13151741027832,2014-04-08
21.551834106445312,2014-04-09
20.8538818359375,2014-04-10
20.61480140686035,2014-04-11
20.81531524658203,2014-04-14
20.784467697143555,2014-04-15
21.0891056060791,2014-04-16
21.19707679748535,2014-04-17
21.181650161743164,2014-04-21
21.389883041381836,2014-04-22
21.185504913330078,2014-04-23
21.146942138671875,2014-04-24
20.715059280395508,2014-04-25
20.68421173095703,2014-04-28
21.03125762939453,2014-04-29
19.986249923706055,2014-04-30
19.932270050048828,2014-05-01
20.0556640625,2014-05-02
20.051807403564453,2014-05-05
19.64691162109375,2014-05-06
19.500383377075195,2014-05-07
19.380842208862305,2014-05-08
19.488813400268555,2014-05-09
19.79344940185547,2014-05-12
19.889848709106445,2014-05-13
19.916841506958008,2014-05-14
19.805015563964844,2014-05-15
20.03252410888672,2014-05-16
20.179058074951172,2014-05-19
20.03638458251953,2014-05-20
20.005531311035156,2014-05-21
19.858999252319336,2014-05-22
20.059518814086914,2014-05-23
19.963115692138672,2014-05-27
19.43097496032715,2014-05-28
19.334569931030273,2014-05-29
19.562076568603516,2014-05-30
19.469532012939453,2014-06-02
19.44253921508789,2014-06-03
19.454105377197266,2014-06-04
19.50423812866211,2014-06-05
19.164899826049805,2014-06-06
19.11862564086914,2014-06-09
18.605764389038086,2014-06-10
18.82941436767578,2014-06-11
18.725303649902344,2014-06-12
18.910400390625,2014-06-13
18.894969940185547,2014-06-16
18.918107986450195,2014-06-17
19.149473190307617,2014-06-18
19.126333236694336,2014-06-19
19.026079177856445,2014-06-20
19.045360565185547,2014-06-23
18.837127685546875,2014-06-24
19.018369674682617,2014-06-25
19.076210021972656,2014-06-26
19.311431884765625,2014-06-27
19.3037166595459,2014-06-30
19.473390579223633,2014-07-01
19.49266815185547,2014-07-02
19.643056869506836,2014-07-03
19.565935134887695,2014-07-07
19.349994659423828,2014-07-08
19.639204025268555,2014-07-09
19.41168975830078,2014-07-10
19.858999252319336,2014-07-11
19.727890014648438,2014-07-14
19.596786499023438,2014-07-15
19.55051040649414,2014-07-16
19.677766799926758,2014-07-17
19.851289749145508,2014-07-18
19.93612289428711,2014-07-21
20.071086883544922,2014-07-22
20.306312561035156,2014-07-23
20.52610969543457,2014-07-24
20.341014862060547,2014-07-25
20.410423278808594,2014-07-28
20.518394470214844,2014-07-29
20.52610969543457,2014-07-30
20.371862411499023,2014-07-31
20.256183624267578,2014-08-01
20.460554122924805,2014-08-04
20.537675857543945,2014-08-05
20.61480140686035,2014-08-06
20.653362274169922,2014-08-07
20.85773468017578,2014-08-08
20.77675437927246,2014-08-11
20.603229522705078,2014-08-12
20.41428565979004,2014-08-13
20.410423278808594,2014-08-14
20.29859733581543,2014-08-15
20.47983169555664,2014-08-18
20.726627349853516,2014-08-19
20.591663360595703,2014-08-20
21.551834106445312,2014-08-21
21.401447296142578,2014-08-22
21.397592544555664,2014-08-25
21.690658569335938,2014-08-26
21.56340217590332,2014-08-27
21.374452590942383,2014-08-28
21.401447296142578,2014-08-29
21.16236686706543,2014-09-02
21.035114288330078,2014-09-03
20.992698669433594,2014-09-04
20.784467697143555,2014-09-05
20.911720275878906,2014-09-08
20.333303451538086,2014-09-09
19.704753875732422,2014-09-10
19.542795181274414,2014-09-11
20.125072479248047,2014-09-12
19.650768280029297,2014-09-15
19.90141487121582,2014-09-16
20.03252410888672,2014-09-17
20.32173728942871,2014-09-18
20.20604705810547,2014-09-19
20.233043670654297,2014-09-22
20.337160110473633,2014-09-23
20.410423278808594,2014-09-24
20.109643936157227,2014-09-25
20.410423278808594,2014-09-26
20.306312561035156,2014-09-29
21.837188720703125,2014-09-30
21.386018753051758,2014-10-01
21.1546573638916,2014-10-02
20.992698669433594,2014-10-03
20.649505615234375,2014-10-06
20.42584800720215,2014-10-07
21.01969337463379,2014-10-08
20.38343620300293,2014-10-09
19.997821807861328,2014-10-10
19.457965850830078,2014-10-13
19.508094787597656,2014-10-14
19.373130798339844,2014-10-15
18.46308708190918,2014-10-16
18.49007797241211,2014-10-17
18.972095489501953,2014-10-20
19.612211227416992,2014-10-21
19.330713272094727,2014-10-22
19.585216522216797,2014-10-23
19.71247100830078,2014-10-24
19.739463806152344,2014-10-27
19.743316650390625,2014-10-28
19.79344940185547,2014-10-29
19.878278732299805,2014-10-30
20.24460792541504,2014-10-31
20.32173728942871,2014-11-03
20.541534423828125,2014-11-04
20.664932250976562,2014-11-05
20.537675857543945,2014-11-06
20.637939453125,2014-11-07
20.780611038208008,2014-11-10
20.89629554748535,2014-11-11
20.846168518066406,2014-11-12
20.9657039642334,2014-11-13
20.961851119995117,2014-11-14
21.14308738708496,2014-11-17
21.35517120361328,2014-11-18
21.185504913330078,2014-11-19
21.03125762939453,2014-11-20
20.984989166259766,2014-11-21
20.973421096801758,2014-11-24
20.977272033691406,2014-11-25
21.042827606201172,2014-11-26
21.16236686706543,2014-11-28
21.15850830078125,2014-12-01
21.21635627746582,2014-12-02
21.135374069213867,2014-12-03
21.08138656616211,2014-12-04
21.135374069213867,2014-12-05
21.266477584838867,2014-12-08
21.362886428833008,2014-12-09
21.31275749206543,2014-12-10
21.89888572692871,2014-12-11
21.50555992126465,2014-12-12
21.37830924987793,2014-12-15
21.571117401123047,2014-12-16
21.75235366821289,2014-12-17
22.184232711791992,2014-12-18
22.03384780883789,2014-12-19
22.107112884521484,2014-12-22
22.06855583190918,2014-12-23
22.018421173095703,2014-12-24
21.99529266357422,2014-12-26
21.99143409729004,2014-12-29
22.064699172973633,2014-12-30
21.640527725219727,2014-12-31
21.675230026245117,2015-01-02
21.493995666503906,2015-01-05
21.21635627746582,2015-01-06
21.181650161743164,2015-01-07
21.75235366821289,2015-01-08
21.451580047607422,2015-01-09
21.285762786865234,2015-01-12
21.25876808166504,2015-01-13
20.83460235595703,2015-01-14
20.445125579833984,2015-01-15
20.69192123413086,2015-01-16
20.69963264465332,2015-01-20
20.58394432067871,2015-01-21
22.037704467773438,2015-01-22
21.887317657470703,2015-01-23
21.617385864257812,2015-01-26
21.0891056060791,2015-01-27
20.761327743530273,2015-01-28
20.80760383605957,2015-01-29
