PFE,Date
0.5292572379112244,1985-05-01
0.5368611216545105,1985-05-02
0.5459867119789124,1985-05-03
0.5414239168167114,1985-05-06
0.5490286946296692,1985-05-07
0.5535909533500671,1985-05-08
0.5566328167915344,1985-05-09
0.5703205466270447,1985-05-10
0.5718407034873962,1985-05-13
0.573362410068512,1985-05-14
0.5794453620910645,1985-05-15
0.5794453620910645,1985-05-16
0.5900912880897522,1985-05-17
0.6084207892417908,1985-05-20
0.609952986240387,1985-05-21
0.62068110704422,1985-05-22
0.609952986240387,1985-05-23
0.6022908091545105,1985-05-24
0.5961608290672302,1985-05-28
0.5961608290672302,1985-05-29
0.5992254018783569,1985-05-30
0.6130182147026062,1985-05-31
0.6084207892417908,1985-06-03
0.6038228869438171,1985-06-04
0.5823672413825989,1985-06-05
0.5930953025817871,1985-06-06
0.5915627479553223,1985-06-07
0.6007581353187561,1985-06-10
0.5915627479553223,1985-06-11
0.5808350443840027,1985-06-12
0.583899974822998,1985-06-13
0.5869651436805725,1985-06-14
0.5930953025817871,1985-06-17
0.5976927876472473,1985-06-18
0.5976927876472473,1985-06-19
0.5961608290672302,1985-06-20
0.6053557991981506,1985-06-21
0.609952986240387,1985-06-24
0.609952986240387,1985-06-25
0.6114861965179443,1985-06-26
0.6176162958145142,1985-06-27
0.6068881154060364,1985-06-28
0.6007581353187561,1985-07-01
0.5915627479553223,1985-07-02
0.5930953025817871,1985-07-03
0.5961608290672302,1985-07-05
0.5915627479553223,1985-07-08
0.5992254018783569,1985-07-09
0.6314087510108948,1985-07-10
0.6406043171882629,1985-07-11
0.6375392079353333,1985-07-12
0.6436691284179688,1985-07-15
0.6467341184616089,1985-07-16
0.6467341184616089,1985-07-17
0.6375392079353333,1985-07-18
0.6375392079353333,1985-07-19
0.632941484451294,1985-07-22
0.6298767328262329,1985-07-23
0.62068110704422,1985-07-24
0.6130182147026062,1985-07-25
0.6129567623138428,1985-07-26
0.5836211442947388,1985-07-29
0.5897970795631409,1985-07-30
0.5959727764129639,1985-07-31
0.6098688244819641,1985-08-01
0.6083249449729919,1985-08-02
0.6114129424095154,1985-08-05
0.5882530212402344,1985-08-06
0.5928850173950195,1985-08-07
0.5990609526634216,1985-08-08
0.6021488904953003,1985-08-09
0.6067808270454407,1985-08-12
0.6067808270454407,1985-08-13
0.6036927700042725,1985-08-14
0.5959727764129639,1985-08-15
0.5928850173950195,1985-08-16
0.5928850173950195,1985-08-19
0.6036927700042725,1985-08-20
0.6129567623138428,1985-08-21
0.5990609526634216,1985-08-22
0.5897970795631409,1985-08-23
0.5820773839950562,1985-08-26
0.5928850173950195,1985-08-27
0.5959727764129639,1985-08-28
0.5959727764129639,1985-08-29
0.5944291353225708,1985-08-30
0.5913410186767578,1985-09-03
0.5836211442947388,1985-09-04
0.5913410186767578,1985-09-05
0.5990609526634216,1985-09-06
0.5975170731544495,1985-09-09
0.5867089629173279,1985-09-10
0.5774453282356262,1985-09-11
0.566637396812439,1985-09-12
0.5620052218437195,1985-09-13
0.5635497570037842,1985-09-16
0.5527417063713074,1985-09-17
0.5496538281440735,1985-09-18
0.5558295249938965,1985-09-19
0.5589175224304199,1985-09-20
0.5836211442947388,1985-09-23
0.575901210308075,1985-09-24
0.5743569135665894,1985-09-25
0.5789893865585327,1985-09-26
0.58516526222229,1985-09-30
0.6052367687225342,1985-10-01
0.58516526222229,1985-10-02
0.5836211442947388,1985-10-03
0.5774453282356262,1985-10-04
0.5650936961174011,1985-10-07
0.5650936961174011,1985-10-08
0.5604616403579712,1985-10-09
0.5527417063713074,1985-10-10
0.566637396812439,1985-10-11
0.5620052218437195,1985-10-14
0.5604616403579712,1985-10-15
0.5681817531585693,1985-10-16
0.5558295249938965,1985-10-17
0.5496538281440735,1985-10-18
0.5589175224304199,1985-10-21
0.5542856454849243,1985-10-22
0.5589175224304199,1985-10-23
0.5558295249938965,1985-10-24
0.5542856454849243,1985-10-25
0.5558295249938965,1985-10-28
0.5558295249938965,1985-10-29
0.5681817531585693,1985-10-30
0.5650936961174011,1985-10-31
0.5836211442947388,1985-11-01
0.5820773839950562,1985-11-04
0.5959727764129639,1985-11-05
0.5928850173950195,1985-11-06
0.5928850173950195,1985-11-07
0.6021488904953003,1985-11-08
0.6114129424095154,1985-11-11
0.6191325783729553,1985-11-12
0.6175888180732727,1985-11-13
0.6175888180732727,1985-11-14
0.6175262331962585,1985-11-15
0.6253038048744202,1985-11-18
0.6237485408782959,1985-11-19
0.6268593072891235,1985-11-20
0.6408587694168091,1985-11-21
0.6284143924713135,1985-11-22
0.6284143924713135,1985-11-25
0.6424137949943542,1985-11-26
0.662635326385498,1985-11-27
0.6641908884048462,1985-11-29
0.6486360430717468,1985-12-02
0.6501913666725159,1985-12-03
0.6719687581062317,1985-12-04
0.6595246195793152,1985-12-05
0.6455252766609192,1985-12-06
0.6533023715019226,1985-12-09
0.6579688191413879,1985-12-10
0.6657461524009705,1985-12-11
0.6750797033309937,1985-12-12
0.6937458515167236,1985-12-13
0.6766342520713806,1985-12-16
0.6595246195793152,1985-12-17
0.6517466306686401,1985-12-18
0.6610798239707947,1985-12-19
0.6595246195793152,1985-12-20
0.6237485408782959,1985-12-23
0.6237485408782959,1985-12-24
0.6253038048744202,1985-12-26
0.6315253973007202,1985-12-27
0.6268593072891235,1985-12-30
0.629970371723175,1985-12-31
0.6221929788589478,1986-01-02
0.6268593072891235,1986-01-03
0.6284143924713135,1986-01-06
0.6470807194709778,1986-01-07
0.6408587694168091,1986-01-08
0.6221929788589478,1986-01-09
0.6097491383552551,1986-01-10
0.6175262331962585,1986-01-13
0.6128601431846619,1986-01-14
0.6066380143165588,1986-01-15
0.6190815567970276,1986-01-16
0.6221929788589478,1986-01-17
0.6113047003746033,1986-01-20
0.5941941738128662,1986-01-21
0.5879725217819214,1986-01-22
0.5895276665687561,1986-01-23
0.5848610997200012,1986-01-24
0.5962845087051392,1986-01-27
0.6229608654975891,1986-01-28
0.6198225021362305,1986-01-29
0.5978541374206543,1986-01-30
0.6072691082954407,1986-01-31
0.6151149868965149,1986-02-03
0.6151149868965149,1986-02-04
0.6119765639305115,1986-02-05
0.6151149868965149,1986-02-06
0.6260992288589478,1986-02-07
0.6323757767677307,1986-02-10
0.640221357345581,1986-02-11
0.6323757767677307,1986-02-12
0.6308065056800842,1986-02-13
0.6464983224868774,1986-02-14
0.6574822068214417,1986-02-18
0.6512057185173035,1986-02-19
0.6527747511863708,1986-02-20
0.6543437838554382,1986-02-21
0.6621902585029602,1986-02-24
0.6574822068214417,1986-02-25
0.6480674743652344,1986-02-26
0.655913233757019,1986-02-27
0.6951425075531006,1986-02-28
0.690434992313385,1986-03-03
0.6810203790664673,1986-03-04
0.6621902585029602,1986-03-05
0.6668975949287415,1986-03-06
0.6778818964958191,1986-03-07
0.6935735940933228,1986-03-10
0.7139724493026733,1986-03-11
0.7014188766479492,1986-03-12
0.7076960206031799,1986-03-13
0.7155418992042542,1986-03-14
0.7171112298965454,1986-03-17
0.7233874797821045,1986-03-18
0.7249566316604614,1986-03-19
0.7406489253044128,1986-03-20
0.7375103831291199,1986-03-21
0.7375103831291199,1986-03-24
0.7312341332435608,1986-03-25
0.7484946846961975,1986-03-26
0.762616753578186,1986-03-27
0.7547706961631775,1986-03-31
0.7375103831291199,1986-04-01
0.7343718409538269,1986-04-02
0.7359409332275391,1986-04-03
0.7061268091201782,1986-04-04
0.7045572996139526,1986-04-07
0.7186806201934814,1986-04-08
0.728095293045044,1986-04-09
0.7437871098518372,1986-04-10
0.7484946846961975,1986-04-11
0.753201961517334,1986-04-14
0.7516327500343323,1986-04-15
0.7814467549324036,1986-04-16
0.8018466234207153,1986-04-17
0.8018466234207153,1986-04-18
0.8018466234207153,1986-04-21
0.7955693006515503,1986-04-22
0.7861545085906982,1986-04-23
0.7971386313438416,1986-04-24
0.7783085107803345,1986-04-25
0.7751702666282654,1986-04-28
0.75790935754776,1986-04-29
0.7437871098518372,1986-04-30
0.7422177195549011,1986-05-01
0.7484946846961975,1986-05-02
0.7704625129699707,1986-05-05
0.7610480785369873,1986-05-06
0.7547706961631775,1986-05-07
0.7516327500343323,1986-05-08
0.7563400268554688,1986-05-09
0.7547706961631775,1986-05-12
0.7469250559806824,1986-05-13
0.7505275011062622,1986-05-14
0.7426275610923767,1986-05-15
0.7299870848655701,1986-05-16
0.7363077402114868,1986-05-19
0.7615878582000732,1986-05-20
0.7568483352661133,1986-05-21
0.772648811340332,1986-05-22
0.7710680961608887,1986-05-23
0.7963492274284363,1986-05-27
0.7884491682052612,1986-05-28
0.8026695847511292,1986-05-29
0.7947697639465332,1986-05-30
0.7884491682052612,1986-06-02
0.7884491682052612,1986-06-03
0.772648811340332,1986-06-04
0.7710680961608887,1986-06-05
0.8026695847511292,1986-06-06
0.7868690490722656,1986-06-09
0.7979296445846558,1986-06-10
0.8184704184532166,1986-06-11
0.8326907753944397,1986-06-12
0.8358516097068787,1986-06-13
0.8658720254898071,1986-06-16
0.8532313108444214,1986-06-17
0.859551727771759,1986-06-18
0.8627121448516846,1986-06-19
0.8721922039985657,1986-06-20
0.8769320249557495,1986-06-23
0.8737722039222717,1986-06-24
0.8816726803779602,1986-06-25
0.8895727396011353,1986-06-26
0.8990530371665955,1986-06-27
0.9037930369377136,1986-06-30
0.9180139303207397,1986-07-01
0.9164344668388367,1986-07-02
0.9195937514305115,1986-07-03
0.8690323829650879,1986-07-07
0.8421708941459656,1986-07-08
0.8674518465995789,1986-07-09
0.8484916687011719,1986-07-10
0.8516512513160706,1986-07-11
0.8342702984809875,1986-07-14
0.8421708941459656,1986-07-15
0.8247902393341064,1986-07-16
0.8405912518501282,1986-07-17
0.839011549949646,1986-07-18
0.8311100006103516,1986-07-21
0.8342702984809875,1986-07-22
0.839011549949646,1986-07-23
0.839011549949646,1986-07-24
0.8469108939170837,1986-07-25
0.8409976959228516,1986-07-28
0.829868495464325,1986-07-29
0.8394070267677307,1986-07-30
0.8489461541175842,1986-07-31
0.855305552482605,1986-08-01
0.8616641759872437,1986-08-04
0.855305552482605,1986-08-05
0.855305552482605,1986-08-06
0.855305552482605,1986-08-07
0.8457667827606201,1986-08-08
0.8743826150894165,1986-08-11
0.8839215636253357,1986-08-12
0.8950494527816772,1986-08-13
0.8950494527816772,1986-08-14
0.8918700814247131,1986-08-15
0.8855106830596924,1986-08-18
0.8743826150894165,1986-08-19
0.8712026476860046,1986-08-20
0.872793436050415,1986-08-21
0.8632541298866272,1986-08-22
0.852125883102417,1986-08-25
0.8743826150894165,1986-08-26
0.8680241703987122,1986-08-27
0.8632541298866272,1986-08-28
0.8648443222045898,1986-08-29
0.8537157773971558,1986-09-02
0.8473564386367798,1986-09-03
0.8330485224723816,1986-09-04
0.8266886472702026,1986-09-05
0.8012520670890808,1986-09-08
0.7933035492897034,1986-09-09
0.7980732321739197,1986-09-10
0.7662769556045532,1986-09-11
0.7472000122070312,1986-09-12
0.7583283185958862,1986-09-15
0.7599185109138489,1986-09-16
0.7440206408500671,1986-09-17
0.7281224131584167,1986-09-18
0.7424304485321045,1986-09-19
0.7392504215240479,1986-09-22
0.7615078091621399,1986-09-23
0.7678672671318054,1986-09-24
0.7472000122070312,1986-09-25
0.7408410906791687,1986-09-26
0.7281224131584167,1986-09-29
0.7376613020896912,1986-09-30
0.7360713481903076,1986-10-01
0.7344813942909241,1986-10-02
0.7344813942909241,1986-10-03
0.7281224131584167,1986-10-06
0.7201734781265259,1986-10-07
0.7313023805618286,1986-10-08
0.7249429225921631,1986-10-09
0.7297121286392212,1986-10-10
0.7360713481903076,1986-10-13
0.7297121286392212,1986-10-14
0.7535591125488281,1986-10-15
0.7662769556045532,1986-10-16
0.7646873593330383,1986-10-17
0.7567384243011475,1986-10-20
0.751969039440155,1986-10-21
0.7456102967262268,1986-10-22
0.7630975842475891,1986-10-23
0.7551485300064087,1986-10-24
0.7583283185958862,1986-10-27
0.7646873593330383,1986-10-28
0.7694565653800964,1986-10-29
0.7758157253265381,1986-10-30
0.7599185109138489,1986-10-31
0.7678672671318054,1986-11-03
0.7615078091621399,1986-11-04
0.7710464000701904,1986-11-05
0.7789956331253052,1986-11-06
0.7901241779327393,1986-11-07
0.7885340452194214,1986-11-10
0.7917139530181885,1986-11-11
0.7758157253265381,1986-11-12
0.7630975842475891,1986-11-13
0.7726368308067322,1986-11-14
0.7698831558227539,1986-11-17
0.7426735162734985,1986-11-18
0.7570789456367493,1986-11-19
0.768282413482666,1986-11-20
0.7874897718429565,1986-11-21
0.8002946376800537,1986-11-24
0.7954927682876587,1986-11-25
0.7874897718429565,1986-11-26
0.7810871601104736,1986-11-28
0.7762855887413025,1986-12-01
0.7970935106277466,1986-12-02
0.8130991458892822,1986-12-03
0.8162997961044312,1986-12-04
0.8050967454910278,1986-12-05
0.8050967454910278,1986-12-08
0.8066965341567993,1986-12-09
0.8034957647323608,1986-12-10
0.7938918471336365,1986-12-11
0.7810871601104736,1986-12-12
0.7842884063720703,1986-12-15
0.7810871601104736,1986-12-16
0.7810871601104736,1986-12-17
0.7954927682876587,1986-12-18
0.7922914624214172,1986-12-19
0.7778863906860352,1986-12-22
0.7650818824768066,1986-12-23
0.7794873118400574,1986-12-24
0.8050967454910278,1986-12-26
0.7874897718429565,1986-12-29
0.7858893275260925,1986-12-30
0.7810871601104736,1986-12-31
0.7938918471336365,1987-01-02
0.8146998882293701,1987-01-05
0.8307060599327087,1987-01-06
0.835507333278656,1987-01-07
0.8419094681739807,1987-01-08
0.8435109257698059,1987-01-09
0.8419094681739807,1987-01-12
0.8275045156478882,1987-01-13
0.8323059678077698,1987-01-14
0.8371081352233887,1987-01-15
0.840309739112854,1987-01-16
0.8387089967727661,1987-01-19
0.835507333278656,1987-01-20
0.819501519203186,1987-01-21
0.8531138896942139,1987-01-22
0.8483123779296875,1987-01-23
0.844444751739502,1987-01-26
0.8702288866043091,1987-01-27
0.8895673155784607,1987-01-28
0.8798988461494446,1987-01-29
0.8734518885612488,1987-01-30
0.886344850063324,1987-02-02
0.886344850063324,1987-02-03
0.886344850063324,1987-02-04
0.886344850063324,1987-02-05
0.8879560828208923,1987-02-06
0.8847328424453735,1987-02-09
0.8766751289367676,1987-02-10
0.8847328424453735,1987-02-11
0.8895673155784607,1987-02-12
0.9121289253234863,1987-02-13
0.9862589836120605,1987-02-17
0.9604756832122803,1987-02-18
0.9620863199234009,1987-02-19
0.9556397199630737,1987-02-20
0.9314674735069275,1987-02-23
0.9346907138824463,1987-02-24
0.9508061408996582,1987-02-25
0.9443594813346863,1987-02-26
0.93952476978302,1987-02-27
0.9153516888618469,1987-03-02
0.9121289253234863,1987-03-03
0.9346907138824463,1987-03-04
0.9443594813346863,1987-03-05
0.9427480101585388,1987-03-06
0.9330785274505615,1987-03-09
0.9475822448730469,1987-03-10
0.9669216871261597,1987-03-11
0.9524167776107788,1987-03-12
0.9475822448730469,1987-03-13
0.9443594813346863,1987-03-16
0.9524167776107788,1987-03-17
0.9588634371757507,1987-03-18
0.9669216871261597,1987-03-19
0.9701445698738098,1987-03-20
0.9749789834022522,1987-03-23
0.978202223777771,1987-03-24
0.9572516679763794,1987-03-25
0.9636977314949036,1987-03-26
0.9411365389823914,1987-03-27
0.9250202775001526,1987-03-30
0.9330785274505615,1987-03-31
0.9379128813743591,1987-04-01
0.9524167776107788,1987-04-02
0.9653092622756958,1987-04-03
0.97175532579422,1987-04-06
0.9411365389823914,1987-04-07
0.9443594813346863,1987-04-08
0.9250202775001526,1987-04-09
0.928244411945343,1987-04-10
0.8976245522499084,1987-04-13
0.8815098404884338,1987-04-14
0.8508899211883545,1987-04-15
0.8750635385513306,1987-04-16
0.8589481711387634,1987-04-20
0.8944022059440613,1987-04-21
0.8653944730758667,1987-04-22
0.8734518885612488,1987-04-23
0.8525024652481079,1987-04-24
0.8686180114746094,1987-04-27
0.886344850063324,1987-04-28
0.8960135579109192,1987-04-29
0.9089059233665466,1987-04-30
0.8927903175354004,1987-05-01
0.8976245522499084,1987-05-04
0.9040709733963013,1987-05-05
0.9008481502532959,1987-05-06
0.8847328424453735,1987-05-07
0.8798988461494446,1987-05-08
0.863783061504364,1987-05-11
0.8734518885612488,1987-05-12
0.8766751289367676,1987-05-13
0.867914617061615,1987-05-14
0.8403359651565552,1987-05-15
0.8257356286048889,1987-05-18
0.8062683939933777,1987-05-19
0.7997792959213257,1987-05-20
0.80951327085495,1987-05-21
0.8176238536834717,1987-05-22
0.8435809016227722,1987-05-26
0.8419587016105652,1987-05-27
0.8468253016471863,1987-05-28
0.8452032208442688,1987-05-29
0.8468253016471863,1987-06-01
0.8516921997070312,1987-06-02
0.8857599496841431,1987-06-03
0.8954933285713196,1987-06-04
0.8890044689178467,1987-06-05
0.8971152901649475,1987-06-08
0.8971152901649475,1987-06-09
0.8987374901771545,1987-06-10
0.9084716439247131,1987-06-11
0.9084716439247131,1987-06-12
0.9036045074462891,1987-06-15
0.9117159843444824,1987-06-16
0.9117159843444824,1987-06-17
0.9068489670753479,1987-06-18
0.9117159843444824,1987-06-19
0.9263166785240173,1987-06-22
0.9522730112075806,1987-06-23
0.9376721382141113,1987-06-24
0.9474057555198669,1987-06-25
0.9538949131965637,1987-06-26
0.9506508708000183,1987-06-29
0.9344281554222107,1987-06-30
0.9230716228485107,1987-07-01
0.9441612958908081,1987-07-02
0.9392943978309631,1987-07-06
0.9392943978309631,1987-07-07
0.9311830401420593,1987-07-08
0.9295607805252075,1987-07-09
0.9328057765960693,1987-07-10
0.9165827631950378,1987-07-13
0.9198267459869385,1987-07-14
0.9230716228485107,1987-07-15
0.9295607805252075,1987-07-16
0.9344281554222107,1987-07-17
0.9376721382141113,1987-07-20
0.9279389977455139,1987-07-21
0.9311830401420593,1987-07-22
0.9311830401420593,1987-07-23
0.9441612958908081,1987-07-24
0.9484050273895264,1987-07-27
0.9418758153915405,1987-07-28
0.9467736482620239,1987-07-29
0.979421079158783,1987-07-30
0.9647287130355835,1987-07-31
0.959831953048706,1987-08-03
0.9467736482620239,1987-08-04
0.9516703486442566,1987-08-05
0.9663614630699158,1987-08-06
0.972891092300415,1987-08-07
0.9859492182731628,1987-08-10
0.9826854467391968,1987-08-11
0.974523663520813,1987-08-12
0.9908472895622253,1987-08-13
0.9859492182731628,1987-08-14
0.977787971496582,1987-08-17
0.9614644646644592,1987-08-18
0.9582001566886902,1987-08-19
0.9565675258636475,1987-08-20
0.959831953048706,1987-08-21
0.9451406598091125,1987-08-24
0.9451406598091125,1987-08-25
0.9516703486442566,1987-08-26
0.9549344778060913,1987-08-27
0.9369784593582153,1987-08-28
0.9239194393157959,1987-08-31
0.9369784593582153,1987-09-01
0.9206552505493164,1987-09-02
0.9059635400772095,1987-09-03
0.9075961112976074,1987-09-04
0.8880077004432678,1987-09-08
0.8912726640701294,1987-09-09
0.892905056476593,1987-09-10
0.9108613133430481,1987-09-11
0.9206552505493164,1987-09-14
0.9059635400772095,1987-09-15
0.902698814868927,1987-09-16
0.8945375680923462,1987-09-17
0.8912726640701294,1987-09-18
0.892905056476593,1987-09-21
0.902698814868927,1987-09-22
0.901066780090332,1987-09-23
0.892905056476593,1987-09-24
0.8945375680923462,1987-09-25
0.9059635400772095,1987-09-28
0.9092283248901367,1987-09-29
0.9043313264846802,1987-09-30
0.901066780090332,1987-10-01
0.9059635400772095,1987-10-02
0.9092283248901367,1987-10-05
0.8847429156303406,1987-10-06
0.8765815496444702,1987-10-07
0.8700515627861023,1987-10-08
0.8586252331733704,1987-10-09
0.8537283539772034,1987-10-12
0.8586252331733704,1987-10-13
0.8325070142745972,1987-10-14
0.7770069241523743,1987-10-15
0.7737420797348022,1987-10-16
0.6398879289627075,1987-10-19
0.6692705750465393,1987-10-20
0.7378303408622742,1987-10-21
0.6904909610748291,1987-10-22
0.6660059690475464,1987-10-23
0.587651789188385,1987-10-26
0.6398879289627075,1987-10-27
0.6431528329849243,1987-10-28
0.6676384806632996,1987-10-29
0.6872265338897705,1987-10-30
0.7117123007774353,1987-11-02
0.7149766087532043,1987-11-03
0.6953885555267334,1987-11-04
0.6986532211303711,1987-11-05
0.7002854347229004,1987-11-06
0.6758002638816833,1987-11-09
0.6431528329849243,1987-11-10
0.6447851061820984,1987-11-11
0.6790648698806763,1987-11-12
0.6790648698806763,1987-11-13
0.6899323463439941,1987-11-16
0.6751127243041992,1987-11-17
0.6833457946777344,1987-11-18
0.6586466431617737,1987-11-19
0.6800524592399597,1987-11-20
0.6751127243041992,1987-11-23
0.6586466431617737,1987-11-24
0.6520599722862244,1987-11-25
0.6388871669769287,1987-11-27
0.607601523399353,1987-11-30
0.6191276907920837,1987-12-01
0.6174815893173218,1987-12-02
0.5960750579833984,1987-12-03
0.589488685131073,1987-12-04
0.6092482805252075,1987-12-07
0.589488685131073,1987-12-08
0.584548830986023,1987-12-09
0.5532634258270264,1987-12-10
0.5499698519706726,1987-12-11
0.5499698519706726,1987-12-14
0.5483230948448181,1987-12-15
0.5878424048423767,1987-12-16
0.5861954689025879,1987-12-17
0.5960750579833984,1987-12-18
0.6125411987304688,1987-12-21
0.655353307723999,1987-12-22
0.678406298160553,1987-12-23
0.6685260534286499,1987-12-24
0.6290074586868286,1987-12-28
0.6388871669769287,1987-12-29
0.630653977394104,1987-12-30
0.614188015460968,1987-12-31
0.6405341029167175,1988-01-04
0.6932256817817688,1988-01-05
0.7047521471977234,1988-01-06
0.7047521471977234,1988-01-07
0.6602936387062073,1988-01-08
0.6635864973068237,1988-01-11
0.6586466431617737,1988-01-12
0.6570000648498535,1988-01-13
0.6685260534286499,1988-01-14
0.6635864973068237,1988-01-15
0.6849923729896545,1988-01-18
0.698165774345398,1988-01-19
0.6751127243041992,1988-01-20
0.6701729893684387,1988-01-21
0.6767597794532776,1988-01-22
0.6899323463439941,1988-01-25
0.691579282283783,1988-01-26
0.6767597794532776,1988-01-27
0.6965187788009644,1988-01-28
0.7195711731910706,1988-01-29
0.7080453038215637,1988-02-01
0.7031051516532898,1988-02-02
0.6816992163658142,1988-02-03
0.6816992163658142,1988-02-04
0.6668800115585327,1988-02-05
0.678406298160553,1988-02-08
0.691579282283783,1988-02-09
0.6965187788009644,1988-02-10
0.6899323463439941,1988-02-11
0.6965821385383606,1988-02-12
0.6965821385383606,1988-02-16
0.6866070032119751,1988-02-17
0.688270092010498,1988-02-18
0.6915950179100037,1988-02-19
0.7181949615478516,1988-02-22
0.7181949615478516,1988-02-23
0.724844753742218,1988-02-24
0.7065570950508118,1988-02-25
0.7065570950508118,1988-02-26
0.7231819033622742,1988-02-29
0.7181949615478516,1988-03-01
0.7364819049835205,1988-03-02
0.753106951713562,1988-03-03
0.7331566214561462,1988-03-04
0.734819769859314,1988-03-07
0.7298319339752197,1988-03-08
0.7265071868896484,1988-03-09
0.7265071868896484,1988-03-10
0.7265071868896484,1988-03-11
0.734819769859314,1988-03-14
0.7215201258659363,1988-03-15
0.7148698568344116,1988-03-16
0.7364819049835205,1988-03-17
0.734819769859314,1988-03-18
0.7265071868896484,1988-03-21
0.724844753742218,1988-03-22
0.7314946055412292,1988-03-23
0.7281692624092102,1988-03-24
0.7447945475578308,1988-03-25
0.7298319339752197,1988-03-28
0.7447945475578308,1988-03-29
0.7398066520690918,1988-03-30
0.7331566214561462,1988-03-31
0.7281692624092102,1988-04-04
0.7398066520690918,1988-04-05
0.7564316987991333,1988-04-06
0.7564316987991333,1988-04-07
0.764744758605957,1988-04-08
0.7614195942878723,1988-04-11
0.7564316987991333,1988-04-12
0.7996570467948914,1988-04-13
0.7564316987991333,1988-04-14
0.7863568663597107,1988-04-15
0.7747197151184082,1988-04-18
0.7547690868377686,1988-04-19
0.7398066520690918,1988-04-20
0.7281692624092102,1988-04-21
0.7364819049835205,1988-04-22
0.7497819066047668,1988-04-25
0.7597569227218628,1988-04-26
0.753106951713562,1988-04-27
0.7481195330619812,1988-04-28
0.7314946055412292,1988-04-29
0.7331566214561462,1988-05-02
0.7414698600769043,1988-05-03
0.7281692624092102,1988-05-04
0.7165319919586182,1988-05-05
0.6999073028564453,1988-05-06
0.6965821385383606,1988-05-09
0.6982449889183044,1988-05-10
0.6849449872970581,1988-05-11
0.6716449856758118,1988-05-12
0.6733079552650452,1988-05-13
0.6951357126235962,1988-05-16
0.6733078956604004,1988-05-17
0.6649119257926941,1988-05-18
0.6581956148147583,1988-05-19
0.6682702898979187,1988-05-20
0.6531589031219482,1988-05-23
0.6665914058685303,1988-05-24
0.6682702898979187,1988-05-25
0.6850610971450806,1988-05-26
0.6783450245857239,1988-05-27
0.7001726031303406,1988-05-31
0.7169634699821472,1988-06-01
0.7068884968757629,1988-06-02
0.7018515467643738,1988-06-03
0.7052101492881775,1988-06-06
0.6968142986297607,1988-06-07
0.7068884968757629,1988-06-08
0.7152844071388245,1988-06-09
0.7119266390800476,1988-06-10
0.7119266390800476,1988-06-13
0.7169634699821472,1988-06-14
0.7119266390800476,1988-06-15
0.6951357126235962,1988-06-16
0.6917771697044373,1988-06-17
0.6951357126235962,1988-06-20
0.7085680961608887,1988-06-21
0.7001726031303406,1988-06-22
0.7001726031303406,1988-06-23
0.6900984048843384,1988-06-24
0.6817027926445007,1988-06-27
0.6900984048843384,1988-06-28
0.6800242066383362,1988-06-29
0.69345623254776,1988-06-30
0.6951357126235962,1988-07-01
0.7035305500030518,1988-07-05
0.7035305500030518,1988-07-06
0.6968142986297607,1988-07-07
0.6833822727203369,1988-07-08
0.6766658425331116,1988-07-11
0.6800242066383362,1988-07-12
0.6800242066383362,1988-07-13
0.6749865412712097,1988-07-14
0.6833822727203369,1988-07-15
0.6783450245857239,1988-07-18
0.6766658425331116,1988-07-19
0.6884189248085022,1988-07-20
0.6917771697044373,1988-07-21
0.6783450245857239,1988-07-22
0.6817365288734436,1988-07-25
0.6851279139518738,1988-07-26
0.6766490340232849,1988-07-27
0.6834326386451721,1988-07-28
0.6969994306564331,1988-07-29
0.7003905773162842,1988-08-01
0.7054785490036011,1988-08-02
0.7190456986427307,1988-08-03
0.7105658054351807,1988-08-04
0.6953034400939941,1988-08-05
0.6936076283454895,1988-08-08
0.6851279139518738,1988-08-09
0.6817365288734436,1988-08-10
0.6902157664299011,1988-08-11
0.6817365288734436,1988-08-12
0.6817365288734436,1988-08-15
0.6868245005607605,1988-08-16
0.6936076283454895,1988-08-17
0.6953034400939941,1988-08-18
0.7037825584411621,1988-08-19
0.6919117569923401,1988-08-22
0.6919117569923401,1988-08-23
0.6919117569923401,1988-08-24
0.6885198354721069,1988-08-25
0.6834326386451721,1988-08-26
0.6885198354721069,1988-08-29
0.6885198354721069,1988-08-30
0.6885198354721069,1988-08-31
0.6783450245857239,1988-09-01
0.6969994306564331,1988-09-02
0.7071737051010132,1988-09-06
0.7156538963317871,1988-09-07
0.7139578461647034,1988-09-08
0.7207411527633667,1988-09-09
0.7156538963317871,1988-09-12
0.7241328358650208,1988-09-13
0.7275243401527405,1988-09-14
0.7258288264274597,1988-09-15
0.7326124906539917,1988-09-16
0.7224372029304504,1988-09-19
0.7292206287384033,1988-09-20
0.7461790442466736,1988-09-21
0.744483470916748,1988-09-22
0.744483470916748,1988-09-23
0.7326124906539917,1988-09-26
0.7292206287384033,1988-09-27
0.737699568271637,1988-09-28
0.7427869439125061,1988-09-29
0.737699568271637,1988-09-30
0.7393958568572998,1988-10-03
0.7326124906539917,1988-10-04
0.7393958568572998,1988-10-05
0.7529622912406921,1988-10-06
0.7546581625938416,1988-10-07
0.7580499649047852,1988-10-10
0.7580499649047852,1988-10-11
0.744483470916748,1988-10-12
0.749570906162262,1988-10-13
0.7529622912406921,1988-10-14
0.7597461938858032,1988-10-17
0.763137698173523,1988-10-18
0.7648335099220276,1988-10-19
0.7733132839202881,1988-10-20
0.7834880948066711,1988-10-21
