CHKP,Date
33.619998931884766,2010-08-16
34.29999923706055,2010-08-17
34.29999923706055,2010-08-18
34.709999084472656,2010-08-19
34.720001220703125,2010-08-20
35.38999938964844,2010-08-23
35.439998626708984,2010-08-24
35.0,2010-08-25
34.84000015258789,2010-08-26
35.20000076293945,2010-08-27
34.97999954223633,2010-08-30
34.869998931884766,2010-08-31
35.77000045776367,2010-09-01
36.04999923706055,2010-09-02
35.529998779296875,2010-09-03
34.0,2010-09-07
34.040000915527344,2010-09-08
34.06999969482422,2010-09-09
34.540000915527344,2010-09-10
35.0,2010-09-13
35.209999084472656,2010-09-14
35.5,2010-09-15
35.540000915527344,2010-09-16
35.08000183105469,2010-09-17
35.40999984741211,2010-09-20
34.97999954223633,2010-09-21
34.29999923706055,2010-09-22
34.0099983215332,2010-09-23
34.52000045776367,2010-09-24
34.86000061035156,2010-09-27
35.5099983215332,2010-09-28
36.400001525878906,2010-09-29
36.93000030517578,2010-09-30
36.90999984741211,2010-10-01
36.720001220703125,2010-10-04
37.83000183105469,2010-10-05
37.02000045776367,2010-10-06
37.75,2010-10-07
37.75,2010-10-08
38.279998779296875,2010-10-11
39.209999084472656,2010-10-12
39.7400016784668,2010-10-13
39.290000915527344,2010-10-14
39.27000045776367,2010-10-15
38.970001220703125,2010-10-18
38.560001373291016,2010-10-19
40.189998626708984,2010-10-20
40.58000183105469,2010-10-21
41.630001068115234,2010-10-22
42.0,2010-10-25
42.279998779296875,2010-10-26
42.849998474121094,2010-10-27
42.880001068115234,2010-10-28
42.75,2010-10-29
43.36000061035156,2010-11-01
43.0,2010-11-02
42.7400016784668,2010-11-03
43.0,2010-11-04
43.349998474121094,2010-11-05
43.349998474121094,2010-11-08
43.189998626708984,2010-11-09
43.95000076293945,2010-11-10
43.66999816894531,2010-11-11
43.20000076293945,2010-11-12
43.2400016784668,2010-11-15
42.59000015258789,2010-11-16
42.81999969482422,2010-11-17
43.189998626708984,2010-11-18
43.849998474121094,2010-11-19
43.81999969482422,2010-11-22
43.150001525878906,2010-11-23
43.900001525878906,2010-11-24
43.4900016784668,2010-11-26
43.119998931884766,2010-11-29
42.869998931884766,2010-11-30
44.06999969482422,2010-12-01
44.4900016784668,2010-12-02
45.18000030517578,2010-12-03
44.95000076293945,2010-12-06
44.59000015258789,2010-12-07
44.70000076293945,2010-12-08
44.40999984741211,2010-12-09
44.650001525878906,2010-12-10
44.630001068115234,2010-12-13
44.79999923706055,2010-12-14
44.529998779296875,2010-12-15
45.380001068115234,2010-12-16
45.66999816894531,2010-12-17
45.63999938964844,2010-12-20
45.779998779296875,2010-12-21
45.900001525878906,2010-12-22
45.849998474121094,2010-12-23
45.91999816894531,2010-12-27
45.83000183105469,2010-12-28
45.790000915527344,2010-12-29
46.02000045776367,2010-12-30
46.2599983215332,2010-12-31
46.88999938964844,2011-01-03
46.880001068115234,2011-01-04
48.36000061035156,2011-01-05
46.720001220703125,2011-01-06
45.790000915527344,2011-01-07
44.900001525878906,2011-01-10
44.97999954223633,2011-01-11
45.150001525878906,2011-01-12
45.18000030517578,2011-01-13
46.20000076293945,2011-01-14
46.349998474121094,2011-01-18
46.5,2011-01-19
45.81999969482422,2011-01-20
45.0099983215332,2011-01-21
45.83000183105469,2011-01-24
45.720001220703125,2011-01-25
45.61000061035156,2011-01-26
46.7400016784668,2011-01-27
46.220001220703125,2011-01-28
44.54999923706055,2011-01-31
46.29999923706055,2011-02-01
46.369998931884766,2011-02-02
46.0099983215332,2011-02-03
45.470001220703125,2011-02-04
46.9900016784668,2011-02-07
47.5,2011-02-08
48.88999938964844,2011-02-09
50.209999084472656,2011-02-10
49.880001068115234,2011-02-11
49.720001220703125,2011-02-14
49.83000183105469,2011-02-15
50.52000045776367,2011-02-16
50.34000015258789,2011-02-17
51.599998474121094,2011-02-18
49.70000076293945,2011-02-22
48.880001068115234,2011-02-23
49.47999954223633,2011-02-24
50.290000915527344,2011-02-25
49.84000015258789,2011-02-28
48.619998931884766,2011-03-01
48.88999938964844,2011-03-02
50.439998626708984,2011-03-03
49.5,2011-03-04
48.33000183105469,2011-03-07
49.119998931884766,2011-03-08
49.04999923706055,2011-03-09
48.13999938964844,2011-03-10
48.810001373291016,2011-03-11
48.939998626708984,2011-03-14
48.93000030517578,2011-03-15
47.349998474121094,2011-03-16
47.33000183105469,2011-03-17
47.970001220703125,2011-03-18
48.91999816894531,2011-03-21
49.02000045776367,2011-03-22
48.709999084472656,2011-03-23
49.099998474121094,2011-03-24
49.36000061035156,2011-03-25
49.34000015258789,2011-03-28
50.220001220703125,2011-03-29
50.880001068115234,2011-03-30
51.04999923706055,2011-03-31
51.59000015258789,2011-04-01
51.970001220703125,2011-04-04
51.65999984741211,2011-04-05
51.779998779296875,2011-04-06
51.619998931884766,2011-04-07
51.349998474121094,2011-04-08
51.619998931884766,2011-04-11
51.380001068115234,2011-04-12
51.97999954223633,2011-04-13
53.560001373291016,2011-04-14
54.11000061035156,2011-04-15
53.029998779296875,2011-04-18
52.540000915527344,2011-04-19
53.380001068115234,2011-04-20
53.33000183105469,2011-04-21
53.34000015258789,2011-04-25
53.599998474121094,2011-04-26
54.2599983215332,2011-04-27
54.959999084472656,2011-04-28
54.93000030517578,2011-04-29
54.75,2011-05-02
55.08000183105469,2011-05-03
54.06999969482422,2011-05-04
53.70000076293945,2011-05-05
54.88999938964844,2011-05-06
54.970001220703125,2011-05-09
55.52000045776367,2011-05-10
55.279998779296875,2011-05-11
55.779998779296875,2011-05-12
55.16999816894531,2011-05-13
54.34000015258789,2011-05-16
53.93000030517578,2011-05-17
54.5099983215332,2011-05-18
54.83000183105469,2011-05-19
55.349998474121094,2011-05-20
54.56999969482422,2011-05-23
53.04999923706055,2011-05-24
53.29999923706055,2011-05-25
54.18000030517578,2011-05-26
54.31999969482422,2011-05-27
54.91999816894531,2011-05-31
55.68000030517578,2011-06-01
55.849998474121094,2011-06-02
55.31999969482422,2011-06-03
54.439998626708984,2011-06-06
54.5,2011-06-07
54.41999816894531,2011-06-08
54.18000030517578,2011-06-09
53.61000061035156,2011-06-10
53.2599983215332,2011-06-13
53.7599983215332,2011-06-14
52.34000015258789,2011-06-15
52.400001525878906,2011-06-16
52.029998779296875,2011-06-17
52.79999923706055,2011-06-20
53.66999816894531,2011-06-21
53.54999923706055,2011-06-22
54.52000045776367,2011-06-23
54.45000076293945,2011-06-24
54.97999954223633,2011-06-27
55.619998931884766,2011-06-28
56.09000015258789,2011-06-29
56.849998474121094,2011-06-30
56.75,2011-07-01
57.650001525878906,2011-07-05
57.86000061035156,2011-07-06
58.08000183105469,2011-07-07
58.439998626708984,2011-07-08
57.33000183105469,2011-07-11
57.349998474121094,2011-07-12
57.459999084472656,2011-07-13
56.59000015258789,2011-07-14
56.58000183105469,2011-07-15
61.16999816894531,2011-07-18
60.130001068115234,2011-07-19
59.56999969482422,2011-07-20
59.18000030517578,2011-07-21
59.81999969482422,2011-07-22
59.65999984741211,2011-07-25
58.709999084472656,2011-07-26
57.86000061035156,2011-07-27
57.959999084472656,2011-07-28
57.650001525878906,2011-07-29
57.630001068115234,2011-08-01
56.93000030517578,2011-08-02
56.779998779296875,2011-08-03
53.9900016784668,2011-08-04
52.45000076293945,2011-08-05
48.779998779296875,2011-08-08
50.7599983215332,2011-08-09
49.560001373291016,2011-08-10
53.290000915527344,2011-08-11
55.06999969482422,2011-08-12
56.72999954223633,2011-08-15
56.869998931884766,2011-08-16
56.66999816894531,2011-08-17
52.220001220703125,2011-08-18
51.04999923706055,2011-08-19
50.81999969482422,2011-08-22
53.04999923706055,2011-08-23
52.790000915527344,2011-08-24
51.58000183105469,2011-08-25
52.900001525878906,2011-08-26
53.900001525878906,2011-08-29
54.06999969482422,2011-08-30
54.439998626708984,2011-08-31
53.77000045776367,2011-09-01
53.060001373291016,2011-09-02
52.68000030517578,2011-09-06
52.959999084472656,2011-09-07
53.11000061035156,2011-09-08
51.83000183105469,2011-09-09
52.0,2011-09-12
52.7599983215332,2011-09-13
55.45000076293945,2011-09-14
56.72999954223633,2011-09-15
57.65999984741211,2011-09-16
57.59000015258789,2011-09-19
56.709999084472656,2011-09-20
56.36000061035156,2011-09-21
52.189998626708984,2011-09-22
52.869998931884766,2011-09-23
53.40999984741211,2011-09-26
54.560001373291016,2011-09-27
53.59000015258789,2011-09-28
53.40999984741211,2011-09-29
52.7599983215332,2011-09-30
51.70000076293945,2011-10-03
53.06999969482422,2011-10-04
54.060001373291016,2011-10-05
56.45000076293945,2011-10-06
56.0099983215332,2011-10-07
57.810001373291016,2011-10-10
57.0,2011-10-11
56.150001525878906,2011-10-12
57.59000015258789,2011-10-13
58.88999938964844,2011-10-14
58.029998779296875,2011-10-17
59.65999984741211,2011-10-18
58.86000061035156,2011-10-19
59.43000030517578,2011-10-20
59.08000183105469,2011-10-21
59.59000015258789,2011-10-24
57.95000076293945,2011-10-25
59.09000015258789,2011-10-26
60.16999816894531,2011-10-27
59.11000061035156,2011-10-28
57.630001068115234,2011-10-31
56.560001373291016,2011-11-01
58.650001525878906,2011-11-02
58.650001525878906,2011-11-03
59.08000183105469,2011-11-04
58.4900016784668,2011-11-07
58.83000183105469,2011-11-08
57.47999954223633,2011-11-09
57.81999969482422,2011-11-10
58.33000183105469,2011-11-11
57.630001068115234,2011-11-14
58.88999938964844,2011-11-15
56.650001525878906,2011-11-16
54.06999969482422,2011-11-17
53.91999816894531,2011-11-18
52.970001220703125,2011-11-21
53.619998931884766,2011-11-22
53.68000030517578,2011-11-23
53.400001525878906,2011-11-25
54.90999984741211,2011-11-28
53.58000183105469,2011-11-29
55.34000015258789,2011-11-30
54.97999954223633,2011-12-01
54.63999938964844,2011-12-02
55.130001068115234,2011-12-05
54.25,2011-12-06
53.65999984741211,2011-12-07
52.93000030517578,2011-12-08
54.68000030517578,2011-12-09
53.560001373291016,2011-12-12
52.91999816894531,2011-12-13
51.970001220703125,2011-12-14
52.720001220703125,2011-12-15
54.18000030517578,2011-12-16
53.04999923706055,2011-12-19
54.61000061035156,2011-12-20
52.13999938964844,2011-12-21
53.650001525878906,2011-12-22
53.31999969482422,2011-12-23
53.25,2011-12-27
52.689998626708984,2011-12-28
52.939998626708984,2011-12-29
52.540000915527344,2011-12-30
52.970001220703125,2012-01-03
51.72999954223633,2012-01-04
52.27000045776367,2012-01-05
51.36000061035156,2012-01-06
51.33000183105469,2012-01-09
52.59000015258789,2012-01-10
52.279998779296875,2012-01-11
52.33000183105469,2012-01-12
50.900001525878906,2012-01-13
54.880001068115234,2012-01-17
54.689998626708984,2012-01-18
54.40999984741211,2012-01-19
54.75,2012-01-20
55.83000183105469,2012-01-23
56.52000045776367,2012-01-24
56.560001373291016,2012-01-25
55.630001068115234,2012-01-26
56.279998779296875,2012-01-27
56.470001220703125,2012-01-30
56.290000915527344,2012-01-31
57.810001373291016,2012-02-01
58.11000061035156,2012-02-02
59.11000061035156,2012-02-03
58.04999923706055,2012-02-06
58.38999938964844,2012-02-07
58.09000015258789,2012-02-08
58.599998474121094,2012-02-09
57.290000915527344,2012-02-10
57.56999969482422,2012-02-13
58.560001373291016,2012-02-14
58.220001220703125,2012-02-15
58.709999084472656,2012-02-16
58.02000045776367,2012-02-17
58.540000915527344,2012-02-21
58.56999969482422,2012-02-22
58.5099983215332,2012-02-23
58.869998931884766,2012-02-24
58.939998626708984,2012-02-27
58.2599983215332,2012-02-28
58.15999984741211,2012-02-29
58.959999084472656,2012-03-01
58.720001220703125,2012-03-02
58.06999969482422,2012-03-05
57.77000045776367,2012-03-06
58.88999938964844,2012-03-07
59.630001068115234,2012-03-08
59.779998779296875,2012-03-09
60.29999923706055,2012-03-12
61.54999923706055,2012-03-13
61.2599983215332,2012-03-14
62.900001525878906,2012-03-15
61.7400016784668,2012-03-16
62.0,2012-03-19
61.93000030517578,2012-03-20
61.279998779296875,2012-03-21
62.0,2012-03-22
62.619998931884766,2012-03-23
63.95000076293945,2012-03-26
63.470001220703125,2012-03-27
63.2599983215332,2012-03-28
63.900001525878906,2012-03-29
63.84000015258789,2012-03-30
64.5199966430664,2012-04-02
64.48999786376953,2012-04-03
63.06999969482422,2012-04-04
63.08000183105469,2012-04-05
61.77000045776367,2012-04-09
61.65999984741211,2012-04-10
62.459999084472656,2012-04-11
62.5099983215332,2012-04-12
62.47999954223633,2012-04-13
62.93000030517578,2012-04-16
64.33000183105469,2012-04-17
64.0,2012-04-18
63.86000061035156,2012-04-19
64.05000305175781,2012-04-20
60.7599983215332,2012-04-23
59.79999923706055,2012-04-24
59.869998931884766,2012-04-25
58.709999084472656,2012-04-26
58.9900016784668,2012-04-27
58.130001068115234,2012-04-30
58.209999084472656,2012-05-01
58.529998779296875,2012-05-02
56.83000183105469,2012-05-03
55.16999816894531,2012-05-04
55.459999084472656,2012-05-07
55.400001525878906,2012-05-08
55.95000076293945,2012-05-09
53.61000061035156,2012-05-10
53.47999954223633,2012-05-11
52.7400016784668,2012-05-14
53.41999816894531,2012-05-15
53.790000915527344,2012-05-16
53.58000183105469,2012-05-17
53.09000015258789,2012-05-18
54.09000015258789,2012-05-21
54.40999984741211,2012-05-22
54.540000915527344,2012-05-23
52.29999923706055,2012-05-24
52.2599983215332,2012-05-25
52.59000015258789,2012-05-29
51.5,2012-05-30
51.2400016784668,2012-05-31
50.459999084472656,2012-06-01
51.16999816894531,2012-06-04
51.91999816894531,2012-06-05
53.22999954223633,2012-06-06
53.779998779296875,2012-06-07
53.66999816894531,2012-06-08
53.310001373291016,2012-06-11
53.63999938964844,2012-06-12
51.810001373291016,2012-06-13
51.220001220703125,2012-06-14
50.38999938964844,2012-06-15
49.15999984741211,2012-06-18
48.63999938964844,2012-06-19
50.54999923706055,2012-06-20
49.15999984741211,2012-06-21
49.470001220703125,2012-06-22
48.849998474121094,2012-06-25
49.06999969482422,2012-06-26
49.36000061035156,2012-06-27
47.47999954223633,2012-06-28
49.59000015258789,2012-06-29
48.459999084472656,2012-07-02
49.529998779296875,2012-07-03
50.25,2012-07-05
47.27000045776367,2012-07-06
44.959999084472656,2012-07-09
44.279998779296875,2012-07-10
44.68000030517578,2012-07-11
44.290000915527344,2012-07-12
46.040000915527344,2012-07-13
45.29999923706055,2012-07-16
45.619998931884766,2012-07-17
48.75,2012-07-18
49.93000030517578,2012-07-19
49.380001068115234,2012-07-20
47.869998931884766,2012-07-23
47.27000045776367,2012-07-24
47.56999969482422,2012-07-25
49.29999923706055,2012-07-26
50.31999969482422,2012-07-27
48.31999969482422,2012-07-30
48.56999969482422,2012-07-31
48.0099983215332,2012-08-01
48.209999084472656,2012-08-02
49.38999938964844,2012-08-03
49.58000183105469,2012-08-06
50.34000015258789,2012-08-07
50.90999984741211,2012-08-08
50.650001525878906,2012-08-09
51.790000915527344,2012-08-10
50.709999084472656,2012-08-13
47.939998626708984,2012-08-14
48.54999923706055,2012-08-15
50.5,2012-08-16
51.060001373291016,2012-08-17
50.619998931884766,2012-08-20
50.47999954223633,2012-08-21
50.25,2012-08-22
49.58000183105469,2012-08-23
49.31999969482422,2012-08-24
48.369998931884766,2012-08-27
47.9900016784668,2012-08-28
47.720001220703125,2012-08-29
45.93000030517578,2012-08-30
46.09000015258789,2012-08-31
45.900001525878906,2012-09-04
46.880001068115234,2012-09-05
48.5099983215332,2012-09-06
48.2599983215332,2012-09-07
47.459999084472656,2012-09-10
47.959999084472656,2012-09-11
48.0099983215332,2012-09-12
48.65999984741211,2012-09-13
47.5099983215332,2012-09-14
47.310001373291016,2012-09-17
46.88999938964844,2012-09-18
46.720001220703125,2012-09-19
46.959999084472656,2012-09-20
46.68000030517578,2012-09-21
47.31999969482422,2012-09-24
48.119998931884766,2012-09-25
47.5099983215332,2012-09-26
48.689998626708984,2012-09-27
48.15999984741211,2012-09-28
46.720001220703125,2012-10-01
46.91999816894531,2012-10-02
46.43000030517578,2012-10-03
46.630001068115234,2012-10-04
46.720001220703125,2012-10-05
46.65999984741211,2012-10-08
46.11000061035156,2012-10-09
45.61000061035156,2012-10-10
45.43000030517578,2012-10-11
46.04999923706055,2012-10-12
46.540000915527344,2012-10-15
47.41999816894531,2012-10-16
41.150001525878906,2012-10-17
41.41999816894531,2012-10-18
41.720001220703125,2012-10-19
42.220001220703125,2012-10-22
42.849998474121094,2012-10-23
44.08000183105469,2012-10-24
45.29999923706055,2012-10-25
44.27000045776367,2012-10-26
44.52000045776367,2012-10-31
45.459999084472656,2012-11-01
44.900001525878906,2012-11-02
44.599998474121094,2012-11-05
45.279998779296875,2012-11-06
44.31999969482422,2012-11-07
44.11000061035156,2012-11-08
44.34000015258789,2012-11-09
44.59000015258789,2012-11-12
44.27000045776367,2012-11-13
44.22999954223633,2012-11-14
44.040000915527344,2012-11-15
43.66999816894531,2012-11-16
44.86000061035156,2012-11-19
45.220001220703125,2012-11-20
45.5,2012-11-21
46.0099983215332,2012-11-23
46.130001068115234,2012-11-26
45.5099983215332,2012-11-27
45.81999969482422,2012-11-28
45.59000015258789,2012-11-29
46.16999816894531,2012-11-30
45.84000015258789,2012-12-03
45.15999984741211,2012-12-04
44.709999084472656,2012-12-05
45.040000915527344,2012-12-06
46.33000183105469,2012-12-07
46.369998931884766,2012-12-10
46.72999954223633,2012-12-11
46.40999984741211,2012-12-12
46.529998779296875,2012-12-13
46.7400016784668,2012-12-14
46.43000030517578,2012-12-17
47.130001068115234,2012-12-18
47.720001220703125,2012-12-19
48.029998779296875,2012-12-20
47.54999923706055,2012-12-21
47.52000045776367,2012-12-24
47.43000030517578,2012-12-26
47.2599983215332,2012-12-27
47.06999969482422,2012-12-28
47.63999938964844,2012-12-31
49.2400016784668,2013-01-02
47.18000030517578,2013-01-03
46.84000015258789,2013-01-04
47.20000076293945,2013-01-07
48.220001220703125,2013-01-08
48.88999938964844,2013-01-09
49.290000915527344,2013-01-10
48.459999084472656,2013-01-11
48.150001525878906,2013-01-14
48.290000915527344,2013-01-15
49.18000030517578,2013-01-16
49.16999816894531,2013-01-17
48.119998931884766,2013-01-18
47.970001220703125,2013-01-22
48.65999984741211,2013-01-23
49.0099983215332,2013-01-24
49.34000015258789,2013-01-25
49.34000015258789,2013-01-28
48.7599983215332,2013-01-29
48.540000915527344,2013-01-30
50.0,2013-01-31
50.97999954223633,2013-02-01
50.22999954223633,2013-02-04
50.810001373291016,2013-02-05
51.04999923706055,2013-02-06
50.790000915527344,2013-02-07
51.65999984741211,2013-02-08
51.06999969482422,2013-02-11
51.77000045776367,2013-02-12
51.43000030517578,2013-02-13
51.27000045776367,2013-02-14
51.36000061035156,2013-02-15
51.880001068115234,2013-02-19
51.650001525878906,2013-02-20
51.0099983215332,2013-02-21
52.22999954223633,2013-02-22
51.939998626708984,2013-02-25
52.040000915527344,2013-02-26
52.720001220703125,2013-02-27
52.5099983215332,2013-02-28
51.84000015258789,2013-03-01
51.599998474121094,2013-03-04
51.75,2013-03-05
51.7400016784668,2013-03-06
51.25,2013-03-07
51.22999954223633,2013-03-08
50.93000030517578,2013-03-11
50.90999984741211,2013-03-12
50.869998931884766,2013-03-13
50.43000030517578,2013-03-14
50.099998474121094,2013-03-15
49.56999969482422,2013-03-18
49.11000061035156,2013-03-19
49.65999984741211,2013-03-20
49.45000076293945,2013-03-21
48.88999938964844,2013-03-22
47.16999816894531,2013-03-25
46.5,2013-03-26
47.2400016784668,2013-03-27
46.9900016784668,2013-03-28
46.220001220703125,2013-04-01
45.70000076293945,2013-04-02
45.2599983215332,2013-04-03
45.630001068115234,2013-04-04
46.2599983215332,2013-04-05
46.220001220703125,2013-04-08
47.4900016784668,2013-04-09
47.560001373291016,2013-04-10
47.290000915527344,2013-04-11
46.54999923706055,2013-04-12
45.7400016784668,2013-04-15
45.95000076293945,2013-04-16
45.5,2013-04-17
45.40999984741211,2013-04-18
45.290000915527344,2013-04-19
45.59000015258789,2013-04-22
45.20000076293945,2013-04-23
44.81999969482422,2013-04-24
45.16999816894531,2013-04-25
45.099998474121094,2013-04-26
45.61000061035156,2013-04-29
46.619998931884766,2013-04-30
46.54999923706055,2013-05-01
46.880001068115234,2013-05-02
47.279998779296875,2013-05-03
47.5,2013-05-06
47.619998931884766,2013-05-07
47.880001068115234,2013-05-08
47.970001220703125,2013-05-09
48.400001525878906,2013-05-10
47.970001220703125,2013-05-13
49.2400016784668,2013-05-14
49.08000183105469,2013-05-15
49.38999938964844,2013-05-16
50.380001068115234,2013-05-17
50.790000915527344,2013-05-20
51.43000030517578,2013-05-21
50.66999816894531,2013-05-22
49.900001525878906,2013-05-23
49.2599983215332,2013-05-24
49.400001525878906,2013-05-28
49.91999816894531,2013-05-29
50.93000030517578,2013-05-30
50.08000183105469,2013-05-31
49.790000915527344,2013-06-03
48.9900016784668,2013-06-04
49.130001068115234,2013-06-05
49.119998931884766,2013-06-06
50.90999984741211,2013-06-07
50.5099983215332,2013-06-10
49.31999969482422,2013-06-11
49.15999984741211,2013-06-12
48.689998626708984,2013-06-13
48.47999954223633,2013-06-14
49.529998779296875,2013-06-17
49.779998779296875,2013-06-18
49.22999954223633,2013-06-19
49.04999923706055,2013-06-20
49.189998626708984,2013-06-21
49.29999923706055,2013-06-24
49.5,2013-06-25
50.68000030517578,2013-06-26
50.560001373291016,2013-06-27
49.68000030517578,2013-06-28
50.27000045776367,2013-07-01
49.779998779296875,2013-07-02
50.0099983215332,2013-07-03
51.45000076293945,2013-07-05
50.900001525878906,2013-07-08
51.83000183105469,2013-07-09
52.52000045776367,2013-07-10
54.150001525878906,2013-07-11
54.150001525878906,2013-07-12
53.7599983215332,2013-07-15
53.5099983215332,2013-07-16
53.5,2013-07-17
56.400001525878906,2013-07-18
56.439998626708984,2013-07-19
55.119998931884766,2013-07-22
53.83000183105469,2013-07-23
55.150001525878906,2013-07-24
55.86000061035156,2013-07-25
56.47999954223633,2013-07-26
56.65999984741211,2013-07-29
56.439998626708984,2013-07-30
56.31999969482422,2013-07-31
57.52000045776367,2013-08-01
58.63999938964844,2013-08-02
59.189998626708984,2013-08-05
58.88999938964844,2013-08-06
57.900001525878906,2013-08-07
58.52000045776367,2013-08-08
58.650001525878906,2013-08-09
58.869998931884766,2013-08-12
58.779998779296875,2013-08-13
57.720001220703125,2013-08-14
56.84000015258789,2013-08-15
56.529998779296875,2013-08-16
56.45000076293945,2013-08-19
56.70000076293945,2013-08-20
56.36000061035156,2013-08-21
57.2599983215332,2013-08-22
57.720001220703125,2013-08-23
56.88999938964844,2013-08-26
55.5,2013-08-27
55.91999816894531,2013-08-28
56.41999816894531,2013-08-29
56.06999969482422,2013-08-30
56.33000183105469,2013-09-03
56.63999938964844,2013-09-04
56.880001068115234,2013-09-05
56.29999923706055,2013-09-06
56.88999938964844,2013-09-09
58.45000076293945,2013-09-10
58.369998931884766,2013-09-11
57.779998779296875,2013-09-12
57.97999954223633,2013-09-13
58.209999084472656,2013-09-16
58.540000915527344,2013-09-17
58.04999923706055,2013-09-18
57.66999816894531,2013-09-19
58.560001373291016,2013-09-20
57.7400016784668,2013-09-23
57.0,2013-09-24
56.439998626708984,2013-09-25
56.709999084472656,2013-09-26
56.4900016784668,2013-09-27
56.560001373291016,2013-09-30
57.310001373291016,2013-10-01
57.34000015258789,2013-10-02
56.779998779296875,2013-10-03
57.619998931884766,2013-10-04
56.56999969482422,2013-10-07
56.2400016784668,2013-10-08
55.70000076293945,2013-10-09
57.040000915527344,2013-10-10
59.040000915527344,2013-10-11
59.45000076293945,2013-10-14
57.790000915527344,2013-10-15
57.56999969482422,2013-10-16
57.56999969482422,2013-10-17
58.40999984741211,2013-10-18
59.66999816894531,2013-10-21
58.4900016784668,2013-10-22
58.709999084472656,2013-10-23
58.59000015258789,2013-10-24
58.52000045776367,2013-10-25
58.5099983215332,2013-10-28
58.619998931884766,2013-10-29
58.630001068115234,2013-10-30
58.02000045776367,2013-10-31
58.119998931884766,2013-11-01
58.70000076293945,2013-11-04
59.15999984741211,2013-11-05
60.11000061035156,2013-11-06
59.7400016784668,2013-11-07
59.720001220703125,2013-11-08
59.66999816894531,2013-11-11
61.27000045776367,2013-11-12
61.36000061035156,2013-11-13
62.18000030517578,2013-11-14
62.650001525878906,2013-11-15
62.439998626708984,2013-11-18
61.56999969482422,2013-11-19
60.91999816894531,2013-11-20
61.16999816894531,2013-11-21
61.43000030517578,2013-11-22
60.470001220703125,2013-11-25
60.54999923706055,2013-11-26
61.7400016784668,2013-11-27
61.86000061035156,2013-11-29
62.02000045776367,2013-12-02
62.0099983215332,2013-12-03
61.97999954223633,2013-12-04
61.310001373291016,2013-12-05
61.0,2013-12-06
60.93000030517578,2013-12-09
60.70000076293945,2013-12-10
59.900001525878906,2013-12-11
60.09000015258789,2013-12-12
60.59000015258789,2013-12-13
60.97999954223633,2013-12-16
61.84000015258789,2013-12-17
62.29999923706055,2013-12-18
61.560001373291016,2013-12-19
62.209999084472656,2013-12-20
62.4900016784668,2013-12-23
63.08000183105469,2013-12-24
63.650001525878906,2013-12-26
63.97999954223633,2013-12-27
64.26000213623047,2013-12-30
64.5,2013-12-31
64.37999725341797,2014-01-02
64.29000091552734,2014-01-03
63.91999816894531,2014-01-06
63.939998626708984,2014-01-07
64.56999969482422,2014-01-08
64.69999694824219,2014-01-09
65.04000091552734,2014-01-10
63.29999923706055,2014-01-13
65.11000061035156,2014-01-14
65.2300033569336,2014-01-15
64.97000122070312,2014-01-16
64.51000213623047,2014-01-17
64.51000213623047,2014-01-21
64.81999969482422,2014-01-22
65.33000183105469,2014-01-23
64.69000244140625,2014-01-24
63.540000915527344,2014-01-27
65.93000030517578,2014-01-28
65.86000061035156,2014-01-29
67.06999969482422,2014-01-30
65.43000030517578,2014-01-31
63.43000030517578,2014-02-03
63.15999984741211,2014-02-04
63.97999954223633,2014-02-05
64.22000122070312,2014-02-06
64.81999969482422,2014-02-07
64.4800033569336,2014-02-10
65.01000213623047,2014-02-11
65.18000030517578,2014-02-12
65.70999908447266,2014-02-13
66.94999694824219,2014-02-14
66.41000366210938,2014-02-18
66.87000274658203,2014-02-19
67.54000091552734,2014-02-20
67.4000015258789,2014-02-21
66.87999725341797,2014-02-24
66.9800033569336,2014-02-25
67.66999816894531,2014-02-26
68.08000183105469,2014-02-27
67.41999816894531,2014-02-28
67.25,2014-03-03
68.52999877929688,2014-03-04
68.8499984741211,2014-03-05
69.23999786376953,2014-03-06
69.05999755859375,2014-03-07
68.1500015258789,2014-03-10
67.70999908447266,2014-03-11
67.72000122070312,2014-03-12
66.38999938964844,2014-03-13
67.31999969482422,2014-03-14
69.0199966430664,2014-03-17
68.94999694824219,2014-03-18
68.26000213623047,2014-03-19
67.83000183105469,2014-03-20
66.86000061035156,2014-03-21
66.62000274658203,2014-03-24
66.41999816894531,2014-03-25
65.81999969482422,2014-03-26
66.44000244140625,2014-03-27
66.19000244140625,2014-03-28
67.62999725341797,2014-03-31
68.16999816894531,2014-04-01
67.69999694824219,2014-04-02
67.04000091552734,2014-04-03
65.70999908447266,2014-04-04
66.06999969482422,2014-04-07
67.51000213623047,2014-04-08
67.87000274658203,2014-04-09
66.13999938964844,2014-04-10
65.44999694824219,2014-04-11
65.87000274658203,2014-04-14
66.29000091552734,2014-04-15
66.37000274658203,2014-04-16
66.95999908447266,2014-04-17
67.94000244140625,2014-04-21
68.30000305175781,2014-04-22
67.5999984741211,2014-04-23
67.29000091552734,2014-04-24
65.75,2014-04-25
65.87000274658203,2014-04-28
63.11000061035156,2014-04-29
64.05999755859375,2014-04-30
64.18000030517578,2014-05-01
63.20000076293945,2014-05-02
63.68000030517578,2014-05-05
63.779998779296875,2014-05-06
63.45000076293945,2014-05-07
64.02999877929688,2014-05-08
64.23999786376953,2014-05-09
65.58000183105469,2014-05-12
65.27999877929688,2014-05-13
65.06999969482422,2014-05-14
64.19999694824219,2014-05-15
