BB,Date
29.68000030517578,2011-09-09
30.170000076293945,2011-09-12
30.1299991607666,2011-09-13
29.719999313354492,2011-09-14
29.540000915527344,2011-09-15
23.93000030517578,2011-09-16
23.719999313354492,2011-09-19
22.729999542236328,2011-09-20
21.540000915527344,2011-09-21
21.260000228881836,2011-09-22
21.31999969482422,2011-09-23
21.68000030517578,2011-09-26
22.649999618530273,2011-09-27
21.899999618530273,2011-09-28
21.15999984741211,2011-09-29
20.299999237060547,2011-09-30
20.5,2011-10-03
21.0,2011-10-04
23.600000381469727,2011-10-05
24.420000076293945,2011-10-06
23.360000610351562,2011-10-07
23.229999542236328,2011-10-10
24.40999984741211,2011-10-11
23.8799991607666,2011-10-12
23.610000610351562,2011-10-13
23.969999313354492,2011-10-14
22.399999618530273,2011-10-17
23.209999084472656,2011-10-18
22.309999465942383,2011-10-19
22.309999465942383,2011-10-20
22.770000457763672,2011-10-21
23.489999771118164,2011-10-24
22.270000457763672,2011-10-25
20.719999313354492,2011-10-26
21.280000686645508,2011-10-27
21.299999237060547,2011-10-28
20.200000762939453,2011-10-31
19.299999237060547,2011-11-01
18.90999984741211,2011-11-02
18.850000381469727,2011-11-03
18.969999313354492,2011-11-04
18.889999389648438,2011-11-07
18.829999923706055,2011-11-08
18.049999237060547,2011-11-09
17.579999923706055,2011-11-10
18.489999771118164,2011-11-11
18.290000915527344,2011-11-14
19.1299991607666,2011-11-15
19.209999084472656,2011-11-16
18.649999618530273,2011-11-17
18.190000534057617,2011-11-18
17.360000610351562,2011-11-21
16.8700008392334,2011-11-22
16.200000762939453,2011-11-23
16.0,2011-11-25
16.479999542236328,2011-11-28
17.3700008392334,2011-11-29
17.860000610351562,2011-11-30
18.579999923706055,2011-12-01
16.770000457763672,2011-12-02
17.020000457763672,2011-12-05
17.030000686645508,2011-12-06
16.639999389648438,2011-12-07
16.329999923706055,2011-12-08
16.459999084472656,2011-12-09
16.209999084472656,2011-12-12
15.479999542236328,2011-12-13
15.079999923706055,2011-12-14
15.130000114440918,2011-12-15
13.4399995803833,2011-12-16
12.890000343322754,2011-12-19
12.520000457763672,2011-12-20
13.779999732971191,2011-12-21
14.0,2011-12-22
13.920000076293945,2011-12-23
14.869999885559082,2011-12-27
14.25,2011-12-28
14.34000015258789,2011-12-29
14.5,2011-12-30
15.510000228881836,2012-01-03
15.079999923706055,2012-01-04
15.050000190734863,2012-01-05
15.34000015258789,2012-01-06
15.510000228881836,2012-01-09
15.510000228881836,2012-01-10
15.609999656677246,2012-01-11
16.440000534057617,2012-01-12
16.170000076293945,2012-01-13
17.469999313354492,2012-01-17
17.280000686645508,2012-01-18
17.56999969482422,2012-01-19
17.0,2012-01-20
15.5600004196167,2012-01-23
15.010000228881836,2012-01-24
16.299999237060547,2012-01-25
16.260000228881836,2012-01-26
16.799999237060547,2012-01-27
17.020000457763672,2012-01-30
16.6299991607666,2012-01-31
16.700000762939453,2012-02-01
17.209999084472656,2012-02-02
16.8799991607666,2012-02-03
16.579999923706055,2012-02-06
16.709999084472656,2012-02-07
16.489999771118164,2012-02-08
15.899999618530273,2012-02-09
15.4399995803833,2012-02-10
14.899999618530273,2012-02-13
14.569999694824219,2012-02-14
14.800000190734863,2012-02-15
15.390000343322754,2012-02-16
15.069999694824219,2012-02-17
14.880000114440918,2012-02-21
14.65999984741211,2012-02-22
14.670000076293945,2012-02-23
14.720000267028809,2012-02-24
14.420000076293945,2012-02-27
14.5,2012-02-28
14.170000076293945,2012-02-29
13.579999923706055,2012-03-01
13.789999961853027,2012-03-02
13.319999694824219,2012-03-05
13.130000114440918,2012-03-06
12.899999618530273,2012-03-07
13.199999809265137,2012-03-08
13.579999923706055,2012-03-09
13.109999656677246,2012-03-12
13.489999771118164,2012-03-13
13.149999618530273,2012-03-14
13.449999809265137,2012-03-15
14.380000114440918,2012-03-16
14.470000267028809,2012-03-19
14.109999656677246,2012-03-20
14.039999961853027,2012-03-21
13.779999732971191,2012-03-22
13.65999984741211,2012-03-23
14.039999961853027,2012-03-26
13.890000343322754,2012-03-27
13.670000076293945,2012-03-28
13.729999542236328,2012-03-29
14.699999809265137,2012-03-30
14.369999885559082,2012-04-02
13.010000228881836,2012-04-03
12.760000228881836,2012-04-04
12.670000076293945,2012-04-05
13.020000457763672,2012-04-09
12.930000305175781,2012-04-10
13.050000190734863,2012-04-11
13.350000381469727,2012-04-12
12.890000343322754,2012-04-13
13.420000076293945,2012-04-16
13.40999984741211,2012-04-17
13.199999809265137,2012-04-18
13.470000267028809,2012-04-19
13.34000015258789,2012-04-20
13.079999923706055,2012-04-23
13.25,2012-04-24
13.649999618530273,2012-04-25
14.140000343322754,2012-04-26
14.029999732971191,2012-04-27
14.300000190734863,2012-04-30
13.479999542236328,2012-05-01
12.800000190734863,2012-05-02
12.039999961853027,2012-05-03
12.010000228881836,2012-05-04
11.819999694824219,2012-05-07
12.010000228881836,2012-05-08
11.90999984741211,2012-05-09
11.800000190734863,2012-05-10
11.800000190734863,2012-05-11
11.800000190734863,2012-05-14
11.100000381469727,2012-05-15
11.020000457763672,2012-05-16
11.380000114440918,2012-05-17
10.989999771118164,2012-05-18
11.5,2012-05-21
11.0600004196167,2012-05-22
11.09000015258789,2012-05-23
10.710000038146973,2012-05-24
11.0,2012-05-25
11.229999542236328,2012-05-29
10.350000381469727,2012-05-30
10.329999923706055,2012-05-31
10.260000228881836,2012-06-01
9.65999984741211,2012-06-04
9.989999771118164,2012-06-05
10.34000015258789,2012-06-06
10.720000267028809,2012-06-07
10.880000114440918,2012-06-08
10.359999656677246,2012-06-11
10.609999656677246,2012-06-12
10.670000076293945,2012-06-13
10.399999618530273,2012-06-14
10.890000343322754,2012-06-15
10.600000381469727,2012-06-18
10.75,2012-06-19
10.329999923706055,2012-06-20
10.069999694824219,2012-06-21
9.859999656677246,2012-06-22
9.109999656677246,2012-06-25
8.970000267028809,2012-06-26
9.180000305175781,2012-06-27
9.130000114440918,2012-06-28
7.389999866485596,2012-06-29
7.489999771118164,2012-07-02
7.349999904632568,2012-07-03
7.690000057220459,2012-07-05
8.100000381469727,2012-07-06
7.670000076293945,2012-07-09
7.289999961853027,2012-07-10
7.400000095367432,2012-07-11
7.420000076293945,2012-07-12
7.25,2012-07-13
7.0,2012-07-16
6.920000076293945,2012-07-17
6.949999809265137,2012-07-18
6.960000038146973,2012-07-19
6.78000020980835,2012-07-20
6.860000133514404,2012-07-23
6.929999828338623,2012-07-24
6.809999942779541,2012-07-25
6.96999979019165,2012-07-26
7.380000114440918,2012-07-27
7.230000019073486,2012-07-30
7.150000095367432,2012-07-31
7.119999885559082,2012-08-01
6.949999809265137,2012-08-02
6.989999771118164,2012-08-03
7.260000228881836,2012-08-06
7.309999942779541,2012-08-07
7.619999885559082,2012-08-08
7.800000190734863,2012-08-09
8.289999961853027,2012-08-10
8.069999694824219,2012-08-13
7.559999942779541,2012-08-14
7.519999980926514,2012-08-15
7.5,2012-08-16
7.46999979019165,2012-08-17
7.349999904632568,2012-08-20
7.159999847412109,2012-08-21
7.070000171661377,2012-08-22
7.070000171661377,2012-08-23
6.940000057220459,2012-08-24
7.070000171661377,2012-08-27
7.019999980926514,2012-08-28
6.909999847412109,2012-08-29
6.710000038146973,2012-08-30
6.690000057220459,2012-08-31
6.650000095367432,2012-09-04
6.519999980926514,2012-09-05
6.71999979019165,2012-09-06
7.190000057220459,2012-09-07
7.150000095367432,2012-09-10
7.460000038146973,2012-09-11
7.420000076293945,2012-09-12
7.429999828338623,2012-09-13
7.559999942779541,2012-09-14
7.25,2012-09-17
7.420000076293945,2012-09-18
7.210000038146973,2012-09-19
6.909999847412109,2012-09-20
6.460000038146973,2012-09-21
6.309999942779541,2012-09-24
6.599999904632568,2012-09-25
7.0,2012-09-26
7.139999866485596,2012-09-27
7.5,2012-09-28
7.860000133514404,2012-10-01
8.270000457763672,2012-10-02
8.0600004196167,2012-10-03
8.229999542236328,2012-10-04
8.220000267028809,2012-10-05
8.239999771118164,2012-10-08
7.800000190734863,2012-10-09
7.760000228881836,2012-10-10
7.909999847412109,2012-10-11
7.800000190734863,2012-10-12
7.800000190734863,2012-10-15
7.829999923706055,2012-10-16
7.989999771118164,2012-10-17
7.840000152587891,2012-10-18
7.760000228881836,2012-10-19
7.690000057220459,2012-10-22
7.619999885559082,2012-10-23
7.519999980926514,2012-10-24
7.710000038146973,2012-10-25
7.570000171661377,2012-10-26
7.929999828338623,2012-10-31
8.699999809265137,2012-11-01
8.710000038146973,2012-11-02
8.899999618530273,2012-11-05
9.0600004196167,2012-11-06
8.239999771118164,2012-11-07
8.199999809265137,2012-11-08
8.539999961853027,2012-11-09
8.8100004196167,2012-11-12
8.399999618530273,2012-11-13
8.489999771118164,2012-11-14
8.789999961853027,2012-11-15
9.199999809265137,2012-11-16
9.59000015258789,2012-11-19
9.710000038146973,2012-11-20
10.260000228881836,2012-11-21
11.65999984741211,2012-11-23
11.979999542236328,2012-11-26
10.720000267028809,2012-11-27
11.100000381469727,2012-11-28
11.539999961853027,2012-11-29
11.600000381469727,2012-11-30
11.600000381469727,2012-12-03
11.5600004196167,2012-12-04
11.9399995803833,2012-12-05
11.890000343322754,2012-12-06
12.010000228881836,2012-12-07
11.880000114440918,2012-12-10
12.600000381469727,2012-12-11
13.3100004196167,2012-12-12
13.859999656677246,2012-12-13
14.039999961853027,2012-12-14
13.930000305175781,2012-12-17
13.720000267028809,2012-12-18
13.630000114440918,2012-12-19
14.119999885559082,2012-12-20
10.90999984741211,2012-12-21
10.609999656677246,2012-12-24
11.829999923706055,2012-12-26
11.760000228881836,2012-12-27
11.789999961853027,2012-12-28
11.869999885559082,2012-12-31
11.720000267028809,2013-01-02
11.470000267028809,2013-01-03
11.949999809265137,2013-01-04
11.949999809265137,2013-01-07
11.90999984741211,2013-01-08
11.479999542236328,2013-01-09
11.920000076293945,2013-01-10
13.5600004196167,2013-01-11
14.949999809265137,2013-01-14
14.479999542236328,2013-01-15
14.739999771118164,2013-01-16
14.90999984741211,2013-01-17
15.84000015258789,2013-01-18
17.899999618530273,2013-01-22
17.350000381469727,2013-01-23
17.739999771118164,2013-01-24
17.540000915527344,2013-01-25
16.18000030517578,2013-01-28
15.65999984741211,2013-01-29
13.779999732971191,2013-01-30
12.979999542236328,2013-01-31
13.029999732971191,2013-02-01
14.979999542236328,2013-02-04
16.020000457763672,2013-02-05
16.049999237060547,2013-02-06
16.959999084472656,2013-02-07
16.489999771118164,2013-02-08
15.729999542236328,2013-02-11
15.199999809265137,2013-02-12
13.989999771118164,2013-02-13
15.069999694824219,2013-02-14
14.15999984741211,2013-02-15
14.359999656677246,2013-02-19
13.710000038146973,2013-02-20
13.880000114440918,2013-02-21
13.180000305175781,2013-02-22
13.25,2013-02-25
13.0600004196167,2013-02-26
13.25,2013-02-27
13.359999656677246,2013-02-28
13.260000228881836,2013-03-01
12.8100004196167,2013-03-04
12.579999923706055,2013-03-05
13.350000381469727,2013-03-06
13.220000267028809,2013-03-07
13.0600004196167,2013-03-08
14.899999618530273,2013-03-11
14.470000267028809,2013-03-12
15.649999618530273,2013-03-13
15.0600004196167,2013-03-14
14.979999542236328,2013-03-15
15.020000457763672,2013-03-18
15.029999732971191,2013-03-19
16.0,2013-03-20
16.15999984741211,2013-03-21
14.90999984741211,2013-03-22
14.229999542236328,2013-03-25
14.460000038146973,2013-03-26
14.569999694824219,2013-03-27
14.449999809265137,2013-03-28
15.109999656677246,2013-04-01
15.140000343322754,2013-04-02
15.029999732971191,2013-04-03
14.989999771118164,2013-04-04
14.699999809265137,2013-04-05
14.670000076293945,2013-04-08
14.850000381469727,2013-04-09
14.6899995803833,2013-04-10
13.550000190734863,2013-04-11
13.640000343322754,2013-04-12
13.710000038146973,2013-04-15
13.920000076293945,2013-04-16
13.90999984741211,2013-04-17
13.5,2013-04-18
13.84000015258789,2013-04-19
13.989999771118164,2013-04-22
14.329999923706055,2013-04-23
14.899999618530273,2013-04-24
14.8100004196167,2013-04-25
15.020000457763672,2013-04-26
15.609999656677246,2013-04-29
16.290000915527344,2013-04-30
15.800000190734863,2013-05-01
15.699999809265137,2013-05-02
15.630000114440918,2013-05-03
15.569999694824219,2013-05-06
14.819999694824219,2013-05-07
14.899999618530273,2013-05-08
15.390000343322754,2013-05-09
15.539999961853027,2013-05-10
15.880000114440918,2013-05-13
15.25,2013-05-14
15.0,2013-05-15
14.6899995803833,2013-05-16
14.619999885559082,2013-05-17
14.979999542236328,2013-05-20
14.770000457763672,2013-05-21
14.460000038146973,2013-05-22
14.430000305175781,2013-05-23
14.479999542236328,2013-05-24
14.359999656677246,2013-05-28
14.170000076293945,2013-05-29
14.420000076293945,2013-05-30
13.960000038146973,2013-05-31
13.609999656677246,2013-06-03
13.539999961853027,2013-06-04
13.630000114440918,2013-06-05
13.710000038146973,2013-06-06
13.859999656677246,2013-06-07
13.949999809265137,2013-06-10
13.65999984741211,2013-06-11
13.5600004196167,2013-06-12
14.420000076293945,2013-06-13
14.4399995803833,2013-06-14
14.300000190734863,2013-06-17
14.84000015258789,2013-06-18
14.180000305175781,2013-06-19
13.979999542236328,2013-06-20
13.779999732971191,2013-06-21
14.100000381469727,2013-06-24
14.5600004196167,2013-06-25
14.90999984741211,2013-06-26
14.479999542236328,2013-06-27
10.460000038146973,2013-06-28
10.289999961853027,2013-07-01
9.699999809265137,2013-07-02
9.649999618530273,2013-07-03
9.550000190734863,2013-07-05
9.550000190734863,2013-07-08
9.640000343322754,2013-07-09
9.279999732971191,2013-07-10
9.329999923706055,2013-07-11
9.239999771118164,2013-07-12
9.369999885559082,2013-07-15
9.130000114440918,2013-07-16
9.239999771118164,2013-07-17
9.119999885559082,2013-07-18
8.970000267028809,2013-07-19
9.079999923706055,2013-07-22
9.020000457763672,2013-07-23
9.0,2013-07-24
8.979999542236328,2013-07-25
8.880000114440918,2013-07-26
8.670000076293945,2013-07-29
8.699999809265137,2013-07-30
8.84000015258789,2013-07-31
8.760000228881836,2013-08-01
8.920000076293945,2013-08-02
9.579999923706055,2013-08-05
9.569999694824219,2013-08-06
9.210000038146973,2013-08-07
9.229999542236328,2013-08-08
9.760000228881836,2013-08-09
10.779999732971191,2013-08-12
10.930000305175781,2013-08-13
11.039999961853027,2013-08-14
10.960000038146973,2013-08-15
10.510000228881836,2013-08-16
10.319999694824219,2013-08-19
10.539999961853027,2013-08-20
10.25,2013-08-21
10.1899995803833,2013-08-22
10.34000015258789,2013-08-23
10.420000076293945,2013-08-26
10.029999732971191,2013-08-27
10.300000190734863,2013-08-28
10.260000228881836,2013-08-29
10.119999885559082,2013-08-30
10.210000038146973,2013-09-03
10.75,2013-09-04
10.989999771118164,2013-09-05
10.84000015258789,2013-09-06
11.529999732971191,2013-09-09
10.9399995803833,2013-09-10
10.430000305175781,2013-09-11
10.430000305175781,2013-09-12
10.279999732971191,2013-09-13
10.3100004196167,2013-09-16
10.550000190734863,2013-09-17
10.399999618530273,2013-09-18
10.520000457763672,2013-09-19
8.729999542236328,2013-09-20
8.819999694824219,2013-09-23
8.529999732971191,2013-09-24
8.010000228881836,2013-09-25
7.949999809265137,2013-09-26
8.029999732971191,2013-09-27
7.949999809265137,2013-09-30
7.920000076293945,2013-10-01
7.960000038146973,2013-10-02
7.730000019073486,2013-10-03
7.690000057220459,2013-10-04
7.96999979019165,2013-10-07
7.980000019073486,2013-10-08
8.109999656677246,2013-10-09
8.199999809265137,2013-10-10
8.069999694824219,2013-10-11
8.140000343322754,2013-10-14
8.149999618530273,2013-10-15
8.130000114440918,2013-10-16
8.199999809265137,2013-10-17
8.380000114440918,2013-10-18
8.25,2013-10-21
8.239999771118164,2013-10-22
8.149999618530273,2013-10-23
8.25,2013-10-24
8.229999542236328,2013-10-25
8.199999809265137,2013-10-28
8.319999694824219,2013-10-29
8.140000343322754,2013-10-30
7.929999828338623,2013-10-31
7.769999980926514,2013-11-01
6.5,2013-11-04
6.670000076293945,2013-11-05
6.659999847412109,2013-11-06
6.510000228881836,2013-11-07
6.559999942779541,2013-11-08
6.489999771118164,2013-11-11
6.480000019073486,2013-11-12
6.519999980926514,2013-11-13
6.480000019073486,2013-11-14
6.429999828338623,2013-11-15
6.170000076293945,2013-11-18
6.079999923706055,2013-11-19
6.079999923706055,2013-11-20
6.039999961853027,2013-11-21
6.239999771118164,2013-11-22
6.25,2013-11-25
6.360000133514404,2013-11-26
6.380000114440918,2013-11-27
6.329999923706055,2013-11-29
6.409999847412109,2013-12-02
6.300000190734863,2013-12-03
6.139999866485596,2013-12-04
5.900000095367432,2013-12-05
5.880000114440918,2013-12-06
5.75,2013-12-09
5.96999979019165,2013-12-10
5.96999979019165,2013-12-11
5.909999847412109,2013-12-12
6.079999923706055,2013-12-13
6.199999809265137,2013-12-16
6.110000133514404,2013-12-17
6.059999942779541,2013-12-18
6.25,2013-12-19
7.21999979019165,2013-12-20
7.46999979019165,2013-12-23
7.730000019073486,2013-12-24
7.059999942779541,2013-12-26
7.300000190734863,2013-12-27
7.260000228881836,2013-12-30
7.440000057220459,2013-12-31
7.650000095367432,2014-01-02
7.610000133514404,2014-01-03
8.010000228881836,2014-01-06
8.5,2014-01-07
8.539999961853027,2014-01-08
8.720000267028809,2014-01-09
8.760000228881836,2014-01-10
8.399999618530273,2014-01-13
8.329999923706055,2014-01-14
8.569999694824219,2014-01-15
8.5600004196167,2014-01-16
9.079999923706055,2014-01-17
9.930000305175781,2014-01-21
10.779999732971191,2014-01-22
10.449999809265137,2014-01-23
9.890000343322754,2014-01-24
9.75,2014-01-27
10.039999961853027,2014-01-28
9.949999809265137,2014-01-29
9.789999961853027,2014-01-30
9.449999809265137,2014-01-31
9.100000381469727,2014-02-03
9.609999656677246,2014-02-04
9.6899995803833,2014-02-05
9.960000038146973,2014-02-06
9.829999923706055,2014-02-07
9.869999885559082,2014-02-10
9.800000190734863,2014-02-11
9.680000305175781,2014-02-12
9.319999694824219,2014-02-13
8.979999542236328,2014-02-14
9.460000038146973,2014-02-18
9.010000228881836,2014-02-19
9.350000381469727,2014-02-20
9.140000343322754,2014-02-21
9.829999923706055,2014-02-24
10.600000381469727,2014-02-25
10.329999923706055,2014-02-26
10.489999771118164,2014-02-27
10.0,2014-02-28
10.369999885559082,2014-03-03
10.34000015258789,2014-03-04
10.100000381469727,2014-03-05
10.039999961853027,2014-03-06
9.90999984741211,2014-03-07
9.670000076293945,2014-03-10
9.3100004196167,2014-03-11
9.220000267028809,2014-03-12
9.050000190734863,2014-03-13
9.3100004196167,2014-03-14
9.170000076293945,2014-03-17
9.199999809265137,2014-03-18
9.550000190734863,2014-03-19
9.420000076293945,2014-03-20
9.180000305175781,2014-03-21
9.380000114440918,2014-03-24
9.359999656677246,2014-03-25
9.15999984741211,2014-03-26
9.050000190734863,2014-03-27
8.40999984741211,2014-03-28
8.079999923706055,2014-03-31
8.100000381469727,2014-04-01
8.210000038146973,2014-04-02
8.220000267028809,2014-04-03
8.0,2014-04-04
7.860000133514404,2014-04-07
7.960000038146973,2014-04-08
7.960000038146973,2014-04-09
7.670000076293945,2014-04-10
7.28000020980835,2014-04-11
7.139999866485596,2014-04-14
7.210000038146973,2014-04-15
7.150000095367432,2014-04-16
7.150000095367432,2014-04-17
7.179999828338623,2014-04-21
7.289999961853027,2014-04-22
7.360000133514404,2014-04-23
7.340000152587891,2014-04-24
7.28000020980835,2014-04-25
7.53000020980835,2014-04-28
7.670000076293945,2014-04-29
7.659999847412109,2014-04-30
7.96999979019165,2014-05-01
8.149999618530273,2014-05-02
7.929999828338623,2014-05-05
7.670000076293945,2014-05-06
7.289999961853027,2014-05-07
7.340000152587891,2014-05-08
7.289999961853027,2014-05-09
7.440000057220459,2014-05-12
7.449999809265137,2014-05-13
7.329999923706055,2014-05-14
7.380000114440918,2014-05-15
7.260000228881836,2014-05-16
7.239999771118164,2014-05-19
7.239999771118164,2014-05-20
7.309999942779541,2014-05-21
7.28000020980835,2014-05-22
7.230000019073486,2014-05-23
7.28000020980835,2014-05-27
7.289999961853027,2014-05-28
7.739999771118164,2014-05-29
7.599999904632568,2014-05-30
7.400000095367432,2014-06-02
7.480000019073486,2014-06-03
7.650000095367432,2014-06-04
7.690000057220459,2014-06-05
7.659999847412109,2014-06-06
7.900000095367432,2014-06-09
7.860000133514404,2014-06-10
7.78000020980835,2014-06-11
8.119999885559082,2014-06-12
7.889999866485596,2014-06-13
7.929999828338623,2014-06-16
8.050000190734863,2014-06-17
8.289999961853027,2014-06-18
9.09000015258789,2014-06-19
9.8100004196167,2014-06-20
10.119999885559082,2014-06-23
9.84000015258789,2014-06-24
9.979999542236328,2014-06-25
9.920000076293945,2014-06-26
9.779999732971191,2014-06-27
10.239999771118164,2014-06-30
10.520000457763672,2014-07-01
10.65999984741211,2014-07-02
10.609999656677246,2014-07-03
11.210000038146973,2014-07-07
10.9399995803833,2014-07-08
11.399999618530273,2014-07-09
11.420000076293945,2014-07-10
11.510000228881836,2014-07-11
11.220000267028809,2014-07-14
11.300000190734863,2014-07-15
9.970000267028809,2014-07-16
9.710000038146973,2014-07-17
10.039999961853027,2014-07-18
10.0,2014-07-21
9.920000076293945,2014-07-22
9.829999923706055,2014-07-23
10.380000114440918,2014-07-24
10.270000457763672,2014-07-25
9.949999809265137,2014-07-28
9.510000228881836,2014-07-29
9.710000038146973,2014-07-30
9.329999923706055,2014-07-31
9.300000190734863,2014-08-01
9.149999618530273,2014-08-04
9.350000381469727,2014-08-05
9.390000343322754,2014-08-06
9.25,2014-08-07
9.4399995803833,2014-08-08
9.520000457763672,2014-08-11
9.40999984741211,2014-08-12
9.369999885559082,2014-08-13
9.5,2014-08-14
9.59000015258789,2014-08-15
9.760000228881836,2014-08-18
9.850000381469727,2014-08-19
10.15999984741211,2014-08-20
9.850000381469727,2014-08-21
9.9399995803833,2014-08-22
10.0,2014-08-25
10.0600004196167,2014-08-26
10.3100004196167,2014-08-27
10.260000228881836,2014-08-28
10.180000305175781,2014-08-29
10.449999809265137,2014-09-02
10.739999771118164,2014-09-03
10.510000228881836,2014-09-04
10.399999618530273,2014-09-05
10.1899995803833,2014-09-08
10.279999732971191,2014-09-09
10.270000457763672,2014-09-10
10.779999732971191,2014-09-11
10.789999961853027,2014-09-12
11.020000457763672,2014-09-15
11.0600004196167,2014-09-16
11.010000228881836,2014-09-17
10.75,2014-09-18
10.890000343322754,2014-09-19
10.930000305175781,2014-09-22
10.5600004196167,2014-09-23
10.510000228881836,2014-09-24
9.800000190734863,2014-09-25
10.260000228881836,2014-09-26
10.229999542236328,2014-09-29
9.9399995803833,2014-09-30
9.949999809265137,2014-10-01
9.470000267028809,2014-10-02
9.489999771118164,2014-10-03
9.529999732971191,2014-10-06
9.229999542236328,2014-10-07
9.220000267028809,2014-10-08
9.100000381469727,2014-10-09
9.119999885559082,2014-10-10
9.0600004196167,2014-10-13
8.899999618530273,2014-10-14
9.109999656677246,2014-10-15
9.300000190734863,2014-10-16
9.489999771118164,2014-10-17
10.300000190734863,2014-10-20
10.149999618530273,2014-10-21
9.890000343322754,2014-10-22
10.3100004196167,2014-10-23
10.260000228881836,2014-10-24
10.399999618530273,2014-10-27
10.649999618530273,2014-10-28
10.510000228881836,2014-10-29
10.479999542236328,2014-10-30
10.5,2014-10-31
10.25,2014-11-03
10.260000228881836,2014-11-04
10.140000343322754,2014-11-05
10.270000457763672,2014-11-06
10.529999732971191,2014-11-07
11.09000015258789,2014-11-10
11.0,2014-11-11
11.270000457763672,2014-11-12
12.0600004196167,2014-11-13
11.199999809265137,2014-11-14
10.9399995803833,2014-11-17
10.760000228881836,2014-11-18
10.1899995803833,2014-11-19
10.050000190734863,2014-11-20
10.239999771118164,2014-11-21
10.40999984741211,2014-11-24
10.359999656677246,2014-11-25
10.479999542236328,2014-11-26
10.390000343322754,2014-11-28
10.279999732971191,2014-12-01
10.630000114440918,2014-12-02
10.920000076293945,2014-12-03
10.470000267028809,2014-12-04
10.680000305175781,2014-12-05
10.539999961853027,2014-12-08
10.470000267028809,2014-12-09
10.09000015258789,2014-12-10
10.15999984741211,2014-12-11
9.84000015258789,2014-12-12
9.430000305175781,2014-12-15
9.510000228881836,2014-12-16
9.979999542236328,2014-12-17
10.069999694824219,2014-12-18
9.989999771118164,2014-12-19
10.680000305175781,2014-12-22
10.800000190734863,2014-12-23
10.670000076293945,2014-12-24
10.90999984741211,2014-12-26
10.899999618530273,2014-12-29
11.010000228881836,2014-12-30
10.979999542236328,2014-12-31
10.819999694824219,2015-01-02
10.760000228881836,2015-01-05
10.619999885559082,2015-01-06
10.670000076293945,2015-01-07
10.630000114440918,2015-01-08
10.380000114440918,2015-01-09
10.119999885559082,2015-01-12
9.710000038146973,2015-01-13
12.600000381469727,2015-01-14
10.109999656677246,2015-01-15
10.239999771118164,2015-01-16
10.029999732971191,2015-01-20
9.930000305175781,2015-01-21
10.510000228881836,2015-01-22
10.710000038146973,2015-01-23
10.520000457763672,2015-01-26
10.5600004196167,2015-01-27
10.119999885559082,2015-01-28
10.25,2015-01-29
10.149999618530273,2015-01-30
10.069999694824219,2015-02-02
9.930000305175781,2015-02-03
9.880000114440918,2015-02-04
10.09000015258789,2015-02-05
9.979999542236328,2015-02-06
9.869999885559082,2015-02-09
9.90999984741211,2015-02-10
9.869999885559082,2015-02-11
9.859999656677246,2015-02-12
10.09000015258789,2015-02-13
10.359999656677246,2015-02-17
10.369999885559082,2015-02-18
10.359999656677246,2015-02-19
10.270000457763672,2015-02-20
10.109999656677246,2015-02-23
10.270000457763672,2015-02-24
10.510000228881836,2015-02-25
10.760000228881836,2015-02-26
10.8100004196167,2015-02-27
11.050000190734863,2015-03-02
10.970000267028809,2015-03-03
10.84000015258789,2015-03-04
10.890000343322754,2015-03-05
10.670000076293945,2015-03-06
9.859999656677246,2015-03-09
9.770000457763672,2015-03-10
9.899999618530273,2015-03-11
9.930000305175781,2015-03-12
9.8100004196167,2015-03-13
9.720000267028809,2015-03-16
9.720000267028809,2015-03-17
9.770000457763672,2015-03-18
9.699999809265137,2015-03-19
9.510000228881836,2015-03-20
9.520000457763672,2015-03-23
9.520000457763672,2015-03-24
9.279999732971191,2015-03-25
9.300000190734863,2015-03-26
9.460000038146973,2015-03-27
8.800000190734863,2015-03-30
8.930000305175781,2015-03-31
8.899999618530273,2015-04-01
9.039999961853027,2015-04-02
9.34000015258789,2015-04-06
9.319999694824219,2015-04-07
9.300000190734863,2015-04-08
9.529999732971191,2015-04-09
9.539999961853027,2015-04-10
9.609999656677246,2015-04-13
9.739999771118164,2015-04-14
9.970000267028809,2015-04-15
9.930000305175781,2015-04-16
9.890000343322754,2015-04-17
10.010000228881836,2015-04-20
10.029999732971191,2015-04-21
9.920000076293945,2015-04-22
10.270000457763672,2015-04-23
10.380000114440918,2015-04-24
10.239999771118164,2015-04-27
10.390000343322754,2015-04-28
10.369999885559082,2015-04-29
10.15999984741211,2015-04-30
10.270000457763672,2015-05-01
10.15999984741211,2015-05-04
9.9399995803833,2015-05-05
9.800000190734863,2015-05-06
9.720000267028809,2015-05-07
9.880000114440918,2015-05-08
10.460000038146973,2015-05-11
10.199999809265137,2015-05-12
10.260000228881836,2015-05-13
10.329999923706055,2015-05-14
10.329999923706055,2015-05-15
10.229999542236328,2015-05-18
10.119999885559082,2015-05-19
10.109999656677246,2015-05-20
10.270000457763672,2015-05-21
10.479999542236328,2015-05-22
10.300000190734863,2015-05-26
10.109999656677246,2015-05-27
10.029999732971191,2015-05-28
9.800000190734863,2015-05-29
9.510000228881836,2015-06-01
9.619999885559082,2015-06-02
9.710000038146973,2015-06-03
9.739999771118164,2015-06-04
9.75,2015-06-05
9.520000457763672,2015-06-08
9.539999961853027,2015-06-09
9.319999694824219,2015-06-10
9.210000038146973,2015-06-11
9.229999542236328,2015-06-12
