PEP,Date
0.4327310621738434,1979-12-03
0.43699437379837036,1979-12-04
0.43486258387565613,1979-12-05
0.4327310621738434,1979-12-06
0.4327310621738434,1979-12-07
0.4354904294013977,1979-12-10
0.4398018419742584,1979-12-11
0.4505816102027893,1979-12-12
0.4548936188220978,1979-12-13
0.4548936188220978,1979-12-14
0.44842562079429626,1979-12-17
0.4354904294013977,1979-12-18
0.43333426117897034,1979-12-19
0.4290226697921753,1979-12-20
0.42686688899993896,1979-12-21
0.4311786890029907,1979-12-24
0.4311786890029907,1979-12-26
0.4290226697921753,1979-12-27
0.4311786890029907,1979-12-28
0.4290226697921753,1979-12-31
0.42255541682243347,1980-01-02
0.4247108995914459,1980-01-03
0.4290226697921753,1980-01-04
0.4311786890029907,1980-01-07
0.4311786890029907,1980-01-08
0.4354904294013977,1980-01-09
0.4398018419742584,1980-01-10
0.43333426117897034,1980-01-11
0.42686688899993896,1980-01-14
0.41393133997917175,1980-01-15
0.40530797839164734,1980-01-16
0.3923725187778473,1980-01-17
0.3988400399684906,1980-01-18
0.40315210819244385,1980-01-21
0.41393133997917175,1980-01-22
0.40961942076683044,1980-01-23
0.40530797839164734,1980-01-24
0.4247108995914459,1980-01-25
0.411775678396225,1980-01-28
0.411775678396225,1980-01-29
0.4247108995914459,1980-01-30
0.42255541682243347,1980-01-31
0.4247108995914459,1980-02-01
0.4182429909706116,1980-02-04
0.42255541682243347,1980-02-05
0.4182429909706116,1980-02-06
0.40530797839164734,1980-02-07
0.40530797839164734,1980-02-08
0.3945282995700836,1980-02-11
0.3966843783855438,1980-02-12
0.40315210819244385,1980-02-13
0.3988400399684906,1980-02-14
0.38806092739105225,1980-02-15
0.3966843783855438,1980-02-19
0.3945282995700836,1980-02-20
0.39021652936935425,1980-02-21
0.3815931975841522,1980-02-22
0.38590508699417114,1980-02-25
0.37943705916404724,1980-02-26
0.3708135485649109,1980-02-27
0.37296953797340393,1980-02-28
0.36434581875801086,1980-02-29
0.36003419756889343,1980-03-03
0.34925463795661926,1980-03-04
0.35141056776046753,1980-03-05
0.34925463795661926,1980-03-06
0.35356661677360535,1980-03-07
0.36511000990867615,1980-03-10
0.37166887521743774,1980-03-11
0.3694823682308197,1980-03-12
0.3607372045516968,1980-03-13
0.36729657649993896,1980-03-14
0.36511000990867615,1980-03-17
0.362923800945282,1980-03-18
0.362923800945282,1980-03-19
0.3607372045516968,1980-03-20
0.3694823682308197,1980-03-21
0.35417845845222473,1980-03-24
0.35417845845222473,1980-03-25
0.34980595111846924,1980-03-26
0.35417845845222473,1980-03-27
0.38260045647621155,1980-03-28
0.404462993144989,1980-03-31
0.4066494405269623,1980-04-01
0.41102200746536255,1980-04-02
0.40883582830429077,1980-04-03
0.39134564995765686,1980-04-07
0.3979042172431946,1980-04-08
0.40009042620658875,1980-04-09
0.4022769629955292,1980-04-10
0.3979042172431946,1980-04-11
0.38478636741638184,1980-04-14
0.3804140090942383,1980-04-15
0.3804140090942383,1980-04-16
0.37822777032852173,1980-04-17
0.37604132294654846,1980-04-18
0.3738551139831543,1980-04-21
0.3869730234146118,1980-04-22
0.393531858921051,1980-04-23
0.4132083058357239,1980-04-24
0.41102200746536255,1980-04-25
0.41539424657821655,1980-04-28
0.40883582830429077,1980-04-29
0.40883582830429077,1980-04-30
0.4132083058357239,1980-05-01
0.4285126030445099,1980-05-02
0.43069854378700256,1980-05-05
0.4328848719596863,1980-05-06
0.4328848719596863,1980-05-07
0.4328848719596863,1980-05-08
0.4328848719596863,1980-05-09
0.42632627487182617,1980-05-12
0.4394434094429016,1980-05-13
0.4481891095638275,1980-05-14
0.4547474980354309,1980-05-15
0.4547474980354309,1980-05-16
0.4569340646266937,1980-05-19
0.45037516951560974,1980-05-20
0.4416300058364868,1980-05-21
0.4416300058364868,1980-05-22
0.4481891095638275,1980-05-23
0.45037516951560974,1980-05-27
0.4460022449493408,1980-05-28
0.4372575283050537,1980-05-29
0.4481891095638275,1980-05-30
0.4481891095638275,1980-06-02
0.4438164234161377,1980-06-03
0.45037516951560974,1980-06-04
0.4525615870952606,1980-06-05
0.4525615870952606,1980-06-06
0.4538900852203369,1980-06-09
0.45831841230392456,1980-06-10
0.4516757130622864,1980-06-11
0.4450335204601288,1980-06-12
0.44724777340888977,1980-06-13
0.45610442757606506,1980-06-16
0.4538900852203369,1980-06-17
0.4516757130622864,1980-06-18
0.4450335204601288,1980-06-19
0.4339635670185089,1980-06-20
0.4251067042350769,1980-06-23
0.4317494332790375,1980-06-24
0.4361773133277893,1980-06-25
0.4339635670185089,1980-06-26
0.4295347034931183,1980-06-27
0.42732101678848267,1980-06-30
0.42732101678848267,1980-07-01
0.4339635670185089,1980-07-02
0.4361773133277893,1980-07-03
0.44946184754371643,1980-07-07
0.45831841230392456,1980-07-08
0.45610442757606506,1980-07-09
0.4516757130622864,1980-07-10
0.44724777340888977,1980-07-11
0.4428196847438812,1980-07-14
0.4406053423881531,1980-07-15
0.4406053423881531,1980-07-16
0.4383912980556488,1980-07-17
0.4383912980556488,1980-07-18
0.4251067042350769,1980-07-21
0.4295347034931183,1980-07-22
0.4317494332790375,1980-07-23
0.4428196847438812,1980-07-24
0.44946184754371643,1980-07-25
0.45831841230392456,1980-07-28
0.4738170802593231,1980-07-29
0.48267313838005066,1980-07-30
0.4804586172103882,1980-07-31
0.4871017336845398,1980-08-01
0.48267313838005066,1980-08-04
0.4804586172103882,1980-08-05
0.4915296137332916,1980-08-06
0.495958149433136,1980-08-07
0.5003857612609863,1980-08-08
0.5026000738143921,1980-08-11
0.4937436878681183,1980-08-12
0.4915296137332916,1980-08-13
0.495958149433136,1980-08-14
0.49817195534706116,1980-08-15
0.48267313838005066,1980-08-18
0.47603121399879456,1980-08-19
0.48931530117988586,1980-08-20
0.495958149433136,1980-08-21
0.48488759994506836,1980-08-22
0.47824549674987793,1980-08-25
0.4937436878681183,1980-08-26
0.48931530117988586,1980-08-27
0.47603121399879456,1980-08-28
0.4716027081012726,1980-08-29
0.4716027081012726,1980-09-02
0.46053215861320496,1980-09-03
0.46053215861320496,1980-09-04
0.46274635195732117,1980-09-05
0.4596080482006073,1980-09-08
0.45512378215789795,1980-09-09
0.45512378215789795,1980-09-10
0.4573654234409332,1980-09-11
0.4618498384952545,1980-09-12
0.4640916883945465,1980-09-15
0.4618498384952545,1980-09-16
0.4663335084915161,1980-09-17
0.4663335084915161,1980-09-18
0.47530168294906616,1980-09-19
0.4820278584957123,1980-09-22
0.470817893743515,1980-09-23
0.4775436818599701,1980-09-24
0.470817893743515,1980-09-25
0.4618498384952545,1980-09-26
0.4394298195838928,1980-09-29
0.4618498384952545,1980-09-30
0.45288199186325073,1980-10-01
0.44839760661125183,1980-10-02
0.44839760661125183,1980-10-03
0.4506397247314453,1980-10-06
0.44839760661125183,1980-10-07
0.45288199186325073,1980-10-08
0.45288199186325073,1980-10-09
0.4506397247314453,1980-10-10
0.4506397247314453,1980-10-13
0.4506397247314453,1980-10-14
0.45288199186325073,1980-10-15
0.45288199186325073,1980-10-16
0.45512378215789795,1980-10-17
0.4573654234409332,1980-10-20
0.45288199186325073,1980-10-21
0.4573654234409332,1980-10-22
0.4506397247314453,1980-10-23
0.4596080482006073,1980-10-24
0.45512378215789795,1980-10-27
0.4573654234409332,1980-10-28
0.4663335084915161,1980-10-29
0.4618498384952545,1980-10-30
0.45512378215789795,1980-10-31
0.44839760661125183,1980-11-03
0.4506397247314453,1980-11-05
0.441672146320343,1980-11-06
0.44839760661125183,1980-11-07
0.44839760661125183,1980-11-10
0.44839760661125183,1980-11-11
0.45512378215789795,1980-11-12
0.44839760661125183,1980-11-13
0.441672146320343,1980-11-14
0.44839760661125183,1980-11-17
0.45288199186325073,1980-11-18
0.4394298195838928,1980-11-19
0.441672146320343,1980-11-20
0.43494611978530884,1980-11-21
0.4394298195838928,1980-11-24
0.4461553394794464,1980-11-25
0.4573654234409332,1980-11-26
0.45288199186325073,1980-11-28
0.4506397247314453,1980-12-01
0.4439138174057007,1980-12-02
0.44839760661125183,1980-12-03
0.4506397247314453,1980-12-04
0.4506397247314453,1980-12-05
0.45427408814430237,1980-12-08
0.4633595943450928,1980-12-09
0.46108829975128174,1980-12-10
0.44973158836364746,1980-12-11
0.4429173767566681,1980-12-12
0.4429173767566681,1980-12-15
0.4406460225582123,1980-12-16
0.4429173767566681,1980-12-17
0.44973158836364746,1980-12-18
0.44973158836364746,1980-12-19
0.4633595943450928,1980-12-22
0.4724451005458832,1980-12-23
0.4724451005458832,1980-12-24
0.4724451005458832,1980-12-26
0.4792592227458954,1980-12-29
0.4883446991443634,1980-12-30
0.49515900015830994,1980-12-31
0.49970173835754395,1981-01-02
0.5133296847343445,1981-01-05
0.5224151015281677,1981-01-06
0.511058509349823,1981-01-07
0.5133296847343445,1981-01-08
0.5269578695297241,1981-01-09
0.5269578695297241,1981-01-12
0.5246866345405579,1981-01-13
0.5246866345405579,1981-01-14
0.5269578695297241,1981-01-15
0.5292297005653381,1981-01-16
0.5224151015281677,1981-01-19
0.5156010389328003,1981-01-20
0.511058509349823,1981-01-21
0.5156010389328003,1981-01-22
0.5156010389328003,1981-01-23
0.5156010389328003,1981-01-26
0.5178722143173218,1981-01-27
0.5292297005653381,1981-01-28
0.5451288819313049,1981-01-29
0.5519429445266724,1981-01-30
0.5428574681282043,1981-02-02
0.5496718883514404,1981-02-03
0.5451288819313049,1981-02-04
0.5474000573158264,1981-02-05
0.5451288819313049,1981-02-06
0.5451288819313049,1981-02-09
0.5519429445266724,1981-02-10
0.5701143741607666,1981-02-11
0.5814710855484009,1981-02-12
0.5723853707313538,1981-02-13
0.5632995367050171,1981-02-17
0.5678428411483765,1981-02-18
0.5632995367050171,1981-02-19
0.5519429445266724,1981-02-20
0.5723853707313538,1981-02-23
0.5723853707313538,1981-02-24
0.5746563673019409,1981-02-25
0.5882852673530579,1981-02-26
0.5905566215515137,1981-02-27
0.5996416211128235,1981-03-02
0.5950988531112671,1981-03-03
0.613270103931427,1981-03-04
0.6087273955345154,1981-03-05
0.5996416211128235,1981-03-06
0.6079005002975464,1981-03-09
0.6079005002975464,1981-03-10
0.6033121943473816,1981-03-11
0.6239581108093262,1981-03-12
0.6331343054771423,1981-03-13
0.628546416759491,1981-03-16
0.6147822141647339,1981-03-17
0.6354279518127441,1981-03-18
0.640015721321106,1981-03-19
0.6446040868759155,1981-03-20
0.6331343054771423,1981-03-23
0.628546416759491,1981-03-24
0.6468976140022278,1981-03-25
0.6262519955635071,1981-03-26
0.6056064367294312,1981-03-27
0.6170764565467834,1981-03-30
0.6079005002975464,1981-03-31
0.6193702816963196,1981-04-01
0.6216639876365662,1981-04-02
0.6262519955635071,1981-04-03
0.6262519955635071,1981-04-06
0.628546416759491,1981-04-07
0.630840003490448,1981-04-08
0.6491919159889221,1981-04-09
0.6606614589691162,1981-04-10
0.6583676338195801,1981-04-13
0.6468976140022278,1981-04-14
0.640015721321106,1981-04-15
0.6446040868759155,1981-04-16
0.6652496457099915,1981-04-20
0.6675432920455933,1981-04-21
0.6675432920455933,1981-04-22
0.6652496457099915,1981-04-23
0.6583676338195801,1981-04-24
0.6537800431251526,1981-04-27
0.630840003490448,1981-04-28
0.6147822141647339,1981-04-29
0.6056064367294312,1981-04-30
0.6079005002975464,1981-05-01
0.6033121943473816,1981-05-04
0.6101944446563721,1981-05-05
0.6170764565467834,1981-05-06
0.6239581108093262,1981-05-07
0.630840003490448,1981-05-08
0.6239581108093262,1981-05-11
0.6239581108093262,1981-05-12
0.6239581108093262,1981-05-13
0.6124882698059082,1981-05-14
0.6101944446563721,1981-05-15
0.6170764565467834,1981-05-18
0.630840003490448,1981-05-19
0.6239581108093262,1981-05-20
0.628546416759491,1981-05-21
0.628546416759491,1981-05-22
0.6354279518127441,1981-05-26
0.6446040868759155,1981-05-27
0.6491919159889221,1981-05-28
0.6423095464706421,1981-05-29
0.6377220153808594,1981-06-01
0.6423095464706421,1981-06-02
0.640015721321106,1981-06-03
0.6446040868759155,1981-06-04
0.6514856219291687,1981-06-05
0.6628894209861755,1981-06-08
0.6582536697387695,1981-06-09
0.6744779944419861,1981-06-10
0.6860678791999817,1981-06-11
0.6883848309516907,1981-06-12
0.6883848309516907,1981-06-15
0.6744779944419861,1981-06-16
0.6675248742103577,1981-06-17
0.6489823460578918,1981-06-18
0.6489823460578918,1981-06-19
0.6489823460578918,1981-06-22
0.655936062335968,1981-06-23
0.6652072668075562,1981-06-24
0.6744779944419861,1981-06-25
0.6767960786819458,1981-06-26
0.6767960786819458,1981-06-29
0.655936062335968,1981-06-30
0.6466646194458008,1981-07-01
0.6304401755332947,1981-07-02
0.623487114906311,1981-07-06
0.6304401755332947,1981-07-07
0.6211690902709961,1981-07-08
0.6211690902709961,1981-07-09
0.6420292854309082,1981-07-10
0.6397116184234619,1981-07-13
0.6397116184234619,1981-07-14
0.6281222701072693,1981-07-15
0.6304401755332947,1981-07-16
0.6350761651992798,1981-07-17
0.6327579021453857,1981-07-20
0.6397116184234619,1981-07-21
0.6327579021453857,1981-07-22
0.6304401755332947,1981-07-23
0.6281222701072693,1981-07-24
0.6281222701072693,1981-07-27
0.623487114906311,1981-07-28
0.623487114906311,1981-07-29
0.623487114906311,1981-07-30
0.6373936533927917,1981-07-31
0.6373936533927917,1981-08-03
0.6397116184234619,1981-08-04
0.644347071647644,1981-08-05
0.6489823460578918,1981-08-06
0.6350761651992798,1981-08-07
0.6373936533927917,1981-08-10
0.6397116184234619,1981-08-11
0.6373936533927917,1981-08-12
0.6513005495071411,1981-08-13
0.6397116184234619,1981-08-14
0.6304401755332947,1981-08-17
0.6165334582328796,1981-08-18
0.6373936533927917,1981-08-19
0.6397116184234619,1981-08-20
0.6350761651992798,1981-08-21
0.6118978261947632,1981-08-24
0.6165334582328796,1981-08-25
0.6211690902709961,1981-08-26
0.6188511252403259,1981-08-27
0.6118978261947632,1981-08-28
0.6118978261947632,1981-08-31
0.609579861164093,1981-09-01
0.6118978261947632,1981-09-02
0.6026268005371094,1981-09-03
0.5954065322875977,1981-09-04
0.5907183289527893,1981-09-08
0.5907183289527893,1981-09-09
0.6165038347244263,1981-09-10
0.6211926937103271,1981-09-11
0.6235364079475403,1981-09-14
0.6188482046127319,1981-09-15
0.6071275472640991,1981-09-16
0.5696219205856323,1981-09-17
0.5813416242599487,1981-09-18
0.5883747339248657,1981-09-21
0.5907183289527893,1981-09-22
0.5883747339248657,1981-09-23
0.5954065322875977,1981-09-24
0.5836864113807678,1981-09-25
0.6047832369804382,1981-09-28
0.5954065322875977,1981-09-29
0.6000949740409851,1981-09-30
0.6024390459060669,1981-10-01
0.6071275472640991,1981-10-02
0.6165038347244263,1981-10-05
0.6235364079475403,1981-10-06
0.6376011371612549,1981-10-07
0.6586983799934387,1981-10-08
0.6540096998214722,1981-10-09
0.656353771686554,1981-10-12
0.6586983799934387,1981-10-13
0.6540096998214722,1981-10-14
0.6540096998214722,1981-10-15
0.6540096998214722,1981-10-16
0.6516658067703247,1981-10-19
0.6704185605049133,1981-10-20
0.6704185605049133,1981-10-21
0.6657305359840393,1981-10-22
0.6633865833282471,1981-10-23
0.6633865833282471,1981-10-26
0.6751067042350769,1981-10-27
0.6985480785369873,1981-10-28
0.6962040662765503,1981-10-29
0.7032360434532166,1981-10-30
0.6938600540161133,1981-11-02
0.6938600540161133,1981-11-03
0.6868278980255127,1981-11-04
0.6610419154167175,1981-11-05
0.6610419154167175,1981-11-06
0.6610419154167175,1981-11-09
0.656353771686554,1981-11-10
0.6633865833282471,1981-11-11
0.6680750250816345,1981-11-12
0.6704185605049133,1981-11-13
0.6680750250816345,1981-11-16
0.6751067042350769,1981-11-17
0.6844832301139832,1981-11-18
0.6915155649185181,1981-11-19
0.6915155649185181,1981-11-20
0.6915155649185181,1981-11-23
0.6938600540161133,1981-11-24
0.700892448425293,1981-11-25
0.7079246640205383,1981-11-27
0.7196449637413025,1981-11-30
0.7313657402992249,1981-12-01
0.7196449637413025,1981-12-02
0.7032360434532166,1981-12-03
0.700892448425293,1981-12-04
0.6959685683250427,1981-12-07
0.6841322779655457,1981-12-08
0.6817649006843567,1981-12-09
0.6746634244918823,1981-12-10
0.6746634244918823,1981-12-11
0.6746634244918823,1981-12-14
0.6841322779655457,1981-12-15
0.6722959876060486,1981-12-16
0.6793983578681946,1981-12-17
0.6817649006843567,1981-12-18
0.6864997148513794,1981-12-21
0.6888665556907654,1981-12-22
0.69123375415802,1981-12-23
0.6888665556907654,1981-12-24
0.6936014890670776,1981-12-28
0.69123375415802,1981-12-29
0.69123375415802,1981-12-30
0.6888665556907654,1981-12-31
0.69123375415802,1982-01-04
0.6864997148513794,1982-01-05
0.6888665556907654,1982-01-06
0.6817649006843567,1982-01-07
0.6888665556907654,1982-01-08
0.6793983578681946,1982-01-11
0.6817649006843567,1982-01-12
0.6722959876060486,1982-01-13
0.6675616502761841,1982-01-14
0.6651940941810608,1982-01-15
0.6722959876060486,1982-01-18
0.6651940941810608,1982-01-19
0.6580929160118103,1982-01-20
0.6486235857009888,1982-01-21
0.6628270745277405,1982-01-22
0.6604596972465515,1982-01-25
0.6628270745277405,1982-01-26
0.6557254791259766,1982-01-27
0.6699286699295044,1982-01-28
0.6983352899551392,1982-01-29
0.7007033824920654,1982-02-01
0.7007033824920654,1982-02-02
0.7007033824920654,1982-02-03
0.69123375415802,1982-02-04
0.7172739505767822,1982-02-05
0.7007033824920654,1982-02-08
0.6628270745277405,1982-02-09
0.6675616502761841,1982-02-10
0.6675616502761841,1982-02-11
0.6675616502761841,1982-02-12
0.6604596972465515,1982-02-16
0.6557254791259766,1982-02-17
0.6557254791259766,1982-02-18
0.6675616502761841,1982-02-19
0.6675616502761841,1982-02-22
0.6722959876060486,1982-02-23
0.6699286699295044,1982-02-24
0.6699286699295044,1982-02-25
0.6438890695571899,1982-02-26
0.6344204545021057,1982-03-01
0.6415217518806458,1982-03-02
0.6154823303222656,1982-03-03
0.6060134172439575,1982-03-04
0.6060134172439575,1982-03-05
0.6130052208900452,1982-03-08
0.6297672390937805,1982-03-09
0.6417402625083923,1982-03-10
0.6345564126968384,1982-03-11
0.6249781847000122,1982-03-12
0.6417402625083923,1982-03-15
0.6345564126968384,1982-03-16
0.6321618556976318,1982-03-17
0.6537128686904907,1982-03-18
0.6680803298950195,1982-03-19
0.6800529360771179,1982-03-22
0.6872370839118958,1982-03-23
0.6776580810546875,1982-03-24
0.6848419904708862,1982-03-25
0.6920257210731506,1982-03-26
0.6872370839118958,1982-03-29
0.6968148350715637,1982-03-30
0.6944202780723572,1982-03-31
0.7063932418823242,1982-04-01
0.7207603454589844,1982-04-02
0.7255498170852661,1982-04-05
0.7231550216674805,1982-04-06
0.7279446125030518,1982-04-07
0.7351277470588684,1982-04-08
0.7255498170852661,1982-04-12
0.7279446125030518,1982-04-13
0.7159715294837952,1982-04-14
0.7255498170852661,1982-04-15
0.7399167418479919,1982-04-16
0.7494948506355286,1982-04-19
0.742311418056488,1982-04-20
0.7399167418479919,1982-04-21
0.7471005320549011,1982-04-22
0.7471005320549011,1982-04-23
0.7471005320549011,1982-04-26
0.742311418056488,1982-04-27
0.7279446125030518,1982-04-28
0.7327329516410828,1982-04-29
0.7399167418479919,1982-04-30
0.7375227808952332,1982-05-03
0.7471005320549011,1982-05-04
0.7494948506355286,1982-05-05
0.7471005320549011,1982-05-06
0.7399167418479919,1982-05-07
0.7375227808952332,1982-05-10
0.742311418056488,1982-05-11
0.7447060346603394,1982-05-12
0.7375227808952332,1982-05-13
0.7327329516410828,1982-05-14
0.7207603454589844,1982-05-17
0.71357661485672,1982-05-18
0.71357661485672,1982-05-19
0.7207603454589844,1982-05-20
0.7303388714790344,1982-05-21
0.7327329516410828,1982-05-24
0.7375227808952332,1982-05-25
0.7375227808952332,1982-05-26
0.7399167418479919,1982-05-27
0.7351277470588684,1982-05-28
0.7303388714790344,1982-06-01
0.7231550216674805,1982-06-02
0.71357661485672,1982-06-03
0.71357661485672,1982-06-04
0.7117367386817932,1982-06-07
0.7189995050430298,1982-06-08
0.7238413095474243,1982-06-09
0.7359459400177002,1982-06-10
0.7407873868942261,1982-06-11
0.7335251569747925,1982-06-14
0.7432078719139099,1982-06-15
0.752891480922699,1982-06-16
0.7407873868942261,1982-06-17
0.7432078719139099,1982-06-18
0.7432078719139099,1982-06-21
0.7359459400177002,1982-06-22
0.7456292510032654,1982-06-23
0.7407873868942261,1982-06-24
0.7432078719139099,1982-06-25
0.7504709362983704,1982-06-28
0.7432078719139099,1982-06-29
0.7456292510032654,1982-06-30
0.7456292510032654,1982-07-01
0.7383661270141602,1982-07-02
0.7359459400177002,1982-07-06
0.731103777885437,1982-07-07
0.7383661270141602,1982-07-08
0.748049795627594,1982-07-09
0.7819424271583557,1982-07-12
0.7722587585449219,1982-07-13
0.7819424271583557,1982-07-14
0.7819424271583557,1982-07-15
0.7916256189346313,1982-07-16
0.7916256189346313,1982-07-19
0.8013091087341309,1982-07-20
0.7940462827682495,1982-07-21
0.7916256189346313,1982-07-22
0.7722587585449219,1982-07-23
0.7649961709976196,1982-07-26
0.7649961709976196,1982-07-27
0.748049795627594,1982-07-28
0.748049795627594,1982-07-29
0.755312442779541,1982-07-30
0.755312442779541,1982-08-02
0.7625753879547119,1982-08-03
0.7456292510032654,1982-08-04
0.7359459400177002,1982-08-05
0.7262614965438843,1982-08-06
0.7044744491577148,1982-08-09
0.7020532488822937,1982-08-10
0.6972118020057678,1982-08-11
0.7020532488822937,1982-08-12
0.6996325254440308,1982-08-13
0.7262614965438843,1982-08-16
0.7649961709976196,1982-08-17
0.7722587585449219,1982-08-18
0.7722587585449219,1982-08-19
0.8013091087341309,1982-08-20
0.8134133815765381,1982-08-23
0.8037301301956177,1982-08-24
0.8109927773475647,1982-08-25
0.8061507940292358,1982-08-26
0.7988882064819336,1982-08-27
0.8158342242240906,1982-08-30
0.8303592205047607,1982-08-31
0.8206762671470642,1982-09-01
0.8327808976173401,1982-09-02
0.8553622364997864,1982-09-03
0.845586359500885,1982-09-07
0.8578062057495117,1982-09-08
0.845586359500885,1982-09-09
0.8382546901702881,1982-09-10
0.8504747152328491,1982-09-13
0.8602497577667236,1982-09-14
0.8675819635391235,1982-09-15
0.8675819635391235,1982-09-16
0.8626940846443176,1982-09-17
0.8773573637008667,1982-09-20
0.8993523120880127,1982-09-21
0.9042395949363708,1982-09-22
0.909127414226532,1982-09-23
0.911571741104126,1982-09-24
0.9213472008705139,1982-09-27
0.9335668087005615,1982-09-28
0.9017961025238037,1982-09-29
0.88957679271698,1982-09-30
0.8920206427574158,1982-10-01
0.8993523120880127,1982-10-04
0.909127414226532,1982-10-05
0.9237909317016602,1982-10-06
0.958005428314209,1982-10-07
0.953117311000824,1982-10-08
0.958005428314209,1982-10-11
0.958005428314209,1982-10-12
0.9677813649177551,1982-10-13
0.953117311000824,1982-10-14
0.9237909317016602,1982-10-15
0.9237909317016602,1982-10-18
0.8651376366615295,1982-10-19
0.8553622364997864,1982-10-20
0.8382546901702881,1982-10-21
0.8480302691459656,1982-10-22
0.8015970587730408,1982-10-25
0.8260354399681091,1982-10-26
0.8406993746757507,1982-10-27
0.8358111381530762,1982-10-28
0.8358111381530762,1982-10-29
0.8309234380722046,1982-11-01
0.8382546901702881,1982-11-02
0.8822451233863831,1982-11-03
0.8822451233863831,1982-11-04
0.884688675403595,1982-11-05
0.8260354399681091,1982-11-08
0.8260354399681091,1982-11-09
0.8113719820976257,1982-11-10
0.8260354399681091,1982-11-11
0.8284795880317688,1982-11-12
0.779600977897644,1982-11-15
0.7820451259613037,1982-11-16
0.8015970587730408,1982-11-17
0.8113719820976257,1982-11-18
0.7967091202735901,1982-11-19
0.7649379372596741,1982-11-22
0.779600977897644,1982-11-23
0.7747135758399963,1982-11-24
0.7771579027175903,1982-11-26
0.7747135758399963,1982-11-29
0.8015970587730408,1982-11-30
0.821147620677948,1982-12-01
0.823591411113739,1982-12-02
0.8113719820976257,1982-12-03
0.8317080140113831,1982-12-06
0.8267722129821777,1982-12-07
0.8119644522666931,1982-12-08
0.8020925521850586,1982-12-09
0.8020925521850586,1982-12-10
0.7946884036064148,1982-12-13
0.6811620593070984,1982-12-14
0.6638860702514648,1982-12-15
0.6762259602546692,1982-12-16
0.6959693431854248,1982-12-17
0.6737576127052307,1982-12-20
0.6614177823066711,1982-12-21
0.6638860702514648,1982-12-22
0.6712897419929504,1982-12-23
0.6786935925483704,1982-12-27
0.6811620593070984,1982-12-28
0.698437511920929,1982-12-29
0.7009056210517883,1982-12-30
0.7058411836624146,1982-12-31
0.6811620593070984,1983-01-03
0.6910333633422852,1983-01-04
0.698437511920929,1983-01-05
0.7157130837440491,1983-01-06
0.7083092927932739,1983-01-07
0.7157130837440491,1983-01-10
0.7107769846916199,1983-01-11
0.7058411836624146,1983-01-12
0.7009056210517883,1983-01-13
0.7083092927932739,1983-01-14
0.7107769846916199,1983-01-17
0.7206491231918335,1983-01-18
0.7329887747764587,1983-01-19
0.7083092927932739,1983-01-20
0.6885656118392944,1983-01-21
0.6638860702514648,1983-01-24
0.6712897419929504,1983-01-25
0.6737576127052307,1983-01-26
0.6663538217544556,1983-01-27
0.6737576127052307,1983-01-28
0.6762259602546692,1983-01-31
0.6688210368156433,1983-02-01
0.6762259602546692,1983-02-02
0.6762259602546692,1983-02-03
0.6712897419929504,1983-02-04
0.6836296319961548,1983-02-07
0.6885656118392944,1983-02-08
0.6589499711990356,1983-02-09
0.6860978603363037,1983-02-10
0.6860978603363037,1983-02-11
0.6836296319961548,1983-02-14
0.6885656118392944,1983-02-15
0.6860978603363037,1983-02-16
0.6786935925483704,1983-02-17
0.6811620593070984,1983-02-18
0.6712897419929504,1983-02-22
0.6712897419929504,1983-02-23
0.6811620593070984,1983-02-24
0.7083092927932739,1983-02-25
0.7009056210517883,1983-02-28
0.7305211424827576,1983-03-01
0.7527328729629517,1983-03-02
0.755200982093811,1983-03-03
0.7502652406692505,1983-03-04
0.7383908629417419,1983-03-07
0.7309072613716125,1983-03-08
0.7209283113479614,1983-03-09
0.6984772682189941,1983-03-10
0.6959832906723022,1983-03-11
0.6909940242767334,1983-03-14
0.6959832906723022,1983-03-15
0.6984772682189941,1983-03-16
0.6984772682189941,1983-03-17
0.6984772682189941,1983-03-18
0.7084560990333557,1983-03-21
0.7234231233596802,1983-03-22
0.7383908629417419,1983-03-23
0.7334016561508179,1983-03-24
0.7284125089645386,1983-03-25
0.7209283113479614,1983-03-28
0.7184340357780457,1983-03-29
0.7259178757667542,1983-03-30
0.7184340357780457,1983-03-31
0.7234231233596802,1983-04-04
0.7234231233596802,1983-04-05
0.7184340357780457,1983-04-06
0.7134450674057007,1983-04-07
0.7134450674057007,1983-04-08
0.715939462184906,1983-04-11
0.7209283113479614,1983-04-12
0.7134450674057007,1983-04-13
0.7084560990333557,1983-04-14
0.7084560990333557,1983-04-15
0.7109510898590088,1983-04-18
0.7583476305007935,1983-04-19
0.7857876420021057,1983-04-20
0.7783041000366211,1983-04-21
0.7932711243629456,1983-04-22
0.7807978987693787,1983-04-25
0.773314893245697,1983-04-26
0.7583476305007935,1983-04-27
0.7658308148384094,1983-04-28
0.7608421444892883,1983-04-29
0.7708198428153992,1983-05-02
0.7708198428153992,1983-05-03
0.7857876420021057,1983-05-04
0.7783041000366211,1983-05-05
0.7832928895950317,1983-05-06
0.7783041000366211,1983-05-09
0.7907770276069641,1983-05-10
0.7832928895950317,1983-05-11
0.7783041000366211,1983-05-12
0.7483690977096558,1983-05-13
0.7383908629417419,1983-05-16
0.7483690977096558,1983-05-17
0.7608421444892883,1983-05-18
0.7483690977096558,1983-05-19
0.7483690977096558,1983-05-20
0.7383908629417419,1983-05-23
0.7334016561508179,1983-05-24
