FIS,Date
14.10714054107666,2005-03-09
14.308219909667969,2005-03-10
14.253018379211426,2005-03-11
14.351593017578125,2005-03-14
14.347649574279785,2005-03-15
13.941553115844727,2005-03-16
13.996749877929688,2005-03-17
13.894233703613281,2005-03-18
13.819324493408203,2005-03-21
13.72864055633545,2005-03-22
13.842984199523926,2005-03-23
13.803553581237793,2005-03-24
13.937603950500488,2005-03-28
13.535443305969238,2005-03-29
13.827637672424316,2005-03-30
13.669689178466797,2005-03-31
13.499910354614258,2005-04-01
13.424883842468262,2005-04-04
13.294584274291992,2005-04-05
13.298530578613281,2005-04-06
13.262991905212402,2005-04-07
13.187980651855469,2005-04-08
13.132699012756348,2005-04-11
13.07741928100586,2005-04-12
13.21167278289795,2005-04-13
13.160345077514648,2005-04-14
12.9431734085083,2005-04-15
13.01424503326416,2005-04-18
13.184028625488281,2005-04-19
12.958969116210938,2005-04-20
13.424883842468262,2005-04-21
13.484118461608887,2005-04-22
14.238273620605469,2005-04-25
14.18299388885498,2005-04-26
14.179051399230957,2005-04-27
14.175105094909668,2005-04-28
14.38437557220459,2005-04-29
14.364632606506348,2005-05-02
14.214591026306152,2005-05-03
14.344882011413574,2005-05-04
14.15141773223877,2005-05-05
14.131668090820312,2005-05-06
14.250125885009766,2005-05-09
14.013216018676758,2005-05-10
14.139571189880371,2005-05-11
14.044795989990234,2005-05-12
14.190893173217773,2005-05-13
14.242225646972656,2005-05-16
14.23038387298584,2005-05-17
14.427809715270996,2005-05-18
14.498878479003906,2005-05-19
14.648923873901367,2005-05-20
14.90952205657959,2005-05-23
14.941112518310547,2005-05-24
14.885825157165527,2005-05-25
14.897679328918457,2005-05-26
14.846343040466309,2005-05-27
14.826610565185547,2005-05-31
14.822653770446777,2005-06-01
14.889780044555664,2005-06-02
14.54231071472168,2005-06-03
14.625225067138672,2005-06-06
14.589699745178223,2005-06-07
14.664713859558105,2005-06-08
14.78316879272461,2005-06-09
15.035876274108887,2005-06-10
15.2254056930542,2005-06-13
15.201705932617188,2005-06-14
15.213555335998535,2005-06-15
15.30436897277832,2005-06-16
15.312270164489746,2005-06-17
15.2372465133667,2005-06-20
15.24514389038086,2005-06-21
15.083258628845215,2005-06-22
14.826610565185547,2005-06-23
14.79106616973877,2005-06-24
14.952953338623047,2005-06-27
15.059569358825684,2005-06-28
15.142593383789062,2005-06-29
15.110963821411133,2005-06-30
15.257246971130371,2005-07-01
15.28492546081543,2005-07-05
15.257246971130371,2005-07-06
15.213757514953613,2005-07-07
15.249338150024414,2005-07-08
15.221662521362305,2005-07-11
15.138638496398926,2005-07-12
15.146546363830566,2005-07-13
15.201894760131836,2005-07-14
15.023983001708984,2005-07-15
14.96467113494873,2005-07-18
15.000259399414062,2005-07-19
15.087237358093262,2005-07-20
14.664198875427246,2005-07-21
14.434876441955566,2005-07-22
13.928813934326172,2005-07-25
13.996026992797852,2005-07-26
13.758806228637695,2005-07-27
13.81415843963623,2005-07-28
13.68763256072998,2005-07-29
13.588791847229004,2005-08-01
13.4425048828125,2005-08-02
13.489958763122559,2005-08-03
13.410879135131836,2005-08-04
13.36343765258789,2005-08-05
13.47019100189209,2005-08-08
13.323897361755371,2005-08-09
13.256686210632324,2005-08-10
13.395064353942871,2005-08-11
13.351579666137695,2005-08-12
13.296224594116211,2005-08-15
13.264596939086914,2005-08-16
13.260643005371094,2005-08-17
13.240867614746094,2005-08-18
13.15784740447998,2005-08-19
13.4425048828125,2005-08-22
13.402974128723145,2005-08-23
13.4425048828125,2005-08-24
14.051374435424805,2005-08-25
13.826017379760742,2005-08-26
13.826017379760742,2005-08-29
13.750892639160156,2005-08-30
13.592745780944824,2005-08-31
13.434603691101074,2005-09-01
13.410879135131836,2005-09-02
13.379246711730957,2005-09-06
13.387161254882812,2005-09-07
13.27645206451416,2005-09-08
13.36343765258789,2005-09-09
13.38320255279541,2005-09-12
13.387161254882812,2005-09-13
13.284370422363281,2005-09-14
15.340272903442383,2005-09-15
15.787038803100586,2005-09-16
15.609123229980469,2005-09-19
15.806807518005371,2005-09-20
15.340272903442383,2005-09-21
15.581452369689941,2005-09-22
15.862159729003906,2005-09-23
15.814712524414062,2005-09-26
15.794946670532227,2005-09-27
15.846412658691406,2005-09-28
15.854330062866211,2005-09-29
15.842453002929688,2005-09-30
15.8345308303833,2005-10-03
15.794952392578125,2005-10-04
15.676182746887207,2005-10-05
15.43867015838623,2005-10-06
15.478257179260254,2005-10-07
15.17343807220459,2005-10-10
15.042810440063477,2005-10-11
15.00322151184082,2005-10-12
14.947800636291504,2005-10-13
15.030935287475586,2005-10-14
15.00322151184082,2005-10-17
14.793414115905762,2005-10-18
15.023015022277832,2005-10-19
14.730086326599121,2005-10-20
14.8013334274292,2005-10-21
14.805291175842285,2005-10-24
14.88446044921875,2005-10-25
14.785497665405273,2005-10-26
14.532146453857422,2005-10-27
14.6073579788208,2005-10-28
14.829041481018066,2005-10-31
14.852795600891113,2005-11-01
15.050724983215332,2005-11-02
15.145735740661621,2005-11-03
15.189271926879883,2005-11-04
15.454512596130371,2005-11-07
15.236783981323242,2005-11-08
15.236783981323242,2005-11-09
15.228861808776855,2005-11-10
15.43867015838623,2005-11-11
15.561389923095703,2005-11-14
15.775153160095215,2005-11-15
15.711812019348145,2005-11-16
16.182903289794922,2005-11-17
16.345197677612305,2005-11-18
16.297691345214844,2005-11-21
16.238323211669922,2005-11-22
16.22248077392578,2005-11-23
16.02058982849121,2005-11-25
15.94141674041748,2005-11-28
16.139347076416016,2005-11-29
15.917664527893066,2005-11-30
16.024545669555664,2005-12-01
16.139347076416016,2005-12-02
16.13538932800293,2005-12-05
16.21851921081543,2005-12-06
15.90182876586914,2005-12-07
15.751407623291016,2005-12-08
15.842453002929688,2005-12-09
15.846412658691406,2005-12-12
15.85828971862793,2005-12-13
16.008710861206055,2005-12-14
15.992881774902344,2005-12-15
15.810783386230469,2005-12-16
15.656400680541992,2005-12-19
15.929545402526855,2005-12-20
15.886001586914062,2005-12-21
16.044336318969727,2005-12-22
16.103717803955078,2005-12-23
15.85828971862793,2005-12-27
15.97719669342041,2005-12-28
15.997005462646484,2005-12-29
16.07628631591797,2005-12-30
16.266538619995117,2006-01-03
16.270492553710938,2006-01-04
16.972055435180664,2006-01-05
16.83332633972168,2006-01-06
16.983938217163086,2006-01-09
17.201940536499023,2006-01-10
17.221765518188477,2006-01-11
17.06321144104004,2006-01-12
17.150415420532227,2006-01-13
17.08303451538086,2006-01-17
17.04340171813965,2006-01-18
17.328786849975586,2006-01-19
17.102855682373047,2006-01-20
17.241567611694336,2006-01-23
17.37238121032715,2006-01-24
17.41201400756836,2006-01-25
17.5031681060791,2006-01-26
17.34859848022461,2006-01-27
17.186092376708984,2006-01-30
17.221765518188477,2006-01-31
17.126323699951172,2006-02-01
16.991846084594727,2006-02-02
16.896406173706055,2006-02-03
16.77495002746582,2006-02-06
16.436588287353516,2006-02-07
16.297771453857422,2006-02-08
16.093896865844727,2006-02-09
16.145944595336914,2006-02-10
16.158960342407227,2006-02-13
16.167631149291992,2006-02-14
15.863973617553711,2006-02-15
17.104629516601562,2006-02-16
17.01787567138672,2006-02-17
16.80531120300293,2006-02-21
16.874719619750977,2006-02-22
16.809650421142578,2006-02-23
16.74457359313965,2006-02-24
16.961475372314453,2006-02-27
17.200061798095703,2006-02-28
17.351892471313477,2006-03-01
17.495046615600586,2006-03-02
17.421308517456055,2006-03-03
17.50373077392578,2006-03-06
17.347564697265625,2006-03-07
17.217409133911133,2006-03-08
17.230432510375977,2006-03-09
17.26512908935547,2006-03-10
17.3302059173584,2006-03-13
17.26512908935547,2006-03-14
17.3302059173584,2006-03-15
17.26505470275879,2006-03-16
17.421417236328125,2006-03-17
17.456172943115234,2006-03-20
17.37797737121582,2006-03-21
17.4127254486084,2006-03-22
17.351924896240234,2006-03-23
17.399703979492188,2006-03-24
17.37363624572754,2006-03-27
17.63425064086914,2006-03-28
17.486572265625,2006-03-29
17.447473526000977,2006-03-30
17.612524032592773,2006-03-31
17.34323501586914,2006-04-03
17.391010284423828,2006-04-04
17.44313621520996,2006-04-05
17.20859718322754,2006-04-06
16.98274040222168,2006-04-07
16.752534866333008,2006-04-10
16.665672302246094,2006-04-11
16.56576919555664,2006-04-12
16.578786849975586,2006-04-13
16.665672302246094,2006-04-17
16.88283920288086,2006-04-18
16.84374237060547,2006-04-19
16.96101951599121,2006-04-20
16.969709396362305,2006-04-21
16.98274040222168,2006-04-24
16.813339233398438,2006-04-25
16.84808921813965,2006-04-26
16.496265411376953,2006-04-27
16.50496482849121,2006-04-28
16.483247756958008,2006-05-01
16.617889404296875,2006-05-02
16.765562057495117,2006-05-03
16.722129821777344,2006-05-04
16.852428436279297,2006-05-05
16.661325454711914,2006-05-08
16.279104232788086,2006-05-09
16.27475929260254,2006-05-10
16.20092010498047,2006-05-11
16.14445686340332,2006-05-12
16.205263137817383,2006-05-15
16.35293960571289,2006-05-16
16.222639083862305,2006-05-17
16.109708786010742,2006-05-18
16.13142967224121,2006-05-19
15.840418815612793,2006-05-22
15.918600082397461,2006-05-23
15.970719337463379,2006-05-24
16.06627655029297,2006-05-25
16.270423889160156,2006-05-26
15.692742347717285,2006-05-30
15.957691192626953,2006-05-31
16.174869537353516,2006-06-01
16.374656677246094,2006-06-02
16.074970245361328,2006-06-05
16.00981330871582,2006-06-06
15.892544746398926,2006-06-07
15.901223182678223,2006-06-08
15.853449821472168,2006-06-09
15.414763450622559,2006-06-12
15.28862190246582,2006-06-13
15.323424339294434,2006-06-14
15.91061019897461,2006-06-15
16.245532989501953,2006-06-16
15.85406494140625,2006-06-19
15.497408866882324,2006-06-20
15.64094352722168,2006-06-21
15.45825481414795,2006-06-22
15.636587142944336,2006-06-23
15.710531234741211,2006-06-26
15.427816390991211,2006-06-27
15.301682472229004,2006-06-28
15.745330810546875,2006-06-29
15.397368431091309,2006-06-30
15.567000389099121,2006-07-03
15.284281730651855,2006-07-05
15.371272087097168,2006-07-06
15.332123756408691,2006-07-07
15.088543891906738,2006-07-10
15.275580406188965,2006-07-11
15.0276517868042,2006-07-12
14.788432121276855,2006-07-13
14.675349235534668,2006-07-14
14.940670013427734,2006-07-17
15.049407958984375,2006-07-18
15.379962921142578,2006-07-19
15.22337818145752,2006-07-20
15.0276517868042,2006-07-21
15.214683532714844,2006-07-24
15.201639175415039,2006-07-25
15.88451099395752,2006-07-26
15.532196998596191,2006-07-27
15.736634254455566,2006-07-28
15.545258522033691,2006-07-31
15.310370445251465,2006-08-01
15.732292175292969,2006-08-02
15.793173789978027,2006-08-03
15.588749885559082,2006-08-04
15.436514854431152,2006-08-07
15.366924285888672,2006-08-08
15.319075584411621,2006-08-09
15.497408866882324,2006-08-10
15.366924285888672,2006-08-11
15.419112205505371,2006-08-14
15.575699806213379,2006-08-15
15.727937698364258,2006-08-16
15.94106388092041,2006-08-17
15.980203628540039,2006-08-18
15.701833724975586,2006-08-21
15.627891540527344,2006-08-22
15.575699806213379,2006-08-23
15.427816390991211,2006-08-24
15.375618934631348,2006-08-25
15.64528751373291,2006-08-28
15.64528751373291,2006-08-29
15.627891540527344,2006-08-30
15.936711311340332,2006-08-31
16.154186248779297,2006-09-01
16.106342315673828,2006-09-05
16.12809181213379,2006-09-06
15.971512794494629,2006-09-07
16.310771942138672,2006-09-08
16.014997482299805,2006-09-11
15.980154991149902,2006-09-12
16.17615509033203,2006-09-13
16.014995574951172,2006-09-14
15.940958023071289,2006-09-15
15.88433837890625,2006-09-18
15.927896499633789,2006-09-19
16.17615509033203,2006-09-20
16.136951446533203,2006-09-21
15.984511375427246,2006-09-22
16.041135787963867,2006-09-25
16.29374885559082,2006-09-26
16.367794036865234,2006-09-27
16.29374885559082,2006-09-28
16.115171432495117,2006-09-29
15.967089653015137,2006-10-02
16.028064727783203,2006-10-03
16.572505950927734,2006-10-04
16.69881248474121,2006-10-05
16.48975372314453,2006-10-06
16.986263275146484,2006-10-09
16.790273666381836,2006-10-10
16.69881248474121,2006-10-11
17.108224868774414,2006-10-12
17.07772445678711,2006-10-13
17.138702392578125,2006-10-16
17.086442947387695,2006-10-17
17.073375701904297,2006-10-18
17.09514808654785,2006-10-19
17.16048240661621,2006-10-20
17.3739013671875,2006-10-23
17.14741325378418,2006-10-24
17.286788940429688,2006-10-25
18.035932540893555,2006-10-26
17.783315658569336,2006-10-27
18.22321128845215,2006-10-30
18.10561180114746,2006-10-31
18.048999786376953,2006-11-01
17.966243743896484,2006-11-02
18.114328384399414,2006-11-03
18.109973907470703,2006-11-06
18.12740135192871,2006-11-07
18.49325180053711,2006-11-08
18.00979232788086,2006-11-09
17.996732711791992,2006-11-10
18.140466690063477,2006-11-13
18.197080612182617,2006-11-14
18.184019088745117,2006-11-15
18.179668426513672,2006-11-16
18.240638732910156,2006-11-17
17.883481979370117,2006-11-20
17.874784469604492,2006-11-21
18.001081466674805,2006-11-22
17.95318031311035,2006-11-24
17.42181396484375,2006-11-27
17.386972427368164,2006-11-28
17.42181396484375,2006-11-29
17.378265380859375,2006-11-30
17.308570861816406,2006-12-01
17.330345153808594,2006-12-04
17.23017692565918,2006-12-05
17.382610321044922,2006-12-06
17.39132308959961,2006-12-07
17.57425308227539,2006-12-08
17.67007827758789,2006-12-11
17.848876953125,2006-12-12
17.896841049194336,2006-12-13
17.84014892578125,2006-12-14
17.81397819519043,2006-12-15
17.56104850769043,2006-12-18
17.674436569213867,2006-12-19
17.643911361694336,2006-12-20
17.748567581176758,2006-12-21
17.552339553833008,2006-12-22
17.582860946655273,2006-12-26
17.539255142211914,2006-12-27
17.456396102905273,2006-12-28
17.48255157470703,2006-12-29
17.709321975708008,2007-01-03
17.652629852294922,2007-01-04
17.591575622558594,2007-01-05
17.739845275878906,2007-01-08
17.870670318603516,2007-01-09
18.01894187927246,2007-01-10
18.062543869018555,2007-01-11
18.0058536529541,2007-01-12
18.01457405090332,2007-01-16
18.119237899780273,2007-01-17
18.10179901123047,2007-01-18
18.141042709350586,2007-01-19
18.10179901123047,2007-01-22
18.119237899780273,2007-01-23
18.564044952392578,2007-01-24
18.315475463867188,2007-01-25
18.315475463867188,2007-01-26
18.184654235839844,2007-01-29
18.3852481842041,2007-01-30
18.542245864868164,2007-01-31
18.55095863342285,2007-02-01
18.764633178710938,2007-02-02
18.816974639892578,2007-02-05
18.85185432434082,2007-02-06
19.710933685302734,2007-02-07
19.632450103759766,2007-02-08
19.798154830932617,2007-02-09
19.684772491455078,2007-02-12
19.71966552734375,2007-02-13
20.386865615844727,2007-02-14
20.49588966369629,2007-02-15
20.735748291015625,2007-02-16
20.735748291015625,2007-02-20
20.482807159423828,2007-02-21
20.49588966369629,2007-02-22
20.51333236694336,2007-02-23
20.404315948486328,2007-02-26
19.75018882751465,2007-02-27
20.02491569519043,2007-02-28
20.186277389526367,2007-03-01
19.780712127685547,2007-03-02
19.4100399017334,2007-03-05
20.033639907836914,2007-03-06
19.841764450073242,2007-03-07
19.863567352294922,2007-03-08
19.75455093383789,2007-03-09
19.88115119934082,2007-03-12
19.34855079650879,2007-03-13
19.265594482421875,2007-03-14
19.24376678466797,2007-03-15
19.025480270385742,2007-03-16
19.125892639160156,2007-03-19
19.121530532836914,2007-03-20
19.28742790222168,2007-03-21
19.226306915283203,2007-03-22
19.160818099975586,2007-03-23
19.44895362854004,2007-03-26
19.9990234375,2007-03-27
19.920448303222656,2007-03-28
19.863689422607422,2007-03-29
19.846223831176758,2007-03-30
20.67133140563965,2007-04-02
20.719350814819336,2007-04-03
20.802305221557617,2007-04-04
20.902713775634766,2007-04-05
20.828495025634766,2007-04-09
20.955102920532227,2007-04-10
20.885250091552734,2007-04-11
20.802305221557617,2007-04-12
20.872156143188477,2007-04-13
20.972562789916992,2007-04-16
21.1777400970459,2007-04-17
21.348005294799805,2007-04-18
21.26070213317871,2007-04-19
21.326183319091797,2007-04-20
21.365463256835938,2007-04-23
21.186481475830078,2007-04-24
21.203935623168945,2007-04-25
22.173118591308594,2007-04-26
22.321542739868164,2007-04-27
22.05961036682129,2007-04-30
22.094539642333984,2007-05-01
21.946096420288086,2007-05-02
22.190570831298828,2007-05-03
22.216777801513672,2007-05-04
22.107629776000977,2007-05-07
21.924272537231445,2007-05-08
22.03778839111328,2007-05-09
21.933008193969727,2007-05-10
22.090164184570312,2007-05-11
21.906808853149414,2007-05-14
21.954835891723633,2007-05-15
21.880611419677734,2007-05-16
21.941741943359375,2007-05-17
22.21240997314453,2007-05-18
22.27353286743164,2007-05-21
22.177486419677734,2007-05-22
21.924272537231445,2007-05-23
21.871883392333984,2007-05-24
21.884981155395508,2007-05-25
21.946096420288086,2007-05-29
22.76247787475586,2007-05-30
23.539567947387695,2007-05-31
23.535200119018555,2007-06-01
23.351852416992188,2007-06-04
23.299448013305664,2007-06-05
23.212141036987305,2007-06-06
22.99822235107422,2007-06-07
22.80613899230957,2007-06-08
22.93710708618164,2007-06-11
23.1250057220459,2007-06-12
23.811063766479492,2007-06-13
23.719301223754883,2007-06-14
23.60131072998047,2007-06-15
23.675601959228516,2007-06-18
24.07325553894043,2007-06-19
24.003341674804688,2007-06-20
23.95964813232422,2007-06-21
23.509546279907227,2007-06-22
23.404674530029297,2007-06-25
23.203657150268555,2007-06-26
23.776111602783203,2007-06-27
23.87224578857422,2007-06-28
23.719301223754883,2007-06-29
23.937793731689453,2007-07-02
23.9028377532959,2007-07-03
24.632579803466797,2007-07-05
24.60199546813965,2007-07-06
24.370397567749023,2007-07-09
24.108213424682617,2007-07-10
24.435945510864258,2007-07-11
24.741830825805664,2007-07-12
24.88167381286621,2007-07-13
25.200664520263672,2007-07-16
24.776792526245117,2007-07-17
24.776792526245117,2007-07-18
25.078306198120117,2007-07-19
24.575777053833008,2007-07-20
24.59326171875,2007-07-23
24.400991439819336,2007-07-24
23.9465274810791,2007-07-25
22.910884857177734,2007-07-26
22.07188606262207,2007-07-27
22.211715698242188,2007-07-30
21.687339782714844,2007-07-31
21.722299575805664,2007-08-01
22.08061981201172,2007-08-02
21.578094482421875,2007-08-03
21.800954818725586,2007-08-06
21.765993118286133,2007-08-07
22.198604583740234,2007-08-08
21.722299575805664,2007-08-09
21.652376174926758,2007-08-10
21.608686447143555,2007-08-13
21.075572967529297,2007-08-14
20.529348373413086,2007-08-15
20.559932708740234,2007-08-16
21.001283645629883,2007-08-17
21.00564956665039,2007-08-20
21.128007888793945,2007-08-21
21.001283645629883,2007-08-22
20.86581802368164,2007-08-23
21.06682586669922,2007-08-24
20.8614501953125,2007-08-27
20.31521987915039,2007-08-28
20.625476837158203,2007-08-29
20.520597457885742,2007-08-30
20.71287727355957,2007-08-31
21.049341201782227,2007-09-04
20.975055694580078,2007-09-05
20.546825408935547,2007-09-06
19.629159927368164,2007-09-07
19.528661727905273,2007-09-10
19.67740249633789,2007-09-11
19.970504760742188,2007-09-12
20.023000717163086,2007-09-13
20.250484466552734,2007-09-14
19.449914932250977,2007-09-17
19.716781616210938,2007-09-18
20.1673641204834,2007-09-19
20.119245529174805,2007-09-20
19.7386417388916,2007-09-21
19.37116813659668,2007-09-24
19.51552963256836,2007-09-25
19.620527267456055,2007-09-26
19.616153717041016,2007-09-27
19.410539627075195,2007-09-28
19.37554359436035,2007-10-01
19.43241310119629,2007-10-02
19.353668212890625,2007-10-03
19.53740692138672,2007-10-04
20.20673370361328,2007-10-05
20.193607330322266,2007-10-08
20.810441970825195,2007-10-09
20.582962036132812,2007-10-10
20.62233543395996,2007-10-11
20.937313079833984,2007-10-12
20.64858055114746,2007-10-15
20.617961883544922,2007-10-16
20.64421272277832,2007-10-17
20.62233543395996,2007-10-18
20.451723098754883,2007-10-19
20.596092224121094,2007-10-22
20.60483741760254,2007-10-23
20.40797233581543,2007-10-24
20.219858169555664,2007-10-25
19.926759719848633,2007-10-26
19.90925407409668,2007-10-29
19.843639373779297,2007-10-30
20.158618927001953,2007-10-31
19.673019409179688,2007-11-01
19.108684539794922,2007-11-02
19.0911865234375,2007-11-05
19.152435302734375,2007-11-06
18.47435188293457,2007-11-07
18.155000686645508,2007-11-08
18.277494430541992,2007-11-09
18.767459869384766,2007-11-12
19.130556106567383,2007-11-13
18.96869659423828,2007-11-14
18.916196823120117,2007-11-15
18.798086166381836,2007-11-16
18.71933937072754,2007-11-19
18.592470169067383,2007-11-20
18.583723068237305,2007-11-21
18.76308822631836,2007-11-23
18.60122299194336,2007-11-26
18.793712615966797,2007-11-27
19.12618637084961,2007-11-28
19.12618637084961,2007-11-29
18.90745735168457,2007-11-30
18.841829299926758,2007-12-03
18.67559242248535,2007-12-04
19.3317928314209,2007-12-05
19.34929084777832,2007-12-06
19.64239501953125,2007-12-07
19.817380905151367,2007-12-10
19.138561248779297,2007-12-11
19.107912063598633,2007-12-12
18.985275268554688,2007-12-13
19.05535316467285,2007-12-14
18.827619552612305,2007-12-17
18.652429580688477,2007-12-18
18.45535659790039,2007-12-19
18.639293670654297,2007-12-20
18.512287139892578,2007-12-21
18.740020751953125,2007-12-24
18.560457229614258,2007-12-26
18.183820724487305,2007-12-27
18.398412704467773,2007-12-28
18.2144775390625,2007-12-31
17.658279418945312,2008-01-02
17.754621505737305,2008-01-03
17.461193084716797,2008-01-04
16.909374237060547,2008-01-07
16.668502807617188,2008-01-08
16.81740379333496,2008-01-09
16.537118911743164,2008-01-10
16.296234130859375,2008-01-11
16.856826782226562,2008-01-14
16.19989776611328,2008-01-15
16.40135383605957,2008-01-16
16.611576080322266,2008-01-17
16.839303970336914,2008-01-18
16.69478416442871,2008-01-22
17.08455467224121,2008-01-23
17.653898239135742,2008-01-24
17.592573165893555,2008-01-25
18.113746643066406,2008-01-28
18.459726333618164,2008-01-29
18.218854904174805,2008-01-30
18.57797622680664,2008-01-31
19.042213439941406,2008-02-01
19.05097198486328,2008-02-04
18.5385684967041,2008-02-05
18.389657974243164,2008-02-06
18.372142791748047,2008-02-07
18.2144775390625,2008-02-08
18.44221305847168,2008-02-11
18.648048400878906,2008-02-12
18.700605392456055,2008-02-13
17.78090476989746,2008-02-14
18.411563873291016,2008-02-15
17.802799224853516,2008-02-19
18.135652542114258,2008-02-20
18.201332092285156,2008-02-21
18.183820724487305,2008-02-22
18.525421142578125,2008-02-25
18.59111213684082,2008-02-26
18.656810760498047,2008-02-27
18.503522872924805,2008-02-28
18.170679092407227,2008-02-29
17.96047019958496,2008-03-03
17.86849594116211,2008-03-04
18.00425910949707,2008-03-05
17.55754852294922,2008-03-06
17.08018684387207,2008-03-07
16.769229888916016,2008-03-10
17.282310485839844,2008-03-11
17.137596130371094,2008-03-12
17.054279327392578,2008-03-13
16.519271850585938,2008-03-14
15.922879219055176,2008-03-17
16.335092544555664,2008-03-18
16.64205551147461,2008-03-19
16.992881774902344,2008-03-20
17.62874412536621,2008-03-24
17.602428436279297,2008-03-25
17.102519989013672,2008-03-26
16.856931686401367,2008-03-27
16.59820556640625,2008-03-28
16.725378036499023,2008-03-31
16.663986206054688,2008-04-01
16.59381675720215,2008-04-02
16.54559326171875,2008-04-03
16.729766845703125,2008-04-04
16.532426834106445,2008-04-07
16.282470703125,2008-04-08
16.01935386657715,2008-04-09
15.83954906463623,2008-04-10
15.449271202087402,2008-04-11
15.308943748474121,2008-04-14
15.304557800292969,2008-04-15
15.75623893737793,2008-04-16
15.751852035522461,2008-04-17
16.694684982299805,2008-04-18
16.65521812438965,2008-04-21
16.343860626220703,2008-04-22
16.65521812438965,2008-04-23
16.85255241394043,2008-04-24
15.953577041625977,2008-04-25
16.229848861694336,2008-04-28
15.931648254394531,2008-04-29
15.813243865966797,2008-04-30
16.242996215820312,2008-05-01
16.44034194946289,2008-05-02
16.32193374633789,2008-05-05
16.646442413330078,2008-05-06
16.357019424438477,2008-05-07
16.374555587768555,2008-05-08
16.2254695892334,2008-05-09
16.45787811279297,2008-05-12
16.73853302001953,2008-05-13
17.150745391845703,2008-05-14
17.41386604309082,2008-05-15
17.198989868164062,2008-05-16
17.269147872924805,2008-05-19
17.014808654785156,2008-05-20
17.045513153076172,2008-05-21
17.049890518188477,2008-05-22
16.716609954833984,2008-05-23
17.080591201782227,2008-05-27
17.619972229003906,2008-05-28
17.760305404663086,2008-05-29
17.6638240814209,2008-05-30
17.690134048461914,2008-06-02
17.650671005249023,2008-06-03
18.04534149169922,2008-06-04
18.488256454467773,2008-06-05
17.589279174804688,2008-06-06
16.944643020629883,2008-06-09
17.133211135864258,2008-06-10
16.860980987548828,2008-06-11
17.1815128326416,2008-06-12
17.559125900268555,2008-06-13
17.480091094970703,2008-06-16
17.28249740600586,2008-06-17
17.036609649658203,2008-06-18
17.27810287475586,2008-06-19
16.904884338378906,2008-06-20
16.654603958129883,2008-06-23
16.531658172607422,2008-06-24
16.80828285217285,2008-06-25
16.307722091674805,2008-06-26
16.233076095581055,2008-06-27
16.20673370361328,2008-06-30
16.294551849365234,2008-07-01
16.356027603149414,2008-07-02
15.875189781188965,2008-07-03
15.559895515441895,2008-07-07
16.592493057250977,2008-07-08
17.152143478393555,2008-07-09
16.553085327148438,2008-07-10
16.39543342590332,2008-07-11
16.056489944458008,2008-07-14
15.583545684814453,2008-07-15
15.764836311340332,2008-07-16
16.20625877380371,2008-07-17
16.426965713500977,2008-07-18
15.638724327087402,2008-07-21
16.080137252807617,2008-07-22
16.166841506958008,2008-07-23
15.859434127807617,2008-07-24
15.418018341064453,2008-07-25
15.315540313720703,2008-07-28
15.851548194885254,2008-07-29
15.52837085723877,2008-07-30
14.937186241149902,2008-07-31
15.079072952270508,2008-08-01
14.9529447555542,2008-08-04
14.9529447555542,2008-08-05
17.73545265197754,2008-08-06
17.656618118286133,2008-08-07
18.295103073120117,2008-08-08
18.373924255371094,2008-08-11
18.082277297973633,2008-08-12
17.96403694152832,2008-08-13
18.082277297973633,2008-08-14
18.200517654418945,2008-08-15
17.900972366333008,2008-08-18
17.66450309753418,2008-08-19
17.522619247436523,2008-08-20
17.467445373535156,2008-08-21
17.60144805908203,2008-08-22
17.31768035888672,2008-08-25
17.17578887939453,2008-08-26
17.325563430786133,2008-08-27
17.7117919921875,2008-08-28
17.22308921813965,2008-08-29
17.388620376586914,2008-09-02
17.1048641204834,2008-09-03
16.616146087646484,2008-09-04
16.442731857299805,2008-09-05
16.88414192199707,2008-09-08
16.663442611694336,2008-09-09
17.01026153564453,2008-09-10
17.057666778564453,2008-09-11
17.247289657592773,2008-09-12
16.496715545654297,2008-09-15
16.686338424682617,2008-09-16
15.611836433410645,2008-09-17
15.95947265625,2008-09-18
16.08588409423828,2008-09-19
15.042983055114746,2008-09-22
15.327414512634277,2008-09-23
15.390616416931152,2008-09-24
15.73034381866455,2008-09-25
15.596033096313477,2008-09-26
14.2924165725708,2008-09-29
14.58474349975586,2008-09-30
14.363523483276367,2008-10-01
13.826269149780273,2008-10-02
13.46284008026123,2008-10-03
12.759676933288574,2008-10-06
12.064407348632812,2008-10-07
12.088109016418457,2008-10-08
11.59826374053955,2008-10-09
11.961699485778809,2008-10-10
13.22581672668457,2008-10-13
13.423336029052734,2008-10-14
12.009105682373047,2008-10-15
12.024903297424316,2008-10-16
12.29353141784668,2008-10-17
12.791274070739746,2008-10-20
12.017003059387207,2008-10-21
11.053118705749512,2008-10-22
10.808194160461426,2008-10-23
10.563270568847656,2008-10-24
9.852205276489258,2008-10-27
12.538454055786133,2008-10-28
11.337540626525879,2008-10-29
11.70887565612793,2008-10-30
11.922198295593262,2008-10-31
12.21452522277832,2008-11-03
13.241620063781738,2008-11-04
12.783374786376953,2008-11-05
12.29353141784668,2008-11-06
12.767571449279785,2008-11-07
12.696468353271484,2008-11-10
12.048604011535645,2008-11-11
11.930093765258789,2008-11-12
13.289023399353027,2008-11-13
12.522650718688965,2008-11-14
12.21452522277832,2008-11-17
12.135513305664062,2008-11-18
