XEL,Date
1.1587421894073486,1982-11-02
1.1539729833602905,1982-11-03
1.1539729833602905,1982-11-04
1.1444361209869385,1982-11-05
1.106288194656372,1982-11-08
1.1444361209869385,1982-11-09
1.139667272567749,1982-11-10
1.139667272567749,1982-11-11
1.139667272567749,1982-11-12
1.1348985433578491,1982-11-15
1.1301305294036865,1982-11-16
1.1301305294036865,1982-11-17
1.1348985433578491,1982-11-18
1.1205933094024658,1982-11-19
1.0872138738632202,1982-11-22
1.0919829607009888,1982-11-23
1.106288194656372,1982-11-24
1.106288194656372,1982-11-26
1.101520299911499,1982-11-29
1.1110564470291138,1982-11-30
1.115824818611145,1982-12-01
1.1110564470291138,1982-12-02
1.115824818611145,1982-12-03
1.1205933094024658,1982-12-06
1.1253622770309448,1982-12-07
1.1205933094024658,1982-12-08
1.1253622770309448,1982-12-09
1.139667272567749,1982-12-10
1.1539729833602905,1982-12-13
1.1587421894073486,1982-12-14
1.1587421894073486,1982-12-15
1.1635093688964844,1982-12-16
1.1635093688964844,1982-12-17
1.168278455734253,1982-12-20
1.168278455734253,1982-12-21
1.1778150796890259,1982-12-22
1.1825844049453735,1982-12-23
1.1778150796890259,1982-12-27
1.1825844049453735,1982-12-28
1.1968896389007568,1982-12-29
1.1539729833602905,1982-12-30
1.1444361209869385,1982-12-31
1.1492047309875488,1983-01-03
1.1539729833602905,1983-01-04
1.1444361209869385,1983-01-05
1.1778150796890259,1983-01-06
1.1778150796890259,1983-01-07
1.1921207904815674,1983-01-10
1.1825844049453735,1983-01-11
1.1825844049453735,1983-01-12
1.1635093688964844,1983-01-13
1.1730468273162842,1983-01-14
1.1778150796890259,1983-01-17
1.1635093688964844,1983-01-18
1.168278455734253,1983-01-19
1.1635093688964844,1983-01-20
1.1587421894073486,1983-01-21
1.1492047309875488,1983-01-24
1.1444361209869385,1983-01-25
1.1492047309875488,1983-01-26
1.1492047309875488,1983-01-27
1.1492047309875488,1983-01-28
1.1492047309875488,1983-01-31
1.1539729833602905,1983-02-01
1.1539729833602905,1983-02-02
1.1492047309875488,1983-02-03
1.1587421894073486,1983-02-04
1.1587421894073486,1983-02-07
1.168278455734253,1983-02-08
1.1730468273162842,1983-02-09
1.1730468273162842,1983-02-10
1.1730468273162842,1983-02-11
1.1825844049453735,1983-02-14
1.1825844049453735,1983-02-15
1.1873524188995361,1983-02-16
1.1825844049453735,1983-02-17
1.1778150796890259,1983-02-18
1.1778150796890259,1983-02-22
1.1968896389007568,1983-02-23
1.215963363647461,1983-02-24
1.201657772064209,1983-02-25
1.2111952304840088,1983-02-28
1.2255007028579712,1983-03-01
1.235037088394165,1983-03-02
1.2302690744400024,1983-03-03
1.2445735931396484,1983-03-04
1.2445735931396484,1983-03-07
1.235037088394165,1983-03-08
1.2302690744400024,1983-03-09
1.239805817604065,1983-03-10
1.22073233127594,1983-03-11
1.2255007028579712,1983-03-14
1.2255007028579712,1983-03-15
1.22073233127594,1983-03-16
1.22073233127594,1983-03-17
1.1921207904815674,1983-03-18
1.215963363647461,1983-03-21
1.2064268589019775,1983-03-22
1.2064268589019775,1983-03-23
1.2064268589019775,1983-03-24
1.1921207904815674,1983-03-25
1.1921207904815674,1983-03-28
1.1348985433578491,1983-03-29
1.1492047309875488,1983-03-30
1.1587421894073486,1983-03-31
1.1587421894073486,1983-04-04
1.1539729833602905,1983-04-05
1.1492047309875488,1983-04-06
1.1587421894073486,1983-04-07
1.1730468273162842,1983-04-08
1.1778150796890259,1983-04-11
1.1825844049453735,1983-04-12
1.1873524188995361,1983-04-13
1.1825844049453735,1983-04-14
1.1778150796890259,1983-04-15
1.1778150796890259,1983-04-18
1.1825844049453735,1983-04-19
1.1873524188995361,1983-04-20
1.1873524188995361,1983-04-21
1.201657772064209,1983-04-22
1.2111952304840088,1983-04-25
1.2111952304840088,1983-04-26
1.2111952304840088,1983-04-27
1.2302690744400024,1983-04-28
1.235037088394165,1983-04-29
1.239805817604065,1983-05-02
1.2302690744400024,1983-05-03
1.2588796615600586,1983-05-04
1.2731854915618896,1983-05-05
1.2684167623519897,1983-05-06
1.2731854915618896,1983-05-09
1.2588796615600586,1983-05-10
1.263648271560669,1983-05-11
1.263648271560669,1983-05-12
1.2731854915618896,1983-05-13
1.263648271560669,1983-05-16
1.2731854915618896,1983-05-17
1.2731854915618896,1983-05-18
1.2684167623519897,1983-05-19
1.2731854915618896,1983-05-20
1.2684167623519897,1983-05-23
1.2684167623519897,1983-05-24
1.2731854915618896,1983-05-25
1.2731854915618896,1983-05-26
1.2684167623519897,1983-05-27
1.2731854915618896,1983-05-31
1.2731854915618896,1983-06-01
1.2827223539352417,1983-06-02
1.2779531478881836,1983-06-03
1.2827223539352417,1983-06-06
1.2684167623519897,1983-06-07
1.2684167623519897,1983-06-08
1.2588796615600586,1983-06-09
1.2588796615600586,1983-06-10
1.263648271560669,1983-06-13
1.2779531478881836,1983-06-14
1.2731854915618896,1983-06-15
1.2731854915618896,1983-06-16
1.2731854915618896,1983-06-17
1.2731854915618896,1983-06-20
1.2827223539352417,1983-06-21
1.2779531478881836,1983-06-22
1.2779531478881836,1983-06-23
1.2779531478881836,1983-06-24
1.2779531478881836,1983-06-27
1.2827223539352417,1983-06-28
1.2493422031402588,1983-06-29
1.2541115283966064,1983-06-30
1.2493422031402588,1983-07-01
1.239805817604065,1983-07-05
1.2493422031402588,1983-07-06
1.235037088394165,1983-07-07
1.2255007028579712,1983-07-08
1.235037088394165,1983-07-11
1.2302690744400024,1983-07-12
1.2302690744400024,1983-07-13
1.235037088394165,1983-07-14
1.239805817604065,1983-07-15
1.2541115283966064,1983-07-18
1.263648271560669,1983-07-19
1.263648271560669,1983-07-20
1.2588796615600586,1983-07-21
1.2541115283966064,1983-07-22
1.2445735931396484,1983-07-25
1.2493422031402588,1983-07-26
1.2445735931396484,1983-07-27
1.2541115283966064,1983-07-28
1.2588796615600586,1983-07-29
1.2684167623519897,1983-08-01
1.2731854915618896,1983-08-02
1.2779531478881836,1983-08-03
1.2922595739364624,1983-08-04
1.3017961978912354,1983-08-05
1.320870280265808,1983-08-08
1.3161016702651978,1983-08-09
1.3113324642181396,1983-08-10
1.3113324642181396,1983-08-11
1.3017961978912354,1983-08-12
1.2779531478881836,1983-08-15
1.2779531478881836,1983-08-16
1.3017961978912354,1983-08-17
1.2874903678894043,1983-08-18
1.2922595739364624,1983-08-19
1.2922595739364624,1983-08-22
1.2874903678894043,1983-08-23
1.2922595739364624,1983-08-24
1.2922595739364624,1983-08-25
1.2874903678894043,1983-08-26
1.2922595739364624,1983-08-29
1.3017961978912354,1983-08-30
1.2970274686813354,1983-08-31
1.3113324642181396,1983-09-01
1.3065648078918457,1983-09-02
1.3256378173828125,1983-09-06
1.3399443626403809,1983-09-07
1.3542494773864746,1983-09-08
1.359017014503479,1983-09-09
1.3637858629226685,1983-09-12
1.3637858629226685,1983-09-13
1.344712257385254,1983-09-14
1.3494807481765747,1983-09-15
1.3542494773864746,1983-09-16
1.3876292705535889,1983-09-19
1.4114707708358765,1983-09-20
1.4067021608352661,1983-09-21
1.401934266090393,1983-09-22
1.4114707708358765,1983-09-23
1.4114707708358765,1983-09-26
1.401934266090393,1983-09-27
1.4067021608352661,1983-09-28
1.3971656560897827,1983-09-29
1.3876292705535889,1983-09-30
1.3923968076705933,1983-10-03
1.3923968076705933,1983-10-04
1.3971656560897827,1983-10-05
1.401934266090393,1983-10-06
1.4067021608352661,1983-10-07
1.401934266090393,1983-10-10
1.3923968076705933,1983-10-11
1.3876292705535889,1983-10-12
1.382859706878662,1983-10-13
1.3971656560897827,1983-10-14
1.4114707708358765,1983-10-17
1.4162393808364868,1983-10-18
1.4114707708358765,1983-10-19
1.4400814771652222,1983-10-20
1.4448506832122803,1983-10-21
1.4496190547943115,1983-10-24
1.4496190547943115,1983-10-25
1.4543870687484741,1983-10-26
1.459155559539795,1983-10-27
1.4782301187515259,1983-10-28
1.49730384349823,1983-10-31
1.5259151458740234,1983-11-01
1.5354526042938232,1983-11-02
1.5211467742919922,1983-11-03
1.5163782835006714,1983-11-04
1.4877674579620361,1983-11-07
1.459155559539795,1983-11-08
1.4639240503311157,1983-11-09
1.4639240503311157,1983-11-10
1.4400814771652222,1983-11-11
1.4305449724197388,1983-11-14
1.4400814771652222,1983-11-15
1.459155559539795,1983-11-16
1.459155559539795,1983-11-17
1.4543870687484741,1983-11-18
1.4543870687484741,1983-11-21
1.4829978942871094,1983-11-22
1.468692660331726,1983-11-23
1.468692660331726,1983-11-25
1.468692660331726,1983-11-28
1.4543870687484741,1983-11-29
1.4543870687484741,1983-11-30
1.4543870687484741,1983-12-01
1.4639240503311157,1983-12-02
1.4734610319137573,1983-12-05
1.4734610319137573,1983-12-06
1.4877674579620361,1983-12-07
1.502072811126709,1983-12-08
1.502072811126709,1983-12-09
1.49730384349823,1983-12-12
1.4877674579620361,1983-12-13
1.4925355911254883,1983-12-14
1.4877674579620361,1983-12-15
1.4829978942871094,1983-12-16
1.4782301187515259,1983-12-19
1.4877674579620361,1983-12-20
1.4877674579620361,1983-12-21
1.4877674579620361,1983-12-22
1.459155559539795,1983-12-23
1.4782301187515259,1983-12-27
1.4734610319137573,1983-12-28
1.4400814771652222,1983-12-29
1.4496190547943115,1983-12-30
1.401934266090393,1984-01-03
1.4114707708358765,1984-01-04
1.4210073947906494,1984-01-05
1.43531334400177,1984-01-06
1.4257756471633911,1984-01-09
1.4305449724197388,1984-01-10
1.4257756471633911,1984-01-11
1.4210073947906494,1984-01-12
1.4114707708358765,1984-01-13
1.3780916929244995,1984-01-16
1.3923968076705933,1984-01-17
1.401934266090393,1984-01-18
1.4067021608352661,1984-01-19
1.401934266090393,1984-01-20
1.401934266090393,1984-01-23
1.3971656560897827,1984-01-24
1.4067021608352661,1984-01-25
1.4067021608352661,1984-01-26
1.4114707708358765,1984-01-27
1.4210073947906494,1984-01-30
1.4114707708358765,1984-01-31
1.4305449724197388,1984-02-01
1.43531334400177,1984-02-02
1.4305449724197388,1984-02-03
1.4305449724197388,1984-02-06
1.4543870687484741,1984-02-07
1.4400814771652222,1984-02-08
1.4448506832122803,1984-02-09
1.4400814771652222,1984-02-10
1.382859706878662,1984-02-13
1.3923968076705933,1984-02-14
1.3923968076705933,1984-02-15
1.3733229637145996,1984-02-16
1.3637858629226685,1984-02-17
1.359017014503479,1984-02-21
1.344712257385254,1984-02-22
1.3399443626403809,1984-02-23
1.3542494773864746,1984-02-24
1.3733229637145996,1984-02-27
1.3733229637145996,1984-02-28
1.3733229637145996,1984-02-29
1.3876292705535889,1984-03-01
1.382859706878662,1984-03-02
1.3733229637145996,1984-03-05
1.3733229637145996,1984-03-06
1.3637858629226685,1984-03-07
1.382859706878662,1984-03-08
1.3733229637145996,1984-03-09
1.3733229637145996,1984-03-12
1.3780916929244995,1984-03-13
1.3733229637145996,1984-03-14
1.3733229637145996,1984-03-15
1.3780916929244995,1984-03-16
1.344712257385254,1984-03-19
1.3733229637145996,1984-03-20
1.3780916929244995,1984-03-21
1.359017014503479,1984-03-22
1.3542494773864746,1984-03-23
1.359017014503479,1984-03-26
1.3542494773864746,1984-03-27
1.3542494773864746,1984-03-28
1.3351755142211914,1984-03-29
1.3304061889648438,1984-03-30
1.320870280265808,1984-04-02
1.3256378173828125,1984-04-03
1.320870280265808,1984-04-04
1.3161016702651978,1984-04-05
1.3065648078918457,1984-04-06
1.3256378173828125,1984-04-09
1.3017961978912354,1984-04-10
1.3113324642181396,1984-04-11
1.3065648078918457,1984-04-12
1.3065648078918457,1984-04-13
1.3017961978912354,1984-04-16
1.3161016702651978,1984-04-17
1.3494807481765747,1984-04-18
1.359017014503479,1984-04-19
1.344712257385254,1984-04-23
1.359017014503479,1984-04-24
1.3685545921325684,1984-04-25
1.3685545921325684,1984-04-26
1.359017014503479,1984-04-27
1.3637858629226685,1984-04-30
1.3733229637145996,1984-05-01
1.3733229637145996,1984-05-02
1.3780916929244995,1984-05-03
1.3780916929244995,1984-05-04
1.382859706878662,1984-05-07
1.4210073947906494,1984-05-08
1.3971656560897827,1984-05-09
1.4114707708358765,1984-05-10
1.4067021608352661,1984-05-11
1.4067021608352661,1984-05-14
1.4114707708358765,1984-05-15
1.4067021608352661,1984-05-16
1.4114707708358765,1984-05-17
1.4162393808364868,1984-05-18
1.3971656560897827,1984-05-21
1.3923968076705933,1984-05-22
1.3923968076705933,1984-05-23
1.382859706878662,1984-05-24
1.382859706878662,1984-05-25
1.3876292705535889,1984-05-29
1.3923968076705933,1984-05-30
1.3971656560897827,1984-05-31
1.4257756471633911,1984-06-01
1.4543870687484741,1984-06-04
1.4639240503311157,1984-06-05
1.4639240503311157,1984-06-06
1.4496190547943115,1984-06-07
1.4543870687484741,1984-06-08
1.4543870687484741,1984-06-11
1.4448506832122803,1984-06-12
1.4400814771652222,1984-06-13
1.43531334400177,1984-06-14
1.4400814771652222,1984-06-15
1.4305449724197388,1984-06-18
1.4257756471633911,1984-06-19
1.4257756471633911,1984-06-20
1.43531334400177,1984-06-21
1.4400814771652222,1984-06-22
1.4305449724197388,1984-06-25
1.4305449724197388,1984-06-26
1.401934266090393,1984-06-27
1.4114707708358765,1984-06-28
1.4162393808364868,1984-06-29
1.4114707708358765,1984-07-02
1.4067021608352661,1984-07-03
1.3923968076705933,1984-07-05
1.3923968076705933,1984-07-06
1.3923968076705933,1984-07-09
1.3876292705535889,1984-07-10
1.3971656560897827,1984-07-11
1.3971656560897827,1984-07-12
1.3876292705535889,1984-07-13
1.3923968076705933,1984-07-16
1.4400814771652222,1984-07-17
1.4400814771652222,1984-07-18
1.4305449724197388,1984-07-19
1.43531334400177,1984-07-20
1.4400814771652222,1984-07-23
1.43531334400177,1984-07-24
1.4305449724197388,1984-07-25
1.4305449724197388,1984-07-26
1.401934266090393,1984-07-27
1.4210073947906494,1984-07-30
1.4210073947906494,1984-07-31
1.4448506832122803,1984-08-01
1.4496190547943115,1984-08-02
1.4496190547943115,1984-08-03
1.4496190547943115,1984-08-06
1.4543870687484741,1984-08-07
1.468692660331726,1984-08-08
1.4829978942871094,1984-08-09
1.4829978942871094,1984-08-10
1.4734610319137573,1984-08-13
1.4782301187515259,1984-08-14
1.4782301187515259,1984-08-15
1.4782301187515259,1984-08-16
1.4782301187515259,1984-08-17
1.4782301187515259,1984-08-20
1.4925355911254883,1984-08-21
1.502072811126709,1984-08-22
1.506839632987976,1984-08-23
1.506839632987976,1984-08-24
1.502072811126709,1984-08-27
1.5116095542907715,1984-08-28
1.5116095542907715,1984-08-29
1.5259151458740234,1984-08-30
1.5402202606201172,1984-08-31
1.5163782835006714,1984-09-04
1.5163782835006714,1984-09-05
1.5116095542907715,1984-09-06
1.5163782835006714,1984-09-07
1.506839632987976,1984-09-10
1.506839632987976,1984-09-11
1.506839632987976,1984-09-12
1.5259151458740234,1984-09-13
1.5259151458740234,1984-09-14
1.5116095542907715,1984-09-17
1.5211467742919922,1984-09-18
1.5402202606201172,1984-09-19
1.5545258522033691,1984-09-20
1.5545258522033691,1984-09-21
1.5640637874603271,1984-09-24
1.5545258522033691,1984-09-25
1.5640637874603271,1984-09-26
1.5402202606201172,1984-09-27
1.5831379890441895,1984-09-28
1.5688302516937256,1984-10-01
1.5449879169464111,1984-10-02
1.5592951774597168,1984-10-03
1.5592951774597168,1984-10-04
1.5592951774597168,1984-10-05
1.5497567653656006,1984-10-08
1.5592951774597168,1984-10-09
1.5592951774597168,1984-10-10
1.5592951774597168,1984-10-11
1.5688302516937256,1984-10-12
1.5688302516937256,1984-10-15
1.5735995769500732,1984-10-16
1.6022100448608398,1984-10-17
1.6546636819839478,1984-10-18
1.61651611328125,1984-10-19
1.61651611328125,1984-10-22
1.626053810119629,1984-10-23
1.6308212280273438,1984-10-24
1.61651611328125,1984-10-25
1.5926735401153564,1984-10-26
1.5688302516937256,1984-10-29
1.5974414348602295,1984-10-30
1.5735995769500732,1984-10-31
1.5735995769500732,1984-11-01
1.5640637874603271,1984-11-02
1.5735995769500732,1984-11-05
1.5735995769500732,1984-11-06
1.5831379890441895,1984-11-07
1.5735995769500732,1984-11-08
1.5640637874603271,1984-11-09
1.5688302516937256,1984-11-12
1.5688302516937256,1984-11-13
1.5735995769500732,1984-11-14
1.5735995769500732,1984-11-15
1.5783685445785522,1984-11-16
1.5735995769500732,1984-11-19
1.5783685445785522,1984-11-20
1.5688302516937256,1984-11-21
1.5688302516937256,1984-11-23
1.5783685445785522,1984-11-26
1.5783685445785522,1984-11-27
1.5783685445785522,1984-11-28
1.5783685445785522,1984-11-29
1.5831379890441895,1984-11-30
1.5783685445785522,1984-12-03
1.5926735401153564,1984-12-04
1.5926735401153564,1984-12-05
1.6117479801177979,1984-12-06
1.6022100448608398,1984-12-07
1.6022100448608398,1984-12-10
1.6117479801177979,1984-12-11
1.6022100448608398,1984-12-12
1.6117479801177979,1984-12-13
1.606979250907898,1984-12-14
1.62128484249115,1984-12-17
1.6355894804000854,1984-12-18
1.6117479801177979,1984-12-19
1.606979250907898,1984-12-20
1.606979250907898,1984-12-21
1.61651611328125,1984-12-24
1.5783685445785522,1984-12-26
1.5783685445785522,1984-12-27
1.5879045724868774,1984-12-28
1.5926735401153564,1984-12-31
1.5974414348602295,1985-01-02
1.5879045724868774,1985-01-03
1.5879045724868774,1985-01-04
1.5783685445785522,1985-01-07
1.5735995769500732,1985-01-08
1.5831379890441895,1985-01-09
1.5879045724868774,1985-01-10
1.5831379890441895,1985-01-11
1.6022100448608398,1985-01-14
1.606979250907898,1985-01-15
1.6117479801177979,1985-01-16
1.5974414348602295,1985-01-17
1.606979250907898,1985-01-18
1.626053810119629,1985-01-21
1.649895191192627,1985-01-22
1.6308212280273438,1985-01-23
1.6308212280273438,1985-01-24
1.6308212280273438,1985-01-25
1.640357494354248,1985-01-28
1.649895191192627,1985-01-29
1.640357494354248,1985-01-30
1.649895191192627,1985-01-31
1.640357494354248,1985-02-01
1.640357494354248,1985-02-04
1.640357494354248,1985-02-05
1.61651611328125,1985-02-06
1.61651611328125,1985-02-07
1.62128484249115,1985-02-08
1.626053810119629,1985-02-11
1.626053810119629,1985-02-12
1.62128484249115,1985-02-13
1.640357494354248,1985-02-14
1.649895191192627,1985-02-15
1.6308212280273438,1985-02-19
1.6308212280273438,1985-02-20
1.626053810119629,1985-02-21
1.62128484249115,1985-02-22
1.6117479801177979,1985-02-25
1.62128484249115,1985-02-26
1.6117479801177979,1985-02-27
1.606979250907898,1985-02-28
1.62128484249115,1985-03-01
1.62128484249115,1985-03-04
1.61651611328125,1985-03-05
1.62128484249115,1985-03-06
1.61651611328125,1985-03-07
1.62128484249115,1985-03-08
1.6308212280273438,1985-03-11
1.6355894804000854,1985-03-12
1.640357494354248,1985-03-13
1.645126461982727,1985-03-14
1.6546636819839478,1985-03-15
1.649895191192627,1985-03-18
1.649895191192627,1985-03-19
1.6546636819839478,1985-03-20
1.6594319343566895,1985-03-21
1.649895191192627,1985-03-22
1.649895191192627,1985-03-25
1.6594319343566895,1985-03-26
1.683274269104004,1985-03-27
1.6594319343566895,1985-03-28
1.6689693927764893,1985-03-29
1.6546636819839478,1985-04-01
1.649895191192627,1985-04-02
1.6594319343566895,1985-04-03
1.6689693927764893,1985-04-04
1.6594319343566895,1985-04-08
1.6642001867294312,1985-04-09
1.683274269104004,1985-04-10
1.6975799798965454,1985-04-11
1.683274269104004,1985-04-12
1.6880431175231934,1985-04-15
1.6880431175231934,1985-04-16
1.6880431175231934,1985-04-17
1.6975799798965454,1985-04-18
1.6975799798965454,1985-04-19
1.7071174383163452,1985-04-22
1.7071174383163452,1985-04-23
1.711887240409851,1985-04-24
1.7500321865081787,1985-04-25
1.759570598602295,1985-04-26
1.75480318069458,1985-04-29
1.740496277809143,1985-04-30
1.7071174383163452,1985-05-01
1.7357279062271118,1985-05-02
1.740496277809143,1985-05-03
1.740496277809143,1985-05-06
1.7452647686004639,1985-05-07
1.7452647686004639,1985-05-08
1.75480318069458,1985-05-09
1.7738761901855469,1985-05-10
1.759570598602295,1985-05-13
1.7691081762313843,1985-05-14
1.764338731765747,1985-05-15
1.783413052558899,1985-05-16
1.8024864196777344,1985-05-17
1.8072547912597656,1985-05-20
1.816792607307434,1985-05-21
1.8120238780975342,1985-05-22
1.8120238780975342,1985-05-23
1.816792607307434,1985-05-24
1.8120238780975342,1985-05-28
1.816792607307434,1985-05-29
1.8120238780975342,1985-05-30
1.8263301849365234,1985-05-31
1.8215601444244385,1985-06-03
1.8072547912597656,1985-06-04
1.869244933128357,1985-06-05
1.850171685218811,1985-06-06
1.850171685218811,1985-06-07
1.8310967683792114,1985-06-10
1.8597084283828735,1985-06-11
1.8644765615463257,1985-06-12
1.8597084283828735,1985-06-13
1.869244933128357,1985-06-14
1.8835523128509521,1985-06-17
1.8835523128509521,1985-06-18
1.8978557586669922,1985-06-19
1.8930878639221191,1985-06-20
1.9312351942062378,1985-06-21
1.926466703414917,1985-06-24
1.9360028505325317,1985-06-25
1.874013900756836,1985-06-26
1.8835523128509521,1985-06-27
1.8835523128509521,1985-06-28
1.8930878639221191,1985-07-01
1.9026249647140503,1985-07-02
1.8787827491760254,1985-07-03
1.888319969177246,1985-07-05
1.9026249647140503,1985-07-08
1.8978557586669922,1985-07-09
1.888319969177246,1985-07-10
1.8978557586669922,1985-07-11
1.916928768157959,1985-07-12
1.9455416202545166,1985-07-15
1.969382643699646,1985-07-16
1.964614987373352,1985-07-17
1.9550774097442627,1985-07-18
1.916928768157959,1985-07-19
1.8835523128509521,1985-07-22
1.8072547912597656,1985-07-23
1.7738761901855469,1985-07-24
1.7977182865142822,1985-07-25
1.7929502725601196,1985-07-26
1.7738761901855469,1985-07-29
1.7881816625595093,1985-07-30
1.7929502725601196,1985-07-31
1.783413052558899,1985-08-01
1.783413052558899,1985-08-02
1.783413052558899,1985-08-05
1.7738761901855469,1985-08-06
1.7452647686004639,1985-08-07
1.7738761901855469,1985-08-08
1.764338731765747,1985-08-09
1.7738761901855469,1985-08-12
1.764338731765747,1985-08-13
1.7738761901855469,1985-08-14
1.7738761901855469,1985-08-15
1.7738761901855469,1985-08-16
1.7786446809768677,1985-08-19
1.783413052558899,1985-08-20
1.783413052558899,1985-08-21
1.7786446809768677,1985-08-22
1.783413052558899,1985-08-23
1.7929502725601196,1985-08-26
1.7881816625595093,1985-08-27
1.8024864196777344,1985-08-28
1.816792607307434,1985-08-29
1.8310967683792114,1985-08-30
1.8358656167984009,1985-09-03
1.850171685218811,1985-09-04
1.8454036712646484,1985-09-05
1.850171685218811,1985-09-06
1.8644765615463257,1985-09-09
1.8263301849365234,1985-09-10
1.8215601444244385,1985-09-11
1.75480318069458,1985-09-12
1.7691081762313843,1985-09-13
1.7691081762313843,1985-09-16
1.7738761901855469,1985-09-17
1.759570598602295,1985-09-18
1.75480318069458,1985-09-19
1.75480318069458,1985-09-20
1.7881816625595093,1985-09-23
1.783413052558899,1985-09-24
1.7881816625595093,1985-09-25
1.7543580532073975,1985-09-26
1.7689366340637207,1985-09-30
1.7737966775894165,1985-10-01
1.7786561250686646,1985-10-02
1.7835150957107544,1985-10-03
1.788377046585083,1985-10-04
1.788377046585083,1985-10-07
1.788377046585083,1985-10-08
1.7980949878692627,1985-10-09
1.7980949878692627,1985-10-10
1.7980949878692627,1985-10-11
1.8078149557113647,1985-10-14
1.8126744031906128,1985-10-15
1.8029558658599854,1985-10-16
1.8078149557113647,1985-10-17
1.8029558658599854,1985-10-18
1.8126744031906128,1985-10-21
1.8321131467819214,1985-10-22
1.8466923236846924,1985-10-23
1.8223941326141357,1985-10-24
1.8564108610153198,1985-10-25
1.8466923236846924,1985-10-28
1.8515526056289673,1985-10-29
1.8418318033218384,1985-10-30
1.8612728118896484,1985-10-31
1.8807110786437988,1985-11-01
1.8807110786437988,1985-11-04
1.885570764541626,1985-11-05
1.890430212020874,1985-11-06
1.8807110786437988,1985-11-07
1.8807110786437988,1985-11-08
1.905008316040039,1985-11-11
1.9098681211471558,1985-11-12
1.905008316040039,1985-11-13
1.9098681211471558,1985-11-14
1.8952889442443848,1985-11-15
1.905008316040039,1985-11-18
1.9098681211471558,1985-11-19
1.9195891618728638,1985-11-20
1.9536051750183105,1985-11-21
1.9584652185440063,1985-11-22
1.9584652185440063,1985-11-25
1.9487457275390625,1985-11-26
1.9438865184783936,1985-11-27
1.934166669845581,1985-11-29
1.9438865184783936,1985-12-02
1.9390268325805664,1985-12-03
1.9438865184783936,1985-12-04
1.9584652185440063,1985-12-05
1.9293079376220703,1985-12-06
1.968184471130371,1985-12-09
1.9633249044418335,1985-12-10
1.982764482498169,1985-12-11
1.973043441772461,1985-12-12
2.01192307472229,1985-12-13
2.0605199337005615,1985-12-16
2.0945372581481934,1985-12-17
2.109116315841675,1985-12-18
2.0848190784454346,1985-12-19
2.0702388286590576,1985-12-20
2.0459415912628174,1985-12-23
2.0216422080993652,1985-12-24
2.0070090293884277,1985-12-26
2.0218405723571777,1985-12-27
2.051500082015991,1985-12-30
2.0959904193878174,1985-12-31
2.0762171745300293,1986-01-02
2.086103677749634,1986-01-03
2.086103677749634,1986-01-06
2.1157639026641846,1986-01-07
2.086103677749634,1986-01-08
2.026782274246216,1986-01-09
2.0070090293884277,1986-01-10
1.9822922945022583,1986-01-13
2.0020670890808105,1986-01-14
2.011953353881836,1986-01-15
2.0070090293884277,1986-01-16
2.0168967247009277,1986-01-17
2.0218405723571777,1986-01-20
2.0366694927215576,1986-01-21
2.0366694927215576,1986-01-22
2.0416133403778076,1986-01-23
2.056443452835083,1986-01-24
2.086103677749634,1986-01-27
2.1454238891601562,1986-01-28
2.135537624359131,1986-01-29
2.1503660678863525,1986-01-30
2.135537624359131,1986-01-31
2.1553103923797607,1986-02-03
2.1454238891601562,1986-02-04
2.16519832611084,1986-02-05
2.1553103923797607,1986-02-06
2.1750850677490234,1986-02-07
2.1553103923797607,1986-02-10
2.16519832611084,1986-02-11
2.1553103923797607,1986-02-12
2.1701407432556152,1986-02-13
2.184969902038574,1986-02-14
2.1948587894439697,1986-02-18
2.1948587894439697,1986-02-19
2.2195756435394287,1986-02-20
2.2492353916168213,1986-02-21
2.254178047180176,1986-02-24
2.283839225769043,1986-02-25
2.2739524841308594,1986-02-26
2.283839225769043,1986-02-27
2.343158483505249,1986-02-28
2.3283286094665527,1986-03-03
2.2739524841308594,1986-03-04
2.3283286094665527,1986-03-05
2.353043794631958,1986-03-06
2.348101854324341,1986-03-07
2.343158483505249,1986-03-10
2.397535800933838,1986-03-11
2.4123647212982178,1986-03-12
2.407423257827759,1986-03-13
2.446970224380493,1986-03-14
2.3827059268951416,1986-03-17
2.3925936222076416,1986-03-18
2.397535800933838,1986-03-19
2.3777644634246826,1986-03-20
2.372818946838379,1986-03-21
2.36787486076355,1986-03-24
2.3876492977142334,1986-03-25
2.3978822231292725,1986-03-26
2.412933111190796,1986-03-27
2.4279816150665283,1986-03-31
2.4229660034179688,1986-04-01
2.438014030456543,1986-04-02
2.372800350189209,1986-04-03
2.4028992652893066,1986-04-04
2.387850522994995,1986-04-07
2.4179489612579346,1986-04-08
2.453064203262329,1986-04-09
2.4480478763580322,1986-04-10
2.4480478763580322,1986-04-11
2.453064203262329,1986-04-14
2.483164072036743,1986-04-15
2.5132625102996826,1986-04-16
2.528310537338257,1986-04-17
2.558411121368408,1986-04-18
2.5734610557556152,1986-04-21
2.6286418437957764,1986-04-22
2.6085736751556396,1986-04-23
2.5834929943084717,1986-04-24
2.5734610557556152,1986-04-25
2.558411121368408,1986-04-28
2.493196487426758,1986-04-29
2.4881813526153564,1986-04-30
2.5132625102996826,1986-05-01
2.4881813526153564,1986-05-02
2.543361186981201,1986-05-05
2.518280506134033,1986-05-06
2.5082454681396484,1986-05-07
2.5082454681396484,1986-05-08
