MTB,Date
2.118324041366577,1987-06-24
2.0957891941070557,1987-06-25
2.0957891941070557,1987-06-26
2.0845210552215576,1987-06-29
2.0957891941070557,1987-06-30
2.0957891941070557,1987-07-01
2.1746628284454346,1987-07-02
2.2648043632507324,1987-07-06
2.2648043632507324,1987-07-07
2.32114315032959,1987-07-08
2.43381929397583,1987-07-09
2.3887503147125244,1987-07-10
2.43381929397583,1987-07-13
2.4112844467163086,1987-07-14
2.4112844467163086,1987-07-15
2.4112844467163086,1987-07-16
2.456355571746826,1987-07-17
2.456355571746826,1987-07-20
2.456355571746826,1987-07-21
2.456355571746826,1987-07-22
2.456355571746826,1987-07-23
2.456355571746826,1987-07-24
2.43381929397583,1987-07-27
2.456355571746826,1987-07-28
2.43381929397583,1987-07-29
2.3887503147125244,1987-07-30
2.467623472213745,1987-07-31
2.366212844848633,1987-08-03
2.3887503147125244,1987-08-04
2.4112844467163086,1987-08-05
2.3436789512634277,1987-08-06
2.3436789512634277,1987-08-07
2.3098747730255127,1987-08-10
2.3436789512634277,1987-08-11
2.2986080646514893,1987-08-12
2.3098747730255127,1987-08-13
2.3887503147125244,1987-08-14
2.43381929397583,1987-08-17
2.3887503147125244,1987-08-18
2.4112844467163086,1987-08-19
2.43381929397583,1987-08-20
2.478890895843506,1987-08-21
2.4000184535980225,1987-08-24
2.4316842555999756,1987-08-25
2.4203743934631348,1987-08-26
2.4316842555999756,1987-08-27
2.442995548248291,1987-08-28
2.476925849914551,1987-08-31
2.442995548248291,1987-09-01
2.442995548248291,1987-09-02
2.442995548248291,1987-09-03
2.442995548248291,1987-09-04
2.442995548248291,1987-09-08
2.4656152725219727,1987-09-09
2.4656152725219727,1987-09-10
2.4656152725219727,1987-09-11
2.510857105255127,1987-09-14
2.4656152725219727,1987-09-15
2.510857105255127,1987-09-16
2.499544858932495,1987-09-17
2.533477306365967,1987-09-18
2.533477306365967,1987-09-21
2.533477306365967,1987-09-22
2.5560965538024902,1987-09-23
2.6013379096984863,1987-09-24
2.669198751449585,1987-09-25
2.623958110809326,1987-09-28
2.623958110809326,1987-09-29
2.59002685546875,1987-09-30
2.5787155628204346,1987-10-01
2.5787155628204346,1987-10-02
2.623958110809326,1987-10-05
2.623958110809326,1987-10-06
2.623958110809326,1987-10-07
2.623958110809326,1987-10-08
2.510857105255127,1987-10-09
2.510857105255127,1987-10-12
2.499544858932495,1987-10-13
2.488236665725708,1987-10-14
2.488236665725708,1987-10-15
2.3977549076080322,1987-10-16
2.1036906242370605,1987-10-19
1.7643860578536987,1987-10-20
2.216792106628418,1987-10-21
1.9453486204147339,1987-10-22
1.8548675775527954,1987-10-23
1.8548675775527954,1987-10-26
1.8548675775527954,1987-10-27
1.7870060205459595,1987-10-28
1.7417652606964111,1987-10-29
1.8096261024475098,1987-10-30
1.8096261024475098,1987-11-02
1.7870060205459595,1987-11-03
1.8096261024475098,1987-11-04
1.7756952047348022,1987-11-05
1.7870060205459595,1987-11-06
1.6965240240097046,1987-11-09
1.6739037036895752,1987-11-10
1.5947331190109253,1987-11-11
1.719144582748413,1987-11-12
1.6625936031341553,1987-11-13
1.7304539680480957,1987-11-16
1.6739037036895752,1987-11-17
1.6739037036895752,1987-11-18
1.6739037036895752,1987-11-19
1.7417652606964111,1987-11-20
1.7053837776184082,1987-11-23
1.7508609294891357,1987-11-24
1.7508609294891357,1987-11-25
1.7508609294891357,1987-11-27
1.7053837776184082,1987-11-30
1.7053837776184082,1987-12-01
1.6371687650680542,1987-12-02
1.728121280670166,1987-12-03
1.6940151453018188,1987-12-04
1.7053837776184082,1987-12-07
1.6826452016830444,1987-12-08
1.6826452016830444,1987-12-09
1.61443030834198,1987-12-10
1.61443030834198,1987-12-11
1.591691493988037,1987-12-14
1.6371687650680542,1987-12-15
1.6485373973846436,1987-12-16
1.6599066257476807,1987-12-17
1.7394908666610718,1987-12-18
1.8190759420394897,1987-12-21
1.796337366104126,1987-12-22
1.8418140411376953,1987-12-23
1.8645530939102173,1987-12-24
1.8190759420394897,1987-12-28
1.807706594467163,1987-12-29
1.8645530939102173,1987-12-30
1.8872919082641602,1987-12-31
1.8759222030639648,1988-01-04
1.8816062211990356,1988-01-05
1.8816062211990356,1988-01-06
1.8872919082641602,1988-01-07
1.8418140411376953,1988-01-08
1.8418140411376953,1988-01-11
1.7792834043502808,1988-01-12
1.7849674224853516,1988-01-13
1.807706594467163,1988-01-14
1.807706594467163,1988-01-15
1.8190759420394897,1988-01-18
1.8304446935653687,1988-01-19
1.8304446935653687,1988-01-20
1.8645530939102173,1988-01-21
1.898660659790039,1988-01-22
1.9441369771957397,1988-01-25
1.9270834922790527,1988-01-26
1.9668753147125244,1988-01-27
1.9555059671401978,1988-01-28
2.012352466583252,1988-01-29
2.023721933364868,1988-02-01
2.0464611053466797,1988-02-02
2.0464611053466797,1988-02-03
2.0350916385650635,1988-02-04
2.069197654724121,1988-02-05
2.1033051013946533,1988-02-08
2.0919363498687744,1988-02-09
2.1033051013946533,1988-02-10
2.114675283432007,1988-02-11
2.0919363498687744,1988-02-12
2.069197654724121,1988-02-16
2.0578298568725586,1988-02-17
2.069197654724121,1988-02-18
2.080565929412842,1988-02-19
2.0919363498687744,1988-02-22
2.080565929412842,1988-02-23
2.101123094558716,1988-02-24
2.135380268096924,1988-02-25
2.135380268096924,1988-02-26
2.198185443878174,1988-02-29
2.181056499481201,1988-03-01
2.1639273166656494,1988-03-02
2.158216953277588,1988-03-03
2.169637441635132,1988-03-04
2.192474603652954,1988-03-07
2.2038941383361816,1988-03-08
2.2609903812408447,1988-03-09
2.2609903812408447,1988-03-10
2.2838284969329834,1988-03-11
2.2838284969329834,1988-03-14
2.2952468395233154,1988-03-15
2.3066680431365967,1988-03-16
2.2838284969329834,1988-03-17
2.2781193256378174,1988-03-18
2.2952468395233154,1988-03-21
2.289539098739624,1988-03-22
2.3009564876556396,1988-03-23
2.3123748302459717,1988-03-24
2.32950496673584,1988-03-25
2.32950496673584,1988-03-28
2.318086624145508,1988-03-29
2.3409252166748047,1988-03-30
2.346632480621338,1988-03-31
2.335214614868164,1988-04-04
2.318086624145508,1988-04-05
2.2838284969329834,1988-04-06
2.2838284969329834,1988-04-07
2.318086624145508,1988-04-08
2.318086624145508,1988-04-11
2.3409252166748047,1988-04-12
2.3009564876556396,1988-04-13
2.2781193256378174,1988-04-14
2.3009564876556396,1988-04-15
2.3066680431365967,1988-04-18
2.3523430824279785,1988-04-19
2.3409252166748047,1988-04-20
2.323796033859253,1988-04-21
2.32950496673584,1988-04-22
2.323796033859253,1988-04-25
2.3123748302459717,1988-04-26
2.323796033859253,1988-04-27
2.3409252166748047,1988-04-28
2.3409252166748047,1988-04-29
2.3523430824279785,1988-05-02
2.3523430824279785,1988-05-03
2.3409252166748047,1988-05-04
2.335214614868164,1988-05-05
2.323796033859253,1988-05-06
2.323796033859253,1988-05-09
2.323796033859253,1988-05-10
2.289539098739624,1988-05-11
2.2724101543426514,1988-05-12
2.26669979095459,1988-05-13
2.2781193256378174,1988-05-16
2.2781193256378174,1988-05-17
2.2495718002319336,1988-05-18
2.2210240364074707,1988-05-19
2.175346612930298,1988-05-20
2.146798849105835,1988-05-23
2.146798849105835,1988-05-24
2.158216953277588,1988-05-25
2.1639273166656494,1988-05-26
2.1639273166656494,1988-05-27
2.1754069328308105,1988-05-31
2.18688702583313,1988-06-01
2.2155864238739014,1988-06-02
2.227065086364746,1988-06-03
2.232806444168091,1988-06-06
2.238546133041382,1988-06-07
2.2959442138671875,1988-06-08
2.2959442138671875,1988-06-09
2.2959442138671875,1988-06-10
2.301685094833374,1988-06-13
2.3074235916137695,1988-06-14
2.330383777618408,1988-06-15
2.32464337348938,1988-06-16
2.3189034461975098,1988-06-17
2.3074235916137695,1988-06-20
2.3131628036499023,1988-06-21
2.3189034461975098,1988-06-22
2.2959442138671875,1988-06-23
2.2844645977020264,1988-06-24
2.2729856967926025,1988-06-27
2.278724431991577,1988-06-28
2.278724431991577,1988-06-29
2.2844645977020264,1988-06-30
2.2729856967926025,1988-07-01
2.2729856967926025,1988-07-05
2.32464337348938,1988-07-06
2.3074235916137695,1988-07-07
2.2844645977020264,1988-07-08
2.3074235916137695,1988-07-11
2.2959442138671875,1988-07-12
2.29020357131958,1988-07-13
2.2959442138671875,1988-07-14
2.301685094833374,1988-07-15
2.301685094833374,1988-07-18
2.2729856967926025,1988-07-19
2.3074235916137695,1988-07-20
2.3074235916137695,1988-07-21
2.3074235916137695,1988-07-22
2.3189034461975098,1988-07-25
2.3361246585845947,1988-07-26
2.364823341369629,1988-07-27
2.3820419311523438,1988-07-28
2.4222216606140137,1988-07-29
2.4050025939941406,1988-08-01
2.4222216606140137,1988-08-02
2.445180892944336,1988-08-03
2.468141555786133,1988-08-04
2.468141555786133,1988-08-05
2.531278371810913,1988-08-08
2.5255391597747803,1988-08-09
2.514058828353882,1988-08-10
2.4968390464782715,1988-08-11
2.4968390464782715,1988-08-12
2.4566593170166016,1988-08-15
2.433701753616333,1988-08-16
2.433701753616333,1988-08-17
2.445180892944336,1988-08-18
2.439441680908203,1988-08-19
2.364823341369629,1988-08-22
2.3763587474823,1988-08-23
2.405198574066162,1988-08-24
2.416733980178833,1988-08-25
2.399430274963379,1988-08-26
2.416733980178833,1988-08-29
2.416733980178833,1988-08-30
2.4225025177001953,1988-08-31
2.4282689094543457,1988-09-01
2.4225025177001953,1988-09-02
2.4109652042388916,1988-09-06
2.4225025177001953,1988-09-07
2.445573091506958,1988-09-08
2.445573091506958,1988-09-09
2.560931444168091,1988-09-12
2.5263233184814453,1988-09-13
2.549393892288208,1988-09-14
2.537858486175537,1988-09-15
2.5436270236968994,1988-09-16
2.560931444168091,1988-09-19
2.572465419769287,1988-09-20
2.589768886566162,1988-09-21
2.5782339572906494,1988-09-22
2.566697597503662,1988-09-23
2.566697597503662,1988-09-26
2.566697597503662,1988-09-27
2.566697597503662,1988-09-28
2.5551633834838867,1988-09-29
2.5551633834838867,1988-09-30
2.5436270236968994,1988-10-03
2.5090200901031494,1988-10-04
2.5090200901031494,1988-10-05
2.5090200901031494,1988-10-06
2.5090200901031494,1988-10-07
2.5147864818573,1988-10-10
2.5032503604888916,1988-10-11
2.497483491897583,1988-10-12
2.4801809787750244,1988-10-13
2.462876319885254,1988-10-14
2.4686429500579834,1988-10-17
2.4801809787750244,1988-10-18
2.4801809787750244,1988-10-19
2.474412441253662,1988-10-20
2.4801809787750244,1988-10-21
2.4917147159576416,1988-10-24
2.4859459400177,1988-10-25
2.4859459400177,1988-10-26
2.4917147159576416,1988-10-27
2.474412441253662,1988-10-28
2.4801809787750244,1988-10-31
2.474412441253662,1988-11-01
2.462876319885254,1988-11-02
2.445573091506958,1988-11-03
2.4571080207824707,1988-11-04
2.4109652042388916,1988-11-07
2.405198574066162,1988-11-08
2.399430274963379,1988-11-09
2.399430274963379,1988-11-10
2.38789439201355,1988-11-11
2.3763587474823,1988-11-14
2.347520589828491,1988-11-15
2.318679094314575,1988-11-16
2.318679094314575,1988-11-17
2.312912940979004,1988-11-18
2.347691535949707,1988-11-21
2.353490114212036,1988-11-22
2.353490114212036,1988-11-23
2.341895580291748,1988-11-25
2.3592865467071533,1988-11-28
2.347691535949707,1988-11-29
2.40566086769104,1988-11-30
2.3650810718536377,1988-12-01
2.3650810718536377,1988-12-02
2.3650810718536377,1988-12-05
2.388270378112793,1988-12-06
2.376678228378296,1988-12-07
2.376678228378296,1988-12-08
2.370879650115967,1988-12-09
2.370879650115967,1988-12-12
2.3824732303619385,1988-12-13
2.388270378112793,1988-12-14
2.3650810718536377,1988-12-15
2.3650810718536377,1988-12-16
2.3650810718536377,1988-12-19
2.3998639583587646,1988-12-20
2.4114577770233154,1988-12-21
2.3824732303619385,1988-12-22
2.40566086769104,1988-12-23
2.3824732303619385,1988-12-27
2.388270378112793,1988-12-28
2.388270378112793,1988-12-29
2.4230499267578125,1988-12-30
2.4114577770233154,1989-01-03
2.434644937515259,1989-01-04
2.440441608428955,1989-01-05
2.4288489818573,1989-01-06
2.446239948272705,1989-01-09
2.446239948272705,1989-01-10
2.446239948272705,1989-01-11
2.446239948272705,1989-01-12
2.457831382751465,1989-01-13
2.5157980918884277,1989-01-16
2.492612838745117,1989-01-17
2.4810171127319336,1989-01-18
2.492612838745117,1989-01-19
2.492612838745117,1989-01-20
2.492612838745117,1989-01-23
2.5157980918884277,1989-01-24
2.5273923873901367,1989-01-25
2.5157980918884277,1989-01-26
2.550579786300659,1989-01-27
2.5621724128723145,1989-01-30
2.602750778198242,1989-01-31
2.5853607654571533,1989-02-01
2.579563856124878,1989-02-02
2.573767900466919,1989-02-03
2.5621724128723145,1989-02-06
2.556375503540039,1989-02-07
2.5853607654571533,1989-02-08
2.573767900466919,1989-02-09
2.591158151626587,1989-02-10
2.579563856124878,1989-02-13
2.596953868865967,1989-02-14
2.6201412677764893,1989-02-15
2.6433279514312744,1989-02-16
2.6433279514312744,1989-02-17
2.614344835281372,1989-02-21
2.579563856124878,1989-02-22
2.550579786300659,1989-02-23
2.550579786300659,1989-02-24
2.5273923873901367,1989-02-27
2.5273923873901367,1989-02-28
2.5332162380218506,1989-03-01
2.5448620319366455,1989-03-02
2.5623326301574707,1989-03-03
2.5448620319366455,1989-03-06
2.5506863594055176,1989-03-07
2.5448620319366455,1989-03-08
2.5448620319366455,1989-03-09
2.5623326301574707,1989-03-10
2.5623326301574707,1989-03-13
2.5914499759674072,1989-03-14
2.5739810466766357,1989-03-15
2.597273349761963,1989-03-16
2.6089212894439697,1989-03-17
2.5914499759674072,1989-03-20
2.597273349761963,1989-03-21
2.597273349761963,1989-03-22
2.626392126083374,1989-03-23
2.6322147846221924,1989-03-27
2.6322147846221924,1989-03-28
2.661332368850708,1989-03-29
2.66715669631958,1989-03-30
2.713745594024658,1989-03-31
2.702097177505493,1989-04-03
2.6962738037109375,1989-04-04
2.6962738037109375,1989-04-05
2.702097177505493,1989-04-06
2.702097177505493,1989-04-07
2.702097177505493,1989-04-10
2.702097177505493,1989-04-11
2.6904501914978027,1989-04-12
2.672981023788452,1989-04-13
2.6555099487304688,1989-04-14
2.6438639163970947,1989-04-17
2.661332368850708,1989-04-18
2.6788036823272705,1989-04-19
2.6788036823272705,1989-04-20
2.6962738037109375,1989-04-21
2.702097177505493,1989-04-24
2.672981023788452,1989-04-25
2.66715669631958,1989-04-26
2.6089212894439697,1989-04-27
2.6380391120910645,1989-04-28
2.626392126083374,1989-05-01
2.620570421218872,1989-05-02
2.6380391120910645,1989-05-03
2.6555099487304688,1989-05-04
2.6788036823272705,1989-05-05
2.6962738037109375,1989-05-08
2.6962738037109375,1989-05-09
2.702097177505493,1989-05-10
2.702097177505493,1989-05-11
2.6904501914978027,1989-05-12
2.7079198360443115,1989-05-15
2.702097177505493,1989-05-16
2.7079198360443115,1989-05-17
2.719567060470581,1989-05-18
2.725390672683716,1989-05-19
2.754507541656494,1989-05-22
2.7661561965942383,1989-05-23
2.7661561965942383,1989-05-24
2.7778031826019287,1989-05-25
2.7894489765167236,1989-05-26
2.8010973930358887,1989-05-30
2.8127923011779785,1989-05-31
2.8654229640960693,1989-06-01
2.8654229640960693,1989-06-02
2.8654229640960693,1989-06-05
2.8654229640960693,1989-06-06
2.871269464492798,1989-06-07
2.853726863861084,1989-06-08
2.8654229640960693,1989-06-09
2.8654229640960693,1989-06-12
2.871269464492798,1989-06-13
2.8888132572174072,1989-06-14
2.935596466064453,1989-06-15
2.9472928047180176,1989-06-16
2.9472928047180176,1989-06-19
2.958986759185791,1989-06-20
2.9472928047180176,1989-06-21
2.9472928047180176,1989-06-22
2.941444158554077,1989-06-23
2.970681667327881,1989-06-26
2.9765312671661377,1989-06-27
2.9882261753082275,1989-06-28
2.9823789596557617,1989-06-29
2.9882261753082275,1989-06-30
2.99992299079895,1989-07-03
3.058401346206665,1989-07-05
3.0350089073181152,1989-07-06
3.017465591430664,1989-07-07
3.0116188526153564,1989-07-10
3.0116188526153564,1989-07-11
3.0116188526153564,1989-07-12
3.0350089073181152,1989-07-13
3.023313283920288,1989-07-14
3.023313283920288,1989-07-17
3.0350089073181152,1989-07-18
3.029160976409912,1989-07-19
3.029160976409912,1989-07-20
3.029160976409912,1989-07-21
3.040856122970581,1989-07-24
3.058401346206665,1989-07-25
3.070096969604492,1989-07-26
3.058401346206665,1989-07-27
3.134420871734619,1989-07-28
3.134420871734619,1989-07-31
3.122727155685425,1989-08-01
3.134420871734619,1989-08-02
3.134420871734619,1989-08-03
3.2396833896636963,1989-08-04
3.227987051010132,1989-08-07
3.2396833896636963,1989-08-08
3.2104413509368896,1989-08-09
3.227987051010132,1989-08-10
3.3390939235687256,1989-08-11
3.3566396236419678,1989-08-14
3.3566396236419678,1989-08-15
3.3449411392211914,1989-08-16
3.333247423171997,1989-08-17
3.350790500640869,1989-08-18
3.3215513229370117,1989-08-21
3.309854507446289,1989-08-22
3.29231333732605,1989-08-23
3.2981600761413574,1989-08-24
3.2806177139282227,1989-08-25
3.274768114089966,1989-08-28
3.2653720378875732,1989-08-29
3.2653720378875732,1989-08-30
3.2653720378875732,1989-08-31
3.2418792247772217,1989-09-01
3.2183876037597656,1989-09-05
3.1948964595794678,1989-09-06
3.2007699012756348,1989-09-07
3.2183876037597656,1989-09-08
3.2360053062438965,1989-09-11
3.212515354156494,1989-09-12
3.212515354156494,1989-09-13
3.2007699012756348,1989-09-14
3.2183876037597656,1989-09-15
3.2418792247772217,1989-09-18
3.2418792247772217,1989-09-19
3.259498357772827,1989-09-20
3.259498357772827,1989-09-21
3.2477529048919678,1989-09-22
3.2360053062438965,1989-09-25
3.212515354156494,1989-09-26
3.212515354156494,1989-09-27
3.1948964595794678,1989-09-28
3.2360053062438965,1989-09-29
3.3123536109924316,1989-10-02
3.335845708847046,1989-10-03
3.3475966453552246,1989-10-04
3.365213394165039,1989-10-05
3.3828320503234863,1989-10-06
3.3828320503234863,1989-10-09
3.35933780670166,1989-10-10
3.3534655570983887,1989-10-11
3.3534655570983887,1989-10-12
3.335845708847046,1989-10-13
3.27711820602417,1989-10-16
3.294736385345459,1989-10-17
3.27711820602417,1989-10-18
3.2536261081695557,1989-10-19
3.2653720378875732,1989-10-20
3.2888646125793457,1989-10-23
3.27711820602417,1989-10-24
3.2536261081695557,1989-10-25
3.2418792247772217,1989-10-26
3.2360053062438965,1989-10-27
3.230133056640625,1989-10-30
3.212515354156494,1989-10-31
3.212515354156494,1989-11-01
3.1948964595794678,1989-11-02
3.1948964595794678,1989-11-03
3.177276372909546,1989-11-06
3.1714043617248535,1989-11-07
3.165531873703003,1989-11-08
3.177276372909546,1989-11-09
3.1890225410461426,1989-11-10
3.1831514835357666,1989-11-13
3.1714043617248535,1989-11-14
3.142038583755493,1989-11-15
3.142038583755493,1989-11-16
3.159656524658203,1989-11-17
3.1537857055664062,1989-11-20
3.1679434776306152,1989-11-21
3.1679434776306152,1989-11-22
3.1738431453704834,1989-11-24
3.162043809890747,1989-11-27
3.1738431453704834,1989-11-28
3.1738431453704834,1989-11-29
3.1561439037323,1989-11-30
3.126648426055908,1989-12-01
3.1089508533477783,1989-12-04
3.085353136062622,1989-12-05
3.0617547035217285,1989-12-06
3.020458221435547,1989-12-07
3.020458221435547,1989-12-08
3.0086617469787598,1989-12-11
2.9850659370422363,1989-12-12
2.9496681690216064,1989-12-13
2.920171022415161,1989-12-14
2.896575927734375,1989-12-15
2.890674352645874,1989-12-18
2.8847756385803223,1989-12-19
2.8552794456481934,1989-12-20
2.9437689781188965,1989-12-21
2.926069498062134,1989-12-22
2.9378700256347656,1989-12-26
2.95556640625,1989-12-27
2.996861696243286,1989-12-28
3.1030497550964355,1989-12-29
3.097151517868042,1990-01-02
3.097151517868042,1990-01-03
3.1148509979248047,1990-01-04
3.185641288757324,1990-01-05
3.1738431453704834,1990-01-08
3.1679434776306152,1990-01-09
3.1561439037323,1990-01-10
3.1443467140197754,1990-01-11
3.120748996734619,1990-01-12
3.091250419616699,1990-01-15
3.0794544219970703,1990-01-16
3.0794544219970703,1990-01-17
3.0617547035217285,1990-01-18
3.0617547035217285,1990-01-19
3.0617547035217285,1990-01-22
3.0499560832977295,1990-01-23
3.0086617469787598,1990-01-24
3.0145609378814697,1990-01-25
2.9850659370422363,1990-01-26
3.0263586044311523,1990-01-29
3.044058322906494,1990-01-30
3.0322606563568115,1990-01-31
3.0381593704223633,1990-02-01
3.067655086517334,1990-02-02
3.0617547035217285,1990-02-05
3.0558547973632812,1990-02-06
3.044058322906494,1990-02-07
3.044058322906494,1990-02-08
3.067655086517334,1990-02-09
3.0794544219970703,1990-02-12
3.073554039001465,1990-02-13
3.067655086517334,1990-02-14
3.067655086517334,1990-02-15
3.0263586044311523,1990-02-16
3.020458221435547,1990-02-20
3.020458221435547,1990-02-21
3.0381593704223633,1990-02-22
3.020458221435547,1990-02-23
3.0086617469787598,1990-02-26
2.990964651107788,1990-02-27
2.996861696243286,1990-02-28
3.0288686752319336,1990-03-01
3.0347983837127686,1990-03-02
3.0347983837127686,1990-03-05
3.0347983837127686,1990-03-06
3.052579402923584,1990-03-07
3.052579402923584,1990-03-08
3.070362091064453,1990-03-09
3.070362091064453,1990-03-12
3.0762882232666016,1990-03-13
3.0762882232666016,1990-03-14
3.105926275253296,1990-03-15
3.0881428718566895,1990-03-16
3.0881428718566895,1990-03-19
3.0762882232666016,1990-03-20
3.0881428718566895,1990-03-21
3.0822176933288574,1990-03-22
3.105926275253296,1990-03-23
3.094071626663208,1990-03-26
3.070362091064453,1990-03-27
3.070362091064453,1990-03-28
3.094071626663208,1990-03-29
3.105926275253296,1990-03-30
3.1177806854248047,1990-04-02
3.105926275253296,1990-04-03
3.070362091064453,1990-04-04
3.0347983837127686,1990-04-05
3.0288686752319336,1990-04-06
3.0288686752319336,1990-04-09
3.01108717918396,1990-04-10
3.0051615238189697,1990-04-11
2.9992315769195557,1990-04-12
2.975522756576538,1990-04-16
3.01108717918396,1990-04-17
3.01108717918396,1990-04-18
2.9992315769195557,1990-04-19
3.01108717918396,1990-04-20
2.9933063983917236,1990-04-23
2.9933063983917236,1990-04-24
3.0585074424743652,1990-04-25
3.0585074424743652,1990-04-26
3.0585074424743652,1990-04-27
3.0762882232666016,1990-04-30
3.070362091064453,1990-05-01
3.0466525554656982,1990-05-02
3.0407235622406006,1990-05-03
3.0407235622406006,1990-05-04
3.0466525554656982,1990-05-07
3.0407235622406006,1990-05-08
3.0585074424743652,1990-05-09
3.064434766769409,1990-05-10
3.0762882232666016,1990-05-11
3.094071626663208,1990-05-14
3.0999984741210938,1990-05-15
3.0881428718566895,1990-05-16
3.105926275253296,1990-05-17
3.105926275253296,1990-05-18
3.0999984741210938,1990-05-21
3.1237080097198486,1990-05-22
3.1414902210235596,1990-05-23
3.1414902210235596,1990-05-24
3.135563850402832,1990-05-25
3.153346300125122,1990-05-29
3.137864351272583,1990-05-30
3.1259543895721436,1990-05-31
3.137864351272583,1990-06-01
3.1438183784484863,1990-06-04
3.1438183784484863,1990-06-05
3.1438183784484863,1990-06-06
3.137864351272583,1990-06-07
3.1438183784484863,1990-06-08
3.1438183784484863,1990-06-11
3.1557259559631348,1990-06-12
3.1557259559631348,1990-06-13
3.137864351272583,1990-06-14
3.1259543895721436,1990-06-15
3.1259543895721436,1990-06-18
3.108091115951538,1990-06-19
3.066413164138794,1990-06-20
3.0306880474090576,1990-06-21
2.994964122772217,1990-06-22
2.959237575531006,1990-06-25
2.953284978866577,1990-06-26
2.953284978866577,1990-06-27
2.9473276138305664,1990-06-28
2.9711456298828125,1990-06-29
3.0009169578552246,1990-07-02
2.994964122772217,1990-07-03
2.953284978866577,1990-07-05
2.9830543994903564,1990-07-06
2.9711456298828125,1990-07-09
2.9711456298828125,1990-07-10
2.9711456298828125,1990-07-11
2.9711456298828125,1990-07-12
2.9830543994903564,1990-07-13
2.9771010875701904,1990-07-16
2.9711456298828125,1990-07-17
2.965191125869751,1990-07-18
2.965191125869751,1990-07-19
2.935420036315918,1990-07-20
2.935420036315918,1990-07-23
2.9175589084625244,1990-07-24
2.8758792877197266,1990-07-25
2.8639705181121826,1990-07-26
2.8580162525177,1990-07-27
2.7448859214782715,1990-07-30
2.7746565341949463,1990-07-31
2.780611276626587,1990-08-01
2.7746565341949463,1990-08-02
2.7687015533447266,1990-08-03
2.7270236015319824,1990-08-06
2.6972527503967285,1990-08-07
2.7032077312469482,1990-08-08
2.7032077312469482,1990-08-09
2.691298246383667,1990-08-10
2.7151143550872803,1990-08-13
2.691298246383667,1990-08-14
2.691298246383667,1990-08-15
2.685344696044922,1990-08-16
2.6496195793151855,1990-08-17
2.619849443435669,1990-08-20
2.5007643699645996,1990-08-21
2.476947546005249,1990-08-22
2.4412224292755127,1990-08-23
2.476947546005249,1990-08-24
2.560304880142212,1990-08-27
2.5806636810302734,1990-08-28
2.58665132522583,1990-08-29
2.574676275253296,1990-08-30
2.58665132522583,1990-08-31
2.568688154220581,1990-09-04
2.574676275253296,1990-09-05
2.574676275253296,1990-09-06
2.5627007484436035,1990-09-07
2.58665132522583,1990-09-10
2.5627007484436035,1990-09-11
2.5567126274108887,1990-09-12
2.5567126274108887,1990-09-13
2.5567126274108887,1990-09-14
2.5387518405914307,1990-09-17
2.568688154220581,1990-09-18
2.568688154220581,1990-09-19
2.5567126274108887,1990-09-20
2.52677583694458,1990-09-21
2.466900110244751,1990-09-24
2.4489364624023438,1990-09-25
2.377084493637085,1990-09-26
2.377084493637085,1990-09-27
2.383073329925537,1990-09-28
2.4189987182617188,1990-10-01
2.4429502487182617,1990-10-02
2.4189987182617188,1990-10-03
2.4010353088378906,1990-10-04
2.4010353088378906,1990-10-05
2.4010353088378906,1990-10-08
2.395047426223755,1990-10-09
2.413010835647583,1990-10-10
2.3710968494415283,1990-10-11
2.3471474647521973,1990-10-12
2.3710968494415283,1990-10-15
2.3471474647521973,1990-10-16
2.3471474647521973,1990-10-17
2.335171699523926,1990-10-18
2.3531343936920166,1990-10-19
2.3471474647521973,1990-10-22
2.3231959342956543,1990-10-23
2.3231959342956543,1990-10-24
2.3231959342956543,1990-10-25
2.3231959342956543,1990-10-26
2.2992467880249023,1990-10-29
2.2992467880249023,1990-10-30
2.2633204460144043,1990-10-31
2.2752957344055176,1990-11-01
2.341158866882324,1990-11-02
2.3471474647521973,1990-11-05
2.3471474647521973,1990-11-06
2.395047426223755,1990-11-07
2.383073329925537,1990-11-08
2.3471474647521973,1990-11-09
2.4070231914520264,1990-11-12
2.424984931945801,1990-11-13
2.4549245834350586,1990-11-14
2.466900110244751,1990-11-15
2.4489364624023438,1990-11-16
2.472886323928833,1990-11-19
2.5078518390655518,1990-11-20
2.5199100971221924,1990-11-21
2.5199100971221924,1990-11-23
2.513880491256714,1990-11-26
2.513880491256714,1990-11-27
2.501823902130127,1990-11-28
2.531966209411621,1990-11-29
2.5560812950134277,1990-11-30
2.6404783725738525,1990-12-03
2.6284236907958984,1990-12-04
2.6525371074676514,1990-12-05
2.70076322555542,1990-12-06
2.70076322555542,1990-12-07
2.676649570465088,1990-12-10
2.6525371074676514,1990-12-11
2.6525371074676514,1990-12-12
2.6525371074676514,1990-12-13
2.634450674057007,1990-12-14
2.6284236907958984,1990-12-17
2.6043083667755127,1990-12-18
2.6284236907958984,1990-12-19
2.6284236907958984,1990-12-20
2.6163644790649414,1990-12-21
2.610337018966675,1990-12-24
2.6284236907958984,1990-12-26
2.634450674057007,1990-12-27
2.6525371074676514,1990-12-28
2.6404783725738525,1990-12-31
2.6404783725738525,1991-01-02
2.658564567565918,1991-01-03
2.676649570465088,1991-01-04
2.6404783725738525,1991-01-07
2.6404783725738525,1991-01-08
2.6525371074676514,1991-01-09
2.6223928928375244,1991-01-10
2.5801944732666016,1991-01-11
