ENPH,Date
33.400001525878906,2019-08-19
33.880001068115234,2019-08-20
34.83000183105469,2019-08-21
33.75,2019-08-22
33.400001525878906,2019-08-23
34.619998931884766,2019-08-26
33.04999923706055,2019-08-27
33.27000045776367,2019-08-28
31.149999618530273,2019-08-29
29.670000076293945,2019-08-30
27.700000762939453,2019-09-03
27.860000610351562,2019-09-04
25.290000915527344,2019-09-05
25.399999618530273,2019-09-06
23.799999237060547,2019-09-09
23.280000686645508,2019-09-10
24.719999313354492,2019-09-11
22.200000762939453,2019-09-12
22.079999923706055,2019-09-13
23.260000228881836,2019-09-16
25.06999969482422,2019-09-17
25.200000762939453,2019-09-18
27.1200008392334,2019-09-19
27.469999313354492,2019-09-20
27.229999542236328,2019-09-23
25.020000457763672,2019-09-24
25.059999465942383,2019-09-25
23.190000534057617,2019-09-26
22.260000228881836,2019-09-27
22.229999542236328,2019-09-30
21.709999084472656,2019-10-01
21.899999618530273,2019-10-02
22.420000076293945,2019-10-03
23.450000762939453,2019-10-04
23.75,2019-10-07
24.25,2019-10-08
24.219999313354492,2019-10-09
24.530000686645508,2019-10-10
24.280000686645508,2019-10-11
24.75,2019-10-14
24.139999389648438,2019-10-15
24.170000076293945,2019-10-16
25.100000381469727,2019-10-17
24.75,2019-10-18
25.889999389648438,2019-10-21
23.709999084472656,2019-10-22
23.399999618530273,2019-10-23
23.209999084472656,2019-10-24
24.549999237060547,2019-10-25
25.440000534057617,2019-10-28
25.190000534057617,2019-10-29
18.760000228881836,2019-10-30
19.43000030517578,2019-10-31
18.829999923706055,2019-11-01
17.950000762939453,2019-11-04
18.59000015258789,2019-11-05
18.200000762939453,2019-11-06
18.0,2019-11-07
18.440000534057617,2019-11-08
18.739999771118164,2019-11-11
19.1200008392334,2019-11-12
18.93000030517578,2019-11-13
18.989999771118164,2019-11-14
19.31999969482422,2019-11-15
18.610000610351562,2019-11-18
19.190000534057617,2019-11-19
18.1200008392334,2019-11-20
18.81999969482422,2019-11-21
19.3700008392334,2019-11-22
21.149999618530273,2019-11-25
21.510000228881836,2019-11-26
23.040000915527344,2019-11-27
21.8700008392334,2019-11-29
22.06999969482422,2019-12-02
23.739999771118164,2019-12-03
24.270000457763672,2019-12-04
23.3700008392334,2019-12-05
24.110000610351562,2019-12-06
24.040000915527344,2019-12-09
24.020000457763672,2019-12-10
24.209999084472656,2019-12-11
23.68000030517578,2019-12-12
24.6200008392334,2019-12-13
25.760000228881836,2019-12-16
25.850000381469727,2019-12-17
25.739999771118164,2019-12-18
25.959999084472656,2019-12-19
25.940000534057617,2019-12-20
26.809999465942383,2019-12-23
27.020000457763672,2019-12-24
27.34000015258789,2019-12-26
26.760000228881836,2019-12-27
25.3700008392334,2019-12-30
26.1299991607666,2019-12-31
29.34000015258789,2020-01-02
29.290000915527344,2020-01-03
29.65999984741211,2020-01-06
29.989999771118164,2020-01-07
31.0,2020-01-08
31.59000015258789,2020-01-09
30.670000076293945,2020-01-10
30.790000915527344,2020-01-13
30.200000762939453,2020-01-14
30.15999984741211,2020-01-15
30.829999923706055,2020-01-16
31.5,2020-01-17
31.260000228881836,2020-01-21
31.6200008392334,2020-01-22
32.06999969482422,2020-01-23
32.70000076293945,2020-01-24
29.950000762939453,2020-01-27
32.2400016784668,2020-01-28
32.560001373291016,2020-01-29
33.4900016784668,2020-01-30
31.520000457763672,2020-01-31
32.91999816894531,2020-02-03
36.900001525878906,2020-02-04
36.90999984741211,2020-02-05
38.38999938964844,2020-02-06
38.04999923706055,2020-02-07
38.61000061035156,2020-02-10
39.65999984741211,2020-02-11
41.5,2020-02-12
41.34000015258789,2020-02-13
41.09000015258789,2020-02-14
40.16999816894531,2020-02-18
57.220001220703125,2020-02-19
58.7400016784668,2020-02-20
59.09000015258789,2020-02-21
55.2599983215332,2020-02-24
50.900001525878906,2020-02-25
51.869998931884766,2020-02-26
48.7599983215332,2020-02-27
48.970001220703125,2020-02-28
51.400001525878906,2020-03-02
52.369998931884766,2020-03-03
53.470001220703125,2020-03-04
56.689998626708984,2020-03-05
53.04999923706055,2020-03-06
43.380001068115234,2020-03-09
45.59000015258789,2020-03-10
41.72999954223633,2020-03-11
33.02000045776367,2020-03-12
32.86000061035156,2020-03-13
27.450000762939453,2020-03-16
29.280000686645508,2020-03-17
23.989999771118164,2020-03-18
26.25,2020-03-19
26.0,2020-03-20
27.510000228881836,2020-03-23
34.34000015258789,2020-03-24
36.810001373291016,2020-03-25
36.130001068115234,2020-03-26
32.380001068115234,2020-03-27
32.0,2020-03-30
32.290000915527344,2020-03-31
29.770000457763672,2020-04-01
29.920000076293945,2020-04-02
28.690000534057617,2020-04-03
34.04999923706055,2020-04-06
35.040000915527344,2020-04-07
37.93000030517578,2020-04-08
38.060001373291016,2020-04-09
37.779998779296875,2020-04-13
41.400001525878906,2020-04-14
39.61000061035156,2020-04-15
38.790000915527344,2020-04-16
38.959999084472656,2020-04-17
39.0099983215332,2020-04-20
35.5099983215332,2020-04-21
38.2400016784668,2020-04-22
39.47999954223633,2020-04-23
37.72999954223633,2020-04-24
37.209999084472656,2020-04-27
43.0,2020-04-28
48.9900016784668,2020-04-29
46.83000183105469,2020-04-30
43.25,2020-05-01
43.97999954223633,2020-05-04
44.369998931884766,2020-05-05
52.68000030517578,2020-05-06
54.4900016784668,2020-05-07
57.279998779296875,2020-05-08
59.58000183105469,2020-05-11
59.27000045776367,2020-05-12
57.470001220703125,2020-05-13
56.97999954223633,2020-05-14
58.380001068115234,2020-05-15
64.41999816894531,2020-05-18
67.04000091552734,2020-05-19
64.16999816894531,2020-05-20
59.93000030517578,2020-05-21
56.41999816894531,2020-05-22
58.43000030517578,2020-05-26
57.86000061035156,2020-05-27
55.79999923706055,2020-05-28
58.189998626708984,2020-05-29
59.68000030517578,2020-06-01
56.95000076293945,2020-06-02
53.31999969482422,2020-06-03
51.63999938964844,2020-06-04
54.59000015258789,2020-06-05
52.900001525878906,2020-06-08
51.58000183105469,2020-06-09
49.349998474121094,2020-06-10
47.65999984741211,2020-06-11
48.630001068115234,2020-06-12
50.45000076293945,2020-06-15
52.7599983215332,2020-06-16
39.040000915527344,2020-06-17
45.720001220703125,2020-06-18
46.720001220703125,2020-06-19
45.560001373291016,2020-06-22
45.4900016784668,2020-06-23
46.68000030517578,2020-06-24
45.79999923706055,2020-06-25
45.29999923706055,2020-06-26
47.45000076293945,2020-06-29
47.56999969482422,2020-06-30
49.060001373291016,2020-07-01
48.86000061035156,2020-07-02
50.15999984741211,2020-07-06
50.63999938964844,2020-07-07
54.93000030517578,2020-07-08
55.790000915527344,2020-07-09
55.43000030517578,2020-07-10
52.31999969482422,2020-07-13
55.880001068115234,2020-07-14
57.95000076293945,2020-07-15
57.7400016784668,2020-07-16
59.310001373291016,2020-07-17
63.540000915527344,2020-07-20
61.099998474121094,2020-07-21
62.08000183105469,2020-07-22
61.66999816894531,2020-07-23
59.650001525878906,2020-07-24
62.220001220703125,2020-07-27
57.22999954223633,2020-07-28
59.119998931884766,2020-07-29
59.13999938964844,2020-07-30
60.36000061035156,2020-07-31
61.209999084472656,2020-08-03
68.94999694824219,2020-08-04
74.98999786376953,2020-08-05
71.37000274658203,2020-08-06
72.83999633789062,2020-08-07
71.83999633789062,2020-08-10
67.30000305175781,2020-08-11
71.19000244140625,2020-08-12
74.87999725341797,2020-08-13
73.16000366210938,2020-08-14
75.05999755859375,2020-08-17
75.16000366210938,2020-08-18
75.48999786376953,2020-08-19
73.08999633789062,2020-08-20
73.13999938964844,2020-08-21
73.36000061035156,2020-08-24
75.93000030517578,2020-08-25
75.23999786376953,2020-08-26
73.44000244140625,2020-08-27
76.04000091552734,2020-08-28
77.2300033569336,2020-08-31
78.70999908447266,2020-09-01
77.0199966430664,2020-09-02
67.80000305175781,2020-09-03
66.16000366210938,2020-09-04
65.05000305175781,2020-09-08
67.70999908447266,2020-09-09
66.0999984741211,2020-09-10
65.0999984741211,2020-09-11
69.48999786376953,2020-09-14
72.16000366210938,2020-09-15
72.83000183105469,2020-09-16
66.87000274658203,2020-09-17
68.2699966430664,2020-09-18
70.72000122070312,2020-09-21
72.2300033569336,2020-09-22
70.2699966430664,2020-09-23
69.41000366210938,2020-09-24
73.62000274658203,2020-09-25
78.13999938964844,2020-09-28
80.80000305175781,2020-09-29
82.58999633789062,2020-09-30
89.51000213623047,2020-10-01
90.43000030517578,2020-10-02
98.05000305175781,2020-10-05
98.56999969482422,2020-10-06
107.81999969482422,2020-10-07
105.5,2020-10-08
109.18000030517578,2020-10-09
104.43000030517578,2020-10-12
106.6500015258789,2020-10-13
108.97000122070312,2020-10-14
110.70999908447266,2020-10-15
110.83999633789062,2020-10-16
114.69000244140625,2020-10-19
116.13999938964844,2020-10-20
101.52999877929688,2020-10-21
103.45999908447266,2020-10-22
103.33000183105469,2020-10-23
103.66999816894531,2020-10-26
98.62999725341797,2020-10-27
102.80999755859375,2020-10-28
102.51000213623047,2020-10-29
98.08999633789062,2020-10-30
103.83000183105469,2020-11-02
104.75,2020-11-03
106.19000244140625,2020-11-04
120.26000213623047,2020-11-05
122.52999877929688,2020-11-06
117.08000183105469,2020-11-09
109.38999938964844,2020-11-10
120.43000030517578,2020-11-11
117.20999908447266,2020-11-12
116.58999633789062,2020-11-13
119.93000030517578,2020-11-16
125.12000274658203,2020-11-17
124.91999816894531,2020-11-18
128.88999938964844,2020-11-19
129.58999633789062,2020-11-20
134.42999267578125,2020-11-23
136.02000427246094,2020-11-24
139.07000732421875,2020-11-25
140.55999755859375,2020-11-27
136.57000732421875,2020-11-30
128.85000610351562,2020-12-01
127.93000030517578,2020-12-02
127.66999816894531,2020-12-03
130.4600067138672,2020-12-04
129.32000732421875,2020-12-07
134.74000549316406,2020-12-08
127.26000213623047,2020-12-09
131.2100067138672,2020-12-10
139.91000366210938,2020-12-11
145.07000732421875,2020-12-14
160.4600067138672,2020-12-15
163.30999755859375,2020-12-16
163.52000427246094,2020-12-17
164.41000366210938,2020-12-18
170.77999877929688,2020-12-21
177.27000427246094,2020-12-22
180.32000732421875,2020-12-23
181.38999938964844,2020-12-24
175.49000549316406,2020-12-28
170.1999969482422,2020-12-29
172.92999267578125,2020-12-30
175.47000122070312,2020-12-31
172.24000549316406,2021-01-04
181.47999572753906,2021-01-05
203.3800048828125,2021-01-06
213.75999450683594,2021-01-07
207.41000366210938,2021-01-08
201.67999267578125,2021-01-11
206.49000549316406,2021-01-12
203.69000244140625,2021-01-13
208.8300018310547,2021-01-14
190.58999633789062,2021-01-15
201.27999877929688,2021-01-19
199.39999389648438,2021-01-20
212.08999633789062,2021-01-21
212.07000732421875,2021-01-22
202.72999572753906,2021-01-25
187.33999633789062,2021-01-26
179.02000427246094,2021-01-27
193.74000549316406,2021-01-28
182.35000610351562,2021-01-29
186.33999633789062,2021-02-01
192.6300048828125,2021-02-02
196.33999633789062,2021-02-03
195.6300048828125,2021-02-04
193.1999969482422,2021-02-05
197.8699951171875,2021-02-08
200.10000610351562,2021-02-09
202.07000732421875,2021-02-10
199.0800018310547,2021-02-11
206.50999450683594,2021-02-12
193.5,2021-02-16
189.33999633789062,2021-02-17
180.83999633789062,2021-02-18
189.74000549316406,2021-02-19
167.86000061035156,2021-02-22
170.88999938964844,2021-02-23
180.8699951171875,2021-02-24
167.3699951171875,2021-02-25
176.05999755859375,2021-02-26
186.4499969482422,2021-03-01
171.69000244140625,2021-03-02
161.1199951171875,2021-03-03
149.8800048828125,2021-03-04
143.5500030517578,2021-03-05
132.05999755859375,2021-03-08
148.6999969482422,2021-03-09
152.42999267578125,2021-03-10
165.33999633789062,2021-03-11
164.7100067138672,2021-03-12
174.16000366210938,2021-03-15
166.30999755859375,2021-03-16
163.82000732421875,2021-03-17
148.47999572753906,2021-03-18
154.9499969482422,2021-03-19
161.11000061035156,2021-03-22
155.97000122070312,2021-03-23
147.97999572753906,2021-03-24
148.47999572753906,2021-03-25
152.07000732421875,2021-03-26
142.13999938964844,2021-03-29
150.60000610351562,2021-03-30
162.16000366210938,2021-03-31
162.69000244140625,2021-04-01
149.4199981689453,2021-04-05
157.9199981689453,2021-04-06
150.00999450683594,2021-04-07
153.1300048828125,2021-04-08
151.35000610351562,2021-04-09
151.8699951171875,2021-04-12
153.08999633789062,2021-04-13
151.91000366210938,2021-04-14
145.7899932861328,2021-04-15
150.00999450683594,2021-04-16
141.13999938964844,2021-04-19
147.0,2021-04-20
155.0800018310547,2021-04-21
160.8800048828125,2021-04-22
166.97000122070312,2021-04-23
172.64999389648438,2021-04-26
171.10000610351562,2021-04-27
146.91000366210938,2021-04-28
143.39999389648438,2021-04-29
139.25,2021-04-30
136.41000366210938,2021-05-03
127.83000183105469,2021-05-04
126.87999725341797,2021-05-05
121.94000244140625,2021-05-06
122.95999908447266,2021-05-07
118.12000274658203,2021-05-10
121.41999816894531,2021-05-11
117.16999816894531,2021-05-12
114.61000061035156,2021-05-13
119.77999877929688,2021-05-14
118.41999816894531,2021-05-17
122.51000213623047,2021-05-18
130.6699981689453,2021-05-19
141.82000732421875,2021-05-20
142.27999877929688,2021-05-21
140.8699951171875,2021-05-24
138.52999877929688,2021-05-25
143.0399932861328,2021-05-26
142.30999755859375,2021-05-27
143.0500030517578,2021-05-28
139.44000244140625,2021-06-01
139.1699981689453,2021-06-02
134.1300048828125,2021-06-03
134.6999969482422,2021-06-04
137.47000122070312,2021-06-07
139.14999389648438,2021-06-08
136.97000122070312,2021-06-09
143.5,2021-06-10
147.1300048828125,2021-06-11
147.64999389648438,2021-06-14
144.9199981689453,2021-06-15
152.02000427246094,2021-06-16
161.99000549316406,2021-06-17
165.85000610351562,2021-06-18
163.0800018310547,2021-06-21
167.3000030517578,2021-06-22
170.24000549316406,2021-06-23
170.77000427246094,2021-06-24
175.38999938964844,2021-06-25
188.3300018310547,2021-06-28
185.7100067138672,2021-06-29
183.6300048828125,2021-06-30
183.11000061035156,2021-07-01
186.41000366210938,2021-07-02
188.80999755859375,2021-07-06
181.8300018310547,2021-07-07
179.72000122070312,2021-07-08
183.8000030517578,2021-07-09
185.72000122070312,2021-07-12
184.05999755859375,2021-07-13
170.7899932861328,2021-07-14
165.2899932861328,2021-07-15
163.4499969482422,2021-07-16
165.27999877929688,2021-07-19
172.08999633789062,2021-07-20
179.7899932861328,2021-07-21
178.94000244140625,2021-07-22
178.17999267578125,2021-07-23
176.67999267578125,2021-07-26
172.86000061035156,2021-07-27
181.4199981689453,2021-07-28
182.05999755859375,2021-07-29
189.60000610351562,2021-07-30
183.11000061035156,2021-08-02
192.6199951171875,2021-08-03
193.92999267578125,2021-08-04
183.4499969482422,2021-08-05
179.74000549316406,2021-08-06
185.55999755859375,2021-08-09
184.08999633789062,2021-08-10
182.2899932861328,2021-08-11
181.2899932861328,2021-08-12
175.0,2021-08-13
167.5399932861328,2021-08-16
163.47999572753906,2021-08-17
162.47000122070312,2021-08-18
162.88999938964844,2021-08-19
165.99000549316406,2021-08-20
172.24000549316406,2021-08-23
172.9199981689453,2021-08-24
172.91000366210938,2021-08-25
172.42999267578125,2021-08-26
174.99000549316406,2021-08-27
177.77999877929688,2021-08-30
173.72999572753906,2021-08-31
176.42999267578125,2021-09-01
176.88999938964844,2021-09-02
173.94000244140625,2021-09-03
168.72999572753906,2021-09-07
163.3800048828125,2021-09-08
161.36000061035156,2021-09-09
158.22000122070312,2021-09-10
160.08999633789062,2021-09-13
157.9499969482422,2021-09-14
155.52999877929688,2021-09-15
156.7899932861328,2021-09-16
160.88999938964844,2021-09-17
152.44000244140625,2021-09-20
154.2899932861328,2021-09-21
158.2100067138672,2021-09-22
158.32000732421875,2021-09-23
153.66000366210938,2021-09-24
155.05999755859375,2021-09-27
150.7100067138672,2021-09-28
148.39999389648438,2021-09-29
149.97000122070312,2021-09-30
155.36000061035156,2021-10-01
145.02999877929688,2021-10-04
147.41000366210938,2021-10-05
153.5800018310547,2021-10-06
157.22999572753906,2021-10-07
154.36000061035156,2021-10-08
161.25999450683594,2021-10-11
169.83999633789062,2021-10-12
173.2100067138672,2021-10-13
173.77999877929688,2021-10-14
172.9199981689453,2021-10-15
179.97000122070312,2021-10-18
187.05999755859375,2021-10-19
180.10000610351562,2021-10-20
179.8000030517578,2021-10-21
176.6999969482422,2021-10-22
179.42999267578125,2021-10-25
173.4600067138672,2021-10-26
216.22000122070312,2021-10-27
224.4600067138672,2021-10-28
231.6300048828125,2021-10-29
239.52999877929688,2021-11-01
237.61000061035156,2021-11-02
236.5800018310547,2021-11-03
242.60000610351562,2021-11-04
237.89999389648438,2021-11-05
241.6199951171875,2021-11-08
239.38999938964844,2021-11-09
231.47999572753906,2021-11-10
250.49000549316406,2021-11-11
251.6199951171875,2021-11-12
244.7100067138672,2021-11-15
251.58999633789062,2021-11-16
254.86000061035156,2021-11-17
254.47999572753906,2021-11-18
267.739990234375,2021-11-19
261.1199951171875,2021-11-22
250.5,2021-11-23
255.10000610351562,2021-11-24
247.4199981689453,2021-11-26
256.7099914550781,2021-11-29
250.0,2021-11-30
236.86000061035156,2021-12-01
235.0,2021-12-02
217.10000610351562,2021-12-03
212.94000244140625,2021-12-06
222.55999755859375,2021-12-07
225.61000061035156,2021-12-08
216.35000610351562,2021-12-09
215.02000427246094,2021-12-10
213.52000427246094,2021-12-13
202.32000732421875,2021-12-14
204.0399932861328,2021-12-15
190.85000610351562,2021-12-16
189.11000061035156,2021-12-17
178.72999572753906,2021-12-20
189.0,2021-12-21
189.3300018310547,2021-12-22
188.1699981689453,2021-12-23
188.69000244140625,2021-12-27
186.7899932861328,2021-12-28
185.47000122070312,2021-12-29
186.41000366210938,2021-12-30
182.94000244140625,2021-12-31
184.4499969482422,2022-01-03
178.27999877929688,2022-01-04
157.1999969482422,2022-01-05
151.49000549316406,2022-01-06
145.1300048828125,2022-01-07
147.1300048828125,2022-01-10
148.50999450683594,2022-01-11
149.27999877929688,2022-01-12
143.49000549316406,2022-01-13
142.83999633789062,2022-01-14
135.9199981689453,2022-01-18
134.5800018310547,2022-01-19
134.69000244140625,2022-01-20
126.0199966430664,2022-01-21
128.10000610351562,2022-01-24
122.6500015258789,2022-01-25
121.75,2022-01-26
119.97000122070312,2022-01-27
123.86000061035156,2022-01-28
140.47000122070312,2022-01-31
142.6699981689453,2022-02-01
139.50999450683594,2022-02-02
132.91000366210938,2022-02-03
141.22999572753906,2022-02-04
140.77000427246094,2022-02-07
144.5,2022-02-08
161.88999938964844,2022-02-09
154.63999938964844,2022-02-10
145.69000244140625,2022-02-11
143.92999267578125,2022-02-14
154.2899932861328,2022-02-15
154.02999877929688,2022-02-16
148.3699951171875,2022-02-17
140.35000610351562,2022-02-18
133.02999877929688,2022-02-22
126.55999755859375,2022-02-23
147.35000610351562,2022-02-24
153.72999572753906,2022-02-25
166.6999969482422,2022-02-28
170.60000610351562,2022-03-01
163.88999938964844,2022-03-02
159.02999877929688,2022-03-03
158.14999389648438,2022-03-04
158.80999755859375,2022-03-07
175.99000549316406,2022-03-08
179.8699951171875,2022-03-09
178.72000122070312,2022-03-10
171.07000732421875,2022-03-11
157.63999938964844,2022-03-14
164.63999938964844,2022-03-15
177.2100067138672,2022-03-16
180.85000610351562,2022-03-17
184.52000427246094,2022-03-18
185.4499969482422,2022-03-21
189.25,2022-03-22
190.19000244140625,2022-03-23
197.83999633789062,2022-03-24
193.80999755859375,2022-03-25
195.52000427246094,2022-03-28
202.36000061035156,2022-03-29
196.64999389648438,2022-03-30
201.77999877929688,2022-03-31
205.88999938964844,2022-04-01
216.3800048828125,2022-04-04
211.22999572753906,2022-04-05
203.99000549316406,2022-04-06
206.9499969482422,2022-04-07
195.13999938964844,2022-04-08
187.8800048828125,2022-04-11
185.9499969482422,2022-04-12
193.22999572753906,2022-04-13
190.50999450683594,2022-04-14
190.02999877929688,2022-04-18
195.60000610351562,2022-04-19
178.52999877929688,2022-04-20
156.55999755859375,2022-04-21
153.6300048828125,2022-04-22
157.60000610351562,2022-04-25
153.8300018310547,2022-04-26
165.7100067138672,2022-04-27
164.47000122070312,2022-04-28
161.39999389648438,2022-04-29
168.3300018310547,2022-05-02
174.52999877929688,2022-05-03
191.94000244140625,2022-05-04
181.13999938964844,2022-05-05
165.88999938964844,2022-05-06
150.50999450683594,2022-05-09
151.64999389648438,2022-05-10
137.5500030517578,2022-05-11
140.94000244140625,2022-05-12
157.7899932861328,2022-05-13
151.02999877929688,2022-05-16
158.11000061035156,2022-05-17
156.1699981689453,2022-05-18
165.5399932861328,2022-05-19
168.25,2022-05-20
169.5500030517578,2022-05-23
162.50999450683594,2022-05-24
169.27999877929688,2022-05-25
178.77999877929688,2022-05-26
188.9499969482422,2022-05-27
186.19000244140625,2022-05-31
182.49000549316406,2022-06-01
198.92999267578125,2022-06-02
196.33999633789062,2022-06-03
206.97000122070312,2022-06-06
209.6300048828125,2022-06-07
204.77000427246094,2022-06-08
200.50999450683594,2022-06-09
196.19000244140625,2022-06-10
178.24000549316406,2022-06-13
179.52000427246094,2022-06-14
188.47999572753906,2022-06-15
169.60000610351562,2022-06-16
184.75,2022-06-17
193.2899932861328,2022-06-21
193.42999267578125,2022-06-22
200.6699981689453,2022-06-23
198.38999938964844,2022-06-24
206.1699981689453,2022-06-27
190.64999389648438,2022-06-28
184.63999938964844,2022-06-29
195.24000549316406,2022-06-30
195.72000122070312,2022-07-01
192.58999633789062,2022-07-05
194.92999267578125,2022-07-06
206.83999633789062,2022-07-07
216.4499969482422,2022-07-08
206.05999755859375,2022-07-11
189.47000122070312,2022-07-12
192.6300048828125,2022-07-13
196.9199981689453,2022-07-14
194.91000366210938,2022-07-15
206.42999267578125,2022-07-18
213.33999633789062,2022-07-19
218.8300018310547,2022-07-20
219.77999877929688,2022-07-21
211.5399932861328,2022-07-22
218.5500030517578,2022-07-25
216.10000610351562,2022-07-26
254.77000427246094,2022-07-27
274.17999267578125,2022-07-28
284.17999267578125,2022-07-29
280.8900146484375,2022-08-01
292.260009765625,2022-08-02
290.25,2022-08-03
295.82000732421875,2022-08-04
300.9100036621094,2022-08-05
287.739990234375,2022-08-08
290.82000732421875,2022-08-09
303.25,2022-08-10
292.8999938964844,2022-08-11
299.260009765625,2022-08-12
301.1300048828125,2022-08-15
292.94000244140625,2022-08-16
293.1300048828125,2022-08-17
294.0,2022-08-18
283.70001220703125,2022-08-19
280.760009765625,2022-08-22
285.4100036621094,2022-08-23
293.0899963378906,2022-08-24
299.80999755859375,2022-08-25
288.5899963378906,2022-08-26
284.82000732421875,2022-08-29
285.7699890136719,2022-08-30
286.44000244140625,2022-08-31
281.8599853515625,2022-09-01
279.07000732421875,2022-09-02
292.82000732421875,2022-09-06
316.30999755859375,2022-09-07
317.4100036621094,2022-09-08
305.70001220703125,2022-09-09
308.92999267578125,2022-09-12
305.5,2022-09-13
320.6199951171875,2022-09-14
312.17999267578125,2022-09-15
318.010009765625,2022-09-16
316.2300109863281,2022-09-19
304.7099914550781,2022-09-20
304.55999755859375,2022-09-21
283.6300048828125,2022-09-22
279.489990234375,2022-09-23
274.9200134277344,2022-09-26
284.80999755859375,2022-09-27
292.30999755859375,2022-09-28
277.8399963378906,2022-09-29
277.4700012207031,2022-09-30
286.6099853515625,2022-10-03
288.25,2022-10-04
261.6000061035156,2022-10-05
257.45001220703125,2022-10-06
255.14999389648438,2022-10-07
258.17999267578125,2022-10-10
255.8000030517578,2022-10-11
248.1300048828125,2022-10-12
248.6999969482422,2022-10-13
237.8699951171875,2022-10-14
242.2899932861328,2022-10-17
251.4199981689453,2022-10-18
243.19000244140625,2022-10-19
244.2899932861328,2022-10-20
252.0,2022-10-21
253.3000030517578,2022-10-24
265.5899963378906,2022-10-25
291.8699951171875,2022-10-26
306.0799865722656,2022-10-27
305.25,2022-10-28
307.0,2022-10-31
299.4800109863281,2022-11-01
289.5,2022-11-02
296.1099853515625,2022-11-03
282.44000244140625,2022-11-04
268.8299865722656,2022-11-07
280.07000732421875,2022-11-08
284.75,2022-11-09
309.25,2022-11-10
292.010009765625,2022-11-11
297.94000244140625,2022-11-14
300.7300109863281,2022-11-15
305.17999267578125,2022-11-16
312.9599914550781,2022-11-17
311.94000244140625,2022-11-18
308.1000061035156,2022-11-21
320.44000244140625,2022-11-22
315.7799987792969,2022-11-23
319.4200134277344,2022-11-25
312.2099914550781,2022-11-28
303.3900146484375,2022-11-29
320.5899963378906,2022-11-30
314.0,2022-12-01
336.0,2022-12-02
335.82000732421875,2022-12-05
309.7300109863281,2022-12-06
317.04998779296875,2022-12-07
319.8699951171875,2022-12-08
319.54998779296875,2022-12-09
320.8599853515625,2022-12-12
325.989990234375,2022-12-13
332.79998779296875,2022-12-14
314.05999755859375,2022-12-15
303.3900146484375,2022-12-16
305.010009765625,2022-12-19
302.07000732421875,2022-12-20
317.1000061035156,2022-12-21
298.8699951171875,2022-12-22
293.95001220703125,2022-12-23
274.5400085449219,2022-12-27
267.3800048828125,2022-12-28
265.489990234375,2022-12-29
264.9599914550781,2022-12-30
253.30999755859375,2023-01-03
251.63999938964844,2023-01-04
240.3699951171875,2023-01-05
233.64999389648438,2023-01-06
227.94000244140625,2023-01-09
229.8300018310547,2023-01-10
238.82000732421875,2023-01-11
241.72000122070312,2023-01-12
245.8300018310547,2023-01-13
251.05999755859375,2023-01-17
250.30999755859375,2023-01-18
222.97000122070312,2023-01-19
222.5399932861328,2023-01-20
228.44000244140625,2023-01-23
219.47000122070312,2023-01-24
210.32000732421875,2023-01-25
208.02000427246094,2023-01-26
210.08999633789062,2023-01-27
212.22000122070312,2023-01-30
221.3800048828125,2023-01-31
227.13999938964844,2023-02-01
227.6999969482422,2023-02-02
222.92999267578125,2023-02-03
222.99000549316406,2023-02-06
228.4600067138672,2023-02-07
218.8699951171875,2023-02-08
209.60000610351562,2023-02-09
212.07000732421875,2023-02-10
212.57000732421875,2023-02-13
208.35000610351562,2023-02-14
217.8699951171875,2023-02-15
202.8000030517578,2023-02-16
204.99000549316406,2023-02-17
201.64999389648438,2023-02-21
203.57000732421875,2023-02-22
204.7100067138672,2023-02-23
198.9600067138672,2023-02-24
210.77999877929688,2023-02-27
210.52999877929688,2023-02-28
212.9499969482422,2023-03-01
211.55999755859375,2023-03-02
217.16000366210938,2023-03-03
225.35000610351562,2023-03-06
224.2100067138672,2023-03-07
218.30999755859375,2023-03-08
215.85000610351562,2023-03-09
210.22000122070312,2023-03-10
211.52999877929688,2023-03-13
213.00999450683594,2023-03-14
205.75999450683594,2023-03-15
201.10000610351562,2023-03-16
183.63999938964844,2023-03-17
192.50999450683594,2023-03-20
207.6300048828125,2023-03-21
202.14999389648438,2023-03-22
204.66000366210938,2023-03-23
195.99000549316406,2023-03-24
195.8300018310547,2023-03-27
193.52000427246094,2023-03-28
203.9499969482422,2023-03-29
205.27000427246094,2023-03-30
210.27999877929688,2023-03-31
202.60000610351562,2023-04-03
202.5399932861328,2023-04-04
193.6699981689453,2023-04-05
191.0,2023-04-06
195.8000030517578,2023-04-10
196.8800048828125,2023-04-11
196.02999877929688,2023-04-12
209.69000244140625,2023-04-13
208.89999389648438,2023-04-14
224.9199981689453,2023-04-17
227.8699951171875,2023-04-18
224.27000427246094,2023-04-19
224.7899932861328,2023-04-20
223.61000061035156,2023-04-21
224.60000610351562,2023-04-24
220.60000610351562,2023-04-25
163.8300018310547,2023-04-26
164.17999267578125,2023-04-27
164.1999969482422,2023-04-28
160.58999633789062,2023-05-01
152.8800048828125,2023-05-02
155.4199981689453,2023-05-03
155.4199981689453,2023-05-04
159.64999389648438,2023-05-05
163.2899932861328,2023-05-08
157.8300018310547,2023-05-09
161.4199981689453,2023-05-10
160.7899932861328,2023-05-11
167.5500030517578,2023-05-12
168.7100067138672,2023-05-15
160.9600067138672,2023-05-16
163.72999572753906,2023-05-17
163.72000122070312,2023-05-18
