TJX,Date
0.8147447109222412,1996-06-06
0.797409176826477,1996-06-07
0.8002976179122925,1996-06-10
0.797409176826477,1996-06-11
0.8147447109222412,1996-06-12
0.8407467007637024,1996-06-13
0.8234116435050964,1996-06-14
0.8205220103263855,1996-06-17
0.8176337480545044,1996-06-18
0.8147447109222412,1996-06-19
0.797409176826477,1996-06-20
0.7742956280708313,1996-06-21
0.7194012403488159,1996-06-24
0.7454044222831726,1996-06-25
0.7280689477920532,1996-06-26
0.7396258115768433,1996-06-27
0.7800743579864502,1996-06-28
0.7887416481971741,1996-07-01
0.8002976179122925,1996-07-02
0.8147447109222412,1996-07-03
0.7887416481971741,1996-07-05
0.7598498463630676,1996-07-08
0.7540714144706726,1996-07-09
0.7338476777076721,1996-07-10
0.7194012403488159,1996-07-11
0.7107341885566711,1996-07-12
0.6616182923316956,1996-07-15
0.6818423867225647,1996-07-16
0.6847314834594727,1996-07-17
0.7194012403488159,1996-07-18
0.6905102729797363,1996-07-19
0.6702858209609985,1996-07-22
0.6356158256530762,1996-07-23
0.6298380494117737,1996-07-24
0.6385048031806946,1996-07-25
0.6760644316673279,1996-07-26
0.7078449726104736,1996-07-29
0.6905102729797363,1996-07-30
0.6962881684303284,1996-07-31
0.7078449726104736,1996-08-01
0.7222910523414612,1996-08-02
0.7078449726104736,1996-08-05
0.755799412727356,1996-08-06
0.7818617820739746,1996-08-07
0.7847573757171631,1996-08-08
0.7702789902687073,1996-08-09
0.7992364168167114,1996-08-12
0.7615910172462463,1996-08-13
0.7818617820739746,1996-08-14
0.7731741070747375,1996-08-15
0.7760698795318604,1996-08-16
0.7905490398406982,1996-08-19
0.7876530885696411,1996-08-20
0.7876530885696411,1996-08-21
0.778965175151825,1996-08-22
0.7731741070747375,1996-08-23
0.7644867897033691,1996-08-26
0.7731741070747375,1996-08-27
0.7673827409744263,1996-08-28
0.752903938293457,1996-08-29
0.7413206696510315,1996-08-30
0.7297375202178955,1996-09-03
0.7586954236030579,1996-09-04
0.7471125721931458,1996-09-05
0.7644867897033691,1996-09-06
0.7702789902687073,1996-09-09
0.7760698795318604,1996-09-10
0.778965175151825,1996-09-11
0.8079237937927246,1996-09-12
0.8108194470405579,1996-09-13
0.8166115880012512,1996-09-16
0.8224022388458252,1996-09-17
0.8108194470405579,1996-09-18
0.8137151002883911,1996-09-19
0.8050282001495361,1996-09-20
0.7992364168167114,1996-09-23
0.8021312952041626,1996-09-24
0.7847573757171631,1996-09-25
0.7992364168167114,1996-09-26
0.8195072412490845,1996-09-27
0.831089973449707,1996-09-30
0.8195072412490845,1996-10-01
0.8368812799453735,1996-10-02
0.8542562127113342,1996-10-03
0.8658394813537598,1996-10-04
0.860047459602356,1996-10-07
0.8716306686401367,1996-10-08
0.8571522235870361,1996-10-09
0.903484582901001,1996-10-10
0.8976931571960449,1996-10-11
0.9469212293624878,1996-10-14
0.9469212293624878,1996-10-15
0.9729833602905273,1996-10-16
0.9874624609947205,1996-10-17
0.9903585910797119,1996-10-18
0.9874624609947205,1996-10-21
0.970088005065918,1996-10-22
0.9353380799293518,1996-10-23
0.9469212293624878,1996-10-24
0.9585046172142029,1996-10-25
0.9527119398117065,1996-10-28
0.9556089043617249,1996-10-29
0.903484582901001,1996-10-30
0.9266510605812073,1996-10-31
0.9092763662338257,1996-11-01
0.903484582901001,1996-11-04
0.9022088646888733,1996-11-05
0.9051095843315125,1996-11-06
0.9022088646888733,1996-11-07
0.9341199398040771,1996-11-08
0.9573276042938232,1996-11-11
0.9776339530944824,1996-11-12
0.9863367676734924,1996-11-13
0.9689316749572754,1996-11-14
0.954425573348999,1996-11-15
0.9660298228263855,1996-11-18
0.9602285623550415,1996-11-19
0.974733293056488,1996-11-20
0.983436644077301,1996-11-21
1.018248200416565,1996-11-22
1.0385558605194092,1996-11-25
1.0501598119735718,1996-11-26
1.0414561033248901,1996-11-27
1.0472582578659058,1996-11-29
1.079168438911438,1996-12-02
1.0414561033248901,1996-12-03
1.0530600547790527,1996-12-04
1.0472582578659058,1996-12-05
1.0327532291412354,1996-12-06
1.0530600547790527,1996-12-09
1.0501598119735718,1996-12-10
1.0472582578659058,1996-12-11
1.0414561033248901,1996-12-12
1.0414561033248901,1996-12-13
0.9950407147407532,1996-12-16
0.9921396970748901,1996-12-17
1.0240497589111328,1996-12-18
1.0443572998046875,1996-12-19
1.0414561033248901,1996-12-20
1.0762683153152466,1996-12-23
1.0820692777633667,1996-12-24
1.0704656839370728,1996-12-26
1.0907725095748901,1996-12-27
1.108178973197937,1996-12-30
1.0994758605957031,1996-12-31
1.0501598119735718,1997-01-02
1.0414561033248901,1997-01-03
1.0414561033248901,1997-01-06
1.0907725095748901,1997-01-07
1.0762683153152466,1997-01-08
1.0704656839370728,1997-01-09
1.0588617324829102,1997-01-10
1.0559619665145874,1997-01-13
1.0530600547790527,1997-01-14
0.9950407147407532,1997-01-15
1.003743290901184,1997-01-16
0.9979411363601685,1997-01-17
1.0095453262329102,1997-01-20
1.0298525094985962,1997-01-21
1.0124460458755493,1997-01-22
0.9689316749572754,1997-01-23
0.9573276042938232,1997-01-24
0.9515254497528076,1997-01-27
0.9341199398040771,1997-01-28
0.9109117388725281,1997-01-29
0.9254163503646851,1997-01-30
0.9225162863731384,1997-01-31
0.8935051560401917,1997-02-03
0.9183833003044128,1997-02-04
0.9183833003044128,1997-02-05
0.9271027445793152,1997-02-06
0.9241965413093567,1997-02-07
0.9271027445793152,1997-02-10
0.9300087690353394,1997-02-11
0.9416334629058838,1997-02-12
0.9445397257804871,1997-02-13
0.9648846983909607,1997-02-14
0.9590717554092407,1997-02-18
0.9329147934913635,1997-02-19
0.9387274980545044,1997-02-20
0.9590717554092407,1997-02-21
0.9619776010513306,1997-02-24
0.9794154167175293,1997-02-25
0.9881340861320496,1997-02-26
0.9852285981178284,1997-02-27
0.9706969857215881,1997-02-28
0.9794154167175293,1997-03-03
1.002665400505066,1997-03-04
1.020103096961975,1997-03-05
1.020103096961975,1997-03-06
1.0230093002319336,1997-03-07
1.0230093002319336,1997-03-10
1.054978609085083,1997-03-11
1.086948037147522,1997-03-12
1.0695096254348755,1997-03-13
1.0695096254348755,1997-03-14
1.1043853759765625,1997-03-17
1.0636978149414062,1997-03-18
1.0782290697097778,1997-03-19
1.0782290697097778,1997-03-20
1.0927594900131226,1997-03-21
1.098573088645935,1997-03-24
1.049165964126587,1997-03-25
1.0695096254348755,1997-03-26
1.0259162187576294,1997-03-27
0.9939473867416382,1997-03-31
0.9706969857215881,1997-04-01
0.9706969857215881,1997-04-02
0.9881340861320496,1997-04-03
0.991040050983429,1997-04-04
1.0113840103149414,1997-04-07
1.017196774482727,1997-04-08
0.9939473867416382,1997-04-09
1.0113840103149414,1997-04-10
0.9852285981178284,1997-04-11
0.9706969857215881,1997-04-14
0.9794154167175293,1997-04-15
0.9881340861320496,1997-04-16
0.982322096824646,1997-04-17
0.982322096824646,1997-04-18
0.9939473867416382,1997-04-21
1.017196774482727,1997-04-22
1.049165964126587,1997-04-23
1.0520728826522827,1997-04-24
1.0462602376937866,1997-04-25
1.0520728826522827,1997-04-28
1.0927594900131226,1997-04-29
1.098573088645935,1997-04-30
1.0956660509109497,1997-05-01
1.1305419206619263,1997-05-02
1.1508854627609253,1997-05-05
1.1095333099365234,1997-05-06
1.1037088632583618,1997-05-07
1.0716748237609863,1997-05-08
1.0949715375900269,1997-05-09
1.1066211462020874,1997-05-12
1.08332359790802,1997-05-13
1.0745868682861328,1997-05-14
1.1037088632583618,1997-05-15
1.1124452352523804,1997-05-16
1.1095333099365234,1997-05-19
1.0978838205337524,1997-05-20
1.1066211462020874,1997-05-21
1.0891478061676025,1997-05-22
1.0978838205337524,1997-05-23
1.1299179792404175,1997-05-27
1.144478678703308,1997-05-28
1.135742425918579,1997-05-29
1.1182695627212524,1997-05-30
1.1095333099365234,1997-06-02
1.1240935325622559,1997-06-03
1.1153578758239746,1997-06-04
1.1124452352523804,1997-06-05
1.0891478061676025,1997-06-06
1.1066211462020874,1997-06-09
1.1299179792404175,1997-06-10
1.1328303813934326,1997-06-11
1.1328303813934326,1997-06-12
1.1299179792404175,1997-06-13
1.1503032445907593,1997-06-16
1.1619518995285034,1997-06-17
1.1677757501602173,1997-06-18
1.159040093421936,1997-06-19
1.1386549472808838,1997-06-20
1.1124452352523804,1997-06-23
1.1532150506973267,1997-06-24
1.1604961156845093,1997-06-25
1.1415666341781616,1997-06-26
1.196898102760315,1997-06-27
1.2289315462112427,1997-06-30
1.2580534219741821,1997-07-01
1.2609655857086182,1997-07-02
1.2842624187469482,1997-07-03
1.2609655857086182,1997-07-07
1.2405805587768555,1997-07-08
1.2842624187469482,1997-07-09
1.2929987907409668,1997-07-10
1.3279454708099365,1997-07-11
1.3512420654296875,1997-07-14
1.3512420654296875,1997-07-15
1.3162964582443237,1997-07-16
1.3104723691940308,1997-07-17
1.3017358779907227,1997-07-18
1.3366814851760864,1997-07-21
1.3366814851760864,1997-07-22
1.3192079067230225,1997-07-23
1.3861883878707886,1997-07-24
1.339593529701233,1997-07-25
1.3949249982833862,1997-07-28
1.3920130729675293,1997-07-29
1.4036616086959839,1997-07-30
1.3920130729675293,1997-07-31
1.3570663928985596,1997-08-01
1.3687154054641724,1997-08-04
1.3710492849349976,1997-08-05
1.3798002004623413,1997-08-06
1.359381079673767,1997-08-07
1.3564631938934326,1997-08-08
1.3418776988983154,1997-08-11
1.3535462617874146,1997-08-12
1.3389610052108765,1997-08-13
1.3185409307479858,1997-08-14
1.2601979970932007,1997-08-15
1.2718665599822998,1997-08-18
1.274783730506897,1997-08-19
1.2806180715560913,1997-08-20
1.2543641328811646,1997-08-21
1.2777013778686523,1997-08-22
1.3156238794326782,1997-08-25
1.2543641328811646,1997-08-26
1.2660324573516846,1997-08-27
1.2784308195114136,1997-08-28
1.2835355997085571,1997-08-29
1.324374794960022,1997-09-02
1.350629210472107,1997-09-03
1.3681316375732422,1997-09-04
1.3622974157333374,1997-09-05
1.3973033428192139,1997-09-08
1.388551115989685,1997-09-09
1.350629210472107,1997-09-10
1.3477129936218262,1997-09-11
1.429391860961914,1997-09-12
1.3943864107131958,1997-09-15
1.4877341985702515,1997-09-16
1.4789823293685913,1997-09-17
1.5169053077697754,1997-09-18
1.4877341985702515,1997-09-19
1.5081534385681152,1997-09-22
1.4906516075134277,1997-09-23
1.4439772367477417,1997-09-24
1.4060544967651367,1997-09-25
1.4439772367477417,1997-09-26
1.4323089122772217,1997-09-29
1.4264739751815796,1997-09-30
1.4527288675308228,1997-10-01
1.4468945264816284,1997-10-02
1.4585627317428589,1997-10-03
1.4556459188461304,1997-10-06
1.4381426572799683,1997-10-07
1.4060544967651367,1997-10-08
1.388551115989685,1997-10-09
1.3914685249328613,1997-10-10
1.3710492849349976,1997-10-13
1.3710492849349976,1997-10-14
1.359381079673767,1997-10-15
1.359381079673767,1997-10-16
1.3360434770584106,1997-10-17
1.3535462617874146,1997-10-20
1.4352257251739502,1997-10-21
1.4177231788635254,1997-10-22
1.3798002004623413,1997-10-23
1.3564631938934326,1997-10-24
1.257280945777893,1997-10-27
1.3418776988983154,1997-10-28
1.3535462617874146,1997-10-29
1.388551115989685,1997-10-30
1.3827178478240967,1997-10-31
1.4527288675308228,1997-11-03
1.4258478879928589,1997-11-04
1.443379521369934,1997-11-05
1.4550663232803345,1997-11-06
1.4287703037261963,1997-11-07
1.4200043678283691,1997-11-10
1.4872055053710938,1997-11-11
1.5719389915466309,1997-11-12
1.5544077157974243,1997-11-13
1.6420625448226929,1997-11-14
1.6858893632888794,1997-11-17
1.6479052305221558,1997-11-18
1.7063429355621338,1997-11-19
1.741404414176941,1997-11-20
1.7589353322982788,1997-11-21
1.6654367446899414,1997-11-24
1.6829676628112793,1997-11-25
1.6186879873275757,1997-11-26
1.6128443479537964,1997-11-28
1.6362183094024658,1997-12-01
1.6946543455123901,1997-12-02
1.7297176122665405,1997-12-03
1.7063429355621338,1997-12-04
1.779387354850769,1997-12-05
1.6449840068817139,1997-12-08
1.6800460815429688,1997-12-09
1.6566720008850098,1997-12-10
1.6449840068817139,1997-12-11
1.6303755044937134,1997-12-12
1.5865477323532104,1997-12-15
1.5777825117111206,1997-12-16
1.6070008277893066,1997-12-17
1.5690170526504517,1997-12-18
1.5105799436569214,1997-12-19
1.4287703037261963,1997-12-22
1.443379521369934,1997-12-23
1.437535285949707,1997-12-24
1.4141603708267212,1997-12-26
1.4725971221923828,1997-12-29
1.5573290586471558,1997-12-30
1.6070008277893066,1997-12-31
1.5456417798995972,1998-01-02
1.5748612880706787,1998-01-05
1.5310333967208862,1998-01-06
1.5368773937225342,1998-01-07
1.5748612880706787,1998-01-08
1.5076587200164795,1998-01-09
1.4638311862945557,1998-01-12
1.5544077157974243,1998-01-13
1.580703854560852,1998-01-14
1.6216093301773071,1998-01-15
1.6566720008850098,1998-01-16
1.6858893632888794,1998-01-20
1.6537503004074097,1998-01-21
1.6420625448226929,1998-01-22
1.6274532079696655,1998-01-23
1.5836262702941895,1998-01-26
1.6128443479537964,1998-01-27
1.5719389915466309,1998-01-28
1.5836262702941895,1998-01-29
1.5836262702941895,1998-01-30
1.6332972049713135,1998-02-02
1.6858893632888794,1998-02-03
1.6858893632888794,1998-02-04
1.6537503004074097,1998-02-05
1.668358325958252,1998-02-06
1.7267948389053345,1998-02-09
1.7525416612625122,1998-02-10
1.7262099981307983,1998-02-11
1.7408396005630493,1998-02-12
1.746689796447754,1998-02-13
1.8373897075653076,1998-02-17
1.8256864547729492,1998-02-18
1.7993552684783936,1998-02-19
1.822761058807373,1998-02-20
1.8344637155532837,1998-02-23
1.811057686805725,1998-02-24
1.8315376043319702,1998-02-25
1.8666479587554932,1998-02-26
1.8198357820510864,1998-02-27
1.805206060409546,1998-03-02
1.8373897075653076,1998-03-03
1.811057686805725,1998-03-04
1.8022801876068115,1998-03-05
1.8315376043319702,1998-03-06
1.8461673259735107,1998-03-09
1.916386365890503,1998-03-10
1.9719752073287964,1998-03-11
2.004159450531006,1998-03-12
2.036341905593872,1998-03-13
2.1065621376037598,1998-03-16
2.147522211074829,1998-03-17
2.138744831085205,1998-03-18
2.1124119758605957,1998-03-19
2.089006185531616,1998-03-20
2.0100111961364746,1998-03-23
2.0626745223999023,1998-03-24
2.1153390407562256,1998-03-25
2.1065621376037598,1998-03-26
2.1445953845977783,1998-03-27
2.077302932739258,1998-03-30
2.1328930854797363,1998-03-31
2.197261095046997,1998-04-01
2.15044903755188,1998-04-02
2.1328930854797363,1998-04-03
2.0626745223999023,1998-04-06
2.0158612728118896,1998-04-07
2.0743777751922607,1998-04-08
2.089006185531616,1998-04-09
2.077302932739258,1998-04-13
2.053898572921753,1998-04-14
2.089006185531616,1998-04-15
2.0451202392578125,1998-04-16
2.1328930854797363,1998-04-17
2.1445953845977783,1998-04-20
2.1153390407562256,1998-04-21
2.0802295207977295,1998-04-22
2.0451202392578125,1998-04-23
2.036341905593872,1998-04-24
1.9836782217025757,1998-04-27
1.992456078529358,1998-04-28
2.018789291381836,1998-04-29
2.0714528560638428,1998-04-30
2.1533734798431396,1998-05-01
2.241147756576538,1998-05-04
2.223593235015869,1998-05-05
2.241147756576538,1998-05-06
2.2001867294311523,1998-05-07
2.223593235015869,1998-05-08
2.1797056198120117,1998-05-11
2.2821218967437744,1998-05-12
2.279193639755249,1998-05-13
2.2528276443481445,1998-05-14
2.2030255794525146,1998-05-15
2.214744806289673,1998-05-18
2.2528276443481445,1998-05-19
2.3055593967437744,1998-05-20
2.2586870193481445,1998-05-21
2.22353196144104,1998-05-22
2.1385743618011475,1998-05-26
2.1268575191497803,1998-05-27
2.22646164894104,1998-05-28
2.19130802154541,1998-05-29
2.2206032276153564,1998-06-01
2.2440390586853027,1998-06-02
2.2118144035339355,1998-06-03
2.2909114360809326,1998-06-04
2.425671100616455,1998-06-05
2.4051640033721924,1998-06-08
2.408094644546509,1998-06-09
2.4051640033721924,1998-06-10
2.370009660720825,1998-06-11
2.3260672092437744,1998-06-12
2.2879812717437744,1998-06-15
2.2528276443481445,1998-06-16
2.355360746383667,1998-06-17
2.320207118988037,1998-06-18
2.276264190673828,1998-06-19
2.367079496383667,1998-06-22
2.367079496383667,1998-06-23
2.4022347927093506,1998-06-24
2.346573829650879,1998-06-25
2.3319263458251953,1998-06-26
2.3612217903137207,1998-06-29
2.261615514755249,1998-06-30
2.4022347927093506,1998-07-01
2.367079496383667,1998-07-02
2.3905177116394043,1998-07-06
2.349503755569458,1998-07-07
2.4139530658721924,1998-07-08
2.4491076469421387,1998-07-09
2.5194172859191895,1998-07-10
2.4491076469421387,1998-07-13
2.4784038066864014,1998-07-14
2.5311355590820312,1998-07-15
2.5311355590820312,1998-07-16
2.5428521633148193,1998-07-17
2.6658942699432373,1998-07-20
2.5721495151519775,1998-07-21
2.536994457244873,1998-07-22
2.4373903274536133,1998-07-23
2.378798246383667,1998-07-24
2.3905177116394043,1998-07-27
2.3143482208251953,1998-07-28
2.2088844776153564,1998-07-29
2.2733333110809326,1998-07-30
2.2030255794525146,1998-07-31
2.2323215007781982,1998-08-03
2.079983949661255,1998-08-04
2.19130802154541,1998-08-05
2.279193639755249,1998-08-06
2.2498981952667236,1998-08-07
2.2440390586853027,1998-08-10
2.1940577030181885,1998-08-11
2.340718984603882,1998-08-12
2.2468554973602295,1998-08-13
2.2351229190826416,1998-08-14
2.2996532917022705,1998-08-17
2.4287142753601074,1998-08-18
2.4287142753601074,1998-08-19
2.4756476879119873,1998-08-20
2.493246078491211,1998-08-21
2.569509983062744,1998-08-24
2.6105763912200928,1998-08-25
2.5167112350463867,1998-08-26
2.4228482246398926,1998-08-27
2.282052516937256,1998-08-28
2.094327211380005,1998-08-31
2.0825936794281006,1998-09-01
2.106060743331909,1998-09-02
1.9359322786331177,1998-09-03
1.9417985677719116,1998-09-04
2.164724588394165,1998-09-08
2.0415282249450684,1998-09-09
1.9417985677719116,1998-09-10
2.1295268535614014,1998-09-11
2.2409884929656982,1998-09-14
2.152991533279419,1998-09-15
2.176457643508911,1998-09-16
2.111927032470703,1998-09-17
2.0649945735931396,1998-09-18
2.023930549621582,1998-09-21
1.7071409225463867,1998-09-22
1.6602089405059814,1998-09-23
1.6426091194152832,1998-09-24
1.6895403861999512,1998-09-25
1.6895403861999512,1998-09-28
1.6719416379928589,1998-09-29
1.6719416379928589,1998-09-30
1.4783481359481812,1998-10-01
1.7364734411239624,1998-10-02
1.6719416379928589,1998-10-05
1.7364734411239624,1998-10-06
1.6836751699447632,1998-10-07
1.589811086654663,1998-10-08
1.6778076887130737,1998-10-09
1.8596689701080322,1998-10-12
1.900733232498169,1998-10-13
1.947664737701416,1998-10-14
2.170590877532959,1998-10-15
2.0532617568969727,1998-10-16
2.0180628299713135,1998-10-19
2.0415282249450684,1998-10-20
2.0708611011505127,1998-10-21
2.135392427444458,1998-10-22
2.035662889480591,1998-10-23
1.9828628301620483,1998-10-26
1.865535020828247,1998-10-27
1.7482057809829712,1998-10-28
1.7658050060272217,1998-10-29
1.7775384187698364,1998-10-30
1.8127366304397583,1998-11-02
1.7716714143753052,1998-11-03
1.8596689701080322,1998-11-04
1.9769978523254395,1998-11-05
2.006330966949463,1998-11-06
2.0032765865325928,1998-11-09
2.0032765865325928,1998-11-10
2.0443973541259766,1998-11-11
2.0385234355926514,1998-11-12
2.1031453609466553,1998-11-13
2.132519245147705,1998-11-16
2.208889961242676,1998-11-17
2.214764356613159,1998-11-18
2.161890745162964,1998-11-19
2.302884817123413,1998-11-20
2.508500814437866,1998-11-23
2.479126453399658,1998-11-24
2.467376470565796,1998-11-25
2.443878412246704,1998-11-27
2.4086294174194336,1998-11-30
2.467376470565796,1998-12-01
2.391005754470825,1998-12-02
2.2852609157562256,1998-12-03
2.3851308822631836,1998-12-04
2.479126453399658,1998-12-07
2.4027552604675293,1998-12-08
2.391005754470825,1998-12-09
2.3851308822631836,1998-12-10
2.3675079345703125,1998-12-11
2.308759927749634,1998-12-14
2.3851308822631836,1998-12-15
2.361631155014038,1998-12-16
2.355756998062134,1998-12-17
2.3792572021484375,1998-12-18
2.5848708152770996,1998-12-21
2.496750593185425,1998-12-22
2.5907461643218994,1998-12-23
2.6024959087371826,1998-12-24
2.6024959087371826,1998-12-28
2.684741497039795,1998-12-29
2.702364683151245,1998-12-30
2.7258641719818115,1998-12-31
2.6553683280944824,1999-01-04
2.772862195968628,1999-01-05
2.9079806804656982,1999-01-06
2.8198599815368652,1999-01-07
2.678866386413574,1999-01-08
2.667116641998291,1999-01-11
2.678866386413574,1999-01-12
2.684741497039795,1999-01-13
2.7141151428222656,1999-01-14
2.702364683151245,1999-01-15
2.8081092834472656,1999-01-19
2.719989538192749,1999-01-20
2.678866386413574,1999-01-21
2.743487596511841,1999-01-22
2.813985586166382,1999-01-25
2.8198599815368652,1999-01-26
2.7611124515533447,1999-01-27
2.7493627071380615,1999-01-28
2.778735637664795,1999-01-29
2.702364683151245,1999-02-01
2.731739044189453,1999-02-02
2.9256041049957275,1999-02-03
2.8198599815368652,1999-02-04
2.878605842590332,1999-02-05
2.9138545989990234,1999-02-08
2.7520253658294678,1999-02-09
2.763786554336548,1999-02-10
2.7873082160949707,1999-02-11
2.704982280731201,1999-02-12
2.769667625427246,1999-02-16
2.652059316635132,1999-02-17
2.616776704788208,1999-02-18
2.628537654876709,1999-02-19
2.846112012863159,1999-02-22
2.746145009994507,1999-02-23
2.7226243019104004,1999-02-24
2.663820266723633,1999-02-25
2.6873419284820557,1999-02-26
2.840231418609619,1999-03-01
2.904916286468506,1999-03-02
3.0048837661743164,1999-03-03
3.0107641220092773,1999-03-04
3.1577744483947754,1999-03-05
3.128371238708496,1999-03-08
3.2283387184143066,1999-03-09
3.316541910171509,1999-03-10
3.1401307582855225,1999-03-11
3.069568157196045,1999-03-12
3.0872092247009277,1999-03-15
3.0107641220092773,1999-03-16
3.175414562225342,1999-03-17
3.151892900466919,1999-03-18
3.069568157196045,1999-03-19
3.0578064918518066,1999-03-22
3.0636889934539795,1999-03-23
3.0284056663513184,1999-03-24
3.181295394897461,1999-03-25
3.2048163414001465,1999-03-26
3.2930221557617188,1999-03-29
3.1871745586395264,1999-03-30
3.198935031890869,1999-03-31
3.1636528968811035,1999-04-01
3.2165777683258057,1999-04-05
3.334186315536499,1999-04-06
3.287142515182495,1999-04-07
3.3400657176971436,1999-04-08
3.3635873794555664,1999-04-09
3.4223921298980713,1999-04-12
3.334186315536499,1999-04-13
3.198935031890869,1999-04-14
3.122490882873535,1999-04-15
3.0930886268615723,1999-04-16
2.9519593715667725,1999-04-19
2.999002695083618,1999-04-20
3.1636528968811035,1999-04-21
3.1401307582855225,1999-04-22
3.2224574089050293,1999-04-23
3.181295394897461,1999-04-26
3.2106971740722656,1999-04-27
3.040165901184082,1999-04-28
3.069568157196045,1999-04-29
3.1342520713806152,1999-04-30
3.081329107284546,1999-05-03
3.122490882873535,1999-05-04
3.0636889934539795,1999-05-05
2.8696341514587402,1999-05-06
2.9578404426574707,1999-05-07
2.822591543197632,1999-05-10
2.849436044692993,1999-05-11
2.849436044692993,1999-05-12
2.8553237915039062,1999-05-13
2.778789520263672,1999-05-14
2.8200011253356934,1999-05-17
2.7611281871795654,1999-05-18
2.79645037651062,1999-05-19
2.825888156890869,1999-05-20
2.802337646484375,1999-05-21
2.708142042160034,1999-05-24
2.737579107284546,1999-05-25
2.7611281871795654,1999-05-26
2.7905638217926025,1999-05-27
2.825888156890869,1999-05-28
2.9141976833343506,1999-06-01
2.849436044692993,1999-06-02
2.920083522796631,1999-06-03
2.9495198726654053,1999-06-04
2.8965344429016113,1999-06-07
2.8729865550994873,1999-06-08
2.849436044692993,1999-06-09
2.8553237915039062,1999-06-10
2.861210823059082,1999-06-11
2.849436044692993,1999-06-14
2.7905638217926025,1999-06-15
2.908308982849121,1999-06-16
2.9141976833343506,1999-06-17
2.9141976833343506,1999-06-18
2.9848430156707764,1999-06-21
3.0083940029144287,1999-06-22
2.9495198726654053,1999-06-23
3.0437171459198,1999-06-24
3.1143641471862793,1999-06-25
3.202671527862549,1999-06-28
3.237994909286499,1999-06-29
3.1379125118255615,1999-06-30
3.202671527862549,1999-07-01
3.2733190059661865,1999-07-02
3.2497706413269043,1999-07-06
3.243884325027466,1999-07-07
3.2144479751586914,1999-07-08
3.173236131668091,1999-07-09
3.208559513092041,1999-07-12
3.1850109100341797,1999-07-13
3.208559513092041,1999-07-14
3.255657434463501,1999-07-15
3.2674319744110107,1999-07-16
3.208559513092041,1999-07-19
3.0908150672912598,1999-07-20
3.1379125118255615,1999-07-21
3.0672669410705566,1999-07-22
3.0378289222717285,1999-07-23
3.061378240585327,1999-07-26
3.1025888919830322,1999-07-27
3.1967861652374268,1999-07-28
3.073152780532837,1999-07-29
3.1143641471862793,1999-07-30
3.120251178741455,1999-08-02
3.0967013835906982,1999-08-03
2.9612953662872314,1999-08-04
2.978956460952759,1999-08-05
2.9141976833343506,1999-08-06
2.79645037651062,1999-08-09
2.787963628768921,1999-08-10
2.8527991771698,1999-08-11
2.7997512817382812,1999-08-12
2.876377582550049,1999-08-13
2.8881642818450928,1999-08-16
2.8115410804748535,1999-08-17
2.817434310913086,1999-08-18
2.805644989013672,1999-08-19
2.8527991771698,1999-08-20
2.8822712898254395,1999-08-23
2.9176363945007324,1999-08-24
2.923529863357544,1999-08-25
2.8233284950256348,1999-08-26
2.7761752605438232,1999-08-27
2.7761752605438232,1999-08-30
2.7231273651123047,1999-08-31
2.7349157333374023,1999-09-01
2.687762498855591,1999-09-02
2.717233896255493,1999-09-03
2.7054452896118164,1999-09-07
2.7584919929504395,1999-09-08
2.7997512817382812,1999-09-09
2.8233284950256348,1999-09-10
2.870482921600342,1999-09-13
2.8233284950256348,1999-09-14
2.7761752605438232,1999-09-15
2.7231273651123047,1999-09-16
2.835117816925049,1999-09-17
2.7643866539001465,1999-09-20
2.628819227218628,1999-09-21
2.6759724617004395,1999-09-22
2.5993497371673584,1999-09-23
2.6229259967803955,1999-09-24
2.6582913398742676,1999-09-27
2.6759724617004395,1999-09-28
2.6523964405059814,1999-09-29
2.646503210067749,1999-09-30
2.6347148418426514,1999-10-01
2.752598524093628,1999-10-04
2.7584919929504395,1999-10-05
2.7643866539001465,1999-10-06
2.787963628768921,1999-10-07
2.9176363945007324,1999-10-08
2.829223871231079,1999-10-11
2.805644989013672,1999-10-12
2.670079469680786,1999-10-13
2.670079469680786,1999-10-14
2.5521953105926514,1999-10-15
2.5345113277435303,1999-10-18
2.5463006496429443,1999-10-19
2.5345113277435303,1999-10-20
2.5168302059173584,1999-10-21
2.475569725036621,1999-10-22
2.4519922733306885,1999-10-25
2.3576855659484863,1999-10-26
2.3223206996917725,1999-10-27
2.5109357833862305,1999-10-28
2.558088779449463,1999-10-29
2.5227229595184326,1999-11-01
2.4519922733306885,1999-11-02
2.3635804653167725,1999-11-03
2.39894437789917,1999-11-04
2.3812620639801025,1999-11-05
2.207496404647827,1999-11-08
2.219301223754883,1999-11-09
2.160277843475342,1999-11-10
2.219301223754883,1999-11-11
2.2015926837921143,1999-11-12
2.3255441188812256,1999-11-15
2.2901291847229004,1999-11-16
2.166180372238159,1999-11-17
2.207496404647827,1999-11-18
2.1956911087036133,1999-11-19
2.2015926837921143,1999-11-22
2.083545684814453,1999-11-23
2.248812437057495,1999-11-24
2.3255441188812256,1999-11-26
2.349153995513916,1999-11-29
2.4731035232543945,1999-11-30
2.2547154426574707,1999-12-01
1.947790503501892,1999-12-02
1.8651576042175293,1999-12-03
1.8828649520874023,1999-12-06
1.8474504947662354,1999-12-07
1.8061329126358032,1999-12-08
1.794327974319458,1999-12-09
1.8238418102264404,1999-12-10
1.8887664079666138,1999-12-13
1.9241806268692017,1999-12-14
