WMT,Date
0.8911837935447693,1985-04-18
0.8841295838356018,1985-04-19
0.888833224773407,1985-04-22
0.888833224773407,1985-04-23
0.888833224773407,1985-04-24
0.8958861827850342,1985-04-25
0.9099950790405273,1985-04-26
0.9029414057731628,1985-04-29
0.8817784786224365,1985-04-30
0.8559127449989319,1985-05-01
0.8770753145217896,1985-05-02
0.8770753145217896,1985-05-03
0.8723726868629456,1985-05-06
0.8747238516807556,1985-05-07
0.8935352563858032,1985-05-08
0.9099950790405273,1985-05-09
0.9264551401138306,1985-05-10
0.9076441526412964,1985-05-13
0.9170500040054321,1985-05-14
0.9146972894668579,1985-05-15
0.9358606338500977,1985-05-16
0.9429150223731995,1985-05-17
0.9570227861404419,1985-05-20
0.9570227861404419,1985-05-21
0.9593744874000549,1985-05-22
0.9875919222831726,1985-05-23
0.978186309337616,1985-05-24
0.9734830260276794,1985-05-28
0.9687801599502563,1985-05-29
0.9734830260276794,1985-05-30
0.9852402806282043,1985-05-31
1.0040509700775146,1985-06-03
1.018160104751587,1985-06-04
1.0322686433792114,1985-06-05
1.065187931060791,1985-06-06
1.0416737794876099,1985-06-07
1.0158085823059082,1985-06-10
1.0134568214416504,1985-06-11
1.011106252670288,1985-06-12
0.9993482232093811,1985-06-13
1.0064032077789307,1985-06-14
1.0006581544876099,1985-06-17
1.0053675174713135,1985-06-18
0.9983041882514954,1985-06-19
1.0100760459899902,1985-06-20
1.0242036581039429,1985-06-21
1.0242036581039429,1985-06-24
1.0312669277191162,1985-06-25
1.0289124250411987,1985-06-26
1.021849274635315,1985-06-27
1.0289124250411987,1985-06-28
1.0406850576400757,1985-07-01
1.0100760459899902,1985-07-02
0.9841769933700562,1985-07-03
0.9771130681037903,1985-07-05
0.9771130681037903,1985-07-08
0.9488597512245178,1985-07-09
0.9417963624000549,1985-07-10
0.9582768678665161,1985-07-11
0.9582768678665161,1985-07-12
0.9417963624000549,1985-07-15
0.9771130681037903,1985-07-16
0.9794676303863525,1985-07-17
0.9771130681037903,1985-07-18
0.9771130681037903,1985-07-19
0.9771130681037903,1985-07-22
0.9606324434280396,1985-07-23
0.9417963624000549,1985-07-24
0.9370867013931274,1985-07-25
0.9253144860267639,1985-07-26
0.9064786434173584,1985-07-29
0.8994153738021851,1985-07-30
0.9323781728744507,1985-07-31
0.9465053081512451,1985-08-01
0.9465053081512451,1985-08-02
0.9417963624000549,1985-08-05
0.9465053081512451,1985-08-06
0.9300239682197571,1985-08-07
0.9253144860267639,1985-08-08
0.9370867013931274,1985-08-09
0.9417963624000549,1985-08-12
0.9323781728744507,1985-08-13
0.9323781728744507,1985-08-14
0.9229605197906494,1985-08-15
0.9441510438919067,1985-08-16
0.9629865884780884,1985-08-19
0.9606324434280396,1985-08-20
0.9629865884780884,1985-08-21
0.9559235572814941,1985-08-22
0.9629865884780884,1985-08-23
0.9559235572814941,1985-08-26
0.9619597792625427,1985-08-27
0.9666754007339478,1985-08-28
0.9666754007339478,1985-08-29
0.9761061668395996,1985-08-30
0.9619597792625427,1985-09-03
0.9572440385818481,1985-09-04
0.9619597792625427,1985-09-05
0.9619597792625427,1985-09-06
0.9666754007339478,1985-09-09
0.9548857808113098,1985-09-10
0.9383816719055176,1985-09-11
0.928950846195221,1985-09-12
0.9195200800895691,1985-09-13
0.9336661100387573,1985-09-16
0.9313080906867981,1985-09-17
0.9313080906867981,1985-09-18
0.9407395720481873,1985-09-19
0.9383816719055176,1985-09-20
0.9430975317955017,1985-09-23
0.9336661100387573,1985-09-24
0.9053731560707092,1985-09-25
0.9053731560707092,1985-09-26
0.9006579518318176,1985-09-30
0.9218775629997253,1985-10-01
0.9218775629997253,1985-10-02
0.928950846195221,1985-10-03
0.9383816719055176,1985-10-04
0.9336661100387573,1985-10-07
0.9430975317955017,1985-10-08
0.9572440385818481,1985-10-09
0.9902522563934326,1985-10-10
1.0091133117675781,1985-10-11
1.0232609510421753,1985-10-14
1.0279749631881714,1985-10-15
1.0326913595199585,1985-10-16
1.0185447931289673,1985-10-17
1.0043988227844238,1985-10-18
1.0185447931289673,1985-10-21
1.0232609510421753,1985-10-22
1.0326913595199585,1985-10-23
1.0185447931289673,1985-10-24
1.0091133117675781,1985-10-25
0.9996833205223083,1985-10-28
1.0185447931289673,1985-10-29
1.0043988227844238,1985-10-30
0.9996833205223083,1985-10-31
0.9902522563934326,1985-11-01
0.994967520236969,1985-11-04
0.9902522563934326,1985-11-05
0.994967520236969,1985-11-06
1.0326913595199585,1985-11-07
1.0326913595199585,1985-11-08
1.0562686920166016,1985-11-11
1.0939925909042358,1985-11-12
1.075130581855774,1985-11-13
1.0845617055892944,1985-11-14
1.0609849691390991,1985-11-15
1.0845617055892944,1985-11-18
1.0892772674560547,1985-11-19
1.0892772674560547,1985-11-20
1.1222853660583496,1985-11-21
1.1270005702972412,1985-11-22
1.1081393957138062,1985-11-25
1.1034237146377563,1985-11-26
1.1081393957138062,1985-11-27
1.1175707578659058,1985-11-29
1.1317161321640015,1985-12-02
1.1270005702972412,1985-12-03
1.1270005702972412,1985-12-04
1.1411473751068115,1985-12-05
1.1330273151397705,1985-12-06
1.1424695253372192,1985-12-09
1.1660751104354858,1985-12-10
1.1896796226501465,1985-12-11
1.2180044651031494,1985-12-12
1.208563208580017,1985-12-13
1.2321679592132568,1985-12-16
1.2604941129684448,1985-12-17
1.2793781757354736,1985-12-18
1.1991209983825684,1985-12-19
1.2180044651031494,1985-12-20
1.151911735534668,1985-12-23
1.1802366971969604,1985-12-24
1.1707953214645386,1985-12-26
1.1802366971969604,1985-12-27
1.1802366971969604,1985-12-30
1.2038421630859375,1985-12-31
1.1613538265228271,1986-01-02
1.1471909284591675,1986-01-03
1.1613538265228271,1986-01-06
1.1896796226501465,1986-01-07
1.1424695253372192,1986-01-08
1.1141438484191895,1986-01-09
1.1188656091690063,1986-01-10
1.1424695253372192,1986-01-13
1.1283063888549805,1986-01-14
1.1330273151397705,1986-01-15
1.1613538265228271,1986-01-16
1.1707953214645386,1986-01-17
1.1613538265228271,1986-01-20
1.1330273151397705,1986-01-21
1.137749195098877,1986-01-22
1.1471909284591675,1986-01-23
1.151911735534668,1986-01-24
1.1991209983825684,1986-01-27
1.2132841348648071,1986-01-28
1.22744619846344,1986-01-29
1.1991209983825684,1986-01-30
1.2132841348648071,1986-01-31
1.2321679592132568,1986-02-03
1.22744619846344,1986-02-04
1.2180044651031494,1986-02-05
1.22744619846344,1986-02-06
1.1755173206329346,1986-02-07
1.184958577156067,1986-02-10
1.1566332578659058,1986-02-11
1.1471909284591675,1986-02-12
1.1613538265228271,1986-02-13
1.1991209983825684,1986-02-14
1.241609811782837,1986-02-18
1.2180044651031494,1986-02-19
1.208563208580017,1986-02-20
1.2227259874343872,1986-02-21
1.2368884086608887,1986-02-24
1.2368884086608887,1986-02-25
1.2321679592132568,1986-02-26
1.265214204788208,1986-02-27
1.2840979099273682,1986-02-28
1.293540596961975,1986-03-03
1.326587438583374,1986-03-04
1.364355444908142,1986-03-05
1.3596336841583252,1986-03-06
1.373796820640564,1986-03-07
1.3926799297332764,1986-03-10
1.425727128982544,1986-03-11
1.4304484128952026,1986-03-12
1.4870991706848145,1986-03-13
1.5295873880386353,1986-03-14
1.5059821605682373,1986-03-17
1.4792163372039795,1986-03-18
1.4555853605270386,1986-03-19
1.4319565296173096,1986-03-20
1.3705191612243652,1986-03-21
1.488667368888855,1986-03-24
1.4744887351989746,1986-03-25
1.4981194734573364,1986-03-26
1.4981194734573364,1986-03-27
1.488667368888855,1986-03-31
1.4650368690490723,1986-04-01
1.488667368888855,1986-04-02
1.4366815090179443,1986-04-03
1.3988746404647827,1986-04-04
1.4083266258239746,1986-04-07
1.4697638750076294,1986-04-08
1.4839410781860352,1986-04-09
1.5359265804290771,1986-04-10
1.540652871131897,1986-04-11
1.569007396697998,1986-04-14
1.554831624031067,1986-04-15
1.5831854343414307,1986-04-16
1.5737345218658447,1986-04-17
1.5737345218658447,1986-04-18
1.611540675163269,1986-04-21
1.58791184425354,1986-04-22
1.5784599781036377,1986-04-23
1.5831854343414307,1986-04-24
1.5973635911941528,1986-04-25
1.58791184425354,1986-04-28
1.58791184425354,1986-04-29
1.5312010049819946,1986-04-30
1.517022728919983,1986-05-01
1.5122960805892944,1986-05-02
1.4933924674987793,1986-05-05
1.4933924674987793,1986-05-06
1.517022728919983,1986-05-07
1.554831624031067,1986-05-08
1.540652871131897,1986-05-09
1.5501041412353516,1986-05-12
1.620993971824646,1986-05-13
1.668251633644104,1986-05-14
1.620993971824646,1986-05-15
1.5926377773284912,1986-05-16
1.639896273612976,1986-05-19
1.6729776859283447,1986-05-20
1.6588008403778076,1986-05-21
1.7107867002487183,1986-05-22
1.7533196210861206,1986-05-23
1.7769486904144287,1986-05-27
1.862013816833496,1986-05-28
1.8383852243423462,1986-05-29
1.810031771659851,1986-05-30
1.8053038120269775,1986-06-02
1.8147555589675903,1986-06-03
1.8431117534637451,1986-06-04
1.8714672327041626,1986-06-05
1.862013816833496,1986-06-06
1.8194828033447266,1986-06-09
1.8242077827453613,1986-06-10
1.8572901487350464,1986-06-11
1.8478379249572754,1986-06-12
1.852563738822937,1986-06-13
1.8541539907455444,1986-06-16
1.8399617671966553,1986-06-17
1.8541539907455444,1986-06-18
1.858882188796997,1986-06-19
1.8919925689697266,1986-06-20
1.8494222164154053,1986-06-23
1.8778034448623657,1986-06-24
1.929832935333252,1986-06-25
1.929832935333252,1986-06-26
1.9582130908966064,1986-06-27
1.962942361831665,1986-06-30
1.9960517883300781,1986-07-01
2.0197017192840576,1986-07-02
2.0007824897766113,1986-07-03
1.901452660560608,1986-07-07
1.8163120746612549,1986-07-08
1.844692349433899,1986-07-09
1.8352327346801758,1986-07-10
1.8352327346801758,1986-07-11
1.7453632354736328,1986-07-14
1.6791433095932007,1986-07-15
1.778472900390625,1986-07-16
1.811583161354065,1986-07-17
1.8494222164154053,1986-07-18
1.7926626205444336,1986-07-21
1.7879327535629272,1986-07-22
1.811583161354065,1986-07-23
1.811583161354065,1986-07-24
1.7973928451538086,1986-07-25
1.7264429330825806,1986-07-28
1.7359029054641724,1986-07-29
1.811583161354065,1986-07-30
1.7595524787902832,1986-07-31
1.7548229694366455,1986-08-01
1.740633487701416,1986-08-04
1.740633487701416,1986-08-05
1.6980643272399902,1986-08-06
1.6933329105377197,1986-08-07
1.6696836948394775,1986-08-08
1.6933329105377197,1986-08-11
1.7217127084732056,1986-08-12
1.7879327535629272,1986-08-13
1.7737423181533813,1986-08-14
1.7595524787902832,1986-08-15
1.7453632354736328,1986-08-18
1.7737423181533813,1986-08-19
1.7642838954925537,1986-08-20
1.7595524787902832,1986-08-21
1.750092625617981,1986-08-22
1.7027933597564697,1986-08-25
1.751727819442749,1986-08-26
1.756462574005127,1986-08-27
1.756462574005127,1986-08-28
1.7801347970962524,1986-08-29
1.7043836116790771,1986-09-02
1.7422592639923096,1986-09-03
1.7706657648086548,1986-09-04
1.7327905893325806,1986-09-05
1.7185888290405273,1986-09-08
1.7327905893325806,1986-09-09
1.7043836116790771,1986-09-10
1.595493197441101,1986-09-11
1.5386803150177002,1986-09-12
1.5150078535079956,1986-09-15
1.5386803150177002,1986-09-16
1.5244767665863037,1986-09-17
1.5718203783035278,1986-09-18
1.6049611568450928,1986-09-19
1.5528829097747803,1986-09-22
1.633368730545044,1986-09-23
1.6428371667861938,1986-09-24
1.5718203783035278,1986-09-25
1.5812907218933105,1986-09-26
1.5623517036437988,1986-09-29
1.5907588005065918,1986-09-30
1.6286331415176392,1986-10-01
1.66177499294281,1986-10-02
1.6665091514587402,1986-10-03
1.6759774684906006,1986-10-06
1.6570396423339844,1986-10-07
1.6665091514587402,1986-10-08
1.6475712060928345,1986-10-09
1.6523051261901855,1986-10-10
1.6475712060928345,1986-10-13
1.66177499294281,1986-10-14
1.713853359222412,1986-10-15
1.6996504068374634,1986-10-16
1.6665091514587402,1986-10-17
1.6475712060928345,1986-10-20
1.6475712060928345,1986-10-21
1.66177499294281,1986-10-22
1.7185888290405273,1986-10-23
1.6807122230529785,1986-10-24
1.6570396423339844,1986-10-27
1.690180778503418,1986-10-28
1.7280553579330444,1986-10-29
1.69491446018219,1986-10-30
1.6996504068374634,1986-10-31
1.7185888290405273,1986-11-03
1.7043836116790771,1986-11-04
1.690180778503418,1986-11-05
1.6807122230529785,1986-11-06
1.713853359222412,1986-11-07
1.7280553579330444,1986-11-10
1.7659320831298828,1986-11-11
1.751727819442749,1986-11-12
1.7043836116790771,1986-11-13
1.7185888290405273,1986-11-14
1.69491446018219,1986-11-17
1.6570396423339844,1986-11-18
1.6807122230529785,1986-11-19
1.7233216762542725,1986-11-20
1.775400161743164,1986-11-21
1.7896028757095337,1986-11-24
1.8085405826568604,1986-11-25
1.7848680019378662,1986-11-26
1.8038055896759033,1986-11-28
1.799072265625,1986-12-01
1.8369464874267578,1986-12-02
1.851150393486023,1986-12-03
1.851150393486023,1986-12-04
1.8243112564086914,1986-12-05
1.829050898551941,1986-12-08
1.8006198406219482,1986-12-09
1.7769263982772827,1986-12-10
1.7627105712890625,1986-12-11
1.7295418977737427,1986-12-12
1.7627105712890625,1986-12-15
1.8100963830947876,1986-12-16
1.7769263982772827,1986-12-17
1.7579729557037354,1986-12-18
1.84800386428833,1986-12-19
1.819572925567627,1986-12-22
1.8053573369979858,1986-12-23
1.7769263982772827,1986-12-24
1.7721885442733765,1986-12-26
1.7721885442733765,1986-12-29
1.753233790397644,1986-12-30
1.7627105712890625,1986-12-31
1.7721885442733765,1987-01-02
1.814835786819458,1987-01-05
1.84800386428833,1987-01-06
1.829050898551941,1987-01-07
1.814835786819458,1987-01-08
1.838526725769043,1987-01-09
1.8243112564086914,1987-01-12
1.7958807945251465,1987-01-13
1.7958807945251465,1987-01-14
1.7816654443740845,1987-01-15
1.8100963830947876,1987-01-16
1.852742075920105,1987-01-19
1.8622198104858398,1987-01-20
1.8432656526565552,1987-01-21
1.9048649072647095,1987-01-22
1.9190820455551147,1987-01-23
1.8811742067337036,1987-01-26
1.9096043109893799,1987-01-27
1.9143420457839966,1987-01-28
1.8764346837997437,1987-01-29
1.838526725769043,1987-01-30
1.9190820455551147,1987-02-02
1.9238200187683105,1987-02-03
1.9238200187683105,1987-02-04
1.961727499961853,1987-02-05
1.971203327178955,1987-02-06
1.9664663076400757,1987-02-09
1.9238200187683105,1987-02-10
1.9238200187683105,1987-02-11
1.9569894075393677,1987-02-12
1.990159034729004,1987-02-13
2.0280649662017822,1987-02-17
2.0043721199035645,1987-02-18
2.009113311767578,1987-02-19
2.0659732818603516,1987-02-20
2.056497573852539,1987-02-23
2.075451374053955,1987-02-24
2.089665651321411,1987-02-25
2.056497573852539,1987-02-26
2.075451374053955,1987-02-27
2.10861873626709,1987-03-02
2.16074275970459,1987-03-03
2.2081263065338135,1987-03-04
2.203389883041382,1987-03-05
2.217603921890259,1987-03-06
2.1891727447509766,1987-03-09
2.236557960510254,1987-03-10
2.2081263065338135,1987-03-11
2.198650360107422,1987-03-12
2.1844358444213867,1987-03-13
2.1465282440185547,1987-03-16
2.1630349159240723,1987-03-17
2.1488044261932373,1987-03-18
2.158290386199951,1987-03-19
2.2104692459106445,1987-03-20
2.2579047679901123,1987-03-23
2.276879072189331,1987-03-24
2.2484171390533447,1987-03-25
2.267392158508301,1987-03-26
2.2104692459106445,1987-03-27
2.1440608501434326,1987-03-30
2.182009220123291,1987-03-31
2.1535484790802,1987-04-01
2.1535484790802,1987-04-02
2.219956874847412,1987-04-03
2.2484171390533447,1987-04-06
2.191494941711426,1987-04-07
2.191494941711426,1987-04-08
2.167778253555298,1987-04-09
2.1535484790802,1987-04-10
2.1250879764556885,1987-04-13
2.072908401489258,1987-04-14
2.115600347518921,1987-04-15
2.1630349159240723,1987-04-16
2.1630349159240723,1987-04-20
2.2389309406280518,1987-04-21
2.158290386199951,1987-04-22
2.1630349159240723,1987-04-23
2.1013681888580322,1987-04-24
2.1203434467315674,1987-04-27
2.1108570098876953,1987-04-28
2.1108570098876953,1987-04-29
2.1488044261932373,1987-04-30
2.1061129570007324,1987-05-01
2.0966265201568604,1987-05-04
2.1488044261932373,1987-05-05
2.1298303604125977,1987-05-06
2.1298303604125977,1987-05-07
2.1440608501434326,1987-05-08
2.1250879764556885,1987-05-11
2.186751365661621,1987-05-12
2.182009220123291,1987-05-13
2.1725213527679443,1987-05-14
2.087139129638672,1987-05-15
2.1203434467315674,1987-05-18
2.068164587020874,1987-05-19
2.020730495452881,1987-05-20
2.0966265201568604,1987-05-21
2.1203434467315674,1987-05-22
2.1630349159240723,1987-05-26
2.182009220123291,1987-05-27
2.186751365661621,1987-05-28
2.219956874847412,1987-05-29
2.229443311691284,1987-06-01
2.219956874847412,1987-06-02
2.291109323501587,1987-06-03
2.3812363147735596,1987-06-04
2.329056739807129,1987-06-05
2.357520341873169,1987-06-08
2.3670060634613037,1987-06-09
2.3907229900360107,1987-06-10
2.414440393447876,1987-06-11
2.4239277839660645,1987-06-12
2.459442138671875,1987-06-15
2.483181953430176,1987-06-16
2.483181953430176,1987-06-17
2.5116705894470215,1987-06-18
2.573392629623413,1987-06-19
2.620873212814331,1987-06-22
2.630368947982788,1987-06-23
2.5354092121124268,1987-06-24
2.5828874111175537,1987-06-25
2.573392629623413,1987-06-26
2.5828874111175537,1987-06-29
2.56864595413208,1987-06-30
2.544904947280884,1987-07-01
2.5923848152160645,1987-07-02
2.573392629623413,1987-07-06
2.5923848152160645,1987-07-07
2.5781409740448,1987-07-08
2.5354092121124268,1987-07-09
2.530661106109619,1987-07-10
2.5828874111175537,1987-07-13
2.7158312797546387,1987-07-14
2.763313055038452,1987-07-15
2.8012948036193848,1987-07-16
2.8487746715545654,1987-07-17
2.8297839164733887,1987-07-20
2.7917985916137695,1987-07-21
2.820286273956299,1987-07-22
2.7917985916137695,1987-07-23
2.73482346534729,1987-07-24
2.8012948036193848,1987-07-27
2.7823033332824707,1987-07-28
2.763313055038452,1987-07-29
2.7917985916137695,1987-07-30
2.8297839164733887,1987-07-31
2.8297839164733887,1987-08-03
2.8107917308807373,1987-08-04
2.8297839164733887,1987-08-05
2.8867580890655518,1987-08-06
2.9627246856689453,1987-08-07
3.0481889247894287,1987-08-10
3.1906282901763916,1987-08-11
3.18113112449646,1987-08-12
3.171637773513794,1987-08-13
3.171637773513794,1987-08-14
3.1906282901763916,1987-08-17
3.105163812637329,1987-08-18
3.1146600246429443,1987-08-19
3.1906282901763916,1987-08-20
3.228611707687378,1987-08-21
3.2096195220947266,1987-08-24
3.2096195220947266,1987-08-25
3.1146600246429443,1987-08-26
3.088433265686035,1987-08-27
3.0219128131866455,1987-08-28
3.0789291858673096,1987-08-31
3.0029048919677734,1987-09-01
3.0219128131866455,1987-09-02
2.9839015007019043,1987-09-03
2.936385154724121,1987-09-04
2.9078779220581055,1987-09-08
2.898374557495117,1987-09-09
2.8603620529174805,1987-09-10
2.945887804031372,1987-09-11
2.9839015007019043,1987-09-14
2.9078779220581055,1987-09-15
2.850860357284546,1987-09-16
2.8223516941070557,1987-09-17
2.8033456802368164,1987-09-18
2.6703052520751953,1987-09-21
2.765336275100708,1987-09-22
2.850860357284546,1987-09-23
2.8793694972991943,1987-09-24
2.8698654174804688,1987-09-25
2.945887804031372,1987-09-28
2.898374557495117,1987-09-29
2.8793694972991943,1987-09-30
2.9173812866210938,1987-10-01
2.9173812866210938,1987-10-02
2.926882266998291,1987-10-05
2.736825704574585,1987-10-06
2.812849283218384,1987-10-07
2.7273240089416504,1987-10-08
2.6798088550567627,1987-10-09
2.6322948932647705,1987-10-12
2.6798088550567627,1987-10-13
2.6037867069244385,1987-10-14
2.4992549419403076,1987-10-15
2.204665184020996,1987-10-16
2.024111747741699,1987-10-19
2.0621230602264404,1987-10-20
2.318700075149536,1987-10-21
2.166653871536255,1987-10-22
2.0526185035705566,1987-10-23
1.9005725383758545,1987-10-26
1.9195785522460938,1987-10-27
1.8910704851150513,1987-10-28
2.0716254711151123,1987-10-29
2.1001341342926025,1987-10-30
2.195161819458008,1987-11-02
2.128643751144409,1987-11-03
2.1096370220184326,1987-11-04
2.195161819458008,1987-11-05
2.1476480960845947,1987-11-06
2.0716254711151123,1987-11-09
2.0716254711151123,1987-11-10
2.0906312465667725,1987-11-11
2.1571507453918457,1987-11-12
2.1856601238250732,1987-11-13
2.166653871536255,1987-11-16
2.1096370220184326,1987-11-17
2.0526185035705566,1987-11-18
1.976596713066101,1987-11-19
2.0811288356781006,1987-11-20
2.0526185035705566,1987-11-23
1.95759117603302,1987-11-24
1.9290837049484253,1987-11-25
1.9005725383758545,1987-11-27
1.824550747871399,1987-11-30
1.7960435152053833,1987-12-01
1.7675334215164185,1987-12-02
1.596482515335083,1987-12-03
1.6439961194992065,1987-12-04
1.7414414882659912,1987-12-07
1.760473608970642,1987-12-08
1.7890212535858154,1987-12-09
1.7509561777114868,1987-12-10
1.760473608970642,1987-12-11
1.8651496171951294,1987-12-14
1.8651496171951294,1987-12-15
1.9127306938171387,1987-12-16
1.884182333946228,1987-12-17
1.9317622184753418,1987-12-18
1.9793431758880615,1987-12-21
1.9983744621276855,1987-12-22
2.0269229412078857,1987-12-23
2.0459554195404053,1987-12-24
1.9507941007614136,1987-12-28
1.9507941007614136,1987-12-29
1.9888594150543213,1987-12-30
1.9793431758880615,1987-12-31
2.074503183364868,1988-01-04
2.1030526161193848,1988-01-05
2.1696643829345703,1988-01-06
2.1316001415252686,1988-01-07
1.9127306938171387,1988-01-08
1.9698268175125122,1988-01-11
1.9698268175125122,1988-01-12
2.0078907012939453,1988-01-13
2.0078907012939453,1988-01-14
2.122082471847534,1988-01-15
2.0649871826171875,1988-01-18
2.017407178878784,1988-01-19
1.9412785768508911,1988-01-20
1.9698268175125122,1988-01-21
1.9793431758880615,1988-01-22
2.1030526161193848,1988-01-25
2.017407178878784,1988-01-26
2.0649871826171875,1988-01-27
2.074503183364868,1988-01-28
2.084019899368286,1988-01-29
2.0649871826171875,1988-02-01
2.0459554195404053,1988-02-02
1.9888594150543213,1988-02-03
1.9698268175125122,1988-02-04
1.9793431758880615,1988-02-05
1.9507941007614136,1988-02-08
1.9793431758880615,1988-02-09
2.0078907012939453,1988-02-10
1.9793431758880615,1988-02-11
2.0649871826171875,1988-02-12
2.1030526161193848,1988-02-16
2.0935351848602295,1988-02-17
2.074503183364868,1988-02-18
2.0935351848602295,1988-02-19
2.122082471847534,1988-02-22
2.122082471847534,1988-02-23
2.0935351848602295,1988-02-24
2.1316001415252686,1988-02-25
2.1506307125091553,1988-02-26
2.236276626586914,1988-02-29
2.207728862762451,1988-03-01
2.236276626586914,1988-03-02
2.2838568687438965,1988-03-03
2.2838568687438965,1988-03-04
2.293374538421631,1988-03-07
2.321922540664673,1988-03-08
2.331437587738037,1988-03-09
2.245792865753174,1988-03-10
2.2553093433380127,1988-03-11
2.264824151992798,1988-03-14
2.2838568687438965,1988-03-15
2.2838568687438965,1988-03-16
2.296436309814453,1988-03-17
2.2678472995758057,1988-03-18
2.2106757164001465,1988-03-21
2.239262104034424,1988-03-22
2.2583203315734863,1988-03-23
2.220205545425415,1988-03-24
2.163032054901123,1988-03-25
2.1725611686706543,1988-03-28
2.1820895671844482,1988-03-29
2.1535027027130127,1988-03-30
2.143975019454956,1988-03-31
2.096330165863037,1988-04-04
2.1153876781463623,1988-04-05
2.1916184425354004,1988-04-06
2.201145887374878,1988-04-07
2.239262104034424,1988-04-08
2.248791217803955,1988-04-11
2.2678472995758057,1988-04-12
2.2869057655334473,1988-04-13
2.1344456672668457,1988-04-14
2.1535027027130127,1988-04-15
2.1058599948883057,1988-04-18
2.1153876781463623,1988-04-19
2.0868027210235596,1988-04-20
2.1153876781463623,1988-04-21
2.1916184425354004,1988-04-22
2.1725611686706543,1988-04-25
2.143975019454956,1988-04-26
2.1344456672668457,1988-04-27
2.096330165863037,1988-04-28
2.1153876781463623,1988-04-29
2.1344456672668457,1988-05-02
2.1249165534973145,1988-05-03
2.0868027210235596,1988-05-04
2.0582146644592285,1988-05-05
2.0582146644592285,1988-05-06
2.0391581058502197,1988-05-09
2.048686981201172,1988-05-10
1.9915138483047485,1988-05-11
2.020101308822632,1988-05-12
2.0296294689178467,1988-05-13
2.048686981201172,1988-05-16
2.0391581058502197,1988-05-17
2.020101308822632,1988-05-18
2.0582146644592285,1988-05-19
2.096330165863037,1988-05-20
2.0582146644592285,1988-05-23
2.0582146644592285,1988-05-24
2.067744016647339,1988-05-25
2.0868027210235596,1988-05-26
2.077272891998291,1988-05-27
2.1535027027130127,1988-05-31
2.2297329902648926,1988-06-01
2.201145887374878,1988-06-02
2.1916184425354004,1988-06-03
2.201145887374878,1988-06-06
2.163032054901123,1988-06-07
2.2297329902648926,1988-06-08
2.2297329902648926,1988-06-09
2.2297329902648926,1988-06-10
2.242328405380249,1988-06-13
2.290037155151367,1988-06-14
2.27095365524292,1988-06-15
2.204160451889038,1988-06-16
2.251870632171631,1988-06-17
2.251870632171631,1988-06-20
2.242328405380249,1988-06-21
2.2804958820343018,1988-06-22
2.251870632171631,1988-06-23
2.27095365524292,1988-06-24
2.1850779056549072,1988-06-27
2.2614126205444336,1988-06-28
2.27095365524292,1988-06-29
2.337747812271118,1988-06-30
2.3091206550598145,1988-07-01
2.4236230850219727,1988-07-05
2.4236230850219727,1988-07-06
2.4999568462371826,1988-07-07
2.4522478580474854,1988-07-08
2.4522478580474854,1988-07-11
2.433164358139038,1988-07-12
2.4522478580474854,1988-07-13
2.5190420150756836,1988-07-14
2.5667498111724854,1988-07-15
2.538126230239868,1988-07-18
2.4617908000946045,1988-07-19
2.4999568462371826,1988-07-20
2.4522478580474854,1988-07-21
2.3949975967407227,1988-07-22
2.3949975967407227,1988-07-25
2.4427077770233154,1988-07-26
2.414080858230591,1988-07-27
2.433164358139038,1988-07-28
2.509500026702881,1988-07-29
2.4904162883758545,1988-08-01
2.4522478580474854,1988-08-02
2.433164358139038,1988-08-03
2.4236230850219727,1988-08-04
2.4522478580474854,1988-08-05
2.4522478580474854,1988-08-08
2.414080858230591,1988-08-09
2.3568308353424072,1988-08-10
2.3759138584136963,1988-08-11
2.3759138584136963,1988-08-12
2.366372585296631,1988-08-15
2.3472893238067627,1988-08-16
2.3949975967407227,1988-08-17
2.3949975967407227,1988-08-18
2.366372585296631,1988-08-19
2.3091206550598145,1988-08-22
2.27095365524292,1988-08-23
2.3282055854797363,1988-08-24
2.3091206550598145,1988-08-25
2.3186631202697754,1988-08-26
2.3408305644989014,1988-08-29
2.350383758544922,1988-08-30
2.2930572032928467,1988-08-31
2.2739486694335938,1988-09-01
2.331275701522827,1988-09-02
2.388601064682007,1988-09-06
2.426819324493408,1988-09-07
2.407710075378418,1988-09-08
2.426819324493408,1988-09-09
2.388601064682007,1988-09-12
2.359938144683838,1988-09-13
2.426819324493408,1988-09-14
2.407710075378418,1988-09-15
2.4554824829101562,1988-09-16
2.426819324493408,1988-09-19
2.436372756958008,1988-09-20
2.4459288120269775,1988-09-21
2.4459288120269775,1988-09-22
2.465036392211914,1988-09-23
2.426819324493408,1988-09-26
2.4172637462615967,1988-09-27
2.426819324493408,1988-09-28
2.465036392211914,1988-09-29
2.465036392211914,1988-09-30
2.474590539932251,1988-10-03
2.4841456413269043,1988-10-04
2.4937002658843994,1988-10-05
2.4841456413269043,1988-10-06
2.5319180488586426,1988-10-07
2.5414724349975586,1988-10-10
2.5223629474639893,1988-10-11
2.474590539932251,1988-10-12
2.4937002658843994,1988-10-13
2.50325345993042,1988-10-14
2.4937002658843994,1988-10-17
2.50325345993042,1988-10-18
2.465036392211914,1988-10-19
2.5414724349975586,1988-10-20
2.5414724349975586,1988-10-21
2.50325345993042,1988-10-24
2.474590539932251,1988-10-25
