DIS,Date
0.9159871339797974,1972-01-07
0.9236564636230469,1972-01-10
0.9202479720115662,1972-01-11
0.9262120127677917,1972-01-12
0.9338812828063965,1972-01-13
0.9662604331970215,1972-01-14
0.9773370027542114,1972-01-17
0.9969348907470703,1972-01-18
1.0284627676010132,1972-01-19
0.9960833191871643,1972-01-20
1.0046041011810303,1972-01-21
0.993526816368103,1972-01-24
0.993526816368103,1972-01-25
1.002048134803772,1972-01-26
1.0582841634750366,1972-01-27
1.1008894443511963,1972-01-28
1.0804394483566284,1972-01-31
1.0838472843170166,1972-02-01
1.0633975267410278,1972-02-02
1.0693621635437012,1972-02-03
1.0651016235351562,1972-02-04
1.0514676570892334,1972-02-07
1.0633975267410278,1972-02-08
1.0599884986877441,1972-02-09
1.0685100555419922,1972-02-10
1.0582841634750366,1972-02-11
1.0770310163497925,1972-02-14
1.1068533658981323,1972-02-15
1.1247475147247314,1972-02-16
1.116226315498352,1972-02-17
1.1179308891296387,1972-02-18
1.1238946914672852,1972-02-22
1.1400848627090454,1972-02-23
1.1315641403198242,1972-02-24
1.130711555480957,1972-02-25
1.1281558275222778,1972-02-28
1.1366766691207886,1972-02-29
1.1656467914581299,1972-03-01
1.1554222106933594,1972-03-02
1.1119654178619385,1972-03-03
1.1025936603546143,1972-03-06
1.0906639099121094,1972-03-07
1.0719188451766968,1972-03-08
1.0506163835525513,1972-03-09
1.0156805515289307,1972-03-10
1.0395393371582031,1972-03-13
1.0429469347000122,1972-03-14
1.0489124059677124,1972-03-15
1.0472080707550049,1972-03-16
1.0446511507034302,1972-03-17
1.0233497619628906,1972-03-20
1.017385482788086,1972-03-21
1.0293140411376953,1972-03-22
1.0472080707550049,1972-03-23
1.0463556051254272,1972-03-24
1.0872560739517212,1972-03-27
1.094071865081787,1972-03-28
1.094071865081787,1972-03-29
1.0838472843170166,1972-03-30
1.0974805355072021,1972-04-03
1.094071865081787,1972-04-04
1.1264512538909912,1972-04-05
1.0991847515106201,1972-04-06
1.0906639099121094,1972-04-07
1.0838472843170166,1972-04-10
1.0770310163497925,1972-04-11
1.0633975267410278,1972-04-12
1.1008894443511963,1972-04-13
1.134119987487793,1972-04-14
1.1622387170791626,1972-04-17
1.1656467914581299,1972-04-18
1.1520140171051025,1972-04-19
1.1520140171051025,1972-04-20
1.1434930562973022,1972-04-21
1.1366766691207886,1972-04-24
1.1196346282958984,1972-04-25
1.1128184795379639,1972-04-26
1.1179308891296387,1972-04-27
1.138380527496338,1972-04-28
1.130711555480957,1972-05-01
1.1230432987213135,1972-05-02
1.1315641403198242,1972-05-03
1.1596832275390625,1972-05-04
1.1613872051239014,1972-05-05
1.1554222106933594,1972-05-08
1.1434930562973022,1972-05-09
1.1571258306503296,1972-05-10
1.1537179946899414,1972-05-11
1.1852452754974365,1972-05-12
1.217624306678772,1972-05-15
1.2184761762619019,1972-05-16
1.2193282842636108,1972-05-17
1.2389265298843384,1972-05-18
1.2874943017959595,1972-05-19
1.334359884262085,1972-05-22
1.3156139850616455,1972-05-23
1.281530737876892,1972-05-24
1.2755651473999023,1972-05-25
1.2934592962265015,1972-05-26
1.2772694826126099,1972-05-30
1.2627848386764526,1972-05-31
1.255967617034912,1972-06-01
1.2610807418823242,1972-06-02
1.2585233449935913,1972-06-05
1.255967617034912,1972-06-06
1.2627848386764526,1972-06-07
1.2525599002838135,1972-06-08
1.216772198677063,1972-06-09
1.216772198677063,1972-06-12
1.2269973754882812,1972-06-13
1.2593762874603271,1972-06-14
1.2678972482681274,1972-06-15
1.2678972482681274,1972-06-16
1.2678972482681274,1972-06-19
1.2781221866607666,1972-06-20
1.2883468866348267,1972-06-21
1.281530737876892,1972-06-22
1.2696011066436768,1972-06-23
1.2730095386505127,1972-06-26
1.2678972482681274,1972-06-27
1.264488697052002,1972-06-28
1.2627848386764526,1972-06-29
1.271306037902832,1972-06-30
1.2781221866607666,1972-07-03
1.2951635122299194,1972-07-05
1.329246997833252,1972-07-06
1.3190219402313232,1972-07-07
1.3053885698318481,1972-07-10
1.2883468866348267,1972-07-11
1.2670446634292603,1972-07-12
1.255967617034912,1972-07-13
1.2747139930725098,1972-07-14
1.249151349067688,1972-07-17
1.2627848386764526,1972-07-18
1.2730095386505127,1972-07-19
1.26619291305542,1972-07-20
1.2747139930725098,1972-07-21
1.3190219402313232,1972-07-24
1.3019803762435913,1972-07-25
1.3156139850616455,1972-07-26
1.298572301864624,1972-07-27
1.3011271953582764,1972-07-28
1.2977193593978882,1972-07-31
1.3147611618041992,1972-08-01
1.3548091650009155,1972-08-02
1.3462880849838257,1972-08-03
1.3633296489715576,1972-08-04
1.3633296489715576,1972-08-07
1.3496966361999512,1972-08-08
1.353104829788208,1972-08-09
1.3616266250610352,1972-08-10
1.3650338649749756,1972-08-11
1.353104829788208,1972-08-14
1.3113536834716797,1972-08-15
1.3156139850616455,1972-08-16
1.339471697807312,1972-08-17
1.353104829788208,1972-08-18
1.3411755561828613,1972-08-21
1.3326549530029297,1972-08-22
1.2883468866348267,1972-08-23
1.2525599002838135,1972-08-24
1.2576725482940674,1972-08-25
1.2653405666351318,1972-08-28
1.2721577882766724,1972-08-29
1.26619291305542,1972-08-30
1.2798265218734741,1972-08-31
1.2781221866607666,1972-09-01
1.276417851448059,1972-09-05
1.2551153898239136,1972-09-06
1.223588228225708,1972-09-07
1.2269973754882812,1972-09-08
1.1954704523086548,1972-09-11
1.1920617818832397,1972-09-12
1.2048431634902954,1972-09-13
1.2227365970611572,1972-09-14
1.2099552154541016,1972-09-15
1.2184761762619019,1972-09-18
1.2099552154541016,1972-09-19
1.2269973754882812,1972-09-20
1.216772198677063,1972-09-21
1.2150670289993286,1972-09-22
1.2039908170700073,1972-09-25
1.18268883228302,1972-09-26
1.2056944370269775,1972-09-27
1.2304056882858276,1972-09-28
1.2150670289993286,1972-09-29
1.2269973754882812,1972-10-02
1.2287018299102783,1972-10-03
1.2082512378692627,1972-10-04
1.1784290075302124,1972-10-05
1.18013334274292,1972-10-06
1.180984377861023,1972-10-09
1.166499376296997,1972-10-10
1.1400848627090454,1972-10-11
1.1400848627090454,1972-10-12
1.1520140171051025,1972-10-13
1.1537179946899414,1972-10-16
1.1937663555145264,1972-10-17
1.1997296810150146,1972-10-18
1.217624306678772,1972-10-19
1.2610807418823242,1972-10-20
1.2832345962524414,1972-10-23
1.2832345962524414,1972-10-24
1.2730095386505127,1972-10-25
1.26619291305542,1972-10-26
1.2832345962524414,1972-10-27
1.2849388122558594,1972-10-30
1.324134349822998,1972-10-31
1.3445838689804077,1972-11-01
1.3258389234542847,1972-11-02
1.324134349822998,1972-11-03
1.2994239330291748,1972-11-06
1.2781221866607666,1972-11-08
1.2610807418823242,1972-11-09
1.2593762874603271,1972-11-10
1.2653405666351318,1972-11-13
1.2883468866348267,1972-11-14
1.278973937034607,1972-11-15
1.3232831954956055,1972-11-16
1.3087968826293945,1972-11-17
1.307092547416687,1972-11-20
1.317317247390747,1972-11-21
1.3198741674423218,1972-11-22
1.3036848306655884,1972-11-24
1.3019803762435913,1972-11-27
1.334359884262085,1972-11-28
1.3377677202224731,1972-11-29
1.3565133810043335,1972-11-30
1.3667380809783936,1972-12-01
1.3905971050262451,1972-12-04
1.3957101106643677,1972-12-05
1.397414207458496,1972-12-06
1.397414207458496,1972-12-07
1.409342646598816,1972-12-08
1.4792132377624512,1972-12-11
1.4775089025497437,1972-12-12
1.5124444961547852,1972-12-13
1.5482319593429565,1972-12-14
1.550788164138794,1972-12-15
1.5064796209335327,1972-12-18
1.5030708312988281,1972-12-19
1.5294859409332275,1972-12-20
1.5439708232879639,1972-12-21
1.564421534538269,1972-12-22
1.5661258697509766,1972-12-26
1.5848709344863892,1972-12-27
1.6138418912887573,1972-12-29
1.6632633209228516,1973-01-02
1.660706877708435,1973-01-03
1.6138418912887573,1973-01-04
1.6189544200897217,1973-01-05
1.561013102531433,1973-01-08
1.5388586521148682,1973-01-09
1.5175565481185913,1973-01-10
1.5201129913330078,1973-01-11
1.4587632417678833,1973-01-12
1.4621714353561401,1973-01-15
1.4723962545394897,1973-01-16
1.537154197692871,1973-01-17
1.589984655380249,1973-01-18
1.6632633209228516,1973-01-19
1.6172500848770142,1973-01-22
1.5627171993255615,1973-01-23
1.43490469455719,1973-01-24
1.4723962545394897,1973-01-26
1.4706923961639404,1973-01-29
1.4621714353561401,1973-01-30
1.4536505937576294,1973-01-31
1.3718510866165161,1973-02-01
1.324134349822998,1973-02-02
1.3428804874420166,1973-02-05
1.3854833841323853,1973-02-06
1.387188196182251,1973-02-07
1.4161593914031982,1973-02-08
1.417863368988037,1973-02-09
1.397414207458496,1973-02-12
1.3496966361999512,1973-02-13
1.3139094114303589,1973-02-14
1.3002763986587524,1973-02-15
1.3309508562088013,1973-02-16
1.3411755561828613,1973-02-20
1.3224297761917114,1973-02-21
1.3105006217956543,1973-02-22
1.3002763986587524,1973-02-23
1.307092547416687,1973-02-26
1.2917550802230835,1973-02-27
1.3087968826293945,1973-02-28
1.2866430282592773,1973-03-01
1.3105006217956543,1973-03-02
1.3633296489715576,1973-03-05
1.4246801137924194,1973-03-06
1.4297930002212524,1973-03-07
1.4042301177978516,1973-03-08
1.3820750713348389,1973-03-09
1.3667380809783936,1973-03-12
1.3769629001617432,1973-03-13
1.3599213361740112,1973-03-14
1.3122053146362305,1973-03-15
1.3139094114303589,1973-03-16
1.3036848306655884,1973-03-19
1.3156139850616455,1973-03-20
1.2627848386764526,1973-03-21
1.223588228225708,1973-03-22
1.2304056882858276,1973-03-23
1.2474474906921387,1973-03-26
1.2747139930725098,1973-03-27
1.2593762874603271,1973-03-28
1.3224297761917114,1973-03-29
1.2747139930725098,1973-03-30
1.281530737876892,1973-04-02
1.2832345962524414,1973-04-03
1.254264235496521,1973-04-04
1.2849388122558594,1973-04-05
1.2116589546203613,1973-04-06
1.307092547416687,1973-04-09
1.3139094114303589,1973-04-10
1.276417851448059,1973-04-11
1.2406305074691772,1973-04-12
1.2423346042633057,1973-04-13
1.2576725482940674,1973-04-16
1.2474474906921387,1973-04-17
1.254264235496521,1973-04-18
1.2474474906921387,1973-04-19
1.264488697052002,1973-04-23
1.2576725482940674,1973-04-24
1.2269973754882812,1973-04-25
1.2304056882858276,1973-04-26
1.2014341354370117,1973-04-27
1.2099552154541016,1973-04-30
1.235518455505371,1973-05-01
1.2304056882858276,1973-05-02
1.2849388122558594,1973-05-03
1.2678972482681274,1973-05-04
1.2696011066436768,1973-05-07
1.3105006217956543,1973-05-08
1.3036848306655884,1973-05-09
1.3053885698318481,1973-05-10
1.2883468866348267,1973-05-11
1.271306037902832,1973-05-14
1.281530737876892,1973-05-15
1.2678972482681274,1973-05-16
1.2440389394760132,1973-05-17
1.2014341354370117,1973-05-18
1.1792806386947632,1973-05-21
1.206546664237976,1973-05-22
1.2150670289993286,1973-05-23
1.281530737876892,1973-05-24
1.2900506258010864,1973-05-25
1.264488697052002,1973-05-29
1.255967617034912,1973-05-30
1.2082512378692627,1973-05-31
1.1690553426742554,1973-06-01
1.1843926906585693,1973-06-04
1.2218841314315796,1973-06-05
1.1997296810150146,1973-06-06
1.2269973754882812,1973-06-07
1.2269973754882812,1973-06-08
1.216772198677063,1973-06-11
1.2474474906921387,1973-06-12
1.2304056882858276,1973-06-13
1.1895058155059814,1973-06-14
1.1622387170791626,1973-06-15
1.1486061811447144,1973-06-18
1.1537179946899414,1973-06-19
1.1434930562973022,1973-06-20
1.0991847515106201,1973-06-21
1.0446511507034302,1973-06-22
0.9747811555862427,1973-06-25
1.0224974155426025,1973-06-26
1.0224974155426025,1973-06-27
1.0565803050994873,1973-06-28
1.0463556051254272,1973-06-29
1.0122721195220947,1973-07-02
1.017385482788086,1973-07-03
1.0310182571411133,1973-07-05
1.0242012739181519,1973-07-06
1.1179308891296387,1973-07-09
1.1008894443511963,1973-07-10
1.1503093242645264,1973-07-11
1.1741677522659302,1973-07-12
1.1486061811447144,1973-07-13
1.2201800346374512,1973-07-16
1.1895058155059814,1973-07-17
1.2133631706237793,1973-07-18
1.2338142395019531,1973-07-19
1.1980258226394653,1973-07-20
1.2099552154541016,1973-07-23
1.2269973754882812,1973-07-24
1.2610807418823242,1973-07-25
1.255967617034912,1973-07-26
1.254264235496521,1973-07-27
1.2678972482681274,1973-07-30
1.206546664237976,1973-07-31
1.1860966682434082,1973-08-01
1.216772198677063,1973-08-02
1.2116589546203613,1973-08-03
1.216772198677063,1973-08-06
1.2031385898590088,1973-08-07
1.1758723258972168,1973-08-08
1.1724638938903809,1973-08-09
1.1588305234909058,1973-08-10
1.1349728107452393,1973-08-13
1.1503093242645264,1973-08-14
1.1605348587036133,1973-08-15
1.141789197921753,1973-08-16
1.1486061811447144,1973-08-17
1.1025936603546143,1973-08-20
1.0906639099121094,1973-08-21
1.0906639099121094,1973-08-22
1.1196346282958984,1973-08-23
1.1315641403198242,1973-08-24
1.1451973915100098,1973-08-27
1.1690553426742554,1973-08-28
1.1912099123001099,1973-08-29
1.1622387170791626,1973-08-30
1.1690553426742554,1973-08-31
1.1503093242645264,1973-09-04
1.138380527496338,1973-09-05
1.1077059507369995,1973-09-06
1.0770310163497925,1973-09-07
1.0429469347000122,1973-09-10
1.0463556051254272,1973-09-11
1.0804394483566284,1973-09-12
1.104297161102295,1973-09-13
1.1315641403198242,1973-09-14
1.104297161102295,1973-09-17
1.0719188451766968,1973-09-18
1.0685100555419922,1973-09-19
1.1196346282958984,1973-09-20
1.1128184795379639,1973-09-21
1.1281558275222778,1973-09-24
1.1128184795379639,1973-09-25
1.1008894443511963,1973-09-26
1.0855522155761719,1973-09-27
1.078735589981079,1973-09-28
1.0719188451766968,1973-10-01
1.1008894443511963,1973-10-02
1.070214033126831,1973-10-03
1.0582841634750366,1973-10-04
1.0668058395385742,1973-10-05
1.0906639099121094,1973-10-08
1.0838472843170166,1973-10-09
1.0685100555419922,1973-10-10
1.0889599323272705,1973-10-11
1.0293140411376953,1973-10-12
1.005455732345581,1973-10-15
0.9952309131622314,1973-10-16
0.9781895279884338,1973-10-17
0.9611481428146362,1973-10-18
0.9628515839576721,1973-10-19
0.9611481428146362,1973-10-22
0.9747811555862427,1973-10-23
0.9764854907989502,1973-10-24
0.981597900390625,1973-10-25
0.981597900390625,1973-10-26
0.9798936247825623,1973-10-29
0.9730772376060486,1973-10-30
0.9662604331970215,1973-10-31
0.9253605604171753,1973-11-01
0.8861643671989441,1973-11-02
0.8537848591804504,1973-11-05
0.8520812392234802,1973-11-06
0.8554894328117371,1973-11-07
0.8623064756393433,1973-11-08
0.8179979920387268,1973-11-09
0.7361984252929688,1973-11-12
0.7396069765090942,1973-11-13
0.7174520492553711,1973-11-14
0.7225644588470459,1973-11-15
0.7344938516616821,1973-11-16
0.6782566905021667,1973-11-19
0.6339486241340637,1973-11-20
0.6237237453460693,1973-11-21
0.5981611013412476,1973-11-23
0.574303388595581,1973-11-26
0.5657817721366882,1973-11-27
0.632244348526001,1973-11-28
0.610090434551239,1973-11-29
0.599865198135376,1973-11-30
0.5879364609718323,1973-12-03
0.6049779653549194,1973-12-04
0.570894181728363,1973-12-05
0.599865198135376,1973-12-06
0.5981611013412476,1973-12-07
0.6203152537345886,1973-12-10
0.5896406173706055,1973-12-11
0.5845280289649963,1973-12-12
0.574303388595581,1973-12-13
0.610090434551239,1973-12-14
0.6152028441429138,1973-12-17
0.6186113953590393,1973-12-18
0.596457302570343,1973-12-19
0.5981611013412476,1973-12-20
0.5794155597686768,1973-12-21
0.574303388595581,1973-12-24
0.6015695929527283,1973-12-26
0.6390610933303833,1973-12-27
0.6458775401115417,1973-12-28
0.6441734433174133,1973-12-31
0.6220194697380066,1974-01-02
0.6066820621490479,1974-01-03
0.5606692433357239,1974-01-04
0.5572607517242432,1974-01-07
0.5129530429840088,1974-01-08
0.5027278661727905,1974-01-09
0.49420732259750366,1974-01-10
0.5163614153862,1974-01-11
0.5265859365463257,1974-01-14
0.5316985249519348,1974-01-15
0.5572607517242432,1974-01-16
0.5657817721366882,1974-01-17
0.5538526177406311,1974-01-18
0.599865198135376,1974-01-21
0.5896406173706055,1974-01-22
0.6237237453460693,1974-01-23
0.610090434551239,1974-01-24
0.6083864569664001,1974-01-25
0.6015695929527283,1974-01-28
0.6066820621490479,1974-01-29
0.6288362741470337,1974-01-30
0.610090434551239,1974-01-31
0.596457302570343,1974-02-01
0.5657817721366882,1974-02-04
0.5623733997344971,1974-02-05
0.574303388595581,1974-02-06
0.5828237533569336,1974-02-07
0.5606692433357239,1974-02-08
0.5385152101516724,1974-02-11
0.5419235229492188,1974-02-12
0.5419235229492188,1974-02-13
0.5470356941223145,1974-02-14
0.5589650273323059,1974-02-15
0.5623733997344971,1974-02-19
0.5896406173706055,1974-02-20
0.5811198353767395,1974-02-21
0.574303388595581,1974-02-22
0.5725991129875183,1974-02-25
0.5896406173706055,1974-02-26
0.610090434551239,1974-02-27
0.610090434551239,1974-02-28
0.5947532057762146,1974-03-01
0.610090434551239,1974-03-04
0.664623498916626,1974-03-05
0.7021146416664124,1974-03-06
0.6918901801109314,1974-03-07
0.7072272896766663,1974-03-08
0.7225644588470459,1974-03-11
0.7123398184776306,1974-03-12
0.7344938516616821,1974-03-13
0.7310852408409119,1974-03-14
0.729381263256073,1974-03-15
0.7038193345069885,1974-03-18
0.6935940980911255,1974-03-19
0.7038193345069885,1974-03-20
0.6935940980911255,1974-03-21
0.6884814500808716,1974-03-22
0.6816648244857788,1974-03-25
0.6782566905021667,1974-03-26
0.664623498916626,1974-03-27
0.6578069925308228,1974-03-28
0.668031632900238,1974-03-29
0.668031632900238,1974-04-01
0.668031632900238,1974-04-02
0.6816648244857788,1974-04-03
0.6918901801109314,1974-04-04
0.664623498916626,1974-04-05
0.6578069925308228,1974-04-08
0.6612148880958557,1974-04-09
0.6169071197509766,1974-04-10
0.5981611013412476,1974-04-11
0.6066820621490479,1974-04-15
0.6373569965362549,1974-04-16
0.6254279017448425,1974-04-17
0.6032736301422119,1974-04-18
0.591344952583313,1974-04-19
0.596457302570343,1974-04-22
0.5862323045730591,1974-04-23
0.5725991129875183,1974-04-24
0.5862323045730591,1974-04-25
0.5794155597686768,1974-04-26
0.5930486917495728,1974-04-29
0.596457302570343,1974-04-30
0.6203152537345886,1974-05-01
0.6134986877441406,1974-05-02
0.6015695929527283,1974-05-03
0.6152028441429138,1974-05-06
0.6066820621490479,1974-05-07
0.6015695929527283,1974-05-08
0.632244348526001,1974-05-09
0.6220194697380066,1974-05-10
0.6049779653549194,1974-05-13
0.596457302570343,1974-05-14
0.6015695929527283,1974-05-15
0.5828237533569336,1974-05-16
0.5725991129875183,1974-05-17
0.5794155597686768,1974-05-20
0.5896406173706055,1974-05-21
0.591344952583313,1974-05-22
0.610090434551239,1974-05-23
0.6288362741470337,1974-05-24
0.6288362741470337,1974-05-28
0.5947532057762146,1974-05-29
0.6152028441429138,1974-05-30
0.6083864569664001,1974-05-31
0.6271321177482605,1974-06-03
0.6543984413146973,1974-06-04
0.664623498916626,1974-06-05
0.6952983140945435,1974-06-06
0.6748483180999756,1974-06-07
0.68507319688797,1974-06-10
0.668031632900238,1974-06-11
0.6612148880958557,1974-06-12
0.6714402437210083,1974-06-13
0.6424694061279297,1974-06-14
0.6288362741470337,1974-06-17
0.5896406173706055,1974-06-18
0.5930486917495728,1974-06-19
0.596457302570343,1974-06-20
0.5947532057762146,1974-06-21
0.6083864569664001,1974-06-24
0.6271321177482605,1974-06-25
0.5930486917495728,1974-06-26
0.5930486917495728,1974-06-27
0.5896406173706055,1974-06-28
0.5879364609718323,1974-07-01
0.5299942493438721,1974-07-02
0.5487399697303772,1974-07-03
0.5419235229492188,1974-07-05
0.5163614153862,1974-07-08
0.4498991370201111,1974-07-09
0.47375723719596863,1974-07-10
0.5027278661727905,1974-07-11
0.5538526177406311,1974-07-12
0.550444483757019,1974-07-15
0.5248819589614868,1974-07-16
0.5521484613418579,1974-07-17
0.5419235229492188,1974-07-18
0.5351065993309021,1974-07-19
0.545331597328186,1974-07-22
0.5436276793479919,1974-07-23
0.5419235229492188,1974-07-24
0.5282901525497437,1974-07-25
0.5095444321632385,1974-07-26
0.4959115982055664,1974-07-29
0.501024067401886,1974-07-30
0.4907989501953125,1974-07-31
0.4993194043636322,1974-08-01
0.5112487077713013,1974-08-02
0.5231778025627136,1974-08-05
0.5299942493438721,1974-08-06
0.5521484613418579,1974-08-07
0.5197696685791016,1974-08-08
0.5163614153862,1974-08-09
0.5078402757644653,1974-08-12
0.5027278661727905,1974-08-13
0.49250301718711853,1974-08-14
0.49250301718711853,1974-08-15
0.49420732259750366,1974-08-16
0.5112487077713013,1974-08-19
0.5112487077713013,1974-08-20
0.47716566920280457,1974-08-21
0.46864476799964905,1974-08-22
0.44308242201805115,1974-08-23
0.4703488051891327,1974-08-26
0.4601239860057831,1974-08-27
0.4567156434059143,1974-08-28
0.45842015743255615,1974-08-29
0.4652365744113922,1974-08-30
0.4192243218421936,1974-09-03
0.42263248562812805,1974-09-04
0.4277450442314148,1974-09-05
0.39706966280937195,1974-09-06
0.3680989146232605,1974-09-09
0.3646906316280365,1974-09-10
0.3715071678161621,1974-09-11
0.3442407250404358,1974-09-12
0.34764915704727173,1974-09-13
0.36980316042900085,1974-09-16
0.34764915704727173,1974-09-17
0.3442407250404358,1974-09-18
0.3544657528400421,1974-09-19
0.3459450900554657,1974-09-20
0.334015816450119,1974-09-23
0.334015816450119,1974-09-24
0.3289034962654114,1974-09-25
0.32208672165870667,1974-09-26
0.3067493438720703,1974-09-27
0.29482030868530273,1974-09-30
0.2880036532878876,1974-10-01
0.29482030868530273,1974-10-02
0.28289124369621277,1974-10-03
0.27437034249305725,1974-10-04
0.29311615228652954,1974-10-07
0.2794828414916992,1974-10-08
0.3067493438720703,1974-10-09
0.3101576268672943,1974-10-10
0.3067493438720703,1974-10-11
0.32719922065734863,1974-10-14
0.34764915704727173,1974-10-15
0.334015816450119,1974-10-16
0.34764915704727173,1974-10-17
0.3493533432483673,1974-10-18
0.3459450900554657,1974-10-21
0.33572012186050415,1974-10-22
0.3084535598754883,1974-10-23
0.3084535598754883,1974-10-24
0.29482030868530273,1974-10-25
0.3084535598754883,1974-10-28
0.32208672165870667,1974-10-29
0.32208672165870667,1974-10-30
0.31867849826812744,1974-10-31
0.31527018547058105,1974-11-01
0.31186187267303467,1974-11-04
0.32719922065734863,1974-11-05
0.3408324122428894,1974-11-06
0.3749154508113861,1974-11-07
0.3732113838195801,1974-11-08
0.3715071678161621,1974-11-11
0.3391283452510834,1974-11-12
0.3391283452510834,1974-11-13
0.334015816450119,1974-11-14
0.332311749458313,1974-11-15
0.3033410310745239,1974-11-18
0.2965243458747864,1974-11-19
0.299932599067688,1974-11-20
0.31186187267303467,1974-11-21
0.31697431206703186,1974-11-22
0.3101576268672943,1974-11-25
0.31527018547058105,1974-11-26
0.30163681507110596,1974-11-27
0.30163681507110596,1974-11-29
0.29482030868530273,1974-12-02
0.29482030868530273,1974-12-03
0.2914118766784668,1974-12-04
0.26925790309906006,1974-12-05
0.26414546370506287,1974-12-06
0.26073703169822693,1974-12-09
0.27437034249305725,1974-12-10
0.27607446908950806,1974-12-11
0.2658495008945465,1974-12-12
0.25562459230422974,1974-12-13
0.2402866780757904,1974-12-16
0.23858247697353363,1974-12-17
0.25562459230422974,1974-12-18
0.26073703169822693,1974-12-19
0.2590329945087433,1974-12-20
0.2590329945087433,1974-12-23
0.27266615629196167,1974-12-24
0.27607446908950806,1974-12-26
0.2709619998931885,1974-12-27
0.27607446908950806,1974-12-30
0.2914118766784668,1974-12-31
0.30163681507110596,1975-01-02
0.31186187267303467,1975-01-03
0.32208672165870667,1975-01-06
0.320382684469223,1975-01-07
0.31527018547058105,1975-01-08
0.334015816450119,1975-01-09
0.3646906316280365,1975-01-10
0.3544657528400421,1975-01-13
0.3561699092388153,1975-01-14
0.37832388281822205,1975-01-15
0.3817322254180908,1975-01-16
0.3715071678161621,1975-01-17
0.376619815826416,1975-01-20
0.3629864752292633,1975-01-21
0.38514044880867004,1975-01-22
0.39706966280937195,1975-01-23
0.4141119122505188,1975-01-24
0.41581621766090393,1975-01-27
0.40899935364723206,1975-01-28
0.40218210220336914,1975-01-29
0.40218210220336914,1975-01-30
0.412407785654068,1975-01-31
0.4192243218421936,1975-02-03
0.412407785654068,1975-02-04
0.4277450442314148,1975-02-05
0.43456166982650757,1975-02-06
0.4498991370201111,1975-02-07
0.4447866976261139,1975-02-10
0.4533074200153351,1975-02-11
0.4720533788204193,1975-02-12
0.5044321417808533,1975-02-13
0.5282901525497437,1975-02-14
0.5265859365463257,1975-02-18
0.5521484613418579,1975-02-19
0.5521484613418579,1975-02-20
0.5436276793479919,1975-02-21
0.5419235229492188,1975-02-24
0.5112487077713013,1975-02-25
0.5265859365463257,1975-02-26
0.5214734673500061,1975-02-27
0.5385152101516724,1975-02-28
0.5760073065757751,1975-03-03
0.5657817721366882,1975-03-04
0.5777115821838379,1975-03-05
0.6015695929527283,1975-03-06
0.6186113953590393,1975-03-07
0.6186113953590393,1975-03-10
0.5879364609718323,1975-03-11
0.5845280289649963,1975-03-12
0.6032736301422119,1975-03-13
0.6083864569664001,1975-03-14
0.6254279017448425,1975-03-17
0.5981611013412476,1975-03-18
0.5879364609718323,1975-03-19
0.5896406173706055,1975-03-20
0.5947532057762146,1975-03-21
0.570894181728363,1975-03-24
0.5862323045730591,1975-03-25
0.6134986877441406,1975-03-26
0.6169071197509766,1975-03-27
0.6203152537345886,1975-03-31
0.640765368938446,1975-04-01
0.6475817561149597,1975-04-02
0.6526942849159241,1975-04-03
0.6884814500808716,1975-04-04
0.6935940980911255,1975-04-07
0.6816648244857788,1975-04-08
0.6748483180999756,1975-04-09
0.6782566905021667,1975-04-10
0.6748483180999756,1975-04-11
0.6543984413146973,1975-04-14
0.6612148880958557,1975-04-15
0.6663274765014648,1975-04-16
0.6612148880958557,1975-04-17
0.6578069925308228,1975-04-18
0.6526942849159241,1975-04-21
0.6390610933303833,1975-04-22
0.610090434551239,1975-04-23
0.6305403709411621,1975-04-24
0.6543984413146973,1975-04-25
0.6578069925308228,1975-04-28
0.6373569965362549,1975-04-29
0.6595109701156616,1975-04-30
0.664623498916626,1975-05-01
0.6578069925308228,1975-05-02
0.6612148880958557,1975-05-05
0.668031632900238,1975-05-06
0.6987066864967346,1975-05-07
0.6884814500808716,1975-05-08
0.7140437960624695,1975-05-09
0.7123398184776306,1975-05-12
0.7225644588470459,1975-05-13
0.7464233040809631,1975-05-14
0.7242687344551086,1975-05-15
0.7259729504585266,1975-05-16
0.7464233040809631,1975-05-19
0.737902820110321,1975-05-20
0.7055232524871826,1975-05-21
0.7089315056800842,1975-05-22
0.7089315056800842,1975-05-23
0.700410783290863,1975-05-27
0.6867777705192566,1975-05-28
0.6952983140945435,1975-05-29
0.7191562652587891,1975-05-30
0.7106356620788574,1975-06-02
0.6987066864967346,1975-06-03
0.6714402437210083,1975-06-04
0.6799606680870056,1975-06-05
0.6816648244857788,1975-06-06
0.6561026573181152,1975-06-09
0.6475817561149597,1975-06-10
0.6526942849159241,1975-06-11
0.6458775401115417,1975-06-12
0.6526942849159241,1975-06-13
0.6629194617271423,1975-06-16
0.6458775401115417,1975-06-17
0.649286150932312,1975-06-18
0.6578069925308228,1975-06-19
0.676552414894104,1975-06-20
0.6952983140945435,1975-06-23
0.6952983140945435,1975-06-24
0.6901859045028687,1975-06-25
0.6901859045028687,1975-06-26
0.6884814500808716,1975-06-27
0.6884814500808716,1975-06-30
0.6935940980911255,1975-07-01
0.68507319688797,1975-07-02
0.7021146416664124,1975-07-03
0.6816648244857788,1975-07-07
0.676552414894104,1975-07-08
0.7174520492553711,1975-07-09
0.7191562652587891,1975-07-10
