AME,Date
1.4898221492767334,1994-01-11
1.4898221492767334,1994-01-12
1.460610270500183,1994-01-13
1.4752156734466553,1994-01-14
1.4752156734466553,1994-01-17
1.460610270500183,1994-01-18
1.4752156734466553,1994-01-19
1.460610270500183,1994-01-20
1.4313981533050537,1994-01-21
1.4460035562515259,1994-01-24
1.4460035562515259,1994-01-25
1.4460035562515259,1994-01-26
1.4460035562515259,1994-01-27
1.460610270500183,1994-01-28
1.4313981533050537,1994-01-31
1.4313981533050537,1994-02-01
1.4021854400634766,1994-02-02
1.3875789642333984,1994-02-03
1.4167914390563965,1994-02-04
1.3875789642333984,1994-02-07
1.372973918914795,1994-02-08
1.3875789642333984,1994-02-09
1.4313981533050537,1994-02-10
1.3875789642333984,1994-02-11
1.4167914390563965,1994-02-14
1.4313981533050537,1994-02-15
1.4021854400634766,1994-02-16
1.4021854400634766,1994-02-17
1.4167914390563965,1994-02-18
1.4021854400634766,1994-02-22
1.372973918914795,1994-02-23
1.3583670854568481,1994-02-24
1.372973918914795,1994-02-25
1.3875789642333984,1994-02-28
1.4021854400634766,1994-03-01
1.4167914390563965,1994-03-02
1.4313981533050537,1994-03-03
1.4167914390563965,1994-03-04
1.4752156734466553,1994-03-07
1.4898221492767334,1994-03-08
1.5044277906417847,1994-03-09
1.4898221492767334,1994-03-10
1.4821912050247192,1994-03-11
1.4821912050247192,1994-03-14
1.5115410089492798,1994-03-15
1.4968661069869995,1994-03-16
1.4821912050247192,1994-03-17
1.4675159454345703,1994-03-18
1.4821912050247192,1994-03-21
1.4821912050247192,1994-03-22
1.4821912050247192,1994-03-23
1.4821912050247192,1994-03-24
1.4821912050247192,1994-03-25
1.4821912050247192,1994-03-28
1.4821912050247192,1994-03-29
1.4234905242919922,1994-03-30
1.4528404474258423,1994-03-31
1.4234905242919922,1994-04-04
1.4381661415100098,1994-04-05
1.4528404474258423,1994-04-06
1.4528404474258423,1994-04-07
1.4234905242919922,1994-04-08
1.4234905242919922,1994-04-11
1.4234905242919922,1994-04-12
1.4088153839111328,1994-04-13
1.4528404474258423,1994-04-14
1.4381661415100098,1994-04-15
1.4381661415100098,1994-04-18
1.4528404474258423,1994-04-19
1.4381661415100098,1994-04-20
1.4528404474258423,1994-04-21
1.540891170501709,1994-04-22
1.5702416896820068,1994-04-25
1.584917664527893,1994-04-26
1.6142669916152954,1994-04-28
1.6436177492141724,1994-04-29
1.6289429664611816,1994-05-02
1.672967791557312,1994-05-03
1.6436177492141724,1994-05-04
1.6436177492141724,1994-05-05
1.6142669916152954,1994-05-06
1.6436177492141724,1994-05-09
1.6582932472229004,1994-05-10
1.6582932472229004,1994-05-11
1.6582932472229004,1994-05-12
1.6436177492141724,1994-05-13
1.6289429664611816,1994-05-16
1.6142669916152954,1994-05-17
1.672967791557312,1994-05-18
1.6876437664031982,1994-05-19
1.672967791557312,1994-05-20
1.6876437664031982,1994-05-23
1.6436177492141724,1994-05-24
1.6436177492141724,1994-05-25
1.6436177492141724,1994-05-26
1.6289429664611816,1994-05-27
1.6142669916152954,1994-05-31
1.6289429664611816,1994-06-01
1.6582932472229004,1994-06-02
1.6582932472229004,1994-06-03
1.6876437664031982,1994-06-06
1.6876437664031982,1994-06-07
1.672967791557312,1994-06-08
1.6876437664031982,1994-06-09
1.6062971353530884,1994-06-10
1.6652437448501587,1994-06-13
1.694717288017273,1994-06-14
1.7094534635543823,1994-06-15
1.8126106262207031,1994-06-16
1.7389267683029175,1994-06-17
1.7536641359329224,1994-06-20
1.7536641359329224,1994-06-21
1.8420835733413696,1994-06-22
1.7978734970092773,1994-06-23
1.7536641359329224,1994-06-24
1.7536641359329224,1994-06-27
1.7683991193771362,1994-06-28
1.7831374406814575,1994-06-29
1.7389267683029175,1994-06-30
1.7831374406814575,1994-07-01
1.8126106262207031,1994-07-05
1.8126106262207031,1994-07-06
1.8126106262207031,1994-07-07
1.8126106262207031,1994-07-08
1.7831374406814575,1994-07-11
1.7978734970092773,1994-07-12
1.8862942457199097,1994-07-13
1.974713683128357,1994-07-14
1.974713683128357,1994-07-15
1.8862942457199097,1994-07-18
1.856819987297058,1994-07-19
1.9452399015426636,1994-07-20
1.9452399015426636,1994-07-21
1.930503487586975,1994-07-22
1.9010298252105713,1994-07-25
1.8862942457199097,1994-07-26
1.8420835733413696,1994-07-27
1.871557354927063,1994-07-28
1.9010298252105713,1994-07-29
1.8862942457199097,1994-08-01
1.8862942457199097,1994-08-02
1.871557354927063,1994-08-03
1.871557354927063,1994-08-04
1.827346920967102,1994-08-05
1.8420835733413696,1994-08-08
1.8420835733413696,1994-08-09
1.827346920967102,1994-08-10
1.7978734970092773,1994-08-11
1.7389267683029175,1994-08-12
1.7978734970092773,1994-08-15
1.8862942457199097,1994-08-16
1.8126106262207031,1994-08-17
1.871557354927063,1994-08-18
1.8862942457199097,1994-08-19
1.9010298252105713,1994-08-22
1.9010298252105713,1994-08-23
1.9010298252105713,1994-08-24
1.8862942457199097,1994-08-25
1.9010298252105713,1994-08-26
1.9157663583755493,1994-08-29
1.8862942457199097,1994-08-30
1.9010298252105713,1994-08-31
1.8420835733413696,1994-09-01
1.827346920967102,1994-09-02
1.827346920967102,1994-09-06
1.8420835733413696,1994-09-07
1.8420835733413696,1994-09-08
1.8420835733413696,1994-09-09
1.8639775514602661,1994-09-12
1.8935654163360596,1994-09-13
1.8935654163360596,1994-09-14
1.9379448890686035,1994-09-15
1.8935654163360596,1994-09-16
1.8935654163360596,1994-09-19
1.8787721395492554,1994-09-20
1.8491843938827515,1994-09-21
2.1006741523742676,1994-09-22
1.9823262691497803,1994-09-23
1.9971201419830322,1994-09-26
2.011913537979126,1994-09-27
2.08587908744812,1994-09-28
2.05629301071167,1994-09-29
2.1006741523742676,1994-09-30
2.08587908744812,1994-10-03
2.07108736038208,1994-10-04
2.0267059803009033,1994-10-05
2.05629301071167,1994-10-06
2.05629301071167,1994-10-07
2.08587908744812,1994-10-10
2.1154673099517822,1994-10-11
2.1154673099517822,1994-10-12
2.130260705947876,1994-10-13
2.1154673099517822,1994-10-14
2.145054340362549,1994-10-17
2.130260705947876,1994-10-18
2.145054340362549,1994-10-19
2.159846544265747,1994-10-20
2.1894350051879883,1994-10-21
2.1746413707733154,1994-10-24
2.1154673099517822,1994-10-25
2.145054340362549,1994-10-26
2.1746413707733154,1994-10-27
2.2042272090911865,1994-10-28
2.145054340362549,1994-10-31
2.159846544265747,1994-11-01
2.1154673099517822,1994-11-02
2.1006741523742676,1994-11-03
2.1154673099517822,1994-11-04
2.145054340362549,1994-11-07
2.159846544265747,1994-11-08
2.1006741523742676,1994-11-09
2.05629301071167,1994-11-10
2.011913537979126,1994-11-11
2.130260705947876,1994-11-14
2.1154673099517822,1994-11-15
2.1154673099517822,1994-11-16
2.1154673099517822,1994-11-17
2.1154673099517822,1994-11-18
2.130260705947876,1994-11-21
2.1006741523742676,1994-11-22
2.08587908744812,1994-11-23
2.1154673099517822,1994-11-25
2.145054340362549,1994-11-28
2.145054340362549,1994-11-29
2.08587908744812,1994-11-30
2.08587908744812,1994-12-01
2.1154673099517822,1994-12-02
2.1225924491882324,1994-12-05
2.1374354362487793,1994-12-06
2.1077499389648438,1994-12-07
2.063218832015991,1994-12-08
1.9890015125274658,1994-12-09
2.0483758449554443,1994-12-12
2.03353214263916,1994-12-13
2.063218832015991,1994-12-14
2.063218832015991,1994-12-15
2.0038461685180664,1994-12-16
1.9147852659225464,1994-12-19
1.9741584062576294,1994-12-20
1.9890015125274658,1994-12-21
1.959315299987793,1994-12-22
1.9741584062576294,1994-12-23
1.9890015125274658,1994-12-27
1.9890015125274658,1994-12-28
2.0038461685180664,1994-12-29
2.0038461685180664,1994-12-30
1.9741584062576294,1995-01-03
1.9296284914016724,1995-01-04
1.885099172592163,1995-01-05
1.899941325187683,1995-01-06
1.885099172592163,1995-01-09
1.9444725513458252,1995-01-10
1.9147852659225464,1995-01-11
1.9296284914016724,1995-01-12
1.9741584062576294,1995-01-13
1.9444725513458252,1995-01-16
1.899941325187683,1995-01-17
1.899941325187683,1995-01-18
1.9147852659225464,1995-01-19
1.9296284914016724,1995-01-20
1.899941325187683,1995-01-23
1.899941325187683,1995-01-24
1.899941325187683,1995-01-25
1.9147852659225464,1995-01-26
1.9147852659225464,1995-01-27
1.885099172592163,1995-01-30
1.9147852659225464,1995-01-31
1.9444725513458252,1995-02-01
1.9296284914016724,1995-02-02
1.9741584062576294,1995-02-03
2.03353214263916,1995-02-06
2.0929059982299805,1995-02-07
2.0780625343322754,1995-02-08
2.1374354362487793,1995-02-09
2.152278423309326,1995-02-10
2.1671218872070312,1995-02-13
2.1671218872070312,1995-02-14
2.1968090534210205,1995-02-15
2.1819655895233154,1995-02-16
2.1374354362487793,1995-02-17
2.0780625343322754,1995-02-21
2.1225924491882324,1995-02-22
2.1225924491882324,1995-02-23
2.0483758449554443,1995-02-24
2.063218832015991,1995-02-27
2.1225924491882324,1995-02-28
2.0780625343322754,1995-03-01
2.0929059982299805,1995-03-02
2.0929059982299805,1995-03-03
2.0780625343322754,1995-03-06
2.0929059982299805,1995-03-07
2.0929059982299805,1995-03-08
2.0780625343322754,1995-03-09
2.1077499389648438,1995-03-10
2.1000044345855713,1995-03-13
2.1000044345855713,1995-03-14
2.1000044345855713,1995-03-15
2.1000044345855713,1995-03-16
2.129791736602783,1995-03-17
2.1148979663848877,1995-03-20
2.1148979663848877,1995-03-21
2.085110902786255,1995-03-22
2.055323600769043,1995-03-23
2.055323600769043,1995-03-24
2.055323600769043,1995-03-27
2.1000044345855713,1995-03-28
2.1000044345855713,1995-03-29
2.1446852684020996,1995-03-30
2.159578800201416,1995-03-31
2.1446852684020996,1995-04-03
2.1446852684020996,1995-04-04
2.1446852684020996,1995-04-05
2.1000044345855713,1995-04-06
2.1000044345855713,1995-04-07
2.1000044345855713,1995-04-10
2.1000044345855713,1995-04-11
2.1000044345855713,1995-04-12
2.1000044345855713,1995-04-13
2.085110902786255,1995-04-17
2.070216417312622,1995-04-18
2.055323600769043,1995-04-19
2.0255377292633057,1995-04-20
1.995747447013855,1995-04-21
1.995747447013855,1995-04-24
1.995747447013855,1995-04-25
1.9659607410430908,1995-04-26
1.9659607410430908,1995-04-27
1.9212801456451416,1995-04-28
2.0106422901153564,1995-05-01
1.995747447013855,1995-05-02
1.9361745119094849,1995-05-03
1.980855107307434,1995-05-04
1.9659607410430908,1995-05-05
1.995747447013855,1995-05-08
1.9659607410430908,1995-05-09
1.9659607410430908,1995-05-10
2.0106422901153564,1995-05-11
2.04042911529541,1995-05-12
2.04042911529541,1995-05-15
2.070216417312622,1995-05-16
2.055323600769043,1995-05-17
2.04042911529541,1995-05-18
2.04042911529541,1995-05-19
2.055323600769043,1995-05-22
2.055323600769043,1995-05-23
2.04042911529541,1995-05-24
2.085110902786255,1995-05-25
2.04042911529541,1995-05-26
2.055323600769043,1995-05-30
2.055323600769043,1995-05-31
2.129791736602783,1995-06-01
2.055323600769043,1995-06-02
2.070216417312622,1995-06-05
2.1000044345855713,1995-06-06
2.085110902786255,1995-06-07
2.085110902786255,1995-06-08
2.0255377292633057,1995-06-09
2.04042911529541,1995-06-12
2.070216417312622,1995-06-13
2.0325546264648438,1995-06-14
2.0773909091949463,1995-06-15
2.092336654663086,1995-06-16
2.1072802543640137,1995-06-19
2.122227668762207,1995-06-20
2.092336654663086,1995-06-21
2.0773909091949463,1995-06-22
2.1072802543640137,1995-06-23
2.1371707916259766,1995-06-26
2.1371707916259766,1995-06-27
2.122227668762207,1995-06-28
2.1072802543640137,1995-06-29
2.1521172523498535,1995-06-30
2.122227668762207,1995-07-03
2.122227668762207,1995-07-05
2.1521172523498535,1995-07-06
2.211897850036621,1995-07-07
2.2268435955047607,1995-07-10
2.196953535079956,1995-07-11
2.2268435955047607,1995-07-12
2.211897850036621,1995-07-13
2.211897850036621,1995-07-14
2.271679162979126,1995-07-17
2.271679162979126,1995-07-18
2.241788625717163,1995-07-19
2.2567336559295654,1995-07-20
2.241788625717163,1995-07-21
2.211897850036621,1995-07-24
2.2268435955047607,1995-07-25
2.1820080280303955,1995-07-26
2.1820080280303955,1995-07-27
2.196953535079956,1995-07-28
2.167062282562256,1995-07-31
2.122227668762207,1995-08-01
2.092336654663086,1995-08-02
2.1521172523498535,1995-08-03
2.1521172523498535,1995-08-04
2.122227668762207,1995-08-07
2.092336654663086,1995-08-08
2.1371707916259766,1995-08-09
2.122227668762207,1995-08-10
2.122227668762207,1995-08-11
2.1371707916259766,1995-08-14
2.1521172523498535,1995-08-15
2.122227668762207,1995-08-16
2.1820080280303955,1995-08-17
2.167062282562256,1995-08-18
2.167062282562256,1995-08-21
2.1072802543640137,1995-08-22
2.1820080280303955,1995-08-23
2.167062282562256,1995-08-24
2.1521172523498535,1995-08-25
2.122227668762207,1995-08-28
2.1072802543640137,1995-08-29
2.1072802543640137,1995-08-30
2.092336654663086,1995-08-31
2.092336654663086,1995-09-01
2.092336654663086,1995-09-05
2.1072802543640137,1995-09-06
2.0475003719329834,1995-09-07
2.0773909091949463,1995-09-08
2.0773909091949463,1995-09-11
2.0773909091949463,1995-09-12
2.099586248397827,1995-09-13
2.0545945167541504,1995-09-14
2.0545945167541504,1995-09-15
2.0395989418029785,1995-09-18
2.0545945167541504,1995-09-19
2.024601459503174,1995-09-20
1.994606614112854,1995-09-21
2.0096030235290527,1995-09-22
1.994606614112854,1995-09-25
1.9646117687225342,1995-09-26
1.994606614112854,1995-09-27
1.994606614112854,1995-09-28
2.0545945167541504,1995-09-29
2.0545945167541504,1995-10-02
2.0096030235290527,1995-10-03
2.0096030235290527,1995-10-04
2.0096030235290527,1995-10-05
2.0395989418029785,1995-10-06
2.0096030235290527,1995-10-09
2.0096030235290527,1995-10-10
2.0545945167541504,1995-10-11
2.069591522216797,1995-10-12
2.099586248397827,1995-10-13
2.1295809745788574,1995-10-16
2.1295809745788574,1995-10-17
2.1445767879486084,1995-10-18
2.1145832538604736,1995-10-19
2.1445767879486084,1995-10-20
2.1295809745788574,1995-10-23
2.1145832538604736,1995-10-24
2.1295809745788574,1995-10-25
2.1295809745788574,1995-10-26
2.1145832538604736,1995-10-27
2.1145832538604736,1995-10-30
2.1145832538604736,1995-10-31
2.1295809745788574,1995-11-01
2.1445767879486084,1995-11-02
2.1895687580108643,1995-11-03
2.1595749855041504,1995-11-06
2.1595749855041504,1995-11-07
2.1295809745788574,1995-11-08
2.1295809745788574,1995-11-09
2.1445767879486084,1995-11-10
2.1295809745788574,1995-11-13
2.1295809745788574,1995-11-14
2.1295809745788574,1995-11-15
2.1295809745788574,1995-11-16
2.1445767879486084,1995-11-17
2.1445767879486084,1995-11-20
2.1445767879486084,1995-11-21
2.1295809745788574,1995-11-22
2.1595749855041504,1995-11-24
2.1595749855041504,1995-11-27
2.1445767879486084,1995-11-28
2.1595749855041504,1995-11-29
2.1145832538604736,1995-11-30
2.1595749855041504,1995-12-01
2.1445767879486084,1995-12-04
2.1295809745788574,1995-12-05
2.13680362701416,1995-12-06
2.13680362701416,1995-12-07
2.151851177215576,1995-12-08
2.121755361557007,1995-12-11
2.1067075729370117,1995-12-12
2.13680362701416,1995-12-13
2.13680362701416,1995-12-14
2.151851177215576,1995-12-15
2.151851177215576,1995-12-18
2.151851177215576,1995-12-19
2.13680362701416,1995-12-20
2.1668996810913086,1995-12-21
2.181948184967041,1995-12-22
2.227091073989868,1995-12-26
2.2571864128112793,1995-12-27
2.3023295402526855,1995-12-28
2.2571864128112793,1995-12-29
2.242138147354126,1996-01-02
2.227091073989868,1996-01-03
2.181948184967041,1996-01-04
2.181948184967041,1996-01-05
2.227091073989868,1996-01-08
2.1969947814941406,1996-01-09
2.1668996810913086,1996-01-10
2.1668996810913086,1996-01-11
2.1067075729370117,1996-01-12
2.121755361557007,1996-01-15
2.1067075729370117,1996-01-16
2.121755361557007,1996-01-17
2.121755361557007,1996-01-18
2.121755361557007,1996-01-19
2.13680362701416,1996-01-22
2.121755361557007,1996-01-23
2.121755361557007,1996-01-24
2.1067075729370117,1996-01-25
2.046516180038452,1996-01-26
2.06156325340271,1996-01-29
2.031468391418457,1996-01-30
2.031468391418457,1996-01-31
2.0164191722869873,1996-02-01
2.001371145248413,1996-02-02
2.031468391418457,1996-02-05
2.046516180038452,1996-02-06
2.06156325340271,1996-02-07
2.06156325340271,1996-02-08
2.06156325340271,1996-02-09
2.046516180038452,1996-02-12
2.046516180038452,1996-02-13
2.031468391418457,1996-02-14
2.0164191722869873,1996-02-15
2.046516180038452,1996-02-16
2.031468391418457,1996-02-20
2.001371145248413,1996-02-21
2.0916600227355957,1996-02-22
2.0916600227355957,1996-02-23
2.076611280441284,1996-02-26
2.076611280441284,1996-02-27
2.031468391418457,1996-02-28
2.001371145248413,1996-02-29
2.046516180038452,1996-03-01
2.1067075729370117,1996-03-04
2.121755361557007,1996-03-05
2.0916600227355957,1996-03-06
2.076611280441284,1996-03-07
2.0164191722869873,1996-03-08
2.031468391418457,1996-03-11
2.0521585941314697,1996-03-12
2.0537445545196533,1996-03-13
2.0386440753936768,1996-03-14
2.0537445545196533,1996-03-15
2.099048376083374,1996-03-18
2.1745548248291016,1996-03-19
2.1443514823913574,1996-03-20
2.1443514823913574,1996-03-21
2.1443514823913574,1996-03-22
2.1292495727539062,1996-03-25
2.1141490936279297,1996-03-26
2.1292495727539062,1996-03-27
2.1141490936279297,1996-03-28
2.1292495727539062,1996-03-29
2.1443514823913574,1996-04-01
2.159451961517334,1996-04-02
2.1745548248291016,1996-04-03
2.1292495727539062,1996-04-04
2.099048376083374,1996-04-08
2.1292495727539062,1996-04-09
2.1141490936279297,1996-04-10
2.1141490936279297,1996-04-11
2.159451961517334,1996-04-12
2.159451961517334,1996-04-15
2.1443514823913574,1996-04-16
2.1443514823913574,1996-04-17
2.1443514823913574,1996-04-18
2.1443514823913574,1996-04-19
2.159451961517334,1996-04-22
2.1292495727539062,1996-04-23
2.1896543502807617,1996-04-24
2.265160083770752,1996-04-25
2.2500576972961426,1996-04-26
2.295361280441284,1996-04-29
2.325563907623291,1996-04-30
2.310462236404419,1996-05-01
2.295361280441284,1996-05-02
2.2500576972961426,1996-05-03
2.295361280441284,1996-05-06
2.295361280441284,1996-05-07
2.295361280441284,1996-05-08
2.295361280441284,1996-05-09
2.325563907623291,1996-05-10
2.325563907623291,1996-05-13
2.446371555328369,1996-05-14
2.416170835494995,1996-05-15
2.4765737056732178,1996-05-16
2.506777048110962,1996-05-17
2.506777048110962,1996-05-20
2.446371555328369,1996-05-21
2.4312713146209717,1996-05-22
2.4765737056732178,1996-05-23
2.4916768074035645,1996-05-24
2.4614737033843994,1996-05-28
2.506777048110962,1996-05-29
2.5369787216186523,1996-05-30
2.5973825454711914,1996-05-31
2.6124842166900635,1996-06-03
2.687988758087158,1996-06-04
2.6275856494903564,1996-06-05
2.657787561416626,1996-06-06
2.672889232635498,1996-06-07
2.6275856494903564,1996-06-10
2.642686367034912,1996-06-11
2.6196701526641846,1996-06-12
2.6045265197753906,1996-06-13
2.574242353439331,1996-06-14
2.559098958969116,1996-06-17
2.574242353439331,1996-06-18
2.5893845558166504,1996-06-19
2.5893845558166504,1996-06-20
2.559098958969116,1996-06-21
2.6045265197753906,1996-06-24
2.634812831878662,1996-06-25
2.5439565181732178,1996-06-26
2.5439565181732178,1996-06-27
2.6045265197753906,1996-06-28
2.6196701526641846,1996-07-01
2.6045265197753906,1996-07-02
2.574242353439331,1996-07-03
2.5288145542144775,1996-07-05
2.4985289573669434,1996-07-08
2.437957286834717,1996-07-09
2.362245798110962,1996-07-10
2.362245798110962,1996-07-11
2.392530918121338,1996-07-12
2.422816038131714,1996-07-15
2.392530918121338,1996-07-16
2.422816038131714,1996-07-17
2.422816038131714,1996-07-18
2.407672166824341,1996-07-19
2.3319594860076904,1996-07-22
2.25624680519104,1996-07-23
2.25624680519104,1996-07-24
2.286532402038574,1996-07-25
2.2713894844055176,1996-07-26
2.25624680519104,1996-07-29
2.2411060333251953,1996-07-30
2.25624680519104,1996-07-31
2.2411060333251953,1996-08-01
2.316817283630371,1996-08-02
2.3471031188964844,1996-08-05
2.3016762733459473,1996-08-06
2.3319594860076904,1996-08-07
2.3319594860076904,1996-08-08
2.3016762733459473,1996-08-09
2.286532402038574,1996-08-12
2.3016762733459473,1996-08-13
2.3016762733459473,1996-08-14
2.316817283630371,1996-08-15
2.3471031188964844,1996-08-16
2.316817283630371,1996-08-19
2.316817283630371,1996-08-20
2.316817283630371,1996-08-21
2.3319594860076904,1996-08-22
2.3319594860076904,1996-08-23
2.3319594860076904,1996-08-26
2.362245798110962,1996-08-27
2.3319594860076904,1996-08-28
2.392530918121338,1996-08-29
2.3471031188964844,1996-08-30
2.362245798110962,1996-09-03
2.362245798110962,1996-09-04
2.377387285232544,1996-09-05
2.362245798110962,1996-09-06
2.407672166824341,1996-09-09
2.422816038131714,1996-09-10
2.437957286834717,1996-09-11
2.4452481269836426,1996-09-12
2.4452481269836426,1996-09-13
2.3996846675872803,1996-09-16
2.3541204929351807,1996-09-17
2.3844974040985107,1996-09-18
2.3541204929351807,1996-09-19
2.3389337062835693,1996-09-20
2.3237457275390625,1996-09-23
2.278183698654175,1996-09-24
2.278183698654175,1996-09-25
2.3541204929351807,1996-09-26
2.3996846675872803,1996-09-27
2.2933688163757324,1996-09-30
2.2933688163757324,1996-10-01
2.3541204929351807,1996-10-02
2.278183698654175,1996-10-03
2.308558225631714,1996-10-04
2.308558225631714,1996-10-07
2.2933688163757324,1996-10-08
2.278183698654175,1996-10-09
2.308558225631714,1996-10-10
2.2933688163757324,1996-10-11
2.2478058338165283,1996-10-14
2.202242851257324,1996-10-15
2.217430830001831,1996-10-16
2.278183698654175,1996-10-17
2.308558225631714,1996-10-18
2.3844974040985107,1996-10-21
2.3541204929351807,1996-10-22
2.414872646331787,1996-10-23
2.3996846675872803,1996-10-24
2.3541204929351807,1996-10-25
2.3389337062835693,1996-10-28
2.4604368209838867,1996-10-29
2.4604368209838867,1996-10-30
2.414872646331787,1996-10-31
2.4300615787506104,1996-11-01
2.3996846675872803,1996-11-04
2.3996846675872803,1996-11-05
2.4452481269836426,1996-11-06
2.4604368209838867,1996-11-07
2.4452481269836426,1996-11-08
2.4604368209838867,1996-11-11
2.475623846054077,1996-11-12
2.4604368209838867,1996-11-13
2.4604368209838867,1996-11-14
2.4908130168914795,1996-11-15
2.4908130168914795,1996-11-18
2.4604368209838867,1996-11-19
2.4908130168914795,1996-11-20
2.4604368209838867,1996-11-21
2.4452481269836426,1996-11-22
2.4452481269836426,1996-11-25
2.5363755226135254,1996-11-26
2.5515644550323486,1996-11-27
2.581940174102783,1996-11-29
2.5971274375915527,1996-12-02
2.5515644550323486,1996-12-03
2.581940174102783,1996-12-04
2.5587899684906006,1996-12-05
2.4674036502838135,1996-12-06
2.5587899684906006,1996-12-09
2.6044812202453613,1996-12-10
2.5740206241607666,1996-12-11
2.5740206241607666,1996-12-12
2.5283260345458984,1996-12-13
2.4826340675354004,1996-12-16
2.4826340675354004,1996-12-17
2.4826340675354004,1996-12-18
2.4826340675354004,1996-12-19
2.4826340675354004,1996-12-20
2.4674036502838135,1996-12-23
2.5892505645751953,1996-12-24
2.5435571670532227,1996-12-26
2.634943723678589,1996-12-27
2.665405750274658,1996-12-30
2.71109676361084,1996-12-31
2.6044812202453613,1997-01-02
2.650174379348755,1997-01-03
2.634943723678589,1997-01-06
2.634943723678589,1997-01-07
2.5740206241607666,1997-01-08
2.5435571670532227,1997-01-09
2.5435571670532227,1997-01-10
2.5587899684906006,1997-01-13
2.5587899684906006,1997-01-14
2.5283260345458984,1997-01-15
2.5587899684906006,1997-01-16
2.6044812202453613,1997-01-17
2.665405750274658,1997-01-20
2.6806344985961914,1997-01-21
2.634943723678589,1997-01-22
2.5283260345458984,1997-01-23
2.4369421005249023,1997-01-24
2.4826340675354004,1997-01-27
2.4674036502838135,1997-01-28
2.4826340675354004,1997-01-29
2.497865915298462,1997-01-30
2.5283260345458984,1997-01-31
2.5435571670532227,1997-02-03
2.5740206241607666,1997-02-04
2.6197121143341064,1997-02-05
2.650174379348755,1997-02-06
2.6197121143341064,1997-02-07
2.71109676361084,1997-02-10
2.634943723678589,1997-02-11
2.6197121143341064,1997-02-12
2.634943723678589,1997-02-13
2.695866584777832,1997-02-14
2.665405750274658,1997-02-18
2.650174379348755,1997-02-19
2.5283260345458984,1997-02-20
2.5740206241607666,1997-02-21
2.6197121143341064,1997-02-24
2.6197121143341064,1997-02-25
2.650174379348755,1997-02-26
2.634943723678589,1997-02-27
2.6197121143341064,1997-02-28
2.6806344985961914,1997-03-03
2.71109676361084,1997-03-04
2.650174379348755,1997-03-05
2.71109676361084,1997-03-06
2.6806344985961914,1997-03-07
2.71109676361084,1997-03-10
2.74155855178833,1997-03-11
2.665405750274658,1997-03-12
2.6880078315734863,1997-03-13
2.749099016189575,1997-03-14
2.6880078315734863,1997-03-17
2.672736883163452,1997-03-18
2.6880078315734863,1997-03-19
2.672736883163452,1997-03-20
2.672736883163452,1997-03-21
2.6880078315734863,1997-03-24
2.672736883163452,1997-03-25
2.6880078315734863,1997-03-26
2.611644983291626,1997-03-27
2.5811004638671875,1997-03-31
2.611644983291626,1997-04-01
2.611644983291626,1997-04-02
2.611644983291626,1997-04-03
2.6269171237945557,1997-04-04
2.6269171237945557,1997-04-07
2.6269171237945557,1997-04-08
2.6880078315734863,1997-04-09
2.672736883163452,1997-04-10
2.596372365951538,1997-04-11
2.596372365951538,1997-04-14
2.672736883163452,1997-04-15
2.6269171237945557,1997-04-16
2.642190933227539,1997-04-17
2.657463312149048,1997-04-18
2.6269171237945557,1997-04-21
2.642190933227539,1997-04-22
2.6269171237945557,1997-04-23
2.657463312149048,1997-04-24
2.6880078315734863,1997-04-25
2.6880078315734863,1997-04-28
2.6880078315734863,1997-04-29
2.7338287830352783,1997-04-30
2.871281862258911,1997-05-01
2.871281862258911,1997-05-02
2.9476444721221924,1997-05-05
2.9170994758605957,1997-05-06
2.932373046875,1997-05-07
2.8865551948547363,1997-05-08
2.794917345046997,1997-05-09
2.84073543548584,1997-05-12
2.84073543548584,1997-05-13
2.8101911544799805,1997-05-14
2.8101911544799805,1997-05-15
2.8101911544799805,1997-05-16
2.8560097217559814,1997-05-19
2.8560097217559814,1997-05-20
2.8560097217559814,1997-05-21
2.84073543548584,1997-05-22
2.901827573776245,1997-05-23
2.871281862258911,1997-05-27
2.8254637718200684,1997-05-28
2.8254637718200684,1997-05-29
2.8560097217559814,1997-05-30
2.8560097217559814,1997-06-02
2.8560097217559814,1997-06-03
2.84073543548584,1997-06-04
2.84073543548584,1997-06-05
2.8560097217559814,1997-06-06
2.8560097217559814,1997-06-09
2.871281862258911,1997-06-10
2.901827573776245,1997-06-11
2.909177780151367,1997-06-12
2.909177780151367,1997-06-13
2.9551124572753906,1997-06-16
2.9244894981384277,1997-06-17
2.9551124572753906,1997-06-18
2.970423460006714,1997-06-19
2.8938663005828857,1997-06-20
2.8938663005828857,1997-06-23
2.886209726333618,1997-06-24
2.886209726333618,1997-06-25
2.878554105758667,1997-06-26
2.9397995471954346,1997-06-27
2.878554105758667,1997-06-30
3.0316691398620605,1997-07-01
3.0469799041748047,1997-07-02
3.0546352863311768,1997-07-03
3.1235387325286865,1997-07-07
3.1235387325286865,1997-07-08
3.0622918605804443,1997-07-09
3.1235387325286865,1997-07-10
3.0622918605804443,1997-07-11
3.0469799041748047,1997-07-14
3.108225107192993,1997-07-15
3.1694726943969727,1997-07-16
3.1771278381347656,1997-07-17
3.1158814430236816,1997-07-18
3.1388487815856934,1997-07-21
3.215406894683838,1997-07-22
3.2000949382781982,1997-07-23
3.223062038421631,1997-07-24
3.223062038421631,1997-07-25
