AEP,Date
1.2417784929275513,1978-03-23
1.2484909296035767,1978-03-27
1.2552025318145752,1978-03-28
1.2552025318145752,1978-03-29
1.2552025318145752,1978-03-30
1.2552025318145752,1978-03-31
1.2552025318145752,1978-04-03
1.2552025318145752,1978-04-04
1.2552025318145752,1978-04-05
1.2484909296035767,1978-04-06
1.2552025318145752,1978-04-07
1.2552025318145752,1978-04-10
1.2686277627944946,1978-04-11
1.261914610862732,1978-04-12
1.261914610862732,1978-04-13
1.2820515632629395,1978-04-14
1.2887638807296753,1978-04-17
1.2686277627944946,1978-04-18
1.2484909296035767,1978-04-19
1.2484909296035767,1978-04-20
1.2552025318145752,1978-04-21
1.261914610862732,1978-04-24
1.2552025318145752,1978-04-25
1.2350654602050781,1978-04-26
1.2350654602050781,1978-04-27
1.2350654602050781,1978-04-28
1.2552025318145752,1978-05-01
1.261914610862732,1978-05-02
1.2552025318145752,1978-05-03
1.2362468242645264,1978-05-04
1.229379415512085,1978-05-05
1.229379415512085,1978-05-08
1.229379415512085,1978-05-09
1.229379415512085,1978-05-10
1.215643048286438,1978-05-11
1.2019065618515015,1978-05-12
1.2019065618515015,1978-05-15
1.2019065618515015,1978-05-16
1.181302547454834,1978-05-17
1.1881706714630127,1978-05-18
1.195038080215454,1978-05-19
1.2019065618515015,1978-05-22
1.2019065618515015,1978-05-23
1.195038080215454,1978-05-24
1.2019065618515015,1978-05-25
1.2019065618515015,1978-05-26
1.2019065618515015,1978-05-30
1.2019065618515015,1978-05-31
1.2225106954574585,1978-06-01
1.2431151866912842,1978-06-02
1.2431151866912842,1978-06-05
1.2568508386611938,1978-06-06
1.2568508386611938,1978-06-07
1.2499831914901733,1978-06-08
1.2431151866912842,1978-06-09
1.2431151866912842,1978-06-12
1.2431151866912842,1978-06-13
1.2499831914901733,1978-06-14
1.2431151866912842,1978-06-15
1.2431151866912842,1978-06-16
1.2362468242645264,1978-06-19
1.2362468242645264,1978-06-20
1.2362468242645264,1978-06-21
1.2362468242645264,1978-06-22
1.2431151866912842,1978-06-23
1.2499831914901733,1978-06-26
1.2568508386611938,1978-06-27
1.2568508386611938,1978-06-28
1.2568508386611938,1978-06-29
1.2499831914901733,1978-06-30
1.2705875635147095,1978-07-03
1.2774556875228882,1978-07-05
1.2843232154846191,1978-07-06
1.2774556875228882,1978-07-07
1.2843232154846191,1978-07-10
1.29119074344635,1978-07-11
1.3117948770523071,1978-07-12
1.2980594635009766,1978-07-13
1.304927110671997,1978-07-14
1.2980594635009766,1978-07-17
1.29119074344635,1978-07-18
1.304927110671997,1978-07-19
1.2980594635009766,1978-07-20
1.2843232154846191,1978-07-21
1.29119074344635,1978-07-24
1.304927110671997,1978-07-25
1.3186630010604858,1978-07-26
1.3186630010604858,1978-07-27
1.3323991298675537,1978-07-28
1.3323991298675537,1978-07-31
1.3323991298675537,1978-08-01
1.3323991298675537,1978-08-02
1.3461353778839111,1978-08-03
1.3478199243545532,1978-08-04
1.3407999277114868,1978-08-07
1.3337807655334473,1978-08-08
1.3267602920532227,1978-08-09
1.3197399377822876,1978-08-10
1.3057016134262085,1978-08-11
1.3127212524414062,1978-08-14
1.3057016134262085,1978-08-15
1.3127212524414062,1978-08-16
1.3267602920532227,1978-08-17
1.3127212524414062,1978-08-18
1.3127212524414062,1978-08-21
1.3057016134262085,1978-08-22
1.3057016134262085,1978-08-23
1.3057016134262085,1978-08-24
1.3127212524414062,1978-08-25
1.3127212524414062,1978-08-28
1.2986811399459839,1978-08-29
1.3057016134262085,1978-08-30
1.3197399377822876,1978-08-31
1.3127212524414062,1978-09-01
1.3197399377822876,1978-09-05
1.3197399377822876,1978-09-06
1.3127212524414062,1978-09-07
1.3407999277114868,1978-09-08
1.3337807655334473,1978-09-11
1.3197399377822876,1978-09-12
1.3267602920532227,1978-09-13
1.3127212524414062,1978-09-14
1.3057016134262085,1978-09-15
1.3057016134262085,1978-09-18
1.3057016134262085,1978-09-19
1.284641146659851,1978-09-20
1.2986811399459839,1978-09-21
1.284641146659851,1978-09-22
1.291661024093628,1978-09-25
1.3057016134262085,1978-09-26
1.291661024093628,1978-09-27
1.284641146659851,1978-09-28
1.2986811399459839,1978-09-29
1.291661024093628,1978-10-02
1.3057016134262085,1978-10-03
1.2986811399459839,1978-10-04
1.2986811399459839,1978-10-05
1.2986811399459839,1978-10-06
1.3197399377822876,1978-10-09
1.3127212524414062,1978-10-10
1.3337807655334473,1978-10-11
1.3267602920532227,1978-10-12
1.3337807655334473,1978-10-13
1.3197399377822876,1978-10-16
1.3127212524414062,1978-10-17
1.3057016134262085,1978-10-18
1.291661024093628,1978-10-19
1.291661024093628,1978-10-20
1.2986811399459839,1978-10-23
1.291661024093628,1978-10-24
1.291661024093628,1978-10-25
1.2986811399459839,1978-10-26
1.2776219844818115,1978-10-27
1.2635811567306519,1978-10-30
1.2302006483078003,1978-10-31
1.2445893287658691,1978-11-01
1.2445893287658691,1978-11-02
1.2230063676834106,1978-11-03
1.2158123254776,1978-11-06
1.2014235258102417,1978-11-07
1.2086180448532104,1978-11-08
1.2158123254776,1978-11-09
1.2230063676834106,1978-11-10
1.2302006483078003,1978-11-13
1.2302006483078003,1978-11-14
1.2302006483078003,1978-11-15
1.2302006483078003,1978-11-16
1.2373943328857422,1978-11-17
1.2373943328857422,1978-11-20
1.2445893287658691,1978-11-21
1.2445893287658691,1978-11-22
1.2445893287658691,1978-11-24
1.2517831325531006,1978-11-27
1.2445893287658691,1978-11-28
1.2445893287658691,1978-11-29
1.2589772939682007,1978-11-30
1.2733659744262695,1978-12-01
1.2733659744262695,1978-12-04
1.266170859336853,1978-12-05
1.2733659744262695,1978-12-06
1.266170859336853,1978-12-07
1.2805594205856323,1978-12-08
1.2805594205856323,1978-12-11
1.2589772939682007,1978-12-12
1.2589772939682007,1978-12-13
1.2517831325531006,1978-12-14
1.2373943328857422,1978-12-15
1.2373943328857422,1978-12-18
1.2373943328857422,1978-12-19
1.2158123254776,1978-12-20
1.2230063676834106,1978-12-21
1.2230063676834106,1978-12-22
1.2302006483078003,1978-12-26
1.2230063676834106,1978-12-27
1.2230063676834106,1978-12-28
1.2158123254776,1978-12-29
1.2302006483078003,1979-01-02
1.2517831325531006,1979-01-03
1.266170859336853,1979-01-04
1.2733659744262695,1979-01-05
1.266170859336853,1979-01-08
1.266170859336853,1979-01-09
1.2733659744262695,1979-01-10
1.2733659744262695,1979-01-11
1.2877548933029175,1979-01-12
1.2733659744262695,1979-01-15
1.2805594205856323,1979-01-16
1.2733659744262695,1979-01-17
1.2733659744262695,1979-01-18
1.2805594205856323,1979-01-19
1.2877548933029175,1979-01-22
1.2877548933029175,1979-01-23
1.2877548933029175,1979-01-24
1.2949482202529907,1979-01-25
1.2949482202529907,1979-01-26
1.3165305852890015,1979-01-29
1.3165305852890015,1979-01-30
1.3093369007110596,1979-01-31
1.3165305852890015,1979-02-01
1.3165305852890015,1979-02-02
1.289704442024231,1979-02-05
1.289704442024231,1979-02-06
1.289704442024231,1979-02-07
1.289704442024231,1979-02-08
1.289704442024231,1979-02-09
1.289704442024231,1979-02-12
1.2970737218856812,1979-02-13
1.289704442024231,1979-02-14
1.2970737218856812,1979-02-15
1.3044438362121582,1979-02-16
1.2970737218856812,1979-02-20
1.289704442024231,1979-02-21
1.282334804534912,1979-02-22
1.282334804534912,1979-02-23
1.282334804534912,1979-02-26
1.267594575881958,1979-02-27
1.282334804534912,1979-02-28
1.289704442024231,1979-03-01
1.2749654054641724,1979-03-02
1.282334804534912,1979-03-05
1.2970737218856812,1979-03-06
1.282334804534912,1979-03-07
1.289704442024231,1979-03-08
1.289704442024231,1979-03-09
1.2749654054641724,1979-03-12
1.282334804534912,1979-03-13
1.282334804534912,1979-03-14
1.2749654054641724,1979-03-15
1.289704442024231,1979-03-16
1.282334804534912,1979-03-19
1.2749654054641724,1979-03-20
1.289704442024231,1979-03-21
1.289704442024231,1979-03-22
1.282334804534912,1979-03-23
1.2749654054641724,1979-03-26
1.282334804534912,1979-03-27
1.2749654054641724,1979-03-28
1.282334804534912,1979-03-29
1.282334804534912,1979-03-30
1.2749654054641724,1979-04-02
1.289704442024231,1979-04-03
1.289704442024231,1979-04-04
1.289704442024231,1979-04-05
1.289704442024231,1979-04-06
1.282334804534912,1979-04-09
1.2970737218856812,1979-04-10
1.282334804534912,1979-04-11
1.2970737218856812,1979-04-12
1.282334804534912,1979-04-16
1.289704442024231,1979-04-17
1.2970737218856812,1979-04-18
1.2970737218856812,1979-04-19
1.289704442024231,1979-04-20
1.282334804534912,1979-04-23
1.282334804534912,1979-04-24
1.267594575881958,1979-04-25
1.267594575881958,1979-04-26
1.267594575881958,1979-04-27
1.2749654054641724,1979-04-30
1.2602260112762451,1979-05-01
1.252855896949768,1979-05-02
1.267594575881958,1979-05-03
1.240071177482605,1979-05-04
1.2173874378204346,1979-05-07
1.2022652626037598,1979-05-08
1.2173874378204346,1979-05-09
1.2249488830566406,1979-05-10
1.2249488830566406,1979-05-11
1.2098262310028076,1979-05-14
1.2022652626037598,1979-05-15
1.2173874378204346,1979-05-16
1.2249488830566406,1979-05-17
1.2476338148117065,1979-05-18
1.2249488830566406,1979-05-21
1.2098262310028076,1979-05-22
1.2098262310028076,1979-05-23
1.2325108051300049,1979-05-24
1.2249488830566406,1979-05-25
1.2173874378204346,1979-05-29
1.2325108051300049,1979-05-30
1.2325108051300049,1979-05-31
1.2325108051300049,1979-06-01
1.2325108051300049,1979-06-04
1.240071177482605,1979-06-05
1.2703173160552979,1979-06-06
1.2930021286010742,1979-06-07
1.2930021286010742,1979-06-08
1.315685749053955,1979-06-11
1.315685749053955,1979-06-12
1.3081248998641968,1979-06-13
1.2854403257369995,1979-06-14
1.2854403257369995,1979-06-15
1.2854403257369995,1979-06-18
1.2854403257369995,1979-06-19
1.2930021286010742,1979-06-20
1.3005622625350952,1979-06-21
1.3081248998641968,1979-06-22
1.2930021286010742,1979-06-25
1.2854403257369995,1979-06-26
1.2930021286010742,1979-06-27
1.3005622625350952,1979-06-28
1.2854403257369995,1979-06-29
1.2930021286010742,1979-07-02
1.2930021286010742,1979-07-03
1.2930021286010742,1979-07-05
1.3081248998641968,1979-07-06
1.330808162689209,1979-07-09
1.3383700847625732,1979-07-10
1.3383700847625732,1979-07-11
1.3383700847625732,1979-07-12
1.3383700847625732,1979-07-13
1.330808162689209,1979-07-16
1.330808162689209,1979-07-17
1.330808162689209,1979-07-18
1.3232474327087402,1979-07-19
1.315685749053955,1979-07-20
1.3005622625350952,1979-07-23
1.3081248998641968,1979-07-24
1.3081248998641968,1979-07-25
1.315685749053955,1979-07-26
1.3081248998641968,1979-07-27
1.315685749053955,1979-07-30
1.3081248998641968,1979-07-31
1.3081248998641968,1979-08-01
1.3232474327087402,1979-08-02
1.3232474327087402,1979-08-03
1.3027749061584473,1979-08-06
1.3027749061584473,1979-08-07
1.3027749061584473,1979-08-08
1.3027749061584473,1979-08-09
1.2872660160064697,1979-08-10
1.2872660160064697,1979-08-13
1.2872660160064697,1979-08-14
1.2795120477676392,1979-08-15
1.2717565298080444,1979-08-16
1.2717565298080444,1979-08-17
1.2717565298080444,1979-08-20
1.2795120477676392,1979-08-21
1.2795120477676392,1979-08-22
1.2717565298080444,1979-08-23
1.2795120477676392,1979-08-24
1.2795120477676392,1979-08-27
1.2717565298080444,1979-08-28
1.2640029191970825,1979-08-29
1.2717565298080444,1979-08-30
1.2717565298080444,1979-08-31
1.2562472820281982,1979-09-04
1.2484931945800781,1979-09-05
1.2562472820281982,1979-09-06
1.2407383918762207,1979-09-07
1.2252284288406372,1979-09-10
1.2329835891723633,1979-09-11
1.2329835891723633,1979-09-12
1.2252284288406372,1979-09-13
1.2097195386886597,1979-09-14
1.2174745798110962,1979-09-17
1.2097195386886597,1979-09-18
1.2019647359848022,1979-09-19
1.2019647359848022,1979-09-20
1.1942102909088135,1979-09-21
1.1942102909088135,1979-09-24
1.1864559650421143,1979-09-25
1.1942102909088135,1979-09-26
1.1942102909088135,1979-09-27
1.1864559650421143,1979-09-28
1.1864559650421143,1979-10-01
1.1864559650421143,1979-10-02
1.1942102909088135,1979-10-03
1.2019647359848022,1979-10-04
1.2019647359848022,1979-10-05
1.1787015199661255,1979-10-08
1.1631925106048584,1979-10-09
1.1554374694824219,1979-10-10
1.1554374694824219,1979-10-11
1.170946478843689,1979-10-12
1.170946478843689,1979-10-15
1.1631925106048584,1979-10-16
1.1864559650421143,1979-10-17
1.1787015199661255,1979-10-18
1.170946478843689,1979-10-19
1.147682547569275,1979-10-22
1.147682547569275,1979-10-23
1.1399288177490234,1979-10-24
1.147682547569275,1979-10-25
1.147682547569275,1979-10-26
1.1631925106048584,1979-10-29
1.1787015199661255,1979-10-30
1.170946478843689,1979-10-31
1.170946478843689,1979-11-01
1.1744621992111206,1979-11-02
1.1584832668304443,1979-11-05
1.1584832668304443,1979-11-06
1.1504935026168823,1979-11-07
1.1345146894454956,1979-11-08
1.1425042152404785,1979-11-09
1.1584832668304443,1979-11-12
1.1504935026168823,1979-11-13
1.1504935026168823,1979-11-14
1.1504935026168823,1979-11-15
1.1504935026168823,1979-11-16
1.1345146894454956,1979-11-19
1.1345146894454956,1979-11-20
1.126524806022644,1979-11-21
1.1345146894454956,1979-11-23
1.1744621992111206,1979-11-26
1.214409589767456,1979-11-27
1.222399115562439,1979-11-28
1.2064197063446045,1979-11-29
1.2064197063446045,1979-11-30
1.2064197063446045,1979-12-03
1.2064197063446045,1979-12-04
1.1984312534332275,1979-12-05
1.2064197063446045,1979-12-06
1.1984312534332275,1979-12-07
1.1984312534332275,1979-12-10
1.182451605796814,1979-12-11
1.1584832668304443,1979-12-12
1.1504935026168823,1979-12-13
1.1504935026168823,1979-12-14
1.1504935026168823,1979-12-17
1.1504935026168823,1979-12-18
1.1425042152404785,1979-12-19
1.1345146894454956,1979-12-20
1.1345146894454956,1979-12-21
1.1345146894454956,1979-12-24
1.1345146894454956,1979-12-26
1.1425042152404785,1979-12-27
1.1425042152404785,1979-12-28
1.1425042152404785,1979-12-31
1.1425042152404785,1980-01-02
1.1504935026168823,1980-01-03
1.1504935026168823,1980-01-04
1.1664718389511108,1980-01-07
1.1904411315917969,1980-01-08
1.1984312534332275,1980-01-09
1.1904411315917969,1980-01-10
1.182451605796814,1980-01-11
1.1904411315917969,1980-01-14
1.1904411315917969,1980-01-15
1.182451605796814,1980-01-16
1.1744621992111206,1980-01-17
1.1584832668304443,1980-01-18
1.1584832668304443,1980-01-21
1.1744621992111206,1980-01-22
1.1744621992111206,1980-01-23
1.1744621992111206,1980-01-24
1.1664718389511108,1980-01-25
1.1744621992111206,1980-01-28
1.1664718389511108,1980-01-29
1.1744621992111206,1980-01-30
1.1664718389511108,1980-01-31
1.182451605796814,1980-02-01
1.1904411315917969,1980-02-04
1.1693596839904785,1980-02-05
1.1693596839904785,1980-02-06
1.1611241102218628,1980-02-07
1.1611241102218628,1980-02-08
1.152889609336853,1980-02-11
1.152889609336853,1980-02-12
1.1446548700332642,1980-02-13
1.1364197731018066,1980-02-14
1.128185510635376,1980-02-15
1.103480577468872,1980-02-19
1.1117147207260132,1980-02-20
1.103480577468872,1980-02-21
1.0870106220245361,1980-02-22
1.07877516746521,1980-02-25
1.0623053312301636,1980-02-26
1.0623053312301636,1980-02-27
1.0705403089523315,1980-02-28
1.0952461957931519,1980-02-29
1.0870106220245361,1980-03-03
1.0705403089523315,1980-03-04
1.0623053312301636,1980-03-05
1.0540708303451538,1980-03-06
1.0540708303451538,1980-03-07
1.0705403089523315,1980-03-10
1.07877516746521,1980-03-11
1.07877516746521,1980-03-12
1.0705403089523315,1980-03-13
1.0870106220245361,1980-03-14
1.0705403089523315,1980-03-17
1.07877516746521,1980-03-18
1.07877516746521,1980-03-19
1.0705403089523315,1980-03-20
1.0705403089523315,1980-03-21
1.0540708303451538,1980-03-24
1.0458362102508545,1980-03-25
1.02936589717865,1980-03-26
1.004661202430725,1980-03-27
1.02936589717865,1980-03-28
1.0540708303451538,1980-03-31
1.0623053312301636,1980-04-01
1.0952461957931519,1980-04-02
1.1364197731018066,1980-04-03
1.119950771331787,1980-04-07
1.128185510635376,1980-04-08
1.1364197731018066,1980-04-09
1.1693596839904785,1980-04-10
1.1611241102218628,1980-04-11
1.1364197731018066,1980-04-14
1.1364197731018066,1980-04-15
1.1611241102218628,1980-04-16
1.185829997062683,1980-04-17
1.2270044088363647,1980-04-18
1.2105344533920288,1980-04-21
1.2270044088363647,1980-04-22
1.2105344533920288,1980-04-23
1.2187689542770386,1980-04-24
1.2105344533920288,1980-04-25
1.2187689542770386,1980-04-28
1.2270044088363647,1980-04-29
1.2352395057678223,1980-04-30
1.2352395057678223,1980-05-01
1.2352395057678223,1980-05-02
1.2304867506027222,1980-05-05
1.2304867506027222,1980-05-06
1.2814037799835205,1980-05-07
1.272917628288269,1980-05-08
1.2644314765930176,1980-05-09
1.2474592924118042,1980-05-12
1.272917628288269,1980-05-13
1.2814037799835205,1980-05-14
1.2814037799835205,1980-05-15
1.2814037799835205,1980-05-16
1.2644314765930176,1980-05-19
1.2559446096420288,1980-05-20
1.272917628288269,1980-05-21
1.2559446096420288,1980-05-22
1.272917628288269,1980-05-23
1.3068619966506958,1980-05-27
1.3153471946716309,1980-05-28
1.3068619966506958,1980-05-29
1.2814037799835205,1980-05-30
1.2389724254608154,1980-06-02
1.2389724254608154,1980-06-03
1.2474592924118042,1980-06-04
1.2389724254608154,1980-06-05
1.2559446096420288,1980-06-06
1.2474592924118042,1980-06-09
1.272917628288269,1980-06-10
1.272917628288269,1980-06-11
1.272917628288269,1980-06-12
1.2983754873275757,1980-06-13
1.3238338232040405,1980-06-16
1.3238338232040405,1980-06-17
1.3323200941085815,1980-06-18
1.3153471946716309,1980-06-19
1.3068619966506958,1980-06-20
1.3153471946716309,1980-06-23
1.3068619966506958,1980-06-24
1.3153471946716309,1980-06-25
1.3153471946716309,1980-06-26
1.3238338232040405,1980-06-27
1.3068619966506958,1980-06-30
1.3068619966506958,1980-07-01
1.3068619966506958,1980-07-02
1.2983754873275757,1980-07-03
1.3238338232040405,1980-07-07
1.3068619966506958,1980-07-08
1.3068619966506958,1980-07-09
1.3068619966506958,1980-07-10
1.3068619966506958,1980-07-11
1.3068619966506958,1980-07-14
1.3153471946716309,1980-07-15
1.3068619966506958,1980-07-16
1.3068619966506958,1980-07-17
1.3153471946716309,1980-07-18
1.3153471946716309,1980-07-21
1.3153471946716309,1980-07-22
1.3068619966506958,1980-07-23
1.3068619966506958,1980-07-24
1.3068619966506958,1980-07-25
1.2898905277252197,1980-07-28
1.2898905277252197,1980-07-29
1.2898905277252197,1980-07-30
1.3068619966506958,1980-07-31
1.3068619966506958,1980-08-01
1.2814037799835205,1980-08-04
1.2677642107009888,1980-08-05
1.2590218782424927,1980-08-06
1.2502779960632324,1980-08-07
1.2502779960632324,1980-08-08
1.2590218782424927,1980-08-11
1.2502779960632324,1980-08-12
1.2502779960632324,1980-08-13
1.2502779960632324,1980-08-14
1.2590218782424927,1980-08-15
1.2327908277511597,1980-08-18
1.2327908277511597,1980-08-19
1.2327908277511597,1980-08-20
1.2327908277511597,1980-08-21
1.2240480184555054,1980-08-22
1.2327908277511597,1980-08-25
1.2327908277511597,1980-08-26
1.2240480184555054,1980-08-27
1.2240480184555054,1980-08-28
1.2240480184555054,1980-08-29
1.2240480184555054,1980-09-02
1.2590218782424927,1980-09-03
1.2677642107009888,1980-09-04
1.2590218782424927,1980-09-05
1.241534948348999,1980-09-08
1.2502779960632324,1980-09-09
1.241534948348999,1980-09-10
1.2502779960632324,1980-09-11
1.241534948348999,1980-09-12
1.2327908277511597,1980-09-15
1.2240480184555054,1980-09-16
1.241534948348999,1980-09-17
1.241534948348999,1980-09-18
1.241534948348999,1980-09-19
1.2240480184555054,1980-09-22
1.2153050899505615,1980-09-23
1.197819471359253,1980-09-24
1.18907630443573,1980-09-25
1.18907630443573,1980-09-26
1.180331826210022,1980-09-29
1.18907630443573,1980-09-30
1.18907630443573,1980-10-01
1.2065619230270386,1980-10-02
1.2240480184555054,1980-10-03
1.2502779960632324,1980-10-06
1.2502779960632324,1980-10-07
1.2502779960632324,1980-10-08
1.2327908277511597,1980-10-09
1.241534948348999,1980-10-10
1.241534948348999,1980-10-13
1.2502779960632324,1980-10-14
1.241534948348999,1980-10-15
1.2240480184555054,1980-10-16
1.2240480184555054,1980-10-17
1.2327908277511597,1980-10-20
1.241534948348999,1980-10-21
1.2327908277511597,1980-10-22
1.2240480184555054,1980-10-23
1.241534948348999,1980-10-24
1.2240480184555054,1980-10-27
1.2153050899505615,1980-10-28
1.2240480184555054,1980-10-29
1.2240480184555054,1980-10-30
1.2327908277511597,1980-10-31
1.180331826210022,1980-11-03
1.1715893745422363,1980-11-05
1.1628458499908447,1980-11-06
1.1541026830673218,1980-11-07
1.1453593969345093,1980-11-10
1.1628458499908447,1980-11-11
1.18907630443573,1980-11-12
1.1715893745422363,1980-11-13
1.1715893745422363,1980-11-14
1.1541026830673218,1980-11-17
1.1541026830673218,1980-11-18
1.1541026830673218,1980-11-19
1.1366159915924072,1980-11-20
1.1191298961639404,1980-11-21
1.127873420715332,1980-11-24
1.127873420715332,1980-11-25
1.1191298961639404,1980-11-26
1.1366159915924072,1980-11-28
1.127873420715332,1980-12-01
1.1191298961639404,1980-12-02
1.1191298961639404,1980-12-03
1.127873420715332,1980-12-04
1.1191298961639404,1980-12-05
1.1016439199447632,1980-12-08
1.1016439199447632,1980-12-09
1.1016439199447632,1980-12-10
1.1103870868682861,1980-12-11
1.1016439199447632,1980-12-12
1.1103870868682861,1980-12-15
1.1191298961639404,1980-12-16
1.1191298961639404,1980-12-17
1.1628458499908447,1980-12-18
1.1715893745422363,1980-12-19
1.197819471359253,1980-12-22
1.18907630443573,1980-12-23
1.180331826210022,1980-12-24
1.1715893745422363,1980-12-26
1.180331826210022,1980-12-29
1.1628458499908447,1980-12-30
1.180331826210022,1980-12-31
1.197819471359253,1981-01-02
1.2590218782424927,1981-01-05
1.2852509021759033,1981-01-06
1.2502779960632324,1981-01-07
1.2590218782424927,1981-01-08
1.2502779960632324,1981-01-09
1.241534948348999,1981-01-12
1.2327908277511597,1981-01-13
1.2327908277511597,1981-01-14
1.2327908277511597,1981-01-15
1.241534948348999,1981-01-16
1.241534948348999,1981-01-19
1.2327908277511597,1981-01-20
1.2327908277511597,1981-01-21
1.18907630443573,1981-01-22
1.180331826210022,1981-01-23
1.1628458499908447,1981-01-26
1.1715893745422363,1981-01-27
1.180331826210022,1981-01-28
1.197819471359253,1981-01-29
1.2065619230270386,1981-01-30
1.18907630443573,1981-02-02
1.180331826210022,1981-02-03
1.1669445037841797,1981-02-04
1.1759898662567139,1981-02-05
1.1759898662567139,1981-02-06
1.1759898662567139,1981-02-09
1.1669445037841797,1981-02-10
1.1669445037841797,1981-02-11
1.1669445037841797,1981-02-12
1.1488524675369263,1981-02-13
1.1488524675369263,1981-02-17
1.15789794921875,1981-02-18
1.15789794921875,1981-02-19
1.15789794921875,1981-02-20
1.1759898662567139,1981-02-23
1.1759898662567139,1981-02-24
1.1669445037841797,1981-02-25
1.1759898662567139,1981-02-26
1.15789794921875,1981-02-27
1.15789794921875,1981-03-02
1.15789794921875,1981-03-03
1.1759898662567139,1981-03-04
1.15789794921875,1981-03-05
1.1669445037841797,1981-03-06
1.1669445037841797,1981-03-09
1.1759898662567139,1981-03-10
1.185036301612854,1981-03-11
1.203128457069397,1981-03-12
1.2212202548980713,1981-03-13
1.2212202548980713,1981-03-16
1.2212202548980713,1981-03-17
1.2212202548980713,1981-03-18
1.2302672863006592,1981-03-19
1.2302672863006592,1981-03-20
1.2121745347976685,1981-03-23
1.194082260131836,1981-03-24
1.194082260131836,1981-03-25
1.194082260131836,1981-03-26
1.203128457069397,1981-03-27
1.194082260131836,1981-03-30
1.194082260131836,1981-03-31
1.194082260131836,1981-04-01
1.194082260131836,1981-04-02
1.194082260131836,1981-04-03
1.1759898662567139,1981-04-06
1.1759898662567139,1981-04-07
1.1669445037841797,1981-04-08
1.1759898662567139,1981-04-09
1.1759898662567139,1981-04-10
1.1759898662567139,1981-04-13
1.1669445037841797,1981-04-14
1.1759898662567139,1981-04-15
1.194082260131836,1981-04-16
1.203128457069397,1981-04-20
1.2212202548980713,1981-04-21
1.2121745347976685,1981-04-22
1.203128457069397,1981-04-23
1.203128457069397,1981-04-24
1.2121745347976685,1981-04-27
1.194082260131836,1981-04-28
1.194082260131836,1981-04-29
1.1759898662567139,1981-04-30
1.1759898662567139,1981-05-01
1.15789794921875,1981-05-04
1.1533974409103394,1981-05-05
1.1533974409103394,1981-05-06
1.1533974409103394,1981-05-07
1.1533974409103394,1981-05-08
1.1627734899520874,1981-05-11
1.1721515655517578,1981-05-12
1.190906047821045,1981-05-13
1.2096599340438843,1981-05-14
1.2096599340438843,1981-05-15
1.2096599340438843,1981-05-18
1.200283408164978,1981-05-19
1.200283408164978,1981-05-20
1.2096599340438843,1981-05-21
1.2096599340438843,1981-05-22
1.2284140586853027,1981-05-26
1.2284140586853027,1981-05-27
1.21903657913208,1981-05-28
1.2284140586853027,1981-05-29
1.2377921342849731,1981-06-01
1.21903657913208,1981-06-02
1.21903657913208,1981-06-03
1.2096599340438843,1981-06-04
1.2096599340438843,1981-06-05
1.21903657913208,1981-06-08
1.21903657913208,1981-06-09
1.2471694946289062,1981-06-10
1.2753010988235474,1981-06-11
1.2753010988235474,1981-06-12
1.3221863508224487,1981-06-15
1.312808632850647,1981-06-16
1.3221863508224487,1981-06-17
1.312808632850647,1981-06-18
1.3034323453903198,1981-06-19
1.294054627418518,1981-06-22
1.3034323453903198,1981-06-23
1.294054627418518,1981-06-24
1.294054627418518,1981-06-25
1.28467857837677,1981-06-26
1.294054627418518,1981-06-29
1.2753010988235474,1981-06-30
1.265923261642456,1981-07-01
1.265923261642456,1981-07-02
1.2565467357635498,1981-07-06
1.265923261642456,1981-07-07
1.265923261642456,1981-07-08
1.265923261642456,1981-07-09
1.28467857837677,1981-07-10
1.294054627418518,1981-07-13
1.28467857837677,1981-07-14
1.2753010988235474,1981-07-15
1.265923261642456,1981-07-16
1.265923261642456,1981-07-17
1.2565467357635498,1981-07-20
1.2377921342849731,1981-07-21
1.2377921342849731,1981-07-22
1.2284140586853027,1981-07-23
1.2471694946289062,1981-07-24
1.294054627418518,1981-07-27
1.28467857837677,1981-07-28
1.294054627418518,1981-07-29
1.28467857837677,1981-07-30
1.28467857837677,1981-07-31
1.28467857837677,1981-08-03
1.280023455619812,1981-08-04
1.2897212505340576,1981-08-05
1.280023455619812,1981-08-06
1.270325779914856,1981-08-07
1.2897212505340576,1981-08-10
1.3188129663467407,1981-08-11
1.3188129663467407,1981-08-12
1.3188129663467407,1981-08-13
1.30911386013031,1981-08-14
1.2994179725646973,1981-08-17
1.2897212505340576,1981-08-18
1.2994179725646973,1981-08-19
1.30911386013031,1981-08-20
1.3188129663467407,1981-08-21
1.280023455619812,1981-08-24
1.280023455619812,1981-08-25
1.270325779914856,1981-08-26
1.280023455619812,1981-08-27
1.2897212505340576,1981-08-28
1.2994179725646973,1981-08-31
1.2994179725646973,1981-09-01
1.280023455619812,1981-09-02
1.260628581047058,1981-09-03
1.2509313821792603,1981-09-04
1.2315380573272705,1981-09-08
1.2509313821792603,1981-09-09
1.260628581047058,1981-09-10
1.270325779914856,1981-09-11
1.270325779914856,1981-09-14
1.260628581047058,1981-09-15
1.260628581047058,1981-09-16
1.2315380573272705,1981-09-17
1.2509313821792603,1981-09-18
1.2509313821792603,1981-09-21
1.2509313821792603,1981-09-22
1.2509313821792603,1981-09-23
1.2412350177764893,1981-09-24
1.2412350177764893,1981-09-25
1.2315380573272705,1981-09-28
