MAR,Date
17.913652420043945,2004-08-19
17.998367309570312,2004-08-20
17.92520523071289,2004-08-23
18.059982299804688,2004-08-24
18.27561378479004,2004-08-25
18.256362915039062,2004-08-26
18.21015739440918,2004-08-27
18.15239715576172,2004-08-30
18.271772384643555,2004-08-31
18.283323287963867,2004-09-01
18.445058822631836,2004-09-02
18.483558654785156,2004-09-03
18.65907859802246,2004-09-07
18.608932495117188,2004-09-08
18.578065872192383,2004-09-09
18.6320743560791,2004-09-10
18.763229370117188,2004-09-13
18.967681884765625,2004-09-14
18.890527725219727,2004-09-15
18.983102798461914,2004-09-16
19.18756866455078,2004-09-17
19.08340835571289,2004-09-20
19.284006118774414,2004-09-21
19.264720916748047,2004-09-22
19.257001876831055,2004-09-23
19.27629280090332,2004-09-24
19.17599105834961,2004-09-27
19.295576095581055,2004-09-28
19.461454391479492,2004-09-29
20.0439453125,2004-09-30
20.344833374023438,2004-10-01
20.607149124145508,2004-10-04
20.58015251159668,2004-10-05
20.761457443237305,2004-10-06
20.45285415649414,2004-10-07
20.50299835205078,2004-10-08
20.66501235961914,2004-10-11
20.526142120361328,2004-10-12
20.317840576171875,2004-10-13
20.248397827148438,2004-10-14
20.495288848876953,2004-10-15
20.715166091918945,2004-10-18
20.73445701599121,2004-10-19
20.695878982543945,2004-10-20
20.719026565551758,2004-10-21
20.792308807373047,2004-10-22
20.6727352142334,2004-10-25
20.8077392578125,2004-10-26
20.900331497192383,2004-10-27
21.124069213867188,2004-10-28
21.01991844177246,2004-10-29
21.035343170166016,2004-11-01
20.996776580810547,2004-11-02
21.336238861083984,2004-11-03
21.98430633544922,2004-11-04
22.40091896057129,2004-11-05
22.35077667236328,2004-11-08
22.20418930053711,2004-11-09
22.015167236328125,2004-11-10
22.0846004486084,2004-11-11
22.223472595214844,2004-11-12
22.17331886291504,2004-11-15
21.853151321411133,2004-11-16
21.77214241027832,2004-11-17
21.853151321411133,2004-11-18
21.548404693603516,2004-11-19
21.8917236328125,2004-11-22
21.965011596679688,2004-11-23
21.96887969970703,2004-11-24
21.9881649017334,2004-11-26
21.96887969970703,2004-11-29
21.930295944213867,2004-11-30
22.327634811401367,2004-12-01
22.300628662109375,2004-12-02
22.485788345336914,2004-12-03
22.339204788208008,2004-12-06
22.362356185913086,2004-12-07
22.755815505981445,2004-12-08
23.24959373474121,2004-12-09
23.24187469482422,2004-12-10
23.820510864257812,2004-12-13
23.949920654296875,2004-12-14
23.961511611938477,2004-12-15
24.166244506835938,2004-12-16
24.482995986938477,2004-12-17
24.355520248413086,2004-12-20
24.370969772338867,2004-12-21
24.413467407226562,2004-12-22
24.42891502380371,2004-12-23
24.25895118713379,2004-12-27
24.548664093017578,2004-12-28
24.359386444091797,2004-12-29
24.405750274658203,2004-12-30
24.328481674194336,2004-12-31
24.15851402282715,2005-01-03
23.78767967224121,2005-01-04
23.803129196166992,2005-01-05
24.027175903320312,2005-01-06
23.992416381835938,2005-01-07
23.888107299804688,2005-01-10
23.563631057739258,2005-01-11
23.613847732543945,2005-01-12
23.99627113342285,2005-01-13
24.463685989379883,2005-01-14
24.75339698791504,2005-01-18
24.66841697692871,2005-01-19
24.425050735473633,2005-01-20
24.1430606842041,2005-01-21
23.91901397705078,2005-01-24
23.9576473236084,2005-01-25
24.15851402282715,2005-01-26
24.610469818115234,2005-01-27
24.598888397216797,2005-01-28
24.405750274658203,2005-01-31
24.425050735473633,2005-02-01
24.53321075439453,2005-02-02
24.772714614868164,2005-02-03
25.321243286132812,2005-02-04
25.688215255737305,2005-02-07
25.39463233947754,2005-02-08
24.93496322631836,2005-02-09
24.75339698791504,2005-02-10
25.15127944946289,2005-02-11
25.10877799987793,2005-02-14
25.097196578979492,2005-02-15
25.03152847290039,2005-02-16
24.69544792175293,2005-02-17
24.63364601135254,2005-02-18
24.208730697631836,2005-02-22
24.1430606842041,2005-02-23
24.17396354675293,2005-02-24
24.772714614868164,2005-02-25
24.76112174987793,2005-02-28
24.969730377197266,2005-03-01
25.286476135253906,2005-03-02
25.417814254760742,2005-03-03
25.838865280151367,2005-03-04
26.178813934326172,2005-03-07
25.865907669067383,2005-03-08
25.553020477294922,2005-03-09
25.514387130737305,2005-03-10
25.522111892700195,2005-03-11
25.846599578857422,2005-03-14
26.0127010345459,2005-03-15
25.74616241455078,2005-03-16
25.44485092163086,2005-03-17
25.201486587524414,2005-03-18
25.093334197998047,2005-03-21
24.95040512084961,2005-03-22
25.15127944946289,2005-03-23
25.182178497314453,2005-03-24
25.093334197998047,2005-03-28
24.948287963867188,2005-03-29
25.76828956604004,2005-03-30
25.861125946044922,2005-03-31
25.516876220703125,2005-04-01
25.509143829345703,2005-04-04
25.93461799621582,2005-04-05
25.818574905395508,2005-04-06
26.120267868041992,2005-04-07
26.09320068359375,2005-04-08
26.23630714416504,2005-04-11
26.433582305908203,2005-04-12
26.100933074951172,2005-04-13
25.694801330566406,2005-04-14
24.793560028076172,2005-04-15
24.310075759887695,2005-04-18
24.232707977294922,2005-04-19
24.058656692504883,2005-04-20
24.511207580566406,2005-04-21
24.700735092163086,2005-04-22
25.11847686767578,2005-04-25
25.46659278869629,2005-04-26
25.48593521118164,2005-04-27
24.511207580566406,2005-04-28
24.27138900756836,2005-04-29
23.710542678833008,2005-05-02
23.544225692749023,2005-05-03
24.019975662231445,2005-05-04
24.023841857910156,2005-05-05
23.954221725463867,2005-05-06
24.232707977294922,2005-05-09
23.845922470092773,2005-05-10
23.9658203125,2005-05-11
23.718278884887695,2005-05-12
23.51714515686035,2005-05-13
23.934877395629883,2005-05-16
24.182432174682617,2005-05-17
24.928953170776367,2005-05-18
25.21904182434082,2005-05-19
25.14168930053711,2005-05-20
25.458858489990234,2005-05-23
25.91527557373047,2005-05-24
25.75282096862793,2005-05-25
26.019710540771484,2005-05-26
26.08546257019043,2005-05-27
26.124141693115234,2005-05-31
26.224708557128906,2005-06-01
27.00217056274414,2005-06-02
26.893869400024414,2005-06-03
26.80876922607422,2005-06-06
26.770084381103516,2005-06-07
26.615375518798828,2005-06-08
26.936416625976562,2005-06-09
26.53801155090332,2005-06-10
26.379430770874023,2005-06-13
26.669519424438477,2005-06-14
26.58442497253418,2005-06-15
26.684988021850586,2005-06-16
26.793292999267578,2005-06-17
26.820369720458984,2005-06-20
26.6518611907959,2005-06-21
26.740957260131836,2005-06-22
26.423307418823242,2005-06-23
26.295473098754883,2005-06-24
26.23736572265625,2005-06-27
26.51628303527832,2005-06-28
26.473674774169922,2005-06-29
26.427183151245117,2005-06-30
26.609251022338867,2005-07-01
26.7680721282959,2005-07-05
26.663476943969727,2005-07-06
26.570514678955078,2005-07-07
26.919158935546875,2005-07-08
27.31815528869629,2005-07-11
27.225187301635742,2005-07-12
27.27167510986328,2005-07-13
26.30322265625,2005-07-14
26.28772735595703,2005-07-15
26.012685775756836,2005-07-18
26.187009811401367,2005-07-19
26.512405395507812,2005-07-20
26.37682342529297,2005-07-21
26.56664276123047,2005-07-22
26.458168029785156,2005-07-25
26.779695510864258,2005-07-26
26.4930362701416,2005-07-27
26.9578914642334,2005-07-28
26.524028778076172,2005-07-29
26.551149368286133,2005-08-01
26.733205795288086,2005-08-02
26.799072265625,2005-08-03
26.65574073791504,2005-08-04
26.49691390991211,2005-08-05
26.423307418823242,2005-08-08
26.49691390991211,2005-08-09
26.70610237121582,2005-08-10
26.57826042175293,2005-08-11
26.260604858398438,2005-08-12
26.264476776123047,2005-08-15
26.218002319335938,2005-08-16
26.206371307373047,2005-08-17
26.148265838623047,2005-08-18
26.163755416870117,2005-08-19
25.873228073120117,2005-08-22
25.93907928466797,2005-08-23
25.834482192993164,2005-08-24
25.788000106811523,2005-08-25
25.481969833374023,2005-08-26
25.21855354309082,2005-08-29
24.250093460083008,2005-08-30
24.48639678955078,2005-08-31
23.777496337890625,2005-09-01
23.754247665405273,2005-09-02
24.272289276123047,2005-09-06
24.82331085205078,2005-09-07
24.22184181213379,2005-09-08
24.439146041870117,2005-09-09
24.1558780670166,2005-09-12
24.443031311035156,2005-09-13
24.303327560424805,2005-09-14
24.07050895690918,2005-09-15
23.86483383178711,2005-09-16
23.632009506225586,2005-09-19
23.418596267700195,2005-09-20
23.278886795043945,2005-09-21
23.694095611572266,2005-09-22
24.00065803527832,2005-09-23
23.89200210571289,2005-09-26
23.822154998779297,2005-09-27
23.600963592529297,2005-09-28
23.49231719970703,2005-09-29
24.44690704345703,2005-09-30
24.466306686401367,2005-10-03
24.633174896240234,2005-10-04
24.512868881225586,2005-10-05
24.72241973876953,2005-10-06
24.637052536010742,2005-10-07
24.031702041625977,2005-10-10
23.857072830200195,2005-10-11
23.453516006469727,2005-10-12
23.535005569458008,2005-10-13
23.806631088256836,2005-10-14
23.457393646240234,2005-10-17
22.933534622192383,2005-10-18
23.96961212158203,2005-10-19
23.670822143554688,2005-10-20
23.791109085083008,2005-10-21
24.0433406829834,2005-10-24
23.674699783325195,2005-10-25
23.212923049926758,2005-10-26
22.545480728149414,2005-10-27
23.049945831298828,2005-10-28
23.135316848754883,2005-10-31
22.883089065551758,2005-11-01
23.453516006469727,2005-11-02
23.85320281982422,2005-11-03
24.078266143798828,2005-11-04
23.89977264404297,2005-11-07
23.72126007080078,2005-11-08
23.760066986083984,2005-11-09
24.67197608947754,2005-11-10
24.51676368713379,2005-11-11
24.737945556640625,2005-11-14
24.477954864501953,2005-11-15
24.34989356994629,2005-11-16
24.48959732055664,2005-11-17
24.69525718688965,2005-11-18
25.0173282623291,2005-11-21
25.05225372314453,2005-11-22
25.133750915527344,2005-11-23
25.098825454711914,2005-11-25
24.734066009521484,2005-11-28
25.157039642333984,2005-11-29
25.071664810180664,2005-11-30
26.107751846313477,2005-12-01
26.123279571533203,2005-12-02
26.065061569213867,2005-12-05
26.018497467041016,2005-12-06
26.026260375976562,2005-12-07
26.25132942199707,2005-12-08
26.266841888427734,2005-12-09
26.363855361938477,2005-12-12
26.311391830444336,2005-12-13
26.29973793029785,2005-12-14
26.330821990966797,2005-12-15
26.319168090820312,2005-12-16
26.023792266845703,2005-12-19
26.023792266845703,2005-12-20
26.1170654296875,2005-12-21
26.447416305541992,2005-12-22
26.218114852905273,2005-12-23
26.097631454467773,2005-12-27
26.047103881835938,2005-12-28
26.334712982177734,2005-12-29
26.027677536010742,2005-12-30
26.237539291381836,2006-01-03
26.525142669677734,2006-01-04
26.459074020385742,2006-01-05
26.633962631225586,2006-01-06
26.929336547851562,2006-01-09
26.847728729248047,2006-01-10
27.197494506835938,2006-01-11
26.940996170043945,2006-01-12
27.030384063720703,2006-01-13
26.82051658630371,2006-01-17
26.490163803100586,2006-01-18
26.66117286682129,2006-01-19
25.876110076904297,2006-01-20
25.879995346069336,2006-01-23
26.027677536010742,2006-01-24
26.109289169311523,2006-01-25
26.4785099029541,2006-01-26
26.83605194091797,2006-01-27
26.132614135742188,2006-01-30
25.89942741394043,2006-01-31
26.41632652282715,2006-02-01
25.903303146362305,2006-02-02
25.670116424560547,2006-02-03
25.961612701416016,2006-02-06
25.876110076904297,2006-02-07
25.69344139099121,2006-02-08
26.28807258605957,2006-02-09
26.987638473510742,2006-02-10
26.777761459350586,2006-02-13
26.711688995361328,2006-02-14
27.1003475189209,2006-02-15
27.01094627380371,2006-02-16
26.92544937133789,2006-02-17
26.36191177368164,2006-02-21
26.552349090576172,2006-02-22
26.71947479248047,2006-02-23
26.63785171508789,2006-02-24
26.913795471191406,2006-02-27
26.583446502685547,2006-02-28
26.7427921295166,2006-03-01
26.57567024230957,2006-03-02
26.447416305541992,2006-03-03
26.587329864501953,2006-03-06
26.38134765625,2006-03-07
26.618419647216797,2006-03-08
26.56401824951172,2006-03-09
26.400779724121094,2006-03-10
26.303619384765625,2006-03-13
26.268640518188477,2006-03-14
26.264751434326172,2006-03-15
26.451309204101562,2006-03-16
26.913795471191406,2006-03-17
26.83605194091797,2006-03-20
26.99930191040039,2006-03-21
27.02649688720703,2006-03-22
26.9332275390625,2006-03-23
26.738901138305664,2006-03-24
26.762226104736328,2006-03-27
26.65728187561035,2006-03-28
26.94338035583496,2006-03-29
26.9823055267334,2006-03-30
26.70205307006836,2006-03-31
27.246990203857422,2006-04-03
27.519468307495117,2006-04-04
27.96708869934082,2006-04-05
28.146148681640625,2006-04-06
28.177282333374023,2006-04-07
27.815284729003906,2006-04-10
27.336517333984375,2006-04-11
27.317052841186523,2006-04-12
27.278127670288086,2006-04-13
27.869789123535156,2006-04-17
28.31351661682129,2006-04-18
28.441959381103516,2006-04-19
28.515932083129883,2006-04-20
28.558744430541992,2006-04-21
28.387468338012695,2006-04-24
28.157812118530273,2006-04-25
28.278480529785156,2006-04-26
28.68718910217285,2006-04-27
28.441959381103516,2006-04-28
28.566518783569336,2006-05-01
28.430286407470703,2006-05-02
28.745569229125977,2006-05-03
29.11534881591797,2006-05-04
29.313859939575195,2006-05-05
29.730344772338867,2006-05-08
29.839344024658203,2006-05-09
29.71867561340332,2006-05-10
29.41118812561035,2006-05-11
29.158180236816406,2006-05-12
29.228229522705078,2006-05-15
29.19710350036621,2006-05-16
28.364124298095703,2006-05-17
28.130569458007812,2006-05-18
28.582094192504883,2006-05-19
28.196746826171875,2006-05-22
27.900915145874023,2006-05-23
28.029369354248047,2006-05-24
28.278480529785156,2006-05-25
28.469202041625977,2006-05-26
27.90481185913086,2006-05-30
28.1539306640625,2006-05-31
29.045284271240234,2006-06-01
28.83509635925293,2006-06-02
28.453638076782227,2006-06-05
28.10331153869629,2006-06-06
28.418601989746094,2006-06-07
28.048830032348633,2006-06-08
28.3563289642334,2006-06-09
28.079965591430664,2006-06-12
27.6362361907959,2006-06-13
27.309268951416016,2006-06-14
28.041038513183594,2006-06-15
28.002126693725586,2006-06-16
28.02547264099121,2006-06-19
28.22278594970703,2006-06-20
28.487924575805664,2006-06-21
28.074602127075195,2006-06-22
28.29296112060547,2006-06-23
28.308555603027344,2006-06-26
28.19158172607422,2006-06-27
28.51910972595215,2006-06-28
29.415943145751953,2006-06-29
29.72787857055664,2006-06-30
29.68889045715332,2006-07-03
29.28338050842285,2006-07-05
29.330156326293945,2006-07-06
29.143001556396484,2006-07-07
29.259984970092773,2006-07-10
29.244384765625,2006-07-11
29.143001556396484,2006-07-12
28.19158172607422,2006-07-13
27.489717483520508,2006-07-14
28.565921783447266,2006-07-17
28.261768341064453,2006-07-18
28.792062759399414,2006-07-19
28.43332862854004,2006-07-20
27.676883697509766,2006-07-21
28.682889938354492,2006-07-24
29.28338050842285,2006-07-25
28.46453285217285,2006-07-26
27.154388427734375,2006-07-27
27.55210304260254,2006-07-28
27.43512725830078,2006-07-31
27.419530868530273,2006-08-01
28.012224197387695,2006-08-02
28.38654136657715,2006-08-03
28.074602127075195,2006-08-04
28.066810607910156,2006-08-07
27.411731719970703,2006-08-08
27.26355743408203,2006-08-09
27.57549476623535,2006-08-10
27.66908836364746,2006-08-11
28.0823974609375,2006-08-14
28.285160064697266,2006-08-15
28.838863372802734,2006-08-16
29.0338191986084,2006-08-17
29.010421752929688,2006-08-18
28.62049674987793,2006-08-21
28.675081253051758,2006-08-22
28.38654136657715,2006-08-23
28.378755569458008,2006-08-24
28.074602127075195,2006-08-25
28.503520965576172,2006-08-28
28.9012451171875,2006-08-29
28.973888397216797,2006-08-30
29.419164657592773,2006-08-31
29.208253860473633,2006-09-01
29.372297286987305,2006-09-05
29.012958526611328,2006-09-06
28.997329711914062,2006-09-07
29.309812545776367,2006-09-08
29.57539939880371,2006-09-11
30.473751068115234,2006-09-12
30.497190475463867,2006-09-13
30.184728622436523,2006-09-14
30.208162307739258,2006-09-15
30.215970993041992,2006-09-18
30.317533493041992,2006-09-19
30.6221923828125,2006-09-20
30.58312225341797,2006-09-21
30.067533493041992,2006-09-22
30.364383697509766,2006-09-25
30.215970993041992,2006-09-26
30.192537307739258,2006-09-27
30.059741973876953,2006-09-28
30.184728622436523,2006-09-29
30.544057846069336,2006-10-02
29.653520584106445,2006-10-03
29.942550659179688,2006-10-04
31.911117553710938,2006-10-05
31.520532608032227,2006-10-06
31.387739181518555,2006-10-09
31.676776885986328,2006-10-10
31.01276969909668,2006-10-11
31.325233459472656,2006-10-12
31.911117553710938,2006-10-13
32.059566497802734,2006-10-16
32.22360610961914,2006-10-17
32.08297348022461,2006-10-18
32.10643005371094,2006-10-19
32.49699783325195,2006-10-20
32.71573257446289,2006-10-23
32.74699020385742,2006-10-24
32.66887283325195,2006-10-25
32.520442962646484,2006-10-26
32.41890335083008,2006-10-27
32.793846130371094,2006-10-30
32.62981414794922,2006-10-31
32.817291259765625,2006-11-01
32.97352600097656,2006-11-02
32.77042770385742,2006-11-03
33.3563117980957,2006-11-06
33.53596878051758,2006-11-07
33.801578521728516,2006-11-08
33.89531707763672,2006-11-09
34.168731689453125,2006-11-10
34.80147933959961,2006-11-13
34.96553421020508,2006-11-14
35.051456451416016,2006-11-15
35.22331619262695,2006-11-16
35.356117248535156,2006-11-17
35.6842041015625,2006-11-20
35.363929748535156,2006-11-21
36.52008056640625,2006-11-22
36.285743713378906,2006-11-24
35.082698822021484,2006-11-27
35.02802276611328,2006-11-28
35.309268951416016,2006-11-29
35.270179748535156,2006-11-30
35.31706619262695,2006-12-01
36.309146881103516,2006-12-04
36.38972473144531,2006-12-05
36.29585266113281,2006-12-06
36.209808349609375,2006-12-07
36.28804397583008,2006-12-08
35.92038345336914,2006-12-11
35.98295974731445,2006-12-12
36.186336517333984,2006-12-13
36.50705337524414,2006-12-14
35.92820358276367,2006-12-15
35.88127517700195,2006-12-18
36.25675964355469,2006-12-19
36.60875701904297,2006-12-20
36.46013259887695,2006-12-21
36.49924087524414,2006-12-22
37.00768280029297,2006-12-26
37.351890563964844,2006-12-27
37.625667572021484,2006-12-28
37.328433990478516,2006-12-29
37.03116226196289,2007-01-03
36.115936279296875,2007-01-04
35.278934478759766,2007-01-05
35.69353485107422,2007-01-08
36.16288375854492,2007-01-09
36.33498764038086,2007-01-10
36.65569305419922,2007-01-11
36.90601348876953,2007-01-12
37.07811737060547,2007-01-16
36.96075439453125,2007-01-17
36.7104377746582,2007-01-18
36.827781677246094,2007-01-19
36.64003372192383,2007-01-22
36.92164993286133,2007-01-23
37.28929901123047,2007-01-24
36.72609329223633,2007-01-25
36.812137603759766,2007-01-26
36.6165771484375,2007-01-29
36.553993225097656,2007-01-30
37.656951904296875,2007-01-31
38.34532165527344,2007-02-01
38.1654167175293,2007-02-02
38.61127853393555,2007-02-05
38.791202545166016,2007-02-06
39.21361541748047,2007-02-07
40.05842971801758,2007-02-08
38.400081634521484,2007-02-09
38.2514533996582,2007-02-12
38.360965728759766,2007-02-13
38.400081634521484,2007-02-14
38.62693405151367,2007-02-15
38.59563064575195,2007-02-16
38.838138580322266,2007-02-20
38.900718688964844,2007-02-21
38.689510345458984,2007-02-22
38.712982177734375,2007-02-23
38.384429931640625,2007-02-26
37.15632629394531,2007-02-27
37.47704315185547,2007-02-28
37.297115325927734,2007-03-01
37.19544219970703,2007-03-02
36.34279251098633,2007-03-05
36.999881744384766,2007-03-06
37.19544219970703,2007-03-07
37.89944839477539,2007-03-08
37.9698600769043,2007-03-09
37.8838005065918,2007-03-12
37.43791961669922,2007-03-13
37.344058990478516,2007-03-14
37.40664291381836,2007-03-15
37.101558685302734,2007-03-16
37.774288177490234,2007-03-19
38.49394226074219,2007-03-20
39.03369903564453,2007-03-21
39.018043518066406,2007-03-22
38.80684280395508,2007-03-23
38.9319953918457,2007-03-26
38.62693405151367,2007-03-27
38.198490142822266,2007-03-28
38.167171478271484,2007-03-29
38.347328186035156,2007-03-30
38.87992477416992,2007-04-02
39.12271499633789,2007-04-03
39.45952224731445,2007-04-04
39.17755889892578,2007-04-05
39.04439163208008,2007-04-09
39.04439163208008,2007-04-10
38.74676513671875,2007-04-11
39.04439163208008,2007-04-12
39.27153778076172,2007-04-13
40.02345657348633,2007-04-16
40.46206283569336,2007-04-17
40.62654495239258,2007-04-18
37.58758544921875,2007-04-19
37.705055236816406,2007-04-20
37.59541702270508,2007-04-23
37.18029022216797,2007-04-24
36.71817398071289,2007-04-25
36.1777458190918,2007-04-26
36.35788345336914,2007-04-27
35.410179138183594,2007-04-30
35.511993408203125,2007-05-01
35.66864776611328,2007-05-02
35.6451416015625,2007-05-03
35.68430709838867,2007-05-04
35.77828598022461,2007-05-07
35.58247756958008,2007-05-08
35.214359283447266,2007-05-09
34.50944900512695,2007-05-10
34.50162124633789,2007-05-11
35.56682205200195,2007-05-14
35.40236282348633,2007-05-15
35.5511589050293,2007-05-16
35.2613639831543,2007-05-17
35.45716094970703,2007-05-18
35.042049407958984,2007-05-21
35.394500732421875,2007-05-22
35.324005126953125,2007-05-23
34.64259719848633,2007-05-24
34.53295135498047,2007-05-25
35.049888610839844,2007-05-29
35.488502502441406,2007-05-30
36.06808853149414,2007-05-31
36.5067138671875,2007-06-01
37.50142288208008,2007-06-04
36.9923095703125,2007-06-05
36.06808853149414,2007-06-06
35.3631706237793,2007-06-07
35.69997787475586,2007-06-08
35.56682205200195,2007-06-11
35.34751892089844,2007-06-12
36.1151008605957,2007-06-13
35.85660934448242,2007-06-14
36.498878479003906,2007-06-15
36.22472381591797,2007-06-18
36.27572250366211,2007-06-19
35.78933334350586,2007-06-20
35.64027404785156,2007-06-21
35.216651916503906,2007-06-22
35.059730529785156,2007-06-25
34.45566177368164,2007-06-26
34.290931701660156,2007-06-27
34.33014678955078,2007-06-28
33.92219924926758,2007-06-29
34.33798599243164,2007-07-02
34.87931442260742,2007-07-03
37.319129943847656,2007-07-05
36.958248138427734,2007-07-06
36.87196350097656,2007-07-09
35.859947204589844,2007-07-10
36.36204147338867,2007-07-11
35.33433532714844,2007-07-12
34.58119201660156,2007-07-13
34.84008026123047,2007-07-16
35.42062759399414,2007-07-17
35.397090911865234,2007-07-18
35.38923263549805,2007-07-19
34.730247497558594,2007-07-20
35.20096206665039,2007-07-23
34.47135543823242,2007-07-24
33.859458923339844,2007-07-25
32.32179260253906,2007-07-26
31.30193519592285,2007-07-27
32.29043197631836,2007-07-30
32.59637451171875,2007-07-31
33.02785873413086,2007-08-01
33.97712707519531,2007-08-02
32.59637451171875,2007-08-03
33.21614456176758,2007-08-06
33.4044303894043,2007-08-07
34.47135543823242,2007-08-08
34.141868591308594,2007-08-09
33.34166717529297,2007-08-10
33.357364654541016,2007-08-13
32.71405792236328,2007-08-14
32.376708984375,2007-08-15
32.40810012817383,2007-08-16
33.20829772949219,2007-08-17
33.42797088623047,2007-08-20
33.584861755371094,2007-08-21
33.984962463378906,2007-08-22
34.31444549560547,2007-08-23
34.59689712524414,2007-08-24
34.24384689331055,2007-08-27
33.31027603149414,2007-08-28
33.70255661010742,2007-08-29
34.33014678955078,2007-08-30
34.84792709350586,2007-08-31
34.85186767578125,2007-09-04
34.29390335083008,2007-09-05
34.278194427490234,2007-09-06
33.327335357666016,2007-09-07
32.965850830078125,2007-09-10
33.59450912475586,2007-09-11
33.17017364501953,2007-09-12
33.625953674316406,2007-09-13
33.81454849243164,2007-09-14
33.69667053222656,2007-09-17
34.71827697753906,2007-09-18
35.08760070800781,2007-09-19
34.631813049316406,2007-09-20
35.08760070800781,2007-09-21
35.134761810302734,2007-09-24
33.98744201660156,2007-09-25
33.76741409301758,2007-09-26
34.05029296875,2007-09-27
34.16032409667969,2007-09-28
34.60823059082031,2007-10-01
35.315486907958984,2007-10-02
34.828277587890625,2007-10-03
33.225189208984375,2007-10-04
33.79098892211914,2007-10-05
33.47663879394531,2007-10-08
32.9815673828125,2007-10-09
32.57292938232422,2007-10-10
32.49434280395508,2007-10-11
32.895118713378906,2007-10-12
31.96784210205078,2007-10-15
33.11516189575195,2007-10-16
32.690792083740234,2007-10-17
32.49434280395508,2007-10-18
31.37060546875,2007-10-19
31.89710807800293,2007-10-22
31.952125549316406,2007-10-23
31.472753524780273,2007-10-24
31.079853057861328,2007-10-25
31.19771385192871,2007-10-26
31.08769416809082,2007-10-29
31.181989669799805,2007-10-30
32.30573654174805,2007-10-31
31.276296615600586,2007-11-01
31.237010955810547,2007-11-02
30.49044418334961,2007-11-05
30.17612075805664,2007-11-06
29.020944595336914,2007-11-07
28.745906829833984,2007-11-08
28.32155418395996,2007-11-09
28.42371368408203,2007-11-12
29.09952735900879,2007-11-13
28.494426727294922,2007-11-14
27.88935089111328,2007-11-15
28.00720977783203,2007-11-16
26.962051391601562,2007-11-19
26.490558624267578,2007-11-20
27.150653839111328,2007-11-21
27.59072494506836,2007-11-23
27.2528133392334,2007-11-26
27.724315643310547,2007-11-27
28.832345962524414,2007-11-28
29.06022834777832,2007-11-29
29.468881607055664,2007-11-30
29.09952735900879,2007-12-03
28.788497924804688,2007-12-04
28.780620574951172,2007-12-05
29.253082275390625,2007-12-06
29.14283561706543,2007-12-07
29.497180938720703,2007-12-10
28.50501251220703,2007-12-11
28.103425979614258,2007-12-12
26.63092803955078,2007-12-13
24.79621696472168,2007-12-14
25.630895614624023,2007-12-17
25.59939956665039,2007-12-18
26.268712997436523,2007-12-19
26.079730987548828,2007-12-20
26.678180694580078,2007-12-21
27.07976722717285,2007-12-24
26.819921493530273,2007-12-26
26.560062408447266,2007-12-27
26.867158889770508,2007-12-28
26.914411544799805,2007-12-31
26.008865356445312,2008-01-02
26.016733169555664,2008-01-03
24.930078506469727,2008-01-04
25.3001766204834,2008-01-07
25.040327072143555,2008-01-08
26.308088302612305,2008-01-09
26.92228126525879,2008-01-10
25.874998092651367,2008-01-11
26.189971923828125,2008-01-14
25.095443725585938,2008-01-15
25.874998092651367,2008-01-16
25.473405838012695,2008-01-17
25.733257293701172,2008-01-18
25.985231399536133,2008-01-22
27.607349395751953,2008-01-23
27.835704803466797,2008-01-24
26.73329734802246,2008-01-25
27.418371200561523,2008-01-28
27.42624282836914,2008-01-29
27.19000816345215,2008-01-30
28.316028594970703,2008-01-31
29.386940002441406,2008-02-01
28.016817092895508,2008-02-04
28.19005012512207,2008-02-05
27.47347640991211,2008-02-06
27.630970001220703,2008-02-07
27.260883331298828,2008-02-08
27.772705078125,2008-02-11
28.127046585083008,2008-02-12
27.481353759765625,2008-02-13
27.654590606689453,2008-02-14
27.977441787719727,2008-02-15
27.788461685180664,2008-02-19
28.127046585083008,2008-02-20
27.953807830810547,2008-02-21
27.741207122802734,2008-02-22
27.977441787719727,2008-02-25
28.709747314453125,2008-02-26
28.591636657714844,2008-02-27
27.520729064941406,2008-02-28
26.851411819458008,2008-02-29
26.938032150268555,2008-03-03
27.906566619873047,2008-03-04
27.489233016967773,2008-03-05
26.402576446533203,2008-03-06
26.347457885742188,2008-03-07
25.678144454956055,2008-03-10
26.906532287597656,2008-03-11
26.24509048461914,2008-03-12
26.134845733642578,2008-03-13
25.906496047973633,2008-03-14
25.024568557739258,2008-03-17
25.914371490478516,2008-03-18
26.166351318359375,2008-03-19
27.02464485168457,2008-03-20
28.418405532836914,2008-03-24
28.276662826538086,2008-03-25
28.19791603088379,2008-03-26
27.583723068237305,2008-03-27
27.1348819732666,2008-03-28
27.056150436401367,2008-03-31
28.859363555908203,2008-04-01
28.914602279663086,2008-04-02
28.401657104492188,2008-04-03
28.44110870361328,2008-04-04
27.999181747436523,2008-04-07
27.754547119140625,2008-04-08
26.902259826660156,2008-04-09
26.949607849121094,2008-04-10
26.341957092285156,2008-04-11
25.986845016479492,2008-04-14
25.1187744140625,2008-04-15
25.639606475830078,2008-04-16
26.40509605407715,2008-04-17
26.40509605407715,2008-04-18
25.69485855102539,2008-04-21
25.544918060302734,2008-04-22
25.93160057067871,2008-04-23
26.973285675048828,2008-04-24
27.5572566986084,2008-04-25
27.49412727355957,2008-04-28
27.517799377441406,2008-04-29
27.0679931640625,2008-04-30
28.33063507080078,2008-05-01
29.02508544921875,2008-05-02
