CRM,Date
25.547500610351562,2011-12-29
25.364999771118164,2011-12-30
25.299999237060547,2012-01-03
24.3700008392334,2012-01-04
24.6924991607666,2012-01-05
25.264999389648438,2012-01-06
25.1875,2012-01-09
26.197500228881836,2012-01-10
26.454999923706055,2012-01-11
26.420000076293945,2012-01-12
25.975000381469727,2012-01-13
25.860000610351562,2012-01-17
26.924999237060547,2012-01-18
28.627500534057617,2012-01-19
28.547500610351562,2012-01-20
28.6875,2012-01-23
29.38249969482422,2012-01-24
29.53499984741211,2012-01-25
29.05500030517578,2012-01-26
29.149999618530273,2012-01-27
28.892499923706055,2012-01-30
29.200000762939453,2012-01-31
29.829999923706055,2012-02-01
29.56999969482422,2012-02-02
31.024999618530273,2012-02-03
30.8075008392334,2012-02-06
30.700000762939453,2012-02-07
30.950000762939453,2012-02-08
31.40250015258789,2012-02-09
32.11000061035156,2012-02-10
33.057498931884766,2012-02-13
32.900001525878906,2012-02-14
32.654998779296875,2012-02-15
32.9375,2012-02-16
32.29249954223633,2012-02-17
31.90250015258789,2012-02-21
32.01750183105469,2012-02-22
32.942501068115234,2012-02-23
35.90999984741211,2012-02-24
35.837501525878906,2012-02-27
35.8650016784668,2012-02-28
35.790000915527344,2012-02-29
36.244998931884766,2012-03-01
35.9474983215332,2012-03-02
35.52000045776367,2012-03-05
35.17250061035156,2012-03-06
35.8650016784668,2012-03-07
36.52000045776367,2012-03-08
36.85749816894531,2012-03-09
36.79249954223633,2012-03-12
38.064998626708984,2012-03-13
37.90250015258789,2012-03-14
38.10749816894531,2012-03-15
37.84749984741211,2012-03-16
37.48500061035156,2012-03-19
37.747501373291016,2012-03-20
38.592498779296875,2012-03-21
38.209999084472656,2012-03-22
38.474998474121094,2012-03-23
39.334999084472656,2012-03-26
38.375,2012-03-27
38.51499938964844,2012-03-28
39.102500915527344,2012-03-29
38.627498626708984,2012-03-30
39.29499816894531,2012-04-02
39.58000183105469,2012-04-03
38.91999816894531,2012-04-04
39.2599983215332,2012-04-05
39.380001068115234,2012-04-09
38.432498931884766,2012-04-10
39.52000045776367,2012-04-11
39.57500076293945,2012-04-12
39.842498779296875,2012-04-13
38.73249816894531,2012-04-16
39.04249954223633,2012-04-17
39.65999984741211,2012-04-18
39.89250183105469,2012-04-19
39.224998474121094,2012-04-20
38.75,2012-04-23
37.494998931884766,2012-04-24
37.67499923706055,2012-04-25
39.04999923706055,2012-04-26
39.165000915527344,2012-04-27
38.932498931884766,2012-04-30
39.220001220703125,2012-05-01
39.73500061035156,2012-05-02
39.380001068115234,2012-05-03
38.147499084472656,2012-05-04
37.95750045776367,2012-05-07
36.505001068115234,2012-05-08
37.244998931884766,2012-05-09
33.86000061035156,2012-05-10
34.44499969482422,2012-05-11
34.13750076293945,2012-05-14
34.525001525878906,2012-05-15
34.14500045776367,2012-05-16
33.45000076293945,2012-05-17
36.39500045776367,2012-05-18
37.26250076293945,2012-05-21
37.36249923706055,2012-05-22
37.65250015258789,2012-05-23
36.5525016784668,2012-05-24
36.75,2012-05-25
36.42250061035156,2012-05-29
35.23749923706055,2012-05-30
34.654998779296875,2012-05-31
32.747501373291016,2012-06-01
32.80500030517578,2012-06-04
33.435001373291016,2012-06-05
34.244998931884766,2012-06-06
33.88999938964844,2012-06-07
34.122501373291016,2012-06-08
32.6150016784668,2012-06-11
32.64500045776367,2012-06-12
31.832500457763672,2012-06-13
32.34000015258789,2012-06-14
33.63999938964844,2012-06-15
34.20000076293945,2012-06-18
34.502498626708984,2012-06-19
34.4375,2012-06-20
33.192501068115234,2012-06-21
34.27750015258789,2012-06-22
33.540000915527344,2012-06-25
33.83250045776367,2012-06-26
33.93000030517578,2012-06-27
32.94499969482422,2012-06-28
34.564998626708984,2012-06-29
34.76750183105469,2012-07-02
35.337501525878906,2012-07-03
35.60499954223633,2012-07-05
33.9375,2012-07-06
32.82500076293945,2012-07-09
32.217498779296875,2012-07-10
31.727500915527344,2012-07-11
31.885000228881836,2012-07-12
32.63750076293945,2012-07-13
31.997499465942383,2012-07-16
31.69499969482422,2012-07-17
33.724998474121094,2012-07-18
34.77750015258789,2012-07-19
33.790000915527344,2012-07-20
32.75,2012-07-23
31.68000030517578,2012-07-24
31.329999923706055,2012-07-25
31.15250015258789,2012-07-26
32.872501373291016,2012-07-27
31.467500686645508,2012-07-30
31.09000015258789,2012-07-31
31.142499923706055,2012-08-01
30.342500686645508,2012-08-02
32.067501068115234,2012-08-03
33.18000030517578,2012-08-06
34.16999816894531,2012-08-07
33.88750076293945,2012-08-08
34.439998626708984,2012-08-09
34.959999084472656,2012-08-10
36.287498474121094,2012-08-13
35.63999938964844,2012-08-14
36.032501220703125,2012-08-15
36.7400016784668,2012-08-16
36.807498931884766,2012-08-17
36.89250183105469,2012-08-20
36.90999984741211,2012-08-21
37.154998779296875,2012-08-22
36.692501068115234,2012-08-23
37.1349983215332,2012-08-24
37.26499938964844,2012-08-27
36.279998779296875,2012-08-28
36.400001525878906,2012-08-29
35.67250061035156,2012-08-30
36.29499816894531,2012-08-31
36.209999084472656,2012-09-04
36.182498931884766,2012-09-05
37.22249984741211,2012-09-06
37.39250183105469,2012-09-07
37.334999084472656,2012-09-10
37.6974983215332,2012-09-11
38.1775016784668,2012-09-12
39.247501373291016,2012-09-13
39.85749816894531,2012-09-14
39.540000915527344,2012-09-17
39.0724983215332,2012-09-18
39.494998931884766,2012-09-19
39.005001068115234,2012-09-20
38.79999923706055,2012-09-21
38.39250183105469,2012-09-24
38.032501220703125,2012-09-25
37.23500061035156,2012-09-26
38.29499816894531,2012-09-27
38.17250061035156,2012-09-28
37.78499984741211,2012-10-01
38.23500061035156,2012-10-02
39.2599983215332,2012-10-03
39.45750045776367,2012-10-04
38.682498931884766,2012-10-05
38.400001525878906,2012-10-08
38.03499984741211,2012-10-09
37.540000915527344,2012-10-10
38.15250015258789,2012-10-11
38.3224983215332,2012-10-12
38.537498474121094,2012-10-15
38.8650016784668,2012-10-16
37.907501220703125,2012-10-17
37.525001525878906,2012-10-18
37.252498626708984,2012-10-19
36.907501220703125,2012-10-22
37.20000076293945,2012-10-23
37.05500030517578,2012-10-24
36.32749938964844,2012-10-25
36.662498474121094,2012-10-26
36.494998931884766,2012-10-31
36.55500030517578,2012-11-01
36.650001525878906,2012-11-02
36.272499084472656,2012-11-05
36.93000030517578,2012-11-06
36.630001068115234,2012-11-07
35.81999969482422,2012-11-08
35.28499984741211,2012-11-09
35.41999816894531,2012-11-12
35.27750015258789,2012-11-13
34.91999816894531,2012-11-14
35.182498931884766,2012-11-15
36.07500076293945,2012-11-16
36.83000183105469,2012-11-19
36.474998474121094,2012-11-20
39.69499969482422,2012-11-21
39.86249923706055,2012-11-23
40.05500030517578,2012-11-26
39.092498779296875,2012-11-27
39.46500015258789,2012-11-28
39.6875,2012-11-29
39.41749954223633,2012-11-30
39.26250076293945,2012-12-03
39.23500061035156,2012-12-04
39.217498779296875,2012-12-05
39.352500915527344,2012-12-06
39.17499923706055,2012-12-07
39.60499954223633,2012-12-10
41.25,2012-12-11
41.75749969482422,2012-12-12
41.65999984741211,2012-12-13
41.70249938964844,2012-12-14
42.227500915527344,2012-12-17
42.724998474121094,2012-12-18
42.46500015258789,2012-12-19
42.52000045776367,2012-12-20
42.23749923706055,2012-12-21
42.337501525878906,2012-12-24
41.584999084472656,2012-12-26
41.560001373291016,2012-12-27
41.04499816894531,2012-12-28
42.025001525878906,2012-12-31
42.79249954223633,2013-01-02
42.1775016784668,2013-01-03
42.40250015258789,2013-01-04
42.244998931884766,2013-01-07
42.49250030517578,2013-01-08
42.95750045776367,2013-01-09
43.279998779296875,2013-01-10
43.337501525878906,2013-01-11
43.502498626708984,2013-01-14
43.662498474121094,2013-01-15
42.40999984741211,2013-01-16
42.782501220703125,2013-01-17
42.505001068115234,2013-01-18
41.72249984741211,2013-01-22
42.60499954223633,2013-01-23
43.0724983215332,2013-01-24
43.46500015258789,2013-01-25
44.51750183105469,2013-01-28
43.67250061035156,2013-01-29
43.07500076293945,2013-01-30
43.032501220703125,2013-01-31
43.76499938964844,2013-02-01
43.189998626708984,2013-02-04
43.099998474121094,2013-02-05
42.82500076293945,2013-02-06
42.51250076293945,2013-02-07
42.48749923706055,2013-02-08
42.657501220703125,2013-02-11
43.09000015258789,2013-02-12
43.07500076293945,2013-02-13
43.6150016784668,2013-02-14
43.75749969482422,2013-02-15
43.70750045776367,2013-02-19
42.77000045776367,2013-02-20
42.13750076293945,2013-02-21
42.63999938964844,2013-02-22
40.877498626708984,2013-02-25
40.84000015258789,2013-02-26
41.73500061035156,2013-02-27
42.30500030517578,2013-02-28
45.5,2013-03-01
46.47249984741211,2013-03-04
46.442501068115234,2013-03-05
46.592498779296875,2013-03-06
46.11750030517578,2013-03-07
46.462501525878906,2013-03-08
46.48500061035156,2013-03-11
45.1974983215332,2013-03-12
45.227500915527344,2013-03-13
44.622501373291016,2013-03-14
44.125,2013-03-15
43.532501220703125,2013-03-18
42.807498931884766,2013-03-19
43.127498626708984,2013-03-20
43.182498931884766,2013-03-21
44.01499938964844,2013-03-22
43.189998626708984,2013-03-25
43.397499084472656,2013-03-26
43.970001220703125,2013-03-27
44.70750045776367,2013-03-28
43.84749984741211,2013-04-01
43.83250045776367,2013-04-02
42.127498626708984,2013-04-03
41.602500915527344,2013-04-04
41.35499954223633,2013-04-05
41.71500015258789,2013-04-08
41.33250045776367,2013-04-09
42.19499969482422,2013-04-10
41.627498626708984,2013-04-11
42.380001068115234,2013-04-12
41.29499816894531,2013-04-15
42.59749984741211,2013-04-16
41.837501525878906,2013-04-17
41.029998779296875,2013-04-18
40.880001068115234,2013-04-19
40.31999969482422,2013-04-22
41.08000183105469,2013-04-23
40.90999984741211,2013-04-24
40.7599983215332,2013-04-25
40.709999084472656,2013-04-26
41.0099983215332,2013-04-29
41.11000061035156,2013-04-30
41.560001373291016,2013-05-01
41.869998931884766,2013-05-02
42.2400016784668,2013-05-03
42.439998626708984,2013-05-06
42.41999816894531,2013-05-07
42.369998931884766,2013-05-08
43.150001525878906,2013-05-09
44.16999816894531,2013-05-10
43.959999084472656,2013-05-13
44.97999954223633,2013-05-14
44.790000915527344,2013-05-15
46.150001525878906,2013-05-16
46.790000915527344,2013-05-17
47.0099983215332,2013-05-20
46.33000183105469,2013-05-21
45.779998779296875,2013-05-22
45.689998626708984,2013-05-23
43.25,2013-05-24
41.79999923706055,2013-05-28
41.93000030517578,2013-05-29
42.7599983215332,2013-05-30
42.33000183105469,2013-05-31
41.040000915527344,2013-06-03
37.79999923706055,2013-06-04
37.95000076293945,2013-06-05
38.060001373291016,2013-06-06
39.61000061035156,2013-06-07
38.68000030517578,2013-06-10
37.59000015258789,2013-06-11
37.58000183105469,2013-06-12
37.79999923706055,2013-06-13
37.560001373291016,2013-06-14
38.220001220703125,2013-06-17
38.25,2013-06-18
37.650001525878906,2013-06-19
36.75,2013-06-20
38.29999923706055,2013-06-21
36.95000076293945,2013-06-24
37.439998626708984,2013-06-25
38.0,2013-06-26
38.84000015258789,2013-06-27
38.18000030517578,2013-06-28
37.79999923706055,2013-07-01
38.16999816894531,2013-07-02
38.54999923706055,2013-07-03
38.939998626708984,2013-07-05
38.43000030517578,2013-07-08
38.720001220703125,2013-07-09
39.7400016784668,2013-07-10
41.52000045776367,2013-07-11
42.43000030517578,2013-07-12
41.97999954223633,2013-07-15
41.84000015258789,2013-07-16
42.709999084472656,2013-07-17
41.900001525878906,2013-07-18
42.5,2013-07-19
42.040000915527344,2013-07-22
42.540000915527344,2013-07-23
42.0099983215332,2013-07-24
43.220001220703125,2013-07-25
43.220001220703125,2013-07-26
43.310001373291016,2013-07-29
43.9900016784668,2013-07-30
43.75,2013-07-31
45.13999938964844,2013-08-01
45.52000045776367,2013-08-02
45.689998626708984,2013-08-05
45.41999816894531,2013-08-06
44.91999816894531,2013-08-07
45.2400016784668,2013-08-08
45.209999084472656,2013-08-09
45.38999938964844,2013-08-12
45.06999969482422,2013-08-13
44.65999984741211,2013-08-14
43.599998474121094,2013-08-15
43.83000183105469,2013-08-16
43.439998626708984,2013-08-19
43.38999938964844,2013-08-20
43.5,2013-08-21
43.75,2013-08-22
43.59000015258789,2013-08-23
43.400001525878906,2013-08-26
42.459999084472656,2013-08-27
42.779998779296875,2013-08-28
43.650001525878906,2013-08-29
49.130001068115234,2013-08-30
49.58000183105469,2013-09-03
48.77000045776367,2013-09-04
48.599998474121094,2013-09-05
48.470001220703125,2013-09-06
49.20000076293945,2013-09-09
50.02000045776367,2013-09-10
49.880001068115234,2013-09-11
49.959999084472656,2013-09-12
49.63999938964844,2013-09-13
49.650001525878906,2013-09-16
49.900001525878906,2013-09-17
52.4900016784668,2013-09-18
53.380001068115234,2013-09-19
52.7599983215332,2013-09-20
52.349998474121094,2013-09-23
52.13999938964844,2013-09-24
52.470001220703125,2013-09-25
53.31999969482422,2013-09-26
52.43000030517578,2013-09-27
51.90999984741211,2013-09-30
52.630001068115234,2013-10-01
53.150001525878906,2013-10-02
52.0,2013-10-03
52.83000183105469,2013-10-04
52.15999984741211,2013-10-07
50.13999938964844,2013-10-08
49.90999984741211,2013-10-09
51.540000915527344,2013-10-10
51.06999969482422,2013-10-11
51.16999816894531,2013-10-14
50.720001220703125,2013-10-15
52.58000183105469,2013-10-16
53.0099983215332,2013-10-17
54.099998474121094,2013-10-18
55.099998474121094,2013-10-21
54.279998779296875,2013-10-22
53.34000015258789,2013-10-23
54.380001068115234,2013-10-24
54.560001373291016,2013-10-25
53.4900016784668,2013-10-28
53.70000076293945,2013-10-29
52.790000915527344,2013-10-30
53.36000061035156,2013-10-31
53.959999084472656,2013-11-01
55.58000183105469,2013-11-04
55.689998626708984,2013-11-05
55.22999954223633,2013-11-06
54.349998474121094,2013-11-07
55.4900016784668,2013-11-08
56.119998931884766,2013-11-11
56.709999084472656,2013-11-12
57.209999084472656,2013-11-13
56.9900016784668,2013-11-14
57.310001373291016,2013-11-15
55.5099983215332,2013-11-18
52.7400016784668,2013-11-19
53.61000061035156,2013-11-20
54.439998626708984,2013-11-21
54.689998626708984,2013-11-22
52.75,2013-11-25
52.29999923706055,2013-11-26
52.709999084472656,2013-11-27
52.09000015258789,2013-11-29
51.560001373291016,2013-12-02
51.630001068115234,2013-12-03
52.27000045776367,2013-12-04
53.04999923706055,2013-12-05
53.880001068115234,2013-12-06
53.68000030517578,2013-12-09
53.720001220703125,2013-12-10
51.43000030517578,2013-12-11
50.97999954223633,2013-12-12
51.130001068115234,2013-12-13
51.15999984741211,2013-12-16
52.220001220703125,2013-12-17
53.36000061035156,2013-12-18
53.06999969482422,2013-12-19
53.720001220703125,2013-12-20
54.58000183105469,2013-12-23
54.79999923706055,2013-12-24
54.849998474121094,2013-12-26
54.45000076293945,2013-12-27
55.16999816894531,2013-12-30
55.189998626708984,2013-12-31
54.86000061035156,2014-01-02
55.119998931884766,2014-01-03
54.22999954223633,2014-01-06
54.95000076293945,2014-01-07
56.939998626708984,2014-01-08
56.290000915527344,2014-01-09
56.95000076293945,2014-01-10
56.209999084472656,2014-01-13
57.5099983215332,2014-01-14
59.720001220703125,2014-01-15
59.209999084472656,2014-01-16
59.86000061035156,2014-01-17
60.95000076293945,2014-01-21
61.13999938964844,2014-01-22
60.08000183105469,2014-01-23
58.400001525878906,2014-01-24
57.08000183105469,2014-01-27
59.369998931884766,2014-01-28
57.959999084472656,2014-01-29
60.970001220703125,2014-01-30
60.529998779296875,2014-01-31
58.470001220703125,2014-02-03
60.959999084472656,2014-02-04
61.630001068115234,2014-02-05
61.70000076293945,2014-02-06
61.54999923706055,2014-02-07
61.040000915527344,2014-02-10
61.22999954223633,2014-02-11
61.47999954223633,2014-02-12
63.130001068115234,2014-02-13
62.79999923706055,2014-02-14
63.72999954223633,2014-02-18
63.02000045776367,2014-02-19
63.0099983215332,2014-02-20
63.59000015258789,2014-02-21
63.90999984741211,2014-02-24
63.65999984741211,2014-02-25
63.7400016784668,2014-02-26
66.22000122070312,2014-02-27
62.369998931884766,2014-02-28
61.4900016784668,2014-03-03
63.06999969482422,2014-03-04
63.68000030517578,2014-03-05
63.13999938964844,2014-03-06
60.7400016784668,2014-03-07
59.779998779296875,2014-03-10
61.02000045776367,2014-03-11
61.52000045776367,2014-03-12
59.060001373291016,2014-03-13
58.15999984741211,2014-03-14
58.31999969482422,2014-03-17
59.630001068115234,2014-03-18
58.43000030517578,2014-03-19
59.119998931884766,2014-03-20
57.029998779296875,2014-03-21
56.36000061035156,2014-03-24
56.650001525878906,2014-03-25
55.209999084472656,2014-03-26
55.970001220703125,2014-03-27
55.75,2014-03-28
57.09000015258789,2014-03-31
58.79999923706055,2014-04-01
58.150001525878906,2014-04-02
55.7400016784668,2014-04-03
54.40999984741211,2014-04-04
53.970001220703125,2014-04-07
55.209999084472656,2014-04-08
56.95000076293945,2014-04-09
54.54999923706055,2014-04-10
52.869998931884766,2014-04-11
53.779998779296875,2014-04-14
55.22999954223633,2014-04-15
55.97999954223633,2014-04-16
56.099998474121094,2014-04-17
56.11000061035156,2014-04-21
57.08000183105469,2014-04-22
55.63999938964844,2014-04-23
54.72999954223633,2014-04-24
52.79999923706055,2014-04-25
49.130001068115234,2014-04-28
50.7599983215332,2014-04-29
51.650001525878906,2014-04-30
52.08000183105469,2014-05-01
52.439998626708984,2014-05-02
53.650001525878906,2014-05-05
51.779998779296875,2014-05-06
50.43000030517578,2014-05-07
50.150001525878906,2014-05-08
50.279998779296875,2014-05-09
53.43000030517578,2014-05-12
52.279998779296875,2014-05-13
51.880001068115234,2014-05-14
51.41999816894531,2014-05-15
51.79999923706055,2014-05-16
53.22999954223633,2014-05-19
52.88999938964844,2014-05-20
50.189998626708984,2014-05-21
53.27000045776367,2014-05-22
53.40999984741211,2014-05-23
54.36000061035156,2014-05-27
53.34000015258789,2014-05-28
54.400001525878906,2014-05-29
52.630001068115234,2014-05-30
52.380001068115234,2014-06-02
50.95000076293945,2014-06-03
51.06999969482422,2014-06-04
51.369998931884766,2014-06-05
51.79999923706055,2014-06-06
51.709999084472656,2014-06-09
53.060001373291016,2014-06-10
53.310001373291016,2014-06-11
53.040000915527344,2014-06-12
54.310001373291016,2014-06-13
54.61000061035156,2014-06-16
57.81999969482422,2014-06-17
57.7599983215332,2014-06-18
57.880001068115234,2014-06-19
57.5099983215332,2014-06-20
58.0,2014-06-23
57.459999084472656,2014-06-24
57.40999984741211,2014-06-25
57.16999816894531,2014-06-26
57.380001068115234,2014-06-27
58.08000183105469,2014-06-30
59.20000076293945,2014-07-01
58.90999984741211,2014-07-02
58.7599983215332,2014-07-03
57.34000015258789,2014-07-07
54.88999938964844,2014-07-08
54.599998474121094,2014-07-09
54.29999923706055,2014-07-10
54.209999084472656,2014-07-11
54.72999954223633,2014-07-14
53.7400016784668,2014-07-15
53.95000076293945,2014-07-16
52.63999938964844,2014-07-17
53.5,2014-07-18
53.31999969482422,2014-07-21
53.599998474121094,2014-07-22
53.599998474121094,2014-07-23
54.060001373291016,2014-07-24
54.88999938964844,2014-07-25
54.0,2014-07-28
54.83000183105469,2014-07-29
56.25,2014-07-30
54.25,2014-07-31
53.47999954223633,2014-08-01
54.900001525878906,2014-08-04
54.29999923706055,2014-08-05
53.88999938964844,2014-08-06
53.75,2014-08-07
54.439998626708984,2014-08-08
54.869998931884766,2014-08-11
52.75,2014-08-12
52.81999969482422,2014-08-13
53.5099983215332,2014-08-14
53.630001068115234,2014-08-15
54.380001068115234,2014-08-18
54.959999084472656,2014-08-19
55.38999938964844,2014-08-20
55.709999084472656,2014-08-21
59.79999923706055,2014-08-22
59.22999954223633,2014-08-25
59.63999938964844,2014-08-26
59.58000183105469,2014-08-27
58.290000915527344,2014-08-28
59.09000015258789,2014-08-29
59.849998474121094,2014-09-02
59.029998779296875,2014-09-03
59.08000183105469,2014-09-04
59.810001373291016,2014-09-05
60.36000061035156,2014-09-08
59.65999984741211,2014-09-09
60.70000076293945,2014-09-10
61.209999084472656,2014-09-11
59.25,2014-09-12
57.56999969482422,2014-09-15
57.61000061035156,2014-09-16
57.45000076293945,2014-09-17
57.65999984741211,2014-09-18
58.2400016784668,2014-09-19
57.31999969482422,2014-09-22
56.810001373291016,2014-09-23
57.65999984741211,2014-09-24
55.91999816894531,2014-09-25
56.560001373291016,2014-09-26
57.22999954223633,2014-09-29
57.529998779296875,2014-09-30
56.72999954223633,2014-10-01
56.63999938964844,2014-10-02
58.459999084472656,2014-10-03
58.29999923706055,2014-10-06
56.90999984741211,2014-10-07
57.900001525878906,2014-10-08
57.130001068115234,2014-10-09
54.77000045776367,2014-10-10
53.22999954223633,2014-10-13
52.720001220703125,2014-10-14
53.09000015258789,2014-10-15
53.869998931884766,2014-10-16
55.630001068115234,2014-10-17
56.029998779296875,2014-10-20
57.2400016784668,2014-10-21
56.25,2014-10-22
57.880001068115234,2014-10-23
59.56999969482422,2014-10-24
59.11000061035156,2014-10-27
61.529998779296875,2014-10-28
60.970001220703125,2014-10-29
61.720001220703125,2014-10-30
63.9900016784668,2014-10-31
63.59000015258789,2014-11-03
63.56999969482422,2014-11-04
61.90999984741211,2014-11-05
63.09000015258789,2014-11-06
63.970001220703125,2014-11-07
64.44999694824219,2014-11-10
64.05999755859375,2014-11-11
63.77000045776367,2014-11-12
63.15999984741211,2014-11-13
63.90999984741211,2014-11-14
62.5099983215332,2014-11-17
62.470001220703125,2014-11-18
61.02000045776367,2014-11-19
58.29999923706055,2014-11-20
58.189998626708984,2014-11-21
58.09000015258789,2014-11-24
59.34000015258789,2014-11-25
59.22999954223633,2014-11-26
59.869998931884766,2014-11-28
59.08000183105469,2014-12-01
59.25,2014-12-02
58.880001068115234,2014-12-03
58.95000076293945,2014-12-04
58.849998474121094,2014-12-05
56.40999984741211,2014-12-08
56.13999938964844,2014-12-09
55.31999969482422,2014-12-10
55.47999954223633,2014-12-11
55.06999969482422,2014-12-12
55.40999984741211,2014-12-15
53.790000915527344,2014-12-16
57.0,2014-12-17
59.33000183105469,2014-12-18
59.86000061035156,2014-12-19
59.86000061035156,2014-12-22
60.5,2014-12-23
60.33000183105469,2014-12-24
60.79999923706055,2014-12-26
60.349998474121094,2014-12-29
59.43000030517578,2014-12-30
59.310001373291016,2014-12-31
59.2400016784668,2015-01-02
58.16999816894531,2015-01-05
57.20000076293945,2015-01-06
56.93000030517578,2015-01-07
58.59000015258789,2015-01-08
58.15999984741211,2015-01-09
57.72999954223633,2015-01-12
57.970001220703125,2015-01-13
57.25,2015-01-14
55.11000061035156,2015-01-15
56.63999938964844,2015-01-16
57.290000915527344,2015-01-20
57.709999084472656,2015-01-21
58.0,2015-01-22
58.619998931884766,2015-01-23
59.779998779296875,2015-01-26
57.790000915527344,2015-01-27
56.349998474121094,2015-01-28
58.099998474121094,2015-01-29
56.45000076293945,2015-01-30
57.279998779296875,2015-02-02
58.61000061035156,2015-02-03
58.9900016784668,2015-02-04
59.2599983215332,2015-02-05
59.16999816894531,2015-02-06
57.97999954223633,2015-02-09
58.790000915527344,2015-02-10
58.79999923706055,2015-02-11
61.2599983215332,2015-02-12
62.849998474121094,2015-02-13
62.06999969482422,2015-02-17
63.0,2015-02-18
62.810001373291016,2015-02-19
63.7400016784668,2015-02-20
62.58000183105469,2015-02-23
61.93000030517578,2015-02-24
62.869998931884766,2015-02-25
70.23999786376953,2015-02-26
69.37999725341797,2015-02-27
68.45999908447266,2015-03-02
66.94999694824219,2015-03-03
64.87999725341797,2015-03-04
65.58999633789062,2015-03-05
64.55999755859375,2015-03-06
65.4800033569336,2015-03-09
63.7599983215332,2015-03-10
63.68000030517578,2015-03-11
64.94999694824219,2015-03-12
64.5999984741211,2015-03-13
66.43000030517578,2015-03-16
67.55000305175781,2015-03-17
68.55000305175781,2015-03-18
68.87999725341797,2015-03-19
67.69000244140625,2015-03-20
67.66000366210938,2015-03-23
67.37000274658203,2015-03-24
65.77999877929688,2015-03-25
65.98999786376953,2015-03-26
66.55000305175781,2015-03-27
66.8499984741211,2015-03-30
66.80999755859375,2015-03-31
66.08000183105469,2015-04-01
66.68000030517578,2015-04-02
67.94000244140625,2015-04-06
68.19999694824219,2015-04-07
68.20999908447266,2015-04-08
67.73999786376953,2015-04-09
67.63999938964844,2015-04-10
67.08000183105469,2015-04-13
66.91000366210938,2015-04-14
67.20999908447266,2015-04-15
67.91000366210938,2015-04-16
65.80999755859375,2015-04-17
66.9000015258789,2015-04-20
67.37999725341797,2015-04-21
67.70999908447266,2015-04-22
68.47000122070312,2015-04-23
67.83000183105469,2015-04-24
67.83999633789062,2015-04-27
66.88999938964844,2015-04-28
74.6500015258789,2015-04-29
72.81999969482422,2015-04-30
73.36000061035156,2015-05-01
71.5999984741211,2015-05-04
72.75,2015-05-05
73.79000091552734,2015-05-06
74.5199966430664,2015-05-07
72.4000015258789,2015-05-08
71.19999694824219,2015-05-11
71.7699966430664,2015-05-12
71.79000091552734,2015-05-13
72.87999725341797,2015-05-14
72.4000015258789,2015-05-15
72.80000305175781,2015-05-18
71.4800033569336,2015-05-19
70.16000366210938,2015-05-20
72.91000366210938,2015-05-21
75.01000213623047,2015-05-22
73.56999969482422,2015-05-26
73.94999694824219,2015-05-27
72.68000030517578,2015-05-28
72.75,2015-05-29
73.0999984741211,2015-06-01
72.9000015258789,2015-06-02
73.47000122070312,2015-06-03
72.20999908447266,2015-06-04
73.55000305175781,2015-06-05
71.83999633789062,2015-06-08
71.76000213623047,2015-06-09
73.02999877929688,2015-06-10
72.4000015258789,2015-06-11
71.7699966430664,2015-06-12
72.55999755859375,2015-06-15
73.4000015258789,2015-06-16
74.41999816894531,2015-06-17
75.70999908447266,2015-06-18
75.0,2015-06-19
74.77999877929688,2015-06-22
74.19999694824219,2015-06-23
73.5,2015-06-24
73.61000061035156,2015-06-25
72.33999633789062,2015-06-26
70.0,2015-06-29
69.62999725341797,2015-06-30
70.54000091552734,2015-07-01
70.41999816894531,2015-07-02
69.16000366210938,2015-07-06
70.26000213623047,2015-07-07
69.38999938964844,2015-07-08
69.95999908447266,2015-07-09
71.13999938964844,2015-07-10
71.05000305175781,2015-07-13
71.79000091552734,2015-07-14
71.36000061035156,2015-07-15
72.41999816894531,2015-07-16
72.80999755859375,2015-07-17
72.7699966430664,2015-07-20
73.83000183105469,2015-07-21
73.87000274658203,2015-07-22
72.20999908447266,2015-07-23
73.91999816894531,2015-07-24
72.45999908447266,2015-07-27
73.79000091552734,2015-07-28
73.87999725341797,2015-07-29
73.36000061035156,2015-07-30
73.30000305175781,2015-07-31
72.44000244140625,2015-08-03
71.88999938964844,2015-08-04
72.52999877929688,2015-08-05
70.43000030517578,2015-08-06
70.41000366210938,2015-08-07
71.2699966430664,2015-08-10
71.62999725341797,2015-08-11
71.04000091552734,2015-08-12
71.4000015258789,2015-08-13
72.98999786376953,2015-08-14
74.04000091552734,2015-08-17
72.58000183105469,2015-08-18
72.04000091552734,2015-08-19
67.81999969482422,2015-08-20
69.1500015258789,2015-08-21
65.16999816894531,2015-08-24
65.18000030517578,2015-08-25
68.5199966430664,2015-08-26
69.94000244140625,2015-08-27
70.25,2015-08-28
69.36000061035156,2015-08-31
66.62999725341797,2015-09-01
67.9800033569336,2015-09-02
68.25,2015-09-03
67.12999725341797,2015-09-04
70.76000213623047,2015-09-08
69.02999877929688,2015-09-09
69.73999786376953,2015-09-10
70.05000305175781,2015-09-11
69.88999938964844,2015-09-14
71.2699966430664,2015-09-15
71.87999725341797,2015-09-16
72.31999969482422,2015-09-17
71.4000015258789,2015-09-18
72.13999938964844,2015-09-21
71.6500015258789,2015-09-22
71.98999786376953,2015-09-23
71.70999908447266,2015-09-24
72.44000244140625,2015-09-25
69.04000091552734,2015-09-28
68.37999725341797,2015-09-29
69.43000030517578,2015-09-30
