SIRI,Date
6.172989845275879,2002-01-14
6.815466403961182,2002-01-15
6.27717399597168,2002-01-16
6.502911567687988,2002-01-17
6.502911567687988,2002-01-18
6.424771785736084,2002-01-22
5.895161151885986,2002-01-23
5.981982231140137,2002-01-24
6.051440238952637,2002-01-25
5.843068599700928,2002-01-28
5.634697914123535,2002-01-29
5.869115352630615,2002-01-30
5.408962249755859,2002-01-31
6.190353870391846,2002-02-01
5.565240383148193,2002-02-04
5.452373027801514,2002-02-05
5.165862560272217,2002-02-06
5.165862560272217,2002-02-07
5.443690299987793,2002-02-08
5.877795696258545,2002-02-11
5.895161151885986,2002-02-12
6.112214088439941,2002-02-13
5.626014709472656,2002-02-14
4.853307723999023,2002-02-15
4.2455573081970215,2002-02-19
4.315014839172363,2002-02-20
3.8809092044830322,2002-02-21
3.785407066345215,2002-02-22
4.063233852386475,2002-02-25
3.8374974727630615,2002-02-26
3.7680413722991943,2002-02-27
3.5943987369537354,2002-02-28
3.924319267272949,2002-03-01
4.002458572387695,2002-03-04
4.141372203826904,2002-03-05
4.7057108879089355,2002-03-06
4.566796779632568,2002-03-07
4.879354953765869,2002-03-08
5.226637840270996,2002-03-11
5.313459396362305,2002-03-12
5.09640645980835,2002-03-13
4.627571105957031,2002-03-14
4.636253356933594,2002-03-15
4.853307723999023,2002-03-18
4.375790119171143,2002-03-19
4.21951150894165,2002-03-20
4.315014839172363,2002-03-21
4.176102161407471,2002-03-22
3.8027706146240234,2002-03-25
3.8461790084838867,2002-03-26
4.393153667449951,2002-03-27
4.618888854980469,2002-03-28
5.018265724182129,2002-04-01
4.688345909118652,2002-04-02
4.384471893310547,2002-04-03
4.332379341125488,2002-04-04
4.488657474517822,2002-04-05
4.445247173309326,2002-04-08
4.636253356933594,2002-04-09
4.479974269866943,2002-04-10
4.315014839172363,2002-04-11
4.427883625030518,2002-04-12
4.618888854980469,2002-04-15
4.688345909118652,2002-04-16
4.584160804748535,2002-04-17
4.775167942047119,2002-04-18
4.514703273773193,2002-04-19
4.419200897216797,2002-04-22
4.358425617218018,2002-04-23
4.34974479675293,2002-04-24
4.2455573081970215,2002-04-25
4.097962856292725,2002-04-26
3.6899020671844482,2002-04-29
3.8982722759246826,2002-04-30
3.906956195831299,2002-05-01
3.724630355834961,2002-05-02
3.4728493690490723,2002-05-03
3.4554851055145264,2002-05-06
3.11688232421875,2002-05-07
3.4728493690490723,2002-05-08
3.25579571723938,2002-05-09
3.446803331375122,2002-05-10
3.646491527557373,2002-05-13
3.8288166522979736,2002-05-14
3.8895905017852783,2002-05-15
3.8982722759246826,2002-05-16
3.8461790084838867,2002-05-17
3.6725378036499023,2002-05-20
3.6638548374176025,2002-05-21
3.4381203651428223,2002-05-22
3.507578134536743,2002-05-23
3.342618227005005,2002-05-24
3.195021152496338,2002-05-28
3.212385892868042,2002-05-29
3.4554851055145264,2002-05-30
3.446803331375122,2002-05-31
3.212385892868042,2002-06-03
3.2297492027282715,2002-06-04
3.2210676670074463,2002-06-05
3.1429283618927,2002-06-06
3.1863396167755127,2002-06-07
3.195021152496338,2002-06-10
3.273160696029663,2002-06-11
3.429438829421997,2002-06-12
3.490213394165039,2002-06-13
3.333935260772705,2002-06-14
3.3252532482147217,2002-06-17
3.368664264678955,2002-06-18
3.2644782066345215,2002-06-19
2.8477365970611572,2002-06-20
3.1689746379852295,2002-06-21
3.1776578426361084,2002-06-24
3.2384321689605713,2002-06-25
3.11688232421875,2002-06-26
2.8564183712005615,2002-06-27
3.2644782066345215,2002-06-28
3.273160696029663,2002-07-01
3.25579571723938,2002-07-02
3.1255648136138916,2002-07-03
2.613318920135498,2002-07-05
2.7782790660858154,2002-07-08
2.969285726547241,2002-07-09
2.9953324794769287,2002-07-10
2.9953324794769287,2002-07-11
3.038742780685425,2002-07-12
3.038742780685425,2002-07-15
2.960604429244995,2002-07-16
3.0300610065460205,2002-07-17
2.7782790660858154,2002-07-18
2.4223124980926514,2002-07-19
2.1878950595855713,2002-07-22
1.8058816194534302,2002-07-23
1.6148746013641357,2002-07-24
1.6235570907592773,2002-07-25
1.3891395330429077,2002-07-26
1.597510576248169,2002-07-29
1.9100667238235474,2002-07-30
1.7798353433609009,2002-07-31
1.7364246845245361,2002-08-01
1.7016960382461548,2002-08-02
1.536736011505127,2002-08-05
1.4412320852279663,2002-08-06
1.4846428632736206,2002-08-07
1.5454179048538208,2002-08-08
1.5627824068069458,2002-08-09
1.7971993684768677,2002-08-12
1.172086477279663,2002-08-13
0.6598413586616516,2002-08-14
1.2502257823944092,2002-08-15
1.0592190027236938,2002-08-16
0.9550333619117737,2002-08-19
1.0765831470489502,2002-08-20
1.1113117933273315,2002-08-21
1.1026298999786377,2002-08-22
1.0158084630966187,2002-08-23
1.1026298999786377,2002-08-26
1.0679011344909668,2002-08-27
1.0244907140731812,2002-08-28
1.0939475297927856,2002-08-29
1.311000943183899,2002-08-30
1.198133111000061,2002-09-03
1.4151860475540161,2002-09-04
1.5193713903427124,2002-09-05
1.4585964679718018,2002-09-06
1.4759610891342163,2002-09-09
1.3023186922073364,2002-09-10
1.267589807510376,2002-09-11
1.2241793870925903,2002-09-12
1.3370469808578491,2002-09-13
1.2589079141616821,2002-09-16
1.2589079141616821,2002-09-17
1.1113117933273315,2002-09-18
1.0071260929107666,2002-09-19
1.041854977607727,2002-09-20
1.0071260929107666,2002-09-23
1.0592190027236938,2002-09-24
1.0592190027236938,2002-09-25
1.0679011344909668,2002-09-26
0.9984439611434937,2002-09-27
0.8682123422622681,2002-09-30
0.7813912034034729,2002-10-01
0.8248017430305481,2002-10-02
0.8942586779594421,2002-10-03
0.8248017430305481,2002-10-04
0.7466627359390259,2002-10-07
0.8768945336341858,2002-10-08
0.8161195516586304,2002-10-09
0.7727089524269104,2002-10-10
0.5903844833374023,2002-10-11
0.7119341492652893,2002-10-14
0.6598413586616516,2002-10-15
0.7292982339859009,2002-10-16
1.1460402011871338,2002-10-17
0.7727089524269104,2002-10-18
0.6685234904289246,2002-10-21
0.5990665555000305,2002-10-22
0.6251128911972046,2002-10-23
0.6164308786392212,2002-10-24
0.6424770355224609,2002-10-25
0.6858876347541809,2002-10-28
0.6945697665214539,2002-10-29
0.7119341492652893,2002-10-30
0.7813912034034729,2002-10-31
0.8595300912857056,2002-11-01
0.9203051328659058,2002-11-04
0.9723976254463196,2002-11-05
0.9637156128883362,2002-11-06
0.8768945336341858,2002-11-07
0.8161195516586304,2002-11-08
0.7553447484970093,2002-11-11
0.7987552881240845,2002-11-12
0.7727089524269104,2002-11-13
0.7119341492652893,2002-11-14
0.7640267610549927,2002-11-15
0.7119341492652893,2002-11-18
0.7119341492652893,2002-11-19
0.6945697665214539,2002-11-20
0.6685234904289246,2002-11-21
0.6511593461036682,2002-11-22
0.7292982339859009,2002-11-25
0.7813912034034729,2002-11-26
0.7466627359390259,2002-11-27
0.7466627359390259,2002-11-29
0.7379805445671082,2002-12-02
0.6858876347541809,2002-12-03
0.6772056818008423,2002-12-04
0.703251838684082,2002-12-05
0.6858876347541809,2002-12-06
0.6251128911972046,2002-12-09
0.633794903755188,2002-12-10
0.6251128911972046,2002-12-11
0.5903844833374023,2002-12-12
0.5730201005935669,2002-12-13
0.5469737648963928,2002-12-16
0.5035630464553833,2002-12-17
0.46883466839790344,2002-12-18
0.5035630464553833,2002-12-19
0.46883466839790344,2002-12-20
0.46883466839790344,2002-12-23
0.46883466839790344,2002-12-24
0.45147040486335754,2002-12-26
0.5209274888038635,2002-12-27
0.4861988127231598,2002-12-30
0.5556558966636658,2002-12-31
0.5296095013618469,2003-01-02
0.5209274888038635,2003-01-03
0.5382915735244751,2003-01-06
0.7119341492652893,2003-01-07
0.6598413586616516,2003-01-08
0.6772056818008423,2003-01-09
0.703251838684082,2003-01-10
0.6858876347541809,2003-01-13
1.1113117933273315,2003-01-14
1.189450740814209,2003-01-15
1.0852655172348022,2003-01-16
1.0158084630966187,2003-01-17
1.0244907140731812,2003-01-21
1.1026298999786377,2003-01-22
1.1199935674667358,2003-01-23
1.1026298999786377,2003-01-24
0.9463517665863037,2003-01-27
0.9203051328659058,2003-01-28
0.8942586779594421,2003-01-29
0.9637156128883362,2003-01-30
1.0071260929107666,2003-01-31
0.9637156128883362,2003-02-03
0.8942586779594421,2003-02-04
0.8248017430305481,2003-02-05
0.7466627359390259,2003-02-06
0.7813912034034729,2003-02-07
0.7900732755661011,2003-02-10
0.7640267610549927,2003-02-11
0.703251838684082,2003-02-12
0.6424770355224609,2003-02-13
0.6511593461036682,2003-02-14
0.8074373006820679,2003-02-18
0.7379805445671082,2003-02-19
0.7640267610549927,2003-02-20
0.7640267610549927,2003-02-21
0.7640267610549927,2003-02-24
0.7292982339859009,2003-02-25
0.6772056818008423,2003-02-26
0.6685234904289246,2003-02-27
0.6598413586616516,2003-02-28
0.6945697665214539,2003-03-03
0.6164308786392212,2003-03-04
0.4601525664329529,2003-03-05
0.4254240095615387,2003-03-06
0.4080597758293152,2003-03-07
0.4254240095615387,2003-03-10
0.39069560170173645,2003-03-11
0.35596707463264465,2003-03-12
0.36464911699295044,2003-03-13
0.35596707463264465,2003-03-14
0.38201338052749634,2003-03-17
0.39069560170173645,2003-03-18
0.4601525664329529,2003-03-19
0.5122453570365906,2003-03-20
0.5035630464553833,2003-03-21
0.4601525664329529,2003-03-24
0.5469737648963928,2003-03-25
0.5817021131515503,2003-03-26
0.5990665555000305,2003-03-27
0.5817021131515503,2003-03-28
0.633794903755188,2003-03-31
0.6251128911972046,2003-04-01
0.6077486276626587,2003-04-02
0.5730201005935669,2003-04-03
0.5817021131515503,2003-04-04
0.5903844833374023,2003-04-07
0.5817021131515503,2003-04-08
0.5643379092216492,2003-04-09
0.5556558966636658,2003-04-10
0.5469737648963928,2003-04-11
0.5643379092216492,2003-04-14
0.5730201005935669,2003-04-15
0.5817021131515503,2003-04-16
0.633794903755188,2003-04-17
0.6164308786392212,2003-04-21
0.6164308786392212,2003-04-22
0.6685234904289246,2003-04-23
0.633794903755188,2003-04-24
0.6077486276626587,2003-04-25
0.6251128911972046,2003-04-28
0.633794903755188,2003-04-29
0.6424770355224609,2003-04-30
0.6858876347541809,2003-05-01
0.7206160426139832,2003-05-02
0.7813912034034729,2003-05-05
1.041854977607727,2003-05-06
0.9637156128883362,2003-05-07
0.9029408097267151,2003-05-08
0.8421660661697388,2003-05-09
0.9203051328659058,2003-05-12
1.0679011344909668,2003-05-13
1.172086477279663,2003-05-14
1.2241793870925903,2003-05-15
1.189450740814209,2003-05-16
1.1286758184432983,2003-05-19
0.9810798168182373,2003-05-20
0.9289870858192444,2003-05-21
1.0765831470489502,2003-05-22
1.1460402011871338,2003-05-23
1.2068151235580444,2003-05-27
1.2068151235580444,2003-05-28
1.172086477279663,2003-05-29
1.3891395330429077,2003-05-30
1.6930140256881714,2003-06-02
2.0402987003326416,2003-06-03
1.8145636320114136,2003-06-04
1.7885173559188843,2003-06-05
1.8666566610336304,2003-06-06
1.7798353433609009,2003-06-09
1.7624711990356445,2003-06-10
1.7798353433609009,2003-06-11
1.7451066970825195,2003-06-12
1.606192946434021,2003-06-13
1.5454179048538208,2003-06-16
1.6669676303863525,2003-06-17
1.6409212350845337,2003-06-18
1.57146418094635,2003-06-19
1.5020074844360352,2003-06-20
1.5454179048538208,2003-06-23
1.4759610891342163,2003-06-24
1.4412320852279663,2003-06-25
1.3978216648101807,2003-06-26
1.4412320852279663,2003-06-27
1.4672788381576538,2003-06-30
1.4759610891342163,2003-07-01
1.536736011505127,2003-07-02
1.597510576248169,2003-07-03
1.5280535221099854,2003-07-07
1.536736011505127,2003-07-08
1.597510576248169,2003-07-09
1.5801465511322021,2003-07-10
1.5801465511322021,2003-07-11
1.57146418094635,2003-07-14
1.5454179048538208,2003-07-15
1.5106894969940186,2003-07-16
1.4499144554138184,2003-07-17
1.4846428632736206,2003-07-18
1.4585964679718018,2003-07-21
1.4499144554138184,2003-07-22
1.4151860475540161,2003-07-23
1.4325499534606934,2003-07-24
1.4151860475540161,2003-07-25
1.6409212350845337,2003-07-28
1.57146418094635,2003-07-29
1.536736011505127,2003-07-30
1.5454179048538208,2003-07-31
1.57146418094635,2003-08-01
1.6669676303863525,2003-08-04
1.6930140256881714,2003-08-05
1.4846428632736206,2003-08-06
1.3283648490905762,2003-08-07
1.406503677368164,2003-08-08
1.4412320852279663,2003-08-11
1.4759610891342163,2003-08-12
1.4499144554138184,2003-08-13
1.4325499534606934,2003-08-14
1.4238682985305786,2003-08-15
1.3978216648101807,2003-08-18
1.3717752695083618,2003-08-19
1.3457286357879639,2003-08-20
1.3630932569503784,2003-08-21
1.3804575204849243,2003-08-22
1.3717752695083618,2003-08-25
1.3717752695083618,2003-08-26
1.3891395330429077,2003-08-27
1.4412320852279663,2003-08-28
1.4585964679718018,2003-08-29
1.406503677368164,2003-09-02
1.4325499534606934,2003-09-03
1.4412320852279663,2003-09-04
1.4412320852279663,2003-09-05
1.4585964679718018,2003-09-08
1.5454179048538208,2003-09-09
1.4846428632736206,2003-09-10
1.4933254718780518,2003-09-11
1.4585964679718018,2003-09-12
1.4672788381576538,2003-09-15
1.4585964679718018,2003-09-16
1.597510576248169,2003-09-17
1.597510576248169,2003-09-18
1.7190601825714111,2003-09-19
1.6930140256881714,2003-09-22
1.7537890672683716,2003-09-23
1.6843321323394775,2003-09-24
1.6669676303863525,2003-09-25
1.5541000366210938,2003-09-26
1.606192946434021,2003-09-29
1.5801465511322021,2003-09-30
1.606192946434021,2003-10-01
1.6496034860610962,2003-10-02
1.6235570907592773,2003-10-03
1.6235570907592773,2003-10-06
1.6235570907592773,2003-10-07
1.6930140256881714,2003-10-08
1.6843321323394775,2003-10-09
1.7971993684768677,2003-10-10
1.9795241355895996,2003-10-13
2.0229341983795166,2003-10-14
1.9013853073120117,2003-10-15
2.0576627254486084,2003-10-16
2.0923914909362793,2003-10-17
2.179212808609009,2003-10-20
2.222623586654663,2003-10-21
2.274716854095459,2003-10-22
2.1705310344696045,2003-10-23
2.066344976425171,2003-10-24
2.1184380054473877,2003-10-27
1.9708422422409058,2003-10-28
2.0402987003326416,2003-10-29
2.0055696964263916,2003-10-30
2.0402987003326416,2003-10-31
2.0576627254486084,2003-11-03
1.9795241355895996,2003-11-04
1.9621596336364746,2003-11-05
2.0402987003326416,2003-11-06
2.066344976425171,2003-11-07
1.9187487363815308,2003-11-10
1.8579741716384888,2003-11-11
1.8927035331726074,2003-11-12
1.9447952508926392,2003-11-13
1.9361131191253662,2003-11-14
1.8666566610336304,2003-11-17
1.9361131191253662,2003-11-18
1.8319274187088013,2003-11-19
1.7537890672683716,2003-11-20
1.7277425527572632,2003-11-21
1.6582854986190796,2003-11-24
1.6843321323394775,2003-11-25
1.7190601825714111,2003-11-26
1.8058816194534302,2003-11-28
1.9100667238235474,2003-12-01
1.8927035331726074,2003-12-02
1.8319274187088013,2003-12-03
1.8666566610336304,2003-12-04
1.8406102657318115,2003-12-05
1.8492923974990845,2003-12-08
1.8753386735916138,2003-12-09
1.8406102657318115,2003-12-10
1.8840206861495972,2003-12-11
1.9013853073120117,2003-12-12
1.9447952508926392,2003-12-15
1.9708422422409058,2003-12-16
1.8666566610336304,2003-12-17
1.8927035331726074,2003-12-18
1.9187487363815308,2003-12-19
1.9013853073120117,2003-12-22
1.9100667238235474,2003-12-23
2.083709955215454,2003-12-24
2.0402987003326416,2003-12-26
2.2399871349334717,2003-12-29
2.6480469703674316,2003-12-30
2.7435505390167236,2003-12-31
3.316570997238159,2004-01-02
3.038742780685425,2004-01-05
2.9171929359436035,2004-01-06
2.7522330284118652,2004-01-07
2.9171929359436035,2004-01-08
2.9866509437561035,2004-01-09
2.8650999069213867,2004-01-12
2.7435505390167236,2004-01-13
2.804325580596924,2004-01-14
2.7175049781799316,2004-01-15
2.734868288040161,2004-01-16
2.6393654346466064,2004-01-20
2.630682945251465,2004-01-21
2.8477365970611572,2004-01-22
2.726186513900757,2004-01-23
2.6567296981811523,2004-01-26
2.5785903930664062,2004-01-27
2.4396774768829346,2004-01-28
2.396266222000122,2004-01-29
2.344172954559326,2004-01-30
2.4223124980926514,2004-02-02
2.413630247116089,2004-02-03
2.283398389816284,2004-02-04
2.344172954559326,2004-02-05
2.4309945106506348,2004-02-06
2.5178158283233643,2004-02-09
2.622001886367798,2004-02-10
2.613318920135498,2004-02-11
2.7001397609710693,2004-02-12
2.5699081420898438,2004-02-13
2.613318920135498,2004-02-17
2.5612258911132812,2004-02-18
2.5178158283233643,2004-02-19
2.5004515647888184,2004-02-20
2.4223124980926514,2004-02-23
2.344172954559326,2004-02-24
2.5872724056243896,2004-02-25
2.604637384414673,2004-02-26
2.552544116973877,2004-02-27
2.604637384414673,2004-03-01
2.5612258911132812,2004-03-02
2.5699081420898438,2004-03-03
2.5959548950195312,2004-03-04
2.6480469703674316,2004-03-05
2.613318920135498,2004-03-08
2.535179615020752,2004-03-09
2.5004515647888184,2004-03-10
2.491769552230835,2004-03-11
2.6480469703674316,2004-03-12
2.5959548950195312,2004-03-15
2.665411949157715,2004-03-16
2.726186513900757,2004-03-17
2.7175049781799316,2004-03-18
2.7435505390167236,2004-03-19
2.6480469703674316,2004-03-22
2.6914572715759277,2004-03-23
2.6827759742736816,2004-03-24
2.7609150409698486,2004-03-25
2.813007354736328,2004-03-26
2.8564183712005615,2004-03-29
2.8737828731536865,2004-03-30
2.9519221782684326,2004-03-31
3.0040149688720703,2004-04-01
3.0821533203125,2004-04-02
3.25579571723938,2004-04-05
3.3773460388183594,2004-04-06
3.490213394165039,2004-04-07
3.333935260772705,2004-04-08
3.429438829421997,2004-04-12
3.2644782066345215,2004-04-13
3.25579571723938,2004-04-14
3.2818424701690674,2004-04-15
3.2644782066345215,2004-04-16
3.4554851055145264,2004-04-19
3.2992069721221924,2004-04-20
3.012697219848633,2004-04-21
3.1429283618927,2004-04-22
3.1776578426361084,2004-04-23
3.099517822265625,2004-04-26
2.9953324794769287,2004-04-27
2.8737828731536865,2004-04-28
2.726186513900757,2004-04-29
2.8650999069213867,2004-04-30
2.9779679775238037,2004-05-03
2.9779679775238037,2004-05-04
2.969285726547241,2004-05-05
2.786961793899536,2004-05-06
2.7609150409698486,2004-05-07
2.552544116973877,2004-05-10
2.734868288040161,2004-05-11
2.7522330284118652,2004-05-12
2.708822727203369,2004-05-13
2.7435505390167236,2004-05-14
2.6480469703674316,2004-05-17
2.6827759742736816,2004-05-18
2.7609150409698486,2004-05-19
2.6914572715759277,2004-05-20
2.708822727203369,2004-05-21
2.6827759742736816,2004-05-24
2.726186513900757,2004-05-25
2.6827759742736816,2004-05-26
2.6393654346466064,2004-05-27
2.604637384414673,2004-05-28
2.7522330284118652,2004-06-01
2.7522330284118652,2004-06-02
2.6740939617156982,2004-06-03
2.7435505390167236,2004-06-04
2.786961793899536,2004-06-07
2.7695975303649902,2004-06-08
2.8303720951080322,2004-06-09
2.7435505390167236,2004-06-10
2.8216896057128906,2004-06-14
2.804325580596924,2004-06-15
2.726186513900757,2004-06-16
2.6827759742736816,2004-06-17
2.7175049781799316,2004-06-18
2.604637384414673,2004-06-21
2.604637384414673,2004-06-22
2.613318920135498,2004-06-23
2.613318920135498,2004-06-24
2.6393654346466064,2004-06-25
2.665411949157715,2004-06-28
2.6740939617156982,2004-06-29
2.6740939617156982,2004-06-30
2.613318920135498,2004-07-01
2.604637384414673,2004-07-02
2.5091328620910645,2004-07-06
2.4744045734405518,2004-07-07
2.413630247116089,2004-07-08
2.4223124980926514,2004-07-09
2.3528554439544678,2004-07-12
2.2573516368865967,2004-07-13
2.283398389816284,2004-07-14
2.266033887863159,2004-07-15
2.144484758377075,2004-07-16
2.0055696964263916,2004-07-19
2.266033887863159,2004-07-20
2.1358022689819336,2004-07-21
2.1705310344696045,2004-07-22
2.083709955215454,2004-07-23
2.0750272274017334,2004-07-26
2.179212808609009,2004-07-27
2.127119302749634,2004-07-28
2.1705310344696045,2004-07-29
2.179212808609009,2004-07-30
2.1531662940979004,2004-08-02
2.101073741912842,2004-08-03
2.014252185821533,2004-08-04
2.083709955215454,2004-08-05
2.0229341983795166,2004-08-06
1.9274312257766724,2004-08-09
1.9708422422409058,2004-08-10
1.8753386735916138,2004-08-11
1.7798353433609009,2004-08-12
1.8927035331726074,2004-08-13
1.9274312257766724,2004-08-16
1.9447952508926392,2004-08-17
1.8753386735916138,2004-08-18
1.9100667238235474,2004-08-19
1.9361131191253662,2004-08-20
2.0316169261932373,2004-08-23
2.066344976425171,2004-08-24
2.083709955215454,2004-08-25
2.101073741912842,2004-08-26
2.109755754470825,2004-08-27
2.066344976425171,2004-08-30
2.014252185821533,2004-08-31
1.9708422422409058,2004-09-01
2.0489814281463623,2004-09-02
2.0229341983795166,2004-09-03
2.2052597999572754,2004-09-07
2.3528554439544678,2004-09-08
2.3528554439544678,2004-09-09
2.3615379333496094,2004-09-10
2.4483587741851807,2004-09-13
2.5178158283233643,2004-09-14
2.5091328620910645,2004-09-15
2.5785903930664062,2004-09-16
2.4830868244171143,2004-09-17
2.413630247116089,2004-09-20
2.4830868244171143,2004-09-21
2.457040786743164,2004-09-22
2.4483587741851807,2004-09-23
2.4483587741851807,2004-09-24
2.3702197074890137,2004-09-27
2.300762891769409,2004-09-28
2.622001886367798,2004-09-29
2.7782790660858154,2004-09-30
2.726186513900757,2004-10-01
2.813007354736328,2004-10-04
2.9085116386413574,2004-10-05
3.3599817752838135,2004-10-06
3.4728493690490723,2004-10-07
3.212385892868042,2004-10-08
3.0561070442199707,2004-10-11
3.25579571723938,2004-10-12
3.2471141815185547,2004-10-13
3.1689746379852295,2004-10-14
3.212385892868042,2004-10-15
3.307889461517334,2004-10-18
3.290524482727051,2004-10-19
3.2818424701690674,2004-10-20
3.333935260772705,2004-10-21
3.3947105407714844,2004-10-22
3.481531858444214,2004-10-25
3.490213394165039,2004-10-26
3.3773460388183594,2004-10-27
3.412074327468872,2004-10-28
3.3860280513763428,2004-10-29
3.3947105407714844,2004-11-01
3.4381203651428223,2004-11-02
3.4033920764923096,2004-11-03
3.4033920764923096,2004-11-04
3.412074327468872,2004-11-05
3.4207570552825928,2004-11-08
3.3773460388183594,2004-11-09
3.3512990474700928,2004-11-10
3.342618227005005,2004-11-11
3.6204452514648438,2004-11-12
3.863544225692749,2004-11-15
4.0892791748046875,2004-11-16
4.297651290893555,2004-11-17
4.097962856292725,2004-11-18
4.488657474517822,2004-11-19
5.183226108551025,2004-11-22
5.825704574584961,2004-11-23
5.426327705383301,2004-11-24
5.65206241607666,2004-11-26
5.8083415031433105,2004-11-29
5.756246089935303,2004-11-30
6.060122013092041,2004-12-01
6.303221702575684,2004-12-02
6.555003643035889,2004-12-03
7.023838520050049,2004-12-06
7.822592258453369,2004-12-07
5.990664958953857,2004-12-08
6.225082874298096,2004-12-09
6.589730739593506,2004-12-10
6.980426788330078,2004-12-13
6.902288436889648,2004-12-14
6.641823768615723,2004-12-15
6.2337646484375,2004-12-16
6.66787052154541,2004-12-17
6.919652462005615,2004-12-20
6.824148654937744,2004-12-21
6.850194454193115,2004-12-22
6.902288436889648,2004-12-23
7.032520771026611,2004-12-27
6.78073787689209,2004-12-28
6.329267978668213,2004-12-29
6.494228363037109,2004-12-30
6.615778923034668,2004-12-31
6.494228363037109,2005-01-03
6.520275592803955,2005-01-04
6.633141994476318,2005-01-05
6.51159143447876,2005-01-06
6.164306640625,2005-01-07
5.747565746307373,2005-01-10
5.296093940734863,2005-01-11
5.443690299987793,2005-01-12
5.608651161193848,2005-01-13
5.599968910217285,2005-01-14
5.417645454406738,2005-01-18
5.044312953948975,2005-01-19
4.809896469116211,2005-01-20
5.061677932739258,2005-01-21
5.287411689758301,2005-01-24
5.417645454406738,2005-01-25
5.365551948547363,2005-01-26
5.521830081939697,2005-01-27
5.643379211425781,2005-01-28
5.747565746307373,2005-01-31
5.461054801940918,2005-02-01
5.521830081939697,2005-02-02
5.487101078033447,2005-02-03
5.573923587799072,2005-02-04
5.3481879234313965,2005-02-07
5.148499011993408,2005-02-08
5.200591564178467,2005-02-09
5.148499011993408,2005-02-10
5.1919097900390625,2005-02-11
5.165862560272217,2005-02-14
5.183226108551025,2005-02-15
5.244003772735596,2005-02-16
5.200591564178467,2005-02-17
5.09640645980835,2005-02-18
4.827260494232178,2005-02-22
4.879354953765869,2005-02-23
4.844624996185303,2005-02-24
4.471292972564697,2005-02-25
4.83594274520874,2005-02-28
5.113770484924316,2005-03-01
5.1398162841796875,2005-03-02
4.992221355438232,2005-03-03
4.914081573486328,2005-03-04
5.113770484924316,2005-03-07
5.0356316566467285,2005-03-08
4.8619890213012695,2005-03-09
4.731756687164307,2005-03-10
4.653616905212402,2005-03-11
4.627571105957031,2005-03-14
4.627571105957031,2005-03-15
4.540750980377197,2005-03-16
4.670983791351318,2005-03-17
4.592843055725098,2005-03-18
4.679664611816406,2005-03-21
4.584160804748535,2005-03-22
4.7057108879089355,2005-03-23
4.627571105957031,2005-03-24
4.584160804748535,2005-03-28
4.670983791351318,2005-03-29
4.922764301300049,2005-03-30
4.879354953765869,2005-03-31
4.827260494232178,2005-04-01
4.731756687164307,2005-04-04
4.853307723999023,2005-04-05
4.679664611816406,2005-04-06
4.749121189117432,2005-04-07
4.6970295906066895,2005-04-08
4.714392185211182,2005-04-11
4.6970295906066895,2005-04-12
4.592843055725098,2005-04-13
4.601525783538818,2005-04-14
4.471292972564697,2005-04-15
4.410519599914551,2005-04-18
4.532067775726318,2005-04-19
4.427883625030518,2005-04-20
4.462612152099609,2005-04-21
4.427883625030518,2005-04-22
4.462612152099609,2005-04-25
4.228193759918213,2005-04-26
4.054551124572754,2005-04-27
4.1066436767578125,2005-04-28
4.132689952850342,2005-04-29
4.332379341125488,2005-05-02
4.393153667449951,2005-05-03
4.540750980377197,2005-05-04
4.618888854980469,2005-05-05
4.670983791351318,2005-05-06
4.653616905212402,2005-05-09
4.506021022796631,2005-05-10
4.488657474517822,2005-05-11
4.558114051818848,2005-05-12
4.644935607910156,2005-05-13
4.757802963256836,2005-05-16
4.757802963256836,2005-05-17
4.6970295906066895,2005-05-18
4.679664611816406,2005-05-19
4.905399799346924,2005-05-20
4.922764301300049,2005-05-23
4.922764301300049,2005-05-24
4.896717548370361,2005-05-25
5.026949405670166,2005-05-26
5.183226108551025,2005-05-27
5.217956066131592,2005-05-31
5.148499011993408,2005-06-01
5.209274768829346,2005-06-02
5.209274768829346,2005-06-03
5.113770484924316,2005-06-06
5.070359230041504,2005-06-07
5.061677932739258,2005-06-08
5.000903129577637,2005-06-09
4.905399799346924,2005-06-10
5.200591564178467,2005-06-13
5.1224517822265625,2005-06-14
5.131133556365967,2005-06-15
5.200591564178467,2005-06-16
5.226637840270996,2005-06-17
5.217956066131592,2005-06-20
5.174544811248779,2005-06-21
5.1398162841796875,2005-06-22
5.105088233947754,2005-06-23
5.174544811248779,2005-06-24
5.200591564178467,2005-06-27
5.582603931427002,2005-06-28
5.712836742401123,2005-06-29
5.626014709472656,2005-06-30
5.686792373657227,2005-07-01
5.7388834953308105,2005-07-05
5.756246089935303,2005-07-06
5.764928340911865,2005-07-07
6.060122013092041,2005-07-08
6.172989845275879,2005-07-11
6.060122013092041,2005-07-12
5.999346733093262,2005-07-13
5.843068599700928,2005-07-14
5.903844356536865,2005-07-15
5.938571453094482,2005-07-18
5.9472551345825195,2005-07-19
5.860433101654053,2005-07-20
5.92988920211792,2005-07-21
6.016711711883545,2005-07-22
6.07748556137085,2005-07-25
6.07748556137085,2005-07-26
6.051440238952637,2005-07-27
5.973301887512207,2005-07-28
5.92120885848999,2005-07-29
6.03407621383667,2005-08-01
5.860433101654053,2005-08-02
6.03407621383667,2005-08-03
5.9125261306762695,2005-08-04
5.869115352630615,2005-08-05
