BAX,Date
2.2444372177124023,1989-05-17
2.2444372177124023,1989-05-18
2.231076240539551,1989-05-19
2.2444372177124023,1989-05-22
2.2577953338623047,1989-05-23
2.311234712600708,1989-05-24
2.311234712600708,1989-05-25
2.3245949745178223,1989-05-26
2.2845137119293213,1989-05-30
2.311234712600708,1989-05-31
2.311234712600708,1989-06-01
2.311234712600708,1989-06-02
2.2577953338623047,1989-06-05
2.231076240539551,1989-06-06
2.2577953338623047,1989-06-07
2.245960235595703,1989-06-08
2.245960235595703,1989-06-09
2.259410858154297,1989-06-12
2.2325124740600586,1989-06-13
2.2728586196899414,1989-06-14
2.2728586196899414,1989-06-15
2.2728586196899414,1989-06-16
2.245960235595703,1989-06-19
2.259410858154297,1989-06-20
2.286306858062744,1989-06-21
2.2997548580169678,1989-06-22
2.3401033878326416,1989-06-23
2.3266541957855225,1989-06-26
2.2997548580169678,1989-06-27
2.286306858062744,1989-06-28
2.245960235595703,1989-06-29
2.2325124740600586,1989-06-30
2.259410858154297,1989-07-03
2.286306858062744,1989-07-05
2.2728586196899414,1989-07-06
2.2997548580169678,1989-07-07
2.286306858062744,1989-07-10
2.2728586196899414,1989-07-11
2.2728586196899414,1989-07-12
2.259410858154297,1989-07-13
2.2728586196899414,1989-07-14
2.259410858154297,1989-07-17
2.2325124740600586,1989-07-18
2.286306858062744,1989-07-19
2.286306858062744,1989-07-20
2.259410858154297,1989-07-21
2.286306858062744,1989-07-24
2.3266541957855225,1989-07-25
2.4476935863494873,1989-07-26
2.4476935863494873,1989-07-27
2.461143970489502,1989-07-28
2.4880411624908447,1989-07-31
2.461143970489502,1989-08-01
2.5956318378448486,1989-08-02
2.5821831226348877,1989-08-03
2.5283877849578857,1989-08-04
2.5687336921691895,1989-08-07
2.5956318378448486,1989-08-08
2.5552847385406494,1989-08-09
2.5418362617492676,1989-08-10
2.5283877849578857,1989-08-11
2.5014889240264893,1989-08-14
2.5283877849578857,1989-08-15
2.5821831226348877,1989-08-16
2.5956318378448486,1989-08-17
2.6225292682647705,1989-08-18
2.5821831226348877,1989-08-21
2.5552847385406494,1989-08-22
2.5687336921691895,1989-08-23
2.5687336921691895,1989-08-24
2.5821831226348877,1989-08-25
2.5418362617492676,1989-08-28
2.51493763923645,1989-08-29
2.5418362617492676,1989-08-30
2.5283877849578857,1989-08-31
2.5283877849578857,1989-09-01
2.461143970489502,1989-09-05
2.4342453479766846,1989-09-06
2.4764676094055176,1989-09-07
2.4223361015319824,1989-09-08
2.4358677864074707,1989-09-11
2.4223361015319824,1989-09-12
2.449401617050171,1989-09-13
2.4358677864074707,1989-09-14
2.449401617050171,1989-09-15
2.4358677864074707,1989-09-18
2.4088027477264404,1989-09-19
2.4088027477264404,1989-09-20
2.4088027477264404,1989-09-21
2.4223361015319824,1989-09-22
2.4088027477264404,1989-09-25
2.4223361015319824,1989-09-26
2.4899981021881104,1989-09-27
2.5035321712493896,1989-09-28
2.4899981021881104,1989-09-29
2.544130563735962,1989-10-02
2.544130563735962,1989-10-03
2.5711944103240967,1989-10-04
2.530596971511841,1989-10-05
2.5035321712493896,1989-10-06
2.530596971511841,1989-10-09
2.530596971511841,1989-10-10
2.517063617706299,1989-10-11
2.4899981021881104,1989-10-12
2.3682057857513428,1989-10-13
2.3952693939208984,1989-10-16
2.3682057857513428,1989-10-17
2.4223361015319824,1989-10-18
2.4088027477264404,1989-10-19
2.4088027477264404,1989-10-20
2.4088027477264404,1989-10-23
2.5711944103240967,1989-10-24
2.5035321712493896,1989-10-25
2.449401617050171,1989-10-26
2.4223361015319824,1989-10-27
2.4358677864074707,1989-10-30
2.4629337787628174,1989-10-31
2.4764676094055176,1989-11-01
2.4899981021881104,1989-11-02
2.4358677864074707,1989-11-03
2.4358677864074707,1989-11-06
2.449401617050171,1989-11-07
2.4629337787628174,1989-11-08
2.4764676094055176,1989-11-09
2.544130563735962,1989-11-10
2.5035321712493896,1989-11-13
2.4899981021881104,1989-11-14
2.517063617706299,1989-11-15
2.517063617706299,1989-11-16
2.517063617706299,1989-11-17
2.517063617706299,1989-11-20
2.530596971511841,1989-11-21
2.5847270488739014,1989-11-22
2.611793041229248,1989-11-24
2.6523914337158203,1989-11-27
2.638857126235962,1989-11-28
2.6523914337158203,1989-11-29
2.6794557571411133,1989-11-30
2.70652174949646,1989-12-01
2.774183988571167,1989-12-04
2.7335867881774902,1989-12-05
2.692990303039551,1989-12-06
2.7218403816223145,1989-12-07
2.7082324028015137,1989-12-08
2.7082324028015137,1989-12-11
2.7218403816223145,1989-12-12
2.6674036979675293,1989-12-13
2.6537928581237793,1989-12-14
2.6946210861206055,1989-12-15
2.626575469970703,1989-12-18
2.6674036979675293,1989-12-19
2.6537928581237793,1989-12-20
2.6810121536254883,1989-12-21
2.7082324028015137,1989-12-22
2.6674036979675293,1989-12-26
2.6401846408843994,1989-12-27
2.6946210861206055,1989-12-28
2.7218403816223145,1989-12-29
2.7762768268585205,1990-01-02
2.8443219661712646,1990-01-03
2.7898855209350586,1990-01-04
2.749058485031128,1990-01-05
2.7762768268585205,1990-01-08
2.7626664638519287,1990-01-09
2.7082324028015137,1990-01-10
2.7082324028015137,1990-01-11
2.626575469970703,1990-01-12
2.626575469970703,1990-01-15
2.626575469970703,1990-01-16
2.626575469970703,1990-01-17
2.6537928581237793,1990-01-18
2.6810121536254883,1990-01-19
2.626575469970703,1990-01-22
2.585747241973877,1990-01-23
2.626575469970703,1990-01-24
2.6537928581237793,1990-01-25
2.585747241973877,1990-01-26
2.544919967651367,1990-01-29
2.55853009223938,1990-01-30
2.585747241973877,1990-01-31
2.544919967651367,1990-02-01
2.5721373558044434,1990-02-02
2.544919967651367,1990-02-05
2.5313100814819336,1990-02-06
2.612966775894165,1990-02-07
2.6674036979675293,1990-02-08
2.6810121536254883,1990-02-09
2.6401846408843994,1990-02-12
2.6401846408843994,1990-02-13
2.6537928581237793,1990-02-14
2.6946210861206055,1990-02-15
2.6674036979675293,1990-02-16
2.599356174468994,1990-02-20
2.599356174468994,1990-02-21
2.612966775894165,1990-02-22
2.5721373558044434,1990-02-23
2.585747241973877,1990-02-26
2.6401846408843994,1990-02-27
2.7082324028015137,1990-02-28
2.7082324028015137,1990-03-01
2.6946210861206055,1990-03-02
2.6674036979675293,1990-03-05
2.6537928581237793,1990-03-06
2.6946210861206055,1990-03-07
2.7258520126342773,1990-03-08
2.7258520126342773,1990-03-09
2.6984550952911377,1990-03-12
2.643665075302124,1990-03-13
2.657362461090088,1990-03-14
2.657362461090088,1990-03-15
2.657362461090088,1990-03-16
2.6710615158081055,1990-03-19
2.643665075302124,1990-03-20
2.61626935005188,1990-03-21
2.61626935005188,1990-03-22
2.62996768951416,1990-03-23
2.62996768951416,1990-03-26
2.6710615158081055,1990-03-27
2.657362461090088,1990-03-28
2.6847593784332275,1990-03-29
2.657362461090088,1990-03-30
2.62996768951416,1990-04-02
2.6984550952911377,1990-04-03
2.6710615158081055,1990-04-04
2.5066895484924316,1990-04-05
2.438199520111084,1990-04-06
2.4929897785186768,1990-04-09
2.479292631149292,1990-04-10
2.479292631149292,1990-04-11
2.4655938148498535,1990-04-12
2.4655938148498535,1990-04-16
2.41080379486084,1990-04-17
2.3971059322357178,1990-04-18
2.3697099685668945,1990-04-19
2.3423147201538086,1990-04-20
2.2875232696533203,1990-04-23
2.3012216091156006,1990-04-24
2.3012216091156006,1990-04-25
2.2875232696533203,1990-04-26
2.260128974914551,1990-04-27
2.273826837539673,1990-04-30
2.2875232696533203,1990-05-01
2.3560125827789307,1990-05-02
2.3560125827789307,1990-05-03
2.3560125827789307,1990-05-04
2.424501419067383,1990-05-07
2.5066895484924316,1990-05-08
2.520385980606079,1990-05-09
2.5066895484924316,1990-05-10
2.520385980606079,1990-05-11
2.5477817058563232,1990-05-14
2.5066895484924316,1990-05-15
2.479292631149292,1990-05-16
2.520385980606079,1990-05-17
2.520385980606079,1990-05-18
2.5477817058563232,1990-05-21
2.534083604812622,1990-05-22
2.5477817058563232,1990-05-23
2.4929897785186768,1990-05-24
2.5066895484924316,1990-05-25
2.520385980606079,1990-05-29
2.534083604812622,1990-05-30
2.57517671585083,1990-05-31
2.561478853225708,1990-06-01
2.588874578475952,1990-06-04
2.561478853225708,1990-06-05
2.57517671585083,1990-06-06
2.592829704284668,1990-06-07
2.6066231727600098,1990-06-08
2.6617894172668457,1990-06-11
2.7445390224456787,1990-06-12
2.7445390224456787,1990-06-13
2.7169535160064697,1990-06-14
2.772122859954834,1990-06-15
2.7169535160064697,1990-06-18
2.703162908554077,1990-06-19
2.758330821990967,1990-06-20
2.772122859954834,1990-06-21
2.758330821990967,1990-06-22
2.6893725395202637,1990-06-25
2.6617894172668457,1990-06-26
2.6893725395202637,1990-06-27
2.6893725395202637,1990-06-28
2.647996187210083,1990-06-29
2.647996187210083,1990-07-02
2.6617894172668457,1990-07-03
2.6617894172668457,1990-07-05
2.7307450771331787,1990-07-06
2.7169535160064697,1990-07-09
2.7307450771331787,1990-07-10
2.758330821990967,1990-07-11
2.8272881507873535,1990-07-12
2.868663787841797,1990-07-13
2.937622308731079,1990-07-16
3.0065810680389404,1990-07-17
2.965202808380127,1990-07-18
2.9789962768554688,1990-07-19
2.937622308731079,1990-07-20
2.868663787841797,1990-07-23
2.8548715114593506,1990-07-24
2.9238317012786865,1990-07-25
2.896246910095215,1990-07-26
2.8272881507873535,1990-07-27
2.7997052669525146,1990-07-30
2.8272881507873535,1990-07-31
2.868663787841797,1990-08-01
2.8272881507873535,1990-08-02
2.758330821990967,1990-08-03
2.592829704284668,1990-08-06
2.6755809783935547,1990-08-07
2.7307450771331787,1990-08-08
2.7445390224456787,1990-08-09
2.6893725395202637,1990-08-10
2.7307450771331787,1990-08-13
2.7169535160064697,1990-08-14
2.7307450771331787,1990-08-15
2.6755809783935547,1990-08-16
2.6066231727600098,1990-08-17
2.565246343612671,1990-08-20
2.4824955463409424,1990-08-21
2.441122055053711,1990-08-22
2.413539171218872,1990-08-23
2.537663459777832,1990-08-24
2.6204142570495605,1990-08-27
2.6066231727600098,1990-08-28
2.6066231727600098,1990-08-29
2.565246343612671,1990-08-30
2.6066231727600098,1990-08-31
2.57903790473938,1990-09-04
2.6204142570495605,1990-09-05
2.6104164123535156,1990-09-06
2.638185977935791,1990-09-07
2.6659579277038574,1990-09-10
2.638185977935791,1990-09-11
2.638185977935791,1990-09-12
2.638185977935791,1990-09-13
2.6243019104003906,1990-09-14
2.638185977935791,1990-09-17
2.5965309143066406,1990-09-18
2.638185977935791,1990-09-19
2.6104164123535156,1990-09-20
2.638185977935791,1990-09-21
2.5409886837005615,1990-09-24
2.6243019104003906,1990-09-25
2.6104164123535156,1990-09-26
2.5687599182128906,1990-09-27
2.6798417568206787,1990-09-28
2.777039051055908,1990-10-01
2.749268054962158,1990-10-02
2.707611560821533,1990-10-03
2.8325774669647217,1990-10-04
2.8186943531036377,1990-10-05
2.8186943531036377,1990-10-08
2.749268054962158,1990-10-09
2.749268054962158,1990-10-10
2.6798417568206787,1990-10-11
2.735382556915283,1990-10-12
2.8464643955230713,1990-10-15
2.8325774669647217,1990-10-16
2.8325774669647217,1990-10-17
2.9436614513397217,1990-10-18
2.985316276550293,1990-10-19
2.9992024898529053,1990-10-22
2.9297757148742676,1990-10-23
2.9575459957122803,1990-10-24
2.8881189823150635,1990-10-25
2.8464643955230713,1990-10-26
2.8325774669647217,1990-10-29
2.8603501319885254,1990-10-30
2.8186943531036377,1990-10-31
2.8325774669647217,1990-11-01
2.874234914779663,1990-11-02
2.971431255340576,1990-11-05
2.9158899784088135,1990-11-06
2.874234914779663,1990-11-07
2.8325774669647217,1990-11-08
2.902003526687622,1990-11-09
2.9297757148742676,1990-11-12
2.9575459957122803,1990-11-13
2.9436614513397217,1990-11-14
2.902003526687622,1990-11-15
2.9575459957122803,1990-11-16
2.9992024898529053,1990-11-19
2.902003526687622,1990-11-20
2.902003526687622,1990-11-21
2.8881189823150635,1990-11-23
2.9158899784088135,1990-11-26
2.9992024898529053,1990-11-27
3.026970148086548,1990-11-28
3.096398115158081,1990-11-29
3.124169111251831,1990-11-30
3.124169111251831,1990-12-03
3.1658236980438232,1990-12-04
3.221365451812744,1990-12-05
3.1833879947662354,1990-12-06
3.1135761737823486,1990-12-07
3.1694257259368896,1990-12-10
3.2113113403320312,1990-12-11
3.1973493099212646,1990-12-12
3.1973493099212646,1990-12-13
3.14150071144104,1990-12-14
3.1275384426116943,1990-12-17
3.155461549758911,1990-12-18
3.1694257259368896,1990-12-19
3.14150071144104,1990-12-20
3.1275384426116943,1990-12-21
3.0996131896972656,1990-12-24
3.14150071144104,1990-12-26
3.0996131896972656,1990-12-27
3.1135761737823486,1990-12-28
3.1135761737823486,1990-12-31
3.057727575302124,1991-01-02
3.001880407333374,1991-01-03
2.9320669174194336,1991-01-04
2.8622567653656006,1991-01-07
2.87621808052063,1991-01-08
2.918107271194458,1991-01-09
2.918107271194458,1991-01-10
2.973952293395996,1991-01-11
2.959991455078125,1991-01-14
3.001880407333374,1991-01-15
3.0158417224884033,1991-01-16
3.0996131896972656,1991-01-17
3.1275384426116943,1991-01-18
3.0996131896972656,1991-01-21
3.1275384426116943,1991-01-22
3.1973493099212646,1991-01-23
3.2671618461608887,1991-01-24
3.2531983852386475,1991-01-25
3.2531983852386475,1991-01-28
3.239237070083618,1991-01-29
3.2950856685638428,1991-01-30
3.2950856685638428,1991-01-31
3.2671618461608887,1991-02-01
3.2811226844787598,1991-02-04
3.3509342670440674,1991-02-05
3.3648974895477295,1991-02-06
3.3788578510284424,1991-02-07
3.3788578510284424,1991-02-08
3.448669195175171,1991-02-11
3.4067838191986084,1991-02-12
3.4207472801208496,1991-02-13
3.3788578510284424,1991-02-14
3.448669195175171,1991-02-15
3.5184826850891113,1991-02-19
3.4347097873687744,1991-02-20
3.476594924926758,1991-02-21
3.5045175552368164,1991-02-22
3.4207472801208496,1991-02-25
3.462632417678833,1991-02-26
3.490556478500366,1991-02-27
3.490556478500366,1991-02-28
3.4347097873687744,1991-03-01
3.5045175552368164,1991-03-04
3.574329137802124,1991-03-05
3.5464062690734863,1991-03-06
3.623366355895996,1991-03-07
3.7216763496398926,1991-03-08
3.609323501586914,1991-03-11
3.440793514251709,1991-03-12
3.5952792167663574,1991-03-13
3.6374118328094482,1991-03-14
3.58123517036438,1991-03-15
3.5391030311584473,1991-03-18
3.4688808917999268,1991-03-19
3.567190408706665,1991-03-20
3.609323501586914,1991-03-21
3.6514546871185303,1991-03-22
3.749762535095215,1991-03-25
3.848072052001953,1991-03-26
3.7778518199920654,1991-03-27
3.735718250274658,1991-03-28
3.707632064819336,1991-04-01
3.834028482437134,1991-04-02
3.8902032375335693,1991-04-03
3.9463791847229004,1991-04-04
3.876161575317383,1991-04-05
3.8902032375335693,1991-04-08
3.876161575317383,1991-04-09
3.8902032375335693,1991-04-10
3.9463791847229004,1991-04-11
3.96042537689209,1991-04-12
4.030643939971924,1991-04-15
3.9885103702545166,1991-04-16
4.086820602416992,1991-04-17
4.128953456878662,1991-04-18
4.030643939971924,1991-04-19
3.9744691848754883,1991-04-22
4.030643939971924,1991-04-23
4.002555847167969,1991-04-24
3.9042484760284424,1991-04-25
3.9042484760284424,1991-04-26
3.834028482437134,1991-04-29
3.8621158599853516,1991-04-30
4.002555847167969,1991-05-01
3.9885103702545166,1991-05-02
3.932337760925293,1991-05-03
3.932337760925293,1991-05-06
3.876161575317383,1991-05-07
3.91829252243042,1991-05-08
3.96042537689209,1991-05-09
3.819984197616577,1991-05-10
3.848072052001953,1991-05-13
3.7778518199920654,1991-05-14
3.679542303085327,1991-05-15
3.7778518199920654,1991-05-16
3.7216763496398926,1991-05-17
3.7918965816497803,1991-05-20
3.8621158599853516,1991-05-21
3.9042484760284424,1991-05-22
3.91829252243042,1991-05-23
3.96042537689209,1991-05-24
3.9744691848754883,1991-05-28
3.9463791847229004,1991-05-29
3.932337760925293,1991-05-30
3.876161575317383,1991-05-31
3.7638068199157715,1991-06-03
3.819984197616577,1991-06-04
3.735718250274658,1991-06-05
3.7424991130828857,1991-06-06
3.6577625274658203,1991-06-07
3.615394115447998,1991-06-10
3.643641948699951,1991-06-11
3.629516363143921,1991-06-12
3.700131893157959,1991-06-13
3.7142534255981445,1991-06-14
3.615394115447998,1991-06-17
3.615394115447998,1991-06-18
3.601271152496338,1991-06-19
3.6577625274658203,1991-06-20
3.671884775161743,1991-06-21
3.5589041709899902,1991-06-24
3.643641948699951,1991-06-25
3.6577625274658203,1991-06-26
3.671884775161743,1991-06-27
3.643641948699951,1991-06-28
3.700131893157959,1991-07-01
3.700131893157959,1991-07-02
3.671884775161743,1991-07-03
3.700131893157959,1991-07-05
3.7142534255981445,1991-07-08
3.700131893157959,1991-07-09
3.700131893157959,1991-07-10
3.671884775161743,1991-07-11
3.6577625274658203,1991-07-12
3.700131893157959,1991-07-15
3.7707436084747314,1991-07-16
3.8554790019989014,1991-07-17
3.8978474140167236,1991-07-18
3.869602918624878,1991-07-19
3.7989907264709473,1991-07-22
3.756620407104492,1991-07-23
3.756620407104492,1991-07-24
3.8413565158843994,1991-07-25
3.9119715690612793,1991-07-26
3.954336166381836,1991-07-29
3.982581377029419,1991-07-30
3.9119715690612793,1991-07-31
3.9402148723602295,1991-08-01
3.982581377029419,1991-08-02
3.9260928630828857,1991-08-05
4.02495002746582,1991-08-06
4.010831356048584,1991-08-07
3.954336166381836,1991-08-08
4.039074420928955,1991-08-09
4.02495002746582,1991-08-12
3.9967050552368164,1991-08-13
3.9402148723602295,1991-08-14
3.982581377029419,1991-08-15
3.954336166381836,1991-08-16
3.7989907264709473,1991-08-19
3.869602918624878,1991-08-20
3.9967050552368164,1991-08-21
4.02495002746582,1991-08-22
4.039074420928955,1991-08-23
4.053197860717773,1991-08-26
4.02495002746582,1991-08-27
4.067320346832275,1991-08-28
4.053197860717773,1991-08-29
4.02495002746582,1991-08-30
4.067320346832275,1991-09-03
4.02495002746582,1991-09-04
4.003374099731445,1991-09-05
3.946587085723877,1991-09-06
3.80462384223938,1991-09-09
3.7904272079467773,1991-09-10
3.8330166339874268,1991-09-11
3.7478384971618652,1991-09-12
3.733640193939209,1991-09-13
3.8614096641540527,1991-09-16
3.903998613357544,1991-09-17
3.903998613357544,1991-09-18
3.9323911666870117,1991-09-19
4.003374099731445,1991-09-20
3.8472139835357666,1991-09-23
3.889801502227783,1991-09-24
3.889801502227783,1991-09-25
3.875607490539551,1991-09-26
3.8614096641540527,1991-09-27
3.8188202381134033,1991-09-30
3.80462384223938,1991-10-01
3.8330166339874268,1991-10-02
3.889801502227783,1991-10-03
3.8614096641540527,1991-10-04
3.889801502227783,1991-10-07
3.8614096641540527,1991-10-08
3.7620363235473633,1991-10-09
3.7904272079467773,1991-10-10
3.80462384223938,1991-10-11
3.8614096641540527,1991-10-14
3.8330166339874268,1991-10-15
3.9891769886016846,1991-10-16
4.045963287353516,1991-10-17
4.102747440338135,1991-10-18
4.074354648590088,1991-10-21
4.116943359375,1991-10-22
4.187925815582275,1991-10-23
4.102747440338135,1991-10-24
4.116943359375,1991-10-25
4.216318130493164,1991-10-28
4.20212459564209,1991-10-29
4.216318130493164,1991-10-30
4.258908748626709,1991-10-31
4.315694808959961,1991-11-01
4.287298679351807,1991-11-04
4.216318130493164,1991-11-05
4.258908748626709,1991-11-06
4.20212459564209,1991-11-07
4.244710922241211,1991-11-08
4.37247896194458,1991-11-11
4.457655906677246,1991-11-12
4.37247896194458,1991-11-13
4.116943359375,1991-11-14
3.974980592727661,1991-11-15
4.216318130493164,1991-11-18
4.187925815582275,1991-11-19
4.131139755249023,1991-11-20
4.145336627960205,1991-11-21
4.102747440338135,1991-11-22
4.088552474975586,1991-11-25
4.145336627960205,1991-11-26
4.145336627960205,1991-11-27
4.131139755249023,1991-11-29
4.102747440338135,1991-12-02
4.102747440338135,1991-12-03
4.173729419708252,1991-12-04
4.209115505218506,1991-12-05
4.237650394439697,1991-12-06
4.194847583770752,1991-12-09
4.280454635620117,1991-12-10
4.251916885375977,1991-12-11
4.308990955352783,1991-12-12
4.3517961502075195,1991-12-13
4.437404632568359,1991-12-16
4.3946027755737305,1991-12-17
4.308990955352783,1991-12-18
4.308990955352783,1991-12-19
4.408870697021484,1991-12-20
4.465940952301025,1991-12-23
4.408870697021484,1991-12-24
4.5087456703186035,1991-12-26
4.537282943725586,1991-12-27
4.6086249351501465,1991-12-30
4.565819263458252,1991-12-31
4.480207443237305,1992-01-02
4.5087456703186035,1992-01-03
4.580089569091797,1992-01-06
4.5087456703186035,1992-01-07
4.580089569091797,1992-01-08
4.537282943725586,1992-01-09
4.523015975952148,1992-01-10
4.494476795196533,1992-01-13
4.5087456703186035,1992-01-14
4.451674461364746,1992-01-15
4.294723033905029,1992-01-16
4.3232598304748535,1992-01-17
4.337528705596924,1992-01-20
4.266186714172363,1992-01-21
4.223383903503418,1992-01-22
4.223383903503418,1992-01-23
4.180578231811523,1992-01-24
4.123507022857666,1992-01-27
4.0807013511657715,1992-01-28
4.066432476043701,1992-01-29
4.152042865753174,1992-01-30
4.294723033905029,1992-01-31
4.251916885375977,1992-02-03
4.266186714172363,1992-02-04
4.294723033905029,1992-02-05
4.308990955352783,1992-02-06
4.194847583770752,1992-02-07
4.16630744934082,1992-02-10
4.152042865753174,1992-02-11
4.152042865753174,1992-02-12
4.123507022857666,1992-02-13
4.037898063659668,1992-02-14
3.9380173683166504,1992-02-18
3.966555595397949,1992-02-19
4.023627758026123,1992-02-20
4.009360313415527,1992-02-21
4.037898063659668,1992-02-24
4.0807013511657715,1992-02-25
4.209115505218506,1992-02-26
4.1377739906311035,1992-02-27
4.109238624572754,1992-02-28
4.123507022857666,1992-03-02
4.1377739906311035,1992-03-03
4.109238624572754,1992-03-04
4.047802925109863,1992-03-05
4.062156677246094,1992-03-06
4.047802925109863,1992-03-09
4.148280143737793,1992-03-10
4.119571685791016,1992-03-11
4.148280143737793,1992-03-12
4.148280143737793,1992-03-13
4.16263484954834,1992-03-16
4.205695152282715,1992-03-17
4.205695152282715,1992-03-18
4.263111591339111,1992-03-19
4.2487568855285645,1992-03-20
4.191341876983643,1992-03-23
4.263111591339111,1992-03-24
4.205695152282715,1992-03-25
4.205695152282715,1992-03-26
4.148280143737793,1992-03-27
4.133928298950195,1992-03-30
4.148280143737793,1992-03-31
4.220050811767578,1992-04-01
4.2487568855285645,1992-04-02
4.291818141937256,1992-04-03
4.291818141937256,1992-04-06
4.16263484954834,1992-04-07
4.033449172973633,1992-04-08
4.148280143737793,1992-04-09
4.220050811767578,1992-04-10
4.291818141937256,1992-04-13
4.43535852432251,1992-04-14
4.507126331329346,1992-04-15
4.349234580993652,1992-04-16
4.205695152282715,1992-04-20
4.205695152282715,1992-04-21
4.263111591339111,1992-04-22
4.148280143737793,1992-04-23
4.133928298950195,1992-04-24
4.2487568855285645,1992-04-27
4.349234580993652,1992-04-28
4.263111591339111,1992-04-29
4.291818141937256,1992-04-30
4.334880828857422,1992-05-01
4.406649589538574,1992-05-04
4.306171894073486,1992-05-05
4.306171894073486,1992-05-06
4.363589763641357,1992-05-07
4.334880828857422,1992-05-08
4.392298221588135,1992-05-11
4.363589763641357,1992-05-12
4.363589763641357,1992-05-13
4.263111591339111,1992-05-14
4.220050811767578,1992-05-15
4.291818141937256,1992-05-18
4.42100715637207,1992-05-19
4.406649589538574,1992-05-20
4.349234580993652,1992-05-21
4.363589763641357,1992-05-22
4.291818141937256,1992-05-26
4.349234580993652,1992-05-27
4.478421688079834,1992-05-28
4.43535852432251,1992-05-29
4.4640655517578125,1992-06-01
4.377942085266113,1992-06-02
4.349234580993652,1992-06-03
4.273014545440674,1992-06-04
4.258578777313232,1992-06-05
4.171963214874268,1992-06-08
4.085348606109619,1992-06-09
3.9409873485565186,1992-06-10
4.085348606109619,1992-06-11
4.085348606109619,1992-06-12
4.143091201782227,1992-06-15
4.171963214874268,1992-06-16
4.157529354095459,1992-06-17
4.070911884307861,1992-06-18
4.114217758178711,1992-06-19
4.128654956817627,1992-06-22
4.244143009185791,1992-06-23
4.215272426605225,1992-06-24
4.215272426605225,1992-06-25
4.2008376121521,1992-06-26
4.143091201782227,1992-06-29
4.2008376121521,1992-06-30
4.273014545440674,1992-07-01
4.316319465637207,1992-07-02
4.3884992599487305,1992-07-06
4.229706287384033,1992-07-07
4.273014545440674,1992-07-08
4.3451924324035645,1992-07-09
4.330758094787598,1992-07-10
4.330758094787598,1992-07-13
4.30188512802124,1992-07-14
4.330758094787598,1992-07-15
4.330758094787598,1992-07-16
4.431809902191162,1992-07-17
4.3884992599487305,1992-07-20
4.3884992599487305,1992-07-21
4.330758094787598,1992-07-22
4.374065399169922,1992-07-23
4.3884992599487305,1992-07-24
4.3884992599487305,1992-07-27
4.374065399169922,1992-07-28
4.3884992599487305,1992-07-29
4.417374610900879,1992-07-30
4.446244716644287,1992-07-31
4.431809902191162,1992-08-03
4.417374610900879,1992-08-04
4.374065399169922,1992-08-05
4.3884992599487305,1992-08-06
4.3884992599487305,1992-08-07
4.359629154205322,1992-08-10
4.330758094787598,1992-08-11
4.330758094787598,1992-08-12
4.316319465637207,1992-08-13
4.3884992599487305,1992-08-14
4.3884992599487305,1992-08-17
4.4029364585876465,1992-08-18
4.3884992599487305,1992-08-19
4.4029364585876465,1992-08-20
4.330758094787598,1992-08-21
4.273014545440674,1992-08-24
4.287450790405273,1992-08-25
4.273014545440674,1992-08-26
4.244143009185791,1992-08-27
4.215272426605225,1992-08-28
4.186399459838867,1992-08-31
4.229706287384033,1992-09-01
4.21112060546875,1992-09-02
4.269202709197998,1992-09-03
4.196597099304199,1992-09-04
4.0659098625183105,1992-09-08
4.051389217376709,1992-09-09
4.0659098625183105,1992-09-10
4.0659098625183105,1992-09-11
4.138513088226318,1992-09-14
4.036866188049316,1992-09-15
4.022344589233398,1992-09-16
4.022344589233398,1992-09-17
4.0659098625183105,1992-09-18
4.051389217376709,1992-09-21
4.022344589233398,1992-09-22
4.007823467254639,1992-09-23
4.007823467254639,1992-09-24
3.7754862308502197,1992-09-25
3.7754862308502197,1992-09-28
3.81904935836792,1992-09-29
3.80452823638916,1992-09-30
3.7464439868927,1992-10-01
3.6883585453033447,1992-10-02
3.659318208694458,1992-10-05
3.5721914768218994,1992-10-06
3.5867109298706055,1992-10-07
3.6738409996032715,1992-10-08
3.630275249481201,1992-10-09
3.6738409996032715,1992-10-12
3.6738409996032715,1992-10-13
3.7464439868927,1992-10-14
3.7754862308502197,1992-10-15
3.790009021759033,1992-10-16
3.848092555999756,1992-10-19
3.8335719108581543,1992-10-20
3.80452823638916,1992-10-21
3.8335719108581543,1992-10-22
3.80452823638916,1992-10-23
3.848092555999756,1992-10-26
3.848092555999756,1992-10-27
3.80452823638916,1992-10-28
3.848092555999756,1992-10-29
3.8916544914245605,1992-10-30
3.906177282333374,1992-11-02
3.862614393234253,1992-11-03
3.790009021759033,1992-11-04
3.81904935836792,1992-11-05
3.80452823638916,1992-11-06
3.9206972122192383,1992-11-09
3.935218334197998,1992-11-10
4.007823467254639,1992-11-11
4.109472274780273,1992-11-12
4.022344589233398,1992-11-13
4.007823467254639,1992-11-16
3.9933040142059326,1992-11-17
4.051389217376709,1992-11-18
4.123993873596191,1992-11-19
4.254685878753662,1992-11-20
4.225642204284668,1992-11-23
4.225642204284668,1992-11-24
4.080430507659912,1992-11-25
4.0949482917785645,1992-11-27
4.022344589233398,1992-11-30
4.204936504364014,1992-12-01
4.316855430603027,1992-12-02
4.3284430503845215,1992-12-03
4.344534397125244,1992-12-04
4.360621929168701,1992-12-07
4.4893479347229,1992-12-08
4.424988269805908,1992-12-09
4.39280366897583,1992-12-10
4.39280366897583,1992-12-11
4.376711845397949,1992-12-14
