AOS,Date
0.4293595552444458,1990-10-30
0.42220330238342285,1990-10-31
0.41504809260368347,1990-11-01
0.41504809260368347,1990-11-02
0.41862574219703674,1990-11-05
0.41862574219703674,1990-11-06
0.41504809260368347,1990-11-07
0.41504809260368347,1990-11-08
0.42220330238342285,1990-11-09
0.42220330238342285,1990-11-12
0.4293595552444458,1990-11-13
0.4329378008842468,1990-11-14
0.43651580810546875,1990-11-15
0.43651580810546875,1990-11-16
0.43651580810546875,1990-11-19
0.44009384512901306,1990-11-20
0.43651580810546875,1990-11-21
0.4329378008842468,1990-11-23
0.4293595552444458,1990-11-26
0.4293595552444458,1990-11-27
0.4293595552444458,1990-11-28
0.4293595552444458,1990-11-29
0.4293595552444458,1990-11-30
0.4293595552444458,1990-12-03
0.4293595552444458,1990-12-04
0.4293595552444458,1990-12-05
0.4436715245246887,1990-12-06
0.4544054865837097,1990-12-07
0.44725000858306885,1990-12-10
0.4544054865837097,1990-12-11
0.4615615904331207,1990-12-12
0.4579837918281555,1990-12-13
0.4544054865837097,1990-12-14
0.4544054865837097,1990-12-17
0.4508277475833893,1990-12-18
0.4508277475833893,1990-12-19
0.43651580810546875,1990-12-20
0.4329378008842468,1990-12-21
0.4329378008842468,1990-12-24
0.4329378008842468,1990-12-26
0.4329378008842468,1990-12-27
0.4329378008842468,1990-12-28
0.44009384512901306,1990-12-31
0.44009384512901306,1991-01-02
0.44009384512901306,1991-01-03
0.44009384512901306,1991-01-04
0.44009384512901306,1991-01-07
0.4329378008842468,1991-01-08
0.4329378008842468,1991-01-09
0.4329378008842468,1991-01-10
0.4329378008842468,1991-01-11
0.4329378008842468,1991-01-14
0.42578187584877014,1991-01-15
0.42578187584877014,1991-01-16
0.43651580810546875,1991-01-17
0.4436715245246887,1991-01-18
0.44009384512901306,1991-01-21
0.4436715245246887,1991-01-22
0.4508277475833893,1991-01-23
0.46513983607292175,1991-01-24
0.46369069814682007,1991-01-25
0.4709358513355255,1991-01-28
0.46369069814682007,1991-01-29
0.48542627692222595,1991-01-30
0.49267104268074036,1991-01-31
0.5107844471931458,1991-02-01
0.5470103025436401,1991-02-04
0.5542553663253784,1991-02-05
0.5687455534934998,1991-02-06
0.5759909152984619,1991-02-07
0.5759909152984619,1991-02-08
0.5651227831840515,1991-02-11
0.5796132683753967,1991-02-12
0.5759909152984619,1991-02-13
0.5542553663253784,1991-02-14
0.5651227831840515,1991-02-15
0.5578774213790894,1991-02-19
0.5651227831840515,1991-02-20
0.5687455534934998,1991-02-21
0.5578774213790894,1991-02-22
0.5470103025436401,1991-02-25
0.5506331324577332,1991-02-26
0.5506331324577332,1991-02-27
0.5470103025436401,1991-02-28
0.5397648811340332,1991-03-01
0.5397648811340332,1991-03-04
0.5542553663253784,1991-03-05
0.5470103025436401,1991-03-06
0.5542553663253784,1991-03-07
0.5578774213790894,1991-03-08
0.5542553663253784,1991-03-11
0.5397648811340332,1991-03-12
0.5397648811340332,1991-03-13
0.5397648811340332,1991-03-14
0.5397648811340332,1991-03-15
0.5397648811340332,1991-03-18
0.5325194001197815,1991-03-19
0.5288970470428467,1991-03-20
0.5288970470428467,1991-03-21
0.5252743363380432,1991-03-22
0.5288970470428467,1991-03-25
0.5216520428657532,1991-03-26
0.5071614980697632,1991-03-27
0.48542627692222595,1991-03-28
0.4818035364151001,1991-04-01
0.4818035364151001,1991-04-02
0.49267104268074036,1991-04-03
0.49267104268074036,1991-04-04
0.5071614980697632,1991-04-05
0.5107844471931458,1991-04-08
0.5107844471931458,1991-04-09
0.5107844471931458,1991-04-10
0.49267104268074036,1991-04-11
0.49267104268074036,1991-04-12
0.48904871940612793,1991-04-15
0.5035391449928284,1991-04-16
0.518029510974884,1991-04-17
0.5288970470428467,1991-04-18
0.5288970470428467,1991-04-19
0.5361425280570984,1991-04-22
0.5361425280570984,1991-04-23
0.5420016050338745,1991-04-24
0.5420016050338745,1991-04-25
0.5456637144088745,1991-04-26
0.5493261814117432,1991-04-29
0.5566507577896118,1991-04-30
0.5639746785163879,1991-05-01
0.5786231160163879,1991-05-02
0.5896102786064148,1991-05-03
0.5896102786064148,1991-05-06
0.5896102786064148,1991-05-07
0.5822857022285461,1991-05-08
0.5859477519989014,1991-05-09
0.5859477519989014,1991-05-10
0.5859477519989014,1991-05-13
0.5822857022285461,1991-05-14
0.5896102786064148,1991-05-15
0.5932719111442566,1991-05-16
0.6152452826499939,1991-05-17
0.6042588353157043,1991-05-20
0.5932719111442566,1991-05-21
0.6005964279174805,1991-05-22
0.5932719111442566,1991-05-23
0.5822857022285461,1991-05-24
0.5859477519989014,1991-05-28
0.5896102786064148,1991-05-29
0.5969341993331909,1991-05-30
0.6005964279174805,1991-05-31
0.6079209446907043,1991-06-03
0.6335559487342834,1991-06-04
0.6335559487342834,1991-06-05
0.6335559487342834,1991-06-06
0.6298938393592834,1991-06-07
0.6298938393592834,1991-06-10
0.6262316703796387,1991-06-11
0.6262316703796387,1991-06-12
0.6152452826499939,1991-06-13
0.6152452826499939,1991-06-14
0.6152452826499939,1991-06-17
0.6189074516296387,1991-06-18
0.6115829348564148,1991-06-19
0.6115829348564148,1991-06-20
0.6079209446907043,1991-06-21
0.6042588353157043,1991-06-24
0.5859477519989014,1991-06-25
0.5859477519989014,1991-06-26
0.5896102786064148,1991-06-27
0.5749614834785461,1991-06-28
0.5749614834785461,1991-07-01
0.5566507577896118,1991-07-02
0.5566507577896118,1991-07-03
0.5566507577896118,1991-07-05
0.5493261814117432,1991-07-08
0.5493261814117432,1991-07-09
0.5493261814117432,1991-07-10
0.5493261814117432,1991-07-11
0.5493261814117432,1991-07-12
0.5493261814117432,1991-07-15
0.5456637144088745,1991-07-16
0.5456637144088745,1991-07-17
0.552988588809967,1991-07-18
0.5456637144088745,1991-07-19
0.5383392572402954,1991-07-22
0.5420016050338745,1991-07-23
0.5420016050338745,1991-07-24
0.5368185639381409,1991-07-25
0.5405206084251404,1991-07-26
0.5405206084251404,1991-07-29
0.5368185639381409,1991-07-30
0.5442225933074951,1991-07-31
0.5442225933074951,1991-08-01
0.5368185639381409,1991-08-02
0.5368185639381409,1991-08-05
0.5257118940353394,1991-08-06
0.5294143557548523,1991-08-07
0.5294143557548523,1991-08-08
0.5331164598464966,1991-08-09
0.5331164598464966,1991-08-12
0.5331164598464966,1991-08-13
0.5257118940353394,1991-08-14
0.5294143557548523,1991-08-15
0.5257118940353394,1991-08-16
0.5183074474334717,1991-08-19
0.510903000831604,1991-08-20
0.5183074474334717,1991-08-21
0.5257118940353394,1991-08-22
0.5294143557548523,1991-08-23
0.5257118940353394,1991-08-26
0.5331164598464966,1991-08-27
0.5257118940353394,1991-08-28
0.5368185639381409,1991-08-29
0.5331164598464966,1991-08-30
0.5257118940353394,1991-09-03
0.5294143557548523,1991-09-04
0.5294143557548523,1991-09-05
0.5294143557548523,1991-09-06
0.5294143557548523,1991-09-09
0.522010087966919,1991-09-10
0.5257118940353394,1991-09-11
0.5257118940353394,1991-09-12
0.5294143557548523,1991-09-13
0.5072013139724731,1991-09-16
0.5146054029464722,1991-09-17
0.5183074474334717,1991-09-18
0.5183074474334717,1991-09-19
0.5183074474334717,1991-09-20
0.5146054029464722,1991-09-23
0.5146054029464722,1991-09-24
0.5146054029464722,1991-09-25
0.5183074474334717,1991-09-26
0.5146054029464722,1991-09-27
0.510903000831604,1991-09-30
0.5072013139724731,1991-10-01
0.5072013139724731,1991-10-02
0.5034988522529602,1991-10-03
0.5072013139724731,1991-10-04
0.510903000831604,1991-10-07
0.49979662895202637,1991-10-08
0.49239230155944824,1991-10-09
0.49239230155944824,1991-10-10
0.4886901378631592,1991-10-11
0.4886901378631592,1991-10-14
0.4886901378631592,1991-10-15
0.4886901378631592,1991-10-16
0.49239230155944824,1991-10-17
0.5034988522529602,1991-10-18
0.510903000831604,1991-10-21
0.5331164598464966,1991-10-22
0.5331164598464966,1991-10-23
0.5331164598464966,1991-10-24
0.539106547832489,1991-10-25
0.539106547832489,1991-10-28
0.539106547832489,1991-10-29
0.5428500175476074,1991-10-30
0.5428500175476074,1991-10-31
0.5503373146057129,1991-11-01
0.5503373146057129,1991-11-04
0.5503373146057129,1991-11-05
0.5503373146057129,1991-11-06
0.5540817975997925,1991-11-07
0.5540817975997925,1991-11-08
0.5615691542625427,1991-11-11
0.5615691542625427,1991-11-12
0.5615691542625427,1991-11-13
0.5653128027915955,1991-11-14
0.5653128027915955,1991-11-15
0.5540817975997925,1991-11-18
0.5465939044952393,1991-11-19
0.5503373146057129,1991-11-20
0.5503373146057129,1991-11-21
0.539106547832489,1991-11-22
0.5428500175476074,1991-11-25
0.5241309404373169,1991-11-26
0.5241309404373169,1991-11-27
0.5241309404373169,1991-11-29
0.516643762588501,1991-12-02
0.5203872919082642,1991-12-03
0.5129000544548035,1991-12-04
0.5129000544548035,1991-12-05
0.5054123401641846,1991-12-06
0.5129000544548035,1991-12-09
0.5091556906700134,1991-12-10
0.516643762588501,1991-12-11
0.5241309404373169,1991-12-12
0.5316191911697388,1991-12-13
0.5316191911697388,1991-12-16
0.5316191911697388,1991-12-17
0.5241309404373169,1991-12-18
0.5203872919082642,1991-12-19
0.5129000544548035,1991-12-20
0.5203872919082642,1991-12-23
0.539106547832489,1991-12-24
0.539106547832489,1991-12-26
0.5316191911697388,1991-12-27
0.5316191911697388,1991-12-30
0.539106547832489,1991-12-31
0.5428500175476074,1992-01-02
0.539106547832489,1992-01-03
0.5465939044952393,1992-01-06
0.5540817975997925,1992-01-07
0.5578254461288452,1992-01-08
0.5690571069717407,1992-01-09
0.5690571069717407,1992-01-10
0.5802878737449646,1992-01-13
0.5802878737449646,1992-01-14
0.5802878737449646,1992-01-15
0.5802878737449646,1992-01-16
0.5840318202972412,1992-01-17
0.5877758860588074,1992-01-20
0.5952633619308472,1992-01-21
0.5840318202972412,1992-01-22
0.5840318202972412,1992-01-23
0.6027511358261108,1992-01-24
0.612582266330719,1992-01-27
0.6163637638092041,1992-01-28
0.6088011264801025,1992-01-29
0.6088011264801025,1992-01-30
0.6050196290016174,1992-01-31
0.6050196290016174,1992-02-03
0.6050196290016174,1992-02-04
0.6050196290016174,1992-02-05
0.6050196290016174,1992-02-06
0.6088011264801025,1992-02-07
0.6050196290016174,1992-02-10
0.62392657995224,1992-02-11
0.6201451420783997,1992-02-12
0.6352707147598267,1992-02-13
0.6617403626441956,1992-02-14
0.6768659949302673,1992-02-18
0.6844282150268555,1992-02-19
0.7260233759880066,1992-02-20
0.7222421169281006,1992-02-21
0.7222421169281006,1992-02-24
0.7184606194496155,1992-02-25
0.6844282150268555,1992-02-26
0.6806471347808838,1992-02-27
0.6730841994285583,1992-02-28
0.6730841994285583,1992-03-02
0.6768659949302673,1992-03-03
0.6768659949302673,1992-03-04
0.6768659949302673,1992-03-05
0.6768659949302673,1992-03-06
0.6882098913192749,1992-03-09
0.6957730054855347,1992-03-10
0.7222421169281006,1992-03-11
0.7260233759880066,1992-03-12
0.7260233759880066,1992-03-13
0.7260233759880066,1992-03-16
0.7373676896095276,1992-03-17
0.7562745809555054,1992-03-18
0.7676185369491577,1992-03-19
0.763837456703186,1992-03-20
0.7789629697799683,1992-03-23
0.7865256071090698,1992-03-24
0.7789629697799683,1992-03-25
0.7827444076538086,1992-03-26
0.7789629697799683,1992-03-27
0.7751815319061279,1992-03-30
0.7827444076538086,1992-03-31
0.7827444076538086,1992-04-01
0.8092139363288879,1992-04-02
0.831902265548706,1992-04-03
0.8167763948440552,1992-04-06
0.8205574154853821,1992-04-07
0.8016509413719177,1992-04-08
0.7940878868103027,1992-04-09
0.8167763948440552,1992-04-10
0.8772790431976318,1992-04-13
0.8810598254203796,1992-04-14
0.8999666571617126,1992-04-15
0.9377802014350891,1992-04-16
0.922654926776886,1992-04-20
0.9339990019798279,1992-04-21
0.9642496109008789,1992-04-22
0.9604686498641968,1992-04-23
0.936114490032196,1992-04-24
0.9208937287330627,1992-04-27
0.9094770550727844,1992-04-28
0.9437249302864075,1992-04-29
0.936114490032196,1992-04-30
0.928503692150116,1992-05-01
0.9475305080413818,1992-05-04
0.9475305080413818,1992-05-05
0.9551411271095276,1992-05-06
0.9741680026054382,1992-05-07
0.9475305080413818,1992-05-08
0.9665572047233582,1992-05-11
0.9627512693405151,1992-05-12
0.9627512693405151,1992-05-13
0.9627512693405151,1992-05-14
0.9475305080413818,1992-05-15
0.9246981143951416,1992-05-18
0.936114490032196,1992-05-19
0.9323092103004456,1992-05-20
0.9551411271095276,1992-05-21
0.9551411271095276,1992-05-22
0.9627512693405151,1992-05-26
0.9665572047233582,1992-05-27
0.9665572047233582,1992-05-28
0.9665572047233582,1992-05-29
0.9817787408828735,1992-06-01
1.000805377960205,1992-06-02
1.0198321342468262,1992-06-03
1.0540801286697388,1992-06-04
1.03885817527771,1992-06-05
1.0350534915924072,1992-06-08
1.012221097946167,1992-06-09
1.0198321342468262,1992-06-10
1.012221097946167,1992-06-11
1.0084161758422852,1992-06-12
0.9969995617866516,1992-06-15
1.0046104192733765,1992-06-16
1.000805377960205,1992-06-17
1.012221097946167,1992-06-18
1.0731070041656494,1992-06-19
1.057885766029358,1992-06-22
1.0616904497146606,1992-06-23
1.0540801286697388,1992-06-24
1.0426645278930664,1992-06-25
1.0350534915924072,1992-06-26
1.0350534915924072,1992-06-29
1.0274429321289062,1992-06-30
1.0350534915924072,1992-07-01
1.0426645278930664,1992-07-02
1.0426645278930664,1992-07-06
1.057885766029358,1992-07-07
1.0654960870742798,1992-07-08
1.0693014860153198,1992-07-09
1.0921335220336914,1992-07-10
1.0921335220336914,1992-07-13
1.0845232009887695,1992-07-14
1.0654960870742798,1992-07-15
1.0654960870742798,1992-07-16
1.0426645278930664,1992-07-17
1.012221097946167,1992-07-20
1.0084161758422852,1992-07-21
0.9779731035232544,1992-07-22
0.939919650554657,1992-07-23
0.9893893003463745,1992-07-24
0.9801992774009705,1992-07-27
0.9916864037513733,1992-07-28
0.9993444681167603,1992-07-29
1.0070019960403442,1992-07-30
1.0108309984207153,1992-07-31
1.0338042974472046,1992-08-03
1.0338042974472046,1992-08-04
1.0070019960403442,1992-08-05
0.9801992774009705,1992-08-06
0.9801992774009705,1992-08-07
0.9763705730438232,1992-08-10
0.9840288758277893,1992-08-11
1.0070019960403442,1992-08-12
1.0146597623825073,1992-08-13
0.9993444681167603,1992-08-14
0.9955155849456787,1992-08-17
0.9955155849456787,1992-08-18
1.0031729936599731,1992-08-19
0.9955155849456787,1992-08-20
0.9763705730438232,1992-08-21
0.9763705730438232,1992-08-24
0.9763705730438232,1992-08-25
1.0031729936599731,1992-08-26
1.0223177671432495,1992-08-27
1.0261465311050415,1992-08-28
1.0261465311050415,1992-08-31
1.0529484748840332,1992-09-01
1.0452908277511597,1992-09-02
1.0376330614089966,1992-09-03
1.0376330614089966,1992-09-04
1.0376330614089966,1992-09-08
1.0376330614089966,1992-09-09
1.0261465311050415,1992-09-10
1.0108309984207153,1992-09-11
0.9878581166267395,1992-09-14
0.9419105648994446,1992-09-15
0.9036219120025635,1992-09-16
0.9304242134094238,1992-09-17
0.9189374446868896,1992-09-18
0.9151081442832947,1992-09-21
0.9227663278579712,1992-09-22
0.8959633708000183,1992-09-23
0.8959633708000183,1992-09-24
0.8500174880027771,1992-09-25
0.8461881875991821,1992-09-28
0.8500174880027771,1992-09-29
0.8270431160926819,1992-09-30
0.8117281198501587,1992-10-01
0.8155568242073059,1992-10-02
0.7887548804283142,1992-10-05
0.7849252820014954,1992-10-06
0.7810971736907959,1992-10-07
0.7772679328918457,1992-10-08
0.7351492643356323,1992-10-09
0.7619518637657166,1992-10-12
0.7964121699333191,1992-10-13
0.8461881875991821,1992-10-14
0.9380818009376526,1992-10-15
0.9304242134094238,1992-10-16
0.9533973932266235,1992-10-19
0.9495686888694763,1992-10-20
0.9380818009376526,1992-10-21
0.9419105648994446,1992-10-22
0.92659592628479,1992-10-23
0.9366166591644287,1992-10-26
0.9366166591644287,1992-10-27
0.940470278263092,1992-10-28
0.9443254470825195,1992-10-29
0.940470278263092,1992-10-30
0.940470278263092,1992-11-02
0.9211992621421814,1992-11-03
0.8826552629470825,1992-11-04
0.886509358882904,1992-11-05
0.8903639316558838,1992-11-06
0.8633829951286316,1992-11-09
0.8710916638374329,1992-11-10
0.8749465942382812,1992-11-11
0.8710916638374329,1992-11-12
0.8788003921508789,1992-11-13
0.886509358882904,1992-11-16
0.8788003921508789,1992-11-17
0.9481793642044067,1992-11-18
0.9751604795455933,1992-11-19
1.0098493099212646,1992-11-20
1.0175588130950928,1992-11-23
1.0252671241760254,1992-11-24
1.0483934879302979,1992-11-25
1.0522478818893433,1992-11-27
1.0252671241760254,1992-11-30
1.0214130878448486,1992-12-01
1.0252671241760254,1992-12-02
1.0252671241760254,1992-12-03
1.0638115406036377,1992-12-04
1.0561026334762573,1992-12-07
1.0406849384307861,1992-12-08
1.0406849384307861,1992-12-09
1.0406849384307861,1992-12-10
1.0985009670257568,1992-12-11
1.0946465730667114,1992-12-14
1.090791940689087,1992-12-15
1.090791940689087,1992-12-16
1.086937665939331,1992-12-17
1.0753741264343262,1992-12-18
1.0676655769348145,1992-12-21
1.090791940689087,1992-12-22
1.110063910484314,1992-12-23
1.106209635734558,1992-12-24
1.106209635734558,1992-12-28
1.1447539329528809,1992-12-29
1.1717334985733032,1992-12-30
1.1794432401657104,1992-12-31
1.1563163995742798,1993-01-04
1.1524622440338135,1993-01-05
1.1524622440338135,1993-01-06
1.0985009670257568,1993-01-07
1.0753741264343262,1993-01-08
1.086937665939331,1993-01-11
1.0946465730667114,1993-01-12
1.1139181852340698,1993-01-13
1.1563163995742798,1993-01-14
1.1486082077026367,1993-01-15
1.1486082077026367,1993-01-18
1.1139181852340698,1993-01-19
1.1139181852340698,1993-01-20
1.106209635734558,1993-01-21
1.121626615524292,1993-01-22
1.1045743227005005,1993-01-25
1.1200767755508423,1993-01-26
1.1200767755508423,1993-01-27
1.1665847301483154,1993-01-28
1.1665847301483154,1993-01-29
1.1782115697860718,1993-02-01
1.1782115697860718,1993-02-02
1.2169692516326904,1993-02-03
1.26347815990448,1993-02-04
1.2673534154891968,1993-02-05
1.2285962104797363,1993-02-08
1.2169692516326904,1993-02-09
1.2557264566421509,1993-02-10
1.2828567028045654,1993-02-11
1.2751046419143677,1993-02-12
1.2363481521606445,1993-02-16
1.2324718236923218,1993-02-17
1.2402230501174927,1993-02-18
1.2324718236923218,1993-02-19
1.2285962104797363,1993-02-22
1.2402230501174927,1993-02-23
1.2712292671203613,1993-02-24
1.2402230501174927,1993-02-25
1.2324718236923218,1993-02-26
1.2092182636260986,1993-03-01
1.1935136318206787,1993-03-02
1.1935136318206787,1993-03-03
1.2367000579833984,1993-03-04
1.2563307285308838,1993-03-05
1.2563307285308838,1993-03-08
1.2563307285308838,1993-03-09
1.3191461563110352,1993-03-10
1.389814853668213,1993-03-11
1.3505550622940063,1993-03-12
1.3623332977294922,1993-03-15
1.3584076166152954,1993-03-16
1.3505550622940063,1993-03-17
1.3348510265350342,1993-03-18
1.3584076166152954,1993-03-19
1.3819631338119507,1993-03-22
1.389814853668213,1993-03-23
1.397667646408081,1993-03-24
1.389814853668213,1993-03-25
1.4055193662643433,1993-03-26
1.385888695716858,1993-03-29
1.3819631338119507,1993-03-30
1.378037691116333,1993-03-31
1.3584076166152954,1993-04-01
1.3269994258880615,1993-04-02
1.3034430742263794,1993-04-05
1.3269994258880615,1993-04-06
1.3309252262115479,1993-04-07
1.3191461563110352,1993-04-08
1.3034430742263794,1993-04-12
1.3387773036956787,1993-04-13
1.3387773036956787,1993-04-14
1.3505550622940063,1993-04-15
1.3584076166152954,1993-04-16
1.3466289043426514,1993-04-19
1.3466289043426514,1993-04-20
1.2995166778564453,1993-04-21
1.287738561630249,1993-04-22
1.2445532083511353,1993-04-23
1.2271901369094849,1993-04-26
1.2429735660552979,1993-04-27
1.2192978858947754,1993-04-28
1.2271901369094849,1993-04-29
1.2548116445541382,1993-04-30
1.2666492462158203,1993-05-03
1.2627030611038208,1993-05-04
1.2942707538604736,1993-05-05
1.3100554943084717,1993-05-06
1.2982169389724731,1993-05-07
1.3100554943084717,1993-05-10
1.3416221141815186,1993-05-11
1.3376766443252563,1993-05-12
1.3297843933105469,1993-05-13
1.3258380889892578,1993-05-14
1.3416221141815186,1993-05-17
1.3376766443252563,1993-05-18
1.3455687761306763,1993-05-19
1.3574062585830688,1993-05-20
1.4284337759017944,1993-05-21
1.4402711391448975,1993-05-24
1.4797310829162598,1993-05-25
1.4955142736434937,1993-05-26
1.4955142736434937,1993-05-27
1.5034066438674927,1993-05-28
1.5310266017913818,1993-06-01
1.5428659915924072,1993-06-02
1.5468121767044067,1993-06-03
1.6020549535751343,1993-06-04
1.6020549535751343,1993-06-07
1.6888668537139893,1993-06-08
1.6296772956848145,1993-06-09
1.6060017347335815,1993-06-10
1.6099467277526855,1993-06-11
1.6099467277526855,1993-06-14
1.6099467277526855,1993-06-15
1.5704869031906128,1993-06-16
1.5862722396850586,1993-06-17
1.5586497783660889,1993-06-18
1.5270816087722778,1993-06-21
1.5428659915924072,1993-06-22
1.5547047853469849,1993-06-23
1.5547047853469849,1993-06-24
1.5507582426071167,1993-06-25
1.5310266017913818,1993-06-28
1.5073522329330444,1993-06-29
1.515244722366333,1993-06-30
1.4915684461593628,1993-07-01
1.4600005149841309,1993-07-02
1.4915684461593628,1993-07-06
1.4797310829162598,1993-07-07
1.499461054801941,1993-07-08
1.515244722366333,1993-07-09
1.562596082687378,1993-07-12
1.5665414333343506,1993-07-13
1.562596082687378,1993-07-14
1.5823251008987427,1993-07-15
1.5902169942855835,1993-07-16
1.5902169942855835,1993-07-19
1.5902169942855835,1993-07-20
1.5862722396850586,1993-07-21
1.6020549535751343,1993-07-22
1.6099467277526855,1993-07-23
1.6169214248657227,1993-07-26
1.6644781827926636,1993-07-27
1.6882574558258057,1993-07-28
1.7239230871200562,1993-07-29
1.7199616432189941,1993-07-30
1.7001463174819946,1993-08-02
1.6763681173324585,1993-08-03
1.696183681488037,1993-08-04
1.7041085958480835,1993-08-05
1.7041085958480835,1993-08-06
1.7080726623535156,1993-08-09
1.7120345830917358,1993-08-10
1.7199616432189941,1993-08-11
1.7159979343414307,1993-08-12
1.7199616432189941,1993-08-13
1.7278870344161987,1993-08-16
1.7199616432189941,1993-08-17
1.7041085958480835,1993-08-18
1.6882574558258057,1993-08-19
1.696183681488037,1993-08-20
1.7120345830917358,1993-08-23
1.6724046468734741,1993-08-24
1.68032968044281,1993-08-25
1.7120345830917358,1993-08-26
1.632773995399475,1993-08-27
1.6486271619796753,1993-08-30
1.6644781827926636,1993-08-31
1.6644781827926636,1993-09-01
1.7041085958480835,1993-09-02
1.7120345830917358,1993-09-03
1.6882574558258057,1993-09-07
1.7278870344161987,1993-09-08
1.7278870344161987,1993-09-09
1.783370018005371,1993-09-10
1.7912955284118652,1993-09-13
1.8150748014450073,1993-09-14
1.7278870344161987,1993-09-15
1.7199616432189941,1993-09-16
1.751665472984314,1993-09-17
1.7595906257629395,1993-09-20
1.8150748014450073,1993-09-21
1.8388530015945435,1993-09-22
1.8388530015945435,1993-09-23
1.8864094018936157,1993-09-24
1.85470449924469,1993-09-27
1.8626303672790527,1993-09-28
1.85470449924469,1993-09-29
1.9022608995437622,1993-09-30
1.878482699394226,1993-10-01
1.8626303672790527,1993-10-04
1.846778154373169,1993-10-05
1.8309259414672852,1993-10-06
1.8229999542236328,1993-10-07
1.7912955284118652,1993-10-08
1.7675175666809082,1993-10-11
1.7437398433685303,1993-10-12
1.8071484565734863,1993-10-13
1.878482699394226,1993-10-14
1.8388530015945435,1993-10-15
1.7754435539245605,1993-10-18
1.783370018005371,1993-10-19
1.8309259414672852,1993-10-20
1.7992215156555176,1993-10-21
1.7754435539245605,1993-10-22
1.7665306329727173,1993-10-25
1.7665306329727173,1993-10-26
1.782446026802063,1993-10-27
1.7585737705230713,1993-10-28
1.782446026802063,1993-10-29
1.7506170272827148,1993-11-01
1.782446026802063,1993-11-02
1.7744884490966797,1993-11-03
1.6869571208953857,1993-11-04
1.742659568786621,1993-11-05
1.7347018718719482,1993-11-08
1.7983603477478027,1993-11-09
1.8222336769104004,1993-11-10
1.8301897048950195,1993-11-11
1.8381472826004028,1993-11-12
1.8461055755615234,1993-11-15
1.8540618419647217,1993-11-16
1.8779343366622925,1993-11-17
1.9177223443984985,1993-11-18
2.005251407623291,1993-11-19
1.9813793897628784,1993-11-22
1.9575080871582031,1993-11-23
1.9575080871582031,1993-11-24
1.9734212160110474,1993-11-26
1.997294306755066,1993-11-29
1.997294306755066,1993-11-30
2.060952663421631,1993-12-01
2.0450377464294434,1993-12-02
2.092782974243164,1993-12-03
2.1007401943206787,1993-12-06
2.1007401943206787,1993-12-07
2.021167755126953,1993-12-08
2.021167755126953,1993-12-09
1.9336364269256592,1993-12-10
1.9256781339645386,1993-12-13
1.9097634553909302,1993-12-14
1.941592812538147,1993-12-15
1.9654639959335327,1993-12-16
1.9893367290496826,1993-12-17
2.0450377464294434,1993-12-20
2.037081241607666,1993-12-21
2.1007401943206787,1993-12-22
2.1086981296539307,1993-12-23
2.1007401943206787,1993-12-27
2.1564419269561768,1993-12-28
2.1803126335144043,1993-12-29
2.2041852474212646,1993-12-30
2.275801420211792,1993-12-31
2.2121429443359375,1994-01-03
2.1564419269561768,1994-01-04
2.164397954940796,1994-01-05
2.196227788925171,1994-01-06
2.124613046646118,1994-01-07
2.148483991622925,1994-01-10
2.148483991622925,1994-01-11
2.1325690746307373,1994-01-12
2.1086981296539307,1994-01-13
2.228057861328125,1994-01-14
2.2598867416381836,1994-01-17
2.2360143661499023,1994-01-18
2.2121429443359375,1994-01-19
2.196227788925171,1994-01-20
2.164397954940796,1994-01-21
2.148483991622925,1994-01-24
2.1555087566375732,1994-01-25
2.1714751720428467,1994-01-26
2.211392641067505,1994-01-27
2.251309871673584,1994-01-28
2.2433269023895264,1994-01-31
2.2672762870788574,1994-02-01
2.299210548400879,1994-02-02
2.34710955619812,1994-02-03
2.32315993309021,1994-02-04
2.34710955619812,1994-02-07
2.395010232925415,1994-02-08
2.466860055923462,1994-02-09
2.546693801879883,1994-02-10
2.474843740463257,1994-02-11
2.34710955619812,1994-02-14
2.315175771713257,1994-02-15
2.315175771713257,1994-02-16
2.32315993309021,1994-02-17
2.2672762870788574,1994-02-18
2.2912256717681885,1994-02-22
2.331143856048584,1994-02-23
2.315175771713257,1994-02-24
2.3870279788970947,1994-02-25
2.34710955619812,1994-02-28
2.3550922870635986,1994-03-01
2.32315993309021,1994-03-02
2.32315993309021,1994-03-03
2.32315993309021,1994-03-04
2.331143856048584,1994-03-07
2.2672762870788574,1994-03-08
2.2912256717681885,1994-03-09
2.2672762870788574,1994-03-10
2.2912256717681885,1994-03-11
2.2433269023895264,1994-03-14
2.315175771713257,1994-03-15
2.299210548400879,1994-03-16
2.2592933177948,1994-03-17
2.251309871673584,1994-03-18
2.251309871673584,1994-03-21
2.2672762870788574,1994-03-22
2.28324294090271,1994-03-23
2.2752597332000732,1994-03-24
2.2752597332000732,1994-03-25
2.2592933177948,1994-03-28
2.2433269023895264,1994-03-29
2.0038256645202637,1994-03-30
2.059708595275879,1994-03-31
2.0836598873138428,1994-04-04
2.107609272003174,1994-04-05
2.1235756874084473,1994-04-06
2.1235756874084473,1994-04-07
2.067692518234253,1994-04-08
2.075674295425415,1994-04-11
2.067692518234253,1994-04-12
2.0277745723724365,1994-04-13
2.059708595275879,1994-04-14
1.9958410263061523,1994-04-15
1.9239908456802368,1994-04-18
1.9000420570373535,1994-04-19
1.788274884223938,1994-04-20
1.876091480255127,1994-04-21
1.8202073574066162,1994-04-22
1.8044887781143188,1994-04-25
1.8044887781143188,1994-04-26
