RCL,Date
40.13971710205078,1999-11-16
39.69520950317383,1999-11-17
38.93952560424805,1999-11-18
38.583919525146484,1999-11-19
37.69487380981445,1999-11-22
36.53914260864258,1999-11-23
35.916812896728516,1999-11-24
36.22797393798828,1999-11-26
35.472312927246094,1999-11-29
35.11668395996094,1999-11-30
34.57138442993164,1999-12-01
36.93257522583008,1999-12-02
37.422637939453125,1999-12-03
37.06623077392578,1999-12-06
37.51174545288086,1999-12-07
33.94767379760742,1999-12-08
34.4822883605957,1999-12-09
35.46240997314453,1999-12-10
34.393192291259766,1999-12-13
35.15056610107422,1999-12-14
34.660484313964844,1999-12-15
33.10120391845703,1999-12-16
33.323970794677734,1999-12-17
33.05667495727539,1999-12-20
32.878456115722656,1999-12-21
33.50216293334961,1999-12-22
33.858577728271484,1999-12-23
33.10120391845703,1999-12-27
32.92301559448242,1999-12-28
32.388389587402344,1999-12-29
34.08134460449219,1999-12-30
35.15056610107422,1999-12-31
33.05667495727539,2000-01-03
31.942899703979492,2000-01-04
33.90314865112305,2000-01-05
34.57138442993164,2000-01-06
35.10600280761719,2000-01-07
37.021690368652344,2000-01-10
37.155330657958984,2000-01-11
37.28898620605469,2000-01-12
38.22454833984375,2000-01-13
39.694725036621094,2000-01-14
39.33831787109375,2000-01-18
39.51652908325195,2000-01-19
39.02647018432617,2000-01-20
38.31364440917969,2000-01-21
37.24442672729492,2000-01-24
37.37810134887695,2000-01-25
39.20466613769531,2000-01-26
38.31364440917969,2000-01-27
36.620723724365234,2000-01-28
35.239646911621094,2000-01-31
33.769474029541016,2000-02-01
33.45762252807617,2000-02-02
34.348636627197266,2000-02-03
33.99222946166992,2000-02-04
31.853796005249023,2000-02-07
32.0765266418457,2000-02-08
32.0765266418457,2000-02-09
32.0765266418457,2000-02-10
29.759902954101562,2000-02-11
26.01763916015625,2000-02-14
26.685895919799805,2000-02-15
26.5522518157959,2000-02-16
26.864093780517578,2000-02-17
26.01763916015625,2000-02-18
26.41860008239746,2000-02-22
26.151302337646484,2000-02-23
24.59202003479004,2000-02-24
24.191064834594727,2000-02-25
24.26972770690918,2000-02-28
25.297719955444336,2000-02-29
21.006954193115234,2000-03-01
20.291812896728516,2000-03-02
20.738773345947266,2000-03-03
20.738773345947266,2000-03-06
19.844860076904297,2000-03-07
19.163257598876953,2000-03-08
19.66607666015625,2000-03-09
19.219120025634766,2000-03-10
18.68277359008789,2000-03-13
18.5933837890625,2000-03-14
19.308507919311523,2000-03-15
22.526594161987305,2000-03-16
20.515291213989258,2000-03-17
20.291812896728516,2000-03-20
21.453903198242188,2000-03-21
21.36450958251953,2000-03-22
21.856164932250977,2000-03-23
21.990253448486328,2000-03-24
22.124338150024414,2000-03-27
21.990253448486328,2000-03-28
21.453903198242188,2000-03-29
21.096332550048828,2000-03-30
20.023645401000977,2000-03-31
18.950942993164062,2000-04-03
18.906251907348633,2000-04-04
18.5933837890625,2000-04-05
18.63807487487793,2000-04-06
18.63807487487793,2000-04-07
18.503982543945312,2000-04-10
17.878252029418945,2000-04-11
17.6994686126709,2000-04-12
17.922945022583008,2000-04-13
16.4479923248291,2000-04-14
16.98434066772461,2000-04-17
16.98434066772461,2000-04-18
17.520689010620117,2000-04-19
17.520689010620117,2000-04-20
16.13512420654297,2000-04-24
15.6881685256958,2000-04-25
15.330597877502441,2000-04-26
15.017731666564941,2000-04-27
14.883645057678223,2000-04-28
15.017731666564941,2000-05-01
15.330597877502441,2000-05-02
16.403301239013672,2000-05-03
17.11842155456543,2000-05-04
16.492685317993164,2000-05-05
16.4479923248291,2000-05-08
16.224515914916992,2000-05-09
16.045732498168945,2000-05-10
16.090417861938477,2000-05-11
16.4479923248291,2000-05-12
16.805551528930664,2000-05-15
17.431299209594727,2000-05-16
16.98434066772461,2000-05-17
17.431299209594727,2000-05-18
17.163124084472656,2000-05-19
16.626768112182617,2000-05-22
16.358604431152344,2000-05-23
16.358604431152344,2000-05-24
16.358604431152344,2000-05-25
16.626768112182617,2000-05-26
17.6994686126709,2000-05-30
17.610078811645508,2000-05-31
16.894947052001953,2000-06-01
17.297210693359375,2000-06-02
16.882328033447266,2000-06-05
16.433340072631836,2000-06-06
16.47823715209961,2000-06-07
16.47823715209961,2000-06-08
16.34353256225586,2000-06-09
15.894532203674316,2000-06-12
15.086334228515625,2000-06-13
15.086334228515625,2000-06-14
15.355740547180176,2000-06-15
15.131242752075195,2000-06-16
15.131242752075195,2000-06-19
13.335250854492188,2000-06-20
12.886252403259277,2000-06-21
12.70665168762207,2000-06-22
12.392350196838379,2000-06-23
12.661755561828613,2000-06-26
13.559745788574219,2000-06-27
13.559745788574219,2000-06-28
13.559745788574219,2000-06-29
13.29034423828125,2000-06-30
13.69444465637207,2000-07-03
14.008746147155762,2000-07-05
14.457738876342773,2000-07-06
14.547538757324219,2000-07-07
14.323043823242188,2000-07-10
14.233243942260742,2000-07-11
14.727147102355957,2000-07-12
14.323043823242188,2000-07-13
14.278145790100098,2000-07-14
13.87404727935791,2000-07-17
13.829142570495605,2000-07-18
13.739346504211426,2000-07-19
13.829142570495605,2000-07-20
13.963842391967773,2000-07-21
13.739346504211426,2000-07-24
14.323043823242188,2000-07-25
14.412850379943848,2000-07-26
14.457738876342773,2000-07-27
14.098540306091309,2000-07-28
14.278145790100098,2000-07-31
14.36794662475586,2000-08-01
14.098540306091309,2000-08-02
14.053645133972168,2000-08-03
14.547538757324219,2000-08-04
14.412850379943848,2000-08-07
15.221039772033691,2000-08-08
16.074129104614258,2000-08-09
17.241535186767578,2000-08-10
18.004825592041016,2000-08-11
18.36402130126953,2000-08-14
18.139530181884766,2000-08-15
17.82522201538086,2000-08-16
17.466032028198242,2000-08-17
17.64562225341797,2000-08-18
18.09463119506836,2000-08-21
18.09463119506836,2000-08-22
17.870136260986328,2000-08-23
17.241535186767578,2000-08-24
16.747636795043945,2000-08-25
16.837432861328125,2000-08-28
16.747636795043945,2000-08-29
15.939435958862305,2000-08-30
16.433340072631836,2000-08-31
16.47823715209961,2000-09-01
16.34353256225586,2000-09-05
16.837432861328125,2000-09-06
16.20883560180664,2000-09-07
16.29863739013672,2000-09-08
16.253732681274414,2000-09-11
16.20883560180664,2000-09-12
16.163938522338867,2000-09-13
16.43851089477539,2000-09-14
17.7030086517334,2000-09-15
17.29656410217285,2000-09-18
16.619157791137695,2000-09-19
16.43851089477539,2000-09-20
18.199787139892578,2000-09-21
18.064302444458008,2000-09-22
17.630765914916992,2000-09-25
17.428438186645508,2000-09-26
17.450117111206055,2000-09-27
18.179914474487305,2000-09-28
18.599000930786133,2000-09-29
18.237714767456055,2000-10-02
18.599000930786133,2000-10-03
18.425586700439453,2000-10-04
18.606231689453125,2000-10-05
18.98196029663086,2000-10-06
18.830224990844727,2000-10-09
18.288301467895508,2000-10-10
17.912559509277344,2000-10-11
16.872058868408203,2000-10-12
16.987668991088867,2000-10-13
15.947164535522461,2000-10-16
15.426915168762207,2000-10-17
15.824328422546387,2000-10-18
15.89658260345459,2000-10-19
15.282397270202637,2000-10-20
15.282397270202637,2000-10-23
15.1740083694458,2000-10-24
14.78382682800293,2000-10-25
14.639305114746094,2000-10-26
14.487567901611328,2000-10-27
14.884986877441406,2000-10-30
16.257875442504883,2000-10-31
15.520844459533691,2000-11-01
16.04109764099121,2000-11-02
15.89658260345459,2000-11-03
15.889362335205078,2000-11-06
16.04109764099121,2000-11-07
15.939935684204102,2000-11-08
15.542531967163086,2000-11-09
14.805498123168945,2000-11-10
14.841635704040527,2000-11-13
15.1740083694458,2000-11-14
14.72601318359375,2000-11-15
14.660989761352539,2000-11-16
14.032349586486816,2000-11-17
13.72887134552002,2000-11-20
13.70719051361084,2000-11-21
13.584352493286133,2000-11-22
13.909510612487793,2000-11-24
14.41530990600586,2000-11-27
14.37918758392334,2000-11-28
14.892208099365234,2000-11-29
14.321379661560059,2000-11-30
14.704346656799316,2000-12-01
14.81273078918457,2000-12-04
15.094533920288086,2000-12-05
15.643680572509766,2000-12-06
16.048322677612305,2000-12-07
17.847530364990234,2000-12-08
17.334505081176758,2000-12-11
16.814254760742188,2000-12-12
16.99489402770996,2000-12-13
16.510765075683594,2000-12-14
16.532564163208008,2000-12-15
16.568904876708984,2000-12-18
16.43809700012207,2000-12-19
15.595122337341309,2000-12-20
15.84219741821289,2000-12-21
17.40461540222168,2000-12-22
16.728788375854492,2000-12-26
17.186601638793945,2000-12-27
19.759157180786133,2000-12-28
19.22138786315918,2000-12-29
18.305740356445312,2001-01-02
18.6400203704834,2001-01-03
18.56734848022461,2001-01-04
18.56734848022461,2001-01-05
18.3929443359375,2001-01-08
18.436540603637695,2001-01-09
18.494680404663086,2001-01-10
19.083314895629883,2001-01-11
18.756296157836914,2001-01-12
18.676362991333008,2001-01-16
19.98442268371582,2001-01-17
20.456789016723633,2001-01-18
20.3477840423584,2001-01-19
20.63118553161621,2001-01-22
21.0308895111084,2001-01-23
20.776531219482422,2001-01-24
19.621070861816406,2001-01-25
19.294048309326172,2001-01-26
18.6400203704834,2001-01-29
18.676362991333008,2001-01-30
19.025177001953125,2001-01-31
19.076045989990234,2001-02-01
18.7490234375,2001-02-02
19.650146484375,2001-02-05
19.998960494995117,2001-02-06
20.929147720336914,2001-02-07
21.16168975830078,2001-02-08
21.801193237304688,2001-02-09
21.510509490966797,2001-02-12
21.0308895111084,2001-02-13
21.07448959350586,2001-02-14
20.89280891418457,2001-02-15
20.791074752807617,2001-02-16
20.81287384033203,2001-02-20
20.74746322631836,2001-02-21
20.85647201538086,2001-02-22
20.158836364746094,2001-02-23
20.057090759277344,2001-02-26
20.502487182617188,2001-02-27
20.62661361694336,2001-02-28
20.042497634887695,2001-03-01
19.896465301513672,2001-03-02
19.524089813232422,2001-03-05
20.210433959960938,2001-03-06
19.925676345825195,2001-03-07
19.706636428833008,2001-03-08
18.655216217041016,2001-03-09
17.450481414794922,2001-03-12
17.85205841064453,2001-03-13
16.720335006713867,2001-03-14
17.15842056274414,2001-03-15
16.574302673339844,2001-03-16
16.114316940307617,2001-03-19
16.099708557128906,2001-03-20
15.252735137939453,2001-03-21
15.011795043945312,2001-03-22
15.464484214782715,2001-03-23
15.990185737609863,2001-03-26
16.413665771484375,2001-03-27
16.158123016357422,2001-03-28
16.501291275024414,2001-03-29
16.829856872558594,2001-03-30
16.464778900146484,2001-04-02
15.223533630371094,2001-04-03
15.479083061218262,2001-04-04
16.099708557128906,2001-04-05
15.625117301940918,2001-04-06
16.201927185058594,2001-04-09
16.17272186279297,2001-04-10
15.844154357910156,2001-04-11
15.698123931884766,2001-04-12
15.333053588867188,2001-04-16
14.67593002319336,2001-04-17
16.10700798034668,2001-04-18
15.771138191223145,2001-04-19
15.004491806030273,2001-04-20
15.260032653808594,2001-04-23
14.90226936340332,2001-04-24
14.67593002319336,2001-04-25
14.237841606140137,2001-04-26
14.456879615783691,2001-04-27
14.880365371704102,2001-04-30
14.967982292175293,2001-05-01
15.15782642364502,2001-05-02
15.362259864807129,2001-05-03
15.362259864807129,2001-05-04
15.376864433288574,2001-05-07
15.420676231384277,2001-05-08
15.230834007263184,2001-05-09
15.384172439575195,2001-05-10
15.442571640014648,2001-05-11
14.237841606140137,2001-05-14
14.595602989196777,2001-05-15
15.32575798034668,2001-05-16
15.56670093536377,2001-05-17
15.479083061218262,2001-05-18
16.17272186279297,2001-05-21
15.990185737609863,2001-05-22
15.807647705078125,2001-05-23
16.070493698120117,2001-05-24
15.588605880737305,2001-05-25
15.588605880737305,2001-05-29
15.698123931884766,2001-05-30
15.683524131774902,2001-05-31
15.522899627685547,2001-06-01
15.677172660827637,2001-06-04
15.86082935333252,2001-06-05
15.265769958496094,2001-06-06
15.353921890258789,2001-06-07
15.383310317993164,2001-06-08
14.920493125915527,2001-06-11
14.398902893066406,2001-06-12
14.398902893066406,2001-06-13
14.141772270202637,2001-06-14
14.251969337463379,2001-06-15
14.06830883026123,2001-06-18
13.958118438720703,2001-06-19
13.803841590881348,2001-06-20
14.854369163513184,2001-06-21
15.317193984985352,2001-06-22
15.045380592346191,2001-06-25
15.206998825073242,2001-06-26
15.50820255279541,2001-06-27
15.794706344604492,2001-06-28
16.242839813232422,2001-06-29
16.125295639038086,2001-07-02
15.941636085510254,2001-07-03
15.86082935333252,2001-07-05
15.71390438079834,2001-07-06
15.6845121383667,2001-07-09
15.574319839477539,2001-07-10
15.456772804260254,2001-07-11
15.038031578063965,2001-07-12
14.869068145751953,2001-07-13
14.935182571411133,2001-07-16
15.17026138305664,2001-07-17
15.052728652954102,2001-07-18
15.045380592346191,2001-07-19
14.692756652832031,2001-07-20
14.516437530517578,2001-07-23
14.237276077270508,2001-07-24
15.941636085510254,2001-07-25
17.484378814697266,2001-07-26
17.080324172973633,2001-07-27
17.565187454223633,2001-07-30
17.359487533569336,2001-07-31
16.970134735107422,2001-08-01
17.521108627319336,2001-08-02
17.74150276184082,2001-08-03
17.37417984008789,2001-08-06
17.44763946533203,2001-08-07
17.190521240234375,2001-08-08
17.043594360351562,2001-08-09
17.13909339904785,2001-08-10
16.940746307373047,2001-08-13
16.786468505859375,2001-08-14
17.006860733032227,2001-08-15
17.26398468017578,2001-08-16
17.109712600708008,2001-08-17
16.874622344970703,2001-08-20
17.0362491607666,2001-08-21
17.117061614990234,2001-08-22
17.484378814697266,2001-08-23
17.991273880004883,2001-08-24
18.00596809387207,2001-08-27
17.638654708862305,2001-08-28
17.46969223022461,2001-08-29
17.080324172973633,2001-08-30
17.14645004272461,2001-08-31
17.26398468017578,2001-09-04
17.46233367919922,2001-09-05
17.26398468017578,2001-09-06
16.125295639038086,2001-09-07
15.655129432678223,2001-09-10
9.431509971618652,2001-09-17
8.729325294494629,2001-09-18
8.24887466430664,2001-09-19
6.689281463623047,2001-09-20
6.408403396606445,2001-09-21
6.726235866546631,2001-09-24
7.095808506011963,2001-09-25
7.524517059326172,2001-09-26
7.465385437011719,2001-09-27
7.931044578552246,2001-09-28
7.620604038238525,2001-10-01
7.738867282867432,2001-10-02
7.908871173858643,2001-10-03
8.034527778625488,2001-10-04
7.746256351470947,2001-10-05
7.406252384185791,2001-10-08
7.007108688354492,2001-10-09
7.354511260986328,2001-10-10
7.6427764892578125,2001-10-11
7.428427219390869,2001-10-12
7.0884175300598145,2001-10-15
6.999720573425293,2001-10-16
6.726235866546631,2001-10-17
6.504492282867432,2001-10-18
6.659712314605713,2001-10-19
6.415792942047119,2001-10-22
6.245790004730225,2001-10-23
6.504492282867432,2001-10-24
6.430576324462891,2001-10-25
6.733627796173096,2001-10-26
6.763193607330322,2001-10-29
7.709299087524414,2001-10-30
8.130615234375,2001-10-31
8.138010025024414,2001-11-01
8.433666229248047,2001-11-02
9.350207328796387,2001-11-05
9.246723175048828,2001-11-06
9.16541862487793,2001-11-07
9.409337043762207,2001-11-08
9.483255386352539,2001-11-09
8.803237915039062,2001-11-12
9.424123764038086,2001-11-13
9.84543514251709,2001-11-14
11.12415885925293,2001-11-15
10.939373970031738,2001-11-16
11.094594955444336,2001-11-19
11.900263786315918,2001-11-20
11.308945655822754,2001-11-21
11.345904350280762,2001-11-23
11.530688285827637,2001-11-26
11.545472145080566,2001-11-27
11.38286018371582,2001-11-28
11.38286018371582,2001-11-29
11.464167594909668,2001-11-30
11.368078231811523,2001-12-03
11.634170532226562,2001-12-04
12.40288257598877,2001-12-05
12.2698392868042,2001-12-06
12.099834442138672,2001-12-07
12.062872886657715,2001-12-10
12.144181251525879,2001-12-11
12.12200927734375,2001-12-12
11.90594482421875,2001-12-13
12.166708946228027,2001-12-14
10.743660926818848,2001-12-17
10.617000579833984,2001-12-18
10.229574203491211,2001-12-19
11.011876106262207,2001-12-20
11.064030647277832,2001-12-21
11.116185188293457,2001-12-24
11.42165756225586,2001-12-26
11.920845031738281,2001-12-27
12.375324249267578,2001-12-28
12.069851875305176,2001-12-31
12.181612968444824,2002-01-02
12.501985549926758,2002-01-03
13.619563102722168,2002-01-04
13.373693466186523,2002-01-07
12.658449172973633,2002-01-08
12.531790733337402,2002-01-09
12.688247680664062,2002-01-10
12.829808235168457,2002-01-11
13.023524284362793,2002-01-14
12.919214248657227,2002-01-15
12.479634284973145,2002-01-16
12.062405586242676,2002-01-17
12.725499153137207,2002-01-18
12.442378997802734,2002-01-22
12.732953071594238,2002-01-23
12.993720054626465,2002-01-24
13.425846099853516,2002-01-25
14.044240951538086,2002-01-28
13.932486534118652,2002-01-29
13.552508354187012,2002-01-30
13.45565414428711,2002-01-31
13.545060157775879,2002-02-01
13.060770988464355,2002-02-04
12.829808235168457,2002-02-05
13.03842544555664,2002-02-06
12.889410018920898,2002-02-07
12.85215950012207,2002-02-08
12.88196086883545,2002-02-11
12.7702054977417,2002-02-12
13.58231258392334,2002-02-13
12.889410018920898,2002-02-14
12.300819396972656,2002-02-15
12.159262657165527,2002-02-19
12.442378997802734,2002-02-20
12.323166847229004,2002-02-21
12.516887664794922,2002-02-22
12.718047142028809,2002-02-25
12.971366882324219,2002-02-26
13.150175094604492,2002-02-27
13.768570899963379,2002-02-28
14.074048042297363,2002-03-01
15.176727294921875,2002-03-04
14.766939163208008,2002-03-05
15.020259857177734,2002-03-06
15.199071884155273,2002-03-07
16.435863494873047,2002-03-08
16.465660095214844,2002-03-11
15.906872749328613,2002-03-12
15.832374572753906,2002-03-13
15.742412567138672,2002-03-14
17.24169158935547,2002-03-15
17.57902717590332,2002-03-18
17.766435623168945,2002-03-19
17.294166564941406,2002-03-20
17.346635818481445,2002-03-21
16.739431381225586,2002-03-22
16.417085647583008,2002-03-25
16.319637298583984,2002-03-26
16.387100219726562,2002-03-27
16.904354095458984,2002-03-28
16.492050170898438,2002-04-01
16.199695587158203,2002-04-02
15.989794731140137,2002-04-03
15.929819107055664,2002-04-04
15.742412567138672,2002-04-05
15.629965782165527,2002-04-08
16.229679107666016,2002-04-09
16.87436294555664,2002-04-10
16.739431381225586,2002-04-11
16.514541625976562,2002-04-12
16.26715087890625,2002-04-15
16.77691650390625,2002-04-16
16.76941680908203,2002-04-17
16.60449981689453,2002-04-18
16.79191017150879,2002-04-19
16.537029266357422,2002-04-22
16.50704002380371,2002-04-23
17.054283142089844,2002-04-24
17.054283142089844,2002-04-25
17.166725158691406,2002-04-26
17.33164405822754,2002-04-29
17.683977127075195,2002-04-30
18.088781356811523,2002-05-01
17.841400146484375,2002-05-02
17.436594009399414,2002-05-03
17.211702346801758,2002-05-06
17.084266662597656,2002-05-07
17.698974609375,2002-05-08
17.57902717590332,2002-05-09
17.46658706665039,2002-05-10
17.189218521118164,2002-05-13
17.69147300720215,2002-05-14
17.481576919555664,2002-05-15
17.751441955566406,2002-05-16
17.968835830688477,2002-05-17
18.058794021606445,2002-05-20
17.72895050048828,2002-05-21
17.391616821289062,2002-05-22
17.354135513305664,2002-05-23
17.136737823486328,2002-05-24
17.18171501159668,2002-05-28
16.67946434020996,2002-05-29
16.724437713623047,2002-05-30
16.87436294555664,2002-05-31
16.964845657348633,2002-06-03
16.550146102905273,2002-06-04
16.987472534179688,2002-06-05
16.72356605529785,2002-06-06
16.602930068969727,2002-06-07
16.889448165893555,2002-06-10
16.768810272216797,2002-06-11
16.535070419311523,2002-06-12
16.014816284179688,2002-06-13
15.464402198791504,2002-06-14
16.060041427612305,2002-06-17
16.602930068969727,2002-06-18
16.399351119995117,2002-06-19
16.16561508178711,2002-06-20
16.10529327392578,2002-06-21
15.456859588623047,2002-06-24
15.049708366394043,2002-06-25
14.853668212890625,2002-06-26
15.04216194152832,2002-06-27
14.70286750793457,2002-06-28
15.057250022888184,2002-07-01
14.71794605255127,2002-07-02
14.778266906738281,2002-07-03
15.456859588623047,2002-07-05
15.215579986572266,2002-07-08
14.966766357421875,2002-07-09
14.83858871459961,2002-07-10
14.876279830932617,2002-07-11
14.725483894348145,2002-07-12
14.363570213317871,2002-07-15
14.32587718963623,2002-07-16
14.552068710327148,2002-07-17
14.476664543151855,2002-07-18
14.288176536560059,2002-07-19
13.617117881774902,2002-07-22
13.119479179382324,2002-07-23
13.684975624084473,2002-07-24
14.182608604431152,2002-07-25
13.888550758361816,2002-07-26
14.70286750793457,2002-07-29
15.215579986572266,2002-07-30
14.944140434265137,2002-07-31
14.597311973571777,2002-08-01
13.458779335021973,2002-08-02
13.134561538696289,2002-08-05
13.6472749710083,2002-08-06
13.692520141601562,2002-08-07
14.137373924255371,2002-08-08
13.941332817077637,2002-08-09
13.511552810668945,2002-08-12
13.164716720581055,2002-08-13
13.111937522888184,2002-08-14
13.911174774169922,2002-08-15
14.348494529724121,2002-08-16
14.619927406311035,2002-08-19
14.461592674255371,2002-08-20
14.62746810913086,2002-08-21
14.733026504516602,2002-08-22
14.51436710357666,2002-08-23
14.778266906738281,2002-08-26
14.62746810913086,2002-08-27
13.7603759765625,2002-08-28
13.556793212890625,2002-08-29
13.345681190490723,2002-08-30
13.111937522888184,2002-09-03
13.15717601776123,2002-09-04
12.840505599975586,2002-09-05
12.576605796813965,2002-09-06
12.214692115783691,2002-09-09
12.373028755187988,2002-09-10
12.252391815185547,2002-09-11
11.754753112792969,2002-09-12
11.450624465942383,2002-09-13
11.633096694946289,2002-09-16
11.519048690795898,2002-09-17
11.465826988220215,2002-09-18
10.910783767700195,2002-09-19
11.519048690795898,2002-09-20
11.359378814697266,2002-09-23
10.849960327148438,2002-09-24
12.066489219665527,2002-09-25
12.515085220336914,2002-09-26
12.393431663513184,2002-09-27
12.10450267791748,2002-09-30
12.583516120910645,2002-10-01
12.180542945861816,2002-10-02
12.203348159790039,2002-10-03
12.066489219665527,2002-10-04
11.412607192993164,2002-10-07
12.134921073913574,2002-10-08
12.226161003112793,2002-10-09
12.8040132522583,2002-10-10
13.990134239196777,2002-10-11
13.511123657226562,2002-10-14
13.876086235046387,2002-10-15
13.891290664672852,2002-10-16
14.423521041870117,2002-10-17
14.423521041870117,2002-10-18
14.803690910339355,2002-10-21
14.841707229614258,2002-10-22
15.176251411437988,2002-10-23
14.864513397216797,2002-10-24
14.659226417541504,2002-10-25
14.453938484191895,2002-10-28
13.876086235046387,2002-10-29
13.762036323547363,2002-10-30
13.95971965789795,2002-10-31
14.043357849121094,2002-11-01
14.6364164352417,2002-11-04
15.153441429138184,2002-11-05
15.700881004333496,2002-11-06
15.297907829284668,2002-11-07
15.358734130859375,2002-11-08
14.986176490783691,2002-11-11
15.176251411437988,2002-11-12
15.495595932006836,2002-11-13
16.043031692504883,2002-11-14
15.814934730529785,2002-11-15
15.890963554382324,2002-11-18
15.66286563873291,2002-11-19
15.852952003479004,2002-11-20
16.940229415893555,2002-11-21
16.727338790893555,2002-11-22
16.841386795043945,2002-11-25
16.316757202148438,2002-11-26
16.727338790893555,2002-11-27
16.48402976989746,2002-11-29
16.25592613220215,2002-12-02
14.697237014770508,2002-12-03
14.598396301269531,2002-12-04
14.43112850189209,2002-12-05
14.469146728515625,2002-12-06
14.028152465820312,2002-12-09
14.415922164916992,2002-12-10
14.530756950378418,2002-12-11
14.982455253601074,2002-12-12
14.768088340759277,2002-12-13
14.83698844909668,2002-12-16
14.592008590698242,2002-12-17
14.660905838012695,2002-12-18
14.400606155395508,2002-12-19
13.56612777709961,2002-12-20
13.34410285949707,2002-12-23
13.19864559173584,2002-12-24
13.068492889404297,2002-12-26
12.716328620910645,2002-12-27
12.685704231262207,2002-12-30
12.78523063659668,2002-12-31
13.619715690612793,2003-01-02
13.642684936523438,2003-01-03
13.818766593933105,2003-01-06
13.66565227508545,2003-01-07
13.313481330871582,2003-01-08
13.359416961669922,2003-01-09
13.39769458770752,2003-01-10
13.252236366271973,2003-01-13
13.32113265991211,2003-01-14
13.053183555603027,2003-01-15
13.298173904418945,2003-01-16
13.206299781799316,2003-01-17
12.76992130279541,2003-01-21
12.693360328674316,2003-01-22
12.578524589538574,2003-01-23
12.379470825195312,2003-01-24
12.096205711364746,2003-01-27
11.93543529510498,2003-01-28
11.544983863830566,2003-01-29
11.94309139251709,2003-01-30
12.22635269165039,2003-01-31
11.789973258972168,2003-02-03
11.636856079101562,2003-02-04
11.48373794555664,2003-02-05
11.139226913452148,2003-02-06
11.055013656616211,2003-02-07
10.932519912719727,2003-02-10
10.894243240356445,2003-02-11
10.388958930969238,2003-02-12
10.143966674804688,2003-02-13
10.465517044067383,2003-02-14
10.603317260742188,2003-02-18
10.442546844482422,2003-02-19
10.411924362182617,2003-02-20
10.687532424926758,2003-02-21
10.243494033813477,2003-02-24
10.166934967041016,2003-02-25
10.105692863464355,2003-02-26
10.306722640991211,2003-02-27
10.476823806762695,2003-02-28
10.670125007629395,2003-03-03
10.113423347473145,2003-03-04
9.896927833557129,2003-03-05
9.819608688354492,2003-03-06
10.121156692504883,2003-03-07
9.858270645141602,2003-03-10
9.835073471069336,2003-03-11
10.012906074523926,2003-03-12
10.724247932434082,2003-03-13
10.824763298034668,2003-03-14
11.134045600891113,2003-03-17
11.49744701385498,2003-03-18
11.75260066986084,2003-03-19
11.876313209533691,2003-03-20
12.873735427856445,2003-03-21
12.023221015930176,2003-03-24
12.24744987487793,2003-03-25
11.945899963378906,2003-03-26
11.90723991394043,2003-03-27
11.837653160095215,2003-03-28
11.62115478515625,2003-03-31
11.34280776977539,2003-04-01
12.170127868652344,2003-04-02
12.25517749786377,2003-04-03
12.371158599853516,2003-04-04
12.765490531921387,2003-04-07
12.842811584472656,2003-04-08
12.657243728637695,2003-04-09
12.55672550201416,2003-04-10
11.961365699768066,2003-04-11
12.38662338256836,2003-04-14
12.293841361999512,2003-04-15
12.061882972717285,2003-04-16
12.564460754394531,2003-04-17
12.641777038574219,2003-04-21
12.935593605041504,2003-04-22
13.345388412475586,2003-04-23
13.183014869689941,2003-04-24
12.641777038574219,2003-04-25
13.221672058105469,2003-04-28
14.033531188964844,2003-04-29
14.358277320861816,2003-04-30
14.149513244628906,2003-05-01
14.713950157165527,2003-05-02
14.72940444946289,2003-05-05
14.891789436340332,2003-05-06
14.713950157165527,2003-05-07
14.342816352844238,2003-05-08
14.783539772033691,2003-05-09
15.131476402282715,2003-05-12
15.402093887329102,2003-05-13
15.270655632019043,2003-05-14
15.502607345581055,2003-05-15
15.91240119934082,2003-05-16
15.092818260192871,2003-05-19
14.737146377563477,2003-05-20
14.72940444946289,2003-05-21
15.000027656555176,2003-05-22
14.99229621887207,2003-05-23
15.347970962524414,2003-05-27
16.105703353881836,2003-05-28
16.221683502197266,2003-05-29
16.05158233642578,2003-05-30
16.510644912719727,2003-06-02
16.728498458862305,2003-06-03
17.389863967895508,2003-06-04
17.452102661132812,2003-06-05
17.125316619873047,2003-06-06
16.650693893432617,2003-06-09
16.557323455810547,2003-06-10
16.736289978027344,2003-06-11
17.03972816467285,2003-06-12
16.596227645874023,2003-06-13
16.837434768676758,2003-06-16
16.985265731811523,2003-06-17
17.18756103515625,2003-06-18
17.327619552612305,2003-06-19
18.03565788269043,2003-06-20
17.833354949951172,2003-06-23
17.6544132232666,2003-06-24
17.545473098754883,2003-06-25
17.942289352416992,2003-06-26
17.76333236694336,2003-06-27
18.02009391784668,2003-06-30
17.55325698852539,2003-07-01
18.245737075805664,2003-07-02
18.245737075805664,2003-07-03
18.821510314941406,2003-07-07
19.179418563842773,2003-07-08
19.381723403930664,2003-07-09
19.078269958496094,2003-07-10
19.638479232788086,2003-07-11
19.957489013671875,2003-07-14
20.074195861816406,2003-07-15
19.99639129638672,2003-07-16
19.490642547607422,2003-07-17
19.762975692749023,2003-07-18
19.685165405273438,2003-07-21
20.828929901123047,2003-07-22
20.541040420532227,2003-07-23
20.572158813476562,2003-07-24
20.891178131103516,2003-07-25
22.39284896850586,2003-07-28
22.906381607055664,2003-07-29
22.735197067260742,2003-07-30
22.7585391998291,2003-07-31
22.369504928588867,2003-08-01
22.23723602294922,2003-08-04
21.902666091918945,2003-08-05
