HIG,Date
39.171810150146484,2002-01-22
39.04825973510742,2002-01-23
38.918540954589844,2002-01-24
40.1540412902832,2002-01-25
39.480690002441406,2002-01-28
38.88765335083008,2002-01-29
39.46834182739258,2002-01-30
40.8891716003418,2002-01-31
40.555580139160156,2002-02-01
40.061378479003906,2002-02-04
39.147090911865234,2002-02-05
38.94940948486328,2002-02-06
39.406551361083984,2002-02-07
39.9007568359375,2002-02-08
41.037418365478516,2002-02-11
40.71001434326172,2002-02-12
41.38955307006836,2002-02-13
41.803466796875,2002-02-14
41.142433166503906,2002-02-15
40.45674133300781,2002-02-19
40.92624282836914,2002-02-20
40.67913055419922,2002-02-21
40.71001434326172,2002-02-22
41.38955307006836,2002-02-25
41.51310348510742,2002-02-26
41.784915924072266,2002-02-27
41.54924774169922,2002-02-28
41.74149703979492,2002-03-01
42.50428771972656,2002-03-04
42.336830139160156,2002-03-05
42.51667785644531,2002-03-06
41.90274429321289,2002-03-07
40.7554931640625,2002-03-08
40.74308395385742,2002-03-11
40.5694580078125,2002-03-12
40.76787567138672,2002-03-13
41.46865463256836,2002-03-14
41.92133331298828,2002-03-15
41.95854568481445,2002-03-18
41.71049118041992,2002-03-19
41.45004653930664,2002-03-20
41.332218170166016,2002-03-21
41.36942672729492,2002-03-22
41.02217102050781,2002-03-25
41.20817947387695,2002-03-26
41.77251052856445,2002-03-27
42.24383544921875,2002-03-28
42.20040512084961,2002-04-01
42.39265823364258,2002-04-02
42.2500114440918,2002-04-03
42.47946548461914,2002-04-04
42.863956451416016,2002-04-05
42.87636947631836,2002-04-08
43.2546501159668,2002-04-09
42.98176193237305,2002-04-10
42.44845199584961,2002-04-11
42.553871154785156,2002-04-12
41.877933502197266,2002-04-15
42.57250213623047,2002-04-16
43.30427169799805,2002-04-17
42.969383239746094,2002-04-18
43.21122360229492,2002-04-19
43.39107131958008,2002-04-22
42.70270538330078,2002-04-23
42.913570404052734,2002-04-24
42.212799072265625,2002-04-25
42.287235260009766,2002-04-26
41.61125564575195,2002-04-29
42.9755973815918,2002-04-30
42.78954315185547,2002-05-01
42.535282135009766,2002-05-02
42.256221771240234,2002-05-03
42.076377868652344,2002-05-06
40.76787567138672,2002-05-07
41.66086959838867,2002-05-08
41.183380126953125,2002-05-09
40.805091857910156,2002-05-10
41.667076110839844,2002-05-13
41.431427001953125,2002-05-14
40.86709976196289,2002-05-15
41.263999938964844,2002-05-16
41.54924774169922,2002-05-17
41.17097473144531,2002-05-20
40.457820892333984,2002-05-21
40.30278396606445,2002-05-22
40.730682373046875,2002-05-23
40.52603530883789,2002-05-24
40.495033264160156,2002-05-28
40.619049072265625,2002-05-29
40.513214111328125,2002-05-30
41.092227935791016,2002-05-31
40.301513671875,2002-06-03
39.60421371459961,2002-06-04
39.62910842895508,2002-06-05
39.29912185668945,2002-06-06
39.22439956665039,2002-06-07
39.22439956665039,2002-06-10
37.85467529296875,2002-06-11
38.16597366333008,2002-06-12
37.1075439453125,2002-06-13
37.31300354003906,2002-06-14
38.7076416015625,2002-06-17
38.564449310302734,2002-06-18
38.48351287841797,2002-06-19
37.87335968017578,2002-06-20
37.929386138916016,2002-06-21
37.57448196411133,2002-06-24
36.80866241455078,2002-06-25
36.72151184082031,2002-06-26
36.136268615722656,2002-06-27
37.0265998840332,2002-06-28
36.50361251831055,2002-07-01
35.5821418762207,2002-07-02
34.83501434326172,2002-07-03
36.29814147949219,2002-07-05
36.23588180541992,2002-07-08
35.264617919921875,2002-07-09
33.83881759643555,2002-07-10
34.07542419433594,2002-07-11
33.93222427368164,2002-07-12
34.02560806274414,2002-07-15
33.14774703979492,2002-07-16
32.28853988647461,2002-07-17
31.223867416381836,2002-07-18
30.83786392211914,2002-07-19
29.88526725769043,2002-07-22
28.328752517700195,2002-07-23
28.79572296142578,2002-07-24
28.76457977294922,2002-07-25
30.321102142333984,2002-07-26
31.97100257873535,2002-07-29
31.58498191833496,2002-07-30
31.50404167175293,2002-07-31
31.68461036682129,2002-08-01
30.40203285217285,2002-08-02
29.493019104003906,2002-08-05
29.735828399658203,2002-08-06
29.8541316986084,2002-08-07
30.756927490234375,2002-08-08
31.44179916381836,2002-08-09
31.248790740966797,2002-08-12
30.744468688964844,2002-08-13
31.286136627197266,2002-08-14
31.460453033447266,2002-08-15
31.186504364013672,2002-08-16
32.593605041503906,2002-08-19
32.05818176269531,2002-08-20
32.08928680419922,2002-08-21
33.53998947143555,2002-08-22
32.55002975463867,2002-08-23
33.18509292602539,2002-08-26
32.11420440673828,2002-08-27
31.43557357788086,2002-08-28
31.58575439453125,2002-08-29
31.30414390563965,2002-08-30
30.14634132385254,2002-09-03
30.478050231933594,2002-09-04
28.869659423828125,2002-09-05
29.088699340820312,2002-09-06
29.720779418945312,2002-09-09
30.609466552734375,2002-09-10
30.465524673461914,2002-09-11
29.933561325073242,2002-09-12
30.16512107849121,2002-09-13
30.352886199951172,2002-09-16
29.695743560791016,2002-09-17
29.727027893066406,2002-09-18
28.631826400756836,2002-09-19
28.156208038330078,2002-09-20
27.849546432495117,2002-09-23
26.647960662841797,2002-09-24
26.84819221496582,2002-09-25
27.624248504638672,2002-09-26
26.491491317749023,2002-09-27
25.659128189086914,2002-09-30
26.998414993286133,2002-10-01
25.88442611694336,2002-10-02
25.008270263671875,2002-10-03
24.18216323852539,2002-10-04
23.487491607666016,2002-10-07
24.732891082763672,2002-10-08
23.39362144470215,2002-10-09
25.20228385925293,2002-10-10
27.079771041870117,2002-10-11
27.386425018310547,2002-10-14
29.38283920288086,2002-10-15
28.131166458129883,2002-10-16
30.039958953857422,2002-10-17
30.039958953857422,2002-10-18
30.853532791137695,2002-10-21
30.102548599243164,2002-10-22
30.140090942382812,2002-10-23
29.61439323425293,2002-10-24
29.96485710144043,2002-10-25
29.66445541381836,2002-10-28
27.786964416503906,2002-10-29
25.139690399169922,2002-10-30
24.72039031982422,2002-10-31
25.72170639038086,2002-11-01
26.9045352935791,2002-11-04
26.59787368774414,2002-11-05
27.76818084716797,2002-11-06
26.710529327392578,2002-11-07
26.67923927307129,2002-11-08
26.072181701660156,2002-11-11
27.14861297607422,2002-11-12
27.067258834838867,2002-11-13
27.79948616027832,2002-11-14
28.7006778717041,2002-11-15
28.099876403808594,2002-11-18
28.569250106811523,2002-11-19
28.913463592529297,2002-11-20
29.432907104492188,2002-11-21
30.083768844604492,2002-11-22
29.74582862854004,2002-11-25
28.969783782958984,2002-11-26
29.83219337463379,2002-11-27
30.883480072021484,2002-11-29
31.538162231445312,2002-12-02
31.16046905517578,2002-12-03
30.707210540771484,2002-12-04
30.071413040161133,2002-12-05
29.712594985961914,2002-12-06
29.284543991088867,2002-12-09
29.410442352294922,2002-12-10
29.794448852539062,2002-12-11
29.385255813598633,2002-12-12
28.950902938842773,2002-12-13
30.039941787719727,2002-12-16
29.618162155151367,2002-12-17
28.79351234436035,2002-12-18
28.736858367919922,2002-12-19
29.27193260192871,2002-12-20
29.454490661621094,2002-12-23
29.33488655090332,2002-12-24
29.32229232788086,2002-12-26
28.447294235229492,2002-12-27
28.66762924194336,2002-12-30
28.598369598388672,2002-12-31
29.542644500732422,2003-01-02
29.485973358154297,2003-01-03
30.581315994262695,2003-01-06
30.28544044494629,2003-01-07
29.605588912963867,2003-01-08
30.449100494384766,2003-01-09
30.436521530151367,2003-01-10
30.423931121826172,2003-01-13
30.663145065307617,2003-01-14
29.8825626373291,2003-01-15
29.53634262084961,2003-01-16
29.18380355834961,2003-01-17
28.453588485717773,2003-01-21
27.855567932128906,2003-01-22
28.384342193603516,2003-01-23
27.15052604675293,2003-01-24
26.791698455810547,2003-01-27
27.35824966430664,2003-01-28
27.496746063232422,2003-01-29
26.281795501708984,2003-01-30
26.237735748291016,2003-01-31
26.03629493713379,2003-02-03
25.173871994018555,2003-02-04
25.35643196105957,2003-02-05
24.41217803955078,2003-02-06
24.342927932739258,2003-02-07
24.550668716430664,2003-02-10
23.977819442749023,2003-02-11
23.663057327270508,2003-02-12
23.178346633911133,2003-02-13
23.291662216186523,2003-02-14
23.54345703125,2003-02-18
23.36089515686035,2003-02-19
23.524572372436523,2003-02-20
23.511980056762695,2003-02-21
23.033554077148438,2003-02-24
23.31684112548828,2003-02-25
22.83211898803711,2003-02-26
23.371213912963867,2003-02-27
22.91456413269043,2003-02-28
22.958959579467773,2003-03-03
22.711618423461914,2003-03-04
22.736982345581055,2003-03-05
22.071046829223633,2003-03-06
22.210575103759766,2003-03-07
21.151418685913086,2003-03-10
20.929441452026367,2003-03-11
20.4854793548584,2003-03-12
21.753936767578125,2003-03-13
22.159835815429688,2003-03-14
23.447324752807617,2003-03-17
23.5043888092041,2003-03-18
23.758073806762695,2003-03-19
23.783451080322266,2003-03-20
24.430360794067383,2003-03-21
23.206302642822266,2003-03-24
23.491718292236328,2003-03-25
22.958959579467773,2003-03-26
22.87652015686035,2003-03-27
22.641860961914062,2003-03-28
22.38181495666504,2003-03-31
22.946279525756836,2003-04-01
23.643930435180664,2003-04-02
23.732723236083984,2003-04-03
23.922983169555664,2003-04-04
24.436702728271484,2003-04-07
24.34157371520996,2003-04-08
24.144960403442383,2003-04-09
24.075210571289062,2003-04-10
24.278139114379883,2003-04-11
25.083621978759766,2003-04-14
25.483173370361328,2003-04-15
25.115325927734375,2003-04-16
25.43878746032715,2003-04-17
25.4958553314209,2003-04-21
26.89115333557129,2003-04-22
26.45354461669922,2003-04-23
25.59734535217285,2003-04-24
25.28023910522461,2003-04-25
26.041301727294922,2003-04-28
25.77492332458496,2003-04-29
25.851030349731445,2003-04-30
27.201923370361328,2003-05-01
27.747358322143555,2003-05-02
28.41329574584961,2003-05-05
28.60355567932129,2003-05-06
28.45136260986328,2003-05-07
27.874204635620117,2003-05-08
27.664915084838867,2003-05-09
29.49146842956543,2003-05-12
29.0665340423584,2003-05-13
29.07288360595703,2003-05-14
29.142656326293945,2003-05-15
30.12571144104004,2003-05-16
29.015806198120117,2003-05-19
28.736757278442383,2003-05-20
28.349870681762695,2003-05-21
28.001062393188477,2003-05-22
27.937633514404297,2003-05-23
28.768470764160156,2003-05-27
28.952383041381836,2003-05-28
29.035322189331055,2003-05-29
29.756263732910156,2003-05-30
29.724382400512695,2003-06-02
29.38624382019043,2003-06-03
29.775413513183594,2003-06-04
30.26667022705078,2003-06-05
30.726028442382812,2003-06-06
30.215633392333984,2003-06-09
30.63670539855957,2003-06-10
31.293851852416992,2003-06-11
32.07859420776367,2003-06-12
31.848901748657227,2003-06-13
32.6846809387207,2003-06-16
32.818660736083984,2003-06-17
33.07386016845703,2003-06-18
32.29550552368164,2003-06-19
32.659156799316406,2003-06-20
31.8935604095459,2003-06-23
32.7867546081543,2003-06-24
32.14239501953125,2003-06-25
32.95265579223633,2003-06-26
32.901611328125,2003-06-27
32.129615783691406,2003-06-30
32.41672134399414,2003-07-01
32.94627380371094,2003-07-02
32.98454666137695,2003-07-03
33.424747467041016,2003-07-07
34.0563850402832,2003-07-08
33.673587799072266,2003-07-09
32.62726974487305,2003-07-10
32.99729919433594,2003-07-11
33.48855972290039,2003-07-14
33.239742279052734,2003-07-15
33.02281951904297,2003-07-16
32.28913116455078,2003-07-17
32.576236724853516,2003-07-18
32.174285888671875,2003-07-21
32.41672134399414,2003-07-22
31.944595336914062,2003-07-23
31.899944305419922,2003-07-24
32.51243209838867,2003-07-25
32.88884735107422,2003-07-28
32.65279006958008,2003-07-29
32.34016799926758,2003-07-30
33.29716873168945,2003-07-31
32.550716400146484,2003-08-01
31.976503372192383,2003-08-04
31.823394775390625,2003-08-05
32.3720588684082,2003-08-06
34.06914138793945,2003-08-07
33.648075103759766,2003-08-08
33.8203125,2003-08-11
33.967071533203125,2003-08-12
33.85222625732422,2003-08-13
34.54126739501953,2003-08-14
34.273311614990234,2003-08-15
34.630577087402344,2003-08-18
34.5157470703125,2003-08-19
34.3690071105957,2003-08-20
34.139320373535156,2003-08-21
33.884132385253906,2003-08-22
33.85859680175781,2003-08-25
33.97344207763672,2003-08-26
33.909645080566406,2003-08-27
34.0186653137207,2003-08-28
34.12767791748047,2003-08-29
34.57656478881836,2003-09-02
35.230628967285156,2003-09-03
34.865108489990234,2003-09-04
34.46753692626953,2003-09-05
35.22422790527344,2003-09-08
35.121620178222656,2003-09-09
34.531673431396484,2003-09-10
34.435482025146484,2003-09-11
34.140506744384766,2003-09-12
34.031494140625,2003-09-15
34.58295822143555,2003-09-16
34.63425064086914,2003-09-17
35.75005340576172,2003-09-18
35.429420471191406,2003-09-19
34.89717483520508,2003-09-22
35.13444137573242,2003-09-23
34.11484909057617,2003-09-24
33.55696105957031,2003-09-25
33.32609939575195,2003-09-26
33.87759017944336,2003-09-29
33.74932861328125,2003-09-30
34.243099212646484,2003-10-01
34.25592041015625,2003-10-02
34.78816223144531,2003-10-03
34.98055648803711,2003-10-06
34.9613037109375,2003-10-07
34.73686218261719,2003-10-08
34.865108489990234,2003-10-09
34.57656478881836,2003-10-10
35.172908782958984,2003-10-13
35.397361755371094,2003-10-14
35.3845329284668,2003-10-15
35.66669464111328,2003-10-16
35.095977783203125,2003-10-17
35.102378845214844,2003-10-20
34.852298736572266,2003-10-21
34.166141510009766,2003-10-22
34.54450225830078,2003-10-23
34.56373596191406,2003-10-24
34.17898178100586,2003-10-27
34.40341567993164,2003-10-28
35.10879135131836,2003-10-29
34.82023239135742,2003-10-30
35.20498275756836,2003-10-31
35.62820816040039,2003-11-03
35.30117416381836,2003-11-04
35.27552032470703,2003-11-05
36.84017562866211,2003-11-06
36.00012969970703,2003-11-07
36.03220748901367,2003-11-10
35.820579528808594,2003-11-11
35.94242477416992,2003-11-12
35.8526496887207,2003-11-13
35.24987030029297,2003-11-14
34.94846725463867,2003-11-17
34.050716400146484,2003-11-18
34.48678207397461,2003-11-19
34.17898178100586,2003-11-20
34.44831085205078,2003-11-21
34.89717483520508,2003-11-24
35.21139907836914,2003-11-25
35.52076721191406,2003-11-26
35.44989776611328,2003-11-28
36.281333923339844,2003-12-01
36.02997970581055,2003-12-02
36.50048065185547,2003-12-03
36.97099685668945,2003-12-04
36.77118682861328,2003-12-05
37.29328918457031,2003-12-08
37.19013977050781,2003-12-09
37.222373962402344,2003-12-10
37.518863677978516,2003-12-11
37.36416244506836,2003-12-12
36.78407669067383,2003-12-15
37.1192512512207,2003-12-16
36.732513427734375,2003-12-17
37.25461196899414,2003-12-18
37.36416244506836,2003-12-19
37.01613235473633,2003-12-22
37.06124496459961,2003-12-23
37.17724609375,2003-12-24
37.286834716796875,2003-12-26
37.87335968017578,2003-12-29
37.93780517578125,2003-12-30
38.047386169433594,2003-12-31
38.01515197753906,2004-01-02
38.49857711791992,2004-01-05
38.38254165649414,2004-01-06
39.284908294677734,2004-01-07
40.019683837890625,2004-01-08
40.0583610534668,2004-01-09
40.40641784667969,2004-01-12
40.225921630859375,2004-01-13
41.05094528198242,2004-01-14
41.11539840698242,2004-01-15
40.99295425415039,2004-01-16
40.74158477783203,2004-01-20
41.08317565917969,2004-01-21
40.735137939453125,2004-01-22
40.70289993286133,2004-01-23
41.43122863769531,2004-01-26
41.10252380371094,2004-01-27
40.78025436401367,2004-01-28
40.889827728271484,2004-01-29
41.469913482666016,2004-01-30
41.824405670166016,2004-02-02
41.875980377197266,2004-02-03
41.321659088134766,2004-02-04
41.72128677368164,2004-02-05
41.991981506347656,2004-02-06
41.83729934692383,2004-02-09
42.29493713378906,2004-02-10
42.41093444824219,2004-02-11
42.18534469604492,2004-02-12
42.21758270263672,2004-02-13
42.65587615966797,2004-02-17
42.53340148925781,2004-02-18
42.32714080810547,2004-02-19
42.166019439697266,2004-02-20
42.29493713378906,2004-02-23
42.04999923706055,2004-02-24
42.140228271484375,2004-02-25
42.599830627441406,2004-02-26
42.399166107177734,2004-02-27
42.269710540771484,2004-03-01
42.250282287597656,2004-03-02
42.74222946166992,2004-03-03
43.05295181274414,2004-03-04
42.651615142822266,2004-03-05
42.8458137512207,2004-03-08
42.599830627441406,2004-03-09
41.693599700927734,2004-03-10
40.567256927490234,2004-03-11
41.441139221191406,2004-03-12
40.05588150024414,2004-03-15
40.6190299987793,2004-03-16
41.240474700927734,2004-03-17
41.74538040161133,2004-03-18
41.382877349853516,2004-03-19
40.26301574707031,2004-03-22
40.107662200927734,2004-03-23
39.848731994628906,2004-03-24
40.327762603759766,2004-03-25
40.58668899536133,2004-03-26
41.272823333740234,2004-03-29
41.11100387573242,2004-03-30
41.23398971557617,2004-03-31
41.91367721557617,2004-04-01
42.535099029541016,2004-04-02
43.11119842529297,2004-04-05
42.94938278198242,2004-04-06
42.625728607177734,2004-04-07
43.17593765258789,2004-04-08
43.66143035888672,2004-04-12
42.709877014160156,2004-04-13
41.94603729248047,2004-04-14
41.18867111206055,2004-04-15
41.72595977783203,2004-04-16
41.76478576660156,2004-04-19
40.47016525268555,2004-04-20
41.20162582397461,2004-04-21
41.47350311279297,2004-04-22
41.2598876953125,2004-04-23
40.91034698486328,2004-04-26
40.77439498901367,2004-04-27
39.98469161987305,2004-04-28
39.803409576416016,2004-04-29
39.53803253173828,2004-04-30
40.15296936035156,2004-05-03
39.88109588623047,2004-05-04
41.654754638671875,2004-05-05
41.84894561767578,2004-05-06
41.104515075683594,2004-05-07
40.39248275756836,2004-05-10
41.12394714355469,2004-05-11
41.49293518066406,2004-05-12
41.05921936035156,2004-05-13
40.780887603759766,2004-05-14
40.97506332397461,2004-05-17
41.5188102722168,2004-05-18
41.70006561279297,2004-05-19
41.94603729248047,2004-05-20
42.04313659667969,2004-05-21
42.2049674987793,2004-05-24
43.42839050292969,2004-05-25
43.00117492675781,2004-05-26
43.00117492675781,2004-05-27
42.981651306152344,2004-05-28
42.74113845825195,2004-06-01
43.124671936035156,2004-06-02
42.74113845825195,2004-06-03
42.68264389038086,2004-06-04
43.586212158203125,2004-06-07
43.33269119262695,2004-06-08
42.63713836669922,2004-06-09
43.09217834472656,2004-06-10
42.4486198425293,2004-06-14
42.87766647338867,2004-06-15
43.02066421508789,2004-06-16
43.59270477294922,2004-06-17
43.94373321533203,2004-06-18
43.81374740600586,2004-06-21
43.83323669433594,2004-06-22
43.87222671508789,2004-06-23
43.69673538208008,2004-06-24
44.15175247192383,2004-06-25
44.164756774902344,2004-06-28
43.976234436035156,2004-06-29
44.684814453125,2004-06-30
44.43130111694336,2004-07-01
44.30778503417969,2004-07-02
44.080257415771484,2004-07-06
43.527706146240234,2004-07-07
43.43669128417969,2004-07-08
43.24168014526367,2004-07-09
43.371681213378906,2004-07-12
43.293678283691406,2004-07-13
42.90365219116211,2004-07-14
42.59162521362305,2004-07-15
42.104095458984375,2004-07-16
42.63713836669922,2004-07-19
41.603538513183594,2004-07-20
41.220008850097656,2004-07-21
40.69345474243164,2004-07-22
40.563453674316406,2004-07-23
40.797481536865234,2004-07-26
41.1030158996582,2004-07-27
41.47354507446289,2004-07-28
41.896060943603516,2004-07-29
42.318607330322266,2004-07-30
41.974082946777344,2004-08-02
41.824581146240234,2004-08-03
42.143089294433594,2004-08-04
41.070491790771484,2004-08-05
39.86790084838867,2004-08-06
39.65338897705078,2004-08-09
39.81589889526367,2004-08-10
39.43885803222656,2004-08-11
38.463775634765625,2004-08-12
38.05422592163086,2004-08-13
38.671783447265625,2004-08-16
38.77580642700195,2004-08-17
39.06182098388672,2004-08-18
38.89281463623047,2004-08-19
39.39334487915039,2004-08-20
38.7368049621582,2004-08-23
38.899322509765625,2004-08-24
39.69888687133789,2004-08-25
39.835391998291016,2004-08-26
39.86790084838867,2004-08-27
39.946266174316406,2004-08-30
39.93971633911133,2004-08-31
39.417301177978516,2004-09-01
39.86790084838867,2004-09-02
39.98544692993164,2004-09-03
40.71031188964844,2004-09-07
40.7495002746582,2004-09-08
40.3837890625,2004-09-09
40.11604690551758,2004-09-10
40.70378112792969,2004-09-13
40.827857971191406,2004-09-14
40.78215408325195,2004-09-15
41.173973083496094,2004-09-16
41.467830657958984,2004-09-17
41.500484466552734,2004-09-20
42.009864807128906,2004-09-21
41.52660369873047,2004-09-22
41.3045654296875,2004-09-23
41.206634521484375,2004-09-24
40.32502365112305,2004-09-27
40.13563919067383,2004-09-28
40.168296813964844,2004-09-29
40.44257736206055,2004-09-30
41.19355773925781,2004-10-01
41.533138275146484,2004-10-04
41.72905349731445,2004-10-05
41.6180305480957,2004-10-06
41.200111389160156,2004-10-07
41.10865783691406,2004-10-08
41.069496154785156,2004-10-11
40.71683883666992,2004-10-12
40.6058349609375,2004-10-13
38.13734436035156,2004-10-14
36.7659797668457,2004-10-15
35.492557525634766,2004-10-18
34.80034255981445,2004-10-19
35.66233825683594,2004-10-20
35.440303802490234,2004-10-21
35.936622619628906,2004-10-22
36.01497268676758,2004-10-25
38.35938262939453,2004-10-26
38.568355560302734,2004-10-27
38.35938262939453,2004-10-28
38.189605712890625,2004-10-29
38.620609283447266,2004-11-01
38.6075325012207,2004-11-02
38.920997619628906,2004-11-03
39.44993591308594,2004-11-04
40.31850814819336,2004-11-05
40.75602340698242,2004-11-08
41.154388427734375,2004-11-09
41.42864990234375,2004-11-10
41.97068405151367,2004-11-11
40.4882926940918,2004-11-12
41.18702697753906,2004-11-15
41.010711669921875,2004-11-16
41.10865783691406,2004-11-17
41.27192687988281,2004-11-18
41.565792083740234,2004-11-19
41.924949645996094,2004-11-22
41.467830657958984,2004-11-23
41.87272644042969,2004-11-24
42.25148010253906,2004-11-26
42.317073822021484,2004-11-29
41.98251724243164,2004-11-30
43.19609832763672,2004-12-01
43.09769821166992,2004-12-02
42.99928665161133,2004-12-03
43.01897430419922,2004-12-06
42.717220306396484,2004-12-07
42.8024787902832,2004-12-08
43.26825714111328,2004-12-09
43.104248046875,2004-12-10
43.43223190307617,2004-12-13
43.91765213012695,2004-12-14
43.81925964355469,2004-12-15
44.07509231567383,2004-12-16
44.0816650390625,2004-12-17
44.016048431396484,2004-12-20
44.77699661254883,2004-12-21
44.83605194091797,2004-12-22
45.02626037597656,2004-12-23
44.57365036010742,2004-12-27
45.09843063354492,2004-12-28
45.282081604003906,2004-12-29
45.262420654296875,2004-12-30
45.46577453613281,2004-12-31
45.131221771240234,2005-01-03
44.632667541503906,2005-01-04
44.44243621826172,2005-01-05
44.61954116821289,2005-01-06
44.27845001220703,2005-01-07
44.43587875366211,2005-01-10
43.85205078125,2005-01-11
43.81270217895508,2005-01-12
43.59623718261719,2005-01-13
44.44900894165039,2005-01-14
44.9541130065918,2005-01-18
44.70484161376953,2005-01-19
43.91765213012695,2005-01-20
43.50440216064453,2005-01-21
43.33384704589844,2005-01-24
43.70118713378906,2005-01-25
44.70484161376953,2005-01-26
43.97670364379883,2005-01-27
43.379756927490234,2005-01-28
44.14069366455078,2005-01-31
45.118106842041016,2005-02-01
45.14433670043945,2005-02-02
45.46577453613281,2005-02-03
46.68589782714844,2005-02-04
46.594032287597656,2005-02-07
46.46285629272461,2005-02-08
46.18077087402344,2005-02-09
46.88924026489258,2005-02-10
48.38485336303711,2005-02-11
47.853511810302734,2005-02-14
47.59770202636719,2005-02-15
47.033546447753906,2005-02-16
46.75148391723633,2005-02-17
46.725257873535156,2005-02-18
46.24637222290039,2005-02-22
46.64653396606445,2005-02-23
46.88924026489258,2005-02-24
48.015541076660156,2005-02-25
47.38982009887695,2005-02-28
47.956241607666016,2005-03-01
47.607173919677734,2005-03-02
47.80476760864258,2005-03-03
48.0352897644043,2005-03-04
47.94965744018555,2005-03-07
47.67302703857422,2005-03-08
47.26466751098633,2005-03-09
47.25806427001953,2005-03-10
46.75092697143555,2005-03-11
47.07365798950195,2005-03-14
46.928741455078125,2005-03-15
46.75748825073242,2005-03-16
46.53357696533203,2005-03-17
46.230594635009766,2005-03-18
45.591705322265625,2005-03-21
44.8342399597168,2005-03-22
44.419307708740234,2005-03-23
44.78813552856445,2005-03-24
45.38093948364258,2005-03-28
45.50606918334961,2005-03-29
45.59828567504883,2005-03-30
45.15699005126953,2005-03-31
44.294158935546875,2005-04-01
45.611454010009766,2005-04-04
45.26895523071289,2005-04-05
45.55217742919922,2005-04-06
45.611454010009766,2005-04-07
45.1899299621582,2005-04-08
45.16356658935547,2005-04-11
45.907859802246094,2005-04-12
44.95280838012695,2005-04-13
44.406124114990234,2005-04-14
43.964820861816406,2005-04-15
43.93190002441406,2005-04-18
43.905555725097656,2005-04-19
43.14811706542969,2005-04-20
43.70795440673828,2005-04-21
43.734310150146484,2005-04-22
43.905555725097656,2005-04-25
43.64209747314453,2005-04-26
44.65642166137695,2005-04-27
44.14267349243164,2005-04-28
47.666446685791016,2005-04-29
48.25922775268555,2005-05-02
48.27238845825195,2005-05-03
49.734619140625,2005-05-04
48.60832595825195,2005-05-05
48.84542465209961,2005-05-06
48.931053161621094,2005-05-09
47.98259735107422,2005-05-10
48.46338653564453,2005-05-11
47.613746643066406,2005-05-12
47.15928649902344,2005-05-13
47.1263427734375,2005-05-16
47.69279479980469,2005-05-17
47.58081817626953,2005-05-18
47.44908905029297,2005-05-19
48.13408660888672,2005-05-20
48.4765625,2005-05-23
48.410736083984375,2005-05-24
48.55562210083008,2005-05-25
49.40528869628906,2005-05-26
49.504451751708984,2005-05-27
49.45155334472656,2005-05-31
49.180484771728516,2005-06-01
49.30609130859375,2005-06-02
48.96223449707031,2005-06-03
49.325923919677734,2005-06-06
49.25320053100586,2005-06-07
49.035003662109375,2005-06-08
49.06808090209961,2005-06-09
49.10773849487305,2005-06-10
49.08788299560547,2005-06-13
49.682979583740234,2005-06-14
49.669742584228516,2005-06-15
50.06647872924805,2005-06-16
50.489681243896484,2005-06-17
50.55577850341797,2005-06-20
50.35078811645508,2005-06-21
50.549163818359375,2005-06-22
49.550724029541016,2005-06-23
50.304527282714844,2005-06-24
51.084747314453125,2005-06-27
50.68802261352539,2005-06-28
50.244998931884766,2005-06-29
49.44496154785156,2005-06-30
49.98050308227539,2005-07-01
50.7210807800293,2005-07-05
50.648338317871094,2005-07-06
50.707862854003906,2005-07-07
50.78718948364258,2005-07-08
51.1244010925293,2005-07-11
51.104583740234375,2005-07-12
51.0715217590332,2005-07-13
51.38888931274414,2005-07-14
51.845130920410156,2005-07-15
51.679832458496094,2005-07-18
52.32780075073242,2005-07-19
52.59892272949219,2005-07-20
52.268280029296875,2005-07-21
52.41374969482422,2005-07-22
52.030250549316406,2005-07-25
52.2352409362793,2005-07-26
53.035301208496094,2005-07-27
53.240257263183594,2005-07-28
53.27334213256836,2005-07-29
53.20058059692383,2005-08-01
53.52458953857422,2005-08-02
54.14609909057617,2005-08-03
53.17414474487305,2005-08-04
51.012020111083984,2005-08-05
50.68142318725586,2005-08-08
51.36906051635742,2005-08-09
51.40870666503906,2005-08-10
51.693050384521484,2005-08-11
51.36906051635742,2005-08-12
51.216983795166016,2005-08-15
50.71446228027344,2005-08-16
50.56238555908203,2005-08-17
50.509483337402344,2005-08-18
50.661556243896484,2005-08-19
50.97893524169922,2005-08-22
50.529319763183594,2005-08-23
49.99374008178711,2005-08-24
50.06647872924805,2005-08-25
49.398677825927734,2005-08-26
48.6845588684082,2005-08-29
48.558433532714844,2005-08-30
48.4920654296875,2005-08-31
49.00318908691406,2005-09-01
49.321834564208984,2005-09-02
50.0984992980957,2005-09-06
50.37729263305664,2005-09-07
50.038753509521484,2005-09-08
50.65607833862305,2005-09-09
50.3441162109375,2005-09-12
49.96573257446289,2005-09-13
49.16913986206055,2005-09-14
49.746681213378906,2005-09-15
50.63618469238281,2005-09-16
50.417137145996094,2005-09-19
49.806427001953125,2005-09-20
48.644744873046875,2005-09-21
49.029727935791016,2005-09-22
49.886077880859375,2005-09-23
49.414764404296875,2005-09-26
49.474510192871094,2005-09-27
50.31758499145508,2005-09-28
50.7291259765625,2005-09-29
51.226985931396484,2005-09-30
51.13404846191406,2005-10-03
