TXT,Date
2.0764830112457275,1983-11-25
2.0687620639801025,1983-11-28
2.0764830112457275,1983-11-29
2.0996408462524414,1983-11-30
2.0996408462524414,1983-12-01
2.0996408462524414,1983-12-02
2.0996408462524414,1983-12-05
2.091921806335449,1983-12-06
2.091921806335449,1983-12-07
2.091921806335449,1983-12-08
2.0610430240631104,1983-12-09
2.0610430240631104,1983-12-12
2.0533244609832764,1983-12-13
2.0533244609832764,1983-12-14
1.9761320352554321,1983-12-15
2.0378851890563965,1983-12-16
2.022447347640991,1983-12-19
2.0070090293884277,1983-12-20
2.0070090293884277,1983-12-21
2.0070090293884277,1983-12-22
2.0147275924682617,1983-12-23
2.0378851890563965,1983-12-27
2.022447347640991,1983-12-28
2.022447347640991,1983-12-29
2.0147275924682617,1983-12-30
2.0378851890563965,1984-01-03
2.0764830112457275,1984-01-04
2.0996408462524414,1984-01-05
2.1613950729370117,1984-01-06
2.1459569931030273,1984-01-09
2.1305179595947266,1984-01-10
2.1459569931030273,1984-01-11
2.1227989196777344,1984-01-12
2.0687620639801025,1984-01-13
2.0996408462524414,1984-01-16
2.0842018127441406,1984-01-17
2.0301671028137207,1984-01-18
2.0147275924682617,1984-01-19
2.0070090293884277,1984-01-20
2.0147275924682617,1984-01-23
2.0070090293884277,1984-01-24
2.022447347640991,1984-01-25
2.0147275924682617,1984-01-26
2.0070090293884277,1984-01-27
2.0378851890563965,1984-01-30
2.0147275924682617,1984-01-31
2.0147275924682617,1984-02-01
1.991571068763733,1984-02-02
2.022447347640991,1984-02-03
1.9761320352554321,1984-02-06
1.9684134721755981,1984-02-07
1.9529738426208496,1984-02-08
1.937536597251892,1984-02-09
1.929815649986267,1984-02-10
1.8835010528564453,1984-02-13
1.898938536643982,1984-02-14
1.9143787622451782,1984-02-15
1.9143787622451782,1984-02-16
1.9143787622451782,1984-02-17
1.9143787622451782,1984-02-21
1.8371853828430176,1984-02-22
1.7985889911651611,1984-02-23
1.7677117586135864,1984-02-24
1.775431513786316,1984-02-27
1.7368346452713013,1984-02-28
1.78315007686615,1984-02-29
1.7677117586135864,1984-03-01
1.775431513786316,1984-03-02
1.7368346452713013,1984-03-05
1.7368346452713013,1984-03-06
1.7059575319290161,1984-03-07
1.6828010082244873,1984-03-08
1.6210449934005737,1984-03-09
1.6364835500717163,1984-03-12
1.6905194520950317,1984-03-13
1.7059575319290161,1984-03-14
1.6905194520950317,1984-03-15
1.7059575319290161,1984-03-16
1.6673623323440552,1984-03-19
1.6982389688491821,1984-03-20
1.7213950157165527,1984-03-21
1.7059575319290161,1984-03-22
1.7136774063110352,1984-03-23
1.7291154861450195,1984-03-26
1.7908694744110107,1984-03-27
1.8449047803878784,1984-03-28
1.8526240587234497,1984-03-29
1.898938536643982,1984-03-30
1.945254921913147,1984-04-02
1.8680630922317505,1984-04-03
1.8835010528564453,1984-04-04
1.8680630922317505,1984-04-05
1.8526240587234497,1984-04-06
1.8217473030090332,1984-04-09
1.8449047803878784,1984-04-10
1.829465627670288,1984-04-11
1.860343337059021,1984-04-12
1.8526240587234497,1984-04-13
1.8449047803878784,1984-04-16
1.8217473030090332,1984-04-17
1.8371853828430176,1984-04-18
1.8217473030090332,1984-04-19
1.7677117586135864,1984-04-23
1.752273678779602,1984-04-24
1.752273678779602,1984-04-25
1.7908694744110107,1984-04-26
1.7599927186965942,1984-04-27
1.7677117586135864,1984-04-30
1.7908694744110107,1984-05-01
1.829465627670288,1984-05-02
1.8680630922317505,1984-05-03
1.8449047803878784,1984-05-04
1.8449047803878784,1984-05-07
1.8217473030090332,1984-05-08
1.8526240587234497,1984-05-09
1.8449047803878784,1984-05-10
1.8063082695007324,1984-05-11
1.78315007686615,1984-05-14
1.7908694744110107,1984-05-15
1.78315007686615,1984-05-16
1.78315007686615,1984-05-17
1.7677117586135864,1984-05-18
1.7599927186965942,1984-05-21
1.7136774063110352,1984-05-22
1.7136774063110352,1984-05-23
1.6596423387527466,1984-05-24
1.6442036628723145,1984-05-25
1.6673623323440552,1984-05-29
1.6596423387527466,1984-05-30
1.6364835500717163,1984-05-31
1.7059575319290161,1984-06-01
1.752273678779602,1984-06-04
1.78315007686615,1984-06-05
1.7985889911651611,1984-06-06
1.78315007686615,1984-06-07
1.7985889911651611,1984-06-08
1.7445542812347412,1984-06-11
1.7136774063110352,1984-06-12
1.7213950157165527,1984-06-13
1.6828010082244873,1984-06-14
1.6596423387527466,1984-06-15
1.6905194520950317,1984-06-18
1.6673623323440552,1984-06-19
1.6596423387527466,1984-06-20
1.6673623323440552,1984-06-21
1.6596423387527466,1984-06-22
1.6982389688491821,1984-06-25
1.6905194520950317,1984-06-26
1.6982389688491821,1984-06-27
1.7445542812347412,1984-06-28
1.7599927186965942,1984-06-29
1.8063082695007324,1984-07-02
1.829465627670288,1984-07-03
1.8680630922317505,1984-07-05
1.829465627670288,1984-07-06
1.8217473030090332,1984-07-09
1.814028263092041,1984-07-10
1.8063082695007324,1984-07-11
1.78315007686615,1984-07-12
1.814028263092041,1984-07-13
1.8217473030090332,1984-07-16
1.8217473030090332,1984-07-17
1.7908694744110107,1984-07-18
1.752273678779602,1984-07-19
1.752273678779602,1984-07-20
1.7445542812347412,1984-07-23
1.6905194520950317,1984-07-24
1.6982389688491821,1984-07-25
1.7445542812347412,1984-07-26
1.7677117586135864,1984-07-27
1.78315007686615,1984-07-30
1.78315007686615,1984-07-31
1.829465627670288,1984-08-01
1.8526240587234497,1984-08-02
1.8835010528564453,1984-08-03
1.860343337059021,1984-08-06
1.8680630922317505,1984-08-07
1.8526240587234497,1984-08-08
1.860343337059021,1984-08-09
1.9143787622451782,1984-08-10
1.960694670677185,1984-08-13
1.991571068763733,1984-08-14
1.9838509559631348,1984-08-15
1.9838509559631348,1984-08-16
1.960694670677185,1984-08-17
1.9529738426208496,1984-08-20
1.9761320352554321,1984-08-21
1.9684134721755981,1984-08-22
2.022447347640991,1984-08-23
2.0301671028137207,1984-08-24
2.0147275924682617,1984-08-27
2.0070090293884277,1984-08-28
1.991571068763733,1984-08-29
1.9838509559631348,1984-08-30
1.9992889165878296,1984-08-31
1.9838509559631348,1984-09-04
1.9838509559631348,1984-09-05
1.9761320352554321,1984-09-06
1.960694670677185,1984-09-07
1.875781774520874,1984-09-10
1.875781774520874,1984-09-11
1.8912196159362793,1984-09-12
1.898938536643982,1984-09-13
1.9066587686538696,1984-09-14
1.937536597251892,1984-09-17
1.929815649986267,1984-09-18
1.9220974445343018,1984-09-19
1.9143787622451782,1984-09-20
1.8835010528564453,1984-09-21
1.8912196159362793,1984-09-24
1.9066587686538696,1984-09-25
1.8912196159362793,1984-09-26
1.8835010528564453,1984-09-27
1.8912196159362793,1984-09-28
1.929815649986267,1984-10-01
1.937536597251892,1984-10-02
1.9684134721755981,1984-10-03
2.0301671028137207,1984-10-04
2.022447347640991,1984-10-05
1.9992889165878296,1984-10-08
1.960694670677185,1984-10-09
1.945254921913147,1984-10-10
1.937536597251892,1984-10-11
1.929815649986267,1984-10-12
1.9838509559631348,1984-10-15
1.9838509559631348,1984-10-16
1.9992889165878296,1984-10-17
2.0533244609832764,1984-10-18
2.0610430240631104,1984-10-19
2.091921806335449,1984-10-22
2.223149299621582,1984-10-23
2.531919479370117,1984-10-24
2.408411741256714,1984-10-25
2.3003406524658203,1984-10-26
2.2694637775421143,1984-10-29
2.2771830558776855,1984-10-30
2.254026412963867,1984-10-31
2.3312182426452637,1984-11-01
2.323500633239746,1984-11-02
2.3003406524658203,1984-11-05
2.3620944023132324,1984-11-06
2.346656322479248,1984-11-07
2.392972230911255,1984-11-08
2.3080594539642334,1984-11-09
2.3312182426452637,1984-11-12
2.3003406524658203,1984-11-13
2.3003406524658203,1984-11-14
2.2463066577911377,1984-11-15
2.176833152770996,1984-11-16
2.153674840927124,1984-11-19
2.2077102661132812,1984-11-20
2.223149299621582,1984-11-21
2.223149299621582,1984-11-23
2.223149299621582,1984-11-26
2.1922717094421387,1984-11-27
2.1691150665283203,1984-11-28
2.1459569931030273,1984-11-29
2.0764830112457275,1984-11-30
1.9838509559631348,1984-12-03
1.9992889165878296,1984-12-04
2.0147275924682617,1984-12-05
2.0147275924682617,1984-12-06
2.0378851890563965,1984-12-07
2.011277914047241,1984-12-10
1.987799048423767,1984-12-11
1.9721479415893555,1984-12-12
1.9799739122390747,1984-12-13
1.9721479415893555,1984-12-14
1.9956260919570923,1984-12-17
2.0347557067871094,1984-12-18
2.0425808429718018,1984-12-19
2.0660595893859863,1984-12-20
2.073884963989258,1984-12-21
2.0660595893859863,1984-12-24
2.0582334995269775,1984-12-26
2.050407648086548,1984-12-27
2.0895371437072754,1984-12-28
2.120842456817627,1984-12-31
2.0895371437072754,1985-01-02
2.0347557067871094,1985-01-03
2.050407648086548,1985-01-04
2.0660595893859863,1985-01-07
2.1130149364471436,1985-01-08
2.0973634719848633,1985-01-09
2.128666877746582,1985-01-10
2.1130149364471436,1985-01-11
2.175624132156372,1985-01-14
2.175624132156372,1985-01-15
2.2147536277770996,1985-01-16
2.2460575103759766,1985-01-17
2.253882884979248,1985-01-18
2.3008382320404053,1985-01-21
2.3086652755737305,1985-01-22
2.32431697845459,1985-01-23
2.332143545150757,1985-01-24
2.3634469509124756,1985-01-25
2.3790998458862305,1985-01-28
2.3869240283966064,1985-01-29
2.339970350265503,1985-01-30
2.3790998458862305,1985-01-31
2.3477954864501953,1985-02-01
2.39475154876709,1985-02-04
2.4260544776916504,1985-02-05
2.496487855911255,1985-02-06
2.5043153762817383,1985-02-07
2.543444871902466,1985-02-08
2.5356171131134033,1985-02-11
2.543444871902466,1985-02-12
2.660834312438965,1985-02-13
2.676487922668457,1985-02-14
2.668659210205078,1985-02-15
2.6530094146728516,1985-02-19
2.692138671875,1985-02-20
2.731269121170044,1985-02-21
2.684312343597412,1985-02-22
2.64518404006958,1985-02-25
2.6530094146728516,1985-02-26
2.613878011703491,1985-02-27
2.6217048168182373,1985-02-28
2.660834312438965,1985-03-01
2.64518404006958,1985-03-04
2.668659210205078,1985-03-05
2.6217048168182373,1985-03-06
2.6060526371002197,1985-03-07
2.5825726985931396,1985-03-08
2.531934976577759,1985-03-11
2.587322473526001,1985-03-12
2.626882553100586,1985-03-13
2.5952353477478027,1985-03-14
2.531934976577759,1985-03-15
2.547760248184204,1985-03-18
2.626882553100586,1985-03-19
2.626882553100586,1985-03-20
2.626882553100586,1985-03-21
2.658534288406372,1985-03-22
2.634795904159546,1985-03-25
2.7534799575805664,1985-03-26
2.8326046466827393,1985-03-27
2.8879895210266113,1985-03-28
2.8721656799316406,1985-03-29
2.8721656799316406,1985-04-01
2.9117255210876465,1985-04-02
2.8959009647369385,1985-04-03
2.8642518520355225,1985-04-04
2.808866262435913,1985-04-08
2.7534799575805664,1985-04-09
2.808866262435913,1985-04-10
2.848430633544922,1985-04-11
2.816779613494873,1985-04-12
2.777217388153076,1985-04-15
2.8009543418884277,1985-04-16
2.8246898651123047,1985-04-17
2.777217388153076,1985-04-18
2.74556827545166,1985-04-19
2.785130262374878,1985-04-22
2.816779613494873,1985-04-23
2.927550792694092,1985-04-24
2.9750239849090576,1985-04-25
2.990849256515503,1985-04-26
2.990849256515503,1985-04-29
2.9750239849090576,1985-04-30
2.951287269592285,1985-05-01
2.943376302719116,1985-05-02
2.9591994285583496,1985-05-03
2.9354641437530518,1985-05-06
2.943376302719116,1985-05-07
2.990849256515503,1985-05-08
3.085796356201172,1985-05-09
3.149095296859741,1985-05-10
3.1570065021514893,1985-05-13
3.141183614730835,1985-05-14
3.164921283721924,1985-05-15
3.17283296585083,1985-05-16
3.1965696811676025,1985-05-17
3.2440409660339355,1985-05-20
3.2598679065704346,1985-05-21
3.2282187938690186,1985-05-22
3.2282187938690186,1985-05-23
3.2440409660339355,1985-05-24
3.2440409660339355,1985-05-28
3.2361292839050293,1985-05-29
3.2282187938690186,1985-05-30
3.291518449783325,1985-05-31
3.2677793502807617,1985-06-03
3.2440409660339355,1985-06-04
3.2361292839050293,1985-06-05
3.2756924629211426,1985-06-06
3.2361292839050293,1985-06-07
3.256885528564453,1985-06-10
3.2249557971954346,1985-06-11
3.2249557971954346,1985-06-12
3.1850426197052,1985-06-13
3.2089896202087402,1985-06-14
3.1930253505706787,1985-06-17
3.2728488445281982,1985-06-18
3.320746898651123,1985-06-19
3.320746898651123,1985-06-20
3.296797752380371,1985-06-21
3.328727960586548,1985-06-24
3.328727960586548,1985-06-25
3.4005730152130127,1985-06-26
3.4803965091705322,1985-06-27
3.512328863143921,1985-06-28
3.4883780479431152,1985-07-01
3.4644315242767334,1985-07-02
3.448465585708618,1985-07-03
3.456449270248413,1985-07-05
3.4644315242767334,1985-07-08
3.4963626861572266,1985-07-09
3.6400482654571533,1985-07-10
3.7118945121765137,1985-07-11
3.7917165756225586,1985-07-12
3.687943935394287,1985-07-15
3.7358405590057373,1985-07-16
3.751805543899536,1985-07-17
3.751805543899536,1985-07-18
3.5921528339385986,1985-07-19
3.4644315242767334,1985-07-22
3.5043458938598633,1985-07-23
3.5522422790527344,1985-07-24
3.6320648193359375,1985-07-25
3.6320648193359375,1985-07-26
3.6240856647491455,1985-07-29
3.5761871337890625,1985-07-30
3.6001362800598145,1985-07-31
3.5841710567474365,1985-08-01
3.5761871337890625,1985-08-02
3.5841710567474365,1985-08-05
3.528294324874878,1985-08-06
3.448465585708618,1985-08-07
3.3446919918060303,1985-08-08
3.3047807216644287,1985-08-09
3.2728488445281982,1985-08-12
3.264866828918457,1985-08-13
3.320746898651123,1985-08-14
3.320746898651123,1985-08-15
3.3367104530334473,1985-08-16
3.416536808013916,1985-08-19
3.472414493560791,1985-08-20
3.5043458938598633,1985-08-21
3.4963626861572266,1985-08-22
3.512328863143921,1985-08-23
3.4883780479431152,1985-08-26
3.5442562103271484,1985-08-27
3.5203089714050293,1985-08-28
3.448465585708618,1985-08-29
3.4005730152130127,1985-08-30
3.3686411380767822,1985-09-03
3.2808330059051514,1985-09-04
3.2489030361175537,1985-09-05
3.264866828918457,1985-09-06
3.2777538299560547,1985-09-09
3.293858289718628,1985-09-10
3.285806894302368,1985-09-11
3.2616453170776367,1985-09-12
3.253594398498535,1985-09-13
3.2696993350982666,1985-09-16
3.237485647201538,1985-09-17
3.1569528579711914,1985-09-18
3.092524290084839,1985-09-19
3.068363666534424,1985-09-20
3.076418876647949,1985-09-23
3.044203519821167,1985-09-24
3.0200414657592773,1985-09-25
3.003936290740967,1985-09-26
2.9636685848236084,1985-09-30
2.9717228412628174,1985-10-01
2.8750803470611572,1985-10-02
2.9153473377227783,1985-10-03
2.9153473377227783,1985-10-04
2.899243116378784,1985-10-07
2.899243116378784,1985-10-08
2.8509209156036377,1985-10-09
2.8750803470611572,1985-10-10
2.9153473377227783,1985-10-11
2.9878294467926025,1985-10-14
3.0200414657592773,1985-10-15
3.003936290740967,1985-10-16
3.0361487865448,1985-10-17
3.003936290740967,1985-10-18
2.9958834648132324,1985-10-21
2.9958834648132324,1985-10-22
3.044203519821167,1985-10-23
3.108633041381836,1985-10-24
3.100576639175415,1985-10-25
3.100576639175415,1985-10-28
3.1408445835113525,1985-10-29
3.1569528579711914,1985-10-30
3.1650054454803467,1985-10-31
3.2133262157440186,1985-11-01
3.1408445835113525,1985-11-04
3.1730568408966064,1985-11-05
3.1972193717956543,1985-11-06
3.1730568408966064,1985-11-07
3.18111252784729,1985-11-08
3.221379041671753,1985-11-11
3.2696993350982666,1985-11-12
3.2052721977233887,1985-11-13
3.245540142059326,1985-11-14
3.253594398498535,1985-11-15
3.229433298110962,1985-11-18
3.2133262157440186,1985-11-19
3.1488964557647705,1985-11-20
3.2616453170776367,1985-11-21
3.2133262157440186,1985-11-22
3.229433298110962,1985-11-25
3.229433298110962,1985-11-26
3.221379041671753,1985-11-27
3.245540142059326,1985-11-29
3.1730568408966064,1985-12-02
3.1730568408966064,1985-12-03
3.221379041671753,1985-12-04
3.2133262157440186,1985-12-05
3.245540142059326,1985-12-06
3.2585411071777344,1985-12-09
3.3154237270355225,1985-12-10
3.3316736221313477,1985-12-11
3.3316736221313477,1985-12-12
3.3072967529296875,1985-12-13
3.3154237270355225,1985-12-16
3.266666889190674,1985-12-17
3.1935338973999023,1985-12-18
3.1935338973999023,1985-12-19
3.169153928756714,1985-12-20
3.1366515159606934,1985-12-23
3.096020221710205,1985-12-24
3.1285247802734375,1985-12-26
3.177279472351074,1985-12-27
3.177279472351074,1985-12-30
3.185408115386963,1985-12-31
3.169153928756714,1986-01-02
3.217911720275879,1986-01-03
3.201657772064209,1986-01-06
3.2097864151000977,1986-01-07
3.226036548614502,1986-01-08
3.201657772064209,1986-01-09
3.169153928756714,1986-01-10
3.217911720275879,1986-01-13
3.185408115386963,1986-01-14
3.226036548614502,1986-01-15
3.2422890663146973,1986-01-16
3.2422890663146973,1986-01-17
3.2341630458831787,1986-01-20
3.2422890663146973,1986-01-21
3.2422890663146973,1986-01-22
3.2585411071777344,1986-01-23
3.356053352355957,1986-01-24
3.3723061084747314,1986-01-27
3.3479273319244385,1986-01-28
3.3723061084747314,1986-01-29
3.4860692024230957,1986-01-30
3.575457811355591,1986-01-31
3.575457811355591,1986-02-03
3.567331075668335,1986-02-04
3.510448455810547,1986-02-05
3.5348281860351562,1986-02-06
3.551076889038086,1986-02-07
3.672969102859497,1986-02-10
3.7298524379730225,1986-02-11
3.7298524379730225,1986-02-12
3.7298524379730225,1986-02-13
3.697345733642578,1986-02-14
3.746103286743164,1986-02-18
3.6892213821411133,1986-02-19
3.6892213821411133,1986-02-20
3.72172474861145,1986-02-21
3.8354902267456055,1986-02-24
3.8354902267456055,1986-02-25
3.819239616394043,1986-02-26
3.7704806327819824,1986-02-27
3.892374277114868,1986-02-28
3.8679943084716797,1986-03-03
3.87611985206604,1986-03-04
3.8679943084716797,1986-03-05
3.8273627758026123,1986-03-06
3.713596820831299,1986-03-07
3.816800832748413,1986-03-10
3.9150869846343994,1986-03-11
3.972419500350952,1986-03-12
3.980611562728882,1986-03-13
3.996990203857422,1986-03-14
3.931467056274414,1986-03-17
3.9560375213623047,1986-03-18
3.996990203857422,1986-03-19
3.996990203857422,1986-03-20
3.931467056274414,1986-03-21
3.972419500350952,1986-03-24
4.0215630531311035,1986-03-25
4.193565368652344,1986-03-26
4.242708206176758,1986-03-27
4.242708206176758,1986-03-31
4.193565368652344,1986-04-01
4.152612686157227,1986-04-02
4.119850158691406,1986-04-03
3.964231491088867,1986-04-04
3.890515089035034,1986-04-07
4.029754161834717,1986-04-08
4.0788984298706055,1986-04-09
4.177183628082275,1986-04-10
4.177183628082275,1986-04-11
4.168997764587402,1986-04-14
4.1116623878479,1986-04-15
4.136231899261475,1986-04-16
4.177183628082275,1986-04-17
4.201756477355957,1986-04-18
4.242708206176758,1986-04-21
4.2099456787109375,1986-04-22
4.201756477355957,1986-04-23
4.193565368652344,1986-04-24
4.193565368652344,1986-04-25
4.095281600952148,1986-04-28
3.939657688140869,1986-04-29
3.849562406539917,1986-04-30
3.7840371131896973,1986-05-01
3.833181619644165,1986-05-02
3.92327880859375,1986-05-05
3.833181619644165,1986-05-06
3.816800832748413,1986-05-07
3.89870548248291,1986-05-08
3.89870548248291,1986-05-09
3.849562406539917,1986-05-12
3.7922301292419434,1986-05-13
3.7512760162353516,1986-05-14
3.734893560409546,1986-05-15
3.7103233337402344,1986-05-16
3.6857521533966064,1986-05-19
3.7430849075317383,1986-05-20
3.6857521533966064,1986-05-21
3.890515089035034,1986-05-22
3.89870548248291,1986-05-23
3.92327880859375,1986-05-27
3.906895875930786,1986-05-28
3.865945339202881,1986-05-29
3.9150869846343994,1986-05-30
3.800417184829712,1986-06-02
3.7840371131896973,1986-06-03
3.82499098777771,1986-06-04
3.8577535152435303,1986-06-05
3.816800832748413,1986-06-06
3.8300063610076904,1986-06-09
3.821755886077881,1986-06-10
3.805243968963623,1986-06-11
3.7969882488250732,1986-06-12
3.8300063610076904,1986-06-13
3.805243968963623,1986-06-16
3.805243968963623,1986-06-17
3.7804815769195557,1986-06-18
3.7969882488250732,1986-06-19
3.7639715671539307,1986-06-20
3.739208936691284,1986-06-23
3.788735866546631,1986-06-24
3.813497304916382,1986-06-25
3.7804815769195557,1986-06-26
3.7639715671539307,1986-06-27
3.7639715671539307,1986-06-30
3.7639715671539307,1986-07-01
3.739208936691284,1986-07-02
3.747465133666992,1986-07-03
3.5906341075897217,1986-07-07
3.499833345413208,1986-07-08
3.549360513687134,1986-07-09
3.5328526496887207,1986-07-10
3.5080888271331787,1986-07-11
3.4007835388183594,1986-07-14
3.3512566089630127,1986-07-15
3.384272813796997,1986-07-16
3.384272813796997,1986-07-17
3.4255449771881104,1986-07-18
3.4090373516082764,1986-07-21
3.516343593597412,1986-07-22
3.5328526496887207,1986-07-23
3.5823779106140137,1986-07-24
3.6071386337280273,1986-07-25
3.499833345413208,1986-07-28
3.4172916412353516,1986-07-29
3.4255449771881104,1986-07-30
3.43380069732666,1986-07-31
3.43380069732666,1986-08-01
3.458561420440674,1986-08-04
3.483325958251953,1986-08-05
3.466815948486328,1986-08-06
3.5080888271331787,1986-08-07
3.7804815769195557,1986-08-08
3.6979377269744873,1986-08-11
3.7639715671539307,1986-08-12
3.747465133666992,1986-08-13
3.788735866546631,1986-08-14
3.755718231201172,1986-08-15
3.673177480697632,1986-08-18
3.631903886795044,1986-08-19
3.6484134197235107,1986-08-20
3.6649208068847656,1986-08-21
3.6814281940460205,1986-08-22
3.673177480697632,1986-08-25
3.813497304916382,1986-08-26
3.8300063610076904,1986-08-27
3.846515655517578,1986-08-28
3.8960423469543457,1986-08-29
3.8300063610076904,1986-09-02
3.87127947807312,1986-09-03
3.9125499725341797,1986-09-04
3.9290592670440674,1986-09-05
3.887787103652954,1986-09-08
3.867826461791992,1986-09-09
3.8927767276763916,1986-09-10
3.6931493282318115,1986-09-11
3.6016507148742676,1986-09-12
3.5267910957336426,1986-09-15
3.6099698543548584,1986-09-16
3.5933332443237305,1986-09-17
3.6432394981384277,1986-09-18
3.6432394981384277,1986-09-19
3.634920597076416,1986-09-22
3.651559829711914,1986-09-23
3.6681957244873047,1986-09-24
3.6099698543548584,1986-09-25
3.634920597076416,1986-09-26
3.6266045570373535,1986-09-29
3.6681957244873047,1986-09-30
3.709782838821411,1986-10-01
3.734739065170288,1986-10-02
3.7264211177825928,1986-10-03
3.7264211177825928,1986-10-06
3.743055820465088,1986-10-07
3.7929632663726807,1986-10-08
3.784644842147827,1986-10-09
3.7763285636901855,1986-10-10
3.7763285636901855,1986-10-13
3.759690761566162,1986-10-14
3.842871904373169,1986-10-15
3.9010961055755615,1986-10-16
3.9759562015533447,1986-10-17
3.8844616413116455,1986-10-20
3.926050901412964,1986-10-21
3.934368848800659,1986-10-22
3.9759562015533447,1986-10-23
3.934368848800659,1986-10-24
4.000910758972168,1986-10-27
3.926050901412964,1986-10-28
3.959319829940796,1986-10-29
3.9426841735839844,1986-10-30
3.9925947189331055,1986-10-31
4.025864601135254,1986-11-03
4.125680923461914,1986-11-04
4.233809471130371,1986-11-05
4.175590991973877,1986-11-06
4.150633335113525,1986-11-07
4.14231538772583,1986-11-10
4.416806221008301,1986-11-11
4.516621112823486,1986-11-12
4.26708459854126,1986-11-13
4.233809471130371,1986-11-14
4.30867338180542,1986-11-17
4.025864601135254,1986-11-18
4.14231538772583,1986-11-19
4.150633335113525,1986-11-20
4.192220687866211,1986-11-21
4.258763790130615,1986-11-24
4.316991806030273,1986-11-25
4.458395957946777,1986-11-26
4.483348369598389,1986-11-28
4.649706840515137,1986-12-01
4.499984264373779,1986-12-02
4.475031852722168,1986-12-03
4.383534908294678,1986-12-04
4.383534908294678,1986-12-05
4.355060577392578,1986-12-08
4.355060577392578,1986-12-09
4.405308246612549,1986-12-10
4.38018274307251,1986-12-11
4.413685321807861,1986-12-12
4.422061920166016,1986-12-15
4.489063739776611,1986-12-16
4.405308246612549,1986-12-17
4.371807098388672,1986-12-18
4.38018274307251,1986-12-19
4.363433837890625,1986-12-22
4.355060577392578,1986-12-23
4.338309288024902,1986-12-24
4.355060577392578,1986-12-26
4.254558563232422,1986-12-29
4.237806797027588,1986-12-30
4.221054553985596,1986-12-31
4.271306991577148,1987-01-02
4.38018274307251,1987-01-05
4.396932125091553,1987-01-06
4.405308246612549,1987-01-07
4.480686187744141,1987-01-08
4.505809783935547,1987-01-09
4.564438343048096,1987-01-12
4.547686576843262,1987-01-13
4.547686576843262,1987-01-14
4.564438343048096,1987-01-15
4.556061267852783,1987-01-16
4.597935199737549,1987-01-19
4.564438343048096,1987-01-20
4.514185905456543,1987-01-21
4.5309367179870605,1987-01-22
4.405308246612549,1987-01-23
4.355060577392578,1987-01-26
4.304808616638184,1987-01-27
4.313183784484863,1987-01-28
4.262932777404785,1987-01-29
4.212681293487549,1987-01-30
4.304808616638184,1987-02-02
4.288058280944824,1987-02-03
4.254558563232422,1987-02-04
4.254558563232422,1987-02-05
4.187556743621826,1987-02-06
4.237806797027588,1987-02-09
4.262932777404785,1987-02-10
4.262932777404785,1987-02-11
4.355060577392578,1987-02-12
4.355060577392578,1987-02-13
4.413685321807861,1987-02-17
4.4304351806640625,1987-02-18
4.463937282562256,1987-02-19
4.4471845626831055,1987-02-20
4.38018274307251,1987-02-23
4.346683502197266,1987-02-24
4.472312927246094,1987-02-25
4.455558776855469,1987-02-26
4.4471845626831055,1987-02-27
4.472312927246094,1987-03-02
4.455558776855469,1987-03-03
4.413685321807861,1987-03-04
4.355060577392578,1987-03-05
4.304808616638184,1987-03-06
4.309871196746826,1987-03-09
4.3604736328125,1987-03-10
4.352038860321045,1987-03-11
4.453249454498291,1987-03-12
4.453249454498291,1987-03-13
4.427948951721191,1987-03-16
4.4363837242126465,1987-03-17
4.495417594909668,1987-03-18
4.478551864624023,1987-03-19
4.562893867492676,1987-03-20
4.596632957458496,1987-03-23
4.782186031341553,1987-03-24
4.714710235595703,1987-03-25
4.714710235595703,1987-03-26
4.6641035079956055,1987-03-27
4.588195323944092,1987-03-30
4.613501071929932,1987-03-31
4.672537326812744,1987-04-01
4.655670642852783,1987-04-02
4.697843074798584,1987-04-03
4.723143577575684,1987-04-06
4.613501071929932,1987-04-07
4.5713300704956055,1987-04-08
4.562893867492676,1987-04-09
4.503853797912598,1987-04-10
4.36890983581543,1987-04-13
4.30143404006958,1987-04-14
4.3351731300354,1987-04-15
4.30143404006958,1987-04-16
4.293001174926758,1987-04-20
4.36890983581543,1987-04-21
4.259263038635254,1987-04-22
4.233964443206787,1987-04-23
4.200223445892334,1987-04-24
4.1917901039123535,1987-04-27
4.141184329986572,1987-04-28
4.149620532989502,1987-04-29
4.183356285095215,1987-04-30
4.242394924163818,1987-05-01
4.259263038635254,1987-05-04
4.352038860321045,1987-05-05
4.3604736328125,1987-05-06
4.267699241638184,1987-05-07
4.233964443206787,1987-05-08
4.1158833503723145,1987-05-11
4.08214807510376,1987-05-12
4.056841850280762,1987-05-13
4.056841850280762,1987-05-14
4.039974689483643,1987-05-15
4.023106098175049,1987-05-18
4.0062384605407715,1987-05-19
3.9978039264678955,1987-05-20
4.0062384605407715,1987-05-21
4.039974689483643,1987-05-22
4.107447147369385,1987-05-26
4.08214807510376,1987-05-27
3.947197675704956,1987-05-28
3.9134631156921387,1987-05-29
3.947197675704956,1987-06-01
3.9134631156921387,1987-06-02
3.9809365272521973,1987-06-03
3.9809365272521973,1987-06-04
3.947197675704956,1987-06-05
3.9812257289886475,1987-06-08
4.066298484802246,1987-06-09
4.134350299835205,1987-06-10
4.168377876281738,1987-06-11
4.168377876281738,1987-06-12
4.066298484802246,1987-06-15
4.117339134216309,1987-06-16
4.049279689788818,1987-06-17
4.117339134216309,1987-06-18
4.117339134216309,1987-06-19
4.117339134216309,1987-06-22
