EMN,Date
13.260096549987793,2001-05-22
13.013263702392578,2001-05-23
12.640539169311523,2001-05-24
12.682500839233398,2001-05-25
12.699775695800781,2001-05-29
12.445537567138672,2001-05-30
12.475151062011719,2001-05-31
12.36407470703125,2001-06-01
12.53686237335205,2001-06-04
12.630660057067871,2001-06-05
12.561548233032227,2001-06-06
12.561548233032227,2001-06-07
12.628195762634277,2001-06-08
12.393695831298828,2001-06-11
12.391231536865234,2001-06-12
12.535664558410645,2001-06-13
12.032641410827637,2001-06-14
12.10236644744873,2001-06-15
12.074973106384277,2001-06-18
12.169596672058105,2001-06-19
12.26174545288086,2001-06-20
12.065011024475098,2001-06-21
11.786109924316406,2001-06-22
11.703934669494629,2001-06-25
11.736307144165039,2001-06-26
11.736307144165039,2001-06-27
11.803542137145996,2001-06-28
11.86081600189209,2001-06-29
11.684013366699219,2001-07-02
11.547054290771484,2001-07-03
11.631717681884766,2001-07-05
11.425034523010254,2001-07-06
11.474836349487305,2001-07-09
11.250720024108887,2001-07-10
11.200909614562988,2001-07-11
11.402620315551758,2001-07-12
11.28309154510498,2001-07-13
11.153597831726074,2001-07-16
11.228307723999023,2001-07-17
11.280597686767578,2001-07-18
11.514677047729492,2001-07-19
11.464871406555176,2001-07-20
11.146135330200195,2001-07-23
10.775091171264648,2001-07-24
11.034071922302246,2001-07-25
11.180994987487793,2001-07-26
10.842323303222656,2001-07-27
10.695403099060059,2001-07-30
10.926992416381836,2001-07-31
10.90208911895752,2001-08-01
10.98177433013916,2001-08-02
11.029088020324707,2001-08-03
10.907068252563477,2001-08-06
10.797503471374512,2001-08-07
10.538519859313965,2001-08-08
10.473775863647461,2001-08-09
10.613225936889648,2001-08-10
10.50864028930664,2001-08-13
10.518603324890137,2001-08-14
10.421483039855957,2001-08-15
10.336812019348145,2001-08-16
10.349268913269043,2001-08-17
10.28701114654541,2001-08-20
10.31938648223877,2001-08-21
10.214800834655762,2001-08-22
10.21728229522705,2001-08-23
10.306929588317871,2001-08-24
10.199853897094727,2001-08-27
9.948346138000488,2001-08-28
9.771538734436035,2001-08-29
9.480185508728027,2001-08-30
9.659482955932617,2001-08-31
9.779010772705078,2001-09-04
9.888581275939941,2001-09-05
9.774029731750488,2001-09-06
9.487658500671387,2001-09-07
9.32828140258789,2001-09-10
8.567303657531738,2001-09-17
8.494236946105957,2001-09-18
8.343042373657227,2001-09-19
7.8491621017456055,2001-09-20
7.622382640838623,2001-09-21
8.138940811157227,2001-09-24
8.41360092163086,2001-09-25
8.56226921081543,2001-09-26
8.824325561523438,2001-09-27
9.146857261657715,2001-09-28
8.952836990356445,2001-10-01
9.219937324523926,2001-10-02
9.199777603149414,2001-10-03
9.146857261657715,2001-10-04
9.104023933410645,2001-10-05
9.010791778564453,2001-10-08
9.06874942779541,2001-10-09
9.169539451599121,2001-10-10
9.552545547485352,2001-10-11
9.60798168182373,2001-10-12
9.547508239746094,2001-10-15
9.575224876403809,2001-10-16
9.209853172302246,2001-10-17
9.134259223937988,2001-10-18
8.915038108825684,2001-10-19
8.917558670043945,2001-10-22
8.85456371307373,2001-10-23
8.544626235961914,2001-10-24
8.584939002990723,2001-10-25
8.680696487426758,2001-10-26
8.589983940124512,2001-10-29
8.57486343383789,2001-10-30
8.647936820983887,2001-10-31
8.874723434448242,2001-11-01
9.046072006225586,2001-11-02
9.091426849365234,2001-11-05
9.361041069030762,2001-11-06
9.408920288085938,2001-11-07
9.396319389343262,2001-11-08
9.355999946594238,2001-11-09
9.197254180908203,2001-11-12
9.487030029296875,2001-11-13
9.487030029296875,2001-11-14
9.474434852600098,2001-11-15
9.676013946533203,2001-11-16
9.95571231842041,2001-11-19
9.895243644714355,2001-11-20
9.761689186096191,2001-11-21
9.708771705627441,2001-11-23
9.686095237731934,2001-11-26
9.575224876403809,2001-11-27
9.46687126159668,2001-11-28
9.44671630859375,2001-11-29
9.668457984924316,2001-11-30
9.449231147766113,2001-12-03
9.565147399902344,2001-12-04
9.696173667907715,2001-12-05
9.580262184143066,2001-12-06
9.098983764648438,2001-12-07
9.280409812927246,2001-12-10
9.542465209960938,2001-12-11
9.565409660339355,2001-12-12
9.445588111877441,2001-12-13
9.55521297454834,2001-12-14
9.652091979980469,2001-12-17
10.019205093383789,2001-12-18
9.942726135253906,2001-12-19
9.937629699707031,2001-12-20
9.878989219665527,2001-12-21
9.924877166748047,2001-12-24
9.945277214050293,2001-12-26
9.940180778503418,2001-12-27
9.942726135253906,2001-12-28
9.947820663452148,2001-12-31
9.942726135253906,2002-01-02
10.151776313781738,2002-01-03
10.641265869140625,2002-01-04
10.98798656463623,2002-01-07
10.99818229675293,2002-01-08
10.97778606414795,2002-01-09
10.975239753723145,2002-01-10
11.038969993591309,2002-01-11
10.654011726379395,2002-01-14
10.603022575378418,2002-01-15
9.929978370666504,2002-01-16
9.878989219665527,2002-01-17
9.74131965637207,2002-01-18
9.682682991027832,2002-01-22
9.715831756591797,2002-01-23
10.15942668914795,2002-01-24
10.195116996765137,2002-01-25
10.195116996765137,2002-01-28
10.031952857971191,2002-01-29
10.108439445495605,2002-01-30
10.238452911376953,2002-01-31
10.065096855163574,2002-02-01
9.917229652404785,2002-02-04
9.64189624786377,2002-02-05
9.754067420959473,2002-02-06
9.731121063232422,2002-02-07
9.942726135253906,2002-02-08
10.167073249816895,2002-02-11
10.04470443725586,2002-02-12
10.187469482421875,2002-02-13
10.121182441711426,2002-02-14
10.2486572265625,2002-02-15
10.110989570617676,2002-02-19
10.192564964294434,2002-02-20
10.251202583312988,2002-02-21
10.325136184692383,2002-02-22
10.59282398223877,2002-02-25
10.832473754882812,2002-02-26
10.965044021606445,2002-02-27
11.217434883117676,2002-02-28
11.403541564941406,2002-03-01
11.864990234375,2002-03-04
11.569253921508789,2002-03-05
11.513166427612305,2002-03-06
11.541211128234863,2002-03-07
11.533564567565918,2002-03-08
11.571806907653809,2002-03-11
11.666129112243652,2002-03-12
11.684154510498047,2002-03-13
11.712464332580566,2002-03-14
11.892657279968262,2002-03-15
12.01878833770752,2002-03-18
12.196409225463867,2002-03-19
12.474425315856934,2002-03-20
12.48471736907959,2002-03-21
12.412637710571289,2002-03-22
12.26848316192627,2002-03-25
12.536195755004883,2002-03-26
12.610851287841797,2002-03-27
12.559365272521973,2002-03-28
12.35600757598877,2002-04-01
12.2710599899292,2002-04-02
12.093435287475586,2002-04-03
11.936422348022461,2002-04-04
12.240169525146484,2002-04-05
12.322542190551758,2002-04-08
12.42551040649414,2002-04-09
12.623722076416016,2002-04-10
12.389472961425781,2002-04-11
12.322542190551758,2002-04-12
12.180965423583984,2002-04-15
12.294228553771973,2002-04-16
12.291654586791992,2002-04-17
12.168096542358398,2002-04-18
12.222152709960938,2002-04-19
11.879788398742676,2002-04-22
11.7407808303833,2002-04-23
11.709895133972168,2002-04-24
11.601777076721191,2002-04-25
11.395844459533691,2002-04-26
11.146146774291992,2002-04-29
11.352081298828125,2002-04-30
11.362380027770996,2002-05-01
11.627519607543945,2002-05-02
11.648114204406738,2002-05-03
11.421586036682129,2002-05-06
11.596627235412598,2002-05-07
11.735633850097656,2002-05-08
11.771669387817383,2002-05-09
11.709895133972168,2002-05-10
11.689300537109375,2002-05-13
11.938997268676758,2002-05-14
12.01878833770752,2002-05-15
11.877213478088379,2002-05-16
11.959585189819336,2002-05-17
11.87463665008545,2002-05-20
11.96216106414795,2002-05-21
12.011068344116211,2002-05-22
12.134627342224121,2002-05-23
12.052253723144531,2002-05-24
11.910677909851074,2002-05-28
11.94414234161377,2002-05-29
11.8154296875,2002-05-30
11.905533790588379,2002-05-31
11.689300537109375,2002-06-03
11.704744338989258,2002-06-04
11.841176986694336,2002-06-05
11.658414840698242,2002-06-06
11.841176986694336,2002-06-07
11.94414234161377,2002-06-10
11.743350982666016,2002-06-11
11.844725608825684,2002-06-12
11.706965446472168,2002-06-13
11.506824493408203,2002-06-14
11.964288711547852,2002-06-17
11.943501472473145,2002-06-18
11.826534271240234,2002-06-19
11.860318183898926,2002-06-20
11.696571350097656,2002-06-21
11.714762687683105,2002-06-24
11.826534271240234,2002-06-25
11.849928855895996,2002-06-26
12.112446784973145,2002-06-27
12.19042682647705,2002-06-28
12.216414451599121,2002-07-01
11.959090232849121,2002-07-02
11.943501472473145,2002-07-03
12.42695140838623,2002-07-05
12.335976600646973,2002-07-08
12.02667236328125,2002-07-09
11.615992546081543,2002-07-10
11.353468894958496,2002-07-11
11.369064331054688,2002-07-12
11.215707778930664,2002-07-15
10.755646705627441,2002-07-16
10.838824272155762,2002-07-17
10.825821876525879,2002-07-18
10.324172973632812,2002-07-19
9.939484596252441,2002-07-22
9.970673561096191,2002-07-23
11.033764839172363,2002-07-24
11.353468894958496,2002-07-25
11.08834457397461,2002-07-26
11.717365264892578,2002-07-29
11.28328800201416,2002-07-30
11.519822120666504,2002-07-31
11.483436584472656,2002-08-01
10.911604881286621,2002-08-02
10.659476280212402,2002-08-05
11.179319381713867,2002-08-06
11.577005386352539,2002-08-07
11.912300109863281,2002-08-08
12.008477210998535,2002-08-09
11.803138732910156,2002-08-12
11.65757942199707,2002-08-13
11.956493377685547,2002-08-14
11.683574676513672,2002-08-15
11.654984474182129,2002-08-16
11.969490051269531,2002-08-19
11.680973052978516,2002-08-20
11.79273796081543,2002-08-21
11.865521430969238,2002-08-22
11.621192932128906,2002-08-23
11.654984474182129,2002-08-26
11.790139198303223,2002-08-27
11.574402809143066,2002-08-28
11.543210983276367,2002-08-29
11.662778854370117,2002-08-30
11.447040557861328,2002-09-03
11.571805953979492,2002-09-04
11.332674980163574,2002-09-05
11.696571350097656,2002-09-06
11.696571350097656,2002-09-09
11.797944068908691,2002-09-10
11.776942253112793,2002-09-11
11.606334686279297,2002-09-12
11.33074951171875,2002-09-13
11.349122047424316,2002-09-16
11.217885971069336,2002-09-17
10.94491958618164,2002-09-18
10.62732982635498,2002-09-19
10.755940437316895,2002-09-20
10.593209266662598,2002-09-23
10.21525764465332,2002-09-24
10.524969100952148,2002-09-25
10.753317832946777,2002-09-26
10.28874397277832,2002-09-27
10.018402099609375,2002-09-30
10.637826919555664,2002-10-01
9.769060134887695,2002-10-02
9.574834823608398,2002-10-03
9.356986999511719,2002-10-04
9.367486000061035,2002-10-07
9.611577987670898,2002-10-08
9.278242111206055,2002-10-09
9.800561904907227,2002-10-10
10.06302547454834,2002-10-11
10.060401916503906,2002-10-14
10.488224983215332,2002-10-15
10.147015571594238,2002-10-16
10.48034954071045,2002-10-17
10.139140129089355,2002-10-18
10.115522384643555,2002-10-21
9.797937393188477,2002-10-22
9.795308113098145,2002-10-23
9.438348770141602,2002-10-24
9.601079940795898,2002-10-25
9.5354642868042,2002-10-28
9.417352676391602,2002-10-29
9.5354642868042,2002-10-30
9.53808879852295,2002-10-31
9.679823875427246,2002-11-01
9.624700546264648,2002-11-04
9.916041374206543,2002-11-05
10.31499195098877,2002-11-06
9.965912818908691,2002-11-07
9.900296211242676,2002-11-08
9.674567222595215,2002-11-11
9.824177742004395,2002-11-12
9.842552185058594,2002-11-13
10.000032424926758,2002-11-14
10.09189224243164,2002-11-15
10.08664608001709,2002-11-18
10.22313117980957,2002-11-19
9.438348770141602,2002-11-20
9.721817016601562,2002-11-21
9.706071853637695,2002-11-22
9.643078804016113,2002-11-25
9.60632610321045,2002-11-26
10.149636268615723,2002-11-27
10.27037525177002,2002-11-29
10.372735977172852,2002-12-02
10.393733978271484,2002-12-03
9.624700546264648,2002-12-04
9.706071853637695,2002-12-05
9.91341495513916,2002-12-06
9.619454383850098,2002-12-09
9.706071853637695,2002-12-10
9.791069984436035,2002-12-11
9.761852264404297,2002-12-12
9.637003898620605,2002-12-13
10.038105964660645,2002-12-16
9.833571434020996,2002-12-17
9.700758934020996,2002-12-18
9.695441246032715,2002-12-19
9.881387710571289,2002-12-20
9.833571434020996,2002-12-23
9.756542205810547,2002-12-24
9.791069984436035,2002-12-26
9.64232349395752,2002-12-27
9.722004890441895,2002-12-30
9.767168045043945,2002-12-31
10.022167205810547,2003-01-02
9.979668617248535,2003-01-03
10.186854362487793,2003-01-06
10.200135231018066,2003-01-07
10.139042854309082,2003-01-08
9.854822158813477,2003-01-09
10.131072044372559,2003-01-10
10.059353828430176,2003-01-13
10.093886375427246,2003-01-14
9.878726959228516,2003-01-15
9.881387710571289,2003-01-16
9.801695823669434,2003-01-17
9.59184741973877,2003-01-21
9.467001914978027,2003-01-22
9.602473258972168,2003-01-23
9.374032974243164,2003-01-24
9.076525688171387,2003-01-27
9.246530532836914,2003-01-28
9.193405151367188,2003-01-29
9.015433311462402,2003-01-30
9.0924711227417,2003-01-31
9.004806518554688,2003-02-03
9.018092155456543,2003-02-04
8.956998825073242,2003-02-05
8.826836585998535,2003-02-06
8.73121166229248,2003-02-07
8.81887149810791,2003-02-10
8.63824462890625,2003-02-11
8.452301979064941,2003-02-12
8.550583839416504,2003-02-13
8.566520690917969,2003-02-14
8.781682968139648,2003-02-18
8.627614974975586,2003-02-19
8.510741233825684,2003-02-20
8.624966621398926,2003-02-21
8.486833572387695,2003-02-24
8.481522560119629,2003-02-25
8.526674270629883,2003-02-26
8.587772369384766,2003-02-27
8.550583839416504,2003-02-28
8.462926864624023,2003-03-03
8.23714542388916,2003-03-04
8.298237800598145,2003-03-05
8.162765502929688,2003-03-06
8.173389434814453,2003-03-07
8.006044387817383,2003-03-10
7.88385534286499,2003-03-11
7.519862651824951,2003-03-12
7.625017166137695,2003-03-13
7.6924214363098145,2003-03-14
8.037545204162598,2003-03-17
8.204712867736816,2003-03-18
8.336831092834473,2003-03-19
8.304472923278809,2003-03-20
8.741266250610352,2003-03-21
8.344914436340332,2003-03-24
8.371877670288086,2003-03-25
8.218191146850586,2003-03-26
8.042935371398926,2003-03-27
7.967441558837891,2003-03-28
7.816450595855713,2003-03-31
7.827238082885742,2003-04-01
8.056414604187012,2003-04-02
8.013276100158691,2003-04-03
8.061809539794922,2003-04-04
8.034850120544434,2003-04-07
7.940479755401611,2003-04-08
7.816450595855713,2003-04-09
7.808360576629639,2003-04-10
7.770615100860596,2003-04-11
7.951262474060059,2003-04-14
8.08877182006836,2003-04-15
7.900032997131348,2003-04-16
7.900032997131348,2003-04-17
7.832627773284912,2003-04-21
8.024065017700195,2003-04-22
8.08877182006836,2003-04-23
7.9485697746276855,2003-04-24
8.080684661865234,2003-04-25
8.277511596679688,2003-04-28
8.304472923278809,2003-04-29
8.231677055358887,2003-04-30
8.123822212219238,2003-05-01
8.14000129699707,2003-05-02
8.166964530944824,2003-05-05
8.334132194519043,2003-05-06
8.177745819091797,2003-05-07
8.12112808227539,2003-05-08
8.277511596679688,2003-05-09
8.452768325805664,2003-05-12
8.35570240020752,2003-05-13
8.282901763916016,2003-05-14
8.396142959594727,2003-05-15
8.331436157226562,2003-05-16
8.17505168914795,2003-05-19
8.210103988647461,2003-05-20
8.344914436340332,2003-05-21
8.374574661254883,2003-05-22
8.622631072998047,2003-05-23
8.663078308105469,2003-05-27
8.676560401916504,2003-05-28
8.654985427856445,2003-05-29
8.814066886901855,2003-05-30
8.99471664428711,2003-06-02
8.930004119873047,2003-06-03
9.151091575622559,2003-06-04
9.153794288635254,2003-06-05
9.051338195800781,2003-06-06
8.88956069946289,2003-06-09
8.903043746948242,2003-06-10
8.93310260772705,2003-06-11
9.086130142211914,2003-06-12
8.853854179382324,2003-06-13
9.017813682556152,2003-06-16
8.954967498779297,2003-06-17
8.793736457824707,2003-06-18
8.730884552001953,2003-06-19
8.711751937866211,2003-06-20
8.700823783874512,2003-06-23
8.657102584838867,2003-06-24
8.566925048828125,2003-06-25
8.63797378540039,2003-06-26
8.63524341583252,2003-06-27
8.654367446899414,2003-06-30
8.596978187561035,2003-07-01
8.63524341583252,2003-07-02
8.607914924621582,2003-07-03
8.758209228515625,2003-07-07
8.834723472595215,2003-07-08
8.826523780822754,2003-07-09
8.66802978515625,2003-07-10
8.67076587677002,2003-07-11
8.695357322692871,2003-07-14
8.607914924621582,2003-07-15
8.717220306396484,2003-07-16
8.78826904296875,2003-07-17
9.113456726074219,2003-07-18
9.157182693481445,2003-07-21
9.195440292358398,2003-07-22
9.148982048034668,2003-07-23
9.072467803955078,2003-07-24
9.659990310668945,2003-07-25
9.837615966796875,2003-07-28
9.873141288757324,2003-07-29
9.837615966796875,2003-07-30
9.919600486755371,2003-07-31
9.837615966796875,2003-08-01
9.761100769042969,2003-08-04
9.61080265045166,2003-08-05
9.580738067626953,2003-08-06
9.51242733001709,2003-08-07
9.618999481201172,2003-08-08
9.569811820983887,2003-08-11
9.5916748046875,2003-08-12
9.561619758605957,2003-08-13
9.670921325683594,2003-08-14
9.61627197265625,2003-08-15
9.670921325683594,2003-08-18
9.889533042907715,2003-08-19
9.905932426452637,2003-08-20
10.001572608947754,2003-08-21
9.739236831665039,2003-08-22
9.564349174499512,2003-08-25
9.515161514282227,2003-08-26
9.534292221069336,2003-08-27
9.758367538452148,2003-08-28
9.785694122314453,2003-08-29
9.837615966796875,2003-09-02
9.895001411437988,2003-09-03
9.807555198669434,2003-09-04
9.769302368164062,2003-09-05
9.837615966796875,2003-09-08
9.834881782531738,2003-09-09
9.69005012512207,2003-09-10
9.726024627685547,2003-09-11
9.778594017028809,2003-09-12
9.618110656738281,2003-09-15
9.773063659667969,2003-09-16
9.58767318725586,2003-09-17
9.615341186523438,2003-09-18
9.524031639099121,2003-09-19
9.382915496826172,2003-09-22
9.463157653808594,2003-09-23
9.305438041687012,2003-09-24
9.205828666687012,2003-09-25
9.081311225891113,2003-09-26
9.189225196838379,2003-09-29
9.269466400146484,2003-09-30
9.275003433227539,2003-10-01
9.191993713378906,2003-10-02
9.178154945373535,2003-10-03
9.144949913024902,2003-10-06
9.084080696105957,2003-10-07
9.061941146850586,2003-10-08
8.995532035827637,2003-10-09
8.92082405090332,2003-10-10
8.976157188415527,2003-10-13
8.909754753112793,2003-10-14
9.111748695373535,2003-10-15
9.108981132507324,2003-10-16
9.073010444641113,2003-10-17
9.092376708984375,2003-10-20
9.095144271850586,2003-10-21
8.92082405090332,2003-10-22
9.017668724060059,2003-10-23
8.704996109008789,2003-10-24
8.832281112670898,2003-10-27
8.887617111206055,2003-10-28
9.014904022216797,2003-10-29
8.895920753479004,2003-10-30
8.981698989868164,2003-10-31
8.959566116333008,2003-11-03
8.91529369354248,2003-11-04
8.92635726928711,2003-11-05
8.906990051269531,2003-11-06
9.5516996383667,2003-11-07
9.421651840209961,2003-11-10
9.468689918518066,2003-11-11
9.573836326599121,2003-11-12
9.690051078796387,2003-11-13
9.692817687988281,2003-11-14
9.573836326599121,2003-11-17
9.499127388000488,2003-11-18
9.537867546081543,2003-11-19
9.468689918518066,2003-11-20
9.507430076599121,2003-11-21
9.695587158203125,2003-11-24
9.833940505981445,2003-11-25
9.92248249053955,2003-11-26
9.869905471801758,2003-11-28
10.215784072875977,2003-12-01
10.235154151916504,2003-12-02
10.251753807067871,2003-12-03
10.348603248596191,2003-12-04
10.226853370666504,2003-12-05
10.46204948425293,2003-12-08
10.722146987915039,2003-12-09
10.572725296020508,2003-12-10
10.704292297363281,2003-12-11
10.84985065460205,2003-12-12
10.791069984436035,2003-12-15
10.558730125427246,2003-12-16
10.645508766174316,2003-12-17
10.637107849121094,2003-12-18
10.653908729553223,2003-12-19
10.726686477661133,2003-12-22
10.819058418273926,2003-12-23
10.793863296508789,2003-12-24
10.900240898132324,2003-12-26
11.023406028747559,2003-12-29
10.917033195495605,2003-12-30
11.065393447875977,2003-12-31
11.084986686706543,2004-01-02
11.437691688537598,2004-01-05
11.322922706604004,2004-01-06
11.283734321594238,2004-01-07
11.353717803955078,2004-01-08
11.126976013183594,2004-01-09
11.238946914672852,2004-01-12
11.112980842590332,2004-01-13
11.084986686706543,2004-01-14
11.042996406555176,2004-01-15
10.928231239318848,2004-01-16
11.065393447875977,2004-01-20
11.057000160217285,2004-01-21
10.989811897277832,2004-01-22
10.763075828552246,2004-01-23
10.718283653259277,2004-01-26
10.637107849121094,2004-01-27
10.735082626342773,2004-01-28
10.777070999145508,2004-01-29
11.16616439819336,2004-01-30
11.11017894744873,2004-02-02
11.118577003479004,2004-02-03
11.015006065368652,2004-02-04
11.140974044799805,2004-02-05
11.269730567932129,2004-02-06
11.544065475463867,2004-02-09
11.616841316223145,2004-02-10
11.91356372833252,2004-02-11
11.983543395996094,2004-02-12
11.832388877868652,2004-02-13
11.99473762512207,2004-02-17
11.91356372833252,2004-02-18
12.047924041748047,2004-02-19
11.919156074523926,2004-02-20
11.997541427612305,2004-02-23
11.991943359375,2004-02-24
12.134706497192383,2004-02-25
12.0507230758667,2004-02-26
11.854779243469238,2004-02-27
11.938761711120605,2004-03-01
11.832388877868652,2004-03-02
11.754007339477539,2004-03-03
11.689620018005371,2004-03-04
11.636442184448242,2004-03-05
11.63083553314209,2004-03-08
11.479682922363281,2004-03-09
11.157763481140137,2004-03-10
11.203055381774902,2004-03-11
11.321938514709473,2004-03-12
11.092663764953613,2004-03-15
11.160599708557129,2004-03-16
11.265323638916016,2004-03-17
11.106818199157715,2004-03-18
11.186074256896973,2004-03-19
11.041717529296875,2004-03-22
11.65876293182373,2004-03-23
11.51723861694336,2004-03-24
11.9135103225708,2004-03-25
11.842741966247559,2004-03-26
12.057860374450684,2004-03-29
12.086165428161621,2004-03-30
12.0805025100708,2004-03-31
12.10031795501709,2004-04-01
12.35789680480957,2004-04-02
12.210701942443848,2004-04-05
12.292790412902832,2004-04-06
12.253167152404785,2004-04-07
12.236183166503906,2004-04-08
12.321097373962402,2004-04-12
12.122964859008789,2004-04-13
12.114472389221191,2004-04-14
12.10031795501709,2004-04-15
12.159759521484375,2004-04-16
12.233349800109863,2004-04-19
12.006909370422363,2004-04-20
11.97294807434082,2004-04-21
12.445643424987793,2004-04-22
12.411676406860352,2004-04-23
12.397510528564453,2004-04-26
12.250336647033691,2004-04-27
12.088994026184082,2004-04-28
11.96162223815918,2004-04-29
12.049373626708984,2004-04-30
12.171080589294434,2004-05-03
12.510740280151367,2004-05-04
12.51639461517334,2004-05-05
12.422998428344727,2004-05-06
12.244674682617188,2004-05-07
12.117304801940918,2004-05-10
12.445643424987793,2004-05-11
12.471110343933105,2004-05-12
12.70887565612793,2004-05-13
12.632454872131348,2004-05-14
12.417329788208008,2004-05-17
12.564516067504883,2004-05-18
12.725852966308594,2004-05-19
12.663585662841797,2004-05-20
12.810766220092773,2004-05-21
12.915506362915039,2004-05-24
13.124954223632812,2004-05-25
13.116463661193848,2004-05-26
13.076834678649902,2004-05-27
13.116463661193848,2004-05-28
13.085323333740234,2004-06-01
13.099480628967285,2004-06-02
12.895686149597168,2004-06-03
12.935309410095215,2004-06-04
13.096649169921875,2004-06-07
13.187222480773926,2004-06-08
13.184394836425781,2004-06-09
13.11080265045166,2004-06-10
12.730734825134277,2004-06-14
12.699304580688477,2004-06-15
12.567856788635254,2004-06-16
12.482122421264648,2004-06-17
12.522127151489258,2004-06-18
12.416398048400879,2004-06-21
12.43068790435791,2004-06-22
12.676443099975586,2004-06-23
12.745024681091309,2004-06-24
12.962204933166504,2004-06-25
13.01364517211914,2004-06-28
13.205103874206543,2004-06-29
13.210820198059082,2004-06-30
13.019357681274414,2004-07-01
12.84218692779541,2004-07-02
12.862187385559082,2004-07-06
12.84218692779541,2004-07-07
12.687872886657715,2004-07-08
12.796465873718262,2004-07-09
12.87647819519043,2004-07-12
12.856473922729492,2004-07-13
12.853615760803223,2004-07-14
12.865053176879883,2004-07-15
12.862187385559082,2004-07-16
12.773599624633789,2004-07-19
12.802180290222168,2004-07-20
12.607863426208496,2004-07-21
12.482122421264648,2004-07-22
12.456403732299805,2004-07-23
12.227794647216797,2004-07-26
12.376388549804688,2004-07-27
12.607863426208496,2004-07-28
12.76216983795166,2004-07-29
12.76788330078125,2004-07-30
12.902200698852539,2004-08-02
12.81932258605957,2004-08-03
12.836466789245605,2004-08-04
12.456403732299805,2004-08-05
12.150639533996582,2004-08-06
12.293522834777832,2004-08-09
12.522127151489258,2004-08-10
12.516410827636719,2004-08-11
12.373533248901367,2004-08-12
12.264944076538086,2004-08-13
12.607863426208496,2004-08-16
12.679306983947754,2004-08-17
12.836466789245605,2004-08-18
12.73930835723877,2004-08-19
12.859332084655762,2004-08-20
12.936485290527344,2004-08-23
13.17367172241211,2004-08-24
13.256540298461914,2004-08-25
13.382274627685547,2004-08-26
13.225106239318848,2004-08-27
13.196531295776367,2004-08-30
13.296548843383789,2004-08-31
13.28797435760498,2004-09-01
13.362269401550293,2004-09-02
13.307978630065918,2004-09-03
13.436572074890137,2004-09-07
13.296548843383789,2004-09-08
13.367987632751465,2004-09-09
13.259398460388184,2004-09-10
13.44115161895752,2004-09-13
13.340174674987793,2004-09-14
13.366135597229004,2004-09-15
13.52481746673584,2004-09-16
13.510390281677246,2004-09-17
13.57674503326416,2004-09-20
13.539241790771484,2004-09-21
13.426724433898926,2004-09-22
13.227662086486816,2004-09-23
13.380562782287598,2004-09-24
13.412299156188965,2004-09-27
13.516164779663086,2004-09-28
13.602709770202637,2004-09-29
13.718113899230957,2004-09-30
13.755617141723633,2004-10-01
13.845048904418945,2004-10-04
13.796008110046387,2004-10-05
13.983532905578613,2004-10-06
13.833515167236328,2004-10-07
13.772928237915039,2004-10-08
13.758501052856445,2004-10-11
13.501731872558594,2004-10-12
13.149765014648438,2004-10-13
13.158424377441406,2004-10-14
13.187278747558594,2004-10-15
13.216130256652832,2004-10-18
13.060333251953125,2004-10-19
13.21035099029541,2004-10-20
13.204585075378418,2004-10-21
13.089184761047363,2004-10-22
13.048791885375977,2004-10-25
13.07765007019043,2004-10-26
13.112263679504395,2004-10-27
13.019941329956055,2004-10-28
13.695033073425293,2004-10-29
13.61713981628418,2004-11-01
13.553666114807129,2004-11-02
13.821968078613281,2004-11-03
14.110466957092285,2004-11-04
14.243178367614746,2004-11-05
14.323956489562988,2004-11-08
14.439356803894043,2004-11-09
14.430699348449707,2004-11-10
14.649957656860352,2004-11-11
14.724960327148438,2004-11-12
14.58072280883789,2004-11-15
14.456670761108398,2004-11-16
14.722084999084473,2004-11-17
15.001932144165039,2004-11-18
14.82883358001709,2004-11-19
15.10002326965332,2004-11-22
15.388522148132324,2004-11-23
15.434672355651855,2004-11-24
15.544304847717285,2004-11-26
15.529877662658691,2004-11-29
15.688555717468262,2004-11-30
15.674137115478516,2004-12-01
15.550080299377441,2004-12-02
15.584697723388672,2004-12-03
15.645277976989746,2004-12-06
15.31062126159668,2004-12-07
15.402941703796387,2004-12-08
15.480836868286133,2004-12-09
15.639514923095703,2004-12-10
15.69186782836914,2004-12-13
16.171783447265625,2004-12-14
16.52082061767578,2004-12-15
16.66042709350586,2004-12-16
16.366666793823242,2004-12-17
16.3957462310791,2004-12-20
16.564441680908203,2004-12-21
16.680789947509766,2004-12-22
16.712783813476562,2004-12-23
16.616798400878906,2004-12-27
16.86111831665039,2004-12-28
16.817502975463867,2004-12-29
16.747690200805664,2004-12-30
16.791316986083984,2004-12-31
16.666236877441406,2005-01-03
15.179960250854492,2005-01-04
15.01125717163086,2005-01-05
15.325390815734863,2005-01-06
15.200310707092285,2005-01-07
15.232311248779297,2005-01-10
15.098509788513184,2005-01-11
15.098509788513184,2005-01-12
14.987982749938965,2005-01-13
14.950179100036621,2005-01-14
14.909448623657227,2005-01-18
15.069428443908691,2005-01-19
15.351561546325684,2005-01-20
15.482443809509277,2005-01-21
15.409729957580566,2005-01-24
15.41845703125,2005-01-25
15.488261222839355,2005-01-26
15.581343650817871,2005-01-27
15.415557861328125,2005-01-28
15.75003719329834,2005-01-31
15.540619850158691,2005-02-01
15.680233001708984,2005-02-02
15.677328109741211,2005-02-03
15.76749324798584,2005-02-04
15.808208465576172,2005-02-07
