PSX,Date
60.6469612121582,2015-12-28
60.87492752075195,2015-12-29
60.316009521484375,2015-12-30
60.161537170410156,2015-12-31
58.896514892578125,2016-01-04
59.57316207885742,2016-01-05
57.388816833496094,2016-01-06
56.226768493652344,2016-01-07
55.31479263305664,2016-01-08
56.028202056884766,2016-01-11
57.234352111816406,2016-01-12
55.344200134277344,2016-01-13
58.308162689208984,2016-01-14
57.71242141723633,2016-01-15
57.85951232910156,2016-01-19
56.57979202270508,2016-01-20
55.925235748291016,2016-01-21
58.85977554321289,2016-01-22
56.064971923828125,2016-01-25
57.19025421142578,2016-01-26
57.168190002441406,2016-01-27
57.88155746459961,2016-01-28
58.94801712036133,2016-01-29
58.45524597167969,2016-02-01
57.734474182128906,2016-02-02
58.1757698059082,2016-02-03
58.74943923950195,2016-02-04
57.60945510864258,2016-02-05
56.10173797607422,2016-02-08
55.48394012451172,2016-02-09
55.37362289428711,2016-02-10
54.01762008666992,2016-02-11
55.72187423706055,2016-02-12
57.981876373291016,2016-02-16
59.715763092041016,2016-02-17
58.863651275634766,2016-02-18
59.34528350830078,2016-02-19
59.92324447631836,2016-02-22
58.21158218383789,2016-02-23
58.60429000854492,2016-02-24
58.35978317260742,2016-02-25
58.611717224121094,2016-02-26
58.82661056518555,2016-02-29
61.80534362792969,2016-03-01
62.66488265991211,2016-03-02
63.79116439819336,2016-03-03
63.561492919921875,2016-03-04
64.76927185058594,2016-03-07
62.8353157043457,2016-03-08
63.79116439819336,2016-03-09
63.3021240234375,2016-03-10
64.04312133789062,2016-03-11
63.85786819458008,2016-03-14
64.16908264160156,2016-03-15
64.8878402709961,2016-03-16
65.488037109375,2016-03-17
66.25125122070312,2016-03-18
66.45873260498047,2016-03-21
66.80697631835938,2016-03-22
65.29536437988281,2016-03-23
65.25091552734375,2016-03-24
64.82854461669922,2016-03-28
64.78409576416016,2016-03-29
64.92487335205078,2016-03-30
64.16166687011719,2016-03-31
63.479957580566406,2016-04-01
63.52443313598633,2016-04-04
62.84272003173828,2016-04-05
62.998329162597656,2016-04-06
62.620460510253906,2016-04-07
63.768959045410156,2016-04-08
62.67229461669922,2016-04-11
63.709686279296875,2016-04-12
64.47288513183594,2016-04-13
64.40618896484375,2016-04-14
62.87234878540039,2016-04-15
63.465145111083984,2016-04-18
64.03572845458984,2016-04-19
64.23577117919922,2016-04-20
64.76187896728516,2016-04-21
65.191650390625,2016-04-22
65.15458679199219,2016-04-25
65.50286865234375,2016-04-26
65.91039276123047,2016-04-27
65.05084228515625,2016-04-28
60.84208679199219,2016-04-29
60.90876388549805,2016-05-02
59.28600311279297,2016-05-03
58.77473449707031,2016-05-04
58.59688949584961,2016-05-05
58.18194580078125,2016-05-06
58.03374099731445,2016-05-09
58.72286605834961,2016-05-10
58.82661056518555,2016-05-11
57.981876373291016,2016-05-12
58.04856491088867,2016-05-13
58.773155212402344,2016-05-16
58.49677276611328,2016-05-17
58.36231994628906,2016-05-18
58.00376510620117,2016-05-19
58.19050598144531,2016-05-20
58.13072967529297,2016-05-23
59.53508377075195,2016-05-24
59.856285095214844,2016-05-25
59.78904724121094,2016-05-26
60.229766845703125,2016-05-27
60.02810287475586,2016-05-31
60.39411926269531,2016-06-01
60.379180908203125,2016-06-02
59.856285095214844,2016-06-03
60.32686996459961,2016-06-06
60.745208740234375,2016-06-07
61.529544830322266,2016-06-08
60.603275299072266,2016-06-09
59.81144714355469,2016-06-10
58.86280822753906,2016-06-13
58.937477111816406,2016-06-14
59.116756439208984,2016-06-15
59.33338928222656,2016-06-16
58.63867950439453,2016-06-17
59.05697250366211,2016-06-20
59.27362823486328,2016-06-21
59.41555404663086,2016-06-22
60.409053802490234,2016-06-23
58.72832489013672,2016-06-24
57.44349670410156,2016-06-27
58.8254508972168,2016-06-28
59.53508377075195,2016-06-29
59.26615905761719,2016-06-30
59.5948371887207,2016-07-01
58.212913513183594,2016-07-05
57.047611236572266,2016-07-06
55.47891616821289,2016-07-07
55.91217803955078,2016-07-08
56.181095123291016,2016-07-11
57.070003509521484,2016-07-12
56.95798110961914,2016-07-13
57.226871490478516,2016-07-14
56.51722717285156,2016-07-15
56.50977325439453,2016-07-18
56.57699203491211,2016-07-19
56.278202056884766,2016-07-20
56.11384582519531,2016-07-21
56.31554412841797,2016-07-22
55.628318786621094,2016-07-25
56.94302749633789,2016-07-26
56.32302474975586,2016-07-27
56.95798110961914,2016-07-28
56.816043853759766,2016-07-29
55.47146224975586,2016-08-01
56.883262634277344,2016-08-02
58.758216857910156,2016-08-03
57.921573638916016,2016-08-04
58.47435760498047,2016-08-05
58.69845962524414,2016-08-08
57.30904769897461,2016-08-09
57.48085021972656,2016-08-10
58.38472366333008,2016-08-11
58.870262145996094,2016-08-12
58.7059211730957,2016-08-15
58.720985412597656,2016-08-16
58.51765823364258,2016-08-17
58.69839859008789,2016-08-18
58.7736930847168,2016-08-19
57.960418701171875,2016-08-22
58.600486755371094,2016-08-23
58.49506378173828,2016-08-24
59.54177474975586,2016-08-25
59.202903747558594,2016-08-26
59.398704528808594,2016-08-29
59.737579345703125,2016-08-30
59.07490539550781,2016-08-31
58.954402923583984,2016-09-01
59.39118957519531,2016-09-02
59.5718879699707,2016-09-06
59.933349609375,2016-09-07
60.30232620239258,2016-09-08
58.630615234375,2016-09-09
59.36858367919922,2016-09-12
58.1712646484375,2016-09-13
57.960418701171875,2016-09-14
59.56437301635742,2016-09-15
59.556819915771484,2016-09-16
60.50565719604492,2016-09-19
59.925804138183594,2016-09-20
60.29479217529297,2016-09-21
60.26470184326172,2016-09-22
59.925804138183594,2016-09-23
59.84296417236328,2016-09-26
59.79780960083008,2016-09-27
61.13821029663086,2016-09-28
59.69992446899414,2016-09-29
60.656246185302734,2016-09-30
60.550846099853516,2016-10-03
60.106544494628906,2016-10-04
61.062904357910156,2016-10-05
60.821922302246094,2016-10-06
60.53577423095703,2016-10-07
61.22101974487305,2016-10-10
60.663787841796875,2016-10-11
60.099021911621094,2016-10-12
59.60202407836914,2016-10-13
59.72249221801758,2016-10-14
59.594482421875,2016-10-17
59.933349609375,2016-10-18
59.99360656738281,2016-10-19
60.046295166015625,2016-10-20
60.50565719604492,2016-10-21
60.686363220214844,2016-10-24
60.81437683105469,2016-10-25
61.04030227661133,2016-10-26
60.23455810546875,2016-10-27
60.33998489379883,2016-10-28
61.10807800292969,2016-10-31
60.430355072021484,2016-11-01
58.992061614990234,2016-11-02
59.54930114746094,2016-11-03
59.18784713745117,2016-11-04
60.189369201660156,2016-11-07
60.15924072265625,2016-11-08
62.08700942993164,2016-11-09
62.568939208984375,2016-11-10
61.913818359375,2016-11-11
62.77225112915039,2016-11-14
63.50825119018555,2016-11-15
62.977142333984375,2016-11-16
63.60691452026367,2016-11-17
63.46271896362305,2016-11-18
64.38839721679688,2016-11-21
64.40360260009766,2016-11-22
64.54019165039062,2016-11-23
64.41118621826172,2016-11-25
63.804161071777344,2016-11-28
62.51426696777344,2016-11-29
63.03781509399414,2016-11-30
64.4794692993164,2016-12-01
64.40360260009766,2016-12-02
64.8285140991211,2016-12-05
64.42635345458984,2016-12-06
66.01976013183594,2016-12-07
66.49018096923828,2016-12-08
66.13357543945312,2016-12-09
66.23980712890625,2016-12-12
66.8999252319336,2016-12-13
65.57211303710938,2016-12-14
65.68589782714844,2016-12-15
66.3612060546875,2016-12-16
66.14115142822266,2016-12-19
65.96663665771484,2016-12-20
65.84525299072266,2016-12-21
66.43708038330078,2016-12-22
66.5584716796875,2016-12-23
66.57365417480469,2016-12-27
66.10323333740234,2016-12-28
65.7466049194336,2016-12-29
65.56449127197266,2016-12-30
65.85282897949219,2017-01-03
66.2094497680664,2017-01-04
65.81488037109375,2017-01-05
64.79814910888672,2017-01-06
63.751041412353516,2017-01-09
63.553775787353516,2017-01-10
64.41118621826172,2017-01-11
63.99384689331055,2017-01-12
63.197166442871094,2017-01-13
63.40202331542969,2017-01-17
63.834529876708984,2017-01-18
62.96955108642578,2017-01-19
63.007469177246094,2017-01-20
62.370121002197266,2017-01-23
63.88005447387695,2017-01-24
64.4946517944336,2017-01-25
63.91796875,2017-01-26
62.80259704589844,2017-01-27
62.46875,2017-01-30
61.93003463745117,2017-01-31
61.26991653442383,2017-02-01
61.497554779052734,2017-02-02
60.66291427612305,2017-02-03
60.04829788208008,2017-02-06
59.600650787353516,2017-02-07
59.835872650146484,2017-02-08
60.13177490234375,2017-02-09
60.59461975097656,2017-02-10
60.62495040893555,2017-02-13
60.685665130615234,2017-02-14
60.76154327392578,2017-02-15
60.03500747680664,2017-02-16
60.15739059448242,2017-02-17
60.44035339355469,2017-02-21
59.9432373046875,2017-02-22
60.119136810302734,2017-02-23
59.6755485534668,2017-02-24
60.310325622558594,2017-02-27
59.79792785644531,2017-02-28
60.70035934448242,2017-03-01
59.90501022338867,2017-03-02
59.91263961791992,2017-03-03
60.203250885009766,2017-03-06
59.25495147705078,2017-03-07
59.079036712646484,2017-03-08
58.765472412109375,2017-03-09
60.310325622558594,2017-03-10
60.425052642822266,2017-03-13
60.04264450073242,2017-03-14
61.29689025878906,2017-03-15
60.94510269165039,2017-03-16
61.13629150390625,2017-03-17
60.730960845947266,2017-03-20
60.111480712890625,2017-03-21
60.287376403808594,2017-03-22
60.01971435546875,2017-03-23
59.094329833984375,2017-03-24
59.079036712646484,2017-03-27
59.591434478759766,2017-03-28
59.897342681884766,2017-03-29
60.10383605957031,2017-03-30
60.58563995361328,2017-03-31
59.874393463134766,2017-04-03
59.981483459472656,2017-04-04
59.32377624511719,2017-04-05
58.79607391357422,2017-04-06
59.0025634765625,2017-04-07
59.69084930419922,2017-04-10
59.56084060668945,2017-04-11
59.17845153808594,2017-04-12
58.635459899902344,2017-04-13
58.89548110961914,2017-04-17
58.06951904296875,2017-04-18
57.61065673828125,2017-04-19
57.931861877441406,2017-04-20
58.39073181152344,2017-04-21
59.277870178222656,2017-04-24
59.71379470825195,2017-04-25
59.73674392700195,2017-04-26
59.69084930419922,2017-04-27
60.84568405151367,2017-04-28
60.84568405151367,2017-05-01
60.616241455078125,2017-05-02
60.86861038208008,2017-05-03
59.836158752441406,2017-05-04
60.685062408447266,2017-05-05
60.90685272216797,2017-05-08
60.876258850097656,2017-05-09
60.9909782409668,2017-05-10
60.81508255004883,2017-05-11
61.021568298339844,2017-05-12
61.27394485473633,2017-05-15
60.59502029418945,2017-05-16
59.92377853393555,2017-05-17
59.831214904785156,2017-05-18
60.37126922607422,2017-05-19
60.60273361206055,2017-05-22
60.286399841308594,2017-05-23
60.3944206237793,2017-05-24
59.73091125488281,2017-05-25
59.74634552001953,2017-05-26
59.40687561035156,2017-05-30
58.72023010253906,2017-05-31
59.11370849609375,2017-06-01
58.92082214355469,2017-06-02
59.29887390136719,2017-06-05
59.43773651123047,2017-06-06
59.37601852416992,2017-06-07
59.71549606323242,2017-06-08
61.38966751098633,2017-06-09
61.8834342956543,2017-06-12
62.20746994018555,2017-06-13
60.78017044067383,2017-06-14
61.01163101196289,2017-06-15
62.446651458740234,2017-06-16
62.6781005859375,2017-06-19
61.374244689941406,2017-06-20
60.865047454833984,2017-06-21
60.88047409057617,2017-06-22
61.92973709106445,2017-06-23
61.906585693359375,2017-06-26
62.13804626464844,2017-06-27
63.10246276855469,2017-06-28
63.16413879394531,2017-06-29
63.796791076660156,2017-06-30
64.29828643798828,2017-07-03
63.5190544128418,2017-07-05
63.17959213256836,2017-07-06
63.727378845214844,2017-07-07
63.619354248046875,2017-07-10
63.54220962524414,2017-07-11
63.44963073730469,2017-07-12
63.048439025878906,2017-07-13
63.41876220703125,2017-07-14
63.11787796020508,2017-07-17
63.23362350463867,2017-07-18
63.97426223754883,2017-07-19
63.54220962524414,2017-07-20
63.92023849487305,2017-07-21
63.765960693359375,2017-07-24
65.15467071533203,2017-07-25
64.57603454589844,2017-07-26
65.20098114013672,2017-07-27
64.5374755859375,2017-07-28
64.6146011352539,2017-07-31
66.06505584716797,2017-08-01
66.867431640625,2017-08-02
66.08051300048828,2017-08-03
66.04193878173828,2017-08-04
65.6330337524414,2017-08-07
65.59444427490234,2017-08-08
65.18553161621094,2017-08-09
64.52974700927734,2017-08-10
64.37545013427734,2017-08-11
64.71489715576172,2017-08-14
64.56063079833984,2017-08-15
64.59951782226562,2017-08-16
62.93452835083008,2017-08-17
63.455806732177734,2017-08-18
63.7203369140625,2017-08-21
63.97710037231445,2017-08-22
64.07823181152344,2017-08-23
65.25305938720703,2017-08-24
64.90294647216797,2017-08-25
65.08187866210938,2017-08-28
64.96517944335938,2017-08-29
65.0429916381836,2017-08-30
65.20638275146484,2017-08-31
65.6887435913086,2017-09-01
64.76290130615234,2017-09-05
64.85626983642578,2017-09-06
65.38532257080078,2017-09-07
65.89881896972656,2017-09-08
66.28004455566406,2017-09-11
66.70021057128906,2017-09-12
67.18254852294922,2017-09-13
67.09699249267578,2017-09-14
68.20956420898438,2017-09-15
68.7074966430664,2017-09-18
69.3143539428711,2017-09-19
69.29879760742188,2017-09-20
69.35326385498047,2017-09-21
69.93675994873047,2017-09-22
70.80815887451172,2017-09-25
71.07270050048828,2017-09-26
71.42279815673828,2017-09-27
71.41500854492188,2017-09-28
71.27498626708984,2017-09-29
71.87403106689453,2017-10-02
72.84658813476562,2017-10-03
72.69100189208984,2017-10-04
72.61317443847656,2017-10-05
72.21638488769531,2017-10-06
72.60540771484375,2017-10-09
72.72210693359375,2017-10-10
72.88550567626953,2017-10-11
73.39899444580078,2017-10-12
73.46900939941406,2017-10-13
70.6992416381836,2017-10-16
70.51249694824219,2017-10-17
70.2090835571289,2017-10-18
70.3257827758789,2017-10-19
70.64478302001953,2017-10-20
70.98710632324219,2017-10-23
71.44615173339844,2017-10-24
71.35277557373047,2017-10-25
70.9404296875,2017-10-26
71.57062530517578,2017-10-27
70.81594848632812,2017-10-30
70.86263275146484,2017-10-31
71.81181335449219,2017-11-01
72.7143325805664,2017-11-02
72.80768585205078,2017-11-03
73.46900939941406,2017-11-06
73.57792663574219,2017-11-07
73.56239318847656,2017-11-08
73.46121978759766,2017-11-09
72.86993408203125,2017-11-10
72.60540771484375,2017-11-13
72.22417449951172,2017-11-14
72.02188110351562,2017-11-15
72.48443603515625,2017-11-16
72.63337707519531,2017-11-17
72.6098403930664,2017-11-20
73.393798828125,2017-11-21
73.13510131835938,2017-11-22
73.40947723388672,2017-11-24
72.75879669189453,2017-11-27
73.73091125488281,2017-11-28
74.40512084960938,2017-11-29
76.48257446289062,2017-11-30
76.49043273925781,2017-12-01
76.45905303955078,2017-12-04
77.0391845703125,2017-12-05
76.50611877441406,2017-12-06
76.71775817871094,2017-12-07
78.04267120361328,2017-12-08
78.1759262084961,2017-12-11
77.6663589477539,2017-12-12
78.38761138916016,2017-12-13
78.04267120361328,2017-12-14
78.33271026611328,2017-12-15
78.37977600097656,2017-12-18
77.72122955322266,2017-12-19
78.95989990234375,2017-12-20
78.45814514160156,2017-12-21
79.09317016601562,2017-12-22
79.68110656738281,2017-12-26
80.01036071777344,2017-12-27
79.9319839477539,2017-12-28
79.29698181152344,2017-12-29
79.76734924316406,2018-01-02
80.30044555664062,2018-01-03
80.0809326171875,2018-01-04
80.0887680053711,2018-01-05
80.01036071777344,2018-01-08
79.74383544921875,2018-01-09
80.02603912353516,2018-01-10
80.25342559814453,2018-01-11
82.29167938232422,2018-01-12
81.13927459716797,2018-01-16
83.22459411621094,2018-01-17
82.54254913330078,2018-01-18
82.8091049194336,2018-01-19
83.61658477783203,2018-01-22
83.80474090576172,2018-01-23
82.02513122558594,2018-01-24
81.66452026367188,2018-01-25
83.56169891357422,2018-01-26
81.72725677490234,2018-01-29
80.18283081054688,2018-01-30
80.27692413330078,2018-01-31
79.06964111328125,2018-02-01
76.0514144897461,2018-02-02
74.64031219482422,2018-02-05
75.94947814941406,2018-02-06
74.9538803100586,2018-02-07
72.46875,2018-02-08
72.59416198730469,2018-02-09
73.37027740478516,2018-02-12
73.5035629272461,2018-02-13
73.16647338867188,2018-02-14
72.7274398803711,2018-02-15
72.66423797607422,2018-02-16
71.87431335449219,2018-02-20
70.76055908203125,2018-02-21
71.19501495361328,2018-02-22
72.53787231445312,2018-02-23
73.0829086303711,2018-02-26
72.76696014404297,2018-02-27
71.38458251953125,2018-02-28
71.77954864501953,2018-03-01
72.17449951171875,2018-03-02
73.50948333740234,2018-03-05
74.1966781616211,2018-03-06
74.42577362060547,2018-03-07
75.19198608398438,2018-03-08
75.76071166992188,2018-03-09
75.03397369384766,2018-03-12
74.68644714355469,2018-03-13
74.4178695678711,2018-03-14
74.61534118652344,2018-03-15
75.66592407226562,2018-03-16
74.56795501708984,2018-03-19
75.12090301513672,2018-03-20
75.9502944946289,2018-03-21
74.804931640625,2018-03-22
73.7701416015625,2018-03-23
75.83181762695312,2018-03-26
75.60274505615234,2018-03-27
74.51265716552734,2018-03-28
75.76861572265625,2018-03-29
75.00239562988281,2018-04-02
75.97398376464844,2018-04-03
75.82390594482422,2018-04-04
77.2299575805664,2018-04-05
76.59803009033203,2018-04-06
77.20626068115234,2018-04-09
79.18895721435547,2018-04-10
81.00574493408203,2018-04-11
81.06896209716797,2018-04-12
81.94573974609375,2018-04-13
84.37869262695312,2018-04-16
85.20021057128906,2018-04-17
86.01380920410156,2018-04-18
87.39615631103516,2018-04-19
87.67263793945312,2018-04-20
88.03597259521484,2018-04-23
86.28237915039062,2018-04-24
86.7247314453125,2018-04-25
88.88119506835938,2018-04-26
87.94910430908203,2018-04-27
87.92538452148438,2018-04-30
88.35195922851562,2018-05-01
90.46101379394531,2018-05-02
91.30622100830078,2018-05-03
91.32205963134766,2018-05-04
91.16404724121094,2018-05-07
91.82756805419922,2018-05-08
92.81497955322266,2018-05-09
93.17832946777344,2018-05-10
93.02034759521484,2018-05-11
93.43901062011719,2018-05-14
93.46270751953125,2018-05-15
93.33631896972656,2018-05-16
96.26688385009766,2018-05-17
95.67852020263672,2018-05-18
96.56109619140625,2018-05-21
94.42219543457031,2018-05-22
94.5811996459961,2018-05-23
94.47785949707031,2018-05-24
91.91751861572266,2018-05-25
92.87962341308594,2018-05-29
94.76410675048828,2018-05-30
92.62519073486328,2018-05-31
94.62096405029297,2018-06-01
94.77999114990234,2018-06-04
94.48579406738281,2018-06-05
92.75240325927734,2018-06-06
93.38056182861328,2018-06-07
92.90348815917969,2018-06-08
93.04662322998047,2018-06-11
91.87777709960938,2018-06-12
92.03679656982422,2018-06-13
91.87777709960938,2018-06-14
90.88384246826172,2018-06-15
91.39273071289062,2018-06-18
91.10647583007812,2018-06-19
91.11443328857422,2018-06-20
88.6176986694336,2018-06-21
89.0709457397461,2018-06-22
87.82258605957031,2018-06-25
88.10881805419922,2018-06-26
88.02930450439453,2018-06-27
88.84828186035156,2018-06-28
89.30152893066406,2018-06-29
87.94981384277344,2018-07-02
87.87028503417969,2018-07-03
87.58403778076172,2018-07-05
88.40303039550781,2018-07-06
89.524169921875,2018-07-09
90.00123596191406,2018-07-10
87.98954772949219,2018-07-11
88.37123107910156,2018-07-12
88.90396118164062,2018-07-13
88.51434326171875,2018-07-16
88.30760955810547,2018-07-17
88.1803970336914,2018-07-18
88.1803970336914,2018-07-19
87.75100708007812,2018-07-20
87.81462860107422,2018-07-23
88.4348373413086,2018-07-24
89.33333587646484,2018-07-25
92.23556518554688,2018-07-26
94.45398712158203,2018-07-27
97.12565612792969,2018-07-30
98.07185363769531,2018-07-31
97.8094711303711,2018-08-01
97.046142578125,2018-08-02
96.73603820800781,2018-08-03
97.43574523925781,2018-08-06
97.57887268066406,2018-08-07
97.78560638427734,2018-08-08
97.14952087402344,2018-08-09
97.47551727294922,2018-08-10
96.6644515991211,2018-08-13
96.16353607177734,2018-08-14
91.74256896972656,2018-08-15
91.39273071289062,2018-08-16
91.7903060913086,2018-08-17
92.94327545166016,2018-08-20
93.28758239746094,2018-08-21
93.6959228515625,2018-08-22
94.77687072753906,2018-08-23
95.4814453125,2018-08-24
96.10596466064453,2018-08-27
95.88178253173828,2018-08-28
96.43426513671875,2018-08-29
95.72166442871094,2018-08-30
94.88894653320312,2018-08-31
95.24923706054688,2018-09-04
94.47258758544922,2018-09-05
93.43968963623047,2018-09-06
91.51805877685547,2018-09-07
91.23782348632812,2018-09-10
90.11685943603516,2018-09-11
89.80460357666016,2018-09-12
90.4931869506836,2018-09-13
90.95758819580078,2018-09-14
90.32504272460938,2018-09-17
90.71736907958984,2018-09-18
87.56269073486328,2018-09-19
88.33936309814453,2018-09-20
89.40426635742188,2018-09-21
90.84548950195312,2018-09-24
91.98246002197266,2018-09-25
91.18977355957031,2018-09-26
90.38109588623047,2018-09-27
90.25299072265625,2018-09-28
91.66218566894531,2018-10-01
91.8303451538086,2018-10-02
94.85690307617188,2018-10-03
94.24040985107422,2018-10-04
94.77687072753906,2018-10-05
94.59270477294922,2018-10-08
94.22438049316406,2018-10-09
90.5172119140625,2018-10-10
87.64274597167969,2018-10-11
87.64274597167969,2018-10-12
85.84123229980469,2018-10-15
87.96302032470703,2018-10-16
87.0982894897461,2018-10-17
87.37052917480469,2018-10-18
82.28617858886719,2018-10-19
82.59043884277344,2018-10-22
79.90816497802734,2018-10-23
76.30508422851562,2018-10-24
78.85926818847656,2018-10-25
79.6279067993164,2018-10-26
78.88328552246094,2018-10-29
81.71769714355469,2018-10-30
82.32621765136719,2018-10-31
82.07001495361328,2018-11-01
79.27561950683594,2018-11-02
80.48466491699219,2018-11-05
80.77289581298828,2018-11-06
82.5664291381836,2018-11-07
79.00338745117188,2018-11-08
79.86012268066406,2018-11-09
78.20270538330078,2018-11-12
75.90475463867188,2018-11-13
76.54530334472656,2018-11-14
77.04969024658203,2018-11-15
78.00244140625,2018-11-16
76.62181091308594,2018-11-19
74.71634674072266,2018-11-20
75.61255645751953,2018-11-21
71.85816955566406,2018-11-23
74.33686828613281,2018-11-26
73.68289184570312,2018-11-27
74.78903198242188,2018-11-28
74.82938385009766,2018-11-29
75.50760650634766,2018-11-30
74.35301971435547,2018-12-03
73.79592895507812,2018-12-04
74.76480865478516,2018-12-06
72.94815063476562,2018-12-07
71.72899627685547,2018-12-10
71.389892578125,2018-12-11
72.06001281738281,2018-12-12
71.7209243774414,2018-12-13
70.10612487792969,2018-12-14
69.32294464111328,2018-12-17
68.41059112548828,2018-12-18
68.75778198242188,2018-12-19
66.83616638183594,2018-12-20
66.51322174072266,2018-12-21
63.380531311035156,2018-12-24
67.98268127441406,2018-12-26
69.2906494140625,2018-12-27
68.59630584716797,2018-12-28
69.55709075927734,2018-12-31
71.1476821899414,2019-01-02
70.16265106201172,2019-01-03
73.34378051757812,2019-01-04
73.8524398803711,2019-01-07
73.78784942626953,2019-01-08
74.27226257324219,2019-01-09
75.03929138183594,2019-01-10
74.83747100830078,2019-01-11
74.95050811767578,2019-01-14
74.64368438720703,2019-01-15
75.07968139648438,2019-01-16
75.4268569946289,2019-01-17
76.94474792480469,2019-01-18
75.08775329589844,2019-01-22
74.78903198242188,2019-01-23
73.7394027709961,2019-01-24
75.10391998291016,2019-01-25
74.68404388427734,2019-01-28
75.37033081054688,2019-01-29
76.32308197021484,2019-01-30
77.03358459472656,2019-01-31
76.06471252441406,2019-02-01
76.5087661743164,2019-02-04
76.83979797363281,2019-02-05
76.23423767089844,2019-02-06
74.0704345703125,2019-02-07
75.50760650634766,2019-02-08
76.08084106445312,2019-02-11
75.89513397216797,2019-02-12
77.6068115234375,2019-02-13
77.22736358642578,2019-02-14
78.1555404663086,2019-02-15
78.77433013916016,2019-02-19
79.34428405761719,2019-02-20
78.82317352294922,2019-02-21
79.27099609375,2019-02-22
79.2140121459961,2019-02-25
79.66182708740234,2019-02-26
79.49898529052734,2019-02-27
78.45680236816406,2019-02-28
79.36871337890625,2019-03-01
79.20587921142578,2019-03-04
79.3524169921875,2019-03-05
79.46641540527344,2019-03-06
78.53009033203125,2019-03-07
76.78767395019531,2019-03-08
78.7092056274414,2019-03-11
79.29544067382812,2019-03-12
79.85723114013672,2019-03-13
80.17475891113281,2019-03-14
80.21548461914062,2019-03-15
80.37832641601562,2019-03-18
80.51676177978516,2019-03-19
79.93865966796875,2019-03-20
80.23990631103516,2019-03-21
78.14739990234375,2019-03-22
78.04969024658203,2019-03-25
79.80838775634766,2019-03-26
79.1977310180664,2019-03-27
77.89498901367188,2019-03-28
77.4878921508789,2019-03-29
77.40648651123047,2019-04-01
76.95865631103516,2019-04-02
77.3820571899414,2019-04-03
78.86389923095703,2019-04-04
79.62112426757812,2019-04-05
80.03636932373047,2019-04-08
79.27913665771484,2019-04-09
80.28875732421875,2019-04-10
80.20735931396484,2019-04-11
79.11629486083984,2019-04-12
78.35910034179688,2019-04-15
78.14739990234375,2019-04-16
78.53823852539062,2019-04-17
77.69145202636719,2019-04-18
79.09187316894531,2019-04-22
79.30357360839844,2019-04-23
76.76323699951172,2019-04-24
77.52861785888672,2019-04-25
77.28435516357422,2019-04-26
77.6426010131836,2019-04-29
76.75511932373047,2019-04-30
74.77658081054688,2019-05-01
72.5456771850586,2019-05-02
72.92021179199219,2019-05-03
70.86026763916016,2019-05-06
70.46945190429688,2019-05-07
69.9402084350586,2019-05-08
69.8180923461914,2019-05-09
70.55087280273438,2019-05-10
69.85064697265625,2019-05-13
70.77069854736328,2019-05-14
71.08010864257812,2019-05-15
71.89430236816406,2019-05-16
69.76380157470703,2019-05-17
69.5252456665039,2019-05-20
70.8742904663086,2019-05-21
70.41365051269531,2019-05-22
67.6744155883789,2019-05-23
68.22555541992188,2019-05-24
67.88006591796875,2019-05-28
68.06926727294922,2019-05-29
67.5016860961914,2019-05-30
66.4652328491211,2019-05-31
67.6168441772461,2019-06-03
69.19621276855469,2019-06-04
69.78023529052734,2019-06-05
69.83782958984375,2019-06-06
70.34783935546875,2019-06-07
70.6604232788086,2019-06-10
69.68154907226562,2019-06-11
68.4805679321289,2019-06-12
70.1175308227539,2019-06-13
70.40542602539062,2019-06-14
70.66864776611328,2019-06-17
71.40074157714844,2019-06-18
72.05883026123047,2019-06-19
74.71578216552734,2019-06-20
74.51013946533203,2019-06-21
73.83561706542969,2019-06-24
73.89319610595703,2019-06-25
76.30339050292969,2019-06-26
75.47257232666016,2019-06-27
76.94500732421875,2019-06-28
77.37273406982422,2019-07-01
78.73825073242188,2019-07-02
79.80760955810547,2019-07-03
79.62664794921875,2019-07-05
79.75826263427734,2019-07-08
80.38343811035156,2019-07-09
80.70423889160156,2019-07-10
81.9216537475586,2019-07-11
82.53038787841797,2019-07-12
83.08973693847656,2019-07-15
83.39409637451172,2019-07-16
82.90878295898438,2019-07-17
83.83832550048828,2019-07-18
83.87122344970703,2019-07-19
84.35653686523438,2019-07-22
84.16734313964844,2019-07-23
84.24959564208984,2019-07-24
83.5503921508789,2019-07-25
84.16734313964844,2019-07-26
84.57039642333984,2019-07-29
85.22846984863281,2019-07-30
84.36475372314453,2019-07-31
83.89588165283203,2019-08-01
81.86408996582031,2019-08-02
78.67243957519531,2019-08-05
80.12842559814453,2019-08-06
80.06262969970703,2019-08-07
82.84297943115234,2019-08-08
82.6208724975586,2019-08-09
80.8687515258789,2019-08-12
82.04505920410156,2019-08-13
80.22714233398438,2019-08-14
80.17778778076172,2019-08-15
81.29652404785156,2019-08-16
81.98552703857422,2019-08-19
81.91911315917969,2019-08-20
82.43379974365234,2019-08-21
81.73648834228516,2019-08-22
79.01359558105469,2019-08-23
79.95164489746094,2019-08-26
78.46569061279297,2019-08-27
79.83543395996094,2019-08-28
81.4542465209961,2019-08-29
81.8775863647461,2019-08-30
82.57493591308594,2019-09-03
82.7575454711914,2019-09-04
82.84886932373047,2019-09-05
83.77034759521484,2019-09-06
84.81632995605469,2019-09-09
85.47216796875,2019-09-10
85.06539154052734,2019-09-11
84.83293914794922,2019-09-12
