PNR,Date
1.8008296489715576,1986-04-18
1.7790465354919434,1986-04-21
1.7717835903167725,1986-04-22
1.735478162765503,1986-04-23
1.7427383661270142,1986-04-24
1.750001072883606,1986-04-25
1.7427383661270142,1986-04-28
1.7427383661270142,1986-04-29
1.6556017398834229,1986-04-30
1.6410787105560303,1986-05-01
1.6410787105560303,1986-05-02
1.6410787105560303,1986-05-05
1.6556017398834229,1986-05-06
1.6556017398834229,1986-05-07
1.6556017398834229,1986-05-08
1.662863850593567,1986-05-09
1.684648036956787,1986-05-12
1.662863850593567,1986-05-13
1.6991699934005737,1986-05-14
1.662863850593567,1986-05-15
1.6991699934005737,1986-05-16
1.684648036956787,1986-05-19
1.6991699934005737,1986-05-20
1.6991699934005737,1986-05-21
1.713692307472229,1986-05-22
1.713692307472229,1986-05-23
1.720954179763794,1986-05-27
1.7427383661270142,1986-05-28
1.757262110710144,1986-05-29
1.757262110710144,1986-05-30
1.720954179763794,1986-06-02
1.7427383661270142,1986-06-03
1.720954179763794,1986-06-04
1.720954179763794,1986-06-05
1.7427383661270142,1986-06-06
1.7427383661270142,1986-06-09
1.6192944049835205,1986-06-10
1.662863850593567,1986-06-11
1.6773860454559326,1986-06-12
1.6991699934005737,1986-06-13
1.6991699934005737,1986-06-16
1.684648036956787,1986-06-17
1.6991699934005737,1986-06-18
1.713692307472229,1986-06-19
1.713692307472229,1986-06-20
1.713692307472229,1986-06-23
1.684648036956787,1986-06-24
1.6991699934005737,1986-06-25
1.713692307472229,1986-06-26
1.720954179763794,1986-06-27
1.720954179763794,1986-06-30
1.735478162765503,1986-07-01
1.757262110710144,1986-07-02
1.757262110710144,1986-07-03
1.6991699934005737,1986-07-07
1.6556017398834229,1986-07-08
1.684648036956787,1986-07-09
1.684648036956787,1986-07-10
1.684648036956787,1986-07-11
1.6773860454559326,1986-07-14
1.6556017398834229,1986-07-15
1.6192944049835205,1986-07-16
1.6047720909118652,1986-07-17
1.6192944049835205,1986-07-18
1.6047720909118652,1986-07-21
1.5975099802017212,1986-07-22
1.5975099802017212,1986-07-23
1.5248967409133911,1986-07-24
1.5103737115859985,1986-07-25
1.4522820711135864,1986-07-28
1.4232362508773804,1986-07-29
1.4232362508773804,1986-07-30
1.401452898979187,1986-07-31
1.401452898979187,1986-08-01
1.401452898979187,1986-08-04
1.4232362508773804,1986-08-05
1.4232362508773804,1986-08-06
1.4232362508773804,1986-08-07
1.401452898979187,1986-08-08
1.4813288450241089,1986-08-11
1.4885896444320679,1986-08-12
1.5103737115859985,1986-08-13
1.5248967409133911,1986-08-14
1.4885896444320679,1986-08-15
1.4813288450241089,1986-08-18
1.459544062614441,1986-08-19
1.4885896444320679,1986-08-20
1.459544062614441,1986-08-21
1.401452898979187,1986-08-22
1.3433609008789062,1986-08-25
1.2780083417892456,1986-08-26
1.3433609008789062,1986-08-27
1.3433609008789062,1986-08-28
1.3433609008789062,1986-08-29
1.3433609008789062,1986-09-02
1.3433609008789062,1986-09-03
1.4232362508773804,1986-09-04
1.4377598762512207,1986-09-05
1.401452898979187,1986-09-08
1.459544062614441,1986-09-09
1.459544062614441,1986-09-10
1.459544062614441,1986-09-11
1.4885896444320679,1986-09-12
1.4813288450241089,1986-09-15
1.4522820711135864,1986-09-16
1.4813288450241089,1986-09-17
1.4813288450241089,1986-09-18
1.4232362508773804,1986-09-19
1.401452898979187,1986-09-22
1.4232362508773804,1986-09-23
1.4813288450241089,1986-09-24
1.459544062614441,1986-09-25
1.459544062614441,1986-09-26
1.4377598762512207,1986-09-29
1.4377598762512207,1986-09-30
1.4377598762512207,1986-10-01
1.3941904306411743,1986-10-02
1.3941904306411743,1986-10-03
1.3651453256607056,1986-10-06
1.3651453256607056,1986-10-07
1.3796690702438354,1986-10-08
1.3941904306411743,1986-10-09
1.4232362508773804,1986-10-10
1.4232362508773804,1986-10-13
1.4522820711135864,1986-10-14
1.4522820711135864,1986-10-15
1.4377598762512207,1986-10-16
1.4377598762512207,1986-10-17
1.4377598762512207,1986-10-20
1.4377598762512207,1986-10-21
1.401452898979187,1986-10-22
1.4232362508773804,1986-10-23
1.4232362508773804,1986-10-24
1.401452898979187,1986-10-27
1.3941904306411743,1986-10-28
1.3651453256607056,1986-10-29
1.3796690702438354,1986-10-30
1.401452898979187,1986-10-31
1.401452898979187,1986-11-03
1.4232362508773804,1986-11-04
1.4304981231689453,1986-11-05
1.459544062614441,1986-11-06
1.4232362508773804,1986-11-07
1.4304981231689453,1986-11-10
1.3941904306411743,1986-11-11
1.401452898979187,1986-11-12
1.3796690702438354,1986-11-13
1.3941904306411743,1986-11-14
1.3941904306411743,1986-11-17
1.3941904306411743,1986-11-18
1.3796690702438354,1986-11-19
1.336100697517395,1986-11-20
1.3578846454620361,1986-11-21
1.3796690702438354,1986-11-24
1.401452898979187,1986-11-25
1.4522820711135864,1986-11-26
1.4522820711135864,1986-11-28
1.4377598762512207,1986-12-01
1.4813288450241089,1986-12-02
1.459544062614441,1986-12-03
1.459544062614441,1986-12-04
1.4813288450241089,1986-12-05
1.4522820711135864,1986-12-08
1.4377598762512207,1986-12-09
1.4377598762512207,1986-12-10
1.4377598762512207,1986-12-11
1.4377598762512207,1986-12-12
1.401452898979187,1986-12-15
1.401452898979187,1986-12-16
1.4232362508773804,1986-12-17
1.401452898979187,1986-12-18
1.4377598762512207,1986-12-19
1.4377598762512207,1986-12-22
1.4450205564498901,1986-12-23
1.4522820711135864,1986-12-24
1.4522820711135864,1986-12-26
1.4813288450241089,1986-12-29
1.4885896444320679,1986-12-30
1.4885896444320679,1986-12-31
1.4813288450241089,1987-01-02
1.5612035989761353,1987-01-05
1.6410787105560303,1987-01-06
1.662863850593567,1987-01-07
1.6556017398834229,1987-01-08
1.6556017398834229,1987-01-09
1.684648036956787,1987-01-12
1.684648036956787,1987-01-13
1.6991699934005737,1987-01-14
1.757262110710144,1987-01-15
1.7427383661270142,1987-01-16
1.720954179763794,1987-01-19
1.6991699934005737,1987-01-20
1.662863850593567,1987-01-21
1.684648036956787,1987-01-22
1.662863850593567,1987-01-23
1.684648036956787,1987-01-26
1.662863850593567,1987-01-27
1.662863850593567,1987-01-28
1.6919094324111938,1987-01-29
1.6991699934005737,1987-01-30
1.720954179763794,1987-02-02
1.6991699934005737,1987-02-03
1.713692307472229,1987-02-04
1.720954179763794,1987-02-05
1.7790465354919434,1987-02-06
1.720954179763794,1987-02-09
1.720954179763794,1987-02-10
1.713692307472229,1987-02-11
1.720954179763794,1987-02-12
1.757262110710144,1987-02-13
1.8153518438339233,1987-02-17
1.8298754692077637,1987-02-18
1.8298754692077637,1987-02-19
1.83713698387146,1987-02-20
1.8153518438339233,1987-02-23
1.8153518438339233,1987-02-24
1.8008296489715576,1987-02-25
1.7717835903167725,1987-02-26
1.8153518438339233,1987-02-27
1.8153518438339233,1987-03-02
1.8008296489715576,1987-03-03
1.8153518438339233,1987-03-04
1.8661824464797974,1987-03-05
1.8589218854904175,1987-03-06
1.8443983793258667,1987-03-09
1.8443983793258667,1987-03-10
1.8589218854904175,1987-03-11
1.83713698387146,1987-03-12
1.8298754692077637,1987-03-13
1.757262110710144,1987-03-16
1.757262110710144,1987-03-17
1.7717835903167725,1987-03-18
1.7717835903167725,1987-03-19
1.720954179763794,1987-03-20
1.720954179763794,1987-03-23
1.684648036956787,1987-03-24
1.662863850593567,1987-03-25
1.6556017398834229,1987-03-26
1.6047720909118652,1987-03-27
1.5612035989761353,1987-03-30
1.5103737115859985,1987-03-31
1.5103737115859985,1987-04-01
1.5466806888580322,1987-04-02
1.5829881429672241,1987-04-03
1.6047720909118652,1987-04-06
1.5829881429672241,1987-04-07
1.5829881429672241,1987-04-08
1.5466806888580322,1987-04-09
1.5466806888580322,1987-04-10
1.5612035989761353,1987-04-13
1.5466806888580322,1987-04-14
1.5612035989761353,1987-04-15
1.539419412612915,1987-04-16
1.5248967409133911,1987-04-20
1.5466806888580322,1987-04-21
1.5757262706756592,1987-04-22
1.5466806888580322,1987-04-23
1.5466806888580322,1987-04-24
1.5612035989761353,1987-04-27
1.539419412612915,1987-04-28
1.5612035989761353,1987-04-29
1.5466806888580322,1987-04-30
1.5612035989761353,1987-05-01
1.5829881429672241,1987-05-04
1.5975099802017212,1987-05-05
1.5975099802017212,1987-05-06
1.5829881429672241,1987-05-07
1.5466806888580322,1987-05-08
1.5466806888580322,1987-05-11
1.539419412612915,1987-05-12
1.539419412612915,1987-05-13
1.5612035989761353,1987-05-14
1.539419412612915,1987-05-15
1.539419412612915,1987-05-18
1.5466806888580322,1987-05-19
1.539419412612915,1987-05-20
1.539419412612915,1987-05-21
1.5466806888580322,1987-05-22
1.5466806888580322,1987-05-26
1.5466806888580322,1987-05-27
1.539419412612915,1987-05-28
1.5829881429672241,1987-05-29
1.6410787105560303,1987-06-01
1.6192944049835205,1987-06-02
1.6410787105560303,1987-06-03
1.6410787105560303,1987-06-04
1.6410787105560303,1987-06-05
1.6556017398834229,1987-06-08
1.6556017398834229,1987-06-09
1.6556017398834229,1987-06-10
1.5975099802017212,1987-06-11
1.5975099802017212,1987-06-12
1.5829881429672241,1987-06-15
1.5975099802017212,1987-06-16
1.5975099802017212,1987-06-17
1.5829881429672241,1987-06-18
1.5975099802017212,1987-06-19
1.5975099802017212,1987-06-22
1.5829881429672241,1987-06-23
1.5829881429672241,1987-06-24
1.6192944049835205,1987-06-25
1.6192944049835205,1987-06-26
1.6556017398834229,1987-06-29
1.6556017398834229,1987-06-30
1.5975099802017212,1987-07-01
1.5975099802017212,1987-07-02
1.6047720909118652,1987-07-06
1.5829881429672241,1987-07-07
1.5829881429672241,1987-07-08
1.6192944049835205,1987-07-09
1.6047720909118652,1987-07-10
1.6410787105560303,1987-07-13
1.5757262706756592,1987-07-14
1.5466806888580322,1987-07-15
1.5829881429672241,1987-07-16
1.5829881429672241,1987-07-17
1.5612035989761353,1987-07-20
1.5975099802017212,1987-07-21
1.6047720909118652,1987-07-22
1.5829881429672241,1987-07-23
1.6192944049835205,1987-07-24
1.6192944049835205,1987-07-27
1.6047720909118652,1987-07-28
1.6047720909118652,1987-07-29
1.6047720909118652,1987-07-30
1.6192944049835205,1987-07-31
1.6047720909118652,1987-08-03
1.5975099802017212,1987-08-04
1.5975099802017212,1987-08-05
1.5829881429672241,1987-08-06
1.5829881429672241,1987-08-07
1.5829881429672241,1987-08-10
1.5829881429672241,1987-08-11
1.5975099802017212,1987-08-12
1.6047720909118652,1987-08-13
1.6047720909118652,1987-08-14
1.5975099802017212,1987-08-17
1.6047720909118652,1987-08-18
1.6047720909118652,1987-08-19
1.6047720909118652,1987-08-20
1.5829881429672241,1987-08-21
1.5829881429672241,1987-08-24
1.6047720909118652,1987-08-25
1.5975099802017212,1987-08-26
1.5975099802017212,1987-08-27
1.5975099802017212,1987-08-28
1.6047720909118652,1987-08-31
1.6192944049835205,1987-09-01
1.6047720909118652,1987-09-02
1.5975099802017212,1987-09-03
1.5466806888580322,1987-09-04
1.5248967409133911,1987-09-08
1.5248967409133911,1987-09-09
1.4813288450241089,1987-09-10
1.4885896444320679,1987-09-11
1.4813288450241089,1987-09-14
1.4522820711135864,1987-09-15
1.5466806888580322,1987-09-16
1.5466806888580322,1987-09-17
1.5829881429672241,1987-09-18
1.5612035989761353,1987-09-21
1.5612035989761353,1987-09-22
1.5612035989761353,1987-09-23
1.5829881429672241,1987-09-24
1.5757262706756592,1987-09-25
1.5975099802017212,1987-09-28
1.5975099802017212,1987-09-29
1.6047720909118652,1987-09-30
1.6192944049835205,1987-10-01
1.6991699934005737,1987-10-02
1.6991699934005737,1987-10-05
1.6192944049835205,1987-10-06
1.662863850593567,1987-10-07
1.6410787105560303,1987-10-08
1.6410787105560303,1987-10-09
1.6047720909118652,1987-10-12
1.6192944049835205,1987-10-13
1.5829881429672241,1987-10-14
1.539419412612915,1987-10-15
1.4813288450241089,1987-10-16
1.3651453256607056,1987-10-19
1.2271785736083984,1987-10-20
1.2852694988250732,1987-10-21
1.2271785736083984,1987-10-22
1.263485074043274,1987-10-23
1.241701364517212,1987-10-26
1.2271785736083984,1987-10-27
1.2271785736083984,1987-10-28
1.2199171781539917,1987-10-29
1.2271785736083984,1987-10-30
1.299793004989624,1987-11-02
1.2780083417892456,1987-11-03
1.2780083417892456,1987-11-04
1.2780083417892456,1987-11-05
1.263485074043274,1987-11-06
1.2199171781539917,1987-11-09
1.1327801942825317,1987-11-10
1.1618266105651855,1987-11-11
1.1545644998550415,1987-11-12
1.1618266105651855,1987-11-13
1.1327801942825317,1987-11-16
1.1182572841644287,1987-11-17
1.0819499492645264,1987-11-18
1.0746885538101196,1987-11-19
1.0746885538101196,1987-11-20
1.0601658821105957,1987-11-23
1.0601658821105957,1987-11-24
1.0746885538101196,1987-11-25
1.0601658821105957,1987-11-27
1.0238593816757202,1987-11-30
1.0238593816757202,1987-12-01
1.0456433296203613,1987-12-02
1.0456433296203613,1987-12-03
1.0020744800567627,1987-12-04
1.0238593816757202,1987-12-07
1.0601658821105957,1987-12-08
1.0746885538101196,1987-12-09
1.1182572841644287,1987-12-10
1.0819499492645264,1987-12-11
1.1908714771270752,1987-12-14
1.2053947448730469,1987-12-15
1.263485074043274,1987-12-16
1.2271785736083984,1987-12-17
1.336100697517395,1987-12-18
1.321576714515686,1987-12-21
1.299793004989624,1987-12-22
1.299793004989624,1987-12-23
1.299793004989624,1987-12-24
1.2271785736083984,1987-12-28
1.198132872581482,1987-12-29
1.2053947448730469,1987-12-30
1.2053947448730469,1987-12-31
1.299793004989624,1988-01-04
1.3796690702438354,1988-01-05
1.3651453256607056,1988-01-06
1.3796690702438354,1988-01-07
1.321576714515686,1988-01-08
1.2780083417892456,1988-01-11
1.2852694988250732,1988-01-12
1.263485074043274,1988-01-13
1.2852694988250732,1988-01-14
1.299793004989624,1988-01-15
1.336100697517395,1988-01-18
1.321576714515686,1988-01-19
1.299793004989624,1988-01-20
1.321576714515686,1988-01-21
1.321576714515686,1988-01-22
1.336100697517395,1988-01-25
1.321576714515686,1988-01-26
1.336100697517395,1988-01-27
1.321576714515686,1988-01-28
1.3433609008789062,1988-01-29
1.299793004989624,1988-02-01
1.2852694988250732,1988-02-02
1.2780083417892456,1988-02-03
1.299793004989624,1988-02-04
1.299793004989624,1988-02-05
1.299793004989624,1988-02-08
1.299793004989624,1988-02-09
1.336100697517395,1988-02-10
1.3651453256607056,1988-02-11
1.459544062614441,1988-02-12
1.5829881429672241,1988-02-16
1.5466806888580322,1988-02-17
1.5248967409133911,1988-02-18
1.539419412612915,1988-02-19
1.5466806888580322,1988-02-22
1.539419412612915,1988-02-23
1.539419412612915,1988-02-24
1.539419412612915,1988-02-25
1.5248967409133911,1988-02-26
1.5466806888580322,1988-02-29
1.5612035989761353,1988-03-01
1.5612035989761353,1988-03-02
1.5829881429672241,1988-03-03
1.5829881429672241,1988-03-04
1.6192944049835205,1988-03-07
1.6047720909118652,1988-03-08
1.6410787105560303,1988-03-09
1.6047720909118652,1988-03-10
1.5829881429672241,1988-03-11
1.6047720909118652,1988-03-14
1.6047720909118652,1988-03-15
1.6047720909118652,1988-03-16
1.6047720909118652,1988-03-17
1.5975099802017212,1988-03-18
1.6192944049835205,1988-03-21
1.6192944049835205,1988-03-22
1.6192944049835205,1988-03-23
1.5975099802017212,1988-03-24
1.6192944049835205,1988-03-25
1.6047720909118652,1988-03-28
1.6047720909118652,1988-03-29
1.5829881429672241,1988-03-30
1.6556017398834229,1988-03-31
1.6192944049835205,1988-04-04
1.6556017398834229,1988-04-05
1.6556017398834229,1988-04-06
1.6991699934005737,1988-04-07
1.684648036956787,1988-04-08
1.6773860454559326,1988-04-11
1.720954179763794,1988-04-12
1.684648036956787,1988-04-13
1.6192944049835205,1988-04-14
1.6556017398834229,1988-04-15
1.662863850593567,1988-04-18
1.684648036956787,1988-04-19
1.684648036956787,1988-04-20
1.6991699934005737,1988-04-21
1.6991699934005737,1988-04-22
1.713692307472229,1988-04-25
1.684648036956787,1988-04-26
1.757262110710144,1988-04-27
1.720954179763794,1988-04-28
1.720954179763794,1988-04-29
1.720954179763794,1988-05-02
1.7427383661270142,1988-05-03
1.7790465354919434,1988-05-04
1.7717835903167725,1988-05-05
1.757262110710144,1988-05-06
1.720954179763794,1988-05-09
1.7427383661270142,1988-05-10
1.662863850593567,1988-05-11
1.662863850593567,1988-05-12
1.684648036956787,1988-05-13
1.6991699934005737,1988-05-16
1.662863850593567,1988-05-17
1.684648036956787,1988-05-18
1.662863850593567,1988-05-19
1.662863850593567,1988-05-20
1.662863850593567,1988-05-23
1.684648036956787,1988-05-24
1.6919094324111938,1988-05-25
1.6991699934005737,1988-05-26
1.5684658288955688,1988-05-27
1.5539430379867554,1988-05-31
1.5684658288955688,1988-06-01
1.5975099802017212,1988-06-02
1.5975099802017212,1988-06-03
1.5975099802017212,1988-06-06
1.5829881429672241,1988-06-07
1.5975099802017212,1988-06-08
1.5975099802017212,1988-06-09
1.6120332479476929,1988-06-10
1.7717835903167725,1988-06-13
1.8443983793258667,1988-06-14
1.8516607284545898,1988-06-15
1.8298754692077637,1988-06-16
1.8298754692077637,1988-06-17
1.83713698387146,1988-06-20
1.786306619644165,1988-06-21
1.8008296489715576,1988-06-22
1.8080921173095703,1988-06-23
1.8298754692077637,1988-06-24
1.8226144313812256,1988-06-27
1.9024908542633057,1988-06-28
1.8879657983779907,1988-06-29
1.8879657983779907,1988-06-30
1.8589218854904175,1988-07-01
1.8734444379806519,1988-07-05
1.8879657983779907,1988-07-06
1.8589218854904175,1988-07-07
1.8661824464797974,1988-07-08
1.8734444379806519,1988-07-11
1.8443983793258667,1988-07-12
1.8734444379806519,1988-07-13
1.8734444379806519,1988-07-14
1.9605811834335327,1988-07-15
1.9751038551330566,1988-07-18
1.9896273612976074,1988-07-19
1.9751038551330566,1988-07-20
2.0041489601135254,1988-07-21
2.0186727046966553,1988-07-22
2.0186727046966553,1988-07-25
1.9751038551330566,1988-07-26
1.946058750152588,1988-07-27
1.946058750152588,1988-07-28
2.0041489601135254,1988-07-29
2.0186727046966553,1988-08-01
1.9896273612976074,1988-08-02
2.0331945419311523,1988-08-03
2.062241554260254,1988-08-04
2.0767648220062256,1988-08-05
2.047718048095703,1988-08-08
2.062241554260254,1988-08-09
2.0331945419311523,1988-08-10
2.0186727046966553,1988-08-11
2.0331945419311523,1988-08-12
2.0041489601135254,1988-08-15
1.917012095451355,1988-08-16
1.917012095451355,1988-08-17
1.9024908542633057,1988-08-18
1.9024908542633057,1988-08-19
1.8226144313812256,1988-08-22
1.8298754692077637,1988-08-23
1.8153518438339233,1988-08-24
1.7717835903167725,1988-08-25
1.7717835903167725,1988-08-26
1.7717835903167725,1988-08-29
1.7717835903167725,1988-08-30
1.7717835903167725,1988-08-31
1.757262110710144,1988-09-01
1.757262110710144,1988-09-02
1.7717835903167725,1988-09-06
1.757262110710144,1988-09-07
1.757262110710144,1988-09-08
1.7645220756530762,1988-09-09
1.8008296489715576,1988-09-12
1.8008296489715576,1988-09-13
1.8080921173095703,1988-09-14
1.8298754692077637,1988-09-15
1.83713698387146,1988-09-16
1.83713698387146,1988-09-19
1.8589218854904175,1988-09-20
1.8734444379806519,1988-09-21
1.8589218854904175,1988-09-22
1.8589218854904175,1988-09-23
1.9024908542633057,1988-09-26
1.9315357208251953,1988-09-27
1.953320860862732,1988-09-28
1.9605811834335327,1988-09-29
1.9605811834335327,1988-09-30
1.9605811834335327,1988-10-03
1.9896273612976074,1988-10-04
2.0186727046966553,1988-10-05
2.0041489601135254,1988-10-06
1.9605811834335327,1988-10-07
1.9896273612976074,1988-10-10
2.0041489601135254,1988-10-11
1.9896273612976074,1988-10-12
1.9896273612976074,1988-10-13
1.9896273612976074,1988-10-14
2.0331945419311523,1988-10-17
1.9605811834335327,1988-10-18
1.917012095451355,1988-10-19
1.946058750152588,1988-10-20
1.9315357208251953,1988-10-21
1.9387964010238647,1988-10-24
1.917012095451355,1988-10-25
1.9024908542633057,1988-10-26
1.9024908542633057,1988-10-27
1.9315357208251953,1988-10-28
1.917012095451355,1988-10-31
1.9024908542633057,1988-11-01
1.917012095451355,1988-11-02
1.909751057624817,1988-11-03
1.8879657983779907,1988-11-04
1.8298754692077637,1988-11-07
1.8734444379806519,1988-11-08
1.8443983793258667,1988-11-09
1.8443983793258667,1988-11-10
1.8008296489715576,1988-11-11
1.8008296489715576,1988-11-14
1.8008296489715576,1988-11-15
1.7427383661270142,1988-11-16
1.7427383661270142,1988-11-17
1.7717835903167725,1988-11-18
1.757262110710144,1988-11-21
1.7427383661270142,1988-11-22
1.7717835903167725,1988-11-23
1.7790465354919434,1988-11-25
1.786306619644165,1988-11-28
1.786306619644165,1988-11-29
1.83713698387146,1988-11-30
1.8153518438339233,1988-12-01
1.786306619644165,1988-12-02
1.8153518438339233,1988-12-05
1.8298754692077637,1988-12-06
1.8298754692077637,1988-12-07
1.8589218854904175,1988-12-08
1.8298754692077637,1988-12-09
1.8589218854904175,1988-12-12
1.8153518438339233,1988-12-13
1.8080921173095703,1988-12-14
1.8008296489715576,1988-12-15
1.8080921173095703,1988-12-16
1.8298754692077637,1988-12-19
1.8008296489715576,1988-12-20
1.8008296489715576,1988-12-21
1.8008296489715576,1988-12-22
1.8153518438339233,1988-12-23
1.8153518438339233,1988-12-27
1.8153518438339233,1988-12-28
1.8153518438339233,1988-12-29
1.8153518438339233,1988-12-30
1.8153518438339233,1989-01-03
1.8008296489715576,1989-01-04
1.8008296489715576,1989-01-05
1.8008296489715576,1989-01-06
1.786306619644165,1989-01-09
1.786306619644165,1989-01-10
1.8153518438339233,1989-01-11
1.8153518438339233,1989-01-12
1.8589218854904175,1989-01-13
1.8008296489715576,1989-01-16
1.8153518438339233,1989-01-17
1.8443983793258667,1989-01-18
1.8589218854904175,1989-01-19
1.8734444379806519,1989-01-20
1.8298754692077637,1989-01-23
1.8589218854904175,1989-01-24
1.8298754692077637,1989-01-25
1.8734444379806519,1989-01-26
1.8879657983779907,1989-01-27
1.8879657983779907,1989-01-30
1.8734444379806519,1989-01-31
1.9315357208251953,1989-02-01
1.9823657274246216,1989-02-02
1.9751038551330566,1989-02-03
1.8879657983779907,1989-02-06
1.917012095451355,1989-02-07
1.917012095451355,1989-02-08
1.8879657983779907,1989-02-09
1.8008296489715576,1989-02-10
1.8008296489715576,1989-02-13
1.8008296489715576,1989-02-14
1.8008296489715576,1989-02-15
1.8153518438339233,1989-02-16
1.786306619644165,1989-02-17
1.786306619644165,1989-02-21
1.7717835903167725,1989-02-22
1.7717835903167725,1989-02-23
1.786306619644165,1989-02-24
1.8008296489715576,1989-02-27
1.8080921173095703,1989-02-28
1.8298754692077637,1989-03-01
1.8008296489715576,1989-03-02
1.786306619644165,1989-03-03
1.786306619644165,1989-03-06
1.786306619644165,1989-03-07
1.7717835903167725,1989-03-08
1.786306619644165,1989-03-09
1.786306619644165,1989-03-10
1.8153518438339233,1989-03-13
1.8008296489715576,1989-03-14
1.7717835903167725,1989-03-15
1.786306619644165,1989-03-16
1.7717835903167725,1989-03-17
1.7717835903167725,1989-03-20
1.786306619644165,1989-03-21
1.7645220756530762,1989-03-22
1.7427383661270142,1989-03-23
1.7427383661270142,1989-03-27
1.6991699934005737,1989-03-28
1.6991699934005737,1989-03-29
1.684648036956787,1989-03-30
1.684648036956787,1989-03-31
1.7282156944274902,1989-04-03
1.757262110710144,1989-04-04
1.757262110710144,1989-04-05
1.757262110710144,1989-04-06
1.7427383661270142,1989-04-07
1.7282156944274902,1989-04-10
1.713692307472229,1989-04-11
1.7282156944274902,1989-04-12
1.7427383661270142,1989-04-13
1.757262110710144,1989-04-14
1.7427383661270142,1989-04-17
1.7427383661270142,1989-04-18
1.7427383661270142,1989-04-19
1.7427383661270142,1989-04-20
1.757262110710144,1989-04-21
1.757262110710144,1989-04-24
1.7645220756530762,1989-04-25
1.8008296489715576,1989-04-26
1.7717835903167725,1989-04-27
1.8008296489715576,1989-04-28
1.7717835903167725,1989-05-01
1.757262110710144,1989-05-02
1.757262110710144,1989-05-03
1.757262110710144,1989-05-04
1.7717835903167725,1989-05-05
1.7427383661270142,1989-05-08
1.7427383661270142,1989-05-09
1.7427383661270142,1989-05-10
1.7427383661270142,1989-05-11
1.757262110710144,1989-05-12
1.757262110710144,1989-05-15
1.7282156944274902,1989-05-16
1.757262110710144,1989-05-17
1.757262110710144,1989-05-18
1.7427383661270142,1989-05-19
1.7282156944274902,1989-05-22
1.713692307472229,1989-05-23
1.713692307472229,1989-05-24
1.7282156944274902,1989-05-25
1.7282156944274902,1989-05-26
1.7282156944274902,1989-05-30
1.6991699934005737,1989-05-31
1.713692307472229,1989-06-01
1.6991699934005737,1989-06-02
1.684648036956787,1989-06-05
1.684648036956787,1989-06-06
1.684648036956787,1989-06-07
1.684648036956787,1989-06-08
1.6991699934005737,1989-06-09
1.6991699934005737,1989-06-12
1.713692307472229,1989-06-13
1.7282156944274902,1989-06-14
1.6991699934005737,1989-06-15
1.6991699934005737,1989-06-16
1.713692307472229,1989-06-19
1.684648036956787,1989-06-20
1.6991699934005737,1989-06-21
1.684648036956787,1989-06-22
1.6701236963272095,1989-06-23
1.6701236963272095,1989-06-26
1.662863850593567,1989-06-27
1.6265558004379272,1989-06-28
1.5539430379867554,1989-06-29
1.5539430379867554,1989-06-30
1.5539430379867554,1989-07-03
1.5829881429672241,1989-07-05
1.684648036956787,1989-07-06
1.8153518438339233,1989-07-07
1.757262110710144,1989-07-10
1.757262110710144,1989-07-11
1.713692307472229,1989-07-12
1.7427383661270142,1989-07-13
1.7282156944274902,1989-07-14
1.7282156944274902,1989-07-17
1.7282156944274902,1989-07-18
1.7282156944274902,1989-07-19
1.713692307472229,1989-07-20
1.6991699934005737,1989-07-21
1.7064311504364014,1989-07-24
1.713692307472229,1989-07-25
1.8153518438339233,1989-07-26
1.8153518438339233,1989-07-27
1.8008296489715576,1989-07-28
1.8153518438339233,1989-07-31
1.8153518438339233,1989-08-01
1.8153518438339233,1989-08-02
1.8734444379806519,1989-08-03
1.8298754692077637,1989-08-04
1.8734444379806519,1989-08-07
1.9605811834335327,1989-08-08
1.9605811834335327,1989-08-09
1.9896273612976074,1989-08-10
1.9024908542633057,1989-08-11
1.8879657983779907,1989-08-14
1.8879657983779907,1989-08-15
1.8879657983779907,1989-08-16
1.8589218854904175,1989-08-17
1.8734444379806519,1989-08-18
1.8734444379806519,1989-08-21
1.8879657983779907,1989-08-22
1.9024908542633057,1989-08-23
1.909751057624817,1989-08-24
1.8589218854904175,1989-08-25
1.8298754692077637,1989-08-28
1.8589218854904175,1989-08-29
1.8734444379806519,1989-08-30
1.8879657983779907,1989-08-31
1.8734444379806519,1989-09-01
1.8734444379806519,1989-09-05
1.8879657983779907,1989-09-06
1.9024908542633057,1989-09-07
1.9024908542633057,1989-09-08
1.8734444379806519,1989-09-11
1.8879657983779907,1989-09-12
1.9024908542633057,1989-09-13
1.9024908542633057,1989-09-14
1.9024908542633057,1989-09-15
1.8589218854904175,1989-09-18
1.8298754692077637,1989-09-19
1.7790465354919434,1989-09-20
1.757262110710144,1989-09-21
1.7282156944274902,1989-09-22
1.6991699934005737,1989-09-25
1.684648036956787,1989-09-26
1.6991699934005737,1989-09-27
1.8008296489715576,1989-09-28
1.8008296489715576,1989-09-29
1.8008296489715576,1989-10-02
1.8008296489715576,1989-10-03
1.8008296489715576,1989-10-04
1.757262110710144,1989-10-05
1.713692307472229,1989-10-06
1.6483397483825684,1989-10-09
1.6265558004379272,1989-10-10
1.6483397483825684,1989-10-11
1.6556017398834229,1989-10-12
1.6410787105560303,1989-10-13
1.6120332479476929,1989-10-16
1.6265558004379272,1989-10-17
1.6265558004379272,1989-10-18
1.6265558004379272,1989-10-19
1.6556017398834229,1989-10-20
