ETSY,Date
52.040000915527344,2019-01-14
54.33000183105469,2019-01-15
54.529998779296875,2019-01-16
54.59000015258789,2019-01-17
55.83000183105469,2019-01-18
53.540000915527344,2019-01-22
53.83000183105469,2019-01-23
54.34000015258789,2019-01-24
55.0,2019-01-25
54.91999816894531,2019-01-28
53.52000045776367,2019-01-29
54.189998626708984,2019-01-30
54.650001525878906,2019-01-31
54.380001068115234,2019-02-01
54.7400016784668,2019-02-04
55.439998626708984,2019-02-05
52.59000015258789,2019-02-06
51.529998779296875,2019-02-07
53.150001525878906,2019-02-08
53.150001525878906,2019-02-11
55.83000183105469,2019-02-12
55.040000915527344,2019-02-13
54.060001373291016,2019-02-14
54.65999984741211,2019-02-15
55.279998779296875,2019-02-19
54.18000030517578,2019-02-20
53.029998779296875,2019-02-21
56.66999816894531,2019-02-22
59.0099983215332,2019-02-25
68.6500015258789,2019-02-26
71.73999786376953,2019-02-27
71.2699966430664,2019-02-28
72.7699966430664,2019-03-01
68.98999786376953,2019-03-04
70.61000061035156,2019-03-05
70.04000091552734,2019-03-06
67.23999786376953,2019-03-07
67.7699966430664,2019-03-08
70.66000366210938,2019-03-11
71.1500015258789,2019-03-12
70.1500015258789,2019-03-13
69.91000366210938,2019-03-14
69.88999938964844,2019-03-15
69.55000305175781,2019-03-18
68.5,2019-03-19
68.9000015258789,2019-03-20
69.44000244140625,2019-03-21
66.0199966430664,2019-03-22
67.86000061035156,2019-03-25
67.73999786376953,2019-03-26
65.51000213623047,2019-03-27
67.12999725341797,2019-03-28
67.22000122070312,2019-03-29
68.16000366210938,2019-04-01
69.7300033569336,2019-04-02
69.45999908447266,2019-04-03
68.30000305175781,2019-04-04
68.22000122070312,2019-04-05
67.6500015258789,2019-04-08
66.69000244140625,2019-04-09
68.20999908447266,2019-04-10
67.6500015258789,2019-04-11
65.37999725341797,2019-04-12
66.19999694824219,2019-04-15
66.27999877929688,2019-04-16
64.25,2019-04-17
63.400001525878906,2019-04-18
63.5099983215332,2019-04-22
65.22000122070312,2019-04-23
66.08000183105469,2019-04-24
67.8499984741211,2019-04-25
67.70999908447266,2019-04-26
69.41000366210938,2019-04-29
67.54000091552734,2019-04-30
66.79000091552734,2019-05-01
68.06999969482422,2019-05-02
69.6500015258789,2019-05-03
69.02999877929688,2019-05-06
66.97000122070312,2019-05-07
68.08000183105469,2019-05-08
60.7599983215332,2019-05-09
61.79999923706055,2019-05-10
57.22999954223633,2019-05-13
58.81999969482422,2019-05-14
61.88999938964844,2019-05-15
63.650001525878906,2019-05-16
62.779998779296875,2019-05-17
63.119998931884766,2019-05-20
65.20999908447266,2019-05-21
64.01000213623047,2019-05-22
63.31999969482422,2019-05-23
64.70999908447266,2019-05-24
65.02999877929688,2019-05-28
62.130001068115234,2019-05-29
62.95000076293945,2019-05-30
62.310001373291016,2019-05-31
61.06999969482422,2019-06-03
61.25,2019-06-04
61.4900016784668,2019-06-05
61.959999084472656,2019-06-06
63.88999938964844,2019-06-07
65.30999755859375,2019-06-10
67.18000030517578,2019-06-11
69.16999816894531,2019-06-12
70.05000305175781,2019-06-13
67.80000305175781,2019-06-14
68.45999908447266,2019-06-17
66.94999694824219,2019-06-18
68.13999938964844,2019-06-19
68.83000183105469,2019-06-20
65.77999877929688,2019-06-21
63.93000030517578,2019-06-24
61.790000915527344,2019-06-25
60.36000061035156,2019-06-26
62.36000061035156,2019-06-27
61.369998931884766,2019-06-28
62.060001373291016,2019-07-01
62.63999938964844,2019-07-02
64.27999877929688,2019-07-03
63.380001068115234,2019-07-05
64.01000213623047,2019-07-08
66.86000061035156,2019-07-09
66.44999694824219,2019-07-10
64.98999786376953,2019-07-11
64.5999984741211,2019-07-12
65.55000305175781,2019-07-15
64.20999908447266,2019-07-16
63.41999816894531,2019-07-17
65.19999694824219,2019-07-18
65.8499984741211,2019-07-19
68.52999877929688,2019-07-22
67.81999969482422,2019-07-23
68.05000305175781,2019-07-24
68.7300033569336,2019-07-25
70.86000061035156,2019-07-26
69.12000274658203,2019-07-29
68.0,2019-07-30
67.0199966430664,2019-07-31
68.13999938964844,2019-08-01
59.709999084472656,2019-08-02
53.939998626708984,2019-08-05
55.38999938964844,2019-08-06
56.060001373291016,2019-08-07
58.040000915527344,2019-08-08
56.43000030517578,2019-08-09
54.970001220703125,2019-08-12
55.7400016784668,2019-08-13
52.84000015258789,2019-08-14
51.709999084472656,2019-08-15
52.61000061035156,2019-08-16
52.40999984741211,2019-08-19
52.88999938964844,2019-08-20
54.25,2019-08-21
55.400001525878906,2019-08-22
54.09000015258789,2019-08-23
53.58000183105469,2019-08-26
53.40999984741211,2019-08-27
54.34000015258789,2019-08-28
54.400001525878906,2019-08-29
52.790000915527344,2019-08-30
50.29999923706055,2019-09-03
50.150001525878906,2019-09-04
50.099998474121094,2019-09-05
47.97999954223633,2019-09-06
50.5,2019-09-09
50.529998779296875,2019-09-10
52.66999816894531,2019-09-11
54.880001068115234,2019-09-12
56.86000061035156,2019-09-13
57.84000015258789,2019-09-16
59.849998474121094,2019-09-17
59.45000076293945,2019-09-18
59.06999969482422,2019-09-19
60.40999984741211,2019-09-20
60.540000915527344,2019-09-23
56.900001525878906,2019-09-24
55.0,2019-09-25
54.400001525878906,2019-09-26
54.810001373291016,2019-09-27
56.5,2019-09-30
55.29999923706055,2019-10-01
53.90999984741211,2019-10-02
55.81999969482422,2019-10-03
56.47999954223633,2019-10-04
55.91999816894531,2019-10-07
55.209999084472656,2019-10-08
57.20500183105469,2019-10-09
57.77000045776367,2019-10-10
59.2599983215332,2019-10-11
59.11000061035156,2019-10-14
60.02000045776367,2019-10-15
58.54999923706055,2019-10-16
60.41999816894531,2019-10-17
57.61000061035156,2019-10-18
58.040000915527344,2019-10-21
56.83000183105469,2019-10-22
56.63999938964844,2019-10-23
57.75,2019-10-24
58.66999816894531,2019-10-25
57.31999969482422,2019-10-28
54.40999984741211,2019-10-29
52.79999923706055,2019-10-30
44.4900016784668,2019-10-31
45.654998779296875,2019-11-01
44.7400016784668,2019-11-04
43.22999954223633,2019-11-05
42.619998931884766,2019-11-06
41.86000061035156,2019-11-07
41.9900016784668,2019-11-08
40.83000183105469,2019-11-11
40.79999923706055,2019-11-12
40.68000030517578,2019-11-13
41.84000015258789,2019-11-14
42.0,2019-11-15
41.9900016784668,2019-11-18
40.86000061035156,2019-11-19
40.63999938964844,2019-11-20
41.47999954223633,2019-11-21
41.84000015258789,2019-11-22
42.77000045776367,2019-11-25
43.380001068115234,2019-11-26
44.42499923706055,2019-11-27
43.38999938964844,2019-11-29
43.119998931884766,2019-12-02
42.630001068115234,2019-12-03
42.13999938964844,2019-12-04
41.06999969482422,2019-12-05
41.22999954223633,2019-12-06
41.15999984741211,2019-12-09
40.5099983215332,2019-12-10
41.029998779296875,2019-12-11
41.97999954223633,2019-12-12
42.290000915527344,2019-12-13
43.099998474121094,2019-12-16
43.04999923706055,2019-12-17
42.34000015258789,2019-12-18
43.939998626708984,2019-12-19
44.060001373291016,2019-12-20
44.779998779296875,2019-12-23
44.66999816894531,2019-12-24
45.40999984741211,2019-12-26
44.97999954223633,2019-12-27
44.470001220703125,2019-12-30
44.29999923706055,2019-12-31
45.189998626708984,2020-01-02
44.900001525878906,2020-01-03
44.834999084472656,2020-01-06
45.779998779296875,2020-01-07
45.005001068115234,2020-01-08
46.43000030517578,2020-01-09
46.130001068115234,2020-01-10
47.959999084472656,2020-01-13
49.150001525878906,2020-01-14
48.86000061035156,2020-01-15
50.900001525878906,2020-01-16
51.439998626708984,2020-01-17
50.70000076293945,2020-01-21
50.2400016784668,2020-01-22
50.22999954223633,2020-01-23
50.52000045776367,2020-01-24
49.31999969482422,2020-01-27
49.83000183105469,2020-01-28
50.150001525878906,2020-01-29
50.290000915527344,2020-01-30
48.810001373291016,2020-01-31
49.36000061035156,2020-02-03
50.720001220703125,2020-02-04
49.56999969482422,2020-02-05
49.47999954223633,2020-02-06
49.63999938964844,2020-02-07
50.369998931884766,2020-02-10
50.560001373291016,2020-02-11
52.25,2020-02-12
52.970001220703125,2020-02-13
53.15999984741211,2020-02-14
53.31999969482422,2020-02-18
53.18000030517578,2020-02-19
54.38999938964844,2020-02-20
53.70000076293945,2020-02-21
51.33000183105469,2020-02-24
49.88999938964844,2020-02-25
50.689998626708984,2020-02-26
57.91999816894531,2020-02-27
57.810001373291016,2020-02-28
58.84000015258789,2020-03-02
58.209999084472656,2020-03-03
62.459999084472656,2020-03-04
62.130001068115234,2020-03-05
60.650001525878906,2020-03-06
58.5,2020-03-09
57.970001220703125,2020-03-10
50.22999954223633,2020-03-11
44.040000915527344,2020-03-12
49.0099983215332,2020-03-13
41.650001525878906,2020-03-16
42.119998931884766,2020-03-17
39.25,2020-03-18
34.65999984741211,2020-03-19
31.690000534057617,2020-03-20
33.029998779296875,2020-03-23
38.130001068115234,2020-03-24
41.290000915527344,2020-03-25
41.880001068115234,2020-03-26
38.66999816894531,2020-03-27
38.66999816894531,2020-03-30
38.439998626708984,2020-03-31
35.45000076293945,2020-04-01
34.79999923706055,2020-04-02
38.150001525878906,2020-04-03
46.459999084472656,2020-04-06
47.689998626708984,2020-04-07
51.0,2020-04-08
53.68000030517578,2020-04-09
55.439998626708984,2020-04-13
57.65999984741211,2020-04-14
56.720001220703125,2020-04-15
59.720001220703125,2020-04-16
61.060001373291016,2020-04-17
65.05000305175781,2020-04-20
61.369998931884766,2020-04-21
62.75,2020-04-22
62.849998474121094,2020-04-23
66.19000244140625,2020-04-24
69.27999877929688,2020-04-27
66.25,2020-04-28
68.33000183105469,2020-04-29
64.87000274658203,2020-04-30
64.44499969482422,2020-05-01
67.69000244140625,2020-05-04
72.79000091552734,2020-05-05
78.23999786376953,2020-05-06
76.58999633789062,2020-05-07
80.70999908447266,2020-05-08
80.27999877929688,2020-05-11
79.0199966430664,2020-05-12
81.55000305175781,2020-05-13
81.62999725341797,2020-05-14
85.62999725341797,2020-05-15
78.18000030517578,2020-05-18
77.08499908447266,2020-05-19
75.29499816894531,2020-05-20
74.30999755859375,2020-05-21
77.4800033569336,2020-05-22
74.08000183105469,2020-05-26
76.23999786376953,2020-05-27
77.80999755859375,2020-05-28
80.9800033569336,2020-05-29
78.58999633789062,2020-06-01
81.86000061035156,2020-06-02
80.66000366210938,2020-06-03
80.30000305175781,2020-06-04
78.72000122070312,2020-06-05
76.47000122070312,2020-06-08
76.37000274658203,2020-06-09
79.80999755859375,2020-06-10
77.5199966430664,2020-06-11
79.76000213623047,2020-06-12
83.91000366210938,2020-06-15
84.55000305175781,2020-06-16
86.31999969482422,2020-06-17
87.0,2020-06-18
95.38999938964844,2020-06-19
96.30000305175781,2020-06-22
101.22000122070312,2020-06-23
98.16999816894531,2020-06-24
101.27999877929688,2020-06-25
102.54000091552734,2020-06-26
102.88999938964844,2020-06-29
106.2300033569336,2020-06-30
111.20999908447266,2020-07-01
110.68000030517578,2020-07-02
112.97000122070312,2020-07-06
112.20999908447266,2020-07-07
111.9000015258789,2020-07-08
114.51000213623047,2020-07-09
111.29000091552734,2020-07-10
104.56999969482422,2020-07-13
103.73999786376953,2020-07-14
101.97000122070312,2020-07-15
103.33999633789062,2020-07-16
102.70999908447266,2020-07-17
106.69000244140625,2020-07-20
104.6500015258789,2020-07-21
104.2300033569336,2020-07-22
102.45999908447266,2020-07-23
101.58999633789062,2020-07-24
105.94999694824219,2020-07-27
102.44999694824219,2020-07-28
108.69000244140625,2020-07-29
112.37999725341797,2020-07-30
118.37999725341797,2020-07-31
126.62000274658203,2020-08-03
129.8000030517578,2020-08-04
135.52000427246094,2020-08-05
130.66000366210938,2020-08-06
135.05999755859375,2020-08-07
134.72000122070312,2020-08-10
127.5,2020-08-11
122.05000305175781,2020-08-12
128.72999572753906,2020-08-13
129.25999450683594,2020-08-14
129.72000122070312,2020-08-17
133.00999450683594,2020-08-18
131.1300048828125,2020-08-19
130.08999633789062,2020-08-20
130.3699951171875,2020-08-21
128.74000549316406,2020-08-24
125.4800033569336,2020-08-25
126.91000366210938,2020-08-26
122.37000274658203,2020-08-27
119.66000366210938,2020-08-28
119.69999694824219,2020-08-31
125.05000305175781,2020-09-01
124.37000274658203,2020-09-02
116.19999694824219,2020-09-03
112.04000091552734,2020-09-04
110.55999755859375,2020-09-08
112.70999908447266,2020-09-09
110.56999969482422,2020-09-10
110.7699966430664,2020-09-11
112.55000305175781,2020-09-14
111.00499725341797,2020-09-15
108.80000305175781,2020-09-16
109.2300033569336,2020-09-17
111.75,2020-09-18
116.01000213623047,2020-09-21
119.3499984741211,2020-09-22
115.08999633789062,2020-09-23
113.68000030517578,2020-09-24
118.27999877929688,2020-09-25
123.69000244140625,2020-09-28
123.2300033569336,2020-09-29
121.62999725341797,2020-09-30
131.69000244140625,2020-10-01
131.6300048828125,2020-10-02
136.69000244140625,2020-10-05
134.55999755859375,2020-10-06
142.66000366210938,2020-10-07
139.5399932861328,2020-10-08
146.6699981689453,2020-10-09
147.3800048828125,2020-10-12
153.1999969482422,2020-10-13
149.97000122070312,2020-10-14
150.6699981689453,2020-10-15
147.58999633789062,2020-10-16
148.3699951171875,2020-10-19
144.7899932861328,2020-10-20
133.00999450683594,2020-10-21
135.94000244140625,2020-10-22
137.84500122070312,2020-10-23
139.72999572753906,2020-10-26
145.77999877929688,2020-10-27
139.63999938964844,2020-10-28
132.4199981689453,2020-10-29
121.58999633789062,2020-10-30
126.44000244140625,2020-11-02
130.4499969482422,2020-11-03
136.1999969482422,2020-11-04
143.63999938964844,2020-11-05
146.27999877929688,2020-11-06
121.19999694824219,2020-11-09
119.43000030517578,2020-11-10
130.58999633789062,2020-11-11
127.02999877929688,2020-11-12
124.91999816894531,2020-11-13
125.62000274658203,2020-11-16
128.82000732421875,2020-11-17
127.01000213623047,2020-11-18
134.5,2020-11-19
140.05999755859375,2020-11-20
140.1999969482422,2020-11-23
137.60000610351562,2020-11-24
145.08999633789062,2020-11-25
160.5500030517578,2020-11-27
160.6999969482422,2020-11-30
154.6699981689453,2020-12-01
154.6199951171875,2020-12-02
154.74000549316406,2020-12-03
155.02999877929688,2020-12-04
156.92999267578125,2020-12-07
163.97000122070312,2020-12-08
159.22999572753906,2020-12-09
165.3000030517578,2020-12-10
170.02000427246094,2020-12-11
169.97000122070312,2020-12-14
177.8000030517578,2020-12-15
182.33999633789062,2020-12-16
188.10000610351562,2020-12-17
190.75999450683594,2020-12-18
189.1999969482422,2020-12-21
197.3800048828125,2020-12-22
190.1699981689453,2020-12-23
190.30999755859375,2020-12-24
178.1199951171875,2020-12-28
177.00999450683594,2020-12-29
183.17999267578125,2020-12-30
177.91000366210938,2020-12-31
172.0800018310547,2021-01-04
174.97999572753906,2021-01-05
167.57000732421875,2021-01-06
170.7899932861328,2021-01-07
175.64999389648438,2021-01-08
183.0399932861328,2021-01-11
205.14999389648438,2021-01-12
207.02999877929688,2021-01-13
211.52000427246094,2021-01-14
204.4199981689453,2021-01-15
221.30999755859375,2021-01-19
215.69000244140625,2021-01-20
212.5399932861328,2021-01-21
213.58999633789062,2021-01-22
208.80999755859375,2021-01-25
204.41000366210938,2021-01-26
193.3699951171875,2021-01-27
202.41000366210938,2021-01-28
199.08999633789062,2021-01-29
203.77000427246094,2021-02-01
210.2899932861328,2021-02-02
210.07000732421875,2021-02-03
220.83999633789062,2021-02-04
231.1199951171875,2021-02-05
231.69000244140625,2021-02-08
229.8699951171875,2021-02-09
225.64999389648438,2021-02-10
226.0500030517578,2021-02-11
233.86000061035156,2021-02-12
228.32000732421875,2021-02-16
222.41000366210938,2021-02-17
220.82000732421875,2021-02-18
227.27000427246094,2021-02-19
213.1199951171875,2021-02-22
210.75,2021-02-23
209.10000610351562,2021-02-24
197.5800018310547,2021-02-25
220.27000427246094,2021-02-26
244.5800018310547,2021-03-01
238.42999267578125,2021-03-02
208.61000061035156,2021-03-03
198.10000610351562,2021-03-04
200.3000030517578,2021-03-05
190.25999450683594,2021-03-08
206.7899932861328,2021-03-09
205.92999267578125,2021-03-10
220.83999633789062,2021-03-11
221.13999938964844,2021-03-12
223.22999572753906,2021-03-15
215.97999572753906,2021-03-16
218.44000244140625,2021-03-17
209.50999450683594,2021-03-18
215.41000366210938,2021-03-19
219.77000427246094,2021-03-22
219.6699981689453,2021-03-23
199.17999267578125,2021-03-24
196.1999969482422,2021-03-25
202.32000732421875,2021-03-26
196.30999755859375,2021-03-29
198.8699951171875,2021-03-30
201.6699981689453,2021-03-31
208.1999969482422,2021-04-01
197.1999969482422,2021-04-05
206.00999450683594,2021-04-06
204.02000427246094,2021-04-07
215.38999938964844,2021-04-08
218.57000732421875,2021-04-09
218.1300048828125,2021-04-12
224.02999877929688,2021-04-13
218.07000732421875,2021-04-14
219.2899932861328,2021-04-15
219.99000549316406,2021-04-16
213.19000244140625,2021-04-19
206.86000061035156,2021-04-20
209.75999450683594,2021-04-21
210.27999877929688,2021-04-22
214.58999633789062,2021-04-23
205.17999267578125,2021-04-26
207.49000549316406,2021-04-27
211.35000610351562,2021-04-28
208.8000030517578,2021-04-29
198.7899932861328,2021-04-30
190.7100067138672,2021-05-03
188.4499969482422,2021-05-04
184.57000732421875,2021-05-05
157.67999267578125,2021-05-06
165.50999450683594,2021-05-07
167.1300048828125,2021-05-10
169.83999633789062,2021-05-11
159.33999633789062,2021-05-12
156.58999633789062,2021-05-13
163.11000061035156,2021-05-14
165.17999267578125,2021-05-17
167.25,2021-05-18
165.4199981689453,2021-05-19
172.36000061035156,2021-05-20
167.55999755859375,2021-05-21
165.17999267578125,2021-05-24
167.0500030517578,2021-05-25
168.22000122070312,2021-05-26
166.74000549316406,2021-05-27
164.72999572753906,2021-05-28
163.4600067138672,2021-06-01
175.13999938964844,2021-06-02
165.74000549316406,2021-06-03
164.17999267578125,2021-06-04
168.32000732421875,2021-06-07
170.2100067138672,2021-06-08
167.3000030517578,2021-06-09
167.14999389648438,2021-06-10
165.82000732421875,2021-06-11
170.3000030517578,2021-06-14
166.05999755859375,2021-06-15
167.3699951171875,2021-06-16
169.63999938964844,2021-06-17
169.82000732421875,2021-06-18
170.7899932861328,2021-06-21
177.97999572753906,2021-06-22
179.4499969482422,2021-06-23
181.52000427246094,2021-06-24
184.8000030517578,2021-06-25
198.41000366210938,2021-06-28
202.52999877929688,2021-06-29
205.83999633789062,2021-06-30
199.50999450683594,2021-07-01
197.57000732421875,2021-07-02
197.80999755859375,2021-07-06
192.89999389648438,2021-07-07
196.02000427246094,2021-07-08
195.08999633789062,2021-07-09
194.3000030517578,2021-07-12
188.5,2021-07-13
182.86000061035156,2021-07-14
182.3000030517578,2021-07-15
184.4199981689453,2021-07-16
190.3300018310547,2021-07-19
194.8699951171875,2021-07-20
195.8000030517578,2021-07-21
201.85000610351562,2021-07-22
208.86000061035156,2021-07-23
206.0500030517578,2021-07-26
199.47999572753906,2021-07-27
202.94000244140625,2021-07-28
198.97999572753906,2021-07-29
183.50999450683594,2021-07-30
188.88999938964844,2021-08-02
190.4600067138672,2021-08-03
202.10000610351562,2021-08-04
182.41000366210938,2021-08-05
178.36000061035156,2021-08-06
183.10000610351562,2021-08-09
188.4600067138672,2021-08-10
193.9600067138672,2021-08-11
193.24000549316406,2021-08-12
192.0800018310547,2021-08-13
190.4199981689453,2021-08-16
194.3000030517578,2021-08-17
190.8000030517578,2021-08-18
192.27999877929688,2021-08-19
199.27000427246094,2021-08-20
196.5800018310547,2021-08-23
201.39999389648438,2021-08-24
202.27999877929688,2021-08-25
212.58999633789062,2021-08-26
210.39999389648438,2021-08-27
217.7100067138672,2021-08-30
216.25999450683594,2021-08-31
216.77999877929688,2021-09-01
213.49000549316406,2021-09-02
220.3800048828125,2021-09-03
216.44000244140625,2021-09-07
214.77000427246094,2021-09-08
216.6300048828125,2021-09-09
217.02000427246094,2021-09-10
212.60000610351562,2021-09-13
214.30999755859375,2021-09-14
217.4199981689453,2021-09-15
224.14999389648438,2021-09-16
226.97999572753906,2021-09-17
217.66000366210938,2021-09-20
220.58999633789062,2021-09-21
219.3699951171875,2021-09-22
223.66000366210938,2021-09-23
222.85000610351562,2021-09-24
225.77999877929688,2021-09-27
212.35000610351562,2021-09-28
205.3000030517578,2021-09-29
207.9600067138672,2021-09-30
204.3699951171875,2021-10-01
198.72000122070312,2021-10-04
203.63999938964844,2021-10-05
209.52999877929688,2021-10-06
216.52000427246094,2021-10-07
212.02000427246094,2021-10-08
202.33999633789062,2021-10-11
213.13999938964844,2021-10-12
213.75,2021-10-13
215.89999389648438,2021-10-14
221.08999633789062,2021-10-15
228.0,2021-10-18
226.41000366210938,2021-10-19
233.1199951171875,2021-10-20
235.97999572753906,2021-10-21
241.27000427246094,2021-10-22
252.57000732421875,2021-10-25
247.52000427246094,2021-10-26
243.88999938964844,2021-10-27
242.75,2021-10-28
250.69000244140625,2021-10-29
243.6199951171875,2021-11-01
240.6300048828125,2021-11-02
239.6199951171875,2021-11-03
271.2699890136719,2021-11-04
260.1199951171875,2021-11-05
260.8599853515625,2021-11-08
258.6700134277344,2021-11-09
248.5800018310547,2021-11-10
253.33999633789062,2021-11-11
272.1499938964844,2021-11-12
272.7200012207031,2021-11-15
286.75,2021-11-16
282.32000732421875,2021-11-17
290.2699890136719,2021-11-18
294.3800048828125,2021-11-19
279.239990234375,2021-11-22
279.5299987792969,2021-11-23
296.9100036621094,2021-11-24
291.3800048828125,2021-11-26
281.4800109863281,2021-11-29
274.5799865722656,2021-11-30
259.2799987792969,2021-12-01
249.55999755859375,2021-12-02
231.3300018310547,2021-12-03
224.89999389648438,2021-12-06
237.4499969482422,2021-12-07
246.0,2021-12-08
234.39999389648438,2021-12-09
225.27999877929688,2021-12-10
219.72000122070312,2021-12-13
217.66000366210938,2021-12-14
229.1300048828125,2021-12-15
218.2899932861328,2021-12-16
221.60000610351562,2021-12-17
218.47999572753906,2021-12-20
224.77999877929688,2021-12-21
225.10000610351562,2021-12-22
228.08999633789062,2021-12-23
229.6699981689453,2021-12-27
221.72999572753906,2021-12-28
221.91000366210938,2021-12-29
222.00999450683594,2021-12-30
218.94000244140625,2021-12-31
209.92999267578125,2022-01-03
200.99000549316406,2022-01-04
188.35000610351562,2022-01-05
196.9499969482422,2022-01-06
185.14999389648438,2022-01-07
183.7100067138672,2022-01-10
182.80999755859375,2022-01-11
178.05999755859375,2022-01-12
166.8000030517578,2022-01-13
163.6999969482422,2022-01-14
163.49000549316406,2022-01-18
163.13999938964844,2022-01-19
159.2899932861328,2022-01-20
148.85000610351562,2022-01-21
154.05999755859375,2022-01-24
145.1300048828125,2022-01-25
141.3000030517578,2022-01-26
139.5399932861328,2022-01-27
145.9499969482422,2022-01-28
157.0800018310547,2022-01-31
152.16000366210938,2022-02-01
138.0399932861328,2022-02-02
126.95999908447266,2022-02-03
133.6699981689453,2022-02-04
135.66000366210938,2022-02-07
141.22999572753906,2022-02-08
146.61000061035156,2022-02-09
143.02999877929688,2022-02-10
141.77000427246094,2022-02-11
142.64999389648438,2022-02-14
148.24000549316406,2022-02-15
140.41000366210938,2022-02-16
132.1699981689453,2022-02-17
127.30000305175781,2022-02-18
121.33999633789062,2022-02-22
116.51000213623047,2022-02-23
128.16000366210938,2022-02-24
148.94000244140625,2022-02-25
154.88999938964844,2022-02-28
157.52999877929688,2022-03-01
162.02999877929688,2022-03-02
159.77999877929688,2022-03-03
151.57000732421875,2022-03-04
137.49000549316406,2022-03-07
138.42999267578125,2022-03-08
144.72000122070312,2022-03-09
136.97999572753906,2022-03-10
121.2300033569336,2022-03-11
118.31999969482422,2022-03-14
124.9800033569336,2022-03-15
133.80999755859375,2022-03-16
141.67999267578125,2022-03-17
148.0,2022-03-18
142.27000427246094,2022-03-21
148.25,2022-03-22
142.47000122070312,2022-03-23
140.9600067138672,2022-03-24
132.32000732421875,2022-03-25
138.5399932861328,2022-03-28
142.9199981689453,2022-03-29
134.55999755859375,2022-03-30
124.27999877929688,2022-03-31
127.05000305175781,2022-04-01
136.1699981689453,2022-04-04
130.2100067138672,2022-04-05
125.47000122070312,2022-04-06
120.94999694824219,2022-04-07
116.58000183105469,2022-04-08
117.22000122070312,2022-04-11
112.94999694824219,2022-04-12
117.47000122070312,2022-04-13
115.79000091552734,2022-04-14
110.47000122070312,2022-04-18
115.29000091552734,2022-04-19
107.41000366210938,2022-04-20
101.79000091552734,2022-04-21
98.41000366210938,2022-04-22
102.05999755859375,2022-04-25
100.11000061035156,2022-04-26
97.55000305175781,2022-04-27
101.87999725341797,2022-04-28
93.19000244140625,2022-04-29
97.06999969482422,2022-05-02
100.52999877929688,2022-05-03
109.33000183105469,2022-05-04
90.93000030517578,2022-05-05
86.37999725341797,2022-05-06
86.4000015258789,2022-05-09
84.05999755859375,2022-05-10
77.80999755859375,2022-05-11
87.86000061035156,2022-05-12
92.08000183105469,2022-05-13
86.62000274658203,2022-05-16
88.05999755859375,2022-05-17
78.83999633789062,2022-05-18
79.23999786376953,2022-05-19
78.33999633789062,2022-05-20
76.06999969482422,2022-05-23
70.20999908447266,2022-05-24
71.58999633789062,2022-05-25
78.25,2022-05-26
82.1500015258789,2022-05-27
81.12000274658203,2022-05-31
80.94000244140625,2022-06-01
87.29000091552734,2022-06-02
80.9800033569336,2022-06-03
83.83000183105469,2022-06-06
81.4800033569336,2022-06-07
84.87999725341797,2022-06-08
83.06999969482422,2022-06-09
75.83999633789062,2022-06-10
71.37000274658203,2022-06-13
71.61000061035156,2022-06-14
76.05000305175781,2022-06-15
69.0,2022-06-16
72.11000061035156,2022-06-17
71.80999755859375,2022-06-21
74.08999633789062,2022-06-22
78.7300033569336,2022-06-23
83.62000274658203,2022-06-24
80.6500015258789,2022-06-27
74.04000091552734,2022-06-28
74.80000305175781,2022-06-29
73.20999908447266,2022-06-30
79.80999755859375,2022-07-01
88.23999786376953,2022-07-05
85.94000244140625,2022-07-06
89.6500015258789,2022-07-07
88.75,2022-07-08
86.06999969482422,2022-07-11
85.58999633789062,2022-07-12
83.20999908447266,2022-07-13
79.7300033569336,2022-07-14
82.5,2022-07-15
84.72000122070312,2022-07-18
87.44000244140625,2022-07-19
92.66000366210938,2022-07-20
96.87000274658203,2022-07-21
97.11000061035156,2022-07-22
96.47000122070312,2022-07-25
93.30000305175781,2022-07-26
95.5,2022-07-27
104.91999816894531,2022-07-28
103.72000122070312,2022-07-29
103.61000061035156,2022-08-01
104.44000244140625,2022-08-02
108.5,2022-08-03
109.33000183105469,2022-08-04
109.37999725341797,2022-08-05
111.9800033569336,2022-08-08
108.87000274658203,2022-08-09
116.9000015258789,2022-08-10
114.68000030517578,2022-08-11
119.91000366210938,2022-08-12
117.61000061035156,2022-08-15
120.86000061035156,2022-08-16
116.91000366210938,2022-08-17
114.44999694824219,2022-08-18
107.01000213623047,2022-08-19
103.73999786376953,2022-08-22
103.73999786376953,2022-08-23
105.9000015258789,2022-08-24
108.31999969482422,2022-08-25
104.25,2022-08-26
104.5199966430664,2022-08-29
105.77999877929688,2022-08-30
105.61000061035156,2022-08-31
106.12999725341797,2022-09-01
105.72000122070312,2022-09-02
103.86000061035156,2022-09-06
107.36000061035156,2022-09-07
108.30000305175781,2022-09-08
110.41999816894531,2022-09-09
114.08000183105469,2022-09-12
107.05999755859375,2022-09-13
111.2300033569336,2022-09-14
112.3499984741211,2022-09-15
108.02999877929688,2022-09-16
111.77999877929688,2022-09-19
103.97000122070312,2022-09-20
104.06999969482422,2022-09-21
97.48999786376953,2022-09-22
96.47000122070312,2022-09-23
94.30000305175781,2022-09-26
96.7300033569336,2022-09-27
102.1500015258789,2022-09-28
101.5199966430664,2022-09-29
100.12999725341797,2022-09-30
104.98999786376953,2022-10-03
110.19999694824219,2022-10-04
112.33000183105469,2022-10-05
115.11000061035156,2022-10-06
110.44000244140625,2022-10-07
108.97000122070312,2022-10-10
