NWSA,Date
15.150331497192383,2013-10-22
15.248364448547363,2013-10-23
15.408777236938477,2013-10-24
15.28400993347168,2013-10-25
15.408777236938477,2013-10-28
15.560282707214355,2013-10-29
15.462250709533691,2013-10-30
15.685050964355469,2013-10-31
15.83655071258545,2013-11-01
15.827643394470215,2013-11-04
15.756348609924316,2013-11-05
15.515722274780273,2013-11-06
15.382043838500977,2013-11-07
15.685050964355469,2013-11-08
15.52463436126709,2013-11-11
15.28400993347168,2013-11-12
15.346392631530762,2013-11-13
15.373129844665527,2013-11-14
15.827643394470215,2013-11-15
15.52463436126709,2013-11-18
15.578105926513672,2013-11-19
15.74743366241455,2013-11-20
15.649398803710938,2013-11-21
15.640491485595703,2013-11-22
15.578105926513672,2013-11-25
15.765260696411133,2013-11-26
15.91676139831543,2013-11-27
16.005884170532227,2013-11-29
15.729609489440918,2013-12-02
15.595926284790039,2013-12-03
15.66722583770752,2013-12-04
15.560282707214355,2013-12-05
15.845467567443848,2013-12-06
15.613755226135254,2013-12-09
15.720697402954102,2013-12-10
15.685050964355469,2013-12-11
15.587016105651855,2013-12-12
15.738520622253418,2013-12-13
15.83655071258545,2013-12-16
15.462250709533691,2013-12-17
15.595926284790039,2013-12-18
15.471163749694824,2013-12-19
15.818731307983398,2013-12-20
15.95240592956543,2013-12-23
15.95240592956543,2013-12-24
15.83655071258545,2013-12-26
15.800905227661133,2013-12-27
15.961322784423828,2013-12-30
16.059356689453125,2013-12-31
15.996969223022461,2014-01-02
15.881115913391113,2014-01-03
15.66722583770752,2014-01-06
15.50680923461914,2014-01-07
15.408777236938477,2014-01-08
15.453338623046875,2014-01-09
15.50680923461914,2014-01-10
15.28400993347168,2014-01-13
15.41768741607666,2014-01-14
15.337482452392578,2014-01-15
15.221625328063965,2014-01-16
15.221625328063965,2014-01-17
14.936446189880371,2014-01-21
14.838415145874023,2014-01-22
14.731471061706543,2014-01-23
14.410640716552734,2014-01-24
14.606701850891113,2014-01-27
14.473024368286133,2014-01-28
14.455199241638184,2014-01-29
14.437376976013184,2014-01-30
14.223487854003906,2014-01-31
13.8313627243042,2014-02-03
13.8313627243042,2014-02-04
13.911569595336914,2014-02-05
14.276960372924805,2014-02-06
15.515722274780273,2014-02-07
15.604843139648438,2014-02-10
15.979144096374512,2014-02-11
15.729609489440918,2014-02-12
15.738520622253418,2014-02-13
15.756348609924316,2014-02-14
15.818731307983398,2014-02-18
15.676136016845703,2014-02-19
15.595926284790039,2014-02-20
15.756348609924316,2014-02-21
15.988058090209961,2014-02-24
16.005884170532227,2014-02-25
16.068265914916992,2014-02-26
16.059356689453125,2014-02-27
16.335620880126953,2014-02-28
16.14847755432129,2014-03-03
16.398006439208984,2014-03-04
16.308887481689453,2014-03-05
16.291061401367188,2014-03-06
15.961322784423828,2014-03-07
15.827643394470215,2014-03-10
15.783080101013184,2014-03-11
15.890023231506348,2014-03-12
15.453338623046875,2014-03-13
15.53354549407959,2014-03-14
15.497897148132324,2014-03-17
15.783080101013184,2014-03-18
15.640491485595703,2014-03-19
15.604843139648438,2014-03-20
15.66722583770752,2014-03-21
15.569193840026855,2014-03-24
15.471163749694824,2014-03-25
15.177071571350098,2014-03-26
15.168153762817383,2014-03-27
15.177071571350098,2014-03-28
15.346392631530762,2014-03-31
15.542458534240723,2014-04-01
15.542458534240723,2014-04-02
15.248364448547363,2014-04-03
15.257275581359863,2014-04-04
15.221625328063965,2014-04-07
15.1948881149292,2014-04-08
15.328571319580078,2014-04-09
14.998830795288086,2014-04-10
14.74038314819336,2014-04-11
14.945355415344238,2014-04-14
14.820589065551758,2014-04-15
14.96318244934082,2014-04-16
15.043387413024902,2014-04-17
15.10577392578125,2014-04-21
15.159248352050781,2014-04-22
15.355307579040527,2014-04-23
15.399866104125977,2014-04-24
15.266182899475098,2014-04-25
15.266182899475098,2014-04-28
15.337482452392578,2014-04-29
15.168153762817383,2014-04-30
15.41768741607666,2014-05-01
15.426602363586426,2014-05-02
15.50680923461914,2014-05-05
15.27509593963623,2014-05-06
15.221625328063965,2014-05-07
15.248364448547363,2014-05-08
16.041526794433594,2014-05-09
15.90785026550293,2014-05-12
15.791991233825684,2014-05-13
15.319656372070312,2014-05-14
15.034479141235352,2014-05-15
15.1948881149292,2014-05-16
15.177071571350098,2014-05-19
14.927533149719238,2014-05-20
15.070121765136719,2014-05-21
15.301835060119629,2014-05-22
15.230536460876465,2014-05-23
15.346392631530762,2014-05-27
15.248364448547363,2014-05-28
15.257275581359863,2014-05-29
15.203801155090332,2014-05-30
15.382043838500977,2014-06-02
15.480074882507324,2014-06-03
15.569193840026855,2014-06-04
15.791991233825684,2014-06-05
15.765260696411133,2014-06-06
15.738520622253418,2014-06-09
15.69395923614502,2014-06-10
15.711783409118652,2014-06-11
15.41768741607666,2014-06-12
15.355307579040527,2014-06-13
15.257275581359863,2014-06-16
15.373129844665527,2014-06-17
15.66722583770752,2014-06-18
15.74743366241455,2014-06-19
15.711783409118652,2014-06-20
15.480074882507324,2014-06-23
15.587016105651855,2014-06-24
15.783080101013184,2014-06-25
16.059356689453125,2014-06-26
16.02370262145996,2014-06-27
15.988058090209961,2014-06-30
16.130643844604492,2014-07-01
16.273237228393555,2014-07-02
16.291061401367188,2014-07-03
16.14847755432129,2014-07-07
16.166296005249023,2014-07-08
16.237590789794922,2014-07-09
16.032615661621094,2014-07-10
16.121736526489258,2014-07-11
16.201942443847656,2014-07-14
16.282148361206055,2014-07-15
16.24650001525879,2014-07-16
16.086090087890625,2014-07-17
16.237590789794922,2014-07-18
16.157384872436523,2014-07-21
16.130643844604492,2014-07-22
16.139564514160156,2014-07-23
16.299978256225586,2014-07-24
16.166296005249023,2014-07-25
16.094999313354492,2014-07-28
15.925674438476562,2014-07-29
15.90785026550293,2014-07-30
15.729609489440918,2014-07-31
15.83655071258545,2014-08-01
15.898938179016113,2014-08-04
15.729609489440918,2014-08-05
15.711783409118652,2014-08-06
15.52463436126709,2014-08-07
15.28400993347168,2014-08-08
15.453338623046875,2014-08-11
15.373129844665527,2014-08-12
15.248364448547363,2014-08-13
15.426602363586426,2014-08-14
15.373129844665527,2014-08-15
15.328571319580078,2014-08-18
15.28400993347168,2014-08-19
15.551372528076172,2014-08-20
15.66722583770752,2014-08-21
15.587016105651855,2014-08-22
15.738520622253418,2014-08-25
15.702878952026367,2014-08-26
15.756348609924316,2014-08-27
15.74743366241455,2014-08-28
15.711783409118652,2014-08-29
15.53354549407959,2014-09-02
15.685050964355469,2014-09-03
15.685050964355469,2014-09-04
15.818731307983398,2014-09-05
15.702878952026367,2014-09-08
15.408777236938477,2014-09-09
15.569193840026855,2014-09-10
15.399866104125977,2014-09-11
15.257275581359863,2014-09-12
15.1948881149292,2014-09-15
15.185978889465332,2014-09-16
15.185978889465332,2014-09-17
15.177071571350098,2014-09-18
15.346392631530762,2014-09-19
15.1948881149292,2014-09-22
15.079038619995117,2014-09-23
15.070121765136719,2014-09-24
14.891881942749023,2014-09-25
15.132509231567383,2014-09-26
14.972091674804688,2014-09-29
14.57105541229248,2014-09-30
14.241311073303223,2014-10-01
14.08980941772461,2014-10-02
14.17892837524414,2014-10-03
14.196751594543457,2014-10-06
13.786803245544434,2014-10-07
14.241311073303223,2014-10-08
13.795714378356934,2014-10-09
13.465971946716309,2014-10-10
13.047110557556152,2014-10-13
13.18078899383545,2014-10-14
13.100581169128418,2014-10-15
13.01146125793457,2014-10-16
13.109491348266602,2014-10-17
13.278820991516113,2014-10-20
13.733327865600586,2014-10-21
13.599651336669922,2014-10-22
13.82244873046875,2014-10-23
14.018512725830078,2014-10-24
13.777889251708984,2014-10-27
13.840272903442383,2014-10-28
13.840272903442383,2014-10-29
13.80462646484375,2014-10-30
13.795714378356934,2014-10-31
13.867009162902832,2014-11-03
13.501620292663574,2014-11-04
13.635299682617188,2014-11-05
13.662034034729004,2014-11-06
13.501620292663574,2014-11-07
13.58182430267334,2014-11-10
13.58182430267334,2014-11-11
13.608561515808105,2014-11-12
13.359027862548828,2014-11-13
13.546175956726074,2014-11-14
13.40358829498291,2014-11-17
13.37685489654541,2014-11-18
13.53726577758789,2014-11-19
13.492706298828125,2014-11-20
13.519441604614258,2014-11-21
13.777889251708984,2014-11-24
13.768977165222168,2014-11-25
13.973952293395996,2014-11-26
13.8313627243042,2014-11-28
13.867009162902832,2014-12-01
14.027424812316895,2014-12-02
14.07198429107666,2014-12-03
14.000688552856445,2014-12-04
14.09872055053711,2014-12-05
13.813539505004883,2014-12-08
13.982864379882812,2014-12-09
13.67094612121582,2014-12-10
13.662034034729004,2014-12-11
13.41249942779541,2014-12-12
13.154052734375,2014-12-15
13.038198471069336,2014-12-16
13.269908905029297,2014-12-17
13.385764122009277,2014-12-18
13.56400203704834,2014-12-19
13.706595420837402,2014-12-22
13.911569595336914,2014-12-23
13.795714378356934,2014-12-24
13.875923156738281,2014-12-26
14.027424812316895,2014-12-29
14.054161071777344,2014-12-30
13.982864379882812,2014-12-31
13.89374828338623,2015-01-02
13.474883079528809,2015-01-05
13.287732124328613,2015-01-06
13.252084732055664,2015-01-07
13.67094612121582,2015-01-08
13.733327865600586,2015-01-09
13.617474555969238,2015-01-12
13.572914123535156,2015-01-13
13.457060813903809,2015-01-14
13.37685489654541,2015-01-15
13.42141342163086,2015-01-16
13.305556297302246,2015-01-20
13.323378562927246,2015-01-21
13.546175956726074,2015-01-22
13.52835464477539,2015-01-23
13.849186897277832,2015-01-26
13.768977165222168,2015-01-27
13.492706298828125,2015-01-28
13.305556297302246,2015-01-29
13.269908905029297,2015-01-30
13.314468383789062,2015-02-02
13.911569595336914,2015-02-03
13.89374828338623,2015-02-04
14.018512725830078,2015-02-05
14.49084758758545,2015-02-06
14.900798797607422,2015-02-09
14.945355415344238,2015-02-10
14.936446189880371,2015-02-11
15.007740020751953,2015-02-12
15.052301406860352,2015-02-13
15.248364448547363,2015-02-17
15.114686012268066,2015-02-18
15.185978889465332,2015-02-19
15.27509593963623,2015-02-20
15.435513496398926,2015-02-23
15.408777236938477,2015-02-24
15.542458534240723,2015-02-25
15.444428443908691,2015-02-26
15.390953063964844,2015-02-27
15.542458534240723,2015-03-02
15.337482452392578,2015-03-03
15.230536460876465,2015-03-04
15.239452362060547,2015-03-05
14.998830795288086,2015-03-06
14.865152359008789,2015-03-09
14.464109420776367,2015-03-10
14.61561393737793,2015-03-11
14.927533149719238,2015-03-12
14.882973670959473,2015-03-13
15.079038619995117,2015-03-16
14.927533149719238,2015-03-17
15.052301406860352,2015-03-18
14.874062538146973,2015-03-19
15.007740020751953,2015-03-20
15.043387413024902,2015-03-23
14.945355415344238,2015-03-24
14.633439064025879,2015-03-25
14.419550895690918,2015-03-26
14.392814636230469,2015-03-27
14.455199241638184,2015-03-30
14.268049240112305,2015-03-31
14.357168197631836,2015-04-01
14.419550895690918,2015-04-02
14.481932640075684,2015-04-06
14.366080284118652,2015-04-07
14.312606811523438,2015-04-08
14.205666542053223,2015-04-09
14.187840461730957,2015-04-10
14.321517944335938,2015-04-13
14.241311073303223,2015-04-14
14.21457576751709,2015-04-15
14.161105155944824,2015-04-16
13.89374828338623,2015-04-17
13.94721794128418,2015-04-20
13.8313627243042,2015-04-21
13.867009162902832,2015-04-22
13.867009162902832,2015-04-23
13.840272903442383,2015-04-24
13.875923156738281,2015-04-27
14.232399940490723,2015-04-28
14.07198429107666,2015-04-29
14.06307315826416,2015-04-30
14.30369758605957,2015-05-01
14.410640716552734,2015-05-04
14.276960372924805,2015-05-05
13.359027862548828,2015-05-06
13.341204643249512,2015-05-07
13.492706298828125,2015-05-08
14.000688552856445,2015-05-11
13.679859161376953,2015-05-12
13.599651336669922,2015-05-13
13.715506553649902,2015-05-14
13.858099937438965,2015-05-15
13.973952293395996,2015-05-18
13.973952293395996,2015-05-19
13.929391860961914,2015-05-20
13.929391860961914,2015-05-21
13.849186897277832,2015-05-22
13.67094612121582,2015-05-26
13.760064125061035,2015-05-27
13.679859161376953,2015-05-28
13.501620292663574,2015-05-29
13.572914123535156,2015-06-01
13.510529518127441,2015-06-02
13.56400203704834,2015-06-03
13.367939949035645,2015-06-04
13.367939949035645,2015-06-05
13.225348472595215,2015-06-08
12.975814819335938,2015-06-09
13.056021690368652,2015-06-10
12.993638038635254,2015-06-11
12.842133522033691,2015-06-12
12.654982566833496,2015-06-15
12.654982566833496,2015-06-16
12.672806739807129,2015-06-17
12.957990646362305,2015-06-18
13.341204643249512,2015-06-19
13.41249942779541,2015-06-22
13.359027862548828,2015-06-23
13.216437339782715,2015-06-24
13.1451416015625,2015-06-25
13.546175956726074,2015-06-26
12.87778377532959,2015-06-29
13.00255012512207,2015-06-30
13.047110557556152,2015-07-01
13.01146125793457,2015-07-02
12.744102478027344,2015-07-06
12.788662910461426,2015-07-07
12.61933422088623,2015-07-08
12.637158393859863,2015-07-09
12.699542999267578,2015-07-10
12.859957695007324,2015-07-13
12.859957695007324,2015-07-14
12.859957695007324,2015-07-15
13.064932823181152,2015-07-16
13.198615074157715,2015-07-17
13.278820991516113,2015-07-20
12.993638038635254,2015-07-21
13.02037239074707,2015-07-22
13.118404388427734,2015-07-23
13.243173599243164,2015-07-24
13.216437339782715,2015-07-27
13.18078899383545,2015-07-28
13.216437339782715,2015-07-29
13.189701080322266,2015-07-30
13.127317428588867,2015-07-31
12.957990646362305,2015-08-03
12.975814819335938,2015-08-04
13.01146125793457,2015-08-05
12.494568824768066,2015-08-06
12.574774742126465,2015-08-07
12.788662910461426,2015-08-10
12.441097259521484,2015-08-11
12.583687782287598,2015-08-12
13.53726577758789,2015-08-13
13.52835464477539,2015-08-14
13.590739250183105,2015-08-17
13.483795166015625,2015-08-18
13.394678115844727,2015-08-19
12.708456039428711,2015-08-20
12.396536827087402,2015-08-21
11.621196746826172,2015-08-24
11.532073974609375,2015-08-25
11.781612396240234,2015-08-26
12.13808822631836,2015-08-27
12.298504829406738,2015-08-28
12.147002220153809,2015-08-31
11.647932052612305,2015-09-01
11.701400756835938,2015-09-02
11.87073040008545,2015-09-03
11.42513370513916,2015-09-04
11.897466659545898,2015-09-08
11.781612396240234,2015-09-09
11.594460487365723,2015-09-10
11.630107879638672,2015-09-11
11.504377365112305,2015-09-14
11.621127128601074,2015-09-15
11.71093463897705,2015-09-16
11.863608360290527,2015-09-17
11.603166580200195,2015-09-18
11.612146377563477,2015-09-21
11.486414909362793,2015-09-22
11.450491905212402,2015-09-23
11.522336959838867,2015-09-24
11.450491905212402,2015-09-25
11.03737735748291,2015-09-28
11.010432243347168,2015-09-29
11.333742141723633,2015-09-30
11.432530403137207,2015-10-01
11.71093463897705,2015-10-02
12.043222427368164,2015-10-05
12.124051094055176,2015-10-06
12.240801811218262,2015-10-07
12.61799430847168,2015-10-08
12.537166595458984,2015-10-09
12.49226188659668,2015-10-12
12.49226188659668,2015-10-13
12.55512809753418,2015-10-14
12.83353328704834,2015-10-15
13.10295581817627,2015-10-16
13.093975067138672,2015-10-19
13.084993362426758,2015-10-20
12.788629531860352,2015-10-21
13.192761421203613,2015-10-22
13.471165657043457,2015-10-23
13.210724830627441,2015-10-26
13.192761421203613,2015-10-27
13.471165657043457,2015-10-28
13.578937530517578,2015-10-29
13.830398559570312,2015-10-30
14.036955833435059,2015-11-02
13.83937931060791,2015-11-03
13.866323471069336,2015-11-04
13.785497665405273,2015-11-05
13.363397598266602,2015-11-06
12.950281143188477,2015-11-09
12.968244552612305,2015-11-10
12.914359092712402,2015-11-11
12.671879768371582,2015-11-12
12.37551212310791,2015-11-13
12.698820114135742,2015-11-16
12.698820114135742,2015-11-17
12.815570831298828,2015-11-18
12.74372386932373,2015-11-19
12.80659008026123,2015-11-20
12.860475540161133,2015-11-23
12.95926284790039,2015-11-24
12.95926284790039,2015-11-25
12.79761028289795,2015-11-27
12.887417793273926,2015-11-30
13.138877868652344,2015-12-01
12.941301345825195,2015-12-02
12.37551212310791,2015-12-03
12.626976013183594,2015-12-04
12.456339836120605,2015-12-07
12.124051094055176,2015-12-08
12.124051094055176,2015-12-09
12.3485689163208,2015-12-10
11.962396621704102,2015-12-11
11.908512115478516,2015-12-14
12.088127136230469,2015-12-15
12.276724815368652,2015-12-16
11.998319625854492,2015-12-17
11.836666107177734,2015-12-18
11.998319625854492,2015-12-21
11.953415870666504,2015-12-22
12.303666114807129,2015-12-23
12.231820106506348,2015-12-24
12.142013549804688,2015-12-28
12.321627616882324,2015-12-29
12.142013549804688,2015-12-30
11.998319625854492,2015-12-31
11.863608360290527,2016-01-04
11.468454360961914,2016-01-05
11.414568901062012,2016-01-06
11.15412712097168,2016-01-07
11.297820091247559,2016-01-08
10.965531349182129,2016-01-11
11.16310977935791,2016-01-12
10.9475679397583,2016-01-13
11.414568901062012,2016-01-14
11.234951972961426,2016-01-15
11.091259002685547,2016-01-19
10.911643981933594,2016-01-20
11.109224319458008,2016-01-21
11.405585289001465,2016-01-22
11.225971221923828,2016-01-25
11.49539566040039,2016-01-26
11.405585289001465,2016-01-27
11.531318664550781,2016-01-28
11.648070335388184,2016-01-29
11.405585289001465,2016-02-01
10.884702682495117,2016-02-02
10.992472648620605,2016-02-03
10.965531349182129,2016-02-04
9.968663215637207,2016-02-05
9.483701705932617,2016-02-08
9.420835494995117,2016-02-09
9.519624710083008,2016-02-10
9.340009689331055,2016-02-11
9.654336929321289,2016-02-12
9.824971199035645,2016-02-16
9.87885570526123,2016-02-17
9.744145393371582,2016-02-18
9.807010650634766,2016-02-19
9.968663215637207,2016-02-22
9.780067443847656,2016-02-23
9.69025993347168,2016-02-24
9.762105941772461,2016-02-25
9.807010650634766,2016-02-26
9.71720027923584,2016-02-29
9.672296524047852,2016-03-01
9.780067443847656,2016-03-02
9.798028945922852,2016-03-03
9.87885570526123,2016-03-04
10.250447273254395,2016-03-07
9.896982192993164,2016-03-08
10.051057815551758,2016-03-09
10.051057815551758,2016-03-10
10.6492280960083,2016-03-11
10.477025032043457,2016-03-14
10.486087799072266,2016-03-15
10.930182456970215,2016-03-16
11.274582862854004,2016-03-17
11.156763076782227,2016-03-18
11.220205307006836,2016-03-21
11.455848693847656,2016-03-22
11.365216255187988,2016-03-23
11.328963279724121,2016-03-24
11.646174430847168,2016-03-28
11.655238151550293,2016-03-29
11.5555419921875,2016-03-30
11.57366943359375,2016-03-31
11.809309959411621,2016-04-01
11.564604759216309,2016-04-04
11.428658485412598,2016-04-05
11.57366943359375,2016-04-06
11.410531997680664,2016-04-07
11.247393608093262,2016-04-08
11.138636589050293,2016-04-11
11.301774978637695,2016-04-12
11.510224342346191,2016-04-13
11.537416458129883,2016-04-14
11.510224342346191,2016-04-15
11.29271125793457,2016-04-18
11.365216255187988,2016-04-19
11.365216255187988,2016-04-20
11.546478271484375,2016-04-21
11.600857734680176,2016-04-22
11.43772029876709,2016-04-25
11.591794967651367,2016-04-26
11.483037948608398,2016-04-27
11.365216255187988,2016-04-28
11.256457328796387,2016-04-29
11.428658485412598,2016-05-02
11.084257125854492,2016-05-03
11.011751174926758,2016-05-04
11.029878616333008,2016-05-05
11.510224342346191,2016-05-06
11.129573822021484,2016-05-09
11.165826797485352,2016-05-10
11.057068824768066,2016-05-11
10.821426391601562,2016-05-12
10.558594703674316,2016-05-13
10.6492280960083,2016-05-16
10.594847679138184,2016-05-17
10.522339820861816,2016-05-18
10.440774917602539,2016-05-19
10.73985767364502,2016-05-20
10.603910446166992,2016-05-23
10.70360279083252,2016-05-24
10.902995109558105,2016-05-25
10.748921394348145,2016-05-26
10.794235229492188,2016-05-27
10.839553833007812,2016-05-31
10.89393138885498,2016-06-01
11.002690315246582,2016-06-02
10.848615646362305,2016-06-03
11.0208158493042,2016-06-06
10.757984161376953,2016-06-07
10.694540977478027,2016-06-08
10.594847679138184,2016-06-09
10.431710243225098,2016-06-10
10.467961311340332,2016-06-13
10.377327919006348,2016-06-14
10.576719284057617,2016-06-15
10.332013130187988,2016-06-16
10.223257064819336,2016-06-17
10.341076850891113,2016-06-20
10.467961311340332,2016-06-21
10.567658424377441,2016-06-22
10.748921394348145,2016-06-23
10.087309837341309,2016-06-24
9.625086784362793,2016-06-27
9.724781036376953,2016-06-28
10.177940368652344,2016-06-29
10.286700248718262,2016-06-30
10.404520034790039,2016-07-01
10.187003135681152,2016-07-05
10.177940368652344,2016-07-06
10.295762062072754,2016-07-07
10.576719284057617,2016-07-08
10.73985767364502,2016-07-11
10.993627548217773,2016-07-12
11.11144733428955,2016-07-13
11.17488956451416,2016-07-14
11.147700309753418,2016-07-15
11.274582862854004,2016-07-18
11.328963279724121,2016-07-19
11.310837745666504,2016-07-20
11.238327980041504,2016-07-21
11.43772029876709,2016-07-22
11.428658485412598,2016-07-25
11.600857734680176,2016-07-26
11.546478271484375,2016-07-27
11.582732200622559,2016-07-28
11.754931449890137,2016-07-29
11.655238151550293,2016-08-01
11.492101669311523,2016-08-02
11.47397518157959,2016-08-03
11.546478271484375,2016-08-04
11.628046989440918,2016-08-05
11.63711166381836,2016-08-08
12.072141647338867,2016-08-09
11.918069839477539,2016-08-10
12.13558578491211,2016-08-11
12.244343757629395,2016-08-12
12.37122631072998,2016-08-15
12.398419380187988,2016-08-16
12.47092342376709,2016-08-17
12.461859703063965,2016-08-18
12.452796936035156,2016-08-19
12.525300979614258,2016-08-22
12.552492141723633,2016-08-23
12.543427467346191,2016-08-24
12.5887451171875,2016-08-25
12.67031192779541,2016-08-26
12.724691390991211,2016-08-29
12.697504043579102,2016-08-30
12.742819786071777,2016-08-31
12.661250114440918,2016-09-01
12.63405990600586,2016-09-02
12.47092342376709,2016-09-06
12.489049911499023,2016-09-07
12.516240119934082,2016-09-08
12.10839557647705,2016-09-09
12.692813873291016,2016-09-12
12.455391883850098,2016-09-13
12.519312858581543,2016-09-14
12.455391883850098,2016-09-15
12.455391883850098,2016-09-16
12.437129974365234,2016-09-19
12.519312858581543,2016-09-20
12.720207214355469,2016-09-21
12.911968231201172,2016-09-22
12.82978630065918,2016-09-23
12.619760513305664,2016-09-26
12.747602462768555,2016-09-27
12.802391052246094,2016-09-28
12.683682441711426,2016-09-29
12.765864372253418,2016-09-30
13.176783561706543,2016-10-03
13.039812088012695,2016-10-04
13.350282669067383,2016-10-05
13.258967399597168,2016-10-06
12.884575843811035,2016-10-07
12.711075782775879,2016-10-10
12.482789993286133,2016-10-11
12.30015754699707,2016-10-12
12.364079475402832,2016-10-13
12.208842277526855,2016-10-14
12.217975616455078,2016-10-17
12.336684226989746,2016-10-18
12.464524269104004,2016-10-19
12.336684226989746,2016-10-20
12.245368003845215,2016-10-21
11.843581199645996,2016-10-24
11.551372528076172,2016-10-25
11.788793563842773,2016-10-26
11.15871810913086,2016-10-27
11.113059997558594,2016-10-28
11.067402839660645,2016-10-31
11.0034818649292,2016-11-01
10.811720848083496,2016-11-02
10.802587509155273,2016-11-03
10.857378959655762,2016-11-04
11.15871810913086,2016-11-07
10.638221740722656,2016-11-08
10.93956184387207,2016-11-09
10.912165641784668,2016-11-10
11.067402839660645,2016-11-11
11.113059997558594,2016-11-14
10.966955184936523,2016-11-15
10.97608757019043,2016-11-16
10.95782470703125,2016-11-17
10.839115142822266,2016-11-18
10.711273193359375,2016-11-21
10.665616035461426,2016-11-22
10.77519416809082,2016-11-23
10.77519416809082,2016-11-25
10.811720848083496,2016-11-28
10.537775039672852,2016-11-29
10.556037902832031,2016-11-30
10.738668441772461,2016-12-01
10.647354125976562,2016-12-02
10.784323692321777,2016-12-05
10.766060829162598,2016-12-06
10.802587509155273,2016-12-07
10.884771347045898,2016-12-08
11.0034818649292,2016-12-09
10.966955184936523,2016-12-12
10.848245620727539,2016-12-13
10.848245620727539,2016-12-14
10.674748420715332,2016-12-15
10.601694107055664,2016-12-16
10.711273193359375,2016-12-19
10.638221740722656,2016-12-20
10.702140808105469,2016-12-21
10.720403671264648,2016-12-22
10.711273193359375,2016-12-23
10.875639915466309,2016-12-27
10.674748420715332,2016-12-28
10.647354125976562,2016-12-29
10.4647216796875,2016-12-30
10.674748420715332,2017-01-03
10.839115142822266,2017-01-04
10.857378959655762,2017-01-05
10.893901824951172,2017-01-06
10.95782470703125,2017-01-09
10.95782470703125,2017-01-10
10.99435043334961,2017-01-11
10.97608757019043,2017-01-12
11.0034818649292,2017-01-13
11.167848587036133,2017-01-17
11.08566665649414,2017-01-18
10.99435043334961,2017-01-19
10.93043041229248,2017-01-20
10.921299934387207,2017-01-23
11.058271408081055,2017-01-24
11.240901947021484,2017-01-25
11.15871810913086,2017-01-26
11.2865571975708,2017-01-27
11.259164810180664,2017-01-30
11.222639083862305,2017-01-31
11.2865571975708,2017-02-01
11.15871810913086,2017-02-02
11.204375267028809,2017-02-03
11.15871810913086,2017-02-06
11.14045524597168,2017-02-07
11.103928565979004,2017-02-08
11.31395435333252,2017-02-09
12.13578987121582,2017-02-10
11.9440279006958,2017-02-13
11.9440279006958,2017-02-14
11.96229076385498,2017-02-15
11.916634559631348,2017-02-16
11.9440279006958,2017-02-17
12.172316551208496,2017-02-21
12.13578987121582,2017-02-22
12.090131759643555,2017-02-23
11.96229076385498,2017-02-24
11.92576789855957,2017-02-27
11.706607818603516,2017-02-28
11.953161239624023,2017-03-01
11.724872589111328,2017-03-02
11.779662132263184,2017-03-03
11.825319290161133,2017-03-06
11.560505867004395,2017-03-07
11.405269622802734,2017-03-08
11.332216262817383,2017-03-09
11.30482292175293,2017-03-10
11.304823875427246,2017-03-13
11.415289878845215,2017-03-14
11.599410057067871,2017-03-15
11.636236190795898,2017-03-16
11.645439147949219,2017-03-17
11.62702751159668,2017-03-20
11.525764465332031,2017-03-21
11.525764465332031,2017-03-22
11.553380966186523,2017-03-23
11.553380966186523,2017-03-24
11.580999374389648,2017-03-27
11.820352554321289,2017-03-28
11.967646598815918,2017-03-29
12.188586235046387,2017-03-30
11.967646598815918,2017-03-31
11.774322509765625,2017-04-03
11.755910873413086,2017-04-04
11.62702751159668,2017-04-05
11.571791648864746,2017-04-06
11.516556739807129,2017-04-07
11.534968376159668,2017-04-10
11.507352828979492,2017-04-11
11.498147010803223,2017-04-12
11.350852966308594,2017-04-13
11.424497604370117,2017-04-17
11.350852966308594,2017-04-18
11.442911148071289,2017-04-19
11.912409782409668,2017-04-20
11.866381645202637,2017-04-21
12.004469871520996,2017-04-24
12.032088279724121,2017-04-25
11.912409782409668,2017-04-26
11.930822372436523,2017-04-27
11.709882736206055,2017-04-28
11.728292465209961,2017-05-01
11.61782169342041,2017-05-02
11.571791648864746,2017-05-03
11.571791648864746,2017-05-04
11.682262420654297,2017-05-05
11.774322509765625,2017-05-08
12.068909645080566,2017-05-09
11.700676918029785,2017-05-10
11.67305850982666,2017-05-11
11.700676918029785,2017-05-12
11.866381645202637,2017-05-15
11.903205871582031,2017-05-16
11.654646873474121,2017-05-17
11.691468238830566,2017-05-18
11.801939964294434,2017-05-19
12.078115463256836,2017-05-22
12.105733871459961,2017-05-23
12.17017650604248,2017-05-24
12.160969734191895,2017-05-25
12.354292869567871,2017-05-26
12.234615325927734,2017-05-30
12.317471504211426,2017-05-31
12.492383003234863,2017-06-01
12.501587867736816,2017-06-02
12.372702598571777,2017-06-05
12.409526824951172,2017-06-06
12.299057960510254,2017-06-07
12.437145233154297,2017-06-08
12.56602668762207,2017-06-09
12.584440231323242,2017-06-12
12.483176231384277,2017-06-13
12.501587867736816,2017-06-14
12.529204368591309,2017-06-15
12.63967514038086,2017-06-16
12.685705184936523,2017-06-19
12.418732643127441,2017-06-20
12.455558776855469,2017-06-21
12.381909370422363,2017-06-22
12.51079273223877,2017-06-23
12.575233459472656,2017-06-26
12.575233459472656,2017-06-27
12.75014591217041,2017-06-28
12.520000457763672,2017-06-29
12.612056732177734,2017-06-30
12.786969184875488,2017-07-03
12.63967514038086,2017-07-05
