T,Date
2.1496479511260986,1993-05-25
2.1855950355529785,1993-05-26
2.1999733448028564,1993-05-27
2.207162380218506,1993-05-28
2.2215418815612793,1993-06-01
2.214352607727051,1993-06-02
2.2215418815612793,1993-06-03
2.214352607727051,1993-06-04
2.207162380218506,1993-06-07
2.1927831172943115,1993-06-08
2.243109941482544,1993-06-09
2.2215418815612793,1993-06-10
2.243109941482544,1993-06-11
2.243109941482544,1993-06-14
2.214352607727051,1993-06-15
2.1927831172943115,1993-06-16
2.1927831172943115,1993-06-17
2.156836748123169,1993-06-18
2.17840576171875,1993-06-21
2.17840576171875,1993-06-22
2.171215295791626,1993-06-23
2.156836748123169,1993-06-24
2.1496479511260986,1993-06-25
2.1855950355529785,1993-06-28
2.1927831172943115,1993-06-29
2.228731870651245,1993-06-30
2.2718682289123535,1993-07-01
2.2645375728607178,1993-07-02
2.279099464416504,1993-07-06
2.2645375728607178,1993-07-07
2.3009440898895264,1993-07-08
2.2936620712280273,1993-07-09
2.3009440898895264,1993-07-12
2.2936620712280273,1993-07-13
2.2863826751708984,1993-07-14
2.330070972442627,1993-07-15
2.3373517990112305,1993-07-16
2.3373517990112305,1993-07-19
2.3373517990112305,1993-07-20
2.351914167404175,1993-07-21
2.3446335792541504,1993-07-22
2.3446335792541504,1993-07-23
2.351914167404175,1993-07-26
2.3446335792541504,1993-07-27
2.3373517990112305,1993-07-28
2.3664772510528564,1993-07-29
2.3591959476470947,1993-07-30
2.3446335792541504,1993-08-02
2.322788715362549,1993-08-03
2.330070972442627,1993-08-04
2.351914167404175,1993-08-05
2.3664772510528564,1993-08-06
2.3664772510528564,1993-08-09
2.3956031799316406,1993-08-10
2.402885675430298,1993-08-11
2.439293622970581,1993-08-12
2.44657301902771,1993-08-13
2.44657301902771,1993-08-16
2.432011365890503,1993-08-17
2.439293622970581,1993-08-18
2.4101674556732178,1993-08-19
2.439293622970581,1993-08-20
2.417449712753296,1993-08-23
2.4902632236480713,1993-08-24
2.4757001399993896,1993-08-25
2.577639102935791,1993-08-26
2.577639102935791,1993-08-27
2.6358916759490967,1993-08-30
2.65045428276062,1993-08-31
2.65045428276062,1993-09-01
2.65045428276062,1993-09-02
2.6213293075561523,1993-09-03
2.6140477657318115,1993-09-07
2.628610610961914,1993-09-08
2.606766939163208,1993-09-09
2.715988874435425,1993-09-10
2.7014265060424805,1993-09-13
2.6577372550964355,1993-09-14
2.6358916759490967,1993-09-15
2.606766939163208,1993-09-16
2.5630781650543213,1993-09-17
2.5339505672454834,1993-09-20
2.4975452423095703,1993-09-21
2.526669979095459,1993-09-22
2.51938796043396,1993-09-23
2.432011365890503,1993-09-24
2.504823923110962,1993-09-27
2.526669979095459,1993-09-28
2.4975452423095703,1993-09-29
2.504823923110962,1993-09-30
2.5485146045684814,1993-10-01
2.5484631061553955,1993-10-04
2.5410988330841064,1993-10-05
2.5116360187530518,1993-10-06
2.445347785949707,1993-10-07
2.445347785949707,1993-10-08
2.386423349380493,1993-10-11
2.4158854484558105,1993-10-12
2.3643276691436768,1993-10-13
2.533731460571289,1993-10-14
2.519002676010132,1993-10-15
2.519002676010132,1993-10-18
2.519002676010132,1993-10-19
2.533731460571289,1993-10-20
2.482175827026367,1993-10-21
2.4158854484558105,1993-10-22
2.482175827026367,1993-10-25
2.460078001022339,1993-10-26
2.4969048500061035,1993-10-27
2.5558297634124756,1993-10-28
2.6073877811431885,1993-10-29
2.592656135559082,1993-11-01
2.5410988330841064,1993-11-02
2.5116360187530518,1993-11-03
2.482175827026367,1993-11-04
2.4969048500061035,1993-11-05
2.460078001022339,1993-11-08
2.4158854484558105,1993-11-09
2.4158854484558105,1993-11-10
2.4232499599456787,1993-11-11
2.4085195064544678,1993-11-12
2.4158854484558105,1993-11-15
2.445347785949707,1993-11-16
2.4969048500061035,1993-11-17
2.482175827026367,1993-11-18
2.4158854484558105,1993-11-19
2.4011545181274414,1993-11-22
2.3569610118865967,1993-11-23
2.3937883377075195,1993-11-24
2.4527111053466797,1993-11-26
2.47480845451355,1993-11-29
2.504270553588867,1993-11-30
2.4527111053466797,1993-12-01
2.504270553588867,1993-12-02
2.5484631061553955,1993-12-03
2.5558297634124756,1993-12-06
2.563194751739502,1993-12-07
2.5410988330841064,1993-12-08
2.504270553588867,1993-12-09
2.504270553588867,1993-12-10
2.482175827026367,1993-12-13
2.47480845451355,1993-12-14
2.467442274093628,1993-12-15
2.5116360187530518,1993-12-16
2.5705599784851074,1993-12-17
2.5705599784851074,1993-12-20
2.5779271125793457,1993-12-21
2.6000232696533203,1993-12-22
2.592656135559082,1993-12-23
2.592656135559082,1993-12-27
2.629483699798584,1993-12-28
2.5705599784851074,1993-12-29
2.519002676010132,1993-12-30
2.445347785949707,1993-12-31
2.445347785949707,1994-01-03
2.4229307174682617,1994-01-04
2.3185577392578125,1994-01-05
2.2961935997009277,1994-01-06
2.340925693511963,1994-01-07
2.393110990524292,1994-01-10
2.3632900714874268,1994-01-11
2.340925693511963,1994-01-12
2.340925693511963,1994-01-13
2.3260130882263184,1994-01-14
2.2812836170196533,1994-01-17
2.340925693511963,1994-01-18
2.3632900714874268,1994-01-19
2.4080209732055664,1994-01-20
2.3856546878814697,1994-01-21
2.3185577392578125,1994-01-24
2.2738263607025146,1994-01-25
2.348379373550415,1994-01-26
2.445296049118042,1994-01-27
2.445296049118042,1994-01-28
2.497480869293213,1994-01-31
2.4080209732055664,1994-02-01
2.430386781692505,1994-02-02
2.3856546878814697,1994-02-03
2.3260130882263184,1994-02-04
2.340925693511963,1994-02-07
2.3185577392578125,1994-02-08
2.2812836170196533,1994-02-09
2.2216415405273438,1994-02-10
2.258918285369873,1994-02-11
2.258918285369873,1994-02-14
2.258918285369873,1994-02-15
2.258918285369873,1994-02-16
2.236551523208618,1994-02-17
2.2738263607025146,1994-02-18
2.288738489151001,1994-02-22
2.236551523208618,1994-02-23
2.3111026287078857,1994-02-24
2.348379373550415,1994-02-25
2.3334686756134033,1994-02-28
2.3260130882263184,1994-03-01
2.370744466781616,1994-03-02
2.3632900714874268,1994-03-03
2.355834484100342,1994-03-04
2.3334686756134033,1994-03-07
2.3334686756134033,1994-03-08
2.3334686756134033,1994-03-09
2.3856546878814697,1994-03-10
2.4229307174682617,1994-03-11
2.4229307174682617,1994-03-14
2.4005649089813232,1994-03-15
2.430386781692505,1994-03-16
2.430386781692505,1994-03-17
2.415476083755493,1994-03-18
2.3856546878814697,1994-03-21
2.4229307174682617,1994-03-22
2.4005649089813232,1994-03-23
2.3856546878814697,1994-03-24
2.4005649089813232,1994-03-25
2.437840700149536,1994-03-28
2.437840700149536,1994-03-29
2.340925693511963,1994-03-30
2.4080209732055664,1994-03-31
2.333879232406616,1994-04-04
2.3867506980895996,1994-04-05
2.3716444969177246,1994-04-06
2.40185546875,1994-04-07
2.3640897274017334,1994-04-08
2.3943028450012207,1994-04-11
2.3867506980895996,1994-04-12
2.424516201019287,1994-04-13
2.462280035018921,1994-04-14
2.5000457763671875,1994-04-15
2.5529158115386963,1994-04-18
2.5755741596221924,1994-04-19
2.598233222961426,1994-04-20
2.6737637519836426,1994-04-21
2.5831289291381836,1994-04-22
2.6511058807373047,1994-04-25
2.5755741596221924,1994-04-26
2.5227043628692627,1994-04-28
2.507598876953125,1994-04-29
2.4773857593536377,1994-05-02
2.462280035018921,1994-05-03
2.4773857593536377,1994-05-04
2.462280035018921,1994-05-05
2.416961193084717,1994-05-06
2.3716444969177246,1994-05-09
2.40185546875,1994-05-10
2.333879232406616,1994-05-11
2.3565380573272705,1994-05-12
2.3867506980895996,1994-05-13
2.3943028450012207,1994-05-16
2.5000457763671875,1994-05-17
2.4849395751953125,1994-05-18
2.507598876953125,1994-05-19
2.454725742340088,1994-05-20
2.4396214485168457,1994-05-23
2.432067632675171,1994-05-24
2.454725742340088,1994-05-25
2.515150785446167,1994-05-26
2.5000457763671875,1994-05-27
2.4849395751953125,1994-05-31
2.49249267578125,1994-06-01
2.49249267578125,1994-06-02
2.5529158115386963,1994-06-03
2.598233222961426,1994-06-06
2.5831289291381836,1994-06-07
2.598233222961426,1994-06-08
2.6057863235473633,1994-06-09
2.6133389472961426,1994-06-10
2.590682029724121,1994-06-13
2.590682029724121,1994-06-14
2.590682029724121,1994-06-15
2.6133389472961426,1994-06-16
2.598233222961426,1994-06-17
2.590682029724121,1994-06-20
2.590682029724121,1994-06-21
2.5755741596221924,1994-06-22
2.598233222961426,1994-06-23
2.5529158115386963,1994-06-24
2.5378098487854004,1994-06-27
2.5378098487854004,1994-06-28
2.6057863235473633,1994-06-29
2.6284449100494385,1994-06-30
2.6298508644104004,1994-07-01
2.614562749862671,1994-07-05
2.6451401710510254,1994-07-06
2.6527862548828125,1994-07-07
2.6833670139312744,1994-07-08
2.668074607849121,1994-07-11
2.6222081184387207,1994-07-12
2.6069161891937256,1994-07-13
2.6757209300994873,1994-07-14
2.6757209300994873,1994-07-15
2.691009998321533,1994-07-18
2.691009998321533,1994-07-19
2.6527862548828125,1994-07-20
2.6451401710510254,1994-07-21
2.6222081184387207,1994-07-22
2.6069161891937256,1994-07-25
2.614562749862671,1994-07-26
2.583982229232788,1994-07-27
2.5610463619232178,1994-07-28
2.5686919689178467,1994-07-29
2.5610463619232178,1994-08-01
2.576338529586792,1994-08-02
2.583982229232788,1994-08-03
2.591627359390259,1994-08-04
2.576338529586792,1994-08-05
2.614562749862671,1994-08-08
2.6298508644104004,1994-08-09
2.6298508644104004,1994-08-10
2.6298508644104004,1994-08-11
2.6298508644104004,1994-08-12
2.614562749862671,1994-08-15
2.6222081184387207,1994-08-16
2.591627359390259,1994-08-17
2.5534024238586426,1994-08-18
2.5610463619232178,1994-08-19
2.5534024238586426,1994-08-22
2.5610463619232178,1994-08-23
2.5534024238586426,1994-08-24
2.5381131172180176,1994-08-25
2.5534024238586426,1994-08-26
2.5610463619232178,1994-08-29
2.5151779651641846,1994-08-30
2.530468463897705,1994-08-31
2.507532835006714,1994-09-01
2.522822856903076,1994-09-02
2.5151779651641846,1994-09-06
2.5457568168640137,1994-09-07
2.530468463897705,1994-09-08
2.5151779651641846,1994-09-09
2.4922428131103516,1994-09-12
2.522822856903076,1994-09-13
2.5381131172180176,1994-09-14
2.5610463619232178,1994-09-15
2.5381131172180176,1994-09-16
2.5381131172180176,1994-09-19
2.507532835006714,1994-09-20
2.499887466430664,1994-09-21
2.4922428131103516,1994-09-22
2.507532835006714,1994-09-23
2.5381131172180176,1994-09-26
2.583982229232788,1994-09-27
2.6604299545288086,1994-09-28
2.6069161891937256,1994-09-29
2.599271535873413,1994-09-30
2.5457568168640137,1994-10-03
2.4775006771087646,1994-10-04
2.446533203125,1994-10-05
2.500727891921997,1994-10-06
2.5471813678741455,1994-10-07
2.53169584274292,1994-10-10
2.5471813678741455,1994-10-11
2.500727891921997,1994-10-12
2.5471813678741455,1994-10-13
2.5626657009124756,1994-10-14
2.5549232959747314,1994-10-17
2.5471813678741455,1994-10-18
2.5626657009124756,1994-10-19
2.5471813678741455,1994-10-20
2.53169584274292,1994-10-21
2.4775006771087646,1994-10-24
2.4775006771087646,1994-10-25
2.4852442741394043,1994-10-26
2.5162105560302734,1994-10-27
2.5549232959747314,1994-10-28
2.5936334133148193,1994-10-31
2.57814884185791,1994-11-01
2.5704081058502197,1994-11-02
2.5858919620513916,1994-11-03
2.5162105560302734,1994-11-04
2.5394389629364014,1994-11-07
2.53169584274292,1994-11-08
2.53169584274292,1994-11-09
2.508469820022583,1994-11-10
2.500727891921997,1994-11-11
2.5858919620513916,1994-11-14
2.6013753414154053,1994-11-15
2.609119415283203,1994-11-16
2.5936334133148193,1994-11-17
2.5936334133148193,1994-11-18
2.64782977104187,1994-11-21
2.609119415283203,1994-11-22
2.5936334133148193,1994-11-23
2.6013753414154053,1994-11-25
2.5626657009124756,1994-11-28
2.5704081058502197,1994-11-29
2.5626657009124756,1994-11-30
2.5549232959747314,1994-12-01
2.5549232959747314,1994-12-02
2.5549232959747314,1994-12-05
2.5471813678741455,1994-12-06
2.5394389629364014,1994-12-07
2.523954391479492,1994-12-08
2.523954391479492,1994-12-09
2.523954391479492,1994-12-12
2.57814884185791,1994-12-13
2.6013753414154053,1994-12-14
2.616860866546631,1994-12-15
2.5858919620513916,1994-12-16
2.5626657009124756,1994-12-19
2.57814884185791,1994-12-20
2.57814884185791,1994-12-21
2.53169584274292,1994-12-22
2.5626657009124756,1994-12-23
2.57814884185791,1994-12-27
2.5549232959747314,1994-12-28
2.5394389629364014,1994-12-29
2.500727891921997,1994-12-30
2.5162105560302734,1995-01-03
2.5098111629486084,1995-01-04
2.5490264892578125,1995-01-05
2.5490264892578125,1995-01-06
2.541184425354004,1995-01-09
2.5490264892578125,1995-01-10
2.525496482849121,1995-01-11
2.533339500427246,1995-01-12
2.533339500427246,1995-01-13
2.5803985595703125,1995-01-16
2.5725557804107666,1995-01-17
2.5490264892578125,1995-01-18
2.5725557804107666,1995-01-19
2.556870460510254,1995-01-20
2.603928804397583,1995-01-23
2.588242769241333,1995-01-24
2.6274590492248535,1995-01-25
2.6509881019592285,1995-01-26
2.713732957839966,1995-01-27
2.64314603805542,1995-01-30
2.674516439437866,1995-01-31
2.6666743755340576,1995-02-01
2.635301113128662,1995-02-02
2.6980464458465576,1995-02-03
2.6902029514312744,1995-02-06
2.6902029514312744,1995-02-07
2.7529492378234863,1995-02-08
2.6980464458465576,1995-02-09
2.7058897018432617,1995-02-10
2.6980464458465576,1995-02-13
2.6666743755340576,1995-02-14
2.6902029514312744,1995-02-15
2.635301113128662,1995-02-16
2.588242769241333,1995-02-17
2.564713478088379,1995-02-21
2.5725557804107666,1995-02-22
2.588242769241333,1995-02-23
2.5725557804107666,1995-02-24
2.564713478088379,1995-02-27
2.611771583557129,1995-02-28
2.603928804397583,1995-03-01
2.5960853099823,1995-03-02
2.5725557804107666,1995-03-03
2.556870460510254,1995-03-06
2.501966714859009,1995-03-07
2.5098111629486084,1995-03-08
2.525496482849121,1995-03-09
2.5803985595703125,1995-03-10
2.5960853099823,1995-03-13
2.6274590492248535,1995-03-14
2.611771583557129,1995-03-15
2.64314603805542,1995-03-16
2.674516439437866,1995-03-17
2.713732957839966,1995-03-20
2.619614839553833,1995-03-21
2.6509881019592285,1995-03-22
2.6509881019592285,1995-03-23
2.674516439437866,1995-03-24
2.721576452255249,1995-03-27
2.713732957839966,1995-03-28
2.7372639179229736,1995-03-29
2.674516439437866,1995-03-30
2.635301113128662,1995-03-31
2.611771583557129,1995-04-03
2.686189889907837,1995-04-04
2.67824387550354,1995-04-05
2.702084541320801,1995-04-06
2.749768018722534,1995-04-07
2.741820812225342,1995-04-10
2.7259256839752197,1995-04-11
2.749768018722534,1995-04-12
2.749768018722534,1995-04-13
2.757715940475464,1995-04-17
2.7259256839752197,1995-04-18
2.757715940475464,1995-04-19
2.749768018722534,1995-04-20
2.741820812225342,1995-04-21
2.7895052433013916,1995-04-24
2.797450304031372,1995-04-25
2.7895052433013916,1995-04-26
2.797450304031372,1995-04-27
2.8053994178771973,1995-04-28
2.8530826568603516,1995-05-01
2.8530826568603516,1995-05-02
2.8610293865203857,1995-05-03
2.8928182125091553,1995-05-04
2.8610293865203857,1995-05-05
2.8928182125091553,1995-05-08
2.908714532852173,1995-05-09
2.8848724365234375,1995-05-10
2.8451359272003174,1995-05-11
2.8689775466918945,1995-05-12
2.916661262512207,1995-05-15
2.8451359272003174,1995-05-16
2.76566219329834,1995-05-17
2.741820812225342,1995-05-18
2.710031270980835,1995-05-19
2.8053994178771973,1995-05-22
2.757715940475464,1995-05-23
2.76566219329834,1995-05-24
2.821293354034424,1995-05-25
2.773611307144165,1995-05-26
2.7895052433013916,1995-05-30
2.8610293865203857,1995-05-31
2.8530826568603516,1995-06-01
2.837188720703125,1995-06-02
2.8928182125091553,1995-06-05
2.8928182125091553,1995-06-06
2.8689775466918945,1995-06-07
2.876924514770508,1995-06-08
2.8848724365234375,1995-06-09
2.8928182125091553,1995-06-12
2.924609899520874,1995-06-13
2.924609899520874,1995-06-14
2.900766372680664,1995-06-15
2.9643449783325195,1995-06-16
3.0040810108184814,1995-06-19
2.9643449783325195,1995-06-20
2.9484517574310303,1995-06-21
3.0040810108184814,1995-06-22
2.9961347579956055,1995-06-23
2.93255615234375,1995-06-26
2.9802417755126953,1995-06-27
3.0040810108184814,1995-06-28
2.9722938537597656,1995-06-29
3.0279226303100586,1995-06-30
3.0199761390686035,1995-07-03
2.9484517574310303,1995-07-05
3.031796455383301,1995-07-06
3.015712261199951,1995-07-07
2.9513771533966064,1995-07-10
2.94333553314209,1995-07-11
3.0237550735473633,1995-07-12
2.9996285438537598,1995-07-13
2.9835455417633057,1995-07-14
2.9755027294158936,1995-07-17
2.9594194889068604,1995-07-18
3.015712261199951,1995-07-19
3.128300428390503,1995-07-20
3.0800468921661377,1995-07-21
3.120258092880249,1995-07-24
3.1363418102264404,1995-07-25
3.104174852371216,1995-07-26
3.0639634132385254,1995-07-27
3.0720057487487793,1995-07-28
3.096132755279541,1995-07-31
3.047879934310913,1995-08-01
3.1524252891540527,1995-08-02
3.2167611122131348,1995-08-03
3.192634105682373,1995-08-04
3.1363418102264404,1995-08-07
3.1604669094085693,1995-08-08
3.1604669094085693,1995-08-09
3.1604669094085693,1995-08-10
3.1443841457366943,1995-08-11
3.128300428390503,1995-08-14
3.128300428390503,1995-08-15
3.104174852371216,1995-08-16
3.096132755279541,1995-08-17
3.120258092880249,1995-08-18
3.128300428390503,1995-08-21
3.1443841457366943,1995-08-22
3.0880887508392334,1995-08-23
3.120258092880249,1995-08-24
3.1765501499176025,1995-08-25
3.192634105682373,1995-08-28
3.2006771564483643,1995-08-29
3.2248010635375977,1995-08-30
3.256969451904297,1995-08-31
3.2087180614471436,1995-09-01
3.232844352722168,1995-09-05
3.2810959815979004,1995-09-06
3.2891368865966797,1995-09-07
3.313262939453125,1995-09-08
3.313262939453125,1995-09-11
3.313262939453125,1995-09-12
3.3373889923095703,1995-09-13
3.4338908195495605,1995-09-14
3.5062689781188965,1995-09-15
3.4901838302612305,1995-09-18
3.482144355773926,1995-09-19
3.514310598373413,1995-09-20
3.4982261657714844,1995-09-21
3.4901838302612305,1995-09-22
3.474100112915039,1995-09-25
3.482144355773926,1995-09-26
3.522352457046509,1995-09-27
3.522352457046509,1995-09-28
3.5384349822998047,1995-09-29
3.4982261657714844,1995-10-02
3.514310598373413,1995-10-03
3.5303940773010254,1995-10-04
3.533348798751831,1995-10-05
3.525226593017578,1995-10-06
3.606452703475952,1995-10-09
3.6145780086517334,1995-10-10
3.598331928253174,1995-10-11
3.5171058177948,1995-10-12
3.541473150253296,1995-10-13
3.476492404937744,1995-10-16
3.541473150253296,1995-10-17
3.5171058177948,1995-10-18
3.6308226585388184,1995-10-19
3.5902099609375,1995-10-20
3.598331928253174,1995-10-23
3.6714346408843994,1995-10-24
3.6633129119873047,1995-10-25
3.5739634037017822,1995-10-26
3.56584095954895,1995-10-27
3.56584095954895,1995-10-30
3.6308226585388184,1995-10-31
3.6551897525787354,1995-11-01
3.695802688598633,1995-11-02
3.6551897525787354,1995-11-03
3.6308226585388184,1995-11-06
3.638944625854492,1995-11-07
3.6308226585388184,1995-11-08
3.598331928253174,1995-11-09
3.5577173233032227,1995-11-10
3.5495944023132324,1995-11-13
3.5171058177948,1995-11-14
3.5089828968048096,1995-11-15
3.5089828968048096,1995-11-16
3.5089828968048096,1995-11-17
3.484616279602051,1995-11-20
3.5089828968048096,1995-11-21
3.484616279602051,1995-11-22
3.492737054824829,1995-11-24
3.5008599758148193,1995-11-27
3.5171058177948,1995-11-28
3.525226593017578,1995-11-29
3.5171058177948,1995-11-30
3.5577173233032227,1995-12-01
3.622699737548828,1995-12-04
3.622699737548828,1995-12-05
3.6308226585388184,1995-12-06
3.6145780086517334,1995-12-07
3.578024387359619,1995-12-08
3.6308226585388184,1995-12-11
3.638944625854492,1995-12-12
3.712048292160034,1995-12-13
3.703925609588623,1995-12-14
3.72017240524292,1995-12-15
3.695802688598633,1995-12-18
3.728292942047119,1995-12-19
3.6551897525787354,1995-12-20
3.68768048286438,1995-12-21
3.68768048286438,1995-12-22
3.728292942047119,1995-12-26
3.7607839107513428,1995-12-27
3.7607839107513428,1995-12-28
3.72017240524292,1995-12-29
3.7932755947113037,1996-01-02
3.8501338958740234,1996-01-03
3.842010974884033,1996-01-04
3.833887815475464,1996-01-05
3.804076910018921,1996-01-08
3.779482364654541,1996-01-09
3.640108823776245,1996-01-10
3.6647047996520996,1996-01-11
3.656506061553955,1996-01-12
3.631910562515259,1996-01-15
3.7958784103393555,1996-01-16
3.7302916049957275,1996-01-17
3.713895559310913,1996-01-18
3.656506061553955,1996-01-19
3.6155128479003906,1996-01-22
3.5991172790527344,1996-01-23
3.6647047996520996,1996-01-24
3.656506061553955,1996-01-25
3.6892998218536377,1996-01-26
3.6892998218536377,1996-01-29
3.681101083755493,1996-01-30
3.713895559310913,1996-01-31
3.7630839347839355,1996-02-01
3.779482364654541,1996-02-02
3.804076910018921,1996-02-05
3.8696649074554443,1996-02-06
3.9270546436309814,1996-02-07
3.877863645553589,1996-02-08
3.894261121749878,1996-02-09
3.935253858566284,1996-02-12
3.902458906173706,1996-02-13
3.7712836265563965,1996-02-14
3.6647047996520996,1996-02-15
3.656506061553955,1996-02-16
3.607313394546509,1996-02-20
3.640108823776245,1996-02-21
3.7302916049957275,1996-02-22
3.672903299331665,1996-02-23
3.6237120628356934,1996-02-26
3.640108823776245,1996-02-27
3.5827198028564453,1996-02-28
3.5991172790527344,1996-02-29
3.541727066040039,1996-03-01
3.541727066040039,1996-03-04
3.640108823776245,1996-03-05
3.6155128479003906,1996-03-06
3.574522018432617,1996-03-07
3.4269497394561768,1996-03-08
3.4515440464019775,1996-03-11
3.3613626956939697,1996-03-12
3.353163480758667,1996-03-13
3.336766004562378,1996-03-14
3.353163480758667,1996-03-15
3.4187512397766113,1996-03-18
3.459742546081543,1996-03-19
3.508932590484619,1996-03-20
3.533529281616211,1996-03-21
3.4925379753112793,1996-03-22
3.517132520675659,1996-03-25
3.533529281616211,1996-03-26
3.5007336139678955,1996-03-27
3.5007336139678955,1996-03-28
3.4515440464019775,1996-03-29
3.2711799144744873,1996-04-01
3.2957751750946045,1996-04-02
3.3039729595184326,1996-04-03
3.262979030609131,1996-04-04
3.1680586338043213,1996-04-08
3.1680586338043213,1996-04-09
3.1597650051116943,1996-04-10
3.110006809234619,1996-04-11
3.1431796550750732,1996-04-12
3.201232671737671,1996-04-15
3.2427005767822266,1996-04-16
3.2924599647521973,1996-04-17
3.2841668128967285,1996-04-18
3.3007521629333496,1996-04-19
3.350513458251953,1996-04-22
3.342219114303589,1996-04-23
3.333925247192383,1996-04-24
3.3256330490112305,1996-04-25
3.3090457916259766,1996-04-26
3.3256330490112305,1996-04-29
3.3256330490112305,1996-04-30
3.3256330490112305,1996-05-01
3.2841668128967285,1996-05-02
3.2924599647521973,1996-05-03
3.2758731842041016,1996-05-06
3.2841668128967285,1996-05-07
3.3173391819000244,1996-05-08
3.3256330490112305,1996-05-09
3.342219114303589,1996-05-10
3.3256330490112305,1996-05-13
3.3256330490112305,1996-05-14
3.3256330490112305,1996-05-15
3.2924599647521973,1996-05-16
3.3007521629333496,1996-05-17
3.267580986022949,1996-05-20
3.3007521629333496,1996-05-21
3.342219114303589,1996-05-22
3.2841668128967285,1996-05-23
3.3173391819000244,1996-05-24
3.2841668128967285,1996-05-28
3.2509937286376953,1996-05-29
3.2427005767822266,1996-05-30
3.2758731842041016,1996-05-31
3.259286642074585,1996-06-03
3.2758731842041016,1996-06-04
3.3007521629333496,1996-06-05
3.3007521629333496,1996-06-06
3.2841668128967285,1996-06-07
3.2758731842041016,1996-06-10
3.267580986022949,1996-06-11
3.259286642074585,1996-06-12
3.2758731842041016,1996-06-13
3.2509937286376953,1996-06-14
3.234405994415283,1996-06-17
3.2095248699188232,1996-06-18
3.192939043045044,1996-06-19
3.2509937286376953,1996-06-20
3.267580986022949,1996-06-21
3.259286642074585,1996-06-24
3.2427005767822266,1996-06-25
3.2178194522857666,1996-06-26
3.259286642074585,1996-06-27
3.267580986022949,1996-06-28
3.2758731842041016,1996-07-01
3.2509937286376953,1996-07-02
3.3090457916259766,1996-07-03
3.2509937286376953,1996-07-05
3.205300807952881,1996-07-08
3.2640390396118164,1996-07-09
3.2640390396118164,1996-07-10
3.2304728031158447,1996-07-11
3.3059921264648438,1996-07-12
3.2472543716430664,1996-07-15
3.255645990371704,1996-07-16
3.2304728031158447,1996-07-17
3.2640390396118164,1996-07-18
3.3143818378448486,1996-07-19
3.3311634063720703,1996-07-22
3.3143818378448486,1996-07-23
3.3059921264648438,1996-07-24
3.289210319519043,1996-07-25
3.297600269317627,1996-07-26
3.238863945007324,1996-07-29
3.2220823764801025,1996-07-30
3.2808191776275635,1996-07-31
3.347945213317871,1996-08-01
3.3982913494110107,1996-08-02
3.3982913494110107,1996-08-05
3.3815090656280518,1996-08-06
3.347945213317871,1996-08-07
3.3227739334106445,1996-08-08
3.3227739334106445,1996-08-09
3.347945213317871,1996-08-12
3.347945213317871,1996-08-13
3.3311634063720703,1996-08-14
3.3143818378448486,1996-08-15
3.3059921264648438,1996-08-16
3.3143818378448486,1996-08-19
3.3059921264648438,1996-08-20
3.272427797317505,1996-08-21
3.3059921264648438,1996-08-22
3.289210319519043,1996-08-23
3.2472543716430664,1996-08-26
3.2136924266815186,1996-08-27
3.1633455753326416,1996-08-28
3.1465656757354736,1996-08-29
3.1297833919525146,1996-08-30
3.1130006313323975,1996-09-03
3.196909189224243,1996-09-04
3.1297833919525146,1996-09-05
3.1046125888824463,1996-09-06
3.138174533843994,1996-09-09
3.1297833919525146,1996-09-10
3.138174533843994,1996-09-11
3.180128812789917,1996-09-12
3.2472543716430664,1996-09-13
3.2640390396118164,1996-09-16
3.238863945007324,1996-09-17
3.238863945007324,1996-09-18
3.2472543716430664,1996-09-19
3.289210319519043,1996-09-20
3.2808191776275635,1996-09-23
3.255645990371704,1996-09-24
3.2304728031158447,1996-09-25
3.196909189224243,1996-09-26
3.196909189224243,1996-09-27
3.2304728031158447,1996-09-30
3.238863945007324,1996-10-01
3.356335401535034,1996-10-02
3.3311634063720703,1996-10-03
3.3395540714263916,1996-10-04
3.3227739334106445,1996-10-07
3.310502767562866,1996-10-08
3.285037040710449,1996-10-09
3.2425951957702637,1996-10-10
3.2680606842041016,1996-10-11
3.2765491008758545,1996-10-14
3.2425951957702637,1996-10-15
3.3614354133605957,1996-10-16
3.3529462814331055,1996-10-17
3.3953869342803955,1996-10-18
3.4123637676239014,1996-10-21
3.4038772583007812,1996-10-22
3.3953869342803955,1996-10-23
3.3614354133605957,1996-10-24
3.3444581031799316,1996-10-25
3.3529462814331055,1996-10-28
3.3444581031799316,1996-10-29
3.310502767562866,1996-10-30
3.3020167350769043,1996-10-31
3.2935266494750977,1996-11-01
3.2595725059509277,1996-11-04
3.310502767562866,1996-11-05
3.3274807929992676,1996-11-06
3.3189926147460938,1996-11-07
3.310502767562866,1996-11-08
3.310502767562866,1996-11-11
3.3274807929992676,1996-11-12
3.3020167350769043,1996-11-13
3.3189926147460938,1996-11-14
3.3359689712524414,1996-11-15
3.3529462814331055,1996-11-18
3.3444581031799316,1996-11-19
3.4123637676239014,1996-11-20
3.4802732467651367,1996-11-21
3.4972496032714844,1996-11-22
3.5312061309814453,1996-11-25
3.5312061309814453,1996-11-26
3.5651564598083496,1996-11-27
3.573645830154419,1996-11-29
3.6076009273529053,1996-12-02
3.5142269134521484,1996-12-03
3.5227153301239014,1996-12-04
3.5227153301239014,1996-12-05
3.471784830093384,1996-12-06
3.471784830093384,1996-12-09
3.4632959365844727,1996-12-10
3.386898994445801,1996-12-11
