MELI,Date
87.2337646484375,2011-04-25
87.11735534667969,2011-04-26
88.07768249511719,2011-04-27
88.50447845458984,2011-04-28
88.65969848632812,2011-04-29
89.43569946289062,2011-05-02
84.15882110595703,2011-05-03
83.198486328125,2011-05-04
86.23466491699219,2011-05-05
86.05036163330078,2011-05-06
86.06975555419922,2011-05-09
85.8466567993164,2011-05-10
84.98332977294922,2011-05-11
84.27520751953125,2011-05-12
83.02388763427734,2011-05-13
82.1993637084961,2011-05-16
83.8290023803711,2011-05-17
85.36165618896484,2011-05-18
86.30255889892578,2011-05-19
85.54594421386719,2011-05-20
83.61559295654297,2011-05-23
83.33427429199219,2011-05-24
84.40131378173828,2011-05-25
84.46920776367188,2011-05-26
85.3907241821289,2011-05-27
85.47801208496094,2011-05-31
85.36165618896484,2011-06-01
87.01065826416016,2011-06-02
86.99126434326172,2011-06-03
79.69672393798828,2011-06-06
79.289306640625,2011-06-07
75.98153686523438,2011-06-08
77.52387237548828,2011-06-09
76.49565887451172,2011-06-10
74.99214172363281,2011-06-13
77.8633804321289,2011-06-14
73.91542053222656,2011-06-15
73.63411712646484,2011-06-16
73.74080657958984,2011-06-17
72.10149383544922,2011-06-20
76.89337921142578,2011-06-21
74.58472442626953,2011-06-22
76.05916595458984,2011-06-23
74.99214172363281,2011-06-24
76.21434020996094,2011-06-27
73.7576904296875,2011-06-28
72.93234252929688,2011-06-29
77.03971099853516,2011-06-30
79.18562316894531,2011-07-01
79.8362045288086,2011-07-05
80.45765686035156,2011-07-06
82.5938720703125,2011-07-07
80.63243103027344,2011-07-08
78.14667510986328,2011-07-11
76.24349212646484,2011-07-12
77.01058959960938,2011-07-13
75.38898468017578,2011-07-14
76.6901626586914,2011-07-15
73.79654693603516,2011-07-18
76.18521881103516,2011-07-19
74.50540924072266,2011-07-20
78.02043914794922,2011-07-21
79.66145324707031,2011-07-22
78.02043914794922,2011-07-25
78.52537536621094,2011-07-26
76.1561050415039,2011-07-27
77.1562271118164,2011-07-28
77.11740112304688,2011-07-29
76.56393432617188,2011-08-01
72.1652603149414,2011-08-02
70.19412231445312,2011-08-03
62.20272445678711,2011-08-04
60.43548583984375,2011-08-05
56.61943054199219,2011-08-08
61.387081146240234,2011-08-09
60.71708679199219,2011-08-10
64.27094268798828,2011-08-11
66.51398468017578,2011-08-12
67.13545989990234,2011-08-15
65.88284301757812,2011-08-16
66.64995574951172,2011-08-17
60.40636444091797,2011-08-18
58.45463562011719,2011-08-19
58.406089782714844,2011-08-22
61.74634552001953,2011-08-23
62.377498626708984,2011-08-24
60.93070983886719,2011-08-25
63.028076171875,2011-08-26
65.57213592529297,2011-08-29
66.77617645263672,2011-08-30
65.42646026611328,2011-08-31
66.2518310546875,2011-09-01
65.8343276977539,2011-09-02
63.88256072998047,2011-09-06
67.13545989990234,2011-09-07
67.41705322265625,2011-09-08
63.85344696044922,2011-09-09
64.05733489990234,2011-09-12
65.4458999633789,2011-09-13
66.71790313720703,2011-09-14
67.02862548828125,2011-09-15
66.39747619628906,2011-09-16
66.56256103515625,2011-09-19
66.2906723022461,2011-09-20
62.24155807495117,2011-09-21
58.92071533203125,2011-09-22
57.27001190185547,2011-09-23
55.056121826171875,2011-09-26
57.007835388183594,2011-09-27
54.69367980957031,2011-09-28
55.25764083862305,2011-09-29
52.26285934448242,2011-09-30
48.159610748291016,2011-10-03
51.66000747680664,2011-10-04
53.701900482177734,2011-10-05
55.19929504394531,2011-10-06
55.57849884033203,2011-10-07
57.63984298706055,2011-10-10
58.33021545410156,2011-10-11
57.35787582397461,2011-10-12
58.45660400390625,2011-10-13
60.12902069091797,2011-10-14
59.390052795410156,2011-10-17
59.448394775390625,2011-10-18
59.467838287353516,2011-10-19
59.55534744262695,2011-10-20
62.822383880615234,2011-10-21
65.55462646484375,2011-10-24
62.89045333862305,2011-10-25
63.9697265625,2011-10-26
67.10066223144531,2011-10-27
66.84783935546875,2011-10-28
63.39606475830078,2011-10-31
60.8291130065918,2011-11-01
61.665306091308594,2011-11-02
80.74246215820312,2011-11-03
83.7275161743164,2011-11-04
85.25408172607422,2011-11-07
85.12769317626953,2011-11-08
82.92048645019531,2011-11-09
83.05661010742188,2011-11-10
83.12470245361328,2011-11-11
83.92200469970703,2011-11-14
82.8329849243164,2011-11-15
83.02745819091797,2011-11-16
84.2039566040039,2011-11-17
80.84941864013672,2011-11-18
79.51732635498047,2011-11-21
79.77013397216797,2011-11-22
78.33109283447266,2011-11-23
78.23384094238281,2011-11-25
82.46348571777344,2011-11-28
82.46348571777344,2011-11-29
85.2637939453125,2011-11-30
83.67888641357422,2011-12-01
82.97881317138672,2011-12-02
88.5211410522461,2011-12-05
92.0020751953125,2011-12-06
91.09781646728516,2011-12-07
86.8389892578125,2011-12-08
90.08658599853516,2011-12-09
88.14191436767578,2011-12-12
86.69316101074219,2011-12-13
84.6803970336914,2011-12-14
81.91898345947266,2011-12-15
81.77315521240234,2011-12-16
80.91749572753906,2011-12-19
83.61083984375,2011-12-20
79.5075912475586,2011-12-21
81.26754760742188,2011-12-22
80.12016296386719,2011-12-23
79.41036987304688,2011-12-27
78.25213623046875,2011-12-28
78.10615539550781,2011-12-29
77.41513061523438,2011-12-30
79.61474609375,2012-01-03
78.32027435302734,2012-01-04
79.62447357177734,2012-01-05
78.44680786132812,2012-01-06
78.10615539550781,2012-01-09
81.4639892578125,2012-01-10
81.52241516113281,2012-01-11
84.19894409179688,2012-01-12
84.4033203125,2012-01-13
84.52983093261719,2012-01-17
84.62718963623047,2012-01-18
85.53233337402344,2012-01-19
85.06514739990234,2012-01-20
85.11380767822266,2012-01-23
86.17469787597656,2012-01-24
86.08711242675781,2012-01-25
85.6783218383789,2012-01-26
87.49836730957031,2012-01-27
85.58101654052734,2012-01-30
85.06514739990234,2012-01-31
88.2186050415039,2012-02-01
90.95353698730469,2012-02-02
94.11669921875,2012-02-03
93.13370513916016,2012-02-06
91.37205505371094,2012-02-07
91.4401626586914,2012-02-08
91.71269989013672,2012-02-09
90.30142211914062,2012-02-10
92.92930603027344,2012-02-13
92.68599700927734,2012-02-14
96.5888671875,2012-02-15
94.29188537597656,2012-02-16
93.59114074707031,2012-02-17
94.45738220214844,2012-02-21
95.10946655273438,2012-02-22
94.40869903564453,2012-02-23
96.0827407836914,2012-02-24
100.0051040649414,2012-02-27
98.399169921875,2012-02-28
94.71041870117188,2012-02-29
95.06079864501953,2012-03-01
97.23123931884766,2012-03-02
94.92454528808594,2012-03-05
90.56422424316406,2012-03-06
92.1214828491211,2012-03-07
92.68599700927734,2012-03-08
93.44515228271484,2012-03-09
93.00717163085938,2012-03-12
93.59114074707031,2012-03-13
93.49381256103516,2012-03-14
95.01214599609375,2012-03-15
95.10946655273438,2012-03-16
95.03160095214844,2012-03-19
94.69096374511719,2012-03-20
95.68370056152344,2012-03-21
93.9026107788086,2012-03-22
94.66175079345703,2012-03-23
99.0415267944336,2012-03-26
99.09993743896484,2012-03-27
99.15740203857422,2012-03-28
96.4195556640625,2012-03-29
95.27957916259766,2012-03-30
94.9677963256836,2012-04-02
97.55952453613281,2012-04-03
94.29552459716797,2012-04-04
94.47089385986328,2012-04-05
94.05194854736328,2012-04-09
90.88536834716797,2012-04-10
92.84375762939453,2012-04-11
95.0944595336914,2012-04-12
94.12015533447266,2012-04-13
89.6090087890625,2012-04-16
90.16436767578125,2012-04-17
88.23519134521484,2012-04-18
89.09260559082031,2012-04-19
88.15727233886719,2012-04-20
86.34500122070312,2012-04-23
85.80909729003906,2012-04-24
89.21924591064453,2012-04-25
90.09617614746094,2012-04-26
92.41506958007812,2012-04-27
94.25654602050781,2012-04-30
96.78978729248047,2012-05-01
95.10419464111328,2012-05-02
91.60636901855469,2012-05-03
90.47615051269531,2012-05-04
87.32907104492188,2012-05-07
85.73117065429688,2012-05-08
75.10123443603516,2012-05-09
75.31558990478516,2012-05-10
74.35101318359375,2012-05-11
72.24646759033203,2012-05-14
72.46080780029297,2012-05-15
74.08795928955078,2012-05-16
70.76548767089844,2012-05-17
70.80445861816406,2012-05-18
73.85408782958984,2012-05-21
74.39971923828125,2012-05-22
74.66278839111328,2012-05-23
72.81156158447266,2012-05-24
72.81156158447266,2012-05-25
72.22695922851562,2012-05-29
71.90544891357422,2012-05-30
68.43682861328125,2012-05-31
66.41997528076172,2012-06-01
65.484619140625,2012-06-04
69.97627258300781,2012-06-05
71.24291229248047,2012-06-06
70.05424499511719,2012-06-07
69.68396759033203,2012-06-08
68.03736877441406,2012-06-11
66.61486053466797,2012-06-12
65.0169448852539,2012-06-13
65.8548583984375,2012-06-14
66.7122802734375,2012-06-15
67.68659973144531,2012-06-18
68.3199462890625,2012-06-19
68.85579681396484,2012-06-20
67.70610046386719,2012-06-21
68.77783966064453,2012-06-22
68.02762603759766,2012-06-25
71.80802154541016,2012-06-26
71.48501586914062,2012-06-27
69.63107299804688,2012-06-28
73.9635009765625,2012-06-29
77.33964538574219,2012-07-02
78.67648315429688,2012-07-03
77.8958740234375,2012-07-05
75.77843475341797,2012-07-06
73.01702117919922,2012-07-09
70.80198669433594,2012-07-10
70.72393798828125,2012-07-11
70.56781768798828,2012-07-12
72.46080017089844,2012-07-13
70.0018539428711,2012-07-16
68.4113540649414,2012-07-17
70.14823913574219,2012-07-18
71.69969940185547,2012-07-19
71.8656005859375,2012-07-20
69.53350830078125,2012-07-23
68.33328247070312,2012-07-24
68.24549102783203,2012-07-25
71.47528076171875,2012-07-26
73.87567901611328,2012-07-27
68.30400848388672,2012-07-30
65.19129180908203,2012-07-31
63.93256759643555,2012-08-01
64.90833282470703,2012-08-02
80.67681884765625,2012-08-03
83.93586730957031,2012-08-06
86.7168197631836,2012-08-07
83.77001953125,2012-08-08
83.68220520019531,2012-08-09
83.7212142944336,2012-08-10
83.74070739746094,2012-08-13
83.0186767578125,2012-08-14
82.76496887207031,2012-08-15
84.74577331542969,2012-08-16
83.14550018310547,2012-08-17
82.60881042480469,2012-08-20
81.40864562988281,2012-08-21
80.51093292236328,2012-08-22
78.54962921142578,2012-08-23
78.54962921142578,2012-08-24
77.427490234375,2012-08-27
77.427490234375,2012-08-28
77.115234375,2012-08-29
77.19329071044922,2012-08-30
77.65190887451172,2012-08-31
78.70574951171875,2012-09-04
77.9349136352539,2012-09-05
80.1498794555664,2012-09-06
80.86219787597656,2012-09-07
81.05734252929688,2012-09-10
80.52067565917969,2012-09-11
80.54019927978516,2012-09-12
82.45271301269531,2012-09-13
86.42411041259766,2012-09-14
86.38507080078125,2012-09-17
86.12162017822266,2012-09-18
86.53144836425781,2012-09-19
83.93586730957031,2012-09-20
81.11590576171875,2012-09-21
80.20844268798828,2012-09-24
79.11558532714844,2012-09-25
78.43061065673828,2012-09-26
80.05260467529297,2012-09-27
80.65838623046875,2012-09-28
83.00338745117188,2012-10-01
83.41378021240234,2012-10-02
84.28340148925781,2012-10-03
85.93463897705078,2012-10-04
85.91512298583984,2012-10-05
84.8110122680664,2012-10-08
83.8045883178711,2012-10-09
84.30290985107422,2012-10-10
84.00001525878906,2012-10-11
82.87638092041016,2012-10-12
85.15299224853516,2012-10-15
88.21125793457031,2012-10-16
89.6084976196289,2012-10-17
86.40364074707031,2012-10-18
83.27699279785156,2012-10-19
83.64826965332031,2012-10-22
83.54078674316406,2012-10-23
83.05225372314453,2012-10-24
82.38782501220703,2012-10-25
81.68431091308594,2012-10-26
82.04583740234375,2012-10-31
84.37130737304688,2012-11-01
77.111572265625,2012-11-02
76.45690155029297,2012-11-05
77.94208526611328,2012-11-06
75.37237548828125,2012-11-07
73.7503890991211,2012-11-08
74.57115173339844,2012-11-09
73.34003448486328,2012-11-12
72.21636962890625,2012-11-13
70.9754867553711,2012-11-14
72.74400329589844,2012-11-15
73.7015380859375,2012-11-16
73.2423095703125,2012-11-19
73.486572265625,2012-11-20
73.6722412109375,2012-11-21
72.40200805664062,2012-11-23
72.54859161376953,2012-11-26
71.9036865234375,2012-11-27
69.3534927368164,2012-11-28
69.72481536865234,2012-11-29
70.30128479003906,2012-11-30
70.64328002929688,2012-12-03
71.4249267578125,2012-12-04
73.7210693359375,2012-12-05
71.4151611328125,2012-12-06
73.16413879394531,2012-12-07
74.24871063232422,2012-12-10
77.6391830444336,2012-12-11
77.68804931640625,2012-12-12
76.66211700439453,2012-12-13
76.4959945678711,2012-12-14
76.76958465576172,2012-12-17
77.101806640625,2012-12-18
77.3167495727539,2012-12-19
77.34607696533203,2012-12-20
76.7011947631836,2012-12-21
76.97476959228516,2012-12-24
76.6230239868164,2012-12-26
76.70033264160156,2012-12-27
75.73167419433594,2012-12-28
76.85686492919922,2012-12-31
80.50647735595703,2013-01-02
80.9565658569336,2013-01-03
81.0054702758789,2013-01-04
80.83914947509766,2013-01-07
81.6316909790039,2013-01-08
84.63551330566406,2013-01-09
84.43004608154297,2013-01-10
84.6942138671875,2013-01-11
85.08560943603516,2013-01-14
85.34978485107422,2013-01-15
84.92904663085938,2013-01-16
85.81941223144531,2013-01-17
86.34778594970703,2013-01-18
85.66288757324219,2013-01-22
85.66288757324219,2013-01-23
85.82923126220703,2013-01-24
87.31645202636719,2013-01-25
85.78028106689453,2013-01-28
85.22257995605469,2013-01-29
83.77448272705078,2013-01-30
86.49455261230469,2013-01-31
85.51612091064453,2013-02-01
84.27349853515625,2013-02-04
85.15409851074219,2013-02-05
85.75096130371094,2013-02-06
83.9897232055664,2013-02-07
81.92523956298828,2013-02-08
82.1404800415039,2013-02-11
81.1913833618164,2013-02-12
81.201171875,2013-02-13
81.8176040649414,2013-02-14
81.52405548095703,2013-02-15
83.07000732421875,2013-02-19
82.2089614868164,2013-02-20
82.4046630859375,2013-02-21
83.2852554321289,2013-02-22
82.73734283447266,2013-02-25
82.21875,2013-02-26
82.61991882324219,2013-02-27
83.76470184326172,2013-02-28
83.74512481689453,2013-03-01
85.05625915527344,2013-03-04
85.70199584960938,2013-03-05
88.91132354736328,2013-03-06
88.85260772705078,2013-03-07
90.66273498535156,2013-03-08
93.30453491210938,2013-03-11
92.61962127685547,2013-03-12
92.8642349243164,2013-03-13
92.90336608886719,2013-03-14
92.98165130615234,2013-03-15
92.40437316894531,2013-03-18
92.70768737792969,2013-03-19
92.75662231445312,2013-03-20
92.27715301513672,2013-03-21
91.81730651855469,2013-03-22
91.94450378417969,2013-03-25
93.37813568115234,2013-03-26
93.83871459960938,2013-03-27
94.6226806640625,2013-03-28
95.8965835571289,2013-04-01
95.82798767089844,2013-04-02
94.26009368896484,2013-04-03
93.32914733886719,2013-04-04
91.91805267333984,2013-04-05
91.97683715820312,2013-04-08
91.91805267333984,2013-04-09
94.524658203125,2013-04-10
95.73001098632812,2013-04-11
94.20127868652344,2013-04-12
90.94790649414062,2013-04-15
93.11357116699219,2013-04-16
90.7911148071289,2013-04-17
88.64505004882812,2013-04-18
90.05616760253906,2013-04-19
91.76124572753906,2013-04-22
92.07484436035156,2013-04-23
94.6226806640625,2013-04-24
94.72065734863281,2013-04-25
95.40662384033203,2013-04-26
96.97451782226562,2013-04-29
98.57181549072266,2013-04-30
95.99457550048828,2013-05-01
98.7090072631836,2013-05-02
101.93299865722656,2013-05-03
101.8644027709961,2013-05-06
120.08140563964844,2013-05-07
115.2307357788086,2013-05-08
115.97547912597656,2013-05-09
118.68991088867188,2013-05-10
116.89663696289062,2013-05-13
117.58258056640625,2013-05-14
116.89663696289062,2013-05-15
117.5923843383789,2013-05-16
122.7076416015625,2013-05-17
121.80611419677734,2013-05-20
122.34507751464844,2013-05-21
118.17053985595703,2013-05-22
117.51396942138672,2013-05-23
114.77017211914062,2013-05-24
115.97547912597656,2013-05-28
115.6618881225586,2013-05-29
116.42626190185547,2013-05-30
112.3203353881836,2013-05-31
112.58491516113281,2013-06-03
112.47711944580078,2013-06-04
111.62455749511719,2013-06-05
114.88774871826172,2013-06-06
114.52517700195312,2013-06-07
115.18174743652344,2013-06-10
112.27131652832031,2013-06-11
109.6548843383789,2013-06-12
110.72301483154297,2013-06-13
109.68426513671875,2013-06-14
111.71276092529297,2013-06-17
111.34038543701172,2013-06-18
113.45703887939453,2013-06-19
108.55735778808594,2013-06-20
106.00953674316406,2013-06-21
103.59889221191406,2013-06-24
104.48082733154297,2013-06-25
106.59346008300781,2013-06-26
107.12333679199219,2013-06-27
105.73975372314453,2013-06-28
106.2402114868164,2013-07-01
104.86646270751953,2013-07-02
105.18047332763672,2013-07-03
103.98333740234375,2013-07-05
104.56227111816406,2013-07-08
108.34990692138672,2013-07-09
107.98686218261719,2013-07-10
108.83073425292969,2013-07-11
111.26421356201172,2013-07-12
106.49533081054688,2013-07-15
103.72821044921875,2013-07-16
107.44715881347656,2013-07-17
104.70945739746094,2013-07-18
103.68894958496094,2013-07-19
104.17957305908203,2013-07-22
104.98419189453125,2013-07-23
105.51409149169922,2013-07-24
110.88153839111328,2013-07-25
110.12596893310547,2013-07-26
113.45242309570312,2013-07-29
116.81812286376953,2013-07-30
115.22848510742188,2013-07-31
119.19274139404297,2013-08-01
125.96339416503906,2013-08-02
127.43524932861328,2013-08-05
124.3246841430664,2013-08-06
121.37113952636719,2013-08-07
121.90098571777344,2013-08-08
121.3318862915039,2013-08-09
123.37287139892578,2013-08-12
126.84650421142578,2013-08-13
124.13826751708984,2013-08-14
120.69407653808594,2013-08-15
119.6244888305664,2013-08-16
118.70211791992188,2013-08-19
117.7601089477539,2013-08-20
119.21235656738281,2013-08-21
120.7038803100586,2013-08-22
120.97862243652344,2013-08-23
121.84215545654297,2013-08-26
117.63255310058594,2013-08-27
118.67268371582031,2013-08-28
118.90817260742188,2013-08-29
116.46485900878906,2013-08-30
119.01612091064453,2013-09-03
118.77081298828125,2013-09-04
120.7529296875,2013-09-05
117.73069763183594,2013-09-06
126.09095001220703,2013-09-09
129.07395935058594,2013-09-10
126.55213928222656,2013-09-11
124.14805603027344,2013-09-12
123.01966094970703,2013-09-13
122.38182067871094,2013-09-16
124.94288635253906,2013-09-17
126.45402526855469,2013-09-18
126.29702758789062,2013-09-19
126.58158111572266,2013-09-20
126.3460693359375,2013-09-23
128.2398681640625,2013-09-24
126.6698989868164,2013-09-25
128.93222045898438,2013-09-26
133.0580596923828,2013-09-27
132.52760314941406,2013-09-30
135.87738037109375,2013-10-01
135.25848388671875,2013-10-02
134.6592559814453,2013-10-03
137.28208923339844,2013-10-04
134.56101989746094,2013-10-07
126.64337158203125,2013-10-08
124.77691650390625,2013-10-09
129.6002197265625,2013-10-10
129.66900634765625,2013-10-11
128.92239379882812,2013-10-14
130.36642456054688,2013-10-15
132.79283142089844,2013-10-16
134.9048614501953,2013-10-17
139.26644897460938,2013-10-18
140.327392578125,2013-10-21
139.05035400390625,2013-10-22
136.0247344970703,2013-10-23
137.1053466796875,2013-10-24
137.83221435546875,2013-10-25
134.59048461914062,2013-10-28
134.4628143310547,2013-10-29
131.3192901611328,2013-10-30
132.26235961914062,2013-10-31
132.5865478515625,2013-11-01
133.40187072753906,2013-11-04
131.43719482421875,2013-11-05
118.35240173339844,2013-11-06
114.9731674194336,2013-11-07
112.31102752685547,2013-11-08
112.02613830566406,2013-11-11
108.04766082763672,2013-11-12
109.55064392089844,2013-11-13
111.04380798339844,2013-11-14
112.15383911132812,2013-11-15
109.06929016113281,2013-11-18
106.69203186035156,2013-11-19
106.40715789794922,2013-11-20
111.19113159179688,2013-11-21
110.39545440673828,2013-11-22
107.96908569335938,2013-11-25
109.96322631835938,2013-11-26
109.65870666503906,2013-11-27
108.75497436523438,2013-11-29
105.25779724121094,2013-12-02
102.62513732910156,2013-12-03
104.1772232055664,2013-12-04
103.42085266113281,2013-12-05
104.2066879272461,2013-12-06
104.33441925048828,2013-12-09
106.16155242919922,2013-12-10
104.38353729248047,2013-12-11
102.93948364257812,2013-12-12
99.71741485595703,2013-12-13
100.94532775878906,2013-12-16
102.46795654296875,2013-12-17
101.10250854492188,2013-12-18
100.25770568847656,2013-12-19
100.25770568847656,2013-12-20
104.57017517089844,2013-12-23
105.12027740478516,2013-12-24
105.62125396728516,2013-12-26
104.27662658691406,2013-12-27
105.13240051269531,2013-12-30
106.02751922607422,2013-12-31
101.7191390991211,2014-01-02
102.23065185546875,2014-01-03
99.83053588867188,2014-01-06
97.48944854736328,2014-01-07
97.84355926513672,2014-01-08
96.90909576416016,2014-01-09
97.50911712646484,2014-01-10
93.02368927001953,2014-01-13
95.90579223632812,2014-01-14
96.16153717041016,2014-01-15
105.71276092529297,2014-01-16
103.26347351074219,2014-01-17
103.3421630859375,2014-01-21
104.61106872558594,2014-01-22
98.88622283935547,2014-01-23
93.49583435058594,2014-01-24
93.71224212646484,2014-01-27
96.26972961425781,2014-01-28
92.97449493408203,2014-01-29
95.31558990478516,2014-01-30
94.91230773925781,2014-01-31
90.58424377441406,2014-02-03
90.00387573242188,2014-02-04
91.80396270751953,2014-02-05
92.45316314697266,2014-02-06
93.71224212646484,2014-02-07
93.3777847290039,2014-02-10
93.77124786376953,2014-02-11
91.56787872314453,2014-02-12
94.40080261230469,2014-02-13
93.75159454345703,2014-02-14
92.02037048339844,2014-02-18
91.15473175048828,2014-02-19
91.43016815185547,2014-02-20
89.5120620727539,2014-02-21
89.58090209960938,2014-02-24
88.00706481933594,2014-02-25
92.44334411621094,2014-02-26
92.68924713134766,2014-02-27
102.4765396118164,2014-02-28
100.51909637451172,2014-03-03
104.00121307373047,2014-03-04
104.1093978881836,2014-03-05
101.53223419189453,2014-03-06
99.52560424804688,2014-03-07
98.43376159667969,2014-03-10
98.86656188964844,2014-03-11
98.02062225341797,2014-03-12
94.84342193603516,2014-03-13
95.4139404296875,2014-03-14
96.88941192626953,2014-03-17
97.20418548583984,2014-03-18
94.82376098632812,2014-03-19
93.58436584472656,2014-03-20
93.98767852783203,2014-03-21
91.8531494140625,2014-03-24
91.48921203613281,2014-03-25
94.54833984375,2014-03-26
93.32257080078125,2014-03-27
94.86955261230469,2014-03-28
93.7166976928711,2014-03-31
94.56410217285156,2014-04-01
94.08128356933594,2014-04-02
91.59819793701172,2014-04-03
87.84400939941406,2014-04-04
82.97637939453125,2014-04-07
84.19820404052734,2014-04-08
90.42561340332031,2014-04-09
86.49408721923828,2014-04-10
84.6514892578125,2014-04-11
85.62696838378906,2014-04-14
82.8581314086914,2014-04-15
83.40007781982422,2014-04-16
84.8879623413086,2014-04-17
83.76465606689453,2014-04-21
84.2967300415039,2014-04-22
85.29195404052734,2014-04-23
88.05094146728516,2014-04-24
86.00139617919922,2014-04-25
86.18862915039062,2014-04-28
86.61231231689453,2014-04-29
91.90365600585938,2014-04-30
88.11005401611328,2014-05-01
87.81444549560547,2014-05-02
87.17395782470703,2014-05-05
83.59715270996094,2014-05-06
82.8876953125,2014-05-07
82.04029846191406,2014-05-08
83.33111572265625,2014-05-09
85.37077331542969,2014-05-12
85.16386413574219,2014-05-13
84.68103790283203,2014-05-14
83.98143768310547,2014-05-15
83.74494934082031,2014-05-16
82.8187255859375,2014-05-19
79.35029602050781,2014-05-20
79.72472381591797,2014-05-21
82.9271240234375,2014-05-22
82.87784576416016,2014-05-23
82.8876953125,2014-05-27
80.89729309082031,2014-05-28
86.32655334472656,2014-05-29
83.82378387451172,2014-05-30
82.63150024414062,2014-06-02
83.57745361328125,2014-06-03
83.49861907958984,2014-06-04
86.60246276855469,2014-06-05
86.82911682128906,2014-06-06
87.07543182373047,2014-06-09
88.30712890625,2014-06-10
87.03602600097656,2014-06-11
86.0506820678711,2014-06-12
86.25759887695312,2014-06-13
85.91272735595703,2014-06-16
87.23309326171875,2014-06-17
87.54841613769531,2014-06-18
89.34175109863281,2014-06-19
89.73587036132812,2014-06-20
91.42082977294922,2014-06-23
90.30738067626953,2014-06-24
88.35638427734375,2014-06-25
89.6555404663086,2014-06-26
92.67627716064453,2014-06-27
94.17678833007812,2014-06-30
94.73949432373047,2014-07-01
94.29524993896484,2014-07-02
94.80859375,2014-07-03
92.93295288085938,2014-07-07
89.10270690917969,2014-07-08
90.22808074951172,2014-07-09
89.45808410644531,2014-07-10
89.22115325927734,2014-07-11
90.12935638427734,2014-07-14
89.40872192382812,2014-07-15
89.70488739013672,2014-07-16
85.86475372314453,2014-07-17
88.14515686035156,2014-07-18
88.18463134765625,2014-07-21
88.32283782958984,2014-07-22
88.77694702148438,2014-07-23
90.5834732055664,2014-07-24
89.33963012695312,2014-07-25
90.44526672363281,2014-07-28
89.78384399414062,2014-07-29
92.88359069824219,2014-07-30
91.31398010253906,2014-07-31
90.4255142211914,2014-08-01
92.07411193847656,2014-08-04
91.15602111816406,2014-08-05
91.71873474121094,2014-08-06
91.25475311279297,2014-08-07
104.4927978515625,2014-08-08
107.74061584472656,2014-08-11
107.72088623046875,2014-08-12
110.24806213378906,2014-08-13
110.07036590576172,2014-08-14
108.47113037109375,2014-08-15
110.05062866210938,2014-08-18
112.55804443359375,2014-08-19
111.81768035888672,2014-08-20
112.76536560058594,2014-08-21
112.09408569335938,2014-08-22
112.04472351074219,2014-08-25
113.20958709716797,2014-08-26
113.12073516845703,2014-08-27
113.20958709716797,2014-08-28
113.47611236572266,2014-08-29
113.85128021240234,2014-09-02
115.80587005615234,2014-09-03
115.81574249267578,2014-09-04
115.94408416748047,2014-09-05
115.81574249267578,2014-09-08
116.11190032958984,2014-09-09
115.54920196533203,2014-09-10
112.72586822509766,2014-09-11
113.3576889038086,2014-09-12
110.91934967041016,2014-09-15
111.98548126220703,2014-09-16
112.0743408203125,2014-09-17
110.20856475830078,2014-09-18
111.01806640625,2014-09-19
109.45831298828125,2014-09-22
109.49781799316406,2014-09-23
111.93612670898438,2014-09-24
109.20165252685547,2014-09-25
110.05783081054688,2014-09-26
107.96186065673828,2014-09-29
107.41810607910156,2014-09-30
109.46463775634766,2014-10-01
109.82054901123047,2014-10-02
110.25556945800781,2014-10-03
110.83887481689453,2014-10-06
109.55359649658203,2014-10-07
112.46027374267578,2014-10-08
110.31489562988281,2014-10-09
108.12995910644531,2014-10-10
107.81356048583984,2014-10-13
106.80511474609375,2014-10-14
104.95633697509766,2014-10-15
104.73883819580078,2014-10-16
103.08776092529297,2014-10-17
105.74726867675781,2014-10-20
109.08895111083984,2014-10-21
105.63851928710938,2014-10-22
106.1822738647461,2014-10-23
110.8883056640625,2014-10-24
108.48584747314453,2014-10-27
114.23987579345703,2014-10-28
112.47016906738281,2014-10-29
113.89382934570312,2014-10-30
134.60629272460938,2014-10-31
134.6952667236328,2014-11-03
137.79969787597656,2014-11-04
134.9325408935547,2014-11-05
133.1331787109375,2014-11-06
133.22216796875,2014-11-07
134.9918670654297,2014-11-10
133.40013122558594,2014-11-11
133.94390869140625,2014-11-12
130.72085571289062,2014-11-13
133.09364318847656,2014-11-14
132.1939697265625,2014-11-17
133.9636688232422,2014-11-18
133.78570556640625,2014-11-19
134.43821716308594,2014-11-20
137.13726806640625,2014-11-21
138.4126434326172,2014-11-24
139.02561950683594,2014-11-25
139.4606170654297,2014-11-26
139.34201049804688,2014-11-28
138.21493530273438,2014-12-01
138.65980529785156,2014-12-02
139.00584411621094,2014-12-03
137.63157653808594,2014-12-04
136.63307189941406,2014-12-05
138.40277099609375,2014-12-08
138.78836059570312,2014-12-09
133.97354125976562,2014-12-10
133.9933319091797,2014-12-11
133.0738983154297,2014-12-12
132.75750732421875,2014-12-15
125.56005096435547,2014-12-16
127.51758575439453,2014-12-17
126.67723083496094,2014-12-18
127.04305267333984,2014-12-19
125.96540069580078,2014-12-22
125.10526275634766,2014-12-23
126.39051055908203,2014-12-24
128.2590789794922,2014-12-26
128.14625549316406,2014-12-29
126.41386413574219,2014-12-30
126.38414764404297,2014-12-31
124.58250427246094,2015-01-02
123.0481185913086,2015-01-05
120.85047149658203,2015-01-06
120.61288452148438,2015-01-07
122.4145736694336,2015-01-08
121.058349609375,2015-01-09
