SWK,Date
7.311925888061523,1989-08-23
7.586432933807373,1989-08-24
7.536524772644043,1989-08-25
7.835992336273193,1989-08-28
7.736163139343262,1989-08-29
7.611387252807617,1989-08-30
7.636348247528076,1989-08-31
7.711207866668701,1989-09-01
7.589576244354248,1989-09-05
7.388525485992432,1989-09-06
7.313137054443359,1989-09-07
7.690101623535156,1989-09-08
7.639837265014648,1989-09-11
7.564443588256836,1989-09-12
7.388525485992432,1989-09-13
7.338268280029297,1989-09-14
7.313137054443359,1989-09-15
7.313137054443359,1989-09-18
7.338268280029297,1989-09-19
7.338268280029297,1989-09-20
7.313137054443359,1989-09-21
7.388525485992432,1989-09-22
7.287999153137207,1989-09-25
7.2377400398254395,1989-09-26
7.2377400398254395,1989-09-27
7.2377400398254395,1989-09-28
7.2377400398254395,1989-09-29
7.162344455718994,1989-10-02
7.262872219085693,1989-10-03
7.262872219085693,1989-10-04
7.262872219085693,1989-10-05
7.21260929107666,1989-10-06
7.2377400398254395,1989-10-09
7.262872219085693,1989-10-10
7.2377400398254395,1989-10-11
7.262872219085693,1989-10-12
6.684854030609131,1989-10-13
6.835646152496338,1989-10-16
6.810511112213135,1989-10-17
6.810511112213135,1989-10-18
6.8859100341796875,1989-10-19
7.036694049835205,1989-10-20
7.112084865570068,1989-10-23
7.112084865570068,1989-10-24
7.2377400398254395,1989-10-25
7.187481880187988,1989-10-26
7.0869550704956055,1989-10-27
7.187481880187988,1989-10-30
7.21260929107666,1989-10-31
7.21260929107666,1989-11-01
7.162344455718994,1989-11-02
7.262872219085693,1989-11-03
7.137214660644531,1989-11-06
7.137214660644531,1989-11-07
7.061822414398193,1989-11-08
6.986431121826172,1989-11-09
7.112084865570068,1989-11-10
7.21260929107666,1989-11-13
7.112084865570068,1989-11-14
7.137214660644531,1989-11-15
7.187481880187988,1989-11-16
7.21260929107666,1989-11-17
7.137214660644531,1989-11-20
6.986431121826172,1989-11-21
7.187481880187988,1989-11-22
7.137214660644531,1989-11-24
7.162344455718994,1989-11-27
7.187481880187988,1989-11-28
7.187481880187988,1989-11-29
7.363398551940918,1989-11-30
7.539310932159424,1989-12-01
7.4674248695373535,1989-12-04
7.366175174713135,1989-12-05
7.290230751037598,1989-12-06
7.290230751037598,1989-12-07
7.366175174713135,1989-12-08
7.391490459442139,1989-12-11
7.54336404800415,1989-12-12
7.695245742797852,1989-12-13
7.84712553024292,1989-12-14
7.695245742797852,1989-12-15
7.59398889541626,1989-12-18
7.7458696365356445,1989-12-19
7.796497344970703,1989-12-20
7.84712553024292,1989-12-21
7.695245742797852,1989-12-22
7.7458696365356445,1989-12-26
7.8977532386779785,1989-12-27
7.84712553024292,1989-12-28
7.8977532386779785,1989-12-29
8.049629211425781,1990-01-02
7.7458696365356445,1990-01-03
7.7458696365356445,1990-01-04
7.644617557525635,1990-01-05
7.695245742797852,1990-01-08
7.644617557525635,1990-01-09
7.695245742797852,1990-01-10
7.644617557525635,1990-01-11
7.6699299812316895,1990-01-12
7.6699299812316895,1990-01-15
7.518054485321045,1990-01-16
7.4674248695373535,1990-01-17
7.442108631134033,1990-01-18
7.340857982635498,1990-01-19
7.087727069854736,1990-01-22
7.011786460876465,1990-01-23
6.9358439445495605,1990-01-24
6.88521671295166,1990-01-25
6.88521671295166,1990-01-26
6.8345947265625,1990-01-29
6.783966541290283,1990-01-30
7.087727069854736,1990-01-31
7.06241512298584,1990-02-01
7.037101745605469,1990-02-02
7.087727069854736,1990-02-05
7.087727069854736,1990-02-06
7.188976287841797,1990-02-07
7.138352394104004,1990-02-08
7.188976287841797,1990-02-09
7.087727069854736,1990-02-12
7.06241512298584,1990-02-13
7.087727069854736,1990-02-14
7.087727069854736,1990-02-15
7.138352394104004,1990-02-16
7.037101745605469,1990-02-20
7.163663864135742,1990-02-21
7.087727069854736,1990-02-22
7.138352394104004,1990-02-23
7.188976287841797,1990-02-26
7.264919757843018,1990-02-27
7.239607810974121,1990-02-28
7.239607810974121,1990-03-01
7.214290618896484,1990-03-02
7.138352394104004,1990-03-05
7.26997709274292,1990-03-06
7.26997709274292,1990-03-07
7.346504211425781,1990-03-08
7.320992946624756,1990-03-09
7.423030853271484,1990-03-12
7.295487880706787,1990-03-13
7.346504211425781,1990-03-14
7.397520065307617,1990-03-15
7.423030853271484,1990-03-16
7.372011184692383,1990-03-19
7.320992946624756,1990-03-20
7.26997709274292,1990-03-21
7.244466304779053,1990-03-22
7.116925239562988,1990-03-23
7.142431735992432,1990-03-26
7.26997709274292,1990-03-27
7.346504211425781,1990-03-28
7.26997709274292,1990-03-29
7.320992946624756,1990-03-30
7.26997709274292,1990-04-02
7.4740471839904785,1990-04-03
7.040395736694336,1990-04-04
6.785306930541992,1990-04-05
6.861837863922119,1990-04-06
6.989380359649658,1990-04-09
7.040395736694336,1990-04-10
7.01488733291626,1990-04-11
7.09141731262207,1990-04-12
7.040395736694336,1990-04-16
6.9638776779174805,1990-04-17
6.912856578826904,1990-04-18
6.938366889953613,1990-04-19
6.785306930541992,1990-04-20
6.7087883949279785,1990-04-23
6.632260322570801,1990-04-24
6.683277606964111,1990-04-25
6.7087883949279785,1990-04-26
6.581243515014648,1990-04-27
6.6577677726745605,1990-04-30
6.759801864624023,1990-05-01
6.683277606964111,1990-05-02
6.581243515014648,1990-05-03
6.683277606964111,1990-05-04
6.530223369598389,1990-05-07
6.581243515014648,1990-05-08
6.785306930541992,1990-05-09
6.7087883949279785,1990-05-10
6.836329460144043,1990-05-11
7.065905570983887,1990-05-14
7.167939186096191,1990-05-15
7.09141731262207,1990-05-16
7.01488733291626,1990-05-17
7.01488733291626,1990-05-18
7.040395736694336,1990-05-21
6.9638776779174805,1990-05-22
7.01488733291626,1990-05-23
6.887345790863037,1990-05-24
6.836329460144043,1990-05-25
7.09141731262207,1990-05-29
7.01488733291626,1990-05-30
6.989380359649658,1990-05-31
7.065905570983887,1990-06-01
7.193449020385742,1990-06-04
7.146152019500732,1990-06-05
7.120445728302002,1990-06-06
7.043329238891602,1990-06-07
7.043329238891602,1990-06-08
7.1975626945495605,1990-06-11
7.1718573570251465,1990-06-12
7.120445728302002,1990-06-13
7.1718573570251465,1990-06-14
7.146152019500732,1990-06-15
7.094737529754639,1990-06-18
7.043329238891602,1990-06-19
6.991921424865723,1990-06-20
6.991921424865723,1990-06-21
6.966214656829834,1990-06-22
6.940507411956787,1990-06-25
6.991921424865723,1990-06-26
7.069033145904541,1990-06-27
7.120445728302002,1990-06-28
7.094737529754639,1990-06-29
7.120445728302002,1990-07-02
7.2232666015625,1990-07-03
6.991921424865723,1990-07-05
7.043329238891602,1990-07-06
7.069033145904541,1990-07-09
6.991921424865723,1990-07-10
7.0176286697387695,1990-07-11
7.1975626945495605,1990-07-12
7.120445728302002,1990-07-13
7.120445728302002,1990-07-16
7.1718573570251465,1990-07-17
7.1718573570251465,1990-07-18
7.146152019500732,1990-07-19
7.120445728302002,1990-07-20
7.1718573570251465,1990-07-23
7.043329238891602,1990-07-24
7.069033145904541,1990-07-25
7.120445728302002,1990-07-26
6.991921424865723,1990-07-27
7.1975626945495605,1990-07-30
7.248973369598389,1990-07-31
7.351799011230469,1990-08-01
7.300384044647217,1990-08-02
7.043329238891602,1990-08-03
6.7091569900512695,1990-08-06
6.73486328125,1990-08-07
6.683452129364014,1990-08-08
6.657745838165283,1990-08-09
6.400691986083984,1990-08-10
6.2978715896606445,1990-08-13
6.452104568481445,1990-08-14
6.657745838165283,1990-08-15
6.632043361663818,1990-08-16
6.58062744140625,1990-08-17
6.503510475158691,1990-08-20
6.400691986083984,1990-08-21
6.272162914276123,1990-08-22
5.963696002960205,1990-08-23
5.963696002960205,1990-08-24
6.117928504943848,1990-08-27
6.092225074768066,1990-08-28
6.246456146240234,1990-08-29
6.0665178298950195,1990-08-30
6.040812969207764,1990-08-31
6.077177047729492,1990-09-04
6.155083179473877,1990-09-05
6.181053161621094,1990-09-06
6.31090784072876,1990-09-07
6.388820171356201,1990-09-10
6.388820171356201,1990-09-11
6.362852096557617,1990-09-12
6.258966445922852,1990-09-13
6.2329936027526855,1990-09-14
6.284937381744385,1990-09-17
6.388820171356201,1990-09-18
6.258966445922852,1990-09-19
6.12911319732666,1990-09-20
6.2329936027526855,1990-09-21
6.077177047729492,1990-09-24
6.155083179473877,1990-09-25
6.103140830993652,1990-09-26
6.103140830993652,1990-09-27
6.336878299713135,1990-09-28
6.362852096557617,1990-10-01
6.362852096557617,1990-10-02
6.2329936027526855,1990-10-03
6.2329936027526855,1990-10-04
6.181053161621094,1990-10-05
6.103140830993652,1990-10-08
5.817464828491211,1990-10-09
5.71358060836792,1990-10-10
5.609696388244629,1990-10-11
5.635663032531738,1990-10-12
5.71358060836792,1990-10-15
5.661642074584961,1990-10-16
5.71358060836792,1990-10-17
5.947319030761719,1990-10-18
6.103140830993652,1990-10-19
6.103140830993652,1990-10-22
6.051199436187744,1990-10-23
5.999259948730469,1990-10-24
5.947319030761719,1990-10-25
5.921347618103027,1990-10-26
5.71358060836792,1990-10-29
5.739549160003662,1990-10-30
5.739549160003662,1990-10-31
5.843435287475586,1990-11-01
6.025228500366211,1990-11-02
5.999259948730469,1990-11-05
5.817464828491211,1990-11-06
5.531781196594238,1990-11-07
5.583723545074463,1990-11-08
5.739549160003662,1990-11-09
5.895376205444336,1990-11-12
5.661642074584961,1990-11-13
5.869408130645752,1990-11-14
5.973288059234619,1990-11-15
5.921347618103027,1990-11-16
5.947319030761719,1990-11-19
5.921347618103027,1990-11-20
5.973288059234619,1990-11-21
5.973288059234619,1990-11-23
6.025228500366211,1990-11-26
5.895376205444336,1990-11-27
5.973288059234619,1990-11-28
5.999259948730469,1990-11-29
6.025228500366211,1990-11-30
6.061968803405762,1990-12-03
6.166938304901123,1990-12-04
6.1406989097595215,1990-12-05
6.21942138671875,1990-12-06
6.245663166046143,1990-12-07
6.21942138671875,1990-12-10
6.298149585723877,1990-12-11
6.245663166046143,1990-12-12
6.061968803405762,1990-12-13
6.061968803405762,1990-12-14
6.088208198547363,1990-12-17
6.429358959197998,1990-12-18
6.4031195640563965,1990-12-19
6.35063362121582,1990-12-20
6.376872539520264,1990-12-21
6.298149585723877,1990-12-24
6.193179607391357,1990-12-26
6.245663166046143,1990-12-27
6.245663166046143,1990-12-28
6.088208198547363,1990-12-31
6.088208198547363,1991-01-02
5.957000255584717,1991-01-03
6.035727500915527,1991-01-04
5.904513359069824,1991-01-07
5.82578706741333,1991-01-08
5.589608192443848,1991-01-09
5.668333530426025,1991-01-10
5.668333530426025,1991-01-11
5.720818996429443,1991-01-14
5.720818996429443,1991-01-15
5.77330207824707,1991-01-16
5.983242511749268,1991-01-17
6.271907329559326,1991-01-18
6.193179607391357,1991-01-21
5.983242511749268,1991-01-22
6.271907329559326,1991-01-23
6.35063362121582,1991-01-24
6.4031195640563965,1991-01-25
6.4031195640563965,1991-01-28
6.429358959197998,1991-01-29
6.455604076385498,1991-01-30
6.613054275512695,1991-01-31
6.770509719848633,1991-02-01
6.796750545501709,1991-02-04
6.770509719848633,1991-02-05
6.901722431182861,1991-02-06
7.2428693771362305,1991-02-07
7.190385818481445,1991-02-08
7.374082088470459,1991-02-11
7.269115447998047,1991-02-12
7.452805995941162,1991-02-13
7.452805995941162,1991-02-14
7.63650369644165,1991-02-15
7.610264778137207,1991-02-19
7.321595668792725,1991-02-20
7.2428693771362305,1991-02-21
7.400324821472168,1991-02-22
7.400324821472168,1991-02-25
7.321595668792725,1991-02-26
7.452805995941162,1991-02-27
7.295351982116699,1991-02-28
7.50529670715332,1991-03-01
7.50529670715332,1991-03-04
7.515880107879639,1991-03-05
7.48941707611084,1991-03-06
7.515880107879639,1991-03-07
7.5423431396484375,1991-03-08
7.621737957000732,1991-03-11
7.48941707611084,1991-03-12
7.515880107879639,1991-03-13
7.330631732940674,1991-03-14
7.383555889129639,1991-03-15
7.436487674713135,1991-03-18
7.383555889129639,1991-03-19
7.48941707611084,1991-03-20
7.2512359619140625,1991-03-21
7.48941707611084,1991-03-22
7.48941707611084,1991-03-25
7.515880107879639,1991-03-26
7.595276832580566,1991-03-27
7.515880107879639,1991-03-28
7.330631732940674,1991-04-01
7.5423431396484375,1991-04-02
7.410025596618652,1991-04-03
7.410025596618652,1991-04-04
7.357091903686523,1991-04-05
7.568811416625977,1991-04-08
7.515880107879639,1991-04-09
7.410025596618652,1991-04-10
7.5423431396484375,1991-04-11
7.515880107879639,1991-04-12
7.383555889129639,1991-04-15
7.410025596618652,1991-04-16
7.515880107879639,1991-04-17
7.48941707611084,1991-04-18
7.674665451049805,1991-04-19
7.886383533477783,1991-04-22
7.674665451049805,1991-04-23
7.754055976867676,1991-04-24
7.701128959655762,1991-04-25
7.674665451049805,1991-04-26
7.515880107879639,1991-04-29
7.6482014656066895,1991-04-30
7.806985378265381,1991-05-01
7.727596282958984,1991-05-02
7.568811416625977,1991-05-03
7.383555889129639,1991-05-06
7.462950229644775,1991-05-07
7.595276832580566,1991-05-08
7.754055976867676,1991-05-09
7.515880107879639,1991-05-10
7.595276832580566,1991-05-13
7.436487674713135,1991-05-14
7.568811416625977,1991-05-15
7.48941707611084,1991-05-16
7.5423431396484375,1991-05-17
7.436487674713135,1991-05-20
7.436487674713135,1991-05-21
7.436487674713135,1991-05-22
7.224777698516846,1991-05-23
7.357091903686523,1991-05-24
7.304166316986084,1991-05-28
7.436487674713135,1991-05-29
7.83345365524292,1991-05-30
7.912838935852051,1991-05-31
7.992239952087402,1991-06-03
8.323022842407227,1991-06-04
8.002910614013672,1991-06-05
8.136293411254883,1991-06-06
8.856555938720703,1991-06-07
8.616463661193848,1991-06-10
8.323022842407227,1991-06-11
8.189640045166016,1991-06-12
8.136293411254883,1991-06-13
8.29635238647461,1991-06-14
8.429733276367188,1991-06-17
8.536434173583984,1991-06-18
8.48308277130127,1991-06-19
8.536434173583984,1991-06-20
8.48308277130127,1991-06-21
8.323022842407227,1991-06-24
8.082937240600586,1991-06-25
8.136293411254883,1991-06-26
8.269673347473145,1991-06-27
8.136293411254883,1991-06-28
8.29635238647461,1991-07-01
8.349706649780273,1991-07-02
8.162964820861816,1991-07-03
8.21631908416748,1991-07-05
8.323022842407227,1991-07-08
8.269673347473145,1991-07-09
8.323022842407227,1991-07-10
8.536434173583984,1991-07-11
8.723176956176758,1991-07-12
8.80319881439209,1991-07-15
8.669817924499512,1991-07-16
8.696496963500977,1991-07-17
8.80319881439209,1991-07-18
8.829879760742188,1991-07-19
8.776524543762207,1991-07-22
8.776524543762207,1991-07-23
8.696496963500977,1991-07-24
8.723176956176758,1991-07-25
8.856555938720703,1991-07-26
9.043285369873047,1991-07-29
9.149994850158691,1991-07-30
9.176669120788574,1991-07-31
9.310052871704102,1991-08-01
9.123313903808594,1991-08-02
8.93658447265625,1991-08-05
8.93658447265625,1991-08-06
8.909904479980469,1991-08-07
8.856555938720703,1991-08-08
8.723176956176758,1991-08-09
8.749847412109375,1991-08-12
8.696496963500977,1991-08-13
8.456408500671387,1991-08-14
8.429733276367188,1991-08-15
8.48308277130127,1991-08-16
8.162964820861816,1991-08-19
8.269673347473145,1991-08-20
8.456408500671387,1991-08-21
8.536434173583984,1991-08-22
8.616463661193848,1991-08-23
8.776524543762207,1991-08-26
8.829879760742188,1991-08-27
8.856555938720703,1991-08-28
8.749847412109375,1991-08-29
8.589787483215332,1991-08-30
8.2800931930542,1991-09-03
8.2800931930542,1991-09-04
8.387624740600586,1991-09-05
8.2800931930542,1991-09-06
8.172555923461914,1991-09-09
8.0381441116333,1991-09-10
8.011258125305176,1991-09-11
8.226324081420898,1991-09-12
8.226324081420898,1991-09-13
8.306973457336426,1991-09-16
8.226324081420898,1991-09-17
8.414515495300293,1991-09-18
8.575811386108398,1991-09-19
8.2800931930542,1991-09-20
8.199445724487305,1991-09-23
8.306973457336426,1991-09-24
8.226324081420898,1991-09-25
8.253203392028809,1991-09-26
8.2800931930542,1991-09-27
8.414515495300293,1991-09-30
8.414515495300293,1991-10-01
8.2800931930542,1991-10-02
8.2800931930542,1991-10-03
8.306973457336426,1991-10-04
8.253203392028809,1991-10-07
8.2800931930542,1991-10-08
8.226324081420898,1991-10-09
8.145674705505371,1991-10-10
8.118795394897461,1991-10-11
8.226324081420898,1991-10-14
8.441396713256836,1991-10-15
8.414515495300293,1991-10-16
8.414515495300293,1991-10-17
8.575811386108398,1991-10-18
8.65645980834961,1991-10-21
8.65645980834961,1991-10-22
8.710230827331543,1991-10-23
8.629576683044434,1991-10-24
8.629576683044434,1991-10-25
8.790878295898438,1991-10-28
8.683341026306152,1991-10-29
8.737110137939453,1991-10-30
8.710230827331543,1991-10-31
8.65645980834961,1991-11-01
8.710230827331543,1991-11-04
8.65645980834961,1991-11-05
8.602693557739258,1991-11-06
8.495162963867188,1991-11-07
8.548922538757324,1991-11-08
8.468270301818848,1991-11-11
8.253203392028809,1991-11-12
8.306973457336426,1991-11-13
8.333858489990234,1991-11-14
8.387624740600586,1991-11-15
8.172555923461914,1991-11-18
7.849958896636963,1991-11-19
7.903719425201416,1991-11-20
8.065027236938477,1991-11-21
8.0381441116333,1991-11-22
8.159590721130371,1991-11-25
8.240909576416016,1991-11-26
8.213804244995117,1991-11-27
7.9969329833984375,1991-11-29
8.159590721130371,1991-12-02
8.078264236450195,1991-12-03
8.132476806640625,1991-12-04
8.105372428894043,1991-12-05
7.969829559326172,1991-12-06
7.915609836578369,1991-12-09
8.078264236450195,1991-12-10
7.969829559326172,1991-12-11
7.915609836578369,1991-12-12
8.05115795135498,1991-12-13
8.078264236450195,1991-12-16
7.834285736083984,1991-12-17
7.942720890045166,1991-12-18
7.888503551483154,1991-12-19
8.078264236450195,1991-12-20
8.484888076782227,1991-12-23
8.539100646972656,1991-12-24
8.810182571411133,1991-12-26
8.810182571411133,1991-12-27
8.999942779541016,1991-12-30
8.864404678344727,1991-12-31
8.864404678344727,1992-01-02
8.918615341186523,1992-01-03
8.810182571411133,1992-01-06
8.7830810546875,1992-01-07
8.972834587097168,1992-01-08
9.379461288452148,1992-01-09
9.243921279907227,1992-01-10
9.108378410339355,1992-01-13
9.162586212158203,1992-01-14
9.05416202545166,1992-01-15
9.569215774536133,1992-01-16
9.487898826599121,1992-01-17
9.623435020446777,1992-01-20
9.542108535766602,1992-01-21
9.650540351867676,1992-01-22
9.704764366149902,1992-01-23
9.487898826599121,1992-01-24
9.650540351867676,1992-01-27
9.596324920654297,1992-01-28
9.623435020446777,1992-01-29
9.650540351867676,1992-01-30
9.433671951293945,1992-01-31
9.29813289642334,1992-02-03
9.406572341918945,1992-02-04
9.379461288452148,1992-02-05
9.51500415802002,1992-02-06
9.406572341918945,1992-02-07
9.406572341918945,1992-02-10
9.596324920654297,1992-02-11
9.867403030395508,1992-02-12
10.030059814453125,1992-02-13
9.97584056854248,1992-02-14
9.867403030395508,1992-02-18
10.165596008300781,1992-02-19
10.355358123779297,1992-02-20
10.219819068908691,1992-02-21
10.111387252807617,1992-02-24
9.94873332977295,1992-02-25
10.138487815856934,1992-02-26
10.084271430969238,1992-02-27
10.274030685424805,1992-02-28
10.328253746032715,1992-03-02
10.192707061767578,1992-03-03
10.030059814453125,1992-03-04
10.138487815856934,1992-03-05
10.084271430969238,1992-03-06
10.192707061767578,1992-03-09
10.069360733032227,1992-03-10
9.932928085327148,1992-03-11
10.014787673950195,1992-03-12
9.987502098083496,1992-03-13
10.014787673950195,1992-03-16
10.151230812072754,1992-03-17
10.151230812072754,1992-03-18
10.178519248962402,1992-03-19
10.069360733032227,1992-03-20
10.096648216247559,1992-03-23
10.069360733032227,1992-03-24
9.714617729187012,1992-03-25
9.741904258728027,1992-03-26
9.714617729187012,1992-03-27
9.796478271484375,1992-03-30
9.905633926391602,1992-03-31
9.905633926391602,1992-04-01
9.578177452087402,1992-04-02
9.032415390014648,1992-04-03
9.08698558807373,1992-04-06
8.895965576171875,1992-04-07
8.650367736816406,1992-04-08
8.704954147338867,1992-04-09
8.923257827758789,1992-04-10
9.250714302062988,1992-04-13
9.332586288452148,1992-04-14
9.414444923400879,1992-04-15
9.387155532836914,1992-04-16
9.223429679870605,1992-04-20
9.08698558807373,1992-04-21
9.005122184753418,1992-04-22
8.97783374786377,1992-04-23
9.168852806091309,1992-04-24
9.223429679870605,1992-04-27
9.441733360290527,1992-04-28
9.496307373046875,1992-04-29
9.550890922546387,1992-04-30
9.441733360290527,1992-05-01
9.441733360290527,1992-05-04
9.332586288452148,1992-05-05
9.387155532836914,1992-05-06
9.278007507324219,1992-05-07
9.223429679870605,1992-05-08
9.332586288452148,1992-05-11
9.114277839660645,1992-05-12
9.08698558807373,1992-05-13
8.950545310974121,1992-05-14
8.841394424438477,1992-05-15
8.97783374786377,1992-05-18
9.059696197509766,1992-05-19
9.032415390014648,1992-05-20
8.759528160095215,1992-05-21
8.786816596984863,1992-05-22
8.595793724060059,1992-05-26
8.814105987548828,1992-05-27
8.97783374786377,1992-05-28
8.950545310974121,1992-05-29
8.950545310974121,1992-06-01
8.936243057250977,1992-06-02
8.936243057250977,1992-06-03
9.073726654052734,1992-06-04
8.991236686706543,1992-06-05
8.963741302490234,1992-06-08
8.85375690460205,1992-06-09
8.688782691955566,1992-06-10
8.743775367736816,1992-06-11
8.798766136169434,1992-06-12
8.798766136169434,1992-06-15
8.688782691955566,1992-06-16
8.496306419372559,1992-06-17
8.688782691955566,1992-06-18
8.71627140045166,1992-06-19
8.633790016174316,1992-06-22
8.523801803588867,1992-06-23
8.826260566711426,1992-06-24
8.71627140045166,1992-06-25
8.85375690460205,1992-06-26
8.936243057250977,1992-06-29
8.743775367736816,1992-06-30
8.881258010864258,1992-07-01
8.85375690460205,1992-07-02
8.798766136169434,1992-07-06
8.468812942504883,1992-07-07
8.551302909851074,1992-07-08
8.578798294067383,1992-07-09
8.551302909851074,1992-07-10
8.578798294067383,1992-07-13
8.633790016174316,1992-07-14
8.386320114135742,1992-07-15
8.413822174072266,1992-07-16
8.441317558288574,1992-07-17
8.496306419372559,1992-07-20
8.413822174072266,1992-07-21
8.468812942504883,1992-07-22
8.578798294067383,1992-07-23
8.578798294067383,1992-07-24
8.633790016174316,1992-07-27
8.743775367736816,1992-07-28
8.85375690460205,1992-07-29
8.798766136169434,1992-07-30
8.77127456665039,1992-07-31
8.71627140045166,1992-08-03
8.798766136169434,1992-08-04
8.77127456665039,1992-08-05
8.798766136169434,1992-08-06
8.798766136169434,1992-08-07
8.798766136169434,1992-08-10
8.77127456665039,1992-08-11
8.743775367736816,1992-08-12
8.71627140045166,1992-08-13
8.798766136169434,1992-08-14
8.77127456665039,1992-08-17
8.77127456665039,1992-08-18
8.743775367736816,1992-08-19
8.798766136169434,1992-08-20
8.71627140045166,1992-08-21
8.496306419372559,1992-08-24
8.633790016174316,1992-08-25
8.551302909851074,1992-08-26
8.496306419372559,1992-08-27
8.441317558288574,1992-08-28
8.523801803588867,1992-08-31
8.735674858093262,1992-09-01
8.763411521911621,1992-09-02
8.846612930297852,1992-09-03
8.818875312805176,1992-09-04
8.680213928222656,1992-09-08
8.513822555541992,1992-09-09
8.59701919555664,1992-09-10
8.62475299835205,1992-09-11
8.846612930297852,1992-09-14
8.846612930297852,1992-09-15
8.985271453857422,1992-09-16
8.985271453857422,1992-09-17
9.318059921264648,1992-09-18
9.068467140197754,1992-09-21
9.096200942993164,1992-09-22
9.040736198425293,1992-09-23
9.040736198425293,1992-09-24
9.179401397705078,1992-09-25
9.179401397705078,1992-09-28
8.985271453857422,1992-09-29
8.957539558410645,1992-09-30
8.874343872070312,1992-10-01
7.543191432952881,1992-10-02
7.709584712982178,1992-10-05
7.792778491973877,1992-10-06
7.681853294372559,1992-10-07
7.820516109466553,1992-10-08
7.8482465744018555,1992-10-09
7.792778491973877,1992-10-12
7.820516109466553,1992-10-13
7.875982761383057,1992-10-14
8.097841262817383,1992-10-15
8.097841262817383,1992-10-16
8.097841262817383,1992-10-19
8.042373657226562,1992-10-20
8.070101737976074,1992-10-21
8.097841262817383,1992-10-22
8.070101737976074,1992-10-23
8.125567436218262,1992-10-26
8.125567436218262,1992-10-27
8.070101737976074,1992-10-28
8.070101737976074,1992-10-29
8.097841262817383,1992-10-30
8.153300285339355,1992-11-02
8.070101737976074,1992-11-03
8.070101737976074,1992-11-04
8.014639854431152,1992-11-05
8.070101737976074,1992-11-06
8.042373657226562,1992-11-09
8.070101737976074,1992-11-10
8.153300285339355,1992-11-11
8.125567436218262,1992-11-12
7.986909866333008,1992-11-13
8.097841262817383,1992-11-16
8.070101737976074,1992-11-17
8.319696426391602,1992-11-18
8.319696426391602,1992-11-19
8.402898788452148,1992-11-20
8.541553497314453,1992-11-23
8.763411521911621,1992-11-24
8.763411521911621,1992-11-25
8.846612930297852,1992-11-27
8.948397636413574,1992-11-30
8.836541175842285,1992-12-01
8.92043399810791,1992-12-02
8.89246940612793,1992-12-03
8.92043399810791,1992-12-04
8.92043399810791,1992-12-07
8.780616760253906,1992-12-08
8.836541175842285,1992-12-09
8.864503860473633,1992-12-10
8.89246940612793,1992-12-11
8.92043399810791,1992-12-14
8.864503860473633,1992-12-15
8.948397636413574,1992-12-16
9.14414119720459,1992-12-17
9.200072288513184,1992-12-18
9.45174503326416,1992-12-21
9.3678560256958,1992-12-22
9.228034019470215,1992-12-23
9.116179466247559,1992-12-24
9.116179466247559,1992-12-28
9.255999565124512,1992-12-29
9.395817756652832,1992-12-30
9.507673263549805,1992-12-31
9.228034019470215,1993-01-04
9.255999565124512,1993-01-05
9.507673263549805,1993-01-06
9.479707717895508,1993-01-07
9.339887619018555,1993-01-08
9.283965110778809,1993-01-11
9.200072288513184,1993-01-12
9.283965110778809,1993-01-13
9.255999565124512,1993-01-14
9.200072288513184,1993-01-15
9.06025505065918,1993-01-18
8.836541175842285,1993-01-19
8.836541175842285,1993-01-20
8.948397636413574,1993-01-21
9.032292366027832,1993-01-22
9.228034019470215,1993-01-25
9.339887619018555,1993-01-26
9.228034019470215,1993-01-27
9.032292366027832,1993-01-28
9.172103881835938,1993-01-29
9.255999565124512,1993-02-01
9.339887619018555,1993-02-02
9.339887619018555,1993-02-03
9.479707717895508,1993-02-04
9.423785209655762,1993-02-05
9.395817756652832,1993-02-08
9.423785209655762,1993-02-09
9.479707717895508,1993-02-10
9.56360149383545,1993-02-11
9.647489547729492,1993-02-12
9.423785209655762,1993-02-16
9.535635948181152,1993-02-17
9.395817756652832,1993-02-18
9.479707717895508,1993-02-19
9.507673263549805,1993-02-22
9.507673263549805,1993-02-23
9.591568946838379,1993-02-24
9.395817756652832,1993-02-25
9.423785209655762,1993-02-26
9.507673263549805,1993-03-01
9.45174503326416,1993-03-02
9.479707717895508,1993-03-03
9.423785209655762,1993-03-04
9.507673263549805,1993-03-05
9.647489547729492,1993-03-08
9.75006103515625,1993-03-09
9.75006103515625,1993-03-10
9.637348175048828,1993-03-11
9.468273162841797,1993-03-12
9.552806854248047,1993-03-15
9.609170913696289,1993-03-16
9.721882820129395,1993-03-17
9.75006103515625,1993-03-18
9.75006103515625,1993-03-19
9.80642032623291,1993-03-22
9.778241157531738,1993-03-23
9.890961647033691,1993-03-24
10.285472869873047,1993-03-25
10.144574165344238,1993-03-26
10.200934410095215,1993-03-29
10.116394996643066,1993-03-30
10.229109764099121,1993-03-31
10.200934410095215,1993-04-01
10.088215827941895,1993-04-02
10.426366806030273,1993-04-05
10.370010375976562,1993-04-06
10.679985046386719,1993-04-07
10.623629570007324,1993-04-08
10.623629570007324,1993-04-12
10.595447540283203,1993-04-13
10.53908634185791,1993-04-14
10.679985046386719,1993-04-15
10.623629570007324,1993-04-16
10.679985046386719,1993-04-19
10.623629570007324,1993-04-20
10.482730865478516,1993-04-21
10.39819049835205,1993-04-22
10.285472869873047,1993-04-23
10.313652992248535,1993-04-26
