OKE,Date
0.743798553943634,1991-12-04
0.7317039966583252,1991-12-05
0.743798553943634,1991-12-06
0.7619402408599854,1991-12-09
0.743798553943634,1991-12-10
0.7135629653930664,1991-12-11
0.7498452663421631,1991-12-12
0.7498452663421631,1991-12-13
0.743798553943634,1991-12-16
0.7498452663421631,1991-12-17
0.7558927536010742,1991-12-18
0.7558927536010742,1991-12-19
0.7679871916770935,1991-12-20
0.8042699694633484,1991-12-23
0.7861279845237732,1991-12-24
0.7982224822044373,1991-12-26
0.7861279845237732,1991-12-27
0.7982224822044373,1991-12-30
0.8163638710975647,1991-12-31
0.7982224822044373,1992-01-02
0.7800812125205994,1992-01-03
0.7861279845237732,1992-01-06
0.7861279845237732,1992-01-07
0.7861279845237732,1992-01-08
0.7921760082244873,1992-01-09
0.7679871916770935,1992-01-10
0.7740339636802673,1992-01-13
0.7679871916770935,1992-01-14
0.7679871916770935,1992-01-15
0.7800812125205994,1992-01-16
0.8103168606758118,1992-01-17
0.8103168606758118,1992-01-20
0.8042699694633484,1992-01-21
0.8224113583564758,1992-01-22
0.8224113583564758,1992-01-23
0.8103168606758118,1992-01-24
0.791900634765625,1992-01-27
0.8041785955429077,1992-01-28
0.8103167414665222,1992-01-29
0.7980390787124634,1992-01-30
0.7980390787124634,1992-01-31
0.8164558410644531,1992-02-03
0.8103167414665222,1992-02-04
0.7980390787124634,1992-02-05
0.8103167414665222,1992-02-06
0.7980390787124634,1992-02-07
0.8103167414665222,1992-02-10
0.8041785955429077,1992-02-11
0.8041785955429077,1992-02-12
0.8041785955429077,1992-02-13
0.791900634765625,1992-02-14
0.791900634765625,1992-02-18
0.7980390787124634,1992-02-19
0.8164558410644531,1992-02-20
0.791900634765625,1992-02-21
0.7734847068786621,1992-02-24
0.7612065672874451,1992-02-25
0.755068302154541,1992-02-26
0.7673456072807312,1992-02-27
0.7427903413772583,1992-02-28
0.7243745923042297,1992-03-02
0.7366518378257751,1992-03-03
0.755068302154541,1992-03-04
0.755068302154541,1992-03-05
0.7243745923042297,1992-03-06
0.7366518378257751,1992-03-09
0.7366518378257751,1992-03-10
0.7489292621612549,1992-03-11
0.7734847068786621,1992-03-12
0.7612065672874451,1992-03-13
0.7734847068786621,1992-03-16
0.7612065672874451,1992-03-17
0.7734847068786621,1992-03-18
0.7796234488487244,1992-03-19
0.7796234488487244,1992-03-20
0.785761833190918,1992-03-23
0.7734847068786621,1992-03-24
0.7734847068786621,1992-03-25
0.7734847068786621,1992-03-26
0.7489292621612549,1992-03-27
0.755068302154541,1992-03-30
0.791900634765625,1992-03-31
0.8041785955429077,1992-04-01
0.730512797832489,1992-04-02
0.6998189687728882,1992-04-03
0.7489292621612549,1992-04-06
0.7366518378257751,1992-04-07
0.730512797832489,1992-04-08
0.7366518378257751,1992-04-09
0.7489292621612549,1992-04-10
0.755068302154541,1992-04-13
0.7489292621612549,1992-04-14
0.7120969295501709,1992-04-15
0.718235433101654,1992-04-16
0.7243745923042297,1992-04-20
0.7243745923042297,1992-04-21
0.730512797832489,1992-04-22
0.7427903413772583,1992-04-23
0.7864844799041748,1992-04-24
0.7802421450614929,1992-04-27
0.7740000486373901,1992-04-28
0.7677585482597351,1992-04-29
0.8114515542984009,1992-04-30
0.7864844799041748,1992-05-01
0.7864844799041748,1992-05-04
0.7927263379096985,1992-05-05
0.8052098751068115,1992-05-06
0.8052098751068115,1992-05-07
0.7989679574966431,1992-05-08
0.7927263379096985,1992-05-11
0.8052098751068115,1992-05-12
0.8114515542984009,1992-05-13
0.8114515542984009,1992-05-14
0.8239355683326721,1992-05-15
0.8239355683326721,1992-05-18
0.8239355683326721,1992-05-19
0.8114515542984009,1992-05-20
0.8114515542984009,1992-05-21
0.8052098751068115,1992-05-22
0.7927263379096985,1992-05-26
0.7864844799041748,1992-05-27
0.8489037752151489,1992-05-28
0.7989679574966431,1992-05-29
0.7989679574966431,1992-06-01
0.7740000486373901,1992-06-02
0.7740000486373901,1992-06-03
0.75527423620224,1992-06-04
0.75527423620224,1992-06-05
0.75527423620224,1992-06-08
0.7427903413772583,1992-06-09
0.7427903413772583,1992-06-10
0.7427903413772583,1992-06-11
0.7490326166152954,1992-06-12
0.75527423620224,1992-06-15
0.7927263379096985,1992-06-16
0.7989679574966431,1992-06-17
0.7927263379096985,1992-06-18
0.7864844799041748,1992-06-19
0.7677585482597351,1992-06-22
0.7677585482597351,1992-06-23
0.7677585482597351,1992-06-24
0.7989679574966431,1992-06-25
0.8052098751068115,1992-06-26
0.8613872528076172,1992-06-29
0.8489037752151489,1992-06-30
0.8489037752151489,1992-07-01
0.8052098751068115,1992-07-02
0.7989679574966431,1992-07-06
0.8052098751068115,1992-07-07
0.8239355683326721,1992-07-08
0.8426615595817566,1992-07-09
0.8426615595817566,1992-07-10
0.8551454544067383,1992-07-13
0.8489037752151489,1992-07-14
0.8613872528076172,1992-07-15
0.8551454544067383,1992-07-16
0.8676297664642334,1992-07-17
0.8613872528076172,1992-07-20
0.8613872528076172,1992-07-21
0.8489037752151489,1992-07-22
0.8176943063735962,1992-07-23
0.8052098751068115,1992-07-24
0.7988699674606323,1992-07-27
0.7861893773078918,1992-07-28
0.8305710554122925,1992-07-29
0.8559319376945496,1992-07-30
0.8559319376945496,1992-07-31
0.8559319376945496,1992-08-03
0.8686126470565796,1992-08-04
0.8686126470565796,1992-08-05
0.8559319376945496,1992-08-06
0.8559319376945496,1992-08-07
0.8432515859603882,1992-08-10
0.8559319376945496,1992-08-11
0.8495915532112122,1992-08-12
0.8369106650352478,1992-08-13
0.8305710554122925,1992-08-14
0.8305710554122925,1992-08-17
0.8305710554122925,1992-08-18
0.824230432510376,1992-08-19
0.8115503191947937,1992-08-20
0.8115503191947937,1992-08-21
0.8178905844688416,1992-08-24
0.8052099943161011,1992-08-25
0.8115503191947937,1992-08-26
0.8178905844688416,1992-08-27
0.8305710554122925,1992-08-28
0.8622722625732422,1992-08-31
0.8495915532112122,1992-09-01
0.8559319376945496,1992-09-02
0.8686126470565796,1992-09-03
0.8622722625732422,1992-09-04
0.8495915532112122,1992-09-08
0.8432515859603882,1992-09-09
0.8495915532112122,1992-09-10
0.8559319376945496,1992-09-11
0.8559319376945496,1992-09-14
0.8432515859603882,1992-09-15
0.8686126470565796,1992-09-16
0.8622722625732422,1992-09-17
0.8686126470565796,1992-09-18
0.8686126470565796,1992-09-21
0.8495915532112122,1992-09-22
0.8432515859603882,1992-09-23
0.8432515859603882,1992-09-24
0.8749520182609558,1992-09-25
0.8749520182609558,1992-09-28
0.8686126470565796,1992-09-29
0.8812931776046753,1992-09-30
0.8749520182609558,1992-10-01
0.8686126470565796,1992-10-02
0.8495915532112122,1992-10-05
0.8495915532112122,1992-10-06
0.8495915532112122,1992-10-07
0.8559319376945496,1992-10-08
0.8495915532112122,1992-10-09
0.8559319376945496,1992-10-12
0.8686126470565796,1992-10-13
0.8686126470565796,1992-10-14
0.8622722625732422,1992-10-15
0.8495915532112122,1992-10-16
0.8749520182609558,1992-10-19
0.8812931776046753,1992-10-20
0.9066537022590637,1992-10-21
0.919333815574646,1992-10-22
0.9129936695098877,1992-10-23
0.9322825074195862,1992-10-26
0.9322825074195862,1992-10-27
0.9322825074195862,1992-10-28
0.9322825074195862,1992-10-29
0.9322825074195862,1992-10-30
0.9387122392654419,1992-11-02
0.9194236993789673,1992-11-03
0.9129936695098877,1992-11-04
0.9129936695098877,1992-11-05
0.8872755765914917,1992-11-06
0.8872755765914917,1992-11-09
0.8808468580245972,1992-11-10
0.8872755765914917,1992-11-11
0.8872755765914917,1992-11-12
0.8615577220916748,1992-11-13
0.8615577220916748,1992-11-16
0.8679872155189514,1992-11-17
0.8679872155189514,1992-11-18
0.8744169473648071,1992-11-19
0.9001347422599792,1992-11-20
0.8744169473648071,1992-11-23
0.8808468580245972,1992-11-24
0.8744169473648071,1992-11-25
0.8744169473648071,1992-11-27
0.8679872155189514,1992-11-30
0.8744169473648071,1992-12-01
0.9065643548965454,1992-12-02
0.9129936695098877,1992-12-03
0.9194236993789673,1992-12-04
0.9129936695098877,1992-12-07
0.9001347422599792,1992-12-08
0.9194236993789673,1992-12-09
0.9129936695098877,1992-12-10
0.9194236993789673,1992-12-11
0.9322825074195862,1992-12-14
0.9194236993789673,1992-12-15
0.9129936695098877,1992-12-16
0.9387122392654419,1992-12-17
0.9387122392654419,1992-12-18
0.9515708684921265,1992-12-21
0.9644296169281006,1992-12-22
0.9451414346694946,1992-12-23
0.9451414346694946,1992-12-24
0.9515708684921265,1992-12-28
0.9515708684921265,1992-12-29
0.9515708684921265,1992-12-30
0.9451414346694946,1992-12-31
0.9515708684921265,1993-01-04
0.9515708684921265,1993-01-05
0.9515708684921265,1993-01-06
0.9451414346694946,1993-01-07
0.9322825074195862,1993-01-08
0.9387122392654419,1993-01-11
0.9451414346694946,1993-01-12
0.9580007195472717,1993-01-13
0.9580007195472717,1993-01-14
0.9708594679832458,1993-01-15
0.9644296169281006,1993-01-18
0.9708594679832458,1993-01-19
0.9708594679832458,1993-01-20
0.9772888422012329,1993-01-21
0.9772888422012329,1993-01-22
0.9913766980171204,1993-01-25
0.9913766980171204,1993-01-26
0.9848545789718628,1993-01-27
0.9848545789718628,1993-01-28
0.9652877449989319,1993-01-29
0.9783322215080261,1993-02-01
0.9718102812767029,1993-02-02
0.9783322215080261,1993-02-03
0.9913766980171204,1993-02-04
0.9913766980171204,1993-02-05
1.0174657106399536,1993-02-08
0.9913766980171204,1993-02-09
0.9913766980171204,1993-02-10
1.0044214725494385,1993-02-11
1.0109440088272095,1993-02-12
0.9913766980171204,1993-02-16
1.0044214725494385,1993-02-17
1.0109440088272095,1993-02-18
1.030510425567627,1993-02-19
1.0370328426361084,1993-02-22
1.076166033744812,1993-02-23
1.056599497795105,1993-02-24
1.0631217956542969,1993-02-25
1.0631217956542969,1993-02-26
1.0631217956542969,1993-03-01
1.056599497795105,1993-03-02
1.069643497467041,1993-03-03
1.069643497467041,1993-03-04
1.0631217956542969,1993-03-05
1.056599497795105,1993-03-08
1.0631217956542969,1993-03-09
1.0826882123947144,1993-03-10
1.0826882123947144,1993-03-11
1.069643497467041,1993-03-12
1.076166033744812,1993-03-15
1.069643497467041,1993-03-16
1.069643497467041,1993-03-17
1.076166033744812,1993-03-18
1.1283437013626099,1993-03-19
1.1218215227127075,1993-03-22
1.115299105644226,1993-03-23
1.115299105644226,1993-03-24
1.1218215227127075,1993-03-25
1.1087777614593506,1993-03-26
1.147910237312317,1993-03-29
1.1609556674957275,1993-03-30
1.1609556674957275,1993-03-31
1.1674771308898926,1993-04-01
1.1348662376403809,1993-04-02
1.1413887739181519,1993-04-05
1.1413887739181519,1993-04-06
1.1348662376403809,1993-04-07
1.147910237312317,1993-04-08
1.18704354763031,1993-04-12
1.226177453994751,1993-04-13
1.2066107988357544,1993-04-14
1.21965491771698,1993-04-15
1.2457435131072998,1993-04-16
1.2653104066848755,1993-04-19
1.2587882280349731,1993-04-20
1.232698678970337,1993-04-21
1.2131330966949463,1993-04-22
1.1935656070709229,1993-04-23
1.1748214960098267,1993-04-26
1.2012213468551636,1993-04-27
1.2276228666305542,1993-04-28
1.1946213245391846,1993-04-29
1.2276228666305542,1993-04-30
1.2276228666305542,1993-05-03
1.2408225536346436,1993-05-04
1.2936242818832397,1993-05-05
1.2804231643676758,1993-05-06
1.214422583580017,1993-05-07
1.2342230081558228,1993-05-10
1.2342230081558228,1993-05-11
1.2342230081558228,1993-05-12
1.2276228666305542,1993-05-13
1.2276228666305542,1993-05-14
1.214422583580017,1993-05-17
1.2210222482681274,1993-05-18
1.2540225982666016,1993-05-19
1.2276228666305542,1993-05-20
1.2342230081558228,1993-05-21
1.2342230081558228,1993-05-24
1.2342230081558228,1993-05-25
1.2408225536346436,1993-05-26
1.2276228666305542,1993-05-27
1.2342230081558228,1993-05-28
1.2672226428985596,1993-06-01
1.2738226652145386,1993-06-02
1.2936242818832397,1993-06-03
1.2804231643676758,1993-06-04
1.2936242818832397,1993-06-07
1.2870234251022339,1993-06-08
1.3332240581512451,1993-06-09
1.3134242296218872,1993-06-10
1.2870234251022339,1993-06-11
1.3332240581512451,1993-06-14
1.3332240581512451,1993-06-15
1.3266245126724243,1993-06-16
1.3398244380950928,1993-06-17
1.3332240581512451,1993-06-18
1.3332240581512451,1993-06-21
1.3332240581512451,1993-06-22
1.3266245126724243,1993-06-23
1.3068240880966187,1993-06-24
1.2936242818832397,1993-06-25
1.2870234251022339,1993-06-28
1.353025197982788,1993-06-29
1.3794255256652832,1993-06-30
1.3596248626708984,1993-07-01
1.353025197982788,1993-07-02
1.3398244380950928,1993-07-06
1.3464245796203613,1993-07-07
1.3398244380950928,1993-07-08
1.3266245126724243,1993-07-09
1.3002238273620605,1993-07-12
1.3002238273620605,1993-07-13
1.2870234251022339,1993-07-14
1.2870234251022339,1993-07-15
1.2936242818832397,1993-07-16
1.2738226652145386,1993-07-19
1.247422218322754,1993-07-20
1.247422218322754,1993-07-21
1.1550211906433105,1993-07-22
1.1550211906433105,1993-07-23
1.1494075059890747,1993-07-26
1.1494075059890747,1993-07-27
1.1494075059890747,1993-07-28
1.1494075059890747,1993-07-29
1.129359245300293,1993-07-30
1.129359245300293,1993-08-02
1.129359245300293,1993-08-03
1.1427249908447266,1993-08-04
1.1627726554870605,1993-08-05
1.1627726554870605,1993-08-06
1.1560901403427124,1993-08-09
1.1159944534301758,1993-08-10
1.1026298999786377,1993-08-11
1.0959467887878418,1993-08-12
1.1159944534301758,1993-08-13
1.1226770877838135,1993-08-16
1.1093120574951172,1993-08-17
1.1159944534301758,1993-08-18
1.1093120574951172,1993-08-19
1.1026298999786377,1993-08-20
1.1093120574951172,1993-08-23
1.1427249908447266,1993-08-24
1.1627726554870605,1993-08-25
1.1494075059890747,1993-08-26
1.1560901403427124,1993-08-27
1.1560901403427124,1993-08-30
1.1494075059890747,1993-08-31
1.1494075059890747,1993-09-01
1.1627726554870605,1993-09-02
1.1627726554870605,1993-09-03
1.1694550514221191,1993-09-07
1.1494075059890747,1993-09-08
1.1494075059890747,1993-09-09
1.1694550514221191,1993-09-10
1.1694550514221191,1993-09-13
1.1761376857757568,1993-09-14
1.189503788948059,1993-09-15
1.1961859464645386,1993-09-16
1.1828206777572632,1993-09-17
1.1961859464645386,1993-09-20
1.1627726554870605,1993-09-21
1.1627726554870605,1993-09-22
1.189503788948059,1993-09-23
1.1694550514221191,1993-09-24
1.1961859464645386,1993-09-27
1.1961859464645386,1993-09-28
1.1828206777572632,1993-09-29
1.189503788948059,1993-09-30
1.1961859464645386,1993-10-01
1.189503788948059,1993-10-04
1.1761376857757568,1993-10-05
1.1761376857757568,1993-10-06
1.1560901403427124,1993-10-07
1.1694550514221191,1993-10-08
1.189503788948059,1993-10-11
1.1828206777572632,1993-10-12
1.1828206777572632,1993-10-13
1.1828206777572632,1993-10-14
1.1961859464645386,1993-10-15
1.1828206777572632,1993-10-18
1.2095510959625244,1993-10-19
1.202868938446045,1993-10-20
1.189503788948059,1993-10-21
1.1828206777572632,1993-10-22
1.1636073589324951,1993-10-25
1.1365464925765991,1993-10-26
1.1568422317504883,1993-10-27
1.1771374940872192,1993-10-28
1.150077223777771,1993-10-29
1.1703723669052124,1993-11-01
1.1636073589324951,1993-11-02
1.1094862222671509,1993-11-03
1.062130093574524,1993-11-04
1.0756601095199585,1993-11-05
1.1027213335037231,1993-11-08
1.0891906023025513,1993-11-09
1.0959562063217163,1993-11-10
1.0959562063217163,1993-11-11
1.0959562063217163,1993-11-12
1.0891906023025513,1993-11-15
1.116252064704895,1993-11-16
1.116252064704895,1993-11-17
1.116252064704895,1993-11-18
1.123016595840454,1993-11-19
1.116252064704895,1993-11-22
1.116252064704895,1993-11-23
1.116252064704895,1993-11-24
1.123016595840454,1993-11-26
1.1027213335037231,1993-11-29
1.1094862222671509,1993-11-30
1.0959562063217163,1993-12-01
1.1027213335037231,1993-12-02
1.1027213335037231,1993-12-03
1.1094862222671509,1993-12-06
1.0959562063217163,1993-12-07
1.0959562063217163,1993-12-08
1.0959562063217163,1993-12-09
1.1094862222671509,1993-12-10
1.0891906023025513,1993-12-13
1.0756601095199585,1993-12-14
1.062130093574524,1993-12-15
1.0688952207565308,1993-12-16
1.035069465637207,1993-12-17
1.0283042192459106,1993-12-20
1.0418343544006348,1993-12-21
0.9944779276847839,1993-12-22
0.9674181938171387,1993-12-23
1.0080088376998901,1993-12-27
1.0080088376998901,1993-12-28
1.0080088376998901,1993-12-29
1.0215387344360352,1993-12-30
1.0215387344360352,1993-12-31
1.0147743225097656,1994-01-03
1.0147743225097656,1994-01-04
1.0215387344360352,1994-01-05
1.0283042192459106,1994-01-06
1.0485999584197998,1994-01-07
1.062130093574524,1994-01-10
1.0418343544006348,1994-01-11
1.0485999584197998,1994-01-12
1.055364727973938,1994-01-13
1.0215387344360352,1994-01-14
1.035069465637207,1994-01-17
1.0418343544006348,1994-01-18
1.035069465637207,1994-01-19
1.0485999584197998,1994-01-20
1.0418343544006348,1994-01-21
1.035069465637207,1994-01-24
1.0298517942428589,1994-01-25
1.0435822010040283,1994-01-26
1.0504486560821533,1994-01-27
1.0847766399383545,1994-01-28
1.0847766399383545,1994-01-31
1.0985082387924194,1994-02-01
1.1053739786148071,1994-02-02
1.0847766399383545,1994-02-03
1.0504486560821533,1994-02-04
1.077911376953125,1994-02-07
1.0847766399383545,1994-02-08
1.071044921875,1994-02-09
1.0573140382766724,1994-02-10
1.0573140382766724,1994-02-11
1.0573140382766724,1994-02-14
1.0573140382766724,1994-02-15
1.0573140382766724,1994-02-16
1.036717176437378,1994-02-17
1.0092542171478271,1994-02-18
1.0298517942428589,1994-02-22
1.016120195388794,1994-02-23
0.9955227971076965,1994-02-24
1.002388596534729,1994-02-25
0.9955227971076965,1994-02-28
1.0092542171478271,1994-03-01
1.0092542171478271,1994-03-02
1.0092542171478271,1994-03-03
0.9886568188667297,1994-03-04
1.002388596534729,1994-03-07
1.016120195388794,1994-03-08
1.016120195388794,1994-03-09
1.002388596534729,1994-03-10
1.002388596534729,1994-03-11
1.002388596534729,1994-03-14
0.9749261140823364,1994-03-15
0.9611948728561401,1994-03-16
0.9886568188667297,1994-03-17
0.9886568188667297,1994-03-18
0.9817918539047241,1994-03-21
0.9611948728561401,1994-03-22
0.9543288350105286,1994-03-23
0.9611948728561401,1994-03-24
0.9680597186088562,1994-03-25
0.9474630355834961,1994-03-28
0.9337321519851685,1994-03-29
0.9200013875961304,1994-03-30
0.9405972957611084,1994-03-31
0.9268662929534912,1994-04-04
0.9474630355834961,1994-04-05
0.9268662929534912,1994-04-06
0.9337321519851685,1994-04-07
0.9337321519851685,1994-04-08
0.9337321519851685,1994-04-11
0.9337321519851685,1994-04-12
0.9337321519851685,1994-04-13
0.9200013875961304,1994-04-14
0.9337321519851685,1994-04-15
0.9268662929534912,1994-04-18
0.9200013875961304,1994-04-19
0.9337321519851685,1994-04-20
0.9543288350105286,1994-04-21
0.9611948728561401,1994-04-22
0.9698460698127747,1994-04-25
0.9628686904907227,1994-04-26
0.9279830455780029,1994-04-28
0.9279830455780029,1994-04-29
0.9279830455780029,1994-05-02
0.9210056662559509,1994-05-03
0.9070507287979126,1994-05-04
0.9210056662559509,1994-05-05
0.9140275716781616,1994-05-06
0.8930960297584534,1994-05-09
0.9140275716781616,1994-05-10
0.9000730514526367,1994-05-11
0.879141628742218,1994-05-12
0.8930960297584534,1994-05-13
0.9000730514526367,1994-05-16
0.9140275716781616,1994-05-17
0.9419371485710144,1994-05-18
0.9279830455780029,1994-05-19
0.9210056662559509,1994-05-20
0.9000730514526367,1994-05-23
0.9070507287979126,1994-05-24
0.9140275716781616,1994-05-25
0.9210056662559509,1994-05-26
0.9140275716781616,1994-05-27
0.9140275716781616,1994-05-31
0.9140275716781616,1994-06-01
0.9210056662559509,1994-06-02
0.9419371485710144,1994-06-03
0.9070507287979126,1994-06-06
0.9210056662559509,1994-06-07
0.9210056662559509,1994-06-08
0.9210056662559509,1994-06-09
0.9210056662559509,1994-06-10
0.9070507287979126,1994-06-13
0.9070507287979126,1994-06-14
0.8930960297584534,1994-06-15
0.9000730514526367,1994-06-16
0.9140275716781616,1994-06-17
0.9140275716781616,1994-06-20
0.9279830455780029,1994-06-21
0.9419371485710144,1994-06-22
0.9349605441093445,1994-06-23
0.9419371485710144,1994-06-24
0.9628686904907227,1994-06-27
0.9419371485710144,1994-06-28
0.9279830455780029,1994-06-29
0.9558915495872498,1994-06-30
0.9558915495872498,1994-07-01
0.9349605441093445,1994-07-05
0.9279830455780029,1994-07-06
0.9419371485710144,1994-07-07
0.9279830455780029,1994-07-08
0.9349605441093445,1994-07-11
0.9489147663116455,1994-07-12
0.9489147663116455,1994-07-13
0.9768240451812744,1994-07-14
0.9698460698127747,1994-07-15
1.0117104053497314,1994-07-18
1.004732370376587,1994-07-19
1.004732370376587,1994-07-20
0.997755765914917,1994-07-21
1.004732370376587,1994-07-22
0.999345600605011,1994-07-25
1.0064340829849243,1994-07-26
0.999345600605011,1994-07-27
1.0347838401794434,1994-07-28
1.048959493637085,1994-07-29
1.0631346702575684,1994-08-01
1.056046962738037,1994-08-02
1.0631346702575684,1994-08-03
1.0631346702575684,1994-08-04
1.0773096084594727,1994-08-05
1.056046962738037,1994-08-08
1.048959493637085,1994-08-09
1.048959493637085,1994-08-10
1.0347838401794434,1994-08-11
1.0206084251403809,1994-08-12
1.0206084251403809,1994-08-15
1.0135215520858765,1994-08-16
1.0064340829849243,1994-08-17
1.0064340829849243,1994-08-18
1.0064340829849243,1994-08-19
0.999345600605011,1994-08-22
0.99225914478302,1994-08-23
1.0135215520858765,1994-08-24
1.0064340829849243,1994-08-25
1.0135215520858765,1994-08-26
1.0064340829849243,1994-08-29
1.0064340829849243,1994-08-30
1.0206084251403809,1994-08-31
1.0206084251403809,1994-09-01
0.999345600605011,1994-09-02
0.999345600605011,1994-09-06
0.99225914478302,1994-09-07
0.9851709008216858,1994-09-08
0.9709959030151367,1994-09-09
0.9780833125114441,1994-09-12
0.99225914478302,1994-09-13
0.9709959030151367,1994-09-14
0.9709959030151367,1994-09-15
0.9568209648132324,1994-09-16
0.9497341513633728,1994-09-19
0.9284703731536865,1994-09-20
0.9497341513633728,1994-09-21
0.9497341513633728,1994-09-22
0.9497341513633728,1994-09-23
0.9709959030151367,1994-09-26
0.963908851146698,1994-09-27
0.963908851146698,1994-09-28
0.963908851146698,1994-09-29
0.9568209648132324,1994-09-30
0.963908851146698,1994-10-03
0.963908851146698,1994-10-04
0.9780833125114441,1994-10-05
0.9709959030151367,1994-10-06
0.9780833125114441,1994-10-07
0.9780833125114441,1994-10-10
0.99225914478302,1994-10-11
0.9780833125114441,1994-10-12
1.0064340829849243,1994-10-13
1.0135215520858765,1994-10-14
0.999345600605011,1994-10-17
0.99225914478302,1994-10-18
1.0135215520858765,1994-10-19
1.0064340829849243,1994-10-20
1.0064340829849243,1994-10-21
0.999345600605011,1994-10-24
1.015478253364563,1994-10-25
1.0010745525360107,1994-10-26
1.0082769393920898,1994-10-27
1.015478253364563,1994-10-28
1.015478253364563,1994-10-31
1.015478253364563,1994-11-01
1.0010745525360107,1994-11-02
1.015478253364563,1994-11-03
0.9938721656799316,1994-11-04
1.015478253364563,1994-11-07
1.0082769393920898,1994-11-08
1.0010745525360107,1994-11-09
0.9866710305213928,1994-11-10
0.9722669124603271,1994-11-11
0.9866710305213928,1994-11-14
1.0010745525360107,1994-11-15
1.015478253364563,1994-11-16
1.0082769393920898,1994-11-17
1.015478253364563,1994-11-18
1.015478253364563,1994-11-21
1.0010745525360107,1994-11-22
1.0082769393920898,1994-11-23
1.0082769393920898,1994-11-25
1.0010745525360107,1994-11-28
1.0010745525360107,1994-11-29
0.9938721656799316,1994-11-30
0.9866710305213928,1994-12-01
0.9866710305213928,1994-12-02
1.0010745525360107,1994-12-05
1.0010745525360107,1994-12-06
1.015478253364563,1994-12-07
0.9866710305213928,1994-12-08
0.9938721656799316,1994-12-09
1.0010745525360107,1994-12-12
1.0010745525360107,1994-12-13
1.015478253364563,1994-12-14
1.0226805210113525,1994-12-15
1.015478253364563,1994-12-16
1.029882788658142,1994-12-19
1.029882788658142,1994-12-20
1.0226805210113525,1994-12-21
1.029882788658142,1994-12-22
1.0226805210113525,1994-12-23
1.029882788658142,1994-12-27
1.0226805210113525,1994-12-28
1.0370845794677734,1994-12-29
1.0370845794677734,1994-12-30
1.0370845794677734,1995-01-03
1.0442867279052734,1995-01-04
1.0586905479431152,1995-01-05
1.0370845794677734,1995-01-06
1.029882788658142,1995-01-09
1.029882788658142,1995-01-10
1.0226805210113525,1995-01-11
1.0226805210113525,1995-01-12
1.015478253364563,1995-01-13
1.0082769393920898,1995-01-16
1.0082769393920898,1995-01-17
0.9938721656799316,1995-01-18
1.0010745525360107,1995-01-19
1.015478253364563,1995-01-20
1.015478253364563,1995-01-23
1.0226805210113525,1995-01-24
1.0390715599060059,1995-01-25
1.0390715599060059,1995-01-26
1.0317535400390625,1995-01-27
1.0317535400390625,1995-01-30
1.0244370698928833,1995-01-31
1.01711905002594,1995-02-01
1.0244370698928833,1995-02-02
1.0317535400390625,1995-02-03
1.0244370698928833,1995-02-06
1.0244370698928833,1995-02-07
1.01711905002594,1995-02-08
1.0244370698928833,1995-02-09
1.0098018646240234,1995-02-10
1.0024847984313965,1995-02-13
1.01711905002594,1995-02-14
1.0390715599060059,1995-02-15
1.0390715599060059,1995-02-16
1.0244370698928833,1995-02-17
1.0317535400390625,1995-02-21
1.0463893413543701,1995-02-22
1.0390715599060059,1995-02-23
1.0317535400390625,1995-02-24
1.0244370698928833,1995-02-27
1.0098018646240234,1995-02-28
1.0317535400390625,1995-03-01
1.01711905002594,1995-03-02
1.053706407546997,1995-03-03
1.0463893413543701,1995-03-06
1.01711905002594,1995-03-07
1.0317535400390625,1995-03-08
1.0390715599060059,1995-03-09
1.0463893413543701,1995-03-10
1.053706407546997,1995-03-13
1.053706407546997,1995-03-14
1.0317535400390625,1995-03-15
1.0390715599060059,1995-03-16
1.0463893413543701,1995-03-17
1.0390715599060059,1995-03-20
1.0390715599060059,1995-03-21
1.0390715599060059,1995-03-22
1.053706407546997,1995-03-23
1.082976222038269,1995-03-24
1.082976222038269,1995-03-27
1.1049281358718872,1995-03-28
1.1049281358718872,1995-03-29
1.112245798110962,1995-03-30
1.1049281358718872,1995-03-31
1.112245798110962,1995-04-03
1.1341984272003174,1995-04-04
1.119563102722168,1995-04-05
1.1341984272003174,1995-04-06
1.119563102722168,1995-04-07
1.126880168914795,1995-04-10
1.119563102722168,1995-04-11
1.112245798110962,1995-04-12
1.126880168914795,1995-04-13
1.082976222038269,1995-04-17
1.112245798110962,1995-04-18
1.0902940034866333,1995-04-19
1.119563102722168,1995-04-20
1.119563102722168,1995-04-21
1.14362370967865,1995-04-24
1.151050090789795,1995-04-25
1.14362370967865,1995-04-26
1.1287715435028076,1995-04-27
1.1361981630325317,1995-04-28
1.1361981630325317,1995-05-01
1.14362370967865,1995-05-02
1.151050090789795,1995-05-03
1.1584762334823608,1995-05-04
1.14362370967865,1995-05-05
1.1584762334823608,1995-05-08
1.151050090789795,1995-05-09
1.151050090789795,1995-05-10
1.14362370967865,1995-05-11
1.14362370967865,1995-05-12
1.151050090789795,1995-05-15
1.1361981630325317,1995-05-16
1.1287715435028076,1995-05-17
1.1139190196990967,1995-05-18
1.1287715435028076,1995-05-19
1.0990667343139648,1995-05-22
1.1213454008102417,1995-05-23
1.1213454008102417,1995-05-24
1.1287715435028076,1995-05-25
1.1139190196990967,1995-05-26
1.0990667343139648,1995-05-30
1.1287715435028076,1995-05-31
1.1287715435028076,1995-06-01
1.1361981630325317,1995-06-02
1.19560706615448,1995-06-05
