K,Date
13.274458885192871,2001-07-13
13.292562484741211,2001-07-16
13.568549156188965,2001-07-17
13.62283992767334,2001-07-18
13.853582382202148,2001-07-19
13.862627983093262,2001-07-20
13.573075294494629,2001-07-23
13.2066011428833,2001-07-24
13.577597618103027,2001-07-25
13.324228286743164,2001-07-26
13.165877342224121,2001-07-27
13.22922420501709,2001-07-30
13.604742050170898,2001-07-31
13.80380916595459,2001-08-01
13.853582382202148,2001-08-02
13.717844009399414,2001-08-03
13.536872863769531,2001-08-06
13.573075294494629,2001-08-07
13.482583999633789,2001-08-08
13.735946655273438,2001-08-09
13.582122802734375,2001-08-10
13.61379337310791,2001-08-13
13.568549156188965,2001-08-14
13.862627983093262,2001-08-15
13.821915626525879,2001-08-16
14.2064790725708,2001-08-17
14.373880386352539,2001-08-20
14.97562026977539,2001-08-21
15.183751106262207,2001-08-22
14.704157829284668,2001-08-23
14.658923149108887,2001-08-24
14.857994079589844,2001-08-27
14.704157829284668,2001-08-28
14.60353946685791,2001-08-29
14.872697830200195,2001-08-30
14.594414710998535,2001-08-31
14.713029861450195,2001-09-04
14.690213203430176,2001-09-05
14.699347496032715,2001-09-06
14.690213203430176,2001-09-07
14.658285140991211,2001-09-10
14.740401268005371,2001-09-17
14.717592239379883,2001-09-18
14.457551002502441,2001-09-19
14.028708457946777,2001-09-20
13.139081001281738,2001-09-21
13.230321884155273,2001-09-24
13.052398681640625,2001-09-25
13.212069511413574,2001-09-26
13.595295906066895,2001-09-27
13.686538696289062,2001-09-28
13.294190406799316,2001-10-01
13.508618354797363,2001-10-02
13.230321884155273,2001-10-03
13.225757598876953,2001-10-04
13.344374656677246,2001-10-05
13.225757598876953,2001-10-08
13.257696151733398,2001-10-09
13.549676895141602,2001-10-10
13.494933128356934,2001-10-11
13.230321884155273,2001-10-12
13.380874633789062,2001-10-15
13.184704780578613,2001-10-16
13.239445686340332,2001-10-17
13.225757598876953,2001-10-18
13.294190406799316,2001-10-19
13.631790161132812,2001-10-22
13.622671127319336,2001-10-23
13.6911039352417,2001-10-24
13.577047348022461,2001-10-25
13.800599098205566,2001-10-26
13.59073543548584,2001-10-29
13.86903190612793,2001-10-30
13.914653778076172,2001-10-31
14.256819725036621,2001-11-01
14.366301536560059,2001-11-02
14.439297676086426,2001-11-05
14.462111473083496,2001-11-06
14.443863868713379,2001-11-07
14.247688293457031,2001-11-08
13.919203758239746,2001-11-09
13.878150939941406,2001-11-12
13.905524253845215,2001-11-13
13.960270881652832,2001-11-14
14.05151653289795,2001-11-15
13.700230598449707,2001-11-16
13.458431243896484,2001-11-19
13.50405502319336,2001-11-20
13.535989761352539,2001-11-21
13.531427383422852,2001-11-23
13.558799743652344,2001-11-26
13.458431243896484,2001-11-27
13.628532409667969,2001-11-28
13.508825302124023,2001-11-29
13.577885627746582,2001-11-30
13.495010375976562,2001-12-03
14.019896507263184,2001-12-04
13.913999557495117,2001-12-05
13.582494735717773,2001-12-06
13.600910186767578,2001-12-07
13.665374755859375,2001-12-10
13.444365501403809,2001-12-11
13.444365501403809,2001-12-12
13.840332984924316,2001-12-13
13.610116958618164,2001-12-14
13.605515480041504,2001-12-17
13.863350868225098,2001-12-18
13.95543384552002,2001-12-19
13.960043907165527,2001-12-20
13.996879577636719,2001-12-21
13.960043907165527,2001-12-24
13.996879577636719,2001-12-26
14.033707618713379,2001-12-27
13.960043907165527,2001-12-28
13.858742713928223,2001-12-31
13.798887252807617,2002-01-02
13.808098793029785,2002-01-03
13.513428688049316,2002-01-04
13.55947494506836,2002-01-07
13.725223541259766,2002-01-08
13.692987442016602,2002-01-09
13.748244285583496,2002-01-10
13.697593688964844,2002-01-11
13.858742713928223,2002-01-14
14.001480102539062,2002-01-15
13.808098793029785,2002-01-16
13.983062744140625,2002-01-17
14.213266372680664,2002-01-18
14.425066947937012,2002-01-22
14.45268726348877,2002-01-23
14.388228416442871,2002-01-24
14.204060554504395,2002-01-25
14.273124694824219,2002-01-28
13.996879577636719,2002-01-29
14.181044578552246,2002-01-30
14.208671569824219,2002-01-31
14.148807525634766,2002-02-01
14.208671569824219,2002-02-04
14.204060554504395,2002-02-05
13.812705039978027,2002-02-06
14.305355072021484,2002-02-07
14.25930404663086,2002-02-08
14.494132995605469,2002-02-11
14.39743709564209,2002-02-12
14.738151550292969,2002-02-13
15.253824234008789,2002-02-14
15.511667251586914,2002-02-15
15.359726905822754,2002-02-19
15.884613990783691,2002-02-20
15.88921070098877,2002-02-21
16.004316329956055,2002-02-22
16.091798782348633,2002-02-25
15.801729202270508,2002-02-26
15.723453521728516,2002-02-27
16.034135818481445,2002-02-28
16.01093864440918,2002-03-01
15.778892517089844,2002-03-04
15.58398151397705,2002-03-05
15.867066383361816,2002-03-06
15.356572151184082,2002-03-07
15.365859985351562,2002-03-08
15.44474983215332,2002-03-11
15.690717697143555,2002-03-12
15.194147109985352,2002-03-13
15.472602844238281,2002-03-14
15.454032897949219,2002-03-15
15.180229187011719,2002-03-18
15.440106391906738,2002-03-19
15.24056339263916,2002-03-20
15.430825233459473,2002-03-21
15.203420639038086,2002-03-22
15.259116172790527,2002-03-25
15.686073303222656,2002-03-26
15.505078315734863,2002-03-27
15.579340934753418,2002-03-28
15.449390411376953,2002-04-01
15.616458892822266,2002-04-02
15.198783874511719,2002-04-03
16.17800521850586,2002-04-04
15.811369895935059,2002-04-05
16.085193634033203,2002-04-08
16.089820861816406,2002-04-09
16.447175979614258,2002-04-10
16.6467342376709,2002-04-11
16.883411407470703,2002-04-12
16.711711883544922,2002-04-15
16.544633865356445,2002-04-16
16.461095809936523,2002-04-17
16.461095809936523,2002-04-18
16.521419525146484,2002-04-19
16.54927635192871,2002-04-22
16.64208984375,2002-04-23
16.716337203979492,2002-04-24
16.688499450683594,2002-04-25
16.47501564025879,2002-04-26
16.48893928527832,2002-04-29
16.669940948486328,2002-04-30
17.041202545166016,2002-05-01
17.12009620666504,2002-05-02
16.628170013427734,2002-05-03
16.693145751953125,2002-05-06
16.461095809936523,2002-05-07
16.470380783081055,2002-05-08
16.48893928527832,2002-05-09
16.526071548461914,2002-05-10
16.363643646240234,2002-05-13
16.70242691040039,2002-05-14
16.521419525146484,2002-05-15
16.966947555541992,2002-05-16
16.716337203979492,2002-05-17
16.739547729492188,2002-05-20
16.93446922302246,2002-05-21
17.05048370361328,2002-05-22
17.078327178955078,2002-05-23
16.77667999267578,2002-05-24
16.911251068115234,2002-05-28
17.018539428710938,2002-05-29
17.032562255859375,2002-05-30
17.158794403076172,2002-05-31
16.97178840637207,2002-06-03
16.89229965209961,2002-06-04
17.219589233398438,2002-06-05
16.574365615844727,2002-06-06
16.55099105834961,2002-06-07
16.415403366088867,2002-06-10
16.321895599365234,2002-06-11
16.205013275146484,2002-06-12
16.200336456298828,2002-06-13
16.261112213134766,2002-06-14
16.70060157775879,2002-06-17
16.79878807067871,2002-06-18
16.761383056640625,2002-06-19
16.939050674438477,2002-06-20
16.90165138244629,2002-06-21
16.644493103027344,2002-06-24
16.667877197265625,2002-06-25
16.621124267578125,2002-06-26
17.009183883666992,2002-06-27
16.766067504882812,2002-06-28
16.65852165222168,2002-07-01
16.583724975585938,2002-07-02
16.083454132080078,2002-07-03
16.45281219482422,2002-07-05
16.186311721801758,2002-07-08
15.667338371276855,2002-07-09
15.42422103881836,2002-07-10
15.657989501953125,2002-07-11
15.321354866027832,2002-07-12
15.59720516204834,2002-07-15
15.022133827209473,2002-07-16
15.302653312683105,2002-07-17
14.891225814819336,2002-07-18
14.437700271606445,2002-07-19
14.02626895904541,2002-07-22
14.058990478515625,2002-07-23
14.657438278198242,2002-07-24
15.746825218200684,2002-07-25
15.587860107421875,2002-07-26
16.36397361755371,2002-07-29
15.891752243041992,2002-07-30
16.102149963378906,2002-07-31
15.966559410095215,2002-08-01
15.877730369567871,2002-08-02
15.686038970947266,2002-08-05
15.564478874206543,2002-08-06
15.985272407531738,2002-08-07
16.24241828918457,2002-08-08
16.23306655883789,2002-08-09
16.223712921142578,2002-08-12
16.186311721801758,2002-08-13
16.303194046020508,2002-08-14
16.139558792114258,2002-08-15
15.947870254516602,2002-08-16
16.03669548034668,2002-08-19
15.629934310913086,2002-08-20
15.456951141357422,2002-08-21
15.466300010681152,2002-08-22
15.4756441116333,2002-08-23
15.456951141357422,2002-08-26
15.428889274597168,2002-08-27
15.546479225158691,2002-08-28
15.258929252624512,2002-08-29
15.159934043884277,2002-08-30
14.90067195892334,2002-09-03
15.117512702941895,2002-09-04
15.192933082580566,2002-09-05
15.15050983428955,2002-09-06
15.537052154541016,2002-09-09
15.61247730255127,2002-09-10
15.626612663269043,2002-09-11
15.211791038513184,2002-09-12
15.362628936767578,2002-09-13
15.626612663269043,2002-09-16
15.329646110534668,2002-09-17
15.584195137023926,2002-09-18
15.141082763671875,2002-09-19
15.405058860778809,2002-09-20
15.164652824401855,2002-09-23
15.065653800964355,2002-09-24
15.405058860778809,2002-09-25
15.697318077087402,2002-09-26
15.650178909301758,2002-09-27
15.673749923706055,2002-09-30
15.966023445129395,2002-10-01
15.914166450500488,2002-10-02
16.07442855834961,2002-10-03
16.088579177856445,2002-10-04
16.43740463256836,2002-10-07
16.753231048583984,2002-10-08
16.43740463256836,2002-10-09
16.432695388793945,2002-10-10
16.23941993713379,2002-10-11
16.583545684814453,2002-10-14
16.555255889892578,2002-10-15
16.498689651489258,2002-10-16
16.380844116210938,2002-10-17
16.607105255126953,2002-10-18
16.998361587524414,2002-10-21
16.753231048583984,2002-10-22
16.498689651489258,2002-10-23
16.739099502563477,2002-10-24
16.569395065307617,2002-10-25
15.555904388427734,2002-10-28
15.555904388427734,2002-10-29
15.471053123474121,2002-10-30
15.018521308898926,2002-10-31
15.489908218383789,2002-11-01
15.056235313415527,2002-11-04
15.051521301269531,2002-11-05
14.994952201843262,2002-11-06
15.032662391662598,2002-11-07
15.051521301269531,2002-11-08
15.461627006530762,2002-11-11
15.093944549560547,2002-11-12
15.414484977722168,2002-11-13
15.471053123474121,2002-11-14
16.036724090576172,2002-11-15
15.918879508972168,2002-11-18
16.305421829223633,2002-11-19
16.248849868774414,2002-11-20
16.06028938293457,2002-11-21
16.427980422973633,2002-11-22
16.16400146484375,2002-11-25
16.016450881958008,2002-11-26
15.921427726745605,2002-11-27
15.85490894317627,2002-11-29
15.712366104125977,2002-12-02
15.821647644042969,2002-12-03
15.987937927246094,2002-12-04
15.717117309570312,2002-12-05
15.964184761047363,2002-12-06
15.679109573364258,2002-12-09
16.377546310424805,2002-12-10
15.96893310546875,2002-12-11
15.850152969360352,2002-12-12
16.0592098236084,2002-12-13
15.878668785095215,2002-12-16
16.13047218322754,2002-12-17
16.277769088745117,2002-12-18
16.182743072509766,2002-12-19
16.40130043029785,2002-12-20
16.31577491760254,2002-12-23
16.349027633666992,2002-12-24
16.36803436279297,2002-12-26
16.353788375854492,2002-12-27
16.46306037902832,2002-12-30
16.28252410888672,2002-12-31
16.567590713500977,2003-01-02
16.301523208618164,2003-01-03
16.6103515625,2003-01-06
16.082965850830078,2003-01-07
16.1257266998291,2003-01-08
16.273014068603516,2003-01-09
15.916671752929688,2003-01-10
16.396543502807617,2003-01-13
16.225494384765625,2003-01-14
15.845409393310547,2003-01-15
16.581846237182617,2003-01-16
16.45356559753418,2003-01-17
16.225494384765625,2003-01-21
16.277769088745117,2003-01-22
15.959427833557129,2003-01-23
15.845409393310547,2003-01-24
15.63159465789795,2003-01-27
15.740865707397461,2003-01-28
15.541325569152832,2003-01-29
15.070954322814941,2003-01-30
15.869154930114746,2003-01-31
15.356012344360352,2003-02-03
15.455798149108887,2003-02-04
15.360777854919434,2003-02-05
15.31801700592041,2003-02-06
15.251497268676758,2003-02-07
15.26099681854248,2003-02-10
14.966418266296387,2003-02-11
14.871399879455566,2003-02-12
14.828634262084961,2003-02-13
15.037693977355957,2003-02-14
15.080450057983398,2003-02-18
14.833396911621094,2003-02-19
14.310746192932129,2003-02-20
14.38201904296875,2003-02-21
14.187216758728027,2003-02-24
14.301252365112305,2003-02-25
14.144455909729004,2003-02-26
14.288032531738281,2003-02-27
14.177750587463379,2003-02-28
14.388721466064453,2003-03-03
13.904458999633789,2003-03-04
13.904458999633789,2003-03-05
13.626365661621094,2003-03-06
13.775003433227539,2003-03-07
13.434582710266113,2003-03-10
13.444169998168945,2003-03-11
13.520890235900879,2003-03-12
13.899667739868164,2003-03-13
13.985967636108398,2003-03-14
14.465434074401855,2003-03-17
14.326386451721191,2003-03-18
14.762697219848633,2003-03-19
14.537352561950684,2003-03-20
14.810649871826172,2003-03-21
14.350361824035645,2003-03-24
14.633251190185547,2003-03-25
14.393511772155762,2003-03-26
14.556532859802246,2003-03-27
14.316797256469727,2003-03-28
14.695576667785645,2003-03-31
14.60448169708252,2003-04-01
14.916131019592285,2003-04-02
14.762697219848633,2003-04-03
14.983255386352539,2003-04-04
14.959283828735352,2003-04-07
15.069561958312988,2003-04-08
14.93051528930664,2003-04-09
15.045581817626953,2003-04-10
15.146276473999023,2003-04-11
15.27573013305664,2003-04-14
15.016819953918457,2003-04-15
14.801054000854492,2003-04-16
15.045581817626953,2003-04-17
14.887370109558105,2003-04-21
15.390796661376953,2003-04-22
15.218183517456055,2003-04-23
15.357237815856934,2003-04-24
15.309290885925293,2003-04-25
15.668890953063965,2003-04-28
15.846281051635742,2003-04-29
15.697657585144043,2003-04-30
15.769575119018555,2003-05-01
15.841497421264648,2003-05-02
15.841497421264648,2003-05-05
15.807936668395996,2003-05-06
15.966150283813477,2003-05-07
15.75998592376709,2003-05-08
16.009309768676758,2003-05-09
16.0908145904541,2003-05-12
16.114789962768555,2003-05-13
16.042869567871094,2003-05-14
16.22506332397461,2003-05-15
15.951764106750488,2003-05-16
16.086023330688477,2003-05-19
16.0908145904541,2003-05-20
16.13396644592285,2003-05-21
16.21547508239746,2003-05-22
16.086023330688477,2003-05-23
16.301780700683594,2003-05-27
16.38368034362793,2003-05-28
16.572154998779297,2003-05-29
17.011959075927734,2003-05-30
16.86696434020996,2003-06-02
17.050615310668945,2003-06-03
16.96363067626953,2003-06-04
17.079612731933594,2003-06-05
17.089290618896484,2003-06-06
16.915298461914062,2003-06-09
16.678478240966797,2003-06-10
16.86696434020996,2003-06-11
16.915298461914062,2003-06-12
16.842802047729492,2003-06-13
17.04578399658203,2003-06-16
16.953960418701172,2003-06-17
16.953960418701172,2003-06-18
16.673648834228516,2003-06-19
16.804140090942383,2003-06-20
16.610824584960938,2003-06-23
16.794469833374023,2003-06-24
16.456165313720703,2003-06-25
16.615652084350586,2003-06-26
16.591487884521484,2003-06-27
16.610824584960938,2003-06-30
16.702646255493164,2003-07-01
16.891132354736328,2003-07-02
16.726806640625,2003-07-03
16.934629440307617,2003-07-07
16.91046905517578,2003-07-08
16.712318420410156,2003-07-09
16.760639190673828,2003-07-10
16.808975219726562,2003-07-11
16.543161392211914,2003-07-14
16.64948272705078,2003-07-15
16.55282211303711,2003-07-16
16.43199920654297,2003-07-17
16.64948272705078,2003-07-18
16.248350143432617,2003-07-21
16.407833099365234,2003-07-22
16.233850479125977,2003-07-23
16.21935272216797,2003-07-24
16.43199920654297,2003-07-25
16.804140090942383,2003-07-28
16.605993270874023,2003-07-29
16.673648834228516,2003-07-30
16.591487884521484,2003-07-31
16.55282211303711,2003-08-01
16.52865982055664,2003-08-04
16.258014678955078,2003-08-05
16.301509857177734,2003-08-06
16.156526565551758,2003-08-07
16.335338592529297,2003-08-08
16.32567596435547,2003-08-11
16.262845993041992,2003-08-12
16.2773494720459,2003-08-13
16.374006271362305,2003-08-14
16.41750144958496,2003-08-15
16.301509857177734,2003-08-18
16.238685607910156,2003-08-19
16.2773494720459,2003-08-20
16.088857650756836,2003-08-21
16.050203323364258,2003-08-22
16.238685607910156,2003-08-25
16.311176300048828,2003-08-26
16.3060302734375,2003-08-27
16.291423797607422,2003-08-28
16.33526611328125,2003-08-29
16.422958374023438,2003-09-02
16.23782730102539,2003-09-03
16.218345642089844,2003-09-04
16.169618606567383,2003-09-05
16.169618606567383,2003-09-08
16.198862075805664,2003-09-09
16.291423797607422,2003-09-10
16.296287536621094,2003-09-11
16.242700576782227,2003-09-12
16.393728256225586,2003-09-15
16.491168975830078,2003-09-16
16.247570037841797,2003-09-17
16.52039909362793,2003-09-18
16.232959747314453,2003-09-19
16.340145111083984,2003-09-22
16.271928787231445,2003-09-23
16.106290817260742,2003-09-24
16.169618606567383,2003-09-25
16.111160278320312,2003-09-26
16.0380802154541,2003-09-29
16.247570037841797,2003-09-30
16.486299514770508,2003-10-01
16.422958374023438,2003-10-02
16.569116592407227,2003-10-03
16.539875030517578,2003-10-06
16.564239501953125,2003-10-07
16.535005569458008,2003-10-08
16.447317123413086,2003-10-09
16.4180850982666,2003-10-10
16.59834861755371,2003-10-13
16.505775451660156,2003-10-14
16.573984146118164,2003-10-15
16.564239501953125,2003-10-16
16.437570571899414,2003-10-17
16.564239501953125,2003-10-20
16.715269088745117,2003-10-21
16.43270492553711,2003-10-22
16.4180850982666,2003-10-23
16.388853073120117,2003-10-24
16.34501075744629,2003-10-27
16.34501075744629,2003-10-28
16.28167724609375,2003-10-29
16.267061233520508,2003-10-30
16.140392303466797,2003-10-31
17.00271224975586,2003-11-03
16.856550216674805,2003-11-04
16.856550216674805,2003-11-05
16.802974700927734,2003-11-06
17.139122009277344,2003-11-07
17.051435470581055,2003-11-10
17.075786590576172,2003-11-11
17.143991470336914,2003-11-12
17.212190628051758,2003-11-13
17.241426467895508,2003-11-14
17.221935272216797,2003-11-17
17.114763259887695,2003-11-18
17.192710876464844,2003-11-19
17.12450408935547,2003-11-20
17.26091194152832,2003-11-21
17.489883422851562,2003-11-24
17.543617248535156,2003-11-25
17.430715560913086,2003-11-26
17.558349609375,2003-11-28
17.57797622680664,2003-12-01
17.53870964050293,2003-12-02
17.607425689697266,2003-12-03
17.69579315185547,2003-12-04
17.730140686035156,2003-12-05
17.803770065307617,2003-12-08
17.847949981689453,2003-12-09
17.519073486328125,2003-12-10
17.61724281311035,2003-12-11
17.582883834838867,2003-12-12
17.916671752929688,2003-12-15
17.970672607421875,2003-12-16
17.592700958251953,2003-12-17
18.07375144958496,2003-12-18
18.03939437866211,2003-12-19
18.098295211791992,2003-12-22
18.35845184326172,2003-12-23
18.481176376342773,2003-12-24
18.554798126220703,2003-12-26
18.618616104125977,2003-12-29
18.79532814025879,2003-12-30
18.692243576049805,2003-12-31
18.554798126220703,2004-01-02
18.775693893432617,2004-01-05
18.594072341918945,2004-01-06
18.461538314819336,2004-01-07
18.564613342285156,2004-01-08
18.382999420166016,2004-01-09
18.54007911682129,2004-01-12
18.33881950378418,2004-01-13
18.692243576049805,2004-01-14
18.309370040893555,2004-01-15
18.598979949951172,2004-01-16
18.378089904785156,2004-01-20
18.584257125854492,2004-01-21
18.481176376342773,2004-01-22
18.589162826538086,2004-01-23
18.706974029541016,2004-01-26
18.657888412475586,2004-01-27
18.652976989746094,2004-01-28
18.868959426879883,2004-01-29
18.559703826904297,2004-01-30
18.436994552612305,2004-02-02
18.26028060913086,2004-02-03
18.530263900756836,2004-02-04
18.51552963256836,2004-02-05
18.677518844604492,2004-02-06
18.726604461669922,2004-02-09
18.873878479003906,2004-02-10
18.9965763092041,2004-02-11
18.922954559326172,2004-02-12
18.89349937438965,2004-02-13
18.95240592956543,2004-02-17
18.976943969726562,2004-02-18
19.021129608154297,2004-02-19
19.119300842285156,2004-02-20
19.070213317871094,2004-02-23
19.084936141967773,2004-02-24
19.19783592224121,2004-02-25
19.192935943603516,2004-02-26
19.384361267089844,2004-02-27
19.551265716552734,2004-03-01
19.496631622314453,2004-03-02
19.55098533630371,2004-03-03
19.432384490966797,2004-03-04
19.42249870300293,2004-03-05
19.432384490966797,2004-03-08
19.48674201965332,2004-03-09
19.59547233581543,2004-03-10
19.323657989501953,2004-03-11
19.546051025390625,2004-03-12
19.10619354248047,2004-03-15
19.24458122253418,2004-03-16
19.363189697265625,2004-03-17
19.36812973022461,2004-03-18
19.20998191833496,2004-03-19
18.789899826049805,2004-03-22
18.95793914794922,2004-03-23
18.794851303100586,2004-03-24
19.175390243530273,2004-03-25
18.98758888244629,2004-03-26
19.4521427154541,2004-03-29
19.358245849609375,2004-03-30
19.392831802368164,2004-03-31
19.363189697265625,2004-04-01
19.36812973022461,2004-04-02
19.521337509155273,2004-04-05
19.936477661132812,2004-04-06
20.09956169128418,2004-04-07
20.218175888061523,2004-04-08
20.13910484313965,2004-04-12
19.847518920898438,2004-04-13
19.946359634399414,2004-04-14
20.124279022216797,2004-04-15
20.430688858032227,2004-04-16
20.376323699951172,2004-04-19
20.381263732910156,2004-04-20
20.336790084838867,2004-04-21
20.959487915039062,2004-04-22
21.162124633789062,2004-04-23
21.21648597717285,2004-04-26
21.1917724609375,2004-04-27
20.939720153808594,2004-04-28
21.246131896972656,2004-04-29
21.20165252685547,2004-04-30
21.40923309326172,2004-05-03
21.374629974365234,2004-05-04
21.28567886352539,2004-05-05
21.246131896972656,2004-05-06
20.92489242553711,2004-05-07
20.712383270263672,2004-05-10
20.746976852416992,2004-05-11
20.653076171875,2004-05-12
20.653076171875,2004-05-13
20.766746520996094,2004-05-14
20.61849021911621,2004-05-17
20.8260498046875,2004-05-18
20.737098693847656,2004-05-19
20.855710983276367,2004-05-20
20.910076141357422,2004-05-21
20.84087562561035,2004-05-24
20.870534896850586,2004-05-25
21.068225860595703,2004-05-26
21.1176815032959,2004-05-27
21.08782958984375,2004-05-28
21.048053741455078,2004-06-01
21.20719337463379,2004-06-02
21.08782958984375,2004-06-03
21.1176815032959,2004-06-04
21.237041473388672,2004-06-07
21.271854400634766,2004-06-08
21.17238426208496,2004-06-09
21.033124923706055,2004-06-10
20.83418083190918,2004-06-14
20.83916664123535,2004-06-15
20.680011749267578,2004-06-16
20.491012573242188,2004-06-17
20.426359176635742,2004-06-18
20.540754318237305,2004-06-21
20.744661331176758,2004-06-22
20.680011749267578,2004-06-23
20.605398178100586,2004-06-24
20.476093292236328,2004-06-25
20.515884399414062,2004-06-28
20.680011749267578,2004-06-29
20.814294815063477,2004-06-30
20.575557708740234,2004-07-01
20.54572296142578,2004-07-02
20.486038208007812,2004-07-06
20.640214920043945,2004-07-07
20.799365997314453,2004-07-08
20.814294815063477,2004-07-09
20.819265365600586,2004-07-12
20.635242462158203,2004-07-13
20.550695419311523,2004-07-14
20.515884399414062,2004-07-15
20.49597930908203,2004-07-16
20.471118927001953,2004-07-19
20.316936492919922,2004-07-20
20.192604064941406,2004-07-21
19.968788146972656,2004-07-22
20.008583068847656,2004-07-23
20.267200469970703,2004-07-26
20.764556884765625,2004-07-27
20.704872131347656,2004-07-28
20.689958572387695,2004-07-29
20.719802856445312,2004-07-30
20.615354537963867,2004-08-02
20.53078842163086,2004-08-03
20.540754318237305,2004-08-04
20.391542434692383,2004-08-05
20.272171020507812,2004-08-06
20.14783477783203,2004-08-09
20.441280364990234,2004-08-10
20.520854949951172,2004-08-11
20.29206657409668,2004-08-12
20.336830139160156,2004-08-13
20.44624900817871,2004-08-16
20.441280364990234,2004-08-17
20.719802856445312,2004-08-18
20.650165557861328,2004-08-19
20.680011749267578,2004-08-20
20.779478073120117,2004-08-23
20.84412384033203,2004-08-24
20.92868995666504,2004-08-25
20.968475341796875,2004-08-26
21.028261184692383,2004-08-27
20.883106231689453,2004-08-30
21.013246536254883,2004-08-31
20.913129806518555,2004-09-01
21.073312759399414,2004-09-02
21.028261184692383,2004-09-03
21.133377075195312,2004-09-07
21.00823974609375,2004-09-08
20.983219146728516,2004-09-09
21.08332061767578,2004-09-10
21.023250579833984,2004-09-13
21.208454132080078,2004-09-14
21.358627319335938,2004-09-15
21.278541564941406,2004-09-16
21.378650665283203,2004-09-17
21.263517379760742,2004-09-20
21.213455200195312,2004-09-21
21.043264389038086,2004-09-22
20.772974014282227,2004-09-23
20.742944717407227,2004-09-24
20.66786003112793,2004-09-27
20.71791648864746,2004-09-28
20.818025588989258,2004-09-29
21.353618621826172,2004-09-30
21.373638153076172,2004-10-01
21.523815155029297,2004-10-04
21.5037841796875,2004-10-05
21.518802642822266,2004-10-06
21.243492126464844,2004-10-07
21.06830596923828,2004-10-08
21.273529052734375,2004-10-11
21.028261184692383,2004-10-12
20.913129806518555,2004-10-13
21.15339469909668,2004-10-14
21.048290252685547,2004-10-15
21.313573837280273,2004-10-18
21.353618621826172,2004-10-19
21.32859230041504,2004-10-20
21.493776321411133,2004-10-21
21.228477478027344,2004-10-22
21.59888458251953,2004-10-25
21.413679122924805,2004-10-26
21.493776321411133,2004-10-27
21.578866958618164,2004-10-28
21.523815155029297,2004-10-29
21.30355453491211,2004-11-01
21.33359146118164,2004-11-02
21.658958435058594,2004-11-03
22.03437614440918,2004-11-04
22.159509658813477,2004-11-05
22.199562072753906,2004-11-08
22.124469757080078,2004-11-09
22.19455337524414,2004-11-10
22.324689865112305,2004-11-11
22.52490997314453,2004-11-12
22.514894485473633,2004-11-15
22.394771575927734,2004-11-16
22.309680938720703,2004-11-17
22.459850311279297,2004-11-18
22.169511795043945,2004-11-19
22.64504623413086,2004-11-22
22.67498016357422,2004-11-23
22.48362922668457,2004-11-24
22.664920806884766,2004-11-26
21.88944435119629,2004-11-29
22.00525665283203,2004-11-30
22.29731559753418,2004-12-01
22.246957778930664,2004-12-02
22.398029327392578,2004-12-03
22.332571029663086,2004-12-06
21.803834915161133,2004-12-07
21.85419464111328,2004-12-08
21.778657913208008,2004-12-09
21.844120025634766,2004-12-10
21.894474029541016,2004-12-13
22.236892700195312,2004-12-14
22.21674156188965,2004-12-15
22.408096313476562,2004-12-16
22.166393280029297,2004-12-17
22.166393280029297,2004-12-20
22.347671508789062,2004-12-21
22.37788963317871,2004-12-22
22.43327522277832,2004-12-23
22.36781120300293,2004-12-27
22.463497161865234,2004-12-28
22.267105102539062,2004-12-29
22.403059005737305,2004-12-30
22.488662719726562,2004-12-31
22.337600708007812,2005-01-03
22.257030487060547,2005-01-04
22.392986297607422,2005-01-05
22.423208236694336,2005-01-06
22.262062072753906,2005-01-07
22.21674156188965,2005-01-10
22.236892700195312,2005-01-11
22.181507110595703,2005-01-12
22.085830688476562,2005-01-13
22.307388305664062,2005-01-14
22.64979362487793,2005-01-18
22.48362922668457,2005-01-19
22.31744956970215,2005-01-20
22.307388305664062,2005-01-21
22.31744956970215,2005-01-24
22.387958526611328,2005-01-25
22.30234718322754,2005-01-26
22.63470458984375,2005-01-27
22.805908203125,2005-01-28
22.478591918945312,2005-01-31
22.63470458984375,2005-02-01
22.508813858032227,2005-02-02
22.29731559753418,2005-02-03
22.38292121887207,2005-02-04
22.473552703857422,2005-02-07
22.307388305664062,2005-02-08
22.342636108398438,2005-02-09
22.453411102294922,2005-02-10
22.609521865844727,2005-02-11
22.63470458984375,2005-02-14
22.63470458984375,2005-02-15
22.579307556152344,2005-02-16
22.30234718322754,2005-02-17
22.16136932373047,2005-02-18
21.990148544311523,2005-02-22
22.075756072998047,2005-02-23
22.15631675720215,2005-02-24
22.4448299407959,2005-02-25
22.292835235595703,2005-02-28
22.490434646606445,2005-03-01
22.414430618286133,2005-03-02
22.465099334716797,2005-03-03
22.586702346801758,2005-03-04
22.35869789123535,2005-03-07
22.226964950561523,2005-03-08
22.145915985107422,2005-03-09
22.156034469604492,2005-03-10
21.963504791259766,2005-03-11
22.044578552246094,2005-03-14
21.953386306762695,2005-03-15
21.81657600402832,2005-03-16
21.487247467041016,2005-03-17
21.689916610717773,2005-03-18
21.81151008605957,2005-03-21
21.664587020874023,2005-03-22
21.72538185119629,2005-03-23
21.694982528686523,2005-03-24
21.700042724609375,2005-03-28
21.70511245727539,2005-03-29
21.887510299682617,2005-03-30
21.922977447509766,2005-03-31
21.62911033630371,2005-04-01
