ROST,Date
0.30917036533355713,1994-01-12
0.315059632062912,1994-01-13
0.3238934278488159,1994-01-14
0.315059632062912,1994-01-17
0.3121154010295868,1994-01-18
0.32094845175743103,1994-01-19
0.3180040419101715,1994-01-20
0.30917036533355713,1994-01-21
0.30328169465065,1994-01-24
0.30328169465065,1994-01-25
0.30328169465065,1994-01-26
0.315059632062912,1994-01-27
0.3121154010295868,1994-01-28
0.3121154010295868,1994-01-31
0.3121154010295868,1994-02-01
0.3121154010295868,1994-02-02
0.33272626996040344,1994-02-03
0.33272626996040344,1994-02-04
0.32094845175743103,1994-02-07
0.32094845175743103,1994-02-08
0.32094845175743103,1994-02-09
0.3238934278488159,1994-02-10
0.32683756947517395,1994-02-11
0.33272626996040344,1994-02-14
0.32978200912475586,1994-02-15
0.3680599331855774,1994-02-16
0.353337824344635,1994-02-17
0.353337824344635,1994-02-18
0.353337824344635,1994-02-22
0.3503935635089874,1994-02-23
0.3445042669773102,1994-02-24
0.3474492132663727,1994-02-25
0.3445042669773102,1994-02-28
0.3474492132663727,1994-03-01
0.3621714115142822,1994-03-02
0.3680599331855774,1994-03-03
0.3651156425476074,1994-03-04
0.36925145983695984,1994-03-07
0.38993003964424133,1994-03-08
0.38402223587036133,1994-03-09
0.3810676336288452,1994-03-10
0.3810676336288452,1994-03-11
0.37515988945961,1994-03-14
0.37515988945961,1994-03-15
0.3662976920604706,1994-03-16
0.3603900969028473,1994-03-17
0.3574356436729431,1994-03-18
0.34561941027641296,1994-03-21
0.3574356436729431,1994-03-22
0.3662976920604706,1994-03-23
0.37515988945961,1994-03-24
0.3722061216831207,1994-03-25
0.3722061216831207,1994-03-28
0.3662976920604706,1994-03-29
0.3633437752723694,1994-03-30
0.3603900969028473,1994-03-31
0.3574356436729431,1994-04-04
0.3810676336288452,1994-04-05
0.3987919092178345,1994-04-06
0.4135621190071106,1994-04-07
0.4135621190071106,1994-04-08
0.40322256088256836,1994-04-11
0.41060811281204224,1994-04-12
0.4017460346221924,1994-04-13
0.39583832025527954,1994-04-14
0.4017460346221924,1994-04-15
0.4017460346221924,1994-04-18
0.38993003964424133,1994-04-19
0.37811386585235596,1994-04-20
0.37811386585235596,1994-04-21
0.37515988945961,1994-04-22
0.3603900969028473,1994-04-25
0.37811386585235596,1994-04-26
0.37811386585235596,1994-04-28
0.3987919092178345,1994-04-29
0.4017460346221924,1994-05-02
0.4017460346221924,1994-05-03
0.37811386585235596,1994-05-04
0.3589124381542206,1994-05-05
0.34561941027641296,1994-05-06
0.33971187472343445,1994-05-09
0.3515278100967407,1994-05-10
0.35448166728019714,1994-05-11
0.35448166728019714,1994-05-12
0.3515278100967407,1994-05-13
0.3278957009315491,1994-05-16
0.3367578685283661,1994-05-17
0.3338034749031067,1994-05-18
0.3278957009315491,1994-05-19
0.3308495283126831,1994-05-20
0.3278957009315491,1994-05-23
0.3190334439277649,1994-05-24
0.3131258189678192,1994-05-25
0.3131258189678192,1994-05-26
0.31497177481651306,1994-05-27
0.3160794973373413,1994-05-31
0.3219872713088989,1994-06-01
0.3278957009315491,1994-06-02
0.3338034749031067,1994-06-03
0.3338034749031067,1994-06-06
0.3278957009315491,1994-06-07
0.3278957009315491,1994-06-08
0.3308495283126831,1994-06-09
0.3293725550174713,1994-06-10
0.3308495283126831,1994-06-13
0.33796536922454834,1994-06-14
0.34537628293037415,1994-06-15
0.33796536922454834,1994-06-16
0.33203577995300293,1994-06-17
0.33203577995300293,1994-06-20
0.31721290946006775,1994-06-21
0.32462403178215027,1994-06-22
0.32758912444114685,1994-06-23
0.323141872882843,1994-06-24
0.3290712833404541,1994-06-27
0.33500024676322937,1994-06-28
0.34092971682548523,1994-06-29
0.3468586206436157,1994-06-30
0.3468586206436157,1994-07-01
0.35871705412864685,1994-07-05
0.36168229579925537,1994-07-06
0.36761102080345154,1994-07-07
0.36168229579925537,1994-07-08
0.3468586206436157,1994-07-11
0.35278818011283875,1994-07-12
0.35575252771377563,1994-07-13
0.36761102080345154,1994-07-14
0.36761102080345154,1994-07-15
0.36761102080345154,1994-07-18
0.35575252771377563,1994-07-19
0.35575252771377563,1994-07-20
0.35278818011283875,1994-07-21
0.35871705412864685,1994-07-22
0.35575252771377563,1994-07-25
0.35575252771377563,1994-07-26
0.35575252771377563,1994-07-27
0.35575252771377563,1994-07-28
0.35871705412864685,1994-07-29
0.35575252771377563,1994-08-01
0.35575252771377563,1994-08-02
0.35278818011283875,1994-08-03
0.35871705412864685,1994-08-04
0.35278818011283875,1994-08-05
0.36464664340019226,1994-08-08
0.35871705412864685,1994-08-09
0.37205761671066284,1994-08-10
0.35871705412864685,1994-08-11
0.3765050768852234,1994-08-12
0.37354061007499695,1994-08-15
0.3705753982067108,1994-08-16
0.37354061007499695,1994-08-17
0.3809516131877899,1994-08-18
0.3765050768852234,1994-08-19
0.3765050768852234,1994-08-22
0.3765050768852234,1994-08-23
0.3809516131877899,1994-08-24
0.37354061007499695,1994-08-25
0.3824339210987091,1994-08-26
0.3853989541530609,1994-08-29
0.3883635401725769,1994-08-30
0.3853989541530609,1994-08-31
0.36761102080345154,1994-09-01
0.3747498393058777,1994-09-02
0.3777238726615906,1994-09-06
0.3747498393058777,1994-09-07
0.3777238726615906,1994-09-08
0.38069796562194824,1994-09-09
0.38069796562194824,1994-09-12
0.4044917821884155,1994-09-13
0.392594575881958,1994-09-14
0.386646568775177,1994-09-15
0.392594575881958,1994-09-16
0.38069796562194824,1994-09-19
0.3777238726615906,1994-09-20
0.3598783016204834,1994-09-21
0.3569042980670929,1994-09-22
0.36582711338996887,1994-09-23
0.35839149355888367,1994-09-26
0.3598783016204834,1994-09-27
0.36285319924354553,1994-09-28
0.36285319924354553,1994-09-29
0.34798142313957214,1994-09-30
0.3509562313556671,1994-10-03
0.3494683504104614,1994-10-04
0.34798142313957214,1994-10-05
0.3301365375518799,1994-10-06
0.3360847532749176,1994-10-07
0.3450074791908264,1994-10-10
0.3464944064617157,1994-10-11
0.34798142313957214,1994-10-12
0.3539302349090576,1994-10-13
0.35839149355888367,1994-10-14
0.3569042980670929,1994-10-17
0.3569042980670929,1994-10-18
0.34352049231529236,1994-10-19
0.3450074791908264,1994-10-20
0.34203338623046875,1994-10-21
0.34203338623046875,1994-10-24
0.3450074791908264,1994-10-25
0.334597647190094,1994-10-26
0.3360847532749176,1994-10-27
0.3360847532749176,1994-10-28
0.3301365375518799,1994-10-31
0.33311066031455994,1994-11-01
0.34203338623046875,1994-11-02
0.3360847532749176,1994-11-03
0.3360847532749176,1994-11-04
0.33311066031455994,1994-11-07
0.33311066031455994,1994-11-08
0.339059442281723,1994-11-09
0.339059442281723,1994-11-10
0.32716265320777893,1994-11-11
0.32716265320777893,1994-11-14
0.32716265320777893,1994-11-15
0.3212137818336487,1994-11-16
0.31823980808258057,1994-11-17
0.32270094752311707,1994-11-18
0.31823980808258057,1994-11-21
0.3241880238056183,1994-11-22
0.31823980808258057,1994-11-23
0.3122911751270294,1994-11-25
0.3212137818336487,1994-11-28
0.31526583433151245,1994-11-29
0.32716265320777893,1994-11-30
0.31823980808258057,1994-12-01
0.3241880238056183,1994-12-02
0.31941232085227966,1994-12-05
0.31344181299209595,1994-12-06
0.30747178196907043,1994-12-07
0.29553115367889404,1994-12-08
0.29254618287086487,1994-12-09
0.2835904657840729,1994-12-12
0.29254618287086487,1994-12-13
0.29851609468460083,1994-12-14
0.29553115367889404,1994-12-15
0.25672417879104614,1994-12-16
0.26567909121513367,1994-12-19
0.25970911979675293,1994-12-20
0.2716497778892517,1994-12-21
0.26567909121513367,1994-12-22
0.2686649560928345,1994-12-23
0.26269426941871643,1994-12-27
0.26269426941871643,1994-12-28
0.2686649560928345,1994-12-29
0.2686649560928345,1994-12-30
0.25075340270996094,1995-01-03
0.26567909121513367,1995-01-04
0.2716497778892517,1995-01-05
0.25970911979675293,1995-01-06
0.25075340270996094,1995-01-09
0.25224602222442627,1995-01-10
0.25075340270996094,1995-01-11
0.25075340270996094,1995-01-12
0.25075340270996094,1995-01-13
0.2492610663175583,1995-01-16
0.25970911979675293,1995-01-17
0.25075340270996094,1995-01-18
0.2537384033203125,1995-01-19
0.25075340270996094,1995-01-20
0.25672417879104614,1995-01-23
0.2537384033203125,1995-01-24
0.25075340270996094,1995-01-25
0.24776852130889893,1995-01-26
0.25224602222442627,1995-01-27
0.2537384033203125,1995-01-30
0.25672417879104614,1995-01-31
0.25672417879104614,1995-02-01
0.27761968970298767,1995-02-02
0.2835904657840729,1995-02-03
0.27463486790657043,1995-02-06
0.27761968970298767,1995-02-07
0.2835904657840729,1995-02-08
0.28060534596443176,1995-02-09
0.2835904657840729,1995-02-10
0.2850828766822815,1995-02-13
0.2850828766822815,1995-02-14
0.29254618287086487,1995-02-15
0.291052907705307,1995-02-16
0.2865753769874573,1995-02-17
0.2850828766822815,1995-02-21
0.2850828766822815,1995-02-22
0.27463486790657043,1995-02-23
0.26567909121513367,1995-02-24
0.2716497778892517,1995-02-27
0.2791121304035187,1995-02-28
0.2835904657840729,1995-03-01
0.2835904657840729,1995-03-02
0.2835904657840729,1995-03-03
0.2910309135913849,1995-03-06
0.28203046321868896,1995-03-07
0.28203046321868896,1995-03-08
0.2835305333137512,1995-03-09
0.28203046321868896,1995-03-10
0.2790296673774719,1995-03-13
0.28803083300590515,1995-03-14
0.2760293483734131,1995-03-15
0.28203046321868896,1995-03-16
0.28052961826324463,1995-03-17
0.2760293483734131,1995-03-20
0.2790296673774719,1995-03-21
0.2790296673774719,1995-03-22
0.2790296673774719,1995-03-23
0.2760293483734131,1995-03-24
0.28203046321868896,1995-03-27
0.2730293571949005,1995-03-28
0.26552844047546387,1995-03-29
0.26702842116355896,1995-03-30
0.26402807235717773,1995-03-31
0.26402807235717773,1995-04-03
0.26402807235717773,1995-04-04
0.2610279619693756,1995-04-05
0.25202691555023193,1995-04-06
0.24902687966823578,1995-04-07
0.2610279619693756,1995-04-10
0.2550269663333893,1995-04-11
0.2550269663333893,1995-04-12
0.25802797079086304,1995-04-13
0.2550269663333893,1995-04-17
0.2550269663333893,1995-04-18
0.25202691555023193,1995-04-19
0.24902687966823578,1995-04-20
0.2550269663333893,1995-04-21
0.2460266798734665,1995-04-24
0.23402541875839233,1995-04-25
0.23102447390556335,1995-04-26
0.23402541875839233,1995-04-27
0.23402541875839233,1995-04-28
0.23702551424503326,1995-05-01
0.23552541434764862,1995-05-02
0.23702551424503326,1995-05-03
0.2460266798734665,1995-05-04
0.24902687966823578,1995-05-05
0.24752674996852875,1995-05-08
0.2460266798734665,1995-05-09
0.2460266798734665,1995-05-10
0.24302570521831512,1995-05-11
0.2460266798734665,1995-05-12
0.2460266798734665,1995-05-15
0.2505267560482025,1995-05-16
0.25202691555023193,1995-05-17
0.24902687966823578,1995-05-18
0.24452580511569977,1995-05-19
0.2460266798734665,1995-05-22
0.2550269663333893,1995-05-23
0.25802797079086304,1995-05-24
0.25802797079086304,1995-05-25
0.25202691555023193,1995-05-26
0.25802797079086304,1995-05-30
0.2550269663333893,1995-05-31
0.26702842116355896,1995-06-01
0.26402807235717773,1995-06-02
0.2730293571949005,1995-06-05
0.2805091142654419,1995-06-06
0.2805091142654419,1995-06-07
0.2835259735584259,1995-06-08
0.2835259735584259,1995-06-09
0.2835259735584259,1995-06-12
0.2835259735584259,1995-06-13
0.2835259735584259,1995-06-14
0.2805091142654419,1995-06-15
0.2865421175956726,1995-06-16
0.2835259735584259,1995-06-19
0.2805091142654419,1995-06-20
0.27598509192466736,1995-06-21
0.2774932086467743,1995-06-22
0.27447715401649475,1995-06-23
0.2774932086467743,1995-06-26
0.2714610695838928,1995-06-27
0.2774932086467743,1995-06-28
0.2774932086467743,1995-06-29
0.2835259735584259,1995-06-30
0.2835259735584259,1995-07-03
0.289558082818985,1995-07-05
0.289558082818985,1995-07-06
0.2835259735584259,1995-07-07
0.2880500257015228,1995-07-10
0.2865421175956726,1995-07-11
0.2865421175956726,1995-07-12
0.2865421175956726,1995-07-13
0.2865421175956726,1995-07-14
0.3031310737133026,1995-07-17
0.3016228675842285,1995-07-18
0.30463895201683044,1995-07-19
0.3016228675842285,1995-07-20
0.2986067831516266,1995-07-21
0.3016228675842285,1995-07-24
0.30463895201683044,1995-07-25
0.2955910265445709,1995-07-26
0.2955910265445709,1995-07-27
0.2955910265445709,1995-07-28
0.29408225417137146,1995-07-31
0.2955910265445709,1995-08-01
0.2891812026500702,1995-08-02
0.2986067831516266,1995-08-03
0.31067198514938354,1995-08-04
0.32876890897750854,1995-08-07
0.340833842754364,1995-08-08
0.3348015546798706,1995-08-09
0.3348015546798706,1995-08-10
0.340833842754364,1995-08-11
0.36194756627082825,1995-08-14
0.3634556829929352,1995-08-15
0.36194756627082825,1995-08-16
0.3785366714000702,1995-08-17
0.37702852487564087,1995-08-18
0.3679805397987366,1995-08-21
0.36496371030807495,1995-08-22
0.37401244044303894,1995-08-23
0.3800453543663025,1995-08-24
0.3830614387989044,1995-08-25
0.3845694065093994,1995-08-28
0.3830614387989044,1995-08-29
0.38758546113967896,1995-08-30
0.3860774338245392,1995-08-31
0.3860774338245392,1995-09-01
0.39211028814315796,1995-09-05
0.3905353844165802,1995-09-06
0.3905353844165802,1995-09-07
0.3965906500816345,1995-09-08
0.39507707953453064,1995-09-11
0.393563449382782,1995-09-12
0.3905353844165802,1995-09-13
0.393563449382782,1995-09-14
0.3965906500816345,1995-09-15
0.3905353844165802,1995-09-18
0.3859946131706238,1995-09-19
0.3875081539154053,1995-09-20
0.3905353844165802,1995-09-21
0.3844810128211975,1995-09-22
0.3875081539154053,1995-09-25
0.3859946131706238,1995-09-26
0.3859946131706238,1995-09-27
0.3844810128211975,1995-09-28
0.3814537227153778,1995-09-29
0.3753984570503235,1995-10-02
0.3753984570503235,1995-10-03
0.3905353844165802,1995-10-04
0.4071865975856781,1995-10-05
0.3905353844165802,1995-10-06
0.3905353844165802,1995-10-09
0.3814537227153778,1995-10-10
0.3814537227153778,1995-10-11
0.3875081539154053,1995-10-12
0.3920491337776184,1995-10-13
0.393563449382782,1995-10-16
0.3875081539154053,1995-10-17
0.3844810128211975,1995-10-18
0.3814537227153778,1995-10-19
0.3890218436717987,1995-10-20
0.3844810128211975,1995-10-23
0.3753984570503235,1995-10-24
0.3753984570503235,1995-10-25
0.37842586636543274,1995-10-26
0.37842586636543274,1995-10-27
0.37691229581832886,1995-10-30
0.3799394965171814,1995-10-31
0.39961791038513184,1995-11-01
0.42080995440483093,1995-11-02
0.42383724451065063,1995-11-03
0.4283779263496399,1995-11-06
0.42383724451065063,1995-11-07
0.43594691157341003,1995-11-08
0.4314059913158417,1995-11-09
0.43897393345832825,1995-11-10
0.44805648922920227,1995-11-13
0.4662213921546936,1995-11-14
0.4631931185722351,1995-11-15
0.47227561473846436,1995-11-16
0.47227561473846436,1995-11-17
0.46924856305122375,1995-11-20
0.4601660966873169,1995-11-21
0.4601660966873169,1995-11-22
0.4571387469768524,1995-11-24
0.4541116952896118,1995-11-27
0.4495701491832733,1995-11-28
0.4541116952896118,1995-11-29
0.4631931185722351,1995-11-30
0.4601660966873169,1995-12-01
0.4631931185722351,1995-12-04
0.4631931185722351,1995-12-05
0.4767989218235016,1995-12-06
0.4737619459629059,1995-12-07
0.47983625531196594,1995-12-08
0.47983625531196594,1995-12-11
0.4767989218235016,1995-12-12
0.4767989218235016,1995-12-13
0.4828730821609497,1995-12-14
0.46768853068351746,1995-12-15
0.44339272379875183,1995-12-18
0.4494665861129761,1995-12-19
0.44718876481056213,1995-12-20
0.48590993881225586,1995-12-21
0.5041317939758301,1995-12-22
0.48590993881225586,1995-12-26
0.446429967880249,1995-12-27
0.45857736468315125,1995-12-28
0.4646508991718292,1995-12-29
0.47983625531196594,1996-01-02
0.47983625531196594,1996-01-03
0.4843910336494446,1996-01-04
0.48590993881225586,1996-01-05
0.46161434054374695,1996-01-08
0.45857736468315125,1996-01-09
0.45857736468315125,1996-01-10
0.4737619459629059,1996-01-11
0.4828730821609497,1996-01-12
0.4828730821609497,1996-01-15
0.4828730821609497,1996-01-16
0.4737619459629059,1996-01-17
0.48590993881225586,1996-01-18
0.47983625531196594,1996-01-19
0.47983625531196594,1996-01-22
0.4767989218235016,1996-01-23
0.47983625531196594,1996-01-24
0.4828730821609497,1996-01-25
0.4828730821609497,1996-01-26
0.48590993881225586,1996-01-29
0.4843910336494446,1996-01-30
0.48590993881225586,1996-01-31
0.48590993881225586,1996-02-01
0.4889465868473053,1996-02-02
0.48590993881225586,1996-02-05
0.48590993881225586,1996-02-06
0.4828730821609497,1996-02-07
0.5284268856048584,1996-02-08
0.5527225732803345,1996-02-09
0.546648383140564,1996-02-12
0.5458888411521912,1996-02-13
0.5527225732803345,1996-02-14
0.5527225732803345,1996-02-15
0.5527225732803345,1996-02-16
0.5496851801872253,1996-02-20
0.5557591915130615,1996-02-21
0.586128294467926,1996-02-22
0.5830916166305542,1996-02-23
0.5815733075141907,1996-02-26
0.5800549387931824,1996-02-27
0.5800549387931824,1996-02-28
0.5952396988868713,1996-02-29
0.6316824555397034,1996-03-01
0.6225716471672058,1996-03-04
0.6316824555397034,1996-03-05
0.633388102054596,1996-03-06
0.6455685496330261,1996-03-07
0.6303431987762451,1996-03-08
0.6242526769638062,1996-03-11
0.6272984743118286,1996-03-12
0.6668849587440491,1996-03-13
0.6638399362564087,1996-03-14
0.6516594886779785,1996-03-15
0.6638399362564087,1996-03-18
0.6607940793037415,1996-03-19
0.6592716574668884,1996-03-20
0.6455685496330261,1996-03-21
0.648613691329956,1996-03-22
0.642524003982544,1996-03-25
0.6364330053329468,1996-03-26
0.6090273857116699,1996-03-27
0.6120721101760864,1996-03-28
0.6120721101760864,1996-03-29
0.6212078928947449,1996-04-01
0.648613691329956,1996-04-02
0.6547043919563293,1996-04-03
0.6562269926071167,1996-04-04
0.6547043919563293,1996-04-08
0.6607940793037415,1996-04-09
0.6547043919563293,1996-04-10
0.7460580468177795,1996-04-11
0.8404573798179626,1996-04-12
0.8069605231285095,1996-04-15
0.7993484139442444,1996-04-16
0.7886905074119568,1996-04-17
0.7947803139686584,1996-04-18
0.7917351722717285,1996-04-19
0.7978261113166809,1996-04-22
0.8419800400733948,1996-04-23
0.8252321481704712,1996-04-24
0.8374127149581909,1996-04-25
0.8404573798179626,1996-04-26
0.8465484976768494,1996-04-29
0.8404573798179626,1996-04-30
0.8495929837226868,1996-05-01
0.8252321481704712,1996-05-02
0.8313214182853699,1996-05-03
0.8587288856506348,1996-05-06
0.8983151912689209,1996-05-07
0.8587288856506348,1996-05-08
0.9409466981887817,1996-05-09
0.9470375776290894,1996-05-10
0.9500827789306641,1996-05-13
0.9805340766906738,1996-05-14
0.968353807926178,1996-05-15
0.9439923167228699,1996-05-16
0.968353807926178,1996-05-17
0.9713982939720154,1996-05-20
0.9805340766906738,1996-05-21
0.9805340766906738,1996-05-22
0.9805340766906738,1996-05-23
1.0140297412872314,1996-05-24
0.995759904384613,1996-05-28
0.9805340766906738,1996-05-29
0.9500827789306641,1996-05-30
0.9561733603477478,1996-05-31
0.9866240620613098,1996-06-03
0.9835784435272217,1996-06-04
1.0125079154968262,1996-06-05
1.0079399347305298,1996-06-06
0.9774886965751648,1996-06-07
0.9592180848121643,1996-06-10
0.9165859222412109,1996-06-11
0.9427009224891663,1996-06-12
0.8664311170578003,1996-06-13
0.8938884735107422,1996-06-14
0.8877869248390198,1996-06-17
0.8206683397293091,1996-06-18
0.8023636937141418,1996-06-19
0.7779572606086731,1996-06-20
0.7718555927276611,1996-06-21
0.8054149150848389,1996-06-24
0.8481267690658569,1996-06-25
0.8313462734222412,1996-06-26
0.8267707824707031,1996-06-27
0.8481267690658569,1996-06-28
0.8343971967697144,1996-07-01
0.8359231948852539,1996-07-02
0.8267707824707031,1996-07-03
0.8054149150848389,1996-07-05
0.8023636937141418,1996-07-08
0.7779572606086731,1996-07-09
0.7718555927276611,1996-07-10
0.7657546997070312,1996-07-11
0.7443987131118774,1996-07-12
0.7169412970542908,1996-07-15
0.7199921011924744,1996-07-16
0.7260937094688416,1996-07-17
0.7779572606086731,1996-07-18
0.7627037763595581,1996-07-19
0.7566015124320984,1996-07-22
0.7443987131118774,1996-07-23
0.732195258140564,1996-07-24
0.7413479685783386,1996-07-25
0.7474489808082581,1996-07-26
0.713890790939331,1996-07-29
0.7077887654304504,1996-07-30
0.7199921011924744,1996-07-31
0.7245677709579468,1996-08-01
0.732195258140564,1996-08-02
0.8359231948852539,1996-08-05
0.8389740586280823,1996-08-06
0.8786343336105347,1996-08-07
0.9060919284820557,1996-08-08
0.9243965744972229,1996-08-09
0.9274473786354065,1996-08-12
0.9030407071113586,1996-08-13
0.9549044966697693,1996-08-14
0.9442270398139954,1996-08-15
0.9488032460212708,1996-08-16
0.9701591730117798,1996-08-19
0.9549044966697693,1996-08-20
0.933549165725708,1996-08-21
0.9289727210998535,1996-08-22
0.9182946681976318,1996-08-23
0.9152441620826721,1996-08-26
0.9137185215950012,1996-08-27
0.9320236444473267,1996-08-28
0.9518539309501648,1996-08-29
0.9396507143974304,1996-08-30
0.9182946681976318,1996-09-03
0.9169504642486572,1996-09-04
0.8986119627952576,1996-09-05
0.8924981355667114,1996-09-06
0.8405379056930542,1996-09-09
0.8527639508247375,1996-09-10
0.8248732686042786,1996-09-11
0.8711026906967163,1996-09-12
0.9016682505607605,1996-09-13
0.9169504642486572,1996-09-16
0.9169504642486572,1996-09-17
0.9016682505607605,1996-09-18
0.903196394443512,1996-09-19
0.9138938784599304,1996-09-20
0.9047244191169739,1996-09-23
0.9291765689849854,1996-09-24
0.9291765689849854,1996-09-25
0.9261201024055481,1996-09-26
0.9169504642486572,1996-09-27
0.880272388458252,1996-09-30
0.8649899959564209,1996-10-01
0.8741598129272461,1996-10-02
0.8558206558227539,1996-10-03
0.8680465221405029,1996-10-04
0.8649899959564209,1996-10-07
0.8711026906967163,1996-10-08
0.8619339466094971,1996-10-09
0.9383462071418762,1996-10-10
0.935289740562439,1996-10-11
0.9750238060951233,1996-10-14
0.978080153465271,1996-10-15
1.0300407409667969,1996-10-16
1.0269843339920044,1996-10-17
1.036153793334961,1996-10-18
1.0178143978118896,1996-10-21
1.0178143978118896,1996-10-22
1.0147584676742554,1996-10-23
1.020871877670288,1996-10-24
1.020871877670288,1996-10-25
1.0147584676742554,1996-10-28
0.9994761347770691,1996-10-29
1.0025317668914795,1996-10-30
1.0147584676742554,1996-10-31
1.0422662496566772,1996-11-01
1.0942274332046509,1996-11-04
1.0728321075439453,1996-11-05
1.124792456626892,1996-11-06
1.173696756362915,1996-11-07
1.155357837677002,1996-11-08
1.1584138870239258,1996-11-11
1.1523001194000244,1996-11-12
1.155357837677002,1996-11-13
1.1370184421539307,1996-11-14
1.0911706686019897,1996-11-15
1.0758883953094482,1996-11-18
1.1431317329406738,1996-11-19
1.1920359134674072,1996-11-20
1.1798101663589478,1996-11-21
1.1767529249191284,1996-11-22
1.204262137413025,1996-11-25
1.2332983016967773,1996-11-26
1.2378820180892944,1996-11-27
1.2439957857131958,1996-11-29
1.2562227249145508,1996-12-02
1.2715044021606445,1996-12-03
1.2824004888534546,1996-12-04
1.2548561096191406,1996-12-05
1.227308988571167,1996-12-06
1.2303701639175415,1996-12-09
1.2334308624267578,1996-12-10
1.2303701639175415,1996-12-11
1.2426128387451172,1996-12-12
1.239551305770874,1996-12-13
1.207416296005249,1996-12-16
1.1905819177627563,1996-12-17
1.236491084098816,1996-12-18
1.2732187509536743,1996-12-19
1.2334308624267578,1996-12-20
1.2242487668991089,1996-12-23
1.227308988571167,1996-12-24
1.2181284427642822,1996-12-26
1.2089459896087646,1996-12-27
1.2089459896087646,1996-12-30
1.2242487668991089,1996-12-31
1.2242487668991089,1997-01-02
1.2303701639175415,1997-01-03
1.2456737756729126,1997-01-06
1.227308988571167,1997-01-07
1.236491084098816,1997-01-08
1.2598286867141724,1997-01-09
1.2426128387451172,1997-01-10
1.1232479810714722,1997-01-13
1.1171272993087769,1997-01-14
1.1201879978179932,1997-01-15
1.1301347017288208,1997-01-16
1.1079457998275757,1997-01-17
1.1018240451812744,1997-01-20
1.0008232593536377,1997-01-21
1.0283695459365845,1997-01-22
1.0589760541915894,1997-01-23
1.0895813703536987,1997-01-24
1.0559146404266357,1997-01-27
1.0130664110183716,1997-01-28
1.0191868543624878,1997-01-29
1.0191868543624878,1997-01-30
1.0038843154907227,1997-01-31
0.9885810613632202,1997-02-03
1.0130664110183716,1997-02-04
1.0283695459365845,1997-02-05
1.0650967359542847,1997-02-06
1.0773385763168335,1997-02-07
1.1018240451812744,1997-02-10
1.114066481590271,1997-02-11
1.1232479810714722,1997-02-12
1.114066481590271,1997-02-13
1.114066481590271,1997-02-14
1.091111421585083,1997-02-18
1.071218490600586,1997-02-19
1.1263089179992676,1997-02-20
1.1385513544082642,1997-02-21
1.1155967712402344,1997-02-24
1.1477330923080444,1997-02-25
1.1967030763626099,1997-02-26
1.1936430931091309,1997-02-27
1.1752785444259644,1997-02-28
1.1905819177627563,1997-03-03
1.2150663137435913,1997-03-04
1.2303701639175415,1997-03-05
1.342958927154541,1997-03-06
1.3613550662994385,1997-03-07
1.3184301853179932,1997-03-10
1.3122972249984741,1997-03-11
1.3613550662994385,1997-03-12
1.3490898609161377,1997-03-13
1.3736190795898438,1997-03-14
1.3736190795898438,1997-03-17
1.3061658143997192,1997-03-18
1.2693721055984497,1997-03-19
1.281636357307434,1997-03-20
1.1835206747055054,1997-03-21
1.2877686023712158,1997-03-24
1.3000322580337524,1997-03-25
1.2877686023712158,1997-03-26
1.2755037546157837,1997-03-27
1.244842767715454,1997-03-31
1.1988506317138672,1997-04-01
1.2479090690612793,1997-04-02
1.2509750127792358,1997-04-03
1.2755037546157837,1997-04-04
1.4042812585830688,1997-04-07
1.336826205253601,1997-04-08
1.3613550662994385,1997-04-09
1.3674870729446411,1997-04-10
1.3245614767074585,1997-04-11
1.330694556236267,1997-04-14
1.3858839273452759,1997-04-15
1.3981484174728394,1997-04-16
1.3920167684555054,1997-04-17
1.3858839273452759,1997-04-18
1.3920167684555054,1997-04-21
1.3981484174728394,1997-04-22
1.4226770401000977,1997-04-23
1.4349420070648193,1997-04-24
1.428809642791748,1997-04-25
1.3981484174728394,1997-04-28
1.3981484174728394,1997-04-29
1.3797521591186523,1997-04-30
1.3858839273452759,1997-05-01
1.2939010858535767,1997-05-02
1.3674870729446411,1997-05-05
1.3337602615356445,1997-05-06
1.3000322580337524,1997-05-07
1.330694556236267,1997-05-08
1.3858839273452759,1997-05-09
1.3858839273452759,1997-05-12
1.3674870729446411,1997-05-13
1.3736190795898438,1997-05-14
1.3858839273452759,1997-05-15
1.3245614767074585,1997-05-16
1.4165453910827637,1997-05-19
1.465603232383728,1997-05-20
1.3981484174728394,1997-05-21
1.3797521591186523,1997-05-22
1.3889498710632324,1997-05-23
1.4042812585830688,1997-05-27
1.395082950592041,1997-05-28
1.4042812585830688,1997-05-29
1.3797521591186523,1997-05-30
1.370553970336914,1997-06-02
1.3674870729446411,1997-06-03
1.3797521591186523,1997-06-04
1.4165453910827637,1997-06-05
1.4686696529388428,1997-06-06
1.5207926034927368,1997-06-09
1.557586431503296,1997-06-10
1.608925223350525,1997-06-11
1.602784276008606,1997-06-12
1.608925223350525,1997-06-13
1.611994743347168,1997-06-16
1.58743155002594,1997-06-17
1.5782206058502197,1997-06-18
1.5966423749923706,1997-06-19
1.5843615531921387,1997-06-20
1.5966423749923706,1997-06-23
1.5812904834747314,1997-06-24
1.5536566972732544,1997-06-25
1.5905027389526367,1997-06-26
1.58743155002594,1997-06-27
1.6058545112609863,1997-06-30
1.6212071180343628,1997-07-01
1.6273478269577026,1997-07-02
1.6734042167663574,1997-07-03
