ROL,Date
0.5797189474105835,1991-11-29
0.5945830345153809,1991-12-02
0.5945830345153809,1991-12-03
0.5975557565689087,1991-12-04
0.6005292534828186,1991-12-05
0.6005292534828186,1991-12-06
0.6005292534828186,1991-12-09
0.6005292534828186,1991-12-10
0.6064745187759399,1991-12-11
0.6153935790061951,1991-12-12
0.6183667182922363,1991-12-13
0.6243119835853577,1991-12-16
0.6243119835853577,1991-12-17
0.6302582025527954,1991-12-18
0.6302582025527954,1991-12-19
0.6391767859458923,1991-12-20
0.6599872708320618,1991-12-23
0.6599872708320618,1991-12-24
0.6570138931274414,1991-12-26
0.6659325957298279,1991-12-27
0.6629599332809448,1991-12-30
0.680797278881073,1991-12-31
0.6748514771461487,1992-01-02
0.6718785762786865,1992-01-03
0.6659325957298279,1992-01-06
0.6540412306785583,1992-01-07
0.6599872708320618,1992-01-08
0.6629599332809448,1992-01-09
0.6659325957298279,1992-01-10
0.6599872708320618,1992-01-13
0.6510685682296753,1992-01-14
0.6510685682296753,1992-01-15
0.6362037658691406,1992-01-16
0.6391767859458923,1992-01-17
0.6332308053970337,1992-01-20
0.6451226472854614,1992-01-21
0.6599872708320618,1992-01-22
0.6659325957298279,1992-01-23
0.6689062714576721,1992-01-24
0.6837702989578247,1992-01-27
0.680797278881073,1992-01-28
0.680797278881073,1992-01-29
0.6837702989578247,1992-01-30
0.6843684315681458,1992-01-31
0.6754027605056763,1992-02-03
0.6843684315681458,1992-02-04
0.6933341026306152,1992-02-05
0.6933341026306152,1992-02-06
0.6963223814964294,1992-02-07
0.6993108987808228,1992-02-10
0.7112652063369751,1992-02-11
0.7142536640167236,1992-02-12
0.7172417044639587,1992-02-13
0.7112652063369751,1992-02-14
0.7172417044639587,1992-02-18
0.7262072563171387,1992-02-19
0.7172417044639587,1992-02-20
0.708276093006134,1992-02-21
0.7052878141403198,1992-02-24
0.708276093006134,1992-02-25
0.7112652063369751,1992-02-26
0.7172417044639587,1992-02-27
0.7172417044639587,1992-02-28
0.7112652063369751,1992-03-02
0.7112652063369751,1992-03-03
0.7112652063369751,1992-03-04
0.708276093006134,1992-03-05
0.7112652063369751,1992-03-06
0.7112652063369751,1992-03-09
0.708276093006134,1992-03-10
0.708276093006134,1992-03-11
0.7112652063369751,1992-03-12
0.7112652063369751,1992-03-13
0.7172417044639587,1992-03-16
0.7262072563171387,1992-03-17
0.7291955947875977,1992-03-18
0.7262072563171387,1992-03-19
0.7262072563171387,1992-03-20
0.7321844696998596,1992-03-23
0.7232187986373901,1992-03-24
0.7232187986373901,1992-03-25
0.7232187986373901,1992-03-26
0.7202309966087341,1992-03-27
0.7112652063369751,1992-03-30
0.708276093006134,1992-03-31
0.708276093006134,1992-04-01
0.7052878141403198,1992-04-02
0.7052878141403198,1992-04-03
0.7112652063369751,1992-04-06
0.7142536640167236,1992-04-07
0.7142536640167236,1992-04-08
0.7142536640167236,1992-04-09
0.708276093006134,1992-04-10
0.708276093006134,1992-04-13
0.7112652063369751,1992-04-14
0.7142536640167236,1992-04-15
0.7202309966087341,1992-04-16
0.7172417044639587,1992-04-20
0.7142536640167236,1992-04-21
0.7142536640167236,1992-04-22
0.708276093006134,1992-04-23
0.7022991180419922,1992-04-24
0.6963223814964294,1992-04-27
0.6813798546791077,1992-04-28
0.6873566508293152,1992-04-29
0.6963223814964294,1992-04-30
0.7052878141403198,1992-05-01
0.7149003744125366,1992-05-04
0.7149003744125366,1992-05-05
0.7179040908813477,1992-05-06
0.7149003744125366,1992-05-07
0.7149003744125366,1992-05-08
0.7088927030563354,1992-05-11
0.7058886289596558,1992-05-12
0.7088927030563354,1992-05-13
0.7088927030563354,1992-05-14
0.7088927030563354,1992-05-15
0.7088927030563354,1992-05-18
0.7088927030563354,1992-05-19
0.7058886289596558,1992-05-20
0.690869927406311,1992-05-21
0.696877658367157,1992-05-22
0.696877658367157,1992-05-26
0.6998811364173889,1992-05-27
0.696877658367157,1992-05-28
0.696877658367157,1992-05-29
0.6938741207122803,1992-06-01
0.6938741207122803,1992-06-02
0.6818580627441406,1992-06-03
0.678854763507843,1992-06-04
0.678854763507843,1992-06-05
0.6848625540733337,1992-06-08
0.6728469729423523,1992-06-09
0.6668397784233093,1992-06-10
0.6638355851173401,1992-06-11
0.6698434948921204,1992-06-12
0.6638355851173401,1992-06-15
0.6638355851173401,1992-06-16
0.6638355851173401,1992-06-17
0.6608320474624634,1992-06-18
0.6608320474624634,1992-06-19
0.6488167643547058,1992-06-22
0.6398056149482727,1992-06-23
0.6277902722358704,1992-06-24
0.6368018388748169,1992-06-25
0.6488167643547058,1992-06-26
0.6548248529434204,1992-06-29
0.6728469729423523,1992-06-30
0.6668397784233093,1992-07-01
0.6608320474624634,1992-07-02
0.6578286290168762,1992-07-06
0.6578286290168762,1992-07-07
0.6608320474624634,1992-07-08
0.6608320474624634,1992-07-09
0.6578286290168762,1992-07-10
0.6668397784233093,1992-07-13
0.6668397784233093,1992-07-14
0.6668397784233093,1992-07-15
0.6698434948921204,1992-07-16
0.6698434948921204,1992-07-17
0.6698434948921204,1992-07-20
0.6728469729423523,1992-07-21
0.6638355851173401,1992-07-22
0.6638355851173401,1992-07-23
0.6638355851173401,1992-07-24
0.678854763507843,1992-07-27
0.678854763507843,1992-07-28
0.690869927406311,1992-07-29
0.7028848528862,1992-07-30
0.7028848528862,1992-07-31
0.7058886289596558,1992-08-03
0.7095116972923279,1992-08-04
0.7064926624298096,1992-08-05
0.7034735083580017,1992-08-06
0.7095116972923279,1992-08-07
0.7064926624298096,1992-08-10
0.7034735083580017,1992-08-11
0.7004545331001282,1992-08-12
0.7064926624298096,1992-08-13
0.7095116972923279,1992-08-14
0.7125312685966492,1992-08-17
0.7246078848838806,1992-08-18
0.7397040128707886,1992-08-19
0.7397040128707886,1992-08-20
0.7336653470993042,1992-08-21
0.7397040128707886,1992-08-24
0.7457419037818909,1992-08-25
0.7729150652885437,1992-08-26
0.7668770551681519,1992-08-27
0.7397040128707886,1992-08-28
0.7427230477333069,1992-08-31
0.7608384490013123,1992-09-01
0.7638572454452515,1992-09-02
0.7638572454452515,1992-09-03
0.7608384490013123,1992-09-04
0.7608384490013123,1992-09-08
0.7698962688446045,1992-09-09
0.7789536714553833,1992-09-10
0.7819722890853882,1992-09-11
0.7789536714553833,1992-09-14
0.7729150652885437,1992-09-15
0.7668770551681519,1992-09-16
0.7638572454452515,1992-09-17
0.7638572454452515,1992-09-18
0.7517805099487305,1992-09-21
0.7578193545341492,1992-09-22
0.7668770551681519,1992-09-23
0.7668770551681519,1992-09-24
0.7668770551681519,1992-09-25
0.7698962688446045,1992-09-28
0.79103022813797,1992-09-29
0.8000877499580383,1992-09-30
0.8121646046638489,1992-10-01
0.8212221264839172,1992-10-02
0.8121646046638489,1992-10-05
0.8000877499580383,1992-10-06
0.7789536714553833,1992-10-07
0.7698962688446045,1992-10-08
0.7698962688446045,1992-10-09
0.7729150652885437,1992-10-12
0.7789536714553833,1992-10-13
0.7819722890853882,1992-10-14
0.7789536714553833,1992-10-15
0.7759339809417725,1992-10-16
0.7729150652885437,1992-10-19
0.7698962688446045,1992-10-20
0.7729150652885437,1992-10-21
0.7698962688446045,1992-10-22
0.7698962688446045,1992-10-23
0.7729150652885437,1992-10-26
0.7668770551681519,1992-10-27
0.79103022813797,1992-10-28
0.8031070232391357,1992-10-29
0.8091458678245544,1992-10-30
0.8182032704353333,1992-11-02
0.815183699131012,1992-11-03
0.8188232183456421,1992-11-04
0.8188232183456421,1992-11-05
0.8188232183456421,1992-11-06
0.8218564391136169,1992-11-09
0.8248884081840515,1992-11-10
0.8309537172317505,1992-11-11
0.8339866995811462,1992-11-12
0.8339866995811462,1992-11-13
0.8309537172317505,1992-11-16
0.8218564391136169,1992-11-17
0.8279212117195129,1992-11-18
0.8248884081840515,1992-11-19
0.8309537172317505,1992-11-20
0.8218564391136169,1992-11-23
0.8188232183456421,1992-11-24
0.8248884081840515,1992-11-25
0.8279212117195129,1992-11-27
0.8248884081840515,1992-11-30
0.8309537172317505,1992-12-01
0.8309537172317505,1992-12-02
0.8188232183456421,1992-12-03
0.8157908320426941,1992-12-04
0.8279212117195129,1992-12-07
0.8339866995811462,1992-12-08
0.8400523066520691,1992-12-09
0.8582477569580078,1992-12-10
0.850666344165802,1992-12-11
0.8461175560951233,1992-12-14
0.850666344165802,1992-12-15
0.8597639203071594,1992-12-16
0.8779608011245728,1992-12-17
0.9007057547569275,1992-12-18
0.9007057547569275,1992-12-21
0.891607940196991,1992-12-22
0.8734113574028015,1992-12-23
0.8597639203071594,1992-12-24
0.850666344165802,1992-12-28
0.8688628673553467,1992-12-29
0.8870589733123779,1992-12-30
0.891607940196991,1992-12-31
0.8597639203071594,1993-01-04
0.8779608011245728,1993-01-05
0.891607940196991,1993-01-06
0.9007057547569275,1993-01-07
0.8961566686630249,1993-01-08
0.9052550792694092,1993-01-11
0.9007057547569275,1993-01-12
0.8870589733123779,1993-01-13
0.9007057547569275,1993-01-14
0.9143528342247009,1993-01-15
0.9098040461540222,1993-01-18
0.9098040461540222,1993-01-19
0.9098040461540222,1993-01-20
0.9098040461540222,1993-01-21
0.9143528342247009,1993-01-22
0.9189021587371826,1993-01-25
0.9279991984367371,1993-01-26
0.9279991984367371,1993-01-27
0.9325481057167053,1993-01-28
0.9279991984367371,1993-01-29
0.9234502911567688,1993-02-01
0.9279991984367371,1993-02-02
0.9234502911567688,1993-02-03
0.927470862865448,1993-02-04
0.9366083741188049,1993-02-05
0.954883873462677,1993-02-08
0.9594528675079346,1993-02-09
0.9457462430000305,1993-02-10
0.927470862865448,1993-02-11
0.9366083741188049,1993-02-12
0.9183337688446045,1993-02-16
0.9091964364051819,1993-02-17
0.900058388710022,1993-02-18
0.8909211158752441,1993-02-19
0.8909211158752441,1993-02-22
0.886352002620697,1993-02-23
0.9091964364051819,1993-02-24
0.9137651920318604,1993-02-25
0.9229028224945068,1993-02-26
0.927470862865448,1993-03-01
0.9137651920318604,1993-03-02
0.9183337688446045,1993-03-03
0.9183337688446045,1993-03-04
0.9183337688446045,1993-03-05
0.9229028224945068,1993-03-08
0.9320396184921265,1993-03-09
0.927470862865448,1993-03-10
0.9229028224945068,1993-03-11
0.9183337688446045,1993-03-12
0.927470862865448,1993-03-15
0.9137651920318604,1993-03-16
0.9137651920318604,1993-03-17
0.9183337688446045,1993-03-18
0.900058388710022,1993-03-19
0.886352002620697,1993-03-22
0.900058388710022,1993-03-23
0.9137651920318604,1993-03-24
0.9137651920318604,1993-03-25
0.9137651920318604,1993-03-26
0.9137651920318604,1993-03-29
0.9137651920318604,1993-03-30
0.9366083741188049,1993-03-31
0.9411778450012207,1993-04-01
0.9320396184921265,1993-04-02
0.9320396184921265,1993-04-05
0.9229028224945068,1993-04-06
0.9229028224945068,1993-04-07
0.9046273231506348,1993-04-08
0.8954897522926331,1993-04-12
0.886352002620697,1993-04-13
0.8909211158752441,1993-04-14
0.900058388710022,1993-04-15
0.8954897522926331,1993-04-16
0.8817831873893738,1993-04-19
0.8680766820907593,1993-04-20
0.840663492679596,1993-04-21
0.8452320694923401,1993-04-22
0.840663492679596,1993-04-23
0.8041130304336548,1993-04-26
0.7995443940162659,1993-04-27
0.8178191184997559,1993-04-28
0.822388231754303,1993-04-29
0.8269569277763367,1993-04-30
0.822388231754303,1993-05-03
0.8356108069419861,1993-05-04
0.8402027487754822,1993-05-05
0.8402027487754822,1993-05-06
0.7851077318191528,1993-05-07
0.831019401550293,1993-05-10
0.831019401550293,1993-05-11
0.8218372464179993,1993-05-12
0.81724613904953,1993-05-13
0.7988813519477844,1993-05-14
0.7988813519477844,1993-05-17
0.8034722805023193,1993-05-18
0.8126550912857056,1993-05-19
0.8034722805023193,1993-05-20
0.8034722805023193,1993-05-21
0.8034722805023193,1993-05-24
0.8447935581207275,1993-05-25
0.8493843078613281,1993-05-26
0.8769324421882629,1993-05-27
0.8769324421882629,1993-05-28
0.9090713858604431,1993-06-01
0.8998892307281494,1993-06-02
0.8861152529716492,1993-06-03
0.8815241456031799,1993-06-04
0.8723412156105042,1993-06-07
0.858567476272583,1993-06-08
0.831019401550293,1993-06-09
0.8264286518096924,1993-06-10
0.8356108069419861,1993-06-11
0.8539757132530212,1993-06-14
0.8631583452224731,1993-06-15
0.8769324421882629,1993-06-16
0.8815241456031799,1993-06-17
0.8815241456031799,1993-06-18
0.8815241456031799,1993-06-21
0.8677499294281006,1993-06-22
0.8723412156105042,1993-06-23
0.8539757132530212,1993-06-24
0.8539757132530212,1993-06-25
0.858567476272583,1993-06-28
0.8907061219215393,1993-06-29
0.8861152529716492,1993-06-30
0.8861152529716492,1993-07-01
0.8815241456031799,1993-07-02
0.8907061219215393,1993-07-06
0.8861152529716492,1993-07-07
0.8952980637550354,1993-07-08
0.8907061219215393,1993-07-09
0.8907061219215393,1993-07-12
0.8907061219215393,1993-07-13
0.8907061219215393,1993-07-14
0.8907061219215393,1993-07-15
0.8952980637550354,1993-07-16
0.8861152529716492,1993-07-19
0.8815241456031799,1993-07-20
0.8815241456031799,1993-07-21
0.8907061219215393,1993-07-22
0.8769324421882629,1993-07-23
0.8998892307281494,1993-07-26
0.8998892307281494,1993-07-27
0.9136629104614258,1993-07-28
0.9136629104614258,1993-07-29
0.9090713858604431,1993-07-30
0.9274365901947021,1993-08-02
0.9228453636169434,1993-08-03
0.9176807403564453,1993-08-04
0.9130688309669495,1993-08-05
0.9176807403564453,1993-08-06
0.9361258149147034,1993-08-09
0.9499602913856506,1993-08-10
0.9499602913856506,1993-08-11
0.9499602913856506,1993-08-12
0.9453489780426025,1993-08-13
0.9453489780426025,1993-08-16
0.9269030690193176,1993-08-17
0.9269030690193176,1993-08-18
0.9222921133041382,1993-08-19
0.9315153360366821,1993-08-20
0.9361258149147034,1993-08-23
0.9361258149147034,1993-08-24
0.9407373666763306,1993-08-25
0.9407373666763306,1993-08-26
0.9361258149147034,1993-08-27
0.9407373666763306,1993-08-30
0.9407373666763306,1993-08-31
0.9084577560424805,1993-09-01
0.9084577560424805,1993-09-02
0.9038459658622742,1993-09-03
0.8761773705482483,1993-09-07
0.8485082983970642,1993-09-08
0.8485082983970642,1993-09-09
0.8485082983970642,1993-09-10
0.8346739411354065,1993-09-13
0.8438968658447266,1993-09-14
0.8531197905540466,1993-09-15
0.8715659976005554,1993-09-16
0.8623428344726562,1993-09-17
0.8531197905540466,1993-09-20
0.8485082983970642,1993-09-21
0.8623428344726562,1993-09-22
0.8807883858680725,1993-09-23
0.8761773705482483,1993-09-24
0.8854001760482788,1993-09-27
0.8715659976005554,1993-09-28
0.8715659976005554,1993-09-29
0.8807883858680725,1993-09-30
0.8761773705482483,1993-10-01
0.8854001760482788,1993-10-04
0.8715659976005554,1993-10-05
0.8715659976005554,1993-10-06
0.8669541478157043,1993-10-07
0.8669541478157043,1993-10-08
0.857731282711029,1993-10-11
0.8623428344726562,1993-10-12
0.857731282711029,1993-10-13
0.8669541478157043,1993-10-14
0.8761773705482483,1993-10-15
0.857731282711029,1993-10-18
0.839285135269165,1993-10-19
0.857731282711029,1993-10-20
0.8623428344726562,1993-10-21
0.857731282711029,1993-10-22
0.8300623893737793,1993-10-25
0.8346739411354065,1993-10-26
0.8946232795715332,1993-10-27
0.8992348313331604,1993-10-28
0.8854001760482788,1993-10-29
0.8715659976005554,1993-11-01
0.8669541478157043,1993-11-02
0.8485082983970642,1993-11-03
0.824784517288208,1993-11-04
0.8294180035591125,1993-11-05
0.8433188199996948,1993-11-08
0.8479523062705994,1993-11-09
0.8711201548576355,1993-11-10
0.8896547555923462,1993-11-11
0.8896547555923462,1993-11-12
0.8850213289260864,1993-11-15
0.9637927412986755,1993-11-16
0.9406246542930603,1993-11-17
0.9730596542358398,1993-11-18
0.9730596542358398,1993-11-19
0.9637927412986755,1993-11-22
0.9823275208473206,1993-11-23
0.9915953278541565,1993-11-24
0.9823275208473206,1993-11-26
0.9591594934463501,1993-11-29
0.9452580213546753,1993-11-30
0.9730596542358398,1993-12-01
0.9823275208473206,1993-12-02
0.9869613647460938,1993-12-03
1.010129451751709,1993-12-06
0.9962283968925476,1993-12-07
0.968426525592804,1993-12-08
0.9776937961578369,1993-12-09
0.968426525592804,1993-12-10
0.9591594934463501,1993-12-13
0.9545257091522217,1993-12-14
0.9869613647460938,1993-12-15
1.0008615255355835,1993-12-16
1.0054960250854492,1993-12-17
1.0147631168365479,1993-12-20
1.0054960250854492,1993-12-21
1.0193963050842285,1993-12-22
1.0240304470062256,1993-12-23
1.0147631168365479,1993-12-27
1.0193963050842285,1993-12-28
1.0054960250854492,1993-12-29
1.0054960250854492,1993-12-30
1.010129451751709,1993-12-31
0.9915953278541565,1994-01-03
1.0332973003387451,1994-01-04
1.0379310846328735,1994-01-05
1.0518319606781006,1994-01-06
1.0518319606781006,1994-01-07
1.0379310846328735,1994-01-10
1.0379310846328735,1994-01-11
1.0379310846328735,1994-01-12
1.0610988140106201,1994-01-13
1.0749996900558472,1994-01-14
1.0888999700546265,1994-01-17
1.0842669010162354,1994-01-18
1.0842669010162354,1994-01-19
1.0888999700546265,1994-01-20
1.0935341119766235,1994-01-21
1.0796328783035278,1994-01-24
1.0518319606781006,1994-01-25
1.0379310846328735,1994-01-26
1.070365309715271,1994-01-27
1.0610988140106201,1994-01-28
1.0564651489257812,1994-01-31
1.0657322406768799,1994-02-01
1.0564651489257812,1994-02-02
1.0518319606781006,1994-02-03
1.0471779108047485,1994-02-04
1.051831841468811,1994-02-07
1.061139464378357,1994-02-08
1.0844109058380127,1994-02-09
1.098372459411621,1994-02-10
1.0937186479568481,1994-02-11
1.098372459411621,1994-02-14
1.1030269861221313,1994-02-15
1.1076817512512207,1994-02-16
1.1030269861221313,1994-02-17
1.098372459411621,1994-02-18
1.0890644788742065,1994-02-22
1.098372459411621,1994-02-23
1.0890644788742065,1994-02-24
1.098372459411621,1994-02-25
1.0937186479568481,1994-02-28
1.098372459411621,1994-03-01
1.0890644788742065,1994-03-02
1.0890644788742065,1994-03-03
1.0890644788742065,1994-03-04
1.1169899702072144,1994-03-07
1.1169899702072144,1994-03-08
1.112334966659546,1994-03-09
1.1030269861221313,1994-03-10
1.098372459411621,1994-03-11
1.112334966659546,1994-03-14
1.112334966659546,1994-03-15
1.1216434240341187,1994-03-16
1.1309518814086914,1994-03-17
1.1402606964111328,1994-03-18
1.1402606964111328,1994-03-21
1.0704478025436401,1994-03-22
1.0890644788742065,1994-03-23
1.0937186479568481,1994-03-24
1.0704478025436401,1994-03-25
1.0425235033035278,1994-03-28
1.0332151651382446,1994-03-29
1.0378694534301758,1994-03-30
1.009945273399353,1994-03-31
0.9913280010223389,1994-04-04
1.0378694534301758,1994-04-05
1.0239068269729614,1994-04-06
1.051831841468811,1994-04-07
1.051831841468811,1994-04-08
1.0425235033035278,1994-04-11
1.0471779108047485,1994-04-12
1.0378694534301758,1994-04-13
1.0192532539367676,1994-04-14
1.0285612344741821,1994-04-15
1.0239068269729614,1994-04-18
1.009945273399353,1994-04-19
1.009945273399353,1994-04-20
1.0192532539367676,1994-04-21
1.0285612344741821,1994-04-22
1.0332151651382446,1994-04-25
1.051831841468811,1994-04-26
1.0425235033035278,1994-04-28
1.0378694534301758,1994-04-29
1.0471779108047485,1994-05-02
1.0285612344741821,1994-05-03
1.0238863229751587,1994-05-04
1.0192104578018188,1994-05-05
1.0098596811294556,1994-05-06
0.9911589026451111,1994-05-09
0.9864837527275085,1994-05-10
0.995834231376648,1994-05-11
1.0005096197128296,1994-05-12
1.0005096197128296,1994-05-13
0.9818083047866821,1994-05-16
0.995834231376648,1994-05-17
1.0098596811294556,1994-05-18
1.0238863229751587,1994-05-19
1.0192104578018188,1994-05-20
0.995834231376648,1994-05-23
0.9864837527275085,1994-05-24
0.9864837527275085,1994-05-25
0.9724578261375427,1994-05-26
0.9771325588226318,1994-05-27
0.995834231376648,1994-05-31
0.9911589026451111,1994-06-01
1.0098596811294556,1994-06-02
1.0285612344741821,1994-06-03
1.0285612344741821,1994-06-06
1.0192104578018188,1994-06-07
1.0285612344741821,1994-06-08
1.0192104578018188,1994-06-09
1.0285612344741821,1994-06-10
1.0145360231399536,1994-06-13
0.995834231376648,1994-06-14
0.9490810036659241,1994-06-15
0.9303802847862244,1994-06-16
0.9444063305854797,1994-06-17
0.9490810036659241,1994-06-20
0.9303802847862244,1994-06-21
0.9397311210632324,1994-06-22
0.935055673122406,1994-06-23
0.9257050156593323,1994-06-24
0.9397311210632324,1994-06-27
0.9397311210632324,1994-06-28
0.9397311210632324,1994-06-29
0.9116795659065247,1994-06-30
0.8976531028747559,1994-07-01
0.8976531028747559,1994-07-05
0.878952145576477,1994-07-06
0.8836272954940796,1994-07-07
0.8836272954940796,1994-07-08
0.878952145576477,1994-07-11
0.8976531028747559,1994-07-12
0.9023284912109375,1994-07-13
0.9070041179656982,1994-07-14
0.9116795659065247,1994-07-15
0.9070041179656982,1994-07-18
0.9070041179656982,1994-07-19
0.9070041179656982,1994-07-20
0.9023284912109375,1994-07-21
0.8929781317710876,1994-07-22
0.8976531028747559,1994-07-25
0.9023284912109375,1994-07-26
0.8976531028747559,1994-07-27
0.8929781317710876,1994-07-28
0.8976531028747559,1994-07-29
0.8976531028747559,1994-08-01
0.9070041179656982,1994-08-02
0.9116795659065247,1994-08-03
0.9022806882858276,1994-08-04
0.9069794416427612,1994-08-05
0.9022806882858276,1994-08-08
0.8787830471992493,1994-08-09
0.9022806882858276,1994-08-10
0.9022806882858276,1994-08-11
0.9022806882858276,1994-08-12
0.9022806882858276,1994-08-15
0.9210777878761292,1994-08-16
0.9257772564888,1994-08-17
0.9163786172866821,1994-08-18
0.9210777878761292,1994-08-19
0.9210777878761292,1994-08-22
0.9022806882858276,1994-08-23
0.8928820490837097,1994-08-24
0.8975812792778015,1994-08-25
0.9116796851158142,1994-08-26
0.9116796851158142,1994-08-29
0.9351761937141418,1994-08-30
0.9492743015289307,1994-08-31
0.9398754835128784,1994-09-01
0.9398754835128784,1994-09-02
0.9304763078689575,1994-09-06
0.9398754835128784,1994-09-07
0.9492743015289307,1994-09-08
0.9492743015289307,1994-09-09
0.9492743015289307,1994-09-12
0.9586723446846008,1994-09-13
0.9680715799331665,1994-09-14
0.9821691513061523,1994-09-15
0.972771167755127,1994-09-16
0.9680715799331665,1994-09-19
0.9633719325065613,1994-09-20
0.9539735913276672,1994-09-21
0.9539735913276672,1994-09-22
0.9586723446846008,1994-09-23
0.9539735913276672,1994-09-26
0.9445753693580627,1994-09-27
0.9398754835128784,1994-09-28
0.9351761937141418,1994-09-29
0.9539735913276672,1994-09-30
0.9445753693580627,1994-10-03
0.9116796851158142,1994-10-04
0.8928820490837097,1994-10-05
0.8787830471992493,1994-10-06
0.8975812792778015,1994-10-07
0.9069794416427612,1994-10-10
0.9116796851158142,1994-10-11
0.9116796851158142,1994-10-12
0.8975812792778015,1994-10-13
0.8881816864013672,1994-10-14
0.8787830471992493,1994-10-17
0.8740841150283813,1994-10-18
0.8787830471992493,1994-10-19
0.8881816864013672,1994-10-20
0.8881816864013672,1994-10-21
0.8787830471992493,1994-10-24
0.8881816864013672,1994-10-25
0.8975812792778015,1994-10-26
0.8881816864013672,1994-10-27
0.8975812792778015,1994-10-28
0.8787830471992493,1994-10-31
0.8646847605705261,1994-11-01
0.8646847605705261,1994-11-02
0.8693845272064209,1994-11-03
0.8882838487625122,1994-11-04
0.8930087685585022,1994-11-07
0.8930087685585022,1994-11-08
0.8930087685585022,1994-11-09
0.8930087685585022,1994-11-10
0.8882838487625122,1994-11-11
0.8882838487625122,1994-11-14
0.8977344632148743,1994-11-15
0.8977344632148743,1994-11-16
0.8977344632148743,1994-11-17
0.9024591445922852,1994-11-18
0.9024591445922852,1994-11-21
0.8882838487625122,1994-11-22
0.8741093277931213,1994-11-23
0.8741093277931213,1994-11-25
0.8693844079971313,1994-11-28
0.8599346280097961,1994-11-29
0.8504852652549744,1994-11-30
0.8363107442855835,1994-12-01
0.8410353660583496,1994-12-02
0.8599346280097961,1994-12-05
0.8741093277931213,1994-12-06
0.8741093277931213,1994-12-07
0.8599346280097961,1994-12-08
0.8693844079971313,1994-12-09
0.8693844079971313,1994-12-12
0.8363107442855835,1994-12-13
0.8599346280097961,1994-12-14
0.8599346280097961,1994-12-15
0.8363107442855835,1994-12-16
0.8504852652549744,1994-12-19
0.8410353660583496,1994-12-20
0.8410353660583496,1994-12-21
0.8410353660583496,1994-12-22
0.8788345456123352,1994-12-23
0.8741093277931213,1994-12-27
0.8693844079971313,1994-12-28
0.8599346280097961,1994-12-29
0.8741093277931213,1994-12-30
0.8693844079971313,1995-01-03
0.8693844079971313,1995-01-04
0.8552098274230957,1995-01-05
0.8552098274230957,1995-01-06
0.8504852652549744,1995-01-09
0.8552098274230957,1995-01-10
0.8504852652549744,1995-01-11
0.8410353660583496,1995-01-12
0.8410353660583496,1995-01-13
0.845759928226471,1995-01-16
0.8788345456123352,1995-01-17
0.8882838487625122,1995-01-18
0.8930087685585022,1995-01-19
0.8882838487625122,1995-01-20
0.8882838487625122,1995-01-23
0.9166339039802551,1995-01-24
0.9355332851409912,1995-01-25
0.9355332851409912,1995-01-26
0.9497088193893433,1995-01-27
0.9497088193893433,1995-01-30
0.9213592410087585,1995-01-31
0.9213592410087585,1995-02-01
0.9260836243629456,1995-02-02
0.9449836611747742,1995-02-03
0.9883173704147339,1995-02-06
0.969310998916626,1995-02-07
0.9598082900047302,1995-02-08
0.9930683374404907,1995-02-09
1.0025715827941895,1995-02-10
1.0073233842849731,1995-02-13
0.9883173704147339,1995-02-14
0.9883173704147339,1995-02-15
0.9550571441650391,1995-02-16
0.9408017992973328,1995-02-17
0.9503055214881897,1995-02-21
0.9503055214881897,1995-02-22
0.9503055214881897,1995-02-23
0.9503055214881897,1995-02-24
0.9455539584159851,1995-02-27
0.9598082900047302,1995-02-28
0.9503055214881897,1995-03-01
0.9503055214881897,1995-03-02
0.9550571441650391,1995-03-03
0.9455539584159851,1995-03-06
0.9598082900047302,1995-03-07
0.9455539584159851,1995-03-08
0.9408017992973328,1995-03-09
0.9408017992973328,1995-03-10
0.9455539584159851,1995-03-13
0.9645596742630005,1995-03-14
0.9645596742630005,1995-03-15
0.9645596742630005,1995-03-16
0.9740622043609619,1995-03-17
0.9835659265518188,1995-03-20
0.9978204369544983,1995-03-21
0.9930683374404907,1995-03-22
0.9883173704147339,1995-03-23
1.026329755783081,1995-03-24
1.026329755783081,1995-03-27
1.0215778350830078,1995-03-28
1.0310816764831543,1995-03-29
1.0358331203460693,1995-03-30
1.045336365699768,1995-03-31
1.0310816764831543,1995-04-03
1.045336365699768,1995-04-04
1.0405844449996948,1995-04-05
1.050087809562683,1995-04-06
1.0405844449996948,1995-04-07
1.0310816764831543,1995-04-10
1.0310816764831543,1995-04-11
1.050087809562683,1995-04-12
1.045336365699768,1995-04-13
1.0548393726348877,1995-04-17
1.050087809562683,1995-04-18
1.0548393726348877,1995-04-19
1.0548393726348877,1995-04-20
1.059590220451355,1995-04-21
1.059590220451355,1995-04-24
1.0548393726348877,1995-04-25
1.073845386505127,1995-04-26
1.069093942642212,1995-04-27
1.069093942642212,1995-04-28
1.078596591949463,1995-05-01
1.0833479166030884,1995-05-02
1.0833479166030884,1995-05-03
1.083921194076538,1995-05-04
1.060046672821045,1995-05-05
1.0504968166351318,1995-05-08
1.0218465328216553,1995-05-09
0.9979708194732666,1995-05-10
1.0027464628219604,1995-05-11
1.0075210332870483,1995-05-12
1.0266213417053223,1995-05-15
1.045721411705017,1995-05-16
1.0504968166351318,1995-05-17
1.0313963890075684,1995-05-18
1.0075210332870483,1995-05-19
1.0075210332870483,1995-05-22
1.0075210332870483,1995-05-23
1.0313963890075684,1995-05-24
