JD,Date
79.31919860839844,2021-10-19
79.89837646484375,2021-10-20
78.44108581542969,2021-10-21
77.60034942626953,2021-10-22
78.70265197753906,2021-10-25
76.11504364013672,2021-10-26
75.5358657836914,2021-10-27
75.59191131591797,2021-10-28
73.12574005126953,2021-10-29
77.06787872314453,2021-11-01
75.38639831542969,2021-11-02
76.00293731689453,2021-11-03
75.01274108886719,2021-11-04
72.46249389648438,2021-11-05
72.36907958984375,2021-11-08
72.10751342773438,2021-11-09
72.62129211425781,2021-11-10
78.65593719482422,2021-11-11
80.29071807861328,2021-11-12
79.04829406738281,2021-11-15
80.085205078125,2021-11-16
77.67507934570312,2021-11-17
82.29915618896484,2021-11-18
85.5219955444336,2021-11-19
81.93482971191406,2021-11-22
83.5696029663086,2021-11-23
83.47618865966797,2021-11-24
82.83161926269531,2021-11-26
82.12166595458984,2021-11-29
78.5718765258789,2021-11-30
79.57141876220703,2021-12-01
78.8988265991211,2021-12-02
72.81746673583984,2021-12-03
70.23919677734375,2021-12-06
72.94824981689453,2021-12-07
73.13508605957031,2021-12-08
74.33080291748047,2021-12-09
74.46157836914062,2021-12-10
72.910888671875,2021-12-13
72.53722381591797,2021-12-14
68.80994415283203,2021-12-15
67.89447021484375,2021-12-16
66.3624496459961,2021-12-17
63.70010757446289,2021-12-20
68.57640838623047,2021-12-21
68.89401245117188,2021-12-22
64.12981414794922,2021-12-23
63.251712799072266,2021-12-27
61.53287124633789,2021-12-28
61.30866622924805,2021-12-29
65.76459503173828,2021-12-30
65.45631408691406,2021-12-31
63.83088684082031,2022-01-03
59.97282028198242,2022-01-04
58.87051773071289,2022-01-05
62.38294219970703,2022-01-06
63.74681091308594,2022-01-07
65.01726531982422,2022-01-10
71.70582580566406,2022-01-11
71.3695297241211,2022-01-12
66.73611450195312,2022-01-13
68.8659896850586,2022-01-14
68.56706237792969,2022-01-18
67.53948974609375,2022-01-19
71.93002319335938,2022-01-20
68.62310791015625,2022-01-21
67.01634979248047,2022-01-24
67.39936828613281,2022-01-25
66.42784118652344,2022-01-26
62.289527893066406,2022-01-27
64.77438354492188,2022-01-28
69.9496078491211,2022-01-31
70.13644409179688,2022-02-01
68.38956451416016,2022-02-02
67.1191177368164,2022-02-03
68.9126968383789,2022-02-04
68.3335189819336,2022-02-07
70.39800262451172,2022-02-08
73.13508605957031,2022-02-09
71.3695297241211,2022-02-10
69.10887145996094,2022-02-11
69.54792022705078,2022-02-14
71.1173095703125,2022-02-15
70.34195709228516,2022-02-16
69.64134216308594,2022-02-17
67.12845611572266,2022-02-18
66.30640411376953,2022-02-22
65.89537811279297,2022-02-23
66.24102020263672,2022-02-24
67.72632598876953,2022-02-25
66.9135971069336,2022-02-28
68.47364044189453,2022-03-01
67.06307220458984,2022-03-02
63.36381149291992,2022-03-03
59.40298843383789,2022-03-04
56.53512954711914,2022-03-07
54.825618743896484,2022-03-08
58.29133987426758,2022-03-09
49.0618782043457,2022-03-10
44.83015441894531,2022-03-11
40.1126594543457,2022-03-14
42.95249938964844,2022-03-15
59.86072540283203,2022-03-16
57.86162567138672,2022-03-17
60.84158706665039,2022-03-18
57.39455032348633,2022-03-21
60.46792984008789,2022-03-22
60.0568962097168,2022-03-23
57.46928405761719,2022-03-24
55.974632263183594,2022-03-25
55.834510803222656,2022-03-28
58.599613189697266,2022-03-29
57.441261291503906,2022-03-30
54.05961227416992,2022-03-31
55.199283599853516,2022-04-01
59.14142608642578,2022-04-04
56.908790588378906,2022-04-05
55.18060302734375,2022-04-06
53.34031295776367,2022-04-07
52.81718826293945,2022-04-08
53.08809280395508,2022-04-11
52.76113510131836,2022-04-12
54.44261932373047,2022-04-13
52.835872650146484,2022-04-14
53.7139778137207,2022-04-18
53.144142150878906,2022-04-19
50.21089172363281,2022-04-20
47.36171340942383,2022-04-21
48.61348342895508,2022-04-22
50.18286895751953,2022-04-25
49.706443786621094,2022-04-26
53.63924026489258,2022-04-27
54.00356674194336,2022-04-28
57.600067138671875,2022-04-29
59.197471618652344,2022-05-02
58.07648468017578,2022-05-03
59.01998519897461,2022-05-04
55.479530334472656,2022-05-05
51.948421478271484,2022-05-06
47.67932891845703,2022-05-09
48.24916458129883,2022-05-10
46.54900360107422,2022-05-11
45.46537780761719,2022-05-12
48.15574645996094,2022-05-13
48.13706588745117,2022-05-16
50.13615798950195,2022-05-17
47.828792572021484,2022-05-18
50.54873275756836,2022-05-19
49.96451950073242,2022-05-20
51.07548522949219,2022-05-23
47.484012603759766,2022-05-24
48.0682258605957,2022-05-25
50.49127197265625,2022-05-26
51.41068649291992,2022-05-27
53.74753189086914,2022-05-31
53.431488037109375,2022-06-01
55.548057556152344,2022-06-02
54.13062286376953,2022-06-03
57.66462707519531,2022-06-06
59.12995147705078,2022-06-07
63.65999221801758,2022-06-08
58.804325103759766,2022-06-09
58.90967559814453,2022-06-10
56.438743591308594,2022-06-13
59.86739730834961,2022-06-14
61.60087966918945,2022-06-15
59.38853454589844,2022-06-16
62.472412109375,2022-06-17
60.95920944213867,2022-06-21
58.8234748840332,2022-06-22
59.28318786621094,2022-06-23
61.30398941040039,2022-06-24
62.84592819213867,2022-06-27
61.811580657958984,2022-06-28
62.10847473144531,2022-06-29
61.50510787963867,2022-06-30
63.16196823120117,2022-07-01
61.99354934692383,2022-07-05
59.14910125732422,2022-07-06
60.4611930847168,2022-07-07
59.38853454589844,2022-07-08
57.07084274291992,2022-07-11
57.61674499511719,2022-07-12
59.09164047241211,2022-07-13
58.45954132080078,2022-07-14
57.71251678466797,2022-07-15
59.42684555053711,2022-07-18
60.12598419189453,2022-07-19
59.972747802734375,2022-07-20
61.30398941040039,2022-07-21
58.97671890258789,2022-07-22
60.317527770996094,2022-07-25
60.307952880859375,2022-07-26
60.64315414428711,2022-07-27
59.50346374511719,2022-07-28
56.98464584350586,2022-07-29
56.27592849731445,2022-08-01
57.20492172241211,2022-08-02
58.54574203491211,2022-08-03
60.6718864440918,2022-08-04
59.29276657104492,2022-08-05
56.35254669189453,2022-08-08
54.666954040527344,2022-08-09
53.15374755859375,2022-08-10
54.532867431640625,2022-08-11
54.638221740722656,2022-08-12
55.52890396118164,2022-08-15
54.868072509765625,2022-08-16
53.776268005371094,2022-08-17
52.856849670410156,2022-08-18
52.38756561279297,2022-08-19
52.981353759765625,2022-08-22
54.78187942504883,2022-08-23
56.927181243896484,2022-08-24
62.16594314575195,2022-08-25
60.77723693847656,2022-08-26
59.68543243408203,2022-08-29
58.90967559814453,2022-08-30
60.80596923828125,2022-08-31
60.44203186035156,2022-09-01
58.698974609375,2022-09-02
56.84098434448242,2022-09-06
57.34858322143555,2022-09-07
57.377315521240234,2022-09-08
57.856178283691406,2022-09-09
59.17783737182617,2022-09-12
55.00215530395508,2022-09-13
54.97342300415039,2022-09-14
55.21285629272461,2022-09-15
53.02924346923828,2022-09-16
54.41794204711914,2022-09-19
54.39878845214844,2022-09-20
51.650115966796875,2022-09-21
51.209564208984375,2022-09-22
50.098602294921875,2022-09-23
51.085060119628906,2022-09-26
50.433807373046875,2022-09-27
50.6923942565918,2022-09-28
49.083412170410156,2022-09-29
48.1735725402832,2022-09-30
47.42654800415039,2022-10-03
49.84001541137695,2022-10-04
50.74028015136719,2022-10-05
49.476078033447266,2022-10-06
47.8000602722168,2022-10-07
45.56856155395508,2022-10-10
44.313941955566406,2022-10-11
44.43844985961914,2022-10-12
43.14551544189453,2022-10-13
40.54050827026367,2022-10-14
42.56130599975586,2022-10-17
42.781578063964844,2022-10-18
39.47743225097656,2022-10-19
40.37769317626953,2022-10-20
40.36811447143555,2022-10-21
35.110206604003906,2022-10-24
36.17327880859375,2022-10-25
39.30503845214844,2022-10-26
37.830142974853516,2022-10-27
36.25947570800781,2022-10-28
35.71356964111328,2022-10-31
36.8149528503418,2022-11-01
38.1557731628418,2022-11-02
38.730403900146484,2022-11-03
42.50384521484375,2022-11-04
42.62834548950195,2022-11-07
43.566917419433594,2022-11-08
40.665008544921875,2022-11-09
44.08408737182617,2022-11-10
46.86149215698242,2022-11-11
48.700321197509766,2022-11-14
52.17686462402344,2022-11-15
51.228721618652344,2022-11-16
55.08835220336914,2022-11-17
53.69964599609375,2022-11-18
50.28057098388672,2022-11-21
49.38031005859375,2022-11-22
50.050716400146484,2022-11-23
47.388240814208984,2022-11-25
47.8000602722168,2022-11-28
50.998863220214844,2022-11-29
54.762725830078125,2022-11-30
53.488948822021484,2022-12-01
56.16100311279297,2022-12-02
56.67817687988281,2022-12-05
57.79871368408203,2022-12-06
55.979034423828125,2022-12-07
57.817867279052734,2022-12-08
55.854530334472656,2022-12-09
54.992576599121094,2022-12-12
55.366092681884766,2022-12-13
56.09395980834961,2022-12-14
54.255130767822266,2022-12-15
54.19766616821289,2022-12-16
54.772300720214844,2022-12-19
54.03485107421875,2022-12-20
55.66298294067383,2022-12-21
55.23200607299805,2022-12-22
54.05400466918945,2022-12-23
56.314239501953125,2022-12-27
53.776268005371094,2022-12-28
54.67652893066406,2022-12-29
53.757110595703125,2022-12-30
55.203277587890625,2023-01-03
63.305633544921875,2023-01-04
63.11408615112305,2023-01-05
61.581729888916016,2023-01-06
60.4611930847168,2023-01-09
60.95920944213867,2023-01-10
60.37499237060547,2023-01-11
60.49949645996094,2023-01-12
60.911319732666016,2023-01-13
57.425201416015625,2023-01-17
56.04607391357422,2023-01-18
56.908023834228516,2023-01-19
57.87533187866211,2023-01-20
58.47869873046875,2023-01-23
59.01502227783203,2023-01-24
58.78517150878906,2023-01-25
60.44203186035156,2023-01-26
61.04540252685547,2023-01-27
57.300697326660156,2023-01-30
57.01337814331055,2023-01-31
57.913639068603516,2023-02-01
56.80268096923828,2023-02-02
55.193702697753906,2023-02-03
54.331748962402344,2023-02-06
54.67652893066406,2023-02-07
53.01008605957031,2023-02-08
53.10586166381836,2023-02-09
50.07944869995117,2023-02-10
50.21352767944336,2023-02-13
50.10818099975586,2023-02-14
50.0219841003418,2023-02-15
51.81292724609375,2023-02-16
50.778587341308594,2023-02-17
45.1758918762207,2023-02-21
44.562950134277344,2023-02-22
44.677879333496094,2023-02-23
42.90608596801758,2023-02-24
42.84862518310547,2023-02-27
42.56130599975586,2023-02-28
43.79677200317383,2023-03-01
45.08012008666992,2023-03-02
45.45363235473633,2023-03-03
45.894187927246094,2023-03-06
44.601261138916016,2023-03-07
44.993927001953125,2023-03-08
39.91798400878906,2023-03-09
38.75913619995117,2023-03-10
38.41435623168945,2023-03-13
38.730403900146484,2023-03-14
37.67690658569336,2023-03-15
38.10788345336914,2023-03-16
37.18846893310547,2023-03-17
37.02565383911133,2023-03-20
37.86845397949219,2023-03-21
36.87241744995117,2023-03-22
38.37604522705078,2023-03-23
38.58675003051758,2023-03-24
38.098304748535156,2023-03-27
39.793479919433594,2023-03-28
39.43912124633789,2023-03-29
42.52299880981445,2023-03-30
42.03455352783203,2023-03-31
40.607547760009766,2023-04-03
40.07122039794922,2023-04-04
39.37128829956055,2023-04-05
39.62403869628906,2023-04-06
38.85606002807617,2023-04-10
38.89493942260742,2023-04-11
35.920223236083984,2023-04-12
36.406288146972656,2023-04-13
35.8230094909668,2023-04-14
36.989566802978516,2023-04-17
36.67848587036133,2023-04-18
36.0660400390625,2023-04-19
35.18140411376953,2023-04-20
34.63701248168945,2023-04-21
33.71348571777344,2023-04-24
32.760799407958984,2023-04-25
33.27602767944336,2023-04-26
33.78153610229492,2023-04-27
34.72450256347656,2023-04-28
34.50091552734375,2023-05-01
33.27602767944336,2023-05-02
33.71348571777344,2023-05-03
34.78282928466797,2023-05-04
34.880043029785156,2023-05-05
34.89948654174805,2023-05-08
34.627288818359375,2023-05-09
34.12178039550781,2023-05-10
36.58127212524414,2023-05-11
34.31620788574219,2023-05-12
36.620155334472656,2023-05-15
36.863189697265625,2023-05-16
36.299354553222656,2023-05-17
34.80227279663086,2023-05-18
34.0828971862793,2023-05-19
34.98698043823242,2023-05-22
34.063453674316406,2023-05-23
32.93578338623047,2023-05-24
31.535913467407227,2023-05-25
32.177520751953125,2023-05-26
31.20538902282715,2023-05-30
31.69145393371582,2023-05-31
33.567665100097656,2023-06-01
34.44258499145508,2023-06-02
35.27861785888672,2023-06-05
36.69792938232422,2023-06-06
35.920223236083984,2023-06-07
36.202144622802734,2023-06-08
35.5605354309082,2023-06-09
35.67719268798828,2023-06-12
36.93124008178711,2023-06-13
37.5631217956543,2023-06-14
38.846336364746094,2023-06-15
38.73939895629883,2023-06-16
36.134090423583984,2023-06-20
35.570255279541016,2023-06-21
35.570255279541016,2023-06-22
33.898189544677734,2023-06-23
33.99540710449219,2023-06-26
34.753665924072266,2023-06-27
33.8204231262207,2023-06-28
33.07188034057617,2023-06-29
33.17881774902344,2023-06-30
34.17039108276367,2023-07-03
34.218994140625,2023-07-05
33.130210876464844,2023-07-06
34.76338577270508,2023-07-07
34.94809341430664,2023-07-10
35.016143798828125,2023-07-11
36.36740493774414,2023-07-12
38.263057708740234,2023-07-13
37.077056884765625,2023-07-14
36.727088928222656,2023-07-17
35.05502700805664,2023-07-18
35.39527130126953,2023-07-19
35.64802551269531,2023-07-20
36.03688049316406,2023-07-21
37.29092788696289,2023-07-24
37.4561882019043,2023-07-25
38.03947067260742,2023-07-26
36.92151641845703,2023-07-27
39.400447845458984,2023-07-28
40.158714294433594,2023-07-31
38.92410659790039,2023-08-01
37.18399429321289,2023-08-02
38.45748519897461,2023-08-03
38.00058364868164,2023-08-04
37.825599670410156,2023-08-07
36.989566802978516,2023-08-08
36.620155334472656,2023-08-09
37.41730499267578,2023-08-10
35.443878173828125,2023-08-11
35.73551559448242,2023-08-14
34.96753692626953,2023-08-15
33.90791320800781,2023-08-16
33.791255950927734,2023-08-17
32.1872444152832,2023-08-18
32.2941780090332,2023-08-21
32.35250473022461,2023-08-22
32.867733001708984,2023-08-23
32.09975051879883,2023-08-24
32.041419982910156,2023-08-25
32.867733001708984,2023-08-28
33.53850173950195,2023-08-29
33.023277282714844,2023-08-30
32.284454345703125,2023-08-31
33.14965057373047,2023-09-01
33.30519104003906,2023-09-05
32.84829330444336,2023-09-06
31.438701629638672,2023-09-07
31.49703025817871,2023-09-08
31.030406951904297,2023-09-11
30.845701217651367,2023-09-12
30.80681800842285,2023-09-13
30.835979461669922,2023-09-14
30.690160751342773,2023-09-15
30.252702713012695,2023-09-18
29.78607940673828,2023-09-19
29.504161834716797,2023-09-20
28.979209899902344,2023-09-21
29.562488555908203,2023-09-22
28.950048446655273,2023-09-25
28.220951080322266,2023-09-26
28.143178939819336,2023-09-27
27.75432586669922,2023-09-28
28.318161010742188,2023-09-29
28.25983428955078,2023-10-02
27.666833877563477,2023-10-03
27.598785400390625,2023-10-04
27.851539611816406,2023-10-05
28.784786224365234,2023-10-06
28.415374755859375,2023-10-09
29.4263916015625,2023-10-10
29.49444007873535,2023-10-11
27.054391860961914,2023-10-12
26.296131134033203,2023-10-13
26.869688034057617,2023-10-16
25.907278060913086,2023-10-17
25.158737182617188,2023-10-18
24.371313095092773,2023-10-19
23.700542449951172,2023-10-20
24.108837127685547,2023-10-23
24.546295166015625,2023-10-24
24.419919967651367,2023-10-25
25.19762420654297,2023-10-26
24.935148239135742,2023-10-27
25.217065811157227,2023-10-30
24.711557388305664,2023-10-31
24.624067306518555,2023-11-01
25.090688705444336,2023-11-02
26.189197540283203,2023-11-03
26.354459762573242,2023-11-06
26.072540283203125,2023-11-07
25.712854385375977,2023-11-08
25.03236198425293,2023-11-09
25.042083740234375,2023-11-10
25.03236198425293,2023-11-13
25.965606689453125,2023-11-14
27.793212890625,2023-11-15
27.297426223754883,2023-11-16
26.840524673461914,2023-11-17
27.75432586669922,2023-11-20
27.297426223754883,2023-11-21
27.521015167236328,2023-11-22
27.95847511291504,2023-11-24
27.550180435180664,2023-11-27
27.37519645690918,2023-11-28
26.675262451171875,2023-11-29
26.66554069519043,2023-11-30
26.403064727783203,2023-12-01
25.84895133972168,2023-12-04
25.39204978942871,2023-12-05
25.858673095703125,2023-12-06
26.179475784301758,2023-12-07
25.712854385375977,2023-12-08
24.88654136657715,2023-12-11
24.478246688842773,2023-12-12
24.585182189941406,2023-12-13
25.508705139160156,2023-12-14
26.64609718322754,2023-12-15
25.89755630493164,2023-12-18
26.83080291748047,2023-12-19
25.693410873413086,2023-12-20
27.200212478637695,2023-12-21
26.821081161499023,2023-12-22
26.840524673461914,2023-12-26
26.976621627807617,2023-12-27
27.715442657470703,2023-12-28
28.084850311279297,2023-12-29
26.441951751708984,2024-01-02
26.704425811767578,2024-01-03
26.403064727783203,2024-01-04
25.936443328857422,2024-01-05
25.236507415771484,2024-01-08
24.61434555053711,2024-01-09
24.57546043395996,2024-01-10
24.68239402770996,2024-01-11
24.011625289916992,2024-01-12
22.92283821105957,2024-01-16
21.795166015625,2024-01-17
21.406314849853516,2024-01-18
21.668790817260742,2024-01-19
21.056346893310547,2024-01-22
22.5728702545166,2024-01-23
22.94228172302246,2024-01-24
23.263084411621094,2024-01-25
23.195035934448242,2024-01-26
22.806180953979492,2024-01-29
22.115970611572266,2024-01-30
21.92154312133789,2024-01-31
21.600740432739258,2024-02-01
21.173004150390625,2024-02-02
21.766002655029297,2024-02-05
23.438068389892578,2024-02-06
22.407608032226562,2024-02-07
21.43547821044922,2024-02-08
21.75628089904785,2024-02-09
22.25206756591797,2024-02-12
21.513248443603516,2024-02-13
22.495100021362305,2024-02-14
22.90339469909668,2024-02-15
23.545000076293945,2024-02-16
22.582592010498047,2024-02-20
23.126985549926758,2024-02-21
23.292245864868164,2024-02-22
23.233919143676758,2024-02-23
23.039493560791016,2024-02-26
23.408903121948242,2024-02-27
22.174297332763672,2024-02-28
21.989593505859375,2024-02-29
22.3590030670166,2024-03-01
21.27021598815918,2024-03-04
20.842479705810547,2024-03-05
24.215770721435547,2024-03-06
23.3214111328125,2024-03-07
24.060230255126953,2024-03-08
25.343442916870117,2024-03-11
26.607213973999023,2024-03-12
27.2293758392334,2024-03-13
26.296131134033203,2024-03-14
26.68498420715332,2024-03-15
27.073835372924805,2024-03-18
26.821081161499023,2024-03-19
27.35575294494629,2024-03-20
26.296131134033203,2024-03-21
25.761459350585938,2024-03-22
26.053096771240234,2024-03-25
25.625362396240234,2024-03-26
26.471113204956055,2024-03-27
26.62665557861328,2024-03-28
26.986343383789062,2024-04-01
27.034950256347656,2024-04-02
26.510000228881836,2024-04-03
26.1200008392334,2024-04-04
26.020000457763672,2024-04-05
25.940000534057617,2024-04-08
26.700000762939453,2024-04-09
