KMI,Date
24.339948654174805,2014-10-27
24.490009307861328,2014-10-28
24.237079620361328,2014-10-29
24.36986541748047,2014-10-30
24.471036911010742,2014-10-31
24.344573974609375,2014-11-03
23.68695640563965,2014-11-04
24.09164047241211,2014-11-05
24.363542556762695,2014-11-06
24.502653121948242,2014-11-07
24.344573974609375,2014-11-10
24.36986541748047,2014-11-11
24.363542556762695,2014-11-12
24.268693923950195,2014-11-13
24.89469337463379,2014-11-14
25.45114517211914,2014-11-17
25.552316665649414,2014-11-18
25.887454986572266,2014-11-19
25.242473602294922,2014-11-20
25.13497543334961,2014-11-21
25.792600631713867,2014-11-24
25.767303466796875,2014-11-25
26.76006317138672,2014-11-26
26.14670181274414,2014-11-28
25.887454986572266,2014-12-01
26.317432403564453,2014-12-02
26.450214385986328,2014-12-03
26.216251373291016,2014-12-04
26.001272201538086,2014-12-05
25.19188690185547,2014-12-08
25.704078674316406,2014-12-09
24.938962936401367,2014-12-10
25.21718406677246,2014-12-11
24.768232345581055,2014-12-12
24.205461502075195,2014-12-15
24.072669982910156,2014-12-16
25.223501205444336,2014-12-17
25.647167205810547,2014-12-18
26.323749542236328,2014-12-19
26.273170471191406,2014-12-22
26.500804901123047,2014-12-23
26.564035415649414,2014-12-24
27.000349044799805,2014-12-26
27.196365356445312,2014-12-29
26.873882293701172,2014-12-30
26.753746032714844,2014-12-31
27.069910049438477,2015-01-02
26.336402893066406,2015-01-05
25.817893981933594,2015-01-06
26.15934944152832,2015-01-07
26.772703170776367,2015-01-08
26.43757438659668,2015-01-09
26.311111450195312,2015-01-12
25.8558292388916,2015-01-13
26.06450080871582,2015-01-14
25.779956817626953,2015-01-15
26.260522842407227,2015-01-16
26.443889617919922,2015-01-20
26.557714462280273,2015-01-21
26.608308792114258,2015-01-22
26.728439331054688,2015-01-23
26.728439331054688,2015-01-26
26.829612731933594,2015-01-27
26.15302848815918,2015-01-28
26.025169372558594,2015-01-29
26.24252700805664,2015-01-30
26.606918334960938,2015-02-02
26.51741600036621,2015-02-03
26.08270835876465,2015-02-04
26.523807525634766,2015-02-05
26.472673416137695,2015-02-06
26.33841323852539,2015-02-09
26.562166213989258,2015-02-10
26.34480857849121,2015-02-11
26.696413040161133,2015-02-12
26.830669403076172,2015-02-13
26.913755416870117,2015-02-17
26.964916229248047,2015-02-18
26.856231689453125,2015-02-19
26.76673698425293,2015-02-20
26.869014739990234,2015-02-23
26.958515167236328,2015-02-24
26.920164108276367,2015-02-25
26.35120391845703,2015-02-26
26.216957092285156,2015-02-27
26.101886749267578,2015-03-02
26.26810073852539,2015-03-03
26.23613166809082,2015-03-04
26.108278274536133,2015-03-05
25.833383560180664,2015-03-06
25.62881088256836,2015-03-09
25.62881088256836,2015-03-10
25.449817657470703,2015-03-11
25.424245834350586,2015-03-12
25.52013397216797,2015-03-13
25.96763801574707,2015-03-16
26.101886749267578,2015-03-17
26.568559646606445,2015-03-18
26.54938507080078,2015-03-19
26.926565170288086,2015-03-20
26.94574737548828,2015-03-23
26.35120391845703,2015-03-24
26.29366683959961,2015-03-25
26.389558792114258,2015-03-26
26.383169174194336,2015-03-27
26.89458656311035,2015-03-30
26.888200759887695,2015-03-31
26.79869842529297,2015-04-01
26.67084312438965,2015-04-02
26.830669403076172,2015-04-06
26.843446731567383,2015-04-07
26.881803512573242,2015-04-08
27.06719207763672,2015-04-09
27.44437026977539,2015-04-10
27.476341247558594,2015-04-13
27.495521545410156,2015-04-14
27.764007568359375,2015-04-15
27.923830032348633,2015-04-16
28.06447982788086,2015-04-17
27.94301986694336,2015-04-20
27.879079818725586,2015-04-21
28.17315673828125,2015-04-22
28.49279022216797,2015-04-23
28.34576416015625,2015-04-24
28.1987247467041,2015-04-27
27.920812606811523,2015-04-28
27.8367919921875,2015-04-29
27.759233474731445,2015-04-30
27.875572204589844,2015-05-01
27.68168067932129,2015-05-04
27.56534194946289,2015-05-05
27.578264236450195,2015-05-06
27.571800231933594,2015-05-07
27.810941696166992,2015-05-08
27.558876037597656,2015-05-11
27.597652435302734,2015-05-12
27.2486515045166,2015-05-13
27.235721588134766,2015-05-14
27.545955657958984,2015-05-15
27.68168067932129,2015-05-18
27.701068878173828,2015-05-19
27.52655792236328,2015-05-20
27.571800231933594,2015-05-21
27.591190338134766,2015-05-22
27.20340347290039,2015-05-26
27.138771057128906,2015-05-27
26.899641036987305,2015-05-28
26.81561279296875,2015-05-29
26.686349868774414,2015-06-01
26.686349868774414,2015-06-02
26.414905548095703,2015-06-03
25.917234420776367,2015-06-04
26.111129760742188,2015-06-05
25.981863021850586,2015-06-08
26.007726669311523,2015-06-09
26.00126075744629,2015-06-10
25.710418701171875,2015-06-11
25.154579162597656,2015-06-12
25.438961029052734,2015-06-15
25.522981643676758,2015-06-16
25.54237174987793,2015-06-17
25.90430450439453,2015-06-18
25.555294036865234,2015-06-19
25.62639617919922,2015-06-22
25.484209060668945,2015-06-23
25.497127532958984,2015-06-24
25.193357467651367,2015-06-25
25.180437088012695,2015-06-26
24.79264259338379,2015-06-29
24.812030792236328,2015-06-30
24.547048568725586,2015-07-01
24.579364776611328,2015-07-02
24.23682403564453,2015-07-06
24.39194107055664,2015-07-07
24.10755729675293,2015-07-08
24.23682403564453,2015-07-09
24.61814308166504,2015-07-10
24.68277359008789,2015-07-13
24.57290267944336,2015-07-14
24.288524627685547,2015-07-15
24.17219352722168,2015-07-16
23.84256935119629,2015-07-17
23.46123504638672,2015-07-20
23.163928985595703,2015-07-21
22.853702545166016,2015-07-22
22.588714599609375,2015-07-23
22.524080276489258,2015-07-24
22.763221740722656,2015-07-27
22.98942756652832,2015-07-28
23.09427833557129,2015-07-29
22.9566593170166,2015-07-30
22.701074600219727,2015-07-31
22.11781883239746,2015-08-03
22.0588436126709,2015-08-04
21.128257751464844,2015-08-05
21.423152923583984,2015-08-06
21.062715530395508,2015-08-07
21.298643112182617,2015-08-10
21.554224014282227,2015-08-11
22.1833553314209,2015-08-12
21.718067169189453,2015-08-13
22.25544548034668,2015-08-14
22.517580032348633,2015-08-17
22.242334365844727,2015-08-18
22.006412506103516,2015-08-19
21.423152923583984,2015-08-20
20.83334732055664,2015-08-21
19.843782424926758,2015-08-24
19.61441421508789,2015-08-25
20.178007125854492,2015-08-26
20.97097396850586,2015-08-27
21.383840560913086,2015-08-28
21.239667892456055,2015-08-31
20.571212768554688,2015-09-01
20.51878547668457,2015-09-02
20.36805534362793,2015-09-03
20.164901733398438,2015-09-04
20.374610900878906,2015-09-08
20.079708099365234,2015-09-09
19.987957000732422,2015-09-10
19.725820541381836,2015-09-11
19.568538665771484,2015-09-14
19.784801483154297,2015-09-15
20.112472534179688,2015-09-16
20.204225540161133,2015-09-17
19.90931510925293,2015-09-18
20.0993709564209,2015-09-21
19.732378005981445,2015-09-22
19.044265747070312,2015-09-23
19.227764129638672,2015-09-24
19.280183792114258,2015-09-25
18.0546932220459,2015-09-28
17.143770217895508,2015-09-29
18.139888763427734,2015-09-30
18.434795379638672,2015-10-01
19.417810440063477,2015-10-02
20.282859802246094,2015-10-05
20.826801300048828,2015-10-06
21.062715530395508,2015-10-07
21.41659927368164,2015-10-08
21.20034408569336,2015-10-09
21.161020278930664,2015-10-12
20.630191802978516,2015-10-13
20.794029235839844,2015-10-14
21.1217041015625,2015-10-15
21.108592987060547,2015-10-16
20.787473678588867,2015-10-19
20.925098419189453,2015-10-20
20.59088134765625,2015-10-21
19.496450424194336,2015-10-22
19.155672073364258,2015-10-23
18.061246871948242,2015-10-26
17.877756118774414,2015-10-27
18.179208755493164,2015-10-28
18.159181594848633,2015-10-29
18.259328842163086,2015-10-30
17.7719669342041,2015-11-02
18.366140365600586,2015-11-03
17.898815155029297,2015-11-04
17.29796028137207,2015-11-05
17.39809799194336,2015-11-06
17.064289093017578,2015-11-09
16.99085807800293,2015-11-10
16.289854049682617,2015-11-11
15.662290573120117,2015-11-12
15.588859558105469,2015-11-13
16.04283905029297,2015-11-16
15.59553337097168,2015-11-17
16.22309112548828,2015-11-18
15.795814514160156,2015-11-19
15.615562438964844,2015-11-20
15.802494049072266,2015-11-23
16.29653549194336,2015-11-24
16.089570999145508,2015-11-25
15.936017990112305,2015-11-27
15.735734939575195,2015-11-30
14.967973709106445,2015-12-01
13.792967796325684,2015-12-02
12.85830307006836,2015-12-03
11.229315757751465,2015-12-04
10.962271690368652,2015-12-07
10.494937896728516,2015-12-08
11.222644805908203,2015-12-09
11.35616683959961,2015-12-10
11.122499465942383,2015-12-11
10.681872367858887,2015-12-14
10.575054168701172,2015-12-15
10.641814231872559,2015-12-16
10.261273384094238,2015-12-17
10.107719421386719,2015-12-18
10.107719421386719,2015-12-21
10.227892875671387,2015-12-22
10.955596923828125,2015-12-23
10.73527717590332,2015-12-24
10.187837600708008,2015-12-28
10.081018447875977,2015-12-29
9.7071533203125,2015-12-30
9.960845947265625,2015-12-31
10.194511413574219,2016-01-04
10.401473045349121,2016-01-05
9.860702514648438,2016-01-06
9.513542175292969,2016-01-07
9.860702514648438,2016-01-08
9.45345687866211,2016-01-11
9.079590797424316,2016-01-12
8.64564037322998,2016-01-13
9.33328628540039,2016-01-14
8.679021835327148,2016-01-15
8.378593444824219,2016-01-19
8.018080711364746,2016-01-20
9.266523361206055,2016-01-21
10.241244316101074,2016-01-22
9.47348690032959,2016-01-25
9.994226455688477,2016-01-26
9.493514060974121,2016-01-27
10.298393249511719,2016-01-28
11.079693794250488,2016-01-29
10.231039047241211,2016-02-01
9.867325782775879,2016-02-02
10.513923645019531,2016-02-03
10.547601699829102,2016-02-04
10.547601699829102,2016-02-05
10.04918384552002,2016-02-08
9.840385437011719,2016-02-09
9.833648681640625,2016-02-10
9.402585983276367,2016-02-11
10.076125144958496,2016-02-12
10.520657539367676,2016-02-16
11.571377754211426,2016-02-17
12.04958724975586,2016-02-18
11.699350357055664,2016-02-19
12.05632495880127,2016-02-22
11.733023643493652,2016-02-23
11.928352355957031,2016-02-24
11.955293655395508,2016-02-25
11.962032318115234,2016-02-26
12.184296607971191,2016-02-29
12.197768211364746,2016-03-01
12.541274070739746,2016-03-02
12.729860305786133,2016-03-03
12.473918914794922,2016-03-04
12.655771255493164,2016-03-07
11.988970756530762,2016-03-08
12.11694049835205,2016-03-09
11.928352355957031,2016-03-10
12.541274070739746,2016-03-11
12.622095108032227,2016-03-14
12.17082691192627,2016-03-15
12.723124504089355,2016-03-16
12.689451217651367,2016-03-17
12.615362167358398,2016-03-18
12.366154670715332,2016-03-21
12.460448265075684,2016-03-22
11.955293655395508,2016-03-23
12.184296607971191,2016-03-24
11.995706558227539,2016-03-28
11.887939453125,2016-03-29
12.029382705688477,2016-03-30
12.029382705688477,2016-03-31
11.65893840789795,2016-04-01
11.57811450958252,2016-04-04
11.456875801086426,2016-04-05
11.854262351989746,2016-04-06
11.807116508483887,2016-04-07
12.083267211914062,2016-04-08
11.9822359085083,2016-04-11
12.635565757751465,2016-04-12
12.500861167907715,2016-04-13
12.460448265075684,2016-04-14
12.231446266174316,2016-04-15
12.460448265075684,2016-04-18
12.904979705810547,2016-04-19
12.797218322753906,2016-04-20
12.231446266174316,2016-04-21
12.204503059387207,2016-04-22
11.78017807006836,2016-04-25
12.05632495880127,2016-04-26
12.319005012512207,2016-04-27
11.976527214050293,2016-04-28
12.044346809387207,2016-04-29
11.92905330657959,2016-05-02
11.7052583694458,2016-05-03
11.630661964416504,2016-05-04
11.62387752532959,2016-05-05
11.427207946777344,2016-05-06
11.535715103149414,2016-05-09
11.651002883911133,2016-05-10
11.569624900817871,2016-05-11
11.549280166625977,2016-05-12
11.617095947265625,2016-05-13
11.678133010864258,2016-05-16
11.983308792114258,2016-05-17
11.556059837341309,2016-05-18
11.7052583694458,2016-05-19
12.037562370300293,2016-05-20
11.820545196533203,2016-05-23
11.745948791503906,2016-05-24
12.098597526550293,2016-05-25
12.152851104736328,2016-05-26
12.105379104614258,2016-05-27
12.261358261108398,2016-05-31
12.179976463317871,2016-06-01
12.179976463317871,2016-06-02
12.200322151184082,2016-06-03
12.593664169311523,2016-06-06
12.519065856933594,2016-06-07
12.288487434387207,2016-06-08
12.261358261108398,2016-06-09
11.874800682067871,2016-06-10
11.786639213562012,2016-06-13
11.861242294311523,2016-06-14
11.969745635986328,2016-06-15
11.935836791992188,2016-06-16
12.234233856201172,2016-06-17
12.274925231933594,2016-06-20
12.742860794067383,2016-06-21
12.55297565460205,2016-06-22
12.817458152770996,2016-06-23
12.200322151184082,2016-06-24
11.800201416015625,2016-06-27
12.0104341506958,2016-06-28
12.56653881072998,2016-06-29
12.695389747619629,2016-06-30
12.681827545166016,2016-07-01
12.403776168823242,2016-07-05
12.403776168823242,2016-07-06
12.478373527526855,2016-07-07
12.573319435119629,2016-07-08
13.034476280212402,2016-07-11
13.43459701538086,2016-07-12
13.705864906311035,2016-07-13
14.173805236816406,2016-07-14
14.261968612670898,2016-07-15
14.757035255432129,2016-07-18
14.879108428955078,2016-07-19
14.980826377868652,2016-07-20
14.20771598815918,2016-07-21
14.39082145690918,2016-07-22
14.146682739257812,2016-07-25
14.058512687683105,2016-07-26
13.732994079589844,2016-07-27
13.797821044921875,2016-07-28
13.872883796691895,2016-07-29
13.347445487976074,2016-08-01
13.504392623901367,2016-08-02
13.736410140991211,2016-08-03
13.729584693908691,2016-08-04
13.893351554870605,2016-08-05
14.179953575134277,2016-08-08
13.954768180847168,2016-08-09
13.961592674255371,2016-08-10
14.248190879821777,2016-08-11
14.377849578857422,2016-08-12
14.5347900390625,2016-08-15
14.862342834472656,2016-08-16
14.84187126159668,2016-08-17
15.496959686279297,2016-08-18
15.203536033630371,2016-08-19
14.95787525177002,2016-08-22
15.073880195617676,2016-08-23
14.88280963897705,2016-08-24
14.678098678588867,2016-08-25
14.650802612304688,2016-08-26
14.855517387390137,2016-08-29
14.9510498046875,2016-08-30
14.910104751586914,2016-08-31
14.746333122253418,2016-09-01
14.95787525177002,2016-09-02
15.285417556762695,2016-09-06
15.490135192871094,2016-09-07
15.483312606811523,2016-09-08
15.09434986114502,2016-09-09
15.285417556762695,2016-09-12
14.916935920715332,2016-09-13
14.705391883850098,2016-09-14
14.712215423583984,2016-09-15
14.650802612304688,2016-09-16
14.94422721862793,2016-09-19
14.93057918548584,2016-09-20
15.107996940612793,2016-09-21
15.087526321411133,2016-09-22
14.971524238586426,2016-09-23
14.862342834472656,2016-09-26
14.896456718444824,2016-09-27
15.517427444458008,2016-09-28
15.531078338623047,2016-09-29
15.783559799194336,2016-09-30
15.701672554016113,2016-10-03
15.189887046813965,2016-10-04
15.271769523620605,2016-10-05
15.073880195617676,2016-10-06
14.794102668762207,2016-10-07
14.616686820983887,2016-10-10
14.207254409790039,2016-10-11
14.159485816955566,2016-10-12
14.023011207580566,2016-10-13
13.893351554870605,2016-10-14
13.777351379394531,2016-10-17
13.770524978637695,2016-10-18
14.132185935974121,2016-10-19
14.459733963012695,2016-10-20
14.405143737792969,2016-10-21
14.753161430358887,2016-10-24
14.548444747924805,2016-10-25
14.664454460144043,2016-10-26
14.309609413146973,2016-10-27
14.024720191955566,2016-10-28
14.024720191955566,2016-10-31
13.866836547851562,2016-11-01
13.530458450317383,2016-11-02
13.681483268737793,2016-11-03
13.640295028686523,2016-11-04
13.846237182617188,2016-11-07
14.010993957519531,2016-11-08
14.635686874389648,2016-11-09
14.77984619140625,2016-11-10
14.17574405670166,2016-11-11
14.395419120788574,2016-11-14
14.985785484313965,2016-11-15
14.615092277526855,2016-11-16
14.676875114440918,2016-11-17
14.875950813293457,2016-11-18
15.123086929321289,2016-11-21
15.026975631713867,2016-11-22
14.965193748474121,2016-11-23
14.97205638885498,2016-11-25
14.711197853088379,2016-11-28
14.690604209899902,2016-11-29
15.23978328704834,2016-11-30
14.75239086151123,2016-12-01
14.66314697265625,2016-12-02
14.731791496276855,2016-12-05
14.49838924407959,2016-12-06
14.615092277526855,2016-12-07
14.553311347961426,2016-12-08
14.477795600891113,2016-12-09
14.608227729797363,2016-12-12
14.649412155151367,2016-12-13
14.292449951171875,2016-12-14
14.429742813110352,2016-12-15
14.649412155151367,2016-12-16
14.422881126403809,2016-12-19
14.2581205368042,2016-12-20
14.532713890075684,2016-12-21
14.409149169921875,2016-12-22
14.505256652832031,2016-12-23
14.512124061584473,2016-12-27
14.230660438537598,2016-12-28
14.251258850097656,2016-12-29
14.216931343078613,2016-12-30
14.834760665893555,2017-01-03
14.91027545928955,2017-01-04
14.889686584472656,2017-01-05
14.97205638885498,2017-01-06
14.855359077453613,2017-01-09
14.807305335998535,2017-01-10
15.061304092407227,2017-01-11
15.23292350769043,2017-01-12
15.39080810546875,2017-01-13
15.480049133300781,2017-01-17
15.404540061950684,2017-01-18
15.425131797790527,2017-01-19
15.438860893249512,2017-01-20
15.198594093322754,2017-01-23
15.528109550476074,2017-01-24
15.514378547668457,2017-01-25
15.39080810546875,2017-01-26
15.363348960876465,2017-01-27
15.173513412475586,2017-01-30
15.422032356262207,2017-01-31
15.346091270446777,2017-02-01
15.636032104492188,2017-02-02
15.836227416992188,2017-02-03
15.532479286193848,2017-02-06
15.270155906677246,2017-02-07
15.470354080200195,2017-02-08
15.449639320373535,2017-02-09
15.518678665161133,2017-02-10
15.566997528076172,2017-02-13
15.56009578704834,2017-02-14
15.373710632324219,2017-02-15
15.042348861694336,2017-02-16
15.028542518615723,2017-02-17
15.180415153503418,2017-02-21
14.849052429199219,2017-02-22
14.869765281677246,2017-02-23
14.662667274475098,2017-02-24
14.773114204406738,2017-02-27
14.710984230041504,2017-02-28
15.028542518615723,2017-03-01
15.083765983581543,2017-03-02
15.01473331451416,2017-03-03
15.021637916564941,2017-03-06
14.931893348693848,2017-03-07
14.69718074798584,2017-03-08
14.683375358581543,2017-03-09
14.84214973449707,2017-03-10
14.849052429199219,2017-03-13
14.52459716796875,2017-03-14
14.952605247497559,2017-03-15
14.883567810058594,2017-03-16
14.690279006958008,2017-03-17
14.628148078918457,2017-03-20
14.45556640625,2017-03-21
14.483180046081543,2017-03-22
14.600532531738281,2017-03-23
14.600532531738281,2017-03-24
14.517692565917969,2017-03-27
14.78692626953125,2017-03-28
14.780014991760254,2017-03-29
14.793827056884766,2017-03-30
15.007833480834961,2017-03-31
14.904284477233887,2017-04-03
14.938797950744629,2017-04-04
14.821438789367676,2017-04-05
15.01473331451416,2017-04-06
14.883567810058594,2017-04-07
15.01473331451416,2017-04-10
14.918087005615234,2017-04-11
14.952605247497559,2017-04-12
14.766212463378906,2017-04-13
14.752406120300293,2017-04-17
14.607436180114746,2017-04-18
14.483180046081543,2017-04-19
14.303693771362305,2017-04-20
13.99303913116455,2017-04-21
14.241559028625488,2017-04-24
14.427949905395508,2017-04-25
14.441757202148438,2017-04-26
14.32022476196289,2017-04-27
14.327167510986328,2017-04-28
14.264665603637695,2017-05-01
14.20215892791748,2017-05-02
14.084096908569336,2017-05-03
13.722967147827148,2017-05-04
14.021596908569336,2017-05-05
13.993815422058105,2017-05-08
13.820197105407715,2017-05-09
14.021596908569336,2017-05-10
13.96603775024414,2017-05-11
13.827136993408203,2017-05-12
13.820197105407715,2017-05-15
13.750743865966797,2017-05-16
13.542405128479004,2017-05-17
13.507678985595703,2017-05-18
13.556292533874512,2017-05-19
13.549346923828125,2017-05-22
13.556292533874512,2017-05-23
13.45212173461914,2017-05-24
13.48684310913086,2017-05-25
13.368779182434082,2017-05-26
12.792366027832031,2017-05-30
13.028484344482422,2017-05-31
13.188216209411621,2017-06-01
13.160439491271973,2017-06-02
13.167384147644043,2017-06-05
13.056265830993652,2017-06-06
12.972929954528809,2017-06-07
13.028484344482422,2017-06-08
13.25072193145752,2017-06-09
13.285442352294922,2017-06-12
13.354893684387207,2017-06-13
13.167384147644043,2017-06-14
13.063209533691406,2017-06-15
13.327115058898926,2017-06-16
13.23682975769043,2017-06-19
12.861810684204102,2017-06-20
12.854867935180664,2017-06-21
12.903482437133789,2017-06-22
13.04931926727295,2017-06-23
13.111824035644531,2017-06-26
13.13265609741211,2017-06-27
13.209051132202148,2017-06-28
13.222940444946289,2017-06-29
13.306278228759766,2017-06-30
13.556292533874512,2017-07-03
13.410451889038086,2017-07-05
13.285442352294922,2017-07-06
13.313222885131836,2017-07-07
13.25072193145752,2017-07-10
13.347947120666504,2017-07-11
13.479900360107422,2017-07-12
13.424341201782227,2017-07-13
13.570181846618652,2017-07-14
13.577127456665039,2017-07-17
13.542405128479004,2017-07-18
13.660467147827148,2017-07-19
14.278553009033203,2017-07-20
14.368840217590332,2017-07-21
14.118823051452637,2017-07-24
14.063263893127441,2017-07-25
14.125770568847656,2017-07-26
14.303956985473633,2017-07-27
14.255044937133789,2017-07-28
14.27600383758545,2017-07-31
14.220104217529297,2017-08-01
14.206128120422363,2017-08-02
14.136250495910645,2017-08-03
14.115291595458984,2017-08-04
14.080348014831543,2017-08-07
13.800841331481934,2017-08-08
13.800841331481934,2017-08-09
13.549275398254395,2017-08-10
13.325668334960938,2017-08-11
13.29771900177002,2017-08-14
13.171937942504883,2017-08-15
13.074108123779297,2017-08-16
12.857486724853516,2017-08-17
12.96230411529541,2017-08-18
12.96230411529541,2017-08-21
13.130009651184082,2017-08-22
13.283742904663086,2017-08-23
13.31169319152832,2017-08-24
13.39554500579834,2017-08-25
13.283742904663086,2017-08-28
13.290729522705078,2017-08-29
13.325668334960938,2017-08-30
13.507349014282227,2017-08-31
13.528313636779785,2017-09-01
13.52132511138916,2017-09-05
13.507349014282227,2017-09-06
13.37458324432373,2017-09-07
13.37458324432373,2017-09-08
13.584216117858887,2017-09-11
13.528313636779785,2017-09-12
13.584216117858887,2017-09-13
13.514338493347168,2017-09-14
13.528313636779785,2017-09-15
13.549275398254395,2017-09-18
13.66806697845459,2017-09-19
13.814813613891602,2017-09-20
13.500360488891602,2017-09-21
13.465421676635742,2017-09-22
13.758910179138184,2017-09-25
13.640117645263672,2017-09-26
13.507349014282227,2017-09-27
13.493377685546875,2017-09-28
13.402533531188965,2017-09-29
13.34663200378418,2017-10-02
13.171937942504883,2017-10-03
13.15097427368164,2017-10-04
13.34663200378418,2017-10-05
13.290729522705078,2017-10-06
13.29771900177002,2017-10-09
13.241817474365234,2017-10-10
13.31169319152832,2017-10-11
13.192901611328125,2017-10-12
13.10904598236084,2017-10-13
13.143986701965332,2017-10-16
13.05314826965332,2017-10-17
12.983272552490234,2017-10-18
13.032185554504395,2017-10-19
12.871467590332031,2017-10-20
12.66183090209961,2017-10-23
12.766647338867188,2017-10-24
12.550026893615723,2017-10-25
12.577977180480957,2017-10-26
12.598941802978516,2017-10-27
12.73615550994873,2017-10-30
12.74319076538086,2017-10-31
12.757261276245117,2017-11-01
12.52505874633789,2017-11-02
12.482840538024902,2017-11-03
12.722079277038574,2017-11-06
12.69393539428711,2017-11-07
12.665787696838379,2017-11-08
12.602459907531738,2017-11-09
12.433582305908203,2017-11-10
12.28581428527832,2017-11-13
12.264704704284668,2017-11-14
11.983245849609375,2017-11-15
11.842514991760254,2017-11-16
11.969170570373535,2017-11-17
12.004351615905762,2017-11-20
11.870657920837402,2017-11-21
12.032501220703125,2017-11-22
12.095829010009766,2017-11-24
11.93398666381836,2017-11-27
11.983245849609375,2017-11-28
11.793257713317871,2017-11-29
12.12397575378418,2017-11-30
12.250632286071777,2017-12-01
12.138047218322754,2017-12-04
12.060647964477539,2017-12-05
12.03953742980957,2017-12-06
12.215450286865234,2017-12-07
12.51801872253418,2017-12-08
12.637643814086914,2017-12-11
12.489873886108398,2017-12-12
12.560240745544434,2017-12-13
12.553204536437988,2017-12-14
12.616534233093262,2017-12-15
12.665787696838379,2017-12-18
12.609495162963867,2017-12-19
12.496912002563477,2017-12-20
12.715044975280762,2017-12-21
12.700973510742188,2017-12-22
12.74319076538086,2017-12-26
12.75023365020752,2017-12-27
12.883925437927246,2017-12-28
12.715044975280762,2017-12-29
13.228713989257812,2018-01-02
13.341299057006836,2018-01-03
13.37647819519043,2018-01-04
13.334259033203125,2018-01-05
13.2709321975708,2018-01-08
13.327224731445312,2018-01-09
13.285003662109375,2018-01-10
13.510175704956055,2018-01-11
13.735342979431152,2018-01-12
13.643865585327148,2018-01-16
13.770526885986328,2018-01-17
13.37647819519043,2018-01-18
13.37647819519043,2018-01-19
13.81274700164795,2018-01-22
13.686087608337402,2018-01-23
13.467955589294434,2018-01-24
13.242786407470703,2018-01-25
13.207603454589844,2018-01-26
13.165383338928223,2018-01-29
12.91390609741211,2018-01-30
12.736809730529785,2018-01-31
12.79348087310791,2018-02-01
12.396783828735352,2018-02-02
11.907998085021973,2018-02-05
12.27635669708252,2018-02-06
12.248022079467773,2018-02-07
11.900909423828125,2018-02-08
12.212601661682129,2018-02-09
12.255106925964355,2018-02-12
12.318861961364746,2018-02-13
12.36136245727539,2018-02-14
12.262188911437988,2018-02-15
12.085091590881348,2018-02-16
12.042591094970703,2018-02-20
11.865492820739746,2018-02-21
11.801738739013672,2018-02-22
12.04967212677002,2018-02-23
11.985918998718262,2018-02-26
11.787569999694824,2018-02-27
11.475878715515137,2018-02-28
11.482962608337402,2018-03-01
11.405043601989746,2018-03-02
11.482962608337402,2018-03-05
11.412124633789062,2018-03-06
11.369621276855469,2018-03-07
11.341286659240723,2018-03-08
11.56796932220459,2018-03-09
11.723814964294434,2018-03-12
11.688396453857422,2018-03-13
11.631723403930664,2018-03-14
11.553802490234375,2018-03-15
11.624642372131348,2018-03-16
11.33420467376709,2018-03-19
11.057931900024414,2018-03-20
11.270445823669434,2018-03-21
10.880833625793457,2018-03-22
10.632898330688477,2018-03-23
10.717902183532715,2018-03-26
10.689568519592285,2018-03-27
10.491222381591797,2018-03-28
10.668318748474121,2018-03-29
10.554975509643555,2018-04-02
10.632898330688477,2018-04-03
10.739155769348145,2018-04-04
10.980010032653809,2018-04-05
10.746241569519043,2018-04-06
10.69665241241455,2018-04-09
11.057931900024414,2018-04-10
10.873749732971191,2018-04-11
10.866665840148926,2018-04-12
10.859582901000977,2018-04-13
11.10751724243164,2018-04-16
11.348369598388672,2018-04-17
11.454627990722656,2018-04-18
11.716732025146484,2018-04-19
11.667142868041992,2018-04-20
11.645892143249512,2018-04-23
11.525465965270996,2018-04-24
11.518383979797363,2018-04-25
11.490045547485352,2018-04-26
11.439842224121094,2018-04-27
11.346599578857422,2018-04-30
11.490046501159668,2018-05-01
11.590458869934082,2018-05-02
11.346599578857422,2018-05-03
11.554597854614258,2018-05-04
11.62631893157959,2018-05-07
11.525909423828125,2018-05-08
11.798457145690918,2018-05-09
11.834319114685059,2018-05-10
11.84149169921875,2018-05-11
11.934730529785156,2018-05-14
11.791285514831543,2018-05-15
11.762595176696777,2018-05-16
11.690869331359863,2018-05-17
11.525909423828125,2018-05-18
11.461358070373535,2018-05-21
11.43266773223877,2018-05-22
11.611976623535156,2018-05-23
11.389634132385254,2018-05-24
11.396806716918945,2018-05-25
11.504392623901367,2018-05-29
11.877351760864258,2018-05-30
11.963419914245605,2018-05-31
12.121210098266602,2018-06-01
12.149901390075684,2018-06-04
12.078178405761719,2018-06-05
11.992109298706055,2018-06-06
12.235965728759766,2018-06-07
12.08535099029541,2018-06-08
12.300519943237305,2018-06-11
12.142728805541992,2018-06-12
12.006454467773438,2018-06-13
12.157073974609375,2018-06-14
12.027971267700195,2018-06-15
12.307690620422363,2018-06-18
12.443964004516602,2018-06-19
12.544377326965332,2018-06-20
12.307690620422363,2018-06-21
12.472655296325684,2018-06-22
12.314864158630371,2018-06-25
12.587409973144531,2018-06-26
12.651961326599121,2018-06-27
12.537205696105957,2018-06-28
12.673480033874512,2018-06-29
12.50134563446045,2018-07-02
12.687826156616211,2018-07-03
12.608930587768555,2018-07-05
12.859956741333008,2018-07-06
12.981888771057129,2018-07-09
13.06795883178711,2018-07-10
12.80975341796875,2018-07-11
