CAH,Date
2.962608814239502,1991-02-14
2.995164155960083,1991-02-15
3.006014347076416,1991-02-19
3.0819814205169678,1991-02-20
3.1687965393066406,1991-02-21
3.0819814205169678,1991-02-22
3.0168685913085938,1991-02-25
2.9734597206115723,1991-02-26
2.951754570007324,1991-02-27
2.930051326751709,1991-02-28
2.930051326751709,1991-03-01
2.9734597206115723,1991-03-04
3.0168685913085938,1991-03-05
3.125389814376831,1991-03-06
3.103684663772583,1991-03-07
3.0168685913085938,1991-03-08
3.0168685913085938,1991-03-11
2.90834903717041,1991-03-12
2.886644124984741,1991-03-13
2.9843125343322754,1991-03-14
2.995164155960083,1991-03-15
3.0168685913085938,1991-03-18
2.951754570007324,1991-03-19
2.951754570007324,1991-03-20
2.9191994667053223,1991-03-21
2.90834903717041,1991-03-22
2.9209442138671875,1991-03-25
3.0403881072998047,1991-03-26
3.1055397987365723,1991-03-27
3.0838232040405273,1991-03-28
3.0403881072998047,1991-04-01
3.1706900596618652,1991-04-02
3.268416166305542,1991-04-03
3.246701240539551,1991-04-04
3.2141244411468506,1991-04-05
3.2358407974243164,1991-04-08
3.2141244411468506,1991-04-09
3.257558584213257,1991-04-10
3.246701240539551,1991-04-11
3.257558584213257,1991-04-12
3.300994396209717,1991-04-15
3.4312939643859863,1991-04-16
3.3444278240203857,1991-04-17
3.290135145187378,1991-04-18
3.2141244411468506,1991-04-19
3.062103509902954,1991-04-22
3.094680070877075,1991-04-23
3.0838232040405273,1991-04-24
3.1055397987365723,1991-04-25
3.1055397987365723,1991-04-26
2.9969544410705566,1991-04-29
3.0186712741851807,1991-04-30
3.0838232040405273,1991-05-01
3.1272568702697754,1991-05-02
3.1055397987365723,1991-05-03
3.094680070877075,1991-05-06
3.1272568702697754,1991-05-07
3.1055397987365723,1991-05-08
3.148973226547241,1991-05-09
3.148973226547241,1991-05-10
3.1706900596618652,1991-05-13
3.1272568702697754,1991-05-14
3.1272568702697754,1991-05-15
3.19240665435791,1991-05-16
3.2249820232391357,1991-05-17
3.27927565574646,1991-05-20
3.3444278240203857,1991-05-21
3.300994396209717,1991-05-22
3.300994396209717,1991-05-23
3.3227100372314453,1991-05-24
3.3661422729492188,1991-05-28
3.3661422729492188,1991-05-29
3.3661422729492188,1991-05-30
3.3444278240203857,1991-05-31
3.300994396209717,1991-06-03
3.3444278240203857,1991-06-04
3.300994396209717,1991-06-05
3.387861728668213,1991-06-06
3.3444278240203857,1991-06-07
3.4095773696899414,1991-06-10
3.53987979888916,1991-06-11
3.4964449405670166,1991-06-12
3.474729537963867,1991-06-13
3.6050307750701904,1991-06-14
3.5833139419555664,1991-06-17
3.53987979888916,1991-06-18
3.4964449405670166,1991-06-19
3.4095773696899414,1991-06-20
3.453012466430664,1991-06-21
3.4095773696899414,1991-06-24
3.411315679550171,1991-06-25
3.324403762817383,1991-06-26
3.324403762817383,1991-06-27
3.2483553886413574,1991-06-28
3.324403762817383,1991-07-01
3.411315679550171,1991-07-02
3.541684627532959,1991-07-03
3.519956588745117,1991-07-05
3.55254864692688,1991-07-08
3.585141181945801,1991-07-09
3.6503255367279053,1991-07-10
3.63946270942688,1991-07-11
3.8024203777313232,1991-07-12
3.845876455307007,1991-07-15
3.845876455307007,1991-07-16
3.8676071166992188,1991-07-17
3.8676071166992188,1991-07-18
3.8676071166992188,1991-07-19
3.7372381687164307,1991-07-22
3.6503255367279053,1991-07-23
3.7372381687164307,1991-07-24
3.7372381687164307,1991-07-25
3.715510368347168,1991-07-26
3.693781614303589,1991-07-29
3.682917833328247,1991-07-30
3.672053098678589,1991-07-31
3.60686993598938,1991-08-01
3.6285970211029053,1991-08-02
3.6503255367279053,1991-08-05
3.6503255367279053,1991-08-06
3.8024203777313232,1991-08-07
3.824151039123535,1991-08-08
3.824151039123535,1991-08-09
3.824151039123535,1991-08-12
3.824151039123535,1991-08-13
3.9545202255249023,1991-08-14
3.9327900409698486,1991-08-15
3.9545202255249023,1991-08-16
3.9545202255249023,1991-08-19
3.8676071166992188,1991-08-20
3.9327900409698486,1991-08-21
3.9110636711120605,1991-08-22
3.9110636711120605,1991-08-23
3.9110636711120605,1991-08-26
3.845876455307007,1991-08-27
3.845876455307007,1991-08-28
3.900200843811035,1991-08-29
3.889335870742798,1991-08-30
3.845876455307007,1991-09-03
3.9110636711120605,1991-09-04
3.9110636711120605,1991-09-05
3.856743097305298,1991-09-06
3.8024203777313232,1991-09-09
3.715510368347168,1991-09-10
3.7263736724853516,1991-09-11
3.7806947231292725,1991-09-12
3.8676071166992188,1991-09-13
3.997976303100586,1991-09-16
3.997976303100586,1991-09-17
4.063159465789795,1991-09-18
4.106614589691162,1991-09-19
4.128345012664795,1991-09-20
4.106614589691162,1991-09-23
4.084888935089111,1991-09-24
4.130102157592773,1991-09-25
4.130102157592773,1991-09-26
4.064888954162598,1991-09-27
4.108364582061768,1991-09-30
4.184444904327393,1991-10-01
4.035001754760742,1991-10-02
3.912729501724243,1991-10-03
3.967071771621704,1991-10-04
3.749697685241699,1991-10-07
3.858384132385254,1991-10-08
3.8855576515197754,1991-10-09
3.912729501724243,1991-10-10
3.8855576515197754,1991-10-11
3.8040411472320557,1991-10-14
3.9399001598358154,1991-10-15
3.9399001598358154,1991-10-16
3.8855576515197754,1991-10-17
3.8040411472320557,1991-10-18
3.722527265548706,1991-10-21
3.5323238372802734,1991-10-22
3.3421239852905273,1991-10-23
3.2606067657470703,1991-10-24
3.1926770210266113,1991-10-25
3.2334353923797607,1991-10-28
3.3149521350860596,1991-10-29
3.2606067657470703,1991-10-30
3.3013644218444824,1991-10-31
3.2606067657470703,1991-11-01
3.28777813911438,1991-11-04
3.28777813911438,1991-11-05
3.3421239852905273,1991-11-06
3.396466016769409,1991-11-07
3.464393138885498,1991-11-08
3.5594944953918457,1991-11-11
3.5187387466430664,1991-11-12
3.4508092403411865,1991-11-13
3.5051517486572266,1991-11-14
3.369295120239258,1991-11-15
3.4100520610809326,1991-11-18
3.3421239852905273,1991-11-19
3.328536033630371,1991-11-20
3.3013644218444824,1991-11-21
3.28777813911438,1991-11-22
3.2062642574310303,1991-11-25
3.2334353923797607,1991-11-26
2.853029489517212,1991-11-27
2.8802013397216797,1991-11-29
2.934546709060669,1991-12-02
3.016062021255493,1991-12-03
2.8666181564331055,1991-12-04
2.8802013397216797,1991-12-05
2.8122737407684326,1991-12-06
2.744344711303711,1991-12-09
2.717170476913452,1991-12-10
2.6900014877319336,1991-12-11
2.6356585025787354,1991-12-12
2.5541396141052246,1991-12-13
2.5813138484954834,1991-12-16
2.6084861755371094,1991-12-17
2.6084861755371094,1991-12-18
2.5541396141052246,1991-12-19
2.5405561923980713,1991-12-20
2.49979829788208,1991-12-23
2.58355975151062,1991-12-24
2.8827085494995117,1991-12-26
3.236250162124634,1991-12-27
3.181859016418457,1991-12-30
3.3178369998931885,1991-12-31
3.181859016418457,1992-01-02
3.2634449005126953,1992-01-03
3.181859016418457,1992-01-06
3.100273609161377,1992-01-07
3.018688917160034,1992-01-08
3.100273609161377,1992-01-09
3.018688917160034,1992-01-10
3.0458805561065674,1992-01-13
3.0730791091918945,1992-01-14
2.9914913177490234,1992-01-15
2.8555123805999756,1992-01-16
2.8827085494995117,1992-01-17
2.909905195236206,1992-01-20
2.9914913177490234,1992-01-21
3.127467632293701,1992-01-22
3.181859016418457,1992-01-23
3.1546630859375,1992-01-24
3.209055185317993,1992-01-27
3.236250162124634,1992-01-28
3.2906405925750732,1992-01-29
3.2634449005126953,1992-01-30
3.2906405925750732,1992-01-31
3.3722262382507324,1992-02-03
3.3450334072113037,1992-02-04
3.616983652114868,1992-02-05
3.603386163711548,1992-02-06
3.616983652114868,1992-02-07
3.562592029571533,1992-02-10
3.562592029571533,1992-02-11
3.6985723972320557,1992-02-12
3.6577765941619873,1992-02-13
3.616983652114868,1992-02-14
3.4810068607330322,1992-02-18
3.4538118839263916,1992-02-19
3.535398006439209,1992-02-20
3.4810068607330322,1992-02-21
3.50820255279541,1992-02-24
3.4810068607330322,1992-02-25
3.4538118839263916,1992-02-26
3.3994226455688477,1992-02-27
3.3722262382507324,1992-02-28
3.3722262382507324,1992-03-02
3.358628988265991,1992-03-03
3.3722262382507324,1992-03-04
3.277043581008911,1992-03-05
3.209055185317993,1992-03-06
3.2906405925750732,1992-03-09
3.3994226455688477,1992-03-10
3.4946045875549316,1992-03-11
3.4674072265625,1992-03-12
3.3722262382507324,1992-03-13
3.3314340114593506,1992-03-16
3.2906405925750732,1992-03-17
3.2906405925750732,1992-03-18
3.2906405925750732,1992-03-19
3.3178369998931885,1992-03-20
3.3178369998931885,1992-03-23
3.3450334072113037,1992-03-24
3.3178369998931885,1992-03-25
3.306405782699585,1992-03-26
3.265587091445923,1992-03-27
3.292799472808838,1992-03-30
3.3472273349761963,1992-03-31
3.21116042137146,1992-04-01
3.2383735179901123,1992-04-02
3.21116042137146,1992-04-03
3.1023077964782715,1992-04-06
3.047880172729492,1992-04-07
3.020667552947998,1992-04-08
3.034273147583008,1992-04-09
3.0614864826202393,1992-04-10
3.0750954151153564,1992-04-13
3.034273147583008,1992-04-14
3.020667552947998,1992-04-15
2.9662411212921143,1992-04-16
2.830174207687378,1992-04-20
2.7757489681243896,1992-04-21
2.802961587905884,1992-04-22
2.830174207687378,1992-04-23
2.802961587905884,1992-04-24
2.762141466140747,1992-04-27
2.6941092014312744,1992-04-28
2.7213215827941895,1992-04-29
2.74853515625,1992-04-30
2.802961587905884,1992-05-01
2.830174207687378,1992-05-04
3.020667552947998,1992-05-05
3.047880172729492,1992-05-06
2.9662411212921143,1992-05-07
2.9118142127990723,1992-05-08
3.156733274459839,1992-05-11
3.129521131515503,1992-05-12
3.129521131515503,1992-05-13
3.129521131515503,1992-05-14
3.129521131515503,1992-05-15
3.1023077964782715,1992-05-18
3.129521131515503,1992-05-19
3.1159121990203857,1992-05-20
3.129521131515503,1992-05-21
3.2383735179901123,1992-05-22
3.1975531578063965,1992-05-26
3.156733274459839,1992-05-27
3.1159121990203857,1992-05-28
3.183948040008545,1992-05-29
3.156733274459839,1992-06-01
3.047880172729492,1992-06-02
3.2383735179901123,1992-06-03
3.1703391075134277,1992-06-04
3.1023077964782715,1992-06-05
3.183948040008545,1992-06-08
3.21116042137146,1992-06-09
3.183948040008545,1992-06-10
3.21116042137146,1992-06-11
3.156733274459839,1992-06-12
3.21116042137146,1992-06-15
3.1703391075134277,1992-06-16
3.0750954151153564,1992-06-17
2.993454933166504,1992-06-18
3.129521131515503,1992-06-19
3.129521131515503,1992-06-22
3.183948040008545,1992-06-23
3.156733274459839,1992-06-24
3.15891170501709,1992-06-25
3.1316797733306885,1992-06-26
3.2406084537506104,1992-06-29
3.267840623855591,1992-06-30
3.404001235961914,1992-07-01
3.512927532196045,1992-07-02
3.4584639072418213,1992-07-06
3.404001235961914,1992-07-07
3.295072317123413,1992-07-08
3.404001235961914,1992-07-09
3.3767683506011963,1992-07-10
3.3223049640655518,1992-07-13
3.3223049640655518,1992-07-14
3.3767683506011963,1992-07-15
3.404001235961914,1992-07-16
3.21337628364563,1992-07-17
3.2406084537506104,1992-07-20
3.2406084537506104,1992-07-21
3.2406084537506104,1992-07-22
3.21337628364563,1992-07-23
3.15891170501709,1992-07-24
3.1861448287963867,1992-07-27
3.1316797733306885,1992-07-28
3.15891170501709,1992-07-29
3.1452949047088623,1992-07-30
3.21337628364563,1992-07-31
3.267840623855591,1992-08-03
3.295072317123413,1992-08-04
3.267840623855591,1992-08-05
3.295072317123413,1992-08-06
3.267840623855591,1992-08-07
3.21337628364563,1992-08-10
3.1861448287963867,1992-08-11
3.2406084537506104,1992-08-12
3.2406084537506104,1992-08-13
3.1861448287963867,1992-08-14
3.2406084537506104,1992-08-17
3.3223049640655518,1992-08-18
3.21337628364563,1992-08-19
3.267840623855591,1992-08-20
3.1316797733306885,1992-08-21
3.049983501434326,1992-08-24
2.9955196380615234,1992-08-25
2.9955196380615234,1992-08-26
2.941056728363037,1992-08-27
3.118062734603882,1992-08-28
3.0772182941436768,1992-08-31
2.9955196380615234,1992-09-01
3.0772182941436768,1992-09-02
3.0636000633239746,1992-09-03
3.1044492721557617,1992-09-04
3.1316797733306885,1992-09-08
3.15891170501709,1992-09-09
3.1044492721557617,1992-09-10
3.1044492721557617,1992-09-11
3.15891170501709,1992-09-14
3.1044492721557617,1992-09-15
3.1044492721557617,1992-09-16
3.1044492721557617,1992-09-17
3.15891170501709,1992-09-18
3.21337628364563,1992-09-21
3.1044492721557617,1992-09-22
3.15891170501709,1992-09-23
3.15891170501709,1992-09-24
3.1883442401885986,1992-09-25
3.1065914630889893,1992-09-28
3.1610920429229736,1992-09-29
3.1610920429229736,1992-09-30
3.0929646492004395,1992-10-01
3.0248405933380127,1992-10-02
2.9703376293182373,1992-10-05
2.9703376293182373,1992-10-06
3.0112130641937256,1992-10-07
2.997589111328125,1992-10-08
2.9158341884613037,1992-10-09
2.8068325519561768,1992-10-12
2.7795827388763428,1992-10-13
2.861332416534424,1992-10-14
2.861332416534424,1992-10-15
2.752330780029297,1992-10-16
2.8885834217071533,1992-10-19
2.9703376293182373,1992-10-20
2.9430854320526123,1992-10-21
2.9430854320526123,1992-10-22
2.861332416534424,1992-10-23
2.8068325519561768,1992-10-26
2.834083318710327,1992-10-27
2.834083318710327,1992-10-28
2.8885834217071533,1992-10-29
2.9430854320526123,1992-10-30
2.9430854320526123,1992-11-02
2.9430854320526123,1992-11-03
2.9022104740142822,1992-11-04
2.9430854320526123,1992-11-05
2.8885834217071533,1992-11-06
2.8885834217071533,1992-11-09
2.861332416534424,1992-11-10
2.9430854320526123,1992-11-11
2.9430854320526123,1992-11-12
2.997589111328125,1992-11-13
2.997589111328125,1992-11-16
2.997589111328125,1992-11-17
2.997589111328125,1992-11-18
2.997589111328125,1992-11-19
2.997589111328125,1992-11-20
2.997589111328125,1992-11-23
2.997589111328125,1992-11-24
2.9430854320526123,1992-11-25
2.983962059020996,1992-11-27
2.983962059020996,1992-11-30
2.9703376293182373,1992-12-01
2.8885834217071533,1992-12-02
2.9022104740142822,1992-12-03
2.8885834217071533,1992-12-04
2.929460287094116,1992-12-07
2.9703376293182373,1992-12-08
2.9703376293182373,1992-12-09
2.997589111328125,1992-12-10
3.0248405933380127,1992-12-11
3.0520882606506348,1992-12-14
3.0248405933380127,1992-12-15
3.0248405933380127,1992-12-16
3.1065914630889893,1992-12-17
3.133841037750244,1992-12-18
3.133841037750244,1992-12-21
3.2155933380126953,1992-12-22
3.297344923019409,1992-12-23
3.2182531356811523,1992-12-24
3.2182531356811523,1992-12-28
3.19098162651062,1992-12-29
3.2182531356811523,1992-12-30
3.300072431564331,1992-12-31
3.2182531356811523,1993-01-04
3.2455272674560547,1993-01-05
3.1500697135925293,1993-01-06
3.1500697135925293,1993-01-07
3.1364331245422363,1993-01-08
3.0818886756896973,1993-01-11
3.000068187713623,1993-01-12
2.9455201625823975,1993-01-13
2.9727942943573,1993-01-14
2.9182467460632324,1993-01-15
2.9455201625823975,1993-01-18
2.9182467460632324,1993-01-19
3.000068187713623,1993-01-20
3.000068187713623,1993-01-21
3.0273425579071045,1993-01-22
3.054612636566162,1993-01-25
3.0818886756896973,1993-01-26
3.0273425579071045,1993-01-27
3.0818886756896973,1993-01-28
3.0818886756896973,1993-01-29
3.109161138534546,1993-02-01
3.0818886756896973,1993-02-02
3.109161138534546,1993-02-03
3.109161138534546,1993-02-04
3.054612636566162,1993-02-05
3.0818886756896973,1993-02-08
3.109161138534546,1993-02-09
3.1637070178985596,1993-02-10
3.109161138534546,1993-02-11
2.9864304065704346,1993-02-12
2.9455201625823975,1993-02-16
2.836427688598633,1993-02-17
2.8909735679626465,1993-02-18
2.9455201625823975,1993-02-19
2.6727871894836426,1993-02-22
2.7546074390411377,1993-02-23
2.809154510498047,1993-02-24
2.836427688598633,1993-02-25
2.809154510498047,1993-02-26
2.836427688598633,1993-03-01
2.7546074390411377,1993-03-02
2.809154510498047,1993-03-03
2.7818822860717773,1993-03-04
2.809154510498047,1993-03-05
2.836427688598633,1993-03-08
2.8909735679626465,1993-03-09
2.9182467460632324,1993-03-10
3.0137038230895996,1993-03-11
3.0273425579071045,1993-03-12
3.000068187713623,1993-03-15
3.0273425579071045,1993-03-16
3.000068187713623,1993-03-17
3.0273425579071045,1993-03-18
3.109161138534546,1993-03-19
3.0273425579071045,1993-03-22
3.0818886756896973,1993-03-23
3.054612636566162,1993-03-24
3.0818886756896973,1993-03-25
3.1119143962860107,1993-03-26
3.057316780090332,1993-03-29
3.1119143962860107,1993-03-30
3.2484025955200195,1993-03-31
3.2074553966522217,1993-04-01
3.139211654663086,1993-04-02
3.0846176147460938,1993-04-05
3.0027244091033936,1993-04-06
3.0300240516662598,1993-04-07
2.948129415512085,1993-04-08
2.961777925491333,1993-04-12
2.8935341835021973,1993-04-13
2.8935341835021973,1993-04-14
2.9754273891448975,1993-04-15
2.9754273891448975,1993-04-16
2.948129415512085,1993-04-19
2.9890754222869873,1993-04-20
3.0027244091033936,1993-04-21
3.057316780090332,1993-04-22
3.057316780090332,1993-04-23
3.0027244091033936,1993-04-26
3.0982635021209717,1993-04-27
3.1119143962860107,1993-04-28
3.057316780090332,1993-04-29
3.139211654663086,1993-04-30
3.139211654663086,1993-05-03
3.166508674621582,1993-05-04
3.221104860305786,1993-05-05
3.1801581382751465,1993-05-06
3.1801581382751465,1993-05-07
3.221104860305786,1993-05-10
3.2347536087036133,1993-05-11
3.166508674621582,1993-05-12
3.1938083171844482,1993-05-13
3.166508674621582,1993-05-14
3.139211654663086,1993-05-17
3.1119143962860107,1993-05-18
3.139211654663086,1993-05-19
3.166508674621582,1993-05-20
3.1119143962860107,1993-05-21
3.1938083171844482,1993-05-24
3.139211654663086,1993-05-25
3.0846176147460938,1993-05-26
3.1119143962860107,1993-05-27
3.139211654663086,1993-05-28
3.139211654663086,1993-06-01
3.139211654663086,1993-06-02
3.139211654663086,1993-06-03
3.0846176147460938,1993-06-04
3.0846176147460938,1993-06-07
3.0027244091033936,1993-06-08
3.0300240516662598,1993-06-09
3.0163724422454834,1993-06-10
2.8116421699523926,1993-06-11
2.9208316802978516,1993-06-14
2.948129415512085,1993-06-15
2.948129415512085,1993-06-16
2.9208316802978516,1993-06-17
2.948129415512085,1993-06-18
3.0300240516662598,1993-06-21
3.0436697006225586,1993-06-22
3.0846176147460938,1993-06-23
3.1119143962860107,1993-06-24
3.210270643234253,1993-06-25
3.2239327430725098,1993-06-28
3.1966123580932617,1993-06-29
3.114647150039673,1993-06-30
3.1692886352539062,1993-07-01
3.032683849334717,1993-07-02
3.032683849334717,1993-07-06
3.032683849334717,1993-07-07
3.060002565383911,1993-07-08
3.0053610801696777,1993-07-09
2.978039503097534,1993-07-12
3.060002565383911,1993-07-13
3.032683849334717,1993-07-14
3.060002565383911,1993-07-15
2.978039503097534,1993-07-16
2.9917001724243164,1993-07-19
3.0053610801696777,1993-07-20
3.073664903640747,1993-07-21
3.0190200805664062,1993-07-22
3.0053610801696777,1993-07-23
3.060002565383911,1993-07-26
3.0873260498046875,1993-07-27
3.1692886352539062,1993-07-28
3.2785747051239014,1993-07-29
3.2512545585632324,1993-07-30
3.1692886352539062,1993-08-02
3.1692886352539062,1993-08-03
3.114647150039673,1993-08-04
3.1966123580932617,1993-08-05
3.1692886352539062,1993-08-06
3.2785747051239014,1993-08-09
3.2512545585632324,1993-08-10
3.3058955669403076,1993-08-11
3.2512545585632324,1993-08-12
3.3605406284332275,1993-08-13
3.3058955669403076,1993-08-16
3.3058955669403076,1993-08-17
3.4971468448638916,1993-08-18
3.6883959770202637,1993-08-19
3.770362138748169,1993-08-20
3.661076307296753,1993-08-23
3.6747353076934814,1993-08-24
3.7157187461853027,1993-08-25
3.743040084838867,1993-08-26
3.6883959770202637,1993-08-27
3.770362138748169,1993-08-30
3.9342901706695557,1993-08-31
3.879647731781006,1993-09-01
3.879647731781006,1993-09-02
4.070898056030273,1993-09-03
3.9342901706695557,1993-09-07
3.906968116760254,1993-09-08
3.906968116760254,1993-09-09
4.016254425048828,1993-09-10
4.070898056030273,1993-09-13
4.016254425048828,1993-09-14
4.098219394683838,1993-09-15
4.043574333190918,1993-09-16
4.043574333190918,1993-09-17
4.016254425048828,1993-09-20
4.016254425048828,1993-09-21
4.043574333190918,1993-09-22
4.043574333190918,1993-09-23
4.043574333190918,1993-09-24
3.9916300773620605,1993-09-27
3.9369490146636963,1993-09-28
3.9916300773620605,1993-09-29
4.018969535827637,1993-09-30
3.9369490146636963,1993-10-01
4.018969535827637,1993-10-04
4.07365083694458,1993-10-05
4.07365083694458,1993-10-06
4.07365083694458,1993-10-07
3.9916300773620605,1993-10-08
3.9916300773620605,1993-10-11
4.37438440322876,1993-10-12
4.729806900024414,1993-10-13
4.811827182769775,1993-10-14
4.839166641235352,1993-10-15
4.880176544189453,1993-10-18
4.975866794586182,1993-10-19
4.975866794586182,1993-10-20
4.89384651184082,1993-10-21
4.89384651184082,1993-10-22
4.866508960723877,1993-10-25
4.757148742675781,1993-10-26
4.6751275062561035,1993-10-27
4.757148742675781,1993-10-28
4.702467441558838,1993-10-29
4.757148742675781,1993-11-01
4.866508960723877,1993-11-02
5.003208160400391,1993-11-03
4.866508960723877,1993-11-04
4.866508960723877,1993-11-05
5.030547618865967,1993-11-08
5.057889461517334,1993-11-09
5.167250156402588,1993-11-10
5.139904499053955,1993-11-11
5.085224628448486,1993-11-12
5.030547618865967,1993-11-15
5.030547618865967,1993-11-16
4.975866794586182,1993-11-17
4.975866794586182,1993-11-18
4.921191215515137,1993-11-19
4.921191215515137,1993-11-22
4.89384651184082,1993-11-23
4.921191215515137,1993-11-24
4.866508960723877,1993-11-26
4.784485816955566,1993-11-29
4.784485816955566,1993-11-30
4.784485816955566,1993-12-01
4.757148742675781,1993-12-02
4.825497627258301,1993-12-03
4.866508960723877,1993-12-06
4.798159122467041,1993-12-07
4.620448112487793,1993-12-08
4.702467441558838,1993-12-09
4.702467441558838,1993-12-10
4.6751275062561035,1993-12-13
4.6751275062561035,1993-12-14
4.634120464324951,1993-12-15
4.839166641235352,1993-12-16
4.811827182769775,1993-12-17
4.811827182769775,1993-12-20
4.9485273361206055,1993-12-21
4.9485273361206055,1993-12-22
5.085224628448486,1993-12-23
5.211618423461914,1993-12-27
5.225296497344971,1993-12-28
5.252657890319824,1993-12-29
5.252657890319824,1993-12-30
5.197940826416016,1993-12-31
5.0337958335876465,1994-01-03
5.0064377784729,1994-01-04
4.9790802001953125,1994-01-05
5.0064377784729,1994-01-06
5.0064377784729,1994-01-07
4.9790802001953125,1994-01-10
4.9790802001953125,1994-01-11
4.951723098754883,1994-01-12
4.9790802001953125,1994-01-13
4.814933776855469,1994-01-14
4.828613758087158,1994-01-17
4.814933776855469,1994-01-18
4.814933776855469,1994-01-19
4.814933776855469,1994-01-20
4.705503463745117,1994-01-21
4.555037021636963,1994-01-24
4.678144931793213,1994-01-25
4.705503463745117,1994-01-26
4.773897647857666,1994-01-27
4.705503463745117,1994-01-28
4.801255226135254,1994-01-31
4.760219573974609,1994-02-01
4.814933776855469,1994-02-02
4.951723098754883,1994-02-03
4.869650840759277,1994-02-04
4.869650840759277,1994-02-07
4.951723098754883,1994-02-08
5.061153888702393,1994-02-09
5.1158671379089355,1994-02-10
5.088507652282715,1994-02-11
5.143223285675049,1994-02-14
5.170587062835693,1994-02-15
5.238977432250977,1994-02-16
5.143223285675049,1994-02-17
5.197940826416016,1994-02-18
5.211618423461914,1994-02-22
5.32105016708374,1994-02-23
5.334728717803955,1994-02-24
5.307372093200684,1994-02-25
5.2800116539001465,1994-02-28
5.362085819244385,1994-03-01
5.416802406311035,1994-03-02
5.52623176574707,1994-03-03
5.52623176574707,1994-03-04
5.553590297698975,1994-03-07
5.416802406311035,1994-03-08
5.403126239776611,1994-03-09
5.348407745361328,1994-03-10
5.348407745361328,1994-03-11
5.3894453048706055,1994-03-14
5.457835674285889,1994-03-15
5.444161415100098,1994-03-16
5.457835674285889,1994-03-17
5.471512794494629,1994-03-18
5.307372093200684,1994-03-21
5.307372093200684,1994-03-22
5.334728717803955,1994-03-23
5.334728717803955,1994-03-24
5.334728717803955,1994-03-25
5.225296497344971,1994-03-28
5.211618423461914,1994-03-29
5.143223285675049,1994-03-30
5.0337958335876465,1994-03-31
4.9790802001953125,1994-04-04
5.1466169357299805,1994-04-05
5.1739983558654785,1994-04-06
5.365623474121094,1994-04-07
5.2834954261779785,1994-04-08
5.2834954261779785,1994-04-11
5.256124019622803,1994-04-12
5.228743553161621,1994-04-13
5.201369762420654,1994-04-14
5.1192426681518555,1994-04-15
5.009741306304932,1994-04-18
5.091865539550781,1994-04-19
5.1192426681518555,1994-04-20
5.1739983558654785,1994-04-21
5.064493179321289,1994-04-22
4.982364654541016,1994-04-25
4.92761754989624,1994-04-26
4.818110466003418,1994-04-28
4.708608627319336,1994-04-29
4.872863292694092,1994-05-02
5.1466169357299805,1994-05-03
5.297184944152832,1994-05-04
5.208217620849609,1994-05-05
5.037116527557373,1994-05-06
5.037116527557373,1994-05-09
5.064493179321289,1994-05-10
5.1466169357299805,1994-05-11
5.1192426681518555,1994-05-12
5.1466169357299805,1994-05-13
5.1192426681518555,1994-05-16
5.215057373046875,1994-05-17
5.256124019622803,1994-05-18
5.201369762420654,1994-05-19
5.1739983558654785,1994-05-20
5.112398147583008,1994-05-23
5.1466169357299805,1994-05-24
5.1466169357299805,1994-05-25
5.1192426681518555,1994-05-26
5.1192426681518555,1994-05-27
5.235586643218994,1994-05-31
5.310873508453369,1994-06-01
5.502501010894775,1994-06-02
5.570939064025879,1994-06-03
5.584633827209473,1994-06-06
5.447752952575684,1994-06-07
5.3382487297058105,1994-06-08
5.256124019622803,1994-06-09
5.310873508453369,1994-06-10
5.40669059753418,1994-06-13
5.5161895751953125,1994-06-14
5.3382487297058105,1994-06-15
5.393001079559326,1994-06-16
5.3382487297058105,1994-06-17
5.365623474121094,1994-06-20
5.365623474121094,1994-06-21
5.365623474121094,1994-06-22
5.256124019622803,1994-06-23
5.228743553161621,1994-06-24
5.2603068351745605,1994-06-27
5.3151044845581055,1994-06-28
5.397295951843262,1994-06-29
5.369897365570068,1994-06-30
5.239757061004639,1994-07-01
5.2740044593811035,1994-07-05
5.376746654510498,1994-07-06
5.3938703536987305,1994-07-07
5.513732433319092,1994-07-08
5.6164751052856445,1994-07-11
5.650722980499268,1994-07-12
5.513732433319092,1994-07-13
5.410994052886963,1994-07-14
5.376746654510498,1994-07-15
5.376746654510498,1994-07-18
5.239757061004639,1994-07-19
5.2740044593811035,1994-07-20
5.068526744842529,1994-07-21
5.017153739929199,1994-07-22
5.137020587921143,1994-07-25
5.171268463134766,1994-07-26
5.239757061004639,1994-07-27
5.256882667541504,1994-07-28
5.280425071716309,1994-07-29
5.239757061004639,1994-08-01
5.256882667541504,1994-08-02
5.256882667541504,1994-08-03
5.2740044593811035,1994-08-04
5.2055134773254395,1994-08-05
5.239757061004639,1994-08-08
5.222638130187988,1994-08-09
5.2740044593811035,1994-08-10
5.2740044593811035,1994-08-11
5.308250427246094,1994-08-12
5.308250427246094,1994-08-15
5.308250427246094,1994-08-16
5.291127681732178,1994-08-17
5.291127681732178,1994-08-18
5.2740044593811035,1994-08-19
5.154140949249268,1994-08-22
5.239757061004639,1994-08-23
5.2740044593811035,1994-08-24
5.239757061004639,1994-08-25
5.308250427246094,1994-08-26
5.359620094299316,1994-08-29
5.351060390472412,1994-08-30
5.308250427246094,1994-08-31
5.342496871948242,1994-09-01
5.308250427246094,1994-09-02
5.2740044593811035,1994-09-06
5.2740044593811035,1994-09-07
5.4623613357543945,1994-09-08
5.4623613357543945,1994-09-09
5.4623613357543945,1994-09-12
5.547980785369873,1994-09-13
