ADBE,Date
3.877619981765747,1994-08-22
3.832179307937622,1994-08-23
3.8094587326049805,1994-08-24
3.938208818435669,1994-08-25
3.832179307937622,1994-08-26
3.8473260402679443,1994-08-29
3.8170320987701416,1994-08-30
3.8473260402679443,1994-08-31
3.665562868118286,1994-09-01
3.665562868118286,1994-09-02
3.6352689266204834,1994-09-06
3.6504154205322266,1994-09-07
3.7412967681884766,1994-09-08
3.6958565711975098,1994-09-09
3.7564444541931152,1994-09-12
3.983649253845215,1994-09-13
3.938208818435669,1994-09-14
4.180558681488037,1994-09-15
4.210855007171631,1994-09-16
4.241146564483643,1994-09-19
4.332028865814209,1994-09-20
4.210855007171631,1994-09-21
4.13511848449707,1994-09-22
3.938208818435669,1994-09-23
3.90791392326355,1994-09-26
3.832179307937622,1994-09-27
4.089676856994629,1994-09-28
4.0198974609375,1994-09-29
3.9440526962280273,1994-09-30
3.898542881011963,1994-10-03
4.095744609832764,1994-10-04
4.338456153869629,1994-10-05
4.095744609832764,1994-10-06
4.292948246002197,1994-10-07
4.277778148651123,1994-10-10
4.429474353790283,1994-10-11
4.4901509284973145,1994-10-12
4.550827503204346,1994-10-13
4.429474353790283,1994-10-14
4.368792533874512,1994-10-17
4.368792533874512,1994-10-18
4.5053205490112305,1994-10-19
4.399133682250977,1994-10-20
4.353626728057861,1994-10-21
4.262609004974365,1994-10-24
4.277778148651123,1994-10-25
4.399133682250977,1994-10-26
4.414302825927734,1994-10-27
4.308116436004639,1994-10-28
4.368792533874512,1994-10-31
4.414302825927734,1994-11-01
4.277778148651123,1994-11-02
4.217101573944092,1994-11-03
4.186760425567627,1994-11-04
4.126082897186279,1994-11-07
4.292948246002197,1994-11-08
4.217101573944092,1994-11-09
4.095744609832764,1994-11-10
4.004728317260742,1994-11-11
4.186760425567627,1994-11-14
4.277778148651123,1994-11-15
4.247439384460449,1994-11-16
4.186760425567627,1994-11-17
4.201931953430176,1994-11-18
4.035067081451416,1994-11-21
3.837864398956299,1994-11-22
3.8530337810516357,1994-11-23
3.9137115478515625,1994-11-25
4.065405368804932,1994-11-28
4.095744609832764,1994-11-29
4.004728317260742,1994-11-30
3.9592206478118896,1994-12-01
4.110914707183838,1994-12-02
4.156423568725586,1994-12-05
3.989558458328247,1994-12-06
3.9440526962280273,1994-12-07
3.8530337810516357,1994-12-08
3.9137115478515625,1994-12-09
3.8833727836608887,1994-12-12
3.8530337810516357,1994-12-13
3.9137115478515625,1994-12-14
4.035067081451416,1994-12-15
4.065405368804932,1994-12-16
3.9743878841400146,1994-12-19
3.7771875858306885,1994-12-20
3.6254935264587402,1994-12-21
3.64066219329834,1994-12-22
3.610323429107666,1994-12-23
3.564814805984497,1994-12-27
3.4889681339263916,1994-12-28
3.64066219329834,1994-12-29
3.610323429107666,1994-12-30
3.587569236755371,1995-01-03
3.4889681339263916,1995-01-04
3.6254935264587402,1995-01-05
3.7013401985168457,1995-01-06
3.7468488216400146,1995-01-09
3.815110683441162,1995-01-10
3.7620174884796143,1995-01-11
3.8364686965942383,1995-01-12
3.798482894897461,1995-01-13
3.7377073764801025,1995-01-16
3.9504234790802,1995-01-17
3.9276316165924072,1995-01-18
3.798482894897461,1995-01-19
3.707319498062134,1995-01-20
3.707319498062134,1995-01-23
3.707319498062134,1995-01-24
3.646543502807617,1995-01-25
3.6161561012268066,1995-01-26
3.646543502807617,1995-01-27
3.4946041107177734,1995-01-30
3.517395496368408,1995-01-31
3.4946041107177734,1995-02-01
3.6161561012268066,1995-02-02
3.540186643600464,1995-02-03
3.570573329925537,1995-02-06
3.4946041107177734,1995-02-07
3.6161561012268066,1995-02-08
3.5249924659729004,1995-02-09
3.889646291732788,1995-02-10
3.8288707733154297,1995-02-13
3.889646291732788,1995-02-14
3.9504234790802,1995-02-15
4.1935248374938965,1995-02-16
4.163137912750244,1995-02-17
4.360660076141357,1995-02-21
4.406240940093994,1995-02-22
4.330269813537598,1995-02-23
4.163137912750244,1995-02-24
4.102362632751465,1995-02-27
4.345465183258057,1995-02-28
4.284688949584961,1995-03-01
4.254300594329834,1995-03-02
4.345465183258057,1995-03-03
4.406240940093994,1995-03-06
4.284688949584961,1995-03-07
4.467015266418457,1995-03-08
4.527791500091553,1995-03-09
4.4366302490234375,1995-03-10
4.345465183258057,1995-03-13
4.4974045753479,1995-03-14
4.527791500091553,1995-03-15
4.542985916137695,1995-03-16
4.61895751953125,1995-03-17
4.527791500091553,1995-03-20
4.375850677490234,1995-03-21
4.558180332183838,1995-03-22
4.710119247436523,1995-03-23
6.1079607009887695,1995-03-24
5.743306636810303,1995-03-27
6.1079607009887695,1995-03-28
5.864855766296387,1995-03-29
6.1079607009887695,1995-03-30
6.022789478302002,1995-03-31
5.931534767150879,1995-04-03
5.870697498321533,1995-04-04
6.174880504608154,1995-04-05
5.870697498321533,1995-04-06
5.870697498321533,1995-04-07
6.174880504608154,1995-04-10
6.4638543128967285,1995-04-11
6.524688720703125,1995-04-12
6.509482383728027,1995-04-13
6.205298900604248,1995-04-17
6.083626747131348,1995-04-18
6.083626747131348,1995-04-19
6.174880504608154,1995-04-20
6.357391357421875,1995-04-21
6.509482383728027,1995-04-24
6.82887077331543,1995-04-25
6.722407341003418,1995-04-26
6.874497890472412,1995-04-27
7.087425708770752,1995-04-28
7.057005882263184,1995-05-01
6.722407341003418,1995-05-02
6.722407341003418,1995-05-03
6.661570072174072,1995-05-04
6.5398969650268555,1995-05-05
6.7071990966796875,1995-05-08
6.631152153015137,1995-05-09
6.5398969650268555,1995-05-10
6.7528276443481445,1995-05-11
6.826969623565674,1995-05-12
6.904917240142822,1995-05-15
6.722407341003418,1995-05-16
6.9353346824646,1995-05-17
6.661570072174072,1995-05-18
6.570315837860107,1995-05-19
6.509482383728027,1995-05-22
6.904917240142822,1995-05-23
6.669177055358887,1995-05-24
6.722407341003418,1995-05-25
6.653966903686523,1995-05-26
6.479061603546143,1995-05-30
6.32697057723999,1995-05-31
6.380204677581787,1995-06-01
6.32697057723999,1995-06-02
6.631152153015137,1995-06-05
6.631152153015137,1995-06-06
6.509482383728027,1995-06-07
6.874497890472412,1995-06-08
7.026588439941406,1995-06-09
6.9505438804626465,1995-06-12
7.087425708770752,1995-06-13
7.087425708770752,1995-06-14
7.26993465423584,1995-06-15
7.26993465423584,1995-06-16
7.574115753173828,1995-06-19
7.847877025604248,1995-06-20
7.710997581481934,1995-06-21
7.969549179077148,1995-06-22
7.452442169189453,1995-06-23
7.178680419921875,1995-06-26
6.813661575317383,1995-06-27
6.874497890472412,1995-06-28
7.102632999420166,1995-06-29
7.057005882263184,1995-06-30
7.087425708770752,1995-07-03
7.184845924377441,1995-07-05
7.169624328613281,1995-07-06
7.093514442443848,1995-07-07
6.971735954284668,1995-07-10
6.789071083068848,1995-07-11
6.956512451171875,1995-07-12
7.131569862365723,1995-07-13
7.276178359985352,1995-07-14
7.61106538772583,1995-07-17
7.413177967071533,1995-07-18
6.941293239593506,1995-07-19
7.139179229736328,1995-07-20
7.321846008300781,1995-07-21
7.51973295211792,1995-07-24
7.61106538772583,1995-07-25
7.732844352722168,1995-07-26
7.961173057556152,1995-07-27
7.580623149871826,1995-07-28
7.51973295211792,1995-07-31
7.397955894470215,1995-08-01
7.139179229736328,1995-08-02
6.834737777709961,1995-08-03
6.941293239593506,1995-08-04
6.971735954284668,1995-08-07
7.215291500091553,1995-08-08
7.192458152770996,1995-08-09
7.154402732849121,1995-08-10
7.123956680297852,1995-08-11
7.184845924377441,1995-08-14
7.215291500091553,1995-08-15
7.702398300170898,1995-08-16
7.641509532928467,1995-08-17
7.397955894470215,1995-08-18
7.123956680297852,1995-08-21
7.4436211585998535,1995-08-22
7.580623149871826,1995-08-23
7.504510402679443,1995-08-24
7.169624328613281,1995-08-25
6.758627414703369,1995-08-28
6.606405735015869,1995-08-29
6.043187141418457,1995-08-30
6.210629940032959,1995-08-31
6.066020965576172,1995-09-01
6.210629940032959,1995-09-05
6.332406044006348,1995-09-06
6.210629940032959,1995-09-07
6.088853359222412,1995-09-08
5.967076301574707,1995-09-11
6.0127410888671875,1995-09-12
6.104074001312256,1995-09-13
5.845300197601318,1995-09-14
5.951854705810547,1995-09-15
6.180186748504639,1995-09-18
6.575961112976074,1995-09-19
6.575961112976074,1995-09-20
6.347629070281982,1995-09-21
6.362849712371826,1995-09-22
6.301961898803711,1995-09-25
6.271518707275391,1995-09-26
6.210629940032959,1995-09-27
6.408516883850098,1995-09-28
6.301961898803711,1995-09-29
6.301961898803711,1995-10-02
6.362849712371826,1995-10-03
6.186105251312256,1995-10-04
6.368945121765137,1995-10-05
6.186105251312256,1995-10-06
5.957555770874023,1995-10-09
5.546162128448486,1995-10-10
5.698531150817871,1995-10-11
6.170868873596191,1995-10-12
6.003265857696533,1995-10-13
5.820425033569336,1995-10-16
6.125157833099365,1995-10-17
6.33847188949585,1995-10-18
6.4298930168151855,1995-10-19
6.384181976318359,1995-10-20
6.33847188949585,1995-10-23
6.673679828643799,1995-10-24
6.886994361877441,1995-10-25
6.551785945892334,1995-10-26
6.612733364105225,1995-10-27
7.100308418273926,1995-10-30
6.947940349578857,1995-10-31
6.963176727294922,1995-11-01
7.405041217803955,1995-11-02
7.770723819732666,1995-11-03
7.587883949279785,1995-11-06
7.420279502868652,1995-11-07
7.374569416046143,1995-11-08
7.5116987228393555,1995-11-09
8.136404991149902,1995-11-10
7.648829936981201,1995-11-13
7.405041217803955,1995-11-14
7.7250142097473145,1995-11-15
7.770723819732666,1995-11-16
7.5269365310668945,1995-11-17
7.191728115081787,1995-11-20
7.085070610046387,1995-11-21
7.435515880584717,1995-11-22
7.5269365310668945,1995-11-24
7.923088073730469,1995-11-27
8.380191802978516,1995-11-28
8.334484100341797,1995-11-29
8.243062973022461,1995-11-30
8.166878700256348,1995-12-01
8.502087593078613,1995-12-04
8.791582107543945,1995-12-05
8.593505859375,1995-12-06
8.349719047546387,1995-12-07
8.776346206665039,1995-12-08
8.776346206665039,1995-12-11
8.715401649475098,1995-12-12
8.776346206665039,1995-12-13
8.06021785736084,1995-12-14
7.587883949279785,1995-12-15
6.978414058685303,1995-12-18
7.770723819732666,1995-12-19
7.740249156951904,1995-12-20
7.923088073730469,1995-12-21
7.801197052001953,1995-12-22
7.831670761108398,1995-12-26
7.831670761108398,1995-12-27
7.465989589691162,1995-12-28
7.557409763336182,1995-12-29
7.816432952880859,1996-01-02
7.359332084655762,1996-01-03
7.1307806968688965,1996-01-04
5.1500091552734375,1996-01-05
5.104298114776611,1996-01-08
4.631961345672607,1996-01-09
4.692907333374023,1996-01-10
4.784326553344727,1996-01-11
4.860511779785156,1996-01-12
4.471977710723877,1996-01-15
4.433883190155029,1996-01-16
4.3636980056762695,1996-01-17
4.348440170288086,1996-01-18
4.531533718109131,1996-01-19
4.72988224029541,1996-01-22
4.821430206298828,1996-01-23
4.958748817443848,1996-01-24
4.775655746459961,1996-01-25
4.821430206298828,1996-01-26
4.699367523193359,1996-01-29
4.577304840087891,1996-01-30
4.150089263916016,1996-01-31
4.180605888366699,1996-02-01
4.394214630126953,1996-02-02
4.439986705780029,1996-02-05
4.455244064331055,1996-02-06
4.348440170288086,1996-02-07
4.72988224029541,1996-02-08
4.72988224029541,1996-02-09
4.623079299926758,1996-02-12
4.54679012298584,1996-02-13
4.523905277252197,1996-02-14
4.371326923370361,1996-02-15
4.302669048309326,1996-02-16
4.516275405883789,1996-02-20
4.592564105987549,1996-02-21
4.501016139984131,1996-02-22
4.485760688781738,1996-02-23
4.317924976348877,1996-02-26
4.180605888366699,1996-02-27
4.1195759773254395,1996-02-28
4.089059829711914,1996-02-29
3.9822568893432617,1996-03-01
3.9517409801483154,1996-03-04
3.9975132942199707,1996-03-05
3.8754515647888184,1996-03-06
3.9669973850250244,1996-03-07
3.9212238788604736,1996-03-08
4.02802848815918,1996-03-11
3.9364824295043945,1996-03-12
4.256894111633301,1996-03-13
4.150089263916016,1996-03-14
4.195863723754883,1996-03-15
4.165349006652832,1996-03-18
4.241637706756592,1996-03-19
4.165349006652832,1996-03-20
4.180605888366699,1996-03-21
3.829679012298584,1996-03-22
3.8220512866973877,1996-03-25
3.9517409801483154,1996-03-26
3.9059674739837646,1996-03-27
3.890709638595581,1996-03-28
3.9364824295043945,1996-03-29
4.012773513793945,1996-04-01
4.049445152282715,1996-04-02
4.095287799835205,1996-04-03
3.9730403423309326,1996-04-04
4.110570430755615,1996-04-08
4.141130447387695,1996-04-09
4.018886566162109,1996-04-10
4.003602027893066,1996-04-11
4.263379096984863,1996-04-12
4.263379096984863,1996-04-15
4.324502468109131,1996-04-16
4.232818126678467,1996-04-17
4.370345115661621,1996-04-18
4.278659820556641,1996-04-19
4.622480392456055,1996-04-22
4.660682678222656,1996-04-23
4.889896392822266,1996-04-24
5.2566399574279785,1996-04-25
5.164953708648682,1996-04-26
5.103830337524414,1996-04-29
5.2566399574279785,1996-04-30
5.2107954025268555,1996-05-01
5.057986736297607,1996-05-02
5.088547706604004,1996-05-03
4.951020240783691,1996-05-06
4.981583118438721,1996-05-07
4.905177116394043,1996-05-08
4.813492774963379,1996-05-09
4.92045783996582,1996-05-10
5.073267459869385,1996-05-13
5.195513725280762,1996-05-14
5.2107954025268555,1996-05-15
5.4858527183532715,1996-05-16
5.2566399574279785,1996-05-17
5.271920204162598,1996-05-20
5.134390830993652,1996-05-21
5.119110584259033,1996-05-22
5.119110584259033,1996-05-23
4.92045783996582,1996-05-24
4.630121231079102,1996-05-28
4.55371618270874,1996-05-29
4.599559307098389,1996-05-30
4.538435459136963,1996-05-31
4.416187763214111,1996-06-03
4.38562536239624,1996-06-04
4.492593288421631,1996-06-05
4.286300182342529,1996-06-06
4.324502468109131,1996-06-07
4.462030410766602,1996-06-10
4.462030410766602,1996-06-11
4.400907516479492,1996-06-12
4.55371618270874,1996-06-13
4.278659820556641,1996-06-14
4.186973571777344,1996-06-17
4.202254772186279,1996-06-18
4.400907516479492,1996-06-19
4.416187763214111,1996-06-20
4.400907516479492,1996-06-21
4.248097896575928,1996-06-24
4.141130447387695,1996-06-25
4.255738735198975,1996-06-26
4.316863536834717,1996-06-27
4.38562536239624,1996-06-28
4.416187763214111,1996-07-01
4.408547401428223,1996-07-02
4.315203666687012,1996-07-03
4.299902439117432,1996-07-05
4.2692999839782715,1996-07-08
4.2692999839782715,1996-07-09
4.146880626678467,1996-07-10
3.9785571098327637,1996-07-11
3.9785571098327637,1996-07-12
3.6801652908325195,1996-07-15
3.687816858291626,1996-07-16
3.85614013671875,1996-07-17
4.315203666687012,1996-07-18
4.009160995483398,1996-07-19
3.99385929107666,1996-07-22
3.9173483848571777,1996-07-23
3.7184202671051025,1996-07-24
3.947953224182129,1996-07-25
3.8867440223693848,1996-07-26
3.73372220993042,1996-07-29
3.7184202671051025,1996-07-30
3.7184202671051025,1996-07-31
3.7796292304992676,1996-08-01
3.7796292304992676,1996-08-02
3.7643275260925293,1996-08-05
4.055068016052246,1996-08-06
4.070371150970459,1996-08-07
4.009160995483398,1996-08-08
4.009160995483398,1996-08-09
3.99385929107666,1996-08-12
3.9173483848571777,1996-08-13
3.9785571098327637,1996-08-14
4.039766311645508,1996-08-15
3.9785571098327637,1996-08-16
3.947953224182129,1996-08-19
4.177483558654785,1996-08-20
4.560038089752197,1996-08-21
4.376412868499756,1996-08-22
4.376412868499756,1996-08-23
4.299902439117432,1996-08-26
4.391715049743652,1996-08-27
4.59064245223999,1996-08-28
4.407017230987549,1996-08-29
4.2692999839782715,1996-08-30
4.315203666687012,1996-09-03
4.208090305328369,1996-09-04
4.085672855377197,1996-09-05
4.131579399108887,1996-09-06
4.154532432556152,1996-09-09
4.039766311645508,1996-09-10
4.070371150970459,1996-09-11
4.024462699890137,1996-09-12
3.947953224182129,1996-09-13
4.024462699890137,1996-09-16
4.131579399108887,1996-09-17
4.085672855377197,1996-09-18
4.414669513702393,1996-09-19
4.651851654052734,1996-09-20
4.605946063995361,1996-09-23
4.514131546020508,1996-09-24
4.284600734710693,1996-09-25
4.728362083435059,1996-09-26
4.63654899597168,1996-09-27
4.566066741943359,1996-09-30
4.596710681915283,1996-10-01
4.5200982093811035,1996-10-02
4.382198333740234,1996-10-03
4.25961971282959,1996-10-04
4.1447014808654785,1996-10-07
4.351553440093994,1996-10-08
4.44348669052124,1996-10-09
4.397519588470459,1996-10-10
4.5200982093811035,1996-10-11
4.612034320831299,1996-10-14
4.535421848297119,1996-10-15
4.535421848297119,1996-10-16
4.5200982093811035,1996-10-17
4.474132061004639,1996-10-18
4.382198333740234,1996-10-21
4.228973388671875,1996-10-22
4.25961971282959,1996-10-23
4.25961971282959,1996-10-24
4.152363300323486,1996-10-25
4.137040615081787,1996-10-28
4.014460563659668,1996-10-29
4.1676836013793945,1996-10-30
4.244297504425049,1996-10-31
4.198330402374268,1996-11-01
4.137040615081787,1996-11-04
4.07574987411499,1996-11-05
4.228973388671875,1996-11-06
4.29026460647583,1996-11-07
4.305586338043213,1996-11-08
4.5200982093811035,1996-11-11
4.780580043792725,1996-11-12
4.910820960998535,1996-11-13
5.0257368087768555,1996-11-14
5.2096052169799805,1996-11-15
5.087026596069336,1996-11-18
5.087026596069336,1996-11-19
4.949125289916992,1996-11-20
4.887836933135986,1996-11-21
4.841870307922363,1996-11-22
4.841870307922363,1996-11-25
4.841870307922363,1996-11-26
4.841870307922363,1996-11-27
4.841870307922363,1996-11-29
5.316862106323242,1996-12-02
5.163637161254883,1996-12-03
5.194282531738281,1996-12-04
5.148316383361816,1996-12-05
4.964447498321533,1996-12-06
5.041059494018555,1996-12-09
4.949125289916992,1996-12-10
4.903158664703369,1996-12-11
4.811223983764648,1996-12-12
4.811223983764648,1996-12-13
4.780580043792725,1996-12-16
4.903158664703369,1996-12-17
5.010416507720947,1996-12-18
5.117671966552734,1996-12-19
4.995090961456299,1996-12-20
4.8265485763549805,1996-12-23
4.780580043792725,1996-12-24
4.673323154449463,1996-12-26
4.55074405670166,1996-12-27
4.596710681915283,1996-12-30
4.581389904022217,1996-12-31
4.7346110343933105,1997-01-02
4.795901775360107,1997-01-03
4.964447498321533,1997-01-06
5.163637161254883,1997-01-07
5.178961277008057,1997-01-08
5.071704387664795,1997-01-09
4.811223983764648,1997-01-10
4.8265485763549805,1997-01-13
4.78665828704834,1997-01-14
4.571872234344482,1997-01-15
4.594884395599365,1997-01-16
4.58721399307251,1997-01-17
4.648580551147461,1997-01-20
4.556530475616455,1997-01-21
4.6639227867126465,1997-01-22
4.479820728302002,1997-01-23
4.418453216552734,1997-01-24
4.372426986694336,1997-01-27
4.479820728302002,1997-01-28
4.43379545211792,1997-01-29
4.58721399307251,1997-01-30
4.648580551147461,1997-01-31
4.6178975105285645,1997-02-03
4.479820728302002,1997-02-04
4.265035629272461,1997-02-05
4.341744422912598,1997-02-06
4.479820728302002,1997-02-07
4.633239269256592,1997-02-10
4.487491607666016,1997-02-11
4.74830436706543,1997-02-12
4.832684516906738,1997-02-13
4.602555274963379,1997-02-14
4.878708362579346,1997-02-18
4.863368034362793,1997-02-19
4.832684516906738,1997-02-20
4.525846004486084,1997-02-21
4.479820728302002,1997-02-24
4.648580551147461,1997-02-25
4.556530475616455,1997-02-26
4.357086658477783,1997-02-27
4.479820728302002,1997-02-28
4.5105061531066895,1997-03-03
4.495163917541504,1997-03-04
4.479820728302002,1997-03-05
4.341744422912598,1997-03-06
4.134628772735596,1997-03-07
4.341744422912598,1997-03-10
4.180654048919678,1997-03-11
4.080933094024658,1997-03-12
4.080933094024658,1997-03-13
4.080933094024658,1997-03-14
4.265035629272461,1997-03-17
4.280378341674805,1997-03-18
4.740631103515625,1997-03-19
4.970758438110352,1997-03-20
5.062811851501465,1997-03-21
5.0321269035339355,1997-03-24
5.093493938446045,1997-03-25
5.246912956237793,1997-03-26
5.053379058837891,1997-03-27
4.9305009841918945,1997-03-31
4.899781703948975,1997-04-01
5.007299423217773,1997-04-02
5.160897731781006,1997-04-03
5.283777236938477,1997-04-04
5.329854965209961,1997-04-07
5.360576152801514,1997-04-08
5.283777236938477,1997-04-09
5.153219699859619,1997-04-10
5.068739891052246,1997-04-11
5.1916184425354,1997-04-14
5.160897731781006,1997-04-15
5.09945821762085,1997-04-16
5.09945821762085,1997-04-17
4.945860385894775,1997-04-18
4.899781703948975,1997-04-21
4.884421348571777,1997-04-22
4.945860385894775,1997-04-23
4.991940498352051,1997-04-24
4.654023170471191,1997-04-25
4.746181964874268,1997-04-28
4.730822563171387,1997-04-29
4.807622909545898,1997-04-30
5.130178451538086,1997-05-01
5.406655311584473,1997-05-02
5.713852405548096,1997-05-05
5.575612545013428,1997-05-06
5.698491096496582,1997-05-07
5.406655311584473,1997-05-08
5.314496040344238,1997-05-09
5.383615970611572,1997-05-12
5.375934600830078,1997-05-13
5.283777236938477,1997-05-14
5.4450554847717285,1997-05-15
5.498812675476074,1997-05-16
5.422015190124512,1997-05-19
5.383615970611572,1997-05-20
5.652410507202148,1997-05-21
5.683130264282227,1997-05-22
5.698491096496582,1997-05-23
6.005687236785889,1997-05-27
5.867449760437012,1997-05-28
5.590972900390625,1997-05-29
5.483454704284668,1997-05-30
5.5525736808776855,1997-06-02
4.976579189300537,1997-06-03
5.0840983390808105,1997-06-04
5.214656829833984,1997-06-05
5.299135684967041,1997-06-06
5.09945821762085,1997-06-09
5.09945821762085,1997-06-10
5.130178451538086,1997-06-11
5.09945821762085,1997-06-12
5.068739891052246,1997-06-13
5.0840983390808105,1997-06-16
5.107137680053711,1997-06-17
4.945860385894775,1997-06-18
4.423626899719238,1997-06-19
4.408266544342041,1997-06-20
4.385229110717773,1997-06-23
4.36218786239624,1997-06-24
4.346828460693359,1997-06-25
4.331468105316162,1997-06-26
4.339148998260498,1997-06-27
4.308427333831787,1997-06-30
4.270029544830322,1997-07-01
4.460764408111572,1997-07-02
4.568439483642578,1997-07-03
4.629966735839844,1997-07-07
4.737640857696533,1997-07-08
4.599202632904053,1997-07-09
4.445382118225098,1997-07-10
4.460764408111572,1997-07-11
4.637658596038818,1997-07-14
4.614584445953369,1997-07-15
4.599202632904053,1997-07-16
4.56074857711792,1997-07-17
4.56074857711792,1997-07-18
4.56074857711792,1997-07-21
4.629966735839844,1997-07-22
4.56074857711792,1997-07-23
4.568439483642578,1997-07-24
4.729948997497559,1997-07-25
4.645349979400635,1997-07-28
4.651510238647461,1997-07-29
4.574498176574707,1997-07-30
4.605301856994629,1997-07-31
4.651510238647461,1997-08-01
4.682312965393066,1997-08-04
4.836336612701416,1997-08-05
4.959555625915527,1997-08-06
4.913350582122803,1997-08-07
4.782428741455078,1997-08-08
4.959555625915527,1997-08-11
4.890246868133545,1997-08-12
5.036567687988281,1997-08-13
5.221395015716553,1997-08-14
4.990360260009766,1997-08-15
5.113580226898193,1997-08-18
5.075073719024658,1997-08-19
5.3523173332214355,1997-08-20
5.113580226898193,1997-08-21
5.313809871673584,1997-08-22
5.26760196685791,1997-08-25
5.028867721557617,1997-08-26
4.6900153160095215,1997-08-27
4.921050071716309,1997-08-28
4.85174036026001,1997-08-29
5.005763053894043,1997-09-02
5.059671878814697,1997-09-03
5.044270038604736,1997-09-04
5.144384384155273,1997-09-05
5.090476036071777,1997-09-08
5.082775115966797,1997-09-09
5.051970958709717,1997-09-10
5.490936756134033,1997-09-11
5.575650215148926,1997-09-12
5.583351135253906,1997-09-15
5.56024694442749,1997-09-16
5.498638153076172,1997-09-17
5.637257099151611,1997-09-18
6.130133628845215,1997-09-19
6.422778129577637,1997-09-22
6.3765716552734375,1997-09-23
6.276457786560059,1997-09-24
6.261055946350098,1997-09-25
6.14553689956665,1997-09-26
6.182538986206055,1997-09-29
6.213374137878418,1997-09-30
6.143994331359863,1997-10-01
6.190247535705566,1997-10-02
6.105449676513672,1997-10-03
6.244210243225098,1997-10-06
6.2981743812561035,1997-10-07
6.321300029754639,1997-10-08
6.352133750915527,1997-10-09
6.205666542053223,1997-10-10
6.3983893394470215,1997-10-13
6.413806438446045,1997-10-14
6.336716651916504,1997-10-15
6.136285781860352,1997-10-16
5.9050211906433105,1997-10-17
6.205666542053223,1997-10-20
6.167120933532715,1997-10-21
6.059196472167969,1997-10-22
6.043778896331787,1997-10-23
6.090033054351807,1997-10-24
5.704586982727051,1997-10-27
6.0206522941589355,1997-10-28
6.036069393157959,1997-10-29
5.935855388641357,1997-10-30
5.889601230621338,1997-10-31
6.028360366821289,1997-11-03
5.974399089813232,1997-11-04
5.928145885467529,1997-11-05
5.9050211906433105,1997-11-06
5.889601230621338,1997-11-07
5.804802894592285,1997-11-10
5.812511444091797,1997-11-11
5.581244945526123,1997-11-12
5.64291524887085,1997-11-13
5.982107162475586,1997-11-14
6.012943744659424,1997-11-17
5.195799350738525,1997-11-18
5.303725719451904,1997-11-19
5.257471561431885,1997-11-20
5.296016216278076,1997-11-21
5.080166816711426,1997-11-24
5.21892786026001,1997-11-25
5.1495466232299805,1997-11-26
5.1803812980651855,1997-11-28
5.2805986404418945,1997-12-01
5.134127616882324,1997-12-02
5.195799350738525,1997-12-03
5.134127616882324,1997-12-04
5.057040214538574,1997-12-05
5.2420525550842285,1997-12-08
5.134127616882324,1997-12-09
5.010786533355713,1997-12-10
4.818063735961914,1997-12-11
4.347821235656738,1997-12-12
4.47116231918335,1997-12-15
4.278441429138184,1997-12-16
4.316984176635742,1997-12-17
4.27073335647583,1997-12-18
4.548251628875732,1997-12-19
4.586798191070557,1997-12-22
4.478872299194336,1997-12-23
4.571380138397217,1997-12-24
4.6561784744262695,1997-12-26
4.7332658767700195,1997-12-29
4.95914888381958,1997-12-30
5.090261936187744,1997-12-31
4.997713088989258,1998-01-02
5.06712532043457,1998-01-05
5.236802101135254,1998-01-06
5.159677028656006,1998-01-07
5.205951690673828,1998-01-08
5.090261936187744,1998-01-09
5.028562068939209,1998-01-12
4.966861248016357,1998-01-13
4.797185897827148,1998-01-14
4.843462944030762,1998-01-15
4.843462944030762,1998-01-16
4.889737606048584,1998-01-20
4.820324897766113,1998-01-21
4.750911712646484,1998-01-22
4.720062255859375,1998-01-23
4.612086296081543,1998-01-26
4.612086296081543,1998-01-27
4.6815009117126465,1998-01-28
4.642936706542969,1998-01-29
4.750911712646484,1998-01-30
4.7354865074157715,1998-02-02
4.7277750968933105,1998-02-03
4.843462944030762,1998-02-04
4.866600036621094,1998-02-05
4.936012268066406,1998-02-06
5.013136863708496,1998-02-09
4.974576473236084,1998-02-10
4.98228645324707,1998-02-11
5.090261936187744,1998-02-12
5.360202789306641,1998-02-13
5.344776153564453,1998-02-17
5.406477451324463,1998-02-18
5.414187431335449,1998-02-19
5.398763656616211,1998-02-20
5.410332202911377,1998-02-23
5.1519622802734375,1998-02-24
5.275362968444824,1998-02-25
5.375626564025879,1998-02-26
5.452751159667969,1998-02-27
5.3216376304626465,1998-03-02
5.383338928222656,1998-03-03
5.414187431335449,1998-03-04
5.391051769256592,1998-03-05
5.491313934326172,1998-03-06
5.383338928222656,1998-03-09
5.522163391113281,1998-03-10
5.526020050048828,1998-03-11
5.475888729095459,1998-03-12
5.414187431335449,1998-03-13
5.483602046966553,1998-03-16
5.383338928222656,1998-03-17
5.259937763214111,1998-03-18
5.421901702880859,1998-03-19
5.337062835693359,1998-03-20
5.3216376304626465,1998-03-23
5.437325477600098,1998-03-24
5.483602046966553,1998-03-25
5.923214435577393,1998-03-26
5.614715576171875,1998-03-27
5.599287986755371,1998-03-30
5.576151371002197,1998-03-31
5.6478142738342285,1998-04-01
5.755832195281982,1998-04-02
5.802124977111816,1998-04-03
5.701825141906738,1998-04-06
5.524363994598389,1998-04-07
5.547512531280518,1998-04-08
5.593805313110352,1998-04-09
5.786694526672363,1998-04-13
5.763548851013184,1998-04-14
5.9564385414123535,1998-04-15
5.97186803817749,1998-04-16
