MS,Date
23.577796936035156,2009-06-08
23.26983070373535,2009-06-09
21.977895736694336,2009-06-10
22.150663375854492,2009-06-11
22.30840492248535,2009-06-12
21.331932067871094,2009-06-15
21.106595993041992,2009-06-16
20.640901565551758,2009-06-17
21.054014205932617,2009-06-18
21.23428726196289,2009-06-19
20.00244903564453,2009-06-22
20.80614471435547,2009-06-23
20.768590927124023,2009-06-24
20.933839797973633,2009-06-25
21.497180938720703,2009-06-26
21.85771369934082,2009-06-29
21.414552688598633,2009-06-30
21.301891326904297,2009-07-01
20.272850036621094,2009-07-02
20.167686462402344,2009-07-06
19.64189910888672,2009-07-07
19.15367889404297,2009-07-08
19.439102172851562,2009-07-09
19.48416519165039,2009-07-10
20.96388053894043,2009-07-13
20.941347122192383,2009-07-14
21.632375717163086,2009-07-15
21.452110290527344,2009-07-16
21.023969650268555,2009-07-17
21.286867141723633,2009-07-20
20.700990676879883,2009-07-21
20.68596649169922,2009-07-22
21.437095642089844,2009-07-23
21.219263076782227,2009-07-24
21.069042205810547,2009-07-27
20.60334587097168,2009-07-28
20.437793731689453,2009-07-29
21.340791702270508,2009-07-30
21.44614028930664,2009-07-31
22.055665969848633,2009-08-03
22.627559661865234,2009-08-04
23.36500358581543,2009-08-05
22.988750457763672,2009-08-06
23.492931365966797,2009-08-07
23.199453353881836,2009-08-10
22.49210548400879,2009-08-11
22.559825897216797,2009-08-12
22.484582901000977,2009-08-13
22.416860580444336,2009-08-14
21.47624397277832,2009-08-17
21.656831741333008,2009-08-18
21.694467544555664,2009-08-19
22.093292236328125,2009-08-20
22.34161376953125,2009-08-21
22.311500549316406,2009-08-24
22.717864990234375,2009-08-25
22.221210479736328,2009-08-26
22.454479217529297,2009-08-27
22.206157684326172,2009-08-28
21.792285919189453,2009-08-31
20.656021118164062,2009-09-01
20.385114669799805,2009-09-02
20.806514739990234,2009-09-03
20.806514739990234,2009-09-04
20.919389724731445,2009-09-08
21.4837646484375,2009-09-09
21.551485061645508,2009-09-10
21.68694496154785,2009-09-11
21.63426399230957,2009-09-14
21.626737594604492,2009-09-15
22.687753677368164,2009-09-16
23.36500358581543,2009-09-17
23.61332130432129,2009-09-18
23.786401748657227,2009-09-21
24.817319869995117,2009-09-22
24.10244369506836,2009-09-23
23.124204635620117,2009-09-24
22.988750457763672,2009-09-25
23.515501022338867,2009-09-28
23.395105361938477,2009-09-29
23.237079620361328,2009-09-30
22.477060317993164,2009-10-01
22.168533325195312,2009-10-02
22.454479217529297,2009-10-05
23.16935920715332,2009-10-06
23.447771072387695,2009-10-07
24.034727096557617,2009-10-08
24.147594451904297,2009-10-09
23.899276733398438,2009-10-12
23.432727813720703,2009-10-13
24.704450607299805,2009-10-14
24.61414337158203,2009-10-15
24.82485580444336,2009-10-16
24.91514015197754,2009-10-19
24.471179962158203,2009-10-20
25.64506721496582,2009-10-21
26.894207000732422,2009-10-22
26.337369918823242,2009-10-23
26.186861038208008,2009-10-26
25.667638778686523,2009-10-27
24.348840713500977,2009-10-28
25.373741149902344,2009-10-29
24.205659866333008,2009-10-30
24.10015296936035,2009-11-02
24.22073745727539,2009-11-03
23.723350524902344,2009-11-04
24.43174171447754,2009-11-05
24.567384719848633,2009-11-06
25.58474349975586,2009-11-09
25.396350860595703,2009-11-10
25.434017181396484,2009-11-11
24.876358032226562,2009-11-12
24.93665313720703,2009-11-13
25.79574966430664,2009-11-16
25.2230167388916,2009-11-17
25.11751365661621,2009-11-18
24.348840713500977,2009-11-19
24.190582275390625,2009-11-20
24.582462310791016,2009-11-23
24.205659866333008,2009-11-24
23.678136825561523,2009-11-25
22.992359161376953,2009-11-27
23.7987117767334,2009-11-30
23.753498077392578,2009-12-01
23.060182571411133,2009-12-02
22.758743286132812,2009-12-03
23.339012145996094,2009-12-04
22.894393920898438,2009-12-07
22.7210636138916,2009-12-08
22.871784210205078,2009-12-09
22.781354904174805,2009-12-10
22.442230224609375,2009-12-11
22.73613739013672,2009-12-14
22.494985580444336,2009-12-15
22.864246368408203,2009-12-16
21.94485092163086,2009-12-17
22.01268196105957,2009-12-18
22.351802825927734,2009-12-21
22.306583404541016,2009-12-22
22.163394927978516,2009-12-23
22.306583404541016,2009-12-24
22.072967529296875,2009-12-28
22.178470611572266,2009-12-29
22.223684310913086,2009-12-30
22.306583404541016,2009-12-31
23.293794631958008,2010-01-04
24.14536476135254,2010-01-05
24.45433807373047,2010-01-06
24.808530807495117,2010-01-07
24.303630828857422,2010-01-08
24.14536476135254,2010-01-11
23.4595890045166,2010-01-12
23.557559967041016,2010-01-13
23.51234245300293,2010-01-14
22.894393920898438,2010-01-15
23.48219871520996,2010-01-19
23.082792282104492,2010-01-20
22.110645294189453,2010-01-21
20.950096130371094,2010-01-22
20.90488052368164,2010-01-25
20.59590721130371,2010-01-26
21.101747512817383,2010-01-27
20.754453659057617,2010-01-28
20.218414306640625,2010-01-29
20.807302474975586,2010-02-01
21.184795379638672,2010-02-02
21.056455612182617,2010-02-03
20.105175018310547,2010-02-04
20.580808639526367,2010-02-05
20.082523345947266,2010-02-08
20.48265838623047,2010-02-09
20.76955223083496,2010-02-10
20.475112915039062,2010-02-11
20.50531005859375,2010-02-12
21.003604888916016,2010-02-16
20.678958892822266,2010-02-17
20.580808639526367,2010-02-18
20.694053649902344,2010-02-19
20.920551300048828,2010-02-22
20.497760772705078,2010-02-23
21.01114273071289,2010-02-24
20.943195343017578,2010-02-25
21.275390625,2010-02-26
21.282947540283203,2010-03-01
21.667980194091797,2010-03-02
21.381088256835938,2010-03-03
22.045469284057617,2010-03-04
22.20401954650879,2010-03-05
22.332365036010742,2010-03-08
21.93222999572754,2010-03-09
22.626813888549805,2010-03-10
22.66455841064453,2010-03-11
22.581510543823242,2010-03-12
22.377666473388672,2010-03-15
22.88350486755371,2010-03-16
22.860855102539062,2010-03-17
22.70985984802246,2010-03-18
22.370113372802734,2010-03-19
22.347469329833984,2010-03-22
22.294612884521484,2010-03-23
22.173826217651367,2010-03-24
21.8265323638916,2010-03-25
21.781227111816406,2010-03-26
22.219118118286133,2010-03-29
22.05302619934082,2010-03-30
22.113422393798828,2010-03-31
22.045469284057617,2010-04-01
22.113422393798828,2010-04-05
22.166269302368164,2010-04-06
22.66455841064453,2010-04-07
23.3138427734375,2010-04-08
23.389345169067383,2010-04-09
23.351594924926758,2010-04-12
23.011850357055664,2010-04-13
23.51013946533203,2010-04-14
23.3138427734375,2010-04-15
22.015277862548828,2010-04-16
22.31726837158203,2010-04-19
22.989200592041016,2010-04-20
23.91782569885254,2010-04-21
24.083913803100586,2010-04-22
24.114124298095703,2010-04-23
23.35915184020996,2010-04-26
22.59661102294922,2010-04-27
22.936925888061523,2010-04-28
23.67803955078125,2010-04-29
22.853727340698242,2010-04-30
23.012542724609375,2010-05-03
22.301673889160156,2010-05-04
22.150426864624023,2010-05-05
20.902624130249023,2010-05-06
20.98581314086914,2010-05-07
21.82524299621582,2010-05-10
21.462251663208008,2010-05-11
21.023622512817383,2010-05-12
20.88749885559082,2010-05-13
20.4791259765625,2010-05-14
20.50181770324707,2010-05-17
20.214433670043945,2010-05-18
20.448881149291992,2010-05-19
19.390132904052734,2010-05-20
20.50181770324707,2010-05-21
19.473312377929688,2010-05-24
19.745563507080078,2010-05-25
20.063182830810547,2010-05-26
20.917747497558594,2010-05-27
20.50181770324707,2010-05-28
19.760690689086914,2010-06-01
20.55474853515625,2010-06-02
20.305185317993164,2010-06-03
19.654821395874023,2010-06-04
19.125444412231445,2010-06-07
19.35232162475586,2010-06-08
19.004444122314453,2010-06-09
19.35232162475586,2010-06-10
19.662378311157227,2010-06-11
19.155685424804688,2010-06-14
19.62456512451172,2010-06-15
19.488441467285156,2010-06-16
19.148134231567383,2010-06-17
19.435503005981445,2010-06-18
19.367435455322266,2010-06-21
19.04225730895996,2010-06-22
18.928813934326172,2010-06-23
18.346508026123047,2010-06-24
18.913692474365234,2010-06-25
18.543136596679688,2010-06-28
17.73395538330078,2010-06-29
17.552457809448242,2010-06-30
17.461702346801758,2010-07-01
17.26507568359375,2010-07-02
17.370954513549805,2010-07-06
18.11207389831543,2010-07-07
18.30113983154297,2010-07-08
18.67926597595215,2010-07-09
18.573387145996094,2010-07-12
19.40525245666504,2010-07-13
19.31450653076172,2010-07-14
19.35232162475586,2010-07-15
18.70950698852539,2010-07-16
18.73975372314453,2010-07-19
19.072511672973633,2010-07-20
20.26737403869629,2010-07-21
20.25981330871582,2010-07-22
20.335432052612305,2010-07-23
20.41863441467285,2010-07-26
20.41863441467285,2010-07-27
20.464088439941406,2010-07-28
20.448936462402344,2010-07-29
20.448936462402344,2010-07-30
20.97170639038086,2010-08-02
20.827749252319336,2010-08-03
21.115663528442383,2010-08-04
21.092927932739258,2010-08-05
20.948976516723633,2010-08-06
20.797449111938477,2010-08-09
20.706533432006836,2010-08-10
20.024646759033203,2010-08-11
19.789775848388672,2010-08-12
19.623096466064453,2010-08-13
19.47156524658203,2010-08-16
19.850387573242188,2010-08-17
19.895845413208008,2010-08-18
19.6912841796875,2010-08-19
19.638248443603516,2010-08-20
19.486717224121094,2010-08-23
19.039701461791992,2010-08-24
19.01697540283203,2010-08-25
18.660884857177734,2010-08-26
18.96394157409668,2010-08-27
18.509353637695312,2010-08-30
18.70633888244629,2010-08-31
19.251848220825195,2010-09-01
19.45640754699707,2010-09-02
20.19890594482422,2010-09-03
19.44883155822754,2010-09-07
19.676132202148438,2010-09-08
20.464088439941406,2010-09-09
20.600461959838867,2010-09-10
21.03989601135254,2010-09-13
20.85047721862793,2010-09-14
20.638336181640625,2010-09-15
20.289819717407227,2010-09-16
20.05495262145996,2010-09-17
20.335285186767578,2010-09-20
19.74432373046875,2010-09-21
18.903324127197266,2010-09-22
18.744220733642578,2010-09-23
19.05485725402832,2010-09-24
18.842710494995117,2010-09-27
18.5623836517334,2010-09-28
18.547231674194336,2010-09-29
18.698755264282227,2010-09-30
18.95636749267578,2010-10-01
18.721487045288086,2010-10-04
19.297300338745117,2010-10-05
19.229114532470703,2010-10-06
18.994243621826172,2010-10-07
19.18365478515625,2010-10-08
19.05485725402832,2010-10-11
19.645822525024414,2010-10-12
19.653404235839844,2010-10-13
19.274585723876953,2010-10-14
18.95636749267578,2010-10-15
19.244264602661133,2010-10-18
19.2366943359375,2010-10-19
19.229114532470703,2010-10-20
18.63814926147461,2010-10-21
18.57753562927246,2010-10-22
18.471467971801758,2010-10-25
18.327512741088867,2010-10-26
18.52491569519043,2010-10-27
18.8741512298584,2010-10-28
18.881736755371094,2010-10-29
18.737485885620117,2010-11-01
18.684350967407227,2010-11-02
19.28412628173828,2010-11-03
20.020572662353516,2010-11-04
20.711456298828125,2010-11-05
20.658309936523438,2010-11-08
19.98260498046875,2010-11-09
20.157228469848633,2010-11-10
19.97500991821289,2010-11-11
19.41320037841797,2010-11-12
19.739662170410156,2010-11-15
19.4587459564209,2010-11-16
19.048768997192383,2010-11-17
19.41320037841797,2010-11-18
19.4511661529541,2010-11-19
19.0259952545166,2010-11-22
18.722307205200195,2010-11-23
19.094324111938477,2010-11-24
18.752676010131836,2010-11-26
18.91970443725586,2010-11-29
18.570463180541992,2010-11-30
18.91970443725586,2010-12-01
19.443561553955078,2010-12-02
19.466341018676758,2010-12-03
19.390417098999023,2010-12-06
19.481523513793945,2010-12-07
20.096494674682617,2010-12-08
20.278709411621094,2010-12-09
20.460918426513672,2010-12-10
20.453317642211914,2010-12-13
20.217971801757812,2010-12-14
19.89150619506836,2010-12-15
19.74724769592285,2010-12-16
19.921878814697266,2010-12-17
19.93705177307129,2010-12-20
20.39258575439453,2010-12-21
20.80256462097168,2010-12-22
20.810161590576172,2010-12-23
20.88608169555664,2010-12-27
20.999956130981445,2010-12-28
20.711456298828125,2010-12-29
20.749420166015625,2010-12-30
20.658309936523438,2010-12-31
21.432720184326172,2011-01-03
21.61492347717285,2011-01-04
21.88825035095215,2011-01-05
21.865467071533203,2011-01-06
21.409934997558594,2011-01-07
21.29605484008789,2011-01-10
21.227725982666016,2011-01-11
21.797136306762695,2011-01-12
21.485857009887695,2011-01-13
22.002126693725586,2011-01-14
21.827505111694336,2011-01-18
21.06829833984375,2011-01-19
22.03249740600586,2011-01-20
22.784120559692383,2011-01-21
22.586727142333984,2011-01-24
22.275447845458984,2011-01-25
22.02490234375,2011-01-26
22.701778411865234,2011-01-27
22.085742950439453,2011-01-28
22.35953712463379,2011-01-31
22.7550106048584,2011-02-01
22.557279586791992,2011-02-02
22.67135238647461,2011-02-03
22.701778411865234,2011-02-04
23.135272979736328,2011-02-07
23.302589416503906,2011-02-08
22.876693725585938,2011-02-09
22.61051368713379,2011-02-10
22.93754005432129,2011-02-11
22.80064582824707,2011-02-14
23.059228897094727,2011-02-15
23.355831146240234,2011-02-16
23.34062385559082,2011-02-17
23.56877899169922,2011-02-18
22.4507999420166,2011-02-22
22.549663543701172,2011-02-23
22.427982330322266,2011-02-24
22.71698570251465,2011-02-25
22.572486877441406,2011-02-28
21.918428421020508,2011-03-01
22.032506942749023,2011-03-02
22.29109001159668,2011-03-03
21.62942886352539,2011-03-04
21.538164138793945,2011-03-07
21.90321922302246,2011-03-08
21.842370986938477,2011-03-09
21.3480281829834,2011-03-10
21.553377151489258,2011-03-11
21.226341247558594,2011-03-14
21.028608322143555,2011-03-15
20.617929458618164,2011-03-16
20.87650489807129,2011-03-17
20.86129379272461,2011-03-18
21.135086059570312,2011-03-21
21.112272262573242,2011-03-22
20.967769622802734,2011-03-23
20.99819564819336,2011-03-24
20.63313865661621,2011-03-25
20.671167373657227,2011-03-28
20.709190368652344,2011-03-29
20.709190368652344,2011-03-30
20.77763557434082,2011-03-31
20.732004165649414,2011-04-01
20.61031723022461,2011-04-04
20.671167373657227,2011-04-05
21.112272262573242,2011-04-06
21.00579833984375,2011-04-07
20.724395751953125,2011-04-08
20.4658203125,2011-04-11
20.389766693115234,2011-04-12
20.374549865722656,2011-04-13
20.374549865722656,2011-04-14
20.519060134887695,2011-04-15
20.192028045654297,2011-04-18
19.84980010986328,2011-04-19
19.804161071777344,2011-04-20
20.1387939453125,2011-04-21
19.60642433166504,2011-04-25
19.659664154052734,2011-04-26
19.43106460571289,2011-04-27
19.674901962280273,2011-04-28
19.926359176635742,2011-04-29
19.83492660522461,2011-05-02
19.59870147705078,2011-05-03
19.354860305786133,2011-05-04
19.156734466552734,2011-05-05
19.232948303222656,2011-05-06
19.111021041870117,2011-05-09
19.400583267211914,2011-05-10
18.752878189086914,2011-05-11
18.67668342590332,2011-05-12
18.387121200561523,2011-05-13
18.196622848510742,2011-05-16
18.440454483032227,2011-05-17
18.569995880126953,2011-05-18
18.51665687561035,2011-05-19
18.158512115478516,2011-05-20
18.05183219909668,2011-05-23
17.929912567138672,2011-05-24
17.952775955200195,2011-05-25
17.945152282714844,2011-05-26
18.341394424438477,2011-05-27
18.40998077392578,2011-05-31
17.625112533569336,2011-06-01
17.53367042541504,2011-06-02
17.61749267578125,2011-06-03
17.160297393798828,2011-06-06
16.962173461914062,2011-06-07
16.710710525512695,2011-06-08
17.15267562866211,2011-06-09
17.28983497619629,2011-06-10
17.800376892089844,2011-06-13
17.373659133911133,2011-06-14
16.825008392333984,2011-06-15
16.8707332611084,2011-06-16
17.39651870727539,2011-06-17
17.061227798461914,2011-06-20
17.343172073364258,2011-06-21
17.221254348754883,2011-06-22
17.03074836730957,2011-06-23
16.924068450927734,2011-06-24
17.1755313873291,2011-06-27
17.015518188476562,2011-06-28
17.823226928710938,2011-06-29
17.53367042541504,2011-06-30
18.105175018310547,2011-07-01
17.640348434448242,2011-07-05
17.320314407348633,2011-07-06
17.52605628967285,2011-07-07
16.992650985717773,2011-07-08
16.44400405883789,2011-07-11
16.16969108581543,2011-07-12
16.23065185546875,2011-07-13
16.08587074279785,2011-07-14
16.070627212524414,2011-07-15
15.76583194732666,2011-07-18
15.986804962158203,2011-07-19
16.550691604614258,2011-07-20
18.440454483032227,2011-07-21
18.211856842041016,2011-07-22
17.75465202331543,2011-07-25
17.922292709350586,2011-07-26
17.212125778198242,2011-07-27
17.074674606323242,2011-07-28
16.99066925048828,2011-07-29
17.02121925354004,2011-08-01
16.272863388061523,2011-08-02
16.05141258239746,2011-08-03
15.043428421020508,2011-08-04
15.2877836227417,2011-08-05
13.073274612426758,2011-08-08
13.905624389648438,2011-08-09
12.561641693115234,2011-08-10
13.905624389648438,2011-08-11
12.897637367248535,2011-08-12
13.684167861938477,2011-08-15
13.035089492797852,2011-08-16
12.989275932312012,2011-08-17
12.370736122131348,2011-08-18
12.218009948730469,2011-08-19
11.96601390838623,2011-08-22
12.034741401672363,2011-08-23
12.470009803771973,2011-08-24
12.806004524230957,2011-08-25
12.683825492858887,2011-08-26
13.225996971130371,2011-08-29
13.01218318939209,2011-08-30
13.363448143005371,2011-08-31
12.928186416625977,2011-09-01
12.187467575073242,2011-09-02
11.706379890441895,2011-09-06
12.470009803771973,2011-09-07
12.095829963684082,2011-09-08
11.668201446533203,2011-09-09
11.49256420135498,2011-09-12
11.866744041442871,2011-09-13
11.820921897888184,2011-09-14
12.66855239868164,2011-09-15
12.561641693115234,2011-09-16
11.568930625915527,2011-09-19
11.546019554138184,2011-09-20
10.553306579589844,2011-09-21
9.972952842712402,2011-09-22
10.476943016052246,2011-09-23
11.156567573547363,2011-09-26
11.431472778320312,2011-09-27
10.812942504882812,2011-09-28
11.523109436035156,2011-09-29
10.316582679748535,2011-09-30
9.522415161132812,2011-10-03
10.698393821716309,2011-10-04
11.05729866027832,2011-10-05
11.591839790344238,2011-10-06
10.874028205871582,2011-10-07
11.6758394241333,2011-10-10
11.752202987670898,2011-10-11
12.095829963684082,2011-10-12
11.56129264831543,2011-10-13
11.622384071350098,2011-10-14
11.645293235778809,2011-10-17
12.699094772338867,2011-10-18
12.706732749938965,2011-10-19
12.683825492858887,2011-10-20
12.996910095214844,2011-10-21
13.096179962158203,2011-10-24
12.61509895324707,2011-10-25
12.706732749938965,2011-10-26
14.866644859313965,2011-10-27
14.790057182312012,2011-10-28
13.510957717895508,2011-10-31
12.430996894836426,2011-11-01
12.83693790435791,2011-11-02
12.982466697692871,2011-11-03
12.806299209594727,2011-11-04
12.959488868713379,2011-11-07
13.26585865020752,2011-11-08
12.071012496948242,2011-11-09
12.147603988647461,2011-11-10
12.530570030212402,2011-11-11
12.193560600280762,2011-11-14
12.20121955871582,2011-11-15
11.228493690490723,2011-11-16
10.822553634643555,2011-11-17
10.88382339477539,2011-11-18
10.41661262512207,2011-11-21
10.35533618927002,2011-11-22
9.980031967163086,2011-11-23
10.156193733215332,2011-11-25
10.569795608520508,2011-11-28
10.194489479064941,2011-11-29
11.328062057495117,2011-11-30
11.113605499267578,2011-12-01
11.887189865112305,2011-12-02
12.691411972045898,2011-12-05
12.69906997680664,2011-12-06
13.281176567077637,2011-12-07
12.162922859191895,2011-12-08
12.545886039733887,2011-12-09
11.779960632324219,2011-12-12
11.619114875793457,2011-12-13
11.53486442565918,2011-12-14
11.496566772460938,2011-12-15
11.473587989807129,2011-12-16
10.84553050994873,2011-12-19
11.335723876953125,2011-12-20
11.419976234436035,2011-12-21
12.162922859191895,2011-12-22
12.071012496948242,2011-12-23
11.711028099060059,2011-12-27
11.412314414978027,2011-12-28
11.6727294921875,2011-12-29
11.588476181030273,2011-12-30
12.316107749938965,2012-01-03
12.20887565612793,2012-01-04
12.46929931640625,2012-01-05
12.178242683410645,2012-01-06
12.408019065856934,2012-01-09
12.936508178710938,2012-01-10
13.0973539352417,2012-01-11
13.150968551635742,2012-01-12
12.7373685836792,2012-01-13
12.446317672729492,2012-01-17
13.288838386535645,2012-01-18
14.00114917755127,2012-01-19
14.085400581359863,2012-01-20
13.94753360748291,2012-01-23
13.893915176391602,2012-01-24
13.886260986328125,2012-01-25
13.9398775100708,2012-01-26
14.254769325256348,2012-01-27
13.978280067443848,2012-01-30
14.323892593383789,2012-01-31
14.892244338989258,2012-02-01
14.992085456848145,2012-02-02
15.598833084106445,2012-02-03
15.752442359924316,2012-02-06
15.560432434082031,2012-02-07
15.698678016662598,2012-02-08
15.621872901916504,2012-02-09
15.099605560302734,2012-02-10
15.0074462890625,2012-02-13
14.631111145019531,2012-02-14
14.56198501586914,2012-02-15
14.73863410949707,2012-02-16
14.715590476989746,2012-02-17
14.792400360107422,2012-02-21
14.385342597961426,2012-02-22
14.56966495513916,2012-02-23
14.201005935668945,2012-02-24
14.400694847106934,2012-02-27
14.369973182678223,2012-02-28
14.239409446716309,2012-02-29
14.73863410949707,2012-03-01
14.4928617477417,2012-03-02
14.047404289245605,2012-03-05
13.30240249633789,2012-03-06
13.732501029968262,2012-03-07
13.962910652160645,2012-03-08
14.108843803405762,2012-03-09
13.978280067443848,2012-03-12
14.538945198059082,2012-03-13
14.285492897033691,2012-03-14
14.984406471252441,2012-03-15
14.99976634979248,2012-03-16
15.406825065612793,2012-03-19
15.675638198852539,2012-03-20
15.406825065612793,2012-03-21
15.045845985412598,2012-03-22
15.614195823669434,2012-03-23
16.259347915649414,2012-03-26
15.913729667663574,2012-03-27
15.545074462890625,2012-03-28
15.161049842834473,2012-03-29
15.084253311157227,2012-03-30
15.214818000793457,2012-04-02
14.876879692077637,2012-04-03
14.354613304138184,2012-04-04
14.124202728271484,2012-04-05
13.809310913085938,2012-04-09
13.294724464416504,2012-04-10
13.448331832885742,2012-04-11
13.993638038635254,2012-04-12
13.271681785583496,2012-04-13
13.440649032592773,2012-04-16
13.709465026855469,2012-04-17
13.563536643981934,2012-04-18
13.87842845916748,2012-04-19
13.425291061401367,2012-04-20
13.04127025604248,2012-04-23
13.363846778869629,2012-04-24
13.164154052734375,2012-04-25
13.256591796875,2012-04-26
13.056316375732422,2012-04-27
13.310511589050293,2012-04-30
13.472270011901855,2012-05-01
13.056316375732422,2012-05-02
12.50171184539795,2012-05-03
12.324545860290527,2012-05-04
12.44008731842041,2012-05-07
12.201301574707031,2012-05-08
11.931700706481934,2012-05-09
12.016433715820312,2012-05-10
11.515748977661133,2012-05-11
11.01506233215332,2012-05-14
10.891817092895508,2012-05-15
10.429651260375977,2012-05-16
10.368023872375488,2012-05-17
10.283293724060059,2012-05-18
10.160049438476562,2012-05-21
10.252483367919922,2012-05-22
10.298697471618652,2012-05-23
10.252483367919922,2012-05-24
10.20626449584961,2012-05-25
10.506677627563477,2012-05-29
10.083017349243164,2012-05-30
10.291000366210938,2012-05-31
9.805720329284668,2012-06-01
9.520709991455078,2012-06-04
9.905854225158691,2012-06-05
10.737761497497559,2012-06-06
10.329510688781738,2012-06-07
10.56059455871582,2012-06-08
10.298697471618652,2012-06-11
10.730056762695312,2012-06-12
10.514378547668457,2012-06-13
10.730056762695312,2012-06-14
11.01506233215332,2012-06-15
10.645326614379883,2012-06-18
10.9842529296875,2012-06-19
10.93803882598877,2012-06-20
10.753166198730469,2012-06-21
10.891817092895508,2012-06-22
10.383429527282715,2012-06-25
10.406535148620605,2012-06-26
10.714652061462402,2012-06-27
10.68384075164795,2012-06-28
11.238449096679688,2012-06-29
11.508045196533203,2012-07-02
11.638991355895996,2012-07-03
11.176823616027832,2012-07-05
10.891817092895508,2012-07-06
10.730056762695312,2012-07-09
10.56059455871582,2012-07-10
10.637621879577637,2012-07-11
10.437349319458008,2012-07-12
10.822492599487305,2012-07-13
10.976551055908203,2012-07-16
11.045876502990723,2012-07-17
10.77627182006836,2012-07-18
10.20626449584961,2012-07-19
9.844232559204102,2012-07-20
9.736392974853516,2012-07-23
9.720988273620605,2012-07-24
9.982881546020508,2012-07-25
10.013691902160645,2012-07-26
10.43125057220459,2012-07-27
10.446717262268066,2012-07-30
10.562708854675293,2012-07-31
10.446717262268066,2012-08-01
10.075556755065918,2012-08-02
10.655499458312988,2012-08-03
10.933871269226074,2012-08-06
11.212244987487793,2012-08-07
11.266371726989746,2012-08-08
11.374629020690918,2012-08-09
11.297300338745117,2012-08-10
11.250907897949219,2012-08-13
11.127187728881836,2012-08-14
11.274106979370117,2012-08-15
11.281840324401855,2012-08-16
11.281840324401855,2012-08-17
11.467422485351562,2012-08-20
11.513813972473145,2012-08-21
11.490617752075195,2012-08-22
11.212244987487793,2012-08-23
11.25864028930664,2012-08-24
11.235443115234375,2012-08-27
11.289570808410645,2012-08-28
11.45195198059082,2012-08-29
11.521547317504883,2012-08-30
11.598875999450684,2012-08-31
11.993239402770996,2012-09-04
12.1246919631958,2012-09-05
12.565443992614746,2012-09-06
13.20725154876709,2012-09-07
12.843820571899414,2012-09-10
13.338706016540527,2012-09-11
13.470157623291016,2012-09-12
13.841322898864746,2012-09-13
14.104230880737305,2012-09-14
13.76399040222168,2012-09-17
13.632542610168457,2012-09-18
13.58614730834961,2012-09-19
13.307775497436523,2012-09-20
13.20725154876709,2012-09-21
13.176321983337402,2012-09-24
12.836089134216309,2012-09-25
12.704632759094238,2012-09-26
13.021668434143066,2012-09-27
12.944341659545898,2012-09-28
12.983006477355957,2012-10-01
13.075798034667969,2012-10-02
13.168590545654297,2012-10-03
13.508817672729492,2012-10-04
13.532018661499023,2012-10-05
13.49336051940918,2012-10-08
13.416031837463379,2012-10-09
13.454695701599121,2012-10-10
13.81040096282959,2012-10-11
13.385102272033691,2012-10-12
13.725336074829102,2012-10-15
13.818127632141113,2012-10-16
14.297544479370117,2012-10-17
13.756268501281738,2012-10-18
13.555218696594238,2012-10-19
13.49336051940918,2012-10-22
13.230451583862305,2012-10-23
13.284579277038574,2012-10-24
13.222716331481934,2012-10-25
13.176321983337402,2012-10-26
13.478778839111328,2012-10-31
13.657151222229004,2012-11-01
13.788996696472168,2012-11-02
13.765727996826172,2012-11-05
14.106964111328125,2012-11-06
12.897130012512207,2012-11-07
12.811820030212402,2012-11-08
12.881617546081543,2012-11-09
13.005701065063477,2012-11-12
12.811820030212402,2012-11-13
12.478339195251465,2012-11-14
12.610184669494629,2012-11-15
12.548137664794922,2012-11-16
12.811820030212402,2012-11-19
12.67997932434082,2012-11-20
12.602422714233398,2012-11-21
12.742023468017578,2012-11-23
12.881617546081543,2012-11-26
12.897130012512207,2012-11-27
13.091012001037598,2012-11-28
13.075504302978516,2012-11-29
13.083259582519531,2012-11-30
12.773042678833008,2012-12-03
12.881617546081543,2012-12-04
13.16856575012207,2012-12-05
12.982437133789062,2012-12-06
13.160811424255371,2012-12-07
13.191831588745117,2012-12-10
13.765727996826172,2012-12-11
13.726946830749512,2012-12-12
13.804496765136719,2012-12-13
13.998388290405273,2012-12-14
14.370647430419922,2012-12-17
14.828213691711426,2012-12-18
14.80494213104248,2012-12-19
14.944540023803711,2012-12-20
14.673100471496582,2012-12-21
14.696372032165527,2012-12-24
14.642080307006836,2012-12-26
14.556770324707031,2012-12-27
14.440442085266113,2012-12-28
14.828213691711426,2012-12-31
15.215975761413574,2013-01-02
15.184954643249512,2013-01-03
15.658028602600098,2013-01-04
15.355569839477539,2013-01-07
15.239240646362305,2013-01-08
15.215975761413574,2013-01-09
15.774352073669434,2013-01-10
15.642518997192383,2013-01-11
15.564956665039062,2013-01-14
15.84415340423584,2013-01-15
15.929468154907227,2013-01-16
16.092329025268555,2013-01-17
17.356449127197266,2013-01-18
17.82176971435547,2013-01-22
17.581348419189453,2013-01-23
17.527070999145508,2013-01-24
17.604623794555664,2013-01-25
17.302156448364258,2013-01-28
17.519309997558594,2013-01-29
17.82176971435547,2013-01-30
17.720949172973633,2013-01-31
18.27279281616211,2013-02-01
17.78312873840332,2013-02-04
18.187294006347656,2013-02-05
18.17951202392578,2013-02-06
17.954118728637695,2013-02-07
18.1251163482666,2013-02-08
18.094018936157227,2013-02-11
18.36605453491211,2013-02-12
18.36605453491211,2013-02-13
18.52150535583496,2013-02-14
18.55259132385254,2013-02-15
18.9023494720459,2013-02-19
18.202838897705078,2013-02-20
