VMC,Date
1.3502060174942017,1980-01-08
1.3762706518173218,1980-01-09
1.371057152748108,1980-01-10
1.371057152748108,1980-01-11
1.3606317043304443,1980-01-14
1.3658441305160522,1980-01-15
1.3658441305160522,1980-01-16
1.3866976499557495,1980-01-17
1.3762706518173218,1980-01-18
1.4179757833480835,1980-01-21
1.3971235752105713,1980-01-22
1.4440420866012573,1980-01-23
1.4648940563201904,1980-01-24
1.4857473373413086,1980-01-25
1.501386284828186,1980-01-28
1.4857473373413086,1980-01-29
1.4909602403640747,1980-01-30
1.4805340766906738,1980-01-31
1.506600022315979,1980-02-01
1.5222394466400146,1980-02-04
1.5170261859893799,1980-02-05
1.5378775596618652,1980-02-06
1.5378775596618652,1980-02-07
1.5378775596618652,1980-02-08
1.5378775596618652,1980-02-11
1.5378775596618652,1980-02-12
1.5430920124053955,1980-02-13
1.5326648950576782,1980-02-14
1.501386284828186,1980-02-15
1.501386284828186,1980-02-19
1.5170261859893799,1980-02-20
1.501386284828186,1980-02-21
1.501386284828186,1980-02-22
1.4961729049682617,1980-02-25
1.5222394466400146,1980-02-26
1.5326648950576782,1980-02-27
1.527451753616333,1980-02-28
1.5326648950576782,1980-02-29
1.5222394466400146,1980-03-03
1.506600022315979,1980-03-04
1.5118132829666138,1980-03-05
1.4961729049682617,1980-03-06
1.4701082706451416,1980-03-07
1.501386284828186,1980-03-10
1.501386284828186,1980-03-11
1.501386284828186,1980-03-12
1.4961729049682617,1980-03-13
1.4805340766906738,1980-03-14
1.4388285875320435,1980-03-17
1.3866976499557495,1980-03-18
1.3502060174942017,1980-03-19
1.3345656394958496,1980-03-20
1.324140191078186,1980-03-21
1.3293523788452148,1980-03-24
1.3137136697769165,1980-03-25
1.324140191078186,1980-03-26
1.2720085382461548,1980-03-27
1.3085002899169922,1980-03-28
1.3137136697769165,1980-03-31
1.3502060174942017,1980-04-01
1.3762706518173218,1980-04-02
1.3345656394958496,1980-04-03
1.3137136697769165,1980-04-07
1.324140191078186,1980-04-08
1.3293523788452148,1980-04-09
1.3345656394958496,1980-04-10
1.3762706518173218,1980-04-11
1.3762706518173218,1980-04-14
1.3762706518173218,1980-04-15
1.34499192237854,1980-04-16
1.3554182052612305,1980-04-17
1.34499192237854,1980-04-18
1.3502060174942017,1980-04-21
1.371057152748108,1980-04-22
1.3762706518173218,1980-04-23
1.3554182052612305,1980-04-24
1.34499192237854,1980-04-25
1.34499192237854,1980-04-28
1.34499192237854,1980-04-29
1.3502060174942017,1980-04-30
1.371057152748108,1980-05-01
1.3502060174942017,1980-05-02
1.3502060174942017,1980-05-05
1.3554182052612305,1980-05-06
1.3658441305160522,1980-05-07
1.34499192237854,1980-05-08
1.3554182052612305,1980-05-09
1.3658441305160522,1980-05-12
1.34499192237854,1980-05-13
1.3554182052612305,1980-05-14
1.3554182052612305,1980-05-15
1.34499192237854,1980-05-16
1.34499192237854,1980-05-19
1.324140191078186,1980-05-20
1.3345656394958496,1980-05-21
1.3762706518173218,1980-05-22
1.3762706518173218,1980-05-23
1.3762706518173218,1980-05-27
1.3762706518173218,1980-05-28
1.3762706518173218,1980-05-29
1.3762706518173218,1980-05-30
1.3762706518173218,1980-06-02
1.4023361206054688,1980-06-03
1.4075500965118408,1980-06-04
1.412762999534607,1980-06-05
1.3866976499557495,1980-06-06
1.412762999534607,1980-06-09
1.4179757833480835,1980-06-10
1.3866976499557495,1980-06-11
1.3971235752105713,1980-06-12
1.4075500965118408,1980-06-13
1.4388285875320435,1980-06-16
1.4753215312957764,1980-06-17
1.4753215312957764,1980-06-18
1.4961729049682617,1980-06-19
1.4701082706451416,1980-06-20
1.4701082706451416,1980-06-23
1.4753215312957764,1980-06-24
1.4753215312957764,1980-06-25
1.4857473373413086,1980-06-26
1.4961729049682617,1980-06-27
1.4909602403640747,1980-06-30
1.4857473373413086,1980-07-01
1.4857473373413086,1980-07-02
1.4648940563201904,1980-07-03
1.4805340766906738,1980-07-07
1.501386284828186,1980-07-08
1.5430920124053955,1980-07-09
1.5326648950576782,1980-07-10
1.5430920124053955,1980-07-11
1.5430920124053955,1980-07-14
1.5430920124053955,1980-07-15
1.5326648950576782,1980-07-16
1.5118132829666138,1980-07-17
1.4961729049682617,1980-07-18
1.4961729049682617,1980-07-21
1.527451753616333,1980-07-22
1.5378775596618652,1980-07-23
1.5535178184509277,1980-07-24
1.5430920124053955,1980-07-25
1.5430920124053955,1980-07-28
1.5430920124053955,1980-07-29
1.5222394466400146,1980-07-30
1.5430920124053955,1980-07-31
1.5430920124053955,1980-08-01
1.5326648950576782,1980-08-04
1.5430920124053955,1980-08-05
1.5483043193817139,1980-08-06
1.5483043193817139,1980-08-07
1.563944697380066,1980-08-08
1.563944697380066,1980-08-11
1.6056498289108276,1980-08-12
1.6265019178390503,1980-08-13
1.6994848251342773,1980-08-14
1.6786335706710815,1980-08-15
1.6369284391403198,1980-08-18
1.6369284391403198,1980-08-19
1.6369284391403198,1980-08-20
1.616075873374939,1980-08-21
1.6369284391403198,1980-08-22
1.6265019178390503,1980-08-25
1.5952237844467163,1980-08-26
1.5847972631454468,1980-08-27
1.5743690729141235,1980-08-28
1.5691568851470947,1980-08-29
1.5952237844467163,1980-09-02
1.5952237844467163,1980-09-03
1.621288537979126,1980-09-04
1.6056498289108276,1980-09-05
1.616075873374939,1980-09-08
1.6056498289108276,1980-09-09
1.6265019178390503,1980-09-10
1.6838462352752686,1980-09-11
1.772469401359558,1980-09-12
1.777683973312378,1980-09-15
1.8037490844726562,1980-09-16
1.7985365390777588,1980-09-17
1.8663064241409302,1980-09-18
1.8663064241409302,1980-09-19
1.8506678342819214,1980-09-22
1.840240716934204,1980-09-23
1.840240716934204,1980-09-24
1.835027813911438,1980-09-25
1.7933229207992554,1980-09-26
1.709912657737732,1980-09-29
1.709912657737732,1980-09-30
1.6994848251342773,1980-10-01
1.6994848251342773,1980-10-02
1.6994848251342773,1980-10-03
1.7203385829925537,1980-10-06
1.7359782457351685,1980-10-07
1.7411904335021973,1980-10-08
1.7255522012710571,1980-10-09
1.7255522012710571,1980-10-10
1.7307649850845337,1980-10-13
1.7307649850845337,1980-10-14
1.7620428800582886,1980-10-15
1.8767333030700684,1980-10-16
1.8975856304168701,1980-10-17
1.970568299293518,1980-10-20
1.960143804550171,1980-10-21
1.960143804550171,1980-10-22
1.9080111980438232,1980-10-23
1.8767333030700684,1980-10-24
1.8558810949325562,1980-10-27
1.824600338935852,1980-10-28
1.7828971147537231,1980-10-29
1.7828971147537231,1980-10-30
1.7672568559646606,1980-10-31
1.7516173124313354,1980-11-03
1.772469401359558,1980-11-05
1.772469401359558,1980-11-06
1.772469401359558,1980-11-07
1.772469401359558,1980-11-10
1.7516173124313354,1980-11-11
1.7411904335021973,1980-11-12
1.8141756057739258,1980-11-13
1.835027813911438,1980-11-14
1.824600338935852,1980-11-17
1.8663064241409302,1980-11-18
1.8506678342819214,1980-11-19
1.8141756057739258,1980-11-20
1.772469401359558,1980-11-21
1.7620428800582886,1980-11-24
1.7516173124313354,1980-11-25
1.7411904335021973,1980-11-26
1.772469401359558,1980-11-28
1.772469401359558,1980-12-01
1.7828971147537231,1980-12-02
1.8037490844726562,1980-12-03
1.7933229207992554,1980-12-04
1.772469401359558,1980-12-05
1.772469401359558,1980-12-08
1.7516173124313354,1980-12-09
1.7620428800582886,1980-12-10
1.709912657737732,1980-12-11
1.6786335706710815,1980-12-12
1.6786335706710815,1980-12-15
1.6786335706710815,1980-12-16
1.6786335706710815,1980-12-17
1.6994848251342773,1980-12-18
1.6994848251342773,1980-12-19
1.709912657737732,1980-12-22
1.709912657737732,1980-12-23
1.709912657737732,1980-12-24
1.709912657737732,1980-12-26
1.7151256799697876,1980-12-29
1.7516173124313354,1980-12-30
1.7411904335021973,1980-12-31
1.7411904335021973,1981-01-02
1.7516173124313354,1981-01-05
1.7568318843841553,1981-01-06
1.7203385829925537,1981-01-07
1.7203385829925537,1981-01-08
1.709912657737732,1981-01-09
1.7359782457351685,1981-01-12
1.7203385829925537,1981-01-13
1.7203385829925537,1981-01-14
1.7203385829925537,1981-01-15
1.7411904335021973,1981-01-16
1.7203385829925537,1981-01-19
1.7411904335021973,1981-01-20
1.7411904335021973,1981-01-21
1.709912657737732,1981-01-22
1.6890604496002197,1981-01-23
1.6890604496002197,1981-01-26
1.6994848251342773,1981-01-27
1.6994848251342773,1981-01-28
1.6786335706710815,1981-01-29
1.7411904335021973,1981-01-30
1.7411904335021973,1981-02-02
1.7307649850845337,1981-02-03
1.7307649850845337,1981-02-04
1.7307649850845337,1981-02-05
1.7151256799697876,1981-02-06
1.7151256799697876,1981-02-09
1.709912657737732,1981-02-10
1.7151256799697876,1981-02-11
1.7255522012710571,1981-02-12
1.7203385829925537,1981-02-13
1.7203385829925537,1981-02-17
1.6890604496002197,1981-02-18
1.6838462352752686,1981-02-19
1.6838462352752686,1981-02-20
1.6890604496002197,1981-02-23
1.709912657737732,1981-02-24
1.7151256799697876,1981-02-25
1.7203385829925537,1981-02-26
1.7203385829925537,1981-02-27
1.7151256799697876,1981-03-02
1.6942728757858276,1981-03-03
1.6942728757858276,1981-03-04
1.6942728757858276,1981-03-05
1.6942728757858276,1981-03-06
1.7046986818313599,1981-03-09
1.709912657737732,1981-03-10
1.7046986818313599,1981-03-11
1.7307649850845337,1981-03-12
1.7203385829925537,1981-03-13
1.7151256799697876,1981-03-16
1.7359782457351685,1981-03-17
1.8193882703781128,1981-03-18
1.835027813911438,1981-03-19
1.8663064241409302,1981-03-20
1.8767333030700684,1981-03-23
1.8767333030700684,1981-03-24
1.8663064241409302,1981-03-25
1.835027813911438,1981-03-26
1.835027813911438,1981-03-27
1.8663064241409302,1981-03-30
1.8454536199569702,1981-03-31
1.8767333030700684,1981-04-01
1.871518611907959,1981-04-02
1.8610939979553223,1981-04-03
1.8506678342819214,1981-04-06
1.871518611907959,1981-04-07
1.871518611907959,1981-04-08
1.8558810949325562,1981-04-09
1.8767333030700684,1981-04-10
1.8767333030700684,1981-04-13
1.8871595859527588,1981-04-14
1.8767333030700684,1981-04-15
1.8871595859527588,1981-04-16
1.8767333030700684,1981-04-20
1.8767333030700684,1981-04-21
1.8558810949325562,1981-04-22
1.8871595859527588,1981-04-23
1.8871595859527588,1981-04-24
1.9497170448303223,1981-04-27
1.9392906427383423,1981-04-28
1.9288640022277832,1981-04-29
1.9236515760421753,1981-04-30
1.9236515760421753,1981-05-01
1.9497170448303223,1981-05-04
1.9288640022277832,1981-05-05
1.960143804550171,1981-05-06
1.960143804550171,1981-05-07
1.986208200454712,1981-05-08
2.0018489360809326,1981-05-11
2.0227019786834717,1981-05-12
2.0227019786834717,1981-05-13
2.012274980545044,1981-05-14
2.0227019786834717,1981-05-15
2.0227019786834717,1981-05-18
2.0227019786834717,1981-05-19
2.0018489360809326,1981-05-20
1.9966347217559814,1981-05-21
2.012274980545044,1981-05-22
1.99142324924469,1981-05-26
2.012274980545044,1981-05-27
2.007061243057251,1981-05-28
1.9757821559906006,1981-05-29
1.9966347217559814,1981-06-01
1.986208200454712,1981-06-02
2.007061243057251,1981-06-03
1.980996012687683,1981-06-04
1.9966347217559814,1981-06-05
2.0018489360809326,1981-06-08
2.0018489360809326,1981-06-09
1.9966347217559814,1981-06-10
2.0018489360809326,1981-06-11
2.0018489360809326,1981-06-12
2.0174872875213623,1981-06-15
2.007061243057251,1981-06-16
2.0174872875213623,1981-06-17
2.0644054412841797,1981-06-18
2.07483172416687,1981-06-19
2.1895217895507812,1981-06-22
2.3042120933532715,1981-06-23
2.2625060081481934,1981-06-24
2.283358335494995,1981-06-25
2.2312281131744385,1981-06-26
2.1999480724334717,1981-06-29
2.1999480724334717,1981-06-30
2.147817373275757,1981-07-01
2.137389659881592,1981-07-02
2.126964807510376,1981-07-06
2.137389659881592,1981-07-07
2.168668746948242,1981-07-08
2.1999480724334717,1981-07-09
2.1999480724334717,1981-07-10
2.1843090057373047,1981-07-13
2.1843090057373047,1981-07-14
2.2155866622924805,1981-07-15
2.2312281131744385,1981-07-16
2.168668746948242,1981-07-17
2.0904712677001953,1981-07-20
2.05397891998291,1981-07-21
2.043553590774536,1981-07-22
2.05397891998291,1981-07-23
2.0227019786834717,1981-07-24
2.0383410453796387,1981-07-27
2.033127784729004,1981-07-28
1.970568299293518,1981-07-29
1.9757821559906006,1981-07-30
1.9757821559906006,1981-07-31
1.9080111980438232,1981-08-03
1.9340771436691284,1981-08-04
1.9340771436691284,1981-08-05
1.9392906427383423,1981-08-06
1.9549299478530884,1981-08-07
1.9549299478530884,1981-08-10
1.960143804550171,1981-08-11
1.970568299293518,1981-08-12
1.9653568267822266,1981-08-13
1.9653568267822266,1981-08-14
1.980996012687683,1981-08-17
1.970568299293518,1981-08-18
1.970568299293518,1981-08-19
2.0018489360809326,1981-08-20
1.99142324924469,1981-08-21
2.007061243057251,1981-08-24
1.970568299293518,1981-08-25
1.960143804550171,1981-08-26
1.9184373617172241,1981-08-27
1.8767333030700684,1981-08-28
1.8767333030700684,1981-08-31
1.9184373617172241,1981-09-01
1.9288640022277832,1981-09-02
1.9288640022277832,1981-09-03
1.9236515760421753,1981-09-04
1.9392906427383423,1981-09-08
1.9132252931594849,1981-09-09
1.9497170448303223,1981-09-10
1.970568299293518,1981-09-11
2.0018489360809326,1981-09-14
2.012274980545044,1981-09-15
2.0018489360809326,1981-09-16
1.9966347217559814,1981-09-17
1.986208200454712,1981-09-18
1.986208200454712,1981-09-21
1.9757821559906006,1981-09-22
1.970568299293518,1981-09-23
1.970568299293518,1981-09-24
1.9236515760421753,1981-09-25
1.9184373617172241,1981-09-28
1.960143804550171,1981-09-29
1.960143804550171,1981-09-30
1.960143804550171,1981-10-01
1.980996012687683,1981-10-02
2.0018489360809326,1981-10-05
2.0018489360809326,1981-10-06
2.0018489360809326,1981-10-07
2.0383410453796387,1981-10-08
2.043553590774536,1981-10-09
2.043553590774536,1981-10-12
2.05397891998291,1981-10-13
2.085259437561035,1981-10-14
2.100898027420044,1981-10-15
2.0904712677001953,1981-10-16
2.095684766769409,1981-10-19
2.1113245487213135,1981-10-20
2.1113245487213135,1981-10-21
2.095684766769409,1981-10-22
2.106111764907837,1981-10-23
2.095684766769409,1981-10-26
2.069619655609131,1981-10-27
2.085259437561035,1981-10-28
2.080045700073242,1981-10-29
2.07483172416687,1981-10-30
2.0904712677001953,1981-11-02
2.11653733253479,1981-11-03
2.11653733253479,1981-11-04
2.11653733253479,1981-11-05
2.15824294090271,1981-11-06
2.179096221923828,1981-11-09
2.179096221923828,1981-11-10
2.1895217895507812,1981-11-11
2.179096221923828,1981-11-12
2.15824294090271,1981-11-13
2.147817373275757,1981-11-16
2.126964807510376,1981-11-17
2.137389659881592,1981-11-18
2.121751070022583,1981-11-19
2.137389659881592,1981-11-20
2.142604112625122,1981-11-23
2.147817373275757,1981-11-24
2.126964807510376,1981-11-25
2.137389659881592,1981-11-27
2.179096221923828,1981-11-30
2.179096221923828,1981-12-01
2.168668746948242,1981-12-02
2.137389659881592,1981-12-03
2.142604112625122,1981-12-04
2.1321771144866943,1981-12-07
2.126964807510376,1981-12-08
2.147817373275757,1981-12-09
2.147817373275757,1981-12-10
2.15824294090271,1981-12-11
2.1738827228546143,1981-12-14
2.1999480724334717,1981-12-15
2.210374593734741,1981-12-16
2.226013660430908,1981-12-17
2.2208011150360107,1981-12-18
2.283358335494995,1981-12-21
2.252079486846924,1981-12-22
2.26771879196167,1981-12-23
2.24165415763855,1981-12-24
2.2364399433135986,1981-12-28
2.2364399433135986,1981-12-29
2.252079486846924,1981-12-30
2.252079486846924,1981-12-31
2.2625060081481934,1982-01-04
2.26771879196167,1982-01-05
2.2625060081481934,1982-01-06
2.252079486846924,1982-01-07
2.252079486846924,1982-01-08
2.252079486846924,1982-01-11
2.2208011150360107,1982-01-12
2.1999480724334717,1982-01-13
2.210374593734741,1982-01-14
2.210374593734741,1982-01-15
2.210374593734741,1982-01-18
2.210374593734741,1982-01-19
2.1999480724334717,1982-01-20
2.210374593734741,1982-01-21
2.210374593734741,1982-01-22
2.1895217895507812,1982-01-25
2.095684766769409,1982-01-26
2.07483172416687,1982-01-27
2.033127784729004,1982-01-28
2.0227019786834717,1982-01-29
2.012274980545044,1982-02-01
2.012274980545044,1982-02-02
1.986208200454712,1982-02-03
1.960143804550171,1982-02-04
1.9392906427383423,1982-02-05
1.824600338935852,1982-02-08
1.772469401359558,1982-02-09
1.8037490844726562,1982-02-10
1.7933229207992554,1982-02-11
1.8089617490768433,1982-02-12
1.8037490844726562,1982-02-16
1.8141756057739258,1982-02-17
1.8141756057739258,1982-02-18
1.7828971147537231,1982-02-19
1.7672568559646606,1982-02-22
1.7516173124313354,1982-02-23
1.7203385829925537,1982-02-24
1.709912657737732,1982-02-25
1.709912657737732,1982-02-26
1.6890604496002197,1982-03-01
1.6838462352752686,1982-03-02
1.7203385829925537,1982-03-03
1.7151256799697876,1982-03-04
1.6890604496002197,1982-03-05
1.6786335706710815,1982-03-08
1.6682065725326538,1982-03-09
1.7411904335021973,1982-03-10
1.7933229207992554,1982-03-11
1.8663064241409302,1982-03-12
1.9080111980438232,1982-03-15
1.960143804550171,1982-03-16
2.0018489360809326,1982-03-17
2.043553590774536,1982-03-18
2.012274980545044,1982-03-19
2.0174872875213623,1982-03-22
2.0279152393341064,1982-03-23
2.033127784729004,1982-03-24
2.05397891998291,1982-03-25
2.05397891998291,1982-03-26
2.043553590774536,1982-03-29
2.0487661361694336,1982-03-30
2.05397891998291,1982-03-31
2.0487661361694336,1982-04-01
2.05397891998291,1982-04-02
2.0644054412841797,1982-04-05
2.0644054412841797,1982-04-06
2.07483172416687,1982-04-07
2.05397891998291,1982-04-08
2.033127784729004,1982-04-12
2.0174872875213623,1982-04-13
2.0227019786834717,1982-04-14
2.0174872875213623,1982-04-15
2.0174872875213623,1982-04-16
2.0174872875213623,1982-04-19
2.0227019786834717,1982-04-20
2.0227019786834717,1982-04-21
1.980996012687683,1982-04-22
1.970568299293518,1982-04-23
1.960143804550171,1982-04-26
1.8871595859527588,1982-04-27
1.8558810949325562,1982-04-28
1.8141756057739258,1982-04-29
1.7933229207992554,1982-04-30
1.8141756057739258,1982-05-03
1.8454536199569702,1982-05-04
1.8767333030700684,1982-05-05
1.9288640022277832,1982-05-06
1.9288640022277832,1982-05-07
1.9288640022277832,1982-05-10
1.9236515760421753,1982-05-11
1.9236515760421753,1982-05-12
1.9392906427383423,1982-05-13
1.9497170448303223,1982-05-14
1.9184373617172241,1982-05-17
1.8871595859527588,1982-05-18
1.8871595859527588,1982-05-19
1.8767333030700684,1982-05-20
1.7828971147537231,1982-05-21
1.7933229207992554,1982-05-24
1.7933229207992554,1982-05-25
1.7933229207992554,1982-05-26
1.8089617490768433,1982-05-27
1.8089617490768433,1982-05-28
1.824600338935852,1982-06-01
1.8193882703781128,1982-06-02
1.7828971147537231,1982-06-03
1.8037490844726562,1982-06-04
1.8141756057739258,1982-06-07
1.7933229207992554,1982-06-08
1.7933229207992554,1982-06-09
1.7828971147537231,1982-06-10
1.772469401359558,1982-06-11
1.8089617490768433,1982-06-14
1.8089617490768433,1982-06-15
1.8298152685165405,1982-06-16
1.8298152685165405,1982-06-17
1.8506678342819214,1982-06-18
1.8767333030700684,1982-06-21
1.8975856304168701,1982-06-22
1.9184373617172241,1982-06-23
1.9080111980438232,1982-06-24
1.8558810949325562,1982-06-25
1.7203385829925537,1982-06-28
1.7411904335021973,1982-06-29
1.7516173124313354,1982-06-30
1.7307649850845337,1982-07-01
1.7151256799697876,1982-07-02
1.709912657737732,1982-07-06
1.6994848251342773,1982-07-07
1.6786335706710815,1982-07-08
1.6890604496002197,1982-07-09
1.6890604496002197,1982-07-12
1.6786335706710815,1982-07-13
1.6682065725326538,1982-07-14
1.6786335706710815,1982-07-15
1.6786335706710815,1982-07-16
1.6890604496002197,1982-07-19
1.6994848251342773,1982-07-20
1.709912657737732,1982-07-21
1.7307649850845337,1982-07-22
1.7203385829925537,1982-07-23
1.7359782457351685,1982-07-26
1.7359782457351685,1982-07-27
1.7359782457351685,1982-07-28
1.7411904335021973,1982-07-29
1.7411904335021973,1982-07-30
1.7255522012710571,1982-08-02
1.7255522012710571,1982-08-03
1.7307649850845337,1982-08-04
1.709912657737732,1982-08-05
1.6994848251342773,1982-08-06
1.6838462352752686,1982-08-09
1.6682065725326538,1982-08-10
1.6682065725326538,1982-08-11
1.6682065725326538,1982-08-12
1.6890604496002197,1982-08-13
1.6577805280685425,1982-08-16
1.6473548412322998,1982-08-17
1.6525672674179077,1982-08-18
1.6734205484390259,1982-08-19
1.6682065725326538,1982-08-20
1.6265019178390503,1982-08-23
1.6369284391403198,1982-08-24
1.6369284391403198,1982-08-25
1.6838462352752686,1982-08-26
1.7307649850845337,1982-08-27
1.709912657737732,1982-08-30
1.6890604496002197,1982-08-31
1.6890604496002197,1982-09-01
1.6994848251342773,1982-09-02
1.7307649850845337,1982-09-03
1.7464040517807007,1982-09-07
1.7307649850845337,1982-09-08
1.7411904335021973,1982-09-09
1.7828971147537231,1982-09-10
1.8141756057739258,1982-09-13
1.871518611907959,1982-09-14
1.8663064241409302,1982-09-15
1.8767333030700684,1982-09-16
1.8663064241409302,1982-09-17
1.8663064241409302,1982-09-20
1.8610939979553223,1982-09-21
1.871518611907959,1982-09-22
1.8663064241409302,1982-09-23
1.8454536199569702,1982-09-24
1.840240716934204,1982-09-27
1.8767333030700684,1982-09-28
1.8871595859527588,1982-09-29
1.8767333030700684,1982-09-30
1.8819459676742554,1982-10-01
1.8871595859527588,1982-10-04
1.8663064241409302,1982-10-05
1.8767333030700684,1982-10-06
1.9184373617172241,1982-10-07
1.9236515760421753,1982-10-08
1.9184373617172241,1982-10-11
1.9184373617172241,1982-10-12
1.8871595859527588,1982-10-13
1.8767333030700684,1982-10-14
1.9184373617172241,1982-10-15
1.9549299478530884,1982-10-18
1.960143804550171,1982-10-19
1.9497170448303223,1982-10-20
1.960143804550171,1982-10-21
1.970568299293518,1982-10-22
1.970568299293518,1982-10-25
2.0018489360809326,1982-10-26
2.012274980545044,1982-10-27
2.0227019786834717,1982-10-28
2.0018489360809326,1982-10-29
2.0018489360809326,1982-11-01
2.007061243057251,1982-11-02
2.012274980545044,1982-11-03
2.043553590774536,1982-11-04
2.085259437561035,1982-11-05
2.210374593734741,1982-11-08
2.179096221923828,1982-11-09
2.168668746948242,1982-11-10
2.168668746948242,1982-11-11
2.1895217895507812,1982-11-12
2.1895217895507812,1982-11-15
2.226013660430908,1982-11-16
2.2625060081481934,1982-11-17
2.2572927474975586,1982-11-18
2.2625060081481934,1982-11-19
2.283358335494995,1982-11-22
2.252079486846924,1982-11-23
2.2312281131744385,1982-11-24
2.2625060081481934,1982-11-26
2.252079486846924,1982-11-29
2.283358335494995,1982-11-30
2.283358335494995,1982-12-01
2.2937850952148438,1982-12-02
2.3354904651641846,1982-12-03
2.3146376609802246,1982-12-06
2.3146376609802246,1982-12-07
2.2937850952148438,1982-12-08
2.288572072982788,1982-12-09
2.2625060081481934,1982-12-10
2.2208011150360107,1982-12-13
2.210374593734741,1982-12-14
2.2312281131744385,1982-12-15
2.210374593734741,1982-12-16
2.2155866622924805,1982-12-17
2.210374593734741,1982-12-20
2.2155866622924805,1982-12-21
2.2155866622924805,1982-12-22
2.252079486846924,1982-12-23
2.24165415763855,1982-12-27
2.24165415763855,1982-12-28
2.2572927474975586,1982-12-29
2.2572927474975586,1982-12-30
2.252079486846924,1982-12-31
2.252079486846924,1983-01-03
2.2312281131744385,1983-01-04
2.2312281131744385,1983-01-05
2.2312281131744385,1983-01-06
2.283358335494995,1983-01-07
2.325063705444336,1983-01-10
2.377195119857788,1983-01-11
2.4188995361328125,1983-01-12
2.429328203201294,1983-01-13
2.4084742069244385,1983-01-14
2.429328203201294,1983-01-17
2.481456756591797,1983-01-18
2.6482808589935303,1983-01-19
2.5179495811462402,1983-01-20
2.4710307121276855,1983-01-21
2.429328203201294,1983-01-24
2.4606049060821533,1983-01-25
2.4658186435699463,1983-01-26
2.4397530555725098,1983-01-27
2.4710307121276855,1983-01-28
2.497098207473755,1983-01-31
2.4918854236602783,1983-02-01
2.4710307121276855,1983-02-02
2.481456756591797,1983-02-03
2.5127360820770264,1983-02-04
2.5544416904449463,1983-02-07
2.5544416904449463,1983-02-08
2.5179495811462402,1983-02-09
2.507524013519287,1983-02-10
2.5179495811462402,1983-02-11
2.5440163612365723,1983-02-14
2.5857200622558594,1983-02-15
2.5857200622558594,1983-02-16
2.5648674964904785,1983-02-17
2.5857200622558594,1983-02-18
2.6013596057891846,1983-02-22
2.575294256210327,1983-02-23
2.549229621887207,1983-02-24
2.55965518951416,1983-02-25
2.549229621887207,1983-02-28
2.549229621887207,1983-03-01
2.5544416904449463,1983-03-02
2.5857200622558594,1983-03-03
2.570081949234009,1983-03-04
2.5857200622558594,1983-03-07
2.6170012950897217,1983-03-08
2.6065733432769775,1983-03-09
2.6170012950897217,1983-03-10
2.6065733432769775,1983-03-11
2.596146821975708,1983-03-14
2.6065733432769775,1983-03-15
2.6065733432769775,1983-03-16
2.596146821975708,1983-03-17
2.596146821975708,1983-03-18
2.596146821975708,1983-03-21
2.596146821975708,1983-03-22
2.611786127090454,1983-03-23
2.6013596057891846,1983-03-24
2.5909347534179688,1983-03-25
2.5909347534179688,1983-03-28
2.575294256210327,1983-03-29
2.5909347534179688,1983-03-30
2.575294256210327,1983-03-31
2.58050799369812,1983-04-04
2.570081949234009,1983-04-05
2.5544416904449463,1983-04-06
2.58050799369812,1983-04-07
2.570081949234009,1983-04-08
2.570081949234009,1983-04-11
2.6013596057891846,1983-04-12
2.570081949234009,1983-04-13
2.5857200622558594,1983-04-14
2.5857200622558594,1983-04-15
2.6065733432769775,1983-04-18
2.5857200622558594,1983-04-19
2.5857200622558594,1983-04-20
2.5648674964904785,1983-04-21
2.5127360820770264,1983-04-22
2.5440163612365723,1983-04-25
2.5440163612365723,1983-04-26
2.570081949234009,1983-04-27
2.570081949234009,1983-04-28
2.6013596057891846,1983-04-29
2.5544416904449463,1983-05-02
2.5440163612365723,1983-05-03
2.5648674964904785,1983-05-04
2.5857200622558594,1983-05-05
2.5857200622558594,1983-05-06
2.6065733432769775,1983-05-09
2.6065733432769775,1983-05-10
2.6065733432769775,1983-05-11
2.627427339553833,1983-05-12
2.6065733432769775,1983-05-13
2.6065733432769775,1983-05-16
2.627427339553833,1983-05-17
2.6847712993621826,1983-05-18
2.68998384475708,1983-05-19
2.710836887359619,1983-05-20
2.6847712993621826,1983-05-23
2.6743433475494385,1983-05-24
2.6847712993621826,1983-05-25
2.68998384475708,1983-05-26
2.6743433475494385,1983-05-27
2.68998384475708,1983-05-31
2.705622911453247,1983-06-01
2.7316877841949463,1983-06-02
2.835951566696167,1983-06-03
2.8411645889282227,1983-06-06
2.835951566696167,1983-06-07
2.820310592651367,1983-06-08
2.783820390701294,1983-06-09
2.7890334129333496,1983-06-10
2.7786078453063965,1983-06-13
2.7890334129333496,1983-06-14
2.7890334129333496,1983-06-15
2.835951566696167,1983-06-16
2.8046727180480957,1983-06-17
2.835951566696167,1983-06-20
2.86201810836792,1983-06-21
2.8724448680877686,1983-06-22
2.8463780879974365,1983-06-23
2.86201810836792,1983-06-24
2.8463780879974365,1983-06-27
2.835951566696167,1983-06-28
2.8463780879974365,1983-06-29
2.783820390701294,1983-06-30
2.8046727180480957,1983-07-01
2.8046727180480957,1983-07-05
2.8151001930236816,1983-07-06
2.8046727180480957,1983-07-07
2.8046727180480957,1983-07-08
2.8411645889282227,1983-07-11
2.8463780879974365,1983-07-12
2.8568055629730225,1983-07-13
2.8568055629730225,1983-07-14
2.8568055629730225,1983-07-15
2.8568055629730225,1983-07-18
